married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Married,49.062154552448504,E,43.723162420554075,-41.94912011933828,-45.53861810006845,-10.109423956128119,-107.5681446437193,-37.69375447479464,A,117.99867410972924,111.97261038130063,5.625244095520598,129.14126481896534,A,1
Divorced,14.22457393412209,A,-71.95188547748059,-87.97786899112658,145.85182173003363,-62.333681172945745,-86.79774805108197,162.24358856539033,B,-30.429767740054604,-15.661255349990782,-7.30812471365945,179.60692553665794,A,1
Single,107.48546692845156,B,-71.87666924553157,58.084683866367946,-78.63770316368259,125.26416208863675,-87.86387507648723,130.3336409686277,B,86.42787858136289,51.9800039418286,-67.00301007482075,32.86616157436929,B,0
Widowed,94.58033357141996,C,49.77701715125408,192.30267779678073,18.871291573850787,63.061982381349026,-39.23227633433501,60.54995427108324,A,-40.094609720438456,106.83260017652216,-163.12468408173632,-30.12279211331066,E,0
Married,-12.900252333691908,B,6.6003224145564605,-60.51751836741236,47.59312580743059,-34.164859074967104,-174.83287118706014,94.13269607202074,C,9.363544692069874,-92.52350206228155,-44.87613437166111,41.72760484179308,E,0
Widowed,100.24953033602064,C,-161.59411492871078,217.63195883244063,115.89714472260677,-94.279020011335,25.816350339305426,67.60930073952093,C,-106.47526806997676,-229.89320641763155,29.387061605545618,2.2940233620481734,C,1
Single,18.469996175836602,A,-49.799436305242715,-79.07909491332799,-108.25223126461255,101.06562217622223,65.59885614293042,132.19516929686188,C,-27.89122243636489,-56.417634385777596,-172.6278171202006,88.63115522172681,B,0
Married,-104.01340397207241,E,79.0920501034104,-33.71013890207214,-69.49480859753496,18.835647606819496,0.418431672778986,5.073078508789826,E,-150.32764059996362,-178.24989628693436,95.71540934800792,95.62004315129593,A,0
Widowed,54.028464345117875,B,-202.62799288644266,-12.289685330401376,-8.07824470301252,58.66631317178418,20.6479791418998,-123.76063035758543,B,81.5403745787859,-41.912085817706796,-56.913088100932974,23.485143514935253,D,1
Single,-170.8027049428201,E,21.821613285619495,131.58782761178733,31.59689462056432,-46.9518256046057,24.983879546872725,45.10452154358448,E,9.851601995508407,-204.89519200676972,46.62769243514763,0.9501440357569071,A,1
Divorced,-126.20457009623694,C,-86.82941339939461,-9.01739331278114,24.753455668045955,-131.05973775774856,-92.28777549902222,86.06939019645,A,-32.76561122486108,68.34826139962006,16.628325137517013,-19.637961701983613,C,1
Married,-31.814813989993336,B,-132.95441054064764,-123.51089777458068,134.48993256802655,2.7690677788895623,23.882655817490566,-40.79112792824022,E,40.10926826813223,-51.431455879514445,52.800767256905715,-31.58179922972525,B,0
Married,-188.99596344916014,D,137.27468896611305,-55.00933736043905,101.63318671320162,-10.989600105285287,18.3423519882467,-107.64075824144363,E,-40.66040555601411,38.997805589122,118.3321058410675,177.55071326727366,C,0
Married,-23.01667186163217,D,52.8338875024963,65.42127757641688,154.1219326390217,32.58320504781664,6.155867072005472,60.60384210033487,C,60.246531875332046,104.60573665372553,4.285822903502999,-176.02129184927566,B,0
Single,44.176126873670704,A,53.95214155467142,217.08236426751574,21.563740718982373,82.76655157064235,38.07216391365232,44.56966823751103,C,-66.76943782461589,69.3994543335326,-30.600131593382073,-26.561284857567614,D,0
Divorced,-210.95688963380553,D,-69.1184543370227,-100.08222775756674,-28.133112444577886,-160.19217344036315,-47.968557080113705,51.0229627506469,C,183.69622411225924,81.22761459993592,-12.11873402374307,77.45865205155508,B,0
Married,-139.31831354782585,E,170.96982265294366,123.446496427411,4.43612675828707,152.84625841449392,-124.94059376724121,29.909990459190894,B,245.3629190485025,123.10787884084466,45.571376625239346,85.35384646904453,D,1
Married,34.34611718054102,E,-81.7911968767696,-27.29454684123641,-17.72745434979915,-156.72532887622148,-12.653817124517502,-13.891073397032319,A,-127.75414940312486,-16.833041298820515,72.40478072781058,139.11978437931572,C,0
Married,-77.955783351728,A,9.063763409869876,-84.8624947641859,64.03427106530273,32.01862491652633,-143.72314976759975,71.9740896124577,E,16.752845874315653,-69.17316343797101,0.1884896100862309,-227.4336421535848,B,0
Widowed,64.44210060276623,C,36.62013417674865,49.60188606022888,185.48172382870126,-19.345009308357238,-131.17112977958556,-117.6765463412275,B,-59.58306435695506,-10.152269511031564,-75.29348684151505,-3.1356696744195474,A,1
Single,216.8082525194374,D,-188.82112123168938,-99.69595395910159,-56.14070405325875,67.92319744686951,-119.91893149974682,103.11101001706857,D,-89.5702165916667,0.978092996692709,-77.30818315010998,20.78419208509123,B,1
Widowed,-73.50716053031199,E,-0.12568499462459737,61.1492116229959,257.8194099631724,140.41606725366185,-126.53578078567745,-79.05441032312602,D,-120.68415963272403,165.37542655778572,-104.16241458966438,-201.88901440135191,A,1
Divorced,-35.93471873257259,B,-80.94678020822474,-197.7580818718219,109.58740472551366,-51.5220006505823,63.713619220739595,-19.17015194109681,B,1.9447600505981724,141.3298122359349,53.25047502185777,-44.933857838421176,A,1
Divorced,13.661196912274571,A,142.01520811181072,89.18031957434374,137.39134576190045,123.5178391630647,1.5091880847379293,161.43543883272505,A,58.41862085344548,-104.64212757178572,117.53570811019753,-72.12357885342189,B,1
Married,10.108401163612953,E,32.16708205646254,33.278366554020664,36.070492495811685,170.2284134653669,131.7991520632426,84.32654285096679,B,75.2163860051641,-65.22845568377579,-32.34660910666259,111.25888758567015,D,1
Married,34.56754431692674,E,-67.98704102984925,-125.43154577439456,57.312936274206784,-9.548813695212965,290.1115001986604,106.66989543383924,D,-147.28053560992367,164.27807751932264,-80.7954284498022,-19.36764707095137,B,0
Single,-14.839046327903146,B,59.13335974077053,-7.113671479111988,22.74592881575776,67.87956232993871,89.61038455673601,-3.6054920578140934,A,16.475363648134625,18.930061432579404,-50.848026539543426,-34.45952345618912,D,1
Married,177.7843369392614,E,-28.260507264247003,26.90495826795795,81.5121958610005,-68.6870160204749,-48.418249439728505,97.9831468070207,B,-128.3648729498971,-77.14875108433738,-173.25899852374405,26.03263601265488,E,1
Single,-19.973599678717115,C,-39.831297061418766,10.51419832742821,-34.24689509859715,-98.87967263735554,-223.18379317850213,84.8010923121132,B,57.57844169561249,-240.64663631455144,15.415587936963512,-80.02333649696595,E,1
Widowed,118.72553150946474,E,-78.63116737742567,120.6516494476706,-20.317552675193667,-167.2295207218146,-117.0948416117328,-20.051063134093976,C,-16.340401603216602,-9.14334406204099,61.34339512500468,49.504992883942215,A,0
Divorced,71.70886076352866,B,77.75278228414318,19.036835391805827,-230.81308770899915,15.337772191163978,4.500919846779074,39.18213020933062,C,111.06148095777012,-72.21827907835389,66.09319508181265,-40.40033455859033,C,0
Single,82.72840693048877,B,210.3387113906491,-90.53759401566018,-65.60234983567622,100.45641015698178,134.7093320649516,24.49732808164788,B,69.60828713635713,86.75640615212875,182.55485039854884,105.34314817094321,E,0
Single,8.654921767233148,C,-40.123455064684826,-186.84969203299283,57.38598310367809,144.4152459337808,110.60484875678655,-136.79380301546297,A,-72.05872457924215,-41.64571852786735,-50.07191937543658,24.209349226507605,E,1
Married,-19.20291647439914,C,-14.212206130714062,83.03966881535594,144.73194551489635,153.94885677509998,13.033113574449473,-68.37019093741922,C,33.524068043499724,-18.167580419849596,-123.74072989396099,86.05867839914153,A,0
Widowed,2.162271464618821,B,-7.658486300551545,-15.555006088421832,10.507216447084554,133.79061197445031,-111.99276642542162,-199.50913052284903,D,-5.580729790908323,-131.8555182567058,39.199134193203214,152.96111178106705,D,0
Single,93.32507585847014,B,44.38879914860292,-137.98131690098424,-81.99024571024138,-36.92312483192312,8.727693363290415,17.883470893155206,E,-117.60614312804083,136.63618810116594,-11.574810287141837,-3.8282395071884343,C,0
Married,156.82326232468424,A,114.18145395645038,47.6699711382979,-52.05368706163532,-50.022941666983826,89.21827301911036,-8.68205780469485,C,-60.541868382118466,19.796910914025865,78.16608390119396,-141.2752433309424,C,1
Single,-47.072385151592144,E,-136.50535501840943,-28.261624303332493,51.75400916572988,-122.73597030324514,-189.54448064891284,-193.60237361575352,C,52.835426921669935,-268.3174095403072,156.11505961095685,107.81856094708675,D,1
Widowed,161.90318737568415,B,-5.04064279713941,-115.97155663599048,99.45432099708103,-27.293801656940104,-2.9536556800130693,-61.31437612390342,A,3.8601919945696737,89.88209301051742,-27.161756609704778,-30.001672724236954,E,0
Married,127.68358326297478,B,-196.19114650060797,-121.03954625718583,-67.34789844438126,85.56659409723254,57.777399690098754,-14.404239414450156,A,-46.196510927288955,94.07736881845614,30.00760119406909,107.71981871076318,C,1
Married,-97.38552841616355,D,-112.82040052411647,8.49227533736094,56.24274396906406,167.32790438849264,-69.93393433687672,233.55791850390776,A,-52.00473116901523,27.558719490784117,29.714406617112704,-84.94221848469068,C,0
Widowed,77.84669138128966,E,-47.37140463080096,153.78075706618122,233.37054974390696,26.857099519438954,-25.83608262223422,23.163361797377974,B,-113.97692769852581,-33.95592646858527,-20.20286449596163,32.03319648479843,E,0
Widowed,-38.51968753934512,E,-46.87026535250071,-75.51872263073184,77.74570951999286,-1.7326761996580369,122.10130658179325,79.88760431923626,C,-1.496418772598915,-97.46139704512619,39.287218212817535,166.9935690154855,C,1
Widowed,33.88212925520522,A,-58.60549435445623,-65.9119555934574,19.424704635361266,21.106934993736573,218.99062549245792,-102.82569394898364,A,41.02033600149132,99.43995742675705,106.87741442711037,128.8659276764441,C,0
Divorced,26.574589055307,C,-121.17036521043667,54.99062937773287,16.17632334107121,113.46263072459458,5.58802238073495,-52.584119447473846,B,-22.280758281093515,20.122959739764532,78.10891380208238,119.70969991274849,D,1
Single,-97.57166352696595,B,16.499071411358898,-140.01260920748513,-79.8428353409931,-7.546089458206734,21.200272669622805,-134.78646089322342,E,-44.90689124407482,-38.70932569247689,53.82552131108921,-93.22884323355309,A,1
Married,-34.42320695237811,A,-132.11624413622195,50.39784355287148,115.51815021072129,20.69346290949309,-49.41851675879004,23.466869391184737,C,-14.51198955977056,-2.3329012529209834,-174.5489364719521,130.24420886005313,A,1
Widowed,-70.19382544350341,A,17.777882301528457,-85.96598846206417,-196.83720165583466,-40.79296616369549,160.46874734964092,-162.30121623771768,C,80.4835182752756,193.37270974560425,-54.60588024004318,-12.370147876986733,C,0
Divorced,18.284638666801236,C,-29.244964808439434,150.878690869189,-124.24443308832515,54.72764080411569,34.56076072896096,-39.94914341057246,E,-99.83126568161227,86.83332111950493,66.00496238445788,-35.55515127769262,C,0
Single,-126.21905265608255,D,119.25798206213776,-81.28950814351818,25.893449048745783,-51.677682608840826,94.15053328112174,84.41496437124961,C,95.73845262916795,-10.947222899531676,132.01278226366762,161.8469267848576,C,0
Divorced,87.88453679209674,B,193.96106159315283,-102.15185820786826,-165.37440663403663,-98.13923326503206,111.2746988534956,234.35093161226098,C,16.928997360713442,-122.70824812728405,174.31261313653988,-78.98641029693769,A,0
Married,-134.1726286964907,D,37.42073339071397,-7.938967583228454,78.83574906978548,231.0242111016851,-176.12611403676217,-156.55597380188883,A,-59.16663803694049,-81.77458105468325,-46.95508893290361,-63.82612400034192,A,0
Widowed,-12.326974365118613,E,-59.92594228898871,-66.89756375497662,50.771731960356114,-168.8226165996524,28.746897170125667,62.01824290391475,E,-30.80132160907066,137.71734390380718,130.6920684574196,22.991002517109795,E,1
Married,-148.79525571199773,E,31.988761980754056,-50.020846362309726,124.13944358598496,-104.82219587990203,192.4865509396418,-32.07213097535834,C,-151.20902834639838,19.13198996675494,139.97243994408757,-91.07413931730314,E,0
Divorced,94.27148676912776,D,-169.65527403684996,-10.02451133416509,-197.66025408919396,103.13594626715408,15.71724989180104,-28.20849440246137,E,38.9365011785567,17.896466852772523,114.49843291270425,107.71578841634441,B,1
Widowed,-15.90611536427411,D,228.98028429496816,-89.14880305342444,91.20432449004302,-122.64911027704277,-91.67476204157263,137.0965210964708,A,-34.80466394715822,-145.96503658122845,73.52705802531835,-4.562668916560502,D,1
Divorced,2.8357737985933897,E,-142.82698298501032,-68.84246063453396,38.03204370902161,-212.7435266692029,-14.907288045060074,84.25276128674457,D,113.17300401226933,33.16686805126704,28.551849521594992,32.53111986076338,A,0
Divorced,65.87434791650509,D,-19.379579887275423,-53.85267283670855,-63.44018034590139,52.08007585423729,211.460825184316,-95.7353467473947,A,1.7161559628783043,-20.774817575843734,43.81263599739173,-45.94843397314623,A,1
Divorced,-222.28449410016182,A,17.816148450594074,48.89954555819127,-17.024129756550963,119.90098032132714,-200.6104752245447,4.795944131490454,A,-111.37978338061222,56.9037351900686,-24.66775454651127,-27.90692303647191,A,0
Married,-53.67677784837055,D,48.59973906892422,33.93231388718076,79.31107133215313,109.9634110312187,24.898852232235395,-97.31003389699299,E,70.23226474509407,133.50518946309444,35.41858638874935,55.529385777611125,C,0
Single,-96.53669546075463,E,40.28916230217533,-86.35311571812399,-150.73412187911376,-46.1525800896991,84.37882199269524,-154.59701564730403,E,92.85792650308309,-68.04017092674499,64.84219292080104,-35.4571517100487,B,1
Single,-21.72296821817824,C,175.39074390085716,148.8929546151187,124.50531892575387,-13.459963934946664,30.715215251943544,-6.555477303752411,E,-44.23396866549618,-187.1427542947227,37.55614741052651,-53.841854832420175,A,0
Divorced,-52.740731753754744,B,-107.83331647631074,-143.95088370200298,90.28948783807807,-71.30884128478682,-186.50569503689496,-107.70283854234461,D,4.240675635235684,56.184283119891575,-159.6355765275702,-51.13563174026036,E,0
Widowed,145.6236439249504,A,75.7070194366674,35.5134953090641,-31.660229646400317,-34.269935949332535,18.815855395954998,-4.077820467872096,E,-53.766817047220606,-72.43753198281895,13.873469165343685,-129.4269428082281,B,0
Divorced,-112.34832445798281,B,-25.800529640943292,65.78047810900131,-97.06876085743338,49.489419721846254,67.89961744263974,45.631610680730304,C,-106.9735010090545,70.48397878256075,123.38955189903822,-207.21385306402357,C,1
Single,-69.65191846107449,E,-113.40187076396728,-5.119946985637966,46.01930850417239,-197.58656001331875,-65.28473062861208,-50.82351692828032,E,174.7303892822971,79.11366163997411,-147.56233386632346,-96.3228270245898,C,0
Divorced,-21.594391600364435,E,-38.04325519367897,-104.06623571160472,1.3593803743267,83.99759233397279,96.20079572109383,191.56921521657725,D,-16.770060526488503,6.511676130606929,-99.17320646017006,62.5942613847267,E,1
Divorced,-10.940731848063328,C,37.780687905107854,21.372011784964705,-69.57685011700512,25.108084304648003,-40.4505799950055,-49.71669070601191,E,-155.03132589742816,-156.2926752496024,60.42827836015891,-26.805119920306936,A,0
Widowed,-72.25216213195796,C,63.4582040307585,137.76413934567765,292.39696803117516,-66.52959582801482,35.94718202951496,-56.32141341777505,D,-1.2032367741965544,61.31756524232789,41.7360634749238,42.53103915366711,B,1
Widowed,225.3070869122094,A,-35.18144700052735,53.46375177184203,-56.5924220775438,-34.79059509596382,5.025226109956585,-25.84793736360479,E,-165.73893776207146,-33.12314248857474,25.196074313319478,93.11763152969802,E,0
Married,25.00288479427606,A,-47.02151729337443,-34.765025710867235,22.929111535866145,46.90071375577661,72.22602738369262,-133.15313875693852,A,119.99101436169776,1.3089059090468291,116.40261493648319,-1.7022982345642423,B,0
Married,-201.13058910057268,E,-119.8883097473749,-83.35790102821728,29.946002850374626,0.16888798960789775,-26.910743201937386,179.21010382538142,E,-69.21911822836002,-148.49301808245457,-208.28293987005355,-135.41345286249782,B,1
Widowed,-100.72518915974749,E,10.602078444613806,50.695290814965276,4.45178978750074,45.31187098446858,182.82759683865243,4.320007775925907,A,-28.953190862702865,-77.86584344082709,77.66583637280982,135.51100997096248,B,1
Married,264.80417615248257,D,23.456210024609174,97.99337201746906,-13.041430464743032,45.64099260279359,29.524038535957693,-85.76996143104743,A,-74.28769605755598,45.28448501062498,17.36257333794329,89.96721727619847,C,0
Married,-19.340329886213347,B,7.178379575839809,-102.96159610034546,24.127666516772578,-77.86937197440857,-54.03430567544286,99.36382009895384,D,-99.39939704629153,119.81642182946648,-65.4041434933373,130.24680409732102,D,0
Widowed,71.59163749572942,B,114.95458715351032,-4.215338655670999,21.517878965941488,-215.2962875188678,-131.20771386663063,174.12689576029234,C,101.4541564335209,-122.86305272322046,128.47229510897446,11.557048443397107,D,1
Married,-8.374024877552856,A,0.09476066400669207,81.72198373589985,16.10108360833457,61.73281638447139,-82.75646484384424,-3.501977251173763,A,-23.74989797425795,313.9480099030366,-57.45312206890829,-63.82331127181091,E,1
Divorced,-106.3526818860964,B,-13.493691437145952,150.89197540174314,89.45333956201088,-143.05188199163555,-41.65612764287852,-373.9893999484281,B,-94.31709464200725,-42.486623570028,-71.4358614706623,36.800662878997166,E,1
Divorced,93.0407733736876,D,9.450252478542055,97.33260659080798,-198.3949046586015,32.25423549108973,-45.210462888077046,180.18183069957132,A,-38.45563719277341,20.40192964953748,-132.8158617071052,-93.17902678465985,B,1
Married,140.65612940073743,B,-5.848016737111529,6.652928468518157,-284.32093395538885,21.13116805727754,75.25903245977885,-13.814968325214888,C,80.26751229470428,-105.74093072145148,-55.684761106829775,-35.95448931680013,A,1
Single,-54.53352541865907,A,85.66833022470828,47.861903420838566,81.34475063942787,51.843063830575844,1.6305509203848343,132.8287607434522,B,-90.59712795031838,6.792155092323317,-61.41690135110358,-241.56154010907093,B,0
Married,29.37143698928829,D,-123.47193095119569,7.355189148009239,-41.997697278385324,-44.88296702954467,106.97831153177093,-135.17595861708708,A,179.31695329426333,-3.384270882974716,200.3754727534226,-50.57949345224751,E,1
Married,-61.873654940601995,A,-6.067203240371518,2.536887952045434,167.92268830448856,-94.1309424220806,-18.256028986995812,7.764213600496271,C,-152.21574390257356,120.69927598661296,106.79906457618063,-48.94953681615387,B,0
Widowed,-40.154669114779345,B,-48.85803815021441,-135.9511240763428,-18.238993763425473,-94.1100414136672,-110.84580282837784,-233.33591132515133,A,-41.52939165532265,-70.3566100866227,-16.707045293446786,-79.09852880979945,B,0
Divorced,136.36333611027038,C,91.58950737111589,47.4542740199594,21.059973915549364,-91.24014428226356,-62.70742370492252,-27.60175265716444,D,-52.78694056279909,157.27179984929768,67.25715416360872,-7.56569195505161,C,0
Single,-200.0798521340568,B,10.284261849036623,-16.80589914833969,-48.66811711031063,13.30608856648587,-30.33687256458087,75.09106046119507,C,45.08735313172119,-11.81712574293503,127.32913227041035,45.42534979834548,B,1
Widowed,63.21971717565592,E,95.39975605497789,-61.2975634939916,-51.6266965790285,-92.5984254298439,82.10496815628377,-54.84865946967483,B,-126.39134440117668,7.001028280206274,-65.23432184508695,60.29289855503222,E,1
Widowed,-88.26687685791211,B,-30.691761640759346,-123.18679342082461,57.00438429895433,90.22786808655582,-65.24741259489663,156.3009753237116,A,90.68419910280485,-3.007906216659027,-23.180095418908657,-13.205259974880843,D,0
Widowed,-41.15910517665229,A,-97.11558097464203,-6.955843676870074,-13.884524384859157,140.08115754520455,-205.50036317750676,-247.1991959068164,D,-116.47855023335343,56.69172646362399,64.88504533443196,15.521715890321602,E,0
Widowed,39.49874164476525,B,13.954971641760203,-68.55964202381487,24.944666099067405,-20.91839990841658,85.20918143117568,9.388653707552464,D,-29.514130595358274,-31.704994119243047,39.762700301625586,87.25777618469425,C,0
Widowed,75.02810907366714,B,-12.610804763911307,55.853052756815636,-8.235663755615343,57.55710361321989,85.15336519641757,132.42218728855786,A,-123.01793561804428,-70.78551345508805,-23.22171676810999,-104.15547412978236,D,0
Widowed,39.002818707559086,D,-25.61832077345736,-64.5936984395361,136.73293356042157,1.1754028435567132,-27.95767339666041,55.181460026695405,E,-97.08843171750058,88.4152277588475,-33.034548980051014,153.27263905668772,D,1
Married,-6.937617291795766,A,-78.2717097469194,81.0376895572691,73.94229342278771,-91.55914549227197,67.58617414889288,163.0300800957358,D,-71.47116915536049,30.772079217857318,50.821677468727074,-154.9092734037652,B,1
Married,81.38487988323936,D,51.84696218608067,115.29372508901542,14.973947099890161,-139.6040562658766,2.645101147107166,-33.316383057841605,D,57.50383589339927,-49.718750849809375,-32.38565815750017,-198.0120574148958,D,0
Married,-101.84725219712524,B,112.72539373125807,-41.46048248221868,53.16491821038729,23.61318306737327,164.57166672538824,-18.4572866129151,B,-8.358424798671873,-6.465367526346744,-88.11549609691141,-161.20296122811308,E,1
Widowed,-13.698606496263329,B,-64.63738168792423,-45.15782017672423,-82.5502066424809,1.548590729479628,-34.99745995908861,-8.410770878412759,A,-3.4313782041958922,-35.73498344440079,30.8601104178168,114.45091656217328,B,0
Single,67.53495521027371,E,-200.2887080333738,135.88826260397568,22.685694060233676,7.7779052795756005,83.29881859315178,-79.20123879582728,B,148.11700155837138,-28.49714295388417,105.0496408538681,271.828524620155,A,1
Divorced,-128.50509999966354,E,-11.110202399062995,-182.23861974832923,-18.89476310074097,13.794321323076595,-28.234554725076578,-218.90238570519838,E,-96.32297060237956,186.3186500788115,47.94101726570649,156.14933570646573,C,1
Single,-73.55384059133657,E,173.73403534074313,68.59492797382309,-225.37549948841843,-7.858208092018108,-7.062691715104714,-44.48689257141501,C,-23.378832046050626,63.384631412276725,-93.76703384364788,62.484338514886915,E,1
Divorced,-35.55964049731506,C,157.90098160154452,-27.37414437927636,-44.90182640639151,48.649100374292985,-27.597652424990354,-89.03707262913794,B,82.43183157348321,-0.04313034780906013,-21.977987280707044,-26.809178076142775,B,1
Married,113.17092747949896,C,-122.76340573968712,22.50590287025836,-41.02152774309925,63.898506409320035,-77.69877141112417,-80.08889876511238,D,-48.77493477513098,89.40956658535482,-105.01670003414829,140.8461297360965,D,1
Widowed,165.11984350679205,C,55.39090485179201,-90.43032471056246,126.87933860311142,-120.57656419205698,89.50547391544703,18.81138918324215,E,46.82558326122035,-74.48138862100444,65.68238465363387,37.16049767759756,A,0
Single,186.60497131501518,B,-28.740040831411978,-78.81449274238108,78.4254008278785,122.13104981264524,-141.3414791588868,-82.02278234812859,D,-109.15105338586261,-31.662956705689844,-13.112102864315775,-176.54272821622797,D,0
Single,43.806455105223314,A,1.880814044162675,52.49386582030855,-69.28295279118844,239.61333531555243,-78.99010394590744,128.99889954682254,A,32.53449126754806,32.02234052194757,149.606767723263,-88.23035984717967,B,0
Single,-126.90197054637886,E,-17.50838787061671,131.48926564507016,-11.689144088028744,-22.25917458524494,-88.01582083259764,97.77991184958744,E,-57.61404999579018,-48.45351803835097,47.3369750305969,123.90095847139419,D,0
Married,27.844363630859608,E,-93.0746945184264,81.97523944610971,-165.1123599868106,77.36041579219926,109.08150454062269,-106.43694405703353,C,-172.44341295756124,-27.2065500759997,-73.00597262857868,-44.85608101549155,A,1
Single,271.6433804470455,A,-156.21911573249002,-41.32243183528925,45.62036802269029,5.333454310480707,35.00647757177845,-9.880534205243077,B,-87.63760352635802,-53.71597284780215,-47.142419223926474,13.104126566539861,C,0
Married,-63.318596674657535,C,7.7331730879731175,-86.61014378514169,41.35285926265192,91.23843192261924,-27.444828810116313,218.71063118575444,D,3.3769307332455805,0.3196935985886873,72.36865782295521,-61.3180678382575,E,1
Married,-55.87088996762891,B,13.06871617296936,-85.95704888270646,16.950364123987367,-58.615956548747164,142.3564095515572,46.88581862682886,B,10.74355605337454,34.776284532984405,70.11048785282283,-97.56173968572011,C,0
Single,9.372887469120956,E,4.71144676227548,36.77613933607953,3.893041686646523,80.64842150291966,-141.63560066752348,67.52421516042476,E,11.101211210900342,-14.624567469726596,41.19363093039941,-25.222897858191672,B,1
Widowed,9.389340819168309,C,-138.70477045215063,-14.260079306769327,85.0918421027057,195.67545844696645,184.64557682557466,63.535229410797754,C,55.45433495193196,-5.055165907542803,-92.14301890975078,-78.68944261225093,A,1
Single,122.46150482932512,A,52.472495661927475,120.40874184645001,-44.74385834253181,-96.88751282839338,-106.27348215697945,40.91420587498275,E,112.39818109863995,58.66397939382247,-70.4829132622128,-165.96963044327933,C,0
Married,-324.9215117656887,A,33.39999600855743,155.26152011221018,-63.08713597816835,62.465089274872746,54.218823778773306,-113.91403232327986,C,-249.11748390490064,56.6079925610417,-106.47422165727856,-173.99359087826,A,0
Single,3.642616172677779,B,147.69460374768983,131.08376194802267,-35.34561856743398,-178.25907734371438,66.58737332863777,-0.3558965139210523,C,209.70695371430165,-134.5004121915462,-90.93781099597886,-158.08434295383452,B,1
Divorced,117.39540419214138,E,14.7787059591487,188.2428322526467,-58.288313693441005,-33.68210061544637,-30.28482415299897,0.29529854957827845,C,109.70111338936431,33.501203276990836,-20.520511177771265,41.124667791119,B,0
Married,56.42648973654284,C,15.23830491347441,-13.35724268228192,-45.556288683702014,2.0735206988556087,-152.91684030377402,129.93669534277956,A,-95.85026227895894,31.675685247319873,18.34934849627776,64.40595218269772,E,0
Single,-69.7350202834709,B,213.43145916814984,-57.844890156477646,63.217684011315825,-106.85722252917972,163.85581943024619,-105.2081506324424,E,-141.61347756107676,45.92790123544454,211.78597480475122,-1.768853770225276,B,0
Widowed,-138.0562432196859,B,-41.571959599868016,33.3030124731197,-13.572112792655094,-105.58953105957498,-29.567817372856766,15.448416225365738,A,51.505906200647786,3.9138139533048446,91.02911682530146,-26.090272897231404,D,0
Married,-39.36663354512083,C,-192.91475676626197,97.46064014426666,-39.83044546827241,68.76262216836463,168.36757241540602,26.752246038411503,D,79.27835888986738,-56.1200597886397,132.4042899356983,80.82882090321034,B,0
Married,70.54539735393803,B,-29.50040559242074,136.1888052139094,69.46296709662862,-31.035175002790353,-139.34457448959623,-29.479248492397897,D,22.69890340125869,-20.605133015598252,-77.59863263907324,-112.999531469554,D,0
Divorced,38.07563196198658,E,-23.221008027662442,-60.31753452665759,160.3953678764946,-32.7656716572557,123.8535570415875,102.70956259097426,E,7.863848453216319,49.92310270256412,-128.18874471596928,-47.090200841338046,C,0
Single,-51.488076827688246,C,-14.0691010749035,64.28228183858067,-56.30798259494952,-96.49565216381859,-64.41837151831685,22.900299323596712,C,-91.61423941466778,-83.11706398883068,7.912022874926082,89.30253305131987,E,0
Single,101.9424052032038,A,20.167289888005882,-276.9985645259777,89.9111453555822,-84.04205754717921,130.657998428541,-107.95472753494222,E,-87.00893841000175,7.849358139456417,-106.20404766394927,6.835029529020951,B,1
Widowed,-39.065022607513214,C,21.883503484786125,-17.82500500558359,93.70592876907324,54.18124447339111,91.24478408247603,52.88620898069939,B,-30.44102444862648,-7.9139093021772915,254.29191311504823,-42.19737828738754,E,1
Single,92.47035260135202,A,121.85709339193885,-106.26278662651578,42.862527627542526,70.95134491574846,30.982293026901157,-94.51015624439651,A,48.72609402971602,-203.8944588839637,-60.821629913423735,-35.57584564227869,C,1
Married,97.96420846798728,D,92.82695530852419,-95.6660595704093,-48.45048628841883,105.04618692228304,38.419835774755576,228.98500823107346,C,-129.1956671957795,-172.10604662737208,-1.9413996955659703,-60.13429199395207,A,1
Married,141.22893872927756,D,-70.84796912283315,130.60517573167627,-12.16935052703425,15.683211143890684,49.235634697279494,-12.255559757348857,C,-120.83513819480503,-109.18206162614152,-136.2525798940575,-55.30487187550217,B,0
Widowed,131.1756606375477,B,-30.044799548794888,95.72535118409075,190.20367546735463,133.95263337295327,35.41137073966419,46.98123534503601,B,-6.216115073288477,227.4586715373244,47.335785733864086,74.860299693032,C,0
Single,34.71177474659707,A,-156.35308194079346,36.22737236300533,94.15438625485324,-59.338044833782234,-13.128816396045606,-31.899806949297112,C,-160.95067492322858,85.1696869881031,60.709155866662115,12.171526342192085,A,1
Single,150.837869381298,C,-17.515679655294814,110.16314791789617,-240.6830124179135,-13.847855405256857,242.4729908410661,-28.62938971114366,D,-208.58727271273017,-97.4928725955459,0.2566030609721212,48.292484951204635,D,1
Widowed,86.68189436250316,D,-3.7275731005013344,-213.17048562978363,-9.758161739605205,-103.55088640285597,23.71728249330904,-227.7214458875401,B,175.96846260324534,-184.3061000897621,-196.32438691761564,58.257175517330396,A,1
