AGE,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
62,Other,-55.9211469548684,B,188.36668483784752,-37.091183206002434,B,-152.66571710720436,-12.38190308711538,D,36.131064455045426,B,C,11.859274967642119,-61.08925166505813,E,-45.389161768686954,-68.2060930325718,E,1
33,Asian,32.380409291049986,E,49.01743227968724,-179.1679761085792,B,-6.774667755991133,65.96577110106428,D,-37.42677379527237,A,E,140.6793091243699,7.096002056398058,C,-174.59315987577875,91.72659357777421,C,1
23,Other,-29.80495909284105,B,-58.968374064915906,-50.488067845147654,C,-132.07751377872827,-196.74038724612006,E,125.43663879629707,D,E,47.482277444990814,197.53197461205696,C,87.94895338292275,-182.6088484395264,B,0
49,Hispanic,-101.58106471599287,D,-35.22141027388112,-233.46645489031198,B,13.656385036568736,81.50179098241786,B,65.25585447589934,A,A,19.183272078691274,-15.54743953042628,A,140.8753044910715,188.89528730688048,E,0
59,African American,-22.145483604500782,D,-14.615755684425366,69.3950693169491,A,-160.91555732867266,94.60441035818383,B,1.4780975272294041,D,D,-42.21941877365283,-33.529571720736016,D,-58.68402445377492,32.82128054255365,A,0
52,White,18.08594789329918,B,-33.41976749386141,-16.853656777885377,A,94.91659726731173,162.46942545360332,C,252.04243691384784,C,A,5.809755373976511,52.02132040993559,E,204.2091407097704,101.73084235478242,D,0
20,Hispanic,-170.19263666395167,A,12.018477761717907,94.30470335276375,C,-59.50568439325181,-153.18081490202937,D,-130.39362375845587,C,C,131.71229785547794,32.74626741970437,B,159.0321133861355,-33.31207332671278,C,1
23,Hispanic,-7.495750076981252,A,-72.99481618728943,-12.683339261918109,E,27.944565835844898,-7.246475433575393,A,34.181237928466906,D,E,-18.895904050662587,-21.993237507270756,D,59.57569995615069,-9.461024089423594,E,1
36,Asian,173.27515373500046,E,94.2977528244969,25.45333504882366,E,48.43217790223943,-147.70440730562407,C,-80.18902910514358,B,A,-22.775473520966962,109.22872601842393,D,7.792805714624221,-73.92863123441083,A,1
41,White,-152.30493392959366,A,-288.8236732195359,30.995233662069854,A,-118.2975289369215,30.243132209211932,E,67.27583224956808,E,C,107.6289187872556,-113.96579566272025,E,-178.47168560569057,-71.86125672871215,D,1
21,Black,-163.77859595115194,B,71.36062992737136,29.49194943746055,D,104.03728793122336,154.58352138270286,D,-0.7682022348060843,A,C,-39.767834307575725,-72.8324470837886,C,21.39735548913321,71.23559031975677,D,1
50,Black,246.26158726457902,A,129.03913178990308,-94.9780382229876,D,-70.71300371309457,153.39660857463628,A,-182.0743731179419,B,D,56.63262598712756,-36.442870781383746,B,58.96429343762256,-50.56469737454753,B,0
49,Asian,69.60848985383996,D,-157.37771657121286,7.336172988560643,B,119.63472456613256,-30.99650767504789,A,93.3789494788283,E,B,-7.86197685756484,23.8363833497004,C,111.25628208964118,-9.276889124453753,D,0
75,Other,32.591782061219874,C,97.71265525949536,-43.93189098687222,B,-177.15419110554745,-59.226201382144424,B,-97.41532205893112,E,E,-21.280221033130076,-146.77542312681544,D,130.26275411134804,-36.97702378949603,E,0
21,African American,-58.11885112770076,E,35.64741441779744,209.28246440557555,D,-31.349387041008157,85.8054781411796,E,-68.46852698614934,D,D,-165.13366950980247,-196.65180401878314,D,-38.35896841244082,-29.39114975240572,E,1
27,Black,-6.489862850116128,D,23.914223659432754,7.95247622129024,C,27.438212369853616,37.506023639823525,B,-150.14340296456575,E,E,217.81297823979844,-61.31151214790829,C,46.15601279894854,-45.90784766924404,C,1
67,Other,207.68040549269608,A,49.98046881937918,140.29948491023174,E,-56.79666978141608,23.782866013417614,C,-143.61233716545667,D,D,69.69779085078997,-108.34988900876719,A,-14.140196093533127,-95.63199022722738,C,1
22,African American,-120.35374647723887,D,-72.83682402197388,-85.57133885437156,C,30.941880678417768,-89.46452072660269,A,-5.366403266799277,E,A,11.744855799698977,334.9586191236913,A,-181.85823952237524,83.89395953301921,C,0
47,White,-43.46747555669564,C,-75.4967817592857,-33.94870290496391,C,26.550307270461353,-84.73637260737884,C,-78.07884059187697,E,C,-45.62899320676151,-22.56888857631447,D,32.2081063556683,-44.575147077433826,E,0
70,Hispanic,-31.461195310925238,E,-11.077783572678202,88.59543935240104,E,-61.61358450150733,43.828485253469744,B,-10.520991198883882,B,E,84.79073344549391,-70.63440446109259,A,49.54075992960662,-102.7474161032073,D,0
43,Hispanic,44.72724259593996,D,-49.396500289318,-54.842065304253715,B,-30.14955948946455,-62.45449202637072,E,78.94518501842077,C,C,-100.01243299058325,-35.787932772272804,E,-11.323327809504464,-37.56457868878015,C,0
33,Other,45.89192736691249,C,119.52692756771405,-104.61356356868654,A,-24.241678282850437,-56.64270757743406,D,100.64281780292974,E,B,137.81218630627214,108.75718501674511,E,64.45142963605414,-151.44977324037134,E,1
69,Asian,-41.35756778873933,E,91.6948194661357,-150.1560409652965,C,41.28415911296403,17.116330480118965,C,-6.623566657896898,A,B,44.223705867318905,-35.177737015223656,D,-189.68025011830832,152.81918201522217,A,1
73,White,18.794412571890803,A,51.59005671979319,44.64258948772785,C,48.03765766053332,-19.941808786044447,B,-44.07537536065564,C,A,-61.8044239742063,74.85204774513868,E,-91.52154868088328,-126.55413452812927,A,0
50,African American,115.56533367763787,B,197.0224499322289,-135.58269832172914,A,14.472118977980115,234.63844397626622,C,176.3738586663717,B,B,28.337155542913912,136.85103748935433,E,27.39412469732374,20.2979366774399,D,1
79,Other,-2.3489694070405656,E,-34.154304598740524,-50.01506444113265,A,-233.21860897850163,-52.04856768693982,A,-49.67169214621681,D,D,-115.2929448707287,-125.48145215907948,A,28.15827574091382,195.6203935611893,A,0
39,African American,70.55647268890459,E,-152.06129328314853,71.6293166857233,E,100.13577502030364,-30.26605837239174,A,74.94983243286528,C,A,-68.83487418450291,199.06888526537608,C,143.61376661101923,9.577790827655923,A,1
50,Hispanic,-31.10474737811571,B,-108.96915013088501,-169.44063259252263,E,111.88481150736409,-14.458111693500525,E,36.38263462785958,E,C,-97.31328778813084,145.6139536873509,E,-158.01111429982976,-45.2112862690058,A,1
79,Hispanic,-81.27733462440203,C,-56.122802535624494,-69.10990072725883,B,8.315889406103983,169.22672522412577,E,71.67365996875428,E,B,-68.44581936782971,57.92023723792601,C,-263.13847345883863,1.9298741095326688,C,1
37,Hispanic,16.198600892914744,C,47.25126248130768,-43.3686075574217,C,-8.35867079225574,-7.866100356118954,D,8.18400007147222,D,E,27.62820234116095,-74.02464214164735,B,10.549702712615778,105.89337875762699,B,0
36,Other,-139.0096493699586,D,-138.33803767300498,52.35506676064748,C,87.93177537245586,-66.65852555021992,C,-6.151070758096099,A,E,-149.684040803462,-93.01312064895576,E,-84.89355838392896,-43.71458946534937,D,0
78,Other,27.235991618941814,D,-144.13804550677148,84.55869823568388,D,88.11673482806262,-93.14489553541833,A,-106.06215248247935,E,C,-74.04007725499679,184.21275746088074,C,-131.87343885064328,-1.030503131518169,C,0
50,African American,-56.620582176371755,A,174.18693631770563,49.866192684873916,E,33.32740170786533,36.052240556935935,C,-2.798744719348427,B,D,-198.88930795715004,-155.3395636369614,B,51.60942300011264,-19.95367234753919,A,0
37,African American,-194.66804577405898,C,-1.3327721775703194,-29.585397134300802,B,130.45156526893456,-86.13447051369539,B,131.81233895090924,C,E,15.675734966870541,100.80654664761315,C,-235.4439277248786,-86.34857508945365,E,1
22,Other,27.93009983574955,D,-91.12805325346692,12.26818651166705,B,-30.521463407632776,-5.918117527090652,E,-173.3849590187616,E,B,-154.54712530392928,-6.901777801966884,B,175.06088724148384,-164.79215558712076,A,1
63,White,2.7384865781964898,A,90.7006656133223,-9.065528909341701,C,100.90043025996785,-5.494072232022801,B,-31.88405029611304,A,B,-5.04628165760132,-191.96905803977685,A,18.88635797450014,-158.0106785712672,B,1
62,Asian,79.00894229937452,C,-76.61201209635969,-32.09143499254735,D,118.17081404583942,61.819864630421286,B,-86.301354811432,A,E,-66.51628212267428,-72.9606866390115,D,3.7828531381975408,-128.3285231500882,D,0
57,Asian,126.53246724829341,D,-131.75617783047875,-92.35154655493247,B,-45.58382998897745,-96.596028125681,C,-21.87732934023627,E,C,-48.410393725964944,-121.4770566562142,B,-104.035827029366,80.23806354578198,A,1
35,African American,33.92153419485865,C,-120.7212088308116,-49.30821915685048,A,68.74400583615007,-52.26171748009128,B,-124.61777093229875,C,A,-56.31225481027261,-108.90466648264577,D,-17.35275529623362,87.73600336488622,C,0
30,Hispanic,163.09313361545418,C,-63.27284872378728,78.01355008607717,C,40.91419505004305,-6.8104016271842465,B,80.1016708164468,A,E,168.26127452179261,30.120137156179872,C,-249.58556818122398,22.331358798935973,A,1
63,Hispanic,-91.4155199988981,C,35.614788296032394,91.51737195913938,E,29.893372665007266,15.571094969870233,B,-77.62072025502768,A,A,-16.70596019469434,137.62423891401758,C,77.1297557986802,148.16789534106925,A,0
33,Other,-49.925133188193506,B,61.230924536754515,-0.1560175978166089,E,78.40733338872089,42.431872690894544,A,-4.184036117269817,D,B,-117.20127925338086,161.31711755964798,E,266.65191925264867,51.901052146172525,B,1
74,Black,169.38373635683888,D,-121.50774812786042,137.18606079408445,C,-199.27888035166097,47.60910551207112,B,-129.76357633376435,E,C,-63.18721779177013,25.172895720732463,C,-32.269179584215614,-28.729618627614556,E,0
53,Other,26.94920468524061,B,78.06418223022754,134.56713660925362,B,111.65482490409755,82.77950722670208,B,80.93652548886668,C,D,47.44216468883353,126.49922681461538,B,-73.35436533728156,55.097256339701396,E,1
40,African American,70.8366441795018,C,-92.02233298174683,-25.227513752315765,B,-90.40265716952372,-70.70438604191838,C,77.07436278047658,B,A,2.7188195593391886,-64.99907763004468,D,21.55514687531272,66.37095445441756,B,0
54,Hispanic,76.33564394685014,D,45.59844459877239,-209.5957165022757,E,-50.798125614274824,175.62561573045207,D,47.31565645530475,E,A,30.800034911805135,-6.513550026900947,E,-31.67806428093979,18.003399399859234,E,1
41,Black,163.30214992819796,E,-41.61489393471019,51.83551004149701,D,-46.01697977177307,47.635002569355564,E,15.059136490103505,E,A,121.94080283011048,28.289123273715617,C,194.48373304313753,127.78944182046372,C,0
20,Black,41.832593906301504,E,-108.4216609617984,120.74858835559607,A,-101.91983748036506,-138.93022858637133,C,-103.71713857458329,A,B,-61.916823988392565,-106.81680139400615,D,-103.08486104395251,-233.90351413720728,C,1
39,Black,-76.98435855907508,D,-15.209180471683256,-30.935883847425544,A,-61.83584594728978,7.679657373996769,A,-88.59827580890342,B,C,71.04281114430599,-153.87812561851038,E,-103.92672422526645,-154.09956737789918,A,1
66,White,14.854242560123005,E,117.73378391920477,-110.6757470656174,C,-174.63066777644053,90.06093671134772,D,58.727434310879204,A,B,86.91123995877903,85.13408652746318,A,37.501782885391705,128.31281043215517,B,1
56,White,190.84343200962235,C,-60.85133130956807,-91.12320226266124,E,311.7879402694053,-139.97535825122415,E,-25.301322184193083,A,C,-15.688869333857236,-19.11836773447881,A,-57.839956057958574,114.5380564655494,A,1
77,Asian,81.89540274000927,A,117.63262217575794,1.8893890833047038,B,15.127173059296972,72.59531352151902,C,-142.07161970391138,E,B,34.60588695843051,103.62359644111959,D,135.06382743160816,136.3276774560715,A,0
61,Asian,-147.35283694283797,A,-153.41381883459124,-22.657704441434564,D,-47.04622935277839,-116.88071456450955,D,99.87602368775985,D,E,141.24253853357885,-9.218647065318317,E,-41.778883351036605,-26.78419871087202,E,0
23,Other,-256.85993331758334,E,61.32674051435457,-126.22719471223137,A,44.65820278800731,-11.759058255690451,E,44.6056789423814,A,D,93.07321014618739,13.958605116472029,D,157.88635472556976,67.13314971482518,E,0
66,Asian,-64.81517090354538,E,140.86663993333786,10.47098634555326,B,90.66103077003474,306.7897593180806,C,-34.41186255845164,D,A,74.72981987682662,-107.58081602968926,A,53.1809794008253,-157.8314388632509,B,1
19,Hispanic,-51.29076052235487,A,91.09127373220703,135.0129997908004,A,-113.53658191755113,245.46546788681275,D,-25.94284200968908,B,B,-69.7753786952117,220.86690526939412,E,115.41136685796101,91.89507618274723,A,0
22,White,-24.21758985716612,A,-71.09019296522068,-104.1226469039886,D,-28.898243586086043,-88.40998013581014,E,-56.07005941313547,A,A,107.80037522405156,-50.95156750457489,B,-189.8910757686665,-116.34782123318581,D,1
33,Hispanic,-37.0566110075621,C,70.69442953190851,40.6738646376348,B,101.05138245005824,7.879065186186917,B,-122.01685120731915,B,D,39.08134468747384,-139.7939508891955,D,-12.835413476687016,72.31707534915091,E,1
26,Other,87.96807221996,C,-67.4429797455726,75.11553869966716,E,-50.227089305305924,-119.41820846132781,C,99.3482361039818,C,A,5.086127496786154,51.95102705735535,E,-71.60854146142161,-26.63885166029671,E,1
56,Asian,-1.514885694568736,E,108.86624411911797,-129.3084561795404,B,-41.62197161192958,-47.055975546643545,B,56.88188347996264,E,E,45.8236742437173,51.72333809547586,D,-75.9705864449491,-48.94714787413416,E,0
24,Black,-42.17038905264923,A,-56.84220347279366,-82.1929419339633,B,-237.02991067408075,115.92315955648044,E,12.361254343532297,D,E,20.67199509905821,122.54748159348819,C,163.85822195988612,-26.444872461938058,D,1
43,White,112.65173111006987,D,24.326105909530884,106.28318736617051,C,-140.02847617107975,32.90668817988191,B,95.8524824807599,C,C,117.65457369552661,33.94000237161657,D,54.68005603626306,91.72635460869766,A,0
61,Hispanic,-90.19982589442469,C,-176.1562687520048,68.91081478218925,C,-37.619998103708255,-14.254738267248685,B,77.55826489685595,D,B,1.0495724944920426,-174.9213476098262,D,-3.176096152221043,14.664162249136108,B,0
56,Black,86.18613423495282,D,86.19564894926299,-9.509697911573383,B,-40.41835438847725,-141.3365640560278,E,-88.37116993890623,C,A,12.065451040156127,201.97588585330172,B,-63.54093979632154,75.86077712823314,A,0
28,Other,-14.22647712755528,D,20.526468591751154,-66.71168970645405,B,75.13983184259672,-124.81473733685256,B,170.32911075900853,D,B,124.52478178339923,-2.290502913885802,C,17.511657567928857,24.400717162969084,C,1
28,Hispanic,-62.092248087911415,E,59.075572839080095,7.337050597266663,D,47.97508616894343,134.61012448208115,B,106.93476310395758,E,E,-165.9253772250733,-134.58801932599835,C,42.152898973526874,-4.734853087649051,C,1
44,Hispanic,61.32191209304902,A,62.37174798234007,-78.83103663992935,D,109.48101745797698,41.27801756039508,B,-46.252862035804164,B,B,-9.233598872602117,-78.25790320178777,E,5.799357356005189,79.5098501724518,A,0
65,Asian,-27.532638507451406,A,-41.32888663219316,-159.39403384693728,B,-153.71647673392886,57.62772644908558,D,-23.13043998932783,B,A,60.05175749341106,26.298284326728886,E,27.95155918258651,51.41242926956162,E,1
64,Black,-108.18469800603381,E,-229.5292483195439,-19.32651648258602,B,85.83350471953216,-4.910508613745393,D,-31.10659128860535,A,E,39.53134939825184,-125.3757047831535,E,109.26001899948761,68.6335938538933,A,1
78,Other,36.02969928745674,E,115.63466691387399,-46.737824418378956,D,17.916691172721833,31.407651089289157,B,15.43451509067357,C,E,-17.54225148502276,-196.40818749919393,B,86.51987492178964,-123.50140733173225,E,0
75,White,80.12701078368778,D,-122.47621121158092,32.89304251536123,E,148.16897101991444,-40.00733055592461,E,-30.10740965057123,D,A,-108.07563199695203,39.31673862319502,D,-99.42928616501618,-202.25353563771682,A,1
29,White,127.77624791689237,D,172.95178125882686,-5.658059062113054,D,42.46676565517709,-20.37736888197732,C,23.96559754656812,B,E,62.518509763334315,-130.2664306080273,D,-86.0618566784959,-13.798989928615898,C,1
45,Black,-2.6485020384604683,A,232.88207073761146,171.445382942583,E,33.573418155476475,-21.111185509232904,B,84.1335777331361,B,D,161.10386649605826,137.1810166169345,E,-65.76289175706648,98.03791906615473,B,1
54,African American,48.27756647653255,B,224.60750379348377,35.03199834545633,D,-154.5786806655081,38.493494933703275,C,13.654520749858879,C,E,122.6617785610693,-33.635836483719864,A,-10.031586090783074,44.496896090971596,B,0
46,Other,36.05672474096264,B,-37.19845558161271,-43.520967840646016,B,47.36229321566412,22.070988091965432,C,195.21385901201512,E,A,69.47427254759384,68.73516347787825,A,179.5368374137451,-105.21150602005997,B,0
43,Other,248.34096717048985,B,-17.279706680561286,-76.03052899979498,B,74.29088330010796,-51.138542734752534,D,37.10476427998772,D,C,181.00131108615403,-116.54886310500936,B,-68.38803192485379,-9.638833553902165,B,0
54,Other,-81.94021805905906,C,-93.03961922987189,31.884620338211768,D,98.05426152964839,-128.27944960817064,A,-114.45358532222387,A,B,-74.76843768834185,-292.72118371124105,D,14.92862532041414,-139.55569178449957,D,1
19,White,49.265480773254,D,-32.63672496098725,-107.03942633824921,B,-66.70277252276779,-13.66231594950478,A,27.108445085313708,D,A,-224.93383234950736,-92.5056377971781,C,21.316950220013126,23.291082095492165,E,0
71,Hispanic,-157.7653019100082,B,104.38985883493996,-29.47098581385208,D,-5.009425182481563,-54.59380000206302,A,-67.7431274664688,D,C,95.99730569784488,41.34212476378592,C,-38.33208856989141,-127.91089007576973,A,0
53,Hispanic,-1.8848244827410474,C,176.55456119103832,-95.51911614285858,E,-64.14540773135461,-124.01116614504322,C,291.4069500378659,E,C,244.20322094783208,141.8925978221124,B,91.43977732884781,-133.77718457540934,D,0
23,African American,-2.6815836574105125,C,-59.864389838762996,101.85986296395255,D,46.493408612191935,-263.5825226850768,A,-23.096816289743217,E,B,189.83987901182581,41.72928821634015,D,-8.096800584783528,21.903930862174366,A,1
35,Black,67.69832744495673,B,33.664124411276106,-195.57612976990043,D,-103.04371112873525,-143.14266204858143,A,15.856496976760791,B,B,-30.854273081176164,-76.62479363803925,A,-43.470328980895886,-105.342862988524,C,1
72,Other,90.04921723226015,A,-147.55174223380746,105.07910102729284,D,2.5057683185172195,105.58007101586765,E,-7.136265022189899,C,C,122.43353936507965,188.97259309318565,A,-27.85378549056656,-86.21002131291483,E,0
28,Hispanic,89.20015588358314,A,27.47909215525978,-21.732291932776317,E,112.61306476939832,-110.990172057147,B,-137.7884943818638,C,E,-213.6974341534763,115.309342274259,B,-0.6618916233152969,-34.53921754814757,B,1
36,Black,-40.59060442702639,C,-46.953854884896586,166.12755351531646,E,-205.6856028727954,-78.74843749303616,B,-32.91028772320518,C,D,-53.02565204211505,-6.694248305021796,A,-78.96022850131371,-103.25221831384597,E,1
63,Other,-33.99233787087702,C,58.25859248057411,118.03762965329614,E,103.80656405904838,-38.21848175852303,A,-156.25838490156977,A,C,122.78807897929207,112.58311180828547,E,-15.80331905213723,46.70931846148181,B,1
57,African American,39.639974478937006,A,170.362356867816,-83.51428349635329,B,-69.77261911007172,24.814060224301837,B,-35.8658886050461,A,D,133.48149594091697,-78.01781525073906,A,32.745139897566254,3.2393382756115634,C,1
29,Other,15.926163231186893,B,-38.94173798433372,38.07295515365266,A,-130.21581347321936,105.10558411043773,D,15.152095885043867,A,A,159.33563145772203,34.911394338513254,C,-2.2420539044688907,115.73291905389051,A,0
55,Asian,-50.008561608105616,D,-8.562959135330003,102.07604210429324,B,-91.433104583802,71.37902801685489,D,-82.67183891800754,B,B,30.458362405278926,15.582345102048375,B,-45.096331701300436,117.01222328471968,A,1
18,White,54.75896389472258,D,-119.77806724886109,-195.60320547922078,A,69.11455564294204,62.29007925927308,E,-178.8974424172338,D,B,70.39377584631833,33.52080423996314,C,46.75403168001749,41.76540450196754,E,0
22,Other,42.322472757536715,A,117.75567914042125,86.63726855275804,A,17.831871496523267,209.8044678942524,D,91.1799830172602,D,E,-255.7361248038959,-47.18132781777367,D,3.7867299068491675,-124.24108914076477,E,1
39,Other,77.18878119875136,C,101.54781152371544,21.941512348331894,E,26.539219446366868,213.1241150822579,C,-13.912040949798968,B,B,208.81501134807561,67.69891806269416,A,-107.94755922660586,-79.23417823128739,C,1
52,African American,1.99354660564104,D,103.80061681600563,147.4464584879289,A,-64.64879866154622,50.02153447215496,B,2.056236363291133,E,A,126.34875226973006,56.31576734962091,C,-21.583574574102435,-183.493953187332,C,1
43,Asian,94.08126773668934,A,31.33033446149805,-38.16925795409611,A,-22.276919159528642,34.712901819502314,C,72.07959323014855,C,C,-148.34199267787181,32.55870163418541,D,47.640513878023064,-88.04621861818585,A,1
32,White,-143.7144938512651,E,18.228453379595354,174.31588471705453,C,13.346989217856967,185.80055177888826,A,-71.18087275079351,D,D,-145.27443462738347,42.88406118992469,D,-20.801468428847375,-2.3693282916321685,D,0
53,African American,83.57887607817872,D,32.2134873085949,-54.13201082743612,A,-39.50320086371809,123.81622103202415,C,50.708127894528985,D,D,-164.2705512457944,-111.02862523715193,D,-7.485728598477684,-38.357524846430884,C,1
39,Black,-15.026864277258124,D,-93.47379901357156,-29.198390295499593,C,129.5447040912604,268.8112662381289,E,7.7762486748295,B,E,-99.3420100402653,-115.78590989604727,D,49.45134125374974,78.03389480579888,D,0
27,Other,90.96948070767075,A,-27.50900268202437,-174.91467507178498,B,63.595431495790386,-20.99943886963959,A,-122.07115282695224,D,E,-57.84760138905427,71.1462345769351,B,-85.23681874255672,-87.27926621509435,B,0
55,Asian,-11.108197881096618,A,-130.54399457148835,20.248513033070886,D,-7.021119577562873,-2.1072344548734896,E,21.677159916990195,C,B,-110.01696891245192,66.79409761944112,B,-88.21656886470166,9.207502577588922,D,1
32,Other,131.47048630717,E,118.62271164788861,-93.94707121741436,D,-173.19542212411866,-47.25391016532032,A,0.299657662853113,D,D,161.09892292186106,154.9472553296101,D,-150.18081848691313,62.03421420412945,B,1
62,White,-72.80002037581413,E,11.83977334020519,-127.78825534196359,E,-1.4576147912210302,210.14219691807932,D,-202.6123259393447,A,B,113.86074509973918,63.476755372224346,D,-24.09975737158043,75.5503711734277,D,1
40,Other,-61.84557519730679,D,54.65294279824854,-20.273334939080556,E,-12.088282708955104,-114.46109341274384,A,38.60392977632555,E,B,-126.25300269406598,137.61318045164995,B,240.33532048898442,-37.533493588511234,D,1
67,Black,112.72887004213736,D,136.67368649246518,102.30742762201999,B,46.451942936077174,66.40448035145661,A,145.0453156539732,E,E,63.40400836977228,202.69119595053184,A,-25.19841242922498,-42.54145818199289,B,0
20,Other,-107.71043048182453,E,35.3007371068626,25.23128543148888,E,-99.9604130358561,-42.36331674599747,D,-166.2547800810607,C,E,79.55032894729793,-135.43722392331526,C,-172.49100711292996,-6.531786869522073,B,0
19,Hispanic,-0.09980651691253446,D,61.17171884244079,37.11397883065292,E,165.9429494957031,113.89253320102281,A,-93.79139118309865,D,E,235.70883507272623,-160.43137567488648,E,123.72981553534925,84.19631621976741,D,1
70,African American,-30.748587330834475,E,-41.435258763365574,65.24876525267584,A,-114.53339706293471,-11.107309697094403,E,17.079108290076235,D,E,-171.9040558270017,188.3216991984251,C,187.87776371493055,-58.249761298538196,C,1
74,Asian,30.88057459514286,D,85.33971490501328,25.317847472761578,A,-65.64284201868162,0.47861351884747555,D,57.67231351733131,D,A,17.283410342383853,46.72779943706392,D,-100.12440383034766,123.87467467846245,C,1
36,African American,35.459295534762305,B,11.978824337585516,-15.552710543233678,D,-30.36533862297398,19.441849789190556,E,3.140160692624492,C,C,-89.48651322643127,-154.86838509674416,B,25.238697776114417,70.49236369673999,E,1
65,Black,-20.722850767234956,E,-244.1202218850916,-73.13619836680435,D,21.56470531474014,-124.51583990861195,D,15.189988075416954,E,E,-88.54931360351603,74.8284524548323,C,14.343166005860061,50.357929338386576,C,1
38,African American,-237.68939943151838,A,-262.08373523540126,-70.26402924588898,B,-9.063277072733069,17.198583555113096,D,-181.3753358183447,C,D,-249.71146893019917,-50.58382670713062,C,-20.228348081432262,98.77005290052705,E,0
58,Asian,12.622923034052794,A,-83.51225296558974,47.53948047054869,E,-150.5028443370389,-37.37684406586722,D,-7.434837749741921,C,C,49.550053134298395,9.070405696060437,C,-52.41777733169941,-141.96136066068374,E,0
49,Black,69.53537310219595,B,-66.48703644148993,150.97658129697928,E,-6.2285417497063005,-100.28600406595906,A,54.399663425337806,A,E,103.9868292283738,-38.89994899390801,D,-57.51533594917457,-70.62562974485667,C,1
24,Hispanic,-161.4462330120009,B,-109.93030750582551,-140.8585457421808,A,73.09826066597982,34.22217148029802,C,40.499373236656304,E,B,22.277519384511027,-86.84217856034789,E,-100.2445778624384,-43.3626049713951,A,0
41,African American,164.31178577406763,D,69.8691295056234,-15.775276418415382,C,12.900678516301484,-63.647593391870025,C,-5.2519349275962375,C,E,53.225659937098655,-114.21416603500131,C,-183.5513850083124,-190.9065192206346,B,0
68,Asian,-117.12511677262181,A,-93.65024868785615,-10.805437903800987,A,-37.50793959955621,36.33395446189817,B,-70.72357441511944,E,A,100.23044659487002,-141.71350075777937,E,138.6795207473059,219.41191212703882,C,0
73,African American,141.3036778703168,A,-14.117059533445738,-8.50123508703656,D,111.00591207059125,-145.0817062210391,A,124.05029563389729,E,E,-35.853881368539135,-103.46005586404148,A,73.69842446067895,-46.86399096717801,E,0
70,Asian,12.176704698255042,E,-109.62094770053228,-208.7359112751504,C,-58.11549877274229,-233.74694773727776,E,11.83411399699186,A,C,114.57549413795071,-24.95711750141907,B,-12.974568657476581,61.686118090254915,A,1
23,Hispanic,159.7460022937939,B,135.0520518041668,-42.348968141685525,C,-12.361642310014453,167.2629366960695,D,84.57296584189248,B,E,192.33283901591025,11.793307555513032,D,59.00817118198114,18.500310310751875,C,1
24,African American,-85.04607604484103,A,-93.2516337293691,114.31760729791631,A,35.32785473865359,-71.76007233377405,A,14.614048821017391,A,E,-54.19091971440179,111.61005544245461,C,132.3591374509596,28.660643291437694,C,0
39,White,-108.99672877805176,D,-116.2952895917957,-188.64851322651657,D,61.363784107219274,-30.943358524620862,D,92.09079066001318,C,E,-90.37144138162645,21.598336459505116,B,2.7675521966321757,-11.440355392336214,D,0
40,Other,-37.925868843859305,B,-11.032361561631754,-92.1850456207394,E,-225.7520377418555,-9.949021700054736,D,-73.3531737625697,A,C,-68.38889222879841,-315.69371647750256,E,9.179941202092161,-72.399973807675,B,1
76,Other,-82.45060412453785,C,-114.9413054337211,149.6680709875579,A,-36.71030781162096,-25.14273300177251,E,-172.66670281700272,D,E,-176.636573809476,-60.56623665997649,D,153.86514182237144,36.67495225814288,B,1
57,Hispanic,-79.3611997008466,A,-19.093962657674187,-82.41151614077611,E,49.813568062248194,158.5555051629529,A,58.48950368125314,D,A,-72.76213867507998,26.252672883347,A,-26.84339344596818,-124.21379129294252,B,0
55,Hispanic,-26.76169035618297,B,55.81372761198145,102.19169487881294,D,-13.686749765369152,59.170484547260095,E,187.3953436857735,D,E,-72.26168689589922,70.44926125901401,D,30.324511476189553,-89.07796273633262,A,0
25,Hispanic,89.14192580581303,B,68.15904015302861,1.131766633671626,A,112.16855788523202,57.51984423682632,A,158.30399970800957,D,D,147.79290878018944,99.61929460268809,D,-10.944240824573566,157.21796676074223,C,0
76,Asian,65.50145390604861,A,-154.55246540478623,70.47884767715394,A,150.23859293287776,183.70622764079056,C,148.09608144596172,C,E,164.21213949382093,2.0843020134005417,D,57.38992767235141,125.41368061063416,A,1
35,Other,-41.177259453265584,E,117.043930897175,10.723852891136458,D,178.18993289974446,84.13639607919964,D,150.12338627580533,A,A,-14.13479004501273,177.17733792367588,B,-164.94658477372127,26.927010568410125,E,0
31,Black,119.6443938428805,D,-24.169218275118407,178.21092501037597,C,144.03511868194576,120.22900930717601,C,54.089588454835656,D,D,228.6826889105734,-2.553498388172236,D,121.221552909031,-20.827186182522667,E,0
76,Asian,99.05187029663493,C,-133.88429223465894,28.762327705365447,B,33.875963124408095,-205.91474908536972,B,-103.57582286931847,A,E,207.32784224255704,-293.6633662663105,D,-64.64819857336292,-132.72701169876362,D,0
39,White,-14.896749016371116,B,-119.78456862992766,218.53176347723084,D,16.107763510864032,74.15926620991158,A,-99.08332049545321,E,C,145.28644253833215,-43.1504504611484,C,185.42768228863915,188.47472884122334,A,0
