Age,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
77,Black,E,A,D,A,-135.6907698453905,A,-178.95331137948054,D,180.11163889918672,0
34,Other,A,C,C,A,-188.9289268323864,E,18.132018806209814,D,-95.70694162961453,0
18,Other,E,A,B,B,66.70129687320487,C,-115.6023135596618,A,-88.78361254478448,1
51,Asian,A,B,B,B,-208.55832740373873,B,-73.49276812287215,C,12.173321436793678,0
52,Black,C,A,D,C,-114.65010701761969,D,64.54854994507187,D,60.95340298781178,0
35,Black,E,C,D,C,20.437396888985955,A,61.17209114575057,E,13.825649825423659,1
80,Asian,D,C,D,E,-0.9492450923458736,E,-26.131911654820772,E,52.607984552376095,1
25,Hispanic,D,E,D,C,78.85045860235547,A,-137.2933464132274,D,2.9753199436270323,1
57,Black,A,B,E,E,169.7574709069354,B,33.178173771323884,C,47.292875089299486,1
91,African American,A,A,C,A,-66.74859562437585,A,-53.78830061548159,D,54.25531334138901,0
72,Hispanic,B,C,D,E,93.09509679195641,B,-18.430227641814795,D,-114.61795947039258,0
41,Other,E,E,E,B,-41.98181661870605,E,177.88902065793621,B,-158.08233784290763,0
32,Other,A,C,D,E,-6.547688885394841,D,170.71514524621892,B,-226.5395270755552,0
63,Black,E,E,A,D,28.057846070425178,B,32.392693389617484,E,110.21939709426991,1
44,Other,E,A,C,B,1.669485153566623,C,198.37441870545052,B,56.518066275823884,0
45,Hispanic,D,C,A,C,-79.20353106353491,B,97.74185475236192,C,-30.769884143053446,1
47,Hispanic,C,B,B,B,30.42607464254695,B,62.04857632280376,E,-227.26813101077985,0
44,White,B,A,B,D,-63.49449958500273,A,89.82100155730404,D,64.13052624713546,1
70,African American,D,A,B,D,-121.26057001980588,A,-31.66940467935907,B,110.43273906671753,0
60,Black,A,C,C,A,22.430483653066933,A,-0.7175700997799083,E,-104.83289896416244,1
79,White,D,B,C,D,54.91409725106755,A,11.719783993034904,C,108.6971732437286,0
62,Other,E,A,A,A,-85.66733006334526,B,-30.679298640920788,D,-161.05821501153804,1
98,Hispanic,A,A,A,A,-11.223328072353665,B,0.3517041272646536,B,-67.7899301366887,0
20,Hispanic,D,C,E,D,109.82409356669356,A,-8.570499523616549,E,11.49273835832743,1
49,White,C,B,A,B,-118.37320094582502,A,-151.03397655019182,B,49.99497452470125,0
39,Other,C,A,A,E,30.77604110530574,B,73.84154320662822,C,175.94984465370584,0
28,African American,A,A,C,C,-74.61479982752661,B,-95.27614818015647,B,95.12474203620663,1
63,Asian,E,C,E,A,-24.65428084014222,B,-52.40729128895667,A,13.886465885737294,0
47,Black,C,A,D,C,2.4753815838357096,E,-161.42027752896016,C,-0.6983619318155461,1
88,White,D,B,B,A,-78.4145303267988,D,156.22911031731962,A,150.55718821843826,0
19,Hispanic,E,E,E,E,138.8359535910665,D,-64.78335136310636,B,-163.79093100845046,1
80,Hispanic,B,C,A,B,-68.30595679537286,C,29.24621697439818,B,6.036645105927819,1
68,Other,B,D,A,A,23.155493701830522,A,77.75170955493923,C,-108.20413760246281,1
36,Asian,C,B,A,E,181.78846780488595,E,-122.13558640538591,A,-24.405769187622674,0
59,Hispanic,A,C,D,B,-11.704115460723688,E,-163.24277921621146,A,27.88521084617607,1
94,Hispanic,D,E,A,C,-118.8253044467601,D,134.2682987820406,B,-24.847980337830215,1
21,Hispanic,C,B,D,B,-4.197511481544731,C,-37.19470271310009,C,-71.11463911877604,0
32,Other,D,D,E,E,-64.33835482429598,B,-29.622930497061013,B,56.638335305457765,1
69,African American,D,A,D,E,-100.69791166357108,B,5.588006166939972,B,-43.45130727408984,1
80,Other,A,D,A,E,-91.65111341427948,E,95.54197405663093,E,-58.35596070182757,0
33,White,B,C,C,D,-54.87311566277151,D,34.126591760299604,C,-164.55938648514672,1
48,Hispanic,B,E,E,A,-57.29729724158407,C,-74.36645455292596,B,211.6960890110033,1
70,Other,E,A,C,A,-96.67782808405182,C,-62.63250675445903,B,-119.39921326186773,0
24,Other,A,A,C,E,-9.15391722500696,E,-132.06671075645798,C,127.20476928857866,1
26,African American,B,A,C,B,-46.83060854959148,D,-3.9936703719378754,E,-36.59478663137901,1
48,Black,D,D,C,C,-16.308387853195445,D,-68.49018566945571,D,-92.18367929940749,1
80,Hispanic,D,A,C,C,-110.03592040299215,B,-85.04867061457571,E,25.98280032993478,1
68,White,A,D,C,A,121.4886561171483,C,-132.06019749976215,A,134.18567291481705,0
70,Asian,D,B,E,C,36.27039608675787,B,169.13387061367408,E,-45.87081807410299,1
77,Asian,B,D,D,B,208.47758573065352,D,20.456111095549158,C,-7.883929358271624,1
79,Other,D,D,D,B,-66.36919315498503,C,-31.783145378402317,B,178.39656698199454,1
51,Other,D,D,B,D,76.79577318667145,B,-26.232210253856625,B,-159.18951603411728,1
50,White,A,A,D,B,-11.198376757796376,B,-170.33586480942176,E,-1.9880438959477893,0
57,Hispanic,C,E,C,D,-13.696625583284755,C,56.88103645315687,B,-44.521366981940055,0
63,Hispanic,B,C,A,D,41.18833601864541,D,-61.01466448241707,D,-53.054357412611544,0
84,Hispanic,C,A,A,B,-162.74693365859648,C,68.66625187026617,B,-173.69078553341305,1
33,Asian,B,C,E,A,248.47028548645707,E,-108.8192898258378,E,-69.6726045047338,0
36,Other,B,C,C,E,35.820494659517685,E,-41.84132986548128,D,160.6725551626825,0
45,African American,B,E,E,E,103.57336262847683,A,126.61890109274943,C,26.544037424349415,1
98,White,D,C,C,E,93.66796712472768,E,99.19354362995409,B,-85.61764778707122,1
47,Black,C,A,E,B,-91.36240249563349,D,-116.25798322649108,A,-100.1074390559634,0
33,Asian,C,D,D,E,-22.33242633451378,A,21.479276691486234,A,-3.746404980773272,1
30,Other,C,A,C,E,-6.906558343572704,A,-56.79610560163817,B,124.42665720487871,0
30,Black,D,E,E,C,76.75427479868112,A,54.049917755230524,B,-55.87696717675067,1
55,Asian,E,D,D,B,-111.2803397059219,D,-15.210072330366115,E,98.9035227960215,0
68,African American,D,B,C,E,54.964828586402284,B,83.92018221912423,B,-242.2243008880617,0
78,Asian,B,B,D,C,4.581447710438688,B,106.54099064041202,E,-118.87065707432079,0
69,Other,B,E,D,E,11.359838472414658,D,29.381013890467905,B,231.4925607233985,0
69,African American,D,E,B,C,-78.39339201111386,B,-295.56785432568347,A,-143.4691670360118,0
47,Hispanic,D,E,A,A,163.6710065969638,E,-36.55692637331608,D,-88.05048680962281,0
78,Hispanic,B,D,C,E,-93.84836036098315,D,-139.84549688787425,A,-25.06405137592134,0
72,African American,D,A,A,A,-58.969822608915266,E,-0.8470293478403211,A,106.2737157851993,1
97,Other,B,E,B,E,-32.64169970669683,D,60.38147726730251,E,-204.85771087530273,1
48,African American,A,E,B,B,-139.87058605489133,B,169.36657812465904,D,-1.6375867514086082,0
96,Hispanic,B,E,E,C,93.6238263864282,A,57.265518311249465,A,-26.310803034753604,1
89,Asian,C,A,D,C,-145.03414480872553,A,13.603833764558088,B,-66.92749136283372,0
52,Other,D,E,B,C,-218.73815669331847,C,-80.4026289534151,D,-1.7737527502394619,0
61,Black,A,C,E,D,-21.487109639545857,E,-213.03762241246304,D,-14.151141675278406,1
51,Hispanic,E,A,A,C,-45.32781072106913,D,-26.761062477576747,A,-5.502636660214579,0
50,Hispanic,D,C,B,A,96.59039183004563,E,54.150759212029186,B,-65.4206544586917,1
84,Asian,A,B,D,A,-14.600048407303316,D,10.943807794715406,B,26.006456976514798,0
18,White,A,C,C,A,37.00553915742491,D,-22.954620245184,D,-45.65474674712617,1
20,Asian,D,D,A,E,229.22833130334595,C,76.21726470074186,B,166.38566416565334,1
45,Other,B,A,B,E,76.59778959417372,C,-75.80730370471308,B,-31.903766231322933,0
85,Hispanic,D,D,E,C,-12.816378487857563,D,89.95656752866824,C,-52.923728693686435,1
70,White,D,C,A,C,35.301083902405686,E,118.46913193761466,B,-38.651105075113,1
36,Asian,C,A,B,E,-1.4192184196045545,D,-141.04885166647713,A,184.49998088807644,1
56,Hispanic,C,C,A,C,-44.49512007930848,D,121.77893221896636,B,-95.58754718132934,0
84,African American,D,B,D,E,134.1294581677489,D,99.20483518517823,B,-56.45496462224835,0
32,Hispanic,C,E,D,E,80.65414512491553,C,2.3902004653113105,C,211.48283205339604,0
66,Asian,A,E,A,D,185.7000658533857,E,8.733117787481435,A,-66.13713004203231,0
21,Other,C,D,D,D,16.119798337163544,E,8.572998877322341,D,91.93408158774594,1
35,Other,B,E,D,C,177.97363048424765,A,31.522309625695705,A,221.81461907471015,0
64,Asian,B,E,D,E,61.66029129048373,B,132.17090892282238,E,25.974104201093308,1
98,Asian,C,D,B,C,92.04267387268193,B,-8.819309213367204,D,71.99477776104256,1
26,Hispanic,C,E,B,C,-72.88091464862416,E,-37.01687741662535,B,-113.55335755251619,0
23,African American,A,D,B,E,75.84970555312374,A,28.890653828156843,B,-111.34908530663385,1
84,Black,D,A,C,A,-80.56836318267908,D,-47.288928781395704,E,-92.97525281589749,1
93,Asian,E,D,E,B,42.298769095384486,C,-131.59719754437253,D,40.01846318686811,0
66,White,B,D,B,B,91.03092156998471,A,-145.61030565980656,D,-11.147541199651013,1
89,Black,D,A,D,B,44.879726626144326,E,21.636420760501533,C,-134.49789532656305,0
94,Hispanic,A,B,D,B,-108.39019315318285,B,-10.924012530684827,C,-15.653454173910934,0
65,Other,E,E,A,C,-17.274909299885934,D,-53.9708953745557,E,-120.83229634833945,0
46,Black,E,B,D,A,-56.495882690832154,C,-90.70654411342204,E,18.67463612922024,0
46,Other,A,B,B,C,133.84504206178852,B,-175.01863944462085,A,-68.79420134203353,0
32,White,A,C,D,D,9.652980828171282,D,-8.269396724977643,A,-139.17725229495696,0
52,Other,B,C,E,A,46.36782854527694,D,-120.99992711761784,E,0.5801422058713879,1
60,White,A,B,D,B,-53.11535642005376,D,37.13327496153699,B,30.73686632532901,0
30,White,E,A,A,E,-124.93710525343343,A,92.69007032756572,E,-158.7835870916534,1
77,Other,B,D,B,D,-120.11261212891822,C,-91.89085160344189,D,-99.65495158438917,1
28,White,E,E,B,A,55.122353867044936,D,-63.45816213674669,A,-88.29120655215296,1
58,Hispanic,E,D,A,A,118.06256045262111,D,99.87731510463877,C,-264.3346454517707,1
59,African American,A,D,A,B,118.4886379817622,D,-88.804701373354,C,-83.18913339725728,1
25,Other,E,D,D,B,62.59647929851696,C,-50.5801484206815,C,-130.5058554567268,0
80,Other,C,C,D,B,23.601996599785082,E,86.33714385860802,C,126.34448779659049,0
87,White,D,C,E,B,112.85834140674504,A,-137.29579194407142,C,46.65569880930386,0
35,Asian,A,D,E,B,-74.64075334104591,D,-114.01645683365527,D,-187.89094234458068,0
18,African American,A,E,A,A,95.36034382920201,E,51.65066906590664,A,-93.6490526928391,0
48,Other,C,D,B,C,-122.04225391084351,A,-86.39494328674554,C,19.230247876860883,0
76,Hispanic,D,E,D,E,47.729173793960165,A,65.49435694909833,C,77.35115069564965,0
58,Other,B,D,A,A,-4.363577349257555,C,-157.336268640998,B,-82.74286281620518,1
73,White,E,A,E,B,137.06953817916713,C,61.91146721177246,E,-97.09383257478615,0
27,White,A,A,A,A,-2.2325750939182702,B,-124.82334846604618,E,-43.1105280315618,1
68,Hispanic,E,A,A,B,56.7183109940554,E,-141.1474126313392,B,-7.328168433563426,1
36,White,C,E,A,D,132.1458269241599,A,-71.23680426167786,E,-20.970180164309912,0
58,Asian,E,B,A,E,124.18836857622524,E,83.48234365271031,E,-83.66595092495483,1
38,Black,D,E,B,B,41.70843350292393,E,-103.74824689730491,A,-107.59540337924602,0
26,Asian,A,A,D,E,21.615458512733642,E,-44.7779621056168,A,18.118464962760054,0
19,Black,C,D,D,A,-85.05042769578064,D,133.8788584082113,A,53.985366732216114,1
80,Hispanic,E,E,C,C,9.89278256673501,C,-153.1434964493569,D,-106.62581215431423,0
44,African American,C,A,D,B,-37.54582680339745,B,118.05676675337465,C,-114.47820928223766,0
97,Black,E,D,C,C,184.1544711404778,B,-167.1204228517322,D,35.40338485354813,0
76,Black,B,E,B,B,9.745174464446094,D,-1.7739782612855823,C,-58.009898619736575,0
89,African American,B,A,D,A,81.21426170114016,C,-105.94442477637558,E,196.95590985971,1
72,Hispanic,A,D,D,C,64.35126806294082,D,33.263143751044346,A,-39.76393197369131,1
37,White,D,E,A,C,29.50781884034908,E,-22.13866057730253,D,-78.4304041766746,0
36,White,A,E,A,E,-201.78759111502777,E,-90.36648945612534,D,-107.19097845619171,0
27,White,B,C,B,C,-19.142197896310982,E,13.921626718650318,D,107.31630553762584,0
44,Black,C,A,C,D,-224.31465497040102,E,-60.53806091372469,D,-144.60468548996337,1
41,Black,E,A,E,A,69.16917535971186,E,199.6740295529842,E,-26.036636727990896,0
31,Hispanic,D,E,C,B,23.57744425415867,B,-18.016951362510135,C,5.636223167304193,1
19,Other,E,A,E,D,74.51744054217757,D,53.48786676372812,C,-13.613137706870996,0
99,Hispanic,C,E,B,B,-21.84416166003592,E,17.466579357320228,D,11.761870388077602,0
58,White,B,C,C,A,55.89603974038181,D,112.80924154468642,B,50.84045377171281,1
88,African American,E,B,C,D,-9.560107722900103,B,319.4692166207467,B,-52.63893539138851,0
47,Asian,B,E,B,B,184.88309299618803,D,-73.09665852413758,E,24.204545271488712,1
98,Asian,E,D,E,B,73.14207089153656,D,-174.28696356844418,B,0.9042910199891013,1
45,Hispanic,B,B,E,C,-37.39409341430437,B,-102.05661001987045,C,-53.37206450450446,1
59,Other,B,D,C,B,-131.21994201933163,C,141.71047398064474,A,197.86022072770632,0
40,Black,E,C,D,A,151.43375631676196,C,19.064489665964597,A,97.96684638281464,0
43,Hispanic,C,D,E,A,-51.072988000257894,C,-54.92411100098678,B,-197.244851595548,0
26,African American,A,C,B,E,-52.76330559238246,A,-91.08399035016232,D,-136.4013041087237,0
90,White,B,D,D,A,-45.9991219981537,E,-7.455207849404255,B,-219.7446254754454,1
57,White,A,B,D,B,-147.90118022540835,B,49.40906666414298,C,167.85287656684272,0
35,African American,A,C,A,E,-99.77744901966057,E,25.001204714661533,B,-35.48003956082495,0
83,Asian,D,E,A,E,-22.732462306509486,E,8.43264118558215,C,-235.2988336675087,0
41,Hispanic,B,C,E,E,23.202565346657895,B,-87.69255157554727,A,25.634337670248144,1
94,African American,D,C,C,C,-11.535541498161088,E,-49.77184999059334,C,110.84945007800715,0
43,Hispanic,D,A,E,A,58.874969085302844,B,78.39477658994451,B,14.729321305525056,0
56,Asian,C,E,D,D,48.234810246824,B,-62.4433473147761,B,-104.74788174864848,0
60,Black,D,B,C,C,-127.5905833633407,E,-35.21014865502956,D,-82.19654244094941,1
19,African American,A,D,B,D,67.10892427024393,A,-78.06897459054024,A,93.20758217299452,1
36,Black,E,A,A,D,60.935248537697106,D,241.70525516821954,A,98.47776011002348,1
46,Other,C,A,D,D,-19.089404086760503,B,74.08372296421591,B,108.3442448258563,1
64,African American,D,D,B,C,-28.58633041514288,B,-150.2894305913939,E,-15.561769564243946,1
71,Other,E,A,C,E,46.433876926198316,A,164.27863677392241,B,71.8033984470448,0
29,White,A,D,E,E,36.17248443482728,C,-142.9020950913506,A,115.11539695107027,0
97,White,E,E,C,C,-92.20300575369946,C,-12.83649636257298,C,-134.0668207466541,1
85,African American,B,B,E,A,145.82828110997275,C,-53.58175559400824,A,-161.87831998178513,0
28,Asian,C,B,B,B,86.74779868639797,B,12.592118654289425,D,192.43802295189323,0
37,Black,A,E,E,C,-75.54222428212914,B,-137.9278449896986,A,-28.951260221920528,1
51,Hispanic,D,E,E,C,45.189621956004856,E,-76.31518339198685,D,-67.29321694614623,0
35,Asian,E,C,E,C,-38.80366153898377,E,-175.5122081860724,A,63.440133718447825,0
75,White,D,B,C,A,74.56038403924128,A,87.99431607037737,A,72.14186098765265,1
58,Asian,C,B,A,D,-81.85015405306369,C,-63.494549187971685,D,-40.343362763539915,1
98,Hispanic,C,B,E,E,152.80708056224063,C,-57.827524585971055,C,278.01492714365395,0
91,Black,D,C,C,D,18.262810327578936,B,-206.41364028948362,B,-234.95689266263824,1
43,Asian,A,E,D,E,-26.221981176241925,B,-32.70790736766852,A,206.216416086554,1
73,Other,E,E,C,C,-40.45808080873831,C,-71.0901288705193,B,149.71286351322073,1
96,Hispanic,B,A,A,B,-74.54295570302787,D,-26.135996396490214,E,90.72322974203189,0
74,Asian,E,D,E,A,-19.690964075546884,A,28.61711512204842,E,-78.80394040934047,1
45,Asian,E,A,B,B,45.898011654171775,E,-48.43447620307222,B,-14.032810360394599,0
62,Asian,C,C,C,B,14.51702806418992,E,48.1681023663817,D,162.0960455911521,0
99,Other,D,B,B,A,-166.7743920910356,B,-4.545889804276837,E,-162.26858790907662,0
18,Asian,C,E,A,B,6.649104864056886,C,12.71890356590574,E,-260.69994591243153,0
82,Asian,C,D,B,B,43.526320686190736,C,50.94826925183914,E,18.664684906720186,1
44,Other,E,A,C,B,-94.0399258523057,B,114.89195495282434,A,-78.75064836441106,0
51,Black,C,C,E,C,-65.41571785608808,B,218.81114899700643,D,-92.60400637145845,0
21,Other,C,C,C,C,-59.25466510978513,E,5.764273127684142,C,-45.67930018825244,1
79,Asian,D,A,B,B,-31.668401332665358,B,27.478492068948015,C,-29.199201511199092,0
22,Hispanic,A,C,E,B,-88.3402866599631,C,54.21019220998694,D,51.737666863004264,0
64,Asian,C,B,E,E,77.89632860885189,C,-6.190420151815749,E,-47.49254989194799,1
59,Asian,B,E,A,B,69.59979661584785,A,-142.74645609847744,D,-31.479993986484217,1
33,African American,E,B,C,D,-95.11793005245868,B,-102.34236827364893,E,59.50128568100401,0
20,White,D,C,B,A,86.71455618044538,A,42.185661088926885,D,32.227309671673424,0
43,African American,E,B,B,B,40.648433986474764,A,166.15593938312912,C,-68.46492376334623,0
25,Hispanic,E,C,E,E,-126.39153160211445,B,1.051131577434957,E,94.82791196674087,0
74,Black,D,C,C,A,-123.13335717213778,E,211.33900116379945,C,-129.80620329657592,0
27,Hispanic,B,C,B,B,131.4193891905847,D,-20.67581234722554,A,26.61950620724967,1
55,African American,D,E,D,B,117.6058619106089,A,-18.290838596433055,D,67.65915192209725,1
39,White,A,B,A,B,-1.7072016861755148,B,176.3797661266562,D,131.9693802517747,0
52,African American,D,D,A,D,-28.45172555061933,D,39.448703120768684,B,23.68320545859288,1
88,African American,B,D,A,D,-66.47781459449278,B,97.87093087730551,A,-120.38352526085565,0
31,African American,B,B,C,B,88.52822469673538,B,-66.45262436305308,C,177.0615951804026,0
26,White,B,A,E,A,-254.4645052673514,B,-374.3460975174331,D,97.06726118263025,0
97,Asian,D,E,A,E,-48.825911060964714,E,71.6658714822465,B,35.430808224304585,0
62,Hispanic,D,E,D,C,-201.50096301280712,A,187.22183098519233,B,-178.14878525064137,0
50,Black,E,A,B,D,-66.93454370564591,E,-32.324051895907616,A,113.99624640377833,0
57,Asian,C,A,E,E,51.80251207908972,B,-96.1032549491223,C,-98.97437277420913,1
52,Other,E,A,D,A,54.09025133890491,B,-60.184486956474736,D,9.98544723312583,1
19,African American,C,E,A,E,178.72535646121767,B,49.343939179065714,A,-237.40790725521336,0
62,Hispanic,A,A,D,E,89.66841996085735,B,38.695837502983835,D,-86.28782281815373,0
51,White,C,E,D,B,108.02531081746972,A,-82.40945802810256,C,-4.504868208275605,0
28,African American,E,C,D,B,-13.440225919497125,C,-78.39584862495235,A,86.7754288910409,1
34,Hispanic,B,D,A,C,-79.805296828898,B,-147.63719306308582,E,52.73507406604385,0
99,White,D,B,C,B,187.79965033103863,D,44.76989552849823,B,121.17218995956883,1
76,Black,B,E,B,A,146.6029246121694,B,115.06312970262465,B,80.28800344681142,1
80,Hispanic,C,B,C,E,31.278216165507523,A,64.70673616486883,C,-60.16928784224629,0
18,Black,B,D,B,D,9.982354835193384,D,53.10383285060381,A,6.971398295435123,0
34,White,B,A,A,C,-15.769235082540467,A,-66.6013689296855,E,-94.22145664930487,1
72,White,E,A,B,E,-1.9273810852164661,E,-148.6962529977155,C,134.86215340550623,0
64,African American,A,B,A,B,162.08143181004274,E,181.38285830704547,A,-32.33422818039228,1
57,Black,B,A,B,D,83.61778278997811,A,136.48067583991477,C,-97.50703087763569,0
37,White,A,D,D,B,16.696609447530854,A,-4.950545813244753,E,-335.21468111737556,1
97,African American,D,A,E,B,-75.34144182315931,A,71.44422491206616,D,-70.47637007592695,0
29,Other,D,D,E,D,-52.60634934205014,A,-47.53561008236113,E,39.68792634929561,0
31,Other,A,D,A,C,-36.71695696388245,D,54.576103677342466,B,178.73259769836736,1
65,Hispanic,A,E,C,A,21.23782781104331,C,-66.0660688934949,E,31.536089002668938,0
68,Black,C,C,A,B,-39.90324996162623,C,30.649655407663467,B,119.35106186040466,0
85,White,C,E,A,B,-18.22813532544049,B,22.767098677647994,A,8.947014789980546,1
24,Other,C,D,A,C,90.86305158892365,D,-65.25307826558672,C,73.33059151539284,0
40,African American,A,E,C,E,22.456255752912778,A,-195.27255787277971,D,70.68112016854884,0
48,Hispanic,A,E,E,B,-125.81472160526097,C,36.78966265206167,D,-136.21430435750116,0
69,Other,D,D,E,E,-112.77961295953949,A,-163.6215651658458,D,-34.87834712513792,1
19,White,B,E,D,C,-12.106892844249147,A,77.71017717831845,E,-109.77089784618369,0
28,White,D,C,C,E,-31.009346261944938,D,-3.2033899175015748,D,145.47034048761196,1
18,Hispanic,B,E,E,D,-31.876304538471047,E,253.19283100919066,E,72.78513404812756,0
69,African American,E,D,A,A,-3.8696536920373474,B,104.09253016758653,B,16.70789566567562,1
36,White,D,B,A,C,18.25012961391988,C,76.70816565457527,E,-68.56603702748878,1
58,African American,B,B,D,A,51.83257600344208,D,-84.8998985957369,E,135.3531709844338,1
62,White,D,E,B,B,-145.92721656500737,C,77.12469539299916,D,-59.032609821566005,1
68,Asian,E,E,D,E,-104.2979977432416,A,-50.93368548361108,E,37.83959752887726,0
68,Hispanic,D,D,D,C,-16.26081373820066,B,23.642936011903927,B,57.42132107275405,1
50,White,B,B,B,B,105.74571241154442,E,-125.1413682217791,A,-91.89498183760163,0
64,Other,B,B,C,B,55.782609874649914,E,-155.64989387468125,D,-5.796601194637878,0
59,Hispanic,B,A,B,C,44.954694927189145,A,143.60317675269712,C,-154.37789789903803,0
93,Other,E,D,D,C,69.42266258528569,D,-9.944071989108279,D,60.099911943032595,0
89,Black,D,D,B,D,-43.1464965214205,C,-35.91839480312508,C,-33.41311620077715,1
24,Hispanic,B,E,C,C,-44.79987451995047,E,60.88703279087901,A,-193.35216501634622,0
53,White,A,C,B,A,111.42059732227978,C,-84.52704482802821,D,-44.840784226643265,0
96,Hispanic,A,D,B,C,-33.38038909324619,C,47.24165099715811,A,-19.19904275263815,0
53,Black,B,E,E,C,3.8058133849620783,B,75.57765018730717,C,-20.38570924544022,1
46,White,D,E,B,E,49.90482276045716,E,26.453158186930775,E,22.372157325241194,0
63,White,C,A,E,E,46.127455601608645,B,-43.62974382719639,D,-223.3813027810792,1
82,Asian,C,C,C,B,50.93287563229963,E,141.17065312587144,C,-191.6786914616763,0
52,Asian,B,A,A,B,64.52273046097713,C,-101.54188425842061,E,135.62565397702005,0
40,Other,A,D,E,A,-124.44468527053478,E,-111.25938208887676,D,13.716390992369226,1
56,White,A,D,B,D,38.84244321815885,A,-109.60939303387431,C,137.53695147840216,0
89,Asian,E,A,C,A,-23.257944168896856,B,-32.12999348322206,A,26.179166036846752,1
58,Black,A,B,D,D,4.4987792137006934,A,124.8742941024408,B,-110.940904114743,0
23,Other,C,E,A,D,14.15159611392633,D,-123.68714751745786,C,58.12884449416791,1
53,Asian,C,D,E,E,103.57210004056074,B,116.15687910062364,D,77.81478931246792,0
84,African American,B,C,B,B,-61.81980146248809,D,21.015628370215587,D,88.89756058893428,1
31,Other,C,E,E,D,161.11685173654558,E,69.04380967426991,D,-90.3594730300647,1
50,African American,D,C,D,B,285.89131492901015,B,-85.33595993196525,A,-266.8168507061645,1
45,Hispanic,C,E,D,A,-86.27166777479725,A,106.89261731695848,C,-45.64868780259035,0
31,Other,D,D,D,C,29.14366924612838,C,29.386373728785593,C,-161.5861869114617,1
93,Black,D,C,A,A,-32.72941510650545,C,4.273806792128676,E,88.78102387948084,1
67,African American,B,B,A,B,-42.45885786557342,D,55.14209778778365,E,-53.269140360240854,1
81,Hispanic,C,A,C,B,-56.77926254370927,A,-1.2944064121916086,E,174.02922305266796,0
61,Asian,A,D,B,C,-46.490667874292356,C,44.159690140954865,D,52.88446851508056,0
79,White,B,E,D,A,-95.95277338502237,E,184.54890226068363,E,-4.112757945304243,0
75,Other,E,D,E,C,-84.20103885351452,B,68.71969941739545,E,-97.57860841783827,0
73,African American,D,B,A,B,21.7545461820667,D,51.48773647202768,E,-156.3757079650885,1
79,White,A,A,C,B,-7.419887480136392,C,8.939393753132578,B,-6.480971071146299,0
50,White,E,E,C,D,-83.49951675408617,A,185.66219063934057,E,-44.18784607268792,0
71,Asian,C,A,E,D,-27.100663558867094,B,-98.58740786309647,A,48.32054916705472,0
83,White,E,D,D,E,-46.22935358600453,C,13.873368048279966,B,-54.345496362107404,1
29,Other,E,A,D,D,-154.52515756475938,D,39.146522378445205,D,-109.07729753215804,0
23,Other,E,E,C,E,105.99299468431987,C,-54.919449814488644,A,94.84440534199688,0
55,Hispanic,B,C,C,D,-0.7819407567887157,C,13.78618783318816,E,18.334577993701632,1
40,White,C,C,B,C,-23.345805846622827,B,15.41481742790076,E,-83.4028816677016,1
76,African American,B,A,D,A,-21.924589682285657,B,75.71191129203582,E,-157.99321660494638,1
43,White,E,B,A,E,213.57531729934155,B,-93.29929446515767,B,50.53317494270251,1
79,Other,E,A,D,A,18.76197816712456,A,-152.04822192078822,B,74.66587896735327,0
83,Asian,A,B,C,D,21.32956390353754,E,-16.84327485731055,E,-30.903588731424975,0
80,Other,C,D,E,E,-25.99566598290822,D,143.42340006928586,B,61.353947959843026,0
89,Asian,A,C,C,D,45.187259555211426,E,38.85764931723919,D,55.54107913590569,1
61,African American,D,A,A,E,78.77178469307907,C,6.219200044430643,B,27.94209155230184,0
19,Hispanic,A,D,D,B,128.718949770047,D,-59.649465845421815,C,55.76200990428168,0
49,African American,C,D,E,B,130.0953029128,A,-54.43867179536394,B,-251.50123478445767,1
62,Other,C,B,E,D,-168.29512148735597,D,-136.09761264742065,B,107.00849566187077,0
60,Hispanic,B,C,A,E,-102.57617906161644,D,184.27031619390323,C,91.55720414111511,0
32,White,B,E,A,A,-182.390636552691,E,57.09032554426368,C,-101.74842141766489,0
22,Asian,A,D,A,E,-156.18245126009253,B,63.84289194157559,E,226.9102771913447,0
25,African American,D,C,B,C,-104.83719057587521,C,132.71984018772235,C,-31.01913351830114,0
95,Asian,D,D,C,E,48.07858428748092,C,-111.21043020975576,C,142.38032268927506,1
65,Asian,B,E,E,B,24.321485404326836,B,136.55322388611452,E,2.683856363664019,0
18,Asian,D,A,C,B,99.96920980993936,B,-6.739989989508219,A,-136.9382089596335,0
40,White,A,D,A,D,-119.76221262994522,B,-173.36257781642038,A,-15.765246316999148,1
71,White,B,A,D,A,124.7533897105949,D,-67.42531518167645,B,30.145430407799534,1
82,White,B,B,D,E,104.75924866867217,B,60.44599300431719,C,17.14926860768192,0
66,African American,A,B,C,C,21.154250552478654,C,-151.24668250093484,D,-24.042761432375016,1
90,Asian,A,E,C,B,4.242312028401991,D,-108.10529836903262,B,34.923512934348025,1
99,Other,D,C,D,C,-12.161216683529835,A,22.048904021278354,B,112.02028042737815,0
63,Hispanic,B,C,B,A,35.68431022090729,C,33.032340808519415,D,32.749957078760836,1
61,Hispanic,D,A,D,C,13.060773122880196,A,-93.4531151278241,B,2.8785510276737822,0
26,White,A,B,A,B,173.1800034170177,B,-70.73640686380628,A,220.76782914977252,0
