civil_status,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Widowed,White,D,43.327424932931315,38.46970147490873,E,133.5655433073665,-49.65034139249764,1
Married,Other,E,80.6041966576931,-55.44194277117194,A,41.45031643381981,84.70689386609584,1
Divorced,Other,C,13.51090276565107,158.55338693779998,A,-26.88985167969568,34.37323474694943,1
Divorced,Asian,E,61.326872432497225,118.5757060930641,B,123.70022153927567,-116.02828728274386,0
Divorced,Hispanic,D,-36.48215299259673,-32.89185161320203,B,-49.82056258676551,67.55325269069994,0
Widowed,Asian,A,82.98204094727588,138.02968459531357,C,-25.174855745432485,-64.52185111279107,0
Divorced,Asian,B,2.006242749595173,171.272946308035,E,25.97338789115756,-30.405262092032658,1
Married,African American,D,-90.02465956239561,178.8443815850262,E,220.2017098614121,38.51224960713777,1
Divorced,Black,C,33.87719857168125,52.683276108022184,E,-46.07254952071112,-41.31895791266649,1
Married,White,B,140.76873011956266,84.85635312758635,E,60.29970938146077,40.044102722753976,1
Married,Black,B,19.808561104354578,-139.70636576175625,B,152.41883482967182,103.8947290226468,1
Widowed,African American,D,-137.55268481826795,-115.89158869587442,A,-65.2333457564059,77.11105751333544,0
Widowed,Other,D,167.1727629529098,174.77934958200305,C,-41.017058571835214,-112.3054931088719,0
Divorced,African American,B,-137.1977254251913,61.50392121481821,D,-118.64886298408999,3.6682443550127335,0
Divorced,Hispanic,E,77.83373414304955,-99.04120355170971,B,-90.64671583240404,86.3359822166973,1
Single,Asian,C,-88.36245488489944,55.85396332401884,D,-14.173890730999123,-50.24977853282863,0
Divorced,Hispanic,A,-133.8923151832957,-69.83182788405806,C,-115.99350045158847,8.941435878389193,0
Divorced,Hispanic,E,126.60459530753502,29.774438843682226,B,68.30252817953753,23.38021667275122,1
Widowed,African American,C,-90.77213336553564,-119.67595382160229,D,-60.69122600797573,-228.87600254180978,0
Married,African American,C,-104.92930374021054,-122.87946654869022,D,-58.512160863495346,83.15714443415901,0
Divorced,African American,B,81.67078785334357,132.52611927095356,A,12.369387163136876,131.6162791720201,0
Widowed,African American,C,77.93267947774636,-29.11586674134783,B,6.710488748400981,-58.102754016446326,1
Married,Hispanic,E,-80.61875681104624,255.12002179737286,C,-111.86385351030468,208.93770414325638,0
Divorced,White,A,-44.973688651492964,122.61845062048906,C,-49.065791988962985,-70.02818542302865,0
Married,Hispanic,B,72.47076030455653,-3.9264774477998277,E,36.336265493846824,42.85964365887616,0
Widowed,African American,B,-8.721684635289511,12.01390881060402,E,92.17668001064902,105.10707594641974,0
Widowed,Hispanic,C,22.800530007688472,-158.98127547158396,E,-79.39743783337872,-9.201934966912729,0
Married,Asian,E,-64.51489733935851,-119.8933478587736,B,35.82460090245641,-287.7657194360881,1
Divorced,Hispanic,D,-42.92631873669371,17.755190214563374,D,-131.07771151359398,71.15180128151076,1
Widowed,White,D,-46.794073057148886,-16.332175752208595,D,39.00032542862491,-233.71045902982556,1
Married,Other,D,-6.8773887826912725,27.07325259072158,B,-13.667249603910056,-111.02789923242382,1
Widowed,Hispanic,E,42.03816168918789,71.67907419128467,C,-34.46441791349517,-2.772690681785045,1
Married,African American,E,-4.495707968295633,29.64799929320095,E,53.75038504396702,5.5480206695918275,1
Married,Other,C,-63.114917374310984,82.70660578467732,B,-39.54513629538687,289.95504188999075,1
Widowed,Other,D,-66.27765807498595,-73.71508904959748,A,26.361299006904325,-113.1375442953056,1
Divorced,Black,A,126.64980043277644,5.448084615152802,A,-42.210579472562685,95.64004313197967,1
Married,Hispanic,D,422.4206478709342,183.49973611415945,C,89.20008049399189,-81.81123569278815,0
Single,African American,E,-34.22701490216068,-109.24983691691507,B,-5.267849120561171,-91.84878462824977,1
Divorced,Asian,C,-62.42258424969243,-75.99833406771228,C,202.83152565537193,7.269505724254007,0
Married,White,E,64.87821865924836,87.98118066350659,D,144.72292993705912,91.02944380506328,0
Divorced,African American,A,-102.57912182682598,-9.138170259895983,E,128.5425896053131,-102.41314353872204,1
Widowed,Hispanic,D,46.28782999738388,153.90139789069295,C,-16.74498512211108,-15.792680206707926,1
Married,African American,C,178.98551191860065,4.37014324504083,B,-128.51908258613443,29.570616627098477,1
Divorced,Other,D,69.44820251138621,-119.66553216168833,D,70.01535564335416,-7.917335492300757,0
Single,Black,D,3.863202864733095,58.33458022018545,D,-167.12590914745118,-64.5254157926474,0
Divorced,Asian,B,139.23415783099168,-183.56383180721417,C,99.89977531557972,-175.36724261666677,1
Divorced,Black,D,-21.681674794182033,-203.63300391714688,B,127.64885895613227,145.05640720746297,0
Widowed,African American,B,-65.14336992183503,-11.19151681023016,D,47.20922455540562,-98.63461554190145,0
Married,African American,D,81.42071551322616,-118.26444686168061,E,-215.7581158560148,-46.63400504285869,0
Divorced,White,A,-136.35556227365439,-70.88291145124602,A,-44.649083074457565,-144.8831622270689,1
Single,Other,A,-39.96692738086345,-67.36021062431892,B,44.827040196482024,124.05870427648904,1
Widowed,Other,B,-158.2284770704804,141.1509951442124,D,-2.7394816769749983,-27.859213731625438,0
Single,Asian,B,183.0428871816178,65.0913406890575,D,33.24194342148423,-5.814034369696086,1
Single,African American,C,-43.75304000916639,-23.78971361823461,A,30.27449516083153,-61.174396734530646,1
Divorced,Other,C,124.47028250526004,-34.914692514294,E,100.59145228910151,38.95002182820225,0
Single,Asian,D,-101.06052731292854,-7.559336827301184,D,-94.24223908131445,39.57461747694716,0
Divorced,Black,D,-15.035060050140887,-75.5629414658516,D,-6.84725078108461,-16.056078132948343,1
Divorced,Hispanic,D,-94.67706225847503,1.879325801328549,D,33.45172593302814,77.18057202018545,1
Widowed,Other,D,-95.74254241550702,174.5971344321781,C,-21.034243148443142,26.073648607562934,1
Single,Hispanic,C,-133.84278768117213,-89.14264589591329,E,187.67574074152645,-131.49226989908792,1
Widowed,Black,A,-89.94259198770538,20.031096489758045,D,39.48684502460979,-64.9593156117412,1
Divorced,Other,E,-158.15536463201514,23.425520482405588,D,-47.57601539068627,67.61834393917205,1
Single,Other,C,-3.554692349291781,-26.854905435037086,B,28.838199401007493,-61.10387225265052,1
Single,Other,A,77.58319761048334,86.95049880005499,D,-125.12642532073137,15.403805326920224,0
Married,African American,A,-28.469281457681294,12.769624068744037,C,79.88826959918526,32.66286456776141,0
Widowed,White,C,-0.8505049446690973,59.38503806188275,C,58.91254047255282,128.50029402543595,0
Married,Other,B,107.36574566787154,165.57179838497512,C,20.06295549347118,-86.33050627886742,0
Single,Asian,A,-120.36650285817929,-65.50155502720607,B,19.993511792114003,-80.32915451879884,0
Widowed,White,A,41.36074798314805,200.47879378496347,E,-67.06190578978583,-125.54375468603216,1
Single,African American,D,142.5501211483177,30.63925669741251,B,122.73386862685199,-96.51526316656907,1
Married,Asian,E,8.984397588198028,186.522056064362,C,37.790388912083536,-81.69451250644815,1
Married,Other,B,9.42189851877982,-38.02614119273316,B,193.63063443076769,224.7295934954555,1
Married,White,C,41.11590600843084,125.08327308547305,C,50.3471353823529,17.604920121796976,0
Single,Asian,A,-18.057357692820737,17.453551801881094,B,235.56995903381727,107.33956460695484,1
Widowed,Black,A,-200.3539443047515,181.11002774550494,D,127.39266827632922,257.6690505972488,1
Divorced,Asian,A,-5.515334457733842,-8.659326163390574,C,-33.259009812536625,79.57520874461592,0
Divorced,Asian,B,176.4776696037327,-13.548325133771403,E,10.689464981677633,22.85112186385341,0
Married,Asian,C,111.20388058001818,-65.04155066897887,C,-116.64189357282442,34.67060744218312,1
Divorced,Hispanic,B,199.31511540260735,-106.13244101223917,B,-87.40062165766408,9.190025872639486,1
Widowed,Asian,B,91.65474096960457,-145.82639450739524,D,146.68330012546187,58.79259723397951,0
Single,Other,E,-49.3563292603199,-159.95476367214238,E,-14.537759259848801,-11.76080196231839,0
Single,Asian,C,64.38950581152845,77.36129650671153,C,38.585197165958824,53.60082795281274,1
Married,Asian,A,38.243396603805245,-39.341352923964266,A,87.53944167019692,69.08938237227461,1
Single,Other,A,-14.510679493930951,19.603755392453067,C,125.68964634323842,-3.125393604560379,0
Married,African American,B,-64.13811297760961,80.37803308744498,C,127.35361502319147,-14.615488991893507,0
Widowed,African American,D,-7.4881746894389325,48.6427438414044,E,139.57986405183675,31.94402050919215,1
Divorced,African American,B,-41.78634848995439,121.44975790650423,B,165.90599582589965,1.7573664884876046,1
Widowed,Hispanic,C,-94.75925757952423,89.84042978315426,D,48.676469749320574,-2.6500208303975343,1
Widowed,Asian,E,-76.2315700188354,-2.3432857119254242,E,-63.91532874325795,39.80299505365269,1
Widowed,African American,B,-8.242633884361014,53.31328208625102,B,113.65374226001528,64.93504946629844,1
Married,White,D,-20.665136281215833,76.82281615387421,B,-103.93678140701712,91.84373347982296,1
Divorced,White,E,19.80088946328674,99.67298170014878,E,160.9482148797557,-19.596053819600453,1
Widowed,African American,B,143.52978425536529,-32.08035540784564,B,-39.2391357281739,32.04994803037234,0
Single,Asian,E,116.14365456155822,-152.87663445592597,D,-206.77222199887933,109.82944067386407,0
Single,Other,D,104.62359124132614,-58.89221830213014,B,249.34839103637455,210.16031748982883,1
Single,Other,B,148.37703170427406,72.38402527285587,D,-16.917636038884844,-115.50222267506733,1
Divorced,Black,C,-39.107790168394004,-47.90879004349408,B,-64.38809144801368,123.93922256483256,1
Single,Black,C,55.96723267498365,0.33030579360612433,A,101.66131204238933,101.12471138102342,1
Divorced,Black,C,57.64357276788574,-41.86825393936313,E,0.49138174721582806,94.26875375344068,0
Married,Black,D,283.0193703848647,-55.194590752672724,B,47.415645378440885,-30.765024649488666,1
Married,Other,C,87.53328648630828,46.13809734024402,C,-10.473067724036971,-39.53923985989346,1
Divorced,White,A,60.912708782757605,-104.16257423952815,C,-47.136040834565954,-18.19787960926772,1
Married,Asian,A,118.81891088304408,-70.6582467016106,A,-137.14725546670817,119.24233176690333,1
Single,African American,A,-81.95953298402081,-119.76640186756246,E,-29.297559424608473,-169.2501228136642,0
Single,Asian,B,-173.42077942397253,15.011950729296345,D,-48.22072438206575,-205.55131478675014,0
Single,Hispanic,E,51.72569055775015,-213.36537996942576,E,-143.07890589403527,-24.853506339304605,1
Single,Asian,C,-12.751484534659074,-72.47186711612574,C,-1.6617415963401585,-7.341551132292347,1
Divorced,Other,D,-151.22869859631,-13.790845021655779,B,89.61012316987993,62.61659795046667,1
Widowed,White,D,119.38495294011662,-4.208700427368852,C,-75.81976929282102,73.77985751001663,1
Single,Black,E,-78.66523112967712,-64.46733370985974,A,-94.02100887395864,-251.88265161170298,0
Single,White,A,-68.55936705704305,-8.905425086746591,D,-32.92133274182418,-38.01280446608154,1
Single,African American,B,-168.3555830930916,370.61169359812556,D,16.259666573622805,-38.57923059647905,0
Widowed,Asian,B,61.456459276110294,-64.3867532722373,D,158.98610282184165,54.114653189465876,1
Widowed,Hispanic,D,14.963029099248542,20.72787525881061,E,46.59591459940117,-31.46816517849783,0
Married,Black,A,89.48131469959077,103.60796143600164,C,-55.28303445253036,177.6121785271687,0
Divorced,Asian,A,-77.25694201566495,-44.5369196259514,E,-5.4174507765214415,33.4770586963443,1
Widowed,Black,C,153.91108065824116,53.7842153634411,E,-59.44712400879505,38.6510686102926,0
Divorced,Black,B,-75.62936266011981,88.6761058887711,A,-9.178246746930228,49.367439558263584,1
Widowed,Black,D,50.20708329198017,-31.166807991732416,C,-84.99144407710823,27.909962133772996,0
Divorced,Asian,B,20.15746174767864,-120.76390863254116,C,-58.42651137140938,15.954406250093392,1
Married,African American,E,36.78657160173112,138.51936819532898,B,-71.94507786952322,9.833966387400242,0
Married,Other,C,-71.44152955485377,-66.42712914494282,B,136.37371900802253,75.36132035969796,1
Married,White,E,55.57328295864442,13.185912390745042,C,-72.78148011777556,139.6591823647401,1
Widowed,Other,C,-36.06378847522046,109.25294823306014,A,5.3007809374948005,-128.81624667966955,1
Single,Other,D,-26.797624003790975,2.1113213232667087,D,-9.157914014967256,-32.93906899024889,0
Married,Hispanic,D,22.830030387709563,237.45845623509553,E,-89.79540956662022,22.20708044013753,0
Widowed,Black,C,25.405500538102,-23.513354674468093,E,179.61319923591427,6.645571586591833,0
Widowed,Asian,B,-12.77507849826877,117.38704733336714,D,-60.4746715915787,52.183936749292826,1
Married,Asian,A,152.25033016536207,-53.40952406309077,C,10.69077922854918,-152.3936270347033,1
Married,Hispanic,E,-12.064840795683393,66.53713701194276,A,147.473972574619,-72.93016454311788,0
Single,African American,D,9.125166978143097,-99.93984922558442,C,-98.04088352150202,114.92169686188944,1
Single,Black,A,-46.32080399501176,-62.20915503525812,D,40.2349600858849,158.1690675737139,0
Divorced,Black,B,26.602205871493993,-1.1288955183158618,B,24.760005118357796,-60.477243587829186,1
Single,Black,E,196.46219792716943,165.42114900478273,A,-174.8483424811631,-46.61207782010825,0
Widowed,Other,A,-188.67324315203044,-106.44812162436239,C,-115.90329113611747,3.0654049516859794,0
Single,White,A,-178.98456428498625,-95.81967241618413,C,-46.96482398557297,25.044459007993346,0
Divorced,African American,C,-35.93215601992093,41.59273557066786,C,-174.66309547515283,49.88788479583297,1
Widowed,Hispanic,D,-34.192631198151716,-91.95459957582796,B,-136.75956136767647,-176.56226650465194,1
Widowed,Asian,B,158.52656274349334,-117.93424852641303,D,-179.61578935524727,-93.31357488283768,1
Divorced,African American,E,25.509131425603737,-13.141595933742675,A,178.2502249437215,0.4198957132095651,0
Widowed,Asian,C,149.5470864269294,-135.27012954767724,C,103.83760724387146,-65.22879001372743,0
Single,Hispanic,D,136.19944776468463,-28.352429790739475,B,-0.26015577524701133,-79.56696086471587,0
Divorced,Hispanic,B,-86.23801241453253,17.05799149464225,A,62.02656141562098,130.2102223738593,0
Married,Other,E,96.65156485951051,-52.97953038153441,D,-7.029397026607833,-105.08176428045451,1
Widowed,White,D,-51.24655755196949,-82.56804505880831,A,-23.48085977924711,-50.37284628377525,1
Single,Asian,A,32.691967264816725,-114.48163887853902,A,233.25737113703667,-22.83092268200594,1
Married,Hispanic,A,75.40496103588097,-107.18432729489393,B,136.6841331571058,208.44469544451604,1
Widowed,African American,D,142.77971426519585,-24.03870359000092,B,157.2821268090326,84.68195295401904,0
Married,Hispanic,A,63.80143744986857,-71.07274953970717,C,67.32573836877796,-41.972257363737455,0
Divorced,Black,B,19.708261816945868,34.66279161029145,D,-45.958491483007116,-208.29118845136074,0
Married,Black,D,141.36472976307044,-63.251705021653514,C,-139.58800598862084,-105.46614787691595,1
Divorced,African American,D,-101.17142887760586,109.18671232950072,D,-23.198483839869077,1.377995003247119,1
Single,Asian,A,104.26555392638346,-40.583975184450935,B,-178.8221349883058,103.93595753323393,0
Married,Hispanic,D,79.76959507992207,-55.45580510177332,E,42.97133800563505,24.375906822683458,0
Single,African American,B,44.476754576250954,-67.74122206753313,A,-9.886529671178868,-186.73921956622453,1
Divorced,White,B,-2.5653179852555525,-60.22379807727969,D,-135.6382185824508,-54.61875899125948,1
Single,Hispanic,E,69.32299626702107,0.4216024934503088,C,49.201744715576154,-201.6043830870846,0
Divorced,Other,E,-0.3541335662099393,-7.8728265763553535,D,-120.40571637591381,-157.04156761205272,0
Divorced,African American,B,26.955105036435086,144.59596672271184,D,-42.702783061203334,-94.90499771952994,1
Married,Other,B,97.40485256069962,97.54379760837884,C,-77.81482219643294,4.9222187827659605,0
Married,Hispanic,B,103.02321228492708,215.6862185480811,C,-25.55582175121392,24.14231102789349,0
Single,African American,D,16.397161414629434,61.09258583409572,B,-43.38735875691095,-158.6661846607668,1
Single,African American,D,34.65659214758584,-109.12460189826652,B,-41.66805517134904,-155.7573800495943,0
Single,White,A,-89.46737518674351,146.07693318845884,B,-19.704216363636316,-110.0260298728388,1
Divorced,African American,B,-108.07396249792033,38.031752766326704,C,72.95039022808346,77.53492488229517,1
Divorced,African American,E,180.14784372600016,25.543205431344923,D,125.85647085766576,25.252234410510283,0
Divorced,White,B,-107.14011230365897,-117.83714590507874,D,-102.74885725855208,75.7450411787884,0
Widowed,African American,B,-108.84742715511628,-32.35745148651036,D,-256.64049187346876,16.830540494428476,0
Divorced,Other,E,-68.92205889931435,94.92170700418686,B,-10.573499161062436,92.36031035228058,0
Divorced,Asian,C,66.21422393155056,-129.83966591603573,C,55.2915026400411,49.787997253567724,1
Single,Black,E,69.06400617726806,-72.226944142147,B,-105.7000137924901,27.205157214012072,1
Widowed,White,D,-15.340247379994187,-10.640611366917161,E,100.40548327337187,60.157678722757936,1
Divorced,Asian,C,-152.50076552135198,36.99054215068755,D,-144.2516964056749,27.332751129690436,1
Single,White,D,4.624102412002911,104.05746010723934,B,11.258996927364999,20.277942026446457,1
Married,Asian,E,56.48259557315101,93.47105919325578,A,-21.169639604493238,40.71343595237465,0
Divorced,Asian,A,-140.5469124048491,-47.916650202790414,D,-139.92665869138014,-24.393414554120458,0
Widowed,Hispanic,B,-24.552432985681552,-33.28500458608842,C,-30.26972584732286,65.13183871049996,1
Single,White,E,-123.28678743114234,43.89930406602377,B,34.85340254849762,-167.87005115838008,1
Married,African American,B,84.98751437264879,-56.36260801356438,E,21.662365459068454,213.4572354959537,0
Single,White,D,106.1762568623533,12.517827510402558,B,-138.40859424580833,-79.49826088062338,0
Widowed,Asian,C,-132.2649303057241,39.764163857636,B,5.789809246357418,135.42228196026088,0
Single,Hispanic,E,-220.83390111815757,-69.59988711735696,C,94.55859331030862,118.97100430763086,1
Single,Asian,A,122.34365795414558,-107.15428452434297,A,-123.44618425377536,-61.53745227839127,1
Married,Asian,B,79.62116489107827,137.51848781361895,E,13.658015409110414,-8.339303411326036,0
Widowed,White,E,91.66428518288271,-124.5645422191439,B,-32.46246081566867,-44.0915831749141,1
Divorced,Asian,D,98.16989077181421,-146.48394983465772,C,-50.88874169223329,141.61856743439574,1
Married,White,B,70.17894147209137,-8.450488838632001,D,111.77926402306471,1.6147489792199987,1
Married,Hispanic,B,83.08871488226542,-120.44768944425897,E,-18.848996647621583,-43.571545335768505,1
Single,Other,B,-4.5542218498095846,25.634865075244694,D,-74.18705069599191,-26.022784332412275,1
Widowed,Other,C,120.49429658654213,74.98686887730793,E,-90.50938280757934,-94.22779019311524,0
Divorced,White,B,-4.070571115941072,-37.10027677938674,B,3.976507635209883,-72.99378977300076,1
Widowed,African American,E,69.10794284296671,76.33133343079304,E,-59.62203616134823,79.66791663923588,0
Married,White,D,-144.2613716642539,-2.2929268122165865,C,89.89968015684072,19.51707411232272,0
Single,Black,D,78.79439207665703,119.20626406761434,D,-73.17732360252232,78.92224888398324,0
Married,Hispanic,B,-72.90683113235382,0.05742610564044948,A,23.451860986016946,-36.09662302105018,1
Single,White,C,-146.34400185599284,-152.43372103694836,C,52.05949658388304,-71.54553163404127,0
Married,Other,E,83.67529358024922,122.63193707532038,C,-53.981652875009544,-11.698151387499724,1
Divorced,White,D,223.51267838816034,-101.13978712874069,E,176.07113371690463,22.66818260268234,1
Divorced,White,E,11.265947777394016,-89.84727418269621,B,55.93429165271001,263.7842408320282,0
Divorced,Black,C,-32.889648133681895,-63.57009724796574,A,-56.18442774979226,27.42136634368622,1
Divorced,White,D,50.46222063782714,73.8869028443598,D,11.116395913560773,37.908294395861894,0
Single,African American,E,-70.57699962555252,-22.75973432188223,D,-132.14514171844215,146.4638850138305,0
Single,Asian,E,-153.40053785975905,79.15292858381277,E,-156.46489165039117,135.29382627239147,1
Widowed,Other,B,-259.75650090719745,81.67733524768389,D,9.325918734782656,-77.2302410361112,1
Single,Hispanic,D,67.4497926990543,67.19226620447458,E,59.049419201586275,-25.019312828063434,1
Divorced,Asian,A,215.74573065089461,-94.87254457280298,C,-25.823985463382954,-53.32160077725094,0
Married,Asian,E,-182.22623340081515,-6.762208369921089,B,151.4564003288783,35.683594103882136,0
Single,African American,A,68.58862608185528,-158.3530307820433,A,-77.34137734878152,103.4526006475823,0
Married,Other,D,78.18313671195482,-13.400922890423953,D,16.001519954466307,-43.22058485358872,1
Single,African American,D,-117.14699241860704,80.57170132580663,D,-172.50765315231837,55.83863213636491,1
Widowed,Hispanic,C,-73.53814614005238,-113.6559853008886,D,-136.99069320543563,73.24802718927889,0
Widowed,Other,B,71.20935901975261,41.86837564791181,A,231.93671937913615,31.010316286821677,0
Widowed,African American,C,75.40361221575816,-16.321548617707915,A,43.160039241292665,234.89082657641796,0
Single,Asian,B,206.87807290785858,-15.275081572222843,A,45.99919635852389,86.58008265273487,0
Married,Asian,D,52.15932654271741,-96.44976801985473,D,61.48095178456431,-44.940701576360794,1
Single,Black,D,41.922758052279704,-98.27594345907087,D,33.86337851260314,27.7740724593891,1
Single,African American,D,20.438306233475608,-94.50786428167436,A,-5.624920614540412,-120.34185314808417,1
Single,White,E,-24.859493792158087,28.053710906114176,A,-113.25050622854233,-83.89901074353399,1
Married,Hispanic,A,-21.42740778135511,-105.75466445997847,C,65.06783988330795,21.991298423780194,1
Married,African American,D,-8.903951948746247,51.23308879924369,E,82.7552241793143,-120.17169525272122,1
Divorced,Asian,D,-130.2258268600289,10.315339877857339,A,-115.97703216349655,-267.3882700740411,0
Single,Black,B,106.04636988612958,31.949427613571547,B,-108.46904104925297,73.50414276202984,0
Single,Black,E,13.31185204329147,126.44902659843137,A,-50.289812036190995,-83.06658350181243,0
Widowed,White,A,57.818114154242636,96.17441906058569,E,-240.5223533316965,-51.54787648144573,1
Widowed,White,C,118.34908846548859,-104.08619054821466,E,-99.7752782336505,150.267884068283,1
Married,Hispanic,C,101.80249477487766,-20.341088708736297,D,-12.785377434402218,3.8043456777970475,1
Single,White,E,-224.42940971624205,-9.326720127416314,C,-83.17405223798441,-186.50473519970924,1
Married,African American,A,-151.68518999873046,17.31650570970799,B,-142.5905840204597,133.16527416668302,1
Widowed,Black,A,-105.420378630446,44.37326465700736,A,-33.81000202017096,-158.82863909057144,1
Single,Other,E,-227.78977575123648,14.169121680589953,B,-50.69796998989076,21.852159837964724,1
Widowed,White,E,171.46706888377463,44.47123190126259,D,-83.56332454635555,93.62225999930467,0
Single,Other,B,-27.053628656989254,-27.513802753847106,A,88.87281442243584,35.275819373897235,0
Widowed,Other,C,6.963351069995018,-27.240990513533596,A,58.88959408705997,47.92185764028798,1
Married,Asian,E,-107.63568760765388,88.14605868419844,C,54.31775244023525,-115.57008417408743,0
Married,Hispanic,E,-24.264631152822087,93.81013130403728,D,-18.446293679246878,-43.39233707368082,1
Divorced,Black,C,-86.92150437873562,93.2981753911115,D,-257.46125297937294,-0.27528716504784,0
Married,Other,E,66.90449767365149,-28.880290054026787,B,36.31837137040259,59.36609181452748,1
Divorced,Black,B,-24.072538528408813,-93.2294070049611,E,16.517063023799604,-27.616419039485617,1
Divorced,White,A,82.2011267967157,50.385998042829605,E,72.76087858614933,-196.24222126960495,0
Widowed,Asian,E,158.65505713671007,54.071366826692,E,-125.35378395025161,174.1558616836551,0
Married,White,A,-142.8434534438784,-44.41924406445324,B,53.90295635245435,-9.79097662915919,1
Single,Hispanic,D,-34.73981347076852,30.511936844448172,C,1.364466196261445,28.956734145140217,0
Married,African American,A,22.364390486375747,17.098484197633905,A,-11.837304609752703,35.46265773002036,0
Divorced,White,C,-23.440872078623638,28.10504809952516,C,-114.43032654589702,17.6363400070746,0
Divorced,Black,C,105.0710163118342,37.49244101411803,A,-127.86831442658173,99.41975599981878,1
Single,Asian,C,75.82711494392184,-145.81862843087546,C,35.17016727725242,82.69285683533312,0
Widowed,Asian,D,9.830844798681627,62.174982233252976,D,-41.90192366658115,-75.67663408110988,1
Widowed,White,E,66.69124053163021,-74.85246051513353,E,6.164119557270624,-27.429802031033677,0
Divorced,White,B,113.50560521895407,-72.57688117890407,C,-155.62733022973464,135.01287374374795,1
Widowed,African American,D,-52.445688608257136,-73.166360831039,E,-15.671094259380233,-100.57360906561578,0
Married,White,C,1.084190671774596,0.557186213453733,D,24.019294620291983,5.817374513846625,1
Widowed,Other,B,13.92641079492503,15.537924736137269,E,123.00019691542113,-59.30340686149568,0
Married,Other,C,78.45392782687804,-81.5632249644495,E,12.887085663074297,-50.580424019546435,0
Widowed,Hispanic,D,63.23967427079267,88.03918803478945,B,-21.060685634358176,-37.46147698294542,1
Widowed,Black,A,38.27046293890348,-3.730845286796619,C,185.62638168982485,-27.604717402848067,0
Single,Black,A,102.47076110408257,-200.46617419115992,C,-32.10990867682834,88.68859094928025,0
Widowed,Hispanic,A,11.648880880503086,-75.21005036442357,B,24.78054105879747,-11.971330142025344,1
Married,Other,E,2.8722532605938538,-83.16861569472074,D,-92.7255382941435,-64.70714832485504,1
Single,African American,C,37.12491797831775,-0.19344253061834105,B,-10.048281835901697,-132.20946220582874,0
Single,African American,B,-5.599282335829101,-13.853764162025477,A,112.4777467703752,-160.89341061978277,1
Married,Other,A,-24.37113158139807,65.34718779216522,A,173.24892910287994,194.9319520262775,1
Single,Hispanic,E,-13.021874383648827,63.278193151089866,B,-208.82763936197287,-48.64044550386231,0
Divorced,African American,C,202.57250842858116,-84.2337997830595,B,-6.7455527884313495,81.55974805886686,1
Single,White,A,-48.52432455371131,-193.38128983751815,C,-66.97105697801027,29.489850744040996,0
Married,White,A,128.79378197639596,-94.92394842763218,B,122.53282918657598,51.679884649086404,1
Divorced,Asian,B,17.788837928076575,-60.99235437965761,B,81.12741081430256,-162.45244662715237,1
Divorced,Other,C,-35.22608934574497,-223.91622949889737,B,28.71454007431432,-0.49940510415062933,1
Single,African American,A,-155.8037028986187,-29.903040865219193,E,88.68598033776975,17.15202997351426,0
Married,Black,B,30.279060213135757,11.59740602063132,A,-80.18623403305834,-103.55741252741355,0
Widowed,White,E,168.11788957802833,-155.6536117748037,B,-4.788747274779601,98.15605123082644,1
Widowed,Hispanic,D,-9.507222836466635,-82.85491027454997,D,48.56952553482044,329.6601717087314,0
Widowed,African American,C,-48.79401311967022,71.16996496810391,D,-138.0763327326838,-67.13134363830773,1
Single,Hispanic,C,-29.374303898165266,-113.23361649299697,C,10.95948050843136,68.37045586214747,1
Married,African American,C,-170.87793412017623,-66.9423513170768,C,14.394686054749528,36.0853727295946,1
Divorced,African American,B,-52.01311736723457,-138.41550454789652,A,-24.313690829853744,29.24515725973015,0
Divorced,Asian,C,-6.760712990295088,23.500786834898403,B,56.99322985173153,116.32255262986038,1
Widowed,Other,E,334.31475605565583,170.98243924569573,A,128.75086179056782,6.47803612920084,1
Widowed,Asian,B,35.94559755947126,-128.69063140587835,B,-23.013489258638884,154.8292103541595,0
Widowed,Black,D,-161.85215446967825,65.16639640477672,E,56.26460301692243,-9.003552750843484,0
Married,Hispanic,C,-103.14303002741447,152.98626754180194,D,-61.91212315931588,42.51539815869241,0
Married,White,D,51.54415811476688,-132.96310369866887,D,-65.49659787118173,-164.31998637388807,1
Widowed,Hispanic,E,78.75684133846383,-21.1035460705942,A,2.681147156547932,77.90769451825985,1
Single,Hispanic,D,86.84090835497094,161.03696659090645,D,89.98187739497016,-149.85649801250543,0
Single,Asian,A,-175.47165640511975,-42.65029395218317,D,-86.10075108118137,-42.24226033414622,1
Widowed,African American,D,18.995530257042994,-83.75726776554605,A,117.05046494336675,82.33773492913818,0
Single,Hispanic,D,14.587914028737384,-40.16283367431978,A,-4.540795852793024,70.77727682592825,1
Single,Other,A,64.71553678184911,-147.55824330772322,E,-114.94384420037818,-20.547661407959573,1
Divorced,African American,A,-98.25654648549677,57.74637160077947,B,126.98462441663625,62.30753741139065,1
Widowed,Other,C,-114.31649134062512,-32.4198178352635,B,28.303091965496474,-25.182079686290926,1
Widowed,Black,C,-77.38650307395754,-24.745153358464687,E,-228.10658825052803,-57.326962727269205,0
Married,Hispanic,C,-2.349759541962083,97.0921036896431,A,53.27861757632076,-85.29180693818623,0
Single,Hispanic,E,-134.29814118615667,-96.24787310956435,D,-89.45563014199698,133.70223825196254,0
Married,Black,A,-74.01983756688175,-74.05669355724802,C,2.8347468452221958,-193.839758847206,1
