married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Widowed,130.5336412874333,-126.4371009829279,B,-65.52080339339138,B,E,D,-52.728577510810325,74.83959812313692,D,-28.85240909834325,D,A,A,A,-81.91715882744037,1
Divorced,-45.19966921559344,-16.6764696564167,C,-206.8106633409642,B,E,C,-9.503475018566892,45.508895298033515,A,73.65024362463099,D,C,A,D,68.58390256462079,1
Single,-125.08546362717597,20.2873845448743,A,-170.66963377489566,D,C,B,74.02805626440015,-3.5287548432428895,D,-133.89892446803216,A,A,D,D,-36.51015228909303,0
Widowed,-91.94660265535721,-26.505457370427987,C,-22.910777268116924,D,D,D,-75.79915488948342,-135.88993154908943,E,299.2973657237077,D,E,B,C,-38.72691482615457,0
Divorced,-57.59692511119414,251.12736664772294,D,62.97508478098579,B,C,C,-4.536571208050763,-29.404404138349697,E,-185.63230780555412,E,D,C,A,118.22601648745218,1
Divorced,4.62211921472147,13.665328977287604,E,16.813502166170203,B,A,A,-131.38015198627735,56.817574697470384,D,-43.64026414975805,C,E,D,E,-67.73666898142876,0
Widowed,114.7161464780168,138.86987684521034,A,130.40084451034048,B,C,A,57.58201196687512,-270.70401189789504,B,67.47602000087312,B,B,D,D,-40.44979083013569,0
Married,54.065965115835525,79.46255194403679,C,-122.40387270640092,D,B,A,4.154161492384371,-48.15755459937191,E,-70.99866408966027,C,E,E,C,102.93061781110784,0
Widowed,15.621206861547085,-91.56500101161477,A,27.199454080802692,C,B,A,-1.2678236109162224,154.00227273447348,A,8.749593669687124,A,E,C,A,-62.311788496905265,0
Divorced,131.60322540017862,-31.585703317517382,D,202.23894636952076,C,C,A,44.169285322836515,1.1223695807288583,B,10.019966504079477,D,C,A,C,141.2514986724212,0
Widowed,-1.494165058016311,-248.18073162129616,A,-253.58530280975788,B,C,B,20.688205429920703,163.8182011192142,B,54.00465428835479,C,B,A,A,24.486308579715434,1
Widowed,24.564030272454747,-6.933266753586981,C,62.49667517830938,E,B,B,-154.6395443956753,-24.55289265922218,B,-179.39986323365616,E,D,B,E,169.87992843552396,0
Widowed,-62.40581228139816,-45.54528098775377,C,-51.35558562048954,E,A,C,30.618828227088773,152.32350210688136,B,-19.057458321080027,D,A,A,D,24.474275221875597,1
Single,-19.86203413255006,44.09981720012607,B,-124.67876176285245,E,B,B,29.906950868287012,150.2649930672391,B,177.82026939553407,A,B,A,A,61.42916152576509,1
Single,-152.39802766341307,-60.89200347844379,A,-110.43525218397721,B,D,B,-80.39093913491557,-143.75870934869036,D,83.39888923643787,B,E,D,C,125.80966326238257,0
Widowed,22.603118500666024,16.16053870688687,B,40.434287837140346,E,B,C,-75.6924783441483,-224.91484833679837,E,-98.60618810768548,D,B,E,A,-9.210863931718732,0
Single,-154.93551284945244,-152.18529247868065,E,45.248936686319965,A,D,E,79.23236067155311,-109.37735359047822,D,-28.509179930040514,D,D,B,B,121.40540949228675,1
Widowed,36.9501718868739,-111.32478735314703,C,25.933905935095535,C,D,A,218.47713215936486,-57.03524309666588,E,127.92428188996807,B,C,E,A,64.16283864436686,0
Married,27.615297510249913,94.79838632993643,B,-190.45192273735586,A,D,D,37.59698869943869,96.5742609665055,C,11.122457031699067,E,C,B,E,178.68840920604714,0
Widowed,-70.92998601098445,13.297282927673168,C,229.79420734158737,D,E,D,-39.63685383237415,-51.93504669444542,D,159.24964386275173,D,B,C,A,7.770487748158238,1
Widowed,68.05800652042147,63.047360455775056,B,-14.485212202631248,D,B,D,80.92945636822209,69.42807054613856,E,119.3689533124704,B,A,B,E,-76.77012937824898,1
Married,113.11263676206653,-173.05562740314411,D,146.8909857372123,D,C,A,-48.083452957809854,-20.074213146555415,D,-63.563914114048934,D,A,C,A,-106.33580853266518,1
Single,71.61556131469342,18.73696110157949,E,-31.137945921578147,C,E,A,42.941274281597344,-29.857478160795235,C,-5.778694886230903,D,E,B,C,20.707952907721094,0
Divorced,-33.474075404228365,0.37902400565761135,B,-21.804131426076985,E,A,E,-59.336714523403366,-188.9718555461226,E,-93.24970596362418,E,E,E,B,-16.266716541788448,1
Divorced,-43.17976551831275,-22.765139981177533,D,47.972150800886425,D,A,E,-66.20060489382315,-66.50236189666057,B,56.224500377072694,C,B,A,E,160.02983970745922,1
Single,48.7278828724859,30.924546777947565,C,17.3398301779966,C,C,A,146.4734753889397,31.428047607740496,D,-12.072783611423246,E,D,D,E,78.90448575066728,1
Divorced,-15.773091312223755,-74.0253287868047,C,97.17801734187933,A,E,E,94.02315255505083,-23.946024881471395,C,-31.63229606122982,A,B,C,E,-116.6382407140997,0
Married,-34.20702007525602,-69.884546593612,C,58.57490880801301,E,E,A,72.5551996807532,-70.25322467015842,A,-9.015635583094351,C,D,B,E,-127.89625750851354,0
Single,-104.39965212190654,-9.636858430011362,A,-32.879296751360464,D,E,D,143.29429704103438,-50.31040721564677,C,46.25194296288308,B,C,E,C,-17.109060417789884,0
Married,84.2451788810745,56.1146397923016,A,-124.14683857007212,D,A,C,-97.95748759477915,134.37186713986117,E,-61.866356450263716,C,D,D,C,-11.659339638166053,0
Married,85.58204587796011,165.37473471233997,D,12.331568679814952,A,E,D,-81.30846308227781,43.70578156257224,B,-77.60448964588109,E,C,D,A,-15.71065049898894,0
Divorced,-112.62591175222802,-71.28054628764531,C,183.34026105886593,B,C,B,-61.96302211972188,-9.950988063475032,D,14.328766260583944,D,A,D,D,-243.50979277402288,0
Married,66.65926450944129,22.513458650149996,B,-58.60750315562871,E,E,B,-61.31291452018248,103.64486020730406,D,-101.81606656481459,B,C,C,C,52.498545348353666,1
Married,57.59083918007034,17.26082818672299,C,-141.03367586259606,D,D,A,-193.61006780470709,80.33761906811324,B,-26.600724869383853,D,A,A,E,33.731677360741344,1
Single,-87.64175861218241,17.597641583700117,B,-64.47716385300245,E,D,D,124.1511255159384,107.52101946454589,D,-69.15033772728466,D,E,E,D,-61.42637843774067,0
Single,-138.91362065121243,-84.87121029443695,C,-27.944274840597494,D,D,C,86.78750417394929,-3.1335440445787834,C,86.81007678000068,E,C,B,D,-70.46514618825893,1
Divorced,173.32682942318215,-41.562448431832536,D,83.57742156001666,A,D,D,-53.75968368015304,13.101433488317168,B,101.63757935444681,D,D,E,C,-17.091123649746578,1
Single,46.30545381791971,185.96036024548954,D,91.3037715764437,C,D,D,13.955643180029414,-76.75459930149596,A,-23.71976758502845,E,E,C,D,178.59405450504383,1
Divorced,-51.31944480641748,-78.78551999640312,B,67.76888349866353,D,E,A,160.1083329237846,96.56702222414108,D,-93.8459324092664,D,E,D,A,-0.2843323102659849,0
Divorced,-169.69236217888243,-106.52172125314459,A,98.20362458369361,C,A,B,-87.03720596075487,-61.35032151090086,B,-313.5684134778548,C,C,C,B,-155.7700274346666,0
Single,130.9500957465102,19.520162633771225,E,45.461492795514246,C,E,B,88.15329567931826,182.34826604925775,C,5.469554540432725,B,C,B,D,-7.272546295196275,0
Single,157.9066746762849,16.217118078719885,B,-77.73934378225636,C,C,B,40.62357516471839,-23.200517112735326,B,-4.764487002018601,D,A,D,B,80.2875838729139,1
Divorced,47.612925137974756,52.28003548274799,D,-27.289948186592433,A,A,B,48.41510344410292,133.88900092231327,D,-127.92705494002227,B,A,B,E,-28.37719833828326,0
Single,20.52218180471325,28.95541655095685,A,29.202870447141155,B,D,B,198.41248551720832,-32.82259200292677,E,4.907523621554446,D,D,A,E,-30.529006214630318,1
Divorced,46.467184632410515,7.72019424803996,B,-83.7205690075012,C,D,A,20.458658527853224,-121.03477073189389,B,69.49030332737611,B,B,B,A,218.16996121199543,1
Widowed,26.912083845786178,63.63807061253329,B,52.72782310684725,A,C,D,46.02315804661901,3.39322586937859,B,-261.2769298269362,E,A,B,B,75.60230884811682,1
Single,32.102543879102605,-182.28856189604537,D,25.322876111235775,D,C,E,-98.62807423398834,-16.501729287529113,C,-51.11687797458217,E,D,C,A,122.58755055153779,0
Widowed,-39.512795088892446,62.470846479437704,E,-101.99687268790558,A,E,E,-179.91855936420157,-159.53640354851154,E,121.97466554011544,C,C,A,A,287.07242051482547,0
Married,-49.62290113101987,-92.65123870470072,D,-114.65577984108259,E,C,D,157.12316103122447,208.60191920059782,C,97.16468858404622,D,A,B,C,104.24846343414227,0
Widowed,48.85593642861522,-87.79686192230422,C,66.70431198378267,B,D,E,27.70530855991212,-12.604021966309132,C,-190.04320698396256,C,D,C,A,55.10821429144686,1
Single,30.89058470429704,136.9260617443389,D,85.39160621528362,E,C,D,6.956696790807368,-16.243727648506198,C,11.349629186737804,E,B,D,E,-27.316525390323733,0
Single,39.993022048880086,154.8365759654356,E,187.80449457708798,B,A,D,42.866212726482686,160.46769960367868,B,31.43223936257296,C,A,B,D,-56.15705499802587,1
Widowed,149.80360166975333,120.46880927577908,D,47.35099299446438,A,A,E,54.37322524359103,-3.032344103975752,E,-230.00507376357038,E,A,A,D,239.31403793629954,0
Single,66.87212947912256,22.05892582663438,E,-49.652527867863064,C,D,C,-103.34067450491563,-77.36946184422405,D,25.806448153583855,E,E,D,A,-53.70627518390925,0
Single,-6.928007490456498,4.818049455456792,A,181.14912708231316,C,B,A,63.4586060039248,-16.591392862245527,B,-129.3929736694225,D,B,D,C,121.45746355696845,1
Divorced,-67.80866638157833,90.04100859780186,E,-6.3699871985702625,B,A,B,-4.806522666878639,-4.805448367622325,E,2.2354330856416746,B,D,D,E,-108.06274526347399,0
Single,-11.610598457677995,54.37691352662378,B,-63.518249413770754,B,A,A,15.412195771471419,113.84601764047997,B,80.23346375727837,A,B,C,A,243.26572042886306,1
Divorced,44.9875282573741,-182.13895213627106,C,-8.984726934800182,A,B,E,204.08262465391022,95.05480399326606,B,128.81319969950783,C,E,D,D,-105.67864308134622,1
Widowed,40.53648642365821,-61.96924602124842,A,50.25503844932538,A,B,C,-18.89215953170136,-7.648779299864797,E,158.1974235432321,A,C,B,D,158.69075874835346,0
Divorced,26.989887365102234,75.99001498128376,B,11.73582907545874,E,A,C,76.94308460626668,21.42980161144095,D,-19.138334024038425,B,A,D,B,168.72765420223618,1
Divorced,145.87609475714018,-5.419050918748776,B,72.23899790369246,A,C,D,-26.54432278128792,0.8093112692593617,C,271.2219675627991,A,A,B,C,14.872350157714276,0
Married,-34.96149452897881,-51.84879591158305,A,90.19798640076179,C,D,A,-10.082449775735299,-65.22723243038295,D,102.59108721299812,A,D,E,A,25.46721825332633,0
Widowed,147.15706056953394,80.9043168810837,E,81.07115033031286,C,D,B,-34.24604731533826,-21.59270196192285,B,-149.7907120207109,D,E,A,C,74.5800618011407,1
Widowed,14.934279629900832,-23.491666760021374,A,-124.4127673498938,A,C,E,-80.04719280622349,-132.3207949624144,C,-46.30807827465799,D,C,C,A,144.7584360285552,0
Single,1.2378581577104035,240.7404230166859,B,-231.797385211246,B,E,A,-141.64781460639043,26.52147056032279,B,-86.73077047346791,A,B,B,A,44.081561899324605,0
Divorced,-24.505302162764412,85.08821462992637,B,-5.086391205685711,B,A,B,146.6328621162019,-6.443860481442224,E,-4.413454139914457,B,E,C,D,58.2327799780756,1
Divorced,2.6524072138850734,-152.08006303150998,D,38.725913037465936,D,E,C,53.46579229954573,-164.76870380667737,D,-32.321483724339664,B,D,D,D,113.16312013482563,1
Widowed,55.90900651369506,-74.73821603173168,A,149.66586070072663,B,A,A,108.70885131660908,-51.13671363734409,A,29.25333349848055,E,C,B,C,-47.15091746465633,1
Married,-40.89237431327783,-8.069295627446134,D,-30.001586259544517,E,A,B,10.36951787857376,-63.66454390794558,C,-29.333877268501446,B,D,A,C,41.98812504640211,0
Single,-100.71940440597413,105.83676418917756,C,-22.159610400987376,D,D,E,59.139989444162296,-59.13083122859503,C,120.34098758073878,C,E,E,C,-6.19284214451898,0
Married,26.713648112876285,86.79122499197834,E,-143.94980085674308,A,C,B,57.03586073076936,-45.2034747055038,E,50.33836781140126,B,E,D,B,68.26574532680073,1
Divorced,-52.86671128267937,4.577695481071776,E,-86.86930892622684,E,B,A,-18.682383966306052,-31.97113484587359,A,-32.42347974213511,E,B,A,B,-37.66123680932945,0
Married,-28.4192053368323,-302.8032800191938,B,31.72368713198897,D,A,B,16.098540998215736,74.65877569895399,C,-39.80542365476635,B,E,C,D,-152.63638620957727,0
Widowed,-77.48729211357367,-47.29498231829531,E,301.2729955577147,A,A,D,88.55665901296497,-144.1521579347448,C,-115.5026062312146,C,B,E,E,226.94872458522136,1
Single,27.240939926551082,254.6872415017742,E,5.883484503349459,D,C,D,85.16965594560585,-68.13473534304163,B,9.112718437276571,D,D,B,E,-72.24016726069395,0
Single,155.35182854411613,132.29358010545735,C,-142.9647102066106,E,E,D,-83.0760635799257,-40.18057352395043,A,15.557227498531198,D,D,E,D,91.38407426840935,1
Divorced,20.947597930020446,55.91439858288647,A,98.41927358781572,E,D,A,-73.20887361226765,-93.63237148794802,A,-56.23195627822447,E,D,A,C,-257.5672145490853,1
Widowed,114.65416558478982,-4.274329805373803,A,-285.6096070627214,E,B,C,-6.63518565628593,46.08909006469965,A,-87.21000553736319,B,D,B,A,-173.50109036306696,1
Widowed,33.18387559453762,-136.51692467880156,C,-188.49913233715338,E,D,A,-2.6122417873212105,-39.92776579275047,A,-27.979362472854515,D,C,A,B,-37.06076196837979,0
Married,90.43838805458017,-171.02513590969374,E,36.005818529197775,C,E,A,40.39364783742542,-67.74947857635082,A,-67.35305072267043,B,A,D,A,-121.89992367080866,0
Single,-105.20711597145456,167.8590452329302,C,96.02806237920494,B,D,C,166.44279027978612,-30.814572019665754,C,-73.04066120054237,D,E,E,C,-30.038916605842488,1
Divorced,-4.637797747137158,137.78145731485287,C,44.00998658623319,D,B,A,-9.936520631792224,-170.7638300819012,E,-153.5475214469871,B,A,A,B,14.302610695814138,1
Single,204.52889301246927,13.01775111920301,C,-58.51759809799307,C,D,C,60.47218420763537,60.27147386018326,A,-15.113659038386945,D,C,B,E,-102.17568125860555,0
Widowed,-221.9674069615086,-12.34288833105789,E,53.535925151614414,E,E,B,17.773920251333767,33.78014601852543,A,73.42964301987288,C,E,A,A,9.730253952730717,1
Divorced,75.38691198436081,61.441771062276594,B,-250.16712186153663,D,E,E,44.16140899794393,9.114277885309445,A,32.10744652716135,A,B,B,B,-84.96676663238134,0
Married,-171.10369570899257,115.91665490816484,B,121.3133872162393,E,A,A,-31.23478091829086,-105.63441510543072,B,-15.807475951560725,E,A,B,B,-35.219007518602766,0
Married,69.48002134923583,-41.597865799652325,A,11.583171712320905,E,B,C,-11.907172222168889,139.71915829677624,C,226.93228851210478,B,D,A,D,127.47364123082956,1
Married,-83.16408253208338,188.28947215554788,E,-14.054543186177563,E,A,C,-3.5060884591787254,-124.38817346127801,D,-47.94215795753619,B,D,D,C,109.99543308249713,0
Married,-129.44842982758314,116.66066723534574,A,171.44300080739043,E,B,B,202.41970166573742,-8.619690398213637,C,67.34998982660204,B,E,A,D,94.3462595926662,0
Widowed,-41.92950229980896,-148.01137587223212,C,62.11930987520561,D,D,A,186.32497475666935,-124.02520148709719,B,-5.057443714671582,A,D,B,B,69.85969784906865,1
Divorced,-228.07117879457826,8.245230847281872,C,52.54114363482722,C,A,E,92.2740230209207,44.71183133418735,B,56.513738109902775,A,A,A,B,-5.149823805293618,1
Married,109.17295958595193,37.67227939183176,A,-49.27014974359965,A,C,E,165.3319979410867,214.56215069882387,C,47.216518029547665,D,E,B,C,-109.30583865400894,0
Married,6.4602761231781285,-69.37559846644913,B,-90.74976937252171,D,C,C,73.88639826190966,59.49059643985834,B,5.213782873321354,C,B,D,B,68.7735221597116,1
Married,129.46734637594906,114.20054381463946,B,-57.314691408790786,C,D,A,42.81940957745136,-73.29269906264649,E,-34.44731817667849,B,A,B,C,136.12432113696315,0
Divorced,119.93165702169246,-109.33738766326451,E,6.740516991920829,A,B,A,55.63015947769336,-196.41868655914868,A,10.849143915218974,A,D,D,E,97.65237490779926,1
Married,-13.43400989781624,-82.56765985802882,D,115.0994412976891,E,C,A,7.186271524347989,42.14457240202109,B,-39.836872701072544,D,A,C,E,99.19957587771442,1
Divorced,-56.87748325196915,252.95814989246574,C,-28.076400969360392,A,C,E,-0.13025046917752547,-15.158442673000321,E,-23.894192090518708,D,E,D,C,-88.39110524041803,0
Married,11.399989993993035,-90.38592100715205,A,119.08254644674896,B,C,E,76.321350304743,27.261707169709798,E,52.22908259687474,D,C,A,E,-44.938350565072724,0
Single,87.01691484789103,-17.221789076707584,C,70.18831488098066,B,C,B,-23.10589877152945,-34.651928155923606,B,-74.22344891062225,D,A,D,C,26.44102705058287,1
Widowed,-16.64334671263058,-50.33443004863846,C,71.17869218676749,D,D,A,-126.15992979280163,179.11564671673938,E,-93.50830706506372,D,A,B,D,21.68633163937626,0
Single,-132.41400357008112,47.94148157722346,D,60.15257932373396,A,B,D,84.99792169574813,39.82524593262889,B,109.79081388249723,E,B,D,E,-73.12055932333573,1
Single,36.09985326482562,-138.93081926988847,D,-16.600866531044474,B,D,D,-52.4526747479841,-1.7225396060315263,C,104.52244546625602,E,A,A,E,-68.91831026182392,0
Married,225.14569074137927,-34.79904016347238,D,7.327232787389999,B,C,C,13.820008498229477,160.92411718549153,C,-105.43582671176304,A,E,B,E,-91.19057141821261,1
Married,-79.80578897553832,-14.3734870594356,E,-154.84413094017182,E,C,E,38.886828657432496,-85.61209421343203,C,-30.412918606575616,A,B,B,C,-35.087392627690086,1
Married,81.62250391336335,43.59972894929451,E,-25.734589351448573,E,B,E,162.12488838392994,17.387216472064427,C,111.12957245752015,B,C,E,E,82.25082214836188,1
Divorced,-43.87438542042165,89.9444611214935,E,17.241794688921868,E,A,C,226.02044518147443,-18.16056275690228,B,64.05792281176286,C,E,D,A,51.63551818305376,0
Widowed,-2.7258891201366264,38.993288317530705,B,-43.70620891359356,C,D,C,-85.5430177236311,-159.49965716553288,A,-46.57936300322413,C,D,E,A,-183.77959785766237,0
Widowed,-36.077112992983686,52.35982289534764,D,31.407062117044454,E,E,C,0.9894274257572098,63.60991333783487,C,-88.02645096882686,D,C,A,D,-406.2092584128826,0
Widowed,-82.2077259520608,-11.559309554501894,A,60.10348578998618,E,A,E,-87.06644015793789,170.55605196084596,B,-71.07450625899645,A,A,B,B,-9.144596959674095,0
Single,39.365008044839826,-11.02115318026375,C,-27.73318974155925,C,D,E,-51.90717934810927,37.78304532525739,C,46.07823507083158,D,D,D,D,221.0875873767353,1
Single,-32.619579851226,-80.03639325658067,C,109.40080098323104,D,A,D,168.38462461598584,77.24588042227224,E,-35.43456597519018,D,C,A,E,0.6780677789347368,0
Married,38.145572756271335,-140.92224285224896,C,59.1156427716669,D,D,A,-32.16380442496508,33.35551095091244,B,20.09777044655366,A,D,B,E,-87.7007526828323,1
Single,16.995667815815,-81.02294768546568,B,2.967603310923347,D,A,E,-26.329572526986095,53.01704578764929,D,227.8173646927004,B,B,C,D,-38.90003727188892,0
Widowed,-19.537267179242953,83.5832671851215,E,-104.15066869363534,C,B,A,-133.76750460029913,-5.710827253264758,C,133.0610307940636,A,D,B,B,62.99454456323244,1
Divorced,-136.38212627783497,173.31251036885288,C,-90.67784804938405,A,C,E,-30.707796934036036,-132.51347468087852,A,87.3578673191501,E,D,B,E,58.253874701843834,0
Divorced,-72.00607526294357,167.64620827666812,C,-115.08245622831606,D,A,D,-41.22663540888209,-49.59663034170212,A,311.85218129569535,B,E,D,B,-86.51524546268331,0
Married,-28.5945861876313,190.26504232127988,A,143.78170709795964,B,C,C,-160.34109200158798,86.9814146675615,B,71.39991308315189,B,D,D,B,-54.89056974106732,0
Widowed,-58.557161049191166,-172.6839870055625,E,185.53160022269276,B,A,A,-130.51341473241067,-96.31112268103107,D,89.85987919890043,C,B,A,A,4.464027334075707,1
Widowed,-90.70540329931642,87.57336882490495,C,128.06067621393836,B,B,A,-76.2753559258751,63.411327951591865,A,19.1601223832601,B,D,D,C,-101.92334793617832,1
Divorced,143.01570772711725,-43.9841886070191,E,-87.4628624461815,B,B,E,-60.650917082056345,-10.314461454430326,A,40.24343098872174,C,E,D,A,-51.3488827022359,0
Single,-74.99410128977381,-68.63723577809925,C,199.758715114314,E,C,E,-0.23548305853762896,69.50525506404327,E,74.04006169264744,A,E,D,D,34.3752048095815,1
Divorced,34.37551479859714,-25.848376855507272,A,69.54199908645509,B,B,D,-12.584365995880177,-141.60647042357976,B,-21.77107256023367,D,D,E,D,-57.34925752951761,0
Divorced,-97.34205481794754,-50.00679839896793,C,-60.87193276511043,C,A,A,-1.1558625173204,99.06464081438435,E,-4.432941192175148,E,E,B,C,132.57357343033786,0
Widowed,-26.867180400711383,-162.88403102388287,C,-220.00544262283964,B,A,E,25.531565081053127,-267.57814699206983,B,-161.02417044008484,D,C,A,D,207.4125661521321,0
Single,8.499249889424176,188.92599400047573,E,-67.20289332078545,E,E,A,60.56353253786012,15.460103567764753,B,-20.311021271096394,E,D,C,D,-8.36130100860209,0
Married,-108.20136572698837,-59.188306887853074,C,32.791736155547554,C,E,B,-26.81608405267322,23.727798119389973,C,48.93256730649605,C,B,C,C,-95.06234341071928,1
Widowed,-1.8637765237619925,27.978276745858828,B,-106.75414074053542,B,D,B,-41.33469823667515,55.37938502760621,B,33.298716524316234,C,D,C,A,27.65086949754704,1
Widowed,50.96099978948839,149.8831186195336,E,95.5982193554762,A,A,D,19.92388217212181,-166.75671915036594,B,-146.99950954154505,D,D,B,A,95.72578926414921,1
Married,-33.072997307162694,-106.09501708813231,D,-102.11728681630868,A,A,C,20.681788824050575,-98.12387213081914,A,-67.57431456313805,C,B,B,C,70.81513076659203,1
Single,-62.14793517171445,-41.39989254839815,E,-63.56457703154932,C,D,A,55.978530213695834,-208.74436273944787,A,-57.67004437552345,D,E,E,C,29.17815208369857,1
Married,86.45163870229305,-56.594231033883204,C,-33.82403305273882,B,B,C,6.100661007991474,-15.514117973946126,C,64.04397564792306,A,D,D,D,-122.18372753518551,1
Married,-77.08981757888792,130.09597296714347,A,-250.98986511825058,E,D,D,5.72414873881241,88.96602022045363,C,-61.20061127720881,D,C,A,B,18.47377515627312,1
Divorced,154.86739364501767,-25.64402129483973,D,-65.83017587967095,A,D,D,143.478236790241,47.58055795003004,C,57.9385144705174,D,A,B,E,3.4013775463275304,0
Married,-29.68291554612349,65.39442083109975,D,-124.76792337274564,B,A,E,-58.520558271922596,103.74283582878864,B,-177.28208715696232,D,C,C,C,-9.690134072582204,0
Married,-30.64318092871324,-124.50493228783594,D,5.429894716488159,E,C,B,119.8344038657951,-11.59846572781069,D,83.09661068772265,E,D,E,E,89.09025472206518,1
Married,-183.06290216931686,-30.88828769935291,C,-5.628286054993443,D,A,A,-156.430691208529,103.96728017367316,C,-203.95058414437463,A,D,B,C,-21.182548204930562,1
Divorced,-52.524110853108915,-55.45747879475814,A,144.4648261979963,D,A,B,89.47032621589157,107.5273827241439,E,38.132161819534026,A,E,A,D,-10.624191128217303,0
Widowed,-90.2815167919874,-37.888952933154485,B,120.57656096865426,D,E,D,-17.199663423985882,-131.20438025345072,D,54.61311828195656,C,A,C,E,-31.110605276889864,1
Married,-109.84981878856728,-73.00839283284397,E,111.32075220012831,A,B,A,94.32226718090162,-131.48556428173336,A,229.6834996335807,A,A,B,C,-35.2389906936711,0
Married,-17.461814387903647,34.64207209672329,C,-88.38458485769233,A,D,A,-76.22383734201786,35.072699694873286,A,-26.48909458058225,C,E,E,A,-37.03491846290227,0
Widowed,154.33364975632287,10.91834141771502,B,-32.59078544890665,E,D,E,8.634126341220531,-107.13603863417826,B,41.312839393657555,D,C,C,C,-144.62362489783743,1
Divorced,61.06180065858947,133.82422225771398,E,-65.66512871913945,B,C,A,-128.10124669289402,30.394201205579552,C,-30.473461683482235,D,A,C,D,55.22422523668074,1
Widowed,-21.946712040763718,58.71944441728636,B,35.38925013506579,B,E,C,194.10849978036572,260.1867470961581,A,71.27177923439812,E,C,A,E,100.50396035475846,0
Single,190.74137023757805,37.63493123684421,A,-103.33875476546606,D,D,B,-36.83797354865231,-99.26515271538237,C,-46.99958729191766,D,A,A,B,-18.057305452152896,1
Single,130.19459896930584,-4.73365629150715,E,3.339679548882081,D,D,C,64.02107600883397,-144.7724647947552,A,19.886066415871724,A,D,D,A,64.87947198218646,1
Single,20.525479850382208,-40.45419841526562,C,-44.76459028645184,B,E,B,-147.20646303180746,-70.15884112872808,E,-98.29727811941163,C,B,B,C,206.43169972408367,0
Married,-94.23645667074251,115.85848131567637,B,-119.85428993317637,A,B,E,-11.828309790873364,65.46329412032192,E,-101.91322460852983,B,E,D,C,-23.14091979967003,0
Widowed,26.23603431215652,54.40427248034182,B,-15.955773369022763,C,A,D,-131.15101611877625,-69.14220751017382,D,-88.61510427950073,E,D,D,C,-71.18122771232194,0
Married,-130.33639282719142,136.7319431797131,B,27.442407076972447,C,B,D,-225.08632528970702,46.7784117655102,E,177.76107905648172,D,C,B,E,-66.03795292181628,1
Married,42.17206437499568,50.169516446774985,D,13.88424611172408,A,A,A,-83.49247406560096,-138.12964940651247,C,-31.423243866454282,E,A,D,E,93.73795024261756,1
Single,3.0108279949398775,-42.26450915295498,D,-198.40339798693688,C,B,D,6.09131547231589,183.09576762965375,B,-53.50821200814699,A,B,B,D,-23.06076765866687,1
Divorced,79.47080774778851,-33.02421859292443,C,-69.89547257642002,D,E,A,-173.80902040019043,-102.16079881032358,E,-138.42896918591813,A,B,D,C,57.64522816724411,0
Single,-81.7322802070361,-56.54260271344228,E,-175.3327076540673,E,E,B,-116.38192224511239,-88.51631200433107,E,74.99973352650433,A,A,E,B,-97.09853539008847,1
Widowed,1.3887243206241873,115.45382739857241,A,195.90959475335495,C,B,D,39.595871821771766,-89.95952452518658,E,132.25859909978132,B,E,B,C,88.56776676503387,1
Single,60.8041422591445,88.49145912158114,B,-63.75271341086138,A,B,A,2.7595357061967274,-30.850042169342668,D,-98.9202236822518,D,B,E,A,-111.3642685392858,1
Single,4.738258511795358,-87.37164313671416,A,30.608134147934745,B,A,A,39.778306349267304,145.13902743224537,A,85.41047729284782,B,C,D,E,-162.014607084573,0
Widowed,159.42466269495256,-81.73577276218116,B,42.17162511217412,C,D,B,103.17243667610418,27.626283594923617,B,130.61262352840157,D,B,B,E,135.50030872984226,1
Widowed,120.64209812184869,64.13508325685233,C,17.15127033072463,C,B,E,-6.2041897219126465,54.241458363060026,E,-53.52277516777934,B,E,E,D,-39.91946636953662,0
Divorced,45.644728565391404,-45.38908681162431,A,224.55618219608064,B,B,A,-47.56591568694466,126.32194622663103,C,-75.74909904681769,D,A,C,D,40.028198191723035,0
Divorced,36.94558479427542,5.047600561508933,B,29.866298105294298,B,B,C,-0.17191609300846863,144.06215057651443,C,-6.599913500844294,E,A,D,B,88.28985501024943,1
Widowed,-19.806071788101974,-120.26848680607213,E,-34.47476257299883,C,E,B,24.20397668438181,-36.49882072123628,B,20.338726355002255,E,C,A,C,54.55100849629214,0
Divorced,100.86026859688857,40.64254462159377,E,-18.996472094870036,D,B,A,9.854437439390393,180.11018176758867,B,-114.18601989379718,A,A,C,E,-113.08084309670588,1
Married,34.06972126014305,90.61792048643021,C,23.51198421357174,B,C,C,32.5769983429788,-16.26284395250695,B,-45.001303354364005,E,D,C,B,55.16345834533444,0
Divorced,-73.27894429891036,52.42395104968865,D,6.38889540596175,E,A,E,37.634601943422716,12.61504165058762,A,76.85188114714244,C,A,D,E,-79.12332406412962,1
Single,-263.12363278391774,-64.12258902473039,A,-45.15921387344377,B,B,C,27.184849439608954,129.65356068611987,C,163.18241626237565,B,A,A,E,-50.66575850962395,0
Widowed,-4.264685072997079,35.58379631628021,E,8.482161460803262,E,D,A,122.85804533530128,-127.41623840993634,C,96.58177855087942,A,B,D,A,58.16418858709387,1
