age_group,AGE,Gender,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
51-65,38,Other,Bisexual,81.16295122697562,73.50431021729806,33.82627457302343,192.51951327178114,E,B,48.199186664176906,C,C,-58.908764942600946,1
26-35,65,Other,Other,-155.19877368102627,-0.4360459729094345,85.04273509695486,144.05530397369623,E,D,-9.698214398108835,C,A,67.6963638771954,0
26-35,69,Non-binary,Bisexual,29.017726397796267,-11.83640877041705,-67.49112758310459,-122.30989925347893,D,C,-83.70260122362497,C,D,-131.1909634104672,1
36-50,46,Other,Other,-10.545399554562108,1.4596117392780372,65.80234893056826,145.90923991798752,D,D,168.79311893294786,A,A,55.42893481640405,0
65+,23,Female,Other,29.695393752216976,-50.18347119584566,-0.182815658308065,-31.7820741677443,C,B,-75.63447313530367,C,D,15.472170699977813,1
26-35,26,Male,Heterosexual,45.76012575039627,94.13983676890982,46.993255710657145,-105.16352319962871,E,C,22.904986490331563,C,B,14.918251383313056,1
65+,92,Non-binary,Heterosexual,-178.69935545195221,50.17691029709097,-18.656231413003173,130.95769005445155,D,B,-8.342887054875318,E,C,-186.79270798547225,1
18-25,54,Female,Bisexual,-159.39339525925396,160.73397151401105,-71.59292929522819,1.470798390604555,D,B,39.695307484674416,C,B,129.4549418698481,1
26-35,29,Male,Heterosexual,-9.36893704435854,-20.522028103094264,73.9842887772126,-58.20696575575358,C,C,10.617672282622665,A,A,-53.58100919855803,0
26-35,67,Other,Bisexual,-51.02542325276026,46.40140399428701,230.46454576214535,43.18172929506195,E,B,-122.0764180821796,C,B,-139.29662447016977,0
51-65,47,Female,Homosexual,55.71910614175769,-223.15166013252986,41.58924047068574,23.221296631595127,B,C,-277.7059430021167,C,B,147.658225525534,0
26-35,32,F,Other,-92.51215662279486,169.93977446548857,65.39342330310951,-17.920944016704023,B,C,-183.46643626212386,D,A,118.49597991691087,0
65+,99,Male,Heterosexual,-44.822693826983084,-102.67558233209448,124.56960970773103,35.81754845749809,C,D,0.6743289472472747,D,B,-34.12026225490003,0
36-50,34,Male,Other,-103.38768950750554,-50.97413831273819,42.73253110756578,4.5891140514756845,B,A,107.69472758835367,B,C,78.19441608340586,1
18-25,65,Other,Bisexual,68.25672565757766,-84.30412225965284,-95.31354399046205,204.63872304756316,B,E,5.730949988557152,D,E,-66.68635003666566,0
18-25,41,Female,Other,21.38839506359643,261.56812523159766,252.88573370097498,108.50551674612454,D,E,52.83062500332364,E,A,-28.423391844469524,0
18-25,90,Female,Other,-95.41820753468666,145.256185324845,-3.9776353054870017,123.62185933316843,C,A,57.68697353177967,A,A,27.007119599289357,0
18-25,93,M,Other,66.82701572291057,-70.20833754987255,-82.16622270141791,85.78376802721817,B,C,-12.648616984067813,E,C,82.70567608706902,1
18-25,43,Non-binary,Homosexual,-77.79844388224808,-31.50163298277715,27.317772477950275,-110.97678441949212,D,D,22.46789404495216,C,B,-40.77401893975796,1
65+,69,Female,Other,-186.9629675284841,-15.889014622240522,190.71226104416533,115.20771614286416,D,E,126.21472040419303,C,B,94.20390923388791,1
65+,41,Male,Heterosexual,51.27795519628254,-104.59551893906935,-22.519258000785534,-164.46793400127208,E,B,38.212663452719106,C,A,-0.49831026861036243,0
26-35,98,F,Other,-139.74521411537793,70.59595428819419,-27.508584546806524,-156.90655522887317,D,E,-192.66346167485213,A,B,-86.69879384627308,1
51-65,45,M,Bisexual,-69.76383887385218,61.35355645721566,-69.09592626365429,-71.16528961881625,E,B,132.85516243774202,D,B,-106.84190221783932,1
18-25,62,Female,Heterosexual,109.32865483439869,70.04092863008228,148.99802949014546,224.82353413456067,E,D,-106.84415238515929,B,A,-70.0153085065314,1
36-50,93,M,Other,256.4633477626727,-37.91172293700698,-100.70889131539815,-23.887270461868052,D,D,195.35186332248526,C,A,-54.46563049259752,1
51-65,59,Female,Heterosexual,-18.402094437187515,-138.1825377939056,168.7227675972327,45.507933745899265,B,B,87.12923297136223,A,A,43.05587424763151,1
36-50,79,Non-binary,Other,165.79958419340144,-102.66033143628599,-126.1786456051987,7.095649563184046,B,C,107.18516877750768,E,A,-58.87682807053303,0
65+,84,Other,Heterosexual,-247.69557137575003,-149.73922640301402,-81.33247761123982,117.87067339140154,E,D,-213.4305378672084,C,C,-3.3192854906192775,1
65+,75,Other,Homosexual,8.800677808227448,123.30040071038077,-137.5731189314519,-6.0172161760175165,A,E,66.16277525644082,C,C,-54.68158781953342,1
36-50,31,M,Bisexual,148.4193147938952,-143.04852273720317,-36.25020197448209,109.71353818314317,B,E,107.93659077588124,A,A,-64.89645138850135,0
65+,25,F,Homosexual,-113.66773546530891,62.70369240920376,25.491060404153277,-16.291731837174805,A,B,42.827977898034625,D,C,24.776932776721406,0
18-25,65,Other,Bisexual,-109.69735082332694,-38.97703418626233,171.65915303356354,-45.98837344194763,D,A,-16.374381237828878,D,B,53.66750772988179,0
65+,48,Non-binary,Heterosexual,13.049843237720083,111.3153211081456,-59.990098225702624,54.387951626203105,C,E,-28.30943049333004,D,C,25.108983348601978,0
51-65,45,Male,Heterosexual,-50.683792112588854,13.492038412961351,-24.311599137823514,15.394831173703672,C,E,19.93170814181975,A,A,-49.48554950012631,1
36-50,76,Other,Homosexual,1.0633160383574005,75.03771440294538,176.90858852577668,46.00764341207996,A,C,-86.65881083160014,B,A,-46.23952951339491,1
36-50,19,Female,Other,51.5278595811459,-139.14722115575796,-67.02022263640339,115.23653609626766,D,B,83.3758850090143,E,C,101.6883897621473,1
26-35,36,Female,Heterosexual,-4.3405221447683155,-45.22423657712439,128.82638759583241,-79.95354705954753,C,C,-12.87899022316917,A,A,82.63787985168575,0
26-35,91,Male,Other,-168.4987458445179,-54.2751370243855,-10.284727758454675,-46.93606147966596,C,B,-18.61922339534954,A,C,-85.10344999304948,1
36-50,84,M,Heterosexual,-168.7817781531247,-54.82399453071169,-129.06905738249708,72.80891758776411,E,D,-36.571035518260146,D,D,-67.81900324963192,1
51-65,44,Non-binary,Other,-44.56115545561,29.149932766172604,-37.54254902811512,243.2130667122618,A,A,-91.6162578171118,E,D,13.854679858794686,0
26-35,57,Non-binary,Heterosexual,-201.78021660661426,23.209585356846183,90.34269195434709,16.95631767266034,D,C,-91.83279620653258,B,E,-53.55236157490828,1
36-50,66,Female,Homosexual,34.532918184984126,-11.261600263820956,93.35674762662414,72.46045550192017,A,E,31.866194438160246,A,B,118.06626629622443,1
36-50,58,Female,Other,-122.76336887426322,-42.470433645130825,-40.853018831321656,11.006840888164323,E,A,128.5530344318423,B,A,-84.8702377318095,0
36-50,28,F,Bisexual,-182.1066865590428,-33.67645962647281,106.83166952440568,-37.0082969093813,B,A,111.49418781155609,C,B,-78.13770527648539,0
26-35,44,Male,Bisexual,125.72793055757825,-98.64238413782563,58.06209712073815,-78.3752601414416,D,C,-181.6039814109054,D,A,80.90994152403064,1
36-50,79,Non-binary,Bisexual,134.56550059490598,6.181385254859178,-163.8848775444282,213.21652955447394,A,E,-98.4019410500608,A,C,-46.04788494244289,1
26-35,46,Other,Other,16.365472686526022,-45.439121870190405,-10.478804200860147,175.65737096398212,D,E,99.68321407318402,A,C,17.526117307820606,1
36-50,47,Non-binary,Heterosexual,-73.95928551195176,-91.20185658829676,97.68346083371227,-83.12862560436562,C,A,181.76957017185887,B,B,-42.99890907292236,1
36-50,83,Male,Homosexual,35.050853046264976,-66.89351211457246,206.37361234801403,-182.70123838839456,C,B,46.94661516427849,B,C,-59.13602173204172,0
36-50,72,Male,Other,94.55673136605213,-29.206596678048157,24.827758830254602,-28.890666508380825,A,C,-21.283024815220237,B,B,182.0157472618572,1
65+,99,M,Heterosexual,47.958293177131914,24.050293300127006,24.043318788907104,-143.2559042103205,A,A,-2.3527137385825623,C,A,-42.07410858344365,0
18-25,49,F,Other,53.0468126181832,146.0959749678854,-0.5149061263108534,235.02177945626735,D,E,-12.671488643084805,C,B,-141.5685751993176,1
26-35,54,F,Homosexual,33.98121474985105,-100.6229633703113,137.62391465526701,-62.021866402137086,A,E,45.81390128598919,A,B,-44.594843856258,1
51-65,54,F,Other,149.98776365670102,-108.82285346447551,62.470698256096426,168.52726866550722,E,A,-24.679352790663568,E,A,87.97533561925121,0
51-65,83,Other,Homosexual,34.74240822598967,24.89027120729677,-97.93326795948363,42.09875329507701,B,E,-37.17560404900669,D,B,30.552435733697013,0
51-65,92,Female,Heterosexual,87.44012501152788,-98.63937155209587,14.415538805268246,5.722883005497193,A,A,64.8659606262277,B,E,165.36725097460865,0
65+,18,M,Heterosexual,-27.50756174432425,-14.83597381716125,2.9362454289184425,160.63932927764552,E,D,67.33825672109715,E,A,35.67075534596804,1
26-35,30,Other,Bisexual,-26.529556344543572,-3.593559316385238,15.748906189057196,139.90779539285626,C,E,73.64078666724477,E,B,-179.52511126439853,1
18-25,75,Other,Other,-86.5976883283034,-74.36284292765872,-76.20557818661437,2.4630003709206236,C,B,-0.26423146994414054,E,D,3.387308367685381,1
26-35,73,M,Bisexual,-59.14349164722134,-50.31610856226465,-94.22787871962167,5.795245609777066,C,B,-150.39805842272116,D,D,70.76778620551468,1
65+,58,Non-binary,Other,-54.11396961939222,36.269646643295,49.34722349191324,-147.2182426825846,E,B,106.32096861902679,A,D,-79.30376645514255,0
36-50,61,Male,Bisexual,-170.0223472143479,149.16996258264066,-126.109625638464,-168.80712432874162,D,C,192.17075985553126,D,E,-3.9403465701314206,0
18-25,37,Other,Homosexual,-188.1658505531999,52.352699568030495,-29.64982624635229,163.54169287164214,A,D,-204.86366264065313,E,E,-83.16239576575029,1
26-35,23,Non-binary,Heterosexual,99.87257425784807,13.736868046305824,276.6269767765804,-41.187948788268024,D,E,-104.83651929030312,D,B,-176.46158720964286,0
51-65,52,Other,Other,-106.37239723884943,-92.37235422351281,-105.76119544620286,69.17535204171045,C,A,-23.721318308349193,B,D,144.31281282592505,1
18-25,98,F,Heterosexual,-32.7494359821772,-68.70964469352876,96.19473736354483,-69.33925504413281,D,D,-191.70060671637629,C,B,147.35981193378282,1
51-65,61,Other,Bisexual,-74.00733612396627,110.31643462533549,88.24325189523086,132.49272171058635,D,C,-72.59724148544929,A,C,-232.4762013210973,0
18-25,79,Male,Homosexual,-32.00374888125869,-66.08644296990123,-20.940223254344172,48.30730644982172,E,C,-82.55862793487638,D,E,163.13993948824012,0
26-35,71,Other,Homosexual,-208.7442129803738,-62.38653681298243,105.57572505394405,132.03402833846255,D,B,-90.40401084704173,C,B,-8.529015507812291,1
65+,76,Other,Other,145.6382719013527,139.77817324122327,-160.47631574800846,33.82820907410434,E,B,-99.17652954696187,A,E,-68.40009534736403,1
51-65,31,M,Bisexual,-31.107725653316486,-28.76798272950967,95.0680971261117,40.70487806424809,B,A,130.24698480673024,E,A,5.403030680456595,1
26-35,23,M,Heterosexual,-111.69290381682144,-27.75319170879733,-78.13906980209565,-89.85602606980726,C,C,-93.15627760821644,A,C,10.388755583642315,0
65+,36,Other,Homosexual,-12.601278133033716,-19.22887440570334,148.38622492484942,101.03703049365306,D,D,72.48498892591935,E,B,-158.1029569311416,1
51-65,57,Non-binary,Other,-40.956278200561044,15.216611028299395,-115.16482309959488,-33.61524979213393,A,D,-3.3032623397491094,D,E,-6.146076359342856,0
65+,97,Other,Heterosexual,78.96097611807075,168.13579358599077,205.45177579212827,-65.08412543534727,C,C,155.95987208179585,D,D,17.951149372598792,1
51-65,66,F,Homosexual,103.74781039238117,-68.14076666011519,-20.645608036784346,-38.88464713495256,B,C,-98.04202526942845,B,E,76.84596735180496,1
36-50,31,Female,Bisexual,-85.46193243910572,-124.46562294438523,152.16498309663916,99.69280744007216,A,A,-24.8892095986719,B,A,63.220322739143484,0
18-25,58,Male,Homosexual,-144.05120327909628,88.10280024469965,115.76671148332424,29.630557065436054,A,E,101.27233754654601,A,D,-73.34693027617466,0
65+,86,Male,Other,-46.63693755738117,-17.683026324334556,-36.94594651552479,93.27248227543198,C,C,109.02872513478552,C,C,-102.87839669977163,0
51-65,63,Female,Other,-54.14707705150962,-141.79019590013772,-64.1123809237429,155.4873745400614,B,C,77.64709300407547,E,C,-26.08651761411688,1
18-25,46,Other,Bisexual,-64.4783514933582,-120.11442767327519,87.40348809291024,-4.6512147912196085,A,D,-2.5994990540138914,B,D,4.970940520865915,0
26-35,62,Male,Other,-11.161590336454443,88.93301593382488,-86.4049734245096,114.12036266278153,D,E,91.73004417604021,B,D,-19.930310948134927,1
18-25,26,Non-binary,Heterosexual,-64.50446889406956,-271.2284401384412,-165.5059170774995,-49.10597118809588,B,E,-1.6708696316304468,E,D,-90.8835464666223,0
26-35,20,Female,Other,7.939505329407449,90.59780235875488,-155.3722558497868,-144.77557000898094,E,B,-177.95628442082477,D,E,-69.15726543815434,1
65+,66,Male,Heterosexual,153.93698384879463,65.66275897366089,83.67103786500265,-42.33902727712133,D,B,-28.099650248933738,E,D,-19.163749038786413,0
36-50,23,M,Bisexual,69.53305266135949,-62.50545010045453,-52.29380993132236,5.971567468499686,A,C,-51.05581430960743,A,D,-107.83104094950279,0
65+,88,Other,Bisexual,159.08213909804036,125.84985962330633,-55.604976927164806,80.47959234310011,C,B,-155.8990759785708,A,E,108.1213663109824,1
65+,79,Female,Homosexual,0.6584897694153312,-120.91446219020669,-114.46962547746553,-68.91173913321866,C,B,-128.72397774177773,A,A,172.51115012132684,0
18-25,55,Other,Other,-79.92870523778781,-171.7360783000128,71.77906070355661,-132.57097141609057,C,B,37.58461139354364,A,E,-92.37799431729336,0
26-35,22,F,Homosexual,-57.154736142873034,-26.118040803964504,-84.77720706151392,179.02872963448894,D,D,49.705151948400406,D,C,54.04472545426672,1
65+,42,Other,Bisexual,-0.890202257517591,-11.830820242737214,177.79975964005303,-58.70319124650606,A,E,-2.5791366154085464,C,D,-171.75650815651628,1
26-35,51,Female,Bisexual,-16.4340658841333,-5.910599842436408,160.65541664031647,-127.32820156879576,A,C,136.68840479713856,A,D,-99.88413762227215,1
26-35,52,Female,Homosexual,-64.52099826037926,76.89579663330359,63.47005878704831,-78.3525859672192,D,B,-58.8258498651354,D,A,-99.16322040737987,1
51-65,93,Non-binary,Other,-273.46567205342376,202.4261881753178,127.58173892870323,-48.61365461102626,B,A,10.337578139140204,B,E,250.98880720309435,0
51-65,95,Male,Bisexual,76.69848143178963,-125.77669349632178,8.993029998422495,165.33799218468195,E,C,166.17896441159175,B,B,12.257232735044816,0
51-65,38,Male,Heterosexual,151.87205518720523,164.24146366129736,111.11626676051891,-27.750252994517965,A,D,15.90118975164854,A,A,12.686402900116727,0
18-25,49,Male,Bisexual,-41.284729597685505,4.400419627504899,-18.36670448528162,-125.40515858499468,C,E,58.35674490093626,A,D,117.7831757665669,0
26-35,98,Other,Heterosexual,-67.30475655827252,45.698095333953695,38.647267702716675,5.160112194812256,E,A,-9.503673082361768,C,D,-201.8563681582799,0
18-25,49,F,Bisexual,-121.37060790856913,12.132669448900668,-43.10993231510571,67.46234444659949,D,B,-6.115489563665788,D,C,-69.47501897522628,1
65+,27,F,Homosexual,-109.30343451937871,-1.0064531313051055,123.32434803294478,-67.59141834870913,A,E,-35.87176687416395,A,C,-17.499171548449485,1
26-35,55,Male,Homosexual,122.86767985220055,-35.492128186772355,-35.024775640554296,-26.036921133725876,E,D,2.3009618252671244,E,E,-124.41649530574163,0
51-65,76,Male,Other,91.45267901915751,-40.2149264532519,-119.95545554822434,85.83563912253335,E,B,71.22948084257091,B,B,31.86521689450635,1
36-50,60,Other,Heterosexual,-21.39105350574507,63.198542344298836,89.29376711433768,-73.51094918288219,B,A,-43.43118417767325,E,B,11.388442483597931,0
36-50,86,Female,Heterosexual,88.47021794183118,87.16730767396614,144.41759770143472,60.1109272247041,D,A,-105.13992641340992,A,C,-92.44976728750905,1
26-35,46,Male,Homosexual,78.12292864772287,184.42184395672905,15.605219351273123,75.36345146827374,B,C,180.61347993862847,C,A,201.3550255449101,1
36-50,92,F,Heterosexual,168.9514002237012,228.78435723736277,81.22431168501456,-22.730312425424025,D,D,46.740427671374235,A,A,-220.16932510435586,0
18-25,87,M,Homosexual,-0.5455774728391998,51.18232248753707,50.10993732271404,-47.090330415819835,C,D,103.49851034229529,E,D,-196.28231203415368,1
36-50,31,Other,Homosexual,-27.578473265278692,-136.581214766727,10.736005810753497,-153.93339721533746,B,D,-48.15978775937018,A,B,-40.52026393239912,1
26-35,85,M,Homosexual,326.32062801272485,-64.0229225218321,41.42557815413099,-8.799033632070378,D,E,100.52224161472742,D,C,-99.4032879335424,0
26-35,72,Male,Other,26.7848996322827,29.186449738393673,-82.808876537788,55.12610414931602,D,D,-50.49864110107153,E,C,4.668489683933697,0
36-50,46,M,Homosexual,-57.01619521562375,-47.956596891612676,268.1086802765802,82.8398552649545,D,C,51.83677683150895,C,C,-46.54444774118273,0
26-35,47,Male,Bisexual,-151.86153371947395,-65.88373610480308,-92.60691617848806,-122.88904407516806,E,C,-122.47194161669862,C,E,131.48527820702552,0
26-35,75,M,Bisexual,-155.66464209248437,-170.41192664099503,193.81129271210898,-87.53101651234925,E,E,-80.90569177646239,C,C,56.05522246417311,0
51-65,31,Female,Homosexual,304.22976780317657,1.3445930667759298,-8.668634298566742,-28.118323478898066,B,B,76.87783473976633,A,A,-21.624499477216965,1
36-50,98,Other,Bisexual,-2.2817926964247848,-25.11403154845334,-68.5711358764206,77.37431206173471,B,A,-138.40364103829634,D,D,12.17782017786115,1
36-50,64,Non-binary,Homosexual,-94.38452614513612,-47.02766607400311,98.28560398688734,64.35651869525557,B,A,3.7022328348034526,E,B,151.34685255179423,1
36-50,58,M,Homosexual,-7.2505802840496365,23.0825070154316,-87.05168651348117,-60.28277580591966,D,A,-38.10056216225205,D,D,8.20474832199904,0
51-65,18,Other,Homosexual,-51.626613561393285,24.705048971374453,-19.01926236025731,-13.064767955590554,C,A,-143.66305454454994,C,A,144.1122215106732,1
65+,87,Female,Heterosexual,266.5885744379144,-179.2698461208196,-27.80478955887613,12.136984750165574,B,D,-218.9454193203975,B,E,47.45904949285284,0
26-35,51,F,Heterosexual,57.10934213571323,-69.11457462327613,-94.27103749630933,-136.60012623612425,B,C,149.90866426532043,B,C,-54.28861630840086,1
36-50,88,Male,Other,29.410105617868737,43.92368187287207,-11.867052983799509,-38.25529662013451,B,E,-171.80157069941265,D,A,118.84616234924745,1
36-50,22,Male,Other,-196.6704383608544,-12.524892472784321,17.34039760746619,72.57840279940169,A,C,-61.57965929541962,A,D,-85.38831115038099,0
65+,84,Other,Other,136.1027090864386,-10.031978312203162,76.42676154113029,86.19617811327792,C,A,-57.11531244510719,D,A,-24.029493186724913,1
51-65,88,Other,Other,-75.78798015894316,49.214292252139344,32.89546771775252,30.33178230917466,E,A,-35.021493072496675,B,B,4.017854716266571,0
36-50,37,Female,Heterosexual,-52.39925499526634,-4.62440478924725,9.851802979649491,-24.764608959573586,E,E,41.450347978331024,C,B,-152.3263686514131,0
36-50,97,Other,Other,-8.57295518411203,82.33249948561084,-34.053711116190236,34.19384340287678,E,C,60.96977797839481,C,D,71.33311670625827,1
36-50,83,F,Heterosexual,4.726175624438239,-13.214221068564083,4.241587678996035,108.55810895419577,B,D,-35.28826703193391,C,C,159.57124474751666,1
26-35,49,Other,Bisexual,144.3812559259317,98.95126440907458,74.55914947314083,44.463260590904866,A,E,-122.51545616707963,A,E,-126.72073546951515,0
36-50,44,Other,Other,-47.00242335591522,-59.354255336754434,104.86153932287357,-52.961551512745544,A,B,-25.759850134478473,E,D,-122.83969883353436,1
18-25,19,Other,Other,183.76531007927593,-137.79269169887417,-138.77149498842041,-78.60705151593585,E,C,-8.864094714218961,E,C,122.1553980317148,1
26-35,19,Other,Homosexual,81.98287575920742,-40.86889432591405,47.42153426034582,-63.14482036231922,E,E,-22.391838548494597,D,B,109.72007138778572,1
36-50,50,Non-binary,Other,-76.21233948102343,32.61683112414599,26.27396649074959,21.59981848016871,E,B,-114.00518853736325,C,E,-167.93057960240643,1
26-35,19,Female,Other,59.8450583279836,-160.36083751663892,-121.86042094155201,-144.67223200808834,C,C,71.78622500325345,E,E,81.78117712833016,0
26-35,44,Male,Bisexual,-10.62744048238362,19.455293805352593,-55.391375121230446,-163.93490362991267,D,C,-56.76702603058127,B,C,-122.10719089863913,1
65+,30,Female,Other,119.65475590221149,31.52039260073945,75.95646450082666,48.34230357942357,E,A,-224.41876337393495,C,E,18.29859069011394,0
51-65,86,F,Heterosexual,-210.17418133814857,157.82266930921597,-38.69604293102426,-151.08249605246365,C,B,-24.718303434726668,B,D,-4.887642350912631,1
26-35,99,F,Homosexual,87.31510028424579,65.4267756859213,-34.81356375506747,52.66554483215158,A,E,77.13640631788977,A,B,115.64731789335244,1
26-35,52,Non-binary,Heterosexual,206.5245293390013,-93.41059505194492,-92.18742336346799,133.7175681007092,B,C,136.9095305873251,B,C,41.66898525426081,1
18-25,72,Non-binary,Other,189.92734080249178,-26.037321181028812,-123.27478952308518,8.531400535880342,C,C,76.28240703054189,D,C,-70.1254265056884,0
18-25,55,Female,Homosexual,104.143441087303,-83.176636162989,178.29441500222816,-2.827597209109077,C,D,7.968010682286712,C,D,191.16526207499814,0
65+,84,Male,Bisexual,20.807540885282556,-7.008821264719069,-130.16820500751405,173.5480314579499,B,D,74.80829247429818,C,A,-211.4712278256179,1
51-65,79,Other,Homosexual,191.09319975316888,40.81111570156508,39.22241767316101,-26.357265988499346,C,C,-6.751641470775362,B,A,-64.64716317735936,1
51-65,63,M,Bisexual,73.65456635256264,107.0156574530352,-132.39066232166712,-2.1971688258061355,E,A,15.552903476297026,A,C,-53.5284278337965,0
18-25,23,M,Heterosexual,-49.4416193979252,-39.2690790619749,-26.902456067012608,36.685315623678996,B,B,1.758474967756483,C,E,2.6811352967345496,0
51-65,29,F,Other,-106.02440315109223,166.2077280279633,210.3026410257467,-3.988120286212556,D,B,-112.46785203979326,E,A,49.84873805827431,1
51-65,41,M,Homosexual,-149.46648091592212,-12.143529911495047,160.73755573457183,89.67080684422467,E,B,15.733024371781731,C,B,63.472699038818604,0
36-50,92,Male,Bisexual,221.16544519439375,97.29152538923273,42.62476968316211,193.90560757386666,B,E,-115.80557632503856,E,E,180.75539609886962,1
36-50,41,Male,Heterosexual,86.41998095546552,11.769277089235516,128.58207359903804,3.703458277137639,B,A,-106.63183107628147,E,B,-106.34204304767611,0
18-25,83,Other,Bisexual,-129.61458782048078,-62.50877481214041,-1.6411198662428708,-51.85900402002533,B,D,75.28223293322355,D,C,69.07601426009245,1
65+,25,Female,Homosexual,-109.29638400040413,63.15994210617506,-17.835176656214085,82.65246505896265,C,D,176.81968077757762,C,A,10.272595794788044,0
65+,95,Non-binary,Heterosexual,-159.6431959719792,147.87547085347117,-58.62541976453901,-182.65445358105413,B,D,-41.774749356177885,C,A,-101.27048412775692,1
26-35,87,Non-binary,Bisexual,-41.78790354501347,33.57502968997822,-46.42575514358479,-129.9063252984666,C,C,-147.92242380755803,A,B,155.45543285160826,1
51-65,52,F,Homosexual,95.40253410064466,-33.82562495627175,10.949980860712873,-67.35204885561963,D,E,-73.55146059039231,A,C,-150.82317067902633,1
26-35,76,F,Other,5.199651561030645,12.84257587908519,23.357314631016695,-81.24702514833268,E,E,142.39424040500793,D,A,-34.63877674085902,0
26-35,54,M,Heterosexual,89.62031245810417,17.511166532959376,-26.14179251032247,14.44635629176522,D,B,-6.9937890001073795,C,A,-140.82738385168923,0
18-25,81,M,Heterosexual,45.55808671104603,-17.70713020114767,22.499143513893024,-95.9905465044652,C,D,32.27830009383192,E,D,66.91683219313393,0
65+,86,Non-binary,Other,-87.76434193202182,-68.33453608988344,17.09786490915195,64.25930333285899,E,E,193.09037209809327,E,B,-23.111541567264084,1
18-25,82,Male,Homosexual,51.25939956904519,-64.37507168520018,66.49608568595305,110.96543756778898,A,D,73.8987245168523,A,A,240.29529535167046,1
51-65,92,M,Bisexual,-54.84375447333869,186.56553599593263,15.147348381460693,-237.88736232975882,D,A,-116.42790145877935,B,A,-160.13249351649833,0
36-50,20,Female,Homosexual,-65.50173744293572,24.609523434913335,-38.98253579570196,-81.07490530050482,A,D,-29.2489465331811,A,E,108.96890169967924,1
18-25,56,F,Homosexual,-161.42426031030857,-132.71786400620064,118.01558577969729,-203.9182348791206,B,D,5.6747264045752965,A,C,-6.054430129983175,1
26-35,57,M,Other,-54.90459746996219,-4.7454325567567155,-66.9320827547385,-62.22237518803196,C,A,12.308600640571084,A,D,-13.111559429014005,1
18-25,21,Other,Homosexual,-92.01922320538469,-219.07364355530768,225.98000287656936,27.82861252163154,B,C,-26.70636295335414,C,D,69.61684053849059,0
65+,58,Male,Heterosexual,-45.47387587516513,4.9944529715760755,66.40096450150048,107.47987251240947,B,B,180.69436174492483,E,E,21.795008452809206,0
36-50,20,F,Other,-82.52299224445102,-52.44378881481315,-179.88195314488064,84.21385879715758,D,C,-5.202182866330881,A,C,-219.2425077397682,0
26-35,73,Male,Other,-193.75252932624343,6.1659965400518395,-51.7354087426769,74.4086417099682,B,C,108.66910316757719,A,A,-65.09097766152932,1
36-50,80,Other,Other,-9.662023956929561,47.50218976292765,-72.61126188424024,34.102225216883774,E,B,-99.77370395692358,D,A,44.28452445190953,1
18-25,36,Non-binary,Bisexual,22.924778461204692,35.07186475562044,-68.02394552526526,58.742808372186076,D,C,-60.471698033724195,E,A,113.65119249088211,1
51-65,99,Non-binary,Heterosexual,0.3088931024923819,153.84768715811083,-16.64758231521904,-67.25845634548722,E,D,36.05795566509749,A,D,30.58129762379164,0
51-65,29,Other,Other,-64.7525144696983,120.2620431614517,-30.597203552949342,2.3208033329271434,A,C,-20.302547358984256,B,E,-232.1361179135447,1
51-65,75,Female,Bisexual,96.79977135740351,-43.243081800606895,-119.2804897842423,-5.892568293133086,A,A,-218.04620855160897,B,C,82.96371768244965,1
65+,93,Other,Homosexual,-38.525533355441446,-36.58014602524363,-108.31908112722334,51.521343282555854,A,A,-86.30161542444993,A,B,10.681411270359968,1
36-50,53,Female,Other,-1.4539841558810978,77.59232825737604,-69.75116883200094,-45.787923996307086,B,D,50.55748561691519,C,B,-56.16970621900074,1
65+,26,Other,Bisexual,-4.12352269075555,97.11238957202949,137.07432629029435,67.93134887908647,D,C,-31.62342655608749,D,B,26.30986270354083,1
18-25,91,M,Bisexual,-38.85195537364615,28.11100089609616,-63.63139950003623,13.148911393026335,E,B,-32.1948049890483,C,B,-14.212547048322163,0
26-35,73,Other,Bisexual,-161.33819303920706,-77.59020389142674,110.4725262153103,167.0894088240627,D,E,47.42902335921924,E,D,42.86378549932665,1
26-35,50,M,Bisexual,15.131417465819727,-170.97019550377024,107.57469874571368,51.17166624178282,D,D,95.35578008670818,E,C,10.973080152968615,1
36-50,46,Female,Bisexual,52.206306930570236,100.4805471245487,105.0913099134819,-26.99313688083949,A,E,118.14214386804565,E,E,78.60845083976778,1
26-35,50,Other,Other,37.71482885139902,62.696393490025116,103.6566619681926,-68.34191628624885,E,E,138.33079748155825,A,A,36.41204795884873,0
65+,58,Non-binary,Other,-66.77313944706952,65.47077191861474,-48.13362357447228,12.487889789170872,A,A,-2.1319274846063787,C,C,-105.47820299216195,1
51-65,40,Non-binary,Heterosexual,-98.93177854733058,20.645857638725357,93.66148785467904,124.75941302238624,E,A,-12.423101342705715,B,B,46.600285246880816,1
51-65,82,M,Homosexual,-93.38271675463487,-32.32393073034356,-14.058032854576469,-68.10513061987524,A,B,-5.987332758790664,A,C,65.8645194316427,0
36-50,41,M,Heterosexual,50.600436700177255,-163.04228554471942,-41.03966098473095,89.05043822493397,C,A,-62.75041303292625,A,E,66.24238029866095,0
65+,94,Male,Other,-99.71620661869812,100.19031463541906,23.97930353327194,53.814932167252515,A,C,57.85779732530183,C,A,149.15502752681314,1
