AGE,orientation,Veteran,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
69,Bisexual,Yes,Germany,-97.91667551469436,208.69050896331788,-39.13753050606329,107.69915243006957,C,C,-189.02919497878116,1
49,Bisexual,No,Mexico,-235.03695872521328,77.32481165215232,-110.39001640638773,-77.46635738331416,B,D,41.570181575124835,0
30,Homosexual,Veteran,India,11.480649546874798,-37.50933111841903,113.18825614610535,-16.903115507291293,A,A,74.52056689361385,1
67,Bisexual,Yes,India,-30.532444799555563,-218.639797756911,-137.29711302511038,-92.7124774648597,B,B,-121.26809175932809,0
61,Homosexual,No,Germany,291.0021268575364,-143.68258772680264,119.7719834803187,-91.67288264795825,A,B,1.1033957186542953,0
31,Other,No,Brazil,69.94723230773376,35.14610321436217,98.55959942596004,14.172747200385821,C,E,28.130924789407235,0
63,Homosexual,No,US,132.39488919626078,34.72131662859169,42.01908688125199,-83.72121651539342,D,E,-79.66604292098395,0
23,Bisexual,Veteran,Mexico,-40.52084729617963,178.85241671091123,-121.37421189423429,39.032693826421585,C,E,-24.00173094267958,1
20,Heterosexual,Non-Veteran,India,-75.65087335133857,231.13759681116238,-52.11663810680769,-206.49767632101103,C,E,-138.0495698947874,1
79,Bisexual,Non-Veteran,US,-59.967042472716635,43.74141427921979,-39.29304928394922,-3.955874207722719,E,A,8.11559354435443,0
34,Homosexual,Yes,Germany,-21.88085920567254,-40.96463765787729,200.61009081278965,21.201833986220116,E,C,-120.75807652273056,0
60,Homosexual,Veteran,Germany,-13.16262676749317,-22.642551681992465,-5.412441777959171,-162.31499666869783,D,C,73.34776747432761,1
20,Heterosexual,Veteran,China,30.523926048664883,-140.54829523045072,-117.01546664767999,-126.98585380429522,D,A,111.46195722119853,1
76,Heterosexual,Yes,China,-36.15737467011358,-32.35777731653747,60.59640267683359,-63.54486330116544,B,D,123.29390122475388,1
29,Homosexual,Veteran,US,-68.03038049137244,12.448361461454963,-142.753123428443,-186.60536377059685,A,D,146.81924402069683,0
54,Heterosexual,Veteran,India,100.9839434727365,30.91352057299151,-72.8224758652825,-86.44994641785797,D,C,4.337548432815684,1
38,Bisexual,Yes,Other,7.986612229711428,-28.626882800291504,-90.18514759221469,-37.61208548215752,D,C,-60.703162742696016,1
54,Other,Non-Veteran,Brazil,-80.68612984601894,94.42778180494615,34.839096897386,34.52460784820528,E,A,71.69913500813311,1
25,Homosexual,Non-Veteran,Brazil,-126.73816922913275,82.71775502898976,9.628229451190778,130.9466946108305,D,D,-247.05715470496688,0
78,Homosexual,Non-Veteran,UK,56.26354969259639,24.76721141559026,238.11692514236663,-50.41282100023528,C,B,85.18661581424122,0
32,Other,Veteran,Other,-159.89881123956334,-149.2872805456446,-80.93385294161908,7.815138251335542,A,A,22.65977435349053,0
31,Other,Yes,Mexico,-142.38080965263848,-84.95098650797972,10.404342197499478,118.27484545200961,C,E,-18.754664689608543,0
30,Homosexual,No,China,-36.784389951527196,139.58179187081652,-66.167900362726,109.29759353272065,B,C,-169.80142507282483,0
34,Bisexual,No,India,7.9326706030996545,-25.987589557304,19.429702353804416,79.59675699832016,A,B,28.292712391952534,0
48,Homosexual,No,US,95.40214955295082,-20.30317275008488,-73.87999895312106,152.79191169964164,C,C,207.58111525688457,0
27,Bisexual,No,Brazil,39.6403097286807,-124.26115305575087,147.50375296656577,16.951559212061262,E,B,-85.51439704938606,0
46,Bisexual,Yes,Germany,30.065464555231085,-53.81271075214682,-118.21083194437551,-46.92340047528107,A,A,-114.06255358087319,1
36,Other,Yes,Other,-105.51445333999992,-75.21433698470472,-12.661284934432382,-99.89523946309808,A,A,8.998279794868678,1
30,Bisexual,Non-Veteran,US,147.25063162692783,37.99527064669827,-67.25633392888089,14.342414866110092,A,C,-35.2071124453121,0
51,Bisexual,Yes,China,67.06979212437793,-18.19999414653704,46.06858008089071,27.544545418766038,D,D,-137.37550740971835,1
35,Other,Yes,Brazil,21.039357007218907,-33.94376500823357,35.75972099635641,-194.1679445393495,C,E,-11.352841600705718,0
67,Homosexual,Veteran,US,90.49370765551875,14.432765294476315,-25.177677817749363,166.84841385431972,A,C,-218.795351781322,1
79,Heterosexual,Yes,India,-234.78805953356542,171.17165110812422,58.33658493136973,113.6460979805366,E,B,86.10864317479057,0
53,Bisexual,Yes,India,-4.248801027222325,71.49028727514425,78.23171422528887,-44.08219154068938,A,A,15.246748378607606,0
66,Homosexual,Yes,Other,62.084673739949935,-141.7819130613397,7.422498499266428,-3.600814752199489,A,D,-34.88911715058855,1
58,Homosexual,Veteran,UK,-101.11521833466529,-19.37717253363308,66.02024521827504,58.870809156156255,A,D,18.256281775140778,1
58,Bisexual,No,China,65.70093975171807,117.51504039867314,30.591585361900957,-109.41805549417984,C,A,10.346825141642046,0
79,Other,Veteran,Brazil,66.09831661893405,-354.20789417932195,39.055075422183684,25.60298129004374,D,B,-187.57232974269073,1
55,Other,Yes,Mexico,130.71064828189628,-210.7014505835632,44.03144822646671,202.34635945544252,D,D,134.64336649374204,1
20,Homosexual,Veteran,US,115.87550550560024,92.16739115928844,-105.13123385777394,-99.15488961330054,C,D,238.83174631038506,1
18,Other,Non-Veteran,India,-186.52018685843484,-126.30452084326365,-118.01882188575075,-175.05254975591313,C,E,-16.715272708974375,0
42,Other,No,Brazil,132.75067110326054,5.510966966042342,41.39805110042789,20.975432937174293,E,A,177.27945246920717,1
35,Other,Non-Veteran,Other,61.48362727755461,-41.44398439787202,-102.54496911863251,-77.89062716389691,E,C,-22.676934486104695,1
70,Heterosexual,Non-Veteran,China,-45.6852162796572,-7.074915194566062,-47.160810986935054,39.88930302723436,D,B,96.18181914422298,1
64,Homosexual,Yes,China,147.40145672916526,84.23715310091677,-121.62925526241719,-39.33041887767692,D,D,-183.8076120430494,0
40,Other,Non-Veteran,India,194.1612539589747,26.918156492509997,-20.528229041172228,67.59689800624965,B,E,-44.23980809388511,1
56,Heterosexual,Yes,China,8.409885305789938,30.575433620678982,187.08608209795906,60.482755064382076,D,C,129.346672933474,1
46,Other,Non-Veteran,Other,66.37116176685501,-43.63921925549269,-66.29474371889829,-198.67491888798793,A,A,-49.723831437892265,0
49,Heterosexual,No,Germany,-141.9665108977969,29.54939558224306,-27.955559623998422,52.06847448041396,A,D,-35.026486889556736,0
48,Heterosexual,Yes,UK,137.92302408088247,171.52535968577294,14.471150443297331,-53.72366516996602,A,E,-115.66577908347185,0
79,Homosexual,No,US,43.49922803421599,-152.443059217397,162.28838377427567,-31.178200512027598,D,D,78.65820755339547,0
79,Heterosexual,Veteran,Brazil,-99.42962266297667,-46.26124419496845,-114.5876727619749,-3.0093299338961144,A,B,69.97704473166915,1
59,Heterosexual,Veteran,Germany,-42.83674622200617,34.385055340268735,-91.71907291423868,264.09627750101885,D,D,-59.7030627614468,0
61,Heterosexual,Veteran,Other,-92.81279890582836,140.157745660381,-15.852937244833434,39.27368070951817,E,D,46.068758435028045,1
75,Other,Non-Veteran,Other,0.939244837598299,53.87582854595815,114.14735213398113,-131.1873242155789,B,C,26.626989663925315,1
23,Other,Non-Veteran,US,0.4000881207939517,-117.91492954069078,-28.313746519659343,-23.361488545912724,A,B,-49.96720322226806,0
26,Bisexual,Yes,China,-86.53099115549927,-123.79332200321609,39.63470388015718,-92.26039415950785,D,D,157.12432500031883,0
67,Bisexual,No,China,-146.11026457255588,-54.38727682133284,190.2326850805836,90.0966333444876,A,C,-124.03444282731424,0
41,Homosexual,Veteran,India,42.962234429574785,66.70992512573567,-68.18269216623823,14.365560215281064,A,C,-14.00536156444015,0
20,Bisexual,Yes,China,24.01846113014155,160.391905348907,-83.79840910274788,86.74967432639434,A,A,-100.9609182452119,0
73,Heterosexual,Yes,India,31.77259687282475,-30.419583688772832,-113.01915754143677,-152.77749354530795,A,E,38.32123149777787,1
70,Homosexual,No,China,69.64364976886814,70.1143670058856,-107.71053549476632,-118.34349632902601,A,B,-184.18052284926273,0
65,Other,Non-Veteran,China,64.05000396840109,163.49285605875085,135.94236318092493,-179.3178468595896,B,B,-190.32399410594113,1
26,Bisexual,Yes,Other,-75.16493050871573,65.07275726637546,-82.11690744083465,160.21559143237894,D,C,-58.06017067839887,0
63,Bisexual,Yes,Brazil,29.347185689079136,-34.38965226986103,60.185543273436416,51.59433681948122,B,E,40.41557184207598,1
79,Heterosexual,Yes,Mexico,-8.14215661963331,-73.69842377706036,-33.19952342602583,95.09248079613276,A,C,-36.62953607249744,1
43,Heterosexual,Non-Veteran,Brazil,-35.06803630960434,-5.781597928411569,27.959529249323285,23.465852559224995,E,D,-19.83642861273175,0
39,Heterosexual,Veteran,Other,36.40953295089132,-60.93005555138452,-21.15931593454065,-50.982857291045605,B,C,-113.24857794293139,1
53,Bisexual,Veteran,UK,-127.26789733990019,118.20114595374392,-108.34811151344898,135.82493451486752,B,D,33.0760021834935,0
79,Bisexual,Veteran,Brazil,40.80964952947122,-93.2624720660532,53.623561700627086,-141.91200555611533,B,B,-116.46512937181723,0
51,Bisexual,Yes,US,77.72181498751407,43.04290275072777,196.32883117198142,-90.41146667304251,B,B,17.333069487128146,0
66,Bisexual,Veteran,UK,25.212333696679785,14.387789234102561,-57.25162123768084,5.862452248571062,A,D,68.33290084349957,0
71,Bisexual,Yes,Mexico,41.448621535009764,9.784140735661778,-11.981219507602079,78.23252085915335,C,E,-123.67405177099118,0
36,Heterosexual,No,US,64.34555227319156,63.76143103369816,-39.18675579262539,-7.908224083826807,A,A,8.503500430034517,0
38,Homosexual,Non-Veteran,Brazil,55.907112932087145,83.78268034139651,-181.10461559570493,-43.00792727562088,C,B,115.07526425885646,1
25,Bisexual,Yes,UK,-134.132779042761,-56.54480509237621,216.96933712160532,-178.8659310034863,A,C,182.26843761591073,1
79,Homosexual,Non-Veteran,India,-12.461081637347405,-58.903345032747524,54.5284854809284,87.75564286259502,C,D,96.16447745942882,0
23,Other,Veteran,Mexico,105.4594336283206,68.30293522724344,191.42694390665613,30.398028028887005,C,D,-30.318282351756753,1
50,Homosexual,Yes,China,3.3320099392297284,-92.79891276721004,260.16444822416247,59.67218208030064,B,C,-7.611279036803905,1
47,Other,Yes,Other,26.69005459535527,-28.024450115868007,-126.90481268495577,42.52819347976276,E,E,90.71920177135266,0
30,Other,Non-Veteran,China,-9.073087870454872,73.5088967008983,62.2503634595286,9.380922893970247,A,D,-43.213190299539,0
50,Other,Non-Veteran,Germany,-63.71775268812739,-104.7284475287898,-53.633168754288576,-3.285199707018824,D,B,148.95840537762282,0
22,Bisexual,Non-Veteran,Germany,23.16676843051691,276.9877224064561,60.14883729257016,-125.24667244712472,D,C,-67.59525016164736,0
52,Other,Non-Veteran,Mexico,19.31897948809209,120.55127812646553,134.41851547713125,-140.03024219077236,E,C,21.553307243655574,0
49,Bisexual,Non-Veteran,India,94.20438211551773,-37.718382599638275,-40.11295794161841,117.59887732653442,C,A,60.22811378552502,0
28,Homosexual,No,UK,53.555981320117226,51.94862891901395,8.645703032583443,-113.04106081675715,E,B,-90.38396240830005,0
72,Homosexual,No,India,148.626555751619,-77.4211386550241,-52.32533411736354,-146.00060434500213,A,E,-124.89081485500375,1
48,Heterosexual,Yes,Germany,-94.21059063023223,-168.74042677419686,71.50871016685025,35.76935374156029,D,D,187.6332394983446,0
65,Heterosexual,Yes,US,-29.113382789347686,76.30966595072351,-75.60574639713747,-58.96398744310517,D,B,147.58807030248303,0
47,Other,Veteran,Brazil,232.11432033106317,49.916518173140375,161.34884293768982,37.208994570807015,B,B,0.6330503188212514,1
55,Heterosexual,Veteran,Germany,48.48084653138298,-27.12103793274515,114.84263676111878,-70.32602166087469,E,A,-165.40262807813693,1
72,Homosexual,Non-Veteran,Brazil,-42.85620099655488,-175.19380976403377,93.30512895107941,-1.7373285698011338,E,E,-8.744618286628972,1
40,Bisexual,Yes,India,16.12825469380919,-63.838404469823864,-55.13237260492403,16.989919413850913,E,C,-70.72401071931223,1
54,Bisexual,Veteran,UK,161.0221744449737,76.80378107664981,-9.17240783470131,-73.44826676504333,C,B,118.13133587103253,0
40,Heterosexual,Yes,India,15.30209120969037,62.83897822963338,8.487218408533236,-26.970915915028137,E,A,-57.81366611908384,1
36,Other,No,Other,-94.94963210228208,-71.05311166462836,-86.12330487778604,71.0970745954516,E,C,64.30215555888994,0
29,Other,No,Other,75.24240847129052,-118.24705640061161,85.7871645913369,-164.5045863360209,C,D,88.28503048174856,0
46,Homosexual,Non-Veteran,Other,89.65262661364342,-224.9078477116388,-31.36187271579056,39.44867645919364,E,E,-66.00574787469435,1
26,Bisexual,Yes,India,-28.67779080808419,-100.93569689126649,0.710401219623906,47.5218876640624,C,B,-217.11624478175153,0
26,Homosexual,Non-Veteran,UK,-9.106810205097288,128.33663903633027,-21.353633584889955,116.82929990643964,D,E,20.151055944932665,0
41,Heterosexual,Veteran,US,57.294260971387686,60.9587141266664,32.32582113382287,5.965974094016703,E,D,-146.7530454346938,0
77,Other,Yes,China,-56.74984414096097,-52.357248916701785,17.064589391595202,-99.50619694373448,D,B,-52.2633892957439,0
74,Heterosexual,Non-Veteran,UK,37.36963234398251,-143.58625298146188,166.39145116755992,43.67519528876683,D,C,-150.98710171050692,0
62,Heterosexual,Veteran,UK,107.11094346910211,34.86637059862867,9.447232510609178,183.9248269904103,B,B,28.366861162025504,1
54,Homosexual,No,Mexico,-42.16584455567763,-82.05595215600955,19.060102145307532,99.13068483161605,A,D,30.84453209440564,1
57,Bisexual,Veteran,China,-149.3686415957741,68.68260767872206,-98.92087284692185,-85.68599268592054,E,C,-12.906643240104144,0
29,Homosexual,Non-Veteran,Other,-34.328188392098866,68.32462479176311,-7.921445282361334,-59.50301092974162,A,C,0.053293217884337246,1
43,Heterosexual,Yes,Brazil,-31.734165479473862,-59.623133476132864,-174.53160436350132,-25.882863990736965,D,E,-5.571322001118995,1
54,Homosexual,Yes,Germany,12.317183493966409,-253.86673957478055,-43.55551844746609,-69.32563962007748,B,C,-118.5948940573383,0
28,Bisexual,Non-Veteran,Other,123.53750479447898,-104.73896715849,-27.16664329813464,-12.350523227168251,A,B,-122.99513923949696,1
31,Homosexual,Veteran,Brazil,165.59065671560094,-112.743273019135,-18.7103717798245,52.409111808619905,A,E,-234.91104728587436,0
48,Other,Veteran,UK,-155.88781490818945,-31.638055897462014,82.25948148097117,-151.29549905240287,B,A,-129.95976398461426,1
25,Bisexual,No,Brazil,16.871359814352623,-92.45997493120792,111.05108651053506,133.09685212177095,A,A,-6.80721350522117,1
74,Heterosexual,No,UK,59.21553770870194,-101.67823894652005,35.9451294086512,78.8583241964643,C,A,124.0974494763861,1
65,Bisexual,Veteran,China,115.25791637260672,-184.5092101550196,91.40809534387992,-18.48506034753774,A,D,15.15519866754303,0
44,Bisexual,Yes,Brazil,-159.91019769370115,-50.16846439551652,-3.6308309667070207,40.766536351475146,D,A,-86.05412763006898,0
55,Bisexual,No,Mexico,41.07198195468103,43.81792563536974,-178.2472071138742,-53.45366096892086,E,D,-78.69333588336868,0
52,Bisexual,No,Other,-86.7801247729,-43.99360454627538,205.7719884149956,92.95156359717322,B,E,131.86777541944878,0
36,Heterosexual,Non-Veteran,Brazil,-78.99821792194344,-70.38194175078478,116.31044316117931,-42.427304093668944,E,A,-62.254917821442476,1
45,Homosexual,Veteran,Other,84.93891842833744,-14.178201769818982,10.26260155772499,-45.78363184984017,A,E,30.564401069088987,1
44,Homosexual,Veteran,US,-33.934561793063786,-277.63415811191464,-239.749139877336,-6.75754107060418,B,A,46.88349769476626,1
44,Other,Non-Veteran,UK,29.632476129613472,51.132600215783775,-128.42604936856395,-87.08847154973873,E,A,68.85653212439358,1
79,Heterosexual,Veteran,India,27.8118392299652,-240.20521022905098,-57.84135714777952,56.22820245923849,A,D,-120.74309182181737,1
47,Other,Veteran,UK,-22.73884627408203,87.3358040527503,10.007718359830156,-37.25153154521708,A,B,-77.62358363669823,0
46,Other,Non-Veteran,Other,-24.32066434759975,-53.645774088487045,259.6169373135212,85.96861089826923,E,D,16.9143816849065,1
77,Heterosexual,Yes,US,124.71074246519527,46.36716304450933,40.93651497302512,155.04953214476035,D,E,65.0049838102761,1
38,Homosexual,Yes,UK,86.74501289801032,-97.81552313858276,142.26395743175934,-43.53300571305082,D,A,-168.5443906402444,1
28,Heterosexual,Yes,US,118.18239951915766,24.151744760201613,-109.52781681927736,-74.13404131440315,B,C,97.97841675268909,1
39,Bisexual,Veteran,Germany,130.20483324554476,-52.32652891857257,85.84779348054138,18.78264777549539,E,E,65.51434608406088,1
28,Heterosexual,Non-Veteran,China,-126.76021169332489,20.812964864394214,142.0370179062955,-50.41814210542833,B,A,-141.35961267781894,1
45,Other,Veteran,Germany,46.68854375315805,67.89510351498932,-83.12422353563466,-110.39604973379188,D,A,-158.8125542235785,0
62,Bisexual,No,Other,-112.22699417617517,29.839268443561906,-21.106108786801432,-5.818599320567307,B,B,2.111679781988168,1
33,Homosexual,Non-Veteran,India,27.907058327237827,283.0210999932617,6.936236986965041,132.32946787058725,C,B,-56.152672733651535,1
77,Bisexual,Yes,US,-63.028020423868114,52.22703297398641,170.29785373655602,47.250330114529575,D,E,-57.47951939483015,0
77,Heterosexual,Veteran,US,78.44032026135494,85.01198561784167,96.3603675643715,114.1397370168345,D,A,28.62272375937539,1
48,Homosexual,Non-Veteran,China,-60.4651436212143,-3.5826604363581662,98.69209411258268,15.801169811739996,B,D,-189.6803941423082,1
56,Bisexual,Veteran,Brazil,178.3881372644402,33.335702632804775,39.705679469003364,78.41103449324108,A,A,-26.09834991350758,1
79,Bisexual,Yes,China,172.7620344074255,9.707604855586341,-114.02948445921727,-131.9818017350047,D,A,133.77396278427662,0
38,Other,Veteran,US,-67.41228298670185,110.49142695865248,-21.688838650624714,-1.4609931983664917,D,A,53.20091774203035,0
55,Bisexual,Yes,Brazil,171.98520914691173,-103.7404619605794,-50.64455473581169,-179.97484525461172,B,C,-2.8278832297434295,0
55,Bisexual,Veteran,Other,190.96813313989622,-232.47382125434052,148.3797171059285,153.8451115460848,A,B,-25.300855413536805,0
33,Heterosexual,Yes,Mexico,-32.4600454672936,-118.90729219555128,69.14813370433646,-27.72773526391737,C,D,-14.114805805378019,1
51,Other,Veteran,Germany,70.3535256035008,-41.49646810386689,-102.92239684064255,71.17845255031172,D,D,96.0389911057001,0
25,Other,Yes,Germany,-44.65759205218981,-65.48515070327319,-153.63494626342347,-248.51571918607843,B,E,-1.2705851339598686,1
65,Bisexual,Veteran,Brazil,-178.10737317879943,12.89791560018788,25.135844368492766,178.07038146062243,C,B,112.22307280637243,1
70,Heterosexual,No,China,-52.538830740700625,70.88347836821582,252.50412682477267,-88.72984468205617,B,C,-5.280297824327216,1
26,Other,No,Brazil,169.53730523294212,-124.168360388318,127.02775476978636,-84.88368099159412,C,D,-78.98486541117963,0
31,Heterosexual,Veteran,Other,69.60294546807563,-109.85599105168401,-56.50636483015781,-43.48533518024783,B,A,-65.45757429852084,1
72,Homosexual,Yes,US,-47.14636109659687,-114.83896681810528,70.78319880517039,-1.4709755814167784,B,D,-99.7955123442014,0
29,Heterosexual,Non-Veteran,Brazil,106.67038358122774,-113.82538540785401,39.49248800436323,-15.727124185011391,E,D,-76.48643493212207,0
59,Bisexual,Non-Veteran,UK,-19.219128181184242,12.673625837079372,79.39576495098052,1.7699210874775544,A,D,-48.599920737358495,1
54,Heterosexual,Non-Veteran,Brazil,-93.44572400418791,-24.96399574448435,51.09222123413313,-28.14143263195391,E,D,31.618536244791752,1
45,Heterosexual,Veteran,Mexico,64.89234267672595,-65.20942017782322,48.35940396965585,-54.53349126236513,E,A,139.8710714688046,0
52,Other,No,China,54.57758137770901,41.82435189136598,42.50805310160424,38.833155376791005,C,D,4.621979901853912,0
75,Homosexual,Non-Veteran,US,-104.42136280680462,35.373714212175535,-232.33232959191423,-12.204676243184066,B,B,41.92864561085968,1
53,Heterosexual,No,India,79.62574179033622,32.816671785122196,-8.562149472137317,-27.135795569812526,D,D,-55.46473440228963,1
38,Homosexual,Non-Veteran,US,-96.34147295741006,98.81156007576438,3.1539479884717956,-3.844915599094466,B,E,-96.2105189390378,1
75,Homosexual,No,India,-145.60842768739272,184.69090169617482,13.200265660626235,26.942055408284997,E,A,-246.48976940625298,0
29,Bisexual,Non-Veteran,US,39.612971608860875,-5.56682543143496,-24.770544668008448,-6.414003187964617,A,B,59.80797927973895,1
49,Homosexual,Veteran,China,-74.05228286953547,-178.53711017585445,-15.500305018938404,128.56821724848348,E,C,-95.51918631594349,1
52,Heterosexual,No,China,76.10472016452152,62.69866955131754,-204.61837487787457,15.167316567684272,D,E,-31.121674067832373,0
35,Other,Veteran,Other,63.0131782355252,63.91787601561292,37.965142499948044,-35.027063474296696,D,D,12.973205938574752,1
35,Bisexual,No,India,-29.977684040073953,129.63848755686078,83.39015054600077,-67.53736540946011,D,C,17.20687698642974,1
43,Bisexual,Yes,Other,52.34151739644075,16.011351102292604,-51.50383977526003,208.43614965596618,B,D,86.02185816710858,0
35,Heterosexual,Veteran,China,-30.106493384895767,45.415498624357,-170.97429892186744,92.22634678310665,C,A,-90.50017017024022,0
47,Other,No,Mexico,114.86534379164486,16.37687845601595,-1.1576089070599154,24.70067086296755,E,E,141.94193846636045,1
63,Heterosexual,Yes,India,-165.27942733086397,-80.93418475005791,15.320865189933869,-86.61178880547887,B,D,-25.321639125561983,0
48,Other,Veteran,Germany,110.30158460209414,-93.1586806111377,43.47727504843391,54.49075947423514,A,C,-34.251266812779285,1
34,Other,No,China,-130.8382479943478,-53.165559954733766,-32.989381575583174,71.86111922673383,B,A,14.161296038400959,1
73,Heterosexual,Yes,US,-57.52844705130872,37.65701813121072,-34.55943876968074,74.42022607484621,A,D,210.97151314113378,0
78,Heterosexual,Non-Veteran,China,-51.4086470994076,-161.01876090500733,-190.2887410283532,-70.39574279492298,D,C,-77.92902864890029,0
59,Homosexual,Yes,China,125.20181513445911,-43.94927683996034,80.58991619713781,178.0093293062502,D,D,95.87356090950584,1
42,Homosexual,No,India,34.687626903952314,-295.0625370506107,-166.52899454742555,-50.864572318390685,B,C,214.97053763994276,1
51,Heterosexual,No,China,-18.692544730145976,-104.29560701979048,-174.01344748292692,29.1342621389713,D,E,-114.07183655082436,1
42,Bisexual,Yes,Other,-20.329218569715817,21.64113225859149,46.74843211247593,-43.62795624965711,C,C,-44.42128607338616,0
73,Homosexual,Non-Veteran,Other,-62.38744643987128,-142.3852800049734,30.71038940280571,-184.88117108699976,D,B,118.82602533545416,0
77,Bisexual,No,China,73.34374270204614,-96.44467966931902,-47.05594831845006,-6.958322198339315,A,B,155.6645832968458,1
33,Homosexual,Veteran,China,8.000899929978662,-8.886677349522905,37.37312274127038,-17.421484842882432,A,D,199.67847348576893,0
23,Bisexual,Non-Veteran,Mexico,-60.13469418548374,88.12879329791663,32.28584685463436,165.67834144986827,D,D,-146.80205421855393,1
24,Homosexual,Yes,Other,-89.53676097809706,-136.81268018931715,-6.367110564253001,91.15104331108192,B,A,110.36184159615743,0
74,Bisexual,Veteran,Mexico,107.18489244031066,-6.277477263055468,48.05422553556005,-37.19164371457131,B,B,-84.28445890581806,1
77,Homosexual,Non-Veteran,China,-141.68093317027802,40.24818956608157,-4.147303348492317,60.072560402225804,C,B,-131.0577316069608,1
46,Heterosexual,Non-Veteran,Mexico,-12.097085813410816,199.89060553832854,52.67400720314058,-13.415800058375948,D,B,131.1302654885949,1
66,Heterosexual,Yes,Other,89.81010909143475,84.83439584937527,34.782809651396526,-34.63331763281425,A,C,-235.8584518379384,1
18,Heterosexual,Yes,UK,-62.48656100575246,149.008483268058,79.97149722792322,63.26855313600568,B,E,-6.137155074573037,1
52,Heterosexual,Non-Veteran,China,85.33331089661766,30.15134364392063,5.722290745286139,-87.75173529517656,D,D,-60.01460134902133,1
38,Other,Yes,Germany,24.098868982399246,-170.00927502102917,27.06544892515354,-30.067306770000673,C,D,196.055916520173,0
34,Heterosexual,Yes,China,-38.194182489103184,-22.46663574502636,-131.58974099349322,48.448105868076254,B,E,190.04789884063396,1
34,Other,Yes,UK,190.0187435530557,65.95160033939555,-111.91486510187556,-58.89361486120037,A,A,124.18872456312546,1
40,Bisexual,Yes,Germany,104.09542623403874,-61.33806020187227,-51.69300194043318,-155.24330178886655,D,A,9.763360234719887,1
42,Heterosexual,No,India,22.76795691577919,-17.78079417067039,104.95365361724103,130.45988462862738,B,A,94.83853728270356,1
46,Other,Non-Veteran,Other,-138.2177525153544,181.34788072759252,82.93144328635682,-236.02543964932016,C,C,59.918165871070286,0
41,Bisexual,No,India,-46.3529235068952,-112.14726456352031,14.986847035836085,-41.74511967921335,C,C,102.03233509000198,1
62,Other,Non-Veteran,US,31.030592698346993,24.60074130115682,132.7250804569228,-18.83790005259706,B,B,-26.295200223409545,1
18,Other,Yes,Other,44.35458178282363,237.90192803285817,-70.53960751928784,206.38653231019612,A,D,-138.47419415944202,1
25,Other,Non-Veteran,Germany,48.189807378285536,-27.483471209608656,72.88643542300846,-51.947784068692016,E,C,-165.6198088589145,0
77,Heterosexual,Veteran,Mexico,-76.8063860623732,-70.54471063216906,-196.99487692402116,87.26641039748809,B,E,105.26703079382752,1
39,Other,Veteran,Brazil,92.69552682470537,95.40894179648109,-32.66699994201544,-122.03712930080857,B,B,-20.451365968779562,1
66,Heterosexual,Yes,Germany,11.29541476389075,21.931292735998106,107.09965392344156,99.68121240278452,B,B,-13.914517577571933,0
33,Homosexual,Veteran,India,-1.4687671375769742,-151.89858549203728,-170.4430028615414,96.45799580659808,E,D,-108.33621519665151,1
30,Other,Yes,China,-18.445440049690482,247.8979449361915,-37.53139134495323,212.44549769994703,A,D,43.55612810784754,0
44,Other,No,India,-172.7211769682867,-18.48859305184819,-135.0659537848408,-60.21013525790819,E,C,-30.524413699202984,1
66,Homosexual,Veteran,Other,80.15625302960309,23.55879052201768,-48.2797499375278,203.8283729573156,C,B,-158.10601491923688,0
74,Bisexual,Veteran,Brazil,-73.5361884960749,-58.62218870094751,-54.23254161755706,85.766694119942,E,E,-76.062533098574,0
26,Heterosexual,Non-Veteran,Mexico,95.6178791429387,67.54708970411636,-45.38040307559665,-219.91602017010644,C,B,-23.01854053539641,1
25,Bisexual,Yes,Germany,-122.37788447663911,77.98018560516459,-28.114027231248116,106.47066926012336,B,B,-18.921270879490145,1
21,Heterosexual,Veteran,Brazil,182.059005711326,-111.95363713214202,239.23616051934883,-37.668455666166686,D,E,34.242436421236825,1
40,Bisexual,Non-Veteran,US,-56.624812780268606,60.683283653937245,-102.781162154317,-24.554608283994995,C,D,282.68537757080156,1
46,Other,No,India,20.030144314509556,-143.10256015893634,-61.449713330958666,-32.732000230652766,A,D,125.13616792998744,0
41,Heterosexual,Non-Veteran,Germany,-22.182766363146843,41.77886137728265,66.30294035943449,-22.06254814237118,E,B,-179.8039481423009,0
69,Other,Non-Veteran,India,-117.66166188202753,51.001299592684255,-63.153792447445554,92.38857541600618,C,B,191.71982681108534,1
28,Homosexual,Veteran,UK,10.970511097384177,98.63623660554038,45.68524763240724,-66.74191869195556,D,C,-162.7202841094876,1
19,Heterosexual,No,India,-11.069891740750073,-6.934234203236067,-3.113125545879978,127.56747355334024,D,C,-56.09662156255837,1
61,Bisexual,Non-Veteran,Germany,29.879663625136665,-48.22301672287335,-127.85259131579562,67.0543419234305,D,D,-170.4897860429037,0
54,Bisexual,No,China,11.989041190228612,-97.14928235346832,62.77288869317247,51.08502370910111,D,A,34.29224005570935,1
71,Bisexual,Yes,Germany,90.04598676711643,54.49049003065053,112.44453700019321,-35.0602093446168,A,A,-88.68805324217321,0
62,Bisexual,No,Brazil,-133.72892473072187,-38.97846947947567,-170.17876996254495,-67.53177913890892,D,C,-10.58423965124236,0
