birth_year,Veteran,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
74,Veteran,No,D,-257.21517948734174,B,E,-92.68686700849722,159.30969118099932,94.85534905604844,-6.979531654861821,E,A,C,B,B,88.53988422047595,-49.73765644347694,-126.73055424891398,19.20571248429499,0
58,Veteran,Yes,A,83.89653052179469,C,C,-38.744425620348025,-64.70134332242529,-85.37080957131593,-48.42208487331007,E,A,B,E,A,-69.05126063204683,-132.27538335148608,42.56853507060093,-78.52752029724272,1
48,Yes,Yes,B,37.28583454794301,A,D,101.68401902333355,-40.80117644427641,19.76309148203998,-188.8950357652752,A,D,E,D,C,-172.7561017288665,119.43800090886711,-31.393410521940186,30.282434900550008,0
60,Veteran,No,C,204.29074682747608,E,A,-63.38094044059582,-48.209262376728134,203.92146737483307,-31.758842400644593,D,D,C,C,B,159.50391476792433,-126.4017836029302,-107.073270709563,-212.99524339103243,1
37,Yes,Yes,B,76.86105479024845,B,D,5.866634149613295,80.28605425451252,-132.1367219912009,-54.94619020372471,D,B,C,A,C,-124.53999370822586,229.17497787593666,58.47506016352434,-3.515159639987058,1
49,No,No,B,117.35757575275186,C,C,11.123155914081318,-9.734235646021187,-114.96889292939187,31.620245644685106,C,A,A,C,A,48.77689887175899,91.70419649425206,189.2182562700822,-18.26042774865321,1
47,No,Mental,C,-39.918909613766395,B,C,69.5672152196049,-7.268242068122756,-166.77961240237414,11.590745527094533,A,D,D,A,D,-4.586969811344892,50.430850445478214,21.82108692325146,-14.743405625127675,0
42,Veteran,No,C,36.7688055510214,A,C,65.53050752958328,144.06131985756662,-145.49610813477116,114.47309255999502,D,C,C,D,B,180.46238790076384,-110.88299395158367,-88.25859380187383,172.54365637535517,1
54,Veteran,None,C,-53.32086721886966,D,D,20.80678916616202,-64.01223972987708,-114.86637856830116,74.34691828350391,A,D,E,C,C,51.58601022292567,-33.43677213832344,-152.1358582473052,1.6112275382640244,1
69,Non-Veteran,Mental,D,-121.08511175643406,A,B,-115.30663873139133,-2.0280132490949265,71.90710446576742,41.47290296301371,B,C,D,B,C,164.38133744384942,152.55504503149317,56.99069381134231,-69.49691731586258,0
30,Non-Veteran,No,C,-204.35569251596212,A,B,-25.18755517942705,-60.89205424912155,26.093782170420553,-169.79576677561863,B,B,B,D,A,-129.21918673714688,210.0645118572436,-96.88573064075877,70.61302021820957,0
34,No,Yes,E,231.12337393403578,B,E,129.96943906239096,-34.6792776043223,27.34870085050995,27.835645036094032,D,A,C,D,B,-1.6683780940423922,24.383938346066785,-16.8742808832111,24.25469512616485,0
70,Yes,Physical,D,72.01620654480608,A,A,81.70259387525435,99.6274808895955,-22.252452987871166,-128.99915278471713,D,D,D,A,C,156.41247674012138,-205.5357518389786,1.0769833657094348,-55.77073373926934,1
29,Non-Veteran,Physical,A,201.120355075978,D,B,64.04470929943177,-92.46192486364673,-151.54788713965468,202.71232592145654,D,E,A,A,E,75.46738106983479,-187.63365442610657,-179.9159717528479,85.27199575972627,1
44,No,Mental,A,-46.45807066444692,E,A,-152.16882622539057,78.52852556354966,-39.23543443846292,-39.44737694825583,A,D,D,B,B,158.50834933298304,307.5946260494785,83.10607403269613,27.741437884466784,1
27,Yes,Both,B,-13.588744846858756,B,D,-115.22591195869627,26.75692193358457,-33.698467808698396,-9.052869913952682,A,B,E,A,C,-115.44601756788389,167.54903385468893,-65.32857592386037,-128.01621379700464,1
23,Non-Veteran,Physical,B,96.04505658842824,A,C,65.23856216799435,-130.3057547274807,79.96550863124759,191.928149642805,D,B,D,E,D,-93.50926422259862,-44.15784278058701,47.35966043541516,-24.65105194929493,0
69,No,Both,E,-44.65466167501933,B,C,-6.782802860751056,-59.967130632506716,155.41510852665203,51.229589734507876,A,B,A,A,C,93.23428329846605,-26.995651748000448,-128.60380316577724,-173.30030788585304,0
60,Non-Veteran,Mental,D,-58.69621845588521,C,A,-43.732755783061094,-35.71639913498639,-144.90426119237148,11.313868282949889,B,E,E,D,B,-42.81022738479932,-16.24802203692778,-31.08754342546413,-97.76876547050655,0
79,No,None,D,23.639565308033802,C,B,-50.92216626535154,100.54326183798428,79.73057765370046,60.261881161638506,D,D,B,C,A,174.77558015466747,87.21621940640215,-10.079301799948642,-21.40412271477126,0
58,Yes,None,B,-12.879938675074598,C,B,-71.05357935194952,181.21193031329116,2.562332306398971,7.950901306141811,A,A,A,B,C,-131.34198649624506,-67.73964304532517,200.4640117257666,-96.33691801475011,0
37,Non-Veteran,Yes,B,48.83374187497506,B,C,-67.10407037465974,-7.822214284507943,-45.15220846964708,-49.32849312106117,C,C,D,E,E,28.1774302688514,97.52819080023693,-55.12085599714134,-45.19191337955293,1
26,Yes,Physical,A,-28.870245397954598,D,C,-106.81119381768569,7.386784425637373,93.68919014415583,29.929084733639428,E,E,E,E,A,-11.868516910906019,-64.13082889832535,-104.82309915178033,-73.08044780294884,1
55,Non-Veteran,Mental,C,-191.92038486414333,B,A,-25.819763859702014,10.387453164598352,-57.04671991391363,-17.036008136163332,A,C,E,E,E,58.319569564059826,107.55598282071546,-21.278006777734934,110.14263791442815,1
38,Yes,None,D,153.81899386694096,A,A,98.33532177617828,-49.883219917568795,29.692070216963863,-0.7381852337831389,E,B,E,A,C,-94.59172825948642,-64.01771566057445,-81.36417014968934,36.49186973562065,1
56,Veteran,Physical,E,95.01604445341279,C,A,98.25668035793885,-190.943987830381,124.01387043574448,-152.88504886470514,D,B,C,D,C,-147.54627732552876,-150.21842821767484,18.681590220344066,107.11600906093139,1
70,No,No,A,4.4690242741843935,C,D,-169.70542475026576,144.93591760461558,-163.06406193876632,-68.29106912005653,C,B,B,E,B,22.62919532341698,50.12336433016418,32.652192983315906,-136.28779177258338,1
70,Non-Veteran,Both,E,153.23977970304827,C,D,-92.66604167986662,-124.92758377481688,-38.00389384080171,42.441578381993914,D,A,E,A,E,129.62760869241816,73.27892538316026,148.5558704172208,186.24215915892424,0
50,Non-Veteran,No,E,-110.34710223991023,C,A,-127.00759230998555,-63.27537882752489,136.8847005742091,-68.73901774674663,B,C,E,D,A,-8.321644100502548,25.17837567046052,83.08481817048774,-50.45951272182603,1
78,Veteran,Yes,B,-101.27778319932578,B,A,90.39882808592068,128.49191946465996,99.86531429856149,-162.18880482469083,B,B,A,C,A,84.80634272872794,4.5126843093285745,-85.2178981257168,26.070558238928704,0
69,Non-Veteran,Yes,A,-32.69564260796682,C,C,0.6519917365587072,236.86170788781328,-42.543286571071775,118.24145275043267,A,C,D,A,A,23.847623780735212,-231.96098190746363,-6.12076543815546,-197.08459279096977,0
69,Veteran,Mental,A,-71.56684245287047,C,E,-237.14256255017156,7.323130001761269,-65.08486569010776,-76.60694365516417,D,B,D,C,D,130.52753821404767,-33.78752934581865,53.60261098327381,211.45669897338018,0
42,No,No,B,91.59517158795263,B,A,-186.36202422088024,-22.576257166457538,161.29852079301497,-96.18993939781218,D,E,B,C,B,-194.74012126346943,105.9773386047309,210.48845888960665,-115.78788135915075,1
79,Yes,Yes,C,-13.473149048785576,D,E,-91.40721901358579,-19.724483772601626,-199.80427249149778,43.79965485044861,E,A,D,D,D,-84.58238550558687,120.35928846268132,8.197048519964838,109.52993698133193,0
70,Veteran,Physical,D,86.26205304512247,D,E,-45.43651931463945,148.70114049822416,44.44041296155617,-240.39285656518427,A,B,C,B,B,-43.55697759246351,-29.21455870758878,-147.65617473976823,17.9801449628027,1
37,Yes,Physical,B,-81.3031906457862,C,C,48.207541018498276,-68.12503178058864,114.78419172022029,-55.189253420718444,A,E,E,B,C,-126.83369851634882,-99.84931763736938,-0.13987138100526716,192.5297242034306,0
48,No,Both,A,29.430519847325016,E,C,41.28806173028732,7.023567042399794,17.70759027749748,60.79178055706724,E,E,C,D,A,-27.885885935322325,-226.04464079315485,62.981214313455645,19.484616237715905,1
76,Yes,Yes,E,88.65080185825079,E,B,-106.68855645487238,100.78795011917666,106.72011880039717,137.03236994515862,E,C,E,C,D,120.62404023202265,64.7330838032086,-41.661043549493215,-4.057429736774289,0
38,No,Both,C,-73.65920273868056,E,D,-213.79673029759277,250.38879029551978,9.389064285005398,13.107724181714547,E,B,C,B,D,85.37275047006761,-50.9697636153408,73.71098380116663,177.75479081706436,1
78,Veteran,None,D,-25.99738297677533,E,C,-53.73637060995853,-92.27146510376654,-57.50357430424684,141.02366261377307,E,D,C,C,D,2.168116141166593,35.1489870888863,-0.979528217690192,22.697794001177428,0
79,Non-Veteran,None,B,67.50960314518677,D,E,60.892422835347645,36.38293869316157,-72.59641727474272,-127.25706681107467,B,D,A,B,D,-0.9350071474032057,-94.52988875536134,-51.145116507036704,-1.98771079885673,1
58,Veteran,No,A,91.80853459832642,A,C,-85.87817366520625,50.48272428446396,0.9597209778079733,-3.040422135784528,C,D,E,A,D,-63.02020579013141,-158.72790188769602,-31.587597472980605,30.783484959981372,0
46,No,Yes,C,-23.707189994364995,A,D,-189.90424606404179,-68.57750033664087,6.132135539839494,50.399286979944776,C,E,C,D,E,-115.46533439684109,118.74696353924404,25.459930719238315,88.71749643658016,1
19,Non-Veteran,Both,C,-77.01563267730266,A,A,-77.16545298586254,24.629687378644817,106.92611550340243,104.81376519866285,E,E,E,A,B,101.98910813082978,-113.10004351153901,-72.09968955802026,54.527833209642196,0
56,Non-Veteran,Mental,C,-53.300270472336486,C,D,221.05131441940404,-158.71651554752046,-170.69059087284373,81.44902670674645,A,C,C,B,B,-73.30184943711599,-61.372506368404245,-81.48089118598027,60.681238606440736,0
74,Veteran,No,C,141.8931795491248,D,B,-46.91742498525333,-83.34537830713373,-48.52395831711343,-52.4038784455527,D,A,D,B,E,-20.719974585525136,117.8321523991571,1.8556407199591525,62.747252543096586,1
73,No,No,A,-65.87236614828522,D,D,194.15190066081374,-70.60106983779534,-75.37265217611949,-23.94932132474579,A,E,B,A,D,-35.51368581351768,117.57038923578764,173.39784391847513,168.2739255986351,0
43,Yes,Yes,C,-65.12362795051467,E,E,67.57763320398527,136.34477650639252,185.22904305423057,101.69853991867927,D,C,B,E,C,-140.69143161306462,-105.55332761775192,-197.19315886105844,27.74990919639387,0
31,No,Yes,B,-99.5397185360157,E,D,-106.95418657182746,-9.233467664178837,-43.8519246389823,-109.0538359029341,D,B,D,C,C,62.2312808955664,-5.9250186258765405,129.75766713589428,69.04974623031993,0
47,Veteran,None,A,40.36607268290661,A,E,-4.467611677302001,55.50599614328193,-62.648226454711754,-47.54839763203382,E,B,C,B,E,25.260487677161723,-166.17276098925237,53.81506974601044,-26.327533262384733,0
29,Yes,None,B,-131.45768044415698,B,B,8.332257223180962,2.1460843881192915,-82.61062242183795,60.52171257073695,D,D,D,C,A,75.4118365056929,-19.16426059292723,91.76263621621254,-29.496936163531252,0
40,No,No,B,21.30158508521248,E,A,239.56945108957032,117.89417008409853,-43.597462695692826,-180.88455916713565,C,D,D,C,C,-106.16993059113152,-157.39566726640288,75.1127261878214,-59.61449641747727,1
26,Veteran,Both,B,-69.40080179441944,A,A,-96.41380516554794,-15.390532037222904,48.40856801238349,31.22525466151157,C,D,E,B,A,-24.08148294534092,-134.79441384965182,-3.3367774307520195,84.75296497027277,0
45,Veteran,Mental,C,-62.05971748487444,A,C,-215.53844540578183,-18.490075413921815,-80.20270860032511,49.6279344830212,E,E,C,C,A,-170.18437671115038,33.732765900659075,-68.06718269050612,-76.75362098422956,0
21,Non-Veteran,No,A,28.24798055734103,A,A,-66.35221131463992,61.74627472869667,91.40830425442088,-131.9288745012288,D,C,D,B,C,-106.91128815457571,100.15117045732143,-21.611290604294624,-3.016752142569563,0
32,Yes,No,C,36.25186430523614,E,E,51.584517504683205,19.00288244692755,70.95968406931468,-72.04044221504456,D,C,A,B,A,30.02405506691115,-64.97521831811055,55.682027959830506,-58.535182156859165,0
63,Yes,Mental,B,-73.59194755469754,A,C,134.82214313861277,-167.0526743065807,45.925117753453534,-37.85114467668385,E,C,C,D,A,-38.272526129860196,95.91472962133203,93.41003595658302,32.99692364669233,0
65,Non-Veteran,None,D,129.9879299346887,E,D,-11.746183269279667,201.9516925859082,-47.970043778693075,113.26473297628439,B,E,E,E,B,14.830834657703265,40.91259329388566,119.66685515226061,121.68660129697682,0
67,Veteran,None,A,62.182007025061104,A,C,-38.814413368123866,121.4784225032761,59.76137598025129,71.32441083767256,E,D,E,C,B,25.057057006649288,-89.26684755703208,-64.35710496133817,63.56076507111963,1
53,No,None,B,-57.85212013307171,A,D,69.70102155109511,-20.17512580504423,-49.22777545231346,91.2785928382812,E,C,A,A,E,-181.05628174394184,-91.06097599293798,-21.73449982918253,-1.6509304329464896,1
72,Non-Veteran,None,B,-28.578476795333618,B,A,6.713955406791876,108.09406773450033,81.40745956119004,-109.73334287250587,E,E,C,A,C,121.68599175816558,-82.87346833641283,141.1995655461266,-42.06131007366526,0
72,Non-Veteran,No,B,47.30179937150059,C,E,-3.499720438874485,-27.04695852330241,-5.114422103715559,-77.94682387879762,B,B,B,E,C,-50.700041663778926,-58.93297604526717,67.3941564895867,41.36243937514329,1
68,Yes,No,C,-98.73297657331733,A,C,-128.96310420484446,93.98422258086117,115.62440271023131,137.20942308189385,E,B,E,C,A,-38.46123025355354,-32.99416453442573,50.83278999523046,107.13146540395518,1
60,Veteran,Mental,C,-3.1911233977231745,C,B,-85.55649615963763,71.84855506726281,79.48635636712791,5.4395313790353494,B,E,A,D,E,-19.77781317566986,29.328826488028437,-3.4088685537163315,67.57324997791925,0
69,Yes,Yes,C,50.94322285238834,D,A,-182.58495943589463,-26.15841033576607,-51.82116837266432,-98.12095048871288,B,B,C,E,A,24.742629063920962,21.696205247650703,164.71676734511215,-118.90784146673658,0
75,Non-Veteran,No,E,-85.19311303336205,A,D,-40.28052560318813,-214.80459888433546,-164.6550684088327,98.16675777887892,E,D,C,A,E,25.021817321208157,19.52676817692547,-44.6955524774693,-58.3041911038949,0
57,Non-Veteran,Mental,E,-108.44790518718057,E,B,52.74525324551833,87.70230002041511,-167.06271275323675,-76.38248919465609,D,C,D,E,B,-4.791556972480084,-101.59631604795496,36.389490906641775,-37.2601340574174,0
53,No,None,E,-84.01531826717891,A,E,-190.37417578383344,-109.59731461146308,155.7847406754299,-26.06375020837136,B,A,A,C,B,-80.80674528967305,-111.74692059402527,81.09741439909294,-81.40716891951297,1
57,Veteran,No,B,-173.72780004849812,E,A,10.806215714204036,-36.931881947494105,-43.901277741698294,91.1418866661602,C,B,B,A,A,119.38176167091406,-143.15867512270773,-62.1304350721544,-204.5337177163246,1
36,No,No,C,10.237177493599315,A,A,-89.39049031474727,-4.729798679321443,-78.86823901692539,19.358444760178667,B,D,C,C,C,67.44391343478355,-4.197306708417696,21.219561060468227,99.98402664480776,0
30,No,Both,B,-37.73560336359057,D,D,-73.63925784267678,-34.0198633439793,-16.88241190715659,2.6112229306403427,E,C,C,A,A,-7.348552872671581,168.647937255509,23.044423330145378,-213.1620332757652,0
68,Veteran,Physical,E,-54.72412481192086,A,D,-7.4872228276967725,92.25162572534369,-104.44070776025278,127.86085885264464,D,E,E,E,C,-169.90579219422133,-61.69825695333599,-30.815900264590883,-79.25325163186943,0
75,No,Mental,E,114.28464124670231,B,D,11.281161380180697,80.48617622420252,75.59019897652624,-3.64250434390166,A,C,A,A,E,-13.853870192348932,-214.88911755047852,-29.991785832643465,191.45027267917098,1
57,No,None,E,-4.449417681533966,E,A,-55.772302658654326,39.84512060168356,41.18338937907904,-81.78940728989387,B,B,D,E,D,124.6998728036534,48.33796380781445,143.36415352379225,119.28492653310836,0
25,Yes,Physical,A,42.28303983570641,B,D,-85.50609232094872,64.28062861680876,-95.7372299341667,62.56821057485259,E,C,A,D,D,146.2046901224882,89.0719541446104,137.52264002189267,114.82083134769827,0
38,Veteran,Both,B,11.880084869861907,C,E,5.736413519540948,50.92639591525151,-79.91186165329057,-86.1363808341471,D,E,B,C,D,96.86710879514764,73.98601315519788,182.51334323060192,-5.996322328954939,0
46,Non-Veteran,Physical,D,100.9602365702821,E,C,12.069967016081279,1.4101135933287094,166.55879325764556,-47.86773356386631,E,A,E,D,A,-28.278800993151616,77.66236265284707,-29.371590168017605,10.991163674568698,0
20,Veteran,Both,E,128.49971959086636,E,A,-10.925283104346775,-62.80340474239918,-42.68200023772082,-99.56587675163807,D,B,A,B,E,-14.583432522773526,-61.7676060243133,-163.52474533661365,-34.61083905969269,1
75,Veteran,Yes,B,-119.68011048199769,A,E,-1.904824897029534,57.65750740205762,-150.9040583782039,67.42021397605969,B,E,B,C,D,-47.64118791427769,45.54639135645402,97.18325133655661,-227.21212631595137,1
43,Yes,None,E,-64.47265725262574,E,E,27.43577169684441,-21.25913641450083,85.54656721749751,-113.32299197611944,B,A,D,E,C,-20.92945373197512,158.57427403906604,72.19653599448269,8.12907129036719,1
50,Yes,Mental,E,-43.408075311422685,A,E,-6.512312768514327,-75.12973118457764,-19.782040050438987,151.75169777702018,B,A,D,C,A,-76.05706814597887,-69.77110496805712,49.68361962232174,-107.01174048590849,1
39,Yes,Both,B,280.3897077119234,C,C,53.859256386254806,-207.2357499588014,51.64419860191829,-39.56867197276322,C,E,E,A,A,68.84078295789209,-22.834203228097756,-117.08407273833237,-24.552518304507227,1
40,Yes,Yes,D,-98.59576579810444,E,E,-93.76335420538855,15.791598859256005,133.41053869227107,-92.53355740789236,B,B,A,C,A,99.23624653992069,-74.44670229599437,-8.736952593849892,14.032192323521642,0
75,Yes,Yes,D,8.393173368114738,C,E,53.159533735386965,-80.35143937296797,51.697630754198556,101.79892402067759,E,E,B,A,C,-75.86584469419789,100.69325067389573,70.33178049386423,15.395305373788574,1
49,Yes,No,C,-21.312037028115096,E,B,9.770286980353402,-86.27467526807642,-101.82201814426479,135.5979388142092,A,E,A,E,E,-93.4687595567225,51.53656019475582,-122.69277718682568,25.83725196347207,0
65,Yes,Yes,D,47.57664958355572,B,E,-14.516652889409261,24.669210707403238,-86.15850095795037,140.30937292094492,D,B,E,A,D,-103.31822774595763,-76.8463107408458,-3.8256599583687554,-196.22331984075416,0
68,No,Physical,A,110.57006278657518,B,E,-225.95867861218912,-16.2430896698542,-63.29116704617797,73.93418587869616,D,B,A,C,C,46.15095197170631,54.42448592929065,80.95843299977354,-50.97782947451248,0
64,Yes,No,C,-113.01654139191793,C,E,22.1599316146291,-93.00798091953787,-245.42746603228878,209.96256178116144,A,C,C,C,B,67.48641982460336,80.90350307251167,-31.522725380983445,22.379332777883334,1
31,Veteran,Mental,C,-108.29016342891214,C,D,56.916881089915975,-132.07933276415375,114.55917844334229,-19.111002674646418,D,B,A,D,D,91.15338805684995,-127.56073021485135,61.66798866171801,-129.16460610112435,0
23,Veteran,Both,D,-81.58179838932718,C,A,40.953424123097,101.41519568512672,-178.32177896709692,21.473127218438705,A,A,B,C,C,73.08540265279714,-45.81693923364601,65.82476055534312,-89.78352691678329,0
20,No,No,D,129.53622525963016,E,D,-301.37670874287403,-54.38959696418081,-39.09968827886451,-245.48408374888857,B,A,C,D,D,-78.77034759096739,82.1103528312378,83.44529988767722,-101.43645068321882,0
62,Non-Veteran,Yes,B,133.3192490902004,A,D,-131.15309523806897,-4.25999421815202,-1.312144593489551,134.17102533632246,C,B,C,D,D,79.42396618587145,76.93724705642792,-109.90859719592045,55.82074450115504,0
49,No,Both,D,75.97670169483156,D,E,-107.79836237244453,-268.49602936980864,-53.269235390278936,90.63068617843435,E,B,E,E,C,-111.2217915371545,75.10363370234214,19.227636494560258,-23.087209531405463,0
54,Yes,Physical,B,-14.615765257065705,B,C,26.40847603451761,85.76567752419399,-112.89999418011058,141.91329253763269,A,D,C,A,D,-113.2884013067839,-79.0665655597634,-35.24940266739348,-4.025533562496877,1
79,Yes,None,C,-20.619913442329068,E,A,-91.7613807546769,-67.0789469764759,74.32986180825814,-12.494861347617482,B,D,B,D,B,-132.27396817924628,194.8541000961953,100.13184756678774,137.34563601442352,1
45,Non-Veteran,No,B,31.16390613787996,E,E,-24.978616148643635,-162.56275056569527,-125.33006202361854,154.0180538804362,D,D,B,E,A,-15.10622711569986,188.67986753674472,67.39804736765478,-104.21112361055111,1
46,Yes,Mental,B,87.14612355689914,B,C,-11.65200377232119,-42.8105571344683,9.661155622600306,-122.76626002462332,A,C,C,A,C,-88.97202764065098,-95.08264852655314,0.9450332874752578,-97.59267850413075,1
18,Non-Veteran,Both,C,85.66631241223155,D,C,24.402051929555522,-154.34700367779425,-0.7730996294951124,165.88929697584533,B,D,E,E,D,64.39477791800746,204.78281323952024,127.39897357527663,-85.73680862037966,1
35,Non-Veteran,Yes,B,-32.68776963732044,C,D,-111.63768938142573,-47.49058984933575,59.18485453285028,69.4237407153395,D,E,B,B,E,216.42353133617425,-88.01679319707813,-70.39202060751906,17.01058002803643,1
27,Veteran,Physical,D,231.77307378891507,D,E,-43.61972607322001,-113.96562890776529,-16.884903660349032,-244.67126034102603,A,D,D,D,C,-126.2247012084898,-103.02935634762139,-213.03862981217213,-47.13919515976016,0
54,No,Both,C,-22.00350688151419,D,C,-122.565003734452,-24.19374205604705,3.6161049486372785,73.9032677904217,B,A,B,B,D,82.57950838820028,-58.00301018966583,36.0194922827433,-63.03778807235446,0
23,No,Mental,B,-43.20476109728772,B,C,-152.3634068837239,58.58995226960655,85.44768771306003,39.335441366803856,A,D,A,A,C,19.84191305784864,-9.976225000013473,46.928646343344134,5.226176215547785,0
56,Veteran,Physical,E,40.65055173374245,B,A,-59.4600154469208,91.56306751332026,129.68955293004842,56.67790071660238,C,E,C,A,A,35.55905693432086,85.34280845921982,119.2330709098083,-133.93134260933152,1
24,Veteran,Mental,D,-43.22992812266092,D,A,-174.77020936688345,-28.463930181852593,-8.260270872458864,-107.88453763077574,C,B,E,C,A,146.77697854127737,-20.088685276717786,-60.654253155135116,-65.0340462467562,1
60,No,Mental,C,135.70435098838237,D,A,6.750077809688171,-69.30787382622657,-26.29226438739838,-98.38196836549423,C,A,C,A,E,-77.42127524449889,-70.36309371727648,-105.54280379373266,176.32467001669414,1
45,No,Mental,A,-19.74655905173884,E,A,161.1210432746387,71.75356072449563,102.44841836948024,197.52095088598273,E,A,A,C,A,-96.13041332912904,-27.556499877944745,-88.5230853476978,169.0574906391681,1
68,Veteran,No,D,-105.62846582654717,A,C,39.8700039204953,-74.60196213308001,-152.75496767488912,-88.30506763837252,E,C,C,C,C,-55.25476551153623,-176.50016658149113,134.3220505782781,-40.78926743220891,0
32,Veteran,Both,B,161.5441875725215,E,C,46.44002487140906,-87.00761909175965,-37.32862949084056,-4.763530443545797,A,E,B,E,A,62.82512035456504,89.8839912621647,-70.51879867144261,138.31986266846778,0
33,Veteran,No,B,50.37172018987627,D,B,22.962126802920903,28.602718963596885,115.37477044151234,-111.31018467010443,C,E,C,A,D,-28.492951737891524,31.489551991063795,-207.02654321498645,45.208407909688106,1
67,Veteran,Both,C,42.402959669536976,E,E,-33.25462561978785,-5.745755183940561,1.7064544036464797,-89.38587168400348,E,B,C,B,C,-120.28259351828487,62.19023469330234,-187.94362876107738,-144.93411031123753,1
21,Veteran,Yes,D,83.01668168601847,A,D,-72.99894389163242,-53.50853443805808,-63.3662099305693,-49.64049721452039,A,E,C,D,A,-2.770438614171058,84.51722563838418,-90.56944602846868,107.06545636642062,0
28,No,Physical,D,-31.215481564457747,B,A,-38.100993589288706,-80.88196909531263,301.69444566165635,50.333819767467205,D,C,C,E,E,58.73274701592488,-88.97745508176817,86.46794710952699,12.924850897420031,0
49,Non-Veteran,Both,C,101.72731845321618,D,A,-110.14561698641121,105.71103494070029,-84.34920895040409,193.13372616123218,B,D,E,C,A,52.52263929869084,-31.771550849801255,-40.41713650156497,26.349394679956212,1
30,Non-Veteran,None,D,-11.811429582796784,D,B,25.626081420510577,130.25651939413825,-69.91402981302748,-142.90018274814037,E,E,C,E,C,55.778416255509924,29.568743857790043,-242.59933709572036,95.15983681431864,0
68,Yes,Physical,D,28.278877321007883,A,C,229.7058023140448,-96.22867521966249,222.75940101090134,-111.87443718112632,D,A,D,B,B,97.96902385536008,106.24655428757637,-24.396352491640748,-143.56698250599905,0
57,Yes,Yes,B,-64.33280636972233,A,C,89.83101014486594,227.96840139773437,-172.12186564089126,76.57307002450638,B,A,E,C,C,-51.18385766767099,-89.85572972224597,-168.4832356798383,-1.6614446940220888,1
21,Veteran,Both,A,111.54860090781504,B,E,40.08329795531972,-101.0054655585859,-8.883955253929917,-58.257052051988225,C,E,D,E,E,-32.25338124050151,97.63632123519601,29.32357867976101,2.3005968363394813,0
70,Non-Veteran,Physical,D,85.73526518215915,A,B,108.18509815539447,58.65747934552179,-79.53356216249658,-42.24217036904764,E,A,A,C,B,71.83698819576325,-93.98321001683951,-83.15383150020264,167.22716763316424,0
35,Veteran,Yes,C,-8.831593607590401,D,A,-117.2651645633475,-12.810015550578443,95.37300244601687,42.39214682176641,E,E,E,E,B,-62.49507371265264,-198.5894649586045,-29.307150612876477,-29.976484115331992,1
24,No,Yes,A,35.072387785274465,C,D,27.956014530170208,-54.02267150802245,56.56265274440596,20.46355621447214,C,C,A,A,A,46.24454450216394,-118.64382549360748,9.54015457054064,159.26092671122768,1
34,Non-Veteran,Mental,A,-51.024747915128856,C,D,92.53418680924564,66.86019682438359,89.30264278946308,-87.31962632757492,C,E,E,B,A,18.86003430745283,-28.136549776783266,51.89317530293175,-96.50542877934046,1
34,No,Yes,E,68.10021240709372,B,A,-186.49815456191305,181.29313787778727,-96.62596805770283,-82.52836114633304,C,D,D,B,E,111.06144324638171,25.300620279535053,11.993812418254347,-49.32385586039679,0
24,Non-Veteran,Mental,B,56.5686329483323,C,B,-186.58452692031977,-83.13947135085218,-117.62760653764661,27.37138273723221,E,D,D,E,C,107.80835266947241,-13.068861678507137,101.15821295251202,-185.03940637423727,0
50,No,Both,C,184.80733389645238,E,E,21.666889926865263,6.9330512608891155,-135.30634350417762,96.37914614639367,C,D,C,E,B,-69.79608955226766,100.9604648240048,-97.58832440309331,-119.7414174900391,1
46,Non-Veteran,None,B,58.75369020372515,E,D,-94.49059403093834,112.46536467354791,-32.19791795334855,241.54810955881297,D,B,A,C,D,-47.886898136638514,-63.23199017235584,47.138206507626265,-184.94833084427793,0
34,No,No,D,87.23666451355018,A,D,-21.19536469629104,-18.13510727683301,-192.99606677536698,9.342686284489723,C,E,A,A,B,40.13051325189683,-48.87244291775877,69.57973103527897,120.70321005588693,1
72,No,Physical,C,-1.9551914823534684,C,C,70.41289664326501,-70.62420271611578,-76.64711075824204,-129.33091700783456,D,D,C,C,A,-90.05354241066217,110.28056695698862,19.631157093557544,150.31962763941345,0
41,No,None,E,76.16332855968561,C,C,-50.51048481611444,-91.65601665092183,-96.75897277902997,-71.3439936252664,D,D,D,A,B,67.78745864384845,77.29399461212714,176.3758206385705,80.76396598248844,0
28,No,Yes,C,-111.69204719956048,C,E,-14.59125870010747,26.492854602610556,-53.64939993625866,-15.039135482321411,D,A,D,C,E,83.37792336644006,-79.13940600848507,4.596094716557184,-88.80717272378837,0
38,No,Yes,E,-187.22980537614285,D,D,-13.68192296863835,-3.647498481056535,148.73421057401725,-100.76734072015245,D,B,C,A,E,197.1150866221892,198.09189735751423,-106.41721543787521,-164.3393218952903,0
32,Non-Veteran,None,A,-112.14011672034528,C,B,-10.560432565701307,65.93811040984824,-79.65387196638447,34.74745560078244,E,E,C,B,E,-16.266113980799666,122.54744132240573,-102.65126467396088,-5.694536138966238,0
79,Non-Veteran,Mental,A,15.757032412752665,A,C,-69.64370164296454,52.254938159407516,-75.52183447453193,-195.20626565296558,C,D,E,C,B,-6.309658759884658,24.710348169863895,9.115523983650602,40.613613846136126,1
