ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Hispanic,65+,82.46514527204492,D,A,132.2733982472653,-135.91237889739438,-128.2136622793304,-2.554828556280103,-8.861957469387379,D,-11.02484358361317,0
White,26-35,-48.55895441790718,E,B,-98.11001804984187,205.42222711620624,-93.80348356402045,-96.15726104742238,3.916323327663962,B,-147.7174352855332,1
Asian,51-65,247.8228228468193,D,B,-96.90350389364268,-57.68973681014228,-135.65326674406518,-37.37000014812023,26.41787578966702,E,-99.37518386402564,0
Asian,36-50,60.654920659760826,A,D,138.5765180486761,-128.15548380914873,92.83007322492574,37.20645612467266,-96.38846340107467,D,133.94405259637148,0
Black,26-35,94.4958569966805,B,E,78.76286928376469,-95.60124772374107,-5.948552995459336,179.86152258696742,61.444341807773704,B,-5.64947337146767,0
White,65+,-73.48018882832574,D,E,-45.266369014919036,89.80818506170284,33.31305848121594,19.704970568058542,151.23499752852325,E,62.911804753364464,0
African American,51-65,141.7172133659619,E,D,3.6038357881815175,-127.87919956194816,1.3887901570050691,-60.73688577471075,-22.796716236422373,D,-27.159388173254968,1
Hispanic,26-35,-52.79333855868813,E,E,-175.1818282980877,-24.304170954545118,5.242342210754006,6.732217062306679,-28.65069857081052,C,104.0365050811866,0
African American,51-65,-0.759367245543329,A,E,-115.30038476609847,100.99103954303739,40.68541829009638,80.92114522137386,177.83994875702248,B,-95.66789204124774,0
Hispanic,36-50,-99.07093163502725,C,D,-115.68834236982583,73.3969753994177,-117.33739448807302,35.973883823649956,-162.65622255839355,E,-78.5816073699657,1
Asian,51-65,5.336925494087311,B,A,-1.3281308100889055,-3.3400588722205327,-42.45487543155458,-178.2504276620464,222.96250474838658,D,131.27380878747383,0
African American,65+,-38.932286400172515,B,A,-270.39469570949774,274.1820533093584,-118.36219045508034,-53.819546997437506,45.72726467715488,D,39.64227761559124,1
Asian,51-65,-132.0319429139997,C,C,-35.875694838988835,70.09258169998887,73.13471121025746,19.67490128624398,81.40892880769937,B,131.564727646271,1
White,18-25,-83.12318193296602,D,A,-8.307350534124478,5.573151796264532,4.972897244424663,160.6214211037158,116.27716819994774,C,-35.39291747901439,1
Asian,26-35,-26.559676245741876,A,A,-192.55617468466446,44.551542943333814,173.44444080961486,-0.5188295377704888,-101.36384056015378,A,18.215996613863823,1
African American,18-25,-8.519859564017727,C,E,-25.157289666815863,65.39174771408032,-23.171123628500247,16.08064552570142,70.67637907161173,D,56.71518489503882,0
White,18-25,-124.8812714446353,D,B,41.92771707356478,-96.20689138649298,105.75284106676112,-38.17833039534323,-58.275512812308584,B,-18.892765311064608,0
White,36-50,-135.06053469915716,C,D,-17.020368945672026,23.312535375531834,1.2264291425654363,-62.60283395424563,67.15212561449071,E,43.43008565365553,1
African American,18-25,8.687767623613981,D,E,-76.50059000023988,46.11627672154638,165.6352312045431,-67.22146189173482,-101.25883635550767,C,149.76350631332576,1
Black,65+,-43.15726107301517,C,E,-16.521272854966124,17.19994968345088,-30.696175590837278,145.69761430155285,-29.080492765351522,A,98.66341309355636,1
African American,65+,-50.79551711022647,C,C,-180.37448013004092,-88.51380767514948,-78.30478542655115,15.944411129950185,-129.86875682840474,A,99.2809964505002,0
White,51-65,-1.458661762736396,D,D,-80.34292845083003,-193.87966850757883,15.033013344717586,20.761499691011462,33.87219487804655,B,101.93380082044983,0
Black,36-50,35.29220381257162,D,B,-47.8625893716406,-74.89129138396966,-58.4155898929182,190.35294891131974,-130.89825998355568,B,90.00040172356746,0
Asian,26-35,-121.28150946211915,B,A,-49.595300473083356,-0.024030929859246163,-181.454493445968,86.30534825896822,-183.9167932266968,D,-270.5796091350648,1
Black,36-50,128.725474957736,A,D,-175.0524182743506,-9.8860758207688,199.96833135558612,-53.940843893567845,31.019512384242464,E,-126.76425054534333,1
Other,51-65,90.82096465298709,D,A,7.964637896675966,-101.4523169915788,2.1996856886540126,-22.225856996316505,-211.11143434403363,D,-38.978930569853226,1
White,18-25,-81.69530769665445,A,C,241.35036804151483,88.75312120314649,22.107430292691713,-73.71470252166584,-25.083687854453007,C,-7.137405825799272,0
Black,65+,121.58225381857939,B,E,-180.34723978389565,65.94362037891302,137.75172920560732,-131.73391216598063,-149.5468645497325,B,78.3875227321218,0
Black,26-35,-144.54982723950258,B,D,-68.92628599614076,50.2171343310846,-161.62004887950147,-62.77376015665944,-128.51991942551905,C,23.922643016091854,1
Other,51-65,-61.759219947967615,A,A,136.73248074378236,43.56754548125535,-6.787828033327986,29.95073059294992,-9.496631521304522,A,-151.7847781406302,1
Other,26-35,-28.68993347711008,C,E,-68.70784051934825,-5.078778897317655,-35.65769778570672,8.42987212470752,-1.9534033488336897,C,-64.67807410115806,0
Hispanic,26-35,6.725619693479135,A,E,-34.46814580435602,5.724364599001666,-226.1935287915962,86.76897624328073,10.516277017903764,E,-80.80568898329678,1
Black,18-25,32.69375199913816,E,A,48.755793281873025,175.15888355717883,70.50098902316063,82.15186672727242,-40.89693918236756,C,52.226443532233624,0
Black,26-35,-136.71874849456424,A,E,-75.22132314140464,-27.83418559264716,7.414127609368572,-41.9321418597642,14.016763234907396,A,-55.64713007764567,0
White,65+,-35.50604943323802,B,D,129.76689899810404,-98.24609276990857,178.28441098954352,-185.0245247897989,8.323555671886993,C,2.823484764278018,0
Black,51-65,28.66909368978565,C,C,154.48049107819867,-5.557626334044567,33.083412783604906,40.13026356347075,-0.4188932123689395,B,387.36941436022556,1
Hispanic,26-35,-93.435296503765,A,E,-75.87262802747303,58.86266409113505,-104.29445692204733,100.94123026851327,76.39918724091935,D,-55.104048745309306,1
African American,26-35,-7.260411825528775,D,A,-28.50994302376496,-37.190123313867595,-10.26810922508537,-160.49785468299578,47.625345124228886,C,133.98713433609132,0
African American,65+,-21.72002842237157,D,A,-147.18114134829725,-95.07917763909643,145.7215176741197,100.15369725303663,25.84992793704974,C,-90.36136938021338,1
African American,36-50,-97.7439301359558,D,D,-37.76318374891001,177.08351624022737,159.3617034370243,-158.1147606319176,-68.72139032733628,C,181.19361825761857,1
Other,65+,35.18613189145835,E,E,120.37179396656914,88.43593982563438,68.47479113532663,41.91354947350493,75.41699600404195,D,85.48195436786352,0
Other,51-65,28.38390444546518,D,D,59.18032876342664,79.56736676518913,13.570352065338891,-6.3432414970270665,-7.580854173385106,B,-238.8289221839531,0
Other,26-35,-90.29094727861711,C,C,-144.876706005615,-168.5455165862786,-49.472537265028826,61.96824115770775,132.81349019057757,D,-87.94867571821047,1
Other,51-65,32.69760312449323,A,A,1.70732706526724,-97.62952797212003,8.697274616930168,-43.459148891783634,68.35353570819794,C,-71.63541411121858,0
White,36-50,-56.23784718792599,A,C,-76.86649123336045,10.589142380387093,-109.70746660218913,0.5726389442997112,93.52911963625598,D,-215.83936291172506,1
White,51-65,-37.96341409991839,D,D,-8.508524645408599,96.6021012157741,30.4752892551172,38.87256359314629,-14.728249695874549,B,52.91020082475693,1
African American,18-25,29.043550803649453,D,E,134.37012438734962,-109.67055414463655,-212.99440576725246,17.128988950011532,14.884733119119343,E,-79.69031287281636,0
Hispanic,18-25,-67.71518019792211,C,B,-107.72962441701988,-25.433499898325284,87.49160423050265,-141.72581133352497,16.58896153807344,B,54.45560840441441,1
White,26-35,55.686806590598145,D,A,-34.157586341455776,183.70717454163722,11.759492835490013,-151.1493655776108,-80.97027494460758,B,61.97690441025241,0
Asian,26-35,-3.2201490862053648,D,D,-23.531668461383916,-112.76991023943401,-109.78843944491831,219.73869137170223,157.0958887126379,C,14.327720379731842,1
Black,36-50,-58.720913970435774,A,A,-13.15307772702465,181.6922599821755,16.43030912513139,47.2421156067648,-37.723552217225965,E,20.062439530452025,0
Black,18-25,66.38268697582255,E,C,185.67052681009778,98.12134976071943,6.077674627570821,54.20945884799014,-38.97843203861944,C,11.057039980723111,0
Black,18-25,-292.2885965856607,B,A,166.5396321583352,-4.638138311968841,59.73831771610351,-80.14021442143179,-80.43461805225203,B,-44.170624522310064,0
Black,26-35,-104.24104453806977,D,E,171.08886328633756,117.19464143760989,69.30992569311034,72.05055361606401,-16.94040521875209,C,74.49949293863838,0
African American,18-25,-93.16932972583648,C,B,32.578140643483,-10.307691213375369,-48.57163221250037,-87.08859494106808,-217.48316446203106,C,-143.4118213588215,0
Hispanic,36-50,17.13132720388177,A,A,146.74513977016625,82.40823969809819,-19.181000094165253,-35.68032336397697,3.10337024502347,C,77.11197412399335,0
African American,26-35,-95.46464682880183,A,C,-34.51657240307773,-5.616839530729251,-105.3865136746265,-42.19466611478179,-147.63657855747417,B,32.18305701588301,1
Asian,26-35,305.51596837952496,C,D,177.45137905604986,101.15303379428975,61.083069241133735,-76.86154039983411,156.08272718121435,D,114.59873161190441,0
Other,18-25,139.30204321757566,C,B,-75.1514647391979,55.82672789445673,25.22328779992903,-94.54838834380207,59.94310513522293,B,-62.24008041515613,0
Asian,36-50,206.12071383678293,C,A,-92.71757216853742,-8.5503697581654,-40.169064462947645,15.004457975042692,140.60539923932765,A,-103.34404467259617,0
Black,36-50,71.90449750073223,E,C,105.12572342304311,131.7196357479825,42.39446348650729,-33.31781983758045,28.509816803687755,A,23.9525792339152,0
Hispanic,65+,-65.16277216520443,A,E,-22.790556209138696,-130.61668967908687,114.11708050941931,5.444305363384473,-47.137404657466334,E,34.03049370962762,0
Other,18-25,-143.8350121721094,B,D,125.44244823897439,-82.40935431448216,-162.70343539147365,266.3258581694494,-14.178074962377302,D,-32.960947663128835,0
African American,36-50,-82.98657098594872,A,E,32.09589454159046,-205.27220135167914,-9.669835885606997,-143.7520552135493,-0.6503434462717199,D,15.46147254535204,1
Black,26-35,-133.2215161733078,D,A,70.59921500118558,-100.28107436216322,-15.415213255068805,-56.188192193860246,-84.81679476047408,A,20.77387621243708,1
White,26-35,-10.501093077932083,E,E,-29.049254147465387,-44.724955665604284,57.36627032723701,-35.27705860173979,42.900889870962,C,-116.20120734847133,1
Hispanic,18-25,13.305516450522056,C,A,-43.322221002681175,-88.31590244901257,52.18403930779455,74.06583498882271,183.63074186694476,A,-20.378090199707,0
Hispanic,18-25,168.60990690009433,D,B,-95.25508400600292,59.55825542108866,-19.828319480711617,-22.739079847866535,34.29094742768682,E,-83.42071618867739,0
Black,51-65,-3.149902796653818,E,A,186.688153037217,-57.44857890853283,-25.47949376316892,-229.235097834218,-69.07793960497438,B,-120.4936696007155,0
White,18-25,171.5864315541837,B,B,-59.82805409342946,-158.46512815038608,-33.72092929417318,-132.97048213881618,21.476029240817656,E,-64.58316864753043,0
Other,36-50,-85.80317398633696,E,C,-39.37479942519021,41.92390929639908,-59.45179000513716,173.96292547454462,137.59830420515223,B,22.808389642204627,1
Black,26-35,-127.04017837261124,A,B,20.832592728349685,-215.49577567713305,77.11753108800299,24.051575395599645,-21.74881848860266,C,160.1628776693906,1
Asian,18-25,59.81633311293004,B,B,-26.962568577313807,101.11218099209044,-37.19287577997242,113.21804508312647,-46.835469976353025,E,80.16379784711899,0
Asian,18-25,-11.647429518827778,E,A,49.52327421169294,-101.79932416181646,-3.2289045593460486,96.86317049940466,-207.69047172016252,D,86.97550255765108,0
Black,36-50,-116.2658152980886,D,C,-114.76463805197126,68.51373012899555,-90.21091609243828,-47.03533687195236,33.25317808494596,C,-56.32865093360459,1
Hispanic,26-35,-100.42984046148722,D,C,21.359612328716583,-87.49829732023005,39.955713492140525,-0.031943135925673334,108.55121500554672,B,75.84381350700913,0
White,65+,-108.63651572480939,B,B,-170.40322940769775,38.33841098429407,240.99243388607826,-2.6476163324772073,-10.22475060864533,D,-136.8459714338729,0
Hispanic,36-50,64.71256481094308,D,B,85.61798957322787,-54.93408629712776,59.499818844116106,81.72583028321534,-3.6440068727452077,E,-25.9462939944746,0
African American,36-50,10.941479450587037,E,C,-17.514349306726185,4.602898726388779,-76.56354886509563,-77.02978418548176,29.508293269851077,E,-95.4701098013168,0
Other,65+,-19.76237818045097,B,E,15.791858346992397,-9.470036136977418,26.935484789231324,112.90482096997823,149.20124332354834,C,-102.73459198958106,0
Other,18-25,167.23677235771243,E,B,56.988128246844084,-192.8830611338359,-81.76871050600559,3.338788983367935,-84.54195950349171,A,87.11523486938616,1
Other,36-50,100.54659324975752,C,D,-232.379698008714,-38.893147507524205,78.96917446607048,41.414757003720545,-15.717648391448282,D,-73.38856231461513,1
Black,36-50,58.932343423749934,B,A,90.47377062753931,-44.375292462930446,100.23330476746317,-22.566182028246075,175.87887043697893,A,-25.656720638268848,0
Asian,18-25,120.52810375625901,C,C,-7.58293839728961,10.996087922326502,13.404148933964047,117.78814744204615,-34.028072845498784,C,-66.71003308316615,1
African American,18-25,-87.67613511393897,C,B,-60.86849169218922,33.432644632141205,-42.388840791513694,109.136434586025,-259.98809153634784,D,10.128934091412074,0
Black,65+,157.7275892738309,B,E,178.12014247433177,89.8935510868533,-16.422523491116856,-5.256679380743285,-86.57782873762356,C,-51.512569149545726,1
Hispanic,51-65,135.79356411570487,A,C,-80.8613295011432,-132.56355363277697,-164.2268127800049,81.01444054930143,137.02062520051857,D,-110.28252430170164,1
Other,65+,-19.05671356043939,E,B,3.937139367167825,81.65733149015026,-14.476691617564985,-4.5590778501807465,-48.766267409705186,C,133.50133407058433,1
Other,26-35,117.10050047666039,C,B,20.934295880565106,-126.94063386721616,31.050710020299118,-4.71439597835738,-99.39654390703437,E,-142.50108474471082,0
Other,65+,-120.97068577598107,E,B,246.9561357130388,-6.0242806640595585,-37.31675691773948,-31.705574148394543,23.304459100467252,D,-41.432737408005664,1
White,65+,47.69463714821236,C,A,-147.85180837388563,96.13219705673738,-12.686013794878104,156.43904407198949,119.80317370018443,C,-37.89617200074199,0
Asian,51-65,106.9118946472652,D,D,-42.08046130428239,149.2785088029855,30.215367578072588,40.76547689414813,279.24726951375476,C,-173.00718780542647,1
Asian,36-50,101.25833594528122,B,D,-17.159266550501776,-133.56875548157416,-27.092969457175453,0.3020824637637484,-72.927532489332,C,124.66952109221859,1
Black,51-65,-22.63643235126241,D,E,-117.4632220828514,-176.76991035272204,-108.87593321574892,-70.67499710379175,127.98231003038612,D,83.40731733804066,0
Black,18-25,9.236145723819263,D,D,-9.349820864461963,35.938526328292475,24.913224952368658,-101.24748674953136,-66.16482755557222,D,-151.01147956629924,1
Other,36-50,81.02522308286592,B,C,-30.730195300844628,39.28027772541821,14.004871917291553,60.62866478043063,54.51607166458706,D,41.922079580675934,1
Black,26-35,42.90373731699222,D,D,83.95891751422077,-177.37197420799336,-46.54490314813477,-53.216733272915285,177.11313702372107,D,31.578746707193616,0
Other,18-25,27.523253815302212,E,A,82.74170804351488,213.65404857752796,49.28668674193774,20.55053137588394,318.65224527517654,D,43.216301261100924,0
African American,36-50,-31.829204405326145,E,C,139.0951649854899,-144.93421907710112,-41.88084719614523,-92.01159947302675,-32.31610094475339,A,40.819151953696064,1
White,36-50,100.7114558694429,D,C,-74.26484272704302,-11.219997532175102,143.29472289835127,-143.32884273416977,-187.0605804045024,E,87.23444063140653,0
Asian,26-35,-63.45205313106448,E,A,-197.89582522807504,-0.4861981866703533,68.71542256644942,39.408002462167794,86.21588250813868,A,14.30308889670332,0
Other,51-65,-22.740436297472105,B,E,61.99784676359218,-125.66346240803952,-7.7934013877945745,96.25127477936273,-31.142009395634933,B,-19.103048656803125,1
Black,51-65,21.80852172142096,A,D,-77.19192261867886,-77.05929567381337,123.35001876346132,36.98357845922013,-35.84226905363156,C,52.73035015859941,0
White,18-25,92.05644254640745,C,A,106.02433312854845,58.54326945579381,-28.782529133096862,-51.26474805109693,-129.9996009284516,D,-19.941595802795355,1
Hispanic,18-25,-99.0728997225934,B,C,113.70289305656405,-41.301762477270806,-122.97273723694686,-27.827431446937233,-130.9022302956573,C,-215.38778964172866,0
African American,18-25,16.296350037971486,A,B,18.673439208108366,-121.21339091028469,90.68735578584983,77.22473861969202,-41.635123101137424,C,23.152574933400718,1
Asian,51-65,-48.96322501915132,B,A,-25.52992169553814,113.7449271521076,-162.02215594475314,-201.98216683194795,-51.156459308419045,C,-27.04885149340075,0
African American,65+,-72.41675337624162,D,D,89.114892320221,175.92152667760632,-4.962699663772911,49.21224219409349,62.976411984942715,A,83.50002873805776,0
African American,65+,15.648943296222114,B,A,-140.71372187790715,-63.42807649923109,-55.28637157874014,-90.44594924289768,-83.16507987731295,B,-61.437873693284516,0
African American,51-65,7.917768991099244,C,E,105.92301898890501,-26.46315011531221,-31.809297822813964,40.36973512824093,-23.309277159902443,D,115.10028898090634,1
Hispanic,36-50,-90.74778603325497,E,D,60.25191756230358,-40.87812156104582,-43.710539301129735,133.41168464803891,134.15983334982735,D,-38.67682038125554,0
Asian,51-65,45.291813585441545,C,C,-42.87481270741378,-22.932716753471393,26.086958567000778,-47.74781084939767,22.117118521948623,C,150.22874145377492,1
Asian,36-50,-167.6278876854088,D,A,-36.14909884924721,263.71500145495435,45.406368805563204,-26.582567269793362,90.01038856291214,C,84.07626749921485,0
White,51-65,-56.23174549710879,D,A,-30.575514062358515,-35.58806656265071,-96.44421183199226,-22.516946307929093,47.18595075396288,B,-12.504157106487618,0
White,51-65,5.989700821064374,A,E,-19.744050651657524,19.630782245077995,-145.83723921720048,-5.040291276888517,164.4096657619229,D,-16.56528832902753,0
African American,51-65,-151.90349728025873,C,A,-20.851212843512336,139.29160530172092,2.462353036788454,-24.287943509820032,-135.9166224022874,C,-70.69735766260882,1
White,18-25,-93.0973228472547,C,D,280.27985508772366,15.758972139100061,44.60630483020254,-156.89814186736396,-101.99412311769606,B,-102.65768063195864,1
Other,18-25,-77.35803736118037,D,C,-11.29917812904013,82.98180540077014,21.126838815739074,54.42194002699017,225.96216283413685,A,23.37322171778716,1
Asian,51-65,-131.05716731214596,E,A,166.0165380100714,59.96306684463446,-96.01813170296133,-2.9460930376701278,-137.14682493477756,D,-59.189822212109256,1
Other,36-50,43.90924144213159,C,A,-247.6788344935117,-184.5358848956943,-172.75206391313534,90.61956144460986,-99.52820375175206,D,55.77804579772258,1
White,36-50,-50.861074176346385,D,B,-53.83654040535208,90.48613487683565,-10.427361120701567,-38.81197886311308,81.44199536362886,D,23.05450087531212,1
Black,51-65,20.712390576283806,A,D,-175.87243405380372,24.713568048927876,128.43426679808408,10.56718693918064,-101.72239314080073,E,-41.04878656550252,0
White,36-50,-6.154384862470184,E,E,-32.41994279548125,-96.74561788783144,-155.1798755851242,33.93682782326385,0.2129129404014993,B,-156.1079311271645,1
White,36-50,-22.546936491025754,B,C,-30.49117192634891,-3.374913813242043,86.37769779018133,91.86611232561691,184.7886355355464,C,-89.93792391356506,0
Other,26-35,137.19655143223824,A,C,-183.1598313817603,47.35003225337152,177.5236396491078,158.1104247051687,-6.5750405649661,D,-4.7987952282591015,1
Hispanic,26-35,-5.349674385579412,E,D,-50.16826665984655,22.9747307025655,93.67393282319787,-21.277012649107157,-82.09039121813424,D,-44.652256920209716,0
Other,51-65,111.49693142369838,C,D,128.13427140064138,29.377387451759652,53.98387534948944,76.65983217336667,-55.89002766966373,E,22.615760101129222,1
White,51-65,-32.73568577039487,B,C,-291.6955793476179,-45.4720747555448,-6.1302449402060155,54.04546473407823,21.076382196854833,C,75.68587554043451,0
African American,51-65,115.11386862298629,E,E,8.458266299372942,26.017878721700242,24.91393444533796,-201.33048759232844,-97.25493317425811,A,-26.392927998886996,0
White,18-25,-176.01914732170476,E,D,-152.59382702148056,126.70765696996709,-110.91107840921681,-11.910024614372592,77.24096995620626,A,-47.89177096364392,1
White,51-65,16.52162694778583,E,D,124.88900901778534,-138.6811019889204,19.937267779807495,-46.84338922983085,-101.70153452359938,C,-95.15248108953456,1
White,26-35,120.3641383029643,E,C,0.06943494411517184,247.44720820510258,-214.34023315079648,-169.6316331974919,-35.04545934416339,D,-101.26393191413447,1
African American,65+,91.80006909677437,D,C,49.155217289846796,228.1515792750564,88.96313518346042,-73.93943927406109,49.30058154664338,D,127.21263598447992,1
African American,36-50,48.44476383665769,D,E,-86.66698036495882,77.04065347306994,-156.0659226766016,-131.97950912339778,-19.698364505980845,E,99.39801963039454,1
White,26-35,-45.23495654066826,D,B,257.69670700500194,36.17888653947657,-89.7760229090068,-160.67971648166207,-6.5642016400406495,B,233.8699786438939,1
White,51-65,33.18950858349172,A,B,10.111658635247728,-129.73258623035198,-73.01579419271211,137.76480516248554,15.503714476492458,C,4.4268426517641295,1
Other,36-50,-45.90873703647882,C,C,-86.18222763937202,11.719499097170926,85.0957132508769,-80.50140576409736,-25.42384301819729,B,-34.24749027197364,0
Hispanic,65+,15.482409376368924,E,B,-19.674630190884685,60.67856930925355,39.94403006320474,29.891370967642732,-34.04680498030028,B,97.87100513599444,0
White,51-65,-191.8941719434842,C,B,100.87902186497577,40.35245536258878,55.293627441760215,-93.0345317110956,129.31470473807693,E,121.50766116608878,0
Other,36-50,44.493303162202885,C,D,-123.62286718389764,-141.43068219772294,31.577862795166773,113.15982575171716,-197.22188473862647,B,-97.05015984698458,0
Other,65+,-75.37697753899451,C,A,42.243085189620054,114.92602600014301,14.535448465794836,5.910849077644203,108.87586396107363,A,-102.00668832676598,0
Hispanic,26-35,-15.867492913175571,B,A,6.6770510700060886,-97.50502574651642,176.64129216624795,71.25249755705558,55.817842630779744,D,-191.85374362533094,1
Other,18-25,133.2586679691445,B,D,-26.277890155902472,69.33028948047603,-60.000286841224636,-191.72828805777593,-192.29934144809357,E,18.724831412973877,0
African American,18-25,67.85349535040893,A,D,-78.4011935907935,-30.588422908290514,-7.417192397721409,-25.338336930608392,-18.654835745600188,B,-173.2399075126716,1
Hispanic,65+,-52.746577129171065,D,A,-19.392313957366802,20.477452029328504,-87.63861590571658,79.36418616174362,14.62932626106504,E,-75.37550539904503,0
African American,65+,172.57666149280232,A,E,15.349165945129783,-24.43150275837515,-94.67347011072629,40.8219713149167,43.99974412692382,C,-45.271368057359425,1
Other,36-50,97.18886826573765,B,B,-9.117442453697894,-135.17151717401478,-116.3817916904049,-145.15838623739646,61.68347023856769,E,54.219543982321426,0
African American,65+,-92.87767384142718,D,A,97.43999220446372,-15.219047200546768,110.666970683948,-152.67808129381143,-30.502606862241006,D,-87.82114543748528,0
Hispanic,51-65,36.24879430187601,D,B,-26.157362587490823,-7.45386371772815,-91.5544432672046,-54.51335661134649,295.32606600350437,A,-137.6081101044772,0
Hispanic,65+,92.71587324861048,C,A,6.775297820813277,-46.09230940803926,31.228209371121558,-3.5696103885146586,-19.778031134593732,B,154.29552166830177,1
Other,18-25,10.727978133169588,C,E,42.844789992227014,-131.63623425823425,-112.09313404092471,-144.65786556933267,81.5428314296397,B,-31.96077147748134,0
Black,51-65,-0.8770727466730361,A,A,-68.1802237858937,40.94373183841753,-46.9202670306735,-89.49621075576091,117.78674122115567,E,-36.368813880941566,1
African American,36-50,37.32000707482065,A,D,-199.21280405443972,-128.63376357370765,68.57317656767152,-10.801156019325578,65.89662690470482,A,-84.92145384501673,0
Black,51-65,83.17669187859768,C,E,-9.075113086883793,100.05815591262275,-95.68460292518215,65.31189083338921,47.402484930827725,A,-198.62915222962653,0
African American,18-25,92.39272196986646,C,C,26.847062886999723,-57.904446231851296,-87.24043738812298,85.91269755999765,-165.6322402428777,A,-281.6786430027036,1
Black,65+,-124.86044406826235,A,C,-120.88063250426147,170.33447332674845,-102.36244127163967,43.336205514838134,-107.42980204279762,E,-34.128242015959586,0
Black,65+,92.13424983279981,A,E,-57.17780735139093,26.92426263257498,112.42962645148302,125.09878573638096,183.15127171653924,D,-56.17091477962559,1
Black,51-65,15.65496548279186,B,A,1.3432560184462288,22.422473292743057,-1.1383206491446078,2.7688281918585003,59.761380462326855,A,35.04681343521449,0
Other,26-35,30.38254116322085,A,B,-79.70507712183627,27.825952898016006,121.59502144264121,207.1985515548333,-24.387753262483397,A,53.628870014268,1
Hispanic,36-50,82.26497918865434,D,B,73.64743238450353,-71.44610058236776,-70.5012974368145,8.311656519160703,33.513727987341156,E,54.43201849181204,0
White,36-50,-108.80998711166639,B,A,-2.2923355312943183,-49.56263073686172,41.61109114138116,-4.206373660194019,-201.527213741322,E,-157.71381851944471,0
Hispanic,26-35,97.60848293185373,D,B,44.06431139301843,59.87497487865549,36.00607878364316,-19.48567691145821,24.005448304132194,D,-114.83869069444708,0
Black,51-65,-35.35279178175401,A,A,45.00233754396308,-126.37518067153741,2.413080364519717,-26.524662727757274,45.92118406029979,A,-117.64173748539844,0
White,51-65,59.13038821647625,D,C,-195.6171456169753,131.353763914597,-132.08024592803181,-91.52417714620145,-86.68474583605563,B,-37.85683434480195,1
Other,18-25,51.29189302833035,D,E,25.036125863169055,131.62402838275761,-13.047667484589102,11.356844361399359,76.72934848393831,A,-30.993884060568643,0
Other,26-35,-25.945831129862544,A,E,-85.31992554444949,-52.23360217256518,99.13172472337065,-98.34068853711835,-64.07820635115465,A,43.618120854871364,0
Asian,26-35,26.59492074029429,D,C,-188.5629817782867,-33.66919152079236,-11.524261356415176,278.10905625468763,24.826660028317914,C,-285.7684551198955,1
White,18-25,-39.341085982465415,A,D,100.54041417186808,93.73288644209684,169.227289168009,-2.7328700799894676,91.09480265569346,B,174.73245891031272,0
Asian,18-25,228.658054851269,E,C,-180.37634915807786,-43.6320346938172,-190.87050274666947,-116.16030879670387,7.0571377229856225,E,-99.16345471152553,1
African American,36-50,23.724988617256507,A,C,68.80849184066638,68.99697773487756,-102.3264368276465,-27.920933431578128,-129.97077716320425,D,-164.7519662742924,0
Other,26-35,60.627517575731915,E,D,11.18808638734902,33.614449311030505,-55.499611513583055,-108.14954662198079,-146.40705052371237,C,268.0208240936197,1
Hispanic,26-35,-66.9911517697866,B,D,183.92875639905267,27.87988071191721,-35.26022569263549,-108.64687090729932,131.46465452392812,A,45.97099784052601,1
African American,51-65,-89.17285160634263,C,B,-58.82932684061149,110.71599874652674,-0.550377463333235,-14.133627396608912,-144.63089745029308,B,94.81548726257826,1
Black,18-25,-112.17559873969792,B,C,51.83286320683331,-203.84525410586662,206.307365784539,-50.20800213295714,2.064708136288566,B,-96.54573511461003,0
Asian,65+,-92.3462900892195,D,D,140.48508067954893,-41.514894815590836,25.865285169009212,107.86668427949013,264.5847965722375,E,92.13127964179245,1
Asian,18-25,66.1641656779268,B,A,-5.842259264160101,-45.68210358125727,84.76969017525411,-122.13265975718102,-59.264777733526095,B,28.608737730542515,1
Asian,26-35,41.57844143058264,A,D,-200.49480877967918,99.69294388667498,-304.00733156840613,45.93936036150377,-28.916842621217597,B,26.043209990658106,1
Hispanic,18-25,-109.28654725710298,A,B,14.92176155370643,35.918174445950164,29.90788063384872,155.28398750521276,85.8267282391687,B,224.6116516937445,0
Black,36-50,135.46509031264708,A,A,33.310981362563716,-16.685928315344192,-55.96625110631499,97.02963277379342,-25.42329765164675,A,96.79217905423766,0
African American,26-35,37.21517387154643,B,E,-3.5445993947682415,-201.37446905074214,-104.60500917142643,0.4401209075249242,-53.29804716308555,B,-3.521195511435398,1
African American,26-35,47.12462536090442,E,B,-74.39080471652154,39.59993795764433,-3.646332429722512,-0.13824256354738354,102.16790856913856,C,-23.853922233849957,1
Black,51-65,-84.79624742101886,A,C,47.29512838968665,-93.1961380147425,-50.278722284089916,178.32702376958977,-108.4823747000348,B,135.90807898628728,0
Hispanic,65+,82.80661759551089,E,C,-46.64859429089083,-61.750155217648384,91.18746217862218,110.6516644120812,-79.14610621063463,C,-234.9513512980589,0
Hispanic,51-65,9.625557928833537,B,E,173.05584497778085,185.46580782440734,-49.11771332469609,122.98462909364561,153.92716318933338,B,9.646714850172977,0
African American,65+,78.33764835402283,B,D,36.740698277876625,23.409942417297884,-10.797616397137991,52.28402556219996,114.3090862165507,D,96.5550352191611,0
