civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Single,E,A,-12.862934886505997,37.529777943642976,A,174.01737445190798,B,4.519687015372742,48.227227622533356,72.83811095060241,1
Married,B,D,10.230395079491881,-76.51719640927635,B,-78.06038013667644,A,115.74245423925814,-85.25509354836831,31.481435815864835,0
Single,C,D,-233.36627580349915,86.72186437693891,D,-25.514056308843987,E,-79.48287029001455,-37.30405717417197,-6.394904802857722,1
Married,B,C,20.67641388486784,-62.30388328048786,E,46.7362888666389,E,-37.93472655026358,-76.67582448360561,-64.1395506219886,0
Widowed,C,B,103.2343567236812,-104.13682221852783,A,358.33524259463496,D,2.6398951840886618,143.1381556078964,-65.01691020956144,1
Divorced,B,E,-59.911530783984404,-64.27390558263076,C,17.572373918616787,D,-87.72735122078257,22.17909534990104,28.59773021466702,1
Single,A,D,8.873277238579366,-190.82889999737554,A,-67.71569820110344,C,148.37804804195844,2.241917636175466,-125.58494833041682,1
Widowed,D,E,-132.5064738145098,95.86431873073562,E,-38.53621209827366,A,14.633993520925564,73.07285498043086,33.88757091146062,0
Widowed,B,B,-50.057031279166885,-74.63830462837025,B,98.08865697976853,A,-109.71229184710252,-31.94571832507995,189.88576532722672,0
Married,D,D,140.0179941388877,-88.41229096407832,B,9.645373737251466,B,-119.97064594072756,-218.0227645600744,89.7770240559287,0
Divorced,A,D,-109.04140747855217,68.14144586088733,A,-2.8006539808482147,E,-44.563832466530506,-57.51217522727288,-87.3876745188841,0
Widowed,B,E,19.7978948791188,31.80923468676653,A,-196.72349401545162,A,115.08000029692083,-12.325499095095276,78.65677076693474,0
Single,A,D,51.689227233843525,28.547250821231163,D,57.98370667641037,E,65.0229891504716,-129.83226911848135,-112.41692626463097,1
Divorced,A,D,-42.86059156531526,54.60827585473715,C,-91.34698577709025,C,205.8795269838942,10.651781834713917,150.23103702744896,1
Single,C,A,60.946245290730204,95.91629541600474,B,-144.3764426270769,A,15.417659827416912,70.41623128933783,-54.18758646091161,0
Widowed,C,B,-66.02741938253065,14.56743625087078,B,119.22418593728818,E,165.53145470462124,-49.03990585563264,-95.12468492584247,0
Single,D,C,-1.9434527482203472,-203.37566891883282,D,-22.232407080880677,E,102.78978410585407,90.47218278492478,43.27869628823981,0
Married,C,E,189.5061795648202,-8.104337836654004,D,74.83397702312514,C,-12.711782594152732,-1.333326087625664,2.2156208029247995,1
Single,B,B,210.4606851101031,80.09425500321092,D,2.977055733302874,E,54.93587886431431,-111.21767662928079,-4.020228310326416,0
Single,D,E,37.99258967993779,115.69907045151102,C,96.63371716248595,E,12.781870426585368,-72.2215443563708,7.6360304792482445,1
Married,A,E,74.12438807775422,-91.73952648712181,B,12.581229098141215,C,-29.813418740554106,-252.34666630714787,-174.5108002379231,1
Married,D,B,71.02514625646837,-31.99613458577642,D,33.21977101067588,E,-201.54410368459287,-0.6603100028981213,-2.5173973065052317,1
Divorced,C,B,-109.58690149243768,-36.057402189129206,A,-28.09144568120381,D,15.261415270376508,-63.87072950128279,-69.55850397731446,1
Widowed,E,A,110.35384837067015,-148.62201047201995,E,18.110434123025772,B,-66.16339416506963,-51.51636466565909,135.66408786937762,0
Divorced,E,E,-89.12295468253,-123.99674909530533,C,12.832642692091675,D,-4.608002937813516,-72.8843385444683,-101.96744859145488,1
Single,C,D,-154.23931885540475,-39.24263251613614,E,-33.288671145787916,C,66.61831926170481,37.20662998128776,175.41620568137736,0
Widowed,D,A,-71.14986326770092,45.786043266288104,C,188.6791499803508,E,25.560980809459345,-3.7086307003491035,-46.83727739916039,0
Married,D,A,-119.31053069993808,17.250494491058,C,-18.841547007337883,C,174.78290080000983,-27.083056859614764,41.13271554866511,0
Widowed,A,E,-83.70804355717087,106.20404312085145,A,34.62517909156801,D,39.1758278367391,-36.92634570085533,196.44012499698388,1
Divorced,D,A,-45.977074672269765,51.4232490175712,B,16.125625597031984,A,-299.99957125752354,126.05019051450978,46.67298936998586,0
Widowed,A,E,71.55793737631959,101.44438705204458,A,72.20262451699809,A,40.81612663419628,38.69048846478114,-77.62219609243976,0
Widowed,C,B,108.66258643114044,-28.937383199337674,C,20.596967223614765,C,-99.2032618350743,43.968720603244456,-86.05795945618337,0
Widowed,A,D,148.87758221356216,32.59548701924708,E,46.814585580284366,D,239.5536984046604,117.74110990590927,-112.51786484175679,0
Divorced,D,D,19.105612856243347,-93.97466291607647,B,-74.39605225159856,B,-33.349156505959826,-83.24362989971934,-151.31813147605513,0
Widowed,E,B,128.99675975826437,-107.40767344454407,E,-94.46497756314692,D,71.73903588888022,141.2059336106536,-206.6591028863532,1
Divorced,D,B,-2.9609236187269445,-88.84595908494217,B,134.1601087046527,D,152.47916933059795,168.77379262990723,23.840213677527938,1
Divorced,D,C,-59.15195431289233,-30.273945511035805,C,31.326784249623092,B,-46.19987380544062,-65.44148090301073,-0.5834142359722734,1
Single,E,A,9.378160301758815,147.4448787221221,E,31.431000983023612,A,-97.3354630426816,-42.880467055340446,-67.51734574682641,0
Widowed,B,E,-43.96744139378304,-111.88022285089521,B,-46.1189014655479,A,25.017419877049452,97.71576586944707,17.945631270289464,0
Married,D,B,22.59032934936018,59.36946956494184,B,-62.04677157888084,E,107.77584524056823,156.00662902103812,5.815682722788056,0
Divorced,E,C,188.21289551180544,46.7437478060392,B,-95.72437595172458,A,-110.21984863883623,100.07526760950964,-25.983210657764545,0
Widowed,C,C,21.806468516576796,2.9217334491049827,B,172.43614569390292,E,47.101715257113256,117.32946593631904,78.77107414552829,0
Married,B,A,39.23657224425378,36.42838187650839,D,190.07373869434184,C,-186.95075284616829,136.68251862255988,58.25097205827454,1
Divorced,D,D,77.85473184006115,10.19866692680613,D,0.5778055665884113,B,222.2978566235834,165.74923919347302,18.231164604781274,0
Married,A,C,38.73825951456088,-104.43119673667609,A,-38.911378701379704,B,-82.1498907578414,-11.719584293752831,-19.510165025724383,0
Widowed,B,D,104.73296675562909,36.02815071343346,E,-32.78644297805253,B,19.05296795285475,-56.40145635429582,-27.16462042538327,0
Widowed,C,E,-6.144110238136767,-2.1757713773017047,A,-60.15660639385734,C,-71.373481404372,62.73579657455052,66.67356371963994,1
Divorced,A,C,42.005795727616864,-12.28391163228275,E,19.8667664832117,D,-122.37531324631502,-9.438302622890363,-134.75917557680162,1
Married,A,E,-45.79211400691977,-132.28720350515266,B,64.42650086558756,E,-205.28380331762474,146.59387380412196,-108.86949306458197,1
Single,A,A,86.33374998487973,-265.5889714167815,A,-251.24115573768995,E,-77.13521471197167,-53.27669218539266,-31.649868496781824,1
Single,D,A,49.975669661438396,67.02664349440758,D,-108.6515399505242,E,83.39611492872965,-5.203812450494773,41.28851096849287,1
Widowed,E,A,2.4658535826956522,-188.26329233413173,A,-159.71005467609282,E,-138.36694530589676,24.37035367317787,211.9179125461016,1
Married,E,A,82.05885871963682,-15.498984490373152,B,-15.015925215014752,C,-202.72109181305717,-20.172733922797885,-26.89971553253589,0
Widowed,A,C,4.526841370100647,54.48279766558321,B,-99.37146143839504,A,166.59546090636442,-75.61883533899814,135.08898679504435,1
Single,B,D,130.31952961511382,165.1086844614551,D,100.69116767484113,A,15.82461124164029,91.70034705409034,-95.32239561025966,0
Single,A,E,-206.23046225823623,-74.7339548704638,D,59.389595481936105,C,199.56514098085447,-33.32960240253368,-84.05626684455663,0
Divorced,D,D,-116.93415291652951,-116.92026706444139,E,95.1781427293085,C,20.025130402134756,64.43956623475627,113.19058980402043,1
Divorced,E,D,227.02330051620083,71.45322404275043,D,-7.563340506580286,C,64.4607905172426,6.366455463410094,124.42672944971724,1
Widowed,C,E,-15.970072132326814,67.33787150065469,C,-173.94774572436305,C,-9.98277300095481,-27.80759265708627,-120.52459595717902,0
Single,D,C,-24.740804162671854,168.1693234777473,B,91.88273705944832,C,-11.827776543174014,193.069661280238,146.58326722673468,0
Divorced,A,E,44.9233521969983,-3.4247926145419534,B,68.87184754671681,B,42.34246880392708,55.23888934293131,-2.764068078373748,0
Single,A,A,279.94281851011397,-119.13256558276561,E,-35.53915181046111,E,51.753587298499546,-92.27892484527945,-33.8556322973583,0
Divorced,C,E,-26.958037966720617,-39.86164540793621,E,-24.205904152484408,E,-133.41909161804733,-115.63595646464479,-11.447228566126494,0
Widowed,B,E,44.496277580843596,-20.699066715787843,D,144.08048976545808,E,92.67082720492182,-35.23401790557371,25.213599644724237,1
Widowed,A,C,330.67217502597697,-67.85423706407893,D,48.799996551087496,E,-8.14130850351335,-102.06324787258,204.03936753909977,1
Single,E,C,-127.60572079856817,70.29437008310184,B,100.2706950485863,A,-23.551988220683764,45.60917047790674,-219.2396535191433,1
Single,A,C,-226.09490122647483,-60.41696409092734,D,27.694069470636943,D,139.42398760903188,-1.8442489707098264,-61.39585992261472,0
Widowed,D,E,32.19494755868578,14.159121152183483,E,-26.489133240576823,B,17.93742508111171,-92.49698503585043,33.41043214210407,0
Single,D,C,35.86331622857119,-295.13268573031337,E,-109.98039910170066,E,27.676875246239398,-39.179041719352675,82.6608501733659,1
Widowed,B,B,57.32840953138621,221.24550677148665,D,-38.45717043964622,D,-37.94122058607487,-41.948577295497955,-25.672996057855883,0
Widowed,E,D,94.88111792073852,10.00809736330284,D,-56.489277960506655,A,34.96611309475895,-254.4411199233234,-56.36756704520963,0
Married,E,D,78.7494473001303,-39.834841107887016,E,-69.86165362538362,E,-73.16231662282166,-27.181598933758355,-40.2056396221588,0
Divorced,C,A,-127.61809035194665,-180.10310375237268,B,-34.01800135009071,B,165.73707188243145,-117.9134996209652,54.459417789168164,0
Divorced,D,C,-135.26281537381703,49.507376475499534,C,-77.11814350879985,C,233.55486644273955,-149.55017746914132,134.02730527206063,0
Widowed,E,D,54.77694950355303,81.54423334115333,E,-33.56787588748513,A,-120.88994109517886,-44.39236207120409,-157.7378567070766,0
Divorced,B,B,45.94036568209035,119.68694995141722,D,145.4006859736665,C,-47.10493311584793,-89.8074298167367,-259.14475290773515,1
Single,B,D,-47.12244542261532,-43.909244747555626,D,69.77557400865776,D,-136.0138766019811,159.51207236427425,65.24132475339445,0
Single,E,C,-72.74513959428262,-33.89726953206223,C,68.09420924897381,E,-34.650400463303185,109.8884834873629,-106.26146816537184,0
Married,C,C,-96.18537462517543,19.37873074491793,D,48.29058295153429,C,-20.41888686970817,130.4366402396493,-111.48233925665629,1
Divorced,C,C,-65.0319653597541,23.559953836762155,E,-34.576117005222095,E,71.01130198312471,164.08968491603167,-20.669038966978693,1
Widowed,D,B,64.19801733319956,-29.731554924225595,E,-3.4182903048784525,E,94.93933536703446,77.27435247935742,-90.49222526708019,1
Single,C,C,-172.60834592474515,108.06233019771811,B,-55.36378682829034,D,81.49298493839137,-27.762345723256594,63.75898219365589,1
Widowed,D,D,86.85956020647492,92.23674141782669,C,149.993587572171,E,88.87509469971695,40.01947469667621,105.21107984629658,1
Single,E,D,-5.857159512373715,78.39133387023645,A,3.0319041489144456,D,4.389167242814883,38.45196559540673,60.52775010682654,1
Widowed,D,A,57.84397693762402,-87.6187290868004,E,68.66820785899475,A,-16.03789669951347,36.64066427853005,61.688953750891706,0
Single,D,E,-46.004628387842715,86.05045985681198,D,-65.21184495469112,E,14.86931942836133,-44.15357803201484,29.617477078088317,1
Single,C,B,8.541712540194643,51.387623159843656,D,-31.748533283992415,A,63.97515557910703,11.689774880786391,94.52585979126016,0
Married,D,B,-92.41430691360183,199.98288881373193,D,75.10149546458213,B,7.457908525800444,96.80726354881516,235.38407272997702,1
Single,E,C,-22.1292483537539,77.2973196879572,B,-29.541748346736156,D,220.65473089458294,-32.736513066763344,-41.72258198702293,1
Single,A,A,-28.151322096489345,89.59039035463444,A,5.682339232371153,A,50.552302698174465,-76.10977120027759,-29.558372262245364,0
Single,B,A,87.81285453641121,-35.288956179177525,C,17.205437233168468,A,240.85247024535872,-18.48580717441954,10.331186098575765,0
Married,B,A,52.59394272041118,-45.949690861013124,C,66.25782022718086,E,75.21021642079316,-51.25278082323212,-87.44083692184871,1
Widowed,B,E,98.1926469923306,-36.593204897934434,D,-41.63385855144441,C,-152.23290074634787,87.87177369642633,107.75806865145665,0
Single,B,C,38.66286533857789,-82.56063316068594,A,14.245093028234326,D,98.19671250226763,109.81547364697943,-68.61221635078995,0
Married,A,E,-13.535992789625869,101.05951928399519,A,-13.06879907906151,E,-46.123327333902736,-61.790766085577054,-91.90427485122358,1
Widowed,C,A,156.56916113460017,-37.75484400306187,B,-76.2180631237142,E,19.674765920994034,5.87845761274261,-57.41634685188962,0
Divorced,C,E,-148.22646942711765,141.24324284106206,B,73.69593646511743,B,51.25126980351792,-5.639229572653122,49.92011819124097,1
Married,A,D,-146.86091199070896,9.344702274606062,E,-170.72483184848636,C,48.049954424419454,-16.29369321785653,124.59599048504349,0
Divorced,C,D,86.11550443030406,15.393120657224788,B,-58.19128151245688,D,-52.65774643836723,24.327232190511126,124.29147406823131,1
Divorced,E,A,-49.44418323000436,26.860238102966427,D,6.745195242597428,E,79.32624422344207,-138.35856473637426,14.252187227099485,1
Single,C,C,72.93915023134957,-145.25749493666302,B,97.6846284136294,C,-214.58916893543875,118.57316872713628,-33.07738713418619,1
Married,D,B,47.939085982440965,42.197873483407115,B,-69.08740387244376,A,-15.075008707405066,10.10671057249198,228.18575185156655,0
Divorced,A,B,165.9015489725703,85.48946547110812,B,-206.8729702633207,C,-5.096303939644904,63.666138280042205,-243.32721748195766,1
Married,D,A,164.92257957076532,-23.087184031406274,B,47.70553886112595,C,-60.35380293972808,-140.50523999235833,136.1440766676405,0
Widowed,B,C,212.28197935855295,-20.66763650945851,E,87.90897651805875,B,17.40529928499476,49.624694029030046,-31.057275350336695,0
Widowed,C,D,-0.13647599653328435,18.070209352422218,D,-75.9273429260782,A,-130.94309791324724,-1.212455548366963,-87.19659992950585,1
Divorced,C,A,-57.04576050289217,-94.39752851185186,C,-17.805533473307744,A,125.48639331743718,58.35750117589347,246.36513392307995,0
Widowed,C,A,-117.19659660343275,47.698728928089714,D,-27.429497573592037,C,-3.0047413304757034,-27.22488342228269,-134.09684231838196,1
Divorced,D,B,-97.22439237760395,65.55341240555592,B,61.92259859937217,A,-148.88746510081117,202.46221029285834,-177.79071175692772,0
Widowed,E,E,-5.986979786115143,-118.47305562014432,A,-88.61618257778393,D,-20.385986899067294,-28.47479429581951,-115.54844971216633,1
Widowed,D,A,-60.48919394758319,152.7552233156551,D,-142.38535539350013,D,169.07683378436644,183.4774271787453,97.8021014152067,0
Married,B,A,9.61106259866554,39.660487679118404,B,-182.59614270599172,B,150.18059517665722,-171.75857631486454,124.33383614566833,1
Single,B,C,-7.362531267185855,-183.2701923381847,B,131.5474765629819,D,-12.783708332311614,78.55527306711978,81.55540845608327,0
Divorced,E,A,153.392989964614,-50.10741500997543,A,-75.24712058904807,D,129.04825006298216,20.17014123141742,-30.556672892786104,1
Divorced,B,D,87.81499495409447,5.584039072433291,A,-101.84101593195398,C,-44.01028526230601,-117.54736853778564,-177.31642144803223,1
Divorced,B,B,-37.301773320768504,52.55422705916567,E,137.81604810660252,B,-41.28460394906637,-158.72048987846642,-75.19749794245425,0
Widowed,A,E,-62.636384050851355,141.53501838821512,E,-28.53034421443229,E,-8.658015135859634,42.661320397299676,149.63844784603364,0
Single,B,D,34.83289867372037,-11.966357782136756,B,10.691795752757843,E,4.63319599088716,45.251170136560546,98.99172841449622,1
Widowed,A,D,26.050541135920092,-2.2210320028994928,D,-142.30126160502206,C,-21.564330365748717,52.13289232876582,-89.6747151369222,0
Married,D,E,11.583755179864143,66.67463385124192,E,-76.11308402248864,D,168.1314966809532,75.42810536825174,68.3504873672396,1
Divorced,E,C,-43.426000571900026,-47.80514407168807,D,88.15901183227808,E,67.20929994885142,13.510366630516543,-23.712583740863344,0
Single,C,B,-64.11313901486577,-21.375632571882868,B,-34.896853602524516,C,29.377240415415155,-58.654116824344726,73.00663671033341,0
Single,E,D,55.25868486015071,-114.55326877612197,C,-3.8075324975776788,E,-172.6905143773921,-100.48832251832305,-18.782469335515593,0
Single,C,E,93.04069852892052,84.84859549507708,D,264.4882073105161,E,44.084218895386655,77.8758112644929,-14.598711360343763,1
Married,A,D,-20.107712546966226,132.81501683138086,D,87.3328968949549,E,-41.83792105757866,-107.89646750959389,-154.29248915550835,0
Married,C,D,47.52491906217065,138.31797162496898,B,-38.74685677863084,A,-132.66425593334912,-207.03989288027228,-34.85235492492557,1
Married,B,C,-198.79110598895505,-148.74059972586892,E,26.320893681106416,E,-82.90133585375497,4.030025200786383,77.23232746498205,1
Married,C,E,-94.2261319943882,-3.5342299956109624,D,130.4654505961705,D,-97.77143587829882,148.76777746578088,191.109397331212,1
Single,B,A,222.35530306308456,23.48841559226963,D,-21.98374334494309,A,40.18928795786442,15.184239742564213,-141.60137984312993,1
Divorced,D,E,-15.416447849368108,5.2013121503060935,D,-16.379142952000027,B,28.822713928913185,128.8031940467588,-79.26348954266368,1
Divorced,B,D,-20.98702811056282,-63.533570503182204,A,4.219955954240186,B,-154.79646150898526,53.30102427889219,172.9645476319379,1
Married,C,B,57.51503629741763,155.19753675957722,A,-41.761108100753724,B,-100.62808560937788,-14.872497622494876,-28.890392965107292,1
Divorced,D,B,-24.694237349332802,-107.93292796487293,E,-46.62932754421362,E,-103.26479843192051,-162.81441245222564,2.3438378617270903,0
Married,E,C,20.11916256708425,-75.39057592992918,B,-270.09096005971077,B,-72.37920880299956,50.81710115691642,98.7283655425988,1
Married,C,E,57.509194111442106,116.75566687791878,A,-114.40188698313555,E,165.75112931141766,-66.20323442714262,-12.104458162059142,1
Widowed,D,B,42.12731814230058,72.26410245778037,A,66.78199346929456,D,82.44061599434075,75.7795370521495,-7.147588195460031,1
Divorced,C,E,102.22186872621693,-15.630928189304708,D,-153.5562748858666,C,-154.21142796845956,47.94414623729684,76.70777674726386,1
Married,E,A,-28.304394503023516,124.78756339409378,C,168.3744393227765,D,-30.829551285795937,202.800042461259,5.243594359658027,0
Married,C,D,-42.83720425018308,11.820770558797724,B,-53.63627204377733,C,-88.6213548687243,-115.88001968437173,215.6508151990894,1
Married,A,E,-40.270718518299454,18.094848442999098,C,-107.70240610770459,A,5.019786967251108,-2.073818183550624,32.87304468651101,0
Married,E,D,-246.86433577391523,32.73017997719861,A,-52.863495681243734,D,-143.68643105074116,-15.602178119544421,-136.08177279957397,0
Divorced,E,B,124.31293206033891,100.2776165809319,D,-22.323681893055376,C,28.3731724125335,-213.79888371733378,0.26344146437425625,0
Divorced,C,D,-73.51837685949538,-6.4269702580565164,C,-139.62447653902166,B,-37.564796879400156,56.38231561929996,-9.151137671292227,0
Single,D,C,6.811201738611391,-97.44318206157077,B,-169.4161864743376,A,0.8631386377568979,-46.71514483260869,93.66959166647388,0
Widowed,B,A,178.20234580045903,27.48242903777436,B,-28.83052379305775,D,88.10874473889577,144.46281427115431,104.23741318823853,0
Widowed,E,D,-182.4651240685385,26.205821898208892,B,143.06982072362473,E,74.70018596095477,41.12378008438921,-9.615950204018423,1
Divorced,B,B,204.2017368934228,43.35876702380727,B,3.1059302000473297,C,-14.062911369780648,18.64396497560355,176.97572664403896,1
Widowed,E,D,-28.842375499438855,106.46582774356732,B,-20.21527356530578,C,109.5727430557142,89.09947615001096,53.239022524466186,1
Single,E,A,107.96562606998516,-81.79721566494463,C,13.998171246313385,D,-13.122726643681254,-37.01994327676905,68.1847621682149,0
Married,C,C,-109.56369279581995,-189.11319566685424,D,-105.19350445208637,A,153.65844525532702,-6.048891042907236,-36.92589712187902,1
Married,D,B,1.1507319457755387,15.55520445515069,D,0.16214369505092524,B,-137.29517376750567,-68.98079417980038,-78.87557446977036,1
Widowed,C,E,-178.48604421015344,132.7973371834284,C,-68.83036043671714,B,134.75585177505855,-265.59545299199556,172.068780700398,0
Married,D,E,-102.53692503844741,-128.60359318670626,B,5.291686426700918,D,-43.838517137211035,3.233384134192243,219.15625058935134,1
Married,B,E,48.322872031976836,92.37145005458318,C,-105.4975826301632,C,-39.46297640694967,-126.75271546951062,-18.839479695238612,1
Widowed,C,B,142.9097416546187,-42.2110641227453,D,-108.15073670485695,D,-91.6277479663806,12.259023062832892,110.75907202192509,0
Married,B,C,65.61669269817219,165.3781766273759,A,-31.997190298160106,E,0.91251239471006,-25.14267118406137,-19.022636895417456,1
Widowed,E,C,24.14433385255732,-20.39737316713259,B,-129.67541976248705,D,2.8252969387457014,-59.73561652195459,-100.77899283523328,0
Married,E,C,9.864137052240245,-2.8099942083806915,C,167.0976958198235,C,-151.9623097357224,-1.088393978648437,70.92861442455704,1
Divorced,E,D,50.37382951323131,105.59234892043983,E,21.656570257981304,A,-85.89867700316246,-22.026881386748485,-69.61710904750909,1
Widowed,C,E,78.95866394231338,18.198219179654647,D,124.81216915079384,C,189.85738439833202,46.72501087165651,-95.21393703019254,1
Widowed,B,D,56.00476998186137,98.60980990699682,C,116.11699864852471,D,-113.03102978040029,-61.28624099031591,42.25475386300656,0
Married,C,D,97.58768273656302,-59.74144987015464,A,139.4114181167849,C,157.51669284795219,9.34079604626036,-69.31434218616553,0
Divorced,D,D,-84.84926417628516,41.54639923508723,B,-159.69184225623505,E,11.061290914198336,-29.844389915857615,108.35046252102376,0
Married,E,E,24.08736431621385,-39.65733001466045,A,244.52871806027923,C,-53.40067344440105,38.15335211886221,45.342932160941146,0
Single,C,E,65.18621041807755,40.79326187411649,A,-116.1403113110987,D,-43.374046193736724,-85.54403880427941,26.401971145902557,1
Single,D,C,66.75884166208697,8.956326624344321,C,-40.88170971071543,A,-14.442338949591857,176.80953667429154,52.47254268377599,1
Divorced,B,A,-195.84677207228918,186.20674181870584,D,56.0211541947668,E,181.58142612142365,-30.331875255517858,-7.532745879360958,0
Widowed,B,D,-93.17094614797642,-30.24881353380977,A,53.100156357120824,D,143.25212031066073,-89.15206024218269,27.188583113978193,1
Single,B,C,4.161495081753479,-73.3114402931917,A,-68.43554213451831,E,-29.887776898336966,-147.42476654341763,-63.60902532930152,1
Divorced,C,A,-37.423026260334645,-44.52291666060845,E,90.84715251705691,A,-111.63375575141188,17.458573243903672,-128.61376176090278,1
Widowed,C,D,20.063062646963076,-84.50288747225925,E,-111.80353786615748,E,-57.94243158481661,130.0233032524735,14.027220756379055,1
Married,A,E,-0.7917263366760522,-8.87481483107433,B,48.81771339283607,E,141.07517372001735,-106.34497040219695,171.61047945923724,1
Divorced,B,E,-134.78548258107386,89.2285158427137,A,101.94829268187901,A,79.15775927965757,43.353571518003605,20.522326844833415,1
Widowed,E,D,-16.933396230710095,3.690903023651443,D,-86.30456017517866,E,82.50093638964988,-28.450796960454877,174.65907723212072,0
Married,B,A,125.57184320000279,-60.00322409603878,D,-133.94687947494296,D,-73.21041221016432,89.94606096373992,35.62804835239876,0
Single,D,C,93.73498911303257,158.18439397915657,A,-10.575688905307832,E,215.1334833350075,81.11216251478798,-25.196514633347583,1
Widowed,E,E,-2.4625632817418954,21.028728289041922,C,-220.13275504109387,E,29.73133881944544,24.40864685321541,82.1234369176745,1
Single,A,A,58.11039216484001,-97.70321467221072,C,100.84530294249845,D,127.52084071747028,74.01678216334243,-7.903492682345556,0
Divorced,C,B,72.09435044126506,-97.26199718477221,E,-8.31691653080329,D,5.491948145674135,-66.21350820124172,78.99130027651337,0
Married,D,E,-121.57896195447636,74.25696265800397,D,-59.274136038776646,D,18.96574482390501,161.26697420172113,-96.49907599997877,0
Married,E,D,96.60662518418674,-88.87782563079234,C,-142.83565053130496,A,-183.8508089778727,3.181964694706991,-82.31206410328072,1
Widowed,E,C,161.61699009954492,-100.63397188844077,D,-19.828530040800068,D,-47.69179963119017,0.9652490193649409,-108.68850690427917,0
Widowed,B,C,-56.279175538141544,-49.87411673334552,A,96.37608966370624,D,-11.355714078815497,13.346637837774002,105.63877181516543,0
Married,B,B,110.3416470438087,-96.35683471466324,E,-234.76524554394996,B,-71.77078873094462,-191.65195895165914,-82.03100437100265,0
Widowed,A,E,26.884282894077426,-50.988135328058114,D,-29.208248334848392,C,52.551954121504075,-34.62987112182415,81.00357563643671,0
Divorced,E,A,4.28417152356476,-113.377919404,C,1.7063471048834002,C,-188.63571117364924,0.7427153623972447,59.389377424690615,0
Married,C,D,-60.81120013007483,-121.13240773129232,D,-113.44338052832764,A,-91.74951112324199,127.96132431587375,-50.38346522041345,0
Widowed,A,C,22.911947787886284,-64.74242763408937,C,-164.70695705955808,E,129.02539087557287,-206.71758191119497,52.207508782198985,1
Single,C,E,149.51363148290366,123.16741769126047,A,49.63434442069217,D,-25.360775291568345,56.24894127565501,115.95697033816954,0
Single,E,C,-28.336170858503845,-143.66093750200022,C,23.85484136188856,D,-107.50473444842213,-73.32190358374648,-52.625521576044434,0
Single,B,E,86.1927228567214,53.348093438493024,C,201.4697224890027,B,181.47394768416135,65.71124196251496,39.81338800953812,0
Married,E,B,51.17971559078517,65.5732841850334,A,58.865877197020296,C,-76.9942278926688,-34.2721005823989,-117.73938854253545,1
Divorced,A,E,27.23029452917252,-161.13647414237312,D,76.91370859576779,A,173.79708863607965,-98.3974098447292,36.779852326461885,0
Divorced,B,E,8.782310337703306,87.23709598027378,C,-203.09763573174172,A,-93.73497575494594,106.37352813110203,27.736820043853104,1
Widowed,E,B,-80.47308541890537,102.77122147963746,B,90.55612259939925,C,31.8212254252978,117.62147137733692,11.20449331182239,1
Single,B,E,7.161980965186202,-7.7654963289662895,D,-162.13331906700762,A,-21.720892592593405,-73.96387230108304,-88.77406859738956,0
Single,C,C,-8.805525603203806,88.23344871734994,C,-75.01330797444264,E,24.46647766948571,42.52398849449946,30.505296156675605,0
Single,D,C,-100.47896344965628,61.595852478357926,A,-97.23030875299425,D,-80.82255668836622,-127.13802975709496,215.8528499985612,0
Single,B,B,97.09128010424413,101.31950335563744,E,-39.4885602646576,E,-2.3534375599916406,84.48259685211403,140.53996263077738,1
Widowed,D,E,19.087801207350235,-154.0219823332756,B,125.51110036304323,A,9.752833461251512,-75.44372844666144,89.37604085838056,0
Divorced,E,E,-69.71679600964946,25.689571637870063,E,33.09968059896221,C,124.10001897241803,5.0977278609056595,163.45318845223392,0
Married,B,C,-12.898812783647545,-12.493509862490992,C,-72.93793179929794,C,63.6412769656642,65.95716982872442,-76.17336367605094,0
Single,A,C,103.8280172556585,62.15502882304145,E,-47.1805104154828,E,16.60043041701588,107.88231410083309,4.333431398621244,1
Divorced,E,A,-58.45938640391491,35.683719758769236,D,238.18537226926347,C,-14.91670443191142,52.486607820589946,-110.66148642543499,1
Single,D,C,41.83613763939095,-6.966292823125331,A,-199.35775934876793,B,-93.38781390851054,-15.155480105744502,-8.795739292691033,0
Married,A,B,78.38018256244929,-143.1245500671206,A,25.897857785299642,E,-48.749884649131005,-51.97815349941178,-339.82679947680094,1
Divorced,E,C,-17.280498633689838,-106.32921473891766,A,280.13498770777954,A,-108.72880603660788,-53.48902296736304,109.39111895497977,1
Married,B,B,-16.487122246054827,28.312859792622557,B,-0.6915207018827019,B,82.21524987867897,17.77092277270723,92.51173228587804,1
Single,D,C,-75.03912444976903,162.01961087981672,B,192.03698238010733,A,-162.94520440054396,15.14463000856605,107.15997421795007,0
Widowed,C,E,81.90457670703718,146.21217193809696,E,154.87992647221444,D,-61.76742348507091,-56.07132127824579,194.18177359248224,0
Married,B,A,83.52559349980615,122.49235643902763,E,148.65187365362124,B,31.776573063338386,-125.11471803480785,-16.946969172469856,0
Divorced,E,A,-24.574061838206386,14.46587862127313,E,79.48829830760941,C,-71.89100833500723,263.37395914898406,96.88689629106776,0
Widowed,D,D,13.126769355727081,-36.12368730444956,D,-19.801596101613505,E,203.49821567475382,11.455555411144731,57.04925889713493,0
Widowed,D,C,68.26213466681097,-7.769401376819666,C,-81.15364111247032,B,103.40039437610697,-4.3687842881462995,-10.945288087009754,0
