age,marital_status,veteran,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
28,Divorced,Non-Veteran,None,17.75999499486882,91.93532983075475,D,E,C,-90.0477542493634,A,A,-116.09202498062574,A,1
84,Divorced,No,Mental,-39.920379503026574,-8.820874266216377,A,E,E,-103.9867254158171,C,B,-102.71636439131258,D,0
87,Single,No,No,-89.85805757393058,61.26460205312956,D,C,E,4.335924343239682,A,B,-49.22682794487182,D,0
38,Single,Veteran,Yes,-15.957056871966845,-192.84037515167108,B,E,E,-87.31176320460158,C,D,67.30200415253854,B,0
99,Married,Non-Veteran,Physical,112.56396883045086,-219.6949527629173,E,D,B,269.3362038544445,B,E,71.70626770396092,E,1
31,Widowed,Non-Veteran,Physical,201.8528337245957,-179.66530992997323,E,A,B,-53.146793054260655,D,D,-20.099021442038545,D,1
40,Single,Yes,Physical,76.90648943684637,85.16240488347762,A,E,A,-2.7132664855289477,D,E,18.970401477011713,E,1
69,Divorced,No,No,150.65151183031742,26.5113548783148,A,B,A,-87.73660363661017,C,C,-57.17016162042656,C,0
82,Married,Yes,None,-103.00299301814235,-126.26730137907771,A,D,E,100.50730510943735,A,C,246.16683435451782,B,1
66,Married,Yes,Yes,-96.6288213737132,-73.3925945219371,B,A,D,-0.21799992160094284,D,A,-28.229158425829056,A,1
51,Divorced,Yes,No,-30.97588003551471,-74.86411286855972,A,E,C,-72.3629069909652,E,A,27.032121651654794,C,0
94,Married,Veteran,Yes,-103.97463967863278,23.06246587815159,D,B,A,184.46341378291532,B,C,-112.91855661580976,A,1
65,Single,No,No,-23.450062843695637,-24.0348966574444,B,C,E,102.66627447342304,E,B,87.72990483405052,D,1
38,Widowed,Non-Veteran,Both,145.2390646050978,43.74849782317221,C,D,A,77.0919483712042,D,C,90.22842740404535,A,0
48,Married,No,None,85.2076695491457,102.34717999362837,D,A,E,25.44419373210304,B,E,-30.076451392143323,B,1
64,Married,Veteran,Mental,112.16463545921394,-133.83890196034935,C,E,E,-132.6494439344993,C,D,-102.94121693599618,B,1
93,Divorced,No,Physical,-187.73750881654465,-127.58626087717062,C,E,B,64.01048383256463,A,D,-179.22864174995388,B,0
58,Married,Non-Veteran,Physical,-184.217911234417,25.781924346021423,A,E,C,12.249429563776898,D,D,9.43546563142043,D,1
96,Single,Non-Veteran,None,48.49073020100349,15.402985199573147,E,A,E,232.80631802735115,E,E,14.524005931071828,D,1
66,Widowed,Veteran,Mental,-133.25327142764786,-42.24552857849299,A,D,B,29.128492934219967,C,A,-127.38813309810268,B,1
94,Widowed,Non-Veteran,Both,57.22194722875591,-25.23475674040879,A,B,A,100.82665101155703,D,A,133.07423767202934,A,1
53,Divorced,Veteran,Mental,-3.74023661580361,72.92521173792137,D,B,E,-33.398424228076834,B,D,290.54290285099194,E,0
68,Widowed,No,Both,115.19591072927957,-94.01355098443373,A,C,B,-38.84912906754343,E,E,-88.50529007201229,A,1
44,Widowed,Veteran,Both,103.05047934301692,-202.1851957885631,C,B,D,45.184072543698846,E,C,42.872792271406475,A,1
82,Widowed,Non-Veteran,No,41.38946969631496,51.99449207215907,C,C,E,23.13991928802384,E,E,-13.2526937151451,D,0
74,Married,No,Yes,-32.771848992916304,-11.06953855808779,A,C,C,219.18435487232705,B,B,-161.34793090733328,E,0
64,Widowed,Yes,Yes,-113.45408123312211,-221.37477843184396,E,E,E,13.277098631883094,A,E,-8.321139741812209,B,0
98,Married,Veteran,Yes,-70.13004388763821,18.048155691663396,B,D,D,-29.686279780335866,E,C,49.686752910381784,E,0
76,Widowed,Non-Veteran,Yes,104.47376175093599,-17.028786631104996,A,C,B,-52.54015276090702,C,D,77.52212051227086,C,0
63,Married,No,Yes,-106.04762359288232,128.8948168948955,A,E,A,-17.016343218276663,B,B,190.81964875197065,A,1
56,Single,Veteran,None,71.03642779392021,-122.16545447462582,B,E,B,80.85999082263893,E,C,109.53901993702068,E,1
54,Married,Veteran,Yes,83.54930818118332,-104.5992792311242,D,D,C,10.193048543026288,A,E,-79.7839720094641,A,0
82,Divorced,No,None,30.99015287922763,34.310557741420396,D,A,B,-3.122817506252063,C,C,161.824985626275,C,1
27,Divorced,No,Both,-1.3728733722054063,66.67018951758129,E,A,B,70.73615231214686,E,C,-10.707100934680955,E,1
61,Married,Veteran,Mental,46.223741035265,46.49180501638555,A,B,A,-150.15698131868382,B,B,67.4691703838144,E,1
87,Divorced,Veteran,Yes,-57.19599482439087,85.11604023993081,B,A,A,136.9951654807005,B,C,66.32065143979462,E,0
69,Married,Non-Veteran,No,52.47267429648922,-75.27727606596373,E,E,B,-162.07038894844035,D,C,-60.88287553102314,B,1
97,Divorced,Non-Veteran,No,-93.32041647550689,3.8345810095642516,E,E,A,-115.1101109296604,B,C,43.66880689118138,B,0
96,Single,No,None,46.60710692892583,100.82465986998979,E,A,E,119.51749245106046,C,D,-85.47632285318062,D,0
71,Married,No,No,32.25481645770657,23.42526775177934,B,D,D,42.1716918528042,E,D,-114.99608129487096,A,0
62,Divorced,No,Yes,122.45390322582563,153.9131546570346,D,B,C,-5.513741305716486,B,B,-320.60279184014956,D,0
49,Married,Non-Veteran,Physical,81.98401518442236,-40.35572996042423,B,B,D,97.18570538333688,E,C,-85.56563967339558,A,0
25,Divorced,Yes,Physical,60.84773086194798,29.19310794398089,A,A,D,83.5408189509344,E,B,-122.94827461995379,E,1
88,Divorced,Non-Veteran,None,72.56717107127383,-72.13694824769651,A,B,C,-7.13532080944691,A,E,-205.44945687167026,E,1
81,Single,Yes,None,-89.55318059129111,214.72631586672318,E,B,C,77.0469394581954,D,C,-111.66506186880076,A,0
50,Divorced,Non-Veteran,None,-69.47326425461989,-151.6177748953968,D,A,A,-180.20015135730597,C,E,30.30546390991794,E,1
46,Married,Non-Veteran,Mental,108.10867166939784,-117.20438370005257,A,B,E,-21.41550842491542,B,E,88.83018997648719,B,1
48,Divorced,Yes,Both,59.782474074567475,-63.66813411362996,B,E,D,-9.066152139799167,B,A,110.82161941839344,B,0
51,Married,Veteran,None,298.74738905156954,-27.93555016436999,B,D,D,-68.06051555921641,D,D,59.69575503823003,B,0
76,Single,Non-Veteran,None,44.679761883457765,124.32411782026323,C,E,B,-19.752320436362876,A,C,-85.83455308462187,E,0
47,Divorced,No,None,-48.55638450254507,134.83055616528696,B,E,A,127.84919629221616,B,A,-139.34776037231433,C,1
40,Widowed,Non-Veteran,Yes,-64.09818768333557,80.6632948311417,A,E,A,36.472773424827814,E,C,69.71756305142344,A,1
70,Married,No,Both,21.465223696515753,-71.1969200094539,B,B,E,-169.07338977647814,A,E,-63.17051452840025,A,0
56,Married,Yes,No,76.84916602901158,-3.689244039507412,C,A,A,-132.79830245633622,B,E,-105.49478606452331,D,1
21,Divorced,Non-Veteran,Both,-3.3560897364498876,-129.05685864435344,B,D,D,-151.32483020285295,A,E,123.56912678342802,E,0
34,Married,Veteran,None,-68.78837080220738,168.4103355611261,E,B,B,-35.55375809030026,D,A,-111.4170872489218,E,0
64,Widowed,Non-Veteran,Yes,-74.92701420668104,85.4603779883633,B,B,A,-41.59039265338879,A,C,-112.13605132077058,B,1
97,Single,No,Physical,130.82194876827666,231.0627408339908,D,D,A,-143.04766955755468,E,E,-167.52982947700573,C,1
81,Married,No,Mental,-67.75944893422317,75.95116283555593,C,C,D,-80.7194617491835,E,E,-94.81992888857691,C,1
55,Single,Yes,None,-11.384406530286547,43.913090379097575,E,A,C,-64.9223283586147,E,D,171.30787405785222,B,1
60,Divorced,Veteran,Yes,-124.17034847741071,169.86480063054984,E,C,E,-55.95801571179953,A,D,-123.19280651389049,D,0
41,Divorced,Veteran,Mental,3.2537548228453206,63.221372798938724,D,E,C,-24.615921825858837,E,A,-9.744439641760088,C,0
71,Married,Veteran,Both,-37.85626790004297,-29.29133574854906,A,A,C,8.89506284321068,C,E,26.46253177411848,E,0
93,Widowed,Non-Veteran,Mental,39.33686490992997,4.547025911612755,D,D,E,124.15343562266126,E,E,33.13880135505522,E,0
30,Single,Non-Veteran,Both,27.81430549846986,78.13078645242784,A,B,E,45.71542622856881,E,A,80.3252897498778,C,1
26,Single,No,Mental,16.935986126060804,58.24083415246246,E,A,C,-92.38173302234053,C,D,107.23925033285641,C,0
92,Married,No,No,-183.84793141675502,73.10392980068484,A,A,D,-47.921411292179165,C,C,-0.8845039149672523,C,0
63,Widowed,Yes,Mental,-178.84403991718122,-174.87901346023844,A,E,C,-60.116277749476524,D,C,-128.36093098150496,C,1
21,Divorced,Veteran,None,105.31636756506282,69.6975802674946,A,E,D,35.75570446219357,D,C,-71.48490072799817,C,0
35,Single,Yes,Yes,23.426360173908435,90.61025716070861,E,D,B,11.201512724309504,A,B,227.26015799217407,B,0
48,Married,No,Mental,-42.071665344448846,-5.53235713563749,D,A,E,-45.78015242132754,C,C,18.22961390372425,E,1
67,Widowed,Veteran,Yes,-46.06861983149393,14.878185514668232,A,B,C,66.19361805419643,B,D,-171.38033444746543,D,0
82,Widowed,Veteran,Physical,49.88965188643388,-115.67834852281278,C,D,D,-127.11108272609297,B,D,-97.7536366541424,C,1
22,Married,Veteran,Physical,155.17049139416207,-14.82385915576965,C,A,B,-46.43460686757482,E,B,-14.912067332631523,A,1
75,Divorced,No,Physical,101.43927140331661,-47.32540745607619,C,A,A,66.92217206656224,A,E,-55.1097026009661,D,1
44,Married,Veteran,Mental,1.124877616884298,-130.67369443137753,A,E,B,-103.03525698268015,E,B,-87.7949108625643,E,1
25,Widowed,Veteran,Mental,-10.308169774847586,42.35778164340588,C,D,B,11.90373414083859,B,A,28.847589372735783,C,1
79,Divorced,No,Physical,15.800343716735386,-84.2405944990515,E,D,E,-58.080428226781635,B,B,-62.947329626736334,D,0
80,Divorced,Non-Veteran,Yes,112.51691814745222,-33.908271420505855,C,A,E,45.57197893067537,D,A,72.16749156710827,E,1
73,Widowed,No,No,-46.25819972106422,21.707943670738576,E,D,A,-54.17907072814072,B,B,-80.71309331097481,B,1
77,Widowed,No,None,-129.83290463286056,-8.563306381081299,D,B,E,-18.05964532504293,D,A,124.88631107892303,B,0
58,Widowed,Veteran,None,-57.34075571619943,29.63089747869205,A,C,E,-90.89343288518064,B,D,-71.43820070794177,B,1
24,Divorced,Yes,Both,112.61735515950167,319.2251604345003,B,A,C,58.7383392480656,E,A,-70.09815725481155,C,1
56,Widowed,Yes,No,-136.65322463639004,-31.005812355760227,D,B,B,116.21025199726864,E,B,-181.48304680932043,C,1
85,Single,Non-Veteran,Mental,95.42747120985393,-112.54683893520333,A,D,C,-102.25338937658218,C,B,-86.7245476852204,D,0
77,Widowed,Veteran,No,-34.98756641319908,-125.93817484800238,D,B,A,-22.401332731608466,D,E,54.018899034839826,D,0
33,Married,Yes,Mental,-77.9566335159069,-111.62547526040802,D,B,B,-39.66565931467362,A,E,-201.81874204169915,D,0
96,Single,Non-Veteran,None,-16.898771365141553,-124.91046335170537,E,E,A,212.25803498415848,C,E,26.384176269160957,D,1
53,Divorced,Yes,Yes,-125.06979822263924,61.67045659821092,D,A,A,-254.93540083343095,E,D,-99.68805641155713,B,0
35,Married,Non-Veteran,Physical,-21.880342278343228,54.425940381785296,B,A,B,-131.87254351759225,E,E,151.38573147908255,E,0
59,Married,No,None,-63.72943410206744,35.28966064130985,A,D,A,103.51613356999749,A,A,202.9933597739288,E,1
35,Divorced,Non-Veteran,No,-19.29840255137142,-138.04844401715374,C,B,A,-128.35593674258814,D,E,-63.47344315811922,A,1
78,Widowed,No,Both,39.60762187279019,-75.36493319875463,E,D,C,49.08102543272916,B,B,27.199069467990405,C,0
88,Divorced,Non-Veteran,Both,126.4786972399814,-51.39966670984539,B,C,A,28.502855634120493,A,A,-88.55163943810243,B,0
25,Divorced,Veteran,Yes,-29.488376701061753,89.1309141338134,D,E,A,110.83661339586281,E,A,-30.068312267159065,B,1
64,Single,No,Both,-150.79954292878477,-57.373291703269324,B,A,D,-190.25899846174775,A,A,-135.71744877999507,E,0
34,Divorced,Non-Veteran,Mental,31.2410467332085,116.24261596291281,D,C,A,-99.23240191559184,E,D,-107.16343998447118,C,0
94,Married,Veteran,No,-78.11045497010011,-225.57137107076116,D,B,E,-212.6192183305664,B,A,71.43226391918897,D,0
31,Single,Yes,Yes,117.79219460625481,-16.50195171167141,C,C,A,193.5699606229374,B,D,79.61468791388509,E,1
99,Widowed,No,Physical,-10.411398743886842,213.34563420328442,E,D,A,-61.70313373775389,A,D,78.69622212773456,C,0
38,Widowed,No,None,61.40045207911011,-106.46747032019788,C,B,E,-109.32787549368645,E,C,15.713984659051855,B,0
35,Divorced,Veteran,No,-80.8858200815673,85.27790243265278,C,A,C,-91.07124979812244,C,E,31.880133831239792,B,0
67,Widowed,Non-Veteran,No,-6.770319671293194,157.4748257498116,D,B,D,158.3295810718752,D,E,-95.97666631458938,B,0
55,Married,Veteran,Mental,103.55498788768665,124.15403958583578,D,B,A,90.36236290431596,A,D,44.0598814192407,C,1
73,Widowed,Veteran,Physical,101.5456998577942,253.28478566067406,C,E,D,4.023553941118372,E,B,104.73478246366238,C,1
42,Divorced,Non-Veteran,Both,-93.38374753432858,-213.11944101907505,C,B,C,9.346093033870952,B,B,-199.45949212186363,B,1
58,Married,No,Mental,-72.4191830518618,35.78029683303746,B,E,D,-31.858027545305777,C,B,147.24271631717068,B,0
58,Divorced,Yes,Physical,144.585021754815,-94.39278279587936,E,C,A,19.648270044545242,B,E,-96.86100825166065,D,1
53,Divorced,No,None,-218.00169826155158,29.418016598459463,D,E,B,191.91279872160774,C,E,-102.85750118632318,C,0
34,Single,Non-Veteran,Physical,58.613401287453634,3.3822574752647867,D,B,A,112.27780891077379,B,A,31.67120744310249,C,1
92,Divorced,Non-Veteran,Physical,172.7642772146079,13.396092891905614,A,A,A,-10.05071371190643,B,D,-42.36828919856515,C,1
42,Widowed,No,Mental,121.04544242278334,65.11364035458507,E,A,A,-180.1366437582884,D,A,-74.95209906558162,A,1
84,Single,No,Physical,21.912514409096534,6.683386585036249,B,E,E,103.84582899537757,B,D,-72.8351781635733,D,0
70,Married,No,Yes,118.31770775415755,-3.1048993558145126,A,D,D,78.5220265150291,D,C,-41.94318147247094,C,1
58,Widowed,No,None,-22.442238915912334,-111.16797037981752,B,C,A,-120.24065914502779,C,E,17.027967256286143,D,1
72,Single,Non-Veteran,No,58.14911983905543,-51.10826331825364,A,D,A,121.99803578606485,D,D,-15.086084140070158,A,0
43,Divorced,No,Physical,233.46115839189162,-3.496015469165154,D,C,A,-92.98094203230177,A,B,210.51537664698566,D,1
55,Married,Non-Veteran,Yes,34.144830197686424,79.79227743520309,E,B,A,-38.74997532640727,E,A,-78.47801012558944,C,1
43,Single,Non-Veteran,No,-106.81015536677683,9.272655610598058,D,D,C,-169.00714403939398,C,E,-87.7367235202737,B,1
26,Married,Yes,No,34.30648033590214,-23.902814056675346,B,C,C,13.410814979338658,B,E,29.1772442079275,D,0
42,Single,No,Mental,-59.588682241970936,-93.4824544497214,E,A,A,7.515585118137944,C,C,70.27416099029044,C,1
38,Divorced,Non-Veteran,Physical,-9.93999987958915,-90.53725213731147,C,C,B,-11.659336558162835,D,C,-240.8627222036836,C,0
34,Married,No,Physical,25.383489082147303,27.476718488036877,B,C,A,-109.58156887511414,B,E,90.87149817295395,C,0
58,Married,Non-Veteran,Physical,-182.57615758530653,10.096701649249074,E,D,B,28.949615770472448,B,A,-102.58827863075612,A,1
37,Single,Veteran,No,-46.534623526573974,94.79855874338202,B,A,D,-81.2141451871979,D,A,-249.22088904867744,D,0
83,Widowed,No,Physical,-70.98224835208987,97.3253304516993,B,C,A,50.73623546042882,C,E,-194.58566954637425,D,0
64,Single,Yes,None,121.31608040080462,199.66122326074603,C,D,C,-12.286749370946264,A,B,-69.53571271431062,E,1
47,Married,Yes,Both,22.029332989415703,71.451099494473,D,B,D,-79.81791340953232,A,D,-15.369274348890302,A,0
39,Single,Non-Veteran,No,-91.0885059180495,-71.39460492109812,D,C,B,250.90643606059336,C,D,-12.170400926221198,E,0
61,Widowed,No,None,-105.1240453779761,120.26856496140796,E,B,D,54.95942666515366,B,D,-78.6754157028988,A,0
50,Married,Veteran,Yes,121.60186427873585,-84.08219659918718,A,D,A,72.15303671405393,C,B,-20.175530443308194,D,1
80,Divorced,Veteran,No,-67.75499735705723,13.303375372619614,D,D,B,29.997091948307524,C,A,102.78281582267161,E,1
33,Divorced,Non-Veteran,Yes,-61.51594242675499,80.51745937557517,A,A,C,-122.41837133955305,C,E,-165.9910732282474,D,0
96,Single,No,Both,-124.20661371563429,38.18991452818478,D,E,E,-33.02359001360435,E,B,-32.83723716436791,E,1
74,Married,No,Physical,180.96569146990439,-108.92194952546963,B,A,B,-3.196705544075388,D,B,-110.81906439431928,C,0
86,Widowed,No,None,110.65160197373825,49.47183509000228,B,E,E,-110.88534212836963,E,B,57.889703859567035,A,0
38,Married,Non-Veteran,Mental,-11.970417347606386,-5.286622849873979,A,D,C,50.769330493607214,C,A,-33.85318464822891,D,1
41,Married,Veteran,None,-125.60414159623066,52.11100301404624,C,D,C,-146.4902407764195,B,B,42.298319188908216,C,0
89,Divorced,Non-Veteran,Yes,204.2240167759236,91.08561894459287,A,E,C,141.7751922707696,B,B,17.881572329453284,C,1
93,Single,Non-Veteran,None,8.015191145835532,-74.4492314277496,D,A,E,-56.07335417664736,C,C,-3.473170782200662,D,1
52,Single,No,Yes,37.12094921628887,39.51803921455738,C,E,D,100.20997195532422,B,B,33.07174722985417,A,1
85,Divorced,Veteran,None,85.01238840732702,-140.9571027234306,E,E,C,-24.926021716831613,E,C,50.76386117110664,E,1
36,Divorced,Yes,Physical,117.64723124512335,-136.7142398590173,E,B,A,134.28659690806913,D,B,-37.299880586162296,E,0
83,Single,Non-Veteran,None,-4.815842159368468,-77.1859955039777,D,C,A,-123.76347831027277,B,E,-90.28183290030036,A,1
77,Single,Yes,Mental,56.17214752004052,1.5088252492313763,D,E,C,-28.365157030938388,E,B,-86.81100580140425,B,1
47,Married,Yes,Yes,178.5436212327007,42.7836650633319,B,E,B,-134.93147143823273,E,B,-76.08401213167608,C,1
22,Married,Yes,None,-80.20312018605206,293.2264152614584,D,D,D,38.31786312933095,D,C,-41.10481151743906,C,1
41,Single,No,None,87.55575662338934,13.85184328570674,E,A,A,-44.03148099216425,A,A,138.9114341715144,D,1
90,Widowed,Yes,Yes,76.94340642502563,123.30572058876592,A,D,D,-32.48063310645904,B,D,101.91182979906563,D,0
40,Divorced,No,Both,-8.324085378100477,88.42908887588106,A,B,B,60.757653012949135,C,D,109.26319280661573,E,1
61,Single,No,Yes,-56.95383505463756,-36.05879746743436,C,C,E,21.985614026533206,D,C,-45.71750109755787,E,0
73,Single,Veteran,No,-35.06009771269022,45.790532494639855,B,E,C,71.32049971905101,D,C,-5.4266548782722355,A,1
18,Divorced,Yes,Physical,118.5289498108292,45.214863478050034,D,B,D,92.67046648170788,E,B,110.97350692981871,B,1
20,Married,No,None,23.96230809249656,-44.73768505262737,D,A,C,12.249494210942732,E,E,-136.54018674725387,C,1
97,Widowed,No,No,-155.64580386105487,-52.36162531619362,D,A,B,55.98472618372924,A,C,-44.6261449350703,E,1
59,Married,Yes,Mental,-238.3565408788368,92.06642893041392,B,D,E,-0.16724063958425603,D,A,3.0654676492371404,C,1
28,Widowed,Non-Veteran,None,-100.28726331227983,59.07025476546273,C,E,D,-88.90454807995951,E,C,43.79147391232061,A,0
63,Widowed,No,None,-10.167889101910857,-161.37848772945767,A,A,B,13.57932743318457,C,C,65.46372888867062,D,0
31,Widowed,No,None,-20.975370633715134,28.795695031159223,B,C,D,36.71898522716431,A,C,-40.46351091455217,C,1
71,Single,Non-Veteran,Both,70.28602001141722,9.73034781960465,D,E,C,38.95566270685183,B,E,80.653310853564,B,0
46,Single,No,None,-88.17485884980194,85.34157521712498,B,D,D,60.867527027912615,B,A,-49.095317827931716,D,1
54,Divorced,Yes,Both,6.01289188210094,95.0668979115439,B,A,C,71.91044717431112,D,A,-22.276367755007243,C,1
67,Divorced,Non-Veteran,Yes,91.21764082245026,91.62663646999277,E,D,B,102.37050550384686,A,C,33.38227785343451,C,0
82,Divorced,No,Mental,-140.6524272572775,-86.8538861941185,B,A,A,-30.491096889104806,A,E,22.81091385197385,E,1
80,Divorced,Non-Veteran,None,-2.953234494702474,-50.41311622837653,B,D,C,85.1292069393854,C,C,-131.37503386608472,A,1
89,Married,Veteran,No,38.35360828724037,196.12137787024932,D,D,D,-56.00332447650078,B,E,-1.8184512918878126,B,1
44,Widowed,Yes,No,130.459592418384,-22.840476730611215,A,E,C,17.83844219571654,A,E,140.39238992981095,D,0
56,Divorced,No,Physical,246.37459100632202,73.18071455411383,C,D,B,97.30204127101595,C,E,-48.606179355121796,B,1
24,Widowed,Veteran,None,31.48523914887647,-40.70331002101717,C,C,B,-110.84812922989771,D,D,-67.1459960234667,E,1
47,Married,Veteran,Yes,-18.86287706356814,-87.16076126303246,E,C,A,108.0815523984687,E,A,-78.38796878124874,C,0
22,Married,Veteran,Yes,38.43212039669056,-148.10517387218556,D,A,C,90.4495464911466,E,E,-44.87010273904937,D,0
51,Married,Veteran,Yes,-25.47284580011473,-129.49573771441254,B,D,E,-133.8723302479604,A,D,-1.052671854815644,D,1
27,Divorced,Non-Veteran,None,239.71520866430333,-43.82857200734283,B,C,C,-30.564326142769012,D,C,-22.161344950200323,A,0
56,Married,No,Physical,95.34868042300138,3.1557511441106474,D,A,E,-71.5701628364902,B,B,34.67598653095384,E,1
41,Married,Non-Veteran,Yes,-119.75422908671149,88.25237049417679,D,E,A,-78.33793325168634,D,B,152.1871177199142,D,0
79,Married,Yes,Physical,88.02645173585915,111.18153786959253,D,A,B,98.23145101249881,B,A,172.74114363646146,C,0
69,Divorced,Non-Veteran,Both,177.4532548984282,85.34407677320394,B,B,D,9.803129300360002,A,E,-79.81601693342608,C,1
54,Single,Non-Veteran,Mental,-45.89846463968376,-8.365432786490837,C,B,C,-242.95831317657027,E,C,175.86305781397843,B,0
81,Married,Non-Veteran,No,-46.175706905465425,217.29194768427126,A,B,E,-41.47563677779585,A,E,-75.47760074395967,A,0
79,Single,Non-Veteran,No,38.6181925089754,-21.909442194593915,B,A,E,-41.28374724170449,D,A,101.36270885936509,E,0
33,Widowed,Non-Veteran,None,77.56656224330469,-86.43240584143997,E,A,D,8.568646947561154,C,E,-54.34152873445818,B,1
91,Divorced,Non-Veteran,Mental,-125.21948233068542,-118.82403707918681,A,E,D,0.5687805905959931,B,B,-71.58975036845038,E,1
59,Widowed,Veteran,Both,-10.370518350909151,-63.83599654165181,A,B,D,96.88437209570905,D,D,9.178863927309393,A,0
60,Married,Yes,Physical,63.168374170024,-74.33575427241566,C,E,E,2.829784127830787,B,B,-172.01466496776575,B,1
81,Widowed,Non-Veteran,Mental,24.734924506371012,175.11167377957239,A,A,B,79.04174473151693,B,C,51.795837602992655,E,1
89,Widowed,Veteran,Mental,21.68647014411395,45.43683885802468,D,C,D,94.18082466664325,A,D,-138.47689153599273,C,1
99,Widowed,Yes,No,-108.21723229971269,66.99299470751234,E,B,D,36.81650530922933,D,A,102.49701460115324,B,0
73,Married,Veteran,Mental,21.67274740342899,-130.44630580649869,C,A,A,-163.8719924044766,A,D,-53.866190644818566,D,1
24,Widowed,Veteran,Both,-14.863741561400392,-54.71635012851452,A,E,E,92.04012514655238,B,D,141.7376282538502,C,1
27,Single,No,None,82.56696551503458,-65.79385642999138,D,E,A,-63.07939059054342,C,A,190.1937204946819,D,0
60,Single,Veteran,Mental,31.65091790901148,130.40397261774075,B,D,D,-34.83475226017626,E,D,139.1513185705336,A,1
58,Divorced,Non-Veteran,Both,232.44536236107774,14.744125519972487,D,E,B,-31.742128113708144,C,E,57.8277825808711,C,1
74,Married,No,Physical,-43.3083444454733,-49.21480483091813,D,D,C,6.255144197842566,D,E,-90.72637171652462,E,1
54,Divorced,No,Physical,45.554882568936,76.12051226603623,B,E,B,-140.14242083807554,E,D,27.66496970324261,E,1
48,Single,Yes,None,1.4898751561819297,-85.44144181060304,A,B,E,144.0647305486189,D,C,74.1017151483818,C,0
99,Widowed,No,Physical,152.6658242836117,-44.69261070206318,A,D,E,-122.83627623282254,C,A,10.147371272168877,C,0
82,Divorced,Non-Veteran,Mental,86.3920083929813,-140.21074279259255,E,E,E,-73.09530149666735,C,E,-130.31229171871234,C,1
22,Married,Yes,None,-219.64880561985785,94.37311054489658,D,C,E,-2.9093415242566865,C,B,-2.135261029121567,E,1
83,Married,Veteran,Yes,-95.87358380335009,-102.05214406145441,A,C,E,-23.942876771306544,D,E,26.055980526683655,E,1
99,Widowed,Yes,No,201.7567553633786,-73.94169548628447,E,A,D,-29.271260947481004,A,B,-259.46748156189363,A,0
28,Single,Veteran,Mental,97.8617597415482,130.5397378254465,B,A,B,-304.9809621100665,E,A,-224.90674187286223,D,0
30,Single,Yes,Yes,73.66619459866047,-118.58313088292125,D,B,D,-70.80469075262884,D,E,-72.104008350004,C,0
24,Single,Yes,Physical,-171.82658644326688,23.146267304226942,E,C,C,3.0494853847491084,E,C,-4.1662919253899275,D,0
81,Widowed,No,None,-63.460961969134345,26.75123526728508,C,E,B,-107.94494052248524,E,E,155.0902765969141,A,1
59,Single,No,Both,-165.88324763264822,-33.19214094564321,B,B,A,126.78973315485335,D,D,-10.578217918104919,D,0
24,Divorced,Yes,No,-188.04319099273422,69.24836294066719,B,A,B,-51.16945027798773,A,E,-10.760776105053454,B,0
24,Married,Veteran,Yes,54.47897989593592,-173.16745836085633,C,C,A,133.40888027197042,A,E,-3.478975470287137,B,1
64,Divorced,Non-Veteran,None,31.504561735865483,128.67289244157257,C,C,B,-107.28026477213619,C,A,104.97232096589208,E,1
40,Single,Yes,Yes,26.763551929008635,-3.7062072815408533,D,D,B,-68.05553097458406,A,A,-69.00937482492989,B,0
49,Widowed,No,None,-66.67735426668966,9.45974627661169,E,E,C,-12.850058985747555,B,A,199.66725937052138,D,0
82,Divorced,Non-Veteran,Yes,65.65543431663696,65.79809235836719,A,B,E,-14.742957814656505,A,E,60.7108041863301,E,0
28,Married,No,Both,200.0510534440397,-134.57968409732004,B,B,B,-8.353533001494569,C,C,3.602397838698817,B,1
62,Single,Yes,No,-36.26907135915307,-147.66182510257428,C,E,B,40.838672400008534,C,A,47.20588851116599,D,1
56,Single,No,Physical,-164.18845655188477,89.20922927031326,D,B,A,45.74525213889592,A,B,243.72062260041787,C,1
48,Single,Yes,Yes,-25.191033436308203,-103.79491514264718,D,C,E,30.528215382388524,A,D,-38.39248650666248,A,0
23,Single,No,Mental,-19.023070946157024,-70.3146573135843,A,D,D,15.36473477749382,D,B,75.89345651346692,A,0
86,Divorced,No,No,181.5338212936713,-115.84678387452463,D,E,C,-165.1796523492661,D,D,61.08624315245229,C,0
43,Single,Veteran,None,69.50321877835391,5.797718907917195,D,C,C,-206.72078568851182,D,A,12.774742168608519,C,0
73,Divorced,Veteran,Yes,-57.94375973177031,-119.33813298132141,A,C,C,-105.04578857475286,D,E,45.180084190929,C,0
63,Married,Non-Veteran,None,7.794039232087409,14.94617271343783,A,B,A,-37.540082575893514,B,C,49.11744178494273,C,0
30,Divorced,Veteran,None,52.17685107596787,-17.303463490150676,A,A,E,97.07198748184025,E,A,-10.56828796495042,E,1
84,Divorced,Veteran,Physical,50.934285077765615,-20.230638188451362,D,C,B,100.65626821088149,A,E,64.09011458347008,E,0
55,Widowed,Veteran,No,-90.43276569955486,-98.68229318923399,C,A,E,-185.18329748334375,C,D,-8.54807938540779,E,0
35,Widowed,Yes,No,-82.34500551719493,-16.494613042765867,B,A,A,-82.9566992310571,A,E,67.36850447632173,D,1
80,Divorced,Yes,No,-76.89463132018616,117.5989710085233,C,B,D,-169.4529928339072,C,E,-42.73294596554354,E,0
