faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Muslim,B,A,A,122.63477211186706,-216.3264616935709,A,D,-136.79732353317493,-10.079918222798895,-77.51525009135074,B,D,109.26619430032399,-11.482826263440305,44.67553703935685,0
Other,A,A,E,-38.22235803735117,3.29323943674359,C,A,40.48959791855299,109.82442620457749,-83.12789584626141,C,E,-150.79815590417854,-4.952588793126255,26.618927988313164,0
Hindu,C,A,C,-3.0257283341266024,100.30812199660808,B,B,-81.20227193478685,-214.47985463498097,-17.71080807110073,A,C,75.04993481287762,-205.00918035234852,-70.69905565055838,0
Buddhist,D,E,C,-119.83037601873801,61.44570948133414,A,B,127.32226261693451,248.286022724008,-2.1362134965261,B,C,-116.24845332955623,-96.24142280936503,-29.2143256334371,1
Hindu,B,E,D,164.27030488617393,-79.9208316277491,D,E,-123.92564997130651,38.23589444984054,158.38872943431278,C,D,66.61931970537776,98.35474018037729,89.25237902802179,1
None,B,B,A,-27.206940189366847,-52.097037078403275,E,A,24.20376126168837,-113.71579985656,-80.06950216553638,B,A,210.93247466225057,120.69912884475787,-73.50544655050044,1
Hindu,B,E,C,27.46424430358683,-74.77299984624095,C,C,-27.113198355340817,70.39088124144547,124.47889826803005,E,E,118.49528229946247,113.3575290684019,-111.9731883014357,0
Jewish,D,E,C,-50.9287313669571,-129.85173663284718,A,D,-32.84169484886988,-38.97743585085888,-129.07171705169495,A,A,15.26133779100075,-74.1449096298917,-61.9161519051823,0
Other,A,B,A,254.83497284508925,88.45706464553061,D,E,-194.1825908628283,-58.908295558713185,-60.726130931916224,C,D,-92.54366534833983,2.290208788239072,94.73104962562287,1
Christian,E,B,B,-67.04499768813481,-27.478732074027707,E,E,55.36966457622399,-48.24646519629042,76.11702901650177,A,B,-81.9223068795199,32.84960250471998,149.49092515804045,0
Muslim,E,C,C,-86.54061067318187,18.910234615983352,D,B,103.92015309053212,31.22908549012629,46.6649880707462,C,A,80.39011309839863,16.723847553332032,-162.91629255884658,1
Christian,D,B,E,126.45901216783327,14.242938672613937,C,C,-42.47091672091074,-30.429184415759547,28.453394869516657,A,E,37.551094685401104,-3.471092499903671,-99.59307910860409,1
Jewish,C,C,B,-145.00643701668952,-6.080303630809307,B,C,-24.76306612239569,16.466538347760455,238.33280024501894,A,D,45.02642924940055,-145.04130356309298,222.78468431322023,0
Jewish,C,E,A,-4.300723058385722,-109.50792950598935,E,A,40.9266602772214,138.36681871707785,157.76966004420993,A,B,-28.402482211331993,13.70259307122538,-44.60765019776666,1
Other,B,E,C,262.7248473692698,97.9725778899622,B,E,-65.15312865048196,-39.27595750203688,91.00286678445106,D,D,53.69689615642924,-28.171524741828186,-26.18264376631179,0
Christian,D,D,E,-64.44599073300084,266.71410698167847,D,E,-31.38779953150472,-89.43531447581623,-48.82453880335949,D,D,-102.99348503123409,20.014552851954768,-98.14202416151623,0
Christian,A,D,C,74.17564321482124,-71.18356078482381,E,A,76.88111561024364,80.57433920462404,28.502083165499144,E,C,-82.01522341776142,-5.519123790529179,94.14331002385723,1
Muslim,B,B,C,-51.94603285998499,-1.0674176574447627,A,D,160.1840260170209,178.4345510971861,-31.90138412078539,E,A,148.05515094246192,-99.62930963137335,66.8072474577064,0
Christian,C,A,D,-145.11083950615216,-3.8939515638747695,A,E,26.743118172790098,-34.393266019571314,-19.285802775610847,A,D,-110.86667631904201,20.403901815109247,-134.78308180711025,1
Buddhist,A,D,E,-16.34457087129319,110.65253835585642,E,B,-130.0500564794229,-31.916712586340278,0.24204709662042426,E,A,-79.95736865195765,152.09446393806567,-141.7207085958071,0
Muslim,B,B,B,83.7321101953069,-78.32477372883517,E,B,-233.21509340906613,120.8237377883505,-44.02917452343622,D,D,-15.230330207112097,47.445180298720594,-115.75452395943391,1
Other,D,A,B,5.818203040611711,-158.44763332885395,A,A,3.8523619518224943,110.50114415926657,103.54574504128509,C,A,32.05478577494118,92.81353188063655,25.73363702521686,1
Jewish,C,B,E,-17.505138519512556,-38.76686660502233,D,B,100.61696051961992,68.802940885328,-165.86490993209958,D,C,-63.44721501163267,-85.56262199725398,-168.34643093668214,1
None,C,D,B,-10.530489452114935,-92.9597822875729,B,D,211.68887488468738,32.65846137503558,47.4245663655892,C,D,-10.791845279094577,-93.31142249725467,-163.00563701020604,0
Other,D,D,C,-35.48237342974797,-94.3471743629067,D,D,36.14846128428548,-157.13573147805903,153.74431481433842,C,B,-10.69640988471255,-36.39784272249598,166.03385974487495,1
Hindu,D,B,D,26.45994758414168,81.51456708978046,D,C,-43.55776296607838,-79.765913508492,-117.31142930110659,B,E,-3.5640060158045723,-124.94598953632443,44.202592081047996,0
Muslim,A,E,E,4.138721470828837,-84.82905491687946,B,E,-168.04257476571124,34.18585254286707,-4.5152016686729635,E,B,35.19397531749828,-1.1665653283881385,268.8423957091608,1
Buddhist,A,D,D,-79.38169458601185,5.61078549044169,E,D,40.51753447115603,9.67734256976931,214.91280714608683,C,C,-204.10800520489812,-127.70268381236143,-11.417618350503513,1
Hindu,A,E,E,34.89475611986111,80.12736402128539,C,A,-53.23449638686968,-47.78145087714008,64.0244070550308,A,C,28.90983616742545,17.254815156730434,49.419440101999626,1
Muslim,A,B,A,-65.11829902785077,30.61293915313569,D,C,20.687107812586287,-24.800900008255923,39.76927478320278,B,C,66.1292406858255,-23.098826303274638,70.44987846946795,1
Jewish,C,D,B,-67.82164423293345,-37.93658233872793,D,B,83.90613893731698,-180.43600389365758,-158.45807229535885,E,A,-38.76285331677733,-73.04797398024363,-133.80500437400116,1
Buddhist,C,B,A,192.50769238448217,-57.54628279249429,E,B,8.433061774869758,-87.29892453741975,-65.82991809422488,B,B,2.218445291969454,91.39706063210248,-7.819446560198334,1
Buddhist,C,A,B,-50.20319240329203,6.070984808602288,E,B,-57.64504400163424,-111.93841087066356,-56.366635338912985,D,C,68.98356049613633,167.55642419424404,34.56645732011022,0
Christian,D,E,A,-65.63076167449756,33.457311084159876,C,A,136.34283510649524,-62.84030866296801,-131.71574643877904,E,A,180.49409299907526,-91.7848148607732,-58.2256918950398,1
Christian,C,B,E,10.053610647562872,60.86533864822322,A,C,-120.31689170286745,99.55239665146694,57.48576920846046,D,D,164.85673399683103,-69.72076511937014,33.99212295230237,0
Buddhist,C,E,A,-8.699298646745278,49.49763294568817,D,B,23.47963940985994,142.22777237311354,46.167135556160744,E,E,-65.69015959300704,-10.354743715902856,70.49506576432628,1
None,E,B,A,-101.37610838417062,-34.19874988446216,C,A,-110.1241036963422,88.35239721300236,-74.8722993629958,E,C,141.68424526332987,130.57736546483824,84.42398617135717,1
Other,C,D,B,1.103721518124088,-22.485068668171166,E,E,-145.3766668897501,87.47931825760797,-104.80387941707372,D,C,55.06028096468438,79.21388882555479,-102.79843445113104,0
Christian,A,D,C,-174.9961792089031,-195.20843063002212,D,D,201.98152440070038,-76.07926415758693,136.85491083414473,C,A,65.81721260601263,30.25507847837306,7.75358996692536,0
Other,C,C,C,-70.60325697818702,-172.37304714359752,D,A,-109.9859411350822,-167.6776916301035,-116.08483172651948,E,A,134.26662271434378,98.3554189062071,-53.91545930837831,0
Buddhist,A,D,E,-82.18156483980256,-149.50640512832197,E,E,-39.10027210455606,-27.92335666391026,76.07109443558289,A,B,88.61865454048792,5.218652131741874,114.2837328853719,0
Hindu,D,C,A,-174.91671820012755,14.96745937528756,D,D,153.11483158013596,-73.89246004923831,-87.64333060996753,B,A,-50.6120167473604,-24.410089076896462,-38.65475767116488,1
Hindu,C,A,D,112.84417025350047,86.11792940537686,A,B,-3.7883540394552306,159.99816565002993,-101.62580074060654,C,B,153.7468883399568,-133.87649292865203,2.645347433588172,0
Other,B,D,B,-2.0187662120666716,52.44073364436608,E,E,-89.36468043113985,-191.47775264337255,-53.20310435323534,E,B,112.9612877453473,-25.454591776948444,-19.945378747917157,0
Buddhist,A,B,B,-185.9165628700126,44.9866758992188,A,D,9.968698237586974,-29.915777037303847,100.63805857654215,A,C,-38.51400156320236,-159.15765869241434,72.42181892398737,0
Jewish,B,D,A,78.42331091080956,120.17861810183324,B,A,-7.223436465572407,45.872582400832336,-94.3332152076597,B,D,-73.4822577615059,61.97773429464235,133.5415670073896,0
Hindu,A,B,B,-303.82885908849426,-59.355117477179434,D,D,0.10651376023821865,32.61368612965118,-133.68755920662596,A,A,113.14234657661994,107.8385312403866,-36.056082525179214,1
None,D,E,D,-159.41391001906362,-13.173440095422556,C,D,100.96670919140634,-91.62597198205617,-9.027973930881336,C,B,-173.21980586822264,-25.450304247508537,173.6464541791474,0
Buddhist,B,D,C,43.97773442964607,43.16550410817712,D,A,-70.65123016838496,127.63469694412623,2.9655884813588678,D,A,110.0212210625032,356.4908318212669,124.8611592225814,0
Jewish,E,E,E,-9.84374240973526,127.76545203811136,D,D,-5.712400696324575,-61.827613642649126,-119.32948607793614,D,B,-133.22130280076078,-156.63367356167404,149.52755830568407,1
Buddhist,E,A,C,142.21216628359156,51.10685366530775,C,C,64.60445873777257,-24.48401695233776,65.69033434910027,D,C,169.75495925211973,-145.41867990541803,-127.95411146027607,1
Other,B,B,A,-188.76872070481343,4.518390806586619,C,E,65.2094618391588,-0.4131014336056907,64.35652085243036,C,D,17.312514979158593,-117.9538491041609,69.3916230789211,1
Other,A,B,C,1.327768253505478,-46.692430241720984,D,A,-168.72698027627416,-3.2761237548793516,-113.03486876043482,B,C,-94.99037600601376,151.27809209475896,152.72251214304242,0
Hindu,C,D,B,123.48816210376059,30.24330955002031,C,D,51.54516067270899,80.87469942547784,-7.237841517535258,E,A,-47.30578179691844,-13.863146894618367,-7.902977170824908,0
None,C,C,C,-138.1728561606225,-6.084965468134535,C,D,208.82861545929447,40.081670451639,0.08059519053561973,A,B,-107.92984366659081,-184.7627788037724,-117.2784117161306,0
Other,D,A,A,45.952979689263785,-60.94581204051227,E,E,-73.2323672556971,-28.54617575963671,-60.962193359197215,C,A,-65.91057589082348,-73.73045068802647,56.52925875682248,1
Muslim,C,B,A,-24.86569781671037,-25.3425280577343,C,E,143.92015018543387,-17.864013811061096,-47.74774462849646,A,C,41.644724785670576,-36.64982621944666,-113.14153376867154,0
None,E,C,A,8.882663964152389,120.13718655113796,C,B,71.10888675209527,62.851801444109626,-134.79187514952432,D,A,160.10214903749807,-60.10799550796981,-94.59124209560682,0
Muslim,B,B,C,-32.1529449087737,42.21286005333228,D,A,147.41786965324525,-101.49768479334486,41.642282299027656,D,D,-3.3732683192206445,113.80187114685711,71.90821389879065,0
Muslim,C,E,B,-31.658803241970347,-62.917196715920085,A,A,-90.09872546812294,-71.4322110363439,-115.5705012453626,C,C,38.178138358631706,-200.9861272024073,-222.0205865629171,1
Hindu,B,A,B,33.885787397244435,-211.5633193345146,A,B,5.496007405651037,-142.77942472969062,7.3025983505760035,E,E,93.7605197658567,219.27099518679128,165.81654640416735,0
Jewish,D,E,A,-58.94142075789438,35.90241174049969,B,A,84.63648115716634,25.816031775197274,-26.283053283654183,C,E,134.995407359538,-13.662536662538697,-224.05636883959409,0
Muslim,E,C,D,-104.43732661407236,-101.51149864099875,E,A,-42.45580090312295,-176.15153189197525,39.3198205054994,A,A,-149.0612472470253,-9.306504292373791,94.04680488599593,1
Other,A,E,A,103.17338949970076,-1.9736511573767923,C,E,172.82201914757314,-98.75913217384885,-100.52163403495726,E,E,-107.52056301948565,62.44578693638887,-6.744237769119597,0
Jewish,B,B,C,122.21676631156922,-25.54051394200836,C,B,165.88524629903836,4.286727023919727,-82.30803371963856,B,C,139.01568563926295,139.69616933096393,-80.99820278459002,0
Jewish,E,A,B,-37.41573348511187,180.71929139168742,C,E,-20.109583120486114,-90.58996138208472,-120.11334676673269,E,A,-12.357304676476746,34.46056944115285,-6.899824306074265,0
Hindu,E,D,A,-34.77611797142393,-134.82274392636666,E,A,22.246387042822622,148.76645671852873,137.2336418155173,B,B,18.91366484430571,-8.417231833672968,-21.533396467993697,0
None,A,A,B,32.36006557773582,-44.29908498426624,C,E,-105.27386259501182,42.30550120570349,-107.38981444802364,C,C,46.25868743313388,-203.0675172488892,-33.46169993500275,0
None,B,B,A,-41.31457130691072,-11.31353580614567,E,A,175.34502461615224,-13.285652105001363,-32.373104711613585,A,A,61.02868014833746,71.09804943909656,44.99341174927337,0
None,C,B,E,-79.746541977555,76.26432137170742,E,D,-24.96585111427234,-19.498513229123898,-16.243485699064244,A,E,-112.98898178297128,92.73175599338623,-70.79233303609531,1
Buddhist,A,C,B,-64.23944153366811,94.18902959457355,A,A,145.99728739247936,-126.64576713919453,-38.52944298374785,B,E,69.16837439112228,102.32759719001604,44.22894538293721,1
Christian,A,A,B,44.953705129246046,-281.1200135089885,C,D,37.944125450087405,-201.50051406774648,167.3172259362708,A,E,-135.7311066768829,-66.35319819171086,23.648430704926866,1
None,C,C,D,-16.9586696364107,39.50215202271371,B,E,15.170671328144056,4.380461635201002,-88.75471283633084,A,E,86.51976630070551,111.37126711076633,67.85175358004221,1
Christian,D,B,B,157.1191180139017,-98.48939352859298,B,A,-15.588436986255177,20.431468849782046,16.138103613025244,C,C,-86.81354140307768,113.22835083977554,37.823935100336115,1
Muslim,A,C,C,153.10362425485775,56.377617187470804,B,D,122.00715533789312,-109.0329437734145,22.481101557765086,E,B,126.89859641094003,110.81459514470946,11.382252876712434,0
Other,D,D,B,191.25530825254003,53.723058093640255,B,C,51.33265299197029,-107.91635787888335,-101.85140128786291,A,B,88.30190439635042,-54.49979089681148,37.344397238706,0
Buddhist,D,E,B,-73.48841771781974,-111.50390622136233,C,D,54.912035556343056,-136.27106072955485,-50.57897037090686,A,B,-174.72581176966645,-129.43707643380867,26.24351467605144,1
None,D,D,B,38.84715089403279,135.81378673230313,E,A,43.20763946976291,48.118924937058196,-115.03674609387143,A,C,-103.65288079201636,27.54602821075124,28.458195715429618,0
Buddhist,A,A,B,-120.05662623030355,80.99625648000406,B,A,131.07028223373612,-64.16131684474455,225.67595945048134,D,B,-50.74136921928507,183.25665833225713,50.159569236662804,1
Other,C,E,A,-36.419492076211995,-7.293541360370293,D,C,145.73944547767778,-131.01687613748396,-97.22701021409252,D,E,-253.79576889582455,9.920885188182119,-36.2338183828326,0
Hindu,D,E,A,-36.84210536217501,-90.50372639849402,B,B,58.688718255749215,-130.5908474516643,127.76879865069566,B,D,22.43834570905195,-48.27706354110911,63.61875392249442,0
Muslim,E,C,E,147.0726675879699,-7.864195939279295,A,A,130.90246253067207,-79.09531750151734,166.79242552928477,A,C,-18.406800047138365,-94.87137006112918,-14.851161117421205,1
None,B,B,E,-0.33454298625298484,-87.7642689204962,A,B,-142.76498916692603,98.27129474453332,-42.96833974582317,C,C,-186.466936776919,-158.00865920471819,-4.775589259075041,0
Hindu,A,B,B,38.335056021497664,167.8264946330327,D,D,-74.57112307113405,19.690125324233723,-203.4182121139151,E,D,74.63353354279296,43.78734892609446,-60.38173242641869,1
Hindu,B,D,D,-108.80974148021656,87.03233836674758,C,A,-133.85567124869476,-84.14495067223923,-6.65202701052427,B,A,63.697257791909465,-115.19473672188072,34.84644125711571,1
Hindu,B,E,E,-13.459318617797733,-63.62041746321692,E,B,-48.96135928672797,0.9853707629888275,-44.96786342465084,D,D,96.8423008313414,147.97253054582484,-133.24624197607466,1
Buddhist,D,B,B,96.45706218478169,-6.883791004856707,E,D,-19.844978655707777,-15.649260226215745,221.1898177318547,D,B,28.05506611395318,-158.7112151001961,-53.217392172806356,0
Muslim,B,E,D,-53.18984393684731,49.336737974383986,E,D,35.62587914085446,117.088220867603,97.23111184815639,E,D,-48.03760870499856,-42.9408987645902,-52.23045928470831,0
Christian,E,D,A,23.269314210400264,-150.21608937336674,D,E,-80.71218731261729,-127.44446242771788,23.9954340157477,A,D,-51.21258097014911,8.932361902508605,-60.0166256290112,1
Hindu,D,E,A,-149.90996273124978,31.574287079876544,C,A,114.56252960270825,-197.44752660702267,-48.6839654009856,A,C,69.95980680838206,-101.32040287852391,38.99590987664246,0
Hindu,D,B,B,-112.84482237254257,109.7019439810645,D,E,-77.52502929399398,97.02885101850521,32.62188539575102,C,B,105.96202582895408,-14.786224488490754,-10.242495033180317,1
Muslim,B,E,B,-89.82861383222937,42.32572071049649,C,E,-42.16022545282265,-34.933180702191194,-82.10123875057879,E,A,50.49293140419867,34.69801725360555,-54.43450995198855,1
Other,B,C,D,-2.7851446911187407,-30.624796885650873,E,B,59.56118956947025,-21.774892520631784,44.20378542909179,E,B,115.99560441944803,54.22394788170439,-75.37811735841498,0
Hindu,E,C,A,-87.6357124364485,-27.240063314883283,A,B,-121.31830665463377,10.244713965643419,-144.71140523294386,B,E,262.56712841761373,-71.43065246562219,24.235337428771402,1
Other,D,D,E,-30.31940960073281,-37.19588512645898,A,E,207.11212799905076,66.55039919304649,75.7083747466338,D,A,31.37789528312931,-168.9016662867003,-160.9866033203949,0
Christian,C,D,A,103.12246535302219,116.5155520245051,B,D,111.31430020144586,109.434596790012,-42.18234493510686,D,A,-19.150313265136138,-125.80107755077836,89.50732309100111,0
None,A,B,C,255.93360704536167,-93.78464254639816,B,B,71.6808416853118,89.97684700200507,-23.88370272628997,C,D,79.09370145363674,39.843177358308495,-86.96409119288057,0
Jewish,E,D,B,-81.96055248388873,161.4735730444103,C,E,-62.715696367971944,-71.50279390328265,62.77546542587539,B,A,77.78805410049632,-183.70387005089674,87.96805736456677,1
None,E,E,D,95.77805303123377,-43.61811389039397,C,E,-3.6626792242417614,146.57527277014773,153.42340432135146,A,D,-28.333993685092075,58.84046416219869,-25.15047198853879,1
Buddhist,C,B,C,91.71725507942305,-142.99725339831565,E,E,-221.46027520371118,96.30008348517335,-130.69710657042185,B,B,180.79954668024988,105.15140698463168,121.84843674625012,0
Christian,D,E,A,85.64540665504661,-86.28566986102558,D,D,-37.662525355857596,-124.85656598106898,-180.97959324949363,B,A,24.945014414687293,-140.56700180653849,159.7473819380252,0
Jewish,B,E,A,31.586951273711293,15.835047191794333,A,A,-149.83062520615985,-26.793615277483507,-91.7196857867084,B,D,10.392316390577504,-72.66802506091992,61.212690421784025,0
Christian,C,C,A,119.73197824073108,-187.43678996465846,B,B,32.86355685109301,39.135653920358685,118.56295024578918,C,E,-54.8418896727241,-18.70241567254367,-58.62378900531385,1
Christian,B,B,D,169.19128106114897,-66.32057362104268,C,E,-1.7097867963423725,164.93001633255147,-28.126189638206167,E,B,118.8394506062755,47.687685729898035,-147.19041123669615,0
Buddhist,B,D,C,160.8829674822284,-297.86213419936973,E,E,60.226402932348186,-121.22772516233505,50.92443430989626,C,D,-62.96276737830028,15.300653452250376,135.19827457838127,1
Jewish,C,D,C,87.62504240328933,22.084938637988913,D,D,146.65469662716671,88.01007510553974,-23.472456085389673,D,B,61.04263730090209,-19.284387860463823,132.01104749331037,0
Hindu,D,A,A,-47.39063161038296,76.53158891381851,E,B,34.04087544975457,-38.42066242866902,-35.30250262664604,A,E,61.66133095527553,11.462337830667826,-254.29679829884572,0
Other,B,E,A,-160.33575579220764,-117.83977630258183,D,D,136.3510343653178,57.52604695295228,-132.26866305961306,A,D,94.9040675434349,6.35802756032121,-94.56691352587544,0
Muslim,E,A,E,38.913888062549574,-116.02621172314842,E,D,71.0852780589118,-54.85845004586557,-69.9423254377909,C,D,-24.779866632768865,182.49205467064996,77.51049197307954,1
Other,B,D,E,-27.404089866876387,130.77616298818458,B,C,127.08730973135305,57.76199144613261,-42.254153074695665,B,A,155.7074900844058,120.28565333260744,14.765839784413219,1
None,C,C,C,64.84178960152191,-54.79365743845399,C,B,-83.4102075564285,16.729419601818176,-92.87462119159085,D,A,-105.52480516178717,8.709501057361988,101.82497416221526,1
Christian,B,C,C,209.24051726870482,62.48043307411215,D,E,-135.26342580937634,23.573811659659455,-5.450693868865085,E,C,-108.71532488860531,-21.498118691812003,54.707396885084556,0
Hindu,C,D,E,40.64284799250948,130.57162794372297,B,E,-61.53274461654426,56.26814422583459,25.99207199600539,A,E,9.481603586399432,-35.724596396561026,32.643787558578104,1
Jewish,B,C,A,214.73697812445826,-80.15390488362134,E,A,-182.26003007994714,-168.66675880993176,-15.417842310239891,E,B,-167.1549390992628,77.91651415488712,28.377750881692563,1
Jewish,E,E,A,45.152072663790115,-26.919497150999423,D,A,55.95314930169108,-206.31140709730866,25.591372225426866,A,A,-130.96961244726197,-65.714673550283,102.31971804739113,1
Christian,A,E,A,-50.529713878586534,-147.51987006454377,B,E,74.81914893376181,-64.20914799657447,183.62177617485577,C,D,23.883609737204793,151.03279431082973,-13.88735221514293,0
Other,E,D,A,124.62401459469649,25.035662247291956,C,C,78.27173279655054,-157.35933102769565,184.17276683735977,D,D,-73.50909055761802,50.97151772411822,89.80591935497604,1
Other,C,D,A,23.413478831392474,139.79612652525753,D,A,200.52081041957237,113.39920721160719,44.16971386846464,C,B,114.86341319652654,-53.622579123551304,-4.191359964835654,0
Muslim,E,E,B,-108.7960107029588,-34.493783716076074,D,C,-194.8952009634611,130.2577974755502,-92.96475710333698,D,A,-2.895172867798411,-3.233421850250258,-89.21739649258727,0
Christian,E,E,D,-116.94350082324002,-23.96923989024664,B,E,-55.21930721324563,90.23995371013093,-88.10995252450483,D,D,-16.088873319974905,60.58784695977947,52.606989960114866,1
Christian,A,B,D,-77.21348357473896,125.63307206143787,B,A,98.01807812703834,-118.8592724005177,14.846373346542427,D,E,-78.83192727150151,14.378701325841536,72.24775925770498,0
Jewish,C,A,A,222.07513357726737,54.508038949023216,D,C,-9.64905450180774,-25.777779574018695,269.19181388023486,D,B,-16.055082914111594,210.10184566324588,1.779305665688952,1
Jewish,B,E,C,-66.76890948924856,-132.37858863425103,C,E,-163.08148801831064,67.49912522050361,41.563448915992005,A,A,-39.92715470899573,-9.383555660060475,97.05892109971023,0
Other,D,B,C,-4.9907555410780775,260.8317891157927,A,B,-58.65051092956999,106.9652443352225,34.90684466483596,C,B,-110.2313890631494,-44.18885160778722,10.268525957242806,1
Jewish,E,D,C,9.507214136291694,-135.00833988739186,D,B,-17.9297761797635,-4.662137536943287,-143.57132908385165,B,E,-76.17278899235396,190.07050465367507,134.50540717532326,1
Jewish,C,D,E,106.50681052793789,53.593973393320425,E,E,47.939172877087245,61.50185337859393,-102.76803206710596,C,B,-20.123578900897403,61.40255540214958,35.79694735786371,0
Muslim,E,B,C,78.21830671855966,11.338787666566814,A,D,84.82354912880952,-205.96333136189972,7.817362113891893,E,D,58.70697838362212,44.81883933027669,-64.4051486158085,1
Jewish,B,C,A,-75.83203005542708,-72.46968013432787,E,D,172.2078156420128,-44.265893570898115,11.989809428023818,E,B,22.430368353066736,34.670850235464194,-63.43668123218019,0
Jewish,E,D,E,148.547880235427,163.01179031589024,D,A,191.03009714610442,215.1231366776785,82.77682929566154,B,C,-19.33015016549014,-69.07238121634937,114.00294277851941,0
Other,D,D,A,14.477067598413187,-157.7178561105669,D,E,-5.427576706535662,-121.03654571508089,-131.26430472477657,A,B,111.17169109677643,-127.48942171341362,-27.95413536097837,0
Jewish,E,E,C,-268.3211246717419,30.75238227701143,D,A,123.41289568592528,114.89012215877341,-69.48732091311186,E,E,110.34819982547728,135.71712250662767,-29.688595137806107,0
Hindu,B,D,E,67.12020207341631,14.940245488862564,E,A,61.57645412464405,-61.542160784896105,-36.917003877638294,D,D,-47.713011013394684,44.50941996923044,83.0585728293294,1
Buddhist,B,B,E,129.2461391567185,-72.95599514514,B,A,208.50810040406338,17.580347369684493,-26.096646100847508,A,B,-86.38826811718201,154.0334769238346,52.42449603318898,1
None,D,A,D,-117.68981869949893,-64.28961847993567,B,B,44.14600429090672,-96.29970667479017,-36.17350727820154,E,C,106.47373814569828,-33.85530796165461,-19.854374859794277,0
Hindu,B,A,D,-136.7458051675485,-163.92602264643733,C,C,133.96141194762367,3.679257678059051,63.85137828200329,D,A,76.74524581609913,65.43524542628681,85.63052341804264,1
Buddhist,E,E,C,3.704132183126892,66.39147577493851,E,B,25.38444200329859,45.38205984108921,40.36039068407,A,A,248.18991819097835,44.93721126283266,-8.48620410176841,1
Jewish,A,A,B,-19.582876400038295,80.37993472885574,B,D,-239.5921516410857,95.80749230701487,52.2553175624509,A,E,-33.886472127712594,-88.01479555652014,87.6182586593218,1
Muslim,A,A,A,-32.59880604193355,170.59304519716932,C,A,-14.917849791792914,9.442093055327454,68.52129264154861,A,B,66.96218059922275,-148.99295841480176,118.24755317470898,0
Hindu,A,D,B,57.88649246104753,-52.49956077623228,B,C,-59.81540724453974,182.32430724439902,-26.039908280702523,B,A,105.1326686302984,-125.311629237468,3.7883551481533417,1
Jewish,E,D,B,-20.983876114033706,-158.7190794340569,E,C,165.07243096065855,-5.1401803278954326,81.59591027479732,E,D,187.6273082545872,9.777013576209058,172.6970961731768,1
Christian,C,C,C,130.62175173240027,-32.522541612537836,A,C,-55.92345674338108,-43.25219998207409,65.41165228881435,B,D,276.7931415030293,-9.74675984724379,157.85460096111714,1
Jewish,B,A,A,-68.06833229404265,-7.854573477687977,B,E,-22.290947434420513,-113.80325062538057,-1.642366781956362,B,C,-73.67181000017408,-92.29976208987773,-84.58849066967508,1
Muslim,E,E,A,-21.58816653738765,-148.0474672423578,D,A,49.87396859664368,39.271109671874726,-66.30160256685045,C,D,39.30062206862371,-18.49097285434569,-71.76666897900236,1
Muslim,E,D,B,-154.110143469481,-81.14090147110244,A,D,-139.6368491996941,190.41904010663208,297.9786278966055,A,A,-119.42696349850593,209.451764606011,3.480215736929198,1
Jewish,A,D,D,-56.697509373854736,-34.04693315108452,D,C,-139.21294261024514,-6.332270077140026,-83.96481742982222,B,A,-122.6355779335601,-174.85881950553943,-39.69573541189118,1
Hindu,A,D,C,72.15211134137644,-105.25146870744307,B,E,-71.7139760968985,11.712401191495667,-115.48862407127712,A,C,-68.34134460767514,35.8295324488914,4.793957633191635,0
Muslim,E,E,A,-90.29674246805449,101.17767767420757,E,D,147.73704189216653,-75.3939795213777,-32.347525122212026,D,B,-243.3815283771987,57.05800678261529,12.34396380949716,0
Muslim,C,B,E,-115.37850835767485,65.11794467631911,B,C,-39.623883815782435,77.64142570495513,-50.35638829905166,D,B,-18.6228259429558,156.67096853020092,-93.78593463423105,0
Buddhist,C,A,A,-39.42630197148679,-92.3188330322067,E,A,20.23715952782196,-7.069072727983257,-21.59611815194727,D,D,-45.33960639248318,-43.319377994101856,-58.096866413308156,0
Other,E,E,E,-100.25653182542173,-64.98115361366737,C,E,53.34541814818123,-18.81521433187241,102.4887653580618,D,C,-232.30892499006356,-16.376340481623618,28.25675343649498,0
Muslim,A,C,D,-45.080078129892904,-23.08953903492654,B,B,-202.50268010109073,-13.602650768381611,-23.31431549614256,A,D,29.73213291160607,-73.93810642528953,28.887777452313614,1
Other,A,C,D,-105.54992549135125,-145.11618228297692,B,A,25.329091605550246,204.897158792837,-26.153432342096732,D,D,91.97833537775232,45.92313851979217,49.92686303715019,1
Hindu,B,A,C,-45.428717788279535,-59.87980629745198,B,B,66.03545028968544,-26.297873493431517,46.77555959273963,D,D,-88.57861262310655,-0.45670209225250336,-36.69720892381033,1
None,E,B,B,155.96668677710502,-265.6326745523914,A,E,-25.931116244750335,29.07742266820989,96.36829899947973,D,C,34.19877335624124,4.242020996172164,-23.229536436036284,0
Buddhist,C,C,C,80.48522336913125,-77.96106215270544,E,C,-82.3837211141903,186.08422550853228,-0.5525540457511086,A,E,-93.32717040075535,51.450343842166255,152.38536899178828,1
Buddhist,D,D,B,-79.89556428323384,38.39886204261425,D,A,44.74313739806081,-58.65114503475112,126.20848713074511,A,E,37.42847934767998,-66.34418249578358,39.659870702689105,0
Hindu,B,A,B,59.89755312527907,38.0728186731266,B,D,54.09369177435733,151.64554170541072,41.552489223872755,E,A,36.112836225954375,-89.66039224354617,51.185675246658846,0
