nation,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Germany,92,-27.537253596245968,39.206144214010514,-54.93515419467282,E,114.9545972934639,-52.32298655934693,39.742801159028865,C,D,13.813664753651222,-104.09580953286996,97.84365830968473,1
China,44,30.64799339409926,183.4894373460579,97.09785179266458,E,134.27502549685914,-5.053640588453334,63.85968524211931,C,D,-104.9207045174329,-35.25581459915956,152.90157971062024,0
US,89,18.488992762284955,-195.75808279225845,147.51763497384397,C,-82.66592733960427,22.856706841354764,6.582192087839238,B,E,27.404847004367173,-55.10246679208433,-81.73804369488956,0
China,50,150.1836389287815,41.68019399195341,-6.078166523112314,D,78.77749271222442,206.82884987264876,-141.95945328504652,C,D,160.94332240491605,61.969186208839275,-102.09162082421722,1
China,52,13.129564950931497,-23.274610803498234,-43.690790953162875,D,62.15698381243002,-47.26015200086394,-66.12356290735963,B,D,45.06419547645782,-298.0436310363823,153.4533614978746,1
Other,88,76.12394937555993,27.03474040834095,-51.83422085702061,C,-145.69154669137748,-64.54950434132563,61.68706919774961,B,A,142.20558816138654,160.69316802088227,-43.1229677787659,1
China,76,-143.59959807456897,24.12133642142863,-10.866469863027946,B,187.75226970049445,135.18833958777194,58.25917650313782,B,B,-48.03598487733045,-80.73396532347546,-107.13318364704583,0
Mexico,61,-167.9070019611433,-64.77740747320854,-58.94279713585689,B,-193.1745761702194,-33.25432813328651,97.925831907382,A,D,-3.1114747723125813,4.206682841110463,43.611666996532946,1
US,42,-6.844293409205974,156.81844402231826,9.325455767698424,A,30.975917345441346,-114.43494178429951,-92.7295644973507,A,E,-97.43658726718144,103.25363652523603,-105.449281285622,1
Brazil,43,-142.24314204203185,152.43839218747974,32.88558038564427,B,61.85306612271453,-77.10272474692478,-62.193646148517445,A,E,-117.30620326705986,31.092699882158076,-195.9602944364393,0
Other,18,16.707956482751342,100.60159150598321,73.02381785838088,C,27.742698277960965,-53.40372726167841,8.463660095738424,D,C,-51.32659784548485,-77.70485467897737,-183.76183675764452,1
Mexico,72,-103.18900028080473,50.1775281210189,-21.75815736385912,E,-46.69794928390906,-11.963593213797884,-59.43319407125725,A,D,-119.2313142190535,-31.925882625587064,58.43962296672349,1
China,85,65.63044866460854,81.81655777714761,124.67223916306504,B,44.29634729111706,-76.00846839507365,70.81209938315337,E,A,234.18467885747452,-17.28027698404933,-111.90228508416152,1
Other,84,-89.64824937232324,90.13315452511335,105.66485230528144,A,81.68045659843473,-34.28748259444511,162.62474807201522,D,C,-5.2522005835362044,90.62915434013573,-82.02883712911043,0
Mexico,26,-73.44144502257053,132.71876715705966,-5.717226552968105,E,-23.37465130147925,80.74640748394202,56.2239629245074,E,E,-168.7395762959248,83.36915795006777,6.734142435751966,1
China,97,-137.21182023113636,-19.328678987542137,21.982323864383517,A,-17.275840889390878,72.46047503121551,-40.06765110543398,D,A,65.96957372329145,-8.785472674687192,-190.4156008075042,0
Mexico,24,3.770575144768815,176.56117840908294,37.71469028417392,D,-17.494858313756005,-72.77444012656632,37.680450776620965,B,B,-168.9383704226986,136.4346321059521,-7.448759335566768,0
UK,42,5.309039848376888,61.73202286998847,117.87547610077324,D,-69.7678294099109,-160.05726982432807,-222.53847653705185,D,E,-89.69667235959035,111.62545094313134,54.60682263366602,1
Mexico,87,-86.2160397034565,195.90022155165704,-44.50418444928666,E,-40.70311509611788,2.1700552571805076,11.73159353936413,C,A,-41.70513217583067,98.1329386191822,35.531290438118845,0
Brazil,40,136.57312251369245,160.06073502638543,-1.1019112973215994,D,-62.211006251219715,-136.0993823613327,79.74392313972938,D,C,-16.873848433818694,12.203255561983148,131.55509332879848,1
UK,25,153.87122649695513,8.566155526508567,-73.09939050889452,A,-1.2165581994335966,-22.024707040020196,-26.688398712750605,B,C,134.2433958099238,-115.8827641085977,11.3664708874702,0
Mexico,26,108.6048141419179,58.49168574145612,-76.83933693202509,E,-27.600816744302875,236.0556934473332,171.8900191246159,D,D,-52.99060473860675,45.28552467507848,103.7547177820092,0
Brazil,19,-43.31337540678049,201.17050424804245,-224.54757260219534,E,-106.7871410555038,120.98184147846507,15.313466398615413,E,D,200.88865203059015,-310.5336692308525,-7.377678719879302,1
China,77,85.95758918074084,-109.83458177977619,314.98243249165665,D,-162.55548397151566,-24.117431453133317,-91.18869368086199,D,E,119.61028560567051,104.71134032255766,-72.26774119906437,1
UK,77,118.17997091466515,126.42735606690225,-3.9882072356691984,E,49.24363834332592,129.2339521435933,-190.98165309928606,B,E,28.647113060725772,252.00856517827046,225.22776529404496,0
Other,85,-180.94234030774874,-43.271144042468435,-158.05139873043572,D,211.57737209796105,154.72820007536,-13.369474135424793,D,D,82.410121454328,-203.6044149934779,-33.35003169713576,1
Germany,24,63.34123091309789,8.306789383841757,-97.51616559636965,D,-213.13756431652658,-67.87253970514405,-26.445360453025884,D,B,-107.32898392416286,42.3451630420306,114.37587868683654,0
Brazil,91,101.83283274942998,14.691748242727897,-112.77298953166085,A,-168.14835071862166,-45.21022961447785,59.557304207315596,A,A,48.878736532956495,113.84697974788848,-15.908715782111793,1
US,27,-16.073012731768333,26.097016578554683,-149.77379435604257,A,50.91705064446907,-126.42297896294646,-62.9571856329481,D,C,-46.89353443061009,-48.7123457976152,84.38594418295199,0
Other,51,-5.173375286689288,-128.1948083282802,-76.99064420799999,D,-164.56253677361298,-23.434940861102366,29.211147266087085,E,A,-29.02995217942656,-57.16996170663001,-180.7239157579667,1
Mexico,97,-59.10793732371881,51.87203961734633,24.151597515574146,A,22.952473930922213,151.2977313485937,-127.48170473010609,E,B,-57.96956740429826,13.662306601347254,-49.223283076169075,0
Germany,83,-83.54083138720529,-69.06850760811587,-98.32930006018289,C,6.828269914463625,-103.39824677634336,-60.04394633358151,E,D,-163.65395863158406,-93.9202346250071,-42.52462266088634,0
Germany,52,46.90649049000911,65.5369737317009,-48.035618198935964,A,-41.496496362489616,-124.57477915467487,72.09037101370888,A,A,-131.30695011125243,-131.57988380239715,64.46811088740131,1
China,79,165.38919808316038,-124.32945933604967,-37.10931924270729,B,75.53790434604758,-8.527291273063238,14.546014340067362,D,C,29.171205412967016,-161.86259716632284,25.38037848097604,0
Mexico,31,36.05672150311016,129.2954813112992,83.34274628090567,C,2.9564264173373185,-198.87944474844412,65.30981345957002,C,A,-61.821823133111856,49.37445857488142,131.97684905698924,1
China,74,-83.25573727096383,-197.20460751286842,92.23211521413927,C,-61.742546000626355,-88.09602017844789,34.36171316100868,D,A,53.422942043490174,7.618509345434714,-53.13671764324298,1
China,32,3.770913296870814,-211.1194853202262,86.68699099919557,E,-32.48315362657066,150.73449343789454,31.250605513781288,B,A,46.4243838165143,-7.0392568105502376,-69.32386497710564,1
China,36,14.155953184863668,75.18783459486707,-15.512309649625353,C,60.9326937746416,-20.909636058659743,-78.03872722017279,D,C,-74.27380801308443,-7.575091521404239,-2.594624347884553,0
India,68,-244.2816137493197,39.8030613961206,-105.35922621830962,A,51.07033162186818,94.13765086154228,-20.374875595212437,B,C,-245.46085753027884,-99.17760300252823,200.84498399452008,0
Brazil,36,35.22211424046935,-0.8157218922280225,65.8753370287675,A,-72.66061477770229,-13.096443891998295,7.830699776847802,D,D,-208.20121108547207,-53.28316537336328,-16.297575265358866,1
UK,36,-17.98610835544194,29.912982548879008,-101.42604030998965,E,3.2434817213288953,-87.24114992250797,-145.5977124197936,E,C,-51.19197974634112,-38.99378802253871,-95.79646796650403,1
UK,70,39.45776009399536,59.82973946677309,-231.56841315079285,E,116.01722334155158,17.82507994038152,-90.24911383432695,E,D,82.0476321376136,113.2212334512486,113.83164041294953,1
Mexico,57,-38.44568833728703,231.78559483343005,0.5952055406737172,E,35.880960445897415,55.111962773585155,85.49138410149189,A,C,-157.6489274549069,-15.410685142558933,-131.73471094416308,0
Other,78,143.59400848134703,-28.343377460664037,105.55449912646415,C,-48.55263176233286,-72.67011240381208,-121.67417232054677,E,A,100.50167701083386,37.9607876375765,-20.29546427041518,0
UK,76,134.4171888794411,113.99042902287846,-41.90494047183877,B,-76.88603637884222,-225.2591649977087,71.88202819896455,C,A,92.81236878497064,102.48869486180871,220.4060466549769,1
China,91,41.82184300796285,-4.211437856979887,-74.79924423685031,A,67.84974703059535,29.884004275041885,-89.33701221523268,B,A,-52.70879099406505,-0.7687568755247773,7.067616029623805,0
China,34,-25.09941113450964,-18.598721448362507,145.7751972726787,D,-84.68135484716231,48.17563476320809,-79.20871357916329,A,E,-143.07756195723994,21.92535006132176,260.5529424054228,0
UK,96,108.36051851168654,-114.98586248079434,306.71002703520037,A,-99.9328256138999,-17.533281935411924,73.88042306238842,C,B,-185.26323312206966,-10.216746421190447,80.03511018967691,1
US,86,99.03157993159365,199.99952340879744,87.8424039462874,C,56.939067375883035,174.90300350240253,24.152988229353106,C,A,-5.104533036271334,-35.66770502050371,-140.3588611364545,0
Germany,83,-4.19702621212314,-129.84307168296957,88.06486329612419,E,-29.80006165036968,64.76317254781277,-11.474123709505712,C,E,112.00603499814999,-81.2474760688418,-72.92853566156849,1
India,86,-82.77945954043506,123.68594084566742,97.85048849879456,D,-5.700334323103999,43.929897175112714,-103.19355447959498,D,B,174.3913690762353,-51.92354997193548,-138.42619601116178,1
UK,60,-10.576372485583727,188.32066807784128,87.54775197562313,E,-25.24552334010454,15.509055964845542,-10.820973635223995,B,D,66.00787183991686,-159.3585780372023,11.04092303764412,0
Brazil,67,78.09063090102318,-41.41121880709284,134.31392688180264,B,-83.21379298102828,42.659511716526715,153.62037814097903,A,D,49.56290418652596,126.55101355402492,74.74082163069008,1
Other,96,102.30367626073765,-179.98326166921677,-68.47426290222927,B,-239.93911672515517,38.43499092878122,-79.92821085448732,E,A,-54.81528553762257,86.15332832125134,48.463364578831,1
US,42,-7.539176945986164,-149.87547536316262,-70.38810201273775,D,-118.93848998352286,172.87216515952463,-8.677345970711324,E,C,-80.34670619415681,-101.12468157746493,-90.93054128791198,1
India,57,288.593575702305,8.048667174104022,-69.83876043192619,D,24.421295980724675,-147.20555566255285,-175.17634873247604,A,E,-100.40169865111682,43.123575019237705,12.020118131393122,1
Mexico,78,-10.846724840156693,-9.616113229373791,-222.72282653555894,D,-31.6178414630442,-24.75753116906659,74.70180884043329,E,A,55.339914436849405,-41.695970822411496,-57.49909687013255,0
Germany,20,-346.6535628021775,-72.5727860227701,-77.96411258552195,D,72.89107538808457,-48.34691311588535,-93.96552352917176,E,B,-157.2047351979424,-32.88314258781031,37.471251550999476,0
UK,76,-16.04429553134188,-126.35922693534852,132.2705024885361,E,-23.373702934807948,138.48870067530598,22.18684663314791,A,A,58.043365502839016,-29.949359117868397,26.923974558859793,0
UK,81,-31.385542261577605,-11.751792331828089,11.51116026390052,D,15.248248834196106,67.01187897812895,120.96170265233353,C,A,2.630034697500976,-56.24120753338106,-99.00899028399482,1
Mexico,23,-85.65967430687583,142.31296070702606,10.716937133984828,C,1.7527778354452688,73.23888133283741,11.200525714820978,C,A,151.21324158695083,50.44478940235185,-7.878028884392309,1
UK,76,-153.65552732233715,-194.08716037274772,-37.389503858671624,A,59.8383399572768,-20.159473431507738,12.536921814466389,C,B,-17.214003977469506,-163.1429279965353,-9.00916067092355,0
UK,26,57.71940753358648,-86.91109295918871,91.23017433877311,B,17.693010218539314,-47.2996932500144,-219.3413189769727,C,D,-109.02569204913839,68.53284404576789,133.7953329923218,0
UK,18,-114.62820171485053,21.05487800224299,-51.197946787025174,D,-79.08794768531237,-9.429607710540797,78.25315889566666,A,C,-49.2616032868065,44.331369189553804,9.809168212068812,0
UK,52,-127.66117201812277,-43.24134128430988,-223.59308444313498,E,108.75157530259199,-204.28006955473745,-45.29817402131028,E,A,-124.08262826086313,-37.66957264030763,-125.45263727404507,1
Germany,86,79.68398768526885,12.731951970030476,151.8681611455131,D,40.0935720248775,113.79174504203564,-68.04389363529332,C,D,124.22390170524108,73.16850949632034,84.32422867052655,1
US,65,-19.37467691608363,17.071933771442456,-131.64229353270528,E,-150.98247511565447,31.066524335554664,-9.505095220082103,D,A,160.74570495053834,-162.5661148830039,32.44473521576746,0
Brazil,84,-4.089215815591539,-123.12938996241995,53.20560700743061,A,-106.96439767860986,13.947405454537401,100.83545408073434,A,D,-51.53275709135519,-125.31220352178319,10.47279831701712,1
Other,19,-166.7297198842761,44.606641908703516,-142.1523449104119,C,88.83220326328333,-104.67824889296118,-16.86385936425199,A,A,-11.452484968642716,26.09889622791524,12.630285817041603,0
Mexico,77,82.03809145200407,215.0841365384161,-174.37695733887873,A,-69.52217592291335,13.20216283969209,85.30777035746566,D,B,70.44486017642268,64.846764172334,-99.18038825643504,1
Mexico,48,62.455909091992346,91.12510019099183,-20.626462762064087,D,122.676399748038,145.93405625378082,-111.87406745218644,B,E,-235.56164792726767,-4.385600611400502,-83.24939435157727,1
Germany,79,-76.06332039139585,-153.74201343707935,-234.08011974380275,A,33.10716435021121,-44.42030190021505,83.6018509575632,B,B,147.09969754371951,26.507051366412384,-29.757458818614747,1
Other,63,-62.9832280073353,-107.77051936900617,49.875518179740666,B,-4.30134009897273,-69.63223122643524,-137.18147651920327,D,D,5.598525723489015,-3.5300947560105103,98.1813805983318,0
Mexico,67,-49.68809627106863,43.82995793012552,40.78094774435911,C,71.75474957152434,55.75653362766448,-275.1119675711601,B,A,84.15043081715844,37.52814377846182,106.39294343698633,0
Brazil,87,16.98243078607095,157.02339624239067,-212.75590706317584,E,114.21804321262063,-75.71722101959662,-167.69223498236875,C,B,-128.72205781616796,-25.46908683910722,-19.862511430368556,0
US,30,-2.8777022493416937,104.8347851034221,-25.68699244289015,D,-177.92657527440502,12.342310592912181,46.314195655042155,C,E,106.48171050425348,-121.36358094785227,110.55804041594568,1
Mexico,39,68.60097931952839,-46.85407293500306,-174.69378457543087,D,-89.4485900313443,69.10412233305966,-37.9628474326796,B,D,50.484748328390886,34.142492571059925,-5.771792944735728,0
US,89,173.74066831236274,-11.958234127475093,-110.6863042006571,C,-37.420322131226705,209.94660341307457,-21.546329152942988,D,C,-84.68360767993728,-51.59901577064263,-21.73734429794023,0
China,39,-9.438401255117093,-19.95327427408644,-51.679121221201584,B,44.753002431243814,4.625380252823296,-137.77576178339,A,C,130.15697170576058,39.367441706282804,-0.32858560677365856,1
UK,90,-54.37082141305005,-104.994627662333,57.22060433431956,A,-112.82787867040074,74.06822043347518,-63.0530350498635,E,A,154.0859330382678,115.16499061724556,48.12273922396424,1
US,37,127.32551829203072,-10.41594224128135,89.16310290178644,C,-115.33254254893745,-104.9355702520393,32.40390909696788,D,E,-44.376453773285576,106.05525784484233,-140.83213508718083,0
US,97,271.02744180444324,-159.93714796750365,226.59425154642256,D,34.24524486391529,89.11458681751587,108.79537631055409,E,C,-68.55771676758036,36.35142745718384,-29.726520802427025,0
Brazil,65,-14.157436515801495,36.30141252603944,20.600242981705243,C,-46.734459615816604,-186.76236806956996,104.67315064406331,A,B,-74.5256085381133,-34.81260065796009,192.2019481481692,0
India,28,-53.67825567622666,54.55548699117715,128.9911516442239,A,19.152912891312273,-90.19686685101762,-314.25135249504365,A,E,42.51848484874901,57.05791916799217,106.93867008790599,0
US,87,93.04644378590692,24.18493619069518,-17.882030397027602,A,71.92730414649674,60.886783396079935,47.581001410908215,D,C,-98.18580065017758,35.778655844415155,-48.66292783034259,0
India,30,-33.455252576872056,-75.8353467134404,-90.242466046349,B,-31.732980992160222,278.5597724636367,-89.48039802071595,B,A,35.377838301613764,160.9332076356077,56.00972357876392,1
Other,87,118.7213780515946,-29.931322659125986,-47.987601792814715,B,121.87697867225494,-12.511423153259848,-121.46238169168106,B,C,-18.452496513403783,-30.053994252520948,-85.98813568191123,1
Brazil,86,-171.80661322607364,24.720454600265114,36.68406860386321,B,-29.120046497640878,-11.792862874748371,-53.957779849318534,C,B,-231.47426183685678,2.6177601759981575,143.1819561888626,0
UK,69,87.86416324976567,-100.46213703627967,104.44129629499619,D,67.04766761280328,112.37310536446901,110.86071660758128,A,D,-47.94103221686515,18.979038180905576,76.9420138942378,0
India,59,-53.86555204611136,194.34256315588763,104.45915560646178,C,-120.66638965061264,21.549546916475915,42.83210172695126,A,C,-48.69151971593022,75.15760839261831,16.574334373288362,0
Brazil,39,-11.992946211444863,-119.9386738428039,-22.843475411961016,D,-335.6532482187237,52.43396553098446,186.7065177274555,B,E,72.46578583343687,18.797759870464546,-66.40696533380228,1
Mexico,75,191.94631875235854,20.24125525470181,108.49172480465658,C,105.78164572474418,-176.52808255969583,28.76333292741831,D,E,85.09784867354271,42.12232337902099,-123.32447352057994,0
China,82,83.15375501788552,130.76649308038807,-103.72200507983287,B,27.310991989199024,35.26888598817932,-134.3607118291398,E,A,176.29109756800113,-82.1637203299592,-15.562950510841997,0
Other,37,103.96726445068619,-4.964604510042924,-44.12976183958702,A,-99.60102585737049,-7.557410342504473,-44.33595963545778,D,C,-164.9409208306653,10.169918884681648,40.56101631748856,0
Germany,91,-33.08551014433194,-129.24820142042876,14.34529724781186,D,-73.86200086488137,25.43646918490469,-4.395984460114506,D,D,44.62866161848289,-35.17513602608545,188.8106346155069,0
Other,81,180.6793966632704,-90.01222703755366,93.05456262160638,D,26.94325051226867,13.545462792420096,-32.178575716919326,B,C,-118.09522343567647,-171.59207402005916,112.60039118110996,0
Other,41,-70.48578573087192,-99.2980825127999,5.187025185105891,E,72.15011815541973,-227.0882831733637,131.22619336582295,D,E,-169.5545946452104,-85.94874235955659,-0.6058180041144302,0
India,46,-10.00715373553384,81.01585766580094,74.40887512248025,E,145.0830331012574,-8.008909642629332,103.3672251270884,E,D,8.1787298976968,148.1134656690351,18.65658669584941,1
Germany,66,2.7462452819310452,25.083527642748315,-17.410302263818316,E,99.2137866808255,-58.83876314541544,-110.24596720304962,D,A,135.6081768044948,93.72542718959565,11.868478951760684,0
Brazil,39,6.344451050946262,-52.91896361202956,170.8774634343012,A,-112.29271001044727,126.04938858163426,-44.71857247336495,A,C,-61.15002445856407,-48.52990908738649,153.7005823078232,1
UK,25,7.448173857284503,-32.19056843736577,143.04106045155996,B,-136.02147276873657,-180.6827287143915,69.00045282523396,B,C,79.12771584142929,-88.80387601256247,-30.24820694924774,1
Germany,60,-32.83911844443772,46.287817200336775,72.24461878161543,D,-89.35874158544348,-40.97568395153897,54.58935294701136,E,D,-117.0575696039028,-29.68308367961364,-33.75895519575459,1
UK,90,-72.3945658166411,1.5383497849806549,-163.28648987067675,A,148.16303643499012,-93.50797355219109,-11.321646976720645,E,A,309.2639629745339,-179.44475574001822,-126.12545653262679,1
China,26,32.853135625088,-56.95272109759176,103.9172107378743,E,-38.433439393792675,-38.27872939392739,73.57657385284637,D,A,40.1461021004273,-76.37728895005473,37.220762426390706,0
UK,88,-83.62889976882771,-84.47600937421842,-188.0240236126411,C,-115.52509296704199,-92.00502482535502,-89.465605751716,C,D,42.52167668100111,-77.49433355078182,-95.94616177422472,0
UK,53,-10.139006367329397,7.838436014427846,-97.29639192818976,D,-57.099352248361235,-102.55875669686836,-54.88548548756439,A,D,-54.137088096887034,-124.34288152483093,-106.14220286301774,0
Other,44,-43.98630840114869,110.93141883957003,0.5941557280725094,E,-88.48995197411655,-9.595344542051192,-80.0819603096861,E,D,98.38689729670634,8.812332504175089,90.13830693306947,1
China,96,-20.72037733592209,-18.00094783315159,222.05200133375743,D,29.159270384592027,118.96794263944601,-35.95368955482465,B,C,-108.76678443589576,79.42751491182942,52.45210496777294,0
US,47,-0.540480103513512,-9.616845942208336,172.86967021691822,E,-55.21654789758678,115.5349399511218,141.23179543194243,D,E,189.17500928788743,147.0501104272018,-130.43374669975339,1
Brazil,67,-30.169362992257355,-65.38806971431671,-54.567121977769006,E,-32.9648119430708,-15.543016051709296,-17.297305317856516,E,D,127.70480161560141,73.9064966217892,-48.53097324414217,1
Germany,40,19.139950778302524,-43.185705843533775,84.1664148676127,D,-181.6259806966168,-36.78494899467304,46.680706698053434,C,A,99.73939474119837,15.22170376965171,185.29243241089938,1
Brazil,33,-63.30689593133314,-176.90497033805138,-190.99412874958458,B,42.682881928787985,1.6075547972725164,161.89160871753222,B,A,18.08780996987023,145.17537657699108,-3.148900104987663,1
India,42,-75.63927236632611,77.48037946044265,35.292839703748555,B,10.582274401996239,97.11088308900374,-49.104345769173925,A,E,76.75086132424734,-12.998785129805823,91.64433392939212,1
UK,70,77.60831229056096,-31.01916670234871,-142.05031936260804,E,-35.245573011493605,-82.93377045187094,8.715217230427081,C,B,50.97072051570124,-153.35670931904738,103.86782366153548,0
US,30,-29.18641793458737,-61.31828267929224,94.16008275766585,E,23.689651458852435,-127.7276430798181,-60.86290064850907,B,C,-8.391601657753107,-53.12064173311721,8.83016782790287,0
Other,25,-209.42565700693692,104.12683030057082,-131.16079996147536,A,126.12699231591986,29.50492649223413,-73.30273896110535,E,E,85.03439660016633,-46.00286649230079,50.386960261994574,1
Other,26,-105.9065034768746,17.756066408955967,56.56138138579825,B,11.966723076043513,73.74174984971373,-81.76687740482825,E,D,-23.109369195193473,53.452040275016145,20.15130772391207,1
US,37,279.84280860004736,22.717124950072794,-168.57728201267975,D,77.71249689828113,-70.51252540148225,82.38155030450677,D,C,-73.23633873108322,-89.90590548268423,35.953451963738935,0
China,20,-77.58216796824183,-117.81659513581026,-61.600095903359765,E,-116.78478200517637,-63.239375866243805,69.57348496569924,B,D,-124.2758251553165,79.34295936305284,98.38703422223405,0
Mexico,40,-85.34058708654135,-23.568688062972477,-28.475462114329947,D,-107.3345979751443,-227.94425266181503,104.85816600142137,A,C,-154.90455894933424,-1.9090298004829669,226.6267848161259,1
Germany,56,82.80972711456045,130.92393790336635,189.91343768058974,D,-70.65066589777422,66.7654151530556,-191.6459509771368,A,E,178.36593794128447,-55.89066625060024,-90.20766757864537,1
Mexico,75,122.90129906770673,128.95887663882195,-13.88713161433377,A,-294.59247325221384,55.218551313641825,-111.38115552483623,B,B,-4.806287210144814,-6.292098302763484,-212.99126045493293,1
Other,85,228.28178835113272,-223.59076468377728,182.83001782341205,B,-16.4292793547487,-138.26125391379117,30.099809434191897,A,D,132.99369010988644,-178.35411118870363,4.947379197960124,0
UK,28,-74.31517123902374,23.745611288421212,-1.6265358829768963,B,54.80724638104766,9.972995396276893,61.39292316607937,E,C,-18.284935004551212,30.249708026400246,20.62299290541995,1
Mexico,76,74.64707273898613,4.16587855626836,132.3035326586258,D,-9.448165480837364,135.90819926026623,98.42906995392043,B,E,-106.2020555547268,24.853737639360254,-213.1135559297628,0
Brazil,25,178.10933848284023,-17.620741161163917,-112.75513859772634,A,43.3905644973272,-84.0279832055199,-61.01441296883393,D,E,89.85302775187685,-32.68877915038771,73.01166453891979,0
UK,74,-50.5833756731907,-55.40168897255153,52.23331103796328,C,81.2045592552563,98.92417240074268,107.70835819301017,A,B,29.845912485562586,-144.5126881557052,3.7559504244993733,0
Brazil,83,55.572580285980486,152.31008008427145,7.36853905246763,C,207.84451322643326,-177.90229946090037,-0.8739210809282874,B,E,95.11023799534541,-38.3854133351553,58.492465756501886,1
US,41,37.34244287383289,101.78748645604507,-92.11364249831104,E,34.039378565144006,-75.08356038049986,-54.80853987145697,A,B,-62.66059437028265,-172.37152549517833,26.13769577425981,0
Other,96,-282.9812456266564,160.11658026745644,38.97948907152077,C,-115.64067798061788,30.7465090115462,-53.62961243604506,A,C,-94.66776682402305,46.297135053814195,-20.81853746761385,1
China,28,-112.50552435609995,170.89506511189597,-1.9132127558516565,B,-9.954038544610956,175.1603906534006,72.61274283469939,C,A,96.8038079151604,-57.22686902534837,-12.968561669488729,1
Mexico,74,10.943491225102688,51.02752742691654,114.20099056774045,B,-122.08555098139459,-97.85943868148946,-180.5909489515953,E,A,-1.8783610446755614,-155.64077860396512,31.438599762216146,0
Other,85,137.78646458778246,-81.43538902993687,75.8611225601847,B,30.67538572057142,-97.91981307683277,-119.39310038437011,E,E,72.33375368996863,51.38970337309831,103.16619749642364,0
Germany,22,62.7192083944038,-61.06225150644633,149.8458537478637,E,82.93110538019654,180.96268791257742,72.57104056490903,D,B,-36.70312676824658,-30.636986237261173,25.19043047404555,0
US,58,-74.68944307035702,-34.67326971443655,-1.342027058060612,A,31.43963863761887,-84.4483050114956,7.474237643132501,C,A,54.46060735532993,201.08555992365282,114.77866001355143,0
India,19,220.87657221352006,-68.14257736020934,-48.086622730986335,C,-42.78731452446734,120.2457612671121,157.7412673688592,E,B,-32.82206979770057,-83.21214715253745,89.17925062484694,0
Other,90,-76.88039855351684,0.9057568739204247,-42.250170374023796,B,83.41869065479376,10.075697636522449,-160.0885406840165,C,D,4.567005837726917,140.08201423117862,114.23854297729066,1
UK,54,47.930802720147305,-88.80384412539647,62.802391731380055,A,14.123843650576903,42.07442895726498,-61.28080796205314,D,B,-157.51309009852622,18.531655891654573,42.6174713611681,0
US,89,-0.8619001847112718,108.19352471468765,132.6722815642314,E,-13.772726256749,-144.42343651682455,51.58356403797655,E,E,24.590125602427822,-48.78550633128351,2.065020334447383,0
Brazil,86,76.20363082214622,81.35060149133975,54.17794972300792,A,70.04589236032275,-12.402011814730974,79.14865285426754,B,B,35.860166205335524,-89.56778040734336,-96.17248047749389,1
US,88,-95.97543668075701,174.687306176126,13.220992472777345,A,-124.72847616873877,-33.11961636903935,92.39911590713899,A,E,85.1587657112584,-55.103478548828654,-9.088671301129374,0
UK,82,172.13620034119344,215.1969083172142,135.96511120386867,D,17.388076791955985,63.565869153269226,125.17121856643081,D,D,-14.099683247181241,98.73512033258692,17.016198591609463,1
China,28,-236.5673961535914,-0.6241342146870228,17.19884666886509,D,-49.923243188861186,-236.52434261589636,-53.43974122470343,D,D,51.50769517058706,153.03537057943865,109.82942716536822,1
India,81,-91.61659603602654,-64.31094347175593,-164.46157032189512,D,79.23249986583323,-8.175904614328111,-85.39271514254425,C,B,-90.46364232629612,114.6751921791372,-139.12555731149925,0
Other,96,29.549386610502232,12.966091223810555,11.100383190893396,B,-22.63083013024217,-47.87011528684623,95.08271911305476,A,D,212.86091116584154,74.65327472622543,159.17563445893117,0
Brazil,46,-116.98117291578365,-21.524626149494853,-12.033808641567541,A,-32.329404655788174,-62.24785635220419,35.044958090732194,B,B,-207.99634976856237,-29.340966854821765,-145.40653570043332,0
Germany,79,33.5008068907835,-218.62121279605336,30.841888548064876,C,-66.87494440995663,-22.24194665169306,-41.62598748531677,D,B,-76.26553887470374,118.56590870131585,15.911936669780555,0
Germany,95,-99.32713754462533,-71.8769716527276,18.531479579051975,B,57.70841206259206,91.0758552777364,-38.864524667476616,A,D,-105.10896387935587,-52.25494593634365,-199.78936303859072,0
Germany,37,144.26789196869507,27.492585119490503,160.79635988208912,E,-86.18550997385428,29.185388657437567,244.54387662409042,E,A,37.54269467695217,-108.02380405580196,44.33549096026247,0
UK,76,-135.98530313167038,4.714930540425324,49.07987482574397,C,25.15936643052143,31.597676847207584,-31.736390296128025,A,A,-67.62659492404214,175.27692797232484,-14.775633421833565,1
Brazil,22,-32.495693974417634,-83.70216900651762,-15.874010110655892,C,78.15802119156156,-1.4972524400402911,-9.98485380859498,A,D,126.83657856856898,-32.50686963751278,53.766459743318975,1
Germany,79,-46.486912232992125,143.79246171365978,40.80151447251077,A,-116.27060768726425,60.51536915714314,-131.21661596769258,C,A,-124.89378885047033,69.48498834532727,35.21875890592677,1
Other,59,152.75988181943154,78.30339048273464,-64.79348386282774,C,219.07998212539292,51.50753189574056,-56.00907436745698,C,A,33.211976973758475,96.29367566555419,-67.10525843131757,0
Brazil,70,-20.612524865692954,43.147095749680815,15.573288906227639,D,158.5849683078829,9.937648403786367,-80.11081893187433,A,C,21.11690328499882,47.249345901041465,25.55229491958924,1
