religion,civil_status,sexuality,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Christian,Widowed,Other,65+,C,E,7.188534088561836,-96.8968343353493,96.5614543143496,-32.92504264038944,112.18731819801295,121.08526844725405,176.81694061265986,-60.18596814720293,1
Muslim,Divorced,Heterosexual,51-65,A,C,208.73393909225678,123.24504283220767,-89.63241922777951,-95.35500509794517,175.97619212613972,76.22131104508789,-29.439193309488264,-109.4791221185786,1
Hindu,Married,Homosexual,51-65,D,B,107.80564378878506,-85.58453347223369,-56.84292128191652,50.80517978509064,54.3717841644442,67.26940023545924,-181.9183274226608,-4.731421822138878,0
Hindu,Divorced,Homosexual,51-65,B,A,-6.723442010100056,-211.71034085219236,101.02802533059115,72.22937647591279,-36.802590927625886,34.62696078321618,10.020324150338647,201.31107180384777,0
Muslim,Single,Other,36-50,E,A,6.461291643684368,-52.92263116248387,91.19000512574883,139.88021587957894,-8.498073785620104,55.50227422960224,119.42331698425855,49.14812276384639,1
Other,Divorced,Homosexual,36-50,D,B,98.53098445738155,-10.452666778525073,-135.74546778677853,-213.52132842950974,-6.286578361772101,-53.42154498688587,-19.885992720734198,-22.716175711090425,0
None,Married,Heterosexual,18-25,C,C,-108.45162048090498,105.80214501477332,-82.60083525692237,42.45057973108845,42.72355015689892,243.95905542033282,47.69991838468572,89.48379575274507,0
Muslim,Single,Heterosexual,65+,E,C,224.44793977182837,-50.60283201950331,186.7194842949297,-119.82040431017771,19.380710085254975,69.22337057761976,-26.779314476801446,-22.21121112328492,0
Hindu,Widowed,Other,26-35,E,A,55.67672080101309,209.72796447165746,76.20114593636073,-22.204147720809733,-29.02382239144697,-17.373135268789895,106.80738739647995,27.941089252176532,1
Jewish,Single,Heterosexual,51-65,E,C,7.5227076546242015,40.034838598595,93.40921395737864,125.47115944716205,-114.81655071479229,-18.402963367569534,172.26182641751723,87.56114367983223,1
Other,Divorced,Other,51-65,D,E,-45.58144171401626,-1.436833808914614,87.60762102889144,110.71001062500001,40.30846463972598,155.55294658564384,24.12474274476785,-137.1727128567032,1
Other,Married,Homosexual,51-65,D,B,-45.48971843351113,-35.30863320227377,141.64434413850825,-94.75634311331713,4.432673922845735,40.967361219552124,-45.09285363078463,35.047778623969975,1
Muslim,Single,Homosexual,51-65,D,A,-7.95679480774006,60.224497880246616,-73.93870343687479,-25.348753962322284,6.559220874225562,16.08763377242393,-112.59388222973085,109.47308040597557,1
Buddhist,Widowed,Bisexual,26-35,E,D,-69.18207215422663,11.570507537579706,47.49610162527575,75.03403549029501,108.0781729752251,-97.6201764784463,-42.157793288067445,-6.9717804590084285,0
Buddhist,Married,Other,51-65,D,D,43.39986068625017,-98.37323338869807,-81.93122416392164,-16.105977648719637,7.112802154996032,-63.932774108856584,91.6051089769129,-28.878600345524262,1
Jewish,Widowed,Homosexual,65+,D,A,-19.37890859439095,-96.46677227562166,-87.43620004660909,-222.83510489937868,-16.837365036026384,7.341380046175751,85.3323729455307,-94.83538893258182,1
Buddhist,Single,Heterosexual,26-35,C,B,61.491828331305385,-85.40165371974652,-288.0257576373189,-32.79355709210891,-36.76674831298754,-56.61510937857296,-9.629167458398927,-116.09458266140491,1
Muslim,Married,Bisexual,26-35,D,D,-92.565890068496,162.13487739453961,-131.9118700514677,79.22528810139218,17.010092251806018,-96.66198440518224,74.33136703699364,-114.52637349610954,0
None,Single,Other,65+,D,A,24.433025873478854,-60.217799085766785,30.971457833106363,98.90813244675736,-86.6698413140684,40.49014441898087,-124.99867264077163,132.86040848747285,1
Hindu,Single,Homosexual,36-50,B,E,-184.78221030044105,5.138619536533353,67.92289485915879,-51.157162891671895,198.83142607956222,-7.8402678167654685,-85.16637790438745,-161.49979253908356,0
Christian,Divorced,Heterosexual,65+,D,B,15.278255889922681,-5.24485527718005,8.414259722281315,30.765536945622497,-28.501376329574953,-23.793530013234356,-183.99078684753567,76.57135292387525,0
Muslim,Single,Bisexual,26-35,D,D,-133.96592954015253,133.26055359081047,75.8781779116098,-172.98612984688108,-139.7657772438523,-1.6147361277847745,30.454301432284236,115.88279075842622,0
Buddhist,Married,Homosexual,51-65,C,C,60.7522218550002,-90.61177524563372,47.38974830516544,12.05639766136943,66.37823582432118,75.13248744767685,14.755680770549532,-106.25196146044655,1
Muslim,Divorced,Homosexual,51-65,E,B,126.04500358766491,21.116685893367997,-54.17533638497992,-39.08104244380226,-4.947447696600344,54.881586347806696,68.37693630720715,167.00327477650433,1
Buddhist,Single,Bisexual,65+,C,E,53.517033943588785,-75.26247296332613,-224.54890394551282,120.54923044772963,-7.5113002403820195,167.2607111583383,-62.101688783725784,60.03043194060259,1
Hindu,Married,Bisexual,51-65,C,C,-150.57877823528085,-23.793674379169854,-20.10224738980948,-46.22132760403754,21.546140493739127,165.05710869174445,-28.68038852052166,135.28554357377067,0
Muslim,Married,Heterosexual,26-35,E,B,81.74521301075008,-112.81589327727342,33.484489032068446,-98.48900706856232,46.96372305367642,200.64663525437086,45.09658250215068,-209.05923627231445,1
Jewish,Single,Other,18-25,E,A,-20.926356609890664,-65.04916744388365,40.03650480465922,59.445973708896695,-256.6784852862462,-39.54419514933894,-17.20614438060639,19.39319857355426,1
Muslim,Single,Homosexual,65+,E,A,-90.4980872330941,-56.96956231885682,-24.049530567386114,-67.44900094060301,99.95280219466186,-93.18249794046244,-124.02650985975818,-105.12093687958861,0
Christian,Single,Bisexual,51-65,E,B,105.84783117434395,55.6709729829185,23.288900637268974,-156.9232041786139,-63.686462978988764,167.13638592776775,-48.149278706360285,30.932879765260164,1
Christian,Single,Homosexual,26-35,D,E,-223.26757809696892,-86.9201379215838,106.61098355212056,-106.84787633178755,-78.45361506781448,84.58403444080218,-7.77273652215639,-114.05723107271477,0
Muslim,Single,Heterosexual,18-25,A,C,-142.17548378439338,-50.71482321533941,80.59367425019516,-123.37805507867677,-65.26257712618083,-200.7236063816153,-113.78721670563753,121.04561278785823,0
Muslim,Widowed,Heterosexual,26-35,C,B,50.27836585422395,-3.960452175133767,283.67491032602896,-43.79046477584866,103.32038833631943,62.967744253374946,148.12387336353444,-102.67608098185454,1
Christian,Single,Heterosexual,36-50,A,A,126.52846860871345,-56.61244229085665,25.61836643668558,-37.50097887614318,137.82543752578854,143.50230711848596,87.91152587962806,-67.07838688582211,1
Christian,Single,Heterosexual,36-50,E,E,60.21896811000161,61.53728275034895,-139.5971506136317,86.5091901808113,76.21799301084502,56.88742912227769,42.52257368550628,-41.16789816874712,1
Christian,Single,Homosexual,51-65,E,A,31.48273201236438,-130.72154434474695,-293.51520411452344,112.44225613697203,32.058661198857976,36.57059326445448,-90.2651217270923,114.61871295273009,1
Jewish,Divorced,Other,65+,A,D,46.02419755644711,227.72742134412223,107.79789051032718,-72.70305714232276,138.17959473188324,170.96386409874816,-93.08354620158,-72.3260667708822,0
Other,Single,Other,51-65,A,E,115.33466698146617,101.70794654821114,31.59079691993335,46.38719652640807,-40.93954257632825,-30.262752440354916,75.4408663003555,56.04120666484176,0
Hindu,Divorced,Heterosexual,36-50,D,A,29.07228070395208,-215.14650990865687,-1.2125542317662792,42.91015295991406,121.0771736412035,19.846321531344152,-5.669078237247631,72.2395286292998,0
None,Single,Heterosexual,65+,E,B,3.355359818508842,-78.2872095352217,36.91198831058037,36.737309077822,-160.70474519610949,-168.48282072977915,2.1584776052011394,195.2977513839026,0
Other,Married,Homosexual,36-50,E,C,46.11804019305366,138.91905912423178,21.997075021091877,-94.89631017387667,157.19420980331475,77.41334967553439,-88.62843226908048,28.147605048221624,1
Christian,Single,Bisexual,26-35,A,D,-15.697330618794606,-46.93633156682766,-115.60707010443659,-202.65478102126627,-44.21903540910855,30.050359985120274,-37.76183354520791,-71.16015630097813,1
Christian,Widowed,Heterosexual,26-35,B,C,-166.0524561211005,-34.48351661915762,78.50269632740434,-26.880345953075324,-90.62516747806507,6.631289398396737,13.946801649736749,-62.76007309103689,0
None,Widowed,Homosexual,36-50,C,D,-55.93755489426159,68.80543721045078,-190.399168835457,-102.48449039609685,155.90793253774675,-69.94357413958069,36.08288232877809,-117.16222837026362,0
None,Widowed,Other,51-65,A,D,3.0961785029373616,-82.44095573384101,124.66846937969862,-49.27038464584765,-82.93899667059004,-59.748645389545075,-107.08424395758325,144.65341852829442,1
Hindu,Widowed,Homosexual,36-50,B,C,-74.21413995259965,97.81471453334221,-70.52498400015152,15.734331208808412,77.6537685065802,31.14166276039073,-136.7388022025245,-111.22619772265858,0
Other,Widowed,Bisexual,65+,B,A,145.43036460926973,-15.064977415766714,-18.517787499651437,55.95999849015345,-154.81525137245634,-90.6328817292609,28.43558702525309,72.82289480136467,0
Hindu,Divorced,Heterosexual,26-35,D,E,13.06844883569836,128.16058844590293,-22.471245180436785,-140.82876796547416,47.201748819658434,-60.09318315777522,125.16127251994457,-6.87376482899231,1
Jewish,Widowed,Other,36-50,D,B,89.25327440212641,38.38397191398978,52.587573578126154,135.2068962512703,182.44641790299974,-23.46245100943794,74.28018612125898,126.14820705730523,1
Jewish,Married,Bisexual,18-25,D,E,-65.21804056102802,7.6489096664705825,44.399081566727446,-14.221151649374624,-62.9888538056408,107.36220319240297,-3.800892095420451,-73.09801168248308,0
None,Widowed,Other,26-35,A,E,-129.0933356572189,-163.21831769769673,9.046504573349873,45.07168112048526,118.47010816865328,-55.97017279781019,-133.40230545995132,53.80851446372576,0
Hindu,Divorced,Homosexual,36-50,A,B,32.657485401325005,49.56790591989273,155.61341444441888,-122.77638331728416,-42.215643454265525,-135.10598269834745,-178.9180347172507,-240.2412693024564,0
Buddhist,Married,Heterosexual,65+,A,A,-86.40407860808654,-180.08968338026156,-71.56156832180852,36.76892145389001,-21.716109834989123,-121.78410156645778,-123.84983811988471,38.50145517335577,0
Hindu,Divorced,Bisexual,26-35,C,B,28.71781844401815,-176.520890051733,-5.688157607278119,-101.09826954813548,-54.75838018552813,-44.19895444812993,22.347479044956238,119.94569682897425,0
Jewish,Divorced,Heterosexual,18-25,A,D,117.71643682120158,-124.97286915832323,-40.95170356026725,31.25267217202612,-186.7717009633839,-168.20510496175723,-21.514364418304492,-240.73616965768716,1
Christian,Divorced,Homosexual,51-65,B,E,51.12086255394082,77.249837266482,-6.785366188895944,115.27619825299709,101.0610019127841,-95.76389686086377,-12.79838494251117,-131.86776973426078,1
Hindu,Married,Homosexual,65+,E,A,22.42453942452805,-42.05430969478378,-85.2261038891832,-79.81391056278405,85.99841299851171,-12.808764015328023,11.644214772133836,-55.18765409447649,0
Christian,Widowed,Bisexual,51-65,C,A,86.2249517947375,-81.47955024826162,-157.03616003965934,106.38717352649208,58.002382419829566,160.47087234866515,-189.9464397208761,-28.949621498967392,1
Muslim,Divorced,Homosexual,51-65,A,C,-176.5430959124984,-77.40232714370481,4.3361699783743095,110.23543639875042,171.8590611822862,-73.39466257480181,37.237752055434264,41.03221526074587,1
Other,Divorced,Heterosexual,36-50,E,A,-90.93580291026444,-13.47273300794064,48.179392904973945,13.123656776994522,-71.76682348830353,-165.05039637807576,-43.665677605394684,-133.3251250171677,1
Other,Divorced,Other,51-65,B,D,-149.8002639242993,198.4610849734669,-24.895276390407027,-79.52591307928729,-62.90154630662077,-21.071287441573105,-43.289043869858936,-78.84414274953264,1
Christian,Single,Heterosexual,26-35,B,E,-134.53013111635101,-9.527516350342506,60.58974896604017,18.67396599316843,78.86102264109435,-34.13454074802908,26.613885612079695,-83.10122202158927,0
Christian,Single,Homosexual,26-35,D,C,-119.61953850933466,-21.5950939522565,-36.939300925544394,134.43411749613708,29.647829304952015,53.407412737930635,48.03708240708254,49.462064620859415,1
Buddhist,Single,Homosexual,18-25,D,B,-90.26490741630695,134.9593220254847,33.66925526654658,90.40082830774307,-110.98388442868333,106.70223391090319,81.00365630364446,59.06429339471793,0
Jewish,Married,Homosexual,18-25,D,B,49.41259414517729,-97.47027607926124,76.04577297790416,1.8619365063578162,-74.43495400398803,-282.35148378668083,22.29780651889911,28.677910833376057,1
Jewish,Married,Other,51-65,B,C,85.86907886542122,-62.50209213776516,-45.075814918255666,6.111806826578052,-25.236942276922335,-54.49421236972628,6.288819901505252,45.53346366023088,0
Buddhist,Widowed,Heterosexual,36-50,D,C,79.83528964082437,19.384172184382,-105.08075767112881,-53.627633573550185,22.810500838617855,61.11902549093836,121.02795087151254,4.229110233557008,0
Buddhist,Divorced,Other,51-65,D,E,-98.84175509417848,-142.76983503535754,40.08379547569174,164.44230535588827,-183.29859734804336,-68.71527134323127,3.1569383851677255,28.020592714551867,1
Muslim,Married,Heterosexual,18-25,C,B,-13.408173553787462,-159.68250872784878,187.70384741711513,7.13742740680488,-83.66348095509318,166.48576450697402,83.87879245381914,73.44486123318443,1
Muslim,Widowed,Other,65+,A,A,-98.21339841328187,-63.974780614019025,-297.69544492614875,298.44888533685037,-40.885131680913304,-29.663638690869593,61.1817601432226,-176.3815249138946,0
None,Divorced,Heterosexual,18-25,E,C,-57.69055260670907,-61.99175656597241,64.42423498872128,147.35380830565884,-23.197419954380692,72.93857653209331,75.7497854925971,-200.83442128493428,0
Other,Single,Bisexual,26-35,C,D,117.54488204963917,-93.1179606332879,-196.3274807467212,-79.99429305835447,81.75299957564867,-194.83411854311373,40.42002107295535,-29.463319765261037,1
Other,Divorced,Other,65+,C,A,124.29429035135384,55.05277059476492,-15.406252235360295,-47.30847449455581,-23.52717536662349,-192.60996205669625,-68.41330138857627,-1.36277366468483,1
None,Widowed,Other,26-35,A,C,50.450419100668334,-18.3419746897598,-56.920018192336464,-89.5924595110126,61.339386145127285,170.80825022019695,-34.34758852471552,54.5631031113369,0
Other,Widowed,Bisexual,36-50,D,C,-22.466754091328696,-103.30944462433487,-70.8994433277748,-78.06083089111677,99.41216214804693,-148.37423809348883,-73.89122772342246,-98.61492632176126,0
Buddhist,Widowed,Homosexual,65+,A,C,-134.7220252977537,23.208263934743186,13.16382432346574,-65.79745944216343,-53.56707897131081,-107.66695292398556,137.82094208128646,-189.5164795975499,0
Christian,Widowed,Heterosexual,65+,C,B,-123.69387399087692,107.25986164481851,-83.86067559028744,-11.243444918534246,20.652484197233665,85.97722398632662,188.89064928079756,89.67414701149666,1
None,Widowed,Heterosexual,36-50,D,D,58.78189936289709,70.51601606795303,114.80358677236724,-10.77110668524808,20.678516429084475,61.59383881591749,1.3511511264239824,51.592796645786876,1
Muslim,Single,Bisexual,36-50,E,E,-4.815381958570378,-193.19137682647386,-192.18072719650758,29.330701525752858,-52.08018816892538,164.14962151452767,-34.28103578009862,93.74284333237408,0
Hindu,Married,Homosexual,65+,A,A,9.052095193267505,24.535395513122864,-64.9767190139655,15.330641956964005,-18.897473449647663,2.3852937084149475,118.29453414660111,-126.21194570383803,1
Hindu,Widowed,Bisexual,65+,C,C,79.48157686356694,-52.326187127435595,43.378994889041905,-120.8901856287491,163.38403934839346,-5.567482961147174,54.90144281167618,-22.807829719012982,1
Hindu,Widowed,Other,65+,D,E,54.35537909984616,50.721528191745556,24.48007653612045,178.03804266708698,-81.51990465880358,32.315468908304275,13.384372527089564,60.62652087127105,0
None,Divorced,Homosexual,36-50,C,E,-141.8682429028483,39.19211112606138,-33.833999031800694,65.8013367818866,33.801826062464734,35.79854628954512,9.341203365654554,62.17886277024016,1
Muslim,Divorced,Homosexual,36-50,E,D,52.73694109357373,-19.398776297337804,95.06790824697582,54.49763994874941,29.631622555677716,108.45382965362373,-82.04451191810041,95.94756734405694,0
Muslim,Divorced,Heterosexual,65+,B,D,37.66313647058033,-111.6803194876325,180.58432168646794,-119.54062465174479,-142.74293993464812,107.42594835729507,-57.95718597965405,223.5593649654541,1
Hindu,Divorced,Heterosexual,65+,B,D,-19.900222745532524,-64.79172775356068,-58.59398294434509,16.482650649309928,-134.3543692795956,-49.77710935622345,125.64113310446882,16.763440542587464,0
Jewish,Divorced,Other,65+,E,B,6.922591684807938,59.87755786022193,-86.1096888083098,21.50527874032572,-19.89107219431712,69.53519981229029,72.28525218345895,78.93369924606596,0
Muslim,Married,Heterosexual,65+,C,B,2.5951437094316474,106.42998346633857,-82.78767170779068,38.52439151611099,-93.40875994406272,-2.5949480235473206,-57.849125531263944,-10.797255867821193,0
Hindu,Divorced,Heterosexual,65+,B,D,57.60483751344599,-60.53738145202905,-29.65470294762133,36.93358333602363,60.1976030705262,-74.98528486036969,-65.0969689570265,31.102880587880783,1
Hindu,Single,Bisexual,26-35,D,B,21.77469493804339,-91.36973923049877,-29.420780471948348,-111.07174159877596,54.757067888388335,-87.02811226222528,-196.0318302962627,140.74327706948796,0
None,Single,Heterosexual,51-65,A,C,-85.39447262701071,166.1521041131247,-178.27436082616248,59.31621133194959,32.898353385837275,-86.67603224251744,-161.52875624827075,14.146065518041292,1
Muslim,Widowed,Homosexual,65+,B,B,82.89154330808897,-128.3539593410985,-108.64098428827525,5.603511935372102,-113.1871992229778,-38.32595803113873,62.15169279726208,-204.44454390931398,0
Muslim,Married,Other,65+,C,E,-40.50212427612441,-124.42558738915889,273.6489058148439,-66.60818753889137,36.6934849043981,110.05078423046004,-93.77304134827094,30.92749446990687,1
Buddhist,Divorced,Bisexual,26-35,C,D,-154.47060997693575,181.46033429336723,60.36221898725608,71.03197925320295,79.38030071646405,125.89177984658528,-92.67199489087709,89.67629096244102,0
Hindu,Single,Heterosexual,36-50,D,B,74.82435970605694,-43.270612370314645,234.4563795612581,-260.2143686215069,43.61534793327383,95.81470301655855,-44.87970165425911,-3.699445678737951,1
Hindu,Widowed,Homosexual,65+,D,C,40.783739560741424,-41.80687054049891,98.17149273459607,-27.46581927132297,-119.49170339786363,-144.68374476797783,-120.6871530587785,-156.58197418497687,1
Hindu,Married,Bisexual,26-35,A,C,97.36978891847924,6.81345446671883,-50.53687853542003,32.11829252081628,13.694667803717774,5.336767155588944,-33.5559706815932,-154.97685639292513,1
Hindu,Divorced,Bisexual,51-65,C,E,-88.11782338194146,-25.944705340799747,-58.40679620500205,-142.99491637685637,143.7056612254654,-4.680768315033379,-42.62015115866811,-75.56904360584323,1
Muslim,Single,Bisexual,36-50,B,D,-21.230780444071677,-128.8776133605588,-16.093018476277166,-61.39122618504314,12.494689696611365,-147.80681990598873,95.6656531988685,80.20422426197258,0
Buddhist,Widowed,Heterosexual,18-25,A,E,115.38082683754808,-241.1630052100851,210.9506732456416,154.92432429961113,7.168868297640146,-96.91763284743612,29.955749825334998,-16.6488293831897,0
None,Divorced,Bisexual,26-35,D,C,-44.92595500930802,-79.73299005018796,-107.99294071729382,147.82690383366125,5.692401185317171,58.155731775602234,47.46372276717462,50.62558796520472,0
Buddhist,Married,Other,26-35,E,B,116.29095480274209,-37.391080572333415,21.35171902025095,50.91748945710886,33.07283686121607,-160.49224656677353,-211.66071994740489,183.33390710392646,1
Hindu,Married,Other,26-35,D,B,31.062428363282567,-119.27764644255616,-5.111320161623607,-232.1279634384787,-13.535958499114297,2.7899786442962364,138.4852875770228,61.73211157776868,0
Buddhist,Married,Bisexual,26-35,E,A,100.82926088860236,-54.608194172498074,38.42834617509677,58.071640960875435,-73.0600387410899,-82.69955118692218,-123.00382105207245,37.1111295342544,1
Christian,Divorced,Homosexual,51-65,E,B,-16.749867324931785,-55.684818460967165,160.3450550186589,-10.117570461647722,-140.70868616207076,-43.36813520254586,-176.61359522808067,-37.60486677952962,0
Jewish,Married,Bisexual,26-35,A,B,-282.25004035121003,-164.6393981168906,25.2467611047417,-253.2597149088394,20.240749785386118,-46.342670212000044,74.17743897492328,-8.6764499390906,0
None,Widowed,Homosexual,18-25,C,C,-87.65085428461651,67.22996436963314,-119.52651807673374,-48.16590538120708,-28.94805065884503,-26.612053431769077,-193.55742874670054,-89.62808131023608,0
Buddhist,Married,Bisexual,65+,A,E,-145.53854451374508,-53.35278883800911,-139.9460681844863,167.90379083445814,130.07700347316455,177.30150230012717,31.329007498102136,73.77204295161775,0
Christian,Married,Heterosexual,65+,B,E,-40.40065891601388,0.6969455592606963,-21.780543321122874,17.43590898757225,76.18791326877925,99.11325990137776,33.47741868829243,-14.370701336778396,1
Buddhist,Single,Homosexual,26-35,A,C,74.46810567847564,-83.5873040277435,82.06981725753796,-11.242011780368173,51.086635334491746,-102.98011714349657,-152.34306733898987,-34.99393550709839,1
Hindu,Single,Bisexual,65+,C,C,-52.96440865926364,-98.55979923948621,109.48417484095697,121.6285244965178,66.04391567833991,169.81460655496718,-6.417722003566717,58.37463942686828,0
Other,Widowed,Heterosexual,26-35,D,E,2.731739505223633,34.115627107881,-5.225710239927358,123.83635147494945,93.73485377901754,-98.80476718849765,106.5594499767528,98.39362432120818,0
Buddhist,Divorced,Heterosexual,65+,B,A,78.39065602484698,-22.370616510849384,-79.18184720821134,117.77032609786421,-211.40587240834273,151.59866250921544,-62.33088672881224,110.92776851975981,0
None,Single,Other,36-50,E,A,-29.30274290073895,-164.54159725033102,136.34786505763873,-53.39199729305369,37.492862798523355,-39.721517792237044,5.029846218515861,-180.46973484499838,0
None,Divorced,Homosexual,51-65,E,B,-21.51593785023024,-96.6926458071018,-23.28912565911774,237.5233660606109,-83.33186076733975,-27.04148200264592,-71.58386965490624,-18.662107489680764,1
Jewish,Single,Other,65+,C,D,-9.461651893582339,14.02401956280063,-82.72933365186556,-55.05879940217636,-54.10602467169999,58.58544761442352,39.958366157716334,-164.78891768938448,1
Hindu,Single,Bisexual,36-50,E,B,-102.24664389073139,63.50600656320605,-60.66288980657287,109.242479529141,-112.92495157481186,-31.351910458060644,22.57334516668882,-65.84061923838452,1
None,Single,Other,65+,E,E,-89.06958844435714,-51.53413468693899,1.7768148200398355,10.129675732312737,-102.17851723816726,-212.2809529816377,125.2103327709643,70.8490525076548,0
Jewish,Married,Heterosexual,65+,E,B,63.72077732625255,9.474608350840876,-36.78349013229545,58.87984206617617,155.08693868332972,83.02715362984208,-43.45561755607342,253.32101634008586,1
Jewish,Widowed,Homosexual,18-25,D,B,-55.94172361820624,94.4281243082753,-354.9974829392262,23.206564633459163,-39.088193733135576,13.800888610778895,-62.52683148778014,-85.74522224611287,1
Muslim,Divorced,Bisexual,18-25,D,C,180.2616152885122,101.55628416676383,-7.803810669776795,209.69157648780615,41.222365350338706,-211.79346135928589,96.2340633860916,117.63364432403094,0
None,Divorced,Homosexual,18-25,A,B,22.95487891620476,-85.91485589726192,-160.07333415686534,-26.963314379193264,70.12140860941277,-44.560479964870034,7.954788913704661,-9.805168752740908,0
None,Single,Bisexual,51-65,A,A,68.21891716883,21.831273252122756,-9.450552258006892,43.210356383902706,-175.54956305919166,-131.25770035495896,-89.5941598180622,-119.26050023455721,1
Christian,Divorced,Bisexual,18-25,B,B,-205.36013459780725,-105.94015782557156,-97.02855178620653,145.98110063274677,-12.164085071900162,-117.42293887175947,12.879466871951717,-44.974853276066,0
Muslim,Widowed,Bisexual,36-50,E,B,175.90421596845093,11.55775129429178,38.780836597859945,127.83721486720647,113.7680275530994,43.358300437717816,17.68671196608625,146.03751359177494,1
Other,Divorced,Heterosexual,18-25,A,A,81.91526007026866,166.29872160137157,-1.4632704826910403,0.46923449596752126,-25.097452023577183,-62.16293622381039,62.406975401852684,-130.03679244175586,1
None,Widowed,Homosexual,18-25,D,B,103.52880731617763,-39.76623246518183,31.885336764799817,224.22487850648366,76.41796985866166,-105.5161848120632,181.18816412884138,-114.37506697788456,1
Other,Widowed,Other,18-25,B,C,-19.964264273386107,67.92024972944427,47.77270955592074,-6.601414862539255,119.36326199395681,-144.17535277309216,-8.405788953314367,14.724800607309938,0
None,Single,Homosexual,18-25,A,E,-61.398617625823526,22.92695342144162,-16.34739093517316,42.28544853724233,19.052053822545805,-13.160237085893709,155.48504344548434,149.2908399444415,0
Hindu,Married,Bisexual,18-25,D,A,156.47323203907078,-100.43337363733495,-81.0440468873565,66.36981161299556,116.91060865111747,-38.86164713427458,10.264171840553091,-75.96172355463149,1
Muslim,Married,Homosexual,51-65,A,D,-193.62661012565988,-50.74232954300095,93.41017015010188,109.37360706985484,91.62994765605148,42.45145374082031,-105.21971391854797,-11.313987657295842,1
Christian,Widowed,Heterosexual,36-50,D,B,73.90543448122169,52.36079322587969,84.7631623849676,125.18280511425162,79.8570588751455,1.4752678652268119,-72.49386209478075,186.16011381015213,0
None,Single,Other,51-65,A,C,-25.99278121640366,-30.17325421281977,6.1561598219159155,30.00595030439839,31.88421197515627,99.83764830989264,40.515773741570996,-171.1282017395134,1
Hindu,Divorced,Heterosexual,36-50,C,B,63.193128829120774,-9.750914181458484,-28.922810407716533,89.09706154718452,-40.593120214913114,130.0620746955924,98.12358768593387,56.05811282784791,0
Other,Divorced,Other,51-65,A,C,-83.64564045151374,99.33401919485907,-143.1275859737058,37.65499748158268,-62.75311052975954,-26.327783968169765,-74.40736945478007,44.39082393618182,1
Other,Married,Other,51-65,D,D,91.26007591010031,14.905435639059753,-19.176562462633274,45.70258619728406,-93.26725092939277,11.028073593042352,-106.29051060037267,-140.1075464694695,0
Christian,Married,Other,65+,B,E,-100.86898409994618,-70.35217610221255,77.88166348070273,-18.848843600770174,-95.9201770115849,-70.7427376854435,16.92131223910217,-67.48715254579591,0
Other,Widowed,Homosexual,26-35,E,C,-36.85154257343279,-20.776246217456958,15.840151674364764,-1.7422907502001903,11.455902768507364,-67.04707064325798,65.03652279206925,54.16456656408638,1
Christian,Divorced,Bisexual,18-25,E,C,-1.9470521815992465,232.3771934532397,-103.11560609636179,127.2618494661165,-64.300478772062,1.146322774729458,-224.8956738362939,9.402938622335439,0
Christian,Divorced,Bisexual,65+,C,D,-61.70475342413459,151.98000655462965,30.132926568821,8.37935835838118,72.7639627771455,106.07702543232674,-30.29532582652183,33.50328965450621,0
Hindu,Widowed,Other,36-50,D,D,-31.777462860314266,12.918868600061648,0.6678038091532198,-130.86197118289536,86.97784458021296,132.57266248592936,-127.19420080374417,172.3255494582922,1
Buddhist,Single,Heterosexual,65+,B,A,60.706647460153064,71.64797818847724,135.3321335307784,10.472097765989634,51.00256970558007,205.99751551423412,71.11477880089672,77.62301723613527,1
Jewish,Single,Other,26-35,B,A,-256.687527944325,91.71371108365445,37.5283085621431,50.19093515220155,24.48060431244308,51.05878455261672,108.50492644615007,286.41951332741,0
Other,Divorced,Heterosexual,51-65,A,B,-70.4547558586717,-93.02896496483127,52.99579664366798,137.42153069635282,78.2828347502249,-64.17495579555069,-204.59144245473448,-42.003313496681535,1
Christian,Widowed,Heterosexual,51-65,D,D,61.09301077167621,78.25612585609618,-80.89984388271633,-88.50475852346074,92.68839314124978,-9.572543140515847,259.8598409567884,-34.97087342604519,0
None,Single,Bisexual,51-65,E,A,-53.38739153303172,31.11161049758414,-56.45201262811022,3.8889292739615176,174.51389122715472,-18.498663307356715,69.97217574727654,-124.9490732160948,1
Other,Divorced,Bisexual,36-50,B,D,-64.833484632931,181.9505054296243,-86.72059279443167,51.16951412943948,-223.83710572918548,-37.299839245703474,27.556220802753558,-17.905751116233017,1
Other,Divorced,Bisexual,18-25,A,A,-78.33469692711148,-229.83551057342942,11.15937112967608,110.50393602648685,47.31915905609999,64.83049302003498,96.8756499331285,-0.16809948205940178,1
Christian,Married,Homosexual,26-35,B,A,-150.90821658104613,50.38214696481247,12.970597475706619,-24.570930993840214,40.283886719396385,-20.803095869254324,-73.41088653308468,-14.872619545769798,1
None,Married,Heterosexual,36-50,D,B,-168.4772414197003,51.82860435440503,53.29404236620088,-103.47743289715079,-93.16222705213112,120.46496516517293,42.0282408803057,-0.2515772160649903,1
Other,Married,Bisexual,36-50,E,A,-103.67075069186554,95.78991323421896,-176.39782710857617,-59.75730765381776,-14.465875981733681,-10.12141914923929,49.45783020707919,-86.50146426602907,0
