sex,military,age_group,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,target
F,Veteran,26-35,Divorced,-9.105988297391502,D,0.3365306239026245,-9.21900765448504,-147.6017498293247,0
Other,Yes,36-50,Married,-35.42236241329865,A,93.2152164757386,-185.74781494686493,-158.73641025368832,1
F,Yes,18-25,Divorced,-140.10017991975224,E,53.48592210092966,185.34364290697826,56.187580034431676,0
F,Yes,26-35,Married,45.480269695201294,C,193.22451745883913,-19.772700398951997,-143.29511569265338,0
Male,Yes,36-50,Widowed,-241.52327392360996,B,-7.664798437275764,15.757794976892736,-4.652907607243159,0
F,Veteran,36-50,Widowed,88.28076134027265,C,166.50410093088252,49.71255745819395,67.72926213076936,0
Female,Non-Veteran,26-35,Single,-92.12637490951808,A,68.46230017365652,77.91236617557608,-121.5945830297658,1
Non-binary,Veteran,26-35,Widowed,40.720358168613,A,-21.994304022125487,21.173078661456508,5.817386800103354,0
Other,No,26-35,Married,134.43702885614712,B,-98.73770497123367,46.32995347924223,-19.928075650967767,0
F,No,36-50,Married,136.8003362614894,A,44.086903485204864,4.727940085601444,47.022338537867356,0
Male,Veteran,18-25,Widowed,84.10458732967534,C,91.39879349184459,-80.14327231669202,74.40686646673211,1
M,Yes,36-50,Single,-123.19701896012387,D,-32.232730639233274,-21.745637905596112,-1.5548741478816293,1
M,Yes,65+,Widowed,6.1040622190590765,C,-156.7902432001353,161.64812167355618,173.04169764440647,0
F,No,36-50,Divorced,-4.4944141813865555,A,-231.37874199026433,-93.0640779091382,-132.97199074948261,0
Female,Yes,51-65,Divorced,-99.50606894086063,C,146.00355252134923,-97.62477634994185,-45.569257930551636,0
F,Yes,18-25,Married,-52.3294569995592,B,-122.64794364949594,-99.99930923535965,9.765626501824999,1
Male,Non-Veteran,65+,Single,89.9493252096251,D,49.59450129507554,-185.58445530842351,97.484710641837,0
Male,Non-Veteran,65+,Widowed,-91.94456584331239,C,-123.19699139434736,-83.53636265374367,-23.574155453356212,1
M,Non-Veteran,51-65,Divorced,-9.856553544383683,D,-271.9441251903914,-157.4236387734744,22.501244135063423,0
M,Non-Veteran,26-35,Married,-146.68806379030892,C,14.279994844489044,-8.588294358677487,33.07536734242276,0
Female,No,26-35,Single,-23.53277111329468,C,-1.8361729401590972,-114.19777511815994,-68.23476987155131,1
F,Non-Veteran,26-35,Divorced,145.05282347520983,D,-185.91723878911543,-89.2036395939351,-154.5341479724015,1
Other,Non-Veteran,18-25,Single,-55.97717707411216,A,-132.91925576806122,167.64108364239655,-171.0525761305741,1
Female,Non-Veteran,26-35,Married,-110.57768340005676,B,-2.7867273299511828,25.229389095214792,-120.08951557468714,1
Male,Yes,65+,Single,-36.43480880416151,A,-40.25858295071298,182.19875676526706,-35.258163069041174,1
M,No,51-65,Divorced,-86.71690815883876,E,-14.249335078091132,-27.47552319843797,52.964113370386336,0
Other,Veteran,36-50,Divorced,-62.23593845678715,B,-110.58814559886297,38.20309603562695,-36.831528536516764,1
M,Yes,65+,Married,-123.79065757687506,B,-4.094892537133867,-8.75729433522945,160.88706755617494,0
Female,Veteran,36-50,Married,7.118793794374147,E,48.95961710155386,-13.976456497318962,-69.27973810069308,1
Non-binary,No,65+,Married,166.79863336670618,B,-82.29508431514006,-107.40439778383701,-80.62470082221999,0
F,No,65+,Divorced,101.85092776407932,C,-45.29434346233757,23.856624464381667,14.867595429608349,0
Non-binary,Veteran,36-50,Widowed,-56.372682002719166,C,50.74449044010889,237.79883099857426,104.70205408450065,0
M,Non-Veteran,26-35,Widowed,28.238936716984952,B,-152.29847518956535,-32.97318838821274,-141.78565274742965,1
Other,Yes,36-50,Widowed,174.15099907257584,A,-95.44865459158758,-6.3714597315801385,32.696931330762624,1
Other,No,18-25,Married,172.23749258413315,A,-238.21929473747693,11.490382273954348,-125.15638256244004,0
Male,No,36-50,Married,-15.237614300859162,E,85.94693264859247,151.35999653530735,-0.6636073740013738,0
Other,Yes,26-35,Single,-44.182167589798915,A,109.28704415008843,-25.784482265878022,127.2493076120305,1
Male,Yes,26-35,Widowed,48.723176690369115,E,5.666629712656351,96.14819139483035,-77.80570280363287,1
Other,No,18-25,Single,-30.250809874243984,D,147.50897336647085,-91.80408186557894,-202.4779488524104,1
Non-binary,No,26-35,Single,6.846786354676124,A,-195.8542178894186,17.605088827559598,-77.29981048199342,0
Other,Veteran,36-50,Divorced,-105.59426628305553,C,-15.491494170067654,-56.09548398198435,44.172349797532625,0
Other,No,36-50,Single,-146.80458176376328,E,16.872718294900665,-32.64441905615298,-48.65252231899609,1
Male,Yes,65+,Single,-142.66693641412166,D,-10.434493189425897,-145.1956808037197,-20.84495994062221,0
Non-binary,Veteran,65+,Divorced,-131.26994939307568,E,-122.62157550287134,14.204417495877376,155.95898914746041,0
Other,Yes,51-65,Married,31.545003897765717,A,17.134729644967663,-38.52365719339324,41.38643277563007,1
F,Non-Veteran,65+,Widowed,184.26095610356396,D,153.84350100068187,19.336804600888453,166.86400202902053,0
Other,No,65+,Single,-22.688375738229105,A,38.494839057165784,-27.080799411296336,79.13539176533618,1
Male,No,26-35,Widowed,46.52932134536546,A,38.302452057124384,123.44206547717687,17.262902994219512,1
M,No,26-35,Married,65.22303867768801,D,2.1907471597677777,-55.11538662847477,-19.534775042291855,1
Female,Veteran,51-65,Widowed,-47.90126271791386,B,-136.79751784142823,56.97167061317167,-113.58977064790284,0
F,Non-Veteran,36-50,Divorced,-51.361794684899905,A,-151.9887064284093,-169.14060928561466,-30.16830305998938,0
Female,Yes,36-50,Married,-74.75403763980913,A,110.20854453702862,161.57330956120427,-24.329551667378364,0
M,Veteran,18-25,Widowed,-92.25473173866465,B,-49.579716381255636,-94.72562389677667,-194.96680811568922,0
Male,Yes,36-50,Divorced,20.31785022354366,C,95.5925270347505,76.72596027510478,-74.63443968789484,0
Female,Non-Veteran,65+,Divorced,-155.03706507288638,D,-134.16048601382096,-125.70678522178768,-165.55518439233487,1
Female,Veteran,36-50,Divorced,46.9207946307109,D,-111.78210422241692,113.66640273090354,-41.689598171385434,0
Other,Yes,65+,Married,57.39221924492427,D,-19.525962168811574,44.91883311991439,-140.0255917985032,0
M,Veteran,65+,Widowed,-74.8922358296453,E,-30.14078234231321,-103.17977782397753,142.43192781416968,1
Other,Non-Veteran,26-35,Married,29.700902678464757,D,74.9717462121938,-8.713481264442612,63.99097340273604,0
Non-binary,Veteran,36-50,Widowed,-80.02220385777441,B,-18.040379408975262,38.32179749356527,-65.90753042042657,0
M,Non-Veteran,18-25,Widowed,-58.15696090509559,E,-80.2236846089171,86.54033369984462,-117.93205146387315,0
Non-binary,Non-Veteran,51-65,Widowed,105.69817413400546,C,-152.3490117098682,151.86179334687347,-105.1154309922646,1
Other,Yes,26-35,Widowed,197.36126546120295,E,289.8007034736719,31.4267696353196,-94.48982304458615,1
M,Non-Veteran,18-25,Single,-124.91010975276338,C,67.8736306280511,-105.843689443788,26.34328069648943,1
Non-binary,Non-Veteran,36-50,Divorced,160.6046243350541,C,-213.6461820740973,289.43175256611175,-172.6109511298983,0
Female,Yes,51-65,Widowed,-43.657980298027134,D,-236.03810431756597,-91.35575833200954,40.06076624216357,0
Other,Yes,26-35,Divorced,-57.04167623937825,D,-68.1220656039913,-90.92828129268413,12.67105498813144,0
Non-binary,Non-Veteran,51-65,Widowed,73.38647642500274,D,184.41012376326677,-8.719508356853652,-65.64556776549144,0
Female,Veteran,26-35,Married,-20.218123739135383,D,-10.960431808997553,-68.45368178513574,19.723398937727854,0
Male,Yes,18-25,Married,-176.47656213682058,B,-1.786120758086605,-8.486476992908184,119.10109693594542,0
Female,No,51-65,Single,-105.71450140628691,A,9.239942931730036,-125.363785724664,-188.85126449333507,0
Non-binary,Yes,65+,Married,-43.989892284805144,E,-22.582484427767568,-153.52059505225205,89.9192079127781,1
Female,No,51-65,Widowed,-142.0367504845528,E,-27.184119265277605,7.7542844357717255,166.6798421627392,0
F,Veteran,18-25,Widowed,-41.6819699631476,B,-9.530272599552827,8.505088238531416,206.74469019340697,1
F,Veteran,36-50,Single,-65.38555028144813,E,61.07686279038139,-69.41198513252264,-39.329632236638155,0
Female,Veteran,26-35,Divorced,-59.73088380078727,E,-40.59848049081826,123.19315457293945,-54.06915549773159,1
F,No,36-50,Single,141.92619793570069,D,121.71211923638967,-177.95417648628182,-10.931344486416938,1
F,No,26-35,Married,65.71386435375682,B,-131.43562620965628,74.56895984509042,4.673065986480579,1
Female,No,36-50,Widowed,98.25407416262145,A,-48.53881485897651,41.56348211148916,14.733101990810999,0
Other,No,18-25,Married,-160.69914286119518,C,-31.712280943696175,-61.58398007850171,99.00256755397723,1
F,Non-Veteran,18-25,Divorced,-52.81092108250297,A,-143.7322561224724,-133.02658240996234,-200.0001552337846,0
M,Veteran,36-50,Married,-84.14514764062775,B,-80.52361064851385,-9.533463330863173,-183.4393452421876,1
F,Veteran,36-50,Married,40.93278339633863,A,-81.06774154977782,-37.90493247075638,59.61699634410748,0
Female,No,51-65,Widowed,-67.47646059071252,B,55.24950618527827,-38.46884491056112,-41.771193063509415,1
Male,Veteran,51-65,Single,120.64790103207422,C,-60.14499954891737,-50.003148063053224,-80.9414953109369,1
F,Veteran,36-50,Widowed,-182.08540165463015,D,86.7002356245826,-109.44014375576793,-39.927952406079,1
Male,Yes,51-65,Divorced,-26.474501150891587,A,70.57567276664088,-96.92542395381884,-38.80338358260783,0
Female,Yes,36-50,Single,-149.99916428487393,A,-7.902878585760222,37.027233263165996,-0.02160189451679914,0
Non-binary,Veteran,36-50,Widowed,-83.56484473554855,D,-65.29030233479006,80.31910187579308,10.838311732296555,0
Non-binary,No,65+,Married,77.21031642940656,E,-19.905260645370458,90.49927615967461,157.64642981487972,0
Non-binary,Non-Veteran,65+,Widowed,87.17104079724459,C,75.30852140349373,41.24167651005993,139.9731010701615,0
M,Non-Veteran,36-50,Widowed,-28.204357639578138,A,-5.518700236580699,47.104642462404286,-134.40097343396135,1
F,Yes,65+,Widowed,138.5929815430365,B,-106.96751614198693,-12.574250330546356,-42.86304124465121,0
Non-binary,Non-Veteran,36-50,Widowed,-75.01986422931863,B,4.398463992045079,-39.01683404471365,17.855606390964965,0
Female,No,18-25,Divorced,9.855589432876313,D,70.01403277177045,-299.06294212618513,18.929422619471257,0
Other,No,18-25,Married,63.717739422579044,A,-69.32293226760865,-45.658794541737386,68.13049990327346,0
M,Yes,18-25,Divorced,148.60472014575268,C,112.10621303604027,18.294253849093796,-122.05279685328445,1
Female,No,65+,Married,129.12030661502567,B,142.88528788695453,-59.05983250967204,-58.23442896999865,1
M,No,18-25,Married,222.3268344242391,B,-199.08680371012272,76.3179380993217,-88.00543703064808,1
F,Yes,51-65,Married,251.4325662710684,C,71.66400176612694,-47.75004037951425,62.160433798422766,1
Female,Yes,18-25,Married,143.565635811976,E,-92.1592798697793,-97.40455051833983,30.992955668531113,0
Non-binary,Non-Veteran,65+,Married,-7.867937544296198,D,-58.59163227810013,70.28882847651721,-10.938425846372011,1
Male,Yes,51-65,Single,39.845388774036316,B,-15.76063618848014,-53.40971929559395,-80.47973215782103,0
Female,Yes,26-35,Divorced,-77.97909271699149,C,-67.02836759637741,19.094262854952238,-55.01824302276219,0
Male,No,18-25,Widowed,-50.864130248410056,A,-97.73239308304696,-26.290463783459288,76.48190953380592,1
M,Veteran,18-25,Widowed,63.075501462872495,C,-172.28294707943488,-172.24781499800733,107.96670585496888,1
Female,No,36-50,Widowed,95.58147257827304,B,9.385992543463088,114.76904629526568,-119.49007207145696,1
Other,Non-Veteran,36-50,Widowed,-24.116559781193516,C,58.56135292192883,-34.45528208087463,14.661260768937964,1
Male,Veteran,65+,Single,9.814776551686018,D,194.49141131955705,21.433823510186542,9.866623691514421,1
M,Yes,26-35,Single,66.40397349901627,E,6.211046514182731,66.8519166044854,30.76638835477274,1
Other,Yes,36-50,Widowed,70.07612282584951,C,224.8407497220446,-255.2444759380115,-157.83223667518857,1
Female,Non-Veteran,26-35,Married,-25.089292248112066,D,29.454564079209543,143.28426194967207,-78.51354094352449,1
Male,No,51-65,Married,20.311235582601157,A,54.13143281163053,-31.911845378762592,-60.36655776568062,0
Male,Non-Veteran,65+,Single,112.19332963621424,B,14.62938727366517,-49.87406557735688,73.87336885506684,0
M,Yes,36-50,Single,21.77665087432527,E,-7.545610781870643,-212.5737186277241,-8.359587703840184,1
Non-binary,No,18-25,Divorced,-56.45146262009035,B,-12.946748430201776,-23.300208957738562,46.14939712345029,1
Non-binary,Veteran,18-25,Single,-97.61984268532079,B,-146.27388722298832,115.21414856824812,30.738978264424873,1
Female,Yes,51-65,Single,-3.672243141881046,B,18.120458564358948,-112.18798987206542,-43.05897916250549,1
Non-binary,Yes,36-50,Divorced,-57.129245465395684,D,-124.85348130640403,45.69769518442426,-108.83629751507544,1
Other,Yes,26-35,Single,-123.38655983659534,D,63.253283274762104,45.41305367751546,-25.441444049344064,1
F,Yes,51-65,Married,-9.337122327413736,C,-29.118793626241512,157.06966087357904,-124.2078468617986,0
Male,Veteran,51-65,Widowed,-105.31962409698986,C,-0.7429575199579161,123.50877716585727,-168.68421749843026,1
F,Non-Veteran,26-35,Divorced,-58.22706199274532,A,-31.915582950126264,109.82581251166485,2.6679384763276905,1
F,Non-Veteran,65+,Single,-249.33110253000885,D,-35.81445333708885,75.02141243229534,-93.40433030807473,1
F,Veteran,51-65,Widowed,-37.56591306098342,A,99.9215184062031,79.14415968104318,54.13977033878182,0
M,Yes,36-50,Married,118.95929328253413,E,-36.20400034596143,22.267796139657026,48.44438076242021,0
F,Yes,65+,Single,171.56970527933223,A,49.06691395199332,50.86400704584143,-94.89417807818513,0
F,Non-Veteran,51-65,Married,46.86752455955493,D,69.44228394410963,-164.85040410895996,251.7544152555523,0
Non-binary,Veteran,51-65,Single,73.05862810224735,E,-96.39414679127415,-81.58804015337373,25.56350789702512,0
M,Yes,26-35,Widowed,-137.87391641812857,E,63.54971307126578,141.58093823091818,78.13756481132788,1
Male,Non-Veteran,65+,Married,40.13260983710832,B,50.9539078578121,-51.05425151405461,202.01256187715035,0
M,No,18-25,Widowed,-39.656183932763135,A,64.25365781478013,-69.35963612569577,-95.70462093602107,0
M,Non-Veteran,18-25,Divorced,-25.54499672173311,E,-52.4712208216848,-66.98566715055213,-104.06372079478213,1
Non-binary,Veteran,36-50,Married,-84.78530224027907,A,-155.56923435370854,120.91244682603536,-16.688832987299673,1
Female,Veteran,26-35,Divorced,99.20763189668149,A,66.13103218937624,-144.96003868064463,8.554930541005367,0
M,Non-Veteran,51-65,Divorced,-33.14805996011792,D,68.43325295770526,-120.52127575935295,-34.54302142137786,1
Other,No,36-50,Married,-117.72423413732722,B,83.62452899747562,56.73172182559125,176.06380553525037,1
F,No,18-25,Widowed,-109.02313593045409,E,132.68421817404283,0.2000983260773191,-64.04591605544014,0
F,Yes,18-25,Widowed,34.58249499426858,E,-31.395081614901514,61.90446560666922,-109.79271165709257,0
Male,Veteran,51-65,Widowed,62.96744392805596,D,-24.555369563993697,-50.9139291613086,-75.19770032418577,0
Female,Yes,51-65,Single,-66.12855166820538,E,57.4293618079074,77.70405968925014,48.60990289439094,0
Non-binary,Non-Veteran,65+,Divorced,-139.1296486464838,E,-31.71908863634701,-105.08421194220077,-140.3795639714199,0
Female,Veteran,36-50,Widowed,19.23508538981806,B,76.27985040743862,-42.62442686975073,139.71874416580573,0
M,Veteran,18-25,Married,-55.08893505119599,C,-26.079705665952567,-95.78128351309479,22.761703776267684,1
Female,No,65+,Widowed,-87.5845567434801,C,-168.07153320552538,-6.090842309461885,-136.57878343394668,1
Non-binary,Yes,36-50,Widowed,-27.63892288123489,E,-70.96981184521368,14.067624569535402,-142.0160537807274,0
Non-binary,Yes,18-25,Married,150.027044558753,A,23.85673303884712,-79.28972042474606,31.269636885838924,0
M,No,26-35,Married,-62.455459477322485,A,127.65962312685109,-175.91745094158537,-51.487995584520554,1
Other,Veteran,65+,Divorced,47.827123245489375,B,-49.48330939492672,-90.87450598634157,188.03066421993051,0
M,No,65+,Single,6.6824081725806295,D,32.50943134494547,-62.75214879637305,-37.54111401983854,1
F,No,36-50,Single,-87.79108620567473,E,32.42283660714432,-31.916970970488347,176.010005926469,1
Other,Veteran,51-65,Widowed,57.91578269227956,B,-47.54490870733003,-32.821167337961704,-10.282346518105461,0
M,Yes,65+,Widowed,-144.67960776921635,B,73.56019162016209,23.414054589680667,155.38889259997478,1
M,Yes,18-25,Divorced,24.987751453262536,C,124.97084236398833,34.610784731230396,-69.1612193718717,1
F,Yes,65+,Single,-70.98672027848417,E,-39.93237057169174,46.31239207806441,-13.581390492227206,1
F,Non-Veteran,26-35,Married,108.43755195942745,D,-20.222292848179343,-82.46045876707089,-165.41293260936618,0
F,Yes,26-35,Married,-146.80313147936573,C,10.198795135124632,-87.89458318503314,-36.76579062172103,1
Female,Yes,18-25,Single,12.031907179868718,D,-20.2347558799919,-100.53701588976827,-45.570102137674255,0
Other,Veteran,18-25,Married,45.998986670551496,D,-66.09811138778645,-107.21831426342749,-96.38299496199481,1
Other,Veteran,18-25,Single,-11.009614929090338,E,-122.77567224641797,33.643382098491095,-74.90417124618853,0
Other,Non-Veteran,65+,Married,0.830539341577816,D,7.558632116757509,-36.614705524589,110.50081713766158,1
Male,Veteran,36-50,Widowed,14.463897331872792,D,11.805897780472817,-95.01128242575886,-113.19264933264546,1
F,Veteran,26-35,Single,-184.64496819019885,E,-68.33080477101664,-122.50407918058801,134.43957834858477,1
F,Non-Veteran,18-25,Divorced,-183.80192052633737,B,25.09732180393844,63.98006999284366,-35.623420302866386,0
Male,Non-Veteran,18-25,Single,-42.39346372705677,B,-37.74111358399276,-7.489302841014997,19.162123586565567,0
Non-binary,No,51-65,Married,17.175141903296286,E,-88.39526629665173,-59.91907750860307,75.24486006695062,1
Female,No,18-25,Widowed,-3.674785311459504,C,106.99916698339729,167.70018025041168,176.33628577309247,0
F,Non-Veteran,26-35,Married,-29.169091138848085,C,-10.372595288730887,-169.08965795253252,-27.092841902884047,0
F,No,51-65,Married,-139.01355687948322,D,131.60989563068836,-65.43940275540919,48.89441344807169,1
Other,Veteran,51-65,Widowed,-196.6202624420077,E,5.661741637325635,-14.897045792067006,98.50132138985308,0
F,Non-Veteran,26-35,Widowed,12.931065629441013,A,102.02330649689593,-40.06838862039232,137.33378877016747,1
Other,Yes,26-35,Widowed,-211.48525369991978,C,34.650074836104054,-2.5116980181225523,-30.363391853689464,1
Other,Non-Veteran,51-65,Divorced,36.073819777962946,D,-121.21434064013465,-66.5723576352872,15.816231838485399,0
M,No,51-65,Divorced,-92.12726103703558,D,63.97643047602901,125.90316011662796,155.10050577104406,0
Female,Non-Veteran,65+,Single,53.538838710847145,A,-93.5819912879312,-39.17662430318064,-206.1790688234065,1
Male,No,18-25,Married,30.95724408580406,A,-8.21769309786567,83.70863842903725,-95.1723037300893,1
Other,Veteran,18-25,Widowed,219.4644434459656,B,22.036589997634987,180.7622110281264,306.36163093525226,0
Non-binary,No,51-65,Married,-108.64807292649093,B,68.00035087990662,75.665982225006,-208.72201684901395,1
Other,No,65+,Divorced,85.05807378145846,D,166.97542160249924,83.62940942700536,9.57083152579522,0
Non-binary,Non-Veteran,51-65,Widowed,128.69697222142779,C,-0.46223890049347066,-51.189373929863514,77.8977066009544,1
Other,Veteran,26-35,Married,-95.84864585495673,B,24.81537035216869,-232.85156169627098,78.62770612717175,0
Female,Non-Veteran,65+,Widowed,-17.30295434402537,A,16.288662519161687,-146.83056394983421,-119.75983351105037,0
F,Veteran,26-35,Single,15.765139158651726,A,31.7714560859076,101.70076246030976,75.14336701214918,0
Other,Yes,36-50,Divorced,187.58717184272896,B,260.38625354827985,-37.250020516495766,71.87277716900762,0
M,Yes,65+,Divorced,-48.03785447579581,D,-134.48988159900054,158.881387002098,-41.69014685620327,0
F,No,36-50,Widowed,137.77098203589182,C,-94.28897755238235,154.6921981678661,146.88307090553045,1
M,No,51-65,Single,-106.49410298085913,B,110.65307185798592,67.80030191417465,26.235787082314054,0
F,Veteran,36-50,Single,-77.62749724845094,E,-57.58676654654666,90.4865111334172,-61.66579485519276,1
Other,Veteran,51-65,Widowed,72.3828739678963,E,29.86744164155627,-136.30696705902724,-225.57706642053162,0
F,Yes,36-50,Married,-212.85735434344204,A,-26.987490370544513,-27.977271726248688,29.147684066663622,1
M,Veteran,51-65,Single,10.538509612415274,B,-15.842501963684583,-85.8861846813695,-11.404126031953886,0
Other,Yes,51-65,Divorced,78.02664945498992,C,149.85358371648587,-34.774531935206454,-22.568765354491536,0
F,Yes,26-35,Widowed,-17.920823519955164,E,5.614141812350055,-5.809428388327172,32.732148390523804,0
M,Non-Veteran,51-65,Divorced,120.82411618957644,D,109.86119085567951,-37.93341225740427,-233.83551595536645,1
Non-binary,Yes,36-50,Single,44.1322592249862,C,43.05134317927274,-79.6767998874129,114.18874827957752,0
Non-binary,Yes,26-35,Single,-144.86947130549206,D,73.3934137263906,-42.562568754436505,28.264665975277282,1
Female,Yes,65+,Divorced,1.4867434402397894,C,-214.617962639277,-1.1887186744583011,-64.01066895776638,1
Other,No,36-50,Widowed,33.77070705638471,A,132.73089932091523,-66.45908296161657,-112.97469844608621,0
M,Veteran,51-65,Divorced,37.42190863745296,A,-34.80545741964555,19.201289149376077,194.2119021894863,0
F,Non-Veteran,18-25,Widowed,-80.46121502792161,D,164.74458521556298,-111.90141174949201,-156.65125164976254,0
Non-binary,Yes,65+,Single,-15.076946588879078,B,-89.80216530064826,-46.464401143360966,-4.761738732211784,0
M,No,26-35,Married,258.47434267874644,E,-97.3115400483788,-36.664867681551414,-33.16874892317516,0
Male,Non-Veteran,18-25,Divorced,-85.88532276945352,B,168.0317043245027,65.0810800910779,97.09469247990464,0
Male,No,65+,Married,42.11156482651074,E,-63.639214033373605,-89.52422730339931,-17.180033827246252,1
Other,Yes,36-50,Married,38.598935420441,D,-28.261970131935655,-72.539725394151,-106.35446194897804,0
Non-binary,Veteran,18-25,Divorced,175.27363286031857,D,52.22186895238517,-110.08355208512822,-85.09280509141533,0
Male,No,51-65,Married,-22.829618170927205,B,-56.34551865218328,-20.312101577518675,8.089789426516909,0
M,Non-Veteran,51-65,Divorced,-32.338484032881915,C,-46.22367182356218,-73.15698308976492,-42.348536298839655,0
Other,Non-Veteran,18-25,Single,-191.66782989986817,E,63.51590585755993,-100.1235349952871,30.004629463639294,1
Non-binary,Yes,26-35,Single,126.86312472673083,B,-50.301258432832775,1.260916208581892,-85.69671230513795,0
F,Veteran,18-25,Divorced,86.73759896463038,B,80.20711174223253,-56.75543083379539,95.27864912233528,0
Non-binary,Veteran,26-35,Married,-68.7656316022207,C,-148.56936285051535,25.310644231913145,-124.20787704298301,1
M,Veteran,36-50,Married,-63.486374488994215,E,-21.30722652822102,-35.81264506022693,-163.2994535498669,0
F,Non-Veteran,65+,Divorced,73.83536783819793,D,18.394753367373713,-11.804218011124306,-36.0701345941259,1
M,Veteran,26-35,Married,128.47746073222953,C,34.161172249498286,-116.5353391460467,53.621089188551544,0
Male,No,51-65,Married,8.523964744415357,D,-120.810622802226,120.17964554095502,-29.64034970405042,1
Female,Veteran,51-65,Divorced,-3.8404524940207554,D,20.442759396539188,-93.8032854857649,-131.65001188456208,1
Female,Veteran,65+,Widowed,30.372326732053505,A,-136.0759087268819,156.99388703602003,-160.1423476052661,1
Male,Yes,51-65,Divorced,47.89826775241481,E,-7.487893508975599,5.89947754345419,145.24399900178608,0
F,Veteran,18-25,Single,-108.06195041851797,E,99.27578252818745,-30.572543124052586,66.26480663661715,1
Non-binary,Veteran,26-35,Widowed,-24.279692533572895,E,-115.68350912805339,-102.9654608865913,-39.599762471580426,1
F,Non-Veteran,65+,Married,-128.07400753088618,B,0.11183001916722325,-64.47451205053093,86.93584313650321,1
Other,Non-Veteran,26-35,Widowed,-45.81772179275935,D,61.149391409113505,175.9381877013239,39.10468233002831,0
Other,Veteran,51-65,Widowed,80.33885152982386,A,253.07996489399818,82.62351410873164,232.24464784373316,1
Female,Non-Veteran,18-25,Widowed,-88.36546958085349,D,86.39506966598933,61.17226615885328,-128.10527898392712,0
F,No,26-35,Divorced,-120.87148538696913,D,56.45119833752845,15.640810821150538,-23.026298025898186,1
Non-binary,Veteran,36-50,Single,-161.38829104971566,D,-37.869703272051176,-208.79205462238394,-110.85643625036063,0
Non-binary,Veteran,18-25,Single,-40.36154143233569,E,18.051752021855062,-105.37714220659385,8.742568628527989,1
F,Non-Veteran,36-50,Single,113.2925676311805,A,-6.775625005233832,34.19508582605016,-107.0918618524114,1
Non-binary,Yes,26-35,Married,-125.216836976914,A,205.52292944333908,52.876045565251495,90.10429268665311,1
M,Non-Veteran,51-65,Single,42.818989394269146,A,-73.25285552795147,103.16817438409691,-166.0071417513687,1
Female,Veteran,51-65,Divorced,-175.13221703784504,A,-53.41459479854266,-172.26994099452057,142.31855397003918,0
Other,Veteran,26-35,Widowed,-5.375646751873185,D,8.796115153885703,9.39734970319994,-36.41705729047484,1
Female,Non-Veteran,36-50,Single,55.39191023478832,A,-209.4510643027688,147.96801047205074,100.33943648043291,1
Male,Yes,26-35,Single,-22.940709936440832,C,-142.7866527712709,6.252917058401093,-262.9175484522157,0
Male,No,26-35,Single,-45.519465386436664,E,-55.355803814419204,-51.30778287333649,-107.8972177323624,1
F,No,36-50,Married,-56.40328024010247,C,24.42652102157298,34.6290237276954,-38.43225542338465,0
Male,Non-Veteran,65+,Married,32.24787309994727,E,155.1354503318946,-18.91009818227401,17.54675938344202,0
Non-binary,Non-Veteran,26-35,Widowed,281.3229411688765,A,-28.79418681245074,94.84768134574266,-149.9740279250614,1
Female,No,65+,Single,159.8674632165573,C,208.4789418922169,-115.10284894749394,251.7714272669682,1
F,No,36-50,Divorced,-37.546391380077814,D,-24.53828127007522,-120.46021065323735,35.05613829350555,1
Female,Yes,18-25,Divorced,59.81493327209731,A,-254.85075840781013,-99.82055645275541,-15.86330666984916,0
Non-binary,Yes,36-50,Divorced,146.96910800833248,D,-8.51144463714291,104.39626408270009,108.73643702259872,1
M,Yes,26-35,Married,146.77335003442164,C,29.278825234465543,-145.40930509636956,-17.81518327483427,0
F,Yes,65+,Single,-15.688054641443175,D,-61.96563774982161,-157.2162012280117,-49.77329085230298,1
Non-binary,Yes,65+,Widowed,-149.26033846659726,C,113.84522732134256,110.3796899367308,-163.98521565081697,0
F,Veteran,65+,Married,70.13502850949644,E,-151.7756664522634,91.96707399109631,127.07010116761599,0
Non-binary,Veteran,26-35,Single,42.74827375128522,C,41.43530023379303,67.0616030913938,205.20353515176998,1
Non-binary,Veteran,65+,Widowed,-104.21815786499353,A,-30.961835629326067,-70.91595129794064,-131.0571565347021,0
Female,Non-Veteran,26-35,Married,66.05051547652673,A,-75.26421671289434,-46.65723596728392,-36.386086527635285,0
Male,No,36-50,Widowed,-51.916473127254804,E,-91.79574827406195,18.279153639760512,-10.435248498775866,0
M,Yes,18-25,Widowed,19.327645562040427,D,76.64745134674357,-15.247011075581272,108.0082417520565,1
Other,Veteran,51-65,Divorced,-95.96722468205253,E,22.370436370785672,61.55019425837146,68.94481083421974,0
Male,Yes,18-25,Widowed,-34.86127546540438,B,46.6497320770552,-124.73485789220602,205.72856529206877,0
M,Non-Veteran,51-65,Divorced,-146.5597240575671,D,-27.645958354144724,-14.987137635284167,-36.46191960894563,0
Female,Yes,51-65,Married,-13.663990088298355,B,-20.509695472252382,174.97419736626514,-53.41935815303794,0
Other,Yes,65+,Divorced,121.19590208608444,D,-176.53309252563986,-9.673374023498829,-175.86687126473774,1
F,Non-Veteran,65+,Married,-28.943172090188256,E,-162.97458665716363,-115.10067654463325,16.24067350769924,0
Male,Veteran,18-25,Married,13.870561622803274,C,55.33970300402097,138.30819869729586,-127.61013092196731,1
