AGE,RACE,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
25,African American,65+,180.16604520786439,A,A,-75.48513564054062,22.374632336706185,B,71.45233236364015,D,-76.85536106418157,A,296.2283585159926,-135.45290469862675,B,E,1
60,Black,65+,93.22109957147799,A,C,19.808705320191507,-129.8276415240045,E,-112.45522531590046,E,142.33872050854404,D,-13.712558386202437,2.898379563191196,E,D,0
51,Hispanic,18-25,197.42735303116277,D,A,-90.09158233815614,-10.462719480835224,E,-38.204847738238,A,-34.368989334740384,C,23.2256460662204,-52.05324937891913,A,D,1
31,Asian,65+,-6.0839739070662215,A,B,57.984889129239455,221.82485254177033,D,-20.821729129429066,A,32.148882694921426,D,121.23138547413616,216.75762029049196,B,B,0
23,Other,18-25,-25.235265544952483,B,A,125.72467642461207,-41.913891998544344,D,-6.417452075803729,B,-60.60127384439839,D,-106.25536386168089,79.31315696676734,B,D,0
29,African American,65+,83.31613422407774,A,A,-16.984009204188368,-241.29331108835115,B,48.37211062102516,B,93.48886635940737,C,97.8822687315485,-181.16271722965317,C,E,1
79,White,65+,27.48800853407917,E,B,109.47494003623517,28.741174485969,A,20.066174550695536,E,69.071508300136,C,223.76494009982991,33.84860632017606,A,B,1
67,Hispanic,36-50,126.81043229742177,D,E,81.65228153895424,-108.82762473531507,A,-22.086840196807174,C,36.59780527312524,E,-16.954461879582084,187.30847134268166,D,A,1
70,Asian,36-50,117.97502911058193,C,C,-88.06422371007277,-123.29942297738813,A,28.063133046891707,B,53.20919693694953,C,68.65658442329182,-1.177949728103476,A,A,1
22,African American,51-65,-9.3477537853359,D,D,43.23453949997529,2.5162648889152153,D,89.55121451372293,B,100.90007606178115,C,143.4798935963771,199.77831141699693,D,A,0
36,Hispanic,26-35,61.34846878940441,B,D,-4.3892226071716856,-126.03958491503859,A,-72.26613034110247,D,65.46376623973426,C,-115.10696429556104,-11.781176302186653,D,D,0
69,African American,65+,-37.213538675845705,B,C,-12.988260117410496,26.569850897288887,E,-152.1714355667067,C,-206.91794834876129,E,92.32789872038015,-111.35860527315661,C,C,0
19,Black,36-50,-88.71383441147681,E,B,10.929614519602628,-78.17709344714139,D,49.792156377847235,D,-95.04456299758748,B,69.58448172263262,104.84885131216868,B,A,1
64,White,26-35,-8.240637851999038,B,D,-43.28253332150799,40.28165334046548,A,-43.10587965805887,D,-111.45155329235217,B,69.32398101840101,-46.5865858446247,E,A,0
43,African American,18-25,180.5807563841765,E,E,-56.358320527059156,-112.1708719841607,D,148.2215361624637,D,-208.96518773538185,B,75.07741103508565,140.8496561032564,C,E,1
62,White,26-35,-24.685652160544237,E,D,195.5251643220477,-97.08572255935772,B,124.25561281139048,E,11.923383570261288,E,82.75115877679954,-8.236836884299692,C,E,1
21,Asian,51-65,85.74306044685898,D,B,-31.622441303379606,91.14708726900119,D,67.98194613305725,B,-193.3617567446955,C,-187.76687884528332,-262.1376270073137,E,E,0
42,White,26-35,-209.0751173626797,C,C,91.84570576964758,-108.01843405250429,D,-334.19305334543435,D,-1.4321113463794475,A,-90.23205689276821,190.35519108539867,B,A,0
35,Asian,26-35,-82.0033504162016,B,B,129.7493041730831,161.82570928209776,C,74.99718971280862,B,-17.329349541408433,D,109.0527769606811,-159.3189250366063,B,B,0
26,Black,51-65,-4.826810179360725,C,A,74.53166394808134,-16.255724122276,D,-98.10669401047262,E,-64.93077620557989,D,110.30679631059577,0.8966367022310859,C,E,1
23,African American,65+,-63.899430827806384,C,E,-94.49156979507079,46.719374730812106,E,-63.964779072098985,C,86.60609954394675,D,-170.59135233960654,104.25016792528797,A,A,1
77,Other,65+,-220.8975226405155,A,E,21.422097783823162,114.36260268125078,E,-27.92943515492306,A,64.51180152575682,E,-79.0932027202169,2.1702206766718626,E,C,0
26,Hispanic,26-35,11.27172959604702,E,D,-50.578507146236326,120.12208717598914,C,46.012838592268665,E,-21.11632515093532,E,-14.219054799531735,-133.9963089900971,E,A,1
18,Asian,26-35,-25.74101821787174,E,B,-1.8222122061659691,37.33486487174886,E,-27.133789841668676,B,-229.22114630447203,A,-7.791379821323511,-99.0418437439184,D,A,0
48,Black,18-25,-29.288165608416083,A,D,103.94232281331996,-133.62739151617086,C,-76.80420146395164,C,-168.06301520229744,D,53.587239548097244,142.25847431118981,D,D,0
20,Asian,18-25,90.66467183227627,C,C,-36.956952117298634,58.306442007726375,C,57.66527788259974,E,25.066674766666036,C,86.52032269248102,-12.701878853628667,D,A,1
66,Asian,51-65,156.26159611333335,D,D,156.17755826565786,341.3760484800373,E,-36.240550725493634,A,-65.76253162784374,B,45.87459509362077,101.66364581260281,A,E,1
29,Asian,65+,80.2256612862434,A,D,-56.29313456277851,-38.10482943902912,B,27.703696119318742,E,50.83084828540267,A,-29.04325160544901,11.950667425687591,E,B,0
77,Black,26-35,67.30880680071282,E,E,61.66355695991753,-15.618820309129092,C,87.82547256644376,D,-88.90747449275386,D,20.58411591990939,-141.6035144509506,E,C,1
36,Black,18-25,-47.62789264240732,E,B,-72.45298286286803,-93.3682075048517,C,5.8347886119398895,C,252.55589122673229,C,-30.631418709607555,143.32591250405576,E,E,1
71,Asian,26-35,38.772316830896465,B,A,-98.29469912553759,-92.01246861732263,B,-21.941578665083096,A,73.7652460357665,C,-132.34126525700043,185.5523545895934,D,C,0
47,Other,36-50,-23.61692976092859,B,D,-156.4905605113264,170.19614250348351,D,-29.41461219312711,E,89.8032750601248,E,31.178816732159376,163.47647824186083,B,C,1
44,Other,65+,47.17588423826093,E,C,-6.333584389097581,69.08453290287578,D,70.00894449224363,C,-61.03729474906216,C,-45.415156625117056,-39.848800141886365,A,A,1
75,African American,65+,190.85291746993602,C,B,-19.27912160324901,274.311812515492,A,-87.1911211757087,D,-1.504377159050407,E,-107.29357674848042,122.94516984081409,C,B,1
78,African American,51-65,165.5078755953987,A,D,54.27878083341599,41.21777515859304,C,66.71823480977108,C,-40.827428112159474,D,-12.807679912033734,12.204747396984466,A,D,1
69,Asian,36-50,43.56577254626488,A,C,116.74316497673696,55.165303438381756,B,35.86029860805409,E,-124.26140260906378,C,14.271815258513445,-18.130832426187276,B,B,1
36,African American,18-25,57.88223409971707,C,C,-48.21846084490734,154.92882307546637,E,79.7016580320982,B,68.88688382110982,B,8.21581911440104,-13.166037310847848,C,B,1
44,African American,26-35,22.95337844727829,C,D,36.3860584743672,-186.25640058380893,B,-148.26896417277447,B,176.91900181168234,B,-20.336009956909614,-149.9614334150563,B,E,0
69,Hispanic,51-65,-128.34212670891378,D,D,-28.69120024745378,-13.194631802647477,E,11.722982064901515,B,68.84045389183933,D,91.08881349685004,-122.07981939488836,D,A,0
42,African American,36-50,-55.818576457917004,B,D,121.65845756919589,-245.35466606509493,B,-12.937474787859893,C,-14.321300695090061,E,-49.838317785595784,-8.063669204024391,A,A,1
78,Other,26-35,-128.21986859672558,B,B,-165.72395008898326,-80.05719803131298,A,-197.57639749828456,B,42.28509883558399,E,67.11865927965728,-132.8538984941124,A,C,1
49,Hispanic,18-25,-74.94029723081769,D,C,-140.6837843385082,7.305720943864742,D,-60.572827255444786,D,86.66094214688059,D,43.072271385431115,15.155136916633264,B,E,0
79,Asian,26-35,31.613798639438293,B,A,-41.34009091415859,56.53449868866126,E,87.63445758420023,A,176.21668365140627,E,7.672842652409022,108.39040382265684,B,B,0
40,African American,26-35,43.114697491357695,C,E,-29.056007064952325,12.936507178045215,D,103.10170320935552,E,161.29866010120878,C,45.4740524452893,-60.89346221320997,C,A,1
27,African American,36-50,-103.15024306486504,C,A,-174.58997600262228,56.27420671136492,C,56.740364182850875,C,-14.458071362758465,D,-109.84851826801459,18.119118195702068,A,E,1
32,Other,51-65,-15.274656054076047,B,D,-136.53686623439057,-67.41664043654303,A,153.9084249482518,B,-68.7084223268511,D,75.07379951755186,14.744348634975522,C,B,0
32,Asian,18-25,18.643999816830842,A,D,161.69948195634782,-32.72955209155815,D,1.6121343661754082,C,6.796606014146603,E,-36.61654528537291,-136.98162419316816,B,C,0
32,Asian,51-65,-70.9727898768128,C,B,68.16694122093011,32.57396150799692,A,-111.0391291179309,B,43.379689188877116,D,119.57954712627003,99.09518630419203,B,C,0
54,Black,36-50,-87.65196765394587,C,A,-9.93780226321128,-45.67247232430331,A,40.133641559761315,E,95.72920290214864,C,-12.169691158243362,-246.8410978504044,A,B,0
75,Other,65+,84.13003538697905,A,C,-24.95082754479394,-0.5325782049770248,A,-240.63943498910137,E,15.054041724407233,D,100.37749175256407,-113.55227570919624,A,B,1
30,Black,36-50,31.250421956429335,B,B,-187.735013272753,110.43588575870918,D,-40.15473095676684,E,92.80138014355987,A,11.70877976856897,-190.71537220664004,E,A,1
69,Other,18-25,135.5770305483992,A,B,19.00419534829473,25.63558389813635,B,-39.80247472331227,A,-61.48678391280229,D,-42.365434340637556,37.23785621950669,D,C,0
76,African American,26-35,-100.219618182247,B,A,-63.210099432883695,-56.681584703960986,C,-83.72268384793516,C,-12.992630491397033,C,2.185405017235343,80.7860243088388,E,A,0
50,Other,26-35,-178.035104409132,B,E,-37.58226218207301,84.91528266353596,D,-6.570008168229645,A,-83.47999314562061,B,-6.8779341449406495,-93.42972521542097,C,E,0
75,White,18-25,-89.86824725550933,B,B,84.06414452156497,78.92238046651444,D,-83.56317391408496,C,-58.948162211313445,C,74.56818097900565,-270.0117037216278,B,B,0
75,White,36-50,37.66248957247026,A,B,-27.989970644452573,45.07670719556155,A,-80.09740865495138,B,-56.00234229311148,A,109.32823583335394,-57.67374594281257,E,A,1
71,Hispanic,65+,152.45660633306986,C,E,-6.618438885227816,-127.55712364121115,A,22.313739192626244,D,-137.36019863247304,D,-98.27190918572802,-106.87301732477226,A,A,1
57,Asian,51-65,-93.46361270979607,C,D,-127.85113645774418,-67.23785379329175,D,46.86248132770241,B,46.18973240953956,D,55.922976020932836,191.96129035809957,D,C,1
36,Black,65+,11.640113531202953,C,E,40.36784150789246,-90.61948926882435,E,-37.71628476445535,D,-65.44630305608734,C,103.15905903484189,139.32195872263387,A,D,0
58,Other,65+,-104.56212155025119,B,C,-11.77819085899877,145.43011222719215,E,-5.600367573594587,B,-126.09504160488653,B,-47.93599941216672,-101.01629998730068,D,E,0
48,African American,65+,56.13787884966551,A,A,-37.29024257771391,65.67264159734825,A,-103.93129042138544,A,-125.3707212286374,A,114.84011958479215,-101.84629323016175,B,C,0
20,Black,65+,115.165278654008,E,B,-73.3087117595679,-0.4004757176668489,B,-8.938853106042883,B,172.18000213229095,D,-24.936111192253428,61.27165205669346,E,B,1
61,Hispanic,36-50,-132.79888048814797,E,D,72.34513848959172,-120.68269309702977,E,119.07955037940938,B,-39.13507902608313,E,-55.07578762561506,192.33131445551896,E,E,0
39,Black,65+,-225.5185944617835,E,E,-17.369489624800735,182.20886214534454,E,-98.57279233368668,C,-135.93923018768066,C,63.40281476137516,180.8436868546082,A,A,1
46,African American,51-65,-72.71722176264618,E,B,142.77137252853117,-53.84088520800368,B,11.990778244948926,B,-165.19323511661642,C,-79.834394826492,13.884223821941626,B,B,0
51,Hispanic,36-50,-72.72723917985144,C,D,-11.906459867511696,-21.775986140960065,D,-59.97892388507672,E,111.16536255829377,A,-110.72643637361301,173.6159839851745,C,D,0
68,Hispanic,51-65,-132.66668320092077,E,A,77.09081801972043,-80.58544732208173,B,-112.19876899852696,A,-155.84828683812478,E,45.32608756159347,-28.764158259232463,B,E,1
46,Other,36-50,44.25955795229166,D,A,-62.564155202492444,78.53816163138701,B,185.89888098491468,D,-219.36073903901115,D,106.66759566846433,-104.27503393849162,E,A,1
76,African American,36-50,-91.05484212602921,D,D,-66.1651179879178,100.35330924716817,A,-77.48499251775516,E,32.32220401683214,D,77.90765980339661,71.90744413779471,A,E,0
50,Asian,18-25,31.074105142746973,C,D,64.43609463867702,-149.21102214534432,B,138.8108514092973,D,63.48069627527052,D,-101.51228651597357,163.77007064827077,E,A,1
74,African American,36-50,-4.67576721528171,E,E,142.57193299264904,-109.38604620830772,A,36.8151272020078,E,114.30330130907534,C,-7.089610682974497,-138.2933006881261,A,D,0
50,Black,26-35,22.860966662852906,D,B,62.225079365861724,-50.48844217365209,A,107.43837942490745,A,-181.69537973812857,A,-31.684403673889527,-22.707476300688956,C,C,1
78,Other,65+,-114.59187785687936,A,E,130.08617563163486,188.5155741321008,C,33.90669966654893,A,112.94796890626134,D,-248.92330383577072,81.22692941312916,B,C,0
43,Asian,18-25,35.7443947461509,B,E,-24.63181625911577,23.439833464735703,E,-162.70504261365986,B,27.480661795777117,B,46.00347412002056,-98.44765783368304,A,D,1
66,Black,36-50,-38.59517801217055,A,D,-2.854201560621944,-79.73802241696126,C,-133.5431052022149,B,218.7816309078587,D,-101.32746997875832,-14.629483762247359,E,B,1
77,African American,36-50,-44.83524958176414,D,C,19.199738749081696,15.92138371682847,D,-49.74248872856306,A,-60.548119344546194,B,3.5764524137329126,-58.23449030965483,C,E,1
59,Asian,51-65,22.286582953855653,C,E,-103.12631590239782,163.5472785576197,B,-11.191197876585585,B,63.21495999345284,E,69.89005469369064,-47.17130514257908,B,A,0
31,White,65+,-56.59475071595826,D,B,-45.10547738731207,87.39702804164718,E,92.38762275023107,E,-95.22971556823065,B,9.901634831825598,-19.85943019221712,C,B,1
28,Other,26-35,-98.71224631507582,D,A,-11.614379156150974,21.40293847825105,D,-61.73681274776877,C,-147.17726022683766,E,5.308149409460112,119.32928242362549,B,B,1
54,Hispanic,65+,-83.07549003328485,C,C,30.44557333873414,-71.94128608371646,C,19.477796082210876,E,12.358903310035707,D,39.46056554956043,-11.958577376146131,D,E,1
34,Asian,65+,44.06399883269822,A,A,-30.172740081894617,-30.983620888492098,C,-39.07223842635323,E,63.05252382666917,D,46.74025118628456,83.6564401594181,B,D,1
33,Asian,26-35,9.211381683040573,C,A,28.945831644565345,111.20630181004555,A,33.01059149843754,A,153.21310861639773,A,-140.46472408631757,-6.385829926337529,B,D,1
37,White,36-50,35.25465729764763,D,A,13.057650375455957,-194.9734699369474,D,-4.747825909443896,A,7.5426483002563245,C,-102.0400211640681,6.1421204812060335,A,D,0
48,Other,36-50,69.36609196122832,A,A,47.94128329821343,89.19608175594334,E,50.87071020712992,E,27.519947606416174,D,2.652725226625245,-106.38796534282575,D,C,0
50,Black,36-50,-113.2546022731431,E,A,-54.43395513299614,118.82915537743197,D,27.587624572695958,B,154.88061814735912,A,15.354353921344638,35.4485009791679,B,A,1
22,Hispanic,26-35,190.46015131640186,D,A,-67.98142236137116,54.0756100219161,D,-33.02743873288957,E,39.5905886652676,C,10.329290613308881,113.3919028229204,E,B,0
43,White,65+,94.14486924389315,D,B,-147.77549197396834,198.49393781047172,C,78.37991693822245,C,-118.01617163697686,E,-27.9524731041279,-120.98193298888324,C,E,1
46,Black,36-50,-61.61900476171086,B,E,-109.58771721261238,40.1290175724282,E,22.00213229017973,C,-27.41195179254338,C,-18.76245586231018,93.92384348613312,E,C,0
68,Asian,36-50,-124.25140967421385,A,B,27.948053141738782,-70.24851995899148,D,-159.28460599066932,D,105.72482911066132,C,-66.34117492224708,-40.264950565752955,D,A,0
28,Hispanic,36-50,161.52759021931436,A,A,276.2559503625056,169.90406975043328,C,112.10597861534055,A,25.87057726789438,C,-110.42570575006407,-58.06479955811235,B,A,0
56,Black,18-25,32.51787607383884,A,C,95.37596434864818,-59.89692376858024,D,130.413593755329,B,-37.146836179564474,C,109.81488590248532,33.18083593417443,E,A,0
77,African American,51-65,-14.135655611206785,B,B,171.12612764908286,-35.74702351572028,A,50.21586107068896,B,-125.48474581984361,D,-290.24299199923075,-104.36853991457077,D,B,0
63,Asian,26-35,67.22162813119657,A,A,133.0867074989762,-81.08996060599668,A,-8.902549501719315,E,219.18089596429283,C,15.622511371441206,59.68920820245548,C,D,0
54,Hispanic,65+,35.23666860220551,B,A,22.8133044320533,37.82559138470502,B,105.63833860109946,A,-60.578780592630984,B,43.086917042651145,163.54072815353155,C,E,0
72,Black,65+,-16.781230016666175,D,B,-23.96922786683048,49.80212338236748,E,-95.35335592995261,C,56.76802487983734,D,57.89569215216008,183.26944870541132,C,C,1
51,Black,18-25,-191.60241758186075,B,B,126.02691585057121,33.64840593238889,B,52.01397628033247,C,109.21784713606624,B,-49.57423928584831,32.25519675157445,B,B,1
33,African American,18-25,56.037548618398425,B,C,60.922248985554674,152.5284160037023,C,77.63485154934193,E,139.58891831323743,C,92.95714984589466,-45.95632666823263,C,D,1
79,White,18-25,202.94081005969642,B,C,-31.761552275770583,-41.75844986513667,D,-50.98943290488468,D,43.99573227581658,A,112.75546984304971,63.25556691065366,B,A,1
30,Other,18-25,266.22357470389943,C,C,-194.97902959984,-169.31971715024935,D,88.94158471256095,C,-224.87169199704513,E,-50.59969407983117,80.07982886151628,E,A,1
74,Asian,18-25,75.2215335131876,A,D,-60.584464627873615,-28.2023430645149,A,-147.25420887668116,D,-108.30060598572777,A,-144.7239083559465,26.04083603623585,D,E,0
39,White,51-65,57.93981910687174,C,A,-109.23435215808219,30.262185315787075,A,175.70904769284033,C,-115.3284632744606,B,-15.067259587412044,-32.02910390730525,C,A,0
40,Other,51-65,-105.18528710696206,A,C,80.36603705535529,-18.284820240564734,D,145.6273769343287,C,139.3725378692713,B,-20.1029410897243,-56.79234405500969,E,B,1
46,Other,51-65,23.021919089969742,A,D,61.34837517355996,266.8844060810024,C,115.65708636987463,E,-135.77477812375352,D,-234.0716890412965,-80.24568837075391,D,B,1
79,White,65+,-10.917624572845277,A,A,37.263380813048045,47.32683963322775,B,73.34267335516017,A,51.405132910703955,C,-106.04023840173502,10.676888500987648,C,A,0
35,Hispanic,36-50,54.848766244015465,A,B,72.35432225856535,55.31335235752456,C,-113.03547762415556,E,-136.26445128657426,A,138.86508500596224,-152.21599915288144,A,C,1
21,Black,36-50,-73.54478566966995,D,A,109.62889429597793,-78.84210848414993,E,151.49594677061094,C,-98.47850671785395,B,0.27362835760022886,129.8526016115918,C,B,0
63,Asian,65+,190.0070921620588,A,C,7.7792372400201,106.56071195475828,D,-7.968973189213736,B,81.06845669076348,D,-0.9801021785223997,-40.009789974855295,E,B,0
61,Hispanic,18-25,76.72650052271418,C,A,137.8044759875988,43.17052647909036,C,-18.54235086696903,B,-24.6411347344076,A,2.943915124641585,12.881628969124767,E,A,0
56,Black,26-35,34.94067873123152,B,D,-191.8644645465585,-72.62989533589727,B,32.02637228179624,A,-208.0714259901093,D,-127.27450126265339,71.24814504494267,C,D,0
42,Asian,51-65,153.22952333515684,C,A,22.061206099704492,-13.944924741169723,D,-103.45876305265482,D,49.29036610142932,A,-169.77014565047332,-134.55593352701035,E,D,0
44,Other,18-25,-18.655096702684432,B,A,-77.94914792006169,-106.95642264660262,D,-25.731472842579528,B,-129.49259607794312,A,-3.0380166463258136,-60.00058912335948,E,E,1
31,Other,36-50,53.08984771614731,A,B,112.79735382950766,132.96561630002023,A,256.2582528488919,A,105.86772940821947,D,-82.31672924632392,-68.02747033992753,C,E,1
34,Hispanic,18-25,22.48909738741164,A,B,21.23825080220109,51.38222459460615,E,36.4972431544647,C,-8.118644287174032,C,-27.589375289308443,-20.88102503501227,D,C,0
38,Hispanic,36-50,45.32027255610433,A,A,-80.98385322454104,155.77446451008373,A,-6.436239726370865,D,103.08724150741,E,283.7200245366746,-59.10437932161033,A,D,0
78,Other,65+,185.3213071642134,E,E,5.973227710671882,90.5541771191344,B,-101.77170500233063,C,43.46848877039478,B,167.52568321499245,100.98873491852626,B,A,0
41,Other,65+,-78.86889386290287,E,D,-12.791129570423085,4.9523744256897215,C,-178.47664133412505,A,61.88936906279029,C,-112.41595378474057,-123.25711243885564,D,D,1
59,African American,36-50,176.94859362368936,E,C,75.92806098630997,166.9011341285246,A,-29.263602420865652,A,14.799439272041672,E,-96.21699698095189,163.90664609069273,C,A,0
63,Asian,26-35,31.954215716561805,B,A,87.96378375861646,-50.623073844804104,D,4.720070535483291,A,147.8435250470159,D,-118.80323952263426,-213.2091862880229,B,D,1
55,Black,51-65,31.62727973390385,D,E,-46.8796182209887,143.8037436544909,A,21.195377412691847,E,24.165057103154837,C,-51.19906799730305,131.91935183985075,C,C,0
58,Other,36-50,63.12622108923539,D,C,-176.7442701770145,-24.719876833885895,A,-61.44293634575549,E,122.72329019628091,D,17.65977383987866,21.809897762515977,C,B,0
37,White,18-25,60.175335495113,E,D,-99.1476661429098,-89.72588738488585,D,117.72359981787442,D,110.98905673934098,A,-113.46236327163805,-125.7950270137524,A,E,0
33,White,26-35,148.92994729428588,C,D,137.52371971316074,231.54692891706196,B,53.58122525600887,E,-20.22115709377129,C,-45.78794020862941,-112.82765983013188,B,C,0
26,Other,18-25,-2.63915840387369,A,A,-44.8030710106142,-5.458447971791644,E,84.31132378945343,A,139.07877151148048,C,-37.21862792544475,-10.230150764395946,A,A,1
56,Asian,65+,14.875238914622107,B,D,225.6551506922959,41.4061150338058,C,213.44538853524205,E,133.16036909399418,A,-65.8114831222215,128.0634311653655,D,C,1
71,Hispanic,26-35,28.245917532463377,A,C,-51.302244233988326,-43.55116972717461,C,12.331388205024215,E,118.38584555369722,A,-105.38536460259446,-67.85556812668351,E,C,0
47,Other,18-25,-69.37479481948543,E,D,76.11529060044606,-102.32665763096182,B,-11.598346006947619,E,56.00898267944368,A,63.68427644554935,26.03085626892168,D,D,0
38,Hispanic,18-25,-203.76555194386037,C,C,122.90209821314575,26.112002155778434,D,61.10791231881196,A,78.98671184723558,D,-30.43295284750613,-63.137307674999256,A,D,1
78,Other,51-65,-14.306819110459765,D,E,-94.81456681972763,-74.00325840628115,E,22.139728945297783,A,-77.90724987207751,E,48.61277104556933,-104.35558172571527,E,A,1
54,Black,26-35,-49.51378450346695,C,B,-103.08955305258989,60.67670189193991,B,-32.66396494449882,C,-227.72216833738804,D,43.05224168772699,50.98823108554835,D,B,1
71,African American,26-35,0.7893225566805747,A,A,-13.45480604785626,86.2722772112099,E,20.362970632773823,E,13.715750870841614,B,-57.37734188089424,14.888825441991859,B,E,0
51,White,36-50,-10.343686952022914,E,A,-40.56306771384433,177.23690069195192,B,-130.75053802702502,E,18.986395245311073,E,-120.23869952029801,72.02317462954109,C,A,1
27,White,51-65,-38.93403292922701,B,C,64.15818564924855,33.83334053592756,A,57.26366508566283,E,139.41094711556724,B,97.55917448206569,34.018382218520834,C,B,1
25,African American,51-65,109.39957228312234,D,C,-228.50255084724762,-128.48477111062414,B,-36.93050590396042,B,27.70161667615677,B,65.14207931257786,-96.26750307210219,A,D,0
30,African American,18-25,37.423152285520786,A,E,-106.33761300937775,-129.8800508678647,A,23.527370657976697,E,145.92986577368526,E,72.89523769018288,-103.36891501168391,D,B,0
73,Other,26-35,-88.14863291801136,E,A,-29.383764252123466,-27.132028830571663,C,6.883454892917294,D,-113.13004835260976,E,-85.47391097857249,-83.76583256017213,B,A,1
74,Hispanic,36-50,-22.281287886418486,C,E,2.06223196420147,95.05066278427007,C,-74.87701303762485,B,-72.87405230764375,E,173.6615478402997,29.742663469174325,A,A,1
65,Other,36-50,54.44774639901452,B,E,-151.80473481609442,69.17863055765994,E,-76.9357456312392,E,121.02447447367652,A,-102.64861612950023,-125.68253302792793,B,E,1
56,Asian,51-65,41.587207026204595,D,D,-31.21084957067251,165.60964278494177,C,51.30702525348124,A,-137.24271335650397,C,-0.568128135414534,76.2213863943537,E,C,1
58,White,26-35,-10.624124771664388,B,A,-10.093241161088576,204.23315065405797,E,-63.43613531303757,A,-97.55603572122791,B,150.38923968822192,144.57372644723316,D,C,0
39,African American,18-25,-13.470338988106011,E,A,60.273172852726816,128.49148478558533,B,-7.721774149454379,D,48.91784342314578,E,26.147750374785062,135.19118258271462,E,A,0
35,Asian,65+,55.53884959789654,E,A,-84.25220311713319,-1.9562062114693985,B,127.21806542249358,B,40.91264747708833,A,-106.07473522165343,133.6826489845036,A,E,0
33,African American,65+,193.32694180464514,D,B,47.69940140286394,5.54007720935109,A,52.4089507618379,E,282.0516760750397,E,-90.810138892356,-62.278033051725146,E,E,1
75,Other,26-35,141.627515614625,C,B,-200.94967395459284,192.28010849283427,D,-64.87401603906578,A,87.50618743545674,C,37.506955507797336,-28.282008825530813,E,C,1
40,African American,36-50,-59.83254423273561,A,C,-202.33640345955962,-78.17143118302702,A,-14.662772734927602,B,-137.8741334894465,A,38.91998489155736,-148.53065939590437,E,A,0
73,African American,51-65,96.03133626835087,B,B,26.89653967128436,155.8258203552456,E,-191.88272741439218,A,51.92888754466114,C,0.10041732145006231,115.85256915118907,E,A,0
61,Black,36-50,-26.478845172293408,D,B,87.72148756886791,73.46494138584875,C,-49.23429532260278,B,98.24114420727396,C,188.66503845675618,35.96928309989277,E,C,1
28,Black,36-50,225.91940099657796,B,D,180.33296298769096,31.91737039743939,D,147.6337322349878,A,63.65757210966897,D,-114.77165038242438,198.6048418291401,E,A,0
52,Black,51-65,-2.3349359433448513,A,B,-79.61942095831198,8.875727924075022,E,4.374042829966436,D,-109.09174123279386,E,-78.98840914922783,55.67955632592903,E,C,1
56,Black,65+,4.908593064907177,A,E,-113.61135626765974,43.64329376809679,B,72.11514140988871,D,27.480746842973886,C,-167.44233287541084,-26.88030015380884,E,C,0
26,Hispanic,65+,113.53738674207854,A,E,-66.02294276413319,101.34977096963082,A,180.78158669300257,A,-32.78763652128544,E,-166.17445623523338,39.069199168796764,B,C,1
67,Other,51-65,-27.70240627384467,B,E,145.2081265980865,48.56390804343352,D,-8.657658475137719,A,25.740753122793315,E,21.983818165294768,58.52465390181993,D,C,0
50,White,51-65,-68.69361738955982,D,C,-132.59306236515528,-36.702262131851846,B,43.11987134054648,C,59.155048400075394,A,4.196853692139816,106.15754394157086,C,D,0
38,Asian,51-65,35.17761494317965,E,E,-48.00225085802627,15.179242745205801,B,-149.91493861622655,D,59.77782782929288,C,35.09950231944388,-87.24530527509708,A,C,0
52,White,36-50,14.28774391016931,A,A,-54.61856911533096,134.0994319268616,A,105.2528204979615,A,-208.81203939167042,E,-34.48699803527961,-138.71390186218485,A,D,0
20,White,26-35,-97.65159534829246,E,E,14.398144499206603,103.38858090353209,C,-2.352368536264432,E,0.47734892806461265,E,-156.9944383782626,-78.58311815613769,A,A,0
56,Hispanic,65+,-52.25519403434882,C,A,142.27542888072057,-99.43541821199351,E,-195.61347659172796,B,119.20325217449023,E,32.628527585388674,-227.8120746054556,B,A,0
64,Other,26-35,-112.70221269664053,C,A,106.74997477720241,67.4103631474675,D,-29.071987215808075,C,-27.070128985801116,B,-89.2487303151134,-115.43198398403398,E,B,0
79,Other,26-35,-10.085882029879063,E,C,7.942644221700344,-10.986039830272697,E,79.85336778196167,D,22.39055906169398,E,-91.25890629204538,-46.274672327971196,E,D,1
22,White,36-50,-71.99019357527533,D,E,-127.98397828930406,-194.14573185232976,D,-26.007270439930195,B,-201.16038615230983,C,54.6079606538712,42.64219138991439,E,B,0
39,African American,26-35,-90.885260504141,B,B,151.87853794520774,-145.55870095795208,B,52.63686777335451,C,-155.31942829285316,B,-47.887778364390286,-125.82165047202982,A,E,0
77,Other,18-25,17.440147746654066,C,A,-75.60448201550493,-104.85239697638474,A,29.328681358139786,E,-9.442373220999063,E,-14.750838540408568,-58.677858228287135,D,A,1
60,African American,18-25,-23.984345478778895,D,E,-234.22407711089602,25.63661232451696,B,-110.97105420058695,E,-137.39707419478057,E,1.8091022660394067,-135.22289983285458,A,E,0
20,Black,51-65,9.76329160551355,E,E,-95.68533493749773,-19.65218059077517,A,-30.734466104584723,D,123.54208778803549,D,-76.17464603322821,69.92845578389193,C,A,0
21,Asian,18-25,-39.017552513185635,B,A,-65.49190384908957,129.10671864912047,D,-90.15036352284514,C,-15.643197148760319,D,52.168746830099444,-35.0460970345848,D,B,0
