AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
53,-59.615477683615445,B,A,B,-58.117950136694986,-159.7628563906216,E,71.0884552267093,1
55,50.698519121346784,B,A,C,144.48380180856603,71.53263830785171,C,-1.2986848685774053,1
67,-2.379941103387559,B,E,B,224.58740771104638,-47.8411261560025,A,30.464373459316768,1
38,100.57575928698093,E,B,A,111.63153805934185,85.00668775333462,A,101.72566889797699,1
44,38.38584467015856,A,E,A,-94.81820379220808,-105.44486540439293,C,52.473211815485584,1
31,-41.707111473682204,B,E,D,-51.17208205239,86.56445904291252,E,-42.85006511604239,0
70,-29.918022058351145,C,B,A,-7.792901550017612,78.65882751910142,D,-136.46996485956814,1
27,89.1924313955158,C,E,A,-60.042569187450965,27.138079902600932,C,-61.159867450006324,1
67,133.13915695294142,A,E,E,-65.00708491572203,-151.93049468432213,E,-75.76772998153115,0
42,-63.82309433981279,B,A,E,49.966013728362356,50.94156538444592,C,-22.99313534483341,0
34,-53.96183867271429,D,D,E,110.78428242861493,-90.36353982365894,E,-13.43760446379569,0
69,27.942393309355168,C,E,B,-123.16802573578016,-120.55319694013214,B,45.46400925409999,0
72,207.2434649847971,D,D,C,-57.77157902567174,83.52246280764246,D,174.00355715719854,1
20,-99.7783390586545,B,C,E,-33.3512058849497,7.615852962361124,E,-83.1152199172608,1
58,-60.23895842467939,B,A,B,113.6295050148351,228.53145355907506,E,-40.13391737270342,1
41,-22.891817291921576,B,E,A,145.32488384949303,-127.99237475223377,C,-139.83441817230454,0
28,-62.873862541070515,D,D,B,39.26519825315916,78.86585301105181,B,136.73128511720407,0
53,-24.971248450213928,D,C,A,-14.94923107959277,105.07505850121304,A,-60.39148079553637,1
65,85.6839970292697,A,C,D,67.50461534877917,177.08803177598077,D,113.03074627169174,1
68,108.86401046484609,D,A,B,-27.556498143003804,-107.43774281702316,D,-17.933216787290014,0
69,-40.77328615038982,E,B,D,-25.484817253659397,52.255527752204245,B,-149.95869691514196,1
21,110.01470655010459,B,B,E,-81.1673575236489,72.45480947705701,B,32.1129399731006,0
34,-77.94686311266433,B,D,A,37.51689412269953,-10.686459927976417,A,-7.3549622468994045,1
34,83.17979689876783,C,D,D,-29.386503064949753,73.45525669968437,C,-51.16031140417528,1
33,163.95233253819703,B,E,A,94.61207133991854,-129.5038117208498,E,186.31070308478198,0
22,-53.678724927966925,B,E,D,-117.08293827943702,87.56302320466459,D,-60.44699309817432,1
29,93.45466681790532,A,A,C,68.0700457306059,97.05828225876941,E,-64.32370322064388,1
22,57.63448549235566,C,B,A,19.04678390236946,-2.032169094749483,A,-46.53027080145357,1
70,-22.256979305980025,E,D,C,79.67938788804621,-83.86354631374276,B,-142.07161125203785,0
29,-33.46261189594833,E,D,D,47.781550466778036,-74.7322000360315,B,52.866679588359155,1
30,42.759225592287244,C,B,D,-186.96393600913964,28.206877978951102,A,125.89562467050119,1
29,75.42715079461341,A,B,C,251.1433512518696,34.59865435394547,A,15.713563048545678,1
75,-37.0506144624779,A,D,A,52.223946010402265,9.997036356478684,A,50.78961839300622,1
22,-263.8558863598842,B,A,C,28.6687041045943,10.223982645697214,E,-52.36602290734762,0
22,-12.110348913761262,A,B,B,-29.10981108114078,-164.1830123813004,C,77.4028683636507,1
74,-140.97301805253446,E,C,B,55.6507868988659,5.094407414532901,C,-109.88970313197501,0
53,-91.00928893384442,B,C,D,-231.66316173758662,94.88719458293635,D,36.77000194482065,1
57,-136.62740483647454,B,B,E,22.957933966121185,-43.26516937836964,C,58.64870258883702,0
35,4.342606540416277,A,E,C,165.7712587241457,135.9604788690529,A,90.9843241119152,1
71,-49.41884570231168,E,C,C,10.192567628112354,-137.17907394240194,D,19.417712397796528,1
30,18.319839965362558,D,D,A,197.6399880647736,-134.08106067613562,C,106.38514470315121,0
33,56.50000344168552,B,C,A,52.18665246454326,-97.25058091406787,D,-16.26422932468395,1
78,25.069020561860654,A,C,C,-6.634022456947938,57.530079254594746,D,-99.94292096016893,1
74,-107.20783365836459,A,D,A,-11.316377673216033,-64.84939975176296,D,-53.21861133709921,1
65,-124.40435497301223,E,D,E,-12.508368424655952,82.24897738172263,E,284.4059342937615,0
27,-117.49037543415632,E,E,B,-94.98185511393349,-37.7271964933246,E,90.72384655071589,1
41,21.016747038189752,C,A,C,73.72221352549944,61.6201237027477,D,-58.68009074292119,0
31,153.8742423401803,B,B,B,-27.236759901282344,67.43508626378434,B,-110.79746380088122,1
30,173.31330751966655,A,A,C,-58.537956321213905,114.78281090153826,C,134.4164438051117,1
65,87.80226948217812,B,E,B,34.67526001185894,73.59876797734202,B,-9.732810756538525,0
43,-237.23233742091446,C,B,B,103.76558695770015,-63.456623203999854,B,-18.43304256243716,1
54,125.11353772057949,A,B,D,12.064991739920398,49.59152547890627,E,-201.9080485520038,0
67,-75.83769028052875,B,D,A,31.753369618848616,-8.191715332960868,E,29.616332343764316,0
37,170.60336519042175,B,E,B,-46.997390104941125,-31.913390149774205,B,5.8977817532114285,1
36,8.100496006019043,A,C,B,-43.116942225899955,185.68828239535335,D,185.4360493993324,1
75,0.12419571952534712,C,D,D,275.7405618051809,96.6254351455949,A,13.23203420369622,1
65,38.915077047197535,D,A,A,18.364693915005198,-92.1541335606321,A,-87.21666068955994,1
71,-106.6617463154333,A,D,A,-220.57664300135792,-19.01500995584624,C,49.67496661468947,0
78,52.03756970059309,B,D,C,125.51367424610575,-32.562542884190634,C,-86.52312769960798,1
23,73.0820826254532,C,E,C,-16.708931400211764,-95.8946887279207,B,42.336068157767016,1
58,133.911653994545,E,A,C,4.160236095573158,35.54175029878227,D,-116.786772245149,1
34,-40.01607592299598,D,E,D,141.0495607948222,-38.9067642158702,D,21.853924537155077,1
74,-14.434655510717755,B,A,C,82.4157270283713,-78.25296247702076,E,79.05471207529699,1
34,-29.38565358132756,A,D,E,-17.67293536431667,116.86592415942914,C,-6.021714406372065,0
52,-14.412923209766095,C,A,A,73.23197648369502,-2.8209223126265766,E,-106.77390270833756,1
75,228.0898509339815,E,B,C,-28.413022250443753,-151.41258817276554,B,-110.79331273975772,1
32,-119.96302374494034,E,B,D,132.57310008310338,-131.77960709791367,B,-106.72336748201002,0
28,-87.7965429382007,A,A,E,-8.69092074747412,73.35390999170801,E,-64.7160294385834,1
36,-104.18022440013254,E,D,A,-115.23874621207986,-34.27375369642767,C,112.76897369517968,0
48,11.774739952615517,D,E,A,77.34621458282744,-139.36343563666088,D,-36.58858375462428,0
29,82.77364075731445,B,D,C,-68.9343050427614,281.3949533943961,C,12.877045389129746,0
63,-61.740822385533264,C,E,A,-93.50682971571615,27.6216898663725,E,-216.7523443239781,0
55,-81.75118456186638,C,D,C,-127.09437134669142,-30.30853524771046,E,33.021689387230715,1
50,-52.47477516210228,C,C,E,114.03199289907957,35.28337208369252,E,13.431094715880851,0
19,-45.559373466040114,B,C,A,-94.87563549045322,60.944191341639375,C,146.8083370774332,0
68,194.40511923505318,D,E,C,-8.269255533280164,11.875407104337544,D,5.314603591586631,0
18,15.06608770499262,D,A,D,-29.793465065074816,3.360238476141751,D,24.25826504315232,1
32,-64.91758007292415,A,D,C,8.26587343449835,-64.18357674565482,E,-71.39585631673796,0
24,87.56569367508243,E,B,C,-2.55445747104424,-2.4430091482863,B,-175.50674731508678,1
42,18.114680659192373,E,E,D,79.36867415258216,-82.2645985778705,D,-65.29257721728281,0
23,201.6484227324908,A,A,E,59.59935181429875,41.913434613721385,D,-88.21264008640057,1
21,-112.82836152514722,A,A,A,9.061789968479456,90.18556638258453,E,-82.18136294682662,0
59,-60.308318998824916,C,B,A,-26.49812627009096,114.58402201422773,E,11.6443918741511,1
50,-132.43387295525025,C,E,B,-16.036391101822367,252.92403953564923,A,49.73606072045053,0
54,104.92124041214245,A,A,B,-99.88550054992983,43.228095708914275,C,-12.905387561385476,0
34,92.2262529134264,D,A,C,-5.837184373234913,-19.59331543030178,E,7.234034775328457,1
67,-136.6278873906628,B,E,B,108.89155769773262,-7.587577438130966,C,7.845775292149612,0
76,-76.13577895730292,C,A,B,42.919738120074925,113.6138789233594,A,68.9090846266992,0
26,-5.747275846065778,A,B,B,-91.23719650296593,-6.83990970635764,A,82.78809065923873,1
54,-86.55556356720837,A,C,B,93.18554986081124,16.25967645442777,A,-120.97205734474426,1
35,-5.770042678400842,C,D,E,-65.95002412556377,-10.790894843839457,C,-4.6827876481371975,1
44,-92.75803410714424,C,D,C,-190.92454335605174,-15.969475600897201,B,125.10422196698327,1
20,43.046863041595465,B,A,B,-59.81840949551713,-85.36369103096494,A,226.4857012634282,0
43,148.32682583533168,C,A,C,-167.6216834780477,143.57945288808207,D,-74.47167168466541,1
77,-28.521062688267634,E,E,A,281.01983792029944,11.697740658839425,D,-40.72427544687906,0
70,-56.36111469041077,E,C,B,-2.4198978701044824,103.29847969546668,A,-81.3278147506894,0
42,-32.97583205410568,E,D,C,191.92450289069725,36.36906974387655,C,144.06063935941987,0
42,180.9666900981952,B,C,D,-120.0440842017611,-73.3155590679488,A,-90.61894439399431,0
53,-21.069356900386115,E,E,C,58.52414199608006,117.00546827194991,C,-158.15673170587198,1
31,185.18801627495503,D,E,A,-32.71108656488768,42.6610414154775,B,-200.58349267703392,0
28,-104.72314927476837,D,C,D,15.81960288182529,42.29249235709323,B,15.513733814164315,1
48,-6.173833089775988,B,B,A,-43.0559252900816,-27.942983736274172,D,-193.59239112132616,1
54,-143.29057061915802,E,C,E,157.09343824462226,-96.34324256092727,D,-94.95608178524122,0
38,-44.581876800766054,A,B,E,121.4551549499856,87.85805240333934,C,-131.50721308494107,1
58,151.79855105548896,B,D,D,35.09792743392397,-19.96117981628489,D,-193.77308165283577,0
69,21.507594489527612,A,A,B,-92.9588597979918,51.26127489651614,C,45.76269890285023,1
57,9.479362594661438,D,D,E,-62.18133492701673,136.77111992158208,A,42.60762039291277,0
43,-87.72546090372325,E,E,C,33.95872339215069,-34.09184063930614,D,-38.92953842606812,1
71,11.284565560009533,E,B,B,123.66810386286669,75.9066314674365,E,68.28877159080575,0
69,-37.885401906277416,B,C,A,21.370656061704985,17.215686748947046,C,-117.26673049820269,1
49,114.36242597443442,B,B,B,-88.56060265952067,-31.99952778366101,B,52.56234481079189,0
26,-14.882302327519161,E,C,D,32.18843694579885,18.547219456390454,E,-205.16682604888135,1
71,33.82818261398476,A,D,A,37.24929216948257,76.95107430875754,B,-92.33700830436379,0
26,32.99320604368896,B,B,D,151.29785149964707,-66.13830426491009,E,40.18948121350794,1
45,-114.04486307849608,D,A,E,154.45506942009843,-75.14609625682374,A,84.20566927036069,1
70,29.607155956825398,D,B,C,9.42090674639037,131.87201360312443,B,-110.83402173000587,0
43,-41.837650035872606,C,E,C,65.10350127388547,-116.2616809773001,D,27.512128529953216,0
58,-62.92402907117315,D,C,D,-44.1565441567751,-116.04677372094751,A,3.1401452630664366,1
38,-62.81051414468227,A,E,B,68.94673862773196,-78.3870177379281,A,13.971471943360768,1
68,-34.54612625559815,E,B,E,-78.37731863207897,74.86181803009609,D,180.6590361167348,1
48,38.89614661996663,E,E,C,-84.1427727533383,-53.898531953277775,A,57.36386004665294,1
25,-125.90692589135593,A,D,C,-49.53400580994191,19.744408186847576,A,43.73663967441908,1
42,84.09736596275269,A,C,D,33.22330662563224,-90.48455772435915,B,110.24903367435633,0
34,60.66729795402921,B,A,A,169.78027189777347,86.37603868292818,A,-116.32281107716254,0
78,103.11170396088325,B,A,B,-2.489943853429118,-118.04539114983932,B,166.62685605726634,1
63,91.9447701708942,C,B,B,-60.321941729817866,-70.74682895089155,A,99.69537236894594,0
56,-88.82647896188807,C,D,C,-16.532990673278924,-155.22001191945975,B,-87.50228780488779,0
27,22.55605451594005,D,B,A,104.510297572133,70.43641416900567,E,-14.365537819267773,1
58,-11.61331135843479,B,A,B,-99.54096243275828,-82.84022375213391,D,83.33472257540531,1
18,16.73175230735719,C,B,A,-168.32550260355282,150.52790966451124,D,-15.369767182797538,0
68,-93.40237177534615,D,A,B,151.35506448330872,2.2446200373131076,B,129.74657924047122,1
34,-172.22942549124966,C,E,C,-101.7720682171283,90.20839387033615,D,-229.74762501619037,1
45,58.93976112443908,C,C,E,-200.66311444158137,-42.25869724431392,A,-1.4363707331391573,1
66,-14.639552671356753,D,A,C,-4.583789194833918,95.4556886951729,E,-20.66144001154639,1
33,-121.16864537293233,A,D,E,-106.66413041074492,22.46738929271076,E,-27.673232600390012,0
22,-45.77405485035944,A,E,C,-7.947059750204298,-168.0037456992532,C,40.490702236907936,1
48,35.7574809383421,E,C,A,-57.01650688588177,-25.0422963160349,C,71.38835275231153,1
60,-75.91127115352516,E,C,D,-76.06931600354969,119.06400163812219,A,-51.29656968507875,0
33,282.7774258022837,A,A,D,-143.58425818313884,-160.4437096635466,C,69.71205695417223,0
71,147.23545718177377,E,B,C,135.87996160760642,125.1801033207189,C,40.23654493966619,1
53,-77.06838524142529,B,D,D,-33.58302965143669,77.95996640103094,B,23.26837513908748,1
78,14.760503948130246,E,A,E,-55.37310568673857,8.011852957335298,A,-89.4290189859774,0
42,-30.567723675025583,A,E,B,-20.994043649469226,112.64349262802705,B,-144.46854132625032,1
47,28.30144069864074,B,A,B,-116.06681306745537,-27.470473195884644,D,-136.3398364853405,1
71,85.53410962529561,E,E,A,-86.60556256868736,-152.06619142635466,C,-49.170297055929446,1
58,-56.15382871037332,E,A,D,-40.70522956561954,-37.85440867424304,B,79.13700803665567,1
34,145.47040142981137,A,E,C,-138.31630705441557,263.23024191666656,E,117.39110600653734,0
18,-35.4546985501185,C,A,B,61.17802546443654,-47.963401490778665,E,-66.06045248003899,1
63,76.39428799636563,A,D,B,-29.39302219368129,205.8400870681314,A,-42.47948849174481,0
22,-44.49856738878253,B,D,E,-73.11149720783507,-167.1808802948572,D,-12.097047958388824,0
36,48.975922208290385,B,A,A,25.88768934893409,-133.26171035687545,B,99.66151227697719,0
46,49.93934162694232,B,D,B,-107.57284395756992,-68.43822094404455,E,-105.31013218858709,0
39,37.52244730554109,D,D,B,-69.15005192701264,18.827362851954675,A,29.460601266157404,0
18,-3.5011401215477793,A,C,A,124.9261355965821,212.06489427782537,A,37.18819486916305,1
29,-162.35203739258247,D,B,A,72.39869704817026,134.29014272101531,C,-148.3987850968638,0
66,-38.90867722742867,E,B,D,-297.29834689107787,-75.32031833344334,C,101.99148024853359,0
39,162.64865352031697,E,C,D,35.15476418807424,-4.76566771379018,C,-7.16270911562127,0
25,-16.337863756278956,D,D,B,12.757787983820085,-114.14757799574997,A,192.75108006155475,1
59,-129.27582573032262,E,C,E,-46.89955444703229,70.95490843907321,E,20.653078929027522,0
51,-79.57705764818527,A,B,C,-100.4456521654618,-216.54062710345755,A,129.38297225489353,1
72,114.92870967386615,C,E,E,104.65043169583117,103.86233827645172,A,61.969865405418425,1
54,3.0853207670837786,D,D,A,20.81426639843061,171.68232338267427,E,-13.696224830856076,0
66,-109.41333379246718,D,D,C,-140.97680610526828,-272.5380025426429,A,82.66817915959604,0
44,178.75993714818267,D,C,A,-32.47168661471232,66.22627331293114,C,-38.823130787602906,0
30,197.3339896281015,E,B,C,63.3995990546025,59.95539727163654,B,-97.76517138304041,0
78,33.15623906159374,D,E,B,-117.53312077465982,-77.38524884804535,D,-43.80510089491156,0
29,-54.788228941166906,E,C,C,-158.9658807678833,-76.34184496740019,D,32.84508822838729,0
67,42.79625617120203,E,A,D,56.79281872876294,-32.56287430656325,E,9.276928465160019,1
67,-95.05865726455981,A,D,D,142.93252686265342,-172.77703918097825,C,-133.0531654817538,1
56,26.619399775494916,A,B,D,71.03513675643117,73.9427390683586,E,-8.092010525066563,1
37,-227.15471546093897,A,C,D,-57.39994235343113,12.385309086305003,A,135.60291019160377,0
48,194.25395090216173,D,B,E,-36.97046657629774,181.0375008809055,A,-121.85027435134641,0
67,89.6766936445923,B,B,C,-60.53747354709259,-81.71211085055218,D,-66.1574289663907,1
24,92.14678829883056,C,D,B,28.18272557901195,-157.9764348114221,A,-122.4947178965361,0
67,184.25510807689847,E,C,A,-89.33099976487712,-31.60346933942291,C,43.99578276670675,0
52,-90.00846983389663,E,C,B,-93.83970016971067,-138.39702449909728,A,-32.067050051686266,0
62,-151.0814538985543,A,E,C,-59.05055991325776,115.86724498547287,A,-93.2134418712134,0
72,37.98763397547822,C,B,B,-98.47722374913944,96.49595047183837,B,168.90381560810147,1
72,-61.05939230742939,B,D,B,-158.75956724572276,-137.19604653908618,A,-38.468017171677864,0
34,-124.35686299480844,D,B,E,6.9984260754259955,102.33048883605295,A,-34.04519516948957,0
61,38.22911366346679,C,A,B,47.415094527431016,172.37032415839644,C,79.93285666826652,0
57,-90.81158325218702,B,B,D,11.203925860664802,-97.09517045083655,A,2.8616291251809525,0
50,-116.82672945822938,D,B,B,-41.71052917719882,-108.06776054686082,D,-10.593844323059495,0
52,-205.41734167489253,D,B,D,-10.178805116532178,-61.14993551838111,D,-109.61049520789685,1
58,-28.53204790039447,D,A,C,-6.771699304872326,59.427282869303866,D,162.048771056007,1
50,19.13015832433694,A,B,D,76.14969505895492,20.613283740046377,C,-81.57091031613099,0
54,-188.20224885919316,C,E,C,92.51700572520411,-103.93942335458229,D,-251.28096536193695,0
48,49.58439459181891,C,B,A,-199.22391220658358,49.6453097025307,A,-6.538276622022833,1
44,19.395552318679528,B,A,C,5.802976877163358,124.5283495639504,B,355.6837227959146,0
55,87.72987442342169,D,D,D,118.42479208850388,-31.845769249374644,B,-14.414048014928296,1
32,-117.91955090216386,B,C,A,-69.53607541609286,-104.22112666175724,E,-77.28936033073515,0
70,-4.691556211739047,E,A,B,-42.99127270416261,-89.17726077176144,D,-3.212086511909858,1
37,63.1661758165807,A,D,B,-133.44015255475517,-166.30797457099987,A,-15.71153432548038,1
69,105.3188631282627,D,B,B,195.5545865004516,-162.42610434299263,C,33.67788728950033,1
41,78.40414412264761,A,C,C,40.20771016461276,106.80566495301409,C,-92.08528865043256,0
18,-2.637408590865174,D,D,A,-108.16598843498085,-12.720098901730045,A,-6.4689588673812874,1
33,-1.7171330540514795,E,D,D,-17.96487461250324,-63.32727303730125,C,-97.89224707716374,0
62,93.53225652812586,A,B,C,-186.3623818316318,-8.378373866125116,B,-54.048104216510005,0
64,74.4340571462496,E,E,A,-35.49137232523465,-84.25803319448313,C,59.49492580682204,0
75,147.38981208626996,B,D,D,-28.807666258022817,-47.70940981046535,A,21.402612408169833,1
29,141.53587138326748,E,D,B,68.6747299108655,-158.09311918815797,A,162.01633726630337,0
39,-18.60897137103906,B,B,A,-1.334506616555187,-136.45634347893912,A,-46.14520863496235,1
41,19.59845438132542,A,B,A,11.244039218281808,240.4566719853869,E,-136.40058652120703,0
44,-15.439981262307443,B,E,D,68.41319306711637,89.9729659622431,D,-182.43653046637354,0
58,144.625735840939,A,C,E,-217.2590816032519,95.0704611867443,B,154.17381989189954,0
71,66.29863242709712,C,C,D,105.90911201057862,114.44159725810275,C,33.103700116890664,1
79,-51.00759470900864,E,E,B,69.94689811283021,73.46933795994298,B,-167.86577540150145,1
61,16.447811366909658,D,B,B,-262.6046496635839,-137.08396908475967,D,27.83859666179903,1
77,-141.34671402578311,E,D,A,-131.40156273091495,-31.493799988706094,B,-159.37909364690645,0
76,-107.7660638643304,A,B,E,57.70716478558895,-182.55817605163455,C,31.437692665061316,1
66,-181.82784712267863,D,C,B,116.26013747456216,130.06836498142607,E,11.671587972989741,1
37,-32.77227189623867,D,B,C,-152.6465406621319,-69.08465719505632,C,-51.889439592915664,1
56,-34.4810185969857,B,C,E,23.416329905825126,-65.22164073875358,C,12.244567636870247,0
72,-100.53353955024123,C,D,E,208.96820447532826,-21.27373029497271,D,20.46453543708929,0
58,65.51166812594244,C,B,B,-66.05011301271054,-44.98700792412569,D,119.67582037407729,0
57,57.31588991773061,C,B,C,9.830852823339702,-11.818135266931513,B,51.53532431353819,1
59,95.94701110778612,A,D,D,-76.29647469929289,186.12639834430814,C,-17.964013778158627,1
78,-210.56410477429773,C,A,C,34.12501323515787,13.645546119382368,B,77.81884714661716,1
71,-28.437562890103635,B,B,B,135.4509146889113,25.05530067222225,A,45.51166653709383,1
68,120.45440095988775,E,E,D,-10.303854929093683,111.81070935813362,E,121.89171502794196,1
44,24.499598386671416,E,D,C,-323.8686183418534,-16.12596836723897,D,-43.804844690023934,1
78,-24.18368894128841,C,C,A,152.64505353560284,75.67272128611363,C,14.225248202379518,0
56,0.24483381708062454,C,B,D,97.81058307184887,67.84792866049766,D,-13.784838820782038,1
65,-93.90981469692686,B,A,C,-51.360849908543614,-27.270670821363456,A,93.00778087723087,1
51,-2.9241173821322337,C,D,B,-66.01728627302647,-60.12532306123971,D,184.65383107523402,1
61,129.648199250571,B,C,B,210.3469692482903,-43.63684232019401,A,-42.097128882443194,1
31,-102.03845124416378,A,D,A,-40.71595963473006,81.54579091693134,E,46.80333104830412,0
19,9.09523167112645,D,A,C,-1.5677029243689227,-46.11706794767469,C,29.125745702952834,0
35,61.16357519985366,A,D,E,-107.63147346858946,-9.189443246310876,C,-79.28705131816294,1
28,-87.80012235429095,C,C,A,-94.64000940191777,-5.3625891693186745,C,-4.73568441718579,0
74,-31.079597470072773,E,D,E,106.30905031545694,86.37615898656628,B,-4.012004678406223,1
75,-129.98996773156318,A,D,D,-23.604987515339417,77.88948970446384,B,108.89081669789607,0
59,-317.48614671584403,C,B,E,-89.85286433896722,142.16377016572693,C,-46.38179324220306,1
31,89.82332390766801,C,D,D,205.43135498567779,87.63510916576853,C,-81.71275498861512,1
60,11.03624283739117,E,D,E,169.4422418299066,51.54464510910333,C,57.14276822802794,1
67,-76.33257244815094,D,B,E,210.95491935189528,-72.53693537888581,E,-93.96760990784686,1
21,54.72052576781813,E,C,E,-103.00693703126274,-80.68369919852249,A,63.11312565054135,1
32,77.22948816252493,D,D,D,-51.532559718550395,-65.48260449538353,A,-272.819498250343,1
46,-128.31378716418916,C,E,C,-116.1039775949535,-378.3281706109426,C,88.50486561896736,0
57,4.3745543056838825,D,D,C,-32.74601646348751,21.766216397467215,A,-70.43336938789035,0
79,137.5727363709855,C,C,B,-136.74435309182743,-289.60705328423325,D,-40.78258307221802,1
79,-20.583779312362495,C,E,C,134.5834157074981,-36.696436206906505,D,-141.3196229165196,0
40,-14.334516551700668,A,B,A,-177.5036527555951,95.17947380855546,D,-8.829939816779632,0
47,-69.03826304163394,D,D,A,63.520082967561464,-164.19171308265774,B,130.29856359316193,0
44,-150.62623042719613,D,A,E,21.385992952848664,15.280337680557931,C,40.563785735615745,0
46,-68.00135086331031,D,A,D,65.39296883086982,-33.07165303861693,E,-160.17957722936382,0
35,-118.32017699709276,A,D,D,-8.259868561687586,-51.76667570651927,A,-6.496692014564208,1
46,32.71092230429352,C,D,E,109.75751193479692,63.92000633142712,A,80.1864453451724,1
76,110.01469848949037,E,C,B,64.78272999125106,-24.23635105354259,A,56.380035996637844,1
74,129.39193001518035,D,A,E,118.77921697945317,74.5433828453873,D,-89.1121368688999,0
43,-191.16864573801587,D,D,A,179.92521156885374,-396.91885837681843,B,58.23907017858436,1
44,-175.4371152800084,B,D,D,40.11942481764543,-27.875728439611276,C,-217.37362975832232,1
75,20.610670080359956,D,E,C,-73.56004192359696,83.2712020810192,B,-91.91100693963035,1
63,47.58958348927726,B,E,D,130.68972051899976,-45.176054395152235,C,-49.33262438254411,1
54,207.38190373369824,A,D,C,76.64072951001596,-25.20974848068142,A,63.74306269496389,1
49,-118.79904600369464,E,D,B,-153.52012161613885,113.77535845420728,A,161.48986872558436,1
22,-93.85049906056454,E,C,E,99.65585548502483,-111.99353195328636,A,168.25937663036075,1
46,-156.40773361804125,B,D,E,99.88040181364698,120.7893659840474,D,-70.66233098559373,1
18,39.79896955636891,D,A,A,36.93352734187915,24.542821400628018,D,34.6265832832992,0
61,86.72531365558653,E,D,A,-2.0231440868435686,-61.482190923379235,D,143.20184648642643,1
55,-14.924021911894311,B,D,E,-36.51555094234018,86.98819212101864,D,-3.422863639536807,0
20,-105.98784294472934,E,C,C,110.21556151723398,-48.99379336178921,D,78.85608755613907,1
25,-154.8235874268291,B,B,C,186.57543269083789,102.6751251253548,C,25.39506928151023,0
69,52.767918744753416,E,A,A,-29.530626109999318,-91.52879411699037,C,49.64234500394208,0
40,-40.66531143070324,E,A,A,17.165418682344814,133.96178483935884,E,-116.04860779327022,0
78,-148.26334449859894,C,B,C,-74.36020060279465,-12.531736242946383,B,-6.594384036454231,1
48,39.30905465065692,B,B,C,2.191722847099136,-61.461406559344255,C,41.94095631002683,1
38,7.02222949906737,E,D,D,51.21828428044712,15.83223452657722,C,-70.58173368983607,1
24,-72.84285249668405,B,A,E,90.65613850229705,29.5697227367363,E,41.61946805423268,1
71,-190.55964335758878,D,E,A,41.80222341953426,-1.6052080066935384,B,66.84783971658726,1
31,30.06546114697511,C,B,D,-87.79131667078526,0.20989970610173625,B,-133.90555178335683,0
24,4.010914845118572,A,C,A,67.65553426097208,34.335526507397915,D,46.822435223947004,1
40,-28.636466031168162,E,D,E,-2.1665172808313247,69.99062289907617,B,99.34670832496202,1
64,-104.50472926574739,D,B,B,41.10288789030479,-42.03237849530567,E,-124.9207029048911,1
58,-54.165420138177765,E,D,A,146.88990624598995,133.3899438062966,C,98.8936577176483,0
21,32.82158526939731,A,D,A,40.9058620224238,-42.09517608063647,A,30.360343712241967,1
30,-27.88233200550619,A,D,E,159.29448955989406,-74.24991386789976,B,67.58390668711584,0
34,-7.3166433580395225,E,C,A,35.51716020149864,81.10345679387059,B,112.23901654506896,0
26,80.40813108629558,C,B,B,-116.57825118220866,-48.884907306223,D,21.623966271251817,1
23,-91.9686343831902,C,A,D,-92.45071654616287,-23.019398999307814,B,-177.9739544917138,0
32,-65.29945392917111,C,A,A,-199.28950178736162,173.48996722518183,A,-141.52317998496343,1
27,-42.89284231580153,E,C,E,-5.6005770733648745,-93.81977193139693,B,-91.55470455310845,1
67,163.29451814953512,E,E,A,-9.260482045697632,-20.490265069021426,D,-59.37163189026301,1
35,10.790061441389247,C,C,A,-137.9675652285614,12.910274771396113,C,122.80776581590646,0
61,21.584168961964856,D,D,A,209.03157350751002,43.610206483301994,C,-176.03744564471032,0
30,-208.05201196558411,C,A,C,-89.03084534145178,225.16322562655674,A,70.37238817219426,0
74,106.32429148821171,A,D,A,-78.945470775156,-93.18019890228062,D,-4.490040079050138,1
66,2.1913553640012404,C,D,E,146.48698447482306,101.54189955880027,A,-34.41833509188869,0
40,31.347284429632687,E,E,C,-204.2427846972692,-62.12931990905327,D,-104.61702177022994,0
32,-72.04269092838567,B,C,E,33.90525391018912,5.0367276997561685,D,115.93759676816538,1
53,-37.964632523050604,D,A,A,-51.267624111597385,73.23853392305297,C,7.827011423516053,1
55,-53.01159412567586,C,A,D,-82.60821371517105,8.154408550497259,B,-25.150278530453512,1
42,121.86312822414318,D,C,C,-135.11399738996352,45.79135741652213,A,42.041087233482735,0
66,71.18728574749979,A,E,C,144.9580559209443,-3.780159712831506,C,-101.76987947151741,0
48,-91.08751353906398,D,C,A,126.99590679285589,215.71642387576242,A,-98.94393521911127,1
24,62.75662357546412,D,D,A,-111.72693113729188,-27.800867237552684,E,212.71655106668143,0
37,13.517761021523237,D,E,A,-18.499420413445446,-224.2970800321007,B,-27.012256367968874,1
62,56.239012508396634,D,A,E,6.190779697704197,-35.78396651510077,B,-2.563931680742261,0
66,-76.1400079834266,E,A,E,-14.833938863464466,86.07171555944394,A,29.46259742492532,1
43,-1.0763617757600925,D,E,C,-61.45930814071965,38.03064827931728,B,61.12538771941934,1
18,23.41565990087767,E,A,D,121.76142152912459,78.10309209647406,D,-71.56337974330172,1
43,288.7188977058366,C,A,B,-90.95478072780126,-3.114337771542834,B,131.94524981651153,0
