marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Single,D,-65.44867358000137,-144.4797168597103,43.09804628159943,66.4157018662954,C,71.59857772702503,C,E,D,46.75086466110097,B,D,-136.57735585818222,B,41.01955203745334,1
Single,E,18.250653037974693,133.62746077770012,15.90932019899361,110.02134459099278,E,58.002276540587125,D,C,D,67.34509265033941,D,D,13.658472565636417,B,-329.7959066482415,0
Divorced,B,-82.88044777379356,53.04578837552847,-198.74600026099804,-165.80999626536715,A,-65.31706406203148,A,C,C,180.3171626930492,E,C,153.93743888593505,B,-102.30993329061499,1
Divorced,B,150.27422650401033,4.869531926437181,-106.96199867799376,128.13816975266673,B,-37.06836080530676,C,A,A,-7.022150154032516,D,D,9.35861580889243,A,-76.93171383716556,1
Widowed,C,110.36111160123829,166.09894431729796,2.2028061503882084,-56.12428445066738,B,-16.558434125381165,A,A,B,-135.96731015080908,E,D,-50.02186347547911,E,-30.25639561934327,1
Divorced,E,-17.734724731723922,45.20456398804989,-74.73350344808604,-175.92458304031913,D,32.25126459425652,D,E,D,-235.1980407716081,B,B,111.2555412008317,D,52.30251704556025,0
Divorced,D,90.3888888625565,37.04258754226418,-214.34716158553178,96.05720757514226,C,-9.625578037450152,E,C,C,48.057364322847555,A,A,-140.08857533334412,D,-100.80579774722243,1
Divorced,D,-75.99104382621735,59.93232572920678,211.25004066936245,79.53976589639919,B,175.90796267996157,E,D,A,239.59198966278316,D,A,4.57513125386201,A,98.21870813892697,1
Single,D,178.85936294023816,43.920271204059055,28.035499876818033,112.45999123761649,E,71.7447968833014,D,E,A,12.482657234383817,E,A,2.999710022755024,A,-8.051959747338554,0
Single,C,44.19771254981697,77.18257297919324,29.982540293637395,100.96680432636819,D,26.96960809021778,B,C,D,121.62577659996091,E,A,-40.63248852420712,A,-33.299163007671936,0
Widowed,B,-59.243498875307765,105.59895032802986,60.79184368408522,-234.38810273281723,B,37.070740647321195,C,C,D,60.37003833716263,B,D,-115.13841844733852,B,-86.15795683286106,0
Widowed,E,118.83648523164581,-129.47496737392626,4.616397198753417,110.516914384384,A,35.139475973336445,A,A,D,63.742083893240775,A,C,51.51862623696798,C,-80.49923097198003,1
Divorced,A,34.85450563720039,-3.4194062945566204,-218.806254765017,131.0290863595708,E,42.723102506938524,C,D,E,28.125015542736207,C,A,30.765971042831037,A,54.05835097308995,0
Widowed,C,49.96915348472224,-297.0285138182271,-192.238221798367,127.71960247370946,C,175.3243168659746,B,B,C,5.6615763836613455,A,A,84.9151213753969,A,-108.34633325301151,0
Widowed,D,7.715269636494701,-2.198041511946658,-9.46917510859696,-46.32174507240997,D,54.182753544800065,D,B,B,-17.378965063719058,D,B,103.2319272281466,B,-136.70692481253985,0
Widowed,E,188.89022409847414,-40.405021198566615,96.84575236093823,59.23306257140113,B,144.72898584586684,D,A,B,56.30069901405247,B,D,108.81771519695536,A,-131.50310084244416,1
Single,A,-160.64153536902108,100.60297559272907,-48.457710870030354,6.08558173518954,A,-173.58175393992803,B,E,E,30.87508553060362,B,D,55.2121019246208,C,16.72995555897689,0
Married,E,148.38689586503503,109.05935918550824,-210.06316066945274,-45.494112635123756,C,38.95150200843063,C,A,E,-38.509233773118815,D,D,-4.5718352388825,D,96.96210244083858,0
Single,A,17.101595716728475,29.420058304426494,167.86424593471517,-103.1754663457022,D,13.757483072408395,E,D,A,-64.01639269274158,C,E,-95.78938177490798,B,-59.550887793572436,0
Divorced,B,47.77058930554709,90.91945843967547,5.576623368616368,-17.337131457563945,B,87.32379363638381,E,B,D,31.745145462533586,E,A,133.71670290006392,B,25.39998142458159,0
Divorced,A,91.92373974466412,-118.8679871393076,-120.79257193436959,-5.021509582269108,E,100.58776070914179,A,E,B,-147.09656494288836,D,C,-36.36570313389396,D,-0.4052925406893433,0
Divorced,A,22.291129542045717,14.878513456992168,45.42951360120905,-19.72336867858543,E,19.478757375114146,A,A,A,58.5101262556639,E,E,-74.70990382853009,B,-101.10744782748515,0
Widowed,A,102.53707373665468,14.244129866858197,31.74702320897682,-112.1352935882275,E,6.06403415579309,C,B,E,43.36704769797175,B,C,-18.876293371365133,D,44.493156526773554,0
Single,C,-30.22998216599063,-65.34359995034637,-98.75707435448416,-101.08619694785881,B,-62.93363346245252,C,D,A,71.31054334270975,B,A,75.33632940943005,A,-25.727204562690098,0
Single,A,-133.51832400553945,-110.40188214903728,106.47745583396325,-56.17266587682036,C,-95.50442710342494,E,C,C,45.05617134564795,C,A,15.396069630115777,C,-128.82949468459063,0
Married,B,91.53921488265924,104.96391567589487,-89.02547507165673,-37.45609492650615,A,-51.76673063711078,A,E,C,183.47373030179187,A,B,95.24398473640288,B,114.1745249985187,0
Widowed,A,127.52003921396955,41.115255597338844,-238.04407263725867,140.69743885729685,D,-31.044590810070826,D,E,C,17.70555677092979,B,B,70.81820923057252,D,110.5441914802656,0
Widowed,D,48.1884280948257,-100.22718362461266,18.230082210962276,-3.6959434198814063,A,-164.57959520461145,B,A,A,-29.305250006958534,C,A,201.7950146285265,C,91.09154698108746,1
Widowed,B,-135.49200707839742,-20.372519280648998,-124.77516099429333,-35.82600971345061,D,119.01284516296921,E,A,E,63.0124071424862,C,B,18.325921415137355,A,66.64775156202258,0
Divorced,C,-70.79119282822023,75.77813576872178,-71.44586899078786,60.47434703106892,B,-35.502644730807816,A,A,D,74.93830021784268,E,D,-91.52312575297924,E,18.22766710658357,1
Widowed,D,-29.75085399629519,19.398402262349755,4.7614448311867426,-55.58526301813966,D,-183.65897173875476,B,C,E,-127.41396251536452,B,B,135.60351304316544,E,-76.30911072075554,0
Widowed,C,59.04642283526999,109.19516903148939,82.73357079355777,-191.3767403934318,D,93.82816967549213,C,E,A,38.354728184660225,C,D,-2.499810512299288,E,-115.75855050441474,1
Married,C,108.9930882859119,111.80781270129894,120.36345501036712,76.65868519227301,D,62.783874146960684,E,C,E,-0.6909020368339563,C,C,102.39068542840131,E,-50.712683673145264,0
Divorced,C,13.089659502480997,26.53954822341588,103.13754995677445,139.65550580098892,C,-32.09565213982985,E,A,E,-210.02545918341832,B,A,131.64840903086775,A,49.13502724005888,1
Divorced,B,44.71891790782297,-132.8363731297637,21.287589217341,135.41797762910906,D,-22.391581315909608,C,D,A,-23.122326015006696,A,E,76.5898202021557,D,-160.69012387768683,0
Divorced,E,64.32629836145615,70.08374005288078,53.2162569961003,54.703617619941355,B,-25.92408787527414,D,B,A,222.63948536020033,B,D,155.00302557384106,C,-38.421606650686805,1
Single,B,7.353849425831563,-16.477867436753474,-37.97554792759234,38.515629783153116,D,1.243426153750465,E,B,A,195.4966249597389,E,A,-181.61217232392053,B,45.1546856485934,1
Widowed,B,63.892224440409926,51.922093045716686,-57.979138125067834,82.22616099841589,A,89.27655200551754,E,D,B,102.6546629184952,A,E,-171.13085432716835,D,116.84972990089797,1
Married,A,-64.48260613264912,-7.680545391141512,-25.6222416822362,-30.033846057910154,C,-83.75446445732409,C,A,C,7.284305769498106,A,A,-14.061299682213408,B,31.364595085791237,1
Single,B,164.70078340740298,111.13676648844404,-20.17279942867335,-61.92387559246403,A,117.1985706612287,C,B,C,-35.453352658436444,A,C,-193.20999537815723,A,16.003045646839976,0
Widowed,B,-57.63629088742258,123.39323667498388,81.46525698026444,-159.6420230648738,B,-1.7939818349333014,E,C,E,-69.4228768836972,C,D,-73.9603421240739,A,58.39074200778136,0
Widowed,E,-5.537164709842008,-26.72531383237315,34.484083453604526,-152.06115972796505,C,85.69097389860795,C,D,D,-43.22038125671669,B,B,86.56676108171021,B,136.66831771221615,1
Married,E,126.20575249199979,-38.20616956001914,-116.29160262162483,-25.60115465976486,E,70.86350286497074,D,C,B,-35.07869181409365,C,A,101.43939962865038,A,94.76494723674224,0
Widowed,C,109.53151078797276,12.501382514222707,-58.20498504916628,61.23213675085522,D,64.54333787827183,B,C,C,-203.137797056156,D,B,59.29119249321355,A,-65.19198171594662,1
Widowed,D,-133.29947463088092,-142.63821582646133,-179.47570847927844,52.33512675815529,C,-8.422404604425825,B,B,B,42.337473991136896,E,D,-36.6886002891101,A,-78.25040785921344,1
Single,A,-102.31265349092973,72.04474357531969,49.4077857302436,-76.6647608853591,E,208.15891739125445,D,E,C,-99.61700139901893,E,A,-181.32731913274694,B,102.54763868123067,0
Single,E,-156.59301574938075,25.109461461748655,-6.222839924676973,-75.85506550822453,C,-23.79300769846803,C,A,A,-5.825293107467049,C,B,-85.00992515588027,A,143.26953587235337,1
Single,B,-91.99999786686399,-36.68777035681813,-63.02195794232139,-169.10462912310004,C,20.67104914211521,D,B,B,123.96102339232307,A,B,-71.93254784259241,E,-54.541284295224635,1
Divorced,A,-3.024753861335826,-34.44019266156468,201.3810302384597,43.969930132586384,A,-27.99406870278313,B,A,D,-87.55400647307098,A,E,-2.4255111849307562,A,10.554159819295863,0
Widowed,C,35.39828319069895,83.91088235903743,-2.807575433560677,-138.23965134915113,B,21.32136219893244,A,B,D,68.84981157531523,D,B,-165.31233367558445,D,25.27656523076864,1
Divorced,C,-83.50734227128382,-49.43953777238605,133.42423392825694,-129.0479067883256,C,42.322541190780115,E,B,A,34.31201184304027,B,C,57.914058714671214,B,-21.723369616642263,1
Widowed,D,-102.8341074427821,-99.03073147410676,37.09166989024513,79.91562040672035,E,-77.75522961572868,D,E,C,-5.212911758849917,A,A,180.0486015819641,A,-142.66688181895177,1
Married,D,51.040649375432245,19.326887962292037,-21.391072505694652,96.67372186870857,B,35.2978740804445,B,D,E,-61.2434966048918,A,C,-4.975540068031549,C,-15.756983978558623,1
Single,C,0.11617009984350793,-13.540500658808192,-20.57553643310521,-81.93370755793752,A,129.17725979537678,A,C,D,125.94261745173729,A,D,70.23890931640963,C,-12.128911470682056,1
Married,A,-29.722195742742375,181.696773252026,120.62460540396305,52.66447213619485,D,-14.141100639455512,E,A,A,86.81088540235045,D,A,40.31170939486322,D,117.64950260371059,1
Married,D,80.92858538552285,-56.287195431400406,-50.376024175787,18.51075639378582,B,-91.54278374871267,D,E,D,49.61161872081601,D,A,-66.29362290353939,A,-53.058537349289956,0
Divorced,E,1.0918991096627462,-90.30750097500456,-34.109241575780906,22.66021450454868,D,76.08778551888736,A,A,C,-136.03144127228327,B,C,47.6256664021177,A,-155.3018965224934,0
Single,B,-116.30069778742617,3.8720418495224647,38.87289731086205,82.49645686594901,B,11.159103827519532,E,A,E,-167.8741555642741,B,E,-177.252639062817,C,99.57679454303158,1
Divorced,A,16.389604898035806,-35.49827699663079,34.33930406410466,90.45656559940983,B,84.1565098237211,C,A,D,32.25820462820508,D,E,-48.966008071464714,A,-39.913702990636594,1
Widowed,D,-85.37721860878065,115.22438663599135,-90.63039356370054,-108.57884983446549,A,-80.24677404692191,C,E,A,-49.93392512010449,C,C,9.216818267113984,A,-6.122404229554929,1
Married,C,0.32400485240172266,58.316556374131764,-23.840307587490017,124.00295291833872,D,160.7808864351373,C,E,D,70.32588177560511,A,D,-141.26103521745196,B,62.15480876370383,1
Married,C,48.26834648626281,106.40859998254557,-83.87243798247546,-92.81875049333583,A,-244.57238698992535,A,E,E,11.659842117218634,B,B,-50.58208337440582,E,-67.92333990523902,1
Married,B,-176.3989170919684,3.488252843432686,-93.88430217650044,-117.57149045589928,D,-52.5213485474757,E,E,B,63.10825883935348,B,B,-50.979217084844976,C,-12.499323903473671,1
Single,C,64.16625459023139,219.50023015164425,53.19400010205576,38.17686924479487,C,131.13132807026116,C,E,E,47.85520492183923,B,E,20.809021580828595,B,-59.184388167540725,1
Married,E,27.15915117903415,-13.449751398204679,114.7008750186927,-72.72813780425696,D,-35.93847909083738,C,A,C,-54.22228373602429,A,B,98.87584894529758,C,43.59099162084477,0
Divorced,E,-82.86367609831358,4.619050166941681,-137.63128998919643,-118.57938528117167,B,44.96261761537011,B,E,C,-143.68735301711837,B,A,-56.82430301309087,E,28.500430592083916,0
Widowed,E,172.39749603546443,73.53777945125502,-125.859032231602,8.875594070476515,C,45.586616852802756,B,C,A,153.61868680704978,C,C,131.87572721496412,E,40.28980471285379,0
Single,D,-112.58297194028097,-45.009634113685685,65.83132081785588,-32.68569412124107,E,-11.279499656865967,C,B,B,-62.79878064444405,B,E,119.26711186614631,D,-136.30367419523395,0
Widowed,E,112.37246328957207,143.25121681112216,116.04071536341687,187.81281680029886,E,49.57737069410217,C,D,E,-54.90920887247197,A,D,73.98874735468621,B,38.95105748787231,1
Single,D,-13.745267278488956,56.67163326599177,-102.89668973767195,-193.45434671973445,A,-60.24568255724145,A,B,A,-57.65571140097735,E,A,-117.17366971730728,B,107.17501631234683,1
Widowed,B,-30.553622660428147,-241.32025033276582,25.349889234773414,52.66810438124799,E,-58.74748523890359,A,B,B,-12.094883062545671,E,E,36.912541563634676,B,50.649981128170275,0
Widowed,E,159.96350661530866,-105.13403874994027,-101.85173328927203,-20.011432656606686,A,23.601983467850477,B,E,B,10.709637769443683,A,C,-21.165749014499312,D,-40.163493898219706,1
Divorced,E,58.02575159289576,-196.01862270177637,108.55509036563811,-159.51808965134006,E,204.0760352477829,A,E,B,157.75993921823232,C,C,124.62007820650274,C,-27.498972527370825,0
Married,C,209.9070993883633,4.388332705233915,-54.15151878456265,-4.335301455857808,A,3.279361099533272,E,A,C,-23.575848539595853,C,A,-13.012079341876337,A,40.94636996895496,1
Widowed,B,-60.5695246110489,-77.21781373906003,-14.145427963063902,38.003134763702484,A,-49.67258527653489,D,A,D,-143.29481105783762,A,E,103.89730228521528,C,86.37438340765154,1
Divorced,C,-148.96498317075836,116.30427155210796,24.775593299652396,159.5128544100064,A,149.6820285888063,E,A,B,-96.22519293110946,B,A,-23.456440561264493,A,25.50114283869473,0
Divorced,A,-45.16575017555645,176.60245239926817,0.2390351610400672,137.0386152274224,C,-24.356992893424774,C,D,A,-164.92666642205342,C,B,90.6656447889514,C,-32.92495416217585,1
Married,C,140.15865018771635,75.13523154049356,-40.78323573640052,-66.47677985327653,D,-100.47845984092075,B,C,C,-110.98531756783572,D,B,66.47497804200407,C,121.22357748928665,1
Married,C,-48.63992305363543,29.323922054972407,-54.288438664213714,104.97535718756603,A,64.00826653819115,A,C,D,67.56397332038827,E,D,13.853952065808311,A,-66.5703066034963,0
Divorced,C,-85.7477643632498,65.93801617549352,36.51706237824862,148.9183197407345,A,138.05383892429165,D,A,D,-68.93520195140984,D,C,53.92544026862942,B,32.41682032963616,0
Widowed,D,143.6521593711947,-15.483550928581783,109.93137936954567,16.793968069812617,D,-129.37430453668253,A,D,A,-17.2350501906213,E,B,-0.44231330705634764,C,-143.0466300833706,0
Widowed,D,45.25046638511812,14.822981592317577,-63.69586701633998,-117.40359175326844,C,-69.00621504072056,A,E,E,-9.836494242550973,A,E,-54.023900670333205,D,-71.59276146187703,0
Divorced,D,-161.727851040616,-38.99659076838356,-58.90457471193511,46.514879473259505,B,-61.801732307506285,A,A,E,-91.70102868225095,A,A,-84.20264026861507,D,10.16990506257621,0
Divorced,E,-176.42144797677423,-213.33375679046605,68.43228983032097,-23.430360040162874,A,188.79621908748692,E,C,E,4.366483998140238,A,B,-121.12525337817883,A,-54.501726626719496,0
Widowed,D,-200.20060545046246,86.52869815861048,-75.99718788543356,-88.94918563130915,B,-18.917233684038116,D,D,B,-123.0481384784888,A,C,-84.71451008037366,A,-4.798028941099664,1
Widowed,C,115.64937478665765,139.9793025147719,-48.628948225610124,235.88447852036842,B,-47.54160864842043,E,C,C,-39.60007455084899,E,E,-178.44528867258865,C,-52.555173287557146,1
Single,A,170.0341560976894,-125.29618932368743,-4.143030290598304,196.2929662058375,E,63.2690420246478,E,B,B,-155.25538358399743,D,D,13.356697107421885,E,81.36555919168933,0
Married,D,-21.134067814588768,-88.67342695415684,56.12460349789175,-5.899972529166743,B,135.00127448611926,C,A,A,140.69382915282523,E,E,-113.36810528482724,B,24.726537569392836,0
Single,C,11.731790245344431,271.0556521165694,-127.98186348109274,-85.86629775322545,E,99.52663986263552,E,B,E,33.30571732694001,A,C,-59.4085034829775,E,-121.84406267932415,0
Widowed,C,-215.3798715076987,21.767787458029794,171.58394703271372,-178.56574016503896,D,123.3224576516742,E,B,A,67.70840070025763,A,D,22.05987635775277,E,33.18766349609217,0
Married,A,-39.30982394782775,-30.831198381840863,-44.3595050274236,56.68814116384161,B,-34.4055297463136,A,E,C,-93.16888072631113,D,B,59.31959603022692,E,5.445332317741055,0
Single,D,-108.45278460302521,65.42899699783355,-53.012806808676594,182.6729682338077,B,-51.48340729393984,E,C,A,18.911189619772586,D,C,-114.02120611290691,A,14.608005548685252,1
Single,E,-119.24359800685968,110.33883575164465,89.91175410200651,28.38272576116142,D,-21.25269948804174,B,D,A,49.841459782700184,B,A,100.32054683582375,C,15.436744717724316,1
Widowed,E,-12.911007890104075,5.846465355790235,-47.04225388190309,-54.78589079376288,C,113.16222744406295,E,B,A,201.68849190174137,C,C,-1.7931823661656168,C,-75.6491702642091,0
Widowed,E,-51.58971832003052,-110.88924880098907,-5.958963339087611,111.65975991852821,D,-12.530666346417824,C,C,C,13.46920329141869,D,E,-102.5218086358403,B,416.87263868318627,1
Divorced,D,-145.81887866949168,180.0573799992722,-13.128065050008006,11.20341901637826,C,110.21341137063897,A,D,E,-54.69387521862284,C,B,20.3872980030293,B,133.69419169630314,0
Single,B,-148.5350509592915,230.30437371197868,-38.53480672072821,-24.381422795098004,B,-131.5800600719289,B,A,A,35.51381146879055,E,D,163.81431352566804,C,81.20580655796402,0
Single,B,38.10858382820648,-149.49477055109847,-75.33946548983057,21.687493819867182,C,142.27314557957013,A,B,E,-27.416538189641372,D,E,-34.366113810682144,A,-26.55262263267047,0
Single,C,-118.65607214289679,104.90274082107607,21.823927259497534,28.992637577470898,C,-49.77653015576134,E,E,E,81.06643221831388,D,D,-60.882181409270885,E,-158.25208161606014,0
Widowed,B,248.09133790761956,-49.33129941115193,-30.50940657726698,-55.7060966136984,B,-209.14743287190043,B,E,A,114.85204491376973,C,D,120.85028466081312,A,9.15720783321171,1
Widowed,B,-119.89302252371432,-101.41892670124454,-34.68753458204096,-33.32855681071777,B,-161.4991814350742,B,D,C,156.8256967157426,A,A,40.79130023481533,A,-36.99710626558127,1
Divorced,E,105.46773578661637,-31.59048567497601,-110.52415603839414,61.04537165152074,E,106.55093015382387,E,B,C,-145.82542561451115,B,D,-1.6085082874499206,B,21.239176415316923,1
Widowed,B,-43.081323958733684,-7.269065878341717,-123.834323180005,55.97810602049672,E,79.0456172473445,D,D,B,73.2665365298137,B,E,-113.38276954960756,D,-104.7452967816444,1
Single,B,27.149266182609622,-81.87047931186312,75.36291118483129,-44.152160816724596,D,-17.873825642609688,A,A,A,13.977125728528419,A,D,97.3776113576338,E,-46.45745657049402,0
Divorced,A,95.14698028361421,46.88820733834395,14.170288719037877,105.8237135011255,C,154.8092459481643,E,E,E,-21.983883084101123,C,D,-180.77646642519704,B,-6.943103186731128,1
Widowed,B,114.19671098861592,-120.12093038555771,-2.5683277482736124,122.70640156632804,B,-2.961887513318504,E,D,D,-15.549491014158011,B,B,-64.58119680819705,A,-34.64825869269092,0
Divorced,B,-1.2091674325551511,38.67711723192769,-14.217139905766981,-265.4147485733727,D,-18.382929482220707,E,B,E,-83.5229992511713,A,A,232.86681594650008,A,-21.924027847775214,1
Widowed,B,31.40104900912765,-46.625610552473184,139.01905889989575,-20.36434483755294,E,-1.4827000103626617,A,B,E,74.11785339268822,B,B,-42.135723432961086,E,41.41091537383423,1
Widowed,C,-85.57074952600905,27.33957561521964,113.02872358843672,53.33996632770107,B,-132.20386358077897,C,B,B,-76.49045487210917,D,C,-200.47413097227155,D,43.515789728428786,1
Married,C,153.03298939984876,-104.98217249540605,64.2288668790927,-99.76541339636378,B,18.459357182743304,E,C,E,24.332152564223634,C,C,-182.8826739316352,A,-18.08054521518545,1
Divorced,E,-102.70461996627975,8.05976227814082,23.09831526583501,29.05834873559049,D,64.97052992747298,A,B,B,93.60541499658414,A,C,-55.44239592766297,B,-38.68357683274198,0
Widowed,E,-6.116441509866808,-166.43428338961886,31.37813383589671,26.152941687207882,E,96.9067998981711,C,D,C,-170.5123796841171,E,B,-56.896575695415706,B,53.09033494757781,0
Married,B,-52.32351838972221,-44.25826583757521,9.95519305738012,-28.39899995768774,B,-81.00289602507821,B,A,A,98.21191725733325,E,E,-16.272718747749682,C,-20.17105989537584,1
Widowed,E,-21.164505873345473,18.770488205359385,-115.95166065374927,-49.1916712393311,E,-156.2073544230421,A,C,C,-6.811899870676684,A,C,67.9282163891676,E,-85.64608388305804,1
Divorced,A,-26.03386702808504,85.42330403015073,59.37967110858978,-143.44249293787308,E,-124.63918624820558,A,D,E,39.862873631283136,E,B,-105.90999949951394,D,-154.5634939893066,0
Single,D,-83.00230344181327,141.31863498916047,-47.7520007682237,-18.146864096685487,E,89.9763190644199,C,D,C,-21.895973132540163,D,C,127.51644884734803,B,-67.6996742025717,1
Divorced,A,122.3383132206311,-19.4359709685323,-15.328344088762789,8.954923507235067,E,-10.745233261087177,D,C,A,199.1378614763935,D,B,180.06994863280227,A,29.719004819368998,0
Widowed,A,-128.44644335218237,-41.40862948283007,-8.798520803366976,89.02796934123678,A,62.055050007567914,B,D,A,134.9046705539013,C,B,-73.23783283161424,B,-67.48817943915466,1
Widowed,A,105.8669139255819,-79.24153763052003,91.00704889699979,72.27611312657424,A,132.4497402255965,A,C,D,101.13468832826018,C,E,-24.223795335732785,B,-201.73779875840924,1
Divorced,A,23.320980891165778,-71.51573626914535,40.619153738106476,100.63402880866408,B,192.41301575851622,E,C,E,28.856345968536562,C,D,-87.20764125432092,A,-69.78491955363853,0
Single,C,59.08277422954197,20.56644364914914,175.44495543760294,-37.08902710351305,D,54.91261979433081,C,A,D,-91.62840037486592,C,B,37.77884650800413,B,94.60050875805555,1
Married,C,173.23761449640824,-131.0411855378421,64.81951926796943,33.22033792581976,B,98.99263421298441,C,A,D,-34.298955645062,E,C,-181.85001441121918,D,65.01472293317286,0
Single,D,-83.0044986517903,43.78431431697777,-51.864631788194195,75.51833208231035,D,-84.88345885651607,C,E,A,200.44194094597964,D,E,73.25800224229313,B,71.23626797210883,0
Single,C,-48.19074764014751,80.2447587153189,-194.07909273083362,213.67997540270838,D,-50.21455777371909,A,D,C,48.9669753468934,A,C,110.98912470601367,E,65.38915177873919,1
Married,B,39.855582782561974,4.880672826230487,72.06064956401994,-210.2327377363236,B,33.28040813080608,A,E,E,17.315500923656714,C,D,-131.12256846794307,A,-208.13219364090253,1
Widowed,E,-147.5545229232904,128.03829098767395,69.54004361521132,6.217147745258026,D,-208.66892009693655,B,A,E,-126.8447889902929,E,B,66.6032209037574,D,-122.3677514381276,1
Married,C,56.98119078070758,-26.74629741246499,90.47069280200193,17.589081141349496,A,21.92180586789456,D,A,D,-114.59090371510838,B,A,-64.55077964078602,E,36.330872591826996,1
Married,A,-36.59081879884237,-202.1456197779019,-79.98708848550274,-54.29663513228048,B,-99.63817498529424,D,C,E,66.14052862856006,E,E,-6.068827978423614,B,40.695722626976945,1
Married,A,128.07279336578213,-171.34563228398306,63.45389598070214,-45.653893949392426,C,77.53673684681863,A,B,A,13.409614316140397,A,B,-23.557224375472607,E,-131.67837735665768,1
Widowed,A,-127.07087617345718,16.423412436917005,-81.00359028543905,175.99054301801243,C,-28.211476096171634,C,A,E,9.092980571933024,D,E,-27.98135780920618,A,-120.46453550318677,1
Married,A,-43.35047750827151,88.81533235606155,63.92268093125063,-44.07453448781304,C,-40.142585394573864,C,A,D,-126.30022284850983,D,D,-125.21429736637111,A,30.159850140974147,1
Divorced,C,111.48201897679306,-105.69995456488515,-13.559416461089233,110.45654699190288,E,16.961763453287325,C,A,C,103.0613043620916,E,C,1.1515463225617872,E,216.09382871297606,0
Single,E,100.84243132222568,17.968893404376956,1.3637072652951074,9.411292766910517,A,138.93905696026187,E,C,E,138.14853413101918,A,E,149.63597399944794,B,-20.349276514689667,0
Married,D,-77.63734315693532,79.96697443450232,137.38139417151055,5.706883532659502,A,37.848175218788825,B,C,D,-6.251904843978084,D,B,-102.8027921534161,E,5.316674639328572,0
Widowed,A,23.99840274257573,73.28257653296124,-0.48779207691122556,-39.50695221954267,B,-143.17352398293025,A,B,C,-139.76523321173053,C,D,199.21479611791077,C,148.66419082619564,0
Widowed,A,72.49989465484839,14.758191969064255,24.886877503049675,-62.669900315052374,E,30.02161320310383,B,E,B,37.23922133633339,D,B,-124.62059376189916,B,87.23595159364542,1
Divorced,E,55.86959613067608,25.2834684201105,4.4823430518435545,147.99522010667815,E,-78.66561364494792,E,D,A,-82.53007061721429,C,D,86.0851524322611,E,22.17084307073267,1
Widowed,C,-8.127233702711958,-151.34374436722075,-118.23459168890777,-117.01864386146849,C,80.35975149278349,A,C,C,84.70961749212593,D,B,-233.20674621331142,B,10.708282319235767,1
Married,C,-72.05409359627993,-127.47373100162022,20.62321435147306,38.720949356590296,B,126.500914359633,B,E,B,16.39013183832887,E,E,113.00861665905346,C,9.335838756417383,0
Divorced,A,-173.55921114065094,-41.929483922431835,-22.97924786553959,48.15559888042014,A,13.502820779959587,E,C,A,58.87550841647575,C,E,-60.54596026345306,A,88.48843945642686,0
Widowed,C,-27.582605155083588,79.93200956328121,19.699936468609536,20.27737496050231,D,50.74093286456112,A,B,B,72.90593201979063,A,C,-83.27664275559313,B,16.601552949601263,1
Widowed,D,-12.012373014468784,-168.18941190225954,206.4558553022852,61.87653476368534,C,68.59929147781489,E,A,C,75.51791906509848,D,E,107.1700863636637,C,-30.080778912502016,0
Widowed,A,-10.12055477270383,-131.22733603668163,11.440769509483886,4.634695154462179,D,-75.95283080967444,D,D,A,-52.40624818723356,E,D,9.055826555483078,A,-88.14664140528859,0
Married,A,129.79379259525922,95.07811415413553,33.039740958313644,-139.9346847585664,A,242.6305374274348,C,E,D,122.92322699772282,C,C,18.652204432064448,E,68.82925507279232,0
Single,D,-167.33827248721528,-124.85770595166346,109.41452337245177,-64.02730921332079,D,110.43059176307905,A,E,A,-182.3123036115791,C,E,70.36637819025232,E,49.76783079701176,0
Widowed,A,39.84663219347204,-172.91174057041326,-22.418817950512274,66.52707265831123,C,82.58610501256804,B,E,A,-42.90733196966194,C,B,84.74348089686785,C,54.418188676283684,1
Divorced,A,3.2550785588242688,38.07805109935657,-111.30048269822086,-196.30722045295332,E,-24.386618051996425,B,A,A,53.81743107379976,A,C,69.9907168789444,A,-31.01872552573787,0
Widowed,A,-113.38661352052742,44.87876394858034,-192.6413832890458,198.34851819828796,D,-7.8563789898486895,B,A,B,107.0229464645075,D,C,-124.76379117722362,D,38.252729509209956,1
Divorced,B,31.167684079662855,51.406991666470105,-40.657618145698024,-2.5187331990313844,B,4.101468056646285,E,B,C,78.17761417734548,B,A,-45.97702703881748,B,50.7378396859425,0
Single,C,192.46405207901174,-34.27294263846182,11.856349934109438,165.76127172478016,A,-132.78395090387113,C,C,B,79.92175387311204,C,D,-55.41303607202587,D,-62.76476295560247,1
Single,B,77.8951738591253,-120.91920044094688,-91.85323149177376,-115.9744324679557,B,171.28919552953369,C,A,B,139.96814950499657,A,A,193.06429286563346,B,58.45579482937677,0
Single,B,-78.70485688603911,-59.22356982697201,-324.49803736262237,-22.27655242683965,C,-54.647972345627004,D,A,B,-23.84698413521733,E,A,163.5541814223264,B,-19.182500438208738,1
Married,D,88.25963256831307,-24.2460638770248,-32.71145148374745,81.33944145185946,D,3.2702065893385592,E,A,C,-138.37024515241072,E,C,69.87099592544602,E,-84.10192557653963,1
Widowed,D,-200.4588981674471,-102.58054805476908,-151.77822331992198,21.4107344275889,A,139.52247479323574,B,C,B,-103.2342284186347,A,E,44.998285563545814,B,90.13106083595243,0
