handicap,Race,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
None,White,Homosexual,-32.6052018714897,95.96600299960143,B,E,43.905541759544434,125.54811411238924,B,C,0
Both,Black,Other,16.149310077171382,26.388969725264815,C,D,-53.18260279750774,118.85550634560131,A,C,0
Both,Asian,Bisexual,30.063106745043537,-62.012832351785555,B,E,-75.61865319907459,-118.22776635327754,A,A,1
None,Hispanic,Bisexual,31.22310762661914,121.64795080941862,B,E,204.44744522011206,84.20552287991542,D,C,0
Both,Other,Bisexual,190.76540099931245,-121.86418000163559,E,A,165.1383086924868,-81.7031839778252,E,C,0
Physical,Black,Other,-91.08998623843894,-26.626446719027797,E,B,-186.23479886752824,31.03933518398544,D,B,1
No,Other,Heterosexual,36.09180658078962,9.287311567753651,B,D,101.13447324366169,-98.25129031204989,C,E,1
No,Other,Homosexual,45.297267636406815,-50.710542516322036,A,B,-180.92641628881967,-13.478710835554644,B,C,0
None,African American,Homosexual,38.15931808012574,-182.36815767858278,E,E,-63.786030888947124,184.635384726918,C,C,1
Both,Asian,Homosexual,255.53204015937382,-5.675356024541337,D,C,-28.811035539381503,-57.78528226511597,E,C,0
Both,African American,Homosexual,237.13391368401284,-42.636300287104646,D,E,43.02721195684986,97.32286145893892,A,B,0
Both,Black,Bisexual,197.3235807420446,-79.8669449545448,E,E,-7.247374159826335,-39.721207561191676,E,E,1
Both,African American,Bisexual,-70.110501776956,47.18758922747305,D,E,142.1232301831,-16.383059935829625,E,B,0
Both,White,Homosexual,-47.67824365364534,55.19818549111213,D,E,-143.8206184913132,-100.39786969047636,A,E,0
None,African American,Homosexual,-120.33105270072504,54.90089264648621,B,D,-211.9061422100889,-142.7397365490769,D,B,0
Both,Hispanic,Homosexual,-67.82211369814965,-82.16287587333139,E,B,83.33252523240505,-151.6436768270935,E,A,1
Both,African American,Homosexual,-154.9262464297161,136.94947352450876,E,C,1.590639391327941,-30.400303166097924,E,C,1
Mental,Hispanic,Other,-92.20516196891685,-75.39545216438444,C,B,1.194431605994846,7.568107650319201,C,B,1
Mental,Hispanic,Bisexual,13.453865346749824,41.651573916476295,E,A,121.06207890867312,46.32294731100313,C,A,0
No,Other,Other,-81.49093662636345,164.7150591482641,D,D,164.70739244329494,-51.67371479109644,B,B,0
Physical,Hispanic,Homosexual,-108.91861520413487,15.258818272978827,E,E,24.34516176726953,65.75659517176096,A,A,0
Mental,Asian,Bisexual,111.50863324882758,150.87546650093805,E,A,138.72445118412944,-127.91633789296209,E,C,0
None,Other,Bisexual,-53.608330432889026,-267.3585811095858,B,C,-97.26803481050761,-94.0609921008366,D,D,1
Yes,Other,Bisexual,-80.66979864065479,-193.4716726538055,B,E,-57.43161401354359,-77.85800286264416,C,D,1
Physical,Black,Bisexual,17.443190419336453,100.63126483537698,D,E,106.62889581972577,73.82969242821046,D,A,1
No,Black,Bisexual,26.3354448644977,191.58614213533212,C,D,91.92602827841286,-32.70495388522365,B,C,0
No,White,Homosexual,-108.2938450999653,-127.49621215119846,D,B,-208.16525546632394,114.57322513573824,E,E,0
Mental,Other,Heterosexual,46.11262299894426,239.0117500738819,C,A,-110.36867410833753,127.35841331870785,E,C,0
Physical,Asian,Homosexual,24.29324108781075,-61.33507689405001,D,E,-165.8087979477833,38.632823192836916,E,D,0
None,Black,Heterosexual,-45.19678057179618,-164.21240963262062,E,C,-1.0251530118383423,0.9071920383970863,C,E,1
No,White,Bisexual,-3.471142146747678,-50.25158730437107,C,B,-24.434543262390427,40.19169120167465,B,A,0
No,Asian,Homosexual,-47.12271306859389,14.780256300467027,E,E,36.680513515841994,-53.29717573025338,C,B,1
No,White,Heterosexual,80.74876109206951,80.36977787416765,B,D,-193.9813416680418,-56.13362823061854,C,B,0
None,Hispanic,Heterosexual,-31.989430300817684,74.48993805608173,B,C,-119.15990887557442,-94.56538186741301,D,C,1
Both,African American,Bisexual,123.53927339965054,60.88360369882424,D,A,-21.548680989331274,129.8189821300488,B,B,1
None,African American,Bisexual,-119.3699770670162,241.06624700607964,D,C,38.285683329075965,-15.249375850793731,D,B,1
Mental,African American,Homosexual,35.84494583146939,-31.967177680706214,D,A,83.33531407979416,-154.01017174743038,C,D,0
None,Hispanic,Heterosexual,-110.78909890244566,124.21742427529672,D,A,-40.87124485661108,-91.45462303257214,E,E,0
Mental,White,Other,43.16566626236039,5.77359863668502,A,D,-69.12852442577278,88.48081330144093,C,D,0
Both,Hispanic,Homosexual,-34.69236427792729,51.915425601965545,A,E,9.14383011694223,-8.594074380187948,B,B,0
No,Other,Bisexual,69.59334830547368,-30.27385002121109,A,E,8.553259312305691,20.832992070222947,B,C,0
None,White,Homosexual,-76.7486374094468,-2.220164014530019,E,C,-13.681453415875252,76.55127538544886,D,E,1
Physical,White,Homosexual,-59.1836230123046,-5.808253817730437,D,C,-142.61205865496186,151.20822461918135,D,D,0
Yes,Black,Heterosexual,-186.69313599584893,93.6492241852229,E,A,63.5568494987938,43.83194444668717,E,B,1
Yes,Asian,Other,6.514768634750228,-4.587260783377088,B,E,71.85972364365492,-17.456634810323337,E,D,0
No,Hispanic,Homosexual,11.559567267761564,-75.93340948540464,D,B,61.225064389548876,222.03576039251462,C,A,1
Mental,Black,Other,121.04579078631454,-25.77541823801447,C,D,38.08243122717223,-123.12881269871838,C,B,0
Physical,African American,Heterosexual,26.39701489294592,36.649275839421385,E,A,70.34942262000062,61.79550095569206,C,D,1
Both,African American,Other,158.37318845666599,-202.3233800938378,B,A,-43.342284382269156,-16.42550473838637,E,D,1
Yes,Other,Other,-203.88117578036312,26.536698904796392,B,C,-18.373773008965085,-146.73471381751003,C,E,0
None,Hispanic,Bisexual,4.714902343372464,-85.95692077036962,E,B,-71.3287870649323,176.30275873003262,A,E,1
Mental,Black,Heterosexual,60.54838331314788,-27.08028710537685,A,C,-80.73371203014307,6.7977820395039235,B,E,0
Physical,Asian,Homosexual,154.75392002777747,49.22888391829663,D,B,-28.818386054251555,-15.177937283268871,D,C,1
Mental,African American,Other,-77.46175561997556,-61.51855722314558,D,B,57.635144113912105,-81.46026760742755,E,E,0
Both,African American,Other,-115.0932313884732,-131.37466883687335,A,E,2.7277423394120817,-136.2428405652691,A,E,1
Both,Other,Bisexual,-9.878493319764,-49.09323985783396,E,C,-26.553990867424304,8.92804734664247,D,B,1
None,Black,Heterosexual,-98.45884095869941,-6.174684983208682,B,D,-24.42684133972664,32.375011722489134,B,B,0
Physical,Black,Bisexual,19.490224470895836,-10.963125012918137,D,E,-93.82722068191325,86.26240374221787,D,E,0
Physical,African American,Heterosexual,62.15268396525777,-12.8500279867806,E,B,-86.27086023412993,-113.66525765604034,E,B,0
Both,Other,Other,-170.50856673387133,54.46279101673438,E,C,-83.61067207577237,0.27448352891273137,C,D,0
Yes,White,Bisexual,-73.63474053910724,0.32794491868210834,D,C,45.06005876236509,-44.58461495394841,B,A,0
None,Hispanic,Other,104.20116224009853,154.32101677749426,E,E,103.27728971263856,152.57277812232445,E,C,0
Both,Black,Other,146.1191793908913,16.222328490832023,D,B,42.1753925022669,-13.552856946353508,E,A,0
Mental,Other,Bisexual,-96.42576491848655,179.953248301875,B,B,49.02815617576828,-55.9518028371351,A,E,0
Yes,Other,Homosexual,-145.2968386401341,98.69683517437275,B,C,-55.327957773433354,58.19465048533036,E,E,1
Both,White,Heterosexual,33.88367454810132,119.34466321841228,D,C,-109.35644238695926,115.28137003528892,A,A,0
None,Black,Other,132.6893700873836,-96.63338148069627,A,C,-52.57132662136665,45.123576638076266,E,B,1
Yes,Asian,Homosexual,-44.094246058065096,-20.93574059930294,E,E,122.28633415804487,-59.04051659635845,D,E,1
Both,Other,Other,-32.252751121874574,142.79883688339697,B,C,-47.077427746646734,-212.931474595726,A,D,1
No,Black,Bisexual,-21.84914098197391,-67.39066205034054,D,E,15.246530894023536,-76.60265974912845,C,B,1
Physical,African American,Heterosexual,115.04437612116641,-97.5957999566221,A,D,-15.777826674057646,-7.273130997804279,E,B,0
Yes,Asian,Bisexual,-29.312981739109883,-27.805318669780426,E,D,221.17504780652476,223.73208726480223,B,C,1
No,Black,Heterosexual,121.64981723512373,60.1110533289675,C,A,-16.836714462709352,-14.48861199979621,B,A,0
Yes,Black,Homosexual,5.234591474409197,112.91090590719377,C,C,240.56026471156068,9.078233641720523,E,C,0
Yes,African American,Homosexual,-81.79553910202387,53.44829593709175,A,E,99.7974457471295,-101.49821186802681,A,A,0
Mental,Asian,Homosexual,72.35221269453342,-65.90804143410905,D,D,158.87396254044904,-41.8012364886538,B,C,0
No,African American,Other,73.57577644051676,48.42388120728035,C,D,-184.66390798820015,-149.73302635811118,E,E,0
Yes,White,Heterosexual,-230.47911207949113,25.84727236305322,A,A,7.38888007000114,46.30765116940369,E,A,1
Both,Hispanic,Heterosexual,-205.16049912618232,26.214724284392076,C,E,111.83464307897056,202.89224103907424,C,B,0
Yes,White,Other,-121.10726572613304,79.17799065790295,B,A,-184.83656840550333,-137.79404613931257,B,E,0
None,Black,Other,24.329505477819406,-90.136059532251,B,E,-63.57744497518717,-8.683686852149153,D,B,0
Mental,African American,Other,-44.45447131293756,113.75650782112649,C,A,-97.23573803322078,95.57268119116193,D,C,0
No,Black,Bisexual,205.43618818215097,96.37032895430526,E,E,41.06955495631251,105.24777453411505,B,E,1
No,Black,Bisexual,10.838989786093792,75.37680329593701,B,D,-180.84644800593404,20.35362816085885,E,D,0
None,Black,Homosexual,353.23507498537873,-126.42473131648319,E,A,3.73518729104267,44.67561479467898,E,E,0
Mental,Black,Other,70.02496105421656,-2.6076620704362736,B,C,-87.12838854209093,-136.99253218151446,B,E,0
None,Black,Other,-105.7166883585306,22.48166344195065,C,D,-13.951802361188845,158.89272097614946,A,B,1
Yes,Hispanic,Homosexual,74.94705132605341,334.343869289373,B,B,-5.174695172414067,152.26594006905736,C,C,1
Mental,Asian,Heterosexual,-66.78740073316443,103.89790885119335,B,A,92.50655122611924,-42.98809144726084,B,E,1
Mental,Asian,Heterosexual,-48.32383961066641,61.66358409424001,B,D,20.345153696574542,-63.23714347734406,E,C,0
Yes,Other,Bisexual,-18.14426601259101,109.31965590433579,E,E,52.08778893020948,-138.0263816468027,E,D,1
No,African American,Homosexual,47.48636660914635,21.440752798397867,B,E,52.297359335929094,-81.37121385574744,E,E,0
Yes,Black,Bisexual,102.7885517796848,-81.53545454262614,A,B,-40.81292697290948,-43.84588923906136,A,D,1
Physical,White,Heterosexual,18.32808187988812,-2.050692809690064,D,D,30.325899210933915,10.379938506384805,A,D,1
None,Hispanic,Bisexual,-20.517217055318017,-50.95850252220691,C,C,-3.4001776754719644,89.53551640135277,B,D,0
Mental,White,Homosexual,-64.71707848608708,166.86794969062979,E,B,-95.93636212251874,-9.816908304259139,A,B,0
Yes,Asian,Homosexual,96.04009174426209,27.911488330569114,B,A,113.14005566592888,-43.9879460003043,D,C,0
No,White,Homosexual,-174.3763547139105,-61.037954987549995,C,D,-16.964503704367946,-62.37742582686896,C,C,0
Yes,Other,Bisexual,139.0358334322748,-6.875580023986232,A,C,-30.44519755865227,-67.22761142426326,D,B,0
Yes,Asian,Homosexual,88.31169940210214,58.554677042125505,D,B,-42.344088296106136,98.0910857512683,C,E,1
Both,Other,Homosexual,75.94052816936873,-84.41082376820394,A,C,-189.65683312544266,162.6652310997419,D,D,0
Both,Black,Bisexual,-72.66887070347738,-57.699844183730086,D,D,76.40373151473011,-142.32146738697452,B,A,0
Both,African American,Other,50.64579382664779,-9.999573043462979,D,D,-41.98419845228791,-1.9129352018650434,B,C,0
Physical,Hispanic,Heterosexual,96.48133601064009,-63.97003049944576,B,A,48.73901024680491,76.13068273476148,C,A,0
Yes,Asian,Homosexual,19.40962342302399,54.86969353822639,B,C,-95.62037809233946,-73.58611874811358,E,C,0
Yes,Hispanic,Other,-58.491020776477676,-207.70908883117994,A,B,-55.052286829920035,-90.97081557451651,C,B,0
Both,Asian,Bisexual,119.45553678146172,-66.46717387363589,E,D,-87.53963328581543,85.76694289846883,C,E,1
Both,African American,Bisexual,-127.93748481711005,-57.892115902880136,A,B,24.078165652275775,-76.23405250616794,E,D,1
Both,Black,Homosexual,-238.918661560818,4.371755855611605,C,E,-73.71358142939056,7.457344982517429,E,D,1
No,African American,Homosexual,-117.36142411120358,95.89793396639512,D,E,-185.62431041872193,197.40137500189581,D,D,1
Both,Hispanic,Other,138.53164860287455,21.331267531951443,E,B,-53.54326418174301,56.4207249536677,C,A,1
No,White,Bisexual,-81.94654736200718,-176.67050459802326,B,C,49.862061764841165,-50.73272416715325,C,D,0
None,Asian,Heterosexual,-166.17879331952196,-34.49090449108788,D,E,61.998348281585756,-39.60102189965563,B,E,0
Mental,Hispanic,Other,97.169599778945,-213.86526519930436,D,E,-16.317167286796863,-86.40154866889326,C,E,0
Mental,Asian,Homosexual,-202.53324016146607,167.5511891944233,D,A,24.22968400022772,54.64642997003185,C,D,0
None,Black,Homosexual,114.26958282100014,6.9821157669609235,E,A,149.8316343942603,116.39601607391785,C,C,1
Both,Asian,Other,171.34543036053358,-105.69374327136423,A,E,-175.8755351341562,55.07664381840042,B,C,1
None,Other,Homosexual,-6.06115429915836,-51.634185446356426,E,A,-100.0320097662669,-185.5231591420137,A,A,1
No,Asian,Homosexual,42.98014526670507,-80.10853913371298,A,A,-77.66490987374938,190.71708692231118,C,A,1
No,White,Other,-26.45973531196897,-117.16518969473823,D,D,56.35085919909256,49.912200847201035,B,D,1
No,Black,Homosexual,151.01123382220743,62.000014879399835,C,A,-157.9556106735304,135.3296721780752,C,E,1
Physical,Hispanic,Homosexual,220.45528529407113,-45.75115311273002,B,D,-104.551262180078,54.89736258139799,D,D,1
No,African American,Bisexual,-152.26310655789587,132.95531901551044,E,C,80.55319683665843,-30.382002101694006,C,E,0
None,Asian,Heterosexual,-5.359028039648077,-18.022889334549944,C,B,114.39113614042027,-88.18312683375974,D,A,1
Yes,Hispanic,Homosexual,-4.972586071651211,-10.98399413599279,A,D,-49.80408349619812,22.172298553278203,D,C,0
No,Hispanic,Heterosexual,-245.15906652041735,-94.77131751206593,D,B,-17.267649303260008,-100.38664930523949,E,A,1
No,Black,Other,-55.47618532575763,-6.398868058697074,D,A,40.72942140789754,144.90690388055617,C,A,0
Mental,White,Bisexual,35.23340186126788,155.99548463596966,B,D,-66.00604325844014,-79.03394840822111,A,E,1
No,White,Bisexual,-2.220060069274414,-81.02358680369937,C,C,52.1261535862897,-20.962657295706965,C,A,1
Physical,Black,Homosexual,-144.70220631580827,-4.539455347497312,A,B,-7.974996546037319,-179.00354772233845,D,C,1
None,Black,Homosexual,-54.52942089643042,-37.60348646271232,C,D,-36.165673654032396,-54.814378937324506,B,B,1
None,Asian,Bisexual,-58.23335929262575,-72.75423164119111,D,A,-43.208111893078346,33.07222694785342,A,C,1
Physical,African American,Bisexual,-90.51357655543795,92.96231398859852,E,B,85.22687046497688,74.28284210964925,D,B,0
None,Asian,Other,17.431034555105494,-52.37662252849532,E,D,23.57036333983356,-22.973743561871114,B,B,0
No,Hispanic,Heterosexual,185.72678287852816,171.87477553519207,A,C,-19.089448409220427,68.15166029611211,E,B,0
Both,African American,Homosexual,-4.00256031779781,-110.07181309881027,E,C,-176.98203718254152,34.76105907311856,D,A,0
Physical,African American,Heterosexual,-38.64578983309633,-95.20173357552963,C,E,49.596812595731166,-173.37500457138805,B,B,0
None,Hispanic,Homosexual,-41.949443926247376,-127.36608045183917,E,E,-123.14756874555567,-148.76221091437696,B,A,1
Mental,Black,Heterosexual,-48.05386592277924,30.241321209469252,E,A,59.5456657311212,-185.94611717793856,B,B,0
Both,African American,Bisexual,-52.34035923398782,0.23723734797936802,E,A,50.3334311546901,-127.32745911641624,E,A,0
Mental,Asian,Bisexual,-118.04945061749473,172.9179633343979,D,B,90.00643799041028,86.61025840670582,D,A,0
Both,White,Homosexual,10.732575626671427,-23.1579216458293,E,A,-22.375992272919156,33.26577348452043,D,C,1
None,Hispanic,Other,4.198326467135216,119.61409247367267,E,C,54.73082013236446,26.13906124209564,E,C,0
No,Black,Other,-43.65686298948647,32.27495647634046,B,B,270.4433879418438,98.1642859979746,E,C,1
Physical,African American,Bisexual,-64.6311117594006,23.738310461559323,B,E,110.03656099223853,95.6061238573766,B,E,1
No,Other,Bisexual,47.26684060633135,120.69679087916462,E,E,39.926225708661164,-37.36568753823435,C,B,0
Both,Asian,Bisexual,22.68382997845551,-262.27259443280917,E,D,23.4084670166118,-8.757949478388555,B,B,1
No,Black,Homosexual,-116.5265053018499,97.00422712623887,E,C,15.995784501277935,-37.941253863429594,B,B,0
Physical,Hispanic,Homosexual,-171.63084629389022,-122.98505151661416,B,E,54.54755950435596,-8.307026511892722,B,E,0
Physical,Hispanic,Other,18.20094254146537,64.47459844022467,D,A,70.17000847708408,19.54403762803154,D,B,1
Both,Other,Bisexual,130.0030208268848,-230.1037362371194,C,B,102.84803376826328,2.107655797726656,E,E,1
Both,Black,Homosexual,-80.03869021374953,143.80831933519144,B,E,76.54597814382062,-134.52174335328968,D,E,0
Both,Other,Bisexual,88.32832345932168,39.32318112391011,E,A,52.47905157417819,70.12619873529431,C,D,1
None,Hispanic,Bisexual,86.71629146127951,17.367631984950116,B,B,-38.75362382043739,39.891626429900796,B,D,0
Both,Asian,Bisexual,-22.230141573518203,300.5734930049004,B,C,109.36786548481805,41.33162937724741,A,E,1
Mental,Black,Homosexual,-22.244466422138217,-7.217314469310425,B,A,-87.96929835911807,225.34170872892068,B,D,1
Mental,White,Other,-53.274129251048485,-118.81621369241806,E,E,-5.489158049202017,38.05725036819309,C,B,0
Both,Other,Other,-77.8276246636329,42.46993024453048,C,E,-12.55014981769103,-79.92267401175667,A,A,1
Both,Other,Other,-34.36299575855733,165.86737407278787,A,E,8.869541799320109,-115.60349234343033,A,B,1
None,Black,Bisexual,111.46182003193697,131.01674606567047,E,A,-160.0850767406977,-90.8614184936328,D,C,1
Yes,Black,Heterosexual,-27.458138588119585,0.8440702707369959,E,A,-14.764720389888181,52.48358117371179,C,D,0
Yes,Asian,Heterosexual,44.57165916805009,-80.92868595899223,B,E,80.91492939451422,-108.72796146499167,A,E,1
Both,African American,Heterosexual,154.9091936811936,27.049672818852,D,A,64.8719887871028,180.96822818929192,A,D,1
No,White,Other,151.61459643738482,-34.29648969737249,B,A,144.44215259605696,-32.85501671105261,A,A,0
Yes,Black,Homosexual,-10.221117717798869,106.54581459426076,B,A,-96.9739184567721,-169.20508002078654,B,E,1
Physical,White,Bisexual,-72.34215580943032,4.352886709105934,C,E,38.50569337861871,165.7611884742353,A,C,0
Both,White,Bisexual,39.50961167888644,76.56046370961688,D,A,-65.26805715183424,43.23530467690936,B,C,0
None,Black,Heterosexual,229.7509469706035,116.29659889272854,A,E,-135.6888360309827,-160.2280262181529,B,D,1
Yes,Black,Other,-49.45590714140674,-52.91304031606979,E,D,-13.94989857967343,87.40112936374122,A,D,0
Mental,Black,Other,-34.67430910046063,7.667676359263019,B,D,52.68834406068199,148.1279533007663,B,B,1
No,African American,Other,-165.13383384653005,-27.34044800865802,A,D,-0.41737725017497107,-193.10064815259517,E,B,0
Physical,White,Heterosexual,251.83366761583147,-143.12984492715452,C,D,-57.773136765335956,46.84556009469337,E,B,0
None,White,Other,128.27525251055621,-173.4355662577176,D,D,75.84608878749486,-15.823715542366154,C,D,0
None,African American,Homosexual,37.11950711381779,99.13630128596422,C,A,72.10237606754427,-237.71701477291046,E,C,1
Mental,Other,Heterosexual,79.6064652986878,46.23239694392355,C,C,30.98768953850424,67.94598864832678,D,C,1
Yes,Other,Heterosexual,209.51076338679607,78.47042255616556,B,C,-81.32243177733574,-34.03431870917254,B,A,1
None,African American,Bisexual,57.15656874155862,146.80676965824065,C,C,-89.38859550628538,-64.62646260044272,C,E,1
Yes,Asian,Homosexual,308.7929212135982,-100.63156121702094,C,C,57.891828261378485,-52.812547037003895,A,A,0
None,African American,Other,-258.66002944274516,-54.96226288175906,C,C,153.94468230713287,26.052696648055672,C,E,1
None,Other,Heterosexual,17.246329712410578,34.695975479146966,A,C,-197.0109796712267,-72.27919418012118,B,D,0
None,Asian,Heterosexual,30.5890719619983,33.858995804481985,E,D,34.4454860012251,-20.019568626551244,C,D,0
No,Other,Heterosexual,14.17315316910203,110.79540263592784,C,C,73.20682978239587,-6.63131633587879,B,D,0
None,White,Homosexual,-98.77231187186116,-186.01948760376877,B,A,-69.4732128775523,24.357741535158038,E,B,1
None,Asian,Homosexual,-19.3387437016631,79.26674159093163,B,C,8.660887428473863,-4.606347490065948,C,B,1
No,White,Heterosexual,-52.549713716848565,-58.190021010481075,D,C,-24.799154879462684,-89.30707456982529,A,B,1
Mental,Asian,Heterosexual,-25.430379209583837,-90.28290349611085,A,C,-52.44862049800806,-112.04891235884304,E,A,1
Mental,Black,Other,75.08559866701495,34.29469260273282,C,A,-156.31080187080534,-7.204743848137232,A,E,1
Yes,White,Heterosexual,-15.68367764195822,27.60501048839799,B,B,26.008202105147465,79.53307471372179,A,D,1
Yes,White,Heterosexual,-33.62766680946368,60.62879846095357,B,E,-23.11900844915615,98.79591364665468,B,E,1
Physical,Black,Homosexual,134.73934506373578,-58.9079312986732,E,E,81.8427935644036,-49.51807141134946,B,B,1
Yes,Black,Homosexual,-223.23570392648966,21.15324900661194,E,B,134.37670801914442,143.83329625966326,A,B,0
None,White,Bisexual,77.16178845575399,55.80024647677381,D,E,-75.17445082348526,-68.87832593937031,E,E,1
Both,Other,Bisexual,-224.18546663861596,-109.67822327008354,E,B,-178.28757795644034,-14.951097465201327,A,C,0
Mental,Black,Bisexual,38.59969181596213,68.46651131168325,E,C,-122.9549161894075,-31.53425973230294,E,E,1
No,Black,Bisexual,-58.93260969807872,-28.180877176845858,E,E,-174.6768129883217,-76.78300134051949,A,B,0
Both,White,Other,111.41700428806465,87.00569074372974,B,A,-12.437511783401114,-137.70288029843718,A,D,0
Both,African American,Heterosexual,71.72039985131464,222.52257725456354,C,A,-12.48541471077568,-57.774186278233564,C,B,1
None,White,Other,-89.1549641847187,-15.09402945913639,C,E,7.518905350445213,34.06597963392105,C,C,1
Physical,Hispanic,Other,122.63173322413215,70.69466358729113,A,A,-24.552394724510037,144.0016621277104,A,A,1
Physical,Black,Bisexual,114.673701738137,66.55020697685809,D,D,-15.360123356739749,-51.803633263096515,D,D,1
Both,Black,Other,3.809383145138952,-191.7316878207211,E,E,-84.50060693095904,-45.65971585274797,C,C,1
None,African American,Homosexual,6.815218956435176,-67.38541036420578,B,E,-52.739349928163215,53.55601630413423,C,D,1
None,Asian,Other,31.413052590820357,144.59074260823704,A,C,41.793489050275745,20.61893154041528,B,A,0
None,Other,Homosexual,-17.730338280291996,-105.5247291858605,C,B,-20.82846803643205,-25.62726056809276,B,A,0
None,Hispanic,Bisexual,167.33711216860448,116.52739584687659,C,D,97.16723007707225,-25.651402017258146,B,E,0
Both,Hispanic,Homosexual,81.28741888693068,-88.08625839646609,D,A,-86.64034626340599,57.2023074811151,C,D,0
Mental,White,Bisexual,28.58709728528051,94.80524233643281,A,A,-162.17072455321585,33.638588741566316,B,D,0
Mental,Asian,Other,12.282834939786042,-56.2660265264739,C,D,18.84190595449117,-89.81744311421014,C,B,0
None,Asian,Heterosexual,160.13648369364864,-80.65729734720553,C,A,56.56679393003036,-17.844898742575293,A,D,0
No,Asian,Bisexual,-112.15604084374331,9.225343049387597,A,C,-223.943249072289,134.4184869603029,D,C,1
Yes,Asian,Other,-52.19330537366229,90.84238510448786,A,D,-204.3163685967435,39.380044377116455,D,C,0
Yes,Asian,Other,-84.72201519469331,144.8990827189916,A,E,-147.59505711599164,46.2770553689969,B,E,0
Both,Asian,Heterosexual,105.16736793827124,28.470224201860322,A,B,-31.45838735622794,46.82210440349615,E,A,1
Both,Asian,Other,9.31543540621492,-147.86966921662923,A,A,-51.15963432447862,25.086324302826547,A,D,1
Physical,Hispanic,Heterosexual,148.05574239237347,-57.3917087678988,D,A,104.16742614791366,-2.4679044831695975,C,A,1
None,Other,Heterosexual,50.97221845949378,-164.77339269659126,A,E,-26.319727336722238,80.34209239632675,B,E,1
Mental,Other,Heterosexual,-121.01434179472076,151.61105158581555,D,D,105.17981990985234,155.1357588656612,B,C,1
No,White,Bisexual,163.47844568837877,-82.10135888523895,D,C,112.64389473045566,36.37539776894045,C,A,0
Mental,Other,Homosexual,169.25009006052036,74.47026158948448,C,D,148.73271988770384,61.84008743700681,E,A,1
Physical,White,Heterosexual,-5.659591446026714,-147.04403596601128,A,D,108.42431762854787,15.405509424725897,E,B,1
Yes,Black,Heterosexual,-72.56115249987374,-148.62407404492936,E,C,46.56829164189236,120.65150554388491,A,A,1
Yes,African American,Heterosexual,59.393343483677654,152.22655858282334,C,C,-9.384256412488657,56.08919221244499,A,B,0
Both,Asian,Homosexual,62.03031247536234,-21.807778276647987,E,B,-38.89298650647988,-96.20563289513949,C,C,0
No,Hispanic,Other,18.468910422109865,-141.9933890153833,D,B,-1.9580758025441551,-13.908606032613143,D,B,1
Mental,African American,Bisexual,181.93654138966008,2.6339677656601794,C,A,-59.88703723011126,164.33990485390376,D,B,0
Both,Black,Heterosexual,-113.17225061699003,87.02023765694452,A,E,71.03654692173251,100.36537137518464,C,D,1
Mental,Other,Heterosexual,174.3960327637176,-181.3490349391067,B,D,-13.538735703058116,-34.494066235731545,C,D,1
Both,Other,Homosexual,-8.519246477251682,-11.151759892895829,C,D,-9.203927566211652,97.37481832647804,A,E,1
No,Hispanic,Other,12.025415880939672,-5.311730802871228,C,B,28.10476489605097,50.444851873135235,C,C,1
Both,African American,Bisexual,-120.95902144490407,132.09729108199093,D,E,16.704133315019977,-14.313317198655412,B,D,0
Both,Hispanic,Bisexual,-184.47832256458,94.92679342080788,E,B,-131.3734013902082,69.39733390268927,B,E,1
Mental,African American,Heterosexual,-99.95886134231586,58.29885243002231,B,D,-9.733270233517247,209.03174007404678,E,B,0
None,African American,Heterosexual,-306.22176417557444,65.66173468109808,C,A,24.80406263986437,41.31084927490091,C,C,0
Both,Other,Homosexual,84.36025548943408,48.48117703638941,E,B,-88.24525476115325,152.27297156601767,E,C,0
Both,African American,Heterosexual,186.50798138432353,-93.63568564861518,C,A,-66.9511004323259,135.61157865957912,B,C,0
Physical,Asian,Homosexual,-66.2708676687143,-129.88464464771613,A,E,-8.426312791979244,-2.705220467151995,C,E,0
Yes,Other,Other,-28.678576192028242,23.388266718215142,D,E,-30.572538528818804,60.74732739857528,C,A,1
Mental,White,Other,-119.85109202784503,-89.46302075564529,E,B,27.027315931974627,140.39951863678667,B,C,1
No,African American,Heterosexual,-66.9875477855277,46.40710793251775,B,A,-249.00554207785598,88.59517010191944,C,E,1
Mental,African American,Heterosexual,-149.15650269271404,-120.59569687003997,D,C,102.21039035303573,49.78033457998506,C,B,0
None,Asian,Homosexual,70.67982639586707,-72.95040444082434,A,A,-132.75114977669935,-85.39895805592566,B,A,0
Physical,Other,Other,-46.67148930479302,-49.35032671585227,D,C,-5.863755658310998,-47.40873019435535,C,C,0
No,Black,Heterosexual,86.38001985680171,138.3009550987881,D,C,-93.84240625758319,-166.03503141424662,E,C,1
Mental,Hispanic,Homosexual,160.81700040284957,1.0203577970990574,A,B,-129.8804921073024,-153.7967660613089,E,A,1
Physical,Other,Homosexual,-15.468414896385635,-120.75865325265151,B,E,-174.96532153591016,52.94651637167782,B,A,1
No,Other,Homosexual,-68.59969370216895,-70.84398792370256,B,B,71.73490891104106,-48.5741521217691,D,D,0
None,Other,Bisexual,-6.193765157031593,93.9369481713253,C,B,72.80715803415325,54.62555532017724,E,D,0
Yes,Hispanic,Homosexual,103.13364528235674,-9.163357960468744,A,A,-59.28427738654592,23.543894866652735,C,E,0
