Race,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Black,Heterosexual,B,E,-55.66248791965839,-17.17235329726542,C,B,-7.86906434182923,E,141.44495806647393,-34.15230168843429,B,E,D,21.976584349301987,76.439417639859,D,-25.8582458419945,A,0
African American,Heterosexual,C,B,230.95586340648447,264.64979301700146,E,D,61.56188903159131,C,-110.43580946909479,23.297413311877378,D,E,C,32.81762612894806,57.59956999330029,A,-92.02242009621386,D,0
White,Homosexual,E,D,108.45292211910062,-89.50924513160771,D,C,-72.19638919417476,B,36.698123879273545,-156.61337548788293,A,E,D,43.38053099076431,239.41208608005442,C,158.28867868187783,A,1
White,Bisexual,E,B,-68.478486846738,-37.097776474312,A,B,95.066659362025,E,65.32374348550253,146.2466888467192,A,A,B,51.1218404050931,29.382878851849092,D,-59.575892458485356,A,1
African American,Heterosexual,B,C,143.84890205113447,-21.674406789826662,E,B,-78.57363109377224,A,245.43585400706212,17.557445845727322,D,E,D,234.7366046931873,-129.7554648918691,E,-55.649083042186454,E,0
Hispanic,Heterosexual,C,E,173.68801450202292,123.59531930635137,E,B,-25.309254325088588,E,-8.850085676809956,-98.84246949902668,B,A,E,79.93028661283202,119.5437895318225,B,66.92513858988197,B,0
African American,Heterosexual,B,D,97.49301576663674,5.677995109199242,C,B,-131.20690552982003,E,35.24146447419662,5.057637960615297,E,D,A,-94.71154001506811,-21.657301935332306,A,109.74383488067862,D,0
White,Heterosexual,B,E,-28.215209759161,114.20717722349158,A,B,139.8208537590497,E,5.43046423070681,146.11874761155838,A,A,A,6.078196719375958,59.790313828724415,A,58.639472068140144,C,1
African American,Heterosexual,D,B,78.78871376644422,-95.01160446198863,B,D,97.74154729188605,D,-46.33182603837121,97.63012177800196,A,E,D,-82.75392492377243,97.69436343351052,C,3.889613276062397,A,1
Hispanic,Other,C,B,36.436692606314736,105.79399236158218,C,D,15.98363657204978,B,161.13975030232425,27.360615680291016,B,C,D,148.52952775313673,86.2638340129341,B,6.585867590729368,B,0
Asian,Homosexual,C,E,-16.358377331933404,76.35399055822563,B,E,146.4948325662034,C,186.22173667450238,-48.38709315667661,A,C,B,-24.340244861239782,-111.2673121881215,A,-43.89598389566767,B,0
Hispanic,Homosexual,B,A,-10.853858713477992,46.67492987521998,A,E,94.61302225936957,A,34.287039884809595,-13.32900079188698,D,A,A,34.233480698911606,-64.14519628200729,E,101.04042802092262,E,1
Other,Other,A,E,133.31294369610896,-1.5892274003574,B,C,-48.00115876891101,B,15.049768422670923,31.339709853175908,E,C,D,-104.02768521742334,124.1711596685638,E,-33.870059739399785,B,1
Asian,Homosexual,D,A,-39.67497563052934,-29.990693655398164,C,D,-55.49940574096388,C,-33.47239897749278,137.49835728673656,A,A,C,-97.21620329263602,-44.16869734940614,A,-6.664763671159976,A,0
African American,Bisexual,B,D,10.798754407238475,43.19963040178816,E,C,109.86617777107853,E,20.905848386919434,-66.71517678016158,A,B,A,-127.71802772599887,8.237853041830915,D,76.5700469094254,C,0
African American,Homosexual,D,A,-167.37714129073396,-67.44307806686012,E,E,106.67901413758297,A,94.4551255594774,55.02178943743442,A,A,E,-24.44915882834458,131.9875025692118,D,-36.915160857017746,D,1
Other,Heterosexual,E,C,100.30238571745946,-109.4756075631424,B,E,-49.42357452727998,B,-232.75851205262416,174.97843465698858,E,B,E,3.2527938951712,-223.1394973231591,A,109.13805135585439,D,1
Other,Heterosexual,A,B,22.554167441904095,68.24283088668987,B,A,-146.53082805295196,C,26.19456668811876,-116.78136732989522,C,E,A,46.38448752917096,-175.94829325952261,E,18.564559690825096,E,0
Asian,Other,D,D,14.708856184469044,-123.20961610138548,B,A,-154.01043368973535,B,174.05956768175125,0.9149170313905688,A,D,E,70.64619393770421,-101.32663995685675,D,48.45136186500029,A,0
African American,Heterosexual,A,B,117.78300933051035,41.74621169651614,C,B,-114.51027160268046,A,92.94182603334862,-65.9250370150433,A,B,B,-114.43906667767239,81.73661135652759,E,106.71094014787208,A,1
Black,Homosexual,D,A,-78.36207128434299,-3.6530595621118267,E,D,5.45760385599318,A,-15.617574009781945,85.97762601332084,E,C,C,-18.14664287436173,-67.68081872683754,A,23.296379815374213,B,0
Black,Other,E,E,86.41070047899262,-24.790238779051325,B,B,-56.00153846046235,A,37.92451638113917,-38.515921304395754,A,A,A,35.79695796040323,133.83659164329106,D,-86.36436525961943,D,1
Other,Other,B,D,13.441120567560723,-22.66055783755381,A,B,6.3414788314367465,D,-76.90386164722499,2.6936271899767155,A,D,B,66.08240285648067,14.348468906051535,A,-110.81028701315077,E,1
Other,Bisexual,A,B,40.20508943914488,24.14740516313485,B,A,13.578838448003818,C,43.42982409423578,77.05338560754001,D,A,C,109.74533936059221,152.62909219643151,B,-96.88398255170294,C,1
White,Heterosexual,D,D,61.982412569647515,-62.34655821484911,C,A,-21.416457503542148,C,-25.879696576772936,-11.02531527900663,B,E,B,-74.23118352780214,-1.1920472984997585,B,-59.95732902639198,D,1
Other,Other,E,A,-71.91399371027235,232.48617340551016,D,D,-70.14973845996322,A,-96.5097416426672,-97.87399508601136,D,D,A,-35.432703487125714,-40.40229517468258,D,-72.0141806818286,B,1
Hispanic,Homosexual,C,D,126.20647214179144,71.899189293756,C,D,-171.34172176066173,C,-18.120011760135665,-159.5934987568354,A,A,A,6.5118156150749105,-138.43317468756874,B,97.78142746727664,C,0
Asian,Bisexual,C,B,-200.8528023982707,-39.57309456925525,A,B,73.73460144962347,D,57.95962208355506,58.43655096235444,E,C,A,-98.7103956304756,-46.279734470749176,A,-125.8882557376386,A,1
White,Other,B,B,101.7878036965584,-109.75619218716388,A,C,-30.15737503737081,D,85.8074166919085,3.2387944225369343,B,E,A,-120.60483806701879,121.09457105983327,D,-25.29814479640171,A,1
Hispanic,Heterosexual,E,C,-19.767352903031775,91.86246128126292,B,B,-42.67671632540447,C,-115.04175376795962,47.01396336179346,E,C,B,91.81072436691431,119.80680772915309,A,-259.1730894133399,A,0
Other,Heterosexual,A,E,-76.85270170068671,79.82233083666172,B,A,-94.58650935295312,C,74.81212487349964,39.59474663547857,E,D,C,-52.31945642384853,-176.90157005949624,B,-22.640275613508678,E,0
White,Heterosexual,E,C,98.77333402151869,182.46683474631692,B,D,51.612133163080685,C,34.71957450344724,-37.50846197397751,D,E,D,-24.03510074349573,-26.903563647329698,C,-127.94462119405512,A,0
Black,Other,B,D,77.78533860384663,43.96240290153097,A,B,-76.42240556398446,A,-20.200019883071764,227.95850586013066,C,B,C,78.35131114665288,-3.357784749317068,C,-58.802550788261634,A,0
Asian,Bisexual,A,B,-89.78291307818192,14.99548703980606,E,B,-165.45538099878914,D,10.590073790174673,-21.47433690520103,A,C,D,-175.73057200954338,-4.579482559231576,E,35.11615268150008,C,0
Other,Homosexual,C,B,-24.96189386341373,102.86224766854966,C,A,177.96889439937985,E,-36.20338931105283,-39.310958581027464,C,B,D,-117.92974668557501,41.36080997070234,A,11.582318625926884,B,0
African American,Heterosexual,E,C,-41.1776761792867,82.80993414062047,A,B,55.55644193202559,B,-92.29028496719688,102.08754971871036,D,A,B,50.17388468088868,170.6837416862456,D,-30.128451004654778,E,0
African American,Homosexual,E,A,120.7769161359436,-87.04223816447674,A,C,120.37166692788009,E,56.211207009879324,26.15747066352857,E,D,C,141.04642025233213,105.71910733210974,D,-29.2136292733914,A,0
Other,Heterosexual,C,A,-5.620463717954474,9.77284505356393,B,B,81.0574551798082,C,69.14107930345715,22.500593261633583,E,C,C,112.93031941359699,-267.68492928109697,D,-56.02783355051424,D,1
Black,Other,A,A,-51.2956867925469,-69.864999006685,C,B,-32.500249305772705,A,217.65508946280687,50.85982540582366,E,C,E,155.62466000270385,-13.181818248266438,C,-16.43956525404066,E,0
Asian,Bisexual,B,A,96.19843411878315,-14.371203797020318,A,E,111.33348836384506,D,93.81258458910561,158.1251887680898,B,A,B,52.06206080692945,147.36961604176506,A,26.430405845443495,D,1
Hispanic,Bisexual,E,D,117.01220610318764,11.238549269288509,E,B,122.35645096399193,A,189.40988381254422,-24.79916195224802,D,E,C,-46.02006779716939,88.7457415711096,A,89.14005968890673,A,0
Hispanic,Heterosexual,A,B,-16.05991487645436,31.8420511080227,C,B,-48.06991977372159,D,31.39086394459608,-85.15017632041508,B,C,E,0.2276500459447389,-73.98396202476047,B,-18.352307942709697,C,1
Black,Homosexual,E,C,59.20925329869748,-139.1622624630194,E,D,-107.61200763251428,B,102.91715524062309,16.534768664579687,D,B,A,-66.67957800705787,75.60473936369621,E,225.43658124385533,C,0
Asian,Heterosexual,E,C,-11.174194613505458,-57.56097111924405,A,A,119.01528315840093,A,195.4561065134663,-92.5193811349624,B,C,B,-138.52708092804133,-19.134394954156317,D,79.95794178582088,A,1
Hispanic,Heterosexual,E,E,-169.84305484992132,-56.74488512249869,E,C,172.96794650296584,D,76.83216003305684,47.474553381188514,B,B,D,133.743480093711,94.23296424707146,B,68.73629394351258,A,1
Black,Homosexual,E,A,-39.17143732133466,41.75235002933416,A,C,191.86526184994727,D,-226.4852972685902,128.89202438729873,C,D,D,118.5446443989413,126.56693044067575,D,-6.145535658327115,D,1
Hispanic,Homosexual,A,A,170.60389295492246,155.55311313708117,B,A,95.15813783037864,C,47.55714179034697,-19.711856172874054,B,E,B,101.30248209269037,17.999348462547513,A,-78.23495429726741,A,0
African American,Bisexual,A,D,-67.53690353919623,-69.08118554128224,C,C,119.27094589624846,B,-180.07334052403664,-8.031806772995907,E,A,A,112.84060903195451,123.22744747721748,A,-42.23129304627035,C,0
Hispanic,Other,A,D,-12.076864208386425,80.60650382981969,A,A,-25.53237330053337,B,-106.01381017440765,-46.49260137780886,D,C,E,5.912926263770073,81.2049110336657,A,236.0376199224242,D,0
Black,Homosexual,C,E,-14.846839742351914,191.2915877965406,D,C,4.361424827000196,B,33.70276268100813,-124.03521147691447,D,C,B,170.7643480392712,-49.21448952332433,E,71.85565163962913,E,1
White,Other,E,B,-146.5859222389706,127.2142764244197,D,E,-6.992380695172298,D,-13.558459678076003,33.132015831737235,C,E,C,-148.48643746721385,-28.50346524495837,B,72.38609920540173,B,1
African American,Heterosexual,A,B,107.48832434718368,73.77317037752388,A,B,-42.75801365369317,C,-172.94244947606066,178.71655547911388,A,D,E,-14.921203520492373,-87.3069015869813,D,156.04890757580324,B,0
Black,Homosexual,B,A,-191.4211614405441,-24.122966094367733,D,E,69.99326591260862,D,144.0808414710023,-88.98131543368541,D,B,A,-28.76095105090905,48.74756795183237,C,123.14889548965593,E,0
Asian,Other,B,A,-30.88780483339321,9.90353441468413,C,E,57.504728582554556,C,36.43100419517034,6.3072401804451745,D,B,E,-9.621670864743278,-73.48570501079472,D,100.73106232985293,D,1
Asian,Bisexual,D,A,203.50043400904352,-90.91583180419153,E,B,99.39265316658698,E,224.75086686359077,-25.99081538360995,E,A,B,-130.32492544087023,-124.79633707981432,E,-8.886704592222824,C,0
Hispanic,Homosexual,C,A,52.07880430354067,-81.99887840980061,E,E,23.927834374237634,E,107.82708077682035,175.7554845892288,B,E,B,-34.20378982175421,150.64282298684077,C,129.3073135910014,B,1
White,Heterosexual,D,D,20.977245102588746,58.235696484467105,C,B,-166.86813432819972,E,-18.023746053689646,-7.825539346156435,D,D,C,31.220584209365526,38.99436688527686,D,-40.480384357884276,A,1
Asian,Homosexual,A,E,-133.33306379182352,123.17686879951408,A,C,-15.68916552303058,B,59.63740587977169,41.50250020651596,E,D,C,11.96215518218905,35.43409658437676,E,12.986144125119214,A,0
Hispanic,Homosexual,D,D,179.93079603553295,-117.10198436878296,A,C,-142.9904260938714,E,-105.24415588660912,-8.073131639563394,E,E,D,-12.236678286730452,-152.15627487073883,C,-93.86019118815928,A,0
African American,Bisexual,E,E,-19.249030312017627,6.646286534972229,C,B,-57.930720329895266,C,-67.49828849374516,211.4718549403729,A,B,A,15.932268907711094,59.484185102376244,A,-29.22722998566045,C,1
White,Bisexual,D,A,24.183384816682096,-263.8819072535314,A,A,29.989051316497996,D,-225.74925430126896,-105.28100314845108,A,C,B,161.15425618673822,160.54972992001052,A,-39.88821291758378,D,1
Hispanic,Homosexual,C,D,60.47681149580691,106.46645473295098,D,D,-7.421058947122418,E,29.57723632902122,41.832419138776615,C,E,A,-79.77465469974068,69.15266097145243,A,-38.546668300599954,B,0
White,Heterosexual,D,D,-18.6270724902628,-163.03240610400857,C,C,-268.71524672167044,D,-10.777637912329219,-164.431654381758,A,A,B,118.19499681501395,202.8903860936408,C,117.22285811355326,A,1
White,Other,A,E,-141.38831997509396,-181.3763123615896,B,C,-92.88463508898013,A,-115.62359828831399,186.79937352518292,D,C,E,28.97568489029797,-312.9682577090194,D,-40.29032035485323,A,1
Other,Bisexual,A,E,218.5858929578897,-63.266874539002934,E,B,7.429255130315935,B,57.585920964033775,19.856743039139086,C,D,E,39.03380827602571,-67.62521754419105,B,-99.12256919226921,D,1
African American,Heterosexual,D,C,34.04533225023004,34.73103038762469,D,B,58.85527332288293,E,31.518440184102836,-109.2081590280366,A,D,A,104.19676469848582,-25.89766322027013,B,-27.608573891869653,A,1
Asian,Homosexual,B,C,50.046205079343686,-80.0938424779688,A,B,35.89419392660125,A,13.701610558196583,-79.37587219676033,A,C,C,67.72909502856405,178.4577156141025,C,36.84291052924944,B,1
Other,Homosexual,E,B,112.75940823902452,118.60209215300634,C,E,124.34845354616617,A,55.19038742931149,-72.41592267140928,D,D,C,-112.03731160474295,185.7456145990625,E,-161.36492719224765,C,1
Black,Heterosexual,D,A,250.5824835990548,177.73009446839157,E,C,-5.207329361682392,D,217.9940698238406,-47.587505922129715,E,A,D,-17.66901050077748,85.69013501671266,C,-32.26159244010161,A,0
White,Homosexual,C,D,107.73894458966153,-124.61316200981905,A,B,-56.688155601296586,D,89.10173641055192,51.13820016782636,C,B,D,-3.9513885914613134,134.1272143386683,D,30.33615557788946,C,0
Asian,Bisexual,E,A,37.12407920472654,121.45336457253231,C,C,-146.66213737144756,E,-93.9502007728504,55.400410772954004,B,C,B,34.25861312330186,19.09506448659685,B,138.41982851656127,B,1
Other,Heterosexual,E,E,36.604630113338914,-107.52671310041065,B,D,65.88356228103281,C,-32.21931113892968,129.5053331594539,C,D,C,-43.73086987863212,140.70497511901624,D,3.5681821883887723,A,1
Asian,Homosexual,A,A,-114.45586361057352,153.00437538287375,A,B,-87.99761228668899,D,-10.713999134229038,-169.08045207634134,E,B,D,69.72625099413267,78.0495567779986,E,-72.72526103766127,A,1
African American,Homosexual,C,D,29.997869479045857,-11.780008684832492,B,D,-108.79601179545533,D,-25.3238909778712,91.46713172666672,B,D,C,102.84155391763063,-35.71808908936725,D,175.19333487372458,B,0
Hispanic,Other,B,B,-76.4934411427457,148.68658032594493,B,B,0.9891794250857442,B,93.2666862755471,44.49918088444267,D,A,B,136.91880716867112,-1.4124434004787592,C,-43.29511097968187,D,1
Other,Heterosexual,D,A,182.19575838703938,-99.15492580971329,C,C,-139.41459755511485,C,-113.36565657793342,161.3356664913679,C,C,C,-31.40654606055166,-2.8720773798961114,D,-0.39366471435443184,C,0
African American,Other,B,E,46.43612652721897,-101.86094801162018,D,A,-46.72271657091196,A,118.57482454087294,-61.27119588542851,D,C,D,35.528627656692336,163.25515801191273,C,-81.17513925913164,E,0
Asian,Heterosexual,E,E,36.991096951614324,124.24976121451141,D,C,64.576978473483,D,-7.4269153645432855,-127.30302237201631,D,C,E,151.43021553920636,-85.35113501186945,A,-53.71566366034588,C,1
Black,Heterosexual,A,B,98.32247354918015,-13.982753498469643,C,C,9.98253655840031,C,65.1408676843383,73.19230091779936,E,A,B,89.49660170726274,76.28355583075215,B,-61.19020716131327,D,1
Black,Bisexual,A,E,-8.557483683403843,-0.8823091975588728,C,E,-9.901911552296037,A,186.47529947380852,-200.80776890883533,E,A,B,-52.17322979513062,-107.14788452639465,A,32.5980356322626,B,1
Other,Heterosexual,A,C,98.27630492688846,14.435083075239163,B,E,-97.99284290527595,B,-10.509274545716698,116.707768001696,C,A,C,47.107990413396486,-0.3815162193494908,E,-113.74127935602635,E,1
Black,Other,E,C,-123.06868040765315,-90.77920329986627,E,A,65.4791065620457,E,5.597574671121965,-94.17672968022572,D,E,B,10.206045413583155,-55.79718477241079,A,-64.40413024108254,A,1
White,Other,C,B,215.00791942184009,18.541480002063253,E,C,8.702500421555198,E,-103.88412675227443,-3.9299974596088827,E,C,B,38.84586601139105,27.732792271517763,E,-166.64521649429668,E,1
Hispanic,Other,C,E,-28.865428696027735,-20.82316185303228,C,C,-84.41586131526219,D,88.65866198808536,19.006636875769857,A,B,A,-144.63083162202608,100.588001704441,B,65.30930432836703,D,0
Hispanic,Other,B,B,-232.12363869839007,-116.48809471966518,D,A,39.492896814315365,A,-114.17426803242037,104.32905190934407,E,E,A,-104.80115999297999,-79.78450300505104,E,-71.28985192555139,D,1
Hispanic,Other,E,B,251.3239986151114,-108.423299321793,D,E,-66.82063266038683,D,95.4753963910054,-11.345954475644438,D,C,D,-141.8663576659413,-92.36918588167103,A,144.62766198665662,A,0
African American,Bisexual,C,E,-35.59173439324921,104.17926160544854,E,E,-256.7828428304161,C,3.2790953896112627,5.33703372476769,B,C,B,-102.05775682465352,155.92252123474526,A,76.55499658888414,D,0
Black,Heterosexual,B,E,119.26118303178215,163.98666844712895,B,C,-4.077857512393929,D,-135.2398311895729,-85.91275463255805,D,A,E,-86.74136741530015,-3.8073157215413134,C,170.52655651297553,D,1
White,Bisexual,C,C,30.215090700554363,-65.94804943681748,A,B,-114.25687831362146,E,17.90529467118349,-37.32573061177603,E,B,C,20.65020626237976,102.07951831945057,C,73.73737132293078,C,1
Other,Heterosexual,E,A,-44.93815247993637,17.973795048487577,D,E,-152.77193249709563,E,-177.23954533329908,129.0463200068095,B,C,A,-6.850253260136273,-93.56827926810199,C,94.24525505515963,C,0
Black,Homosexual,A,C,-72.76449840661498,-15.465256189886462,C,C,135.23968354214156,D,-15.5576893677492,190.12921354451288,D,C,C,-100.68598253035488,13.653974072445363,E,12.750586256080387,D,0
Asian,Bisexual,B,D,57.45742352595098,204.48528325090624,C,D,-54.96036491572046,C,35.275230144425365,-26.193433930298625,A,D,E,25.959723405613666,23.1169970781992,D,197.33525125430074,D,0
White,Homosexual,B,A,55.23011031620503,-13.285651010633387,C,D,19.348899045482433,D,78.33762524009327,3.8590716034945225,B,C,E,128.68853069921929,-142.15991043434602,D,132.68885008244723,C,1
White,Bisexual,A,D,117.028772938649,-54.07703439054018,A,D,-155.01020451500523,A,-49.00657293202522,176.28400190821944,A,E,E,-106.55194725384123,55.39777949050345,E,95.30330182508354,B,0
Asian,Other,B,B,-18.11813380281929,-35.40900500225528,B,D,44.372520303367345,C,-70.98842712012976,-134.23562392398503,A,A,E,-224.47914588476533,-35.76495601558028,E,49.29908469582639,B,0
White,Bisexual,B,D,205.4025980535872,-142.96776105251274,E,E,140.90559318879377,D,31.97039075888271,8.319095716131097,B,E,E,170.96265824626974,51.9975534551234,D,-55.257098848392836,A,0
Black,Bisexual,E,C,-67.27576011454191,-51.038495864751496,C,D,35.464481350154706,D,105.79153101176308,-162.77803277156602,E,A,A,-80.13191022259217,-97.32251866970368,C,16.217176399097408,B,0
Other,Heterosexual,E,D,-62.77649146653012,-200.350473809191,E,C,-108.74644893788785,D,-6.200526909127413,33.11652896549872,D,B,E,-150.801270865815,95.6060829488722,C,-23.68890159005244,B,1
African American,Bisexual,C,A,-72.76712095274645,109.77118255729665,E,C,224.72695090921425,B,-26.21382451589791,-32.44830392845522,B,E,D,157.19687095224063,-150.5389003638135,D,-39.31910495028886,E,0
Hispanic,Heterosexual,C,A,7.637635181888461,8.013160079518887,D,D,-85.224228111027,A,77.34922670070212,-52.86377695201827,A,D,C,37.933167062755004,117.70492056441397,A,-189.9923963586761,D,1
Black,Bisexual,A,A,41.08488853156564,52.56643674673784,D,B,78.84787957422837,A,28.37695842736297,-150.14452136636694,C,E,E,-64.27587378337525,159.0855738013775,E,-207.2386967498383,D,1
Asian,Homosexual,D,C,-117.67531380018225,-49.7904924929593,E,A,177.65756025157765,E,-195.21576406511093,-18.522872722997498,C,B,E,-25.711795630793844,123.5687884691392,C,11.792043062358395,B,0
Hispanic,Bisexual,C,E,102.41504201940789,76.32585033916828,A,B,-198.90200851149595,C,-24.96886046842602,-42.81130839563295,B,A,A,67.84272813334218,100.43909250171372,E,2.4287874448045828,A,1
Other,Other,C,A,-8.311042927423644,-56.36227936854452,C,E,-40.37590892558956,C,185.30747937999948,-101.10897254025426,C,A,A,13.783845965253839,128.5956502563162,B,38.605030342051,E,1
Asian,Heterosexual,E,D,23.424995937728514,-105.22356788090799,B,C,-82.3942574737813,E,50.80226336039918,51.1671417326021,A,E,B,-24.212927945726694,170.85407127005817,C,347.9998921517221,B,0
African American,Other,E,B,-69.7250073326129,28.51759644155153,A,B,-89.3087364274433,C,25.810564707670707,-129.82250780085988,C,A,A,-24.111688923540807,-62.36673676354327,E,-149.92809557730837,C,1
Hispanic,Homosexual,B,C,37.3135576837295,-139.60205519890337,E,D,-61.01303245695496,A,113.6429947870744,-89.09403741288118,B,C,D,201.04452036352126,-130.16697208333946,C,16.948871926974657,A,1
White,Homosexual,A,B,-225.25018827664036,87.62729876948187,A,D,136.99499618629366,A,-13.070263210678396,31.194157989853288,A,D,D,114.6187067142225,-38.241270239580246,E,96.34130752377335,E,1
Black,Heterosexual,C,B,-43.176181745293235,2.7175896068757104,D,C,-17.10815940156629,B,7.434054802669841,-103.1073667864121,B,A,B,-37.69572898329581,-30.376392003534708,E,125.25187044822476,C,0
White,Bisexual,C,E,105.99723309706648,-151.15190331863744,B,D,-40.331487852622786,C,-4.1018661918429,21.881913168762342,A,D,B,-82.61097102766607,-11.082261089642964,A,98.21081681159252,B,0
Asian,Heterosexual,B,C,205.1603978196562,-50.36839505552142,C,B,-164.84664150031705,E,41.46615551582452,74.03080146824466,C,E,A,-221.14130803684338,14.96548486745356,E,4.829708303936498,D,0
Black,Homosexual,E,C,-154.7852021798347,-143.98092227964204,D,B,24.234619657908983,C,75.50785331105541,-217.14430965808472,C,C,C,84.25908725721072,-2.874788005358209,D,-2.7544629433612444,A,1
Other,Heterosexual,C,C,-21.26601032862453,212.15310256173106,B,C,157.24468730977807,B,-49.36920555706541,-60.7356411229116,B,B,B,-72.86339269756826,-79.59382927436891,A,152.10660546977022,E,1
Asian,Heterosexual,E,A,-201.231394333418,-62.63162014413697,C,B,23.068666596847024,E,100.4406478571205,-24.666236187624175,A,E,C,268.0965209214196,41.95250640300413,D,197.32632902327384,A,0
Other,Heterosexual,D,E,88.68440378375428,78.61958443147888,C,D,105.15040183973399,E,24.20186554739148,40.19613875922183,A,C,D,54.02299472986577,-125.01625094338509,C,2.0989317100392406,C,0
Asian,Other,C,A,-167.5928836987641,-207.61547010994846,C,C,-39.919209976322115,E,29.428890795936663,-73.19349972108566,E,B,B,-179.59797584580733,-146.1949280825767,E,30.035495358659407,E,0
Other,Heterosexual,E,D,-95.71380857436405,31.04780859642983,D,C,30.08033834827805,E,-112.41613891515512,-101.22727515907255,A,A,E,-36.165669042324176,40.351444543420364,D,72.51076901031,E,1
Asian,Heterosexual,A,C,28.87879885362349,-195.87272321618636,D,E,21.536466415754465,D,-191.41634464439682,-20.24932602226559,E,B,C,0.7956799061701417,84.21159793094839,D,0.9984887517707048,B,0
Black,Bisexual,C,D,85.10328359382741,-30.870390578406298,E,B,2.5434310746814117,E,-110.22552177373177,56.642589224368365,C,D,E,90.55745440009309,102.53285224548425,D,18.13993678167479,B,1
African American,Other,A,D,38.735784059835424,12.72081359620653,B,D,129.82288477607455,C,14.548478286235344,115.51975564446344,D,D,B,-67.71927780854318,21.39918487387292,E,-122.08294795755437,E,0
Black,Heterosexual,B,E,-18.634868099003445,57.46607063530508,E,A,-11.154840879548521,B,-37.451799729562474,-1.3363779269549338,A,C,C,-10.60682264165516,7.431228379300478,E,-124.30728677148795,B,0
Black,Bisexual,E,D,-158.35062063023116,-19.41084185928474,C,B,0.9861731469409017,E,-164.72901554083842,130.04014736458126,E,A,B,34.3999105087137,33.150085336523674,A,-53.351346106600836,B,1
Black,Other,C,D,243.68871841940899,-180.96040685301713,C,B,-67.6897147720593,D,61.38850686583702,28.76551944087744,D,D,E,150.86603098549904,45.11566001517033,A,17.123404861084353,C,0
Black,Bisexual,D,B,154.31626198626694,-12.37114335869524,E,B,-13.50394611597207,D,-235.77637369147314,15.13997473717287,C,D,B,-39.09857000641533,-60.45480113862044,B,69.31410753718109,B,0
Asian,Bisexual,C,D,-67.25234807538382,-77.26362067327366,A,E,-38.492295408067044,A,75.08752966548937,29.740478254141493,A,A,C,37.23440863765177,-23.796236461836237,C,71.78226897422361,C,1
Other,Bisexual,E,B,62.82208482364814,74.87599376615182,B,C,-10.650423908395505,E,55.35342182946986,-169.81143609933363,E,D,D,-25.54536056991536,-195.80841819536744,A,-2.602087159229756,D,0
Other,Heterosexual,E,C,-221.4696986746133,-53.533036065282325,C,C,28.267370003995897,A,-149.6422547049832,-19.997871118986623,A,E,B,-44.68104683559761,-4.749813657635374,D,1.3818574619486408,A,0
African American,Heterosexual,A,C,-96.98557216460948,-178.65089666275273,D,B,-91.15153256722155,D,121.60865267379626,-9.109947471189756,B,E,D,36.040242802242275,161.61771433450994,E,30.351279152022204,A,1
Asian,Homosexual,E,D,86.57218065266179,-85.0549421390273,B,C,-101.72156509938554,A,49.23539486029955,-63.23995860614649,B,B,D,-83.7631428078762,169.71581370554318,B,-121.6184997993686,C,0
Black,Heterosexual,C,A,-72.86716967779215,-45.947368675538684,C,A,79.604812769383,D,208.60267507947765,1.3645977860607486,E,B,D,-81.13523759373241,-40.3521921417594,B,-106.31085344965902,B,0
African American,Other,D,C,113.70045253889171,9.53913233017345,D,C,-47.83885749783778,D,-141.05427244379592,-36.924672029651845,E,E,D,19.240698056254875,114.91567563126695,E,-18.693523569492275,C,1
Asian,Homosexual,D,C,169.83402756370603,105.7864916764132,D,C,-25.960134603950834,B,-54.8973968425161,71.09059436414375,E,E,C,-112.28825668086458,51.189851510042395,B,-183.2030803104747,D,0
Asian,Heterosexual,B,A,32.9314198682987,-119.69777916283549,B,C,9.360279435475126,E,-5.798092368207141,-95.50985424042022,A,B,A,-106.41468414954645,-141.71755492947142,D,64.23127740994876,C,0
Black,Homosexual,A,E,-113.53626123800669,75.63011276074201,D,E,81.12039579752583,D,52.32815234095276,87.54846854873209,E,D,C,-167.5215035337764,-99.82939249069143,D,31.217078667481914,B,0
Black,Bisexual,C,D,-73.36780793915614,-157.0764995861929,C,D,85.92714172008054,C,-83.70461277749858,116.5810732828793,D,B,C,-31.50685078559883,25.895627546100464,C,99.09232472108222,D,1
African American,Other,C,B,-30.97598818365284,-122.42298919248744,D,A,260.21462403888586,C,22.460568659480888,7.606472324701376,B,A,B,-223.34822050021566,-119.42547867340487,C,199.04667022888972,C,1
Asian,Homosexual,A,A,123.42808765448146,-117.49474190830047,C,E,23.634325490692643,B,-82.54178040388678,-128.5373334122116,A,B,D,-29.697718651242816,-4.899383763059768,C,70.69161615992657,B,1
Other,Heterosexual,E,C,130.6945880703648,-193.3329079375184,E,A,32.243560458798655,A,-92.57408681652707,-91.93156104150677,E,B,A,-4.729069166664956,-62.284393580096406,C,10.10768043503208,C,1
Black,Homosexual,C,D,-119.21423631862649,-238.50877943872698,C,E,-118.27551526214526,B,59.603603056987275,41.48604123541362,B,A,B,-72.69487093302584,-54.38831750793943,D,-27.386994808477848,C,1
White,Heterosexual,B,C,-22.792989931449082,-261.6658440883535,B,A,-101.69714757177881,D,-113.8594376768086,-177.66259099248623,A,C,C,69.95689564923094,46.85027364075393,C,46.3623611734722,B,1
