age,Religion,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
83,Buddhist,Veteran,88.39024311508443,73.72862992794144,C,A,C,46.055830043666205,51.78587151853322,E,-23.88535334840325,C,A,0
72,Buddhist,Veteran,1.8053168933654915,-11.176460580018533,A,D,C,-82.06238622382497,2.779408808272517,C,-207.4625615914683,E,E,1
56,Muslim,Yes,159.32564422463585,-95.6127453939627,E,D,B,-20.40643916629159,-77.16207073258087,C,45.347510681700484,C,C,0
28,Christian,No,-155.14980780732927,52.71735729391999,A,D,B,68.31459624647024,-50.237697827674396,C,-70.43005785447522,A,A,0
69,Jewish,Veteran,-68.15087595917029,-106.14892917979215,E,D,A,-5.856694859655838,-59.81384580220156,E,171.8151724879717,B,C,1
68,Jewish,Veteran,-162.76798332237195,33.26231362756712,B,D,C,-12.183475425737274,96.51623368899197,C,-32.85613167059499,A,D,0
32,Hindu,Veteran,-128.60576454993472,-221.08123154000006,B,A,E,105.95941806857203,-126.14865517057385,E,-116.46650282394748,A,B,1
57,Muslim,Non-Veteran,61.49482647946094,-158.2717177064311,D,D,E,130.22942621652413,-1.882043999402715,A,-2.9129260688267133,C,D,1
50,Jewish,Veteran,-162.39533726722652,-164.47391306372873,C,D,C,-9.120417056936535,-9.158195127269535,A,-52.144040412847104,D,B,1
25,Hindu,Non-Veteran,67.15016228051631,68.6463658956415,A,E,C,81.02824436424032,-24.349793372407373,A,92.57708408349504,D,A,1
53,None,Yes,155.28255993054267,75.0622196149937,B,C,C,-211.40609781860965,-67.29051670055208,D,75.12146489755642,E,E,0
26,Muslim,Yes,-218.83016254772073,-2.991823604431968,C,C,E,-138.96492355277607,-44.048800255717666,E,-136.52801033919113,B,B,0
79,Buddhist,Yes,-42.48810546263405,-152.13727509682568,B,D,E,-201.7712126872882,-121.98347829834802,A,-35.40270826142345,C,E,0
68,Buddhist,Yes,100.19810651777294,-194.32365285232896,A,D,C,-123.29303580429851,-172.8938791249231,B,-88.93150991777493,D,A,0
42,Other,Yes,99.84143989027726,-1.3865189280663157,D,B,B,-19.52420000733842,151.66095682098157,E,-68.61170559492442,C,D,0
45,Other,Veteran,19.059970899965844,-18.620644801037002,D,D,C,-5.305735624703595,29.026409774404826,E,-84.98361818066066,A,C,1
52,Muslim,Yes,-116.48443491533138,-92.51269093900444,D,A,E,-180.3040044167449,47.77712803300661,D,-2.0541451466806,B,B,1
62,Muslim,Veteran,22.000180373907668,47.81365812949651,C,A,D,154.82973812714974,81.92424167418677,B,80.63182681668457,A,E,0
69,None,Non-Veteran,37.93617774788677,14.4406450418461,D,B,E,81.07683918404474,52.91390042798779,D,-32.014672055751774,A,C,0
38,None,Non-Veteran,-85.79004374414089,-94.45313563988698,E,A,E,145.46503654077597,-93.79739246415615,A,148.83062194364715,B,B,0
81,None,Yes,-77.21462971850073,66.06792799025379,C,C,B,12.569217008746197,-96.45073644551103,B,7.787680316885283,E,D,0
49,None,No,40.5996803811651,-63.0418479577367,D,E,D,-41.07505554012102,47.42612541191334,A,-44.447267468323766,D,B,0
22,Other,Veteran,-111.88290148998507,-274.34205926133666,D,C,B,-167.74032470077037,97.23916952651794,C,-292.89296087125865,A,C,1
91,Other,Yes,-133.35910026178988,-39.73314610232058,A,D,C,-233.2666351086051,-17.964348739167733,D,31.633643123035544,C,C,1
31,Other,Yes,-0.8936595353251114,15.709922212228639,D,C,C,-0.3205807176372513,-43.14072784937085,C,108.79832773181575,E,E,0
34,Buddhist,No,21.622922520670645,94.0935957695971,E,C,C,20.475504236573848,-34.466042720378034,D,73.2356114370065,D,C,1
18,Hindu,No,159.14282322411677,-186.3843135769992,C,A,E,115.4643012959902,15.41214317821365,D,42.009080626517054,C,A,0
70,Other,Non-Veteran,-52.808401029889126,50.148557934246575,D,A,B,-11.235477262221222,-221.5177934215521,C,-44.722844698892224,B,B,1
91,Christian,Non-Veteran,109.66896229738087,-1.9152540066164563,B,E,C,50.125460911220685,8.403884866763608,C,9.055591220345995,B,A,0
88,Christian,Non-Veteran,41.691039347208786,-61.258490373174226,C,B,B,42.86418392602605,-104.58185365240895,D,172.31608574027817,E,A,1
41,Hindu,No,69.32674602101953,-38.837455028504294,B,D,E,-112.0020968414324,44.01453017738176,E,-45.52271658348799,B,D,0
51,Other,No,134.66775360439192,15.752371475364638,A,B,B,22.764692324853048,190.03344376915464,B,12.494338870864162,A,A,0
60,Christian,No,-55.670391513456586,68.57129981908511,B,A,D,19.032588122321926,-74.86832470588219,B,59.44136571530716,D,C,0
89,Christian,Veteran,62.61835258846933,146.46147809340465,D,C,D,252.68091887356186,-152.3851553904623,C,-208.03775725169493,B,C,0
75,Other,No,-58.760020738637785,146.35869904580733,D,D,D,-8.25080958827301,-67.08847572959564,D,-45.465780576804136,A,B,1
47,Buddhist,Yes,-110.68969602586745,27.840622003789772,C,E,A,96.23376616791917,-53.598139271308845,B,3.2407885032823547,E,D,0
99,Jewish,Non-Veteran,-9.323486948310642,213.9012516269667,E,C,E,-155.0077405049975,15.823623323530953,E,-96.52950646447019,C,C,1
76,Christian,Non-Veteran,61.535420005632446,85.33844990681088,D,D,C,-141.40037177824988,-36.70181767458976,E,-71.29070070215249,C,B,1
47,Jewish,Yes,78.90479482301821,-41.6318317012709,A,E,E,56.54337654255185,70.68244183628039,B,-72.1960286774744,B,A,0
22,Christian,No,42.495336323196035,-42.229546046942225,E,D,E,-72.61283766155356,324.3821115395508,A,126.64938782183334,B,C,0
63,Other,Yes,27.831073432892033,142.1764102245145,C,C,E,48.09309941465653,92.76254289440413,E,-26.982257072575837,A,E,1
21,Hindu,Non-Veteran,7.762615772497885,-90.45659035220196,C,E,E,-95.98663226070518,-16.076431993019487,B,-114.79902518889105,B,A,0
74,Buddhist,Non-Veteran,246.23332921543118,-256.0763159045756,D,A,D,-3.9292834082158827,-28.299157985001173,E,38.28468409346028,D,C,0
81,Christian,Non-Veteran,166.02586305103313,76.32306910696151,B,C,C,-134.67368537875137,11.026270685691294,C,-41.997706110123,A,C,1
19,Jewish,Non-Veteran,-99.13672654270013,87.16024570488375,E,C,C,-34.69628974168788,79.74741378185296,C,-104.60640579941149,B,E,1
53,Muslim,Veteran,7.95972008173738,15.10840693335046,D,C,B,-56.941802863115456,-39.25670887972375,C,13.01161056872992,A,B,0
85,Jewish,Non-Veteran,-70.62011473936091,-50.9302244162678,B,D,E,74.18415967823525,-10.425561193567145,A,-46.52968312588766,D,B,1
25,None,Non-Veteran,-56.99977148224592,-135.642155624598,A,E,D,92.82060701225917,-18.411045673105424,B,-58.38396687460884,E,E,0
22,Other,Non-Veteran,-163.91197334657917,7.903100909568253,E,D,D,-181.3393904380129,-214.19466660380917,B,-28.774431660619786,A,A,0
64,Hindu,Yes,23.32510382569669,-51.17996968639106,A,B,B,141.81931725161604,-115.497906472828,A,158.10099788972963,A,D,1
93,Other,Veteran,-73.7646750089079,128.99123052322565,A,E,B,-75.04767786372058,-94.15799736076367,E,-90.05963823562793,A,E,1
30,Buddhist,Non-Veteran,70.97682176771131,75.27398879316294,C,D,E,-68.65384286447858,14.777979150034357,A,-33.86650142213541,D,B,0
72,Buddhist,No,-13.766195071676583,-133.068477611191,C,C,E,-125.78205409780281,-144.80345534902062,E,170.3753070777942,C,B,1
26,Christian,No,92.3473414654927,-60.98949228136941,D,A,D,71.84271788259456,-95.91468021037544,E,97.86465712283473,E,B,1
24,Other,Yes,63.36412988431883,84.18306416177558,B,D,E,-6.671435693013407,34.855942610137205,E,-54.874697714711886,D,B,1
72,Christian,No,31.067169565030373,-27.708573875096278,B,A,E,-59.602354097446096,93.67440961989112,B,-34.483447277930104,C,A,0
66,Muslim,Non-Veteran,41.90339304745853,-91.30563891068748,A,B,D,171.70375055855703,142.86923882890602,C,50.23199201526424,A,C,0
98,Hindu,Veteran,50.54811528727201,155.9579131602381,A,D,E,25.846195021985224,-61.192611406875166,A,-52.12745093354999,E,A,0
80,Jewish,Non-Veteran,69.85028679455472,81.37129172197278,B,A,A,22.283900854996386,21.29149255153175,A,-68.63580451163801,E,D,1
79,None,Veteran,54.5472020840912,12.12770640362162,A,C,D,28.396881526348395,106.0546054313542,D,80.82348265768532,E,A,0
82,Other,No,-83.89054726736131,33.844493621744306,E,C,E,33.37879899040549,-209.03822080828385,E,-56.610523492434176,C,D,1
46,Jewish,Yes,15.673672573712691,15.98319510265281,C,D,A,-9.642211599020749,-46.74926947808167,A,-35.92020157986558,A,A,0
87,Other,Veteran,-44.91344275644438,-35.31296165982269,B,C,B,-88.688472540371,-8.66907461428232,E,-104.63653199611214,D,B,1
83,Christian,Non-Veteran,-80.06861516435697,-93.40703052021053,C,B,C,15.279493670396093,-105.6129796687179,D,-213.6432326984383,D,B,1
53,Muslim,Non-Veteran,18.116756338378657,87.36175963347964,A,E,C,-128.00037624483792,-36.72456589887108,A,99.17107461148615,C,A,0
21,Buddhist,No,-7.2612885750479546,-87.14641685708764,C,A,E,111.56585464773438,173.66783396006878,D,-60.30041491198838,E,E,1
55,Buddhist,No,-247.7981527999853,86.92719196773739,C,D,B,15.076109969212881,-57.34970350834205,A,94.85214160743301,D,D,0
49,Christian,No,-43.013535083771956,109.42691894520284,D,D,B,39.56545856142012,-297.58171981326586,C,-52.412195288453326,E,C,0
19,None,Veteran,-7.815142428235576,30.813427389306792,E,A,C,-43.14310295742967,-210.31474017332016,A,142.5437165074362,D,C,0
96,Other,Veteran,16.227963828794845,-57.736466503738846,E,C,C,-82.2251991353944,-205.48317404263128,D,-142.41365139727284,A,B,1
23,Other,No,166.82192830640426,-25.761637443288706,D,D,A,68.9812749186273,74.37231306076283,D,-26.36533784297806,D,B,0
36,Buddhist,Veteran,-109.84404182576671,-72.93096599895922,A,C,C,-181.41264530987164,37.86420764852928,E,-129.87399996913348,C,A,1
26,None,No,-50.25240576380031,16.69032938878828,A,D,D,-61.673709396255184,-26.328628103877698,E,-61.49096573445058,A,D,0
24,Christian,Yes,112.14831864484272,195.06206154842337,C,B,C,-9.262272539612006,-91.87759942950147,E,-22.631606433541343,B,C,1
90,Hindu,Non-Veteran,229.0964362364623,-109.46082176995435,D,A,A,-128.2435885804798,-89.33088233375442,A,-23.33886527122999,B,A,0
60,Muslim,No,-39.18348234568906,-65.83894984425153,A,D,B,96.58139537280177,-30.996214810165984,A,-92.69922426960949,B,A,1
25,Christian,Veteran,-139.37065936249672,59.850469649410634,C,C,A,39.82155997694273,-51.78239439154374,A,63.309699505248496,A,A,0
92,Jewish,Non-Veteran,-88.75731079766052,33.18152626666544,D,B,A,-22.886435162403867,-81.63463064911103,C,-39.519462832387234,C,D,1
71,Jewish,No,-41.48280650783963,-16.23180951229462,D,D,C,119.72418717855416,-115.12943055029585,D,63.03751815050285,D,E,0
35,Muslim,Yes,206.0967570094384,210.70175942781114,E,D,D,-15.456047125460445,87.18998183411702,D,131.45245430155143,C,A,0
91,Hindu,Yes,-109.86087001650702,104.78587817149267,D,B,B,68.90689594143625,92.26316692252846,B,-36.6171782427535,B,D,1
85,Other,Yes,-69.50537318906864,-69.4495833258834,D,C,A,-7.075976314204099,-54.96654221689964,E,24.95035218810996,E,D,0
96,None,Yes,-129.2907972900422,-28.953031112684545,B,B,B,16.346073049665772,76.86980240696519,C,217.66136356910013,D,A,0
95,Other,Non-Veteran,2.601522368566188,95.26120892347855,B,E,E,-23.89877477993157,95.71830092322415,E,-116.51761656084972,B,E,1
78,Jewish,Yes,75.75716865691086,25.12989279576993,D,A,E,182.17139579237497,-140.50307103173924,A,-2.6660327056179085,E,B,0
24,None,Veteran,46.37148526280355,104.69100149534711,D,D,A,91.9471382879806,-114.6981250895325,B,-144.37752635569828,B,E,1
50,None,Non-Veteran,89.61251406697941,122.69138913049528,A,B,D,107.15854409989866,69.22425912378019,E,128.72218545803133,B,D,0
49,Hindu,Yes,22.363775421743206,31.801008777900552,C,B,E,21.586240027420054,-192.32473309307105,A,-34.14489418608868,D,B,1
48,Christian,No,-8.074579996994835,24.005670954341113,E,B,D,10.141457076509694,22.76560992594448,D,147.59767894014638,B,D,1
67,Other,No,67.02265928618442,-106.88149418139923,A,D,E,-125.42604932479793,-128.5296446380715,C,-54.935904653904814,E,E,0
98,Buddhist,Yes,17.44828696087761,22.685521763456983,D,D,B,-80.02476796728509,98.89447425409747,B,71.73996828503914,C,B,0
37,Muslim,Yes,-28.342555079402672,81.33833149827694,A,A,E,47.350656261924016,33.41878315479707,B,-121.38030171951957,D,A,1
69,Christian,Yes,2.2622863551004886,-52.26403066691666,D,D,C,62.3612036207846,290.5905641814959,D,103.19523315083639,D,D,1
74,Buddhist,Non-Veteran,-38.460645937767865,107.03416079898322,C,E,A,103.82257655952019,128.41339272051658,B,35.40740758536588,B,E,1
66,Christian,Non-Veteran,-111.48172877139746,-113.95914236387836,B,A,C,-149.28723909299973,-47.02779993517673,B,-267.9787608570084,B,C,0
89,Muslim,No,-73.0530611099175,-38.10808413485947,A,D,D,-79.7685527470226,-16.913257441133627,C,-129.27635463666684,A,B,0
51,Hindu,No,-115.51942794920498,-188.06804762925913,A,E,B,-24.157777218346173,1.8435735973409986,C,102.69828325732813,B,D,0
58,Jewish,Yes,74.06702354389725,-45.15530364249507,D,D,D,-31.747757973180075,-27.712339445344682,A,21.43394767044073,C,E,1
54,Other,Veteran,88.67180287903156,54.93840739991004,A,D,C,-101.65721952749924,-31.387547534017195,B,83.16691451835673,A,A,0
47,None,No,-25.935406237923615,21.75662736947449,C,A,A,102.83204385419033,-83.2851131611739,E,41.16377261228518,C,D,1
69,Other,Non-Veteran,-114.66800041120793,46.220442398786226,D,C,E,-72.23666057959038,73.79439376417358,A,107.04598889703298,E,E,0
45,Jewish,No,12.437671139982347,94.56032674406478,E,E,A,200.98648223242463,96.86140224705653,E,-62.37488125497532,D,A,0
27,Jewish,No,-0.9076630366433809,0.406300790640739,D,B,A,-23.930332083263547,149.2427750036405,C,-110.09138616034704,A,E,1
56,None,No,-103.09081953358039,41.469361948634685,C,A,C,117.16529952576388,31.670054673035835,E,-40.37025507724303,A,D,1
93,Other,No,-11.981304959792558,-38.792302769417724,B,D,A,61.32165331852545,166.3804060396133,A,-77.81088987529125,D,B,0
32,Muslim,Veteran,2.873758662969345,-55.96361661769388,D,D,B,17.56637659366471,141.83364062801377,E,48.62479068784686,E,A,0
57,Muslim,Veteran,95.1543517644937,-41.05896960720831,A,C,D,183.95935806751768,-48.701130760539115,D,15.094410198713751,C,A,1
63,None,Yes,103.75490247060719,131.0215380054196,C,A,C,-157.2450084766245,24.634928898929594,A,46.27512773690364,E,B,1
50,Other,Non-Veteran,-59.35076464101044,208.25907759594992,E,B,A,95.67170789543786,107.27811476878702,A,-119.99690712986775,C,B,0
97,None,Yes,180.18541488965448,31.53734043180011,D,A,D,153.0341726067973,-158.08452075289793,E,-54.07419365901717,E,E,1
97,Muslim,Non-Veteran,-45.69689753530024,136.04806770746313,D,E,C,82.22695574448873,113.87262466567678,D,123.15691627067173,A,C,1
90,Other,Yes,-115.5966023315166,295.47215408304186,D,D,B,150.25096484406754,10.40848756045708,B,-31.394409942831363,B,C,0
32,Other,No,-194.61979920486533,83.5522797086562,D,B,A,263.58658724463504,78.92129767264143,B,-30.956772514814833,E,A,1
44,Hindu,Yes,-55.689927456089784,-69.74894211088943,C,B,D,-8.820981033777258,-52.171502207027864,A,35.860185521362055,E,E,0
31,Christian,Veteran,98.19807152129269,-28.947521313945483,A,D,C,6.643535716272788,-100.87775826516818,C,27.87670468369685,B,B,0
77,None,No,-41.48698064207538,-125.01169406559372,A,A,D,47.20203802618039,-328.8950057090864,A,89.00571230008634,A,A,0
54,Christian,Veteran,159.44660270500052,-52.811180734459526,C,D,C,20.754868144107817,-62.52597458551945,E,13.806029674087517,E,B,1
88,Muslim,Non-Veteran,-22.51013290694451,-82.45587061281806,D,D,C,33.915858656093384,-46.97321786947391,D,107.74156560122303,A,A,1
95,Other,Veteran,-76.27929967432166,-34.247956964328395,E,D,C,-37.339606462861084,-183.80375309310784,A,-127.34251853179978,E,B,1
19,Muslim,Non-Veteran,-124.09731709687628,-133.26733353927898,A,E,E,-53.11925151887049,23.884986368524338,C,111.33388637722246,D,E,0
19,Other,Veteran,-251.69392292408205,-19.4046788223762,E,D,D,195.81479012222107,30.302718701721687,E,-68.9853432781375,E,A,0
78,Hindu,Veteran,196.7920893732547,-9.803865232243488,C,D,E,-6.747156775666918,7.724777348123668,C,32.85664400244645,C,A,0
64,Hindu,Non-Veteran,55.606854867581035,83.71301786569161,E,E,E,-97.54044870549984,14.659169786040946,E,-53.53696609962063,B,A,0
75,Buddhist,Veteran,52.55609043355852,56.70008296657546,D,B,C,-72.0341060918894,42.20293076335824,A,-1.7659635013975727,B,D,1
81,Other,No,-105.21999729385574,90.56896816337154,C,A,A,-85.65610085705447,216.5501841827024,C,-71.18342510648739,A,B,0
31,Buddhist,Yes,45.55345624196422,-5.88644427059057,B,E,D,-130.69064468683322,-68.11573873726701,B,53.80190685116948,A,B,0
74,Hindu,Non-Veteran,-119.3322363414867,-4.815542655335306,B,E,D,-89.88159273465115,-113.84569696367717,E,-147.82917286182922,B,D,1
43,Muslim,Yes,52.72611790502224,189.159926406205,E,D,D,51.284873588056726,-31.480376363400193,B,48.87122568373314,D,D,1
99,None,Non-Veteran,-28.7948024938363,119.71420879002264,D,D,C,68.37662271604866,227.21953612215927,A,-20.537097104327483,D,B,0
43,Jewish,Non-Veteran,-62.971566105665545,-158.24148766407205,B,A,E,-0.5561080111638225,-75.23169852223747,A,204.1397046074638,B,B,0
85,Jewish,Yes,58.605219844982635,35.89294504057345,A,B,E,93.98619710197742,-189.94598962681107,C,65.11729020577478,C,B,0
87,Hindu,No,-58.11072033440854,-15.565491658782351,B,D,B,-48.662677367248605,3.1644181604687036,D,-50.140741993917004,C,A,0
22,Hindu,No,-41.82010370967858,-12.684538849077079,A,C,B,-8.253532736489344,127.46035633359416,E,-108.53538735449303,B,C,1
21,Hindu,No,-73.81175578401071,-50.83133358973678,D,B,E,70.93268277524636,16.131007533102764,D,-77.37114253346088,A,A,1
95,None,Yes,-5.139605231852337,-18.142861473936446,C,B,A,-54.425439502719286,-191.9912006447669,D,-36.00863175124709,A,C,0
96,Hindu,No,-40.27589701449937,-106.31509987048045,C,E,D,-58.21982802411794,106.89286859981344,B,-112.42351199746278,C,A,0
93,Other,Veteran,94.13835175466563,-58.765063858024945,C,B,E,12.427658754711105,30.713266250651373,C,33.9200240741138,A,D,0
46,Muslim,Yes,-123.51994089219427,-202.1770989597901,D,A,C,103.06663410518901,23.64640015540899,B,-99.85434469475015,D,C,0
23,Other,Non-Veteran,107.92390759457345,8.079308278979342,D,B,E,10.891978965210036,-22.13573025373346,D,156.8256035693778,C,B,0
75,Jewish,No,-98.8265567373475,75.38425846290508,D,D,D,-12.131893398678613,-71.42357083149892,E,-167.5228552431818,E,C,0
88,None,Non-Veteran,2.0909110906199104,36.73666753352954,B,D,B,57.90624591169389,-213.4879092648569,A,-57.968760284060586,A,E,1
25,Christian,Veteran,-160.95653746512505,28.43073120655091,A,D,A,70.1717363688792,-60.076149782793784,A,85.66623377897983,B,A,1
55,None,No,-62.48367159432154,19.799368946996246,C,A,B,-48.2341992886366,-37.36286932505202,C,-37.71319446171178,E,D,1
69,Muslim,Non-Veteran,-97.27898634701276,41.53374892532046,C,E,D,-33.86623130176855,34.23687620997206,E,43.80057986872814,A,B,0
36,Jewish,No,-6.115992941911876,-63.933091898711055,B,E,D,-24.175500404277454,19.714612781864876,B,-322.5126547376439,B,D,1
56,Hindu,No,153.4935565703261,-109.85196600762089,D,A,B,71.66981554788401,21.997629446981463,E,186.740958746872,B,E,0
29,Jewish,Yes,-91.0027011656404,0.10456084181206217,D,D,A,97.48722213861764,-34.36028435349178,A,21.24095330732337,D,D,0
43,Other,No,-170.2904962539168,-66.18928407159447,A,A,D,-15.745594097904739,44.465206865081505,D,-35.740916772518766,E,B,0
90,Hindu,Veteran,209.09879728025635,-137.48382256874842,D,A,D,53.3246141089031,33.62218019547339,D,-139.40591093608774,C,B,0
82,Muslim,Non-Veteran,-77.3163993133089,186.7856749906048,B,D,D,118.97945548820113,42.32293490950427,D,-69.16971732588597,B,E,0
51,Buddhist,Veteran,61.26152760531836,-132.41712546990766,C,A,E,-33.416563018259495,118.48146029406922,E,-1.9344395286582938,A,B,0
47,Jewish,No,203.79989294181394,-30.617566138223655,D,C,B,21.711137417932825,65.04335403710843,A,102.27983219354495,E,C,0
94,Jewish,Yes,34.649743611340625,-28.04850249988432,A,E,D,45.501544851040315,-118.35564041397528,A,7.2663383028540265,C,B,0
91,Christian,Veteran,61.13712288974638,43.93770051971188,E,C,B,-69.2355864617433,-39.809264926281564,A,-59.42368132454789,C,E,0
99,Other,Yes,94.21332203283595,229.83834005739595,D,C,A,96.74403299291798,5.463616176073632,A,127.52544905169671,C,D,1
36,Muslim,Veteran,-105.05714143054344,55.92757879766652,B,A,C,87.71956276512095,30.031254062274414,B,-67.80946193124785,E,B,0
88,Christian,Non-Veteran,-161.37446066385615,5.120577452520443,B,C,D,13.506338412083643,-10.721106019718874,B,-14.053237206840889,E,D,0
69,Other,Non-Veteran,-48.046241922051365,-138.51655266313568,E,A,E,-143.3365650824171,-11.812166362030673,A,100.95481872069259,B,C,1
77,Hindu,Veteran,68.07164188218337,108.0954834247865,B,D,A,15.851590285858691,-150.0969660166866,A,95.20479548972114,B,D,0
71,Christian,Non-Veteran,42.242736852234486,40.782277039865384,D,C,C,81.13663727988732,81.21633440404766,D,29.936261099008288,D,C,0
90,Christian,No,-14.670217605830938,-85.19371057793114,C,C,D,-103.58096560899787,-56.275811998292326,A,44.30568688667866,D,C,1
46,Other,Non-Veteran,186.00027775524381,42.09555200344082,C,C,B,41.64371571552276,61.78689826756714,C,191.1500018305894,C,C,0
21,Hindu,No,6.599259183915103,190.41255472348914,D,A,D,102.81610354655496,-13.152062743408333,C,5.094785255005354,D,A,1
88,Hindu,Veteran,137.9601388650315,-37.158764643260604,B,B,C,5.285728553066706,-86.28909479608511,B,59.63669484626577,D,B,0
60,Muslim,Yes,-86.24490725725965,-185.93543555008984,C,A,D,-4.75831215372741,173.98060687383202,B,24.008791791789267,A,E,0
24,Jewish,Veteran,47.582740017971695,-76.61943673659594,A,C,A,-118.95349825600121,-16.99647773113666,D,289.4157671654605,B,E,0
36,Christian,Yes,-75.00890963949357,-134.82614892268305,D,A,B,21.378880106751865,158.05099742261208,A,125.40413231553504,B,D,0
50,Hindu,Non-Veteran,62.54310085480566,-121.15343123701724,E,B,D,-12.233510886009306,-7.227258121388585,B,-7.677871816882133,E,D,1
84,Hindu,No,242.09356948669827,17.186671104373488,E,A,A,164.7391249017123,22.130314989742622,B,38.342329256350105,C,A,1
56,Hindu,Yes,-31.961185284859916,-195.19773870901003,D,C,C,138.89764390003035,-125.82947418771076,C,281.969536870898,E,A,1
19,Jewish,Non-Veteran,85.39876821504045,58.891730238441134,B,B,C,25.59015502369615,147.16608574311317,E,20.441519702429662,C,C,1
45,Christian,No,-47.70555271837926,-93.9826971863184,A,B,A,-14.40518403058915,-35.080063466695705,E,71.96574013643992,E,D,0
69,Other,Non-Veteran,-122.40780443627666,-101.86308238791952,A,E,E,41.54442081796616,-104.71732624232209,D,-79.1090962319092,A,C,1
90,Christian,Veteran,-48.2430287091428,30.268503607424474,E,D,C,-0.006357534703099319,9.458878250573235,D,218.57911101108667,B,B,1
76,Christian,Yes,-109.36018608311855,-84.25457124625122,C,A,A,-158.32773464553213,-91.75145254436379,C,-19.841846075977973,B,D,1
37,Muslim,Non-Veteran,-64.2760915259054,88.97585153539254,B,D,A,164.16120188954767,-57.473017035236474,B,298.5471560574984,C,B,1
69,Jewish,Non-Veteran,-113.25944473366869,24.921387681217247,E,D,C,92.77513409644854,60.1719683884972,C,87.12385871033075,B,C,0
38,Christian,Non-Veteran,-183.41099199316577,168.41648519702227,A,E,B,192.52047087383437,178.13170502948114,E,128.613633791561,A,C,0
84,Christian,Non-Veteran,97.4916778141127,-42.922120166539585,E,B,A,68.59020804924108,6.241013279053704,D,-176.9610840469948,C,E,1
20,Christian,Veteran,29.819280753800133,3.32671827004387,E,D,B,-23.621645588844675,-167.07219295500752,A,-102.78774298938254,D,D,0
67,Hindu,Yes,70.40208313388352,29.327422047535656,C,E,E,104.52810341626153,-99.9390828396888,E,-90.84699797945048,A,E,0
98,None,No,98.95132014617414,-94.34859716777528,D,E,E,-64.68477702406909,42.4008146464924,B,163.08283728733787,A,C,1
25,Buddhist,Veteran,24.183589005891744,-126.17202686268756,A,B,D,-49.613896513367095,73.04607018548943,B,-89.47064602173373,D,B,1
35,Jewish,Yes,-109.88690669008881,233.3641708206382,D,C,A,-14.649869396019632,-31.766545365546854,E,-23.43339461565475,B,C,1
18,Jewish,Yes,-108.2473155848853,-83.38676986958421,D,A,A,-160.68065909619858,-134.6520533776426,C,4.602071382040228,C,D,1
54,None,No,-268.284727546538,137.2377272599641,C,A,E,-96.62858601754264,54.28327818298565,A,-59.753383031035725,E,D,0
36,Hindu,Veteran,-63.315769511337606,61.5537535072113,A,E,E,101.66331459473543,-87.7822246680355,C,98.96082125832903,D,C,0
74,Muslim,Non-Veteran,-18.938621800347704,126.45488302581222,B,A,E,102.52950583376335,-30.75941691740145,D,-78.35212494476401,B,E,1
46,Christian,Veteran,-96.39944363522034,37.19910637489171,C,D,C,171.75451229949152,5.571248564920527,E,45.814637758805,B,A,0
46,Christian,No,-40.182512943849424,-35.957742590806745,B,E,D,18.03706763951849,-56.750724920472784,E,2.1533288373580017,A,C,1
86,Muslim,Veteran,35.88468328641341,89.31565846578415,B,A,A,17.397268438262767,-27.589381714086624,B,-3.494885607925027,B,A,1
67,Buddhist,Non-Veteran,-13.329608442832486,4.105519560256421,D,E,A,-122.10492040992338,-115.49920456714635,C,64.35270691170966,C,A,1
45,Muslim,Yes,69.22822273318576,-4.504282255538233,D,D,B,-57.872742064402594,57.80542862030617,C,-32.353073518393934,C,A,0
89,Buddhist,No,-158.1882604907857,99.98167595684865,E,A,C,-36.857474800317256,2.9256683928583866,E,-118.79412726886873,D,E,1
94,Other,Veteran,48.07347190269197,-118.40970023338022,E,D,A,72.3890065386464,-23.227551313714645,D,152.82638218814168,B,C,1
86,None,No,-93.13499321327726,-93.47978278999975,C,E,D,-89.34401276221038,197.88018219515132,C,-10.968143018356363,A,D,1
24,Other,Veteran,5.860497747329093,-35.38283613957371,B,A,C,114.15416599188191,202.35788322769812,E,21.694444064731137,B,E,1
57,Jewish,No,-69.0720519746088,-135.7286130606525,C,A,C,-93.55023381081097,-167.02510022175895,D,-10.524757292927374,B,A,1
30,Other,Non-Veteran,-18.746549917995797,-138.38285604587875,C,A,B,-41.3143414702564,-57.550822446023474,A,7.2504722311060075,D,A,0
21,Muslim,Non-Veteran,44.69797827923311,139.66666496639152,B,D,B,77.83453279187815,-125.50594415791699,A,-180.8659409939712,B,D,1
91,Christian,Yes,18.957625845349625,-116.15614510536804,E,A,B,-92.2234817849209,75.99085160593997,E,51.71893839129178,C,A,1
41,None,Non-Veteran,39.08783851265873,-7.119661923341994,D,A,E,-183.0728764105064,73.30159777442219,D,10.563419287369571,D,E,1
94,None,No,18.968038585525804,99.09496386606472,B,C,D,35.29634720425222,-39.78401678042653,E,101.73913246243929,C,A,0
89,Hindu,Non-Veteran,3.977566568845301,-107.96234649334053,A,E,C,-29.968631760553055,12.003725071344979,A,5.447468839892717,A,A,0
43,None,No,60.777913616555765,-39.765948952149095,A,B,B,-101.2400975897767,-220.23946129210663,E,-8.849420836760459,E,C,1
95,Buddhist,No,-65.41799224113754,-114.61420936869517,D,D,B,-169.89599445252426,9.914367995249858,E,14.26672859068415,A,E,1
