gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Male,-208.66196345262145,-18.926603864395794,C,-57.64085467623208,111.2523192946917,80.03667621252698,152.7200344587131,14.638102972282221,13.305965484705576,-8.859801130674118,B,1
Male,-98.63885597912265,12.060889095904475,A,-21.85715244161405,-2.7412443241198514,101.39781016706526,62.17013912800263,211.94667445800954,-76.77179269977844,48.43187672942463,C,0
F,-54.71718234232748,-39.91496655292706,D,-94.7484511194662,52.38971590154233,203.3041854655509,60.6610510039713,75.52572342816306,-1.0718010107016789,103.53067260872659,D,1
Non-binary,-70.73778782131369,43.24240024038214,E,107.69759339195268,5.876909526743216,-68.38586867853091,-15.121939388578392,281.2147565804227,-57.35651563451759,-92.13513795614332,E,0
Male,166.31960110747326,115.12250210418524,E,201.38441089511568,63.481475398195094,-86.29928078591963,-149.41979041403272,15.583253169343095,-209.2788064010157,-3.4257803857744746,D,1
Female,-65.15344335553931,16.86389064421937,B,34.75883987877992,-76.18302604555224,100.89429091106481,-59.54525707327172,117.07423305652797,5.867704789810391,61.33481843224725,B,1
Female,-77.580647241546,-55.68044101590739,D,-57.32949276273598,15.675588861093011,-73.59105152358805,-87.38890199122432,160.4878823007906,-65.59958844501091,-100.99023488904668,D,1
Male,-43.54924534086516,225.1053843869498,D,3.4583672423988543,-23.94854275543033,2.1679986979923087,47.846216662239485,27.683224771336373,88.84105693132076,-53.243680617967584,B,0
Non-binary,58.64728888037683,-210.84300320743603,D,49.26212058322832,-52.97973379066765,19.482750973725643,78.49444369182658,-19.657045185610542,111.0290506151973,-37.69689527198987,D,1
Male,-247.67550510766654,-110.07592872825487,A,-115.30420039381528,22.379463696787766,-68.44433848091205,100.68292086179704,197.138329043666,43.98020636413819,249.340778873913,D,1
F,-241.29075432177353,133.3007473987995,A,95.93311955990659,-76.93370152040426,33.19646816811011,-41.68763787364336,139.8457673006604,36.44190996718013,50.16029695826191,A,0
M,39.89080921098092,22.1090430936657,B,125.64158831991656,77.84010688194655,70.01032524011883,2.275566913933557,78.70952034182146,-61.204009548578156,173.01267308774692,D,0
Other,71.73409014796988,-76.22253658627508,E,106.4341801236254,140.2223206960117,229.39399142579916,119.24417722044024,158.23246836924844,4.901113655010148,-68.98499665238224,B,0
Non-binary,-69.71388156794224,-64.42702821579188,C,-162.41257762960652,53.52088676552057,-14.383185258535613,-51.7881869262735,3.5670738587255593,104.59182393062383,50.422661415193616,C,1
Female,36.69853888437588,-93.3541853369992,B,24.64928751872507,168.7654233993964,-49.982553833793666,2.171223554078295,106.18215225466253,-91.51425009412144,-39.23909976727143,A,1
Non-binary,-20.473133245902062,4.949375202491002,D,-268.5638886694003,11.676329094342549,-5.975066400406612,-107.15460010987998,52.863566065069314,5.153981927631844,-53.221236754369905,C,1
Male,16.687935268802175,146.8726379419151,D,-103.3648324944668,9.965899256498956,10.417059650635956,-122.2127952262261,84.627313221567,-55.93095282676519,164.03651021146126,C,0
M,183.23689525564967,-36.4273547608226,B,48.4991999045979,61.802620768650954,84.32058732289318,-73.0424325977409,50.107728917853514,174.4234719826903,125.3579282584553,C,1
M,126.65164954381937,125.56093352843374,D,-157.26217497951646,-23.645790804561013,23.212090247823657,34.90562668958901,33.530133250534774,-107.69452286572125,136.77585146609505,C,1
M,-77.95832550879102,68.37537285848039,B,-38.15011489767566,-10.677559497345499,44.713116628466025,216.87108305384143,-14.66450903983543,44.85935468294208,-128.05044423402535,B,1
Other,-163.27322732609804,-112.66123582130938,D,27.589975547355035,-16.082582461514995,-85.13557417610367,-45.55793619179545,17.743847428786022,65.75773718774447,-73.52497544524257,E,1
M,136.68115562148623,42.09123752138501,C,62.73533191532913,-60.506007461254455,-85.02417258270651,14.871522389566854,-36.11541254273108,17.075601312599716,-48.1562469594365,E,0
Female,152.4892465388191,45.64327045953122,D,-130.68856992489043,-134.450668163092,-15.500376455988404,28.19613405753631,-84.29824209514075,-58.0701278542997,-154.13962310143125,B,0
Other,-119.46384697338269,57.89147380795042,A,-35.672170616652416,78.32325802867152,9.680526308183937,-100.44567589656101,-31.929338273941042,102.39529016370209,139.33138459420732,C,0
M,-221.63406257902994,-81.3271214573239,D,-27.663198993919046,12.685909931271217,222.7340675774719,-84.83239172803441,60.867011751764444,100.97636191630113,164.40991189514938,E,0
Other,52.90249217462988,6.677802048079369,D,1.0912323031789906,-138.5839862956514,-20.02102011922168,19.57429019854874,-182.3769628299174,5.649209569633564,110.30854600231608,A,1
F,95.08367388365362,76.58201955500766,E,61.74505056866444,-113.3636596748934,52.39201022913627,133.48894396912604,32.65435442293321,83.80241205569445,-45.35497459221527,B,1
F,57.36851593425675,14.144882172667428,D,-30.669105198265296,16.08183767047178,-38.97656195886191,-193.19634936001634,16.32747200517181,-24.951178294991436,28.29991016315427,C,0
Male,-179.33012712928706,16.0252887473831,E,-103.11829891535808,-17.424106529145714,186.40140516357422,-98.2132473541426,49.97038648437887,-11.898004696765549,41.86305855947286,D,1
Non-binary,-46.62972197337981,-37.73811672375423,A,-118.97713795466667,-114.13073216358181,-218.9125248900501,-174.40644262487328,82.79524773435406,1.627310872044319,-231.26135660814478,E,0
Other,-33.32603646341488,109.7804653924547,A,-17.918088554433538,218.10064223376096,-90.1564991423337,-21.890423393335723,82.01062486451565,27.823096234588522,7.650146329109188,B,0
Male,16.292435017251908,-100.32009450432267,E,40.8766240078419,66.96429098424518,-12.518186360820508,-81.29269295060676,-64.7429213566461,67.30249657281703,-40.06132759385108,E,1
F,-62.00682893398616,-65.08089434907501,B,5.074549542637487,-99.57447778901216,-60.9643906692123,-95.5200360458751,-109.01631201572823,175.31490960897463,-104.81857844582206,D,1
M,-53.718512930871576,20.152332826407527,D,49.22282599361277,-69.44454905761694,82.34976714076859,42.026179596715494,116.2997776997927,-30.419489363441528,226.5238703438421,E,0
Male,126.20810547189143,55.952095049302166,E,-108.97785692219968,-50.58238873740022,-327.9207232809168,-152.4261394553627,-85.03959263734757,66.17622722527152,109.71157363884944,D,0
F,-16.1716515462981,-27.787423254095106,D,36.95949391703087,-9.883438534224103,47.61305314754093,210.64248983117736,135.98460853970337,9.465457793800237,85.64222438628313,C,1
Non-binary,-61.988919859943216,23.35734960370444,D,30.274106468112116,137.63660533218533,2.659618688121265,-95.25481393422437,38.65948145474935,-171.3254450902562,-49.80434259328471,E,1
Other,66.06984785536952,28.68557918715961,B,144.24872822791238,47.42981002429359,24.633456393783586,30.934435071953015,-127.86789802929673,80.00785655081806,-158.57151351202518,A,1
Non-binary,109.97900475244762,107.18742411320099,A,32.120925392351054,55.834356545205175,-23.75547008459849,58.159769405257265,138.927488028961,127.45160688285509,-12.066263298882964,A,0
Non-binary,15.345603893527624,8.627921240432384,C,-87.65519645183754,147.41191480101793,46.70667314908968,-159.7067277773227,-207.97208970732717,-31.870814249431557,-19.549427604647576,B,1
M,-50.73131807763778,-111.57387843317656,D,73.9524349458016,64.65802004213359,-12.686725481281211,106.0736822633433,174.516099065773,191.71881846644192,-58.255654106512125,B,1
Female,38.103469992562275,30.62636976561407,B,183.76874790121943,66.66507576899869,131.17254046057025,-3.2453675910526067,-142.7120412616757,79.3294462254959,-58.59512345845977,B,0
Male,74.60613878305634,-115.09964642423134,B,-56.91107516633379,-108.83730243032596,13.291345699492267,86.33880401135171,-13.538309269817212,-104.45323532297064,27.734264565024898,E,1
Other,-239.0051798008803,-22.912774859510005,D,-93.60044898952798,-165.49048385214445,32.56408040942953,-127.34071372769019,-65.58525264926043,-131.97223816070954,-147.8266587530199,A,0
Female,31.819806343758778,-67.71680400102031,E,26.67847066501462,-163.8609279102678,57.20266033407364,25.460041423080256,125.97818315199707,-6.241020676704242,129.38281849870046,E,0
Non-binary,-146.894573595967,-199.12460776512177,B,83.30841264871795,11.326871171403253,-126.51713935173436,45.91026829509549,-72.89779100020579,193.4389246925564,-54.51454644465862,D,0
Other,90.14600933550163,-15.132641733738788,B,-105.66812839125004,76.42842277856471,-228.91751006262658,-78.29831678761231,34.65865123371897,111.76910393038402,31.79095464286872,D,1
Other,-155.47787637926763,-123.62393703814215,D,23.702746751119985,-99.6027251567528,-31.723622241942586,-1.7117305527209625,-44.16418105684565,-63.189958378873015,-206.42861672427716,E,0
Female,73.0412645410009,-88.23666285208809,E,56.12228533321052,-14.863136007399358,-1.6462109843397994,84.67374394222523,-57.54559041200158,58.38512807458979,-2.864845118772612,E,1
Female,69.13407547483665,-52.03652959980175,D,6.619788975713667,149.50934506385286,22.37942731561399,101.47312156441546,190.73474222251795,-89.15576237078957,-124.27442680477492,A,1
M,-89.98453539190535,160.0418888005148,C,-99.77598401964178,-90.17857968092086,-114.72028172639337,55.882731660468544,-188.69303115258816,136.5468044684741,159.05391280094403,D,1
Male,59.834808426240556,6.815634769764695,E,96.23653781524732,-187.6760219977533,-34.40737073760151,-165.91490855731664,110.090501339832,111.29295443982497,57.907737396960854,E,1
Male,99.62273107559942,14.918070042547352,D,-115.14390943878688,-18.189457245609862,27.65740068122449,7.083972810974437,-83.59320122966479,-80.16761807880555,76.57817297249674,A,0
Other,-109.97410901529096,-53.07830786971635,A,90.6760625098458,-275.5067606478417,-15.577025564661739,83.82114940937254,192.7135591499588,-160.20761331309893,38.466983467163566,D,1
Male,-85.656142702704,-75.36240615891774,C,-11.439422134597145,40.1269051139309,218.37629482748108,-10.564291335081807,15.987174767827709,-19.257592429256075,-21.025621372541703,B,0
Other,-14.991030896315005,82.52347386783046,C,66.38349106292031,102.1151843703164,-148.2946426603133,92.09242766654377,47.84133299794384,103.66786770700452,59.031446252806276,D,0
Male,94.30954453729285,-22.274150365250748,A,35.91479643015937,44.04351116386462,27.42370965278706,27.52988968310458,59.78802256874105,53.67086779442064,-75.03380868835083,D,1
Male,-27.98543357686884,125.7351382715661,C,-156.5427164066101,147.63117551812596,93.45779781286844,-36.12301711753547,-9.580167078207957,103.45221919719565,8.918032621862684,D,0
Other,35.59074592878883,50.19576805359358,E,44.842259462698046,2.976031757848792,120.34318454623316,-67.87040861272101,202.0157008516715,-183.82119359315163,65.10704621483157,D,0
M,2.2828617105793123,115.75181236327796,C,52.835790433747064,-103.08753166796237,79.39266981837423,45.46485664720042,55.55804892852913,139.15154094291643,108.64935154756552,E,1
Other,27.526102461891504,-81.1506043338661,E,-17.759788287573592,196.46070431302206,55.24119803320255,-71.20879525495447,137.80314526821928,-124.47216399748433,100.9422500720416,D,1
Female,-32.81235988985721,87.37092144173174,B,-114.00447117972776,-71.70409967981429,-12.735374049108824,-3.8487526411427373,33.099438856051776,85.03420399539183,-70.9059862057704,B,1
M,85.08141909342261,142.91866226989808,E,94.21939871452386,19.286582072946906,-8.39078949597395,-115.00016327084792,-213.01023913665372,-107.15186825266481,39.39585431631399,D,0
F,-5.125921996606535,0.9630764029979085,D,74.00707760005791,120.89563693617778,156.09712172117557,115.35980623064361,-25.653346056365507,-22.281223782748636,-19.741060027715402,B,1
Male,117.28945821814327,54.582020664377275,C,111.22391924928807,-28.597713796868174,33.85743415768006,171.86045079597463,109.69845677338705,120.0457717011145,109.00201471235155,E,1
M,96.9495453567402,77.54691434584687,E,152.66351069150116,-39.852251160876754,-63.74120038353994,-165.20136782045043,-109.1611103089742,-81.90001411304296,-2.0110069998934232,A,0
Male,59.243969458712364,-44.23389527486242,D,-49.04422833907479,-102.26640973843755,-188.73979809481963,70.88361824207149,-101.70010269601251,81.11442556819335,-25.060311592927803,A,1
Female,42.22031741286137,6.194741536417835,A,49.75403024690625,-24.11579410434514,37.420942159835846,201.78541831675827,-33.34292213573352,15.810794828877903,-190.63290961375742,C,0
M,-1.3079769760478577,120.32718071772763,A,20.107457072031394,103.7828995065303,101.0141456934144,71.15357027950125,-43.95342961931604,82.2872033984593,105.88789811365216,D,0
Male,-41.37209543242069,64.43942584028693,B,-15.95835212176652,63.61747456878618,-4.355783550152064,36.41416147344748,-4.042880101243673,112.74591157764802,0.2839307083848373,A,0
Female,-95.78526904080155,-45.3267787272886,E,70.69897174512883,-86.40216106503887,-207.76522869118742,-263.18218345367217,-101.90392130902998,88.14499807737154,-55.72830697888478,B,1
Female,-176.62148202003186,-2.0257100271776114,A,13.224707298265118,45.637753160547405,30.01727802147622,92.1480834933987,113.12863115253063,-107.89845137444726,-51.787103709512905,C,0
Non-binary,-131.91464884718496,29.64682207725666,A,141.07869163172234,-39.16423220663587,118.67031835444718,-124.13048503846575,-12.911916324734685,71.63441948803452,-146.557882302212,E,0
Female,92.6321725142343,-98.06808450205119,E,-51.87672807571848,21.461065693290017,39.58602623998707,-110.47388008415055,155.28926795149286,156.69052173880652,-5.563894202903833,D,1
F,38.91853333823285,5.919583902106625,B,27.668616164384215,-132.65526877509487,-2.1230307862098403,-28.117975921498374,92.99930406661156,-152.87166136563053,106.50002916611587,C,1
Male,-7.971973341603141,-30.411519235490488,C,68.5098153653504,-26.20119095165202,-18.044828644171307,-271.08716621805837,-49.11572005291531,82.95654836982406,145.18287615603222,D,1
Female,72.55958728835186,50.156093662254285,C,64.65916892732805,-62.96799015580916,138.4243678675751,53.94254480983699,56.57945362087858,34.722250979856405,80.66683383282592,E,0
F,161.5420928984767,-120.93418205945503,C,98.2611383125877,26.561454531413712,68.16654649259848,-48.49079838950974,-15.867596575002366,-125.58378774391332,97.33670032427383,E,0
Male,-24.438201994503086,-43.30854336408083,E,13.48217326741373,-1.2617709217342055,-24.30915541367503,-46.39676237844476,-42.46529032331285,-79.25502085528812,-21.23437991291556,D,1
M,42.92039049123715,40.066656962005894,B,-72.85812030097458,128.36464749691436,-53.41211052893476,51.1505664374883,-115.1059227764759,-318.82870509224637,129.52004647985115,D,1
M,-31.341377229559715,-70.52386767735433,B,-59.91379338287325,68.23884704021837,-154.2891215489932,-30.96156856704924,-69.36428566289449,-261.294730018476,-24.216339889401773,B,0
Female,-136.97189366079039,-96.34292971261114,D,-21.783373942968574,-293.44447491457,71.13577931846241,-29.225651036696043,-40.381322842415265,-79.85492530391934,78.6114657419815,E,1
Male,-7.867761640247697,-144.6310831841423,D,16.017976902192405,-74.24115778061199,20.005784620978435,-130.7080999360806,29.164447151760086,48.926032581251064,102.63922189766102,A,1
Other,-175.09632118165354,43.82808218417763,C,-106.98122340724711,-123.3236605191278,40.688840829135195,-64.94538455004735,144.88234225172965,-97.6730810998889,-141.77669044158048,C,1
Male,-38.994396079690894,120.97134628773367,A,-3.0226631582648045,69.79843012600337,79.08225420310558,-51.54555568139465,77.11819876646013,109.08784413753172,-202.23443087485066,C,0
F,-94.78290967702102,-35.264124655503956,B,52.808352627434786,-85.13691272586442,37.123325387515735,-16.197305613307446,88.72382497106392,-46.46424368223171,58.3066740357556,A,1
Other,-11.076308970090755,-130.35324386276844,E,150.5534814027644,64.06549917481448,105.65482898140385,-141.50910344630017,-225.995613077797,-170.2253685050417,-71.04864277067765,C,0
M,-16.672634456969647,-10.942527835509983,D,29.708686029148268,-18.202894688289962,50.609833571988396,-142.37439370718943,69.42766985143338,19.10974088588793,281.916280450587,D,0
F,167.33257920631868,21.63177197335916,E,32.54693691592872,74.03702304275053,-166.46633236644686,-47.5964905496658,20.600596090351534,86.3935231963743,148.09442548104562,C,0
M,62.35365136771335,-75.4058088864156,C,132.70684123890845,166.53022389720084,38.56123641549393,28.28363442665922,-51.48243426053462,62.45571615972567,-177.60637768344128,E,0
F,-28.602911338470783,-232.60943081607678,B,177.05232784169758,97.98799614204718,-44.625015459672845,42.70005127088501,-47.892524343566066,-276.92545840671823,-60.71089594409001,D,0
Non-binary,67.04817581642214,-7.103764725989972,B,-58.60719128521702,49.278026206801336,-38.30256183784403,-9.892484595225827,118.08724025890447,-117.92456930306594,101.6610063351324,A,0
M,7.399551207689506,65.58499317556316,D,5.349195413185334,-8.884230881359926,68.29805811137423,95.93635952843765,2.7553866766505926,-118.15650944191557,93.40024499030342,D,0
F,80.76797610968516,-169.466335136748,E,108.1055676133795,17.399450211351297,-36.75730827575193,19.86884163648298,-174.1351494844976,15.706422338632636,16.025861813476734,E,0
Female,205.82686691386186,87.3356254008822,B,-82.81511094744315,-149.90820338001316,-26.61771135682215,233.65835554481785,125.46161605461985,-40.35335984883213,-68.21636632842491,E,0
M,-11.538509840327377,129.2129553563375,D,67.28377509500424,-72.93090546539273,42.88862596148373,37.794007501745234,132.42270098869332,79.59988388495051,171.91052583147234,E,0
Female,0.4238028634880234,35.57124770112523,B,12.869706342419446,-3.6089543507294035,11.474698698687895,-33.58822786500741,3.5577037424438416,-3.1913081880978598,-35.00816397943684,D,1
Other,25.254689600734736,57.3167778052303,C,252.87892349252914,-95.53960132253059,19.634536741875966,34.3133362120478,-6.432533328286275,24.45021070697678,-221.99096399620242,A,1
Female,-82.91284118564045,-59.98520294962969,B,-19.708727110873436,70.74792572014772,-118.35963325419499,26.720003907590538,31.822180478622702,102.70008995603912,143.5146803029992,C,1
M,-84.3298992596037,21.560893743020497,E,-105.17141028270882,207.52897794561304,-124.38742690615072,-62.30890811476579,-148.7392312300058,-53.75093109548339,74.09757898032403,C,1
Female,72.03906683901856,-181.1190776337758,C,29.990223779962317,-40.32211839035354,-48.641354826531554,-127.5624022214613,119.37929556183697,-60.20996481048421,10.720996165357326,B,1
Non-binary,-89.71626307357123,60.0956916286564,A,11.803506654397163,10.10993443203956,-63.307938883703265,41.96423125362568,34.43046087582092,-40.15699029740824,-79.43839093159193,A,0
Non-binary,-118.58882115763316,46.71218416923531,D,75.98864751560374,-38.657104945435414,-209.63643330195052,7.191578769754924,94.6507433561116,-63.08704171680163,62.661761881762025,C,0
Non-binary,25.681901243353146,86.16714794577328,C,-82.82666353831574,-163.0757691845784,-108.22119455634376,-60.71874130437331,34.869898637262125,-65.10057194851659,18.26505559462569,E,0
Other,-78.23758912604555,-19.599688551452708,C,-59.20650864284636,94.61358202034506,-150.37494688764934,-29.986676701038128,-37.943271729827764,-37.64453236078576,192.1348733542694,A,0
Other,125.85339723118472,-130.61603124618867,E,-89.97720080156888,-10.37734439877967,74.7470228218984,-10.343259630617775,39.699898148345135,-129.29249265926344,261.8862800714886,D,0
M,251.82123290815574,-187.4855694523742,D,-200.94878923716868,72.36079973669153,-0.4299179492211485,-26.846623505421707,-9.83574956712539,73.96635009091005,-106.55223356333512,A,0
Other,-26.622225297540535,-123.97589825616843,D,20.823248185683727,103.17829737090179,75.29204638633138,17.057768690650683,154.05039021324313,14.245819019067449,-138.37887255840556,D,0
F,161.63661409923498,-69.43866845121211,C,-173.35442550490177,98.69227896864554,10.406624858159313,-20.915819989907682,-119.66174826057396,-40.22222949464024,36.10880465282257,D,1
M,204.4966269700399,164.97502585439003,A,47.1351045625494,210.5666645770395,26.94817484209679,44.26566900094772,-22.553236240830206,61.77637144852817,-37.856708371276504,B,1
Male,159.53004377659704,-50.297265300496655,A,42.77504285444264,65.6227367328124,-1.2872068589447716,107.72217827407474,-15.40171811729901,4.800144752701759,-214.58384315472827,B,1
Male,31.010439943833468,114.73529140494614,E,194.5998195863164,-47.910619330081296,-77.1569542463321,-87.10236120290571,105.41860843847739,100.92174603124894,156.16003337467257,D,1
M,-34.795217156529,49.72194787050479,A,230.2112485084472,-107.52678101174186,-7.424630308045773,92.58538419554858,45.24835759232903,43.168032904161294,116.97281865725209,E,0
F,81.84049686232512,33.64382085251463,C,-191.80691278049417,332.7323740464137,76.23081014887583,-100.642116070072,161.87260601543062,-129.00537419267178,-73.20978691443536,B,0
Male,7.11859857904968,-0.3858262168902882,A,-1.4382707341693923,241.19932086524605,-49.785638875323016,127.59668435620203,-89.39349993559391,77.62993731514722,-142.08624671168272,E,0
Male,-107.01903649735274,-53.54293070749073,B,148.58484903270784,-141.27942532451166,167.26160909569714,-72.95715933923643,-107.74846187541146,128.08513700123436,-60.128667090681645,E,1
F,-2.443389643575489,57.52471372653114,B,-147.09156974872565,-143.03516708586608,82.18320116915886,114.84358144372703,31.878861243585423,-49.42304090190219,46.601151792658385,D,0
Non-binary,-60.47051559708616,-81.16495493349315,A,141.0213043031272,-116.268474583477,-145.87117923066262,-36.857851668460334,-197.24567372240514,71.79995451384691,-220.28772368406595,C,1
Male,-233.66702041213037,176.86315816898045,E,-4.690379360014274,-172.59719078180154,-165.13890519472307,-37.85395662649418,3.0904542828784085,36.52167788823037,61.74867738015147,D,0
Female,31.974726559734375,81.59315621657895,E,-68.73038833646781,-33.647615117575796,61.67110667257757,69.59026849669753,64.7527255869903,64.78779221172078,25.489795100233902,C,0
Male,43.41368211809347,-73.08483213619463,C,-55.05675075853529,8.983108500238474,75.7311162502593,-232.23786762906155,177.71231939339708,-70.54542343081968,97.725716484749,D,1
M,-90.1288143670082,-26.775469392060774,A,92.51652902195895,9.057895668272758,-11.26464439331494,97.02012285582622,45.21908339999236,51.78351319525494,-159.96250212169457,D,1
Other,68.97077091375398,67.44381211999226,B,19.83354643419649,-14.037432536128497,50.732944953976876,239.04675210182984,-75.9167310244323,-57.374848069435224,202.58325137387106,E,1
M,1.2208081358355145,23.877081163305196,E,6.431477441393331,-158.67173369006227,14.912728898494224,59.797166301479564,-60.61607551662418,-106.84203281233067,188.7047484629172,D,0
Other,63.194317252573974,-0.41152421693735697,B,112.51227582734064,12.43831369001374,-155.07105930274255,18.90828465800591,45.794712780647586,-44.02380919662946,-40.57046817002628,A,1
M,61.21818611638411,-77.62816705615427,A,-9.393790206950362,36.359040259150284,50.56145032968812,124.82366854643836,92.03695607123905,259.7962909686326,191.24431524397298,B,0
Non-binary,88.94467748503973,100.03709464192485,C,96.23674045702934,-215.04185529648282,-103.3073656665375,63.09698560590152,210.98286266554828,-11.250236820474582,15.792392198298447,D,0
Other,-7.415639077177557,-15.576965375472259,D,-104.35003480568778,-36.64862840806929,-36.30616758173026,-185.670730006169,-118.39020263128823,-84.99370809837473,-70.67470297653699,C,1
F,16.2221564676589,-73.92815028414043,A,39.103057142054745,-121.7470916162978,110.12709622951549,11.294083915859732,136.0322152836834,133.99070805300985,101.08135072862288,D,0
M,-39.32896936601664,-26.41799406205456,D,42.29339631286455,2.4935679267818602,-92.68101906782927,-29.77155613313323,-34.400952316035635,-28.034781076178984,152.59519915199454,E,1
M,39.89208479206262,7.786965698742632,E,-49.545882009698275,93.9914447299481,-158.97258224007263,31.651041917947865,90.69192525097826,-75.131064466906,-43.41112019397018,C,1
M,37.293260472132324,78.59199380722453,D,-131.86391165116325,-74.47981078164172,-125.351936825009,165.84685821624498,-57.322527731356345,43.67759006386271,255.07897945445083,B,0
F,-29.081187106762336,-159.03704403023096,A,-6.206243604520312,-95.46183445997666,-40.387759329993074,103.3825808243906,118.45119577682144,41.01076724139415,-43.20205668644522,D,0
Non-binary,135.4101654008511,-147.45070841289206,A,-28.144876314226913,170.90147162717204,24.49487997618707,24.42787319990194,-58.92646692246266,-111.44036430448818,-46.868491226456115,D,1
Male,-34.28196293939439,16.505822516430126,E,186.67149981827822,-73.0711045516724,-43.5595594917302,-97.43632110342814,17.916113599641562,-31.61354179988815,-22.292042997509064,D,1
Female,-35.94164783992548,41.73543276713493,A,97.82365542653653,-5.141623735583596,93.14757698612644,-48.72564326364427,245.95557415691758,103.98513622044752,87.72212135876298,D,1
Other,92.46375206571633,-167.7819750420996,A,-194.35501025916471,71.2207410645175,92.83194083096916,16.857433300054495,44.01566090399486,-0.4748913879063778,8.296668959878694,A,1
Female,118.019338531097,33.756325570379744,B,69.0519835118874,-33.70996777905666,210.4841902295481,-73.06369723521769,-48.55122978878588,13.04045608718841,-88.4332388708903,C,0
Other,86.77608323072529,81.38599599880739,D,106.50071338239752,-36.27563189529522,43.49246161472093,-64.75946368108222,121.2662467059489,-76.13684469749862,-74.8817536377023,C,1
Other,-82.04355616533535,-68.48534372832391,C,-69.39707579680766,138.32289753152858,116.40858060557788,125.28414972895672,275.49597480861803,126.18373066121451,105.22678159740042,A,1
Other,-243.82834071405583,69.13044528343192,A,-5.960092141659821,-147.12841578673056,-143.20505601422926,-6.771731465911049,1.035376705245243,-77.42012461841512,-114.73330187426225,D,0
M,-63.26173990717733,-95.44300639187222,D,-92.32021080530373,-34.95724217889111,48.3992424224513,56.82335127879114,20.089089314067742,-79.42769242508453,-124.12978061591309,E,0
Other,75.44303813405624,28.4209409772402,D,-136.61203733514654,-1.419739180592225,254.10578153178713,-87.59884882355723,-46.531454594432354,-94.41459589761615,134.99049940827732,E,0
Female,108.50012384749013,-97.15674905285859,C,7.614623819982359,-39.869014912993315,27.451658541765322,-51.37311197233444,22.22741686687362,12.579164605676077,-27.029807888223072,C,1
Female,9.602260958596696,0.35329829174901034,C,91.36512529722373,55.384159080319726,-146.92392780105737,23.912154933048825,-47.937446517169796,35.79227618991348,184.82751569499194,A,1
F,54.56073263180159,97.65897238422451,C,-70.92298591985269,23.149142923389373,70.09244657635169,34.22325935141243,20.372157340404474,-26.542102271771924,90.4077837529846,E,0
Other,216.06267585387377,62.78341476789371,C,-131.60457659232654,1.674149335132901,-0.9283922320371958,125.00976498793281,219.0005242138017,-15.095484116844593,-145.21557207823517,B,0
Other,185.4600233912815,54.14271862979465,D,125.25268240619683,-57.25429526508229,109.67861530146779,-133.07443207267715,-77.74634665132592,-115.94253909995076,-56.02299464588057,B,0
Female,87.05664035866035,284.41338197057667,C,-87.3788299420868,-73.29221824838037,-7.600725117573837,-123.24469176810847,183.75972313997758,41.00218542642952,47.610350183896706,A,1
Male,-47.153428249360935,-72.20503869070116,B,-92.70947907702613,-131.62035692945332,62.46182987694646,86.50710542243242,-87.81314545912656,112.54319495815236,147.83529647713956,B,1
Non-binary,-5.163981496618625,22.583845523956402,E,287.1919741280023,136.34089969544553,163.52561599960865,-142.21175665404883,68.3739951790326,-139.23171416436776,23.588525913249885,D,1
F,97.83394882947741,16.84979299917655,E,49.58899720729679,52.17219071936591,4.008656016441496,92.97911703857507,-73.32901680513015,200.73452413613734,168.77466177315435,B,1
Male,55.196788817579915,101.40001020838105,A,-69.80541196105156,18.419260347196094,-182.73827170121993,235.03576671535237,-89.09448346681118,38.779426503492566,94.16791107684931,D,1
Non-binary,-44.42869306145268,-52.86086294171511,A,-31.392005046689086,-105.7385259785425,-98.48054825516826,-257.34221756930157,114.28946391533242,-19.96753574367266,96.24258749296281,D,1
Female,-42.36765780002437,52.726948583459844,A,-119.31908066163663,-59.47040160240928,-79.71007223242556,-144.90747294604407,107.44750059135866,-36.5754364865736,260.97705102309845,A,0
Other,63.668414115660674,149.62424852632307,A,-45.249956107123914,27.81353041444478,-48.7801362502356,-51.38161073263865,204.31138167434685,132.81324047268635,46.73847666513666,C,0
F,34.655707093972204,-70.53928624368709,D,76.9575121197055,-21.71695303244619,-54.65143229895584,-7.999345343227962,-28.388242568611805,-1.7798841765300086,29.55029432500032,E,1
M,131.67448328716824,95.11110871432045,C,-152.94857624640997,-158.54761255700234,-50.03469076681996,88.02435682375489,-263.41867522731707,-215.01848434937364,21.80856268023054,E,1
F,99.03578382339697,-7.2352037353093825,A,14.839841001451687,-79.30002547646326,3.5021129628486767,-136.9875100004569,-50.838150436011794,166.293173959149,106.79648418290542,D,0
Male,-100.73022986584567,67.00275313098031,C,30.54686037615026,62.18273060164283,-123.16203430087731,-49.470399091328744,14.257785847720465,-42.59445080502559,-197.67418025009877,A,1
M,-168.4537704410533,51.26043282581707,B,-29.794927094056284,201.4065007044882,154.95407937119936,-30.438406968150666,-57.2074622753187,-20.706707612968703,-87.27136747668888,E,0
Other,167.4518696977412,-70.79273345776814,C,116.8375018746634,184.9780799228938,-70.32632976563053,-50.969077101822855,2.1225847133469293,-162.04150587788772,-78.92426556470599,C,0
Female,-184.65630132855574,92.77395587449207,E,69.11521275634016,-11.312199704412304,55.07744574596957,9.15232780262546,-48.49443185258614,-100.93620722334119,-43.84888248333686,B,0
