age,nationality,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
49,Other,Other,E,0.4461047872333382,88.65946798160277,A,82.10706560964486,A,A,-74.4652873338584,20.27328686202666,82.51298159830827,49.399451145282875,E,E,B,B,1
40,UK,Homosexual,A,198.87506909771201,-69.48588578379011,D,38.78310555356981,D,C,-218.05651893790065,-77.88721038539647,-49.43843118761636,-111.03116320999979,B,B,E,A,1
39,Germany,Heterosexual,C,93.523169252083,112.04042527368739,D,-85.98018907433614,C,C,-183.0847254992816,31.886778726168387,-18.78028124824902,252.44911917511206,D,D,E,D,0
59,Germany,Other,D,22.688538281308507,-14.932950809539843,A,-62.80290038098364,A,A,179.77368256417392,77.19129035050565,-26.2952729724802,-23.875759227633893,E,D,E,A,1
51,Other,Homosexual,C,-45.867941757331394,-94.22175489739224,E,-40.95718811600639,E,A,60.72453427155228,35.68747515273794,5.108341901930389,-86.47697949594686,D,A,C,A,1
21,US,Homosexual,A,-129.32846566472324,-75.48940936121136,E,-40.98087277151229,D,B,-11.473587428490717,2.953462511580059,154.2168573737981,80.2547734211397,C,D,E,E,0
67,US,Heterosexual,A,6.587212878582613,44.46215496555842,E,119.48360497797354,A,C,129.22616404349407,-87.47611107553432,-53.5235928106535,-25.16936652476856,C,B,D,B,1
18,India,Homosexual,E,-83.28509884726168,48.91383238207679,C,32.22344415240636,A,A,-175.77769285734996,-122.72399500826239,40.98803855010905,15.14074500620283,A,C,A,A,1
57,Mexico,Heterosexual,A,-9.829691869804599,90.54443556031045,D,-172.68448806978387,D,D,88.26913949285534,109.21879698318455,11.947751133596112,4.367033563231485,C,E,A,D,1
39,US,Other,B,45.369368195715246,-265.88136986201636,A,-60.930002784655265,C,D,-72.76391939013368,-156.13782693798225,-61.03157359989601,14.69606951751202,B,C,C,D,0
55,India,Homosexual,C,20.37852072097991,-47.1243450387489,E,-190.98553889911105,A,A,65.05274485082936,-64.87402748564087,-118.21215627301245,5.248258168831793,A,A,D,B,0
68,US,Other,A,-169.23569435117892,-163.43573206715618,D,-36.17614234763777,E,C,10.581009777853394,-2.0427379234393466,-88.06619316381892,106.70412959342075,A,C,C,B,1
89,Mexico,Homosexual,A,41.929750521150915,-28.66512997019531,E,51.63113524764419,D,A,-106.08671258273499,46.67933354459551,-7.277677205014514,-7.023376209396129,A,A,C,C,0
66,Mexico,Other,C,-41.87972050795353,141.49341207116802,A,-53.00234787647754,C,A,59.25486051910591,56.155864219985006,99.43044190388771,-30.344742270690766,E,E,B,D,0
56,India,Other,E,173.2487475829734,-47.16049245847931,E,1.237135145553602,A,C,-61.45318189191815,-30.048697048210173,-22.027183718593697,-77.58227232152402,B,E,D,B,1
95,India,Other,D,-92.65999147483382,-138.69501470812108,D,3.1952476780011745,C,B,0.46457131348763775,-36.8122297589537,-141.72982843233765,-16.59648150433194,D,A,E,C,1
46,Germany,Other,C,-180.49860676771945,69.73156678151527,A,8.44060882601986,C,E,90.63608478007572,91.36418704907543,40.065479891074304,72.98269615985393,C,E,D,B,0
20,India,Bisexual,E,49.65897040870813,134.38515568628299,C,181.71194957527126,D,D,-43.49133634920361,37.5404191183229,-26.80882834897468,-74.07599570841576,E,E,B,E,0
65,UK,Bisexual,C,36.5973138012167,83.46447329920153,C,66.50735070102766,D,A,72.01992178465765,-16.946351157873483,-1.3481823704721243,51.92371319544085,B,E,A,E,1
18,India,Bisexual,D,11.149558272974284,-129.12002503379037,D,-150.73603971779028,E,A,42.53994154875496,-43.2703580557811,9.662457971845537,-80.32251619553294,E,B,D,A,0
41,Germany,Heterosexual,B,12.492501439698728,-163.5919285568877,C,-11.303709493201291,B,C,95.12723356761337,64.70176567923343,175.70423155138403,1.9555236982489084,A,C,C,A,0
44,India,Homosexual,B,246.2251179958348,-188.40732412789524,C,20.29309681987784,D,A,83.46342913335052,-72.65172874864159,73.9329208270352,-35.31400541620242,A,A,C,A,0
56,UK,Heterosexual,D,63.62368270220924,-128.11442654799572,E,-71.19263768585603,C,B,128.81606815685223,108.47247802987228,-10.219952234820296,103.626301575557,A,D,D,B,0
59,Mexico,Homosexual,C,95.33075778759985,48.13832989932391,D,66.1428663509541,B,C,-36.949806150007234,101.7138200605054,121.37750252472404,62.047030314118835,D,B,C,C,1
32,China,Heterosexual,E,-39.57519392617568,65.17052372765968,A,99.49938574777173,B,C,-85.37126778634068,-66.03870952762152,66.27928538211266,-74.13175237230216,B,A,A,D,0
89,Mexico,Homosexual,A,126.12547707417208,175.19830395998625,D,10.66166960334298,B,D,157.0617321909079,-200.37347223877964,-43.10409754470089,26.38299325285654,E,A,E,B,0
27,India,Other,E,95.70875746747804,33.86036605324362,A,-69.46265928173491,C,C,198.39353858425116,149.7411262897798,-126.57027421298272,49.50184047936408,B,C,C,D,0
87,US,Heterosexual,B,-27.1471853377767,115.96619565118316,E,-57.53107301990038,D,B,-171.52999753685899,104.49342143789944,-45.45677441631688,113.50866281615777,B,A,B,D,1
78,UK,Heterosexual,B,-227.41425766168092,-79.64262760110601,A,60.939967555312435,C,B,-63.21645687694995,97.93886565409284,87.23146047874309,57.68906359169045,D,A,B,B,1
64,US,Homosexual,B,38.7121124666694,-38.947149239814,A,50.86048546594506,C,C,-356.468131457412,185.25685735353844,-50.547761077765365,-90.61608850320307,D,A,D,D,0
30,Brazil,Other,E,244.80241661285302,-130.14196578601027,A,-60.95259407643172,B,C,-23.703280980213997,-70.62197428517847,-102.84503473506459,215.11168462047286,D,C,D,D,0
86,Other,Heterosexual,B,19.751050220815415,119.79025132936488,E,-121.72793353218738,A,E,-79.03023863886477,102.22810741129015,-100.35950220057772,74.17845893873037,E,C,C,C,0
47,US,Heterosexual,A,-6.763751578166486,-68.79691251673728,B,-210.3597110757514,D,A,12.266220152983056,-32.25059834805607,-203.1743364427287,-141.24567642890688,D,D,D,D,0
76,UK,Heterosexual,B,64.3154567659214,48.84313287909045,A,84.8449944714157,B,B,27.700395083190223,126.51345331833417,16.16289490843651,-53.4082484119616,A,C,C,E,1
80,UK,Heterosexual,B,-145.49541198257415,6.421449163681821,C,-132.7966703652065,A,A,53.26035490727544,85.82395423203842,-81.90935141549886,-8.55864909693723,E,A,B,E,1
98,China,Homosexual,C,85.01718046209625,-128.2238695835359,D,55.81456044063924,A,A,9.326585054369835,-54.89035319658909,-163.67164262600008,0.14635311074355367,B,D,C,E,1
61,Germany,Homosexual,E,-45.06431993657806,42.12769265807501,E,-71.10954248331112,E,C,-13.828943801665956,30.905782344449577,21.725033084880998,-85.14311354354346,E,A,E,A,0
38,US,Heterosexual,C,-92.32619194156993,-108.07708564475517,A,43.93919906086794,C,C,28.6131805721411,-129.28516539915847,14.484838596493422,83.3308252690098,D,A,C,D,0
83,India,Bisexual,C,32.99819824576197,-75.45470341415,E,-7.281758205977737,B,C,12.157392436366317,9.518397641177884,-39.49503132396689,-104.89161129553939,D,E,A,B,1
62,UK,Homosexual,C,-241.79841723629778,91.19106481668064,E,23.63729157793022,D,C,114.54757062785336,107.79540299251317,-0.26337722659350393,33.93368016764786,E,B,A,E,1
83,Mexico,Other,A,-250.11961406929336,-46.72057948842932,D,-23.87266294679136,A,A,33.14082660226278,-14.600640595700423,-115.41425088719737,-45.5413575343407,B,D,A,E,1
74,China,Other,A,-136.01755888166073,160.33137269945635,B,-156.88115281008436,C,D,136.45413368713574,-147.72993668305008,-3.9658220582387984,-23.213306245419847,B,E,C,E,0
26,Brazil,Bisexual,C,-134.82357480188404,-41.90341415016471,A,-67.02773991386672,B,C,-43.60140014784648,-64.91073241149806,294.1339599227478,103.13312396582413,D,B,D,B,0
92,US,Heterosexual,B,48.583727682277285,-31.391046636841892,B,-35.06984865998079,B,E,-94.10341915637805,19.499505370417054,23.60244540620054,-79.46875925845384,A,E,C,D,0
40,Mexico,Heterosexual,C,131.58106201192018,128.15240198250132,B,-145.87202199925602,C,D,-76.65922911433678,37.64900908001254,-116.60954934745236,-49.53296888572153,E,A,E,A,0
20,India,Heterosexual,E,-61.31321173836529,-274.08330679149304,A,73.81958427054496,E,E,25.91334326206858,-123.36256189006491,3.1740272067512914,124.16006980143568,B,D,C,B,0
59,Germany,Bisexual,C,98.16485917256286,31.298584357712777,D,61.141152370117645,A,C,-118.96048269669224,-101.01028109878459,105.63741920771128,57.7212559845599,D,C,B,A,0
63,Brazil,Bisexual,B,41.50068335615932,128.5325039300797,B,29.281777276915825,B,D,44.87315359798295,116.80574796618043,45.92349689997467,-112.92049821957247,B,D,A,B,1
57,China,Heterosexual,B,-76.7539694777173,96.44208316089959,C,-35.55675746023943,B,D,-5.673945927177876,120.11980432999793,111.36090363778852,-33.03900267964778,D,A,B,E,1
18,Other,Bisexual,A,55.52541580973004,0.7568844546245629,A,107.25318946610658,E,E,132.83176431931315,-151.1490233949727,93.41474241003425,-61.41144849437278,E,E,A,E,1
61,Brazil,Other,E,-12.5699539573455,91.65116343732427,E,67.9061155439765,E,D,-20.663512440212823,18.07604960394725,-189.44558123006257,-76.25480874372657,C,B,D,C,1
88,Other,Heterosexual,E,89.0414600059068,-46.4545498884949,D,56.59081562053924,D,D,-46.412779866168094,45.34679941152157,-60.5827172596487,145.27550318861634,D,C,A,B,0
72,India,Other,B,-18.0936776530383,-72.07496755423821,A,-60.80790951277126,E,B,111.87034533206577,5.485481455787351,85.74977269371095,-15.911778581558131,C,E,B,D,0
35,Other,Heterosexual,B,-27.47963408595434,-138.36270847520308,D,104.24898979550159,D,E,148.69942245064956,16.088573154463365,147.42359550854195,0.20598402479619377,B,E,A,E,0
19,India,Heterosexual,A,-34.83298228729582,-46.92203159124586,E,163.17747169060394,C,D,-39.810187743126704,-166.61168664868086,-80.5205205830456,-75.98598441545337,C,D,C,B,1
36,Other,Homosexual,B,-66.21024620953129,-194.77466615053203,E,-209.32530432628442,A,D,-75.520415404904,-107.62704068616542,7.213800964824883,-65.80577675773065,D,B,E,C,0
45,Brazil,Homosexual,A,-45.23434018908329,-118.77086055361215,A,-87.3397291960523,C,C,146.65729161334536,-103.30071615135768,57.38873157583363,2.1748742364912794,C,D,D,E,1
73,UK,Other,D,33.03123275128499,-61.02992060378606,B,214.3005432884337,D,B,-74.17353367118523,-178.10684807735709,-139.94931476532489,121.95910599400612,C,B,B,C,0
98,Germany,Bisexual,A,104.22013626740193,-196.80993729278964,A,113.62134175834325,B,B,-48.974512831467244,43.16674148752564,-71.38286852409227,-54.19582285093676,D,E,B,A,0
49,Other,Bisexual,A,-80.83021036571125,-27.696912404166678,C,-64.19141444404637,A,E,-63.631495291276266,15.566236049921903,-87.11519748875521,8.67432615986082,C,C,B,A,0
21,Brazil,Homosexual,D,-51.723230804573284,5.709763916852154,E,-70.74189217480239,A,A,-42.69755958829371,15.872436031354162,174.15436040484155,-6.200497599146488,D,D,E,B,0
86,US,Other,A,107.01430858153775,8.359873350755342,C,-129.20653330589892,E,D,157.6098490482486,-154.96998185830515,189.525642819693,-38.50388879174688,A,D,E,D,1
35,UK,Bisexual,C,-21.27825345908422,236.29686607382507,E,-29.034524099258142,A,D,-120.07811406454039,28.7244936751038,-219.566693420576,-10.336392794361242,A,A,A,B,0
31,Mexico,Other,A,81.20568025237695,-14.389243828477232,B,0.04435621506777934,B,D,70.39008264875123,-105.09753447963894,92.7435893890194,8.281771523095907,C,B,D,B,1
78,UK,Homosexual,E,-231.8046578168261,103.66497616285426,B,-46.91551318355287,B,E,-11.472963459336574,215.2753268590155,197.28439867520396,-17.92238126688302,B,E,C,B,1
47,Germany,Other,E,-42.710671965711455,220.37079370220658,B,66.30492153834902,C,B,11.261691410999832,92.30541142048739,78.44666503968766,13.523794178289608,B,C,E,E,1
94,Other,Heterosexual,A,-61.6656852932827,104.12962981443195,B,53.177773189386734,E,A,-53.780217329102065,24.248595827112748,89.058031016816,-115.05808901759838,B,B,B,A,0
94,UK,Other,A,-240.60455405731886,-27.841830921652168,D,-83.21929821756278,D,D,-101.61690414497073,-156.96476536857844,-20.667274457558964,111.16903614576026,D,D,D,A,0
65,US,Heterosexual,C,-24.865139432815926,23.095892979866907,B,73.10024211563734,C,A,71.38455929653209,53.00200216648604,142.96074182060542,-66.30799182617004,D,D,B,A,0
88,US,Heterosexual,C,-31.910402644778763,12.152388331389608,D,136.36036727631404,A,D,-82.71139580913909,-8.347705059488957,-3.7865736949666813,80.77856620121361,A,E,E,E,1
58,Germany,Homosexual,C,-228.48807964600667,67.57728585089062,B,196.56765851436728,D,B,-23.364919390419367,-106.19034921138864,201.8164076203715,-31.121849965596425,B,E,D,A,1
42,Germany,Heterosexual,C,99.3229393634466,152.61444960651417,C,98.80208012824438,B,E,-62.161771032857615,-25.792283497454015,-8.251510213351002,14.154569889605007,D,A,A,B,1
40,India,Other,C,159.53866177576768,-41.41296606779662,E,-105.42171372691323,B,C,-187.90076617838994,-86.22057289498424,55.01691980014488,25.12356139934575,D,A,A,D,1
28,Other,Bisexual,E,187.3155791629949,-96.63783502991721,C,11.56248042855741,B,B,-31.85493602103705,156.6778790055221,3.384731849180802,-88.09754186869174,A,A,A,D,1
68,Other,Bisexual,D,-54.64630748782039,-120.72422691178059,E,-36.58637527296889,C,E,77.40210740008145,-116.6943680536564,4.371539912416819,-127.41479725346463,A,C,B,D,0
51,US,Homosexual,B,-103.34235933295525,-31.90612432506072,E,25.391314561416635,B,E,127.62339566494364,54.71226802783704,-13.233807721258753,83.06156934578443,C,C,B,B,0
61,Other,Homosexual,E,52.03307855301905,-103.03144652373652,C,41.79817431071427,C,C,16.730237287329206,26.935668050831158,93.59503452477963,-6.629245922329104,A,E,D,C,0
93,India,Other,E,123.04137484119104,-201.76242568351697,B,43.72417956979684,B,A,-111.64230381472058,86.1909020252257,-17.397585747885284,-64.51526428195987,B,C,E,E,0
75,Germany,Bisexual,B,33.95085602145453,131.05562173348696,D,-23.340999571833258,A,A,12.31202886633143,-0.21112273973454837,-3.236745179909945,194.3180315518968,A,B,D,B,1
54,UK,Bisexual,E,-39.11913528288281,-134.28832933586378,D,-39.469235162058034,C,A,110.76181312361133,-87.47803229093827,-124.93783030796676,-5.3490968165214365,E,D,B,E,1
75,Germany,Bisexual,D,176.70384933864972,-104.48537439661611,E,34.884688118535145,E,B,-26.96956279700905,78.34216484091463,131.38831601066346,61.15384523231261,C,B,E,D,0
80,India,Other,A,-60.29072909529545,-155.35097447950193,E,211.85744763032775,D,A,-93.66417067452039,-184.9352254174029,-4.242738589268476,50.674359607439904,C,E,B,B,1
44,India,Bisexual,A,-21.536014283342553,75.08351599288824,A,-94.42187514542958,B,B,88.08977435945667,102.13743399773337,72.044444267149,154.0269383352249,B,E,B,A,1
63,Germany,Bisexual,E,99.8753266288052,-24.298117263305752,E,-134.57809974921835,D,E,-63.045195482805404,-83.57768243358517,-99.9854312931029,81.23461950397096,D,A,E,E,0
72,US,Bisexual,E,-125.33309596451853,-82.7894753169141,D,-37.26068844125029,B,A,-105.24309890365329,48.86975183525171,0.2236342941173508,19.60054985710814,C,C,A,B,1
97,Germany,Bisexual,D,-124.14207974306417,-19.372060359313846,B,7.628446198495409,D,D,-136.01485724320898,2.8730557589384964,-37.69547143136181,17.888855996470536,C,D,E,C,0
37,Other,Homosexual,C,31.945746537910964,83.57836670897679,C,39.45364707247104,D,C,109.81110794370639,70.63706330222722,-32.89112948153819,130.50879539400864,A,C,B,D,1
42,US,Other,B,-2.8455104383909284,-57.15775699553048,B,69.56769118665522,C,A,7.046791794372726,-3.9184429029645043,-35.681375293466886,46.69774586378851,E,D,A,E,0
74,Other,Homosexual,B,90.94009673993746,-13.461260560041252,A,47.47997367252158,D,B,-5.4591662930040075,130.88899687050045,-140.43877399563206,110.36475753547488,E,D,B,A,1
88,US,Homosexual,C,-175.3491557338298,88.34589433586972,E,147.72087489814726,C,B,-16.59265652483914,-85.62304929808704,-51.912567915289074,42.20743295867733,B,A,A,E,0
47,UK,Bisexual,D,-129.64631094057276,-80.39476322007998,E,-107.77055010209892,B,D,33.158445117106766,87.85674267197992,3.9293633942459634,-75.54278598792276,B,A,D,B,1
30,Mexico,Heterosexual,E,114.42180164110634,208.4144669147261,D,93.79846910928578,A,C,-51.998924862026655,100.0001330412533,65.4338989715169,-86.5147479476951,C,A,E,B,1
80,Other,Homosexual,A,-82.00315152380564,116.36289981607595,A,140.88386915515306,C,A,85.39008343731737,-122.11387213006226,22.18216569109343,-52.14594639933775,E,E,C,C,0
18,Mexico,Homosexual,B,-71.01054996979512,79.27176309406879,C,-8.613814641011599,B,B,-62.11091383985574,226.92364374155778,135.28442514412075,167.00306297908006,A,D,D,A,1
32,UK,Other,E,82.45636693499999,-79.26529572487682,C,27.72936145302013,B,A,-30.87810235736986,-25.820378044045295,-185.9429961172037,-31.897615166562826,E,D,B,E,0
88,China,Other,D,-202.3243974269397,-18.072221731746037,B,-39.754382255136974,C,C,-187.57629409866155,24.655175461480297,-79.77478639019166,-207.2690648202856,B,E,A,B,1
33,Germany,Other,E,-102.92691535124004,-35.94919034886509,C,65.6333529632816,B,E,-33.676578657295885,-14.194872954991594,50.36839785401249,221.99612960881788,A,E,A,D,1
20,Brazil,Heterosexual,D,-336.5483345364214,-118.01644358226855,D,-2.9153252536211105,B,E,-52.87296354665801,-93.00720877190155,-29.906830588617222,62.31876292970361,C,D,D,E,1
82,Germany,Heterosexual,E,18.115123815684154,-112.76777458011584,C,18.74344507899427,E,E,-203.33673000620988,179.28899835654695,18.92634545559612,89.47467470062026,D,D,C,E,1
91,Mexico,Bisexual,A,313.9142787745049,19.616588764311807,A,203.5413017836613,C,A,-24.0615725003066,-228.4116453803821,42.14806687325465,60.478654028508274,A,E,C,D,1
96,Other,Other,D,108.06980856836749,-230.28010323584834,D,-35.95159482903729,E,E,126.29920891393895,-132.4590204181394,-29.9533552438843,-79.62615639889843,A,A,C,A,0
62,Germany,Heterosexual,B,-25.434157607358003,79.86566661753575,A,83.32762960367418,D,A,-87.4375121474054,-2.0870548393379678,56.71640807157649,48.56749961426892,C,C,E,A,0
57,China,Homosexual,A,-35.849542668436555,-67.74394669023096,B,7.3569546081616215,E,B,-18.7118281080701,3.563631349798014,-38.04136576076631,-142.22177112265578,B,C,E,A,1
62,Germany,Heterosexual,C,32.92976735140741,75.4134395027643,C,-41.01927350525588,A,C,-63.83664973572264,38.06286260074962,-4.771078794897113,133.23715804753934,D,E,D,B,0
72,Mexico,Homosexual,D,-151.17477355423844,10.513447030305368,D,149.3569426048248,A,E,70.3477537240345,166.65480610547277,105.85915026855754,-61.76474720700177,D,A,B,C,0
42,Other,Heterosexual,D,-110.8776494932084,44.544513593632814,A,124.93507022992061,C,D,-175.25167441066782,9.869762416442187,37.6431535228683,-188.0320514130871,B,D,A,E,1
65,Other,Homosexual,C,-60.5908290963463,-39.29335885998654,D,12.968094210463722,D,C,-110.62995959066966,166.54552655216557,73.97356326231717,220.7791844203283,E,B,A,C,1
64,Mexico,Homosexual,A,-34.65837192459563,160.1759666330715,B,-78.21919947882556,B,D,2.170069525006261,-87.65405901757542,105.92552749096514,9.097790636294993,B,B,E,B,1
90,Germany,Heterosexual,A,-15.48412399700308,2.553636505654534,B,-50.51810139348334,E,A,-108.19555278378547,10.03536509028545,-61.22804608150406,-66.56836817368053,A,C,D,B,0
39,Germany,Other,E,28.928250349781592,201.86466269596258,B,-5.7346419150735075,B,A,167.81249294427997,190.26266749611568,-60.85098441499813,-41.5098250481053,D,A,D,B,1
93,India,Other,B,-42.8669128347008,4.327988146657601,B,64.77768153328505,B,B,6.617643594751549,-92.3672860307742,159.25273925538846,47.63158065969152,C,D,D,D,0
53,Brazil,Homosexual,A,48.81261391464242,-36.18248765425264,E,48.60373369377093,A,D,8.71681361166423,-382.0461822419558,-58.07656662931164,95.89904398284152,E,A,D,D,1
53,UK,Homosexual,E,-11.33784833394996,-83.80168025181393,E,147.947057334206,E,A,-42.34041083891593,-72.620456378784,100.16847739650865,-54.29321029822525,E,D,C,E,1
76,China,Other,D,203.4923552084301,-95.59535757444779,D,135.89500216153195,D,B,-165.62895986730138,-107.49541731003973,60.77518325917283,30.11688438953131,B,A,A,E,0
80,China,Heterosexual,B,90.662929160863,-82.25698001296088,D,8.024576757724065,A,C,85.40772911455254,7.0376619095033535,-311.02343534301576,-111.87423830130246,D,A,E,A,1
43,UK,Bisexual,C,-70.38773383839626,-34.4682545616508,A,-85.98200011117534,B,A,11.77131064134876,-323.99625985165284,127.98594170664981,-135.87762493044494,D,B,D,B,1
47,India,Bisexual,C,-27.074447708864362,22.835961839148737,C,55.109711494156,C,D,210.41313179283088,181.92497421112947,-66.9199837169578,-27.713254371033912,B,E,D,D,1
56,Mexico,Homosexual,E,137.78932006105478,-58.39915972830947,B,-1.981342885878836,D,A,90.97946327373295,74.16559942448043,-160.28666117321353,-66.87860641524732,C,C,E,D,1
18,Other,Bisexual,B,-71.3645945020535,-0.059360913458804315,D,-127.6538115810214,D,C,49.446754009469956,-152.35481740850415,2.70610371144397,145.1321048778744,E,C,E,B,0
36,India,Heterosexual,B,2.8147513972136795,-161.195655209788,D,-27.630027170620007,A,C,-105.34081759460608,64.68350648250009,-58.787680086009345,-143.08709651694426,B,C,A,B,1
78,Other,Bisexual,E,-128.676171550418,122.09679455196687,D,-136.23069519270842,C,C,-91.60152047112028,-20.59618644935243,255.2627037798202,-87.48542289102573,B,C,A,D,0
25,Other,Heterosexual,B,-7.752708832787104,30.067543626772085,D,78.47386002145062,B,A,-53.134471268773986,41.66805314769192,-5.762254759590784,-111.57107433986857,D,B,C,B,1
57,Other,Heterosexual,C,-163.44498370369382,15.27233469457044,A,131.6233563871715,A,C,169.789655179706,46.452511740619435,-18.40933853991558,39.321137542362465,D,A,A,B,1
45,US,Other,E,-243.541593392775,-70.84298627671946,D,40.25078012118038,B,D,146.46283805676416,-134.41380798410466,37.32746232101845,4.775874194990209,B,D,E,E,1
34,Brazil,Homosexual,D,-189.01512093748528,42.16057420318551,B,21.030930378082697,B,C,-41.63271408221226,19.990093103608107,86.33845205215754,-80.225036942606,B,C,B,C,0
48,Brazil,Heterosexual,D,-58.04291336942106,-106.88657430226112,A,-3.1905821292747896,E,E,9.91985300129921,-12.15969113927263,-73.46982786458443,56.6381112702245,E,C,B,D,0
21,US,Other,C,-71.13202676431757,-25.637598413270823,C,-5.154622982689976,E,B,-81.68881652332911,113.82646206643692,166.84437553527906,81.12845290622147,C,B,B,E,0
62,China,Bisexual,A,-75.72435829517828,33.55253382794185,D,241.35062020095143,B,D,-56.33366604379197,63.77886674828099,83.37688453694584,95.57516343152503,C,E,D,E,0
97,Other,Bisexual,B,-145.4051758220722,-76.21293816249468,A,134.6711881983272,D,D,-137.01834098412152,53.304088078206355,57.070188280106315,36.85241396077813,B,A,B,D,0
42,Brazil,Bisexual,C,-398.3405601213615,-118.43696469693353,A,-11.450515081458128,E,B,-61.69672454233049,-38.07511802227761,36.105760930574185,-27.28544221009801,B,E,C,E,0
47,US,Bisexual,C,78.94865903292103,168.5022256661675,A,-15.285364211043682,B,A,61.40212775194287,-139.235582393109,-62.10543336562515,-93.06888408142031,D,E,E,A,1
89,UK,Bisexual,D,-114.7575876217532,32.92312181688314,D,16.649573690636373,E,A,239.9078870118026,-139.82155812692423,-153.0698664434311,-187.47754673697256,B,B,D,D,1
48,US,Heterosexual,A,15.045495298797281,113.9144539112668,A,144.15643912270937,C,E,-95.66030318856689,61.41688538390603,-69.03894337990772,-3.2441472776456677,C,E,E,E,1
87,Other,Other,A,102.84772455885091,16.055522208063735,A,92.11794596248824,B,A,-130.8387115111098,-88.97499068171788,-66.63898762511053,73.80987985575722,A,A,A,B,1
27,India,Heterosexual,D,71.96179893923261,-107.14847117366075,D,-10.254706880189275,E,B,-159.15988948232408,-77.38372046656416,-11.894251928453963,-54.437382339554375,C,A,B,A,0
44,China,Heterosexual,B,-180.66626665048858,-144.29343978475632,E,-49.83941091135688,A,C,-104.85818666915203,-116.68460452058234,52.75600174248128,-110.95442775393194,D,B,D,C,1
65,India,Other,A,54.66744829631828,-30.074426290838797,B,131.30982615278833,E,E,-71.03088713110512,20.598644815926892,-52.29510490099878,309.9502488673542,C,C,E,C,0
87,India,Heterosexual,A,55.58556534031086,-42.677451951772746,B,-36.37496695653654,E,C,-46.01543013422807,77.48173726565089,-68.48950093205315,-18.298500733121166,B,D,B,E,1
40,Other,Bisexual,A,223.3564129393499,-92.90158516354965,C,-205.27962942402334,B,D,130.0549575319914,107.05321850133214,-48.971932485626304,25.896424704453807,C,D,C,C,0
83,US,Heterosexual,B,111.89125101456325,-56.359180571944236,B,119.90283176624456,A,E,47.640748593883714,104.17796245231088,-68.81210060904125,-95.10103251701322,D,C,E,A,1
89,Other,Heterosexual,A,106.25575282499173,-79.07571993912906,C,109.61967623469313,A,D,-57.968743707460305,128.61110638876985,45.398751002314555,40.56055874649391,A,A,B,D,0
61,China,Homosexual,E,-149.97933955737827,203.43668744565596,C,55.62319798075571,D,E,83.62247554941656,-34.32991339403705,8.095884791189727,-10.320773857320216,E,A,A,D,0
83,India,Homosexual,E,-98.6700652715822,201.20760076097625,C,67.44913155649841,D,B,-0.618238271568163,-84.77416307455222,-9.895856090860308,35.46222928183211,D,B,E,A,0
91,Brazil,Bisexual,D,-0.17880772449566407,57.771493283953326,D,-106.77576796228445,A,A,-40.24681231310518,-45.536441303754884,27.49598126632322,131.60783483667316,E,A,D,A,1
68,US,Other,B,-145.22399970461709,-17.684444199136728,D,-89.81017000075877,D,E,9.291414117580286,-67.61828916412199,84.14080720266129,-27.807531252219142,C,E,D,A,0
53,Other,Homosexual,D,11.903488761937977,67.16097172556083,D,95.10195001385433,D,E,24.238140597520164,-65.6652246281715,5.385360663717745,72.40282990146082,C,C,C,D,1
51,China,Other,B,76.76742440509116,54.76336471070671,C,-118.36943796566194,A,B,-10.106864163048058,47.721159743772986,-17.172845375750637,-128.1354904366534,D,D,E,D,1
55,China,Other,B,19.927504465779798,-61.29543519206735,E,-80.07763687592971,B,B,-211.07081422762204,132.26673099906628,-5.559829245653925,-98.78439905066986,C,E,C,A,0
42,Germany,Other,C,-22.517064271199825,-21.421051254108686,A,-4.113114332505847,A,D,10.032299168003531,-69.5623005392008,114.03095003321097,-32.239924092427444,D,E,E,B,0
65,Mexico,Homosexual,E,-182.08185279756663,-35.44185573376982,A,135.50434751049033,E,E,126.94481312497234,-59.27243774742524,-131.36347362764639,-68.9515465927782,D,B,B,B,1
36,India,Bisexual,A,61.65298618161215,161.9845745239016,A,112.92743957335831,A,E,-14.802380108581922,21.441368009694934,-11.419932981959539,20.218973405286402,A,E,E,E,0
71,US,Homosexual,B,-160.9992247081423,-179.47189449942604,C,-66.66538063414664,A,E,82.027610394106,-125.00191309001951,-104.08572655223757,-37.60446244160856,E,A,B,D,0
19,US,Homosexual,D,-37.61100674022671,-63.34802499346096,D,104.49839245511416,E,B,78.42586517537872,-180.4848316369992,-235.42125142800714,-170.0003419821092,B,A,E,B,0
88,US,Other,B,118.28314613924407,84.81877260208991,E,-76.91038221266356,C,D,-183.34792289703904,-72.6728958351925,-41.73197757489023,-167.78756409250897,E,B,D,A,0
98,Germany,Other,D,-78.08655996085675,59.589493388091505,E,98.0383976112493,E,D,147.86689151396106,143.5626138451209,109.18291192426335,12.33634636094214,A,D,D,E,1
36,Other,Homosexual,B,89.78100293460713,203.91025058085992,B,27.377924770130413,B,D,16.939193856473402,-119.63093104810392,-44.437463431219335,125.8792376777723,E,B,C,B,1
30,Brazil,Bisexual,E,-122.21552311543138,91.22596782749497,C,147.57684924740371,E,C,-31.325370138742002,-45.023761173427964,85.82102728939093,12.693101369303674,D,D,C,C,1
