civil_status,genero,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Single,Other,Other,D,D,-31.011742912497542,-147.09941559198109,-28.588790346000874,-69.56257366624648,E,3.821294864900541,A,E,1
Widowed,F,Brazil,E,E,-32.61718890306698,168.59746291419597,-113.49514713526436,-114.35197009663374,D,-78.25830643115552,E,C,1
Single,F,Germany,D,D,-182.84847840425292,-30.66535176183327,53.837497445557524,-140.08406173833518,B,-58.607475648061246,E,C,0
Single,F,UK,B,D,138.64254758573767,-157.37819151511664,-86.22419431221974,-69.65789720018579,E,-45.53960762847453,C,B,1
Widowed,Other,Mexico,D,B,-8.605232394269075,72.01244529463796,55.28019844764959,69.04918725678276,B,-15.352462953995502,E,D,1
Single,F,Brazil,C,E,-54.96926428324541,209.33781959867784,-128.66520235879287,43.158224234955966,D,22.0799085379896,D,A,1
Widowed,Male,UK,C,D,-159.2112610084516,-37.45194013758142,-209.34805862204894,137.88613067617044,C,-248.28418976053848,C,C,0
Divorced,F,Mexico,B,C,-10.526754011378035,-147.31786126969027,-146.10907393699162,54.83076795635553,A,14.279498428731205,A,D,1
Divorced,Male,US,A,C,-55.88146340621888,-5.102509011725698,80.38881204884332,-63.65444729525017,D,-18.746822198975412,C,B,1
Divorced,F,Germany,A,D,110.4639358414561,-119.35481388449693,-97.3489520453996,73.0746683180836,D,-163.651845334647,E,E,0
Married,M,UK,D,C,61.471130106666784,9.803728680959079,75.3672754476546,-98.83623238721201,E,-122.42125469244928,C,A,0
Married,M,US,C,B,-45.61956372737701,66.95799007599123,72.43999124218034,-22.811837780887455,E,-185.6967662432752,E,C,0
Married,Male,Germany,E,B,142.61506577371378,-73.2094775394157,-158.05513664179222,-90.61511241623874,B,-49.52565215751977,A,B,1
Married,Other,China,E,A,148.5483712470083,44.736399096147586,-120.41378823446345,-153.22366748983666,B,-106.39973840569077,B,B,0
Single,Other,India,C,E,-70.24745654219362,-38.84110375885821,125.70570385392412,-70.45833171496268,A,194.81830976849704,E,D,1
Married,Female,India,E,B,40.76508632121881,10.477381194872244,-32.21103610865096,116.7654265805893,A,151.91073392651143,A,D,0
Married,Male,Mexico,B,D,155.0792091717627,-4.569333614159792,-36.15751200541402,59.51711109763438,E,42.491452708524356,C,D,0
Widowed,Non-binary,US,C,E,-145.3357268173916,-153.9108657595793,-226.1034301341776,-79.40780846725582,E,-2.0661850226974443,E,B,1
Married,Female,UK,B,B,219.70177675745734,-58.44039604854812,-58.23359439799924,9.497549272364134,B,-158.71208479428373,D,E,1
Married,M,Mexico,A,A,-89.1977774878623,-23.547097311247818,42.332235675043584,-36.080186638961614,B,24.96148374423825,D,A,0
Single,Non-binary,China,E,C,75.51287668392271,-102.0818080350117,-27.11807589561953,13.258350266579399,B,48.43451196472727,B,A,1
Married,M,India,C,D,112.28774857633368,-92.72071399402085,-145.86750655359793,87.38174782160407,D,-62.64635218266379,A,D,0
Single,Non-binary,US,E,E,124.35304743760729,222.54677954565457,-140.34819591333516,152.22992352992608,C,-36.23737956764316,B,A,0
Married,Non-binary,Other,B,C,100.90584320991101,197.8577475904803,44.841885328587594,-9.719298810904759,E,-17.097112708364964,E,A,1
Single,Female,Mexico,B,B,-41.439064886714036,17.84801888017786,140.87838522891693,-13.581527387972764,D,-133.89618724116244,B,A,0
Married,F,Other,E,E,54.29513957274589,212.7450506153174,-70.87267308279618,-36.650996435893724,D,68.82417090189684,C,A,1
Married,F,UK,E,E,168.8531369503052,-55.12442770924954,224.99611198631362,-52.648025699729175,E,24.464860007378693,C,C,1
Married,Male,Other,C,D,-26.586568523353915,38.15485378573137,-9.724202601500883,54.28945817276175,A,-25.72884979572744,A,B,0
Widowed,Other,Germany,D,B,69.82527473709837,106.7147477834891,53.22273400282823,-138.31711968511132,E,-123.12397939715099,A,A,0
Single,Other,US,D,C,-7.148720862324708,-1.8232126412558753,-28.897533887578252,88.30366512155547,D,37.40641381143613,B,D,0
Widowed,Male,China,A,D,115.3457598614619,65.16783893500578,-130.17283613838288,-122.04332798798754,A,63.495721757703016,D,D,0
Single,Male,Brazil,C,C,179.05866868384587,-206.74941373315536,208.32755560761566,-46.02144317175597,D,106.23071706185767,D,B,0
Married,Other,Other,C,B,5.779525436180539,91.10262153362288,-13.429157587358459,-0.9441507223262039,A,143.41578956741955,C,A,0
Divorced,F,India,D,A,153.29055203120137,-103.56841412743087,-189.81553771846163,123.11741593477676,B,157.04067895517085,C,B,1
Single,Female,Other,A,A,-27.94905655244862,-225.4425175545714,-93.54025287870104,-79.2753571584555,C,65.95926574381105,B,D,0
Single,Other,UK,C,D,-167.07554686153173,-25.701644523206312,-13.859857342399383,13.287119864486312,C,100.0257475859917,C,D,1
Widowed,Male,India,B,C,90.27814219790255,46.23950796096586,-80.7973826030375,1.038703070217402,A,160.6808877103318,B,D,0
Married,Male,China,C,A,-64.18212770376108,-37.131189921119805,67.69170188471051,-85.03027395076607,E,184.40394689951867,D,A,0
Married,F,UK,C,B,200.7328971811043,-29.766511735543006,-19.10550343645669,27.816918181222544,C,304.3253007924138,D,C,0
Divorced,M,Germany,C,C,-34.59440854189128,-131.4055133558173,-103.45134930050467,35.75659634495209,D,89.52103366942383,B,B,1
Divorced,Female,Other,A,C,85.03305762579123,-68.36973249999414,163.89670296761534,91.09114296419153,D,-133.79189897699146,D,D,0
Married,Female,China,B,C,-61.867745951547334,108.60509839183163,-47.951948167783904,-97.00954016295938,C,133.90013485261323,E,E,0
Single,F,India,B,B,-137.12090647449207,41.6438578886148,-142.52676647817216,-1.9887703545689286,E,-103.30454113911263,A,B,1
Divorced,Male,Mexico,C,E,38.38551845044096,-1.651530289871853,-58.43242848064154,-73.14232219966405,D,-2.075569487538304,A,E,1
Divorced,Non-binary,Mexico,B,E,-33.55447951629542,83.72266753144498,83.93416228962886,-142.6417559483915,B,97.49579894901072,D,A,0
Widowed,M,India,D,A,2.9217506860771487,-154.26844693292873,-34.122854820264685,-30.95942583560421,D,61.44489251775522,D,C,0
Widowed,Other,India,E,C,14.770683384713434,54.01480305127298,54.99230336681929,102.89110570346263,E,168.4212909935395,D,A,1
Married,Other,Mexico,E,D,-37.206354695206706,-133.18562496236234,18.502076197405394,-32.77545258536349,A,-108.5394054100469,B,A,1
Widowed,Other,China,C,A,-151.08553153375283,40.8041388879266,-95.96699724799396,-23.193344622573363,B,139.0480493735796,C,E,1
Widowed,Other,US,E,E,129.2879865069343,-19.640198613733965,-109.76556459223828,-119.47961383253715,A,-169.757946245374,C,C,0
Single,Other,India,D,A,28.833706075271625,100.39530280129405,93.23056889509438,35.46804976596786,E,9.51725066727536,B,D,1
Married,M,UK,B,A,10.990458619939105,249.62574261073752,69.31847806078035,149.94688961726104,D,-62.03429263986987,D,D,1
Married,Other,US,C,C,45.247202996910715,-0.6811349027292182,-71.78236913466776,128.42172330327796,A,-50.13652419891257,B,A,0
Single,F,Germany,A,A,-127.53416791075742,37.32520832335812,77.01622563948159,-59.56527819799101,C,113.87738143375323,C,D,0
Single,Other,Germany,D,A,125.16204030838732,109.6597506209329,135.05656400220417,-5.268885985869096,A,110.61916032333252,D,B,0
Divorced,M,UK,C,A,4.666804916393295,6.386550433629756,-54.85334987844026,-144.09064494236117,D,-106.58488467051018,D,B,1
Divorced,Other,India,A,B,-70.2913943466357,-203.8146233927738,143.62821742013548,246.5221548159152,B,-128.3064220210985,B,E,0
Widowed,F,Mexico,D,E,7.8255483808588115,69.89038152765522,80.15168321298825,-90.47837285886243,E,114.77840084702787,C,D,1
Single,M,Mexico,A,B,33.40924274208234,136.15161474425796,87.67334991059124,77.28516509422599,A,-80.07214130214548,B,A,1
Divorced,Other,China,E,D,-116.62246558487857,105.36996710991224,0.39287104358570085,69.93195357996366,A,-14.823801824988578,B,E,1
Widowed,Male,US,E,C,94.76890702638325,-43.340445890252774,25.15042653411713,-133.76398675108902,D,8.701491325936631,D,C,1
Divorced,Non-binary,Other,A,E,9.544560133565504,-164.937810998577,-142.1391164799373,-72.80320621858381,B,86.90323235195395,A,A,1
Widowed,M,UK,D,D,35.94543027863083,112.6134408676994,118.97247552706985,-69.73389933341193,E,-81.49869406698247,C,B,0
Widowed,Female,India,B,E,113.4318614553228,70.54644371772604,128.9291117362494,-34.439762565741674,A,-53.94869737052611,D,A,0
Divorced,Non-binary,India,C,E,-20.11945450952152,36.04493255898601,72.86709383320368,25.110872752391217,D,63.17138313507154,B,B,0
Single,Non-binary,Brazil,C,E,-26.732201043189374,-33.99665734545896,42.83964184410149,-1.5426407406188658,A,40.05261926559892,C,D,1
Widowed,Other,US,D,B,-221.27788324009612,-68.24682018801089,-54.964379517639486,149.18716699082103,E,-26.999145775881704,C,B,1
Divorced,Other,Other,D,C,-175.06027029504966,118.79532290743032,-5.54403052902753,28.015879041505798,E,54.183096444036174,A,A,1
Divorced,Male,China,A,A,-4.99369483200351,60.85914550745335,58.973124340286454,14.676298064008497,E,82.4807515200591,D,D,0
Widowed,Non-binary,Germany,D,E,-33.52590154193716,-59.03762822459074,-115.53761629121111,57.3101692490466,E,-27.087066824850503,C,C,0
Married,Female,India,A,C,-80.78754388884546,122.87281589191052,-89.53385458638434,169.55372274237658,D,79.79209882817331,C,A,1
Widowed,Other,Brazil,A,B,113.48486471991895,114.6286717429204,23.696950649992793,-56.59389937815753,B,-29.470400757461277,E,E,0
Single,F,US,A,A,-19.420658379584044,-3.117055163872923,42.834215572717575,92.88675223909038,B,78.46868995976492,E,D,1
Widowed,Male,China,A,B,-120.93502051499252,-28.189227928343474,221.49767789444644,-54.65342841753249,B,-21.00401854057848,B,E,1
Single,F,Other,D,C,-19.449323385699426,-61.37743146894257,-144.80399682863444,1.1466019867836097,C,15.40402818103343,B,E,1
Widowed,M,India,B,E,-74.72033260815985,-6.547847269127901,-98.078263074528,-22.884182008183913,A,47.13922530480782,E,B,1
Widowed,Non-binary,US,D,E,68.03446150994552,-181.79535477476495,163.24764474810897,160.24462830480542,E,155.3996400537087,C,C,1
Widowed,F,US,A,B,71.93779105757332,68.99971956303564,-22.59802922199933,-121.16066390141688,B,60.274751434206145,B,B,1
Single,Non-binary,Germany,E,C,-112.19209189644607,-49.46880257913141,41.71002763926891,112.0346026037453,C,149.9508521757968,A,D,1
Widowed,M,Mexico,D,C,36.7114636349456,4.56296428963946,164.66674406492342,65.84372031317727,C,150.52238823397974,E,C,1
Widowed,Other,UK,E,D,-11.116176986466243,114.17374028133986,-108.21093835838171,9.774402866519223,D,-48.07558353987125,C,D,0
Single,Female,Brazil,D,B,-8.201267748855669,-99.1736805731582,104.87329395051333,134.5514652110449,B,27.39468498688161,B,B,1
Married,Other,Brazil,E,D,-17.746990444675998,6.295323990225318,-92.89456879685856,-106.10334071667735,D,81.55765435843414,E,D,1
Widowed,Non-binary,India,C,E,-103.98346790816663,-148.72312456328584,177.85115422244746,-213.2801039973101,B,11.966736200988795,E,E,0
Widowed,Male,Germany,E,B,91.32084225376026,99.72059779639434,168.77445881977584,162.17654412674915,A,11.071728803201603,E,D,0
Widowed,M,UK,A,D,-62.41346315334542,137.16371045867405,19.066818390724993,90.42835861957079,C,163.36750771161536,B,D,1
Married,M,Other,A,C,-103.97983033254457,6.336743224253634,-21.46270463754429,-94.86974100364549,A,24.074640611813,D,B,0
Divorced,M,China,B,A,80.9225554327465,-68.09449753156085,81.65714299778492,84.8513315230946,B,-87.58878279425257,A,C,0
Married,Male,China,B,D,-50.575077780314125,-7.321853024543384,133.749856591326,202.51680464744152,E,-22.71577492511309,D,E,1
Divorced,Other,Mexico,B,C,8.039283008260115,-80.00774545329857,-33.27382903927185,95.95760927090696,A,103.87611507473994,B,A,0
Married,Other,Other,C,E,163.70309871816085,31.89330293362888,36.32742080525297,75.76222139170635,C,-146.7076118951682,A,C,1
Widowed,Non-binary,Other,E,C,47.26670055359828,-229.01168077329234,-196.91678518414795,157.58492125275248,C,-134.95481323181377,C,C,0
Married,Non-binary,Germany,D,A,-169.51766977676343,-173.47315300167656,119.38086025647141,82.27923056192587,D,22.87827188381841,B,A,0
Widowed,M,China,A,C,-140.72167763029753,193.97324730162896,-16.623158281400368,-65.2368875948401,A,-185.9172912767798,B,E,1
Divorced,M,UK,C,C,135.4044435663461,249.32602195166865,2.7563586719720075,-146.4106061288383,E,-51.98287905248975,C,C,1
Divorced,M,Germany,B,A,3.564097647161931,78.28700986605942,-94.05641200453968,47.75188744242476,B,8.872204402484893,A,B,0
Widowed,Male,Mexico,B,D,-155.50726543099634,24.962372447095138,33.53864619814203,111.30593365893773,D,-32.69589201021288,B,A,1
Single,Non-binary,Germany,C,D,23.20404384966541,269.4518084253715,71.14267012460978,-4.3544724550449985,E,-6.310257723622131,D,E,1
Widowed,F,Mexico,C,D,142.83639185040607,37.0022265063016,80.29291777031354,84.236325661503,B,22.248731692455515,E,E,0
Married,Female,UK,B,D,124.5431045614543,13.102019181550856,-21.046285415305295,100.3193869020646,C,62.50386943472833,D,D,0
Single,F,Brazil,A,B,167.71239740588732,58.02226363581096,-98.32954144096499,-56.28525474105125,B,24.01176048114813,B,D,1
Widowed,Male,Brazil,E,A,-66.15845022010095,-96.39214489201939,-22.969843342423857,62.724567707165235,A,12.167589677927491,D,B,1
Divorced,M,Brazil,B,C,45.766386677299636,88.04218379321142,-32.98332241237512,59.1850211778601,B,-120.72774897749423,D,B,0
Married,F,UK,E,A,62.2366440361531,89.06300574169887,-79.09205672754106,199.760884533811,E,141.77097223710246,A,C,1
Single,M,Germany,D,E,159.23207868260823,164.6905393603176,-143.0434912137348,-43.1165169099223,A,-58.903663428896124,E,A,0
Divorced,Non-binary,India,E,A,-217.20697547993058,-47.445989300378315,-18.393523763295995,42.87100041620855,D,170.0625446750731,A,B,0
Divorced,Non-binary,UK,D,D,176.2101822645427,-68.8045379222987,11.908106005694014,112.2325316928025,B,-145.82621550043336,E,C,1
Single,F,UK,E,E,28.21769010425319,20.112793641112088,72.13551725808227,99.53829294231564,C,94.64794020583827,A,A,1
Widowed,Male,China,D,D,-140.34204430417827,-96.30323867197288,-1.4835406550158021,-89.48737353180007,B,107.84512867726923,D,D,0
Divorced,M,Mexico,E,B,13.047124930174322,43.056858735658736,17.6225528879663,128.31252214059882,E,-30.202843349770742,C,C,1
Single,M,India,C,A,137.08357027174895,-93.6064526612836,-16.495426682897303,69.15951032394554,A,-47.853675864353754,A,D,1
Married,Other,Other,E,B,17.4466526970956,-6.654128740828042,24.753005270763403,106.87536231924386,D,9.895304857150848,E,C,1
Married,Male,Mexico,A,B,72.39785743286802,10.288132992635107,-143.6515656241773,-196.3323192760208,C,-157.23476257946606,B,A,0
Divorced,Male,Brazil,A,D,43.60222508264706,86.63067561398172,17.80668621457486,-51.68924055250049,C,6.309215844579946,C,A,1
Divorced,M,UK,B,C,-77.18456036389027,-88.40351043007554,-111.14889393304561,-70.80816566334967,D,45.27464396513698,A,E,0
Married,M,UK,A,E,-39.86511215910779,25.316060862222468,-4.69656380714926,129.30622117649705,B,-211.16430498735167,C,B,0
Widowed,Non-binary,Brazil,D,A,-155.848778825112,-115.85889956783406,-84.54230860822705,-205.68237150464822,D,-104.75739943061082,B,D,0
Divorced,Female,UK,E,A,155.58258060502584,-104.46299408998887,-23.307691734743692,-59.1782141652496,C,-89.83184396844737,C,B,0
Widowed,Female,Mexico,B,C,-43.83219142670024,-91.25883654468993,162.8084856964889,-68.87983371064941,C,-52.7182140221005,C,A,0
Widowed,M,India,C,A,25.909204778800284,32.28341724912316,-58.49985255499227,-55.40715429318105,B,-54.2648951357525,E,B,1
Widowed,Other,UK,B,D,-57.50503144140882,167.95258347163343,-195.19842105116635,-121.32950831875414,A,-37.003261499548465,A,A,1
Single,Non-binary,China,A,C,-60.87982981302565,25.15048919564834,53.575682350989005,81.83043016443577,B,0.9103516361351744,D,B,1
Divorced,M,UK,A,D,9.19218741348727,-97.9544429382086,44.13499712247021,-128.54915184533832,A,-55.37365292201832,A,C,1
Widowed,Male,Mexico,A,C,95.20742316773001,14.991310829917534,70.97192758224521,27.68839783981533,E,-15.851223056116021,C,A,1
Married,Other,Germany,C,C,-50.31897140970894,17.829004694799515,-58.57719005076694,148.41620503202907,B,67.62281941164332,D,E,1
Widowed,F,China,D,B,-59.69274070251631,-44.073912483856866,93.49102028976549,156.29327971454362,C,179.0862270885623,A,D,1
Married,M,China,E,A,-25.065950418894793,253.35572994583387,-202.90661512835354,53.424828199017625,C,-99.02597810836726,C,E,0
Single,Female,Germany,C,E,41.82457159686952,-145.4111736475525,67.369727455193,-65.14610333076097,D,-73.5700897502534,C,E,0
Divorced,F,India,B,E,54.051689932989824,-8.60037219379991,121.33242135518678,65.80676802328696,E,-60.5001208633667,E,E,0
Married,Male,UK,E,E,25.567104886101788,-180.10017347539312,-201.37210225623593,45.3760290370718,E,-72.38287981292423,B,E,0
Married,F,Brazil,C,D,1.5226114482390811,98.04520613235306,58.34283891333646,-15.37861327497082,E,16.47074553974871,A,A,0
Single,Other,Brazil,A,A,54.62388685723484,-54.164627451423605,-35.574444589171925,-91.03697719000766,C,10.745641007304686,D,E,0
Single,Female,Other,B,C,38.80990927415823,85.14762219128869,-35.035365852738614,84.10841021734979,E,55.14625942652748,B,B,1
Married,Other,India,A,E,52.155597734226866,-53.228410379608285,18.526934873565825,-20.486006432122174,C,31.342713815001755,D,D,0
Single,M,India,D,B,23.697805950376093,5.626005465363694,131.1222955542221,-192.7110376540316,E,3.5164492812015675,C,E,1
Widowed,Female,Brazil,E,C,151.5443034211009,-130.4593346288774,-41.45159406327679,0.21251365154694857,A,38.55690386048094,B,E,0
Married,Female,China,B,E,-7.217173803507615,21.054686522775576,-88.15205473737717,65.39171320377827,E,70.23538251274896,C,E,0
Married,M,China,B,A,27.35631533951747,-36.48078085537665,1.0041237707752086,46.123660481692994,A,44.45194306782207,D,A,0
Married,Non-binary,India,E,D,88.48637473943754,-124.51342624207106,44.055623719667835,-102.13889064743991,D,178.5966868948725,E,E,0
Divorced,Female,Other,A,B,106.84336263021501,33.49655666631228,3.2543857543807078,-11.234621384521633,D,-229.21259301281736,E,D,1
Single,Non-binary,Germany,A,D,-67.91142255763319,-42.256176418031636,-327.9191345076188,-113.51190648931544,B,84.09051023819796,A,C,0
Married,F,Other,D,C,26.414521118916852,29.401199993377737,-135.18479533337867,-11.4029630294925,B,-86.67574035989139,D,C,1
Single,M,Germany,A,A,56.878661547600274,-114.66465889867897,32.821700712286855,97.88929719711771,A,176.41390420112353,B,E,1
Married,F,Brazil,D,A,31.0022148319246,-143.99764532409645,-82.75254254760304,-79.26773984857721,A,133.01505591094468,A,D,0
Divorced,Female,Other,C,D,-91.44089490800383,-84.09330333688163,82.51782561330093,28.52408006335348,A,-228.81917337885884,E,A,0
Divorced,Male,US,B,D,-21.785724317814566,173.31392257981878,-192.39798495324928,37.44549417006636,D,66.92462914545266,B,D,0
Married,Female,Brazil,B,E,-57.34848057661982,108.46629836021266,50.73305328093961,-7.59744850584806,E,-97.70276777465114,C,B,0
Divorced,M,US,A,C,37.51862229814587,92.0857388430263,-73.79828298853396,103.1449392851466,B,-78.66996454260786,D,C,0
Married,Other,UK,E,A,-100.71177793731773,-143.804816108289,47.85328935306382,-39.763209097106945,B,-93.9047923841557,E,B,1
Divorced,F,India,A,E,-144.39396935342285,-68.59402237646754,-49.74266558318312,54.71745554071411,D,9.464465909459905,D,B,0
Married,Non-binary,Brazil,B,E,-15.671502202989926,-24.90519058416355,-35.4190215973688,-42.38832215275095,B,-31.37978903055348,B,A,0
Married,Female,China,B,A,-8.045797876602325,-14.153783018951223,11.665696618478643,-27.22404090646031,A,101.8034993919669,A,A,0
Single,Non-binary,Mexico,C,D,-42.55182393993601,31.62223241720395,-100.59565872053908,59.61161249711587,C,-87.87199031160112,A,A,0
Widowed,Male,UK,D,E,-120.69650180733032,135.0542007012145,-80.61550392497348,-137.17063283793436,C,29.30433875754248,C,A,0
Single,Non-binary,Germany,B,C,-111.81784961937657,-67.24928032718618,50.54643698749508,6.616613245244528,D,32.73640613032017,C,D,0
Single,Female,Germany,B,C,50.1853233417788,-48.263637890391756,110.5201666796571,136.31569077566468,E,114.53208662630931,E,B,0
Widowed,M,US,D,D,-38.51930230225984,45.80509037528771,79.50632110887331,-49.35860462307,A,-17.808146716462424,B,C,1
Single,Non-binary,Other,D,E,-48.543089918687585,31.01121821445189,11.117094804212057,-112.8075441790608,E,-84.8367598897297,E,E,0
Divorced,Other,UK,D,A,18.946684942041845,66.52880708216055,41.413271363263235,73.16686121619107,B,-41.77200337132515,E,D,0
Divorced,Male,UK,C,E,44.52844021158838,-146.19832043215752,42.12348851210403,-46.17155506831272,E,-51.56637893544072,B,D,0
Married,F,Brazil,A,D,26.917580143017922,-163.48170856296477,-16.060594206896813,35.78153643301863,D,-35.22862217899359,C,D,0
Married,Non-binary,India,E,E,6.012520510873802,14.591243493939993,-39.41073972239711,69.79851199912459,A,7.22832754748078,D,B,0
Married,Non-binary,Other,E,C,-168.87775180853467,-85.90626535405517,61.39307644931043,122.62884077210529,E,-0.8366440439108835,C,E,0
Single,Non-binary,Germany,A,E,-14.026726976834741,64.01250157865289,-30.23038767612877,281.4433212961681,A,148.62094978152618,C,B,0
Divorced,F,UK,A,E,-119.78462595675647,-75.3329886199139,131.0543893163931,-61.4757000955715,E,-49.50849195188521,A,D,1
Divorced,Male,Other,E,B,-78.4481766945206,39.92852202818224,197.44224230661308,56.43228537316269,C,-10.663194226677417,C,C,0
Married,M,Germany,C,E,-81.02294081498222,-52.88947618709903,-224.72552693870108,59.04981783812113,C,-67.28317131340943,D,E,1
Widowed,F,Brazil,C,B,-50.58949907441889,108.7624159625311,-44.64784421989839,61.95578454792684,A,-19.902560859858454,C,B,0
Divorced,Male,India,A,B,-55.08895254777247,-142.61214038442617,185.38127076000237,63.11544387158578,A,-164.3238045819986,C,A,0
Divorced,Other,US,C,A,-74.06667429481712,-140.78431358969294,-146.7789027126529,-41.70889451406773,E,112.09921049703044,E,A,0
Single,Non-binary,UK,A,A,26.154016604805847,-10.237910640762474,49.267455938044776,35.96861352889374,D,7.74110764759354,D,D,0
Single,Male,UK,E,D,-50.29886111640014,-58.44613443813444,69.39466770289513,-23.70683623741835,C,-18.973363003271277,C,D,0
Widowed,Male,Other,A,D,80.23933572132466,167.42225122672957,74.24022913434042,-73.40455235194815,B,121.20938932915557,A,A,1
Single,Other,UK,E,D,-26.893758214484087,-140.1297740553062,95.78646359341006,16.958220770445077,B,-75.74506839413755,C,A,1
Married,Non-binary,India,E,E,-60.29644493646583,-72.55193149137389,61.805577504216394,-11.841519562468163,E,-99.85774148426529,E,E,0
Married,Other,US,D,E,14.696536245535125,13.145376956220211,-113.70755917646814,122.09744458830178,E,-18.204126215874687,E,E,1
Married,Other,Brazil,A,A,59.66226702903097,156.38362894676698,20.662086947994066,201.69946991973404,E,-28.04532248672847,C,C,1
Divorced,Non-binary,China,D,B,-73.4163177379134,-160.85728679148403,-9.369227804654031,-120.24584868984954,A,-38.44904614061539,D,B,1
Divorced,Other,Mexico,D,A,-1.642209398420361,-202.93051202915,44.804382879561686,44.759353717619945,B,-0.716116111161862,A,C,1
Widowed,Other,India,E,A,-74.86929194521785,62.47306063466033,-7.089015285441863,-139.9132980920892,E,-1.3556142920115124,E,C,0
Divorced,Male,Brazil,E,E,49.48701429875969,54.26442741170027,42.22411055946817,115.23464700340394,A,-133.20648461383527,C,D,0
Widowed,M,Brazil,A,B,282.244401375453,-3.9198639222719036,-74.61843926607156,-71.46080217570969,D,-6.362692776484405,D,E,1
Widowed,Other,Germany,A,C,-29.72442212543233,39.04033184479423,-97.28299723085922,-37.40623926210502,D,45.22918043453611,A,A,1
Widowed,Non-binary,Other,B,D,38.82423054289968,152.19429195090655,-108.8575992477746,144.20745624268937,A,46.45364855797351,D,D,0
Married,F,India,A,E,10.634296457912127,20.275868317156817,-11.864339074420654,-112.67483748396012,B,-107.6703376891736,B,B,1
Married,Female,Other,E,D,152.2768331114475,-62.36468461632986,-1.1678433639857189,-17.689596006223326,E,100.73429057092092,A,B,1
Widowed,Male,Germany,D,D,-51.216774424068156,28.39520825576203,-26.77911689376517,-24.615218163634374,B,-66.83423068239348,D,C,0
Single,Non-binary,US,E,A,-156.56068664644732,-7.4423650573818545,154.2655103981874,25.626768369360015,C,52.04078059181582,C,D,1
Married,F,UK,C,C,-98.129225363718,-13.074503110860908,150.31626908533394,-4.481395028158769,A,-266.60545237282264,B,C,1
Married,F,UK,A,D,-22.910919517752387,45.72857968350298,9.531053179715107,88.39394508807982,A,14.09199658454682,C,B,1
Married,Non-binary,Mexico,E,B,-10.368313765222775,21.42673356865706,-190.99067760824917,-119.50070319513696,B,147.25610893778494,B,B,1
Married,Other,China,C,B,58.13380160342211,-29.867394924859443,139.62147170045859,61.92400495667921,C,-81.06162780686013,B,D,1
Single,Male,Other,A,E,-3.3484350260715847,-32.580941698096275,144.58448048189098,-17.02144913823344,C,-120.20703225941274,B,D,1
Widowed,Non-binary,Germany,C,B,46.319383340626295,12.440331380816179,93.74193310453126,90.303211388592,D,-27.765291996741514,B,E,0
Divorced,Female,UK,E,D,-242.1465709837046,200.57226043362522,-74.16600964611034,-67.1216879927347,B,21.20825642964769,B,B,1
Divorced,Female,US,C,D,-57.91996765173039,139.12229354124153,-35.36507092066119,53.059086399663656,E,105.77155763639907,C,D,0
Widowed,M,Germany,A,C,2.83431934203524,85.74165596009075,-62.32789464122105,-26.352317581156505,E,-231.796432903027,B,A,1
Divorced,M,India,A,C,-1.6439361005637865,-158.7262209973196,-92.7156791809139,99.37096708376777,E,-84.51453674064796,B,B,1
Divorced,Female,Brazil,B,A,181.81919548421192,-25.550571661033246,-144.69013742429365,-137.8643307110343,B,-7.597635553681645,A,B,1
Widowed,F,Brazil,C,A,-140.6612324195616,19.86258422991336,5.244037311615786,74.20983115992114,D,104.87587434194592,B,B,1
Divorced,Male,China,C,A,69.3945487886951,31.49782707807285,130.2191463422412,-44.319797827580324,B,-28.63721791799086,E,E,1
Single,Non-binary,China,C,E,50.83478681061157,186.06308421782887,-38.13490620310281,-133.38347222772867,A,72.85859083182862,E,D,0
Single,Other,UK,B,C,-132.4562449045006,52.75302045771528,99.3490866626815,-35.83512226536715,A,154.37710946194164,C,D,1
Married,M,China,E,E,72.29535106096765,-41.13865393313127,-67.88043937977179,-84.27153607314318,A,122.13920969907382,E,B,0
Single,M,Other,C,A,-191.2245047213794,128.5820653823703,-60.59420534717428,17.0926508309741,E,-33.613936988215556,A,E,1
Married,Non-binary,US,A,E,-19.753283567611405,119.03696260670328,89.1702171508991,128.5971659669575,E,-87.40454751246766,E,C,0
Married,Female,Other,E,C,21.908220910394068,106.67632763798294,137.7232703300554,-5.943674562217888,E,22.33710275051151,B,D,1
Divorced,Female,Mexico,D,C,-97.38853879522735,-62.92308408337277,119.28810051874012,-86.49988079747139,C,153.30837226176524,D,A,0
Divorced,Female,China,D,A,21.966642298755758,183.92810041110766,222.21414109448645,-185.94552856830614,B,118.45024379828995,D,D,0
Married,Male,Other,D,E,-5.740469903520323,-5.223282994105951,0.29176857198558404,1.0166814124487962,E,14.999991434314081,A,C,1
Widowed,F,US,C,A,-233.0938294577297,-105.29278039236318,10.645281571849868,-79.83034256303634,B,50.214520887221624,E,D,1
Widowed,Male,US,C,E,90.55556973200584,-24.84299402842224,91.87996501362302,44.375073172107996,D,11.68756502163572,A,D,1
Divorced,M,Other,B,B,37.48905630008963,-153.07242357230407,-27.163699851896784,-8.155079010887759,D,60.57296036154963,D,B,0
Married,F,US,A,D,-75.01320562416903,116.22674238404005,93.81126074010828,150.66839845110715,A,131.42966965407038,C,D,0
