gender,age_group,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Non-binary,26-35,Non-Veteran,-25.19896880697044,67.79445677110047,92.16893574537308,-174.2490940467776,-98.77741321230695,D,69.13389202607463,B,1
Other,65+,Yes,-82.67558636855537,-11.212422109486047,76.38133320017077,20.958088738740834,91.76084978673656,A,-102.7734251363339,B,0
F,36-50,No,-61.68284344865819,63.77364294435238,-6.8947010752237015,-127.83969048642254,-91.64953444713281,E,-65.96983506714209,B,0
Male,36-50,Veteran,-186.8119357654744,1.0246396563962579,-105.71869296716352,-37.052497718754104,65.46442734694048,A,-91.30807600404063,A,0
M,51-65,Veteran,42.4160872958738,-69.59099205017796,24.634502793502826,14.57913634255128,-16.07147916965771,B,31.205190057697834,A,0
Female,18-25,Non-Veteran,-64.28483557295822,-96.49376913759497,-42.407438050627114,-129.66253338019968,-74.08482864023844,C,167.94879084872156,A,1
Female,65+,Non-Veteran,-93.88487590935361,136.25725201557017,70.15521455933673,43.68789879440592,108.32421940097454,C,65.85180491085978,A,0
Female,51-65,Yes,-235.3690749082544,27.47617946591639,18.486492721140245,-119.00056493219348,81.86958737227822,C,72.56319528381928,E,0
Non-binary,65+,Non-Veteran,86.1502055785665,174.5947002081882,-91.0117500952354,43.24399589889163,40.70856709211259,A,33.240753252176475,E,0
Other,65+,No,-8.737770037695158,-34.34610353855629,31.726782777881034,105.60398742541277,-81.77255957728352,C,73.0897873691047,B,0
Female,36-50,Yes,-81.79670936472615,-93.67668448544913,118.18575866136565,91.2720521713573,75.65603475892196,C,-52.97252369220576,A,0
Female,18-25,No,-107.6721213322842,-99.16093772669467,-40.32005349315216,18.664470213779342,49.955650340378384,D,124.8397891612612,B,1
Female,51-65,Yes,71.73394989414916,-5.691087779369655,127.40814181603612,30.01669797562725,214.2440579569771,A,79.39493457401173,B,0
F,36-50,No,32.4483565985657,-157.33703159557976,-199.78804339914345,-76.78497485673338,96.29779150415287,B,84.40442982034803,C,0
M,51-65,No,114.20650256448491,74.0844947269126,96.598917249862,-15.458800972344974,-77.88912234325994,E,-62.51816974604678,E,0
Male,26-35,Yes,163.6650058062254,162.824638618197,103.36404527578304,-41.69169881632418,-100.04554610085552,C,-52.754102221735586,E,0
F,65+,Veteran,-89.97668217062068,-24.000794225083734,42.78824811068906,-35.28419969969321,-52.89192626452894,A,-26.981757194377792,A,1
F,65+,Yes,-115.72738149599803,-14.305958919140927,8.096242472899915,129.26657250935372,92.06980401506007,B,19.37900536327004,D,1
Male,26-35,No,39.51545314703361,7.538366295597519,12.284355266474712,-153.13346744877052,-33.48409531132591,D,33.33966819273364,E,1
Other,51-65,No,30.448724782105348,59.72346297037255,-125.70979595355479,-64.9788026474624,-22.92219752305921,E,27.85665721226927,E,1
F,65+,No,49.80439538160114,62.754560979890684,70.02073993318506,-15.367140169361178,-122.11127801722989,A,124.96363194926394,A,1
M,36-50,No,15.611085784682228,218.88165031192375,95.88907677715078,49.46643900990239,-7.056227975798674,C,-96.49727940159346,E,1
Other,51-65,Non-Veteran,-103.49579994804898,-126.51108113170308,159.19722676378643,52.628429480777626,63.36032615663182,C,-55.296462111456925,A,0
M,18-25,Non-Veteran,4.441382011712187,-145.05552797312555,-157.45976257048198,-26.03743655731115,-93.10198646328266,D,23.275206046686638,D,0
F,36-50,Non-Veteran,37.651450680671424,102.54745881887494,-85.82082267413445,-70.24719099054484,4.075829119471605,E,-66.2946918913284,C,1
Non-binary,51-65,No,92.7292808202243,71.11826938761024,171.3787015277309,8.626629020669094,36.484666405103276,D,45.245763737428156,A,0
F,36-50,No,28.576079542737613,-53.269326705519674,-81.58975547478352,34.62868277450848,-71.60594134703305,C,35.920544579825105,C,1
F,36-50,Non-Veteran,3.3658456632230744,62.060639502494794,-17.580566097403047,-2.9950175062251083,112.66388136099698,C,-65.05030902216646,D,0
Female,18-25,Veteran,-116.07069090106923,29.55459804127061,53.511547465472646,-58.47393857504504,26.7284827112391,B,-61.018289365320456,D,0
F,26-35,Non-Veteran,-15.048698384656742,104.71539750569366,87.60206034110556,247.6296584385247,135.06905558882804,D,141.16871286048752,B,1
F,18-25,No,-20.175106909994327,107.80725850811604,95.04540106142595,85.7349904738874,80.95665659695332,D,28.128378641994544,E,0
Female,36-50,No,-91.05219500616946,-91.62692981907747,16.36548601805075,-153.5488609272033,33.55643154008729,E,21.23779015116565,A,0
Other,51-65,Non-Veteran,-39.52728047946835,-49.97759587181626,-28.20221038669739,32.984452834495336,2.1681916937744194,A,-94.71319302930041,C,1
Female,36-50,Yes,1.3246418213268625,107.92613884365703,51.48364105264361,4.462712336049311,88.15064543795556,C,-110.47261765486967,D,1
Male,51-65,Veteran,0.20514190086580467,-109.32414012793647,-17.075882386147615,74.78743950496401,-189.01653315749434,D,-31.141130126570104,C,1
Male,65+,Yes,-120.25995970433736,158.89958940144453,57.61646984246115,-41.29080334372735,-104.03066330363053,B,-236.98288259821362,D,0
Other,65+,No,-61.494606842071754,4.959666314187629,-18.494082161615857,135.17652810526138,-153.51633665135046,E,-99.80323767380517,B,1
Male,18-25,Non-Veteran,123.99019384564521,148.4879569101649,41.177209638695494,-189.80742145455875,-153.37988314804446,E,117.17471802689914,D,0
F,18-25,No,-80.56983540023808,20.31661912933481,117.64755825524375,-7.0299083509191425,85.17371366891729,B,72.4321824947619,B,1
Female,65+,Veteran,84.15927332825802,-170.183914200642,16.48924260059515,-15.054415629522303,-202.04166395703734,E,-109.16793693700609,B,0
Non-binary,18-25,Veteran,-104.57231140607699,57.04457736875202,-6.949197756149314,-196.1459998309755,116.30621470215274,D,-94.08288336127653,E,0
Male,65+,Veteran,46.66109194687995,-34.097942497176135,84.4626266068159,52.089091045129244,281.91318769989573,B,58.999445320092036,C,0
Non-binary,36-50,No,-61.095991225775,37.5491963747603,82.71863792555502,-103.23924254689203,-99.2273311656967,B,-56.13101547238975,E,0
Male,65+,Veteran,39.54686775366359,-125.59961213219893,-188.97750708581756,31.73184009364637,215.1149183158676,E,-129.81832494786028,B,1
Female,26-35,Yes,-33.39701725054777,5.847690012146221,189.11641775496656,81.8861886134951,-123.06900135878745,B,-49.68905613950157,C,0
Other,36-50,Veteran,41.31999687495807,189.61077893731843,36.144133494186,-3.216030025296215,130.51717469976026,E,110.10795084673488,D,0
Non-binary,18-25,No,101.75631243768872,17.542065650952004,1.3835936484856592,114.3035881672838,101.5197226582865,A,-57.91269682480994,B,0
M,65+,Yes,-27.047525806343387,-108.9289444607753,-72.88202128297216,-215.23124018692727,28.726472625431015,D,-54.785197671237384,D,1
Other,18-25,Yes,15.01394612414448,-78.3865188276541,-23.6565755177532,-95.08583048533777,135.68305496186142,C,-68.90030862585145,D,1
M,18-25,Non-Veteran,-52.32418960239682,79.52937338253578,-91.11989297957486,-277.30137624538133,203.3604664132246,E,101.53146077428035,B,0
M,65+,Non-Veteran,3.3305495778446397,9.846100995923992,-29.42389559572333,-201.12100275251365,-36.21330027374844,D,-7.3126101122345615,C,0
Other,65+,Yes,-134.27385848506904,47.09664899846368,200.25846583867542,-141.93820213043918,-69.54645560643351,D,48.069494837967284,D,1
Female,36-50,No,-24.841958615778122,52.48342966804943,73.89979520757724,-86.90547277531955,-63.47871329431014,A,119.13620138439585,B,1
Female,18-25,Veteran,99.57923801261816,-6.098460710619721,-40.64591258618954,35.71754632067733,-15.154962571873892,C,47.83762396626635,B,0
M,18-25,Non-Veteran,-61.25807623988084,5.113165340457628,147.8642605158111,155.31784924214344,-228.8216710785135,D,-54.116299437208006,D,1
Other,65+,Yes,-142.92468908070234,-24.453742772662718,-143.72787311705468,131.24570584209593,-140.31314429605877,D,-69.29355554335613,C,0
Other,26-35,Non-Veteran,-56.0073898363185,59.412430723606114,-56.624572488033756,70.32612151198792,-165.5726578439638,E,104.56337437984489,A,0
Non-binary,36-50,Yes,98.07242413788151,99.7142581462063,5.79537107496644,125.09332107655872,-58.25522899381252,E,45.332238298104556,C,0
Other,51-65,Veteran,38.038553312737974,-57.764123343472974,-81.74239564939934,-137.14919653910144,-1.0462256081834218,A,-147.30514402653048,D,1
M,18-25,Non-Veteran,-8.742145001092908,13.74279848604362,-168.4371471028578,260.10680592955555,120.34523187364536,D,8.962599264355747,A,0
Non-binary,18-25,Non-Veteran,-31.934876335555114,144.0099612914784,76.7652048239425,45.97481115760992,-15.66926491333605,A,-0.43220678145250957,B,0
Male,18-25,Veteran,-83.01409844027697,-101.52877870797643,-9.386605195701303,-47.48996887917943,1.723053097968559,B,23.933355698645364,B,1
M,26-35,No,-34.95736396834268,119.56953957016896,-12.558907405214295,58.486335109360525,-21.36289002212275,A,27.01810377118737,B,0
Other,18-25,Non-Veteran,-34.64542586652323,-96.59658224844671,-113.08256311866423,-150.0325720115088,34.08801613283157,B,54.34961597215704,E,1
M,26-35,Non-Veteran,-142.1969613681442,-162.6175024848743,-9.340597901359784,18.827883372039075,-89.40657000960597,E,-169.16732035883956,C,0
M,26-35,No,93.08157355765691,109.61968620408702,63.48857835846855,-50.427229353590576,-50.98730537811746,D,22.03077622503516,C,1
M,65+,Yes,-40.70822988022727,-50.05412596144841,65.70735475358438,-100.09599669344365,26.100837904384694,E,-2.3489496435384236,D,0
Other,26-35,Yes,-31.69253154022066,-184.37092408201366,-319.24258956480116,-55.815566034734985,-171.9018280029823,C,34.42428441214657,A,0
Male,26-35,Veteran,-91.63990391066828,125.93161797902634,-77.06845016590451,-11.77352133470834,-138.69399048040336,C,-62.65602676732792,D,0
M,51-65,Veteran,-75.39222735780474,9.124272118105376,-123.26149050889587,-3.751154289936333,-79.35039098932445,B,220.91517928795383,A,1
F,36-50,Veteran,43.23074497187859,-125.05331992959728,-107.14132507926062,-128.18414683701727,159.26319921633635,C,31.955219130613166,B,0
M,18-25,Yes,32.93475388920903,-7.636607632504393,22.866712292331503,40.437977976221156,-53.854581390073584,B,-90.29069968553621,C,0
Male,65+,Non-Veteran,-84.17634677094638,-84.02444762705218,72.56733630249333,-94.5597610101716,30.498171270268397,E,212.801165206366,E,1
M,36-50,Yes,-60.76173868523479,52.7696573921431,47.46407441003249,81.43955157639215,-0.6310966189379608,E,-23.912811994951355,D,0
M,65+,Non-Veteran,-181.14050671111602,19.297360767035464,21.056129716271645,120.22594270115341,-76.13110179837231,D,57.886751079483936,B,1
M,51-65,Veteran,73.55771070919626,86.31154691881679,-24.65838667812634,23.859984579345923,-120.16566453105415,D,-157.42992303875573,B,1
Female,26-35,Non-Veteran,132.60585847417815,28.506052925154236,74.76748349008969,-20.03405168846582,10.568086225381414,A,31.77201260087239,A,0
Male,36-50,Veteran,49.219510220524874,-42.08814761959481,-64.48337034024033,-134.17195021055218,-21.64950488709103,C,45.379407104889644,D,1
Non-binary,36-50,Veteran,-112.8876602905567,-144.00700386504116,178.00443229120907,26.673031012782538,-77.45351542484423,A,-30.737334197036827,D,0
Male,36-50,Veteran,-0.38089562439254926,-25.5417407273779,12.843778748541542,18.50490058105351,-217.70555908937615,C,75.38601994835656,E,0
Non-binary,26-35,Veteran,82.5494537968707,144.20771295104177,69.35343062098266,-8.72264362526276,-12.149691092755846,A,-66.11253683405474,E,1
F,26-35,Yes,93.36581563697833,-58.471660243321445,-44.06312585158744,22.970021559348236,-91.27095189606639,E,111.49580535589682,C,1
Other,51-65,Yes,-69.44131099352371,177.97327729597183,-48.35306495273293,25.20395520613131,-9.596178800710856,D,131.4430072462701,E,0
Male,51-65,No,0.4462867808340698,27.5897403313925,-46.72571308431569,43.742204753581774,31.55985905484688,B,261.86455194395717,C,1
Male,65+,Veteran,51.65100084469445,-17.995594775808225,-107.11784304221752,16.767795773634628,-103.47227832340403,C,-32.28242016418573,E,1
Other,65+,Yes,-6.031630755862265,42.02344652057875,-85.30150820067584,-133.18594904215138,-121.3321419970584,E,111.5750975006379,A,0
Non-binary,65+,Yes,139.19639010524344,-61.635164369257424,67.81916692933156,45.330338164088246,-32.65783447365871,D,21.992973201553315,E,1
M,51-65,No,-81.20976451641523,-43.74416404442435,-113.09556946015478,-13.41366718881104,57.72462931647545,A,-84.20383532701521,E,0
Non-binary,26-35,Non-Veteran,100.45128109712384,-72.95979156911578,-80.8553632635723,-44.65492906351333,91.5701997769222,D,-7.849572336965986,D,1
Non-binary,65+,Non-Veteran,54.71269444628588,-15.418656959382107,-55.810624747030744,200.486375777284,-66.89844903592078,B,-153.86270379610323,A,0
Non-binary,36-50,No,-5.707364212851461,-9.615526498187412,-32.63554228762308,62.0509308376353,-28.455326344586013,A,-4.426343500731402,E,0
Other,18-25,Non-Veteran,-2.21154344371701,-163.276902301974,41.63595395541784,-130.7524374179393,157.4082407047643,A,136.12064019484237,D,0
F,26-35,Veteran,69.30865361324709,67.68259829026574,60.9477489104107,4.046874246411949,52.42300766982466,E,-29.303765739882387,A,0
Female,18-25,Veteran,-167.80579461807926,14.874121677613081,-49.67017240095683,-0.44672589855306555,-64.11320670439778,E,-18.34819678240302,E,0
F,18-25,Veteran,19.022151943154046,-76.03506688785201,-76.59393870424847,79.88638239551598,74.71043727315968,D,-61.9103840644597,A,1
F,51-65,Yes,41.41835214330889,-83.1967562223437,-3.9305522280814458,16.638258015793678,-110.71271233960476,A,140.88386601638786,D,0
Non-binary,36-50,Veteran,-9.289046536629044,114.01957229757542,57.923625630524135,-182.5453163114088,-87.06338713630109,B,-168.4260683118042,B,1
F,65+,No,-66.63034353649276,-44.42329174507418,-140.85058124389639,8.655551146794854,-35.19196853503328,A,23.64813107845245,E,0
Female,26-35,Non-Veteran,-45.15906280888649,-77.18833661372952,47.06497234962133,-18.07972118741624,127.10109295292678,E,-15.526130368306251,D,1
F,51-65,Yes,-87.17205991848292,-112.71702344327569,-2.1617280305349125,-20.956725598348363,20.571389862813845,D,-63.870417724388,A,1
Female,36-50,Yes,-33.09567454165496,29.050696285897903,12.801828364032033,-59.799798372352186,-45.76481538002513,D,-79.70884536067929,B,1
M,36-50,Non-Veteran,23.962576886974837,-63.065695587551765,124.71261319119972,-26.084541532789927,37.456117287227855,D,-89.469986718285,A,1
Non-binary,65+,Non-Veteran,83.21090510959868,47.60747903683196,174.5660512907425,84.20793457653771,90.83843017005844,D,21.136334137846706,C,0
Female,51-65,Non-Veteran,124.6252666193804,-92.35760904430077,52.532745561808945,126.855792417643,-101.07432341493595,C,-99.66298198413006,D,1
Other,26-35,No,-53.62029868237029,-153.1126742201781,-101.24496297806323,-67.49191511225861,-162.38626289810816,D,95.22663798637629,C,0
Male,65+,No,-155.61988517408096,-136.5219005705879,-33.20537512018798,144.9466758383533,-21.530573080201624,B,-34.61406285088478,B,1
Male,51-65,Veteran,43.98635928174643,-108.41516191697576,-47.12134782502408,-112.09070028684054,-37.35159763506484,D,-17.136940441953605,E,0
F,18-25,Non-Veteran,114.96511943948151,-35.63947751418727,49.77199800201891,-94.54884464195918,55.183174401887605,B,-38.87256709101067,A,1
Non-binary,18-25,Non-Veteran,74.5316590387063,-47.55737746479082,-89.174323606351,141.8849488512245,96.93730533610592,A,58.304064389964715,C,1
Other,51-65,No,132.8453038793735,196.2355393628169,4.59132549313546,-87.03205459934055,10.245206995731513,D,-47.94517206447762,D,0
M,18-25,Yes,137.00312035477907,-5.685883721652001,2.4629132391812587,56.7921722513277,-98.72657071852115,A,-157.9756529166503,E,0
Male,26-35,No,-137.70903707849715,73.06650564424314,44.736794211783305,-51.63180953954386,-141.7848766977212,D,4.0140744952268275,B,1
M,51-65,Non-Veteran,130.46833990861955,-197.42144825025468,167.7891838965516,0.8212338433554779,7.834647791043943,B,-1.904265812508333,D,1
M,18-25,No,-170.76496323363355,-230.42846247993833,201.76919015386994,8.693627964233258,292.6819528926357,E,58.694348320926835,D,0
F,36-50,No,-63.06553559077508,12.035218162082923,-51.77257444601542,-4.530330956059867,1.1222143448064856,E,101.78919183904178,D,0
Non-binary,26-35,No,80.69863608174104,61.96314950415777,-117.61561689260296,15.10258182652805,-9.086823402311243,C,-203.87217436989218,E,1
Non-binary,26-35,Veteran,-108.07341107022164,-203.44874437838118,369.6050904700742,69.59232274139912,5.285446577415129,D,-10.934872160507942,D,1
Non-binary,51-65,Veteran,-41.07704505813663,-126.31284612768903,-113.31605556260665,-5.255241507415301,30.755981153974332,B,281.8947123941097,E,1
F,18-25,Non-Veteran,-2.259052468242128,66.17970567655416,-33.98309194310507,-45.40544169588571,148.09966415622145,A,19.524453745701,D,0
Non-binary,18-25,Veteran,54.164884900223406,35.6710518175553,66.53595999924953,220.78928819991825,5.281411431790239,D,81.69342372499835,C,0
Non-binary,36-50,No,-10.453543088049376,27.499610893522153,11.197696170979738,-274.88709648760727,42.637952047128465,B,99.60968792508294,A,0
Male,26-35,Yes,176.90442111692388,76.89238873582984,-33.339830731226094,139.11589178278408,-85.69789374063812,E,81.29120477502933,B,1
F,18-25,No,-80.74270184060936,-33.53707641055389,35.476071876474435,153.29075698376244,-103.993328941913,C,85.56722745874738,C,0
Male,51-65,Veteran,26.991444686380778,20.54281836540949,31.36298021503637,-25.73727663885974,137.41317313084852,D,53.359733798338596,D,0
Non-binary,65+,Non-Veteran,-159.81331586035634,-143.2040410426996,-83.23614054224234,-20.290997609088222,30.95492622300612,E,88.88339684724002,B,0
Other,18-25,Yes,17.368800513281304,65.34213455150845,167.9620781534409,-77.84619712785181,28.229102058584406,C,-36.4613775990218,A,1
M,65+,Non-Veteran,35.35209925904469,162.62670678887645,-58.576053140809826,29.369345748650566,9.982241747704105,D,217.88023242091103,E,1
Female,26-35,Veteran,86.0226480501044,39.032976930283276,-141.79839802664952,84.41719200177374,-5.988961011788255,B,51.520148200770656,B,1
F,36-50,No,-31.246702113364243,63.2493351848289,-48.282661465681045,-98.79070431804875,53.02153313087311,A,216.43028774203833,D,1
Other,36-50,No,-45.87765293989675,-84.57680016265098,-92.39560063993926,107.89450395334148,26.086885777630226,A,59.346767973210454,E,1
Other,65+,No,47.685234445217205,126.41522826065561,23.63301499273769,-109.46873680782438,-12.257158645386678,D,29.338888761414083,B,0
Other,18-25,Non-Veteran,-95.7610774485599,111.51147233564032,47.49969883021413,99.54682862630285,-155.0121377896711,C,135.05602459979332,A,1
Male,51-65,Veteran,-29.835115195953488,-240.5049818134847,-143.8942414911073,136.55325758003437,-26.226801623755357,D,14.598245372759514,E,0
M,51-65,Non-Veteran,132.0870324471178,45.26622852017849,32.352499686656934,-144.1666156487476,-45.1191929291609,D,-108.40722658748712,D,0
Non-binary,36-50,Veteran,35.375200736607376,25.560097042462942,-36.18484230894467,-31.63809593287122,-41.05763996161786,A,-210.46275040741423,A,0
Non-binary,26-35,Yes,99.17604657952764,-203.46331253677255,-0.6555533216207142,-65.66051199237987,-56.40963919515043,C,91.85956361039726,C,0
M,26-35,No,35.36995046391173,38.40535213220781,66.7921020363648,20.595740349664837,171.10800686394853,B,111.62082781469987,B,1
Non-binary,26-35,Veteran,4.261608240530642,0.2083970184768226,-125.05412377648683,3.0276306084007785,70.5110608303618,E,-104.15515487724333,E,1
M,51-65,Yes,-10.662014517180921,-165.78801622057205,-164.39000958329285,145.5514842585798,70.84231868956043,A,-137.9237014760201,E,1
Other,36-50,No,-3.536643472187156,2.7612853253140424,48.36757138380067,93.37452203761582,-11.976672516615132,C,175.96244296915978,C,1
Female,65+,Veteran,-40.9175564181716,-154.23460450336935,-129.5322467595732,26.739312243787737,136.75663867859402,E,-64.24597656821503,D,0
M,18-25,Veteran,-84.43560084275963,19.369647843226197,-31.566075059540065,-73.2689350380514,36.866870869778865,A,-122.96029357941187,B,0
Other,51-65,No,19.83704484003367,-19.32398751803829,-116.28190439933212,27.300139287988323,119.50389994904707,C,-51.112196522511276,C,1
Non-binary,26-35,Veteran,-101.08673809078779,-75.77728279330614,157.7706712871034,-66.16295986378708,7.083799483545702,B,195.42038650096728,B,0
Other,51-65,Non-Veteran,-117.90031276609776,-70.43172029994379,79.92978625833143,-17.137274129519938,-194.8726675053091,E,-100.49583445108435,D,1
Male,65+,Yes,-37.737259523287506,18.52428062845451,20.796504251680076,-5.131378047012041,43.56796943648415,E,-59.95375753530594,B,1
Female,51-65,Yes,11.580983685776914,248.6183851096484,-14.002951070810465,169.53886554470031,84.00015090194191,A,150.7742674317859,A,0
M,65+,Yes,59.037419000223544,134.88392515380252,3.035918103040724,182.76864731873877,236.73707692609943,E,72.27698808027598,E,0
F,18-25,Non-Veteran,19.90154511684851,126.21651042661337,45.428995230407594,64.7567108021519,9.795556878394237,D,-71.96083150076403,C,1
Male,36-50,Yes,142.28026468227725,66.66878074439448,-120.01637927272002,133.58101361955832,71.52879428468458,B,-77.49857312946008,D,0
F,18-25,Veteran,-44.92973296633742,-158.95302775449036,99.7185205956848,-56.334744117156134,84.40538320419473,B,173.8290622848501,E,1
Female,26-35,Veteran,-146.44529730609727,125.96599760718993,-99.8570070650541,35.47036987247184,100.92102527834719,E,20.672739978496224,A,1
Male,65+,Yes,-5.140187745259704,68.23422069234458,-17.324984093140515,-29.41728074729643,-29.65824086371473,E,155.31319715532408,C,0
Non-binary,36-50,Yes,181.75528134424889,-65.63237762903664,-60.89907490917849,-133.31595195627932,52.14059945325997,C,-6.829818157812867,E,0
Female,36-50,No,-69.18377518273819,52.386539795821406,-6.906222162562586,-123.52542092346926,-79.06826909340053,B,-12.678330795566408,B,0
M,51-65,Veteran,-50.194340178186046,-92.04532891713038,9.085549887670568,80.18537234300976,131.834449074625,E,-109.14072476832885,E,1
Female,18-25,Veteran,-18.304371476764512,223.2564396247636,89.53437088756365,114.1285602781803,-117.28148084420246,C,117.77757923794856,E,1
Male,36-50,Yes,88.25676446723314,93.14821756408195,-33.84018380980843,-34.546720353516044,-17.599490165377542,E,-56.74314955000382,C,0
F,36-50,Veteran,45.98000135399547,43.84046179638373,140.32372373419835,181.61624810188007,-79.6365998394928,E,-36.137565588403795,C,1
Female,26-35,Non-Veteran,32.47912062977359,85.38598221139294,87.97333126583851,54.55911395073873,-86.26189861072251,C,-27.154642145762764,D,0
Female,51-65,Non-Veteran,188.4165003950825,175.7271453427801,-3.0238377189348067,-27.404133048233,-143.56645266799387,D,-71.88203334311714,E,0
Female,36-50,No,-32.671760571033396,117.99821825012502,-112.56738054669664,-25.724801851605328,-169.73934340570725,D,-25.369598594858683,D,1
F,18-25,Yes,65.891611306161,-90.72018536776137,21.3437675765594,42.91809906481529,17.406249740380392,A,-38.10038435930751,C,0
Other,65+,Yes,31.572053596995225,-90.59641591127972,88.91549601807695,63.52187386605209,-29.748214183345983,C,-65.42045306185959,E,0
M,51-65,Yes,67.02308570156987,-17.99597192360298,-75.74956718701998,-72.71965496867642,-47.54792693151545,C,-22.292764101686455,D,1
M,36-50,No,-15.975727776146345,35.668967497168744,140.48540738003362,61.428845219086384,-16.859276475523536,D,29.318369402719057,D,1
Male,51-65,No,26.891262209126054,-111.50619169500655,-90.73428583035967,19.54622936592753,26.087675840468055,B,-28.031581725531048,E,1
F,51-65,Yes,10.163981473944874,-122.61500141390967,-30.250440247289045,103.8671681856258,41.040041333609715,E,-77.69148668727401,A,0
F,36-50,Yes,247.2912419002431,26.503058539554058,32.32172703423972,-33.60753368797849,111.28800310913059,E,111.49085744355725,C,0
Non-binary,51-65,Veteran,75.58742930851004,129.59821822644722,122.71586997633695,25.846826229459285,-132.94391242657875,C,-134.44281895798102,A,0
M,36-50,Non-Veteran,-81.74875213538503,-44.42568902390324,-126.92501653630053,-61.037412606826265,24.784030552290655,A,21.82502436648858,D,1
Non-binary,36-50,Yes,56.29037224125698,-10.921934079643876,29.532084122512575,-18.424496320922657,-154.67756346190984,D,-120.16482093861538,A,0
Female,26-35,Non-Veteran,-141.13446883342507,-28.8540048384666,60.322872865847884,-164.53139418304704,-18.841638441757315,A,147.50796582321544,B,1
Female,18-25,Veteran,120.80604454193616,123.89900864914532,3.7304548139927314,113.1619881858419,3.190829743111233,C,-224.88491855811284,C,0
F,51-65,Veteran,85.61136093028658,-67.51314678415487,-47.10761413442224,69.41115283408821,137.68492346776725,D,-23.545042837442505,D,0
Non-binary,51-65,No,-148.19527680984547,73.70784058543988,-67.54593903022648,20.360247163930616,-0.05796733207066097,B,-15.949987664594884,E,1
Male,26-35,Non-Veteran,-121.95885677981335,-27.905826853692663,-85.06709788612397,-73.36845351698173,138.6262507458496,D,165.16571532736214,A,1
Female,65+,Veteran,101.0758888031057,-102.83929052852012,30.6107381401083,-28.450569015947806,107.07118124790578,E,25.787240624349806,D,0
Non-binary,36-50,Non-Veteran,-87.27350660282565,111.16512298497452,-75.98920314189515,22.30461275969886,63.826783648789245,C,204.5087233606718,B,1
Other,51-65,Non-Veteran,197.68135347852575,8.18304957893557,-76.60184581195179,-46.3119070974502,-73.86321358716695,A,41.49520282539807,C,0
F,18-25,No,50.9951521217764,-34.09248887257764,-44.38954701323184,-14.93061752878185,87.30998926030259,A,-80.08332758230586,B,1
F,65+,Veteran,-148.61590426950343,55.05755871343649,121.55788321181578,-59.09703490790571,-7.383210384789038,C,1.8893443279822848,C,0
Non-binary,65+,No,139.55050870255766,104.61543808953479,67.86577161018224,67.96493825684682,-15.216170131547862,E,97.56570557936519,D,1
Male,26-35,Veteran,-146.90741112630505,-19.67099999228072,-136.83373176152267,70.5044795836585,-82.48093918721862,D,-71.38219758044404,D,1
Other,65+,Veteran,118.87452048745541,159.63955952238746,63.82915117720931,89.41909515598651,-39.8931313109149,E,34.57049318125971,D,1
F,51-65,Yes,13.084736226028044,-161.93703885857707,-31.88388455337717,13.614049460373224,-39.6902152711106,A,-14.10595756814857,A,1
Female,26-35,Non-Veteran,14.335011388402446,110.47192707908931,-54.40055672015319,-118.05884851058754,102.8672057891679,B,10.150702037092909,D,1
Other,18-25,Non-Veteran,111.36062903132495,67.16043485365651,56.79452238612785,-155.98541145035344,4.393624506740938,D,0.08605644662868724,A,0
Other,18-25,Non-Veteran,-12.260588483616496,-69.23596140634936,56.63292005322954,69.6247477311947,-80.1946085547109,C,8.20208148228683,A,1
F,36-50,Yes,-120.64737730486112,-97.10632966566418,42.473182335272675,-105.83541780078303,-18.920179405251144,D,-210.10860067594933,E,1
F,36-50,Veteran,51.25087504762442,-172.05049781152903,-148.22386310791904,-24.51598987191003,165.1098269797914,C,10.487840736508545,C,1
F,18-25,Veteran,73.80662475861082,98.32459302955789,83.99165810657355,-10.518448222073392,60.53863593935668,C,0.7179173605933027,E,0
F,26-35,Yes,-64.42760536815393,-53.97918904745994,169.12256585088392,1.146932226603925,-25.239985502914763,A,91.34402288989806,D,0
Male,65+,Yes,-164.56612936479348,35.29068463763311,44.74316488684108,138.39279786408775,-45.9831247619709,E,109.82958949878363,E,0
F,51-65,No,5.365405501821088,-2.2219130957827624,51.34600071445299,-17.354280314609184,-10.285518506391705,A,-30.492246108540126,B,1
Non-binary,51-65,Non-Veteran,50.620785965300996,12.514785973936876,69.12059496973302,23.758625014817785,-11.275060055852283,C,-82.43844717567013,A,1
F,65+,No,-186.31062117202976,95.31705040204959,-66.364856304429,-189.51102591753994,-14.408110090020696,A,-48.071040782980944,A,0
Female,36-50,No,65.2031376066397,-9.05407608501481,80.09133519029903,-70.07678474221667,-52.15418623537204,C,-110.40093039741639,A,1
Other,51-65,Veteran,104.00570213203491,-101.91341696850998,-36.97535095862673,91.75203703573432,147.7513024557212,A,97.82126640602755,D,0
Female,18-25,Yes,44.46202022188272,-105.74227524012589,-240.34659763712884,-62.81689640503325,-80.0366374741741,E,33.26659458124599,A,1
M,65+,Veteran,8.220380028763058,-32.853541840628694,-52.859534902954806,68.10177966542103,69.38199868378788,A,131.07352061251385,B,0
F,65+,Veteran,71.27594906196997,29.715989120399428,-14.24181587780363,-110.73617757350004,-5.081351050883966,C,-144.7827797241535,C,0
