country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
China,-64.32746098980098,C,39.08921052340312,38.2824572901264,D,A,C,75.46292593428309,-58.88875999112447,A,110.55018714335176,27.422116969493977,-43.64083708617372,C,27.21727392057318,0
Mexico,-163.08508924690585,A,107.7495956397322,-22.926136056599628,A,C,B,-190.44844575099233,-100.10774710392856,E,-44.18591062841163,33.47616126141458,120.23673448126937,A,-140.3721502019117,0
Other,-56.70865111517267,A,92.39386551261522,31.45584529798495,A,E,D,43.95324152604989,177.74035598240238,E,-115.08826368819423,-10.441411721997179,-48.28367448608606,C,24.974726941326768,0
Other,115.44866704867471,A,156.1655294930616,142.07249454911607,E,B,C,-143.5793812936715,71.24342120824136,E,34.66190743945128,83.09796101233195,-51.788096253415446,C,53.72450862758582,1
Mexico,50.38256378564186,A,72.34532200751465,-110.36325961538816,D,D,A,-39.63834169939974,-21.098325053068823,C,-15.212842088360532,135.12639733373607,-135.8036378402508,C,-181.13364006881244,0
China,-1.7509815378650742,A,-13.109101130789194,85.38866401788334,C,C,D,143.59609195173104,-20.960578671668408,C,-56.223948853302105,124.27765432712057,-49.83347467665708,E,129.22527619105412,1
UK,-37.460821950513214,B,-20.308662933463324,152.6482282288806,B,A,C,14.059830311642068,83.17612764975841,C,6.982488722217953,-6.309949605551468,0.39208145514488385,D,-63.61358522769471,1
Other,12.588373989051385,B,166.75884041518484,-55.55205925736272,E,B,D,54.68749858878099,79.73436108530879,A,-142.21114951150238,53.56027106619487,-84.89086870348991,B,-45.82218616448999,1
Germany,-78.01038788598417,E,133.69011759928188,-30.031023556769792,D,D,D,22.43725081464518,49.395362747082594,B,210.61381537932215,94.13412519366614,117.90756403808619,E,104.7094465008068,0
China,194.84901972525978,A,41.58742131347732,-48.01268555909191,A,E,A,-110.52551093493095,-124.56320156436276,E,-22.24320130032494,23.46951570742987,20.53555616976927,C,167.76218430322746,1
Brazil,107.36684181312587,A,-6.730664134382967,-31.547300823682694,D,B,B,84.97334566938571,22.84244700067555,C,168.13084593739342,-8.027820980649066,38.29171707920871,D,65.7568543721996,1
Germany,83.01107754770625,D,25.35073781681773,18.762882241587782,B,A,E,-64.97531655818155,179.4729582821794,A,-92.6435144749312,229.14546391880236,33.100988359804575,C,101.78522765158846,1
Brazil,-43.954787204110374,B,-112.01724614962197,30.80349193159907,D,E,B,-12.780476376710018,191.53281276631216,E,-75.8565450529371,118.5812517878287,128.679699452553,D,1.6653507207272975,1
Mexico,98.279634246621,D,-97.92038139843119,148.85800718610835,D,B,B,121.51946842858823,9.80612025551149,D,-229.7216512858683,228.90253335375226,-124.51414617769963,D,144.79781588265854,1
US,192.29212628140994,A,-130.3642628085125,-84.44828762591352,E,E,C,-70.90312839848303,-133.28830796286658,E,70.93871528882015,-43.63981091996734,-214.46933559389154,A,120.67439163085025,0
UK,240.3288339017475,B,26.283905177843604,-155.1594326578982,E,A,C,50.87672914375554,62.00887607998452,D,-164.2080439151326,49.429308233545484,-38.51695604483989,B,-13.84391179420103,0
Brazil,54.96702206567531,A,135.09883571493586,-15.382342083187531,E,A,D,74.1795407564695,-81.70550022354956,D,29.385927732978402,-24.153191581141087,-30.87265538632168,B,-104.62904256243948,1
US,-86.5058458294431,C,-130.48357335418862,22.54966641635463,E,B,D,-29.67724441627223,153.98979457507627,B,-103.5866399271812,-0.6409362171689468,14.805783779327502,C,-100.50839215227727,1
Germany,7.15391339624999,A,-92.25337128899969,-47.26976495099803,D,A,B,-97.63951043674422,178.3321029745731,C,-33.45867217396039,63.79976318117938,108.44282199240556,B,-279.9927001009649,0
US,-99.98550936836325,C,124.07680289316222,-163.92008998518918,A,A,C,51.58363902574271,25.319600908734905,E,23.16911296298286,29.064873944427266,5.668213776948776,C,163.1483135248772,1
UK,-174.92950500505623,A,114.96395646646987,-147.23323190686648,A,B,C,11.275272230108802,20.25215895811486,A,30.912670173828598,223.9834045639987,-15.624058192663481,E,23.07964499902285,1
India,-118.03297218871973,B,80.23090911621786,-33.95750977163797,E,E,A,-12.886167284069003,-45.60361045365816,B,47.809132301609054,-4.233459307370458,-80.34560126678038,A,53.462366461801295,1
India,54.41273183722226,B,86.66428607032307,142.59926596388132,E,A,B,17.74354808234442,-173.9681876442932,D,-4.290647477541822,-68.52671170894769,-52.52403237813815,E,-30.27115765468421,0
Brazil,-53.42631802233804,C,62.31888337600392,-66.42731186970788,A,A,A,128.98538311326107,133.7022103660382,E,-71.73723209900157,42.50627765690147,46.39929130539853,B,32.678027922071585,0
Germany,-59.99278942795074,E,-53.904565303480325,-103.71842963180463,E,B,C,-11.010351821012804,53.05509154476048,C,154.22059022757458,23.59176136736002,-16.843124306144517,A,167.51075710105764,0
Mexico,-77.95299335633068,D,-41.148362330489725,9.540721023018635,E,C,C,9.089402087927532,-66.44456649824362,E,66.51789470980964,71.67047404081302,-61.187045365993875,A,45.654869357271124,0
Germany,57.115268604797286,D,222.94651837620435,-163.9011218329501,A,C,E,-39.50497274455616,43.24057500546125,D,-5.061476206452045,68.77700645170488,130.40614520103748,D,70.78479402644908,0
Germany,-4.559480264602021,D,-250.6627830444075,-5.100503225744461,D,A,C,-162.47945854604856,-135.32259246905332,E,206.7293886620738,4.211881270927226,46.81159994310981,A,39.306272903819426,0
India,-13.154181881612455,D,14.48346424764928,-21.475474868970316,E,A,A,-133.13177025774934,-34.23561167271489,E,-46.77221481820041,-65.63657267389338,139.75863814122417,E,58.881202400158436,1
Brazil,-38.703928740327136,B,-117.98110175767751,-108.64656212908126,B,C,E,-62.124229256450846,39.648398493319434,E,18.4632124084296,-28.38320497581954,115.6451870535249,B,-123.16947556039632,0
Brazil,126.54597503558223,B,-20.457843254937195,23.32595374418683,B,D,B,-23.503683701752013,44.99200116158911,B,57.69343943000731,41.004704782891636,117.18027475279843,A,-4.848669465620136,0
China,-52.26857890347401,E,-154.40807784084953,14.582563382815236,A,D,B,-80.77443252649005,63.854081533045246,D,45.71956013725725,125.94133748397216,37.47507371992227,B,-101.24655400846234,1
Mexico,88.02770362341471,B,129.45479312022943,-79.29125483642994,C,D,A,-61.301963148571694,-60.191680385331715,A,111.73737884086488,-171.91389768982802,78.81293972961704,E,9.746121085650385,1
UK,-95.21500240675417,D,-68.98981954040876,53.401634387947716,D,D,A,-20.513921068959586,-196.47413419977224,E,-10.172872939987952,3.6392820144292246,-24.119997827052934,C,86.41608957175335,0
Germany,54.046572841723886,A,-191.03373764470632,96.05140036859481,A,D,A,23.18818455971171,43.6820949579283,B,-1.6540185176059388,207.64604299231527,2.5728611221563473,D,64.78999106422168,0
Brazil,-54.470979405695594,D,-36.59209960213259,67.63282005938943,A,E,E,43.73993295701543,-19.04190615897904,B,56.479962253742556,-30.393530796835943,80.41009824395809,C,95.49287382951147,0
Mexico,67.96374351027144,B,119.7878463879667,18.659779423887827,B,B,D,64.01476363303448,132.46444859958382,A,89.46281377866458,-72.02073962460652,193.39554201020874,D,148.14649063206494,0
India,75.88855059965432,A,-155.37928291589367,-13.69097389781685,A,D,B,-31.232038971248162,59.1104899204564,D,-149.50890611784192,106.60155702468512,159.42547123668135,B,-47.05021422279197,1
Mexico,73.40837297815038,C,40.480496861652895,189.06520267104733,D,D,C,-67.19716226246207,24.41900775734811,B,68.59307729972238,40.10855979049346,-96.55926922262019,C,269.85293053388375,0
Other,-14.343167338411824,E,-204.34601524047244,-102.90748285118399,D,A,B,-88.03041590839827,22.233873841968805,D,-153.538041864881,82.57707484430861,-95.36672723546388,E,86.291439161894,0
UK,-62.69877554053611,A,-103.16272634197632,131.9848655424223,A,E,A,10.737819835291306,-88.86459981759349,A,-53.79121251941438,-2.871258130716312,190.5995993207565,E,204.93390216786582,0
UK,-39.84143224714345,B,-83.7693006072218,-7.142610892725271,B,D,C,11.84942633557036,72.54116459698345,E,28.915199079289934,-58.85462597230568,85.77639991640788,B,134.37987855393988,1
Mexico,-72.95082922462919,B,-44.707296559291336,0.7078537068192338,C,C,C,-8.678468190167685,113.15726083780547,B,100.4211559518549,108.38814937087275,-77.9671752089263,D,-76.4906118699161,0
US,-75.45875376923232,A,-16.778161933602863,35.92419663341874,B,B,D,-36.31883723173589,89.9067944497332,E,-54.60372851992038,-66.71507776113968,106.80419195144688,D,72.13142606734382,1
UK,72.52154863459081,E,88.994031677697,-81.70311085076783,A,D,C,-142.0142342520366,-12.335818282532502,C,54.21825588755591,100.42341521301863,70.69661791989932,A,34.725988002667464,0
UK,-260.92951749883304,E,79.11302931880525,152.66359437715323,A,B,A,-7.268245017483149,20.314045076260474,A,166.09809714372847,-180.23412799950964,-76.58797587896899,D,-77.85689842038114,1
Germany,-65.80209101177859,A,-57.5810334512885,-1.804254414235136,D,C,B,74.54996482917966,79.56429946915574,B,-19.18488017717412,-90.08645002138928,166.38260517018261,B,118.1458819571667,1
US,-29.701743109976285,A,-2.3329529765737322,30.150898647178014,B,D,C,68.50668048689754,15.278669560127502,A,6.836090512481162,112.68638013748622,-97.7009827757359,C,267.6766262908996,0
UK,92.67432705089963,B,-10.523833521983434,80.18961591717553,C,D,B,-0.0900916063400301,120.76124949030158,C,130.1267227557645,102.6264746838067,158.22137940339184,A,-199.4152826620333,1
India,103.81948033968989,A,58.405838091285375,84.61273201958218,D,E,E,11.818666550836095,-122.58976092147445,C,-161.66479748143846,4.418019820761699,-33.47744903908038,A,-116.11892009143949,1
Mexico,-12.343404287905217,E,-28.107077227007803,3.4828076889860884,E,D,D,26.775557463377858,73.51264865694431,E,107.58972975002932,110.12905832377697,-101.94373069612945,E,104.8957960353281,0
Brazil,63.03143837914327,E,30.470799202264885,-30.65460439255869,D,C,C,76.15020248674365,-154.41790865338544,C,29.86140987787987,19.276575241203478,120.9172086315205,C,59.820809706886905,1
Germany,-201.2777717897638,D,224.83042554837596,84.64307898088,D,C,E,-131.8884603475508,-12.036490998826016,C,15.424259631538906,14.417108202797667,128.88725821973412,A,-44.4074187015741,1
US,39.56304940942305,B,-4.797841083407077,233.17685493381913,A,D,D,104.62475365924675,-0.6123983783370506,B,-110.93711500881433,-157.94278831489385,31.363241429975474,A,-93.01356757787424,0
UK,-88.62336937140401,D,-66.15077407935847,-114.81964449589479,A,C,C,120.55407124493831,-93.00552566718373,A,85.02171674349869,-303.12927257933876,118.10428138671828,B,154.3744611878497,0
Other,76.77304896489939,B,-80.89344038529802,-168.6947436086712,C,A,C,25.269629886429634,42.674253155411165,A,49.72553152385377,-61.877741326535144,-95.96775609897932,D,-95.49585428327939,0
India,-33.317795758592396,E,-9.075583872535306,-68.44677040388495,C,A,B,63.24438294158007,-23.35711589418394,D,-24.698182135031274,21.676772347148326,177.0417456021331,B,-55.523048103140596,0
UK,-164.23676670230424,C,-33.11481524978455,177.02992097885166,B,B,E,-5.023030760621257,-98.30643040587452,D,-84.9589553876386,-12.724179091018978,-3.336643785206265,E,222.89463008368205,0
US,-60.836078768918334,A,-139.78001200847947,-117.20185551146984,B,A,A,-44.16244324371369,245.56051327284382,C,50.85753057937412,-128.61715313827884,148.9591216956605,C,31.31430109037825,0
India,76.64972794546269,C,-32.32755174626757,-60.897834403569306,A,C,C,20.822006317524313,20.722733465462433,E,66.68682773553378,-0.5994761096758813,64.89631891932456,A,-105.79289816099518,1
Mexico,2.476553215933149,E,61.969694124930164,-29.893122237259472,D,D,B,-48.97077243312917,-103.74717544147876,C,20.345671552649428,78.43429452485715,35.49403797528237,E,-183.61184481350793,0
China,-37.502579877259464,D,-110.9552498045923,64.81558966081694,B,C,E,128.97635868097035,-87.41557398500363,D,-82.79369268194048,-41.834828541233485,-126.9451530290536,D,20.659042731904485,0
Brazil,110.56958377932413,A,-35.77032009367969,-74.78616074043228,A,B,E,-209.6497701442066,3.9339983937890755,B,-59.54106363117001,-24.997228788723387,-115.71877106518083,E,-22.27789733862996,0
US,129.5040444862919,A,68.60950622825067,18.20929872820088,D,C,D,28.1828154865542,10.62267059367731,B,269.2857644361659,86.63220349408985,-61.53751005026549,E,-125.47830059111647,0
Brazil,2.239246771116325,A,-86.53029501619228,-60.19478338108208,E,A,B,-51.39268425884447,-37.674206751994696,E,92.34320794954407,116.33164179016771,-100.63551252562904,E,232.37815217549448,0
Germany,43.742219752990444,C,-94.61182488842769,276.5781414676552,C,E,B,67.95292860959859,146.5439929197563,B,11.549226440290383,7.053254164867992,-96.06475795735776,B,-156.27355130425465,1
Brazil,-97.79690102818313,A,40.536838536294525,-128.1819063662076,E,B,C,-115.47992583178426,-154.47864795163125,E,-13.12504134471725,184.79815208527577,90.45244310580028,C,117.73965327370128,1
Mexico,4.778034671881184,C,93.43289568257218,154.84528999961935,C,A,A,-13.87699902887054,75.60492644716535,E,171.45228800123732,59.84782410535594,-52.75982741439871,C,69.88496379189043,0
UK,10.495589327620003,E,-134.6138168627059,122.49206281734888,B,C,E,-152.02354374617153,40.02838402451366,D,-140.89339713923877,113.9221838319614,7.6125989624560315,A,22.164888271387355,0
US,120.70683412576457,A,56.16337180633705,107.17218003141757,C,C,C,-23.414144637386944,128.8920951707067,A,-59.746985956556934,-102.1729960611052,181.1431154168558,E,133.9760410006147,1
Brazil,156.564170144107,C,-85.32260365578723,-38.255010135475445,A,D,A,65.06131076964182,207.4762007669928,E,-124.57525962693722,-78.34816626016557,-29.035014681590845,E,97.32790112262396,1
Brazil,16.092026126696798,A,123.25571618975258,61.43669341077602,E,D,C,212.72616184440847,107.88241431072711,C,-29.566682227462778,86.04310097547682,-4.58134606273409,D,-90.22929098778927,1
US,-22.912076502033425,A,63.684322961443044,18.96124536107688,C,A,C,11.287776840751928,122.30667368136045,A,-24.09715740992131,87.65448291460166,-46.47448151547092,A,50.12908395628287,1
Brazil,-12.536368963473135,D,-256.0096262225035,-192.9341990013103,E,E,A,78.13407554007759,-127.94067623667628,D,62.40399602277509,123.74044352045219,1.8025393475297433,A,134.80675352210133,1
UK,-4.963435711684342,B,-76.41643677615684,48.10638260564915,A,C,D,110.35529511972912,-41.31933349658705,E,-187.03272405775226,62.878789854249874,60.295627940671395,A,137.46101307657048,0
UK,311.3422498608674,D,139.6185825080394,18.08233177550995,E,B,A,185.53005828712637,8.53278878694354,D,7.002219185042259,98.35777740722364,-44.45482627968158,C,119.71802980403103,0
UK,3.6115584934806737,D,11.658038932195357,-140.2981530620151,A,C,B,207.786739916073,88.22439057542314,C,240.81241858696254,-14.171762699333135,38.62168911943873,D,-81.66000334911347,0
US,-16.811192815363825,E,121.09803341122833,139.41331126737373,B,D,E,-55.176626457313475,35.18954823747925,B,49.29542730936489,-123.40338603666005,80.0440392009065,E,185.68638366713176,1
Brazil,-167.59727766223463,D,114.12532777139339,141.11200793620378,A,A,B,94.64232173872519,-55.92505928848516,C,117.0955583364137,50.277632123236025,-7.167935421427184,A,-128.94049599202424,0
Brazil,-60.84363598843597,E,-41.067381882865014,81.30784833676816,E,E,E,-144.95009293409615,-85.92108761724961,B,-73.55098209847725,80.86273548859509,190.2238113793018,C,8.11527569071402,1
India,134.1853405901553,B,-317.6318223220774,-104.95813165325319,B,B,A,42.06415563562046,-152.49060081296244,A,-5.152939662847655,12.652205578615497,170.47710074205662,D,-28.56235190470981,0
US,-134.89508352320289,D,50.34896381418042,194.61527608677446,B,A,A,58.97607477745813,257.1390626500355,C,-65.03719973426553,-132.92706823396156,-9.004478384245314,A,128.9693239138538,1
Germany,64.60813974352476,D,29.55870085258,17.916240029830284,D,D,E,49.71963979888093,-149.0321897040046,D,-33.422057298642,-12.809863012144913,26.25077938544293,D,81.82988502713097,1
China,92.85645387447128,B,23.658521396647515,-30.919025639298503,A,A,B,-110.42367486200466,188.5113973337295,A,-5.191200484276379,-74.89678623562112,-69.96363811256442,C,2.355789590655998,1
Brazil,-129.71096369010178,A,162.39643949724672,46.62822167264284,C,C,D,-11.335546243560982,-59.53165376091184,E,-140.09986747384653,49.44610201097884,-125.11801487197629,A,-212.6222745277811,1
China,99.56507773789056,E,169.42361082573393,25.520078052814167,B,C,A,-26.364692515093257,152.13755357145862,E,12.904578700424747,103.06528605157759,-72.41040612808132,C,-33.537486171243856,0
India,12.609578929050791,D,93.56935035187348,66.62003743703565,D,A,B,-186.08728601061458,-6.231482955051837,B,164.9783133289392,87.15381380168098,127.36031168657502,A,-93.43004900388293,1
Mexico,7.932617801567544,C,-71.10339934503315,-177.54968262814518,A,C,C,-136.44188147426078,-40.223788461415495,D,26.4482721121471,-93.54402110762695,-125.61601801752012,C,10.654421030143148,1
China,37.43196093003778,E,85.50568037767499,-47.3456859034393,A,A,B,67.63597091378692,49.123145652521785,C,-42.18970774159851,-114.70003306629002,-100.32346061789954,D,76.62684241921389,0
Brazil,152.9429759497765,B,161.01087952142683,131.55378235536654,E,D,A,21.787907989454965,93.44155993011502,D,-14.898267702262327,29.811869161665687,-71.62459451365051,E,-140.93190607446408,0
UK,67.04676372805602,C,67.376163502015,29.52930733804339,D,A,B,41.55210566355597,289.36395333400856,D,33.64940319680571,-49.3588941431098,110.50201373791562,E,56.49619998798673,0
UK,39.57001424194363,D,129.3969068640964,-6.244719546370479,E,A,E,6.914590671136893,-70.42924786219137,B,-7.585174540090454,-56.461863314073426,-179.95151221517642,D,-28.9872746698737,0
Germany,-64.55463513281873,E,202.9124102864956,-45.23558351074694,A,B,A,49.737772085358515,43.120927120109094,A,160.17058102619308,129.60017346197944,-108.92446587816637,E,-32.852444552480144,0
Mexico,82.07492163412444,C,21.290353339207496,-54.45250935948272,E,C,C,208.43805326557424,-6.08375478321373,B,-25.508834005835418,-75.32485561504998,-97.63347258565723,D,-148.8446298938362,0
India,-9.188534202610544,C,-167.45943201006787,-46.178299842796044,B,E,C,47.789489748470025,73.69796470258373,E,79.13222027591151,28.674321718518065,-89.2847980822961,D,-156.38589155284478,1
UK,79.41736330727099,C,-13.667471901582044,80.52860789177753,B,E,D,-2.2614652055922377,22.080606996090964,D,-5.120216977388314,-196.72448452556338,13.842735925441318,D,80.59577070524301,0
Mexico,143.0965491192404,D,-95.49517519766174,5.358713517304372,A,D,B,8.922960219811745,-103.94099585341353,B,82.79182246339965,-39.47839766500819,-98.25062314062572,B,98.51217982000442,0
Brazil,35.403028482353214,E,95.26003843913792,-21.75151756402654,A,A,B,-137.1124266516513,-53.902227947755364,A,82.32996781147499,149.8917925437234,98.33262114535097,E,-47.84053819301938,0
Other,-134.79001203300905,E,95.37864711644731,133.42659516381661,D,B,B,97.36216891978479,-44.58166736819562,C,66.44526803253234,122.7873613414638,81.50555998176432,E,-241.761272773116,1
Brazil,-12.929092799745115,A,-24.026075650343497,61.64681568318721,B,C,E,-148.82365699072074,96.80679355568763,A,-22.818323850334004,39.183615302126405,113.12682467734267,C,33.40453355579583,0
US,-274.629403675048,A,-4.997723080987572,36.922513697657145,B,C,D,14.122577153520815,93.24067714377698,C,68.95939660727906,-127.64980921089968,10.893092467064246,A,26.888823702575703,0
Other,-32.41187675374655,B,37.20390049738772,90.34497156319871,C,C,B,-53.71749221063745,-94.97457783916829,D,-164.98594462016126,-217.12010600282557,155.54992306310237,E,65.67465408949879,0
Germany,-77.13265798885443,C,-23.48826409697574,138.22174804676558,E,B,B,14.620713063097062,159.53696413506063,E,72.45963044109685,91.19142651960924,156.0459873410842,B,106.33255266274813,1
US,-152.99424699105055,E,-105.7583760782962,147.70449551166473,B,B,A,-196.0565957355287,88.0525341538617,E,-54.11632099826609,-151.2751771179107,39.93484998520824,A,-210.75749899634323,1
Germany,-114.46018369789981,B,-163.1176873405473,-48.19583633212222,B,C,E,51.686413749747096,194.91377758668395,B,-37.308624554726364,-5.395507907597242,55.96260124609566,C,132.24231433258785,1
China,-151.38914683832505,C,-45.61598628078764,27.883365041465396,C,A,D,127.49406289484281,-127.57835163464053,B,58.41531074169776,-67.87339550684423,-61.365755030948755,B,78.59424626261792,1
US,-74.30152968802646,E,224.71515740922837,-39.59762037871512,D,C,B,-83.73127536041201,65.66714414201532,B,6.11316415391813,-63.935905912817795,273.1641739563974,E,-23.843571105014913,0
UK,17.183506676830845,A,15.988357505060607,-160.66551140722257,C,C,B,-42.745036569168306,3.041496136308501,B,32.26295903006938,23.003178410607596,115.8929590284383,C,21.318593379539173,0
UK,-188.93519950680232,E,97.25606326044468,62.36382219026824,A,C,C,32.24747586466092,19.79063963869393,C,-83.82931264749666,30.36297382740259,-159.02835614980015,A,108.44585300479818,0
UK,205.84038266520355,B,-56.13402890912027,-138.47817967724677,C,D,C,71.33586335077028,106.75185693256277,E,52.87339627535494,-32.840649798937434,137.1681277361782,B,113.29590970125982,0
India,-104.7477959848217,C,-122.54533137317303,1.9978515174698281,D,D,A,-27.369581499925804,53.740357011443905,A,-25.57054459943969,-34.798528363451794,78.76025177892603,E,118.62007613697043,0
Mexico,-56.23494112125481,A,-101.43176092015655,66.90752665629759,C,D,B,9.926505655616195,98.52383714094509,E,60.59945068392404,71.91624368259208,32.14162507601212,B,77.42643433710165,0
UK,135.62530000191737,B,118.18733380338806,84.23660108421662,E,B,B,95.3545759422184,-30.66882929117497,D,142.91305052821056,-20.454080794211684,48.551795762104824,D,-203.323032317761,1
Brazil,-178.88731364518858,D,81.47299878654668,42.206516076010516,A,C,A,95.52263121800071,-47.723136601637485,D,158.52951834889802,131.36643594469217,-76.58505156374486,D,-18.5391869048005,1
India,-11.193635145305935,B,-35.6216423717672,128.92486122879507,C,A,A,54.843185526500946,-9.705276102375302,B,-134.7036414112087,143.88421798672888,98.79009971571001,B,-151.41168091739837,1
US,-131.54436507265007,B,-117.68997458930461,-18.099892773588667,C,D,E,-99.46466125548791,-86.721285583831,C,84.81223177592858,-122.40826460217649,-58.84465635736018,A,-73.08290944291215,1
Other,143.49969371523957,A,-3.8220430851361793,-10.606657764671311,C,E,B,75.79579409427734,-146.69873531981054,C,85.96365606712925,-17.724225865390135,166.90441050536003,A,116.92129463298191,1
UK,-89.77569785300484,B,11.971275921033744,-87.0155050156335,A,B,C,0.9697893612555664,0.961713184691464,D,12.276215540624795,51.14417888849817,77.16267415109132,A,-36.63126530921181,1
China,21.126508481279135,C,90.65757274596399,-238.06913689963878,A,E,A,-40.1422252621338,-118.56302197009595,E,-196.38615877076742,27.19153708462902,23.846701578904952,B,-111.21372619350768,1
Brazil,145.02736129349353,C,-29.65143599837735,-66.5903172086683,B,E,B,-4.852310166393244,-49.106667297117,B,-93.32598330115326,73.22920896640248,20.698599708215355,D,-88.7866070373064,0
US,55.804454462152854,B,159.02091690831543,-72.01960184739488,D,B,C,137.78240574270413,86.85438496242351,D,-103.39303278967779,-49.134158341322006,-90.09920476423711,B,91.69987646334917,0
Mexico,14.364772486672681,C,-12.456333369295258,12.578979816832476,A,D,D,-203.73807336765145,-77.02163871494514,E,103.67648254790937,-92.61999814601326,69.57701465687117,C,163.1217417096957,1
Mexico,79.64751043071068,C,-62.16089861480025,42.461336646811134,C,A,C,114.99230881810412,87.2632734905292,C,-124.13362475732424,-12.652886812176334,-174.56088684314233,E,-100.39034220730225,0
Other,18.9185352674154,A,22.441494103349115,29.233232480925924,E,C,E,28.519231118173483,95.04666801616882,E,30.193505576130548,76.72182984606401,-180.90762808224795,D,217.6733608733957,0
Other,-77.24764104906112,C,-95.84904239079329,142.28562830325154,A,B,C,57.12038545428687,-93.456499058816,C,199.46016848604384,-11.181306482918824,-98.32897604565548,B,-146.22972665475882,0
China,27.775489439205604,B,94.70485332437299,11.42808560943463,A,C,A,69.79284471370718,13.57169930990311,D,107.74036315486737,10.90779495397368,-22.533280488411116,E,-54.65017243941082,1
UK,-172.84644629679403,E,-112.91009209597331,14.179897919757797,D,A,C,-11.327422377787673,-1.8852000320261635,E,32.76501151559381,48.111787743078864,-184.5972499661094,E,133.31348296383874,0
UK,-14.892651055714193,C,-90.60450129325447,2.360823988773544,B,D,C,-86.198652325659,79.78222275042462,B,39.37744604970644,-44.829151603797776,-137.38710389660983,D,23.329065789125654,1
US,71.43099142812719,B,-15.425662667732935,-243.35718024075578,B,B,E,87.74342348714198,-80.7252328254938,E,-29.249531264736618,-99.29565782305934,-174.8802904965203,E,-64.3848156553812,0
Mexico,24.75714839770112,A,1.3429290309209365,2.5052634764819373,E,C,B,73.45543579544585,103.88891225286878,A,-169.34636499472734,48.252607372402245,-20.70652140761261,D,120.92797845490544,1
Mexico,25.72458939307594,B,-187.65696594837198,83.05685865211271,E,C,B,-81.93530148035222,-44.52590723369029,B,-135.77953172926073,95.3907495413866,31.610356955377224,C,159.29210776460633,0
Brazil,16.40613332940134,D,-150.6205927088868,36.648910454999445,E,A,D,-67.22960971971797,-193.92792910492346,A,195.6186611837486,31.2018063761827,-31.339143006823676,C,-130.27467687274938,0
Mexico,62.33642678135989,E,117.72450515286495,-152.3817403354826,B,C,A,39.91971255390983,-198.69604847598163,E,-61.742578967577145,107.81088517709061,-62.57990438439279,B,-58.398187761138296,0
Brazil,224.45335398649823,C,108.95338324229074,36.539763549879886,C,D,B,-54.00846180028156,-45.87091939091506,E,2.6031996281489747,-55.632708980278835,-51.99998626754767,C,178.83635081379745,0
US,19.372487797667485,B,120.67185772011814,32.71107709936496,A,E,D,28.430338094090246,-84.74529221457455,B,-144.777871719278,11.954408844175743,-2.4514780067618203,E,-270.6183668155194,0
Mexico,122.03146296467978,E,-79.99000826347387,95.55677219129566,B,D,B,92.11012233206016,41.197161128406165,C,49.3497010437275,-98.13109964253698,-186.82464846670933,D,25.887897700673633,0
Brazil,111.19826628903573,B,28.77232617587677,104.66935825416812,E,C,B,177.35631618046895,83.58197608232575,D,85.51696385537542,-47.18350533920998,-17.85269610011559,D,100.66231315701108,0
US,-129.07422107918921,E,-54.57308571978602,41.89330264906995,E,A,C,79.40858730863103,126.37216616784477,A,-186.65887664964015,1.9494501657711278,126.26563497058274,D,69.65545525389794,0
UK,229.19367800531788,D,75.07069525333854,-94.1313488685797,E,D,D,143.10780129726956,95.21958937902882,D,-65.67730358826184,-42.488631256542945,-151.2392251749256,D,71.99904454590374,1
Germany,55.4266846799909,D,-70.88592059159048,-94.88749386345343,B,E,A,-36.14314763162299,38.515074998806476,B,-37.35202746709594,-0.6748653979458811,108.6359998710644,B,-104.3377261024589,0
Brazil,-40.49426980472467,B,35.22365717647135,-48.280895074222705,E,D,A,-106.6774159303167,70.96918218483972,C,55.42333716690396,42.65073538774472,94.63117566373461,D,-13.534032966477202,0
Brazil,28.78994752989317,E,-11.800881593344382,-44.74037976835425,D,E,B,-82.04057869728246,16.528688807848766,B,-108.00426288068819,32.934834738024506,-80.0228416253845,C,136.30576589788944,1
US,-17.67793915852999,B,30.631009051255475,80.9916653130266,B,A,C,-9.92375142836428,-155.34441555394477,A,-34.10088279187439,6.219045457581435,90.07359322844837,E,101.35651357157995,0
Brazil,-127.96204203332732,C,-203.99459203656883,-22.078649786885983,D,C,E,149.68316440990534,41.816806544668516,E,-36.13909324248484,3.1527640225083724,-20.288805256846306,B,22.884018254127614,1
US,-245.38019657055784,A,-196.21561210390263,-42.56846924456244,B,A,C,-141.18655213443316,-133.52628896576283,B,-62.7880611880934,-86.63416711664837,-88.76052943729809,D,3.814683932808159,1
Brazil,88.08980639585704,B,48.277782061887734,32.37735409224963,D,E,B,-4.354632184597315,16.974822262747757,E,-12.977527313073153,0.1222308105292099,100.45858418552851,E,-63.42906040154481,1
Other,143.32723746847387,C,-135.89616478748218,123.72042470678582,E,B,E,-9.271177147257351,192.28484275974589,A,76.92035690991452,-114.12361753650757,137.72300325828442,A,47.9919044453448,1
Brazil,21.05316838934779,E,-157.12063951442912,49.88333572268654,D,E,B,-11.303187910410164,70.79138691278995,D,-66.32095257498315,-71.21297191472553,166.52518304033723,C,-78.01547347463523,0
