Gender,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,target
Male,Married,E,7.51113049926256,-22.289856906545886,-91.55366059171864,85.76071817395614,1
Non-binary,Single,B,-72.51881875620303,32.721932685468644,-14.444504567372544,88.87654317830676,1
M,Divorced,E,-25.616629591106083,-1.1995645420417533,-4.6234643971252725,42.496546568613816,1
Other,Widowed,B,-41.42887378945457,30.47134234126425,-0.21429509160646154,152.73480257747792,1
Female,Widowed,B,-168.8311075292707,-31.439530455087528,-14.145431978705783,14.61311506017664,0
Male,Single,C,103.80729014007966,97.10407164732759,-130.2577972857166,-4.374581974196428,0
F,Single,E,-66.72546120066455,-36.112760637526804,-32.91430729857086,-89.18416875960912,0
Non-binary,Widowed,B,-65.88105700247537,59.76257280048705,71.89770989796392,150.70774988189166,0
Female,Married,C,226.07891867287267,-16.51337218649048,-168.98791297726092,-88.96189986572426,1
Female,Single,D,47.49399924794598,-61.70568476089059,-12.996091437761246,-1.2837403449879288,1
Female,Widowed,B,-181.61799179905185,31.250851557326648,68.09489113377217,6.15340454302244,1
F,Single,D,210.84989802623545,-46.20809647789363,-31.203409083855092,153.37963997330954,0
Other,Married,D,107.022285016255,-20.86080783218853,82.67545131969987,52.66032031215685,0
M,Divorced,C,-103.6946927599601,-109.8424024057617,-18.00221500969142,-3.0740975712220404,0
Other,Widowed,B,27.434583159248895,-12.949492282370914,-39.88536706617206,-49.60848284822247,1
Male,Divorced,D,-63.378414118726326,84.82496896808436,34.57920599381007,127.96611863669018,1
Female,Widowed,D,53.35040873623711,181.37053719733055,96.63171696728244,-27.848396911001256,0
M,Single,E,93.70927025946273,104.9518270446993,106.58256643379187,-123.4042549553844,1
Male,Married,B,-59.59082074419288,107.94048068681235,83.56423567328437,0.08004789255445616,1
Male,Single,E,-53.85397796100349,-6.2470728162978055,52.223167439278754,-156.38610727023686,1
F,Widowed,B,-40.71669100404866,-34.57367994269547,-66.26758812016507,30.48944116163767,1
Other,Divorced,C,114.37608515996874,-69.12553480106337,152.15237006428455,143.9244333385261,0
F,Single,C,-87.95295469830504,-77.78053654496033,137.10831551231797,37.07747844370001,1
Female,Divorced,B,29.044100807042454,-33.23227054490447,0.5432299330228112,1.0120506323206566,0
Other,Divorced,E,-65.93171105191337,-24.591621623216202,129.16195863680457,-18.60263260838825,1
M,Divorced,A,77.87272838118639,-13.647762982074596,178.6855192487256,-31.135653541480085,0
F,Divorced,B,-0.6737474201258709,-3.3478516887710073,-26.705872831566868,-24.49086640506547,1
Female,Divorced,E,19.707065474633588,164.49843394214773,102.29218856386078,-124.67643990550556,1
Male,Divorced,C,-131.76085847278796,215.70963667144855,-69.52291286900048,-78.47845352702757,0
Male,Widowed,A,-156.68077964704133,-88.84808704955046,-16.78397112830539,8.573066554876476,1
Male,Single,E,111.89318912570909,-97.32838046378372,-33.25825873696163,82.20722000571295,1
M,Widowed,B,8.417492201651234,-15.573725027376447,-25.6659354838658,-76.62192108086555,1
M,Divorced,D,19.63644604257485,45.541319924931614,91.56788792620488,-60.53581769080642,1
M,Single,A,-162.7936585026022,151.48629344781472,97.22731543221062,57.63612886349003,1
Male,Married,D,-62.453405863803155,8.612652653369283,-72.14764287933056,2.194614517144826,1
M,Divorced,C,-7.878686015716974,17.037612981178395,135.57596293665728,-7.976565363081923,1
Male,Divorced,C,173.2333485266717,28.33177088997528,-133.61792379496495,31.804356361700403,1
F,Single,A,16.924767991670358,-56.02007182332218,-55.47616672962874,-31.46237603376141,1
Non-binary,Married,B,50.590841118781235,171.84471017258846,-72.95615367739259,-89.72741609069183,0
M,Widowed,D,-41.61018489152673,-174.06696061902431,97.55039588469245,-51.886569259177726,1
Female,Single,E,29.30097493129696,181.80470912972027,28.684235138146473,-46.5029471006962,0
Other,Divorced,D,-59.72594853192468,41.004359666892995,-277.96971052314143,-64.77811409161485,0
Female,Divorced,E,98.10691203710302,165.66126646002775,126.92873282099507,-24.681122042915412,1
Female,Married,A,89.04443871814685,71.9171296690898,145.71085825545856,36.664303124940325,0
Male,Married,C,46.928746401948224,60.908844958718866,-136.2239108631802,57.74536411476399,1
Other,Married,E,64.67249386852866,10.799976938251833,23.37167596626326,-145.0044227039089,0
Male,Married,A,-87.06246117451151,-125.11248401244102,-14.616230831983055,57.1993057754691,1
M,Widowed,C,-91.00053369506371,103.60171127783961,-5.031239812827531,-122.1187359054519,0
M,Married,B,-2.880012630000107,43.466214081671126,-202.95618288395679,-110.26909829535782,1
M,Single,A,25.8157923868752,21.891760240487177,-11.193373197560277,115.88932090786224,1
Female,Married,E,-31.792873053885923,-23.038941568347838,-63.05683594808479,187.51014279423896,1
Non-binary,Single,B,36.49128605075439,6.589358370431886,-5.634179730657401,29.173899603423433,1
Male,Single,E,42.16110228977264,258.67676594404634,89.47824246605714,-15.14977540532306,1
Male,Widowed,A,-73.85920658767999,-1.7389545472123995,25.616977916020424,125.4393316640147,0
Non-binary,Married,A,68.29647015836568,33.84066641715915,-44.28107350587517,-76.16549297688763,1
M,Married,B,-82.19232842144034,48.14225748072964,228.04530125081382,68.91409465722913,1
F,Married,A,-2.359680227610858,65.67672355751422,-82.54692293023037,73.7525722796701,1
Non-binary,Widowed,B,-29.62117828068211,-170.6559362506794,42.47804126735393,55.953879753088756,0
Non-binary,Widowed,B,34.761107234441866,-69.17778025099098,42.18172358911525,-236.37844402012385,0
Female,Divorced,B,-58.620505362087215,-34.835170647189734,-87.51192496211183,37.10506513907563,1
Male,Single,A,52.583484273134964,-24.338630085212362,4.759788752883996,170.494236527879,1
Other,Divorced,C,66.63236769111163,52.126101807369395,-286.0397912031234,-45.56681759859554,0
Female,Married,A,-35.3608077272261,70.3323935154636,13.434073943427402,-157.96828242173336,1
Male,Widowed,A,71.53101427753377,7.831529556269108,-64.23075847631874,54.94552190946301,1
Male,Single,D,-56.67857237209758,17.83845737433161,10.340259638012842,6.62283462844979,1
Non-binary,Married,D,145.7981703029965,7.740458731059954,-3.8861767650746772,-188.19914148517228,0
Female,Married,C,-25.389478504527784,-23.730819234839736,33.09161601121572,-103.55307405882253,0
M,Single,D,72.32217686889283,-44.19154952867892,22.408550988781727,60.318394519674754,0
Non-binary,Divorced,E,-4.263698098728368,63.08165248425727,-37.78576362723787,-76.33900314532806,0
F,Married,A,-23.833742179342924,-80.29452359696515,-221.71120950343536,-251.93902892807313,0
Female,Single,A,53.65104911256218,-63.28396517462218,-120.37476196788369,-10.92552567787982,0
M,Widowed,C,-45.31951916919025,128.224419326231,-16.979986944800146,-152.4796469290461,1
Male,Single,C,-86.65867250209148,187.2963120753839,-132.57314372150574,-67.81927514071579,1
Other,Divorced,C,39.30564425136577,183.6174028044872,-48.605952365170864,213.8022695823101,0
Other,Married,B,-42.67579036405096,44.6047407473411,98.23866928250901,-157.7511705969383,0
F,Widowed,C,-143.76022577563893,-111.27030711462564,1.7681191766019142,80.8588761533472,1
M,Widowed,A,-62.50962406289086,-11.338761696738821,69.27312660610414,-53.044257349829,0
Other,Single,E,50.90307476988385,-79.45338508487086,51.94979266325116,65.72280078747342,1
F,Divorced,D,-12.555596513184053,-40.2348308555395,106.40552375595196,79.92150225141201,0
Non-binary,Widowed,B,-11.989643870525416,-119.59275877138754,134.1481310949095,28.097543484072347,1
Other,Widowed,E,-0.321967811079549,-77.81548279440167,1.3141222877817649,-119.6406130940139,1
M,Divorced,B,-11.781025941141865,-159.70667695592164,3.99874037903383,33.44021604923545,0
Female,Single,D,-15.872343241706115,-66.44841740966882,-83.85094082513866,25.47334145152157,0
Female,Single,B,-25.27827750487093,-34.842574016159055,-51.24846093821209,-82.75340562795846,1
M,Widowed,C,-96.81821890230707,-127.48291691346547,-74.09448720435559,84.58839571891649,0
Male,Single,C,34.43336894126043,84.78978063185475,-109.14147674206693,43.08414348464112,0
M,Single,C,-119.72899604777176,75.03796875511902,-15.671057866155847,-113.85213090375007,1
F,Married,D,-26.80665873923501,-52.156118824452044,12.939226599895132,16.51349406521575,0
Male,Married,C,-21.816989756649342,193.91229454690964,-110.35014777371902,-32.58931743602338,1
F,Divorced,C,50.766611655455854,52.57276514720483,160.14394156597055,51.35052505470951,1
Male,Widowed,E,34.23403934511127,34.678834364084096,89.67027390928571,-28.0864035980829,1
Non-binary,Married,B,115.97000924524019,77.37845998933675,81.68420143022779,8.25660653148496,1
M,Single,B,10.854051549072146,133.394622733772,61.978062739837284,31.074856346418272,1
Male,Married,D,-107.38930639736502,48.06023424105497,64.61197552270957,-28.186030930542895,1
F,Widowed,C,41.86897540034795,-100.52300266635888,69.72338623253728,-157.08145995501994,0
M,Divorced,E,58.66413904492832,-51.331146654107904,50.24409230712594,-58.232329125139984,0
Male,Single,C,11.50194148604616,-7.144787156835422,198.99062343379467,-68.66411119177775,1
M,Widowed,B,-317.1354134008747,50.50129654427664,-120.15281308924193,19.872515446340866,0
Female,Single,C,4.754665464287121,106.86037498110721,-27.467158359367073,-182.22271062415868,1
Other,Single,A,146.76769689382755,163.53065948300096,-188.49288697720667,215.78206455416273,0
F,Single,B,-83.08928563479185,-24.421350029445193,-112.61626556009318,-75.98403785215218,1
F,Married,E,297.8632605049628,64.96054236183899,62.300080060589444,-35.67274416335221,1
Female,Divorced,A,156.4020888263813,-87.25919759594443,150.00309585005357,-43.76933295919257,1
M,Single,D,83.16259014988474,90.94292082503306,152.3851629520382,-30.865964215699226,0
Non-binary,Married,E,-115.21751864602612,-15.506308228225707,29.685077047574595,-58.961263537417885,0
Female,Divorced,B,39.44900574479373,96.50813739000608,-87.19463178285952,-57.85758199832637,0
Other,Widowed,A,120.42457075933646,77.60982123212366,19.167112006398863,-97.15805383952758,0
Female,Married,E,26.724959403689542,137.72109345888313,-97.72625878984047,-52.62061107322646,1
M,Single,C,-55.70599733887068,37.2363120890569,4.603542579454534,192.7090518869529,1
Male,Widowed,B,17.783909058081683,-54.32212168467147,88.39983159558575,32.423390647445764,1
Male,Single,B,13.70311512227454,-24.903774194361787,-125.02750646841199,133.60664191805301,0
Female,Single,C,14.254468061110426,179.2296945940173,164.04824343594981,28.24096006004906,1
F,Divorced,B,62.968552088263316,121.65060465663862,-32.41860274394771,-107.36113006540593,1
F,Married,B,-142.98588846027883,96.16986151206946,-80.17448127202897,142.48955104633913,0
Other,Divorced,D,13.112107320620783,-122.65210852801422,101.09188268407634,-175.00174264843537,0
Female,Married,B,-106.1585370495199,144.83673403211424,-119.19150057344707,-35.70462366832825,0
Other,Single,B,3.3468450823944793,200.19360273722106,98.271909891518,119.6494004967153,0
Male,Married,B,99.95509681801961,-105.02499969456684,-12.602859785005514,-14.52177379247233,0
Male,Single,C,41.02654771243985,-10.755746452300299,-19.64673708785711,-151.8274467101191,0
M,Widowed,E,129.82179462068737,-78.84550807693934,99.55853973707144,-72.19957865729232,0
Other,Single,B,-31.744797589184582,131.25060848179012,-46.64836578105023,143.1265873375703,1
Other,Divorced,A,-126.15555144437134,-114.28526294479707,22.560749797035186,52.46379643978927,1
M,Married,C,-26.42380915168862,57.84990283128489,-11.51740802316575,168.3441255462767,0
Female,Divorced,A,123.91534248830811,24.26841692673078,82.23536548613522,-105.70785500401732,1
M,Divorced,A,-44.581077263515056,-76.85039961588242,-128.99243613060347,5.951677596921588,1
Male,Widowed,C,3.8537089356680174,9.50153854867045,222.86007993631566,17.229155431800116,1
F,Single,A,68.04528155020058,-183.23497961501914,-50.402231822439546,58.55716541229691,0
Male,Married,D,-20.95192252157119,201.93104353572204,118.74937758548553,-114.25278062745869,0
Other,Married,C,-58.92362556071647,5.438829039812331,-157.8427604396442,216.39231907069362,1
M,Divorced,B,-220.04248708493685,-142.11390015391797,-102.2332926912015,104.39479779937417,0
Non-binary,Widowed,D,-65.68219055921678,-62.72026468995768,10.517520984834384,-68.32007115458973,1
Non-binary,Divorced,A,-70.85728733536929,60.75907588693287,17.635831511746396,-25.78266283270898,0
Other,Divorced,C,-25.44101234306966,151.54706047848597,-99.9806894226806,-172.17812951787363,1
Male,Widowed,D,-10.931559947182661,142.9680647136069,-48.28715734004756,136.35964690694294,0
F,Single,D,-41.77307039952744,55.64413586996396,44.76982576593656,-140.6247548110014,1
Non-binary,Single,D,-86.14244327245608,-112.91461177756348,-2.6055266927575365,-146.70290051992663,0
Female,Married,C,-63.9121623867788,65.34999230447457,-71.70204288218908,20.451914879766694,0
Female,Divorced,A,-65.8256800496054,74.80732528943469,-68.09383617538408,-108.13689764325139,0
F,Divorced,A,-138.58755257144628,75.09590905266215,-86.35201208730606,-76.45468012650956,0
Female,Married,D,-128.24138546587452,-12.982472371853948,-172.75658659214514,-100.55231528653744,1
F,Married,E,-0.8762102320465793,-52.85473973072359,-66.03920346959409,16.23656487851256,1
Female,Single,D,-21.45191664715332,-36.104558803097,249.57944684249065,59.77493701815002,0
Non-binary,Widowed,E,-88.21944967807886,-147.73551940696223,26.507090388980338,-106.67201135044817,1
Non-binary,Widowed,A,212.2836642421657,-15.338637431274696,143.0158076795145,-12.395507350958319,1
M,Divorced,A,2.6996600272237754,143.5047262320069,-16.895166179138503,73.23670394651593,0
M,Married,D,-84.98503704479306,12.629939109730707,30.223774925908494,195.65826736324095,1
Other,Married,C,14.706960009010114,-38.17784730755135,64.09184685755923,27.996505554043715,0
Female,Married,A,146.7007347867663,29.957559811850746,104.89174557903287,153.82064168632064,1
Non-binary,Widowed,E,72.75859057621,-84.7662304946164,68.23670352629874,-60.87422262772139,0
F,Divorced,C,25.641185886557384,-105.24349911171336,-74.1541058308804,-51.54014603475279,0
F,Married,A,16.830595831724022,-60.77992115935387,74.33966310806301,64.84699692836074,1
Female,Single,A,22.89349876667174,54.6219204417867,-89.74557389496667,165.82576516112104,1
M,Single,E,61.394876260973916,-20.932841459901557,38.79754265616793,-63.96191238182952,1
Female,Married,E,93.6637756655211,-9.255016277303524,85.57015251475067,28.09332872765118,0
Male,Married,C,-49.19930983136263,-10.970979008190191,-78.04240244274058,-34.791084185832396,1
M,Divorced,B,-75.33276511969757,144.7580832057158,-138.3882188819494,104.50532595902835,1
Female,Divorced,E,-113.87212776868412,-45.542152911237615,290.39189062813665,-78.79684306105766,1
Female,Widowed,B,-12.349851921479441,-64.2501801858438,-65.64199301145376,-12.45666008808119,0
Female,Single,B,-14.23811274362447,-43.80765567832442,-198.91686033584486,-184.7493054919946,0
M,Married,D,74.94536265347142,115.0646011717807,-304.85064263343327,102.44538532863474,0
Male,Married,E,-168.1690669679246,113.44646669499308,20.027112576346166,-12.664501812461484,1
M,Widowed,E,-25.86786229365179,-140.45274864614925,-121.96873419292564,-151.06776119011306,1
Other,Single,E,-140.74209636682684,195.34965206795448,68.0837729775401,18.360031819538246,0
Non-binary,Single,D,109.81633640712865,55.7056940533984,-115.40302134449965,-1.6862911378499694,0
Female,Widowed,C,-0.8650877352398266,-46.621073422438705,64.63043451324874,63.638625096867564,0
Male,Widowed,B,-21.12943960066796,206.27685327712692,-13.612059891737967,164.6441027615595,1
Male,Married,D,85.76527272163213,123.64197396752603,19.47205836558425,-72.1654759445705,1
M,Widowed,A,-29.633702114288564,-22.711711101477324,-66.33659645906965,-4.015411303269206,1
M,Widowed,A,-42.92046335116333,-104.98611927342216,-8.347584076815128,-248.52169648928967,1
Male,Single,C,82.64183194235835,247.99982905093913,131.77239067577804,-19.505486256221847,0
Female,Widowed,A,11.765872558054287,77.89691406571872,-36.025964738903966,35.119326552879684,0
F,Married,C,40.944597435021365,6.9758381452862634,-51.230881779243134,17.992753713882344,0
Non-binary,Married,D,-173.16345171588785,47.99228091020877,-96.02293110053783,32.44289759740887,1
Female,Married,A,93.48830729571166,-96.17809357288752,126.4205444913835,26.292201448218933,1
Non-binary,Married,A,-75.91082696559671,249.2200672799107,110.27028336114941,22.991912260359893,0
M,Divorced,C,120.55185413688105,-0.6769057803514341,-8.370004684285654,11.627872684383366,1
F,Divorced,D,-88.47599578374178,141.21173872275017,87.3994116701812,-46.937741761343844,1
Other,Single,A,-42.21696118552294,-70.4463160704204,131.12114710156976,8.22447387822294,1
Male,Single,C,195.91986891229917,-92.9562745438347,-65.25792666938547,79.21854979133379,0
M,Married,A,91.06306664849836,-41.46747083883924,-78.75182817053394,138.11762152971505,0
Non-binary,Married,B,-30.462262424049598,-80.74187660472082,126.82710686408423,62.97175116341758,1
Other,Divorced,E,-182.17845247910464,-55.020446920213736,-92.54163445042607,20.081697935072683,0
M,Single,D,104.08270998264926,98.82297111322892,-18.85762013758205,-62.77218768792699,1
Female,Married,E,-16.146340988066854,-80.62344509469503,-121.32130770699965,-2.3523374701313324,0
Other,Single,E,-13.818590306169215,30.158448326405445,36.46137499230344,70.98784063755714,1
Other,Married,C,-28.68705979086719,-110.35935596341105,-93.50117709614476,18.479234336595127,0
Other,Divorced,C,-133.93916537384146,26.466158948796338,95.87789640213072,69.93164254710854,1
Non-binary,Widowed,C,-100.74256997220729,145.0895450465208,75.10813815818199,77.38414286299572,0
F,Single,A,4.697737115041771,-58.13750333929957,3.5049491289153094,57.20203645425569,1
F,Divorced,C,-69.42225763679258,102.92158939296473,150.75797584435156,44.29355598112566,0
Female,Single,D,82.93519080862785,-121.69436176528727,37.73811657638804,19.939267753658978,1
M,Divorced,D,-62.197972059085394,157.98814668008848,197.48748336934486,38.55548148744291,0
F,Widowed,D,-4.219809274436049,-35.351815730990765,-81.80342999585254,-234.24619794048468,0
Male,Married,D,116.17166031292625,152.41141884708318,91.46372528359903,63.06174295867457,0
Non-binary,Divorced,A,101.38528094322605,-24.007585425706015,-114.04195089896756,-19.05812957071193,0
Non-binary,Widowed,C,172.66858940182067,-89.18971910923136,2.803968164619721,87.99666780561986,0
Non-binary,Divorced,C,25.548161957179172,-25.301531047859893,-133.8211653764092,-15.004841253633469,0
F,Widowed,B,280.59268094770766,70.19733431541353,-117.96255728784695,78.09541642516145,0
F,Divorced,E,9.998489541766496,-118.12684747749283,109.69038944189128,-122.49714997746936,1
Other,Divorced,D,47.9923921858456,116.67420363512979,-118.67906158837205,-79.4724721531932,0
Female,Divorced,D,38.01709061888286,-17.888837076754395,56.80942349490783,-63.39901012750888,0
Female,Married,B,74.35889202877173,88.92662197970486,27.147180529320618,-72.33253993215968,1
Female,Married,A,10.598271258066447,-126.4892051460644,138.91646282575775,175.42937587942603,1
Other,Divorced,A,45.990795336431475,203.11568467692774,127.14207181163457,106.34468766281093,0
F,Married,E,97.92765817483861,8.224682758911236,191.88659241471757,67.45505889603554,1
M,Single,C,-144.96139589952745,78.89445039135612,-55.64446459458623,50.60182725389518,0
Male,Single,E,-69.23807470528315,188.57497946000888,-30.755774176345806,-10.097662193990717,0
Female,Divorced,E,-43.50941310352081,-174.25702092223634,85.57847304116719,45.08739300787252,0
F,Widowed,E,-102.03861158735204,-28.751277141778676,-19.863864256478415,40.62676262423116,0
M,Married,D,-201.43762618667557,40.02546979276015,-162.9822576902974,38.247863879546465,1
Non-binary,Married,A,211.15277441985944,71.98279938381803,23.35190315015365,76.45338626955719,1
F,Widowed,C,-92.39320725789601,64.76245807398581,-114.7667148046515,-154.72606019705307,0
F,Married,D,31.498574523240574,-107.19999289548801,-25.26703939492274,3.4350679740843333,1
M,Single,E,53.75408108672756,25.51983679153614,38.69046088258579,45.86766938793118,1
Other,Single,C,79.07162894430697,-0.39425234170171386,253.99379055970437,92.17721223378672,1
Female,Married,A,42.92867573422798,-116.60831991142027,-106.48867901069401,67.6377216199862,1
Male,Widowed,D,116.9624095048766,-34.91233843403057,-19.161887499731183,-46.567850481800164,1
Non-binary,Single,A,-73.75889759915917,144.19312445662592,48.182631290933124,-69.47696434151473,1
M,Widowed,B,-73.33619929923246,-80.3438483290478,68.33809257841375,235.7124853834578,1
Other,Divorced,E,-87.50036434020274,-92.07378820029234,-216.6262474468752,27.307411857441437,1
Male,Divorced,E,102.33813913795449,34.50782169784498,65.60734246069364,183.97342441790374,1
F,Widowed,E,33.12439578972146,-43.508608331254194,-209.7537107541121,99.41142119292282,0
M,Married,C,35.8619899091583,-246.88365558796747,-87.70671418915715,-37.12580913917686,0
Female,Married,D,56.197614561834605,-70.34414395888405,2.522912177234916,112.60111004783163,1
Female,Divorced,A,81.76207507230077,-49.397280776920866,-128.9435268178815,6.859111972297878,0
Non-binary,Divorced,C,-134.8909987961263,96.10870568054276,-84.72212208359305,-85.51055048363459,1
Non-binary,Divorced,E,-130.24857387508786,-32.964079187352986,-86.50839131227507,-103.71530247718559,0
Other,Divorced,C,102.2055493419845,86.91438438521575,-177.75643433423275,-64.05047353999413,1
Non-binary,Divorced,E,-10.489267300511969,-119.58447250206778,-41.59205746086654,-72.01648674629054,0
M,Widowed,E,-141.45697048135838,22.113075152846136,-114.61014475495692,-1.729266531687688,1
M,Widowed,C,-4.016176336969049,-83.24976799892274,-12.943506342744163,51.91129660069963,0
Female,Single,D,124.71532328184935,91.70075316600341,-123.19144215809801,142.8712197248371,0
Non-binary,Widowed,A,-178.90622910359215,11.169926890042984,88.1090356947937,44.94233789733053,1
F,Single,E,20.910429145435426,-87.43249856101359,38.72761022519441,124.62867221504257,0
Male,Widowed,B,-84.9895591106286,-70.12014647507941,4.215829024519105,174.96294810519234,0
Male,Divorced,E,-76.88709124117324,20.797939620699104,-57.86307958069236,-122.97180922856283,1
Female,Married,D,-20.65844102951979,-96.09566386519005,-37.74754619981768,-21.641940101953335,0
Female,Single,E,155.01671194292348,-39.7368688709862,-104.80659290690882,-71.20822748719901,1
Non-binary,Widowed,A,-47.819514951555725,-7.194530151381446,-177.18834760657842,-12.297654549045397,0
Non-binary,Divorced,C,-165.0442690227083,127.68047140651055,-162.96625268384471,39.392371667507184,1
Female,Divorced,A,89.55733598164736,-96.62784564696767,-25.225959939964365,-2.642908267549231,0
Male,Married,D,94.98985347636095,-20.475477533571052,75.33970151741515,-16.718967608165734,0
M,Divorced,C,46.80375640339729,-59.20254641345966,71.72073441450914,51.379644103563436,0
M,Widowed,E,-53.966167969434686,98.77857792935869,1.029714409986062,-129.20844920424074,0
M,Widowed,D,-71.90813696291711,-44.83062857129635,50.32511012192189,-50.80766759848216,0
M,Married,B,216.73547332110545,-42.714595685120074,14.71819321166438,-200.52428195591818,1
Male,Single,C,-127.12445008074317,13.273782988720134,9.40129006775576,71.8028520402767,1
Female,Divorced,E,-70.41446918067442,70.18187239994188,53.217529954511846,118.20382244679546,1
M,Married,C,-236.55952259822732,137.42612989188262,-7.502975901216057,63.83578133083715,1
F,Married,C,-198.73771176434246,77.30086281922596,-43.19696769831608,-28.03700425279483,1
M,Widowed,A,-133.31308388240174,-34.11217433111167,-68.63155330652603,5.5052577235278255,0
Other,Divorced,A,103.4981647929782,53.82683058278894,-42.42480445281073,-74.52420865878673,1
F,Married,D,66.10838109565964,-6.6637814354508125,63.592196854731554,-165.29979818622348,1
Non-binary,Widowed,E,-52.86852687337059,-54.93715548496787,-159.95073168793178,-19.597697384127958,1
F,Widowed,C,-34.64979093860131,65.50705007258306,118.52923352767908,-47.844965380740526,1
Non-binary,Married,E,59.034828526224615,-148.82450047891012,85.36987690043286,35.4222798971249,1
Female,Widowed,A,108.663320732325,-169.9286768893266,-94.02076487217076,146.56182519444928,0
M,Single,E,-143.86075093738307,-121.18745869035779,56.064414610641236,66.42781577603212,0
M,Married,E,56.06374075654712,-162.85127506240877,34.198618925920066,-230.64223042311087,1
F,Divorced,C,-14.59172985021758,138.19226422948776,19.19459302506986,-40.036598936795706,0
Female,Widowed,B,42.43130625664173,207.80083813865144,-116.79529199646099,9.407539347917991,1
Male,Single,C,-40.12830217598956,19.958768551911827,63.38782255343531,93.26404156570422,1
Male,Single,C,-4.873097204695955,1.159657455761723,5.69523362250092,-11.747952573575887,1
F,Divorced,A,-82.83204500814179,-22.11960765007453,-12.106003553682708,137.43228888233517,1
Non-binary,Divorced,B,-41.43955231365589,-1.2453405830558544,73.41722968289896,-167.93592194377433,0
Male,Married,D,-120.94789600513852,-89.96740006485467,-158.33790332589405,2.7239222042129163,1
M,Divorced,B,39.10883056928902,-57.34827106959229,164.01381674314325,-139.4889658462336,1
F,Married,B,-145.62298328109077,80.6656304385188,25.84707806677763,8.041527212824834,1
F,Divorced,E,184.0110220252222,22.436803289989037,2.8945843517598693,17.51896910072764,1
Female,Divorced,B,147.88652935285148,177.99712696497426,123.7047053481394,-226.62512383654803,0
F,Married,D,101.55705435796862,-57.02040111389787,161.27353645623896,84.74146264635232,1
Other,Divorced,C,-120.51813392326942,68.8996702050901,106.30057658739405,9.559169798545405,1
Female,Married,C,147.73622778145042,59.15782796840823,-74.35478869741254,28.224146303285018,1
F,Divorced,E,134.52710808327214,-86.43181071877194,56.03824616036547,-106.99278012120601,1
M,Single,C,119.39807719212334,-4.213046944726032,-93.64968838478937,109.68031783373202,0
M,Widowed,A,45.08114237114136,-31.293753652533628,62.95225239603505,-10.707616652279555,0
M,Married,B,51.26577436434885,58.67723537715168,27.446597982637904,18.883015651844474,0
F,Divorced,D,-129.26220523142968,96.5048356892178,77.33625261336037,106.10707294440277,1
M,Divorced,B,90.54585412010272,79.54060394913436,-97.4627587604732,23.830610791501254,0
Male,Widowed,E,-63.46695349303854,-149.71822315174856,0.42824974729652,8.479085492866636,1
Other,Divorced,A,-24.27750450664249,-143.92602295010803,89.92645168185773,14.068947488296892,0
Female,Married,B,-40.346160557172,178.54283273734546,56.68001995152721,122.7184057190158,0
Other,Divorced,A,-109.6646232177918,-22.629653256500266,23.123093587037147,40.15863858202554,1
M,Single,C,119.16493477757899,31.305320449007183,89.01073258479997,115.05085061787155,0
Other,Married,A,106.12371107850389,124.63652147994362,-24.482014234092993,100.14431428368415,1
Non-binary,Widowed,A,-55.705810650451525,-140.63091845606485,26.64408776871161,43.70628643735443,1
Non-binary,Widowed,E,211.16842044969113,-77.45977508608168,130.609603292874,-21.063483178328976,0
Female,Single,C,-99.28842120190903,49.95450707546943,67.25861853542325,191.2352232969231,0
Male,Married,B,14.904837696663117,59.848692943833235,246.12692968430306,36.02418372120077,0
Other,Widowed,D,125.72564904247142,19.737559343153897,-38.93722907010308,-50.4029466629036,0
Non-binary,Married,B,-12.807162728867683,-151.69404289556272,-130.0672937972374,148.60862139824874,0
M,Single,D,16.464413932147092,130.136388400716,77.4739498272773,-34.11842010686322,0
Other,Widowed,D,28.81073521267557,45.232428474408636,-207.39252379571522,35.685429438690214,0
Female,Widowed,C,69.67228907228879,-152.91615731066364,-91.86452864177106,-184.58018306315532,0
F,Married,C,152.29889274113157,76.90866416354386,1.2213971906711745,-126.6969124418321,0
M,Married,E,2.5273866275877737,-116.70042092337553,89.17003777766861,-20.35442757952358,0
M,Married,A,-121.69323663334133,26.44704846274727,-57.588336552911514,6.303005641324326,0
F,Single,A,-67.3423057911446,-101.61916586842312,-102.87017548134543,-64.95050816743442,0
Non-binary,Widowed,A,65.48512805466136,-67.56082657695852,54.729349498998005,182.61405455812613,0
Non-binary,Divorced,B,-88.9965391263117,127.07988801190628,22.118543671581566,-141.254319998267,0
F,Widowed,E,-83.4385354294686,83.18818171371767,203.76273546115792,-64.78753204545934,0
F,Single,A,-211.88232735607514,-33.3773362710675,101.69707057038018,-37.8810910478669,0
M,Married,D,-77.32848093819922,140.14561584762774,25.530697135399855,81.18522557387837,0
M,Single,B,-104.5582016299972,24.733697463490596,86.02358858354393,-136.0503648434482,1
Other,Married,B,79.06189375216847,19.1266878722,93.22490361467003,-95.24815610714883,1
Non-binary,Widowed,B,7.718865269453222,-56.16191434522838,32.85821090356193,-204.77100770101106,1
Non-binary,Single,C,34.52786224745874,-142.3201991343595,-5.602007215452518,123.2500857926192,1
Other,Married,E,117.14071797242308,-38.86897357933328,-64.73108893595084,-23.438329445854343,0
Non-binary,Widowed,A,67.25407032565911,-100.69465362257688,-82.15522645847274,140.30543360851192,0
