Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
49,E,A,E,43.53535209057779,D,69.53245266320114,A,24.233674284185287,-59.445289786160004,E,-84.79546328692817,1
59,E,B,A,181.0720629367066,A,-91.0564819458019,A,97.85055580692732,35.391721587831114,D,-180.16880407607482,0
46,C,B,C,-80.60807967884193,D,84.59325305281153,D,-85.44844716623055,-87.84212146919637,A,14.468805506341265,0
56,B,A,E,30.010140802208955,B,176.74961685642606,E,2.653511201047797,101.39619068884392,C,61.50123601638078,1
25,A,E,C,24.074097206578564,C,-252.88441766534092,C,107.18802212065856,-91.37301361806243,D,8.041962728144968,0
90,A,E,C,47.07845936689204,C,13.428037116178713,E,-108.78305864811541,61.53321484401254,D,-19.482731215356292,0
68,C,E,C,29.82158575199103,D,206.82344217027583,C,13.570182824158783,35.73267820434107,A,19.894189588152432,1
26,E,C,B,16.79177832114092,D,-65.06832569935614,D,-89.4861965044803,41.18080956899161,C,208.71417974459865,1
34,C,C,C,-42.565907616826486,B,-116.12148300129246,D,114.92005638073948,-47.366733087035904,C,-20.262293309443425,0
62,D,E,A,101.24019595815801,C,137.28307111317122,E,-10.899534049799865,-269.5098336867423,E,71.8441311643179,1
29,D,E,C,75.68255091564696,C,-91.99507714007144,B,-25.306554366608868,-130.83805630047186,A,15.073324741377252,1
85,E,A,B,-49.19999501242966,A,17.944172481149195,D,147.52932782858903,-47.230942910397914,A,68.5210337011646,0
81,A,B,A,100.80601870004928,E,26.524231055475568,C,-134.31316496573072,-183.00190706048758,B,-79.73176079203125,1
79,B,A,D,31.360432409992995,A,77.6687997594508,B,59.57474462343977,95.5677870540065,C,-9.77883683568748,0
29,A,E,A,-63.314634147319595,E,-78.99060934732799,E,116.15682601485138,103.4253021927975,B,243.47486338129184,1
26,C,A,C,-32.27621990252926,B,86.95079686467598,E,-133.77841535220242,-12.74495311675648,D,-61.90984328239835,1
96,C,E,B,2.607951012373179,E,68.21787618303262,E,-58.376643092565125,-68.41677520402236,B,-26.823583745517244,0
75,C,E,E,-47.24375858208178,B,81.64958031014416,D,-32.143083122395595,123.62333873192695,E,61.74921353033213,1
44,D,E,B,59.26275502362083,A,145.26358824097767,B,33.202570268204305,-103.5327895257411,E,43.08805181141021,1
21,B,D,C,43.43359068851333,C,-82.12991699355304,D,-155.87595563384676,55.28137656316713,C,54.04789823752449,0
57,C,C,C,-121.63289150566786,C,53.815862948106194,B,-202.29410186514346,74.25945003971705,A,145.43024634473116,0
91,A,E,E,-53.88926361962938,C,-7.799181421203421,B,-27.38181083547885,62.7219642314819,B,-37.931057599352854,0
66,E,D,D,-200.26850159821566,E,-69.01563123559787,A,88.78971889520645,125.24109223792883,D,-137.84461530304495,1
42,C,E,C,32.224374183951795,E,4.877941659652444,D,-72.94598895865441,172.211357034522,D,16.599644560419545,0
65,E,A,C,21.672733203884338,C,170.71743201116348,D,-222.04481786948585,-144.69013101264682,E,76.29097186937986,1
20,B,E,A,59.77444371503668,B,-12.775242544007329,E,-14.919575796748722,125.55005948186178,A,121.17089405446937,1
43,B,C,A,81.72616175103997,E,-122.8143386037366,E,10.111987485785741,-19.002419480407458,A,-143.84978335010112,1
69,B,D,B,4.419013080722623,C,-56.176129101114526,C,128.91809662196758,66.27997027042713,B,-135.4646439322628,1
64,D,A,C,79.12506470220045,D,-76.21488710548022,D,32.46590736289423,-28.494667733170225,E,-14.62430738832912,1
95,C,D,B,216.8298772063256,A,-16.96636612567499,A,119.08467139618585,7.641298621323123,D,-164.32877626680545,0
56,D,C,D,38.459429962740266,C,-169.2223313974168,C,18.347634695471925,-115.48290520130493,C,-10.703548438366207,0
96,A,E,D,1.5056427546030446,A,114.67587747340038,E,188.2398131013781,49.6882101787448,B,-29.1766659682929,0
49,D,C,E,-189.22551079297736,C,87.68250521514527,C,150.24567879395843,120.72362756359547,E,29.387665930532194,1
87,B,C,B,-78.36465066818971,D,-56.002596279423635,C,25.781956704140086,27.77420669834202,E,-142.91726596481146,0
26,E,B,C,-8.012866921814908,E,38.406912651192066,E,-14.836352227393348,-208.97929394368919,D,86.68564596288466,1
60,A,C,D,-93.81971089914133,B,-47.63681011530087,A,-119.77795228800288,45.200282226262736,C,8.665534044623591,1
69,E,E,C,115.362636499604,D,-76.6583152973008,E,92.98418574375538,-108.31516065074369,A,-39.66696120687859,0
43,B,D,A,-4.2056382037853925,E,-20.374270328812436,A,-47.23298336166777,113.05270153336136,E,182.17577208864097,0
55,D,A,D,82.71684370775506,E,25.762595205409873,B,-36.613963937144845,-107.3583152336796,D,-47.74295230454213,1
62,B,E,C,51.76092347422352,A,47.54081614502314,D,10.031969249076214,91.98528202019816,C,203.51633092393362,0
38,C,D,C,207.6360052896272,A,-91.49321054496188,B,91.00724881862696,-47.99389203824258,B,21.59510353721438,0
43,D,D,B,45.39311947521763,A,90.19084726255467,D,13.375906868783261,246.69085881553877,C,42.611933697062454,1
57,B,C,B,-44.04589279397057,A,-0.6343204479385643,B,4.333725267986145,-82.40930045735746,E,-22.40263722336483,0
32,A,C,A,160.3820107617767,C,-120.6458981637722,B,-0.4075504850792754,44.18516742006584,C,149.46017337709586,1
28,B,C,B,129.96545061493,E,-79.21906293729715,A,188.5081825689633,-45.8716927468338,B,46.98506410555055,0
69,C,B,B,-109.35669965291501,A,-79.9406181053343,C,179.61588789312367,5.373168648918936,A,-92.51349279043049,1
36,D,E,C,-56.97048105061485,B,-43.7093545665263,D,-41.90275124116445,-146.20781742494611,E,-18.32302560084102,1
60,B,B,B,-207.14388828968833,B,-0.5988942814536422,E,17.774615129598338,39.516540104294364,B,-74.3329234844872,0
47,B,A,C,-163.47052646930186,A,25.906583455978804,D,27.903304703901444,123.5315997342978,A,52.535721517539734,0
86,C,B,E,110.24116771123582,B,28.886772326559985,B,9.93786067193156,34.14242523857904,E,0.6243444069578999,0
91,C,B,D,16.18790332483508,C,-157.63209910114207,A,167.12992910865435,66.84921863354582,D,-107.56396353831646,1
19,D,A,A,39.340115883417155,D,-160.78487844290618,A,-117.39239825281342,-69.21470680241406,D,70.23543877059087,0
70,C,B,A,5.658763844380907,D,34.6942568586642,C,122.25577942867636,62.01324971961214,C,-86.87111077927736,0
98,B,C,B,152.03045824331923,C,-11.290881129212371,B,73.16702317338518,-38.52302101209188,B,75.43781863114441,0
73,B,D,C,-13.383553739201199,C,39.44858035688632,A,-11.229299213298825,-33.792243764124485,D,-67.73968928203954,0
47,E,E,C,109.41740709192267,D,-18.598713207123797,B,-183.45269778993176,-166.96232591069503,D,66.54100313511968,0
62,C,E,D,-24.762436579192208,D,36.11580352241669,D,-164.29952845925618,-22.317825736173376,A,122.14036006616405,1
66,D,E,B,-78.50308970700863,C,106.37285627715087,A,-4.04897315604437,48.78746618475904,E,88.55580688468396,1
20,C,B,B,-121.98143423625952,D,-74.66672205702561,E,-244.59981971642213,66.29144708401988,A,-15.997732111707311,1
71,C,B,E,98.50936745400588,B,395.14026800872324,C,24.3921145119484,-71.64019944774847,D,-43.10403598151156,0
73,B,C,B,33.224131237364006,C,8.39561470235682,A,175.52422817095135,-120.83228976333977,D,10.4377633430456,1
22,E,B,C,-121.26345459755572,C,124.69804086705764,B,3.5197719597021013,74.65081746054956,E,-4.473530028200454,0
71,C,C,B,73.09975777889828,E,26.907962794709693,D,28.15340483014341,167.83492274621867,B,-23.014012342314246,0
30,B,E,B,-27.2005113054231,C,27.50023805251212,B,-24.861322108411844,152.43092250466194,D,4.319787207169515,1
86,A,C,D,19.850687978970395,C,-154.2568783779007,D,-60.43706517808172,-25.333094779653425,E,17.20266264993137,0
39,B,C,A,-199.19781779306814,E,1.727967076440063,C,-17.26766459829577,-68.08910858422088,E,147.5899927119793,0
46,E,E,D,-83.04947101708807,B,-33.08036343914103,C,-44.44374686832751,26.440994996020674,D,126.2149485273119,0
76,E,D,E,95.72730268026359,D,8.577328696714428,E,-8.082891392188607,53.18118510380604,D,-130.13186307976312,1
75,B,E,D,-13.263518872075924,D,7.483452401193418,A,75.7486907995712,-125.24863883565224,E,-99.676143367362,1
34,C,B,D,-79.26657103669254,A,121.29472302167297,D,20.897679878680464,-65.07930342307297,E,-93.74240926332358,0
40,D,D,B,131.97252881438553,B,167.53696543845828,A,3.561907412106951,-163.7350287725035,D,-115.21110320127113,0
94,A,D,A,46.1811774271086,C,13.693038496896289,B,92.72013266163256,-16.574913436045723,A,1.135738517156808,0
68,A,E,E,62.99566217201499,A,53.75692546887986,B,-61.92692383976572,-108.51679851371053,A,-167.43724977113712,1
39,E,C,A,127.54683424838223,A,-93.952235538653,C,-17.99073446595071,-79.74150526776755,E,-80.02545149358308,1
65,C,D,D,80.32632219908102,E,73.3656691159678,C,-113.33990798173315,-77.08315458336338,E,88.31128950970368,1
48,A,A,C,-147.96021136089038,C,-40.901537999684464,B,-34.84919259059143,-9.062253557097028,A,-120.15406504759245,1
22,A,E,B,-44.22242145500146,B,92.72939132199582,C,-159.00854394075265,77.67495959861482,C,153.9158360008576,0
89,A,C,C,14.783651169958533,E,-50.476250986794746,A,-21.95487793764619,25.73501954589999,C,-52.51503701820195,1
90,A,E,D,-15.800386108951377,E,-47.52806644809671,C,-0.3417175928253188,-7.507092627616552,D,-117.34988919547884,0
18,B,B,D,-153.97968021897339,C,11.839888622556929,B,67.14051459191253,-3.4020087748815033,E,-102.29603555089524,1
18,B,B,A,-119.03176794152135,B,69.45041411975544,B,-107.99227872411741,151.76992458212212,C,-35.191655721610175,1
40,E,D,A,46.39500224861374,E,48.926463904339094,E,52.42949679124473,103.40338291050753,C,10.234492365912946,0
74,E,B,E,-5.90015369681863,C,44.56164574724137,C,-87.27250746200428,-99.93250847767588,B,-107.87153304289457,0
46,B,A,D,173.38095560021205,B,11.216202829869685,E,-8.312585293648809,61.00304358013419,B,67.52201584779755,1
51,B,D,A,116.17366198215299,E,17.11622708516939,A,-42.05348894866527,-240.1989754038285,B,-70.26786645259318,1
54,A,B,E,-16.90736886553377,A,-62.11704271507899,B,48.71529798411354,-30.41021164468326,C,36.805675698484045,0
40,E,A,E,67.48929459911378,C,-14.32506371305882,D,-98.10828010151513,173.83623899255977,C,-26.258094416067724,0
84,A,B,E,6.539876207420893,C,-61.30326060373247,B,8.435102208852822,-55.29091133914983,D,233.5134721590111,1
18,D,D,A,85.7411487287234,E,-124.41941455636783,D,-102.40781549658284,38.99831867053906,D,-50.44777441125126,1
45,A,D,E,-2.8589913945865386,B,252.92768060063784,A,-13.766491590414951,6.012090248119504,E,95.9032273958605,1
99,B,A,E,41.16429170372922,A,67.1112423505526,A,84.7228903409277,53.43326076959654,E,-105.04385519459802,0
58,E,B,C,82.97510611712792,B,-301.75325459237234,E,80.68698215194458,91.55790297100049,D,-1.5177217593147954,1
76,A,A,D,-27.413006800603988,D,-37.21856696060723,D,-70.74387515283705,-90.45703813898226,B,171.18161594900036,1
66,B,C,D,212.31091822870857,E,-186.03124076874585,D,-103.23264283817264,-15.09596035842641,A,75.98911688281163,1
67,D,A,E,-94.47986977342391,A,-30.55948642220137,E,125.01999534519285,74.77931200582677,C,-1.3958748349857224,0
91,E,C,E,17.005640993022496,E,114.19161402390512,B,-238.7182014755994,-14.991782678516794,E,-68.50157939028915,1
61,A,D,E,-110.13408015937168,C,16.8930024841258,E,120.310968770139,-74.68965264240825,B,258.68598057604106,0
54,C,C,E,-161.44378588927592,B,84.29723639353783,A,50.932538316649186,-81.1971425273116,A,34.69287807043754,0
23,A,B,D,43.25285649997344,E,-10.07411158855328,D,-161.08378001038318,84.9288287246612,B,-241.96411839610707,0
28,A,B,B,-178.62401477669258,D,163.67091438514922,E,61.904057088446194,-81.91678105490062,C,93.8299523889771,1
86,E,E,A,19.976181393113844,B,29.832418260163323,A,42.5583179944196,43.65475274396999,E,-194.60258456933568,1
77,C,D,C,172.66112650911077,C,-84.13262007287337,D,-139.1263508261387,-38.55322880631914,B,15.592051881224354,1
41,D,E,C,-170.49973674449035,C,-18.493840063691053,B,117.84913088283733,-57.70089363638703,E,7.967616851910678,0
21,E,C,C,46.584863875636415,C,-169.30394585020088,D,-39.04660714677338,-89.27758680476725,A,44.597850823587,1
52,A,C,E,-64.54388785903589,D,-79.17944671512485,C,-87.76470965187357,-111.7107067499004,B,70.34202050088612,0
58,A,A,B,215.79593594653642,C,-177.00550348371164,A,39.438740022576994,108.81211324950269,B,62.945775398530245,0
77,B,A,E,-2.213173786626326,C,-42.51981148468534,E,-82.9037251094852,15.448566356849977,E,40.03402169245722,0
95,D,E,C,-12.91372457573453,A,-261.7398168376724,C,56.55877600533291,-98.96320086208591,E,-138.77549444424866,1
56,D,D,A,-36.39571602357851,C,206.6741173414346,E,-167.6058472064842,-33.01769773040453,E,-119.17027113667191,1
26,D,B,C,129.29093396662503,C,111.12819759995529,C,-65.87671675469355,-127.70277284566764,A,134.70422171590727,0
37,E,A,B,-43.243604256527135,C,15.357559867022596,C,168.28583254538535,-102.20858077933967,C,-49.7841617792672,0
98,E,C,E,-80.92953594990504,A,52.15562149785471,D,-23.781989907963588,89.39383794349799,A,-5.822399383235891,1
84,C,A,B,162.02587521252076,A,3.7756807532142287,B,-117.02913801100962,-208.7462364902713,A,40.001555891741035,0
83,D,A,E,117.6685441581509,C,43.520901072844616,D,282.76627716695555,75.60768687084361,B,1.7112622122831336,0
47,C,A,B,1.8568699057808316,B,-77.17606661180884,E,-89.66905982146918,-99.03943783774912,B,21.510883683775187,0
69,C,C,B,-24.283064484527316,E,-74.77207290472097,D,26.140792834225007,21.9710122698301,C,-17.410918608820943,1
50,D,E,A,-42.234090977168016,B,68.50388613330699,C,-183.45597846285207,-37.9613230933399,A,-60.368481748079304,1
97,D,D,A,-142.7556832913973,E,-152.27016731186237,E,-191.42945636633021,-111.61218447133683,C,76.41845393333838,1
49,B,B,B,143.85120442017546,C,113.87887326171709,C,196.87542227038,79.283422524011,B,43.33013664758536,0
34,B,B,B,138.25399716310739,C,-67.41775953154135,C,-56.86221146448632,-37.49133352829114,E,-29.88716418988815,0
55,E,C,C,117.96231619458798,A,23.12340246004398,C,-43.026491149582,63.759227235922,E,74.84881900556832,1
95,E,D,C,8.708670310250138,C,-173.0266774529949,A,2.269204836355953,-19.19013354430251,D,50.43395109406605,1
48,D,A,D,15.895181170027714,C,12.816337474720177,A,-4.351328342004803,48.98252086795761,B,-48.694890038021185,1
82,C,C,E,-32.155374958741014,A,81.65339643210756,B,30.03620826653387,33.770954989872045,B,-101.43314257313038,0
52,E,A,A,-113.06250095275057,B,-40.65808795614686,E,-22.67516997951005,-122.9547987364957,D,84.52317373590252,1
44,A,C,A,-105.08522088333459,B,-167.43517305160142,C,-104.25449228191485,-129.59196118395207,A,-2.1390654570992917,0
19,C,A,A,12.844760661113616,B,83.77493229059999,E,63.89858306726999,-20.580683226906846,E,-35.01694529275446,0
18,B,E,C,-150.76781904095304,D,-136.28045434174823,B,-80.56896263497805,-101.43277159054324,D,-30.867157745123986,0
46,C,E,C,15.893899275901576,C,-133.09194907627705,D,62.43965478922014,35.75892990194082,E,151.28823580661404,0
97,C,D,D,-11.66288373770862,D,-187.89218242005722,E,-21.473716601081843,241.14618485425368,A,-107.57283397228396,1
30,E,B,C,151.33905652327556,A,-3.604320646769046,E,-8.236458469557453,-65.97435072682516,C,12.159914704368541,1
42,A,A,B,-233.6019089419049,E,-6.499748417482146,E,50.80641928409154,56.29813049864756,B,22.91194747530268,0
94,E,C,A,-17.93691584743774,A,34.408885748357804,B,10.848518156285898,8.353256693800116,B,-121.50190296631438,1
85,B,B,C,48.92045343541388,C,154.5184473338963,D,167.51525619461478,133.71042608400927,C,-64.92583779071097,0
24,C,C,B,-105.90194764433272,C,140.3546629447664,D,-64.8852070317336,95.24292085927843,E,4.015636841830661,1
60,E,B,D,-119.13369190835627,C,-95.58613565090491,C,-41.76651576470359,41.05421153757015,E,-39.9022938102913,0
78,A,E,A,-14.599809214972625,C,26.742579150030938,E,-78.2144428983968,-96.99026672751678,C,16.875958141912754,0
72,D,E,A,-53.033031322179355,A,-33.61808277380072,A,74.8038576403137,69.7587583710779,E,191.50292006036844,1
90,E,D,B,69.71950758731067,A,11.770269935940293,C,30.004235348037383,-70.79446462555919,E,-113.94855781324881,0
62,E,A,A,-39.73996159377639,A,-2.447226033683618,A,34.25546304152902,27.776753987792326,C,-41.32113158959424,1
52,D,D,E,160.5956055060225,B,-133.84604664918427,A,-175.53248331420502,7.024740265543383,B,-109.71527340103523,1
82,B,A,D,-62.00036504547406,B,25.3634683837354,C,-49.92457561547423,-112.93858081603886,A,-26.15645380580181,1
88,B,A,C,82.22629823371516,E,134.78242117512534,E,-206.79220335399387,66.04845025480527,A,-189.47363891706567,1
25,B,D,E,-75.97893013866789,E,54.75056032814939,B,-183.7948015626258,128.08078616021595,A,-72.11462142256433,0
65,C,C,E,-127.19515880591344,E,100.34140613825973,A,9.461907908246953,-65.18944404394337,D,205.93355059192956,0
27,C,C,B,196.13253633692264,E,-42.74744519610283,A,81.75686873024353,-169.78940017077258,A,-53.400549659215436,0
40,B,C,A,-4.087971081407018,E,67.0423761609864,B,-131.65932383397598,-26.858678070702346,E,152.17585041360587,1
66,B,C,E,99.22242897429882,B,25.52354801210971,A,6.579245135759186,-167.08755762333482,D,31.317581776149307,1
67,B,D,C,-54.823415928762564,D,141.01201890628107,A,-9.188033317742418,28.381032575797825,E,3.478996683322084,0
91,E,B,E,35.45513481917612,B,16.380025003961155,E,62.92608760410017,-146.43833569996082,D,103.34311260576325,1
53,E,A,B,-21.173227161043904,B,34.316495008726335,E,-38.890189189417995,-98.84015002465084,D,-3.5254745863747416,1
26,B,E,D,-116.9363838376158,B,52.33225012291266,B,-40.56395372419338,-74.70771741840923,A,-63.211438019168966,1
56,C,B,A,-82.38079680936445,E,-118.10595353535828,C,60.05606030591352,118.85543237971876,B,-83.58760996330311,0
19,E,E,A,39.7026077327222,B,-35.41020000978735,E,-140.9026054107509,-67.73279340170635,C,-169.90432722873877,1
41,C,E,A,-48.01332419816579,A,-115.92239125286137,C,-45.43022450302649,69.21436499624535,A,48.64245586663538,0
91,C,C,B,32.66538713027412,B,-8.288222005053857,E,-50.697761247368454,-69.76339028546302,A,20.64803420340981,1
98,C,B,A,77.61536733894306,B,-225.56052339216265,A,181.51373944583105,25.755622697328818,E,-36.203726625790125,1
52,E,B,A,44.356930767890454,A,107.51571961800015,A,-247.82830010122746,-2.1007398148434446,B,30.521953045828916,0
59,E,C,C,97.08864066794867,A,-217.32866943626178,C,81.28837257494223,-165.8515896580969,B,-50.31950262450431,0
64,B,B,D,-29.981708978976624,E,55.23583498691072,E,-216.17227778155933,202.34042674651525,A,-26.98668240500227,1
48,B,D,D,-18.917138359520315,E,-54.76670528674805,A,103.1546673595972,168.14875654415832,D,45.35871902944159,0
53,C,E,D,37.2877837556815,A,-73.97046073101457,B,22.99347662618675,5.231514615096641,C,118.33201475471418,0
66,B,C,B,225.6826176439257,A,-94.85373652080773,D,61.60240502126106,98.35475634581925,D,95.5773064916576,0
75,B,B,C,5.012590998159376,D,-138.53627033971355,C,61.48425429507809,-121.49076545811388,C,96.29389351626071,1
62,B,E,D,-0.8701000757934174,D,-195.33841236648453,C,-56.95120883896622,-36.64586567101312,A,74.67764900042638,1
75,B,E,A,38.96348406032752,B,52.106827982929225,B,140.08476354011788,343.160981703251,D,110.61416646622475,1
82,B,A,C,-75.56064278161347,B,6.685928115946149,B,-99.34396256505632,70.88966007964127,B,-61.03243669139523,0
52,C,D,E,76.9448931381174,A,-39.0124619874925,D,9.492944168672116,-32.90319885815699,A,116.19302040530897,0
34,D,D,C,71.06484019995582,B,-91.03946196526125,C,-164.29866090400589,73.36393768013454,D,-297.6987177418775,1
27,D,A,C,41.432816702193826,C,-92.83481088679028,C,63.83361261967635,54.613762689747126,E,-84.61526032790373,1
88,E,C,D,65.11023157372907,E,-135.10558270600063,D,73.012055043956,73.27255712979137,E,-63.22315400096215,0
54,C,E,A,-44.209196270784766,C,89.1513703588582,B,142.39327547523695,57.27206500609533,D,-11.888546287840986,0
94,C,B,C,152.02516563120645,B,-20.455401103852214,E,44.63141143206173,112.96351401470501,A,-71.6810629176487,0
92,E,B,D,71.27790628111123,D,61.20457113548864,E,-1.9042557359685692,-99.55225087865216,A,-129.13417143659458,1
32,A,C,A,-41.72099822954973,A,-5.2704779978956795,C,95.98736146485845,-108.57111341115235,A,-88.71881129509764,1
95,D,C,A,55.02182405661695,E,-12.707817449953499,A,-0.20364590403975663,-91.95408120279066,D,-108.66053087825485,0
64,A,D,D,-12.956125593940548,D,-101.84735948742167,B,209.42983803340533,-49.04060482243459,C,-33.18455134883734,1
65,D,C,A,-3.652870375009476,A,58.07679742396219,B,-51.2087734930646,108.7397971209454,A,-66.12242322218708,0
25,E,B,C,35.6899527108536,D,1.6599433781721165,A,-138.01851801418832,-88.15144941757397,D,6.721636385467576,0
63,B,D,C,-94.39818761451626,D,-0.21478431882957252,B,-10.23494970155809,88.46943450046297,B,8.650595939860999,1
82,A,B,D,58.79829358880906,A,-65.80301401732352,C,68.23851178547454,104.15794953271684,B,-82.42670584042145,1
51,A,C,A,45.87275207665663,A,-21.173144454206998,C,49.25999898679632,-76.51934093044224,A,167.52914943715837,1
39,A,C,B,-141.86142900991888,D,-172.63636802601616,E,-6.587432939373995,-45.74462881158613,E,12.68770809373371,1
46,C,A,B,-98.80191624234365,D,-209.83698600108033,C,128.20082403885934,12.032025820207659,A,-137.23199359916242,1
81,E,A,C,108.15852256668323,B,-87.51582509535234,A,-14.642597477358565,18.26909316331474,C,51.39227768900908,1
58,A,B,D,-98.02644063660742,C,26.729682248872024,A,7.5147503463549645,-228.34837382288447,D,85.60107223146002,0
79,E,E,E,-32.5455252778143,B,131.123987706226,B,-13.430866226744689,35.05671886939338,A,47.72095233964167,0
59,C,D,D,48.19957802147691,E,-1.0610773937213,D,69.12258095443312,-43.89918479537826,C,5.12429763443752,1
54,D,E,A,-52.95043650113769,E,29.853586106557366,C,-185.8778118304269,-68.873397280299,A,-143.45309773826696,1
55,C,B,B,33.143358254118624,A,-110.70143164797028,C,-59.56043940941483,75.49210749722414,B,-150.32701473092865,0
36,A,A,E,151.67590597567323,A,-21.410768732792494,E,-58.97371223581056,219.37424078719405,A,117.56860993038106,0
81,E,E,B,1.9604880993190348,B,82.04647364323537,C,-51.95107645676838,144.48297446089396,B,-104.22221983937303,1
82,B,D,C,-67.30834579284543,B,72.65980781104675,C,-111.85767835714555,143.23867390811463,B,37.5719657284088,1
99,E,C,C,121.27573671578476,E,-139.14528816383392,A,-2.4641510905055295,128.51802424291066,C,-122.03435979696413,1
23,D,E,D,21.250256975069096,D,-30.46897101801426,C,-54.72770006063904,40.05125775134877,A,-27.900479680109253,0
40,C,B,A,65.63299955312158,B,150.24074187482776,A,46.909380482937216,-22.06476053576633,A,22.807830494583456,1
48,E,B,D,-68.15458493112001,D,-16.467945433219505,A,150.27447177878253,-61.17601352872847,B,50.82206458972032,0
86,D,A,A,-2.0959785566335145,E,-0.35320012541117335,B,32.267205954392864,63.795858402568385,C,-77.82747766575989,0
36,C,E,E,-67.70064428067417,B,-6.983106927796949,B,-107.15203442204664,-37.84662150127168,D,136.98988108905286,0
99,D,E,C,82.44001206532825,C,87.27784246550257,A,60.198157800108,-132.69410906290005,D,124.24736412142565,1
82,B,B,A,23.218805281925633,A,-213.69362871293535,C,-79.77374305142779,-98.32829703711667,D,48.25209564283379,0
91,D,D,C,-79.43636733112362,A,-107.34678898592382,C,-117.39634627360019,1.495907690335636,A,-125.8500670427107,1
42,C,B,E,-9.326759498765567,C,81.41739930804113,C,40.62494440598171,68.66112030029964,A,-53.14991916137676,1
51,E,D,A,60.02343595220273,C,35.72669451243885,A,172.37902931829314,73.90644930894965,E,28.71009129978839,1
58,C,A,D,-236.55520606332237,B,41.09133563934656,E,-9.007315316952344,83.46285360213948,D,28.40852997159269,0
48,C,A,A,-47.39726352562867,E,92.27913568377662,A,2.091778108115571,-85.67595750664282,D,-83.75573606931422,1
58,D,C,D,-198.48832185560025,A,-203.89336805609645,E,41.31686811176172,-117.67916364216298,D,158.39067715107632,1
68,E,C,E,98.17420239285146,D,-16.840623516345264,C,-78.07347925978527,-27.58492786196846,A,-19.64719476660484,1
61,B,B,E,180.5123178917205,C,-177.0606442150531,B,80.14540998947604,53.90899964314816,C,134.45025655990085,0
78,C,A,B,49.73019956503249,B,-173.2964494317621,C,-77.81628695371825,101.33624670322436,C,74.29366802692519,1
59,A,D,B,-76.166024325831,B,-17.199286137182675,C,-193.18863531053285,-137.66754554829933,A,-85.30976796643097,0
39,D,E,B,67.28468201430405,A,-50.25596441288749,A,213.9287342914634,27.379418806583917,E,154.01751668316862,1
31,A,B,C,130.48995072111177,E,86.76503127283452,A,-62.57743268968405,65.71585071671628,E,14.123294627261485,0
76,D,C,D,133.57804170649453,D,104.91366639135553,C,-3.6447820519480896,170.83415311931137,D,-25.76162696892807,1
50,A,D,D,54.996340313621694,B,-68.42261048235318,B,142.23687832806988,-93.81529267827378,E,-23.372514749782404,0
54,E,B,C,-126.51081589709786,C,-67.24677697841838,E,-26.198139685787,-223.33648831075354,E,-210.2898838653469,0
91,A,A,B,43.83233488003025,C,120.28378370915655,B,115.63641951015215,111.1431792909396,B,97.90764788302336,0
25,D,D,D,-22.087264728464916,C,56.42364488994266,C,-35.23386179031666,-147.14767705049294,D,4.192238397617553,0
34,D,A,E,-17.915596558766154,D,-68.76860767736817,E,-111.45168451802607,70.01151156956757,B,-173.1255118855969,1
88,B,D,C,-17.666653362063908,B,127.39085063347405,C,-170.5481541709781,72.2661535118649,E,39.533275340175734,0
44,D,D,D,-28.406043299447653,A,-52.72287154300256,D,-83.59299278902539,-96.8403184295753,C,50.09241042090389,1
80,B,E,D,178.72076756303272,D,-35.15181317831211,B,-164.77258998799724,-55.50380134871591,D,-154.62076344504615,0
22,D,E,E,-27.988276451518747,B,-68.70868507256162,A,42.663688465234955,188.04425555172674,B,-129.62283509236588,1
70,E,E,A,40.95242469889263,D,-316.672645569866,A,91.98289816506286,103.00090733595934,E,7.318247363347255,1
78,C,A,C,-77.8944869950329,E,67.31478506993761,B,3.392335003496384,123.92684944115418,B,83.54569243288358,0
60,E,E,E,-8.868652706987584,B,-91.6182926415004,C,-24.992864794915604,-27.041726874625404,B,92.52100980460925,1
54,A,C,B,1.7140624567013492,D,-23.828974168669966,C,-33.36219626740019,-31.40468228866547,B,109.63068193472667,1
93,E,A,C,101.48890069856958,D,-71.58788718425373,E,-29.44013440787528,139.08095908371322,D,-102.96200373409565,0
78,A,A,B,-153.31965019763712,B,-8.326522346782014,E,-101.64861185350395,-32.47919966188081,B,-17.152149723744515,1
71,A,C,D,-69.60862606206254,A,-7.557158723763564,D,61.2998601414562,221.9721216418866,D,-30.89164932117748,1
62,D,D,B,146.08857492569166,E,26.523410245500607,E,-82.46172121400386,-37.335478792141885,E,72.80050477180524,1
90,D,C,C,0.3581144756060621,D,70.76527849756921,A,33.47074429138697,82.25236115907384,A,-52.8438793690304,0
39,E,D,C,-145.00519343403903,A,91.40726255007267,A,171.34252892968692,-86.5977385473219,C,95.99932469844474,1
27,C,E,E,-137.1897025701867,C,63.258071848626344,A,98.64340875174442,1.2776581177868214,C,197.04653774648068,0
42,D,A,A,-71.74621086256312,C,-196.40839975577998,D,-184.8852434798253,-0.9697896359698316,A,169.25282045870594,1
69,A,A,C,24.558714654135272,C,173.27795225692887,D,13.920371277417825,-48.48691977030636,E,-33.90828581547172,0
21,E,E,B,233.67750246362516,D,74.80556327769635,B,-61.62598899862852,51.34668450435848,D,36.95802380288353,0
85,B,C,B,-20.67257327163069,E,31.580523978977777,C,-59.37738567757385,-117.2666422137539,C,106.22663896504983,1
