Disability,religion,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Physical,Buddhist,Germany,187.47264559588476,E,-25.678486964801213,2.369026068333504,138.13502045154132,D,61.627851397744294,E,-2.337487390335014,-58.466983239971945,126.76220846198434,B,42.520459295380434,48.40441336392004,D,-46.34614219917868,143.4290198450203,1
None,Muslim,Other,-36.814614974918754,C,-114.67725091067724,86.00237038613963,-36.34175454162988,D,103.48545068486696,B,-9.676458591135495,-60.81849492864493,70.35359281790015,B,73.67314040725482,39.97534748165698,D,-49.41055314155482,8.480018412302277,0
None,None,UK,12.187004653318313,D,-125.87566078289059,31.664421233685076,-74.26165594842753,A,-81.41587506201999,A,-76.86676589870181,-72.51373624938593,49.11042273507209,D,-181.53055062065832,-44.19004683130362,C,98.98054029262909,-40.2138298918994,0
No,None,Other,130.65206465487944,A,108.21001876842968,-0.6815750862817406,162.5455285120345,D,57.00564923094692,D,13.937550202827797,6.448646014774928,116.26880912265602,C,-11.86077811072014,68.64832394966427,E,100.68315855133774,50.66483422879743,1
Both,Other,UK,136.19176473055052,C,72.43689094585875,50.382102306734076,4.672489274684641,C,-41.90052649931707,D,10.750206340027189,76.68989258817825,26.515693395358014,A,80.61139481603618,206.7332288574936,B,-47.42598383222757,-86.24374348411959,0
Physical,Muslim,Brazil,30.155181076274218,C,202.65464413265045,-209.5139437107488,76.81198892082625,E,127.1077279953503,B,5.416673660818628,-146.4349475730787,77.64017449888543,D,8.884355132864883,-31.189399493710155,A,-30.150583664556397,108.7772710591111,0
None,Jewish,Other,149.50877140351037,B,44.567989988570574,89.81106705486192,13.848334381292501,A,-83.87753075422998,E,-196.0868938522125,-80.9096155919012,-171.52048862368602,C,28.231584124519788,92.83594676717946,E,22.867545348992138,10.064255404656747,0
No,Muslim,Other,-105.24272711842349,D,-123.15321438867453,7.464717954041006,-105.20754200198203,C,-13.36022562061689,A,194.3518636393085,31.044648280380834,-10.008647050780258,C,121.52444246504001,249.85656329010473,E,-27.086665375340758,-110.34472695189346,0
Both,Hindu,Brazil,74.58672957954832,D,-78.72607413167815,125.39809948035241,-66.40822800479059,E,-12.971405279513165,B,144.26055148139721,-169.5172107225696,95.2965557938228,B,-76.71312505881983,8.940303604558604,E,-55.69600449429698,49.829649646134726,1
Mental,Buddhist,Brazil,36.96014715114088,A,6.500293836594128,151.181516198223,-169.41175890699805,E,-150.80839259449945,B,-14.02415557952005,-1.7385395087406157,-29.998107380485816,C,-78.9767650223707,-60.6916419787667,B,128.308112924661,-218.5345372731891,0
Both,Muslim,Mexico,-185.73883191426722,C,23.75837793051854,125.89262379440036,97.81193683232875,C,201.4508250865877,D,73.04598290572804,-45.5297549458246,-52.57253637696914,C,-80.96168979181499,-60.71123651200069,D,-66.41393711391545,-1.346522332193122,0
None,Buddhist,Other,-0.22373341230899144,C,227.8991531215306,126.26803118228145,28.50669169565269,A,56.10495089505222,A,-51.26917539849861,-40.19019449887051,115.60889530673633,E,-40.03338134101083,28.02731413965286,A,5.840399534480123,-35.003220554000855,1
Both,Hindu,US,108.71083314977706,C,-37.19617214486739,171.67536616433665,29.804887014203636,C,-92.36122767525315,B,-52.140905106437486,34.74427435751043,23.163202252630725,B,-52.12052475342851,-213.15995087195049,C,10.731673921445076,4.3995439414426425,0
Mental,Muslim,Brazil,-35.68375760555848,B,57.09025476439391,-77.90273644836071,110.35720773503488,A,-246.40273707252035,A,-153.69714025653764,-100.1291805837545,67.04597131722544,D,-93.58738268152138,-65.14704584011345,C,-32.822487402404626,79.00751726486621,0
Yes,Muslim,Germany,-97.4797764698367,D,132.97222545775864,148.3364928316911,45.72268025146837,B,75.45154635861586,A,87.11791587856001,-30.552417359864116,-261.09872129167894,B,-49.47770838429565,-29.01733499722453,E,1.3761110220882398,-10.537040704395302,1
Yes,Jewish,Germany,19.821140441380823,D,131.88244135256554,48.430034398029925,63.34123427709688,E,-132.74361899309207,E,-51.68664557951709,-28.432145440265653,31.86319347285304,C,38.91510696238935,6.195471362589405,E,11.511733210815898,-112.63090440161531,0
No,Other,Brazil,-120.29973568318688,B,66.36381076852261,-175.35016105470962,-49.149110010110086,C,-28.163828340796254,E,-9.827697147544614,-201.51900167996436,-6.920582960859647,E,-103.472715452024,43.1092795060572,D,177.33676916611188,-94.3194437020844,1
No,Buddhist,UK,-89.6679664951852,D,-20.04718704479493,31.97665498021147,148.70340876744322,C,111.71364073755785,D,98.51991360624824,-13.3046458542642,126.76191288067716,C,33.065269249660304,173.299737892813,B,-109.13434652126244,-6.061043858368184,1
Mental,Hindu,India,-139.02133000267287,B,21.278641509221316,57.52380591955705,85.01194296734246,A,71.65017085846702,D,-94.10861580896845,-20.12356409035375,43.14955462992987,D,-22.628447385723863,265.152852847593,D,140.94217242432052,-22.186913453744406,1
No,Other,Brazil,108.00473077231749,E,40.12659045132391,-31.14141291944511,-37.69549642465258,E,-102.70921522441687,B,-228.26138841562104,-25.455807698981953,-105.79921299595088,B,17.75556019443706,52.0711231510503,E,34.98654478649953,57.58189504877226,1
None,Buddhist,India,-132.1060938907654,D,-73.06195292246163,-20.93586281951773,44.99996957335684,B,92.683805283296,B,42.102187438613505,6.234653893940352,-78.9650635912208,E,9.458057366374224,76.01313058030551,A,232.66666936235146,21.61353070219457,1
Physical,Buddhist,UK,-38.92056076524278,C,104.4155660245219,69.00670436992161,9.896825126669896,A,85.31269288614534,B,-86.2122442489829,101.47404896674423,-129.0607982625704,D,48.131599732384224,-168.04226032659494,B,-123.37042759192957,-10.112103993043949,1
None,Other,China,156.7896001324206,D,144.67077873183862,162.95145819691612,-71.37807707918282,D,46.74348861212126,E,-80.10440368609821,52.10827049163406,-52.18011261813608,B,73.63213263255447,-106.92244234607335,E,-33.63940754129877,-36.8280351943505,1
Physical,Muslim,Mexico,49.41146018506446,E,-80.37472803098632,133.25184029124796,98.3168736067422,B,-29.560457353712494,E,-113.74745136314017,-31.866992330598475,-88.78989162512457,B,8.968348790834572,4.038688002005899,B,15.463248534158392,-9.740830015033824,0
No,Buddhist,Mexico,140.9338980680101,A,-3.384427047602371,-230.41563292839143,24.45806153431841,E,-126.43497999682513,A,7.945555638913711,27.600738781566157,182.56745810649758,C,-27.556616320690303,56.74048132796311,D,-61.81109840885403,151.87840406953333,0
Yes,Hindu,Mexico,100.0024798860641,A,-22.67651722879998,-97.02946218903115,85.59604011874369,A,62.91704208362766,E,20.031104137698765,-21.14348207757188,26.217930051317893,C,-34.222593502811335,-139.9291320175916,E,5.544867490057443,93.06793042495943,1
Yes,None,UK,25.329044926754634,D,-24.76299400391747,-100.91843663110598,-68.39600974998461,C,100.20903689559863,A,-98.09225104569713,26.53872997928643,-85.9888371373982,D,-81.36481092108147,-138.30133106845557,D,-85.66138728543535,110.95015623995386,0
Both,Muslim,Mexico,-17.302690135804152,E,138.3294837290571,-201.27307815710748,-118.12806394556215,E,-45.70052069921308,D,-234.18398297347812,13.348624794964358,50.68385569993019,B,97.7996055833523,-69.03763877845172,A,88.6774372219652,-61.999780571586285,0
Physical,None,Germany,152.64743195491138,D,-233.43161379975535,103.34260400843449,-79.20667066400028,D,102.42568690452944,A,75.54981266810309,-43.16013880759787,-114.75255784622745,E,-123.99630861921405,99.06491092084943,B,142.935294061765,-132.64725619942934,1
Both,Christian,Other,-13.574804610405138,E,-101.14902454678042,-4.09326254297682,19.75936042656543,B,-55.47660093962751,A,-145.850285310643,-125.27019555350212,-78.97679894683665,E,11.867660383373979,-9.148729804544036,A,91.66779701763657,13.354600340482634,0
No,Muslim,China,46.70604537727411,A,165.24511025680638,112.34053262875136,-98.33693539084534,C,-29.228367823310887,B,-111.02331875208036,-108.1088662553515,88.843211286084,E,159.23537527885202,-118.07897003977689,A,-115.82017029141977,136.30465954873156,0
Yes,Hindu,China,216.84939496531888,E,-147.40873897444536,35.85733980705067,56.87868590174023,E,-111.17793968067828,B,-95.15440118662723,178.0902588468062,-54.82811765344039,A,165.50993548932843,-140.16343845539677,E,-147.342800456351,-35.32459570835382,1
No,Hindu,Other,-98.4501452733575,A,9.320092849207759,89.61758066351223,13.436340484966388,C,148.81064044664802,D,20.285464944384472,-159.2252840712357,70.86522091274459,C,71.3154179850188,201.5647052778848,E,-36.8496763483309,-153.1513961348587,0
Mental,None,Other,-82.4739007714457,A,32.74263730684394,105.57765599632451,-65.33741163825863,A,173.241579670088,A,-123.87670831222202,34.55997532612806,-211.9999887656823,B,-158.10459215706908,-97.31934994970256,E,1.2003416042072688,-84.28149255254598,1
Yes,Hindu,Other,230.08963050679063,C,-84.0562078724898,-143.1348770579604,-69.6477544950901,E,-135.38955006644687,A,-28.74902117703285,-21.38286246534572,77.36057747507158,E,75.71904985036386,-44.616322529033496,C,25.502093273753353,34.89772950793852,1
Physical,Hindu,US,101.07776759727551,D,-149.9070205137996,-123.0178230027683,-2.519144214733521,A,29.386731850346415,B,38.59527500135353,-122.17507883725499,44.924527606632175,B,22.970379935092712,-55.526798153137676,B,85.62693032120947,-35.60378799834747,1
No,Christian,India,-160.1393822238811,B,-24.983948411039247,114.85257765032246,86.0996560752741,E,-56.67801840331547,B,29.524642069493062,-144.09301574704833,-130.88637094747912,D,-60.2954112771803,-159.66706550609646,E,-61.25899480972744,156.44497706141576,1
Mental,Buddhist,Mexico,120.05985709553211,E,256.32495405511037,99.06745519749649,-4.643445593665925,B,140.87978998489535,D,-29.591522059929158,-72.56427679218012,148.59877494840882,A,-14.675688652232468,-22.898733748461613,C,-99.19754946419958,-96.02989346299535,1
No,Muslim,Germany,-223.5388409875692,A,-27.790522633395113,-52.82972955588085,76.8307210040855,C,-13.052084786500394,C,-186.49587126545265,-211.82002799111035,-115.22625912513583,C,20.227728378348758,90.4641551350993,D,65.57103773933328,-87.55368393059021,1
None,Muslim,Brazil,92.37561818576663,E,-2.9889874440978783,41.70796925849828,-93.33407997071303,E,13.695171626791721,E,29.53987386720371,-94.3386812361371,-7.06854558990533,B,4.958372806305128,46.0906440822689,E,53.350684542358195,-94.06529278235777,1
No,Hindu,US,-70.07162862383623,E,-50.35287960264231,34.94252746752269,-183.82401525773216,B,-16.907210146846463,A,-138.60434376446392,36.00486938765299,12.453723746651152,E,26.78116709565492,-20.32182431894277,D,-146.18578416684667,69.78875317593109,1
Both,Muslim,Germany,-13.335686549191056,D,65.54509100236295,-62.92656204023541,-20.826683515743554,E,21.771551980490475,E,71.98329411397341,12.484286984207005,59.06257783050691,E,-47.792604532632595,7.604551249484872,B,-126.29842781032481,109.36674778565529,0
Yes,Hindu,US,227.260308045044,E,147.47863277313326,-116.03094356665626,8.547331804177789,D,18.596819929945394,A,-109.32306185911406,94.47980530887935,104.95279426632469,D,-58.34858475645726,91.16981004209623,A,82.92517576158343,30.26358636542037,1
Physical,Hindu,Other,-82.07500491933308,E,37.37873542965461,-65.47907302203943,26.468417149746355,E,18.623445133223747,A,62.87682006104374,-298.5801860192059,-12.921268552518939,A,-128.20334315497846,19.077310719888548,B,-23.491339393133455,93.46268459881574,1
Physical,Jewish,Brazil,3.332670404285043,A,-84.87259061051637,-167.48334841593368,-20.90896122682453,B,88.59418857366418,B,-12.173591587665847,119.99858895971403,89.02794158881161,B,130.75654564031456,-113.57752653114042,D,-37.800869307322635,-2.023728064456029,1
Physical,Hindu,India,-40.080459511212204,E,-59.22439399466521,167.66389728501528,-101.2945064279819,D,6.380231073658975,A,101.27749352017979,-99.17465481335636,151.61903638625787,D,-118.35848180341225,337.54137273574815,C,-124.07884667466631,-32.03229771578678,1
Physical,Hindu,India,-86.16107737529457,E,-65.39928102820508,183.36291818002738,-83.99587232171184,A,-11.825073076940694,B,163.72435044955438,141.90927482820038,115.58123815680766,C,-121.89767292883916,153.5027911765503,A,-60.40261233113854,-141.43523962735728,0
None,None,China,-110.02836820135211,C,6.243159185380664,90.52906952566741,180.7158924656554,C,-176.6532542787024,C,40.55222207652952,-41.70938700813646,51.0908161527479,C,-156.23762659439475,-32.004578598840425,A,-95.8836371877798,-12.84628659893722,0
None,Christian,Brazil,-89.00715656171947,C,-64.25672897200812,29.771550461611685,-23.189840272143176,A,-42.73259928005885,C,87.64032296662585,-5.685645238249924,108.32647251668853,E,-135.83787171097583,9.82696722384406,C,-156.14394270273326,157.09445314068134,1
None,Hindu,Mexico,-124.09446552212475,C,6.554130137229048,108.97499776522727,-51.45560897131472,B,130.32056127099247,C,101.05588775211132,-138.20139485195006,72.36839836486055,E,5.712544232075468,5.951376790788538,B,116.70893950235765,55.20341830536607,1
None,Other,Other,-92.94061603269746,A,144.6378195090169,34.569969880414575,-23.02138358075574,B,56.32612053639628,D,-9.827333266705352,-10.979268445699256,-13.67448414174536,C,-14.556410415055899,-44.36752178034348,D,-83.5388719630141,137.93752575148977,0
Both,Buddhist,US,172.42332331202758,A,-31.32843373222996,-9.115712354719992,209.34342650580385,D,67.39765323355809,C,26.291927492029842,-179.3559611247153,31.030316009628724,B,-90.7409474103614,176.5225234761887,C,-13.098789503454702,-160.19785956677723,1
No,Hindu,Mexico,-65.64964934095603,A,-78.45629251077236,-24.267340200704517,-118.31165707463703,A,124.08479820401112,D,-80.02229510132372,43.30737075607752,-59.7545829136344,B,-125.5293591959538,69.42694358761314,A,-74.4017441209437,-119.1487045315888,1
Yes,Jewish,India,77.83541795266981,C,-125.94099529758572,21.94839531666687,80.06392835000908,D,61.966501363046056,C,-72.28345910577343,-123.5807940455026,-173.3356061724437,B,-268.1619400096774,-114.60207673681462,C,163.91855328116665,-183.30136389200027,1
No,Muslim,UK,-15.379943869386645,D,79.152810409911,-97.44255902565394,-193.30678685925446,E,-63.31189072947282,A,61.250091822850216,-168.60075413850163,-114.41575128408816,D,87.34590041727924,-42.735659072931966,E,99.03791257372635,-37.38120004015653,1
Yes,Muslim,US,-69.19447248808841,A,62.24341048474729,-79.56506433828838,-76.91392438011091,B,19.450344854487952,E,-207.15423943673423,-64.58887144627093,77.80592226586967,E,-38.69856039623665,-69.8331042986075,B,-128.79964240538422,192.37075092155808,1
Both,Other,Brazil,-18.86666436491232,E,47.02930361288028,59.695696774170095,48.99227154004128,B,0.709921844209942,A,17.953063541615776,65.13420413801042,65.06519524254811,C,-163.96750391285968,-10.984967654898782,D,71.53810984972846,72.80286156304018,1
Physical,Jewish,China,96.3794900101502,D,76.64569773419043,70.66955585835004,-40.45587305800855,A,-17.938631101246003,D,-218.97847148623387,90.39959102198722,52.468480606525716,C,-27.554969088728793,-14.084898860700031,A,-122.73120140738907,-82.9472953590924,1
Both,None,Other,30.99574437413492,E,15.765952683235021,52.39226008835407,90.72971283086015,E,16.981742573208788,A,-130.8291809640293,-18.270193363798043,-50.30485288512634,A,245.405947190607,156.59845474544784,B,3.1869917314607012,-93.01673651821716,0
Mental,Hindu,UK,-165.00206200728107,A,-185.47018405090182,-10.723345037824952,-67.1167028165458,B,41.36968791547142,B,64.12554198181384,27.81815967826548,115.90449913852652,D,12.380424787383577,185.98008476159137,B,-33.73633011160834,108.52443172876578,0
None,Jewish,Brazil,294.9443471072584,A,97.47761181129455,-138.52007631600708,-132.47212097483308,C,54.18497402989826,E,143.95095313179596,-80.51095847703921,8.497200407096543,E,-6.614986572731773,15.148517744951654,D,231.4873848612747,-175.57512762759148,0
Yes,Other,Germany,59.41161911563434,B,49.30901657450223,23.486228501495514,-135.51255577612906,B,-38.66244297948806,A,183.22114143703047,-74.89192762061855,-26.667345518208734,A,162.70421208212443,11.585592792753916,C,-75.67772760847663,26.817712684674756,0
Yes,Jewish,Germany,-130.47966617791752,D,-23.454637062325755,-106.33096330879705,98.11221528773537,C,-126.54721039468961,C,-65.62443632590352,-47.07137740495628,74.85877817489956,B,-30.899050980525566,-56.34159706495959,E,52.62059502739881,-127.86697722024833,1
Mental,Jewish,Germany,-249.73682652925083,B,-95.25029584379848,-191.45281871203304,-97.58197418217414,D,-65.38302059491305,E,-87.44229797771037,9.31842829226793,-79.633023391432,D,-31.834322678752862,7.024729521134517,E,13.67216311531105,18.907218650267843,0
No,Jewish,US,74.88363627669925,D,135.87377994203723,19.20054666004168,115.81854769089985,D,-54.646350613450544,B,38.11464294708386,-69.0999719782307,-30.3999570255447,B,54.71639738602963,-77.0847713342445,D,27.399036977347297,76.12227755010512,1
No,None,India,-174.53021285778854,A,-86.42475301562638,12.710525154616226,-73.67802338708205,E,-107.59563589265572,C,-288.93892844585423,76.65831246568034,-104.29410344063771,C,25.39248008863892,-19.63448888920624,A,-5.515341509468899,41.22216064916305,1
Physical,None,Germany,-17.65944609091685,D,-189.40399352284035,-174.7924943038288,7.6101508409700855,B,26.533440973812795,A,151.46242523282305,20.26295961498807,-66.01130938962665,A,-129.88119980843965,-56.603442378820034,D,53.47777376183134,15.158594637081379,0
No,Hindu,Germany,-81.3104870693768,E,34.74179696933062,7.978622705996203,199.66952396297495,B,28.791527840584564,C,39.08728741865415,28.86285334001894,156.81234716197272,C,15.973991505078624,174.10679014007334,E,47.77100222786179,-98.59064006367744,1
Yes,Muslim,Germany,36.757252015065596,E,-117.04249403854475,58.9599985265982,-188.41486401637522,E,53.65833100148942,D,6.276252190913821,103.09324140815073,-31.767234769852653,A,3.4314752806939617,-162.4692666054055,A,41.50764496722186,41.1045760455778,0
Physical,Hindu,China,116.33816408465721,B,-217.32583540968577,-55.51286765297362,-71.1380393275165,E,-20.96616165424277,B,60.03044190202036,-49.5541226237561,-125.44561828202289,B,-24.82677907666714,127.48890793353375,A,-55.94970918276147,96.30951650912077,0
None,Buddhist,India,-177.93750994248242,C,7.978718248980816,75.7963218274843,-15.225829763390477,C,45.908210305978685,E,18.146336666114856,-57.039206594067934,-121.25530492807373,E,-21.00703374142162,-171.60377046462912,E,-34.20675891383067,19.278463539078786,1
No,Muslim,US,-51.64417195682969,E,236.42657568873656,48.78508675369641,-49.39271086825122,D,-71.08007642677806,B,174.9661976969533,33.636015267184156,-20.5701853518804,D,31.029815757408873,169.57109877102772,A,29.168912542235592,-39.11281164601985,0
Physical,Jewish,US,-216.6618884467034,D,45.449537725725044,-70.4469789511626,59.6324330409817,B,81.6493832820293,E,-33.352816142870765,122.52527417247188,-35.09119811757877,E,6.168223182385736,127.04976980879647,B,51.96988380484032,154.04747715997223,0
Both,Hindu,US,-45.07796674658196,D,4.680740574832446,75.67537892433064,1.1377028003944316,D,-24.07366205559425,C,180.26386346499743,45.01246109964867,42.693056035870605,C,-89.62560586636992,88.9714994772144,E,74.894073409508,-128.94922058582804,1
Yes,Hindu,Other,-99.54020931696017,E,93.6614690644603,73.90224044812659,81.78445951981811,A,-17.12758648466703,D,-81.05734694119458,-154.7590039243362,-20.92691726084922,C,128.95042981898675,-57.57920420966774,B,-9.67618193950667,63.743654939275984,1
Both,Other,US,13.386979085138625,A,-70.8796668810798,-28.21959195951183,-2.5804030538475082,B,-25.035332484410443,A,51.33599432149389,-128.9243712275355,89.36606406779232,D,-55.13703516344184,-81.96058644329105,C,-208.76763687929372,-111.44684871279216,1
No,Christian,UK,-5.927047975541375,B,-87.5280019357459,-99.9389713790672,-21.825567030027436,B,-16.45789835263601,B,-47.46076220948535,69.47113393035671,-175.45854238610843,D,-36.651518322863055,77.8936406285873,C,-34.4944180215365,-77.22333388768713,0
No,Hindu,Brazil,126.93420529557227,A,-108.64352236391845,-85.16442830442715,41.74255618432918,C,25.440949448985716,E,-37.84849491253411,-30.168919963883656,-44.45409379560489,D,-152.68845657665207,-10.292496874194,D,2.105878624801817,-22.797166601743044,1
No,None,India,111.26351040231293,E,-33.25320519614211,45.302898856172376,67.07460922458094,C,-44.149657567694,D,78.10592470707495,21.88674945924521,76.8789202548546,B,-47.33403087858761,103.68475777679424,D,-67.37308693995985,59.05630514037485,1
None,Buddhist,India,133.5626917213374,C,-279.8711297881827,101.01560757363985,20.10417344570501,E,-31.90422323388865,D,178.1177990264415,-52.76973504803496,177.90017322902338,D,-170.26467831002603,42.94402133659652,D,180.56724905938285,-59.571758980788594,0
Yes,None,Mexico,-57.46996708148126,C,90.21960961203455,-39.47803720112954,-50.90755710096245,A,21.60944088538298,B,-33.761251098796805,60.42837840371272,24.503998114876904,A,-124.42655392068569,65.49416240887159,D,86.70838671865559,-72.47475771967923,1
Yes,Jewish,China,-81.56835647162013,B,-80.502114374743,164.2819436347768,-74.02819472463341,B,-89.91289215304586,C,185.52469237418998,90.35881361841302,63.351574255479015,B,-45.880414957098054,90.54254465993435,A,-7.612886472044444,28.174670283354452,0
Physical,Jewish,Mexico,105.63527586793424,D,111.94590453452963,87.27612221421914,-31.523033647307212,C,25.063771542630242,B,-172.9086741702745,99.16269658874185,-20.85486185698155,D,189.39028043494193,-25.264862859039148,C,171.68958428292262,31.31541570614856,0
Yes,Muslim,Germany,-54.579839589047154,D,14.543315925189686,64.65943111295451,-42.012908145741825,D,-66.19036585056925,B,-140.35141752776315,-73.8360585498766,-161.94314478597974,E,-71.46193688969505,60.57279432854418,D,19.303310880620245,69.55087394246732,0
Mental,Christian,Mexico,184.34614315915186,C,156.19288550649603,92.93886091156742,85.7640968749115,B,89.4275761319776,C,110.23948542712594,-95.81190903967399,148.41414817728673,D,82.46524135017619,-9.126097926333657,B,4.34655608260454,19.60874884238232,0
Physical,Christian,India,-66.43122544153839,E,84.72013333726956,-251.52582920372785,37.13893425665567,A,15.654751557225607,D,-110.73157065813557,-145.6398159113655,-47.04245649499698,D,111.42487478005619,-62.898404040779,A,26.437756257896673,-48.00099204177255,0
No,Buddhist,India,-163.2739123010071,B,-116.97131376854017,-8.472699977330262,-18.116132529333946,A,-45.982995577348916,D,136.03445412401211,245.54584349612253,30.450776760497956,A,-149.4231843314273,-48.48245441541164,B,-19.90638072174231,78.38180940772716,1
No,Hindu,US,-189.37843386556983,C,10.467165307894927,91.06338912057117,-49.37663258724139,B,94.4271736999638,E,-25.369951192916755,-90.28546721930398,102.27537376194782,B,-113.96154441866464,-114.20051198764796,E,18.746058149828876,18.197626087278802,0
Mental,Muslim,Other,18.114158795184167,A,-67.31828593493161,-9.586383224989772,-71.97036307839294,C,96.08566274776116,E,30.90968310705375,-127.97761614264076,-118.45636229096206,E,1.9894665443312372,27.798845735618023,A,-120.47449643844294,-72.18225842103571,1
Both,Other,Mexico,91.7823110577113,A,-37.102848979405,-83.18334047562425,-66.06810549748324,E,65.88339581287607,E,71.37300602708075,-48.585715857114984,60.1751896062337,D,-3.315972033374228,-171.0336848233738,D,29.123824408536592,-59.62799855281503,0
Physical,Jewish,Other,-92.71749730280716,E,18.009826263897512,-164.23567657921478,-71.74349868824397,A,69.55181442363654,E,-57.62983408617563,81.17566598700384,-68.67311220334865,D,-4.26570101732732,-39.71124463155971,E,-119.02978102660184,-20.7803288618424,1
Both,Other,US,152.53548528098807,B,-7.3412546531076135,39.284499260487976,-116.70998862627312,A,-120.93866031835529,E,-145.83299268663365,-231.48602120638643,43.25188636202402,A,-132.28960133765577,116.80055148623423,C,10.222449458143796,65.70961717073865,0
Yes,Other,India,26.857616266393734,A,-84.68357507534164,-32.1467226843698,-28.11516481011933,C,-108.31470834497425,A,24.753096358723152,109.9178239073394,138.3728566404031,B,-49.09489164456281,11.866681831378598,B,3.436333808822568,13.693708535062665,0
Both,Buddhist,India,16.886753758792032,C,-39.923071148696756,85.26726211062939,-60.212790513447054,D,69.98813256266278,E,119.63904134797157,-171.15287919583403,-171.973773977006,D,-140.8932877306045,-37.830651858499884,A,197.70903713451546,140.16349877667486,1
Mental,None,China,170.47213397477958,A,175.44009736180064,61.30094111865161,19.59139229163986,C,-27.43475064923077,C,-30.499060415458196,77.47126324945228,-147.0763813953835,C,-99.78730916199346,75.53590172012491,B,76.92175604703408,89.71079205508525,1
Mental,Hindu,Mexico,81.51718549974942,C,109.00750265195114,-76.04247882567526,44.171690809356804,B,73.94830550940186,B,-31.566034949546662,-126.05593825590074,-89.35101373127861,C,-38.19071022320094,-127.31501825272711,E,226.75417097211604,50.74648187979241,1
Both,Christian,Mexico,73.3248927071069,E,-59.37274761892443,100.81909907271991,0.25943789792870736,C,-77.1319903826599,E,122.36040544308418,59.56984277938746,-45.93948774742388,B,18.080962559336154,14.94063958178931,B,120.81829432991613,102.51044100917332,1
Yes,Christian,India,138.1483588369663,A,-28.414844948480837,-30.073012219040447,47.55304579407166,E,-26.747784285067667,A,-255.58838756073735,95.50082256375282,-12.108715292915443,E,-28.655278589406656,-8.040566857824553,C,59.319016495840806,0.3706576573146104,0
Mental,Jewish,India,91.05873950508087,A,-123.2833030602541,-41.35751329581773,-74.57824304096209,C,66.01389122791439,B,-161.69530683576892,-80.89530033332653,-44.902416735905994,B,-9.16388535663289,56.63511866734441,E,-6.52104340263413,-2.7346683570218695,0
Mental,Muslim,UK,77.7205736371968,E,56.48857876928458,125.75351278571256,-113.94523194681673,B,133.80917640552818,C,64.99719086912465,-143.54313786993217,-72.90047758439661,B,-145.26891379353899,52.98021525213118,D,-180.63109990101717,8.183998468772128,0
Both,Christian,US,144.07680066910632,B,-105.56646474060356,34.55077340939347,3.088866448847595,E,22.219293695790185,E,51.55676060858772,10.305078446082188,10.174259384364616,E,21.364970380501774,94.7358728206752,C,40.72088094340744,131.3454570945947,1
Both,Jewish,Other,-126.63987039098528,B,54.59618325635069,-60.92769196480915,40.35348150304393,B,-135.6643406880727,B,-95.64882551165032,23.92041284000361,-80.86791065788262,D,-87.86830566696497,-199.1372618222836,B,-92.6300111709318,-49.99724835071581,1
No,Buddhist,Germany,65.82681411907616,C,-104.4217832404972,19.37712275142358,60.18770368713927,E,-47.4458117385477,A,-121.80985068709182,-102.28985894809651,-8.691914005859243,E,5.739263409655305,-110.74265917462873,C,139.68035498374525,20.383258259312008,1
No,Buddhist,Brazil,-16.861154211040212,E,39.417459028068244,68.59350537087823,-9.32500036238758,D,37.82381165452352,A,20.75503223339384,-117.18462790063984,-57.56402648208394,C,-17.389928223020114,88.45025882925631,A,-95.14237436562641,26.449174910007965,1
No,Hindu,UK,49.84766563364686,A,0.9048533279871398,173.2009310109251,-11.619660934105214,E,67.89496916220521,C,-27.89077898034914,12.676683856246582,269.5275663138462,D,-78.03020670732404,-75.91754382412186,A,69.11933007772221,53.306449437951585,1
No,Buddhist,Other,-84.89224878546847,D,-49.73020836840794,199.41637285419583,-72.74318659451967,A,-191.07382056457865,D,-64.92217516765803,1.8342522125160972,0.8361453418383044,E,-101.18744764359913,-86.8358030015584,C,-164.42670044791853,85.41338713509094,1
No,Buddhist,Mexico,116.2227581540276,A,-47.875050882695746,-119.91117140640233,-30.651565350827514,A,-103.36830471280591,E,-56.98133140817667,-83.5653445610294,-280.25034152752204,C,58.008040663586016,109.93768546042804,E,130.4694479500712,110.51028865432464,0
Yes,Buddhist,US,-16.640645808798254,E,-25.642613077294747,164.76828843238522,-29.738625420074023,A,11.783082867622621,C,2.576317692044059,114.59102173816058,-58.382058715021316,A,-34.11486037222828,-108.26310655364493,D,-67.6554996358468,-94.15173261945014,0
Physical,Hindu,Germany,107.1612245542904,A,3.3198306681926666,50.16659199310091,45.0464664192859,E,-109.86771553079564,A,56.9063497686206,10.901860263121486,123.50178846241819,A,44.907441450716085,6.671180744613017,A,66.09466960506923,-17.802292806477613,0
Both,Buddhist,Other,-37.895261262784565,C,-165.24569651436053,-33.90123491667297,-38.26271922683741,E,12.56971268026112,A,116.63636418535219,-153.57952151977622,-135.59683000253642,E,79.02213610754949,-81.73481475978244,D,-175.50903436061262,65.00861714460129,1
None,Hindu,Germany,-10.090313755842395,D,32.353295958039936,33.08449967506158,48.96379965739025,B,175.47016151062653,D,73.44075267308183,146.72907387676142,154.70298993052307,D,-57.17749981292326,108.77600356940363,E,-12.049535227718975,100.45551862031645,0
