sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,target
Heterosexual,A,C,C,-51.89611465787374,15.304993957752869,0
Bisexual,B,D,C,50.06233741824451,-5.59015937999247,1
Other,E,E,C,132.5951911718422,61.13359099547664,0
Homosexual,A,C,D,-36.0531418147511,124.55148987074396,1
Other,C,B,E,34.635170535161656,-73.05654741701939,0
Homosexual,D,B,E,-95.65875465026087,28.6991903912112,0
Homosexual,B,A,E,47.24026878750819,29.411177601930234,0
Heterosexual,D,E,C,22.87907093158851,59.33988178894659,0
Homosexual,C,A,B,80.34013645791974,160.63830928474425,1
Homosexual,C,D,A,-38.72507682128873,76.76562657340584,1
Homosexual,D,A,E,-165.30455045198735,-162.1923670330485,1
Homosexual,E,E,A,-3.502753679272304,-42.70472917025219,1
Bisexual,B,C,C,-21.718768688261285,-109.17738784339114,0
Heterosexual,E,A,A,30.85836989963477,-170.61727870620646,1
Homosexual,C,D,B,167.5437727223811,30.340599123550206,0
Heterosexual,D,C,E,62.317429261896315,-58.81509576305668,0
Other,D,A,D,54.44402488899139,88.8684296296126,1
Bisexual,C,B,A,81.30580333255234,-19.668796496416,1
Other,D,E,C,10.738145965199411,7.390507470770453,1
Bisexual,A,A,B,-46.50114583216074,-66.86842753714357,0
Heterosexual,C,E,B,66.90022489674378,-15.222247177716083,1
Heterosexual,B,C,C,59.29370437088035,-27.74150175547415,0
Homosexual,D,D,A,274.9841991617548,104.26261930522047,0
Other,D,E,D,-11.498394139471,65.7128768756769,1
Heterosexual,E,A,E,-77.58177541969792,-59.48860921328565,1
Homosexual,E,B,B,-118.71504806591902,57.82063126610143,0
Heterosexual,B,C,B,-130.21033923611455,-93.90540361692847,1
Bisexual,E,E,E,-41.82238062147137,86.11319960218096,1
Bisexual,B,C,B,127.73586770347987,115.5032517405653,1
Homosexual,B,E,D,-20.95307708068902,46.821898735075365,1
Homosexual,D,D,C,11.573815319161403,-201.19083311731032,1
Heterosexual,D,C,B,13.466013504748906,-65.20363217431967,0
Other,D,A,E,7.811929700951296,13.5594780534944,0
Bisexual,E,E,C,-9.74625413722859,-69.51425361928898,1
Heterosexual,A,C,B,153.34706786468053,-34.530422281884896,1
Bisexual,A,D,D,-47.63192896987751,-9.524550188469705,0
Heterosexual,B,A,E,58.46560138564344,16.765426712089162,0
Homosexual,B,B,E,159.37588537262636,-125.15914294187232,0
Bisexual,C,E,E,-19.49745207862857,-100.01383927496303,0
Other,C,B,A,-12.444823229706046,-103.1106791923883,1
Homosexual,A,E,C,-17.189858557546682,2.062628741021134,1
Other,B,C,C,140.8468968242036,187.89782002581748,1
Other,C,B,B,-214.958883785583,138.91072615423326,0
Other,A,B,D,-135.60890647852767,136.59736053830102,1
Heterosexual,B,C,E,-17.537990589875335,-41.81695300613729,1
Homosexual,A,A,C,-28.791618464355878,-149.72612123854358,0
Homosexual,D,C,A,16.74934811093745,-132.56462402488484,1
Bisexual,D,B,B,69.77489146619536,-22.979603761959336,1
Bisexual,B,A,D,-15.695739523602454,-9.204509742288334,1
Heterosexual,D,C,B,-122.04956781454293,213.16471599161005,0
Other,A,E,B,-108.21732582066794,-122.31120745544106,0
Homosexual,D,C,B,-21.600493701223925,82.34360981068261,0
Bisexual,C,E,A,-127.0839844564436,-49.720271014928265,1
Homosexual,E,D,D,-108.30255877002483,114.5100726705663,1
Heterosexual,A,E,A,102.89036781418537,47.168914370506855,1
Homosexual,D,B,A,-13.54780088470307,127.68994635986795,1
Heterosexual,E,D,D,-36.18707179554374,31.395397680492003,1
Homosexual,C,A,A,88.97468337632091,27.594700888088425,0
Homosexual,D,E,B,29.95342490265563,101.52837400071925,1
Bisexual,C,D,A,7.773566560058007,-68.77238419425751,0
Other,B,D,E,85.02679549445766,-65.61588562207929,0
Homosexual,D,B,E,340.76157337867727,-26.883084875292962,0
Homosexual,B,B,B,115.77329900839364,-100.70722711774958,0
Heterosexual,A,E,C,159.52401646153479,35.66156791104492,0
Bisexual,B,A,D,254.2791517737024,11.262019920113007,0
Other,A,B,E,237.408329239768,0.5052406354615738,1
Bisexual,B,E,B,-158.14632592388375,2.2211376068134383,1
Bisexual,A,C,A,-72.18149155871,-141.75934530818932,0
Homosexual,A,E,B,-49.28163326631359,48.20403238537413,1
Heterosexual,A,E,C,63.066563445603606,126.73460589100452,1
Bisexual,D,E,A,20.9267201117297,-56.7343856687447,1
Homosexual,E,B,E,-251.86914487429064,-104.54805668847902,1
Homosexual,E,B,D,-10.56223883625272,-45.90555392539901,1
Other,A,D,D,164.26027479830591,0.638252217561906,0
Other,E,E,B,14.234656430438028,-112.97122800585835,1
Bisexual,D,B,D,-75.41699408529152,-104.2457993263024,0
Heterosexual,B,E,E,62.99441420997817,91.13197577102812,0
Homosexual,D,D,A,-77.94157917646274,167.92827037608984,1
Heterosexual,B,D,C,14.52257433592763,169.59258117987358,0
Heterosexual,A,D,C,-9.798648679648272,117.35918965608332,1
Heterosexual,C,B,C,44.627668225465236,-175.92714286244117,1
Other,E,A,C,-29.973098156990286,-31.76196097358528,0
Bisexual,C,D,E,-114.13508714279747,31.758624575802617,1
Heterosexual,B,C,A,-36.34317226214961,-22.831535015725287,1
Other,B,D,E,61.09248850578904,150.2588807781768,1
Homosexual,C,D,A,-14.015851159129115,94.20033336722771,1
Homosexual,D,D,D,81.57869341631515,-101.73438454513153,1
Homosexual,D,C,E,30.45961460001371,29.29656961779225,1
Bisexual,D,D,C,-103.09184234315923,-98.69890086845766,0
Homosexual,D,A,A,128.80173016855042,162.26495199867898,0
Homosexual,A,C,C,28.173030532079686,-47.56220158177044,0
Homosexual,B,D,A,-153.58450600714457,-111.25754046457139,0
Bisexual,D,C,C,-241.99646081931374,59.717472118904865,1
Bisexual,D,D,E,-28.930230759271097,-188.5829984088417,1
Homosexual,A,E,D,13.309013575024203,-149.40646859956394,0
Other,B,D,D,222.88657251353533,133.12059587316216,1
Other,C,A,C,-17.684057565005226,-88.69683929400519,0
Heterosexual,B,C,E,-115.39911374062726,-140.34112650073504,0
Other,B,D,B,-201.69096047933755,-142.05882925972998,1
Heterosexual,C,B,A,180.837332997072,-84.2954824955092,0
Homosexual,E,B,E,6.129486517279945,-33.03468608544622,1
Heterosexual,E,B,B,-43.14074267782174,-163.20826922349758,0
Other,A,E,A,82.56939280524529,-24.834422857191267,1
Bisexual,C,A,E,111.8002321433658,53.71530493732457,0
Other,B,C,D,-155.5087949258001,-57.42503734095955,1
Other,C,E,B,102.5424651031282,106.71835723240206,1
Heterosexual,C,B,C,62.471983924673744,48.95860300419021,0
Heterosexual,A,D,C,95.9749975416546,-17.123971792378416,1
Other,C,E,B,-114.43143580721151,-28.20043631915981,0
Homosexual,D,C,A,132.02134196614296,-37.054404083788974,1
Homosexual,B,A,E,-90.14764211084852,39.95143508596133,0
Other,A,A,B,109.71157358663773,84.15268246565918,0
Bisexual,E,C,A,127.25789353465964,30.63883110454985,1
Homosexual,B,B,B,-55.242714191615796,8.42330877233806,0
Homosexual,A,C,B,-154.7433538983795,25.95337769367374,1
Homosexual,B,E,E,67.43704951442693,-52.22212916841777,0
Homosexual,D,A,C,-102.108361359603,0.2319327470692517,0
Other,D,A,E,-35.060624390387886,-73.11321207196136,0
Heterosexual,B,B,A,27.944122463764607,242.20036332541196,0
Homosexual,D,C,A,10.529841097454646,114.50019830254622,1
Other,D,B,D,67.7351743160969,-97.19016893547618,1
Homosexual,C,E,C,159.04122800294567,-154.81763763135496,0
Bisexual,D,B,E,-109.84546181038606,53.84284208507803,0
Other,B,B,A,-36.243408122170706,97.87967830905322,1
Heterosexual,E,D,B,-23.494065405276185,-32.736740693477714,1
Bisexual,C,C,B,-156.0126165267968,-78.84454680784359,1
Other,C,E,A,-82.85655870655563,53.58888941952855,0
Other,E,E,D,110.8126342861853,23.461486684360004,0
Heterosexual,D,B,E,-14.144243854863412,140.11228314260578,0
Bisexual,B,E,C,-275.66051298965664,13.894181320766652,1
Bisexual,E,E,B,-141.03410866218914,12.695754530866212,1
Bisexual,A,D,A,-73.70180641541413,-75.10427301688321,1
Bisexual,E,A,B,-89.45640094435558,48.843437792598976,0
Homosexual,B,A,C,66.06222896072498,34.20664431985134,1
Other,E,E,B,43.339047834898906,49.21955276276677,0
Heterosexual,D,C,A,-104.00931408443084,21.10558882585626,1
Homosexual,E,B,E,-117.8787490636532,-83.88398956821354,0
Bisexual,A,C,D,-53.21576033128789,-111.73655618382526,1
Other,D,E,A,-8.129590838782983,-6.7122817997078545,0
Bisexual,A,C,A,-75.68206736548461,31.342295997129177,0
Bisexual,B,D,C,-7.397434633258125,-6.948375440317149,1
Other,C,B,B,-118.47136244672171,-123.42745183581869,0
Homosexual,C,D,B,20.6877255434301,108.61445287766935,0
Heterosexual,B,C,E,236.55995662119403,45.59144216185989,0
Homosexual,E,D,C,110.11442146141705,95.47271790632004,1
Bisexual,A,C,D,42.43682019343245,31.628460419263593,0
Bisexual,A,A,A,-0.9560945274927155,-102.53767220848027,0
Homosexual,D,A,D,-173.76635984401761,65.38198533642313,0
Other,D,C,B,134.31893427618425,33.98668602119128,0
Homosexual,C,C,D,-31.782191353020412,122.63282271434461,1
Heterosexual,B,D,A,56.100939450228104,-29.517196898969996,1
Other,A,B,B,-2.2924039385274466,-4.529116357391111,0
Other,D,D,E,-92.37356252690891,-152.56595951266542,0
Homosexual,A,C,C,88.04084358335292,2.3953329745459646,0
Homosexual,B,D,D,-82.85722701773253,-69.51230558933892,0
Bisexual,C,D,D,20.95164291249492,62.262947137573434,1
Heterosexual,D,D,E,105.97621434135138,-118.00491228674035,1
Bisexual,B,C,A,-79.76157009368791,63.441739975886,0
Heterosexual,D,B,C,-128.52022488066916,-191.12839460029167,0
Homosexual,B,B,A,-21.10109893070293,-41.71862119117432,0
Heterosexual,E,D,C,-37.46913975611939,-65.01235363447474,0
Other,A,E,C,-165.59223331902527,102.85701561768651,1
Bisexual,C,B,A,54.74353799888505,-126.37587188209221,1
Other,A,E,C,-174.38890650413893,-77.92239556684562,0
Heterosexual,C,E,D,342.0057008175418,115.9189444750991,1
Other,E,E,B,54.55756029264741,-64.18348665929977,1
Other,E,C,C,28.77484970730586,2.4099704709552285,1
Bisexual,A,D,A,97.12343044918848,-71.83476855094914,0
Heterosexual,E,A,B,-63.887608849097866,154.08187683443316,0
Heterosexual,D,B,C,-139.81727074107923,-98.31441653397887,1
Heterosexual,E,B,D,-65.52912897206922,-97.8763191174894,0
Homosexual,E,A,E,-102.75680768002522,-76.87629623111124,1
Homosexual,D,A,D,43.77787106641354,133.45305592110427,1
Other,B,A,D,1.8502146893703504,-14.67487747494436,0
Other,B,A,C,4.678623930968719,-1.5297799871175093,0
Bisexual,B,C,D,-61.923842556892126,58.188166635942466,1
Homosexual,B,D,B,135.73982226025208,13.82778214095908,1
Heterosexual,B,B,C,-205.52446865640866,-121.63663373820084,1
Homosexual,D,A,E,-27.935413808032116,69.07739277916056,1
Heterosexual,D,B,D,58.82206763681792,-52.18411614601818,0
Bisexual,E,D,E,78.27207052856106,-65.18362461539783,1
Bisexual,E,A,D,15.47950716134845,-68.80947988356385,1
Other,D,B,E,184.19959862002588,113.22590690656789,0
Heterosexual,D,A,A,-36.30578283253793,-29.513331199000508,1
Homosexual,C,A,C,-33.05067115255295,-45.58952093008487,0
Heterosexual,D,B,A,-48.27287285159036,61.034329843651655,0
Other,A,C,E,-94.64135766333607,111.32689554902686,0
Homosexual,D,B,A,-116.06200103606821,145.6916800118107,1
Other,A,E,A,-119.15099443231176,11.651606435406007,0
Bisexual,D,A,C,-30.864288105835858,-33.22798068143074,0
Bisexual,B,B,B,-22.26020002111993,58.184381714096446,1
Bisexual,A,B,C,63.144295151800456,-161.7142642281043,0
Other,A,E,B,22.919165621752473,3.333035733808496,0
Homosexual,D,E,D,-118.25473749859017,26.833431235123633,1
Heterosexual,C,B,C,81.94977759724776,-11.847782760818115,1
Bisexual,E,D,C,145.24535698486642,-20.152322422608552,1
Other,B,D,B,-9.350055587259673,54.60252906829947,1
Heterosexual,A,B,E,44.71451886917244,-60.035600080637074,1
Bisexual,D,C,C,-54.12846469584394,-48.67888685229605,1
Other,E,C,A,24.174157718441474,-90.72042840120625,0
Heterosexual,D,A,D,-50.675195001781134,-82.84690647479775,0
Homosexual,D,C,C,1.3937998329758343,64.17677724187905,1
Homosexual,B,D,D,-12.10478304191855,40.43143958103483,0
Homosexual,B,A,D,-148.3201779657409,-103.55003654893666,1
Other,C,C,B,-167.06904784945618,39.19497630504473,0
Homosexual,B,A,C,-0.6137384938983789,8.816970610194364,0
Homosexual,E,C,D,37.740959386666916,156.46183049711874,0
Other,E,B,B,-104.83073864665977,-187.5791200302936,0
Heterosexual,A,D,C,-174.60139294454365,33.92331066220117,0
Other,E,D,E,-130.55586068100123,60.015853134538034,0
Other,E,E,A,-61.606794081030614,-7.722499286537351,1
Homosexual,A,A,C,28.34636664206931,207.30144609970887,0
Heterosexual,A,B,A,56.06151754222096,86.61866386453192,0
Heterosexual,E,B,D,143.48243527878356,-54.33452791152595,0
Other,B,D,C,173.64585986119616,-0.48658934223884587,1
Heterosexual,E,A,B,99.8815075989598,11.183700609339645,1
Bisexual,C,D,C,165.28071018307128,8.65590080107405,1
Heterosexual,A,C,D,-169.84297476979717,-110.00723253540889,1
Bisexual,D,B,B,143.47022181455688,-108.61343029131973,0
Homosexual,C,A,E,-2.5324306227032114,37.56016977941358,1
Bisexual,D,D,C,-61.48696845997064,-52.443406526134865,0
Bisexual,D,E,E,-38.01738639165122,130.67017771300448,1
Heterosexual,D,B,C,-10.502458491686081,-158.8849863179155,1
Homosexual,E,D,E,160.53022364068676,-100.40130790821735,0
Heterosexual,D,A,B,67.88825675764541,17.23934515832315,1
Bisexual,D,C,A,110.1310996051559,114.50291234167781,1
Bisexual,A,B,E,-76.4219387540723,-24.196202468504865,0
Bisexual,B,D,C,146.03110414489527,-79.0241646683784,1
Homosexual,B,C,E,-33.35028328573958,34.77703884785627,1
Homosexual,C,D,A,19.379030418588673,-117.14162145007843,1
Heterosexual,A,C,C,47.58746952974495,-95.60006683359242,0
Other,A,D,B,-125.99581575028034,227.0239958509988,1
Heterosexual,E,C,B,30.176888301579446,-63.345177832758104,0
Bisexual,D,B,D,-6.122845085845643,-34.22470517734178,0
Homosexual,D,D,E,26.390679635278374,-1.5592034478358654,0
Homosexual,D,E,C,-6.2611260026855335,-22.551396633699913,0
Heterosexual,D,D,B,27.25291649257216,14.476436804402576,0
Other,D,B,C,48.097525530964234,93.22499745117982,0
Homosexual,B,D,D,21.948535607519467,7.36727539292782,1
Heterosexual,C,D,B,78.31380095941401,86.84733047884873,0
Homosexual,D,E,A,27.38688301760966,138.76086589948636,1
Other,E,D,E,-122.12633746772082,18.70979751478923,0
Bisexual,C,D,B,-165.6133455016143,29.12727759656537,1
Bisexual,D,C,E,17.67162535947676,25.38693639443525,0
Other,D,C,E,17.74480913518192,74.0408943872324,1
Homosexual,A,A,C,79.98108331149531,-183.41578255178365,1
Homosexual,C,C,A,-17.01742669394329,38.736675093757114,1
Heterosexual,B,D,E,-88.11260017124741,0.36939458685806903,0
Bisexual,A,A,D,16.571453744705575,-191.52942853304174,0
Other,B,D,D,7.410219224186876,184.20888493031887,1
Bisexual,D,D,C,-42.72419987244575,19.46978842238397,1
Other,D,D,E,50.890715851582556,-1.937417940947019,1
Heterosexual,E,D,E,0.7278889629513946,-88.44402399070216,1
Heterosexual,E,D,C,180.10138954206897,-75.98842010429875,0
Other,A,A,B,-8.080373648874396,106.43185036299947,0
Homosexual,A,A,E,35.8264231996847,-67.23764500112361,1
Bisexual,B,E,C,-199.9809262308953,-98.40182423575597,0
Bisexual,E,D,A,-156.75972929521964,-6.290626605953175,1
Heterosexual,E,E,D,-255.70417917287074,-55.21243472128994,0
Heterosexual,D,A,E,-16.5770167293511,-64.03856773162967,0
Bisexual,C,A,B,-25.247621814426314,165.151526784339,1
Other,E,C,B,43.48588060572472,93.06893857439708,0
Bisexual,A,A,A,-122.83851003171995,12.318551294804157,0
Homosexual,C,B,A,128.731052993992,-70.28602386247591,1
Homosexual,D,B,D,-7.19242226360588,-9.232362271613276,1
Other,A,C,E,-8.063655118154568,148.89445489899558,1
Bisexual,D,B,C,79.63454209759088,-9.86360577666438,0
Bisexual,A,E,E,-109.08344331091146,-15.781231886916295,0
Heterosexual,A,E,E,38.740720681536274,110.2237705972142,0
Homosexual,D,A,C,-10.628952969314641,-31.61669785146339,1
Homosexual,C,C,C,-326.6679702750544,27.249504367603773,0
Homosexual,A,A,B,-55.84965102679488,64.68744678237566,1
Bisexual,C,E,D,104.12743623628222,65.58856696984321,0
Heterosexual,E,D,D,-55.38677274744042,-89.61516038729134,1
Other,A,D,E,172.44627675861193,-138.4753869059605,0
Bisexual,B,B,D,153.16691093583378,-221.8553292267549,1
Other,A,E,C,-13.733205867834194,71.30604998061779,1
Bisexual,B,E,C,7.931758514276829,245.6476731646421,1
Bisexual,C,A,D,196.76446004094277,98.77620574157896,0
Homosexual,A,E,A,-24.933411785830785,29.575906741431844,0
Homosexual,E,E,D,85.33487084250555,62.27849181627894,0
Bisexual,E,E,C,14.057801205490719,239.7607525343067,0
Homosexual,B,B,E,-142.84367423726383,-149.54690801774782,1
Other,C,E,C,-113.80410569442354,19.256282623773885,1
Homosexual,C,D,E,-154.5910930337982,15.479347962993886,1
Heterosexual,A,D,C,210.42070267518542,-80.1665176340555,1
Other,C,B,A,19.181428673293006,66.00021167070773,0
Heterosexual,C,E,D,-64.88669558972514,245.56479508863146,1
Bisexual,C,A,A,143.61542640433274,4.118014145537567,1
Heterosexual,E,D,D,53.2656195081439,-29.26698848079478,0
Bisexual,A,C,D,-106.0011730162643,117.40977097516294,0
Other,D,A,D,104.36529115493416,131.95152500803934,1
Other,A,E,D,-41.40416597301103,36.85581972792453,0
Heterosexual,A,E,D,2.9953458957938226,92.37989884014837,0
Homosexual,E,A,D,-44.85187736129847,57.39766571354695,0
Homosexual,E,B,E,-44.93022738603989,-76.32466662596208,1
Other,E,A,E,165.23920237545897,-217.84542558335187,0
Homosexual,A,B,E,-13.952499181666896,-35.91024520826684,1
Bisexual,A,B,E,5.783409563967973,-13.62033825904207,1
Homosexual,C,D,B,-48.03054827626879,224.73185012275914,1
Homosexual,E,B,A,45.42568965680295,-7.2012106770751885,0
Other,C,C,B,-295.0457161556679,-57.21340385858179,0
Bisexual,B,C,C,-79.64388975347973,116.2447738973299,0
Heterosexual,D,B,B,-104.98058411458094,11.236272814607604,0
Bisexual,B,C,E,-287.10207516665133,60.95864156892957,1
Homosexual,D,C,A,124.86539495567055,-37.070722471376826,1
Homosexual,E,B,D,-44.36621580168847,-76.91708588005099,1
Heterosexual,E,D,A,-140.6651967508554,-22.57533274504682,0
Other,D,D,B,104.76588749145614,-132.08324396028686,1
Heterosexual,D,A,C,-124.90967399008939,164.70434366928848,1
Bisexual,D,A,A,-192.54159762980615,96.18793344882201,0
Homosexual,B,E,A,-46.95469968545047,-99.76489447848303,1
Other,D,D,C,33.856648571621086,-4.574510961222108,0
Heterosexual,A,D,D,78.08987881560536,-7.41519056096454,0
Homosexual,B,E,A,28.533183315636297,-192.10247421656933,1
Homosexual,E,C,E,17.829042663138008,203.54697736627293,0
Bisexual,D,B,E,-112.4553130593107,146.73813509898633,0
Other,E,E,A,-241.06707581064595,44.532774296447606,1
Bisexual,E,B,B,-119.85202780387655,85.37790493971357,0
Other,C,A,C,48.948437251150395,56.78711650080939,0
Bisexual,B,D,B,-91.39107373198824,6.5730265561899825,0
Heterosexual,D,E,E,-147.09946510541278,40.0057036936783,1
Heterosexual,B,B,E,67.9978651014069,-0.17114596252045197,1
Bisexual,E,D,D,82.1477899231962,-159.00154339482106,0
Other,C,C,A,-119.2522134916294,24.619080125957137,1
Heterosexual,D,D,B,154.8061903549707,-16.036372807340566,1
Heterosexual,A,B,D,18.592234341513304,249.28130623014692,0
Heterosexual,A,B,A,69.86856846573068,229.17961229883517,1
Bisexual,D,E,A,-74.20592942428398,-55.85675972438262,0
Other,E,A,A,113.85995805131883,-86.20281235526619,0
Bisexual,C,D,B,31.24346085861214,75.69977281561985,1
Homosexual,E,E,B,-10.579411847104124,-210.02938186225455,0
Homosexual,C,C,D,-74.9497184383085,69.08976669504392,1
Bisexual,C,C,A,-46.347495878508774,-87.55394016454517,0
Bisexual,B,D,C,3.438921206445986,-74.93626806698069,0
Heterosexual,D,B,E,-29.99694201360461,-31.697670299175613,1
Other,C,A,E,87.85576704269248,-112.05069290666077,0
Other,B,B,D,157.207139284425,272.7256323653946,1
Heterosexual,C,D,D,100.73575152121875,89.74408416306933,0
Bisexual,D,A,C,-44.60267109104951,130.72522426118246,0
Homosexual,C,D,E,-102.21426595624956,42.50134921636405,1
Homosexual,B,B,C,-10.093602353195777,125.52498676896838,1
Heterosexual,E,A,C,64.68514748976409,43.842662564598626,1
Homosexual,A,A,A,-66.17071975362421,10.12059904959174,1
Other,B,A,A,103.59202090804014,63.069887792435765,0
Bisexual,B,C,A,102.89985217858786,83.66505930388973,1
Bisexual,B,B,B,35.06028916195184,-34.72921015604969,0
Other,E,B,E,50.61946658139205,44.74874486830041,0
Bisexual,D,D,E,15.378184808493916,157.7228490547797,1
Bisexual,D,E,A,-134.65920551678434,-64.29734768860908,1
Other,E,E,E,-63.41338465474169,41.88134942448819,0
Heterosexual,B,E,B,21.22093810422777,-166.8847346228616,1
Other,E,E,E,-71.71239615711883,7.778887875167885,1
Homosexual,E,D,A,-177.52697420662616,-102.65474781325292,0
Homosexual,C,E,E,147.6761323583072,-101.57856798947478,1
Homosexual,D,D,B,1.343653804449558,-18.09857221671046,1
Heterosexual,D,C,C,8.101922009593105,-84.62599802277589,1
Other,B,A,D,184.2474842158634,114.49039313796179,1
Bisexual,E,C,A,116.51479686348618,65.2039322312068,0
Heterosexual,B,C,E,-30.506059593333685,25.35405068197585,1
Homosexual,D,B,A,143.7899609298312,-63.26396524111202,1
Homosexual,D,C,E,-144.47381145073516,-22.032075207956932,0
Other,D,B,C,97.65936142630191,137.39794474819212,0
Other,E,B,B,140.33337577743345,-93.0817489043619,1
Homosexual,B,B,D,-125.12754392982224,29.61356243733165,0
Homosexual,B,C,E,72.5221783074595,222.97111209363672,1
Bisexual,B,D,C,-109.86269672880353,-2.0182228353571583,1
Homosexual,B,C,C,-136.6714963326313,10.392184031149755,1
Heterosexual,B,D,B,170.49219962102774,-59.378667746580795,0
Homosexual,E,B,B,-151.5554585014267,3.116275676423077,0
Bisexual,E,D,C,-6.1724175825024385,22.497096466564823,1
Heterosexual,C,E,A,-103.2481636894806,-138.97965958724018,0
Heterosexual,C,D,B,73.81611202357294,3.801086307548308,0
Bisexual,E,D,D,-222.9360627822841,-199.60081718087787,0
Bisexual,C,B,D,236.34112691765958,-62.43891818977762,0
Bisexual,D,E,C,-56.96506548689149,-52.79683599969509,0
Homosexual,E,C,E,27.230645002862396,32.98374209255982,0
Other,C,A,E,-3.8506077779579693,8.595655240821978,1
Other,E,B,D,-55.97984711299895,14.291207372474258,1
Other,C,C,A,35.414253605976356,-124.42091303138206,0
Other,C,C,A,-1.6444402530989568,60.136554886495006,1
Heterosexual,C,B,C,39.54008787853191,68.20931160505005,0
Other,C,B,C,48.0092595111608,-133.84415489472988,1
Heterosexual,A,D,C,270.18881097153684,73.62693664413057,1
Other,C,E,D,-14.212654368877297,-21.890455586617534,1
Other,A,B,D,38.07362257028404,-24.896331776284814,0
Homosexual,B,D,A,79.53004194339572,36.45233458385218,0
Bisexual,D,D,D,128.58675093962663,-129.7758277173584,0
Heterosexual,E,B,A,53.822011781195144,-91.56476332564584,0
Bisexual,B,E,B,-38.07558779648676,-23.92776927918574,1
Homosexual,B,E,C,-135.61415098075088,-14.651062358196402,0
Homosexual,D,D,B,17.096543994341555,-25.868311127244,1
Bisexual,A,A,A,73.5731438615771,46.60455622707367,1
Other,D,C,B,146.02373284396083,44.67120581214935,0
Heterosexual,C,E,A,-99.95033817726127,-258.63947509752336,0
Other,B,E,D,-122.50926773088804,-104.10886325183117,0
Homosexual,D,D,D,-42.23085713270604,155.97179774666506,0
Bisexual,D,B,E,0.5194492979002171,0.6224898752549713,0
Other,D,E,D,95.52577235111829,-63.652842094391445,1
Bisexual,D,C,D,72.70985278345469,-1.6496566384765816,1
Homosexual,A,B,C,40.14993794234314,-158.1135001681804,0
Bisexual,A,D,C,163.92959123298832,25.71376840430142,0
Heterosexual,B,C,C,-213.42319106722178,13.870060283434036,0
Other,E,E,B,47.85291085739989,-150.1019268949961,1
Other,A,B,A,21.657264154500933,43.13379685573061,1
Other,E,E,E,-148.54679386940242,-5.252749255734308,0
Homosexual,D,A,C,-8.142153223003021,74.7564983626039,1
Bisexual,C,E,E,-48.28651130337186,-106.92013998225025,0
Other,E,E,D,-180.5757371536409,93.57129328825899,1
Other,E,C,B,-48.097341512674184,63.57649959807803,1
Heterosexual,E,E,B,-245.52558616470478,-98.31677338303518,0
Bisexual,B,C,A,114.17779104904025,-96.447778456399,1
Heterosexual,D,E,C,169.85175245220802,-112.74197254100866,1
Bisexual,B,C,C,16.406284694493326,85.11900316956128,1
Homosexual,E,D,C,-22.07179262769019,-161.48515985762543,1
Heterosexual,B,A,D,35.63302663495876,95.83152339880073,0
Bisexual,E,C,A,38.599318724809486,230.10663888921545,1
Heterosexual,A,B,E,-3.644873776232395,-99.28285956262619,0
Other,C,C,B,4.325112048856577,23.574954237401002,0
Homosexual,C,D,E,80.34638637803363,78.97038006031643,1
Bisexual,B,A,D,14.537985838815096,106.58496188797753,1
Heterosexual,D,B,D,159.815216221275,92.67591136475103,1
Other,B,C,B,-124.87342826239174,-66.46648934187101,1
Bisexual,E,E,D,-17.97408420447134,120.47299849530563,0
Other,C,E,B,-31.3419795337754,-12.782857371890216,0
Other,B,C,C,97.6825612684997,-25.340333108030173,0
Homosexual,A,A,C,41.06917488668817,56.978982417530645,1
Other,A,C,A,-23.077999558717973,190.2161350854622,1
Homosexual,B,C,C,-19.205494027515503,12.213060953524632,0
Heterosexual,E,A,A,70.88524466218482,-56.356929392518495,1
Homosexual,E,D,A,-75.49701438101722,-24.742591295693135,0
Bisexual,E,D,A,-62.30720903291738,-15.891448816323015,0
Heterosexual,B,C,B,-22.691880090791084,33.55488950110638,1
Other,D,A,B,-31.942850516816137,-18.683320995508225,0
Other,D,A,C,180.23778445096997,163.47478260900922,0
Heterosexual,D,B,A,117.47646745148093,190.49531940510488,0
Homosexual,D,B,B,-2.1382176122123955,91.57118613253279,1
Bisexual,C,C,A,-4.7056046358328985,-105.03558932551367,1
Homosexual,A,E,B,181.1941872028283,56.331105880987224,1
Homosexual,C,C,E,106.99648291421673,-50.42629646813053,0
Bisexual,B,E,A,123.34007357045016,165.20099240552364,1
Heterosexual,C,A,C,-69.16031551699302,277.13175867389714,1
Other,A,A,C,-62.214453760187396,-65.6065132088329,1
Homosexual,B,A,B,76.1440653945828,31.711777037065076,1
Bisexual,B,B,C,19.960207904181924,-9.322201802178025,1
Bisexual,C,D,D,22.033333767523324,35.16811756340055,1
Heterosexual,E,B,C,-197.35062914676024,-101.55817620282039,1
Heterosexual,E,C,C,142.61088472967276,-221.69964105522243,0
Heterosexual,A,E,D,-4.455883305079163,126.2991252153233,1
Homosexual,B,B,B,11.893223051622954,116.48970132408235,0
Other,B,A,A,15.645069031883882,-125.28870307628598,1
Heterosexual,A,E,E,-88.63147265463645,-74.2323866787515,0
Bisexual,B,D,A,42.40991237805949,-66.80572366294953,0
Other,D,D,E,23.946545909132126,-24.878144113290286,1
Bisexual,A,C,E,-72.09279080134353,2.3364819743427416,0
Heterosexual,A,E,D,130.7131405515952,111.21203457246851,1
Homosexual,D,B,B,-39.81038253921367,34.93921208958789,0
