age,race,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
64,Asian,No,-41.43856358584893,0.25396036027721774,D,110.97299780320218,C,-44.18956875266265,D,A,-93.83302113499072,-42.61958959893632,C,C,5.730824195479333,C,-89.8696862816212,C,E,1
35,Hispanic,No,95.89085246624471,-32.5257300462164,D,104.85036644563064,A,113.42508846330163,E,D,-183.69453289726266,9.658111632603038,E,D,-176.67085628314004,A,-8.209153033619575,C,A,1
18,Hispanic,Yes,-21.87529346328135,28.884053596008215,B,107.96403491178988,C,-33.33644900066282,A,E,-133.48581303918877,-80.63711557303083,A,D,-69.99935851340439,D,168.63800309071053,D,A,0
41,White,No,68.54386278229202,-103.39982346595934,C,-56.394027924676394,C,36.58380894072361,D,D,26.530058664048617,87.21242674444352,A,C,-32.99514121973607,E,-66.05042952194555,A,E,1
67,African American,No,74.94221455545079,-103.82099110925107,A,185.50064307763475,C,98.2622576310397,E,D,53.50952693284029,0.08280700150073705,E,E,81.4535657729825,C,-114.69151959110901,B,B,1
69,African American,Non-Veteran,68.59631167053473,139.07236420424744,C,-51.952107865923026,E,219.55545454365324,A,B,-183.94241715478415,-118.68767852929719,D,B,-21.40914259625378,B,86.75545415847905,A,B,1
55,Asian,Veteran,18.000449169023472,-93.7317763093025,D,22.06383311564113,E,68.5265265356081,E,C,-11.21274716626856,-164.05003660009265,A,C,196.53907026018584,B,-73.22573382488143,B,C,0
31,White,No,85.61323473620047,-128.8692293681541,C,91.85382047668347,C,-50.76082529053838,B,B,71.67951060601423,-154.4571190527441,C,B,-207.28094687391058,B,-95.77133834576458,A,C,1
33,Asian,Non-Veteran,-3.157393758212547,26.199121286870596,A,46.40238639591974,D,67.14075349890909,B,B,4.619198120993795,112.23268316033901,E,D,157.70012490983837,E,32.23334963766822,B,A,1
24,African American,Veteran,-135.55129592204423,83.33046886954305,E,-85.89881891381766,E,33.98226631554117,B,C,-69.45858693159839,158.79093396041253,E,B,164.58375127258034,E,-250.097441338184,B,B,1
55,Hispanic,Veteran,40.21895942081166,-117.41791087897259,A,94.14199830172247,E,-39.371908884533,E,D,-52.99613505053096,-68.52171399113136,E,A,72.52230135064333,A,-125.8355063187495,B,E,1
50,Other,No,-2.534246480371587,116.18351705251486,B,146.5873805324478,C,68.31831584237457,B,C,14.657079926479561,217.1284246408295,B,D,81.03400544168238,A,18.89314102543553,E,C,1
43,Other,Veteran,-23.7776128041284,161.17591860741194,E,-107.12909073271,A,-100.84489234381348,E,E,15.133041670321576,47.40933597118745,C,E,-44.70342041588948,E,78.92564202855141,A,A,0
38,White,Veteran,-173.4423991551874,-85.38519952358288,E,-10.026573961574206,C,78.52888811557122,D,C,219.40361839095286,-45.97850279824655,B,D,9.941126804667269,E,-14.440990560499198,C,B,0
27,Black,Veteran,-166.9141316182591,-46.56329635382327,A,-117.62690990226481,E,41.322864337427866,A,D,79.92088903775483,70.64798840787847,B,A,-134.6307572569951,A,-41.573975406701436,C,D,1
69,Black,Non-Veteran,-55.919838063906234,95.3361896226603,D,166.22661030714602,E,0.3610651556743392,A,C,-83.0351973018461,-0.1604658017809299,A,C,-41.21022713667018,E,-36.04742065637531,C,E,0
69,Asian,Non-Veteran,205.73115467923094,-99.5540461062119,A,59.81579614133311,A,-41.1828836115286,A,B,-45.27591682916849,43.797232715295614,D,C,-4.1224568431316655,A,75.60070308642798,D,E,0
27,Other,Veteran,-127.85875012116902,29.75060632864733,E,58.63172433415957,B,56.638686850779465,E,B,-112.35957187151189,61.2376635168554,E,C,109.60654437742532,E,-29.359873388413245,A,C,1
70,Hispanic,Veteran,-24.462895179210733,24.592422747217828,D,-1.1442770268830444,C,39.05350861207801,D,C,-114.86664510808444,-23.59123028475622,A,B,115.7320185308089,A,-181.03611386423276,B,D,0
46,Asian,Yes,-20.25955489892962,37.41881509374852,E,34.361070360002124,B,8.85396297631211,B,C,56.78004282927268,-32.474810630903136,E,B,33.981263739168234,B,-33.73043919230119,B,A,1
70,White,Veteran,176.53884739861329,188.5142248236917,E,-87.18691628276336,E,-80.12071359262411,B,D,-50.55823376328241,-40.831304657093916,E,A,89.80844946763733,A,-74.92663211693292,A,B,1
50,Hispanic,Non-Veteran,-98.82754676908321,-64.75699943935946,C,-26.49649865945224,B,-84.62792689143642,A,D,-36.93208952928784,-34.281391647092455,C,D,-97.74114556249206,D,-45.55611302406261,E,B,1
64,White,Yes,66.09110915047395,-66.83751358995195,D,114.77190422056213,A,52.38634653402777,B,E,-173.22847133382203,-67.5208019956308,B,D,-80.9727477622996,B,-167.52020195518293,A,C,1
51,Asian,Veteran,-51.046957052162966,-15.42982388626485,A,-68.90026821696136,B,74.00424360233973,A,A,-85.71455806684519,2.0252787641842303,B,A,41.39662508298244,C,-105.6946419539883,C,D,0
37,Black,Yes,-69.70150356451337,-193.13762382670785,C,-174.5791746974117,C,-41.636883857989616,D,D,-134.6207325967724,-40.334153794936576,A,D,73.2031230884872,A,197.87079761783792,B,B,1
29,White,Yes,54.872582650472665,-27.890152926334487,C,67.86802444309451,C,27.803759517560295,D,D,-108.02375142847977,9.342941047012996,D,D,-146.44698203008596,B,14.01734720453869,C,E,1
75,White,Veteran,56.416200042556056,-10.024698657139592,C,-144.68719078923078,D,-11.393501378716968,B,E,-107.63305462108764,-46.068766742201205,E,B,-220.53040926914468,C,92.33582870878072,C,B,1
65,Asian,Veteran,-144.4590180019589,30.193319230083453,A,139.60187140692838,C,24.963630302652337,B,E,74.75344891208671,-115.23979129334563,D,E,-106.30842603422599,C,15.41056507482914,C,B,0
19,White,Yes,-140.90551300822614,197.95071690329868,A,170.1855750620409,D,33.10454303768302,D,E,66.83202487310882,-56.05075129967987,B,D,143.5488016941359,A,-147.93610352658104,E,A,1
51,Black,Veteran,-10.708231164810792,-131.37477278707343,C,-3.006499318420225,C,-25.55638329867285,B,C,-102.1962679476725,-145.47749181110672,C,A,-4.90747787227708,D,-59.549214716944554,A,D,1
55,Asian,Yes,20.906009699889182,-35.735042022181915,A,0.5024977350811872,B,-78.14917406563092,D,B,10.015658061153644,56.30409247602998,C,D,102.86146078156044,D,-67.87151394390399,C,D,1
42,Other,Non-Veteran,-116.9794659648695,-104.79192226032991,A,69.2489131494117,C,7.254205582731621,A,B,248.1403650305961,180.19291924374716,A,B,-50.62343762462247,E,-58.10071057809545,B,D,1
71,African American,No,-50.178210393437595,-173.605672619399,B,-8.72933454587897,A,22.049737354877227,C,A,-2.3917043975636787,-70.20334080026541,A,B,-40.16388582357254,C,-70.77617711693655,B,D,1
62,Asian,Yes,88.34334385685925,100.74834035300688,A,-154.1358189487412,B,-161.34871168577178,E,C,82.06180035417113,-69.755838341127,D,B,175.6123595807749,E,90.18295406744113,A,B,0
76,Black,No,-60.07774472535762,-96.93733297269613,E,-117.97962399696422,A,11.7612256215988,E,C,-43.46468371267897,67.13633548876388,D,E,111.43837400213074,E,-146.8260071723027,A,E,0
38,Hispanic,No,-158.13907595203906,31.814381748547355,C,4.193724952622577,B,124.28569932605755,C,D,-262.0137343221121,127.95588933995118,C,B,68.64630016231715,E,-23.704614560816623,D,C,0
34,Black,No,-1.3552425899031322,80.31938010776805,B,65.31027147001086,E,116.95276600979612,B,B,-72.3941236679426,-30.621835098523608,D,A,90.95922053456327,A,128.98793252627766,E,C,0
36,Black,Veteran,66.32229764787847,-80.912762205934,D,-129.79896504674252,C,0.35757066178581515,D,B,149.72660117376543,112.68304624658117,C,C,116.17954849103455,E,176.23093863241309,D,E,0
73,White,Non-Veteran,-52.303979967352575,7.2443529972923475,B,65.18312017909403,D,-155.26070213650732,B,A,0.4575135778191687,91.39715169224702,B,D,28.103560133080112,C,-32.33051311096747,D,C,1
44,Black,Veteran,-171.14444965187081,114.36037831034622,D,-17.493249447007265,E,169.01812025455044,B,D,98.85441479702169,-165.3094829110969,D,A,53.94385048179179,B,-63.84803641430887,E,E,1
38,White,No,-7.6452481787387105,-66.27889947813298,A,46.7472537778026,E,-2.8630047307867503,A,D,-12.556716736736098,-99.94793922373736,A,B,40.6940641434384,C,10.819852628676358,A,C,0
18,Black,Yes,-52.474342839447864,-2.0361902681235766,E,-222.20458988008076,D,-80.86358712982214,B,E,-103.14949945086327,-11.033528351132874,A,A,84.18051403940436,C,-85.41293721006852,E,C,0
76,Black,Veteran,94.84492116092433,-23.283185661297264,A,106.62273298118654,E,81.48571832488419,E,B,-56.97508484075774,28.263453984833458,D,E,-106.10925523491457,D,71.93989361300345,E,E,0
55,Other,Yes,51.16970519455813,-150.0075162800418,D,83.02218264936612,D,-66.43064746052198,E,E,-54.461279126724435,-112.8106230424157,E,D,24.332552893029806,E,-171.11622724180847,E,D,1
37,Asian,Yes,-8.499127664620598,95.41390644761638,E,17.56670596053439,A,-5.6559835080858125,B,D,190.94714990265174,-106.68806110119304,B,C,-35.451760762651894,A,-151.96210125030777,B,B,0
49,Hispanic,Yes,57.70399629801558,-113.83639449106806,C,-87.21366462784356,B,162.95868175496392,D,C,-51.75359380783037,180.4184782417932,E,B,35.4247170641483,D,49.361766021028494,C,B,1
64,Asian,Non-Veteran,-0.5981474549830332,-28.962613776767494,B,86.24871282179156,B,13.80058392517853,C,E,174.4788709601608,-98.29913818189384,C,A,9.672445268620601,E,-63.50869132070361,B,B,0
60,Black,No,-103.03452734277411,-131.04333738102542,B,123.68481628754013,E,35.143221140696596,B,A,119.8622869051621,19.585991549056743,A,C,-67.09476241927473,A,70.45287867254876,B,C,0
72,Asian,Non-Veteran,1.9352642892385892,21.095792571758356,A,23.069129276492443,A,-67.66967506025163,A,D,-36.66305144484735,-42.51314634371013,B,E,-76.31055798249166,E,40.06994778102369,D,C,0
62,Other,No,-103.43801751992694,-22.776895264054133,A,-134.2337140227164,D,-27.299834837039395,B,A,-4.654949632818282,-137.63962267066634,A,B,23.3376801953394,E,-33.262623390303084,E,B,0
66,Hispanic,No,69.9999877618243,93.25242627847871,C,27.568640917774058,C,167.4164478330159,A,A,-99.54889161038626,81.94611934891574,E,B,138.11699104594612,D,73.58158940146663,A,C,0
59,African American,No,-20.848896750613978,164.39803024245091,C,62.44471282056247,E,0.1317596717384726,E,D,42.68408531858082,107.87601053621545,D,B,-188.92586429482765,A,192.2406510397767,D,D,1
68,White,Non-Veteran,-0.17842412795123003,-18.267783612591685,D,31.21952955426252,B,17.434485918911417,D,C,-120.33419663955539,68.74784183661716,D,C,-122.80870853192563,B,-18.96953175152536,D,D,0
27,White,Veteran,135.60343025541633,-355.0275616728345,D,49.564919408493985,D,-12.171406239421351,C,E,3.560781988485279,314.2926477812844,B,D,6.614966019025605,C,77.74010387750894,B,B,0
21,Asian,Yes,49.52363209232216,-112.9541369951689,A,-283.8894065268642,D,125.0468346959332,D,B,-1.796410719447245,-109.94575754551607,D,C,-99.1919500055644,B,84.8784398794123,D,B,0
61,White,Yes,128.70838453630756,-84.60536092512442,B,18.61972580579899,B,138.0228612516246,E,C,45.27247771746298,23.704325389632544,C,B,-79.33125273716277,C,51.738020431828346,B,A,0
46,Other,Non-Veteran,-16.580048998643836,-73.97129590440372,A,60.703737261133625,C,2.3938498431632036,D,A,36.78242778488154,-115.46986286936675,C,D,47.19218618626906,A,-5.602707662952735,E,E,1
46,Black,Veteran,-67.85132286337743,-169.01305348930268,B,75.99475041891796,B,-16.21815138741602,D,D,-6.972308768373056,30.32276358957158,B,B,123.55733978791024,A,21.17758573409568,D,E,1
35,Asian,Yes,3.322283853471274,93.33130343114239,D,118.1667637665298,B,12.15061227492745,E,B,104.18177426798225,55.32372641633994,C,D,-11.250668884070429,E,187.42894932883172,B,B,0
56,Hispanic,Yes,-186.157008103563,-3.214939925873571,B,31.868279780933122,C,10.844303761482866,C,A,-8.533641048617197,142.07872388360232,E,A,85.7742108925045,C,-41.13740957787153,B,D,1
48,Asian,Veteran,-27.506514445287927,79.50249818216666,B,-0.5515063263760286,D,10.57562222474223,E,A,38.80252202184097,-13.577446829834091,A,A,38.59048307647593,D,13.505041122647976,B,D,1
43,African American,Yes,42.579085672717504,-90.70925197417013,E,2.505326746336632,A,-22.421028617605593,A,B,8.066924198918956,-89.9564936589343,B,A,28.98779970401008,D,43.53245655099645,A,B,0
20,Hispanic,Veteran,38.79379075219146,-84.44946172982591,D,13.926664694525325,C,-70.77892959276932,B,E,63.30598932573819,-18.371948018507094,D,D,-13.763191577553252,B,-44.39378987114788,D,E,0
29,African American,Yes,10.660209728018652,88.38376390237012,B,116.5451664248212,B,73.12095053401217,B,D,71.42984600422903,9.98233443298358,D,D,93.79811284693469,D,52.849407090196486,B,A,0
67,White,Non-Veteran,89.65516475999125,-25.824451163486078,D,-31.590842303025113,A,-37.209601322013434,E,B,194.09204357452555,-64.50100700235501,E,C,36.72415076051948,A,-136.7164651788755,A,E,0
51,Black,No,50.43126714654612,19.749074412976235,B,-95.8430262180066,B,-27.497413064561822,E,B,96.606081315616,10.220568592614237,E,E,20.062487180091093,C,-216.76836941157416,B,A,0
78,Asian,Yes,-93.77652199493033,-70.52983565491343,B,116.97919475838752,C,-50.8439768455118,A,A,39.02333901044376,-31.082040380568543,D,B,-31.494662970313385,D,-45.31835113726819,C,B,0
36,Black,No,-102.46983352047377,76.25392250188884,C,67.33618738644947,A,-86.95563090223092,B,B,23.266805429776735,-128.44048137086347,C,A,23.22793954412365,B,25.68588600170896,A,E,1
21,Black,Veteran,-128.14760774684996,51.87019903838589,A,72.72441422654853,A,-43.67172870485202,E,D,-135.98534988642302,-45.28479529899904,B,E,-1.4168432025833757,D,108.78636002173138,C,A,1
59,Asian,No,231.35623643433712,-57.23973147917801,A,78.12756982478369,E,-232.95309657434854,A,C,-134.87422503384533,69.68778919868629,B,A,12.68985963838221,D,-113.18964789501531,E,B,1
25,Other,No,-13.043384875347547,148.75131526921936,D,-94.18579526689626,C,-111.5281010485635,E,B,26.334176725413915,-46.81296275720501,D,B,-95.73019349206875,A,67.46489318222176,D,E,1
40,Other,Yes,123.30514926136962,231.88594473444667,A,146.73113394621623,D,-166.69141402413993,E,C,-56.81482601039247,55.51931920558971,C,A,-6.762200827139238,B,62.20961563904095,A,C,1
37,Other,No,49.854620245868055,77.65626626183557,B,-126.01568352829196,D,136.36813680760656,A,B,57.042440168750986,-32.832686086034684,C,E,-28.591781551267577,D,54.227453918643974,C,D,1
45,Asian,Yes,-188.35725093785126,83.5875885203868,B,65.90043682346327,B,-102.18679915118733,D,E,8.967440390682953,-99.38363189848803,C,E,100.23939486798825,D,-113.54517348616137,C,D,1
30,African American,Non-Veteran,75.23848535730332,-26.191236660606293,C,72.34777059489997,B,98.53847640854357,A,D,204.52643255474592,-24.084045047729717,C,C,56.713605268997604,D,-72.82648483144456,A,D,1
23,Other,Veteran,23.690792393042813,-190.88706348131143,E,-24.508921689481124,C,-19.16168017371084,B,B,-21.967033561306685,-114.98206358981462,E,B,-69.84395282565279,D,-53.35373371407526,A,E,1
27,African American,Veteran,106.88076677662876,-107.75701830718351,A,200.39187156461958,B,173.7291406823852,C,A,9.579883820940466,52.76468682387968,E,E,-86.19516639890983,A,8.535010890453885,B,C,0
59,Hispanic,Non-Veteran,123.96117025321145,135.35518532194337,A,-23.58451874932208,D,-47.62310408173051,A,B,105.10716403037219,73.90502561254942,B,E,56.36975452083185,B,47.674737149333644,D,A,0
46,White,Yes,-57.69891142332869,5.333661252193919,D,-27.80015942977888,C,48.67156108656832,C,E,-87.0217964682742,137.10264651901238,C,D,-131.02355875612332,C,-167.77909791973306,C,A,0
79,Hispanic,No,-90.87067277571566,48.68350533139774,B,10.881536344644253,A,-253.63409878654514,C,D,-26.258383625243802,-3.8166016656892476,D,C,-49.40276760719991,A,69.07695284400647,D,B,0
29,Black,Yes,-34.52184294221301,-58.691377902706634,D,-156.1350029446393,A,89.28124710183799,D,B,153.5602132256102,13.088109472980422,E,D,-186.94245796088381,D,38.367313713756005,A,A,1
63,Other,Yes,-67.39414775858009,-82.0837129461687,C,-61.150326815649706,C,163.1783927280634,B,B,-210.9643810037811,-127.47277617575116,B,B,104.41007591926162,B,79.24327248518519,A,B,0
28,Black,Non-Veteran,147.12916419875012,37.91063686266071,B,45.764440834961874,C,34.48950321863645,B,D,-49.01468922228137,63.21016255594773,D,B,116.92898977872359,C,70.13802893480694,D,E,1
79,Hispanic,Non-Veteran,5.060120725041602,145.48520547437914,A,-251.58466427200622,D,-85.36962062708689,D,B,-12.350816257020641,63.13056988179954,C,D,11.119620990618147,E,21.065971883966554,D,C,1
51,Black,Yes,11.96071928460552,-96.489202380635,D,7.34693849109847,C,-88.36330097650375,A,D,-190.20721369180595,76.38502821152493,D,C,165.1303598624957,C,98.4229765156443,D,C,1
24,African American,Yes,-95.02585958472801,-32.852518684544265,C,-90.01770437849078,D,-53.58032242533061,D,C,60.92519195318719,-63.22374173637956,B,C,-21.853338111446703,E,9.544976550897474,C,B,0
24,African American,No,17.779518665068558,63.78824425646559,E,112.6200898365624,A,85.58811380032772,A,D,109.6019519914479,-16.574396279728496,D,B,194.2866602765117,C,-221.0610084911369,B,E,1
49,African American,Veteran,-54.90267467738741,28.460232557001586,A,-129.46969239545055,A,-229.29734806321161,A,A,-21.691783088386167,149.9311939855577,B,A,17.825269767771815,D,-73.59989126193027,E,B,0
60,Other,Yes,84.49719749385824,12.93151174881522,B,78.68042412069502,D,-29.09426011948583,A,E,64.39704730657239,-91.16968042739579,D,C,-166.40839524977602,A,67.18061888197144,A,D,1
43,Black,Yes,-69.98046865255411,87.33473441728783,E,36.58106190428156,C,-12.671147037678082,C,E,-91.99655176767666,-103.85129567260496,E,C,-69.94560823537964,A,-11.517816585765372,D,D,1
37,White,Yes,-20.25763165652725,89.54583681873444,A,22.273362436614253,D,-74.25733225511547,E,C,-15.005103886933322,187.1003564772645,D,A,-31.91402996701258,A,33.596964029792645,D,D,1
69,White,Non-Veteran,80.46767690468177,147.0503599601552,A,53.93811922652697,C,64.55004870456888,A,D,109.86730982560087,-32.63915275945059,C,E,-10.317856708689135,D,108.13787293232772,A,E,0
42,Hispanic,Non-Veteran,-19.66500589824338,112.45972409020928,D,81.61239975702229,C,137.24840432147184,A,A,-87.6760546101424,-55.225903425295655,B,C,-158.257059234205,A,8.496756172585119,B,C,0
78,Other,No,212.40355141494695,125.53345904685051,B,-100.50150987757951,C,-6.943416036651184,D,B,88.71626666914632,22.00606143324994,A,A,-70.7059158066665,C,-93.06935530180134,D,B,0
74,White,Veteran,-28.329103503216775,-69.76621861531473,A,-130.05612959629386,B,69.98243024089895,D,D,-45.565733375458365,90.80436361461712,A,B,-25.209639618662216,B,-160.7984244825692,B,D,1
42,African American,Yes,42.10271886153614,-80.62675958676024,B,-85.3939728632179,C,121.3979124356041,A,C,4.742380708795594,-5.992628546328979,D,A,-163.88347603797433,E,72.4465780747289,D,E,0
20,Hispanic,Veteran,-126.86139489406163,-20.011822920975895,A,-91.22180651676807,D,-81.6907941426793,C,D,105.66443750970822,46.681525926988115,B,A,155.84807615867277,A,-94.91712440392165,D,E,0
71,Hispanic,Veteran,1.1227233454917334,-16.58776775669969,C,-74.92961373373814,E,-44.10332488239169,B,C,-75.33617165841778,14.988001405643756,E,D,66.96753440276252,C,-119.37266505386678,D,E,1
60,White,No,-103.71210641409645,90.96709495929363,B,34.89654744323627,D,136.03838140664945,D,C,-23.008939107309704,-2.7516705276953464,B,D,97.41374319119684,E,53.36712962793132,A,E,0
59,Hispanic,No,-123.59479193827583,73.44601262432349,A,39.932758830328865,E,91.74159270308063,D,E,66.26892824221858,172.1411588624065,B,D,95.9486852984918,B,40.77807205652461,E,B,1
78,White,No,45.09867914657079,-62.371631636074355,B,-43.562254662202996,B,-18.07977802461835,E,B,201.5357734904287,-107.73617277792262,A,E,14.068098801807524,D,193.7116998172611,B,E,0
57,White,Veteran,68.98737587725195,-52.52449914270257,A,98.34235307485825,A,3.006842489780431,A,C,87.82425959964904,150.8377929051845,A,D,150.52471770730364,E,107.64729136076706,C,B,0
18,Black,Veteran,-69.59552128043887,-116.8248524467592,C,-14.367312455656734,B,119.95113972469163,B,B,255.89837406824736,3.3021693560468086,A,E,-66.46248428071102,B,-171.81317134704932,E,D,0
50,Black,Veteran,-30.981939131032604,54.74723828404654,E,-61.355581299589744,D,113.65267726147314,E,D,24.57544154825906,11.843042132738168,A,C,21.539911859363787,E,-159.25538531293643,D,B,0
67,White,No,-31.353024323473488,98.33268934274135,D,23.364580548431853,C,-69.36380027711189,C,B,-25.213284480403708,147.21375964784124,E,D,10.707331985632255,A,110.4256495396682,E,C,0
55,Black,Non-Veteran,-172.7269898827459,60.141622329622265,A,144.90304715909315,B,-150.19724992150958,B,E,-159.42251707571182,46.94049324481953,C,D,20.6011269319112,B,35.85197174269475,B,B,0
43,African American,Non-Veteran,179.14354041842853,-176.9104528082805,E,-21.44491886440922,B,-73.12067113041071,B,E,60.7833120877156,99.4553211050298,E,D,-115.5666660867704,C,-2.4119580759622736,D,C,0
68,Hispanic,Veteran,-183.68206325237136,-124.39464858756209,A,40.57562290133069,B,19.365119809175294,D,B,-73.89554241126135,102.74062034822025,D,D,81.22526508567728,E,-63.32774353713524,C,E,1
38,Asian,Non-Veteran,40.43296311748898,-102.90300635847285,B,56.50350304649133,A,45.52278381650684,B,B,-102.44057607622436,8.839054123445846,E,E,178.67176022741538,E,115.71036783895505,A,E,1
18,Hispanic,No,-35.864215276052434,11.290604790079666,A,-110.59702290242166,B,-150.9805347131034,C,D,-41.21342388599455,-63.78186664370894,D,A,-18.147547067508,D,-72.12590286418359,C,E,1
67,Asian,Non-Veteran,-115.99907180777925,43.660197941791935,E,74.64817916623186,D,104.31827307257475,B,A,231.8363800566666,16.91134661987935,E,C,31.123142953742704,A,-117.28809510851201,A,D,0
29,Other,Veteran,-32.845887478276765,64.60675099888094,E,-48.242290940501285,C,11.945857836675193,B,A,-32.2176776016943,10.544352210853097,A,C,64.33696564260211,C,-66.84989818723346,A,B,0
66,Hispanic,Non-Veteran,-10.228333056049117,-71.21752400698563,A,-67.44862436007594,B,-21.13334574758225,A,C,-24.587993889590514,-116.21132641870058,E,C,54.34753234987638,A,-54.85297726014369,D,A,0
73,Hispanic,Non-Veteran,40.42808404286325,202.73518798843222,C,-58.78845895995881,A,116.27110018703928,B,D,-3.693258197906498,-52.69872881390319,C,D,-61.02497096497746,A,42.14387641539902,A,D,1
65,Hispanic,Yes,-19.588882911889883,-16.7001718332485,E,44.90859827847672,E,93.49909956839605,C,B,41.499346820103305,25.57106101942856,E,B,92.00698572440704,E,-80.79859193068603,E,C,1
69,Black,Veteran,15.325487296887472,-45.50299440186746,B,276.9215891165883,B,-86.55685742865637,E,D,20.63231908300436,-73.29277782741282,E,C,206.7719197135871,C,45.404488585003925,B,A,0
62,White,Yes,42.69920027025892,50.077910133749334,A,50.782604707589584,D,-192.8292844266662,D,B,62.06804448861977,-38.23599049787296,E,E,-11.030241781138477,B,72.98454279746132,D,C,1
72,White,Yes,195.99516784386742,-1.875024616546233,A,64.78794718608552,D,229.26123179509418,D,C,31.85581780561808,-95.24833927682565,D,E,-4.192055158393531,D,-118.93492161246111,E,E,1
19,Black,Veteran,20.296279313005375,77.1576221721756,A,44.536523796233084,C,177.39376238129952,A,E,140.48343090642325,-3.6598509148858214,A,B,6.884542598701189,B,24.929204501168336,B,B,1
54,White,Veteran,72.33293929796838,27.38550512872684,D,-102.4642271722329,A,-75.11504347986312,E,C,147.46188264702334,-7.482401914470717,C,A,-197.36494472121746,A,77.98984770792188,C,E,1
43,Other,No,7.541419092951691,29.661571975199458,A,204.7255386712602,C,99.27578014891951,A,A,32.61427987117061,66.54366631228127,C,E,130.52823378353915,C,23.58135972905531,B,C,0
78,Hispanic,Yes,229.35904216219276,101.20810127208495,A,51.341668910988304,D,-76.84428555721408,C,C,-118.51200449102359,152.7532889256398,A,E,-42.43098305892531,E,40.54846407420803,C,E,1
36,African American,Veteran,-44.84121496011145,-79.67571524756431,E,171.46289702750462,D,57.496131676725945,C,A,100.39430824487268,-96.40458914421227,B,E,-59.1909795749129,D,-94.301104867395,A,B,1
39,Hispanic,Yes,38.57567579437544,-68.38106304377185,D,34.482559885204566,D,34.96084675814395,B,C,8.264654998755706,-87.94557515791666,A,C,-159.41929495128878,E,-38.90879275515293,E,D,1
56,Black,No,64.9879980365702,60.854515533055796,B,31.858231544487964,A,126.02992464599193,D,A,15.283975528705604,18.352676149015217,B,C,21.107476595417594,E,-294.5895673945472,C,C,1
37,White,Non-Veteran,-25.694450643341455,179.53356698078304,C,-87.48578436753776,B,179.6158620916889,A,D,-30.910850829036274,37.13354383610106,A,B,94.46967964645566,A,-8.12483048265426,C,E,1
54,White,Veteran,-80.20733748091523,93.43375637543002,D,-64.55476007694301,E,-10.893129842173273,C,B,78.15156585597475,98.61088990792264,B,A,77.26153617849904,C,-22.36067314655426,C,D,0
64,Black,Non-Veteran,43.50002647522228,183.6919745236233,C,-62.9558853900261,B,24.851847091833303,D,D,124.30804660979456,-40.39742120159035,D,E,41.82020046984084,C,-164.02524083574613,E,C,0
55,Hispanic,Veteran,25.37490831508907,106.8467613315447,E,149.69138896612176,E,10.322714932762908,A,B,-54.34963452916462,-56.73711921999409,B,E,-50.73290086324217,C,-0.7765318995191366,B,D,1
76,Asian,Non-Veteran,75.42798266354889,220.29001610058464,D,-15.494244361555243,B,77.13260938248516,E,B,231.64376726638253,40.11797430329223,E,A,-0.01780311578358317,D,79.08199139559612,B,D,1
43,Asian,Veteran,163.72302324955132,-59.94942749995449,E,119.85754025177779,E,113.41004186554271,E,D,-154.61800550513013,99.71614025864389,E,B,-28.81412873537229,E,16.168606344350327,D,D,1
24,Asian,Yes,50.130771072757206,-79.97444104282046,E,-194.43568415026294,D,74.8859860789784,B,A,-30.636314067938176,45.25543366272258,E,C,84.59536847926313,D,-257.3851423023564,D,A,1
79,African American,Veteran,4.665332016283459,31.896184473606958,C,-68.4514340000413,C,72.10341005752427,E,A,-181.25922941614198,-97.76912767073526,D,E,138.86821873581934,E,-65.91805791133393,C,D,0
26,Asian,Non-Veteran,154.24252261845737,-84.96826695916633,B,-80.71876990732405,A,-198.9446537249053,D,A,-26.427111638269857,155.17675830656196,B,A,-40.71118507976074,B,65.01731759775305,D,E,0
72,Other,Yes,-84.59863313585633,46.829621050165976,E,18.81977907775458,C,138.96128994697,C,B,-121.0930477322204,-6.411831199663265,A,B,5.036071311892036,C,-47.94765857849144,E,D,1
65,Black,No,-70.44243814164949,-103.01759265865968,D,48.89643521526516,A,-71.72233158580529,E,A,84.29061806777221,116.52555984929138,C,A,72.76009776704434,A,134.97422107598155,A,D,0
34,Hispanic,Non-Veteran,-114.75322803901697,-36.47562155048773,E,-77.61731440624573,E,-71.07879834031894,C,A,56.007636594950036,6.8698865506639155,C,D,120.40985435248119,D,-92.69985510333127,D,D,1
25,Black,Non-Veteran,-13.788775063845954,71.29505462774172,A,69.69866908987882,A,-46.30021106304092,D,A,-119.2157159086575,-60.17824034126207,B,B,84.83968470880478,B,53.08877053008856,C,D,1
51,African American,No,-126.42503518910422,209.36792352325008,E,74.87171003090913,A,-110.60932174557219,E,D,-39.76768032769163,261.84741381383606,D,B,-137.16313043130882,A,-7.199212352384963,B,E,1
21,African American,Non-Veteran,126.78417065655816,-20.6249631156694,A,-125.17448339623434,D,163.44634883376935,B,B,-5.527928028979283,66.88031636022941,E,B,-33.235667009466376,A,-21.92441002495026,B,B,0
54,African American,No,249.40404834712885,30.527253804160253,D,49.16043928680401,E,-28.290155610716283,D,E,-55.729434956744186,-90.46974412579506,D,A,100.81574750700895,E,29.89096376752593,C,A,1
