age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
96,-21.585779343841743,-82.74600184560848,A,A,-82.26794426291987,-2.8576081592071834,E,-31.320828924281557,1
69,-140.31905674891073,-75.84134394187258,D,D,48.199009115771055,130.11664216966878,A,-77.90975669640859,1
51,-7.99556584714952,180.94366069946898,B,C,-12.908936648342028,103.36446802122869,D,-93.15000821697406,0
51,28.05499349034555,29.840954241209793,E,D,-95.45503697939763,-7.033474858282666,A,135.73148240253423,0
80,-34.99548334420073,-53.593124878558484,A,B,-32.46308817743586,68.44527237183024,E,-94.41965707427241,0
74,-165.6988066446399,8.519561792937305,B,C,-19.818555641824947,-111.18959902850425,A,34.5772602075975,1
34,96.40716420272987,11.810652084339036,C,A,211.03114278622317,-8.662432758251914,D,219.10664633261945,0
62,24.849214258322068,-21.12031130446556,C,D,-14.088174383070276,-59.109688037907084,C,43.47515993504905,1
84,-83.0804385056972,63.808063182031546,D,C,-59.93498409350329,9.605350452022893,D,-24.363050605669038,0
63,-27.54234131268975,-124.2831573457847,E,D,-82.29941931446929,-51.74476931556005,D,-35.35356609124233,1
74,-71.30935023181236,104.10425856372878,B,D,-141.2116956272527,86.68969436352798,A,170.2595628602487,1
55,22.697646529878764,-85.18286918840658,A,D,-25.794263030349967,19.45714686982835,A,-29.92955644603915,1
82,-61.81861018857653,53.63894000554688,C,B,14.79441556156997,148.63817750166427,A,28.905721841893406,0
22,15.191582783448453,21.857330507889582,B,A,-130.66995645031406,56.870874876248635,E,-32.50716072431134,1
84,198.47744364889078,31.645300598150516,B,D,-112.44062270927611,-6.281481497130348,E,-98.03555701580505,0
92,-141.59009958131963,-37.327156371371615,B,E,-174.041526017528,31.99641815747868,B,-83.96975218445458,0
81,-122.87113023019074,-4.344211995543168,E,B,23.17419118206489,-154.33730979935098,C,-1.1659019638242445,0
23,96.38203524620742,-204.58770464646827,C,D,106.44424867224717,-60.383186098467945,A,49.61102080961398,1
24,82.2066104582593,208.02009954416647,E,D,-58.46585321603989,89.08374143703288,E,-79.28661743824502,1
34,68.80272961118817,116.50552254197832,A,B,31.478875457067918,57.72498686779103,A,128.86710157535012,1
70,-70.56682971161385,-64.75968681695657,C,E,-113.42278742834142,-50.35346327839767,B,-166.69436531470066,1
83,-192.4506503967348,93.4957104904062,C,A,-217.72762136129265,-74.06252340026789,D,98.5938445342411,1
68,40.74315139561745,87.51450943256008,B,E,44.448979346846095,-45.6904609118269,D,-191.8271660183525,0
82,41.629960876881746,-112.79248330951887,A,D,-35.95880485074681,146.52406284536553,D,-7.324829103441092,1
49,-34.141186820665546,-169.3175172104278,D,B,122.54195243468729,75.48215745921524,E,66.49842997841164,0
89,-207.27095711660036,-0.716885353754832,A,A,-82.55754821598708,-178.3418356759327,C,-97.78920605462046,0
33,42.44985310357971,83.12739402984477,C,E,104.90110399844119,-78.71230689702607,D,14.358438345239074,1
87,105.33144601226132,-34.056259911080915,C,A,-71.39386603253648,16.648784900593842,B,23.386746186010622,1
37,3.529190335780283,12.070002107062718,E,B,-152.0733855154926,9.427770390774988,C,40.59030567150635,0
86,39.55783282782941,-109.5200992856005,B,E,63.39076302155632,-23.124731860344443,E,62.97478682583538,0
86,-106.93351982741679,41.516464827467836,A,C,-56.171959877698754,55.70193299705717,B,-104.24552351084782,0
93,13.454035145670499,-32.1645531418801,B,D,-55.183756602507415,-206.21638643386527,A,35.528969938545245,0
75,70.32753658565488,15.471662829652322,D,E,39.00850022469865,178.23660829411364,A,194.6069106736287,1
45,-146.59610984678613,40.62093190149248,B,D,5.728666006085489,15.44625538471895,C,-140.10942780714348,0
48,103.70974854920448,63.05620752844019,E,C,-93.1825269570606,184.6213319254644,A,-92.94286121885092,0
34,182.34098308615373,48.95288111881306,E,E,-100.28953437567165,38.90784156715231,C,132.80786705172773,1
28,-58.65442549986759,116.45113092467719,E,A,-149.50945673513885,39.14824768829831,A,-75.19165256420368,1
73,-242.07353073167036,-79.16918883858187,D,E,11.281076003891803,175.11509603414646,B,158.12639192557603,1
24,27.1223716163137,-75.78867391722386,B,C,-1.0800320687629543,128.05899771008035,B,0.8527927297070603,0
92,80.98995634663821,1.023578129835735,B,D,154.9971851917508,58.75989819855224,B,167.09253545174218,1
94,-104.41371240553875,-53.29187673646244,A,A,-243.18963636169485,-28.245365118820846,D,-66.79068099584971,0
27,-143.0296868854143,31.468141643900577,C,E,-43.34023370842768,-43.40251541875733,E,-25.685296338996604,0
78,48.110079492455085,-146.34689744540873,D,E,-104.17451406157299,7.031160888874201,C,-257.68361916066175,1
26,-45.56138455915558,-28.027289892880514,E,E,33.06984017542436,29.316819359929053,B,-116.29023715234672,1
55,137.22393937287487,-40.14980381044562,A,A,40.77352266637098,-213.5728593947451,E,-44.13957206375895,1
72,147.73912911637476,-88.14186830525135,C,C,-130.61370582924266,-36.63940918827721,A,144.3449232395238,1
86,104.47661555519376,142.55578801546287,C,C,-27.85033358242728,-94.9403458174641,B,54.08096316249483,0
91,-80.91744107200016,-54.07249363469935,C,C,93.61062995503667,-47.173488823453106,C,-26.364729648826867,0
55,181.8653231060429,-123.88473052555537,B,B,-79.94718324318183,-213.4018123032716,D,17.925576160847523,0
86,25.912714202095515,60.96287383196552,A,A,-48.75246059695273,-60.35613846275588,D,32.91147369691222,1
76,22.084610573633825,149.597375585617,E,B,-13.702072988283007,35.19905319372879,A,109.80545769270742,0
49,-2.267205638159817,-41.63474714690615,E,C,-25.718929271933195,-20.815757228449357,B,147.09301259059296,1
72,-30.347539434657527,-72.92535812136376,A,D,-74.22428789339112,27.545223452760663,A,-81.52783025025987,0
49,96.52698286450307,-78.46990132401586,C,C,56.750928452310966,-3.9099493148114832,B,108.23295163512934,1
57,68.32724966324426,70.03438432166284,E,D,-93.28787008696818,-181.25689781919496,B,175.02441508722825,0
82,-46.689149691021136,102.67700429319322,A,D,39.5997894761118,-65.12255225463221,E,-76.82850917049272,0
95,10.514278573043935,100.09424622752647,E,D,-90.31807868547446,66.23402566660955,D,-94.36374637304155,1
37,13.474254856813852,136.3073532573291,A,B,-43.44006042982621,92.53773561912936,B,23.322626571161894,1
33,71.39960469443245,-160.5747415710011,C,C,69.75474151114499,-25.39444960981551,C,-107.43303051664077,1
30,-117.3685032289105,183.4351103709204,D,E,17.040203198949236,-185.08290554441652,B,-8.797800944255714,1
85,44.18113253483335,2.903058582935831,A,C,-95.73075487961489,-148.9892138324709,E,37.07500634625767,1
26,73.90634028672063,66.03424263798223,C,E,101.55729136864365,65.17861243063379,D,-34.30602777099494,1
94,35.26263257221646,24.989196762420303,A,D,-57.21166161071458,41.288515163701824,C,27.38624550988059,1
29,22.294733829006415,-18.76131741987867,E,D,-70.98093686245946,-44.492145632913136,C,-143.6243997329099,0
99,119.95632474635313,30.15170205837746,C,D,-121.34205132681004,-68.6897333153243,E,-170.5077984940054,1
70,-20.46754550931836,-23.1686851891872,A,B,-28.651707371647483,-145.0467019172622,B,-28.00001028985275,1
35,-63.050290129460315,193.54189313474373,E,B,-72.91724008374204,-3.564263879628482,D,234.66431888751438,1
73,-63.58315331208383,50.77593881352986,C,A,44.02058537411996,48.98518722925543,B,-45.01073830926094,0
97,-23.754851030527018,32.7212069652964,C,D,-237.01360616078938,24.667284692440823,E,108.06214952073975,1
50,-72.72010731321313,56.52170291064267,D,B,-52.22439063344383,6.544363372860208,D,10.737678122111008,0
79,116.21748794765135,-151.49594813830234,E,C,-144.69470290372678,-55.72796519817593,A,54.822745218393976,1
44,156.69920171076512,-101.84545212956029,E,E,-185.58109346195693,120.85618227312418,E,-68.77701974132768,0
67,-79.00873055127406,182.1301446950977,E,E,55.977687765748485,-25.964739514751262,C,51.2922607327673,0
82,166.36045343131127,-22.083782714643455,B,A,19.635599683840486,167.0894793166962,D,-104.04375513552438,0
55,79.9356183866737,74.6157603928885,C,D,-147.77332980458385,-168.05227179486366,B,-106.83338188421033,0
77,-40.185875291760325,86.37254716518876,E,B,5.27054097080497,12.028211547791447,D,-33.86234457210256,0
69,47.31479813030957,42.21487626289875,E,E,-32.58478877122558,-50.87301280656925,B,-2.54510306203583,0
18,-63.99814575691476,5.993502040527169,D,A,220.1146614083946,9.144733502680284,E,167.23281485473981,1
74,140.4881727544104,43.97257314060684,C,D,23.241698434052697,-90.61144825368892,A,-78.8096468129177,0
39,-23.877829378168013,-44.66074415393615,B,C,-31.18377042185245,60.630811724155954,C,-77.06777607533579,1
82,81.9791644836322,74.37921325613645,A,B,118.10116846091734,-50.72029170833237,E,-200.96430847263215,0
88,18.352379965910266,-124.2375986581787,B,A,-148.70595080937434,46.36434706472771,A,55.01808578832041,1
50,-38.04271755274766,40.70821476571631,B,B,151.68782218214398,-33.29953506181236,A,108.55642090739848,1
84,-82.49393905029265,-71.64543293985062,A,A,19.01395837432204,17.431249047188423,C,50.068335510561056,1
31,58.23431133264161,-82.19107252766707,B,E,46.77069073757701,14.613014930555702,D,-37.73958634122459,0
79,-53.2781440862093,66.7944917248998,D,D,-165.04764251456137,97.38432474082809,D,-25.64678318169969,1
81,-220.21939571855347,-84.89247742941053,C,B,35.31272922394307,-120.29370503862165,D,110.28969104831276,0
74,145.33672556998673,0.35069564336161213,E,B,162.2808011810614,52.956104600526785,E,40.90535193684654,0
45,-58.85294730457347,61.227435838432044,A,A,-65.10596453115359,-37.71184121262372,D,-49.836688186080316,0
85,-63.79111750141174,145.643782937978,A,A,-6.233128872480221,-168.00584497033375,C,57.15509968310234,0
73,-0.5179817247680816,-52.744656245086865,E,D,-58.41275503507758,13.642762033815343,E,-3.8592996520157694,0
72,117.40272294848111,97.31358021679806,A,C,85.0160148006217,114.25849024782313,E,121.1070910224337,1
19,-90.97520881525057,-182.53361705548116,B,C,93.08738633942639,-13.75593794549885,E,-52.488066916543474,0
30,14.146062499605597,134.13730811000616,D,C,46.441005377376484,12.240316073753576,E,130.66862830868763,0
21,-84.42041448404636,145.02390669299223,D,E,30.674515713557444,-81.06887664439424,E,138.1938823231528,0
85,16.358502210399784,38.30838339489516,B,D,98.49677322730015,131.79865233296323,A,98.41075104280014,0
28,-99.20744205854551,178.52116617261663,A,E,-166.20982016703366,75.70604360948077,E,102.55651325688848,0
28,98.36763604138477,-109.37058040964642,C,A,-37.25913888796784,-167.77313395606143,C,-80.0684529625129,1
55,-35.03463065435965,-160.65488253402032,E,C,-34.5517250293901,-63.23530906070594,E,102.83608064576764,1
85,35.8914394103288,7.5615992662507345,A,C,-109.40499087824833,-57.712264498149125,D,105.05894499717851,1
44,-10.530998994782728,26.576665182807407,C,C,-14.88799589459808,-118.67910868769744,B,-1.492409019136366,0
62,-63.80770773218344,26.48925699185036,D,D,67.0518839120005,-147.75865755490724,E,2.8487530348802697,1
44,3.118405785735805,79.06560119640898,D,A,-156.47025816541125,83.47927260869345,B,-82.15511278746132,1
25,24.608139493303682,79.23946986678855,A,C,-8.701119832932399,-267.477700538761,C,-38.667566071931994,1
61,-72.31324095968431,76.62828197176518,E,C,0.36486326431150656,110.55486920567867,C,186.65739111973562,1
77,-168.4687084784824,-3.2934139486798513,B,E,4.568413272860051,-81.11881275409594,B,-32.371256398639034,0
30,99.15742059577377,-166.65475226899278,D,D,-2.521400548143961,150.21326441065534,C,-136.42167628905707,0
83,-215.41294595937507,64.20282479805006,A,D,36.1548879698477,99.72139302367266,B,46.47000148696813,1
97,-192.9656207294706,-113.26796131806323,C,E,146.02805321968424,-132.71827615113924,A,-15.639122598339522,1
20,136.6414763628882,218.48187424065858,D,C,-20.83490260057295,1.24245252987187,B,85.8634676774129,1
45,-40.30180948306919,63.91204076363319,B,A,145.01814950493144,165.22330873017697,D,-11.418893639584779,1
39,28.72108476565842,29.89596377118645,A,C,54.35212726745512,8.853344048926767,B,94.48015885896356,1
66,93.90400943526784,-43.3102396074972,D,D,-32.01208606133174,-61.969955064116164,B,-53.45035222925391,1
82,103.92434893525366,62.8688589983653,C,B,-131.55371202616539,-31.66927963942552,C,-133.07752056536896,0
81,48.730895155698455,-90.94977889495247,A,B,27.10713918695552,-53.16149665127823,C,-218.08982732658956,1
22,-147.63783213617376,-114.39368191135077,E,B,-17.30782047129805,-126.90674953363875,A,76.17447186506264,0
79,155.1291662140412,131.42058209343483,B,D,-185.2241348731851,61.261641304996616,D,-101.21391350776274,0
19,286.6097554529224,-31.4037957791861,D,E,-58.66460446489113,-5.155836322484568,A,149.17515267004813,1
79,-89.89541863608069,-85.82858236669773,A,E,89.22059102140413,120.49322074670748,A,-97.84873376774858,0
87,78.65825144563708,-94.00867084248848,B,A,30.240117302329907,-12.625445521773477,C,9.974854814608067,1
88,114.16810170130722,-114.71222924981915,A,B,-62.1602597083847,79.03440638254796,A,-7.056006301936868,1
19,-126.69546799717402,-66.38417385302137,E,A,106.72414111037556,138.7789673100611,C,-69.37402100371669,0
18,-130.28145922293663,39.243922029352866,A,C,20.92442106461441,-191.61764990694454,B,-144.1664971299227,1
80,-6.844335756528876,42.963445129066045,A,A,-81.29690042866574,57.82206690114895,B,-175.6142508253344,1
20,-134.3296697604878,89.51272284593944,A,C,-154.00599452942456,-114.0641137813092,E,-214.30013350033187,1
30,-167.14079147621302,-91.06038703655264,A,E,82.50281807128063,-135.6439905824873,C,-41.204654736864235,0
35,-132.77253422609044,-42.22440545842765,C,D,-294.50243045753933,-4.219384060639431,A,-87.89130802979224,1
44,-117.39882290683339,68.48087862590391,D,B,73.68690293275247,130.21710187102968,C,-180.46783827101567,0
49,-23.34291344737836,176.07062882541976,C,C,18.192309771671653,44.957375326287874,A,188.28437997275162,1
58,-47.66835140186888,10.545098740716353,C,E,-34.75567899023884,15.164857314171401,D,4.1205601137498356,1
62,-123.19023437665697,-158.52195673148736,A,C,-44.48000116646958,-24.28945459582915,D,145.5903298721999,0
69,35.38626297601659,-63.34455399613371,D,E,-3.1225428070598387,-31.492564506623072,B,-42.725182153596755,1
71,-68.08881268933196,-54.493447072328514,B,B,-35.218695333279264,-1.9190034024470175,A,146.34899176515356,1
37,37.9902176220199,33.86337542282779,E,E,46.167201965449365,127.47879903172353,E,-50.92472438251424,1
76,-95.03494214840956,-14.767086173688474,B,A,-28.130891869734704,17.55852822178631,B,132.19496829878526,0
33,32.786226672472104,-46.887245003432625,A,B,-205.6859002596254,47.802697413852975,D,-24.775489809745793,0
81,-46.03367453316691,-9.177155948013842,B,D,147.17418882171916,-32.36998721131027,D,-168.36472930019534,0
38,-63.787947178573525,-135.43815757616233,D,C,62.426532075855434,72.18909442685192,B,67.90374323415769,0
84,162.95453744346028,-141.02127773018083,A,D,118.1929154713123,-195.7897281352045,B,70.90294448323256,1
62,42.82924263522961,164.97203175886466,E,A,-69.12523343851626,5.606649038396997,B,31.654437475537623,1
58,-65.83814234599225,-199.31267754705226,A,A,72.2312766387169,85.04807677273986,D,163.2119658570422,0
92,5.95880651898261,-124.22425673123652,D,B,-13.77204984984147,-184.74405993736698,E,-67.32468441340987,1
26,146.16516960176142,54.686525440635755,A,C,38.96611663522622,-61.12108567586099,B,-122.64341217757261,1
63,138.30125597839498,120.31841629647464,A,E,67.59801859434252,-164.7687517900163,B,161.10007968888033,0
86,19.668900522916644,-89.10606222973965,C,A,-44.579813954415805,-33.94048276186326,B,30.62772896477826,1
97,-42.76421593944832,27.089940488729297,A,E,-5.198527093568264,46.348776707560255,A,18.337104366144523,1
98,48.90152776208922,46.71721868667492,E,A,-196.5712972359536,-59.50212527071251,E,35.644547478049866,0
92,94.32429773600897,-37.72733847264845,A,C,-140.63346994293582,142.34942582068985,C,33.636314623796395,1
44,-10.82451532095628,-135.47208584276655,A,B,61.36758041367764,-36.13681418484443,A,173.87723412624592,0
64,129.90828764127812,103.98740439965533,E,A,-201.87824243617376,-232.76505079848323,E,70.38908439160544,1
95,65.223852374581,36.43099079122832,C,A,-25.32521547169458,-35.612614113913764,C,2.068653161770889,0
54,174.4580621467376,-24.308034262833523,E,C,-3.0721870005267027,-58.91805215747923,C,88.57725708295305,0
43,85.1616451905642,-10.74122287330211,C,C,-226.5428951532071,-16.989518746770294,B,-163.02846489129126,0
61,-182.25298203831508,-90.87577530254343,D,B,-3.0921718303522248,-3.5385255752207425,C,105.23730969369431,1
22,-55.767047847226245,-2.418211915221356,E,E,-0.5532022792120861,91.83667802087575,E,-269.25107999940457,1
18,-141.7300433852803,16.899065785049437,A,D,-11.844470081291938,1.1419246052272825,A,-23.004642867371704,1
49,-98.85217005985906,-164.997277064713,D,D,-82.74948304160668,64.80164307690706,E,-0.4657241937950283,0
92,-54.14289177031012,122.33498226670436,E,C,110.56655379906361,-69.6353544990276,D,-13.562047779113309,1
65,-3.745770333499761,-41.02477922293794,D,A,60.54147261797665,-117.55987519186365,B,145.47035666419143,1
61,-144.3225995912985,16.98990772459573,D,C,-71.13897891164022,229.66284935961946,D,-29.316516387169344,0
28,216.25738296809783,8.90489057269165,A,E,-39.55321383801811,-148.9963137191554,D,10.521918505315266,0
28,58.780998005858386,143.69521559793284,E,C,-23.976068380591457,59.009937818017924,C,104.14320601448148,1
81,78.61769911871363,106.37301725327795,A,B,0.24836429624436793,-263.0862585179089,A,-81.30454785404133,1
94,-16.9719106840809,61.37352304869466,C,A,26.414653774073233,-177.83570848592032,E,-136.40008456429794,1
50,121.08660324332823,150.61013204479698,B,E,118.64414837827026,-27.834836121086266,E,73.18324093890028,0
70,-52.34641209076092,-70.76849667867184,A,C,38.79519475762329,90.80915361915982,A,182.55446904668688,1
26,-43.93742565400462,-33.45719163173367,B,C,-46.26421524882988,45.444848883246685,D,-21.856850578514308,1
35,-12.75506425810628,48.327865472303046,C,D,119.48090206191786,-5.576414977755955,B,16.23821064034929,1
67,-210.02095519127417,96.24759941298275,C,B,134.87297609303596,31.85174473336035,B,-105.30509828180242,1
55,32.132435171362175,98.28832326505332,D,A,-109.05773216176667,54.811254805343125,D,197.35292972888965,0
27,-260.8680843451591,-12.151257763915515,E,E,-232.04080800767235,39.39096729735424,A,113.81040384684127,0
21,108.96543687531273,-58.8380972303378,E,B,60.20352571516278,-47.11294993083027,E,15.374607034590317,0
27,14.80142812477979,177.49105847361446,D,C,34.9590043125044,45.78335456209186,B,-96.981410052522,1
78,-173.03234035581897,90.44695736079004,D,D,-183.6676507074319,-149.96531194572137,E,-45.59802592057445,1
34,3.8859408574952576,-14.113735764598989,A,B,-21.885185660121863,-82.79715336117032,C,-173.6704517114894,1
86,121.65604120412272,-44.90759773147799,E,C,55.908501356880905,-151.01299757553488,E,158.3256152304721,0
42,101.41861378222401,-40.43213972029458,E,E,-139.8117457694382,142.71587348871083,E,49.91897445094224,1
21,25.478688849988707,59.575621983337946,C,A,38.01671712941626,-37.857572217809036,A,41.96542844827412,0
29,6.527272644744862,-20.03178790776702,E,D,-14.085303335854176,-7.555058886237223,E,80.510555765144,0
22,22.726799597733674,163.46330143142575,E,A,66.89322664741687,140.0793430664341,E,-37.885227250611734,1
77,-44.48878768621095,66.7688803808192,B,A,114.89918767527236,194.2473752203979,E,-67.40132824934618,0
93,55.48848144119839,-22.033367775576927,C,D,-146.12768030294524,93.76018025897329,D,-31.252803212740844,0
76,-32.267585076724714,14.951782858814292,A,D,24.96967670534813,127.75223823373032,B,-86.28393109232604,0
24,-72.45602030707458,-9.74611761754614,D,A,72.05076111732427,26.32185834822473,B,-62.431082616763945,1
45,20.875470371624942,9.466307569472267,B,A,176.44662946415323,64.04236715010168,D,-16.71183876031189,0
58,-87.82741401960851,-147.699900873823,D,C,-34.93754848489168,-49.68944200626486,A,19.843473523085066,0
19,41.84002117544489,90.44920068023018,E,D,206.87168884487508,-56.770544925020296,A,-253.0145712534645,1
99,16.50078960205743,39.86570675148442,D,C,-173.2446569569998,-36.6149716272674,A,74.98379136348431,1
82,110.20438970386952,-127.06120156136168,B,E,-67.61706534676105,49.38263381059627,A,23.01170642837051,0
41,-44.493977277448025,-93.29202271090573,D,D,54.35082141184954,-6.446729915258024,B,-55.55254246622682,0
69,118.13742656037573,-48.208143540271905,E,B,8.182331100676357,19.360839167537375,B,-160.12552144664016,1
56,38.62127734729546,160.92416088364993,A,B,-142.7409377351359,-86.73338766582938,E,40.92759186499676,0
44,-161.0944870812846,-111.75641209420061,E,A,-51.99204041629931,-15.411564200136368,A,-56.40505373694089,1
31,116.711542353285,-76.22128367491598,E,C,110.5521635553808,-50.27551695882616,B,57.69185789386283,1
97,103.13046980269263,95.60982813568688,A,D,53.908908640066066,21.67692680195853,E,-66.07994761342853,1
29,-39.59259534163748,3.0077617072313036,B,A,-40.636485340200586,99.08911225978791,E,48.07090448467613,1
99,-127.41053905472508,-109.49147036281661,B,D,-86.11091300758707,-53.498824150807465,D,38.17524912444228,0
29,-123.9946974127886,-5.16416411387685,E,B,20.65322463830443,-39.48294964007128,A,153.02342822616544,1
27,-68.44560777196274,6.901165262311255,D,E,110.41091109507113,-80.26833863107974,A,125.11059599780133,0
84,78.08106285062586,-229.82018971800505,C,E,-34.757490075525226,2.98633659865973,D,-276.02843542025346,0
95,-171.83604601332615,-76.13562034984854,A,C,-34.9741867056853,93.41280531253017,B,-212.79553060038384,1
93,126.5093648242038,77.93966547005839,C,E,-106.3146128854524,-153.90274370123817,A,-4.928689663498128,1
27,77.93815341404432,-26.641725694693253,A,D,4.25050166576998,-57.72573103890627,A,-177.04040516067803,1
40,-118.25884452254539,-50.585081214954776,B,B,-47.28441176580016,98.10488268707921,D,-11.02317750381351,0
59,-19.61576292696543,-89.0682362466856,D,D,-42.52143292903368,-79.61020632881257,E,193.93726201844552,0
95,-174.6502953782184,-61.76570716933364,A,E,104.60957686371981,-16.44582185964637,D,-13.545258510017877,0
91,-27.026623481342604,178.34267151961262,C,D,68.11087088213456,-77.68504576568235,E,-156.87094519208392,1
85,-3.196521505223071,-130.4238806313549,B,A,-102.32668476330574,122.94981001215872,E,-57.90160468022499,1
56,-48.92359114170705,-119.38466333486863,A,A,-31.48974676998707,-141.30750388891545,B,78.11046685318766,1
50,-277.4516402934987,88.88923764955206,E,B,-50.514309460472006,44.3976043664008,C,-123.69223696493232,1
52,4.974878500303932,34.62588424932939,E,C,-256.2502281294004,-29.28310589328522,D,59.1094244973847,1
95,-101.48521172982939,-4.168604175319503,B,D,-170.4433383771083,142.6646204664337,E,9.745564133289546,1
54,48.36103001367088,70.12592228355344,C,D,47.00478333580933,13.010275793866466,A,-143.11550579791484,0
57,-9.993879956543154,46.421044360806924,A,A,-46.42407890876268,-56.10031878927203,D,137.8610186517649,1
39,-46.33759524786527,-15.024404465862485,A,E,128.41188875042374,126.71309437970379,A,72.42358836703518,1
71,-106.07038277592144,-51.182770579511526,B,A,-219.63916885021453,90.7615314918298,E,-91.5399427143079,0
61,65.75838564603231,294.2266342593287,B,B,-3.5293557649180065,68.49174370032726,E,131.8271185147887,0
98,-13.094834623868914,84.03124243425208,B,C,-113.14661636513088,-1.7108785242022824,E,-36.67033041930735,0
76,-90.31650702240846,-32.91703513314498,E,B,-1.708078945723689,154.84387356495742,A,-3.8580644129332855,1
52,-161.86458382194436,52.421440502372306,E,B,-87.43957396232899,122.62809501340053,C,-100.95174065940941,1
41,-222.27808728721868,25.976985165141453,D,C,42.04903661202079,86.42757440684616,A,32.70880113896606,1
43,-91.73169758867282,-32.91561298082406,B,C,142.5102796178347,112.1870918174977,B,68.91825837714201,1
59,94.90780704262262,-12.512115577680852,A,A,-0.2624601045805183,254.29214521264657,A,-234.15764229390737,1
74,52.1770281806709,-76.09994431962157,D,B,-84.89503648657126,50.18806677438899,E,-22.85134425850108,1
81,-7.875950187786432,-41.95121226505275,D,D,-92.46755433358254,-29.935246060366293,E,-7.626883688886105,1
61,2.708365933101147,142.67519578629438,A,C,-52.103880170216065,-49.40197182868714,C,136.78021269457415,0
23,133.42170269920655,-105.08654436354729,E,B,-121.16233328874296,-43.40403157801111,B,-146.88379625349418,1
23,47.01574351636593,-158.50750587292796,A,A,-77.80669413888845,-20.786057977411012,E,-27.5151477954201,0
38,-25.27295697745467,-59.969548978451115,C,E,-38.73067671596493,-138.6775731102255,C,130.5110966653451,0
76,74.47459891952539,26.61081112610232,D,E,19.303125028588454,-15.573614394153331,C,-22.296716338724465,0
38,-75.68146046183531,31.986531111085675,D,A,22.8697302804966,16.6614654842466,C,52.50407461855995,0
97,127.63215752380128,284.20647022141725,E,E,-22.238337056518066,-48.96060203585136,A,153.60527134993683,1
26,-29.375663855917168,46.79466860139312,C,E,22.584774299298044,112.93506896714285,E,-236.5056482906099,1
91,-100.15200094699175,30.274134433346063,E,D,-101.4700711034819,85.43867284676129,E,247.76997272369897,1
26,152.0200112722174,80.33052446278063,D,E,-59.750241164662214,89.77875627244518,D,-113.96245596955572,1
56,79.46259748293834,-158.11236564097885,A,D,-40.39615814494828,-127.43178473809405,E,-13.034798797916434,1
47,-109.54633715541921,-36.3663095640027,A,C,43.55959408772761,-34.89969295619826,A,62.48475120726099,0
25,4.87069782079357,41.244268263586314,A,A,-36.49759707352688,-81.06711386980611,C,-90.37911937240838,0
66,207.88859234385419,-3.5263380660511183,A,C,84.91327268584301,-5.225914998924919,D,115.19818734351266,0
88,-6.466990774073168,-65.08211072709504,C,A,85.41901836316143,-27.092248686244307,C,119.10706090614033,0
23,-107.54261015930555,-64.56538111953104,C,E,-40.49970219109749,-52.82436411454539,D,104.93309050544279,0
42,-149.21809108422335,47.124593537952876,D,A,69.00008820729735,14.495074908379802,E,-56.1133853927944,1
57,-0.48551979798722633,22.600554413891157,C,A,85.0690008697083,30.69195249170642,D,-40.40417883846467,0
99,-3.302728448111457,-22.149619172497534,B,D,263.1797218797765,-81.63795526383282,B,-59.45908353131893,0
24,-53.495147462319196,-122.91053705916819,D,B,-79.64998745582257,16.975931984685026,B,-22.140671170170734,0
71,105.07022607290372,224.5788188521279,B,B,-149.62282022244838,-52.75849249267639,E,23.982053668334462,1
87,-10.16590888877741,63.205491720074725,D,D,58.996509373007946,-152.94744158461484,E,2.693492123676542,1
74,49.4686470634294,-21.26175048533076,D,C,9.231195479094525,71.33477767626533,B,16.700210579560128,0
85,-45.27008919711325,113.84784697346856,E,C,-91.23513421670583,-94.9821766197245,E,-97.24973688898271,0
89,-0.046571150978446774,15.354613630345245,A,A,-27.67424432802298,142.32738549519604,D,-5.889217205154633,0
91,54.962490875100855,-66.22038541910638,E,E,93.13696401750802,19.5441187397053,E,62.87924193382638,0
66,-127.50979808387687,-161.23016190620083,E,D,39.62600123880035,126.16052253972137,D,-115.10620201705983,0
66,30.600401940502024,-56.97827809861564,C,E,81.18200732392873,-24.63717795611073,D,-98.48788905738809,0
25,-43.982540989359606,-65.87073027820078,B,D,-41.92173212999924,163.03667812122396,A,52.55302281546982,0
92,177.62247551970296,-137.75590901973754,B,C,108.86129824253455,9.784048204889036,E,-112.58115542141324,0
57,101.08930194651273,-51.52272971780777,B,E,-23.98742662039372,-37.54648696235861,C,-69.52020343534413,0
91,-63.93550061762977,247.15930512912303,E,D,145.68499874621307,-3.8288887654430206,B,-35.17729895831684,1
99,73.96496703588763,21.20484066994809,A,D,51.91220262865986,48.438340445124965,D,40.29546691918815,0
73,-150.55667054478312,59.42595876750668,D,B,203.56108125108275,34.60617286413862,C,-62.23895943435982,0
85,-27.505341305494312,83.56943876924738,E,C,-104.7538435587288,-33.04060170195168,E,183.64304006422202,1
60,30.33628999146689,120.68091204662326,C,A,-57.662547725587174,51.58472103046461,D,151.8892614596706,0
39,25.953291440201838,-68.48298785449751,C,A,-243.38868836573835,-96.85737476357993,C,106.56605523804208,1
83,-19.546860625802886,-24.329307395246012,B,A,-25.71409122328316,85.10209541484862,C,67.21600463268695,1
52,-15.600323290487673,10.866567534233303,B,D,-55.6453312365455,36.55252403129944,D,26.438388175820243,0
