Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Yes,B,E,B,A,62.69005119211285,69.40960397529275,B,1
No,C,D,A,A,-35.21629024492456,-77.64202153605224,B,0
Veteran,E,E,E,B,10.074717923172779,-174.07202431300527,C,1
Veteran,B,E,E,C,-77.5306629360139,-114.57444815595818,E,1
Yes,E,B,C,C,-159.890619059865,-93.87061225866734,A,0
Non-Veteran,C,C,B,E,54.83438437021941,-77.63386003503715,D,0
Yes,B,A,B,C,122.43268998848875,66.2309024407158,E,1
Yes,B,D,E,B,-89.55409810528681,-102.66602231070898,E,1
Veteran,A,E,B,A,50.420604025655926,131.01143031969195,B,0
Yes,A,B,E,E,67.43440480474206,16.444809528533366,E,0
No,E,C,E,E,144.54994503852274,17.60938553492381,C,0
Veteran,A,C,C,B,211.2963997013207,-100.22487105684246,C,1
No,B,C,E,D,-17.633887830691158,17.912599125328015,E,0
Veteran,E,A,A,D,84.2722746008879,16.47079433218777,C,1
Veteran,A,A,E,E,111.2810362060967,14.23189946143438,B,0
Non-Veteran,A,E,E,B,71.63901335661727,14.548243438919414,E,0
Veteran,B,E,C,B,-9.913420960690477,-2.6197346400290766,E,0
Non-Veteran,D,A,A,E,-21.51553955630475,-80.36694206514153,C,0
No,D,C,C,C,-76.10467227598309,117.89851249593914,D,1
No,C,D,C,B,-32.03281890459104,250.393198291516,E,0
Non-Veteran,B,A,C,B,91.73796570275742,199.14915498617603,C,1
Yes,D,C,B,C,9.683410685443276,-180.80239760432977,D,0
Yes,D,E,C,A,-114.90595635475162,-28.43818041621311,C,1
Veteran,D,D,D,A,145.7719534529717,123.88731636045756,D,1
Non-Veteran,A,D,B,E,-126.37242576257376,-10.925061170192205,A,0
Non-Veteran,E,C,A,B,119.00768796537002,148.65618118837537,B,1
Non-Veteran,C,A,E,D,-8.86706468793819,82.85972006882865,C,1
No,D,B,A,B,-82.76426141737443,-31.832046801305463,A,0
No,D,C,B,D,65.68503884803226,18.646986765621797,A,1
Non-Veteran,C,B,B,E,36.57097771369359,156.57138650252108,D,1
Non-Veteran,E,A,C,E,94.48507005471194,-90.76944369737197,D,0
Veteran,C,D,B,D,-125.97442299871176,13.268508530510658,E,0
No,E,C,D,A,133.36033353594576,93.67976304900743,D,1
Yes,D,B,C,B,35.181747744407645,77.05415884714185,D,1
No,C,B,B,B,-54.51901179922671,65.18844200316121,E,0
No,A,D,E,E,15.313654872849703,93.05005946880213,A,1
Non-Veteran,B,C,A,D,-63.94282743808135,-161.66789599267847,C,1
Veteran,B,D,C,C,127.51130732317097,192.28440100109304,E,0
Veteran,C,D,A,B,-85.05956763254694,25.98680407607806,B,1
No,D,B,A,B,95.19341385667214,122.09297333109899,B,0
Non-Veteran,A,D,A,A,241.37032764860592,-1.4902852629563055,E,1
Non-Veteran,E,E,E,C,-93.70844882760824,-196.81474675113802,B,1
Yes,D,E,D,E,-64.60091383147989,137.28495411180515,C,0
Yes,E,C,E,E,90.87733467413902,110.21344661625672,C,0
Non-Veteran,B,C,E,C,112.5341170002696,21.273622832572894,E,0
No,D,D,E,A,-201.7868420123492,62.085043806309905,C,1
Non-Veteran,C,A,E,A,-94.6606104631592,-165.0911407098783,D,1
Veteran,E,D,B,A,-127.14925203009511,117.16803028486567,D,0
No,E,A,A,D,88.91571396002232,0.21002734071497897,D,1
Yes,C,C,B,A,-158.6480180278435,6.357508454748569,B,1
Yes,A,B,A,D,-22.54240801416729,-9.248694773266754,A,0
Veteran,D,D,E,B,-47.745642763098395,-34.86457322289054,B,1
Veteran,D,C,D,B,75.03913927185609,-35.87613526808198,A,1
Yes,A,E,E,B,102.30903088979757,-125.85669849146095,A,1
Yes,D,D,E,D,-72.06916673189716,121.66688468101334,D,1
Yes,D,E,B,A,-13.12204057227616,-81.63533272663432,E,0
Non-Veteran,B,A,B,A,-65.72554715469158,28.522632912948488,E,1
Yes,C,B,A,A,83.23081367787054,-63.16361251240604,E,0
Yes,D,E,E,E,10.810129974213446,17.737918124162363,E,1
Veteran,E,A,E,C,214.0317615616155,-23.723145624319443,C,0
Veteran,E,D,C,D,-46.80563356454067,111.0148586888433,E,1
No,E,C,B,D,13.85889607462771,-52.33728304476182,D,1
No,A,A,C,A,-159.6295974981417,38.36344033141925,B,0
No,C,D,D,D,59.04869298540493,-101.25178171050804,C,1
Yes,D,D,D,E,225.36612696221323,231.91899587324457,C,1
Non-Veteran,C,B,B,C,-40.94628975264578,20.907105837576605,A,0
Veteran,A,A,C,C,-16.39199063085098,30.323338627504505,B,0
Veteran,E,C,A,B,-60.545308434431355,-179.10448993371583,D,1
No,E,D,A,E,7.548592437101038,56.26052137141549,C,0
Non-Veteran,D,A,A,A,76.89963735061716,175.7722954859172,A,0
Yes,A,B,D,C,-82.08073706841648,79.20952845567199,D,0
Yes,B,A,A,E,81.8587620815165,166.91160576887805,A,0
Yes,A,D,B,A,22.89895877796191,128.1127157339442,A,1
Veteran,E,D,D,C,65.45925514395829,-2.4267480148438345,A,1
No,B,C,E,A,-117.56755549838769,176.93512314965866,D,0
Veteran,A,B,A,A,-118.9515372027621,-179.8379563078275,A,0
Non-Veteran,D,E,C,C,-29.617865905895968,-364.9349819053552,B,0
No,B,D,A,D,71.25434343643805,71.832886471377,C,1
No,B,B,C,D,10.56984864393598,33.092800915196044,A,1
Veteran,A,C,A,A,8.525107827286217,22.796533109268104,B,0
Non-Veteran,B,A,B,B,137.0604594634789,82.56781520238734,B,0
Yes,A,D,C,D,130.83494662079934,-6.267064305056892,B,0
Veteran,E,D,A,A,27.59012293130279,-39.51488464118968,C,1
No,D,E,B,E,9.577943809588609,-55.12682639920355,E,1
Yes,A,B,C,D,-120.88579017829264,-26.413708609598224,E,1
Yes,A,A,D,A,-32.42969973280175,-95.42386038525903,A,1
Yes,A,B,D,C,64.61865967207471,80.52519222366784,D,0
Veteran,D,E,D,E,-178.43211325113813,26.091140755263346,D,1
Non-Veteran,D,C,B,D,160.010469865119,-4.674588047997349,B,0
Non-Veteran,C,A,C,E,-18.79026668172544,-118.86733518564017,D,0
Veteran,B,A,D,D,-116.46947820873126,-17.618987091773132,D,1
Veteran,E,C,C,E,4.845635048958076,280.8470404849638,B,0
No,D,B,A,A,-37.49690230147841,-120.34437827440934,D,0
Yes,C,B,B,A,16.683629394487696,179.69695336480598,B,0
Non-Veteran,B,E,B,B,-57.652021523385464,38.81517803601876,C,1
No,B,B,E,A,-0.44231187687179185,-174.08686350757537,A,1
Yes,E,A,A,C,-61.702625692387855,-81.31122624777375,C,0
No,C,D,E,E,-38.197275227684926,-33.25499208609026,D,0
Yes,A,C,A,E,-103.95643642108121,-22.25291690253052,C,0
Veteran,E,C,B,B,-13.374373602004763,75.75168504105467,B,1
No,A,E,E,D,-131.70692633580657,-6.120845027797229,E,0
Yes,B,D,D,C,-55.74877399565522,-46.2308841457984,A,1
No,B,E,A,E,57.096709539545955,-53.4889985265765,B,1
Yes,D,C,C,D,-43.324478046234546,-15.63590733665898,D,1
No,D,B,E,C,15.139692614684236,23.249707014731932,B,0
No,B,A,E,B,-60.07043469325103,-36.356698539620965,B,1
Yes,D,A,D,A,-36.027856202393195,203.96828783254728,B,1
No,A,D,E,E,-86.26916719206596,82.76522247081753,B,0
Yes,E,A,D,C,132.99170110051713,-131.69344895894372,D,0
Non-Veteran,A,E,B,B,89.2726196876788,-134.8419633837042,B,0
Non-Veteran,B,E,B,B,135.98593184854394,131.3434478619582,B,0
Veteran,A,D,D,C,179.13311890061087,-119.20736906326192,C,0
Non-Veteran,C,A,B,A,-24.397942965753977,71.43646594871568,D,0
No,B,B,E,C,-10.26117763456047,2.794113250352423,B,0
Non-Veteran,E,D,D,D,20.604968997973806,103.32991119505567,B,0
Yes,C,D,E,A,-59.5039742265548,-100.8352350520435,B,0
No,C,C,B,C,91.70134231993393,-66.14582918054137,E,1
Non-Veteran,E,C,A,B,7.423252514398891,-150.9664700413249,B,1
Yes,A,D,E,E,91.63025481249079,-124.60214938850216,A,0
No,A,B,E,C,-159.64202269635626,-85.37062699040143,D,0
Veteran,A,D,E,C,-30.002141693450618,0.17272008891818727,C,1
Non-Veteran,C,A,D,D,25.256598205667952,45.82809880609724,A,0
No,C,C,D,E,56.763842677222165,-105.56148701486092,A,1
Veteran,E,C,E,B,207.2831402029017,257.2551116327851,E,1
Non-Veteran,C,E,B,E,78.53260558017634,-41.77968042612897,A,0
Non-Veteran,E,E,D,A,57.77534819221009,-115.59223000971251,E,0
Yes,B,C,D,E,126.16076120787578,-57.31028706718831,C,1
Yes,E,A,E,D,-122.0702617009313,18.598768575842435,C,0
Veteran,C,B,B,E,-175.9111296029456,-155.62340224717383,A,1
Non-Veteran,C,C,C,D,110.30970350854051,-40.93029194332029,C,0
Yes,E,D,B,E,27.910400192663946,95.74377496196779,C,1
Veteran,A,E,C,D,156.0384733722962,-15.02858982342216,C,0
Yes,E,D,B,A,34.17378450261535,-74.43925416598476,C,1
Non-Veteran,B,D,D,A,-3.6763962399332364,150.2553383937473,D,1
Yes,E,A,C,D,-28.288694102230917,-22.18011689986379,B,0
No,C,B,A,A,-134.17366177740823,-31.99480346116535,D,1
Yes,B,A,A,B,-3.1424102465337826,177.76420110524984,A,0
Non-Veteran,C,A,A,C,-34.60273398115857,39.04037990548852,D,0
Veteran,B,B,B,D,-128.63991186988017,-54.207676975481924,B,1
Veteran,A,A,B,D,-185.01727845399876,70.90443662377469,D,1
Veteran,A,D,B,A,6.0389980055349115,88.67223024012469,A,1
No,E,D,E,B,-16.49876633629277,-146.69066160629492,C,0
Veteran,D,D,C,C,200.90340100080618,-88.38423549629243,E,1
Veteran,B,A,B,A,-216.74022929077773,-55.95391629015099,D,1
Non-Veteran,E,D,C,D,54.553862318160085,-34.66657462711772,C,1
Veteran,A,D,A,C,-227.6794773917349,11.883956567308452,C,0
Veteran,D,C,B,A,218.01698472909123,-32.772721640233144,A,1
No,C,E,C,B,-46.47475361040442,3.6482585937258825,E,0
Non-Veteran,B,D,E,D,12.141947185729226,4.372715506351104,A,0
Non-Veteran,C,E,B,E,-64.39207603107428,99.32585271104931,C,1
No,D,E,B,D,141.72292634436306,-34.70971746064552,C,0
Non-Veteran,C,B,B,B,-55.93617037524562,172.63173346712804,C,0
Non-Veteran,A,A,A,B,114.82803690658329,45.8458414729488,B,1
Veteran,E,C,B,B,-121.85458627694766,44.69528754197937,D,0
No,E,B,D,A,187.81451526930252,92.34573801669205,B,1
Yes,B,E,C,D,182.01124052351702,-3.354174085140177,A,1
No,C,E,B,C,54.87026151087613,134.69548686150392,E,1
No,A,E,D,C,-15.143237362372478,15.25359841743106,B,1
Veteran,E,D,D,A,25.941048827202305,-234.53855161425986,E,1
No,D,B,C,A,-55.536987787386884,-19.254887313999053,C,1
Non-Veteran,B,B,B,B,134.8473636675373,-126.13826277740081,C,0
Non-Veteran,C,B,E,C,-125.18596890745076,59.61850769567219,B,0
No,C,D,E,E,36.01369004520791,161.28122537849703,A,1
Non-Veteran,C,A,A,D,147.87553173428637,72.79998115159071,C,0
Veteran,A,E,D,C,37.15269896795067,-233.79675861957304,E,1
Non-Veteran,A,E,A,A,-16.003642381267717,14.453145911272308,E,1
No,D,E,A,A,-28.29010002096899,-5.520125284627487,D,0
No,C,D,A,D,131.83825478163328,-14.38705215896467,A,0
Veteran,D,E,A,C,-166.194408634299,13.445901225556996,B,0
Yes,B,A,E,D,-50.51467600083289,-190.2410490339163,D,1
Veteran,D,B,D,C,-145.5546962076543,55.93313529998545,D,1
Veteran,B,E,C,C,35.43024862368932,110.08409580656424,B,1
Veteran,A,D,E,E,-33.392241015458815,-14.725450550328034,B,0
Yes,A,C,E,D,46.409489707896405,-128.9271671531444,B,1
Veteran,D,E,A,E,15.454963607342759,93.90053538829173,A,1
Non-Veteran,A,D,A,E,114.06668684069894,-25.987779992030607,C,1
No,C,B,E,C,32.53571745717993,-2.356817361914721,E,0
Veteran,E,B,B,A,-27.007306435826273,99.57538200206861,C,1
Non-Veteran,E,D,D,A,-80.11893208860499,14.030401429645552,C,1
Non-Veteran,B,E,E,D,36.94533032222049,-18.4626343625387,A,1
Yes,E,B,B,E,74.84725448886842,-47.314943509562745,B,0
No,A,B,B,B,-77.46581538256694,11.888823072761017,A,0
Yes,C,B,D,A,7.951323622109342,-35.3309176646871,E,1
Non-Veteran,B,D,B,B,-270.334083453685,87.24240688746242,A,0
Yes,C,D,C,A,27.486746556327763,21.041204503972722,E,1
No,A,D,D,A,69.81931006927434,93.16159554268498,B,0
Yes,A,A,D,D,62.20042691179235,79.8323858601374,D,0
No,D,A,B,A,20.777938788441716,0.4295430008622792,E,0
Non-Veteran,D,B,A,C,53.77444975435011,42.67835640020204,E,1
Non-Veteran,E,A,B,C,176.34736452356458,-57.05981526720911,E,1
Non-Veteran,C,B,E,D,-161.2088104162798,44.60526437392837,B,0
Non-Veteran,B,A,D,D,-128.54503728400124,113.2869734443898,A,0
Veteran,D,B,E,D,-48.31247686650239,141.87945649586692,A,1
Veteran,E,E,C,B,46.419549849893926,133.36049946942282,A,1
No,E,D,A,D,-88.06589884225137,110.28970918682852,E,1
Veteran,A,B,A,C,-101.09750195670317,-70.62811042757095,E,0
Non-Veteran,C,E,E,D,39.115628493131624,18.484025087661486,D,0
Veteran,B,A,D,E,14.34990148938417,-4.44365241884872,E,0
Veteran,E,B,E,A,5.903387954709861,21.8284551902642,E,1
No,B,B,E,D,58.273634884054495,-139.91465824180233,E,1
Veteran,E,D,A,A,26.040799215474653,-167.50281464339076,D,1
No,D,B,A,D,102.30021077773961,220.14421962287466,A,1
No,B,B,D,A,-34.89882401486838,-69.96823036081604,E,1
Yes,E,B,D,D,50.71727723504661,55.869280138097466,E,1
No,E,B,A,E,-65.01850226727585,-22.66077462455777,D,1
Yes,E,D,C,A,-84.18202468290693,134.77815892652754,D,0
Yes,C,C,D,D,-53.77168282198905,-188.07305571956974,C,1
Veteran,C,D,C,B,-153.24390345385262,-17.36513102082503,B,1
No,E,A,D,E,-174.06379903758992,-103.46700105465254,B,0
Non-Veteran,B,B,D,C,-84.2484399883962,-210.0490287045052,B,0
Non-Veteran,A,A,D,E,-111.18872257103429,163.37689482130284,C,0
Yes,B,D,A,B,40.93984271480372,123.18524833239456,C,1
Non-Veteran,C,B,D,B,-98.62133620293278,-144.25935757992676,A,0
No,D,D,E,B,51.51067581895421,-96.7437679884852,A,1
Yes,C,C,A,D,57.835037945300336,-120.95173201972196,D,0
Veteran,B,B,B,D,134.35366219661404,150.94091261357158,E,1
Veteran,C,A,C,E,-78.32100202170544,-36.48875738482399,B,0
Non-Veteran,B,B,C,E,-146.48710261554126,6.97849166632786,A,1
Non-Veteran,A,E,C,D,162.35050092907545,31.211440827252986,A,1
Yes,D,A,A,B,-61.67175238617435,109.06097745147167,D,1
Non-Veteran,E,A,D,A,86.04313715012363,114.45955803060401,A,0
Non-Veteran,A,B,D,B,-48.668482052135325,53.721494050553616,B,1
Non-Veteran,C,E,D,D,28.54433245593925,29.39887002458169,E,1
Yes,C,B,B,A,40.95513687330043,-135.7281911259106,B,1
No,B,D,E,A,-21.26221721249716,-21.78261879016614,A,1
No,C,D,B,C,142.76759972882792,-160.26557686956227,A,0
Yes,D,D,D,C,5.03250814100513,50.984548388023754,E,1
No,A,E,A,B,-133.8189099555882,-108.57299307755271,D,0
Yes,C,E,A,C,-252.84378580995553,-11.890482407549333,B,0
Non-Veteran,A,A,A,E,-36.951768602058465,-144.85116379297816,A,0
Non-Veteran,E,B,A,D,-4.556867004376263,-69.83678467848327,E,0
No,C,B,C,E,-116.2222736276465,-85.42277580785556,B,1
Veteran,E,A,E,B,-31.19736559130384,162.19509741427672,E,0
Veteran,C,B,C,E,10.460145788829571,-108.04480127325091,E,0
Non-Veteran,E,B,E,E,-169.90124598056946,-49.55580646596335,B,1
No,E,C,C,D,-143.01588085251026,-11.170791763307715,C,0
No,E,D,D,E,28.049864831808097,-81.93612105187388,C,1
Veteran,C,D,B,E,-189.63735214079367,6.375713947810288,D,0
No,B,A,D,B,16.99428181503051,35.34395009185931,C,0
Veteran,D,D,A,E,-129.48566811974968,31.363284585146634,E,1
No,B,B,A,C,-23.30919895559597,92.34768916686168,B,1
Non-Veteran,B,C,B,D,-151.8640098204777,99.16182510152957,D,0
No,E,C,E,C,7.96861005885022,46.517172589288165,B,1
Yes,D,E,D,C,-36.60061906816288,-18.981159673288094,C,0
No,B,D,E,C,30.42865281701556,56.396262869635116,A,0
No,A,A,C,C,182.96834059128057,148.3254846728088,B,1
Veteran,A,C,A,E,-75.247253774607,134.612376007737,A,1
Non-Veteran,B,D,B,C,184.1219797213096,-64.3794887117853,E,1
Yes,B,B,B,E,-102.44564807791947,60.11628470248137,B,1
Yes,B,B,C,B,56.30659927179449,-18.047571233748084,B,1
No,B,B,C,A,291.9752631997991,235.1167532595687,E,1
No,A,C,A,C,81.26704386811372,15.14343863925703,A,1
Yes,E,A,C,A,38.10128095833084,-286.08648566258563,E,0
Veteran,A,E,C,C,-109.09397886170491,36.03809618200027,C,0
Veteran,B,A,D,D,51.68830288807826,-14.062192028169576,E,1
Non-Veteran,B,A,A,C,-71.96443291514217,-20.151297529147357,A,0
No,B,A,D,B,47.66578450643693,27.79246667076192,E,0
Non-Veteran,D,C,B,D,20.79298934838421,126.71991872980027,A,0
Veteran,B,C,C,C,-176.17956584857157,-114.3741308841866,C,0
Yes,D,D,B,E,41.97793267021185,48.296695140515766,C,1
No,B,C,B,A,123.41936796697348,-63.89427104622658,A,0
No,B,C,C,D,9.701395152817526,16.427793765521287,D,1
Yes,D,C,B,C,-67.4367546212771,-93.77305945326003,E,0
Non-Veteran,B,D,D,C,-44.304841258767944,92.48352201260725,D,0
No,E,E,C,E,29.960812732193038,71.87462049139513,D,0
Non-Veteran,C,A,E,C,2.143061715670498,65.80888522323527,A,1
No,B,C,A,B,-149.48344912081336,41.58309829645143,A,0
Yes,A,B,A,D,-104.00600951505841,76.05504590149343,A,0
No,C,B,B,E,94.23510858570329,-109.45320723893452,B,0
Veteran,C,C,C,C,-139.3189289132693,180.74144112373597,D,0
Non-Veteran,A,A,D,A,93.95594969979499,149.88380099596873,D,1
No,E,B,A,B,7.115214751201862,-100.08458588817206,E,1
Yes,C,E,B,A,40.59485465361623,-110.14884581119833,E,0
Veteran,A,B,C,A,20.504902589469477,140.05535006634565,C,1
Non-Veteran,C,A,C,E,-76.15429783618917,-125.31862482938713,E,1
Veteran,C,E,D,D,-21.236066732572638,-34.07407917865122,D,1
No,A,D,C,A,101.5036671626542,-56.01201208846802,C,1
Yes,A,B,E,A,-2.3736886330784928,43.010463173717866,B,0
Veteran,B,E,D,D,41.17881623067112,49.990332362449244,E,1
Yes,A,E,E,E,133.93224228425643,94.183407328163,B,1
Yes,A,E,A,B,48.58391469508862,50.192626328868364,A,1
No,E,D,E,C,-93.6515268612556,-44.30389220806234,D,1
No,D,B,C,A,-43.94947193892701,-137.14783683831416,E,1
Non-Veteran,B,C,E,B,-83.22450864020952,24.641792707914796,D,1
Non-Veteran,C,B,A,E,97.64490451800931,121.47808944541522,E,1
Yes,C,A,D,D,73.77086448686609,-49.39804200189594,C,1
Yes,E,B,C,D,93.25836303028284,182.04700412591498,B,0
Veteran,D,D,A,E,-192.11913954557818,79.19172974564673,A,0
Non-Veteran,A,E,A,A,-165.6484257464768,-36.92306341622811,C,0
Veteran,B,B,A,A,0.8102521159561035,147.25118216450923,E,1
Veteran,C,B,B,B,149.00824437148,-29.771723200722484,C,0
Non-Veteran,B,A,C,D,164.57083692389463,2.4889309631214176,C,0
No,E,C,E,B,-164.96435649299536,15.571244047182855,B,0
No,B,A,B,B,-0.8928633616789904,-58.1998098558543,C,0
No,A,E,A,B,-140.4987843044271,80.8946946241803,C,0
Yes,D,A,C,E,227.77170929463378,33.77425828005124,A,0
No,B,B,A,C,-8.41589339219869,-47.683688302521446,D,1
No,B,E,C,A,84.54305703352851,-96.53404095652077,D,1
Non-Veteran,D,B,C,A,-75.92469256777053,60.353225131095414,D,0
Non-Veteran,C,D,D,D,-14.78280220055457,-22.860540871118566,B,0
Non-Veteran,B,C,E,D,112.48221852471818,-96.89424641386447,D,1
Non-Veteran,B,D,E,D,119.18183062667778,-122.99218907252359,B,0
Non-Veteran,A,A,C,E,-54.73139249868696,227.03000988787542,C,0
Non-Veteran,B,D,A,A,-58.0244523280324,31.65762020680084,B,0
Non-Veteran,B,D,E,A,-216.1581157946922,134.7690917470095,E,0
Non-Veteran,A,D,A,E,150.58255679884041,-89.84802919822886,E,0
Non-Veteran,A,A,A,D,-121.79341328528577,-96.48583662996778,C,0
Yes,B,C,A,C,87.34072764057224,-95.23549301221945,B,1
Veteran,E,E,E,A,197.0128380557167,-124.61119498997819,D,1
Non-Veteran,B,A,B,D,44.27735620295877,112.63466230201513,C,0
Veteran,D,B,D,E,-85.50523372888047,-128.45554294473138,E,0
Yes,B,A,D,E,-60.5966587543763,-10.159265256962065,D,0
Veteran,B,D,B,A,73.63851675920526,-155.63243668602175,A,1
Yes,C,C,D,A,201.31296918965614,-59.12735815472324,C,1
Veteran,A,C,E,E,73.6478504619369,-69.63007815734727,E,1
Non-Veteran,E,E,C,D,58.593666916358366,272.9810633796369,A,0
No,D,D,C,A,121.54971321083244,-104.47062491940662,E,0
Yes,C,A,B,D,-77.52030445631397,200.06368426361112,B,0
Yes,D,C,D,D,8.413632208639884,144.38252808207235,D,0
Veteran,A,C,D,B,231.3935461510701,165.6797437052292,A,0
Non-Veteran,D,E,A,B,21.643519348418693,-8.624634328384605,A,0
Non-Veteran,B,B,C,D,29.442982924523264,-8.847921374779874,C,1
Non-Veteran,E,B,D,E,-2.071804784920325,43.907186463071376,D,0
Non-Veteran,A,D,C,E,-20.967700377758465,-50.24817463548611,C,0
Non-Veteran,E,E,C,E,-41.37928481767582,-28.4130199382586,A,1
Non-Veteran,A,A,E,B,-40.16964630486128,120.12812774935865,A,1
No,A,A,E,C,6.0019136915331766,-97.846124041635,A,0
Non-Veteran,E,A,E,C,-76.5752743219388,-43.46012404820446,A,0
Veteran,E,E,A,D,10.395133777939774,149.54777568276882,A,0
Non-Veteran,A,D,C,E,-51.48723734724789,56.56223785503391,E,1
No,A,B,D,D,13.709361891451415,-57.55670992764998,D,0
Non-Veteran,C,C,A,E,-124.55529430199715,30.328679042624216,E,0
Non-Veteran,C,B,C,E,233.3730753229599,85.21729442885233,C,0
Veteran,E,B,B,B,-136.13548707297608,-79.42504482381196,D,0
Veteran,D,C,E,D,18.127904339313773,66.72357436734708,D,0
Veteran,E,E,B,C,-40.413909411670225,-24.36344477444552,D,0
Veteran,D,E,B,D,30.183940997090236,23.703640814466333,D,0
Yes,A,B,A,A,27.092714212458556,91.58174701519211,C,1
Non-Veteran,B,D,C,C,-63.46856493993093,-27.882478229889397,C,0
Veteran,C,B,A,D,-81.52522110434082,47.06452644329733,A,0
Veteran,A,C,A,B,129.39908573844258,53.99182633368018,A,1
Non-Veteran,C,B,D,B,-193.5679154829428,-50.22584813950548,E,1
Yes,B,E,A,B,-9.796025450558716,106.96019771957125,A,0
No,A,B,E,B,-66.54287356662115,-21.123353385164034,B,1
Veteran,A,B,E,D,37.22878762946225,-69.11023834726971,E,0
Non-Veteran,A,B,D,B,169.43023241672458,221.6227142341198,D,0
Veteran,A,E,A,B,-28.618266415659864,30.344144224741587,B,0
Veteran,A,A,A,B,35.38011940199014,-89.908387548106,E,0
Veteran,C,E,A,C,-80.6303691428074,-23.070767918391873,C,0
Yes,E,A,E,C,90.70468767372823,-57.4788521704787,B,0
Yes,B,E,A,A,111.50279007979724,13.751985597391073,C,0
No,A,E,D,B,-16.19079376831134,135.04409081527638,C,1
Non-Veteran,C,B,A,A,-78.34752067042577,-7.8414310867045645,B,1
Non-Veteran,B,D,B,E,13.549696628464483,-71.29547181977321,E,1
No,A,C,A,A,20.014428475495638,46.27298108084071,D,1
No,C,B,A,B,-181.6106390470264,37.06781506980068,D,0
Non-Veteran,C,D,A,C,77.87478428934905,41.74457519696384,D,0
Yes,A,C,D,C,-68.52583964339799,168.80382478214923,E,1
Non-Veteran,A,D,E,D,152.35567013902153,-227.74165489246533,E,1
Non-Veteran,A,C,A,B,19.285049953344746,-39.53772158101139,C,1
Veteran,C,D,C,A,97.98349015184242,-29.91878602509224,C,1
Yes,A,A,E,B,9.591641832319578,-25.50896498513203,E,1
Yes,A,B,A,B,44.632023697720456,-37.19334317329048,B,0
No,E,A,B,E,-67.81324412113847,-21.001411772190725,E,0
Veteran,B,A,A,A,-39.53722932615616,94.23063479264114,D,0
Non-Veteran,B,E,A,D,5.9447233559997885,23.77153783148933,A,1
No,C,B,C,C,119.89857644839933,83.80213333137415,E,1
Yes,A,C,B,D,-17.924383905673338,-144.62657020825787,A,1
No,E,D,A,D,137.2628532709625,119.61005353135957,C,1
No,C,C,E,B,153.84567743604305,-19.628959745273008,D,1
Yes,E,B,C,B,112.59230376819134,111.87451368782352,B,0
No,E,B,D,C,130.31743433949052,38.613312254812385,E,1
No,C,D,D,C,37.098845462621924,-32.79900605610143,B,0
Yes,A,C,A,B,64.56601075803135,-6.6730368360300325,A,0
Non-Veteran,C,A,D,D,47.196938159775534,23.17847873557714,B,0
No,E,B,B,E,-31.68321646963752,105.25101237592239,A,0
Veteran,D,B,E,B,80.9930491479909,-81.21611334971563,C,1
Veteran,C,B,B,B,-69.16424671874027,159.22153643713014,A,0
Yes,D,D,B,D,-67.03546797685385,-6.573584537654112,E,1
Non-Veteran,B,C,A,E,73.76388766550987,65.09787101143414,C,1
Non-Veteran,C,C,A,A,143.5979125111153,86.24395117230652,E,0
Veteran,E,D,C,A,46.44263992923124,59.009541962960455,C,0
Yes,C,A,E,B,-201.8490111721582,54.457996616674954,A,0
Yes,A,A,C,B,-10.543289918010966,-35.140668551572645,E,1
Yes,C,B,C,B,121.04907114229158,201.37702432300503,B,0
Veteran,E,B,A,C,-123.48056658019351,-21.49826402252257,B,1
Non-Veteran,A,D,D,B,45.201444034508555,48.719233569105846,B,1
No,A,B,A,C,-49.52389215451296,93.8190654164551,C,1
No,D,B,E,B,-103.38677737072179,93.33664130894573,D,0
No,D,B,C,D,2.107372152850134,0.8614915733987278,D,1
Yes,B,D,A,A,5.943340563621689,-96.2434946239896,C,0
Veteran,A,A,A,A,-150.59965816195566,84.14664070296057,C,0
Yes,B,C,B,D,149.63041765992682,118.88093517430455,A,0
Non-Veteran,E,E,D,B,20.070186556147387,-46.10932565979717,E,0
Yes,B,A,E,C,40.74622028878229,81.09333057776166,B,1
Veteran,C,B,D,C,123.83953630335344,148.68209717102715,A,1
No,A,D,C,C,-13.75763018865334,26.852339482335065,A,1
No,B,D,C,C,13.80138392750638,100.07795442911855,C,1
Yes,C,D,E,C,19.38602766357982,57.22845848083683,D,1
Non-Veteran,B,C,A,D,86.3086074877506,92.25592572214356,C,1
No,E,A,E,D,23.84291224803508,19.593814621089958,A,0
Non-Veteran,C,D,E,A,-81.15424987802282,-65.98644316689722,C,0
No,C,B,E,D,174.31245002254082,-5.618291546107203,D,1
Yes,C,C,B,A,-35.15766597818427,6.9962263235357645,D,1
No,D,C,C,B,-65.60259794727764,68.31842048351567,C,0
Veteran,D,D,A,C,-62.557561787129934,-104.00887255182477,E,1
No,E,B,A,D,59.983055949369,-154.37337896398935,B,0
No,B,A,A,D,-73.25978619688588,67.0715115924049,A,1
No,E,E,E,E,-2.224963758414959,30.666691261318128,B,0
Non-Veteran,B,B,E,D,-27.799190324395646,8.646050517403758,A,0
Veteran,D,C,C,E,36.197443803048024,49.64906176306477,D,0
No,E,D,B,A,-63.63210646133898,-16.86384674089459,C,1
No,B,B,E,A,-13.49317561769839,75.25115807294345,D,0
