ethnicity,nationality,handicap,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
White,Brazil,Mental,Divorced,46.50099362454543,-157.1981457494343,B,C,D,55.889106485055315,-9.183701298067316,-121.69248877076093,-36.971725485745544,-48.6255183239102,-59.24611005241547,11.365806009322842,7.389041208495694,-38.67650562082709,28.904962119301818,205.76663871892404,C,E,0
Other,India,Both,Married,-122.36024156846929,-4.676070759765173,D,A,D,-174.51403944373905,-114.2645760056582,-3.682821640568352,-141.2292838078522,-15.999598709194313,-74.41583045702326,-65.60128441148589,23.717220334936503,-238.33166798144,-28.730291872754616,-99.73584102652259,E,D,0
Asian,Germany,No,Married,-82.06967681875301,105.31679465182937,D,B,E,-74.45591522146957,147.73777827660027,-30.483762444590536,78.63951567612841,-94.98957605274073,47.83892447778296,93.49075036236597,49.90504542786211,-149.72013847297717,62.04365545754137,53.717402326587624,E,E,1
Hispanic,Mexico,Mental,Married,13.270301266827907,92.76793600539229,E,D,D,52.89724316839055,176.6636277086419,-142.33213494606497,-241.8679049531213,-64.87139917930386,121.95597135683376,-114.22024211744619,49.301733254623436,-77.90549663234472,70.01294853304842,-28.22574755854476,D,B,1
Other,China,Both,Widowed,76.58387382315041,-11.501888436381016,E,C,D,51.84472717408386,-51.63182354447734,-50.406021714597095,101.32088005499655,-53.22561677633575,-59.99715316332226,-36.973681555965236,23.857942466675095,-231.29014795248182,-41.100205328549926,-35.722594935330356,E,B,0
Asian,Mexico,Mental,Divorced,-3.5843625084703215,-116.37480960875446,E,B,A,-15.095526072189541,-184.39473389586624,-176.09399949024635,-23.71432733964492,115.55740666441562,-104.22993980817313,-43.21830287520017,99.06957059907909,-98.20038809743113,-59.75007154702629,-2.8243720722264087,C,D,1
Asian,Mexico,No,Single,-50.891205793726144,77.59959836713851,C,B,A,-84.85943382393815,189.8876135936542,-23.77269441408039,-152.53767863232883,-31.928599127116303,41.260413212211795,22.981621343172286,54.95779227237063,-116.63269622658392,33.34836865769355,75.43316927316516,B,B,0
Hispanic,US,Yes,Married,10.114467830156208,-106.21301812027815,B,E,D,3.249974027053071,44.0933092804198,24.652932299009468,-18.1233158391258,14.905110165656613,-125.97727447641043,7.018405868960466,5.3100546740702885,-164.95859867911452,-268.48456347056486,-71.91788068813686,C,C,1
White,Germany,No,Widowed,-126.09567258704928,-13.419913413144824,E,E,E,32.52909183540086,-5.208792722521297,54.00719350462862,78.09443880324375,-111.72515119229767,-35.63644061423545,49.432401011477886,186.64256754402908,-14.40543552019245,176.8311933454672,-96.80966707871718,D,A,1
African American,Brazil,Mental,Married,-32.50311096302236,24.25933631294827,A,A,B,75.01309353397838,-26.99898101092272,-61.438116420718956,-75.14368389281184,7.102322409845072,4.13520290769343,37.768106145353656,39.95349677764758,-109.12324630329255,163.40823979495724,-90.37728495165986,D,B,1
African American,China,Both,Divorced,116.01564472575751,-167.20941161843632,D,B,D,-59.465465980503716,-198.4915670383726,-12.92925060597487,-87.84313101743095,15.76657859873041,66.95376045384597,-41.82408900888038,-47.16674340377124,-116.02712970977878,15.933403038559767,206.7245861051759,E,C,1
White,Other,None,Married,96.35590954040181,98.44460199171948,D,D,E,-131.97813236802048,-88.47219699816613,-48.19762141595844,94.76501726495037,-12.816076366892112,-55.39660103910631,33.321137803674674,51.322896018354015,2.1114301718677475,111.88189324542881,-82.93175623725126,C,D,1
Black,Germany,Mental,Married,-3.0064715932769475,11.479648187063118,C,A,E,-51.815576365578096,14.963782520220823,42.10570274323897,80.56804502081847,50.110010229730165,19.123247222903952,5.419312159140883,38.39084377208205,122.13203518212133,-9.876601305267691,118.54372179338853,B,D,0
Hispanic,China,Both,Widowed,-40.5803592627229,312.41660140292396,C,A,B,-76.55039670372418,14.965006733447476,159.83087298913986,175.42695275254047,34.549677316726594,45.85756618251676,-137.94794837143206,49.330206133307435,38.3382272367436,-49.9917655864222,37.33374216504283,E,A,1
White,India,No,Single,91.97498251699432,-266.1356418645573,D,E,E,-0.2057783942379823,-292.1628516412513,320.5814519107275,70.73381412705263,-48.60947750565312,73.88680099284498,2.3830411744540303,-51.96129383879854,-89.06492638012976,62.11174428224808,129.8558018493154,B,A,0
Asian,China,No,Divorced,-54.430907157677325,-8.524629331910587,B,C,B,100.19189120516816,242.43599627868386,12.593433947999758,-158.82023858161662,-125.22356169739903,-19.807082872388484,-30.075009884231086,-105.66501330758204,-235.6727048973098,37.81099110858605,31.462796422263317,B,B,1
Other,UK,Physical,Divorced,-12.058849599489497,27.766783972429543,A,D,B,85.79861923693133,-125.10005648901267,-143.97348752893438,9.162423094444287,-36.2936136700448,-53.732292025483,-224.37490190695013,-126.50926167617041,-63.7306528405287,-39.822377157219975,59.342423649041756,D,E,1
Black,US,Yes,Divorced,64.8515957476274,2.0745201436919425,A,E,E,21.847182735355595,-1.812763053044661,-60.612325337831486,52.37702362293633,-55.85445334968702,-38.92168995732824,-205.52695715546582,182.32343271256516,129.21018453173073,-5.645876704622168,-94.67824596333656,C,B,0
Asian,Other,Mental,Single,111.18084097136716,19.555588955961102,D,B,D,63.580582183429044,238.88883005888158,118.40211968688234,6.6053224036543385,-55.42179852400767,78.67798979774095,-154.21018063354438,49.71300427208057,214.01244885387686,124.7746479942197,-15.351761384462145,A,D,1
Other,US,Both,Married,-50.534986108516996,-68.16527519503185,A,D,E,39.198009118267166,-187.92868721511712,-24.078505797190264,46.603290544234795,46.321214231200806,21.560522692374263,94.58767696717358,46.35046602509798,169.08413426882856,-78.73933139186668,152.32519704472972,A,C,1
Other,Mexico,Physical,Divorced,16.06905917660662,159.81863330419853,D,D,B,114.61321540364212,79.41830892477837,-23.479666559578,-44.49274908112908,92.98116817092172,1.6326508294436552,29.042755990737994,117.161309358913,-64.79544146479269,-90.75782835131781,-107.29894289601528,E,B,1
White,Germany,No,Divorced,37.595683624175194,-10.086135184645013,E,E,C,104.49769459600411,-62.956356194254646,15.351093442412045,-3.2096686786334967,-92.26669325117376,-42.3042750574595,-76.97621643344574,-75.46697877989594,-57.316735915361285,-36.58860343045093,-67.02155269316862,D,D,1
White,Germany,Mental,Widowed,94.69218761741793,65.47607510366059,B,A,A,64.23787202583247,232.44037387973611,-152.6843099051727,-1.9191268023265853,-44.82264488712514,-216.44102581508804,-84.7681621468641,101.71750976030837,-118.46721578202384,-189.72142285522955,-285.2404701691308,A,B,1
Other,Other,None,Widowed,-148.45674116208266,-94.76941273459902,C,E,D,22.315165713474613,-45.55046276996441,-7.577514835032469,108.18729638284101,-80.02184558427979,-113.1680552317229,-38.01310967496215,-54.87865246897604,37.96672611052158,10.83802547695033,0.7273622629200449,E,E,1
Black,Mexico,Both,Divorced,-59.71730013046369,-254.3165884401864,E,A,A,-13.904006469262853,89.62037239579263,52.48184597238401,-88.71921966880083,-46.364166580569744,204.725640891938,-73.8159761473877,9.083120940871355,-101.92014034147769,-31.33272658554933,110.06829496272412,D,A,0
African American,UK,Physical,Widowed,-44.459729543783595,-302.8987305769407,D,C,C,-114.2627914650021,125.0202136560588,20.343349607289095,15.260095696130275,101.29453804288413,-78.42860881257036,43.42204368066416,2.373033542773075,-77.57687977807873,-31.112652866569622,-68.57872997912183,C,E,1
Black,China,Physical,Single,-170.2732669784962,-19.882668942853496,D,E,B,-68.10721607326083,114.66747658457706,240.22919912040095,-23.30217654422602,46.55030520757017,-65.64390863140773,-69.31672365399454,156.4683701267536,-94.96800541498295,-70.1226937163753,-98.62746619113845,A,A,1
Hispanic,India,Both,Single,-65.30812149384869,57.151467403479195,E,A,D,2.335581455292364,13.008533986393195,4.355693096686194,38.64912633524885,51.24688181550739,28.097131473270714,130.5543586932739,-75.2236123526995,-97.51708553375171,-110.0960033975896,58.54300476159317,C,E,1
African American,Mexico,Mental,Widowed,172.90075949723925,17.668670354035882,E,B,E,-60.43512793812784,65.57720820303888,-132.35463865809533,-143.32149496294045,-217.67103695953938,125.32896995699112,-43.794584689706994,-46.629429685869404,72.10318203154048,11.56993671597574,-122.71900316141497,E,B,1
African American,Brazil,No,Widowed,74.73951759185827,161.21396572132338,A,A,B,25.22214022575603,-54.27562246341859,-74.19803655076498,21.15567448302629,19.705221384354537,-33.86990355266978,80.62224303801167,185.69935264785153,14.888375960466654,-53.924375073841055,7.577146361903366,E,C,1
Black,Germany,Physical,Widowed,-12.398599384315073,42.77436791545075,C,A,D,38.00315907496195,82.12670419569756,-81.53700326461801,-38.42255266327802,-24.888386503655603,66.64776882012175,2.6796137178135906,159.5753745026529,-60.781585437034714,109.12705925064915,306.3003773404565,B,D,0
White,China,Both,Widowed,190.39963863305712,32.91862939818368,A,C,E,20.84748966908512,-59.28434661121482,201.16445307850844,-109.85251545686998,146.16708866581993,120.4076782854427,-61.587698458325626,-32.78266531695015,11.978974711614764,141.22529859125223,113.11769325884143,B,A,1
Black,China,Physical,Married,-97.50272789898877,112.34245081935634,A,C,E,-8.435785904284621,-69.3014865035534,-27.28969740995324,0.8450814601530067,-105.59558640744014,30.77373747495941,-0.54958099916247,-110.31596026496577,-38.82182344479376,87.6653407809058,-64.39185197927554,E,C,0
African American,China,No,Widowed,50.624364606828834,13.091846076511654,E,D,D,-116.47613512430104,-40.51786118025268,94.87479632981494,-42.801213865656464,-108.18044874436808,58.235540075864265,-71.15188711697778,-215.35419825728695,-59.158679324827915,91.82066542007323,119.8972304139692,A,B,1
Other,Other,Mental,Single,143.53697217481465,-77.82102543827831,E,A,A,-201.4234488411621,-85.71291368203275,56.51244911763785,-82.53251697347692,-87.78582442616246,-59.25572160558063,-102.07145065476662,10.139797975782367,-84.34958144434471,32.69979239433907,-103.86935352121762,E,A,1
Other,Germany,None,Single,0.6434192396759775,-50.06518106149181,A,A,E,83.73186076041299,-47.300346166490634,2.6605577597049472,67.57279957946992,-132.98965779008708,146.32488652525078,181.7268330521862,189.33817106548557,-60.90471867048759,2.4431297674174766,36.55591892455144,A,C,1
Asian,Germany,Physical,Widowed,138.2892353245112,95.82663163810892,A,D,C,-77.43883905850078,-28.691089479987596,-55.013159037861236,-50.4065240725738,21.17572460792051,128.47512459895322,-35.52596381889285,-60.602129407862925,62.600860272949824,-27.427046209057398,10.937580531806779,B,A,0
African American,China,Both,Widowed,69.16807099413487,13.009624347948398,C,D,B,29.00987310179644,-91.13737322055567,88.01650884659468,136.68739785080464,-72.22304864528127,-6.301740021793391,-11.265029445313234,-76.28400108958523,3.5258052782853,4.480401860892269,20.361778776213928,E,D,1
African American,India,None,Married,212.0769497684896,-20.991788013303957,E,C,E,40.624251814652524,103.66407210819123,243.65476018601743,18.74433257389844,0.9592941638754154,121.87780624168244,-33.88161240859889,113.35168753797629,45.48255987150242,-144.41525582102824,-40.51564946600392,D,C,0
Hispanic,UK,Both,Married,-35.84225184334815,-16.73954209864795,D,C,A,171.4290184319853,43.5909760496205,101.10401923516106,-72.60306824185278,-26.912628844059615,31.05788311652938,153.74995233256567,116.82090766315312,-145.99389802772146,29.381634678683593,22.866342261278696,E,B,1
White,Germany,Both,Married,-46.36332807152058,137.64394418103453,E,C,B,-45.03399302289077,-70.26764446113154,125.69632631423082,109.53072392647813,75.61332264837097,-52.92772035320946,61.223296438891175,-25.74817260296144,113.61791436078832,123.40072640189021,-31.200679180107343,B,A,0
Asian,Germany,Mental,Married,55.95855983600872,90.06519434823808,A,D,A,154.8977446274736,167.30771445268758,101.41875487108713,32.97978205766686,27.099489945782558,49.76891079257637,41.15488047012607,-49.8371659089031,52.243280880721564,246.34686113646072,-133.66508792663467,E,B,1
Asian,India,Mental,Widowed,-53.48289114875594,-25.90500429167951,B,C,A,-121.90170344425269,-171.55278819327705,-52.30537478421409,-2.5227721339967277,-6.838301349645144,-28.880464710165853,-27.443521086032586,-44.48908756731417,-126.45402681476693,191.25126560915518,10.53696966703403,D,B,0
Other,Mexico,None,Widowed,-173.21157688288113,77.17213405468138,E,C,D,-6.532005365276204,111.15633995068934,-46.67842881265716,58.096349038198916,-1.7132314154083796,-24.4907983751871,-26.15379571258169,-110.02686660841219,101.18102911705486,68.93535230038223,-16.89776062517117,C,B,1
Black,Other,Mental,Divorced,22.63860630248239,43.31699146259662,E,B,C,-2.5046023218208076,58.29298302527312,-14.889205937509084,102.90805107414246,86.11060344137054,132.66290660946763,-103.84803370752087,33.19349633465942,-122.2441985915723,-19.31610614042172,-142.88652324664767,C,D,0
Other,Germany,Yes,Married,117.23155563966871,55.70489811134453,E,E,A,-197.52821809352105,-26.398066368490586,60.860196156737445,154.44070262284967,103.50503233414045,-167.72741865476962,-155.9566673391664,103.72851057103594,-58.4778048284901,-21.520667807804628,73.49084053522982,A,B,0
Other,Mexico,No,Divorced,-68.97380202126358,-204.52245488619235,D,C,D,-121.91543320138048,81.10006853570229,18.185002584840056,160.3449735861873,-217.78405180373457,-249.0744990760984,-11.299038273930336,-22.270224594729022,49.834591776469935,-197.77659519080427,267.1497783143086,A,A,1
African American,Brazil,Both,Married,22.75215554117689,119.52278355995762,A,C,B,-55.62502609998289,94.20059301673099,69.90218006930041,29.819892327465563,-15.91658429202734,116.87064941056084,163.29007137720617,-5.235792811958048,-261.8733793951663,19.316688906469757,189.47305371144324,B,E,0
Hispanic,Mexico,None,Widowed,-59.10318773170387,102.25931529865724,D,E,E,103.92616680311147,-136.5291311199887,-81.3177627444179,-160.04764065565587,98.27355037378528,178.54603640775142,64.11388934090859,7.336971871308435,-5.364914699664048,-94.19642687730467,77.68180357617662,B,B,1
Hispanic,China,Yes,Single,167.63381960368906,50.75418775305983,E,D,D,-82.11835933884501,31.946585254930177,67.73467905002684,-98.54573422636558,6.840770448014648,11.90947139245334,-15.25402089687179,90.96934182281306,-64.92472093885272,-120.45560160455973,45.48294525140399,B,D,1
White,China,No,Widowed,168.94886677796399,-26.267391395848843,C,C,C,-161.7476754040873,178.89324871357047,68.18243921425005,-6.839879802584031,-25.826104323293503,49.10745653386121,38.15917466053988,49.78452831859001,89.0208900252785,46.79118571377762,33.91887141144799,A,A,1
White,UK,No,Married,38.881097244476244,-82.50865295784455,A,C,D,14.039123135527673,-314.4869355307767,73.92192861151472,-185.074460136427,-30.866091804873193,-31.690558612520963,-93.2362570451016,4.3127243369405575,2.6263697660537177,-97.88017090857782,-69.23049485661824,E,C,0
White,Brazil,Both,Widowed,-55.90748272362206,-41.684131910164794,A,A,D,-15.616044029180031,88.0387848831599,73.1671115397586,149.36102024907714,142.99907837548636,192.2702777151751,-101.40000324011554,155.17466858590703,-118.87114491750988,-92.64840717148743,-64.37751016190694,A,D,1
Asian,China,Yes,Widowed,28.939146256544724,-58.36924008199531,C,B,B,-18.440601474922545,153.58605113138074,35.82213105210781,-23.101540109240847,122.5841814858569,28.222471162390583,60.12070256308254,78.24351215848388,-26.433159089090562,61.91434389240676,-91.58252075469474,E,E,1
Black,US,Yes,Married,133.06178812161548,54.90967025167163,D,A,D,1.6346165482163066,179.54588537579096,213.08859360305178,78.3089303128231,-61.145627375657,78.97095540695688,37.98125392655555,69.50404486528083,-19.01659081344685,40.5072768599115,119.56359513295519,D,B,1
White,Mexico,Both,Divorced,124.00424862747283,-24.095152574505178,A,A,C,-192.68257609201075,-69.8632321791207,77.45995830177759,74.24133710193531,45.19436751235745,146.01581188788188,-3.617317077349494,28.302431488911346,173.80936514469602,65.2850876252339,120.00888972718984,A,E,1
African American,China,Physical,Single,-36.812299649319364,93.919869653273,C,E,A,-52.88794381914642,0.4174147335677657,-63.037867146330484,83.10685381396146,-94.65512417331097,45.22605356862294,46.91443527684993,230.43180396617151,-10.503869012575542,-3.694435136281956,42.3755228581292,C,D,0
White,Brazil,Yes,Single,111.50895471261444,-109.85346084057161,C,B,C,148.91552327287516,179.35209061295845,-70.99992430189998,124.61967316455488,110.68475008727519,131.35584314815523,-19.303774894532054,153.82161551019522,72.86695511082061,-42.91887931800569,80.31266375055411,A,A,1
Other,Other,Mental,Widowed,9.899868957571018,2.2511943580594926,B,A,C,35.44390335311205,66.99847667991693,-15.165570324479107,116.65084719271015,175.69720774142408,-79.72110479503762,94.27508848693846,-12.128816444499199,-5.0678836095034185,106.46541645529375,-117.1429577484196,C,A,1
Black,China,Both,Divorced,-90.86985983890624,-61.055536112795295,C,E,E,-57.199336976751425,120.67101684221535,-20.358256128856695,95.87552201466765,4.122268847398123,25.84112298759343,-104.03952966971173,131.55988743429307,-46.01426963586691,-63.28971255056356,4.549311098111718,B,D,1
Asian,Other,Yes,Single,-140.58905393327993,-59.28875799100417,C,D,D,192.97731769408685,-17.151769216534404,-84.19999668363253,-85.15358450328048,-40.48435472698908,-34.65539716534059,65.437442308787,-157.14198320784735,-266.2061372663279,90.10711284884344,162.45557599219,E,A,1
White,Brazil,Yes,Divorced,23.595717108446486,146.2847214153743,D,D,E,-4.031087502943408,14.17357094971418,-47.5847688378135,217.5705379801426,-100.23257934703649,-177.25394065134418,76.21045426806822,48.31941470821655,28.671800367424215,-145.35181264864454,-79.28750218501919,B,C,0
White,Mexico,Physical,Widowed,-41.30491844435763,105.74976489524586,C,D,E,26.00779951379799,-20.930930557792237,34.838005466851385,56.38929962519642,-59.31764161818892,235.21755388823738,5.268741480151401,134.32772521323156,13.2014789674018,-12.214464977935656,-76.37210218981134,C,E,0
Black,US,Both,Widowed,133.70710612602653,-189.13477682064072,B,C,A,84.71433204271102,-106.82765843101146,106.58298769540471,6.530077786119794,-123.90573192465331,-178.62301978503515,19.71185923268544,95.0174588072979,121.49608472531538,-115.33957613132387,-111.84551039163875,D,A,1
Asian,Mexico,Physical,Widowed,158.11028718191884,-80.50541688371447,C,B,D,-46.82943496754999,-69.14125135894325,-43.28120653564431,-21.597923515524105,174.5366166278558,-54.74633042151555,259.1182446102917,-5.361048739833661,47.203801985699116,-37.49232253409704,33.16228890422146,C,E,1
African American,Germany,Both,Married,223.64282174566736,82.42289634036177,D,D,D,31.925059279865582,65.04132205738303,-137.93312267576033,-77.18848596100769,-73.55006702494532,218.95370896896526,-106.78751703934091,106.47182602974485,120.22457232833261,17.507699868733358,90.03930913185258,A,D,1
Black,Mexico,Both,Married,-33.3953441410167,-156.94573488843633,E,B,A,153.6690975839354,191.55727851417905,-17.165488300319513,-93.85200729607887,-7.674928410081123,155.37789678627004,13.341088120226988,-45.608057564462094,36.27721630809668,-25.07684366539265,-122.05801868108036,E,B,1
Asian,US,Physical,Married,80.45681339523527,-94.70334617155248,D,E,B,208.2972130114849,35.423011674899726,-95.2786053271695,-43.94816272064312,-48.56437832313739,-235.8730961210314,-131.4247784236964,-41.10530775280835,-134.76273069651558,82.60531510808556,47.348127458085884,C,B,0
Asian,India,No,Married,-97.50982501368878,49.64424762415713,A,D,A,-36.11918067970926,-28.840191788641413,-28.713908063732408,-40.538870920251746,-170.29876376999658,76.61163226061686,0.9438348345857597,3.6471310583599093,-222.83089504033137,-65.22223328032075,-11.956666118937719,A,A,1
Hispanic,Brazil,Physical,Divorced,58.14317905087053,205.8713204092654,B,E,A,-29.550787030495425,0.4410890705698515,-4.377154878766503,-171.85201861729243,64.26479483121157,-147.0062450796093,37.87478991719732,-43.755533133405805,-52.077959681479655,23.800028421822404,61.5978251140717,A,D,1
Other,Germany,Yes,Single,16.73509178643927,-199.15614208161077,A,E,A,-26.275535245371017,-35.36021145418521,238.0827730935361,34.35775928956735,-108.10981716862227,-36.2309042101429,32.27781302979108,96.26342363899045,-25.22451462170851,93.13483974974434,-88.50502495121741,C,D,1
Asian,China,Physical,Divorced,189.7853729612238,-113.65171534913421,C,D,E,-130.96182915166384,-2.2121014386439346,-198.10212774246816,-142.68841819017027,-94.13408072994119,94.174402965919,-65.58425979157238,-21.61795102474801,-44.51812638440984,-84.67389232414922,51.076133006367854,B,B,1
Black,China,Yes,Divorced,62.35481231676454,196.98624451968908,E,C,D,19.42902121471124,-84.23495204110154,-31.582015385491275,-8.676729994501322,11.214517525115218,-6.099643467075145,-113.18156353094501,8.008203790541547,-29.38283206785654,63.18010671685901,169.03362882324762,C,C,0
Hispanic,Other,Physical,Widowed,-46.475008560457475,6.75804904323879,D,E,B,275.07073450050603,75.18915670334451,10.61035014028737,135.13305471406193,-266.5505340296563,-13.578688314885209,-73.33647593698296,-130.96161456888737,-78.81425918746568,246.99340015773004,41.913328663176564,D,C,1
Hispanic,UK,Both,Divorced,-47.057960168618976,8.747965146755476,E,D,B,-64.91166310782552,-101.67847205769853,114.79110706584683,120.95895657080918,-47.248951588384806,-76.23021716118292,-189.97420750393147,5.704065867660658,-49.95277982809351,-40.981616893469976,22.86336610603464,D,E,1
White,China,Mental,Divorced,83.06745945125678,-77.09872276451092,E,A,C,26.9370903233333,-72.58460898447456,-126.7570540815704,-66.27063658370066,-110.35691907154622,8.070072256917461,159.6894341953502,97.40846295873243,27.260707146301606,85.96559237069818,-151.59525176328313,C,A,1
Asian,US,Mental,Single,120.23918999122589,-8.370945778279019,C,A,A,32.03715542638429,-32.06783333194484,27.777361384510673,-108.49913575979919,-37.403187858708,-48.87944816728918,136.2529232532719,-142.91864543147514,-208.5063462962295,-86.25076763701091,-57.64421209636217,E,D,1
White,Other,None,Widowed,-129.12324896482286,-27.985637974959847,D,E,D,80.05399798542258,130.9057997230824,-97.71170043076276,-142.2624515186192,-144.36134515468555,-183.5725227117715,-67.52641973801525,18.524892808103942,-69.3140893712144,-1.1767665554878708,-180.62413430155465,B,A,1
African American,Other,Physical,Married,-88.61372268585022,-49.37788089533041,A,D,C,-53.598911371685595,45.59809233294525,17.474932274530175,63.45265327550196,-42.24832252174572,-26.63333589539436,51.068839173824266,-45.34514022275668,38.70292158062544,49.26784611200647,92.06588896383249,A,E,0
Other,US,No,Divorced,33.119695172612005,197.2263041581336,A,B,E,-164.8257818857136,-115.79527862925465,-50.65977966548997,-151.56862350576935,2.971486778773914,-11.938226528269086,-189.43300059478938,-67.02675766396334,116.02642669250629,196.0725046793753,-76.11811922702329,D,B,0
Other,India,Yes,Single,-4.643282327770081,-117.70109037412455,D,C,B,45.61787153790047,55.66681683961051,36.829040908021184,108.27581207280164,-53.57749574863797,224.6360940216759,70.32187786621334,-93.66375804633792,-212.46357773468057,-82.59173598194738,141.1772179737536,A,A,0
African American,China,Yes,Married,-2.6805259898226375,-20.352153043616354,D,D,D,-2.743363819586784,75.02640439683663,-46.88444438408241,-26.09951709482956,-142.80919651287223,-85.55434319944851,-72.77825953649011,77.32546588421302,26.249967152133834,-8.483719257761749,167.32936871371007,B,C,1
White,Germany,Mental,Widowed,22.5074314989438,-108.48106196938122,E,E,D,-6.6930097931470325,33.34720021529617,-180.25016278632177,-177.70145920444347,26.405806031291107,-37.05563640211811,119.0109912393889,-118.94361739395431,-4.171037424580691,-31.46255654259419,-104.55251983321598,C,A,1
Asian,US,None,Single,109.41564780949508,-62.92857690759861,B,C,B,161.55576538809154,8.459929448515888,101.54816926766257,94.02978991891582,286.92117954832884,-73.31665431298168,-171.47513108192754,29.72551907784005,-62.455866727547914,209.43635655816638,-109.9258699076334,A,E,1
Asian,India,Physical,Single,-120.94962834984608,86.46261035578232,C,B,C,-10.80366254948669,8.351543439932952,-165.5981864203245,-55.597159249846165,97.52931877968219,70.6136983900746,-171.75634231931457,27.51145079626685,83.71760927193132,221.40026944345107,-49.1011933220395,E,E,1
African American,India,None,Divorced,9.67139119584775,-3.1541420942326837,A,C,D,-11.081464019565407,10.691382817330375,12.516744717692536,32.907533848673545,-206.21640420244503,76.4585252753042,-295.64327704480763,-40.689300651198224,151.23557831762645,-6.750239333461128,-53.42557707656097,E,A,1
Hispanic,Germany,Mental,Single,113.28949346574424,26.438453411136287,C,A,E,-5.343835839620255,14.409470949551137,57.369037770701055,51.74789604193649,-141.10753407598025,71.1010895736649,-139.80682275869412,117.24806099045115,-25.25401602357931,47.511171345210876,-71.20923309728656,C,D,1
Asian,Other,Yes,Married,-3.8705906972602575,-131.35557615482617,B,A,D,41.73578092642687,-134.37629193400556,32.64740783185629,-16.96186886352159,-14.706556795876857,-6.993307483268632,-114.83275318620247,-78.1920410855692,-33.939840740873144,-68.19380728528395,4.153067716112488,B,E,1
White,Brazil,None,Divorced,-62.58878847118363,147.75173343836357,E,B,E,112.8137634007051,-117.66833891901554,-36.39380019585041,-20.32769485808266,-102.21623346638968,-100.36120381472853,-16.548081704039276,-14.040749214595927,26.78981716477483,-16.48333838625359,-4.866153331982648,C,B,1
Black,India,Mental,Widowed,-16.4657299425852,-78.7843097136211,E,A,E,136.83519632896784,-158.39226865266522,-253.6070687365776,111.30222212440243,-126.45686519847044,46.47692198178955,-182.45760402118913,76.5939926008915,166.9033385209183,-53.333298992463526,55.46700165497638,B,E,0
Black,Other,None,Single,-88.44638993713623,27.811346259541235,E,D,E,126.452157570106,101.47713817175917,-42.000729557388944,112.83050515354344,-183.0482878366664,15.713243740546764,72.61243700165842,32.70844710269195,236.5521626679327,-113.08297733512033,155.0730151892712,C,D,0
Other,Brazil,Both,Married,-58.14379553499241,-73.90818293147751,E,C,B,-41.33043375467734,60.73286450694846,127.59501878495345,-91.22556594280401,-16.373926900233496,23.4608703498234,126.90807812241059,54.86958708983176,-110.87371068257043,113.64230490806013,-0.8501078030358625,D,E,0
Other,Mexico,Mental,Divorced,40.89049499576306,-25.67570973519382,B,B,C,84.44106610869983,73.77441630485836,24.946167797276836,17.239605501362774,-40.027371466161334,128.78647947859767,183.38707538862508,25.899456837379624,-24.605714278531273,184.2709159311935,-111.5531050216037,C,A,0
White,UK,Physical,Divorced,-40.19705842681219,-181.69380989484287,E,E,D,-90.1343595419886,97.74339721853622,-112.17156017029507,6.973484756690968,63.45245640496866,21.813948803565577,-97.9153038203163,89.60398022605737,-48.220356464421734,-151.68357581335326,105.9195622528196,B,E,0
Hispanic,UK,Mental,Divorced,296.0882198935464,106.4575174670543,C,A,C,12.576565204650883,60.16307103793629,-37.96175798050987,-115.65382119187379,-48.020225920150835,-53.80820016852501,-288.5996508309405,-105.07331952546564,19.130948747298962,33.61600371462556,-21.41673634559646,D,E,0
White,Brazil,Physical,Divorced,4.00403922342795,210.51200603803588,C,C,B,-31.52519220409119,76.1959877007469,44.258687641146714,-178.92022666409696,2.333130768331393,-195.63104705847758,47.282073513579284,-122.1241236157649,-23.338117266894397,45.46244918364323,-56.60457417156245,D,D,0
Hispanic,Germany,No,Single,183.630927368447,-8.854030870510158,A,D,C,-114.29055297816876,2.4407157823739123,-121.92542470885186,103.60473974875852,5.345633961933712,-71.42972671169991,-63.002349513635615,-44.93710906212489,149.32172818594168,100.45412422187307,1.732536604366062,D,E,0
African American,Other,Yes,Divorced,-102.92032401796835,-39.11706636169166,A,C,A,-30.144501980778788,82.48099103788743,-47.362457816169716,36.63037621174319,-51.10605222168277,-82.83345202790223,135.99919606876352,-84.82087021393725,-47.04824353314787,30.40355155096511,-117.34721277271565,A,A,0
Other,Other,None,Single,-39.87965683811741,9.021853745695603,A,D,C,43.25753686495926,22.662359690547575,-35.59367950209293,-48.077974353597064,-83.43416942458694,-92.14837786500102,-76.32765150092796,-3.8183062871421805,-78.10951869936184,-61.193535661768394,-66.11957110307742,A,D,1
Black,Mexico,Mental,Divorced,-317.37043472770966,16.19367545999591,B,C,B,244.81099796354067,139.19179306496895,52.06514589313609,22.0940589810753,86.8908818936868,-60.07384541948563,-96.59924259833022,24.22640979831942,252.93039550865353,157.5077172758415,6.2674780052233166,E,C,0
White,Other,None,Married,95.04358387467516,-43.89940946088289,B,A,C,67.54805425614819,-48.9033913863043,208.38142098717762,-232.93576961013486,41.37392406190054,81.93290694598736,-27.62889749014512,-67.18656056840439,-99.9205980061801,8.992048225999172,48.451033234070366,B,E,1
