country,sexuality,military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Mexico,Heterosexual,Non-Veteran,D,A,-13.555348639837158,-104.25910120198256,101.79708417875102,E,75.90001570456747,-84.02424947916276,82.64385718885126,140.02109925918626,-6.1103961893613565,E,D,C,C,-22.955799296747177,65.81903413895917,0
US,Heterosexual,Non-Veteran,C,C,-9.581987605254932,79.52429415349998,-50.74259055459309,C,-114.12621451581542,-113.7417101851683,-85.25915855243142,102.20367516586388,84.1986839512923,A,C,B,D,-205.43262129046832,31.303818430871406,1
China,Other,No,D,B,245.215947529399,81.22879945232025,-35.72097017313625,E,-78.18635635214791,210.88109827118816,91.55483972000224,-90.91066678274335,77.32217072438247,C,B,C,B,-135.07574811198714,-23.910458062324057,1
Other,Bisexual,Yes,C,A,55.10855709112813,15.448180072048775,-12.600575271677586,A,39.71302896031224,78.69858877059383,-63.723183286065236,216.7643700425541,-265.31640149882116,A,D,D,D,-67.72892647895344,-88.86581788240603,1
US,Other,Yes,C,B,105.38491792571128,-32.26754580895485,21.74608256990279,C,61.19522729729972,43.76041495136837,-81.7426085665136,-37.20549330696465,126.30140405538243,B,B,D,B,-122.07823566423266,-25.765901392500112,0
China,Bisexual,Non-Veteran,B,E,53.81710724962705,136.7417594222385,83.28582414096806,B,-152.30433972197147,7.068504393707144,94.39046163466323,-16.040564080146996,-212.00505376076646,A,E,E,A,-114.29388245981144,-44.45981120018513,1
UK,Other,Yes,D,B,-86.93388426771355,14.510090753612715,70.76049782546411,A,-135.65553731844523,-72.2608691107893,-45.35371305751778,2.844401757387113,22.516477415969295,C,E,A,A,38.04656477019731,59.7564698717748,1
Germany,Heterosexual,Yes,B,A,32.05572056412836,-38.97680758965838,-72.37573787253305,D,17.28860805521186,96.47065379873304,42.50657550915083,104.71885905282865,-111.33161267111463,C,E,B,B,-17.44528192374305,-46.624453276675595,1
US,Bisexual,Yes,A,C,-9.021975487062099,157.19409994007603,-159.1228282577422,E,71.99746359905089,-22.141543471658387,108.76902681880833,-60.66049194423708,-15.193626413404504,E,A,E,C,-22.550553283705725,-136.0344024043207,0
Germany,Homosexual,No,A,D,27.027713426719902,-63.22307294930144,104.14953456610507,C,182.95579706458227,-100.98036594606488,97.41633763687729,-53.806667241319396,38.480743172319634,C,D,E,D,127.3944102175722,9.82673358521901,1
US,Homosexual,Yes,B,E,114.4417127681861,-64.21386946169301,-95.8229606557065,D,-95.06636531982186,17.217997849815028,-141.22050936154636,159.338336908684,186.88573385776868,E,C,C,E,43.5648510246642,10.902159632234621,0
Other,Bisexual,Non-Veteran,C,C,108.28198562706632,51.34712516981755,-91.39516370215618,D,-203.88295715794663,-100.45429293689855,-16.598509734382976,-76.81135205375699,69.77979473771308,E,D,E,D,-165.90415998632204,356.99768046009655,1
US,Bisexual,Veteran,E,A,-106.84821874337533,-96.64918165043382,-1.689080609291803,D,-60.28476843311894,83.54535448038553,111.41479849574334,-10.308945709440108,65.1989473481469,E,D,B,B,-106.40171964688851,-21.032349405783364,1
Other,Homosexual,Veteran,D,A,19.93497042931702,139.29299151436842,-60.015332565132496,D,-61.38400258697904,41.60436275058511,-44.31268634838991,104.24086246478996,57.98256568073863,D,A,B,D,-155.68337898907674,-231.59318763627414,1
US,Other,Non-Veteran,A,C,-0.40052177037795555,20.62922055429412,178.56261369756388,C,46.13412406952264,-65.88517155436202,27.356785677330187,-42.8488580106529,-8.714954599054723,E,D,D,B,-8.209954512848974,-153.5319140759368,1
Brazil,Bisexual,Veteran,C,D,133.01152437109562,-9.106750319677905,128.43947265109298,D,-47.87998032706779,127.39215084005804,-162.38609548026267,46.48321506309468,-10.784660524698785,E,D,C,A,-81.5834726078036,213.58635762611246,0
Brazil,Bisexual,Yes,A,A,59.206491572178166,-149.70432215563972,-132.20284029104306,E,-102.78371457919174,82.39352195338361,115.85954467038255,80.46916143365796,-20.910484707709763,C,E,E,E,113.87591827066134,135.19868640148692,0
Other,Other,Veteran,A,D,-17.986035353343386,-106.44500423197736,-86.27387065160673,A,-56.863815405058915,-72.40234468926674,25.141626670543403,28.08639467180968,45.77854829764382,E,A,D,A,192.34217628441172,4.572357776260073,0
UK,Heterosexual,No,A,A,-34.908197557884804,-99.11286270938118,77.22676205644363,D,-102.26607036019844,-38.89930932031435,194.5258985756396,38.445715599003066,-0.841698232187352,C,C,C,C,-57.448767619035166,65.35173948890241,0
US,Other,Non-Veteran,A,A,-30.733671372271093,-157.7771752643129,-19.139136472966037,C,-26.824864068095742,-81.1884628788737,101.1168714740575,77.23971678439118,-40.80020784870759,A,E,A,B,40.80186072534255,72.58054851340825,1
US,Bisexual,Non-Veteran,B,D,-12.781117410591264,16.268249617203416,17.050709637201653,B,-71.16573851827623,170.59745268774014,24.30869890279702,-125.73619610544928,-28.060085948992185,C,E,D,C,-62.96953416339811,-149.43340932288282,0
China,Heterosexual,Non-Veteran,C,D,-29.33706054613307,5.768811287925137,-22.95887768443666,E,-164.01514951837578,262.8694747395582,-9.817038855370987,144.58919372629444,90.4966966822989,E,E,A,C,-191.85232963914623,-194.7131957492126,0
Germany,Heterosexual,Non-Veteran,C,C,-84.16998571657425,-100.95472605578504,-1.741790043614306,C,-200.55174111501705,205.64766860662718,93.10845017084553,11.753276257828414,-6.283405113594825,D,E,C,A,27.717109646605227,-119.25060280875506,0
UK,Homosexual,No,C,B,99.11602442836436,-135.12258953970547,-29.14853694439036,B,-133.14789045956385,145.24795895846628,85.0333988164422,91.38668109892252,99.16977538254326,D,B,E,E,-23.43901374362913,-104.38311652287278,0
India,Homosexual,Yes,E,B,-20.56466282258997,-134.74954287613593,-73.15010018119352,D,-93.55006894647046,-124.87390441305108,4.393038118681368,-31.359273824735318,-39.33846950112781,C,A,E,D,122.35810909091278,17.178618602220507,0
UK,Bisexual,Yes,A,B,-30.483690455520428,153.12185260373127,-3.8784032545585885,C,-119.82905504519579,-12.939438314020435,24.579902115211056,134.84181072819857,-46.48228569681798,B,D,D,C,103.90834905124457,-24.97029094708232,1
Brazil,Heterosexual,No,E,B,9.881572746689809,20.43970871623474,-13.996274738627799,D,57.94632380231561,53.65610688886119,-15.204506113681445,130.05915378217688,39.76409210832513,B,E,E,E,115.33829202979446,-105.89051179894224,0
Other,Homosexual,Yes,D,B,-37.01099082130167,62.38118598835401,182.5015986634203,C,144.34838248024622,64.64751432340802,-21.822613839653997,9.03237599523196,143.0747581583119,D,B,C,B,-27.86664659351833,-59.23594359567807,1
Brazil,Heterosexual,Veteran,E,A,114.97736955120814,-79.96131583931933,-64.12380362551492,C,-42.30194103317087,103.6941376202164,100.12284500612331,98.04671402659388,-68.11038777684298,A,A,E,E,109.42072727923554,39.82651799908823,0
Brazil,Other,Veteran,A,C,147.633632588728,74.49092427628676,-70.35555093293878,A,0.40825469864634634,202.28609747465111,7.329690438937125,-162.85508027022644,-106.56817372097287,C,E,E,C,-17.86946028946036,24.550685390179137,1
US,Homosexual,Veteran,B,E,117.54535509031048,122.26551043595668,-139.0281829727136,C,-171.3663956798377,-108.02463031908023,-149.56867926890328,-52.22723978063629,3.0555463940436804,C,A,E,D,-86.3753230054243,-103.48006807967984,1
US,Other,Yes,E,D,81.63082217823234,-69.3985658745189,55.20729286619617,A,-48.24527552309174,-181.67870470939403,-251.5208930638088,-136.70911128708315,60.6477257775213,D,E,D,E,-18.901852920483527,-153.64047033185778,1
Germany,Homosexual,Yes,E,A,-35.85521000666446,-16.286941230141718,-67.18592546083896,E,126.36187494274618,-117.18077772915878,58.878732664068025,74.99469727367286,22.373271999275264,B,D,A,B,2.3329604570063025,-288.04496381284423,0
UK,Bisexual,Yes,D,A,87.01343412516887,-63.52529909421494,73.50177068486524,E,-48.218391131625964,74.40274086627808,73.67252344716023,-44.700789786406666,9.576436714763625,C,D,B,B,-104.51406619035912,71.39708228271681,0
Other,Bisexual,Yes,C,A,47.434675497304134,-151.1642123803682,119.81922202097563,A,-5.648228913630082,146.53708562500537,-20.774745241913337,73.8568520759863,69.97487727027723,D,C,A,D,38.718089158945176,134.70279290554583,1
India,Homosexual,Veteran,B,D,-61.43616216226504,-79.35713289024787,110.33611304623021,A,-100.63244965899187,-81.69226215420812,115.32434002523146,-129.37068863091653,33.41807481196303,B,D,D,E,35.74837311417555,-9.149910302362796,1
US,Other,Non-Veteran,E,A,105.48479001446402,6.221326926926588,-15.7480078327846,B,-16.435292888622914,-120.47994970881011,-51.08968705095287,75.41874813987916,90.40446718503824,E,D,C,B,97.28641657985433,115.00040829271727,1
Other,Bisexual,Veteran,E,B,-156.86438138732518,108.56727204957957,3.0399935877164124,D,24.0060932444112,-11.351460310361535,18.260135589974265,25.906922087156097,-32.38917262602706,E,B,D,C,18.48887660315153,-100.84066279598083,0
US,Heterosexual,Yes,A,B,203.1305916934897,75.87658109258926,71.4695133693049,E,13.841313418145853,112.48851304195846,-19.367873856937262,-18.296102614917604,30.458552596284367,A,D,E,C,-256.78672647986895,-38.72902228427486,0
UK,Heterosexual,Veteran,C,A,-140.00228964176614,-110.46706020735479,121.23114147913809,B,-81.86386184541485,-49.99388731907286,-89.63142201507063,48.907390319515656,277.99501094184205,E,B,A,E,150.0118248538741,-131.6885030938281,0
Other,Heterosexual,Non-Veteran,D,B,-58.549059495306196,-55.25933839749386,217.09883636132878,B,61.54957787884305,-75.98523949879731,2.2989396605390304,-146.88855874703106,20.548842342607106,B,C,B,D,-65.81528821343167,32.44872796842876,1
Mexico,Heterosexual,No,B,D,74.75370195506802,55.114157445455824,63.46051191701605,C,119.80132878615213,-47.87239050453855,-235.97072120743698,-10.26336816911349,151.79964509019908,C,C,A,C,-56.43515919807699,294.18492611068484,0
Other,Bisexual,Yes,D,D,1.014539746140283,-179.93076071390394,107.58748555019505,A,89.22244810621049,-80.15662714620385,82.50603437064669,-43.92136082324444,50.14666097774576,A,E,D,E,-56.792473158117815,20.259822989203702,0
Brazil,Homosexual,Veteran,C,A,78.4990732628641,-46.05141305936761,51.194126194147884,A,-107.90191363426737,75.93797827253927,73.02821755090069,152.47007148046129,-179.49623717115907,A,E,A,A,-70.25023412054205,-79.00113408654425,1
US,Bisexual,No,A,C,30.611110527343772,-146.06196507665913,18.52408098444525,A,214.52968447481453,-91.59486588124832,-102.39172757249744,84.43293785835382,-89.87276997212429,D,C,A,D,130.99897712583234,157.03701320296418,1
Germany,Bisexual,Non-Veteran,C,B,81.2393593411067,102.29161080337741,-6.1442662400140104,B,-240.98485702761917,-121.0140728930869,-193.34790557744589,-153.37909734383456,54.44382311780509,D,A,E,A,2.4869208256423674,-96.77424605567538,1
Mexico,Heterosexual,No,C,D,-75.78635034931843,-127.01492804300885,-110.2646415823615,B,93.74806542841769,-72.34071895541783,-154.89251747199583,131.15216467825664,97.72540101702818,B,D,E,C,-29.48884692578489,-11.199125992501518,0
Other,Heterosexual,No,B,B,-111.92404393534548,-25.180911232450466,-141.08350816185597,B,-94.68841044094816,-13.423723320478425,32.32633625886912,70.62314275919931,-20.954042057184154,A,A,B,D,-0.6727948953025289,-101.86003138022318,1
Brazil,Homosexual,Yes,E,E,-127.2854533947181,110.31841581108431,-64.23263227682015,A,60.389336325090234,34.79082454474521,15.181131827782732,2.850744882281249,81.51827612816908,B,A,D,B,-145.0689998322996,131.65566029823685,1
Mexico,Bisexual,Veteran,C,B,68.02921003992647,-100.99427556952098,-14.915099324495392,B,-93.95526189367797,-157.8022943863965,-121.56224625536507,-161.33295268224936,44.361956018227325,D,A,E,A,-1.3140268960366848,-7.931546866311788,1
UK,Homosexual,Veteran,E,A,-44.51895884496567,25.92244825434273,-40.173274048272276,E,77.896065564628,-75.1179341865279,-144.5004402318959,-57.24973328106484,-148.56549783644252,E,D,C,A,-44.201318223791226,46.28885080261225,0
Germany,Homosexual,Veteran,A,B,-58.42918836369879,92.47573387103884,96.41575248753651,B,-62.91900650731005,47.27905692883081,-89.14842060343936,204.74217373483884,45.31788810670468,E,E,E,B,133.14648531333918,-67.68729951383693,1
Mexico,Other,Non-Veteran,C,B,29.359494493978605,50.68500181840836,118.7222612212987,A,242.38035279918657,25.441517252584628,-40.936963696836166,-198.78659488395493,138.66465163319816,E,C,B,E,-47.4959685375821,-49.28573423278815,1
India,Heterosexual,Non-Veteran,C,A,126.20159527088947,235.86853734348975,-90.7239321715436,A,49.96046289716291,102.65275665471476,291.8360788104633,-16.26217502337569,36.836845354666195,D,C,D,D,-81.85323953079649,-96.31800048263727,0
US,Other,Veteran,B,E,-33.075417935213395,56.50186897116766,16.652642626708143,D,-36.32170402685027,67.31922002575504,-90.07916997855091,116.32842768449605,26.259446784506128,C,E,D,B,76.22821381545522,-121.33364015548204,0
UK,Homosexual,Yes,A,E,-84.32904837960137,21.981174254052146,49.557067629128554,C,3.0717809905165683,-92.76620044944535,6.544672282598402,-18.40442199678981,-130.36184034391692,C,E,B,B,-53.506850322067734,-12.449528007668928,0
UK,Homosexual,Veteran,D,A,-42.52604129746393,-53.62026966467489,-49.67423479478833,B,-40.206404322069915,93.19938291002026,-68.31878725514223,68.94402366755105,-151.4524486808039,E,E,E,D,-65.98898377775359,-40.321716894216976,0
Other,Other,Yes,C,D,69.31361437562592,3.5853319611763452,30.060132746748998,E,34.35177932984069,-35.40337275729015,10.24715375930513,69.3716871535582,78.40042769046795,D,D,E,E,158.65752798652574,-8.828323287900721,1
UK,Heterosexual,Non-Veteran,B,B,273.88448875842886,25.230768265255797,-31.398461052217662,E,128.64775048042983,76.64581501511356,-21.61407875659894,-143.4620235149915,63.18897921908064,D,C,E,E,24.681368980551166,-18.680021031007843,0
Other,Other,Yes,A,C,21.04767120274122,25.74627258538688,80.34569897782869,B,86.55093827077626,99.60767765843713,58.831831599368236,130.91182584094724,45.85589284913977,C,E,E,A,-91.7115235927736,181.84139603945255,0
Germany,Heterosexual,Yes,D,C,28.39317277008998,-7.09415949271579,75.05278476674395,D,10.691623341509237,-212.46722938908184,11.968457738420698,-221.84312154195655,13.199650968842333,E,C,B,D,-88.29824581313905,162.8489380887341,0
Germany,Homosexual,Non-Veteran,E,E,-73.93693049718505,140.2618963715311,-66.3699759208189,A,63.56156156588101,-224.36062195848086,-86.72061593528991,115.07138411460464,-85.03725306786909,A,D,A,B,-35.860551355507084,8.40842750265261,0
India,Other,Yes,C,D,110.5372329830547,-10.180164096030701,81.56690839590185,A,97.3315308330116,45.20648925857984,57.44519164679279,-87.95326814009708,-55.754611187805736,E,B,C,C,17.166593252673103,126.50831642492655,0
China,Bisexual,Yes,D,E,-131.04927834348632,73.10300748976464,-69.62730423668214,C,47.56704995537082,126.77758914367176,-80.43640345788596,117.96392984994807,258.10359662062893,B,A,C,B,154.6438669676984,-206.2585523575603,0
US,Homosexual,Non-Veteran,A,A,62.186129036060464,-42.15199671943357,-62.071187654562976,B,72.07564844520805,-126.4786820804195,35.4101717199053,-43.69992838919881,36.80019921099426,A,C,B,C,265.9655962425019,-143.06311401015995,0
India,Homosexual,No,B,C,-28.125437595548885,33.10856994394074,-105.91811018392572,E,-13.208098297886078,-24.840948481845576,-100.9808660173249,-70.58934851098213,-164.65938363571144,B,C,D,B,163.96233715506867,65.03278611738388,1
Mexico,Other,No,C,B,-141.78636541343874,122.04410899499997,-87.23150154648914,D,-26.75932446850298,-25.294236175795653,-68.67691596789281,87.32982175070173,174.1239197298622,C,E,B,E,64.0723017877903,-226.97320895991794,0
US,Other,Veteran,C,C,-112.73567264050884,164.61600427708757,29.024448236623485,D,23.484724443026312,-174.90389995675744,48.59853644655423,-3.865291595764797,28.453798976318417,D,B,D,D,39.805924022047705,-155.21236601288558,1
Mexico,Bisexual,Non-Veteran,B,A,-232.58108091505864,-18.21625912807174,31.428828982250028,C,-63.177183993152795,79.69804092860493,4.665987289234616,-99.2802770762087,-61.29973263910047,E,B,A,A,-46.89099106414636,-2.7821450173528866,1
India,Heterosexual,Yes,D,C,-100.56924186505596,27.944215698293736,71.546787045507,A,136.27079868091528,-62.044820038579076,204.121381203139,-27.962766772485725,112.91795080101956,C,B,E,E,40.79525173683277,248.41914134999615,1
China,Bisexual,No,D,E,-1.5132136204648614,-15.697669387968036,-80.90641042098042,B,34.17789082745716,101.33812747261686,45.114036718201014,-41.35303074168488,-84.9990375654486,E,B,D,E,-136.07933415884187,-3.4645841129652077,1
Germany,Homosexual,Non-Veteran,B,A,-139.35296774778777,-74.15799504471508,-80.20298072959993,D,5.8349036101413665,-85.11111430330199,46.83278232836027,4.238919521880213,193.3558825466233,E,D,C,D,33.8144008463718,123.43889508304326,0
UK,Bisexual,Yes,D,B,-52.661240985485094,-14.732244663659925,42.43083068385285,B,66.12194814348484,92.91305425417539,-172.5022598537703,25.56037327882444,109.50499602663038,A,C,C,A,-121.79505358108929,-6.051002522347412,1
India,Bisexual,Veteran,C,A,123.24801449156699,23.4185249056125,2.4971981492142246,A,-67.76772020099166,11.930907752840682,92.93812829984117,25.1845243265645,90.55634900853164,B,A,B,A,-51.95530408649598,-199.4714306470679,1
Other,Heterosexual,Yes,C,C,44.136727336741984,-59.20942749081396,-49.10990521676261,D,37.19114290741819,-42.74649443629186,-187.410675982962,136.98149000892315,99.17299209236968,B,D,D,A,-61.90059390412122,62.02562157593324,0
China,Heterosexual,Non-Veteran,A,B,108.03727943930362,-6.897579307429312,76.65788516693965,C,137.4995296981136,-34.97624477825211,-226.95278751643917,165.41320748380255,78.19822294719562,A,D,A,A,-182.68978920998188,82.88049733839296,0
UK,Other,Yes,D,E,72.436528575512,52.41882388446095,64.31866442405519,D,76.73713155988486,-137.188456027408,-92.60181779428343,-37.543670376692376,-89.44161193926809,E,E,E,E,-35.418146719689716,-44.22044557596604,0
US,Heterosexual,No,E,B,91.2371888102697,39.08437363526331,147.1446275687155,E,67.35710200134794,-18.499966348442136,86.93363282196641,46.830134511874064,65.99610260151375,C,B,C,D,-87.57478114611924,-19.611146927177437,1
UK,Homosexual,Non-Veteran,A,E,32.974680956257465,-67.39164043368179,-1.5740948591003185,A,107.10240748338238,142.38167139447887,-120.86689586664585,160.04977433909343,45.27429668916667,A,C,C,D,-164.75668775914878,5.054087585293947,1
UK,Homosexual,No,E,D,35.60860679100355,-109.06344196278613,-172.90100293227607,B,133.65004883754335,-127.19948646160147,13.789238381897073,13.908401433417888,-126.51159723070606,A,B,D,C,-21.461694877513782,33.865332963158465,0
India,Bisexual,Yes,C,C,-58.75888046119149,-12.958167022862222,-171.1238754597752,E,-113.53554832180363,-46.874853570416626,-43.4343749223161,113.27990072367442,-101.92991764991774,E,C,A,E,15.385010020649814,17.260422792548987,0
UK,Homosexual,Non-Veteran,D,C,119.89180393083588,1.7930673456042892,-32.59124120900348,B,23.28166413790965,87.20425930214166,92.77800162665156,-132.22081591475722,46.52003704180488,D,D,A,A,44.55626282696914,-80.85991955846542,0
Other,Homosexual,Yes,D,D,-150.3973054115118,133.38498402262118,-116.38774501305069,D,-63.02035977770101,79.33634348537481,66.6835079875064,0.6776559747602051,-34.8924346972504,E,D,B,B,-126.22939542625448,4.928260459424766,1
China,Bisexual,Veteran,E,B,-126.40307787374985,-74.84725361696145,-68.53649334202105,A,69.85723536322008,-48.946817878102,50.63992874791371,-42.71947165521574,-143.1933994344293,C,E,D,E,-111.48927945881482,182.68311395683176,0
China,Homosexual,Yes,B,B,-23.30611290747128,-20.41859217565361,20.622029983563916,E,-3.9592063795697783,-62.233673009920146,29.782270516877833,267.7640835475981,-26.601903161145646,B,B,D,E,-276.24056142212953,39.11725410842688,0
China,Heterosexual,Veteran,D,B,62.11059153492508,-41.70116390760731,91.68142783584653,C,-115.13785779694845,-88.31399146833922,-24.75132574705639,-144.92200361363513,72.74260646458812,B,C,D,C,-161.13273720386297,71.78545686255326,1
Germany,Other,No,D,E,291.4516989176001,-23.983975773130222,-128.14797847541539,D,-94.50833987092496,206.4653808326895,-17.587717209479322,7.606987749781981,-118.09587548538578,A,B,D,B,-1.5981901137720693,148.73857387123655,1
India,Bisexual,Non-Veteran,D,E,53.78898225431967,54.53779965213457,-57.39449010216414,D,-131.42835389452168,84.70111204403041,87.06468897847552,-49.748624154136344,-130.6113282514468,C,B,D,A,-211.0099289490016,108.89686995279666,1
China,Homosexual,No,C,D,-27.398005707316454,-93.9032616652935,-100.92767375652963,D,-65.37411126710816,-100.40594997283623,-27.343958470950568,150.08036121305054,141.19924223431977,D,C,B,E,-121.22367286257656,7.37263723901038,0
China,Bisexual,Veteran,A,D,11.870895422180567,113.77588670720074,113.16461332020626,E,-23.08181632707747,-15.012842591953813,92.3483867937618,6.570819844614313,-23.041866135346893,B,A,E,E,-51.218450716933425,-66.20766747035812,0
Brazil,Bisexual,No,D,E,-86.87462449248717,-68.99167359452998,18.39698975790555,C,-79.76156286701152,-28.90037801265235,-54.75045004107777,43.689851786206155,-119.3193394217638,B,A,C,B,165.62478621501228,-118.71904392079679,1
UK,Other,Veteran,D,D,78.30798987963877,161.03520254799918,195.79195765758695,C,122.84933477371204,132.73620948868455,-12.551579436357441,-136.31407011225363,-17.27876821004703,A,B,D,C,27.58404179868142,-146.34190942947433,1
India,Homosexual,Veteran,E,D,67.49769630042425,-115.8606103664124,11.344597829949238,C,12.694663244763271,-143.33328661816395,-190.4203909954409,-150.32705445029464,33.64274896283627,B,C,E,B,20.059489165029287,152.45024857708825,0
India,Heterosexual,Veteran,C,C,-5.228745487898436,-29.633941579607733,32.45936023785418,D,35.081269074036406,-137.35873765159826,22.166234588255808,40.148634080628796,106.00657946413365,C,A,E,D,15.780096810068237,238.55628818809294,1
Brazil,Other,No,A,E,-62.25936037804677,-145.97797784486178,32.569039036218136,D,71.06032493674338,52.147338286262,-9.070963548659483,-91.94179557715343,-111.4329462927369,B,A,A,D,102.99112836956444,179.50377748395115,1
US,Homosexual,No,E,B,212.56650718692006,203.54605756862955,104.39255117246131,B,123.74122549006574,122.75921335861739,65.18079334379296,87.99912568857582,14.783075213053861,A,C,A,C,83.58263409063528,-48.43210623845663,1
UK,Bisexual,No,D,D,119.24514778035689,78.69880603066287,-155.34934148617128,A,-52.649676695078064,-148.0419398854375,37.72046670582252,107.80453588638875,-152.8829909642027,D,A,C,E,-60.07809614260846,59.25977966918011,0
Brazil,Other,Non-Veteran,C,D,-144.05063414455552,-38.6723952024519,-18.762055197934384,D,-246.77504844239638,-2.192045385819309,-7.8969200482437945,53.269099195040035,-88.46197980416426,E,C,D,C,-29.51306064106813,-31.95556408909635,0
US,Heterosexual,Veteran,D,B,-191.13326109736073,-74.08333198276108,43.06594995758529,D,-30.540250752184534,121.11654197395718,-99.79541005551562,11.33024508501891,162.93123759567862,C,D,D,D,-85.2761890663505,2.3233394245580006,0
India,Homosexual,Veteran,E,D,-4.782849683206965,-15.286531372888332,104.58904839523662,D,21.1380418876374,-7.334162843352347,39.38415260531512,-69.91975666204716,-2.0327015904905217,B,A,C,D,2.137235838012707,109.53811910681222,0
UK,Other,No,B,E,-93.48971129380357,-123.8059871336507,84.82970371332286,A,136.11782642179827,199.16698573150754,137.3669844093215,3.7693813336805047,-145.63123411177196,B,E,D,B,-2.4330316244664045,12.91398097636082,1
Germany,Bisexual,Yes,C,D,-125.78436163419089,36.14422169277193,-20.496957780081328,C,-74.82223990703406,143.06274224553664,-13.003840296599678,-116.5189780494527,13.384787506655622,E,E,A,A,111.34787784033034,-56.40637002110914,0
China,Other,Yes,B,E,-28.02919120614244,-23.67548424534781,-95.47541018006346,B,123.06901244435203,-51.106577248147865,10.927662094633627,125.18023827514715,-33.95180574924216,D,C,D,C,62.22692008099183,135.33900285665837,0
India,Bisexual,Veteran,B,E,-31.810527179665126,127.45288675775448,-156.8057405622434,E,-57.71073608824023,45.892224000543855,-89.04873583558074,134.37762109771262,36.280809093687736,B,E,A,D,17.159735406240095,81.99051495747511,1
Other,Homosexual,Yes,C,E,-24.848478324693758,-12.807129755917392,-43.817808037557526,D,38.849417249439796,43.32492428144391,87.3447495494941,191.97884994806222,128.45501127907835,E,C,E,C,123.15884623510931,48.35855679480987,1
Other,Bisexual,Yes,C,E,-84.79846914810277,-24.603496487534603,-104.00338498348502,C,12.278335523548266,58.0346071319583,-4.049185133678211,-1.3385868392616718,-140.1029851713214,E,E,A,E,56.87527757205526,-56.90563619856663,0
Mexico,Bisexual,Veteran,C,C,-109.31266466107317,-67.48101486295253,207.9600839360041,B,27.283144495854515,-71.80062325659617,13.777384012354013,-40.32108675977873,-222.90941212102632,A,B,D,A,91.86159527770921,-106.68848247935294,1
UK,Heterosexual,No,C,C,-40.091203143712875,-56.594815764558795,83.10342808325963,D,-7.260453779346469,42.50890336190151,-7.465583330561887,79.76988682454817,35.80359516287183,B,B,E,E,64.9638812881316,50.42354363216256,1
Brazil,Bisexual,Yes,E,E,-11.830037086149803,43.26851117759306,-173.62596317231532,D,-32.20772467480032,-109.44753254296751,-112.71129315259525,-11.213969725904649,-56.77835482056525,A,D,D,B,-184.22490376858863,-29.966611829310068,0
Mexico,Bisexual,No,C,D,-55.680039431209096,63.810336573927586,-96.25137698348072,A,40.16270112132461,-45.08823606757652,-21.089447311443653,-49.28930520432038,-73.6607523654546,E,A,D,C,33.090825363055046,-92.28320530670024,0
Germany,Homosexual,Veteran,C,B,-154.005456842338,127.76675444398045,-37.36410872272483,C,-82.27729691047615,137.77787003514902,123.78754951917199,-25.149427703034792,65.7567001814386,E,A,A,E,-135.51605929240222,-21.273010104722967,0
India,Heterosexual,Veteran,D,B,269.25782888550214,-14.826707004651668,1.14356025598194,D,-184.9017714828832,39.83176603610957,24.506874050363397,21.408565410448404,-60.81245122585109,A,C,B,D,-98.86562551282904,36.16144832240455,1
US,Heterosexual,No,B,B,93.689841426437,53.52711454395083,19.97265318255121,B,244.47072863161955,58.977318790757636,40.03613190211672,10.049121960441678,-224.0621891029813,A,E,E,B,186.77130055815485,-107.12017486208465,1
China,Heterosexual,Yes,B,D,41.392725367188014,-5.788553815297772,175.05675365236647,A,-35.03332356529189,54.27608264784042,69.52857501416688,273.83307381333304,-42.40378218498728,B,E,E,B,-69.03307074853635,-4.854472664929861,0
Germany,Heterosexual,Veteran,C,E,-5.995436104727175,-147.00595838561355,59.65489124542629,E,112.3444499523191,-39.7302513123529,135.7198111051665,136.70166322000017,16.58447670645406,C,E,E,B,89.49710986096184,-51.894714485975115,1
China,Heterosexual,Non-Veteran,D,D,33.67946384007613,-16.467613284534263,-59.321657080964386,C,209.66057814763607,96.56532160851008,80.92657600631944,-11.402064101915492,125.5063090189404,B,B,B,C,-162.85186963960646,11.84785242712745,1
India,Homosexual,Veteran,D,D,-87.40718617242014,-57.837838303315216,269.80877478740763,C,-32.71530601655902,79.848113992094,-123.13739985521323,-27.12199088580431,-80.56739744386083,D,E,B,A,-302.0561029805749,-156.80105894717607,1
Mexico,Bisexual,Non-Veteran,C,A,-139.56253693391793,42.85398599570367,-50.025011060729774,D,-27.16715754390735,-57.564631075802765,94.51835847060262,-119.59873951069957,-76.43366896797566,B,D,E,D,147.32768647785423,-18.57256166438456,1
China,Bisexual,Veteran,A,E,64.41196611943163,-122.16032601781326,-55.447515516452775,E,-66.79350046534171,152.97432355390018,39.810105314295136,77.3873239611308,30.483551632342255,E,D,E,B,-78.20381202835392,-2.312444003183852,1
Mexico,Bisexual,Non-Veteran,A,E,113.03309545457519,54.981533092979106,199.10974165880887,A,-62.548438398850024,7.572830131267996,-10.796637818907968,52.0376159087365,53.95208925727363,A,A,E,D,-1.9591442566474853,34.40015508596435,1
Mexico,Homosexual,Yes,B,E,114.36889604229353,103.94531186161939,-130.129403214976,A,-42.67864388619728,45.82486757764927,19.95880630100252,-140.70083017941565,-79.90015389242906,C,D,E,D,-31.15460476238837,-117.02334883520132,0
