Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Muslim,-2.0788829871451147,B,-11.564361893567794,E,B,B,-50.785059915690745,78.9814770634244,1
Hindu,-104.93906696623607,A,34.82993636831072,C,B,D,-36.59971836749014,12.283742530287647,1
None,16.446900731589253,A,4.71564050050537,E,B,C,-22.506553234276716,56.7554164005936,1
None,-33.57278576159648,B,172.09210622303007,C,E,A,-153.47145513188022,216.1271230179439,1
Christian,24.804777639670704,A,-86.34896107275632,A,B,A,-133.34423468701078,44.23782709429902,1
Muslim,117.91818550775534,D,-21.547798596410416,A,D,D,-4.302516736723301,73.11585679788776,0
Hindu,62.88986116514026,D,91.96138972450085,B,A,A,-73.40695908407217,218.06429704370677,0
Other,-74.01901262700467,B,-3.2600929161821695,B,D,C,-55.44533857560001,47.515867136529174,1
Other,36.63830894698848,E,-122.84695129324615,E,A,B,-19.458342562246784,65.56822303625553,0
Hindu,-138.42156720482777,E,-76.56406248441002,A,D,E,-126.62685984315488,52.64892741393648,0
Hindu,38.95821792892741,A,106.20806030661858,D,C,A,74.83173798185183,64.0418141792376,0
Muslim,138.26308678648957,B,-23.41436016033203,E,A,B,-55.082218266851314,-22.83064125411594,0
Jewish,-174.3940887890363,E,76.64544127967285,A,A,D,18.598390405187445,-92.82783127895313,0
Buddhist,85.26052736761211,B,8.379767280560719,D,D,C,76.3596714461557,-30.707029254853662,0
Muslim,70.38427233233013,A,44.208591649883445,C,E,E,9.869277980189729,83.22317505908504,0
Christian,60.60794322505155,C,-199.02030675165855,A,D,E,61.58994897609148,12.110574535128226,1
None,-45.80012613350185,D,-83.81743340648379,B,E,C,46.273167354080094,-42.000152665298984,1
Christian,-51.84500372797297,E,65.70193020198371,E,C,B,-156.07263450863744,-147.70162296960683,0
Jewish,55.63352804979363,A,209.66038886134095,A,A,E,-3.9467571217831496,90.26550005905139,1
Muslim,-120.78391431310793,B,41.173086250527106,D,B,B,187.61988882537594,-59.10065480285011,0
Muslim,1.5789942730717106,C,-84.41325107908443,A,A,C,-33.734381202650354,57.02556279493203,1
Other,-140.32824314649238,A,-21.996820508848657,A,D,C,-54.82243345695294,124.81260714208243,1
None,-16.003954329873256,A,-114.1473430726624,A,B,E,157.17931584152356,-97.21044080712264,1
Christian,17.263503000153634,C,-108.71783951186134,B,E,A,177.58226786477934,-29.111880705006747,0
Jewish,123.06051074756914,D,26.89178940861851,D,D,C,-50.3607716101779,-144.29889074253254,0
Muslim,44.73035053805787,B,6.935636593186162,B,B,B,63.408789580146966,-53.623778867207264,0
Christian,84.94669234321451,E,176.61032707267813,D,A,B,41.31378694309106,17.765669087908194,0
Buddhist,8.140413922637459,E,59.7319655296568,D,C,D,-123.82796043689297,-74.62467066882115,1
Muslim,-137.249859253567,C,35.76078433331379,E,D,C,2.853928030586673,102.83069004230147,0
Other,79.01792849737792,D,108.27771184484295,B,D,D,84.79186666177624,76.84029180753139,0
None,-223.98432505857548,A,-43.11863671762012,B,B,C,27.43808071341834,-70.36517550340878,1
None,-140.3266872842704,C,16.627867069633638,E,E,E,-12.2449826444586,-183.62030981794936,1
Buddhist,-159.00309523308704,B,41.65424067161544,D,C,C,-194.89376447856608,46.61245336045032,1
Muslim,0.13386541892799833,D,25.491227483614033,A,A,D,-38.67677166898109,-17.63577555266783,0
Muslim,40.6573460930737,C,18.53876388702986,E,B,D,67.9993105008936,-8.572502895718898,1
Jewish,95.412093427891,D,152.3159828191329,D,B,C,-194.06136485876024,38.35368649665089,0
None,-5.823183847413889,B,137.02992591852913,C,C,D,-11.130545915874961,-0.9679238569966964,0
Other,25.35703662524294,A,50.871004187333256,B,D,C,-45.84817168955052,-150.28838517017468,1
Buddhist,102.95710052121521,D,53.16600381113295,A,B,D,36.69618396298213,-139.84028087114737,1
Other,-88.03964178468185,E,-160.6736594442707,E,D,B,-11.113529639671345,-53.20978664684047,1
Christian,56.20839140925684,A,-26.853455576352204,A,C,D,-89.26540470355702,-35.26530482716479,1
Christian,-29.023838979764548,C,-67.19608054596122,D,B,C,-195.21623782928418,-86.53126907479417,0
Muslim,-93.81304033580976,A,119.10833792255333,E,D,B,-131.75452482555474,223.13127372239921,1
Hindu,-134.0226061028178,A,100.65806650222883,E,E,C,3.0770578180766237,-163.23997910164147,1
Christian,-59.53687652981075,B,-60.43792251763011,E,D,D,76.34845706910407,82.97945845041035,0
Muslim,25.74964726582739,D,-178.49191888198385,B,D,C,-2.9259386300280967,18.735080685063895,1
Jewish,169.66271075737367,C,95.36639609325454,D,E,A,67.45250674880234,217.75596419908143,0
Buddhist,-150.9570405008812,E,-147.07841931981912,D,A,D,17.497362003088778,47.72092451733216,1
Jewish,26.32285251032851,C,223.76737193889636,C,E,E,84.31158240193275,143.36655825039085,1
Christian,45.09717759086685,A,-29.360594518581323,D,C,D,73.2250724222788,-2.44728719728152,1
None,-47.78045533626019,B,-62.94260287333749,B,A,A,-42.584104360663346,-14.359596514099868,1
Other,-4.328155569814132,D,-32.61771000024868,B,B,A,-10.159530525366861,21.788469528678593,1
Hindu,-134.75605467835524,B,-157.9473123338851,E,E,C,-92.19437579272265,-17.738513461642956,0
Hindu,-54.321372850268524,C,55.637009149704674,A,B,B,14.743709793002138,133.15096234145398,0
Hindu,144.2771296753769,A,50.47720276316268,D,A,A,-209.29037602958863,92.93210894869001,0
Other,77.74547934993201,C,-54.88843996707957,A,C,B,-52.5361631108614,229.46143073014426,0
Buddhist,94.85503522259836,D,-48.49175711980187,E,B,B,131.78401339878124,132.0267039526674,0
Other,-101.42691197516305,C,-155.13694151969784,D,A,D,-52.65019541095033,93.65119797337701,0
Muslim,-1.6434829307041876,D,-134.72309412044436,A,E,C,49.44899701982261,31.129325542277552,1
Buddhist,-16.93296048964887,C,-98.30293038330376,E,E,D,140.4742134371078,25.863788938146538,1
Jewish,106.81400495394477,C,96.19850902114061,C,B,B,-85.60724844593952,31.974515376711878,0
Christian,-3.105974269781923,A,15.499643291264356,C,D,A,-140.99941959042386,47.488600039359596,1
Muslim,-32.71060372342108,A,115.26273826415665,B,E,E,9.817434545142984,114.85619331330315,1
Hindu,135.8115670559098,A,-37.27837062411086,D,A,D,-125.20789064046147,-131.23703673388997,0
Buddhist,-50.59797306665542,D,156.05740261536124,A,D,C,118.99156071794172,87.79552758248667,1
Other,236.8829892551151,B,39.04236722868778,D,D,D,57.66198582101283,-71.63549425790482,0
Christian,-47.265544568126174,A,155.3682968503955,B,C,A,-89.53440385830635,73.7261850198571,1
Other,10.439027213098068,B,-157.5473970480083,D,B,A,-53.776553629366916,-68.15925053677594,0
None,106.0949380415575,C,-8.452365505273313,A,B,D,-45.6493115050415,-190.58889913048313,1
Other,-49.09974233121777,C,126.73121688135993,C,B,B,-192.38933615278194,-22.908327188969363,0
Hindu,-93.74614747484655,A,-15.487759253070319,B,E,C,153.9558291372683,-31.780299884234847,1
Jewish,75.84079507705815,B,201.8226856421391,C,A,C,-74.25336946503447,-145.8170661291512,0
Muslim,28.76729650580103,A,5.515914723338352,D,B,B,81.19982699340211,47.33330978581472,1
Christian,30.647522460844712,C,86.00835373770464,E,A,C,-35.971688494735886,-83.28243314424724,1
Buddhist,60.715612975235146,E,43.28489958654952,E,B,C,-54.596884621144824,63.35156198484591,0
Muslim,61.50120437296492,E,7.937676788281697,C,E,C,84.36259142397621,72.16130463090627,0
Buddhist,-80.4587929840068,B,-71.50657114156854,B,B,B,-5.257614559791983,-20.748101240590415,0
Christian,15.480091753179003,A,-22.049689357336042,A,E,C,-104.05407650060093,-143.06520860828132,1
Other,-102.64740747532699,A,-25.27975650269631,C,B,B,42.7497424630481,-107.00315793791016,0
Jewish,136.85293830555108,A,48.454696459823005,E,D,A,-270.78525706645877,139.4895523721379,0
Jewish,-28.39940621895169,B,46.451789559350544,E,A,A,-135.19723407736234,46.20759199593184,0
Jewish,-64.14167470850332,B,16.765512161356533,C,D,E,-49.46199070879994,-140.7852038840779,0
Buddhist,-46.05940689406236,D,14.757733435172623,E,E,B,-91.95140505223037,259.81975498331025,1
Buddhist,137.2580423177554,D,-58.25269121581952,C,C,D,88.95011508250764,-139.70044036165518,0
Other,-98.80277055267717,C,13.608353226531303,B,C,A,-21.960745484570495,56.30069761933796,1
Other,8.294628623430322,D,6.457492504810445,D,D,D,-210.08458282528076,-62.62631787441637,0
Hindu,231.25371235848826,B,-55.95185954317091,A,A,E,6.170917742891024,88.20413915138957,1
Hindu,132.06316748845086,A,264.6191669678685,B,C,B,-100.47724450066839,61.42351603161011,0
Jewish,-16.399627362540915,D,-129.50391558947774,A,A,A,-1.6808609100464944,1.9131284344173332,1
Muslim,-16.737048217714836,D,-15.974110561534093,E,C,A,44.44127581080491,-114.61380420072966,1
Christian,-177.08066054297612,E,111.52670337839035,C,A,E,-40.941228643939475,183.03373305137518,0
Jewish,216.020871926463,D,97.60719594405917,B,D,C,41.845861265218154,88.35237293592706,1
Hindu,27.293434457463988,E,-42.69293724057741,A,E,B,-4.527894265494517,-12.448393499527244,0
Christian,234.85279692111683,B,129.9519412645752,B,E,C,-95.77002024968661,90.92410415746602,0
Christian,34.058894843852464,A,-35.93078942021733,E,D,E,4.721119478545967,82.59526913002546,1
Christian,104.8692140501714,E,-92.81514196746599,E,B,A,-41.831526719746286,114.1138847185148,0
None,-102.42881444948442,D,52.237488694303266,E,E,E,172.69528029701485,-134.96884171072506,0
Jewish,-15.143058392222136,A,53.425381013257145,A,E,D,-9.782467717896155,-4.729427745932254,1
Jewish,-48.806634125640755,E,43.8943918066898,D,E,C,58.618452278283286,-158.2008012844521,1
Muslim,-71.16648308977857,B,-93.97570747956786,E,D,C,-15.52177542300123,-59.103592193043966,1
Muslim,-4.6555329200790645,C,-99.87093802825302,A,A,B,21.37501254764883,-20.09335258862153,0
Muslim,-74.25961167641947,B,-67.65650824157488,A,E,C,284.9378078157964,88.99914824026307,1
Hindu,-43.206221944867416,D,52.678087153533845,A,A,E,45.70949385948327,-172.39090650956345,1
Jewish,-59.59100099297908,B,87.49918911876544,E,D,D,79.17450437595377,16.12520216526275,1
Christian,-150.72751375649324,D,-64.77132790418155,B,C,A,206.23581361998583,-26.954257305261248,1
Hindu,-1.348339489624821,D,-74.52278214920068,E,B,C,-64.72191574385586,45.750165178611,1
Buddhist,-151.86998845633454,B,-168.8511571571325,A,A,D,64.46569478169775,-92.45708213070782,0
None,-234.06876046626834,C,-78.57631929374517,E,E,B,204.71673306015492,-183.86380079615182,1
Christian,-5.101376648517296,E,-100.49725818726148,B,C,A,186.3155671664599,-2.1212029787464934,0
Jewish,-35.4058535710103,D,-3.2022309489687513,B,A,C,-132.5829862565479,-23.698063175622835,1
Jewish,41.39059840712154,A,-144.80464086957815,A,B,D,-65.68240739736694,95.93380945019105,1
Buddhist,78.65018840974119,E,91.01395960498485,E,B,B,42.57277652789442,-68.65719722228093,0
None,-138.9594246510832,B,54.80010816873773,B,D,C,113.32261679064435,-261.6630714027762,0
Hindu,-62.60096706612068,A,13.293916925045975,A,E,A,18.271693659798824,39.388826187421984,1
Jewish,34.40162799137342,E,41.86125686433146,B,D,B,132.69886989969498,-32.4980660303895,1
Muslim,-169.4470615657951,B,13.609276527273575,E,E,D,-162.2190025142956,70.81928949106648,1
Hindu,-37.497211022338355,C,-2.3133684167180206,D,A,C,-89.23255195548963,-155.36663256477345,0
Jewish,-67.35356692741952,A,-68.61511398999973,D,C,C,-51.10452516635966,118.83081094274432,0
Other,49.62645718985336,D,-80.49845198245782,A,E,D,-83.09531008340592,-133.99922002103918,0
None,-31.39601980870612,E,29.416985012901026,D,A,E,150.82965140648676,-92.55367157147305,1
Muslim,-71.11311103756735,A,-168.75967434129456,A,C,A,36.32412115195518,117.7133965437019,0
None,-173.61879366081195,D,97.06673521775588,D,C,E,101.70181076729861,71.89296102733083,1
Jewish,-50.86675245758108,D,-10.193775062150772,B,D,B,158.47275538450586,-99.98209458965367,1
Hindu,58.83320093433668,A,-21.697109098677227,A,B,C,-72.9796166187117,148.8189195847891,1
None,9.283365254500545,B,87.64194984397395,B,B,B,313.24346954717385,-279.3013077298778,1
Buddhist,-79.97975844167577,B,-30.482780256560417,E,C,E,-58.79901578171596,55.75917506558359,0
Christian,-40.04350211278664,D,-27.058766454152796,B,B,E,67.78654763055896,-29.14547213104697,0
Buddhist,100.8317270662626,D,-141.3248279385793,B,B,E,18.116117738995936,-72.57668659365945,1
Christian,64.28713749704386,E,-34.05432109284674,D,A,C,15.32585675130822,-82.28807085798489,0
Buddhist,112.50850587062986,C,48.59031981216225,B,D,C,-145.7600085479955,252.5153985991241,0
Hindu,78.9452784941097,D,166.53257886511093,A,D,E,15.120691014086262,-90.08772023911925,0
None,25.26131572062702,D,-58.26388625723015,A,A,B,-129.6123896678432,116.03350913406352,1
Hindu,-31.786501239874305,A,-162.9522418230601,E,D,D,-139.1561393142105,-147.77832040713227,0
Christian,124.96338329978971,E,12.82690717881952,A,C,B,-48.6323518693199,-106.87200672056909,1
Buddhist,-77.44306446456997,A,257.6526203747007,A,A,D,-33.00330309482006,-17.97231307658751,1
Christian,-106.57670581440699,B,101.19293422810128,B,B,E,70.81581887150497,64.8213642934184,1
Muslim,133.134983244769,D,88.770881194939,D,B,B,-26.204261728186353,66.11036032852805,0
None,-139.0032070525272,A,-198.79216964733774,D,B,C,-70.61001063866392,-72.09533603695296,0
Hindu,-149.35221858892584,C,-32.07582781628095,C,C,C,13.191178792530373,72.03423099398077,0
Christian,-64.31055949721215,A,199.72610729319683,E,B,E,-290.0853614466043,114.65263455217037,0
Muslim,20.820756163603402,C,16.21041917484842,B,C,D,111.99430872826366,10.08825392560741,1
None,74.14021730272512,C,25.42496151858317,D,A,B,-339.32562404660155,-49.88317754576277,0
Jewish,36.03783900372833,D,95.68650328205538,C,B,E,-89.75280321680962,-135.48191092735763,1
Buddhist,-18.90902624931556,D,13.16563723827812,B,A,B,8.774143259142805,-131.5168071062836,1
Other,-60.92118806489826,C,27.27482978923998,C,E,D,144.94900722327466,119.47802695619649,1
Buddhist,-4.7966141522591075,A,-81.27459286523089,C,D,D,-28.917849830877334,-257.2069423308332,0
Muslim,79.3852287419597,A,-79.27275240711164,A,E,D,-98.94539346423407,115.85401760531357,1
Other,109.75454691864384,C,69.98469780203128,E,B,D,33.53884653695902,-66.11767041150365,0
None,-178.08231174542797,A,90.86092581155695,D,E,B,-85.4486604283881,-17.331238058600153,0
Buddhist,189.76892927382997,D,65.41024282096724,B,A,D,-32.04029432731464,21.137205495702567,1
Hindu,-100.20053686593245,B,85.52357731092191,E,D,B,60.698166732201855,-59.869253726528704,1
Muslim,13.062106132798423,D,-9.991284394726017,D,B,B,-59.66570027624114,78.78279524876694,0
None,-113.13593663814797,A,-10.937891188687704,D,E,C,-138.54836677270384,243.78550032575515,0
Other,-103.19859527390327,C,-97.5439343670028,B,C,A,-14.345793566369142,63.01926442270389,0
Other,-120.61285648827635,C,25.976433999640314,B,B,D,-50.896048961638066,44.07501637237276,1
Other,-38.91070107860199,A,-165.76670681001616,E,A,B,-184.52482320505305,36.14879346100796,1
Hindu,50.19539279949979,B,54.244587976833834,D,D,B,52.25931216774203,37.49302237763711,1
None,79.29195523312232,E,-25.044430307623166,D,B,B,-82.8078658025223,-84.3705442288016,0
Other,159.5243105183368,A,55.500383601816374,E,C,E,-70.21182222806834,40.613514067564324,0
Hindu,-86.22264612400818,C,-76.5408482705842,E,C,E,-129.60901917944977,30.62795580523545,1
Other,-132.84349113857309,E,-98.58967907016671,E,B,C,-81.2081783186948,187.9736779292062,0
Other,70.35605775182935,B,-144.7748289904742,C,A,A,-227.95706036771813,-10.5401870481709,1
Hindu,-136.17886558541215,A,132.48893714984192,E,B,D,11.501110216452018,-10.771779291129857,0
None,-14.544187011748711,A,185.80392889928285,C,B,D,51.024885218062074,42.573602513444555,0
Jewish,-17.281554500308037,E,-46.111341892486195,A,D,E,115.08193127566967,149.279221314168,0
Hindu,-253.5181066065894,C,-91.73973588781931,A,A,B,-55.62337161278739,0.49987760993639424,1
Other,-116.40082082762902,B,36.51831769359126,B,D,D,79.27771410655448,-96.78770396090547,1
None,-129.35794178572934,C,-97.91328862695863,D,B,B,-103.38174455683546,-6.34755780696699,1
Buddhist,-18.437951323724057,C,-57.85326211560744,A,D,A,29.114955503974755,-27.174208142828054,0
Buddhist,6.265185391940406,A,-152.05188391399005,E,B,D,-122.62275384403276,9.798872596398295,1
Jewish,-128.58653764210126,D,-48.42661064840874,A,A,E,110.16156007135518,-131.4544284258148,0
None,47.25664755104948,C,21.873672939979343,A,E,C,-110.20928867737368,-218.2569189688171,0
Christian,-13.878843361486773,C,116.52276718721009,A,A,C,18.07962584641185,-137.2479403963923,1
Jewish,137.47829730169158,E,40.276313283636995,A,E,C,127.65306168797356,100.82606714559634,0
Buddhist,157.1954178535451,A,53.770969318561235,A,C,D,-62.06010739608821,49.68262973643121,1
Buddhist,218.38558645300262,D,15.496815236358366,C,D,E,160.05915536979668,-34.31982831533812,1
None,-64.94554474510022,D,-106.96840202069377,E,B,C,75.03210274518713,-75.03250981520692,0
Jewish,99.4159606622646,A,-96.96877313394798,C,E,C,149.4222619168599,-131.45810462591808,0
Buddhist,-141.45025879923898,B,7.0183683607657965,D,D,A,-55.00558847252772,-34.61180166978347,0
None,85.48464316155385,C,-58.65180501902919,B,D,C,137.72885530068592,-58.80698281007699,0
Jewish,69.08726931165799,E,60.20470927759418,D,C,A,-56.80932680851431,-104.95230037743384,1
None,179.49890941329045,D,20.64168268709292,B,D,B,97.48622358981092,20.109755210592194,0
Buddhist,-70.2996455173996,B,115.66309238534657,A,D,E,-83.11607914522425,38.286979361102794,1
Muslim,-28.931900965658606,A,-10.825048817042774,A,A,D,109.00979977906724,147.55919468115735,1
Christian,-83.41908178098083,C,-29.807199341452296,B,B,E,-64.789802294707,109.66197125750799,1
Christian,-103.96160765359295,E,134.4969966878127,C,E,C,-77.5155219975656,-60.1464767103291,0
None,-31.7767136425204,D,43.50431566930732,D,A,E,120.18810656791752,-10.156642790873978,1
Hindu,102.54539782842187,B,-81.16991854855874,E,B,D,16.805064472599366,71.21254828348526,1
Muslim,-115.87935900641094,B,56.018725481388785,B,A,E,-49.91467343978522,133.71086354049987,1
None,-74.27764263253059,A,84.7488556769337,B,A,E,116.76154084579471,10.579209313122472,1
Other,66.31943514091759,E,11.898695449119753,C,E,C,-43.82850207917425,23.237787262510892,1
Other,-57.60133642445475,C,143.71104892744074,C,C,C,82.832363866722,86.79721072746692,0
None,34.8090786765068,E,125.01284257234056,B,D,C,-95.76618539440506,-0.9199957080650122,1
Christian,61.77153766067149,C,-70.19769045667972,B,A,A,115.67481497669452,-3.544391725271219,1
None,-127.05505003511566,E,-101.44714393739756,C,E,C,-5.686365371518809,222.03753398902313,1
Buddhist,-181.77123968623363,D,-115.25531940678806,D,C,C,23.22901386989759,149.62197266647718,0
Hindu,144.68987413256292,C,84.32995556264953,A,E,D,-160.9180888058076,55.48413371260968,0
Christian,45.32389877144578,C,-72.45334905116152,A,D,A,-60.64054167841936,17.638722465658248,1
Christian,179.4610026243785,D,-228.17110953889977,D,D,A,91.2579829959488,44.871020772079184,1
Buddhist,-61.54692090259506,C,59.42874227671277,C,A,B,-111.83287622141589,-154.48598864574456,1
Muslim,-14.53366161045701,C,-19.624482029275203,A,B,D,-99.56093211471251,0.5875900521479842,0
Hindu,94.69693202941829,B,-109.09184254366211,B,B,C,4.5610771123449,-94.88369075090905,0
Buddhist,157.43637845485995,D,137.96645424930622,E,E,B,93.31748710406004,31.30943143854022,1
Muslim,-14.534181064017341,B,-10.427319723979652,A,E,A,-17.448768449569492,-47.58979881134174,0
Other,-164.91266961857443,B,-149.75613420764745,A,A,C,56.79811133464471,-161.6943151204144,1
Buddhist,150.03136160426195,A,98.07696311121768,C,E,A,181.23810399361395,40.17058598779663,1
Other,-28.96120730843536,C,-13.757096250373099,D,E,C,-30.75646111555822,34.43543838391398,0
Hindu,-16.491409319289396,C,-46.42365867325135,E,A,D,216.06924587901042,-62.469426641466285,1
Other,-64.88285639685213,A,-80.67336766695301,C,D,E,-141.00833268060748,-116.96936102970513,1
None,-125.6354708105603,D,100.48374680630667,B,A,D,-29.498717797485675,133.09349209324196,1
Buddhist,86.61070108095099,E,203.72796945138555,E,D,C,6.140907132864752,75.04040397855077,0
Christian,82.85424221638115,A,-102.11182362488238,E,C,B,-7.538519355784877,112.43222957392443,0
Other,-136.99551343249186,D,-151.8478291052682,B,E,E,-86.76180931822311,-7.388658327056323,1
Jewish,27.24823865552856,E,67.53937102554663,B,D,A,-73.03969171591848,68.5386334243749,0
None,-164.22550161841946,A,-128.1559019144194,B,C,E,265.8537345294113,287.041163843744,0
Christian,13.684916017989831,B,53.675474529810195,C,E,E,66.95713779347358,137.56147513300482,0
Christian,-174.01068929851746,B,44.196815883224936,D,E,D,-20.73864197879226,-155.30094301125328,0
Muslim,-40.159069868375354,B,20.64090288974262,C,A,A,77.63683425849617,132.9810855082042,1
Christian,-78.7690170655415,E,-28.37843638760503,C,A,B,-18.269131329572218,-37.78480303067737,0
None,-24.74627519527141,B,-60.47432904883823,D,A,E,34.29961066241263,126.93055047552686,1
Other,-33.81779980952014,B,122.42858329478933,B,C,A,-43.1348773910625,124.31861787399505,1
Jewish,-114.24425324255829,E,-7.8524465957309095,B,A,E,21.562209937798254,56.53511276175631,1
Buddhist,40.48588618533284,B,-29.77889233923462,C,D,C,222.03513693076468,123.60210857707092,0
Other,78.75001469765998,C,0.46222831829266414,A,A,D,-180.82433456099733,-125.29796191154558,1
Jewish,68.79186216134975,E,118.14981743466417,C,A,B,17.585715138981172,93.5192169351593,1
Christian,183.74361184035627,E,235.63896394325022,B,A,A,84.19453264487076,-1.4333944753349477,0
Buddhist,57.722936460171645,C,19.99610661140313,D,C,C,64.26130121004235,82.32212812838937,0
Christian,-17.124311168669344,D,-29.877177529842996,A,D,E,28.255982261107437,121.8969631445162,0
Jewish,109.78870774202649,E,105.68264293142859,A,B,A,76.64967811966984,22.43330855528069,1
Christian,-71.38256395968754,D,15.917834081319155,B,A,B,97.6276758123749,-56.6740375385271,1
Jewish,-110.56891849285984,E,132.0997269379075,B,D,E,-4.422002368868543,56.085488542943374,0
None,40.70537278710161,A,45.38271936368906,A,E,C,55.64784419526168,168.17615573655593,0
Other,-26.73752457705843,E,98.53328557182485,C,E,C,77.75329854650315,10.783478394479724,1
Muslim,31.07234484952763,C,-70.0729651774202,B,B,B,54.486232826090145,-25.000656633831998,1
Christian,106.77953579967998,D,36.63291270601841,C,E,D,208.90302745711887,-6.263112708379053,1
Buddhist,-103.8379315374037,B,82.78428047517082,D,E,B,-3.5239667333720646,-2.2286733061220856,1
None,112.37303823285289,E,-102.007279443456,C,A,C,-62.2260279324493,-128.44204682563384,1
Buddhist,-65.84849844954952,A,105.37421842549473,C,B,B,102.30433760744472,-49.62862830513483,1
Hindu,-116.19126283209273,B,-124.86078889727234,D,E,D,-15.030583916602108,-31.832129799081176,1
Other,-32.529081445431686,A,-54.207392800846435,C,A,C,312.5428344142945,227.02983238670984,0
Jewish,-59.92540858814633,A,28.80784948806013,B,D,D,-37.506506981522065,49.38652116082937,1
Christian,-113.2259700109161,D,122.48509821778254,A,D,A,163.051475342445,169.80907403227852,1
Christian,-69.02205110183974,D,8.257108599583427,B,C,E,302.7113111344745,-54.884832664139616,1
Hindu,-26.81588661489042,B,69.29378763363091,E,E,A,-156.0861327756068,1.9594142329434918,1
Hindu,-130.58932036269522,A,-133.18026538808542,B,D,E,45.879276877940875,31.019835844191075,1
Jewish,6.928675030411852,A,-217.23738446224826,C,D,A,-89.54128399698956,51.06483079840104,1
Buddhist,-64.5560323620211,D,-286.8491517152603,D,A,A,13.390300555017589,-14.009981971353838,1
Christian,29.104498689347157,C,39.513430460673646,D,E,B,-13.513125015092672,223.2813395929953,1
Jewish,-47.1861927052871,E,52.79911308579549,E,E,C,-86.76458299703955,-22.164282432921702,0
Buddhist,25.823641902281125,D,11.560634533488493,E,E,A,24.9334546719419,0.6869609507573128,0
Christian,-15.71007504955442,C,-14.236619397397773,B,E,B,36.312116080496125,-38.01120326582126,0
None,-24.818335338658006,E,-1.5923722201381285,C,A,B,9.349060967794596,-34.01898939819581,1
Jewish,-45.89234214280615,A,92.8265141321831,D,A,B,75.91418811358899,-72.7517964790616,1
Muslim,-4.355900545378482,D,-109.01006584982194,C,C,C,62.76190008193184,148.66598098333068,0
Hindu,42.40046818552922,C,123.08182276768409,C,C,A,-41.502795824273484,71.02266624083813,0
None,-14.055421254246697,D,42.11492510531768,C,B,A,-65.92213964201127,103.78887052069685,0
Muslim,9.074245501630376,B,-205.3723482575319,A,C,A,37.5247569049924,88.29925651357583,1
Muslim,-93.29975086627827,C,103.4456090300657,B,B,E,-128.50973261481082,-5.273329025888464,1
Buddhist,54.66772578609095,C,123.50316825532526,D,E,C,-76.2839469806843,-212.28723232715424,0
Muslim,-23.4181063788513,D,29.66932919289687,A,B,C,-98.00476504897543,84.87205538630042,1
Other,55.74984452035597,A,102.70365690514672,B,D,A,36.24759945838709,149.96932792086443,1
Hindu,-224.61511581978542,D,74.54133595224036,D,D,D,136.31735479287778,-28.063274838410525,0
Muslim,39.140704487384106,B,145.64732905800787,A,D,C,-17.598719247954698,75.0634171485878,0
Buddhist,105.41978188846429,A,-125.17626880607018,A,B,E,115.1744813538712,-127.62661104123885,0
Muslim,4.422808259217749,D,184.78371340003906,D,A,B,-110.12559372986625,15.04684802518385,0
Buddhist,-11.62813651199789,E,-25.861976186603307,B,A,D,132.81410968867382,-52.84378059928895,0
Christian,-94.4680520563446,E,-70.06663052490914,B,D,D,-238.38252326560462,-19.49636296189754,1
Muslim,-164.93842365235477,B,-15.429219901050631,A,E,C,123.018270420166,78.00212304574163,0
Other,-81.92936341623258,E,-71.05496527525209,A,E,C,22.14820478820172,13.344312504032734,0
Muslim,96.66368925625048,D,26.224188945543148,A,D,D,-26.79789713134439,6.680787961420292,0
Hindu,-109.32242489070589,A,-54.516705720783484,D,A,A,-114.23867772147112,-8.422577378430647,1
Jewish,62.27690431812493,A,-26.211635378044967,B,B,B,-1.7337322677048244,-96.21086816093725,1
Hindu,-83.45619563796484,A,-49.87839487228759,C,E,A,-154.98796644169565,-31.312282012384994,1
Other,22.709740087620617,A,73.66561168381175,B,C,E,70.08331309665842,47.3104519253899,1
None,61.29740644298531,C,86.41348647247561,E,E,B,-187.98313689048885,154.5046768634599,1
Christian,0.16639211347880012,C,-80.8411284147998,B,D,B,7.682610683226154,75.98669924771318,0
Buddhist,-59.9561001522247,C,198.75364506001554,A,B,A,-62.87609421797228,-15.822002324221906,1
Other,40.616891256452796,E,-146.68334268492512,D,B,A,218.75109239366105,-80.64927626727554,0
Christian,-40.03602811501707,A,-223.19428467066263,B,A,B,-20.509066586760056,163.98921425332372,0
Buddhist,34.10135124579786,B,54.974701853304396,B,B,C,92.46617247508193,137.1961159240294,1
Muslim,-149.88169559026085,A,75.636663388698,B,C,E,-35.2682115643567,-55.141690696697374,1
Jewish,-86.76232754361463,E,-66.89551181816816,B,B,C,193.43258477426016,-85.64050398902162,0
Jewish,-20.628421366691835,B,11.918848016696469,B,D,C,-135.49309458002438,-45.0413235616312,0
Buddhist,-72.55629853019168,C,-116.84389271959128,B,C,A,64.69275618572436,-26.991162237204108,0
Muslim,-86.80040032823406,C,-28.281371746203636,A,C,A,166.4271944548811,-11.816724962969479,0
Buddhist,160.71055554043792,D,-69.39347050817554,E,B,A,147.54259062407192,1.926857593715237,1
Buddhist,-208.21320803397037,D,33.651614452885994,D,C,B,-87.31576359293274,-44.51136747523977,1
None,-191.61114281638257,D,170.85380428576764,B,A,B,-109.47857222685846,84.51803783702395,1
