RACE,feature_0,feature_1,feature_2,feature_3,feature_4,target
Other,98.64527965641213,6.410182897733869,C,-77.3203180916645,-31.093543341502293,1
Black,82.76739711980689,66.84222898709777,E,-53.77230436124424,-11.864312726078401,1
White,-45.1607656211185,-166.9584442510566,B,33.80168693108063,-208.28014005844074,1
Hispanic,0.7323344240693164,71.1561743055672,A,-137.60217453365544,83.82342604021636,0
Asian,9.939933616923913,-24.42204552586235,B,-65.96533929522757,-61.93724347568956,0
African American,-130.59879455526314,-84.52625061302302,A,2.5698246632182435,18.946252816804602,1
African American,-34.22293568865273,17.886806038827718,A,49.928370814483166,-30.249353429935688,1
African American,144.74045494485313,-80.92856488552538,C,-15.066227139084077,1.8832633282567766,1
White,-10.764702566557839,-138.281226423093,A,23.073042456340087,-3.092063376753227,0
Black,-1.3175250665609513,18.452017173502536,A,-45.36149026514462,44.34433994384376,1
African American,-133.81147850241285,3.664731434794497,B,-68.25350080574455,157.16540995536425,1
White,40.339753412900954,4.2785338766368755,B,-30.03459579386839,-115.49802234076552,1
African American,-41.6551840745764,38.12847124468174,D,-108.30241960904053,113.96520874395655,1
White,21.586519694165077,5.32018303119885,D,-143.93357266454825,-39.214242222055,1
Other,76.72901218450605,3.4891238639052546,B,147.8060353467456,92.15297614708544,0
Other,-108.86829358943496,-78.44075084332314,A,122.11970896790439,-14.025009364269778,1
Other,-11.993338619705767,-149.23261280732197,E,-77.79484664067954,112.69774362658754,1
White,180.26163935147318,135.23493481553464,A,-6.962395154941219,-25.953153808617323,0
Asian,-10.99028517075053,-250.61745838748396,B,156.32529949813272,-52.982250856933945,1
Asian,-1.8762347866759066,120.4271863078223,C,-1.5351524035225474,-172.01766568543405,0
Other,-41.06200598739231,-11.165123340306463,E,-123.753119198371,153.738036947179,0
African American,67.92822651604659,327.8897046426279,B,-41.690060513900846,10.816014918068682,1
Asian,-22.428634593693012,-47.55531819396373,D,3.7815306079419457,181.63938675018062,0
Black,-46.26459804176375,119.67725449082292,D,32.271080487927314,-63.871480713748284,1
African American,178.84806573068056,54.036817917984216,A,-15.61011697085464,-165.5780745178831,1
Other,-33.556596646268964,97.47979912350631,A,116.54363060391171,-147.51075960116438,0
African American,-39.2225196238599,-83.56834742519852,D,-146.1027990055225,-1.7898850715592334,1
White,108.60034316181849,-47.013734074262615,B,-50.71104955859417,-114.78228077111426,1
Other,-3.0537986370852983,-69.50198151061555,C,84.85439133983974,77.01875611948824,0
White,65.17145410358974,120.95387487785563,D,152.38581391626974,25.631001135565263,0
African American,74.83617442004251,-12.715096686980798,D,70.43480809617515,-49.78693138359006,0
Other,67.6463792762159,-19.731270763456646,D,-12.63366775490824,152.0656027784358,1
Other,40.12618789057641,92.71143519787688,A,-2.905859040665263,78.37946309461007,0
Hispanic,-118.84559336609273,-88.97729319531183,A,10.509070603822254,-199.64731150005468,0
Hispanic,-155.84063231505857,33.36188666141048,C,-163.97697329626746,121.45672123403648,0
African American,-42.64389403397243,-248.49251980624976,D,-69.86266599189533,-49.0768074086445,0
Asian,-52.06010692024181,-132.23271911829102,A,-111.25711715067432,171.77469329608374,0
Hispanic,-145.1281933963122,-26.5310659145736,A,167.18958721338123,-8.862217582335253,0
Asian,24.277777742512995,-17.782591405688212,C,-29.94462202992577,62.47994000637019,0
White,-136.22500745217826,42.69272479121221,A,25.907904671950615,3.1879503970617904,1
Other,179.93332989881839,31.394679000193054,D,18.170495576878686,0.8013129677215266,1
Other,98.42754663528926,186.88034869318147,C,38.59307497991332,-149.16858935468335,1
White,-112.09903422368288,77.39258606388381,A,-60.19371270763472,121.9004248070209,0
Asian,-80.45331649537792,9.179837925631238,A,-15.404116537584283,37.92184155396399,0
White,-27.87248657260356,114.22872563679181,A,89.698571231688,30.663579951369734,0
Asian,-48.63960773906745,63.350822630585014,D,86.52171450819398,-35.56535263695389,0
Asian,2.318876541053815,40.11981271879189,C,-219.1252394802999,-31.301855670483057,0
White,-24.26023801051269,-106.21278439062256,E,134.4400750093012,159.42583170595174,0
White,-149.6046189522447,79.61913669246753,D,-237.1785914550715,7.084051388256923,1
Hispanic,-59.31977036514833,37.08411612493092,C,250.51876829966622,-126.51164450864027,0
White,-123.46485833097147,47.7670864843666,C,45.79309662571219,55.9618683593377,0
Other,-81.52496478638925,-159.34748352378864,B,131.83896310449532,65.92929167487642,0
White,205.77472654824592,-135.57732493080357,B,-218.18680665668188,-57.5459953798112,0
Other,-11.475634188324783,-301.22079979446465,D,8.417934119656097,44.771826017317636,0
African American,28.396424987281645,-31.705336726049183,A,128.30328663905678,32.38037623220597,1
Hispanic,206.31645288197063,-23.881162813862414,A,46.19382638613636,26.66138353597296,1
Other,-73.64589251398286,-163.54218689213005,B,332.11899292420463,119.31359161131408,1
Hispanic,-87.93996926669772,-8.874992879886516,E,-73.02423975929732,-165.67805553230568,0
Other,66.40887875712858,-116.3193478306247,E,-172.56574961385635,78.81616534006982,1
African American,85.29456490259405,122.33598745515835,C,-191.36655927774044,-102.71394696167944,1
Asian,3.7353216080542158,167.67670172222887,E,-34.7453578741115,-37.16219685234558,1
African American,14.539142856610235,-85.88849361469998,B,27.84875300875954,50.32462186909575,0
Other,84.48917935363137,-42.77922999599385,C,-30.43412810768758,-69.76158296713486,1
African American,162.3049668872435,74.0954237295495,C,-50.13698691889773,-42.714698763768915,1
Black,-195.39536673364813,66.31636974580918,B,162.98289927074882,-118.64096815576272,1
African American,1.9382084441890508,149.09621473767118,E,67.12879970653256,-192.17138086874522,0
White,-83.9360906797708,6.402065956416705,D,-82.24388843850579,-92.85352347361959,1
Black,-61.6511013202964,54.88908703616065,A,12.212911812171239,-107.21290713696942,1
Other,-110.70553716311858,117.3759867834957,B,95.70760101071158,48.75665390726539,0
Hispanic,105.77378766690293,-191.47203501913836,A,113.42822346583259,-118.67676358091987,1
Asian,-106.43849411705114,-4.611537323192138,C,21.738557956221328,-19.161014310872456,0
Black,33.53614109727819,21.452243041582836,C,-122.68826170375084,-133.7733044600965,0
African American,135.92564795071144,202.4204238463311,C,77.45195548500769,-40.71594915565722,1
Hispanic,179.54909685265898,15.876613584357314,C,94.56702036251717,-22.469481849321575,1
Hispanic,-117.74650013770167,-169.67104417768988,E,-130.89469210816554,42.231334697800555,1
African American,-145.43774855495457,-64.70878380751111,E,126.01764632303305,-187.85076062333997,0
African American,24.582491565631493,45.741314289599636,A,-54.28312062684157,-206.18469961613206,0
White,61.85748941646463,-77.07025860818774,B,-77.77787601161586,-75.33474734582424,0
Hispanic,-159.8374852267409,144.84803882548582,D,34.61707691324763,204.69983944985378,0
White,-65.76713558141893,-26.498529156433047,D,-4.001391488589356,-103.77199825403314,0
Hispanic,29.91066443622592,-100.0127026528386,B,-4.915174698348725,304.3104991642461,0
Other,171.9963612106607,-25.540598742022823,B,-150.9033692020802,-160.88373213709244,0
Asian,95.82091956943431,100.49816649450617,E,40.315343288051956,106.47186600970893,1
African American,61.4023744375957,155.346217887784,C,-101.22451671169155,77.36335353540001,1
African American,75.6260636055224,43.70177959234903,C,-270.1488846368977,300.8536844919621,0
Other,-44.520477266332016,-120.38341980089284,C,-80.04978206375866,65.38234129089801,0
White,-166.6528101700099,16.14648108520741,C,31.22831128491823,-106.73701231161093,1
Black,-134.6502719912917,-62.97719957027872,D,-50.464133411676336,19.012500968093335,1
Hispanic,113.31750771088021,-136.81919168248865,D,-4.019094285803015,16.763362062541777,0
African American,-89.5608264060411,-76.45015931489425,E,-104.19843256564236,-93.73634951977157,1
Hispanic,64.3547513005415,0.7286433410486058,C,-133.35163545002536,-20.074538961338597,1
Asian,50.40695413466968,64.44815396511524,D,29.691617214702493,-15.870332526420986,0
White,-81.98029254601023,-318.5201994876584,E,27.294985641045056,10.908032160721062,0
African American,1.2836130062050468,-49.83639683096849,B,16.32009043212079,-14.914450058131854,0
Asian,-11.892849710434817,79.97994834403902,A,36.5400615843465,51.379766705919494,1
Hispanic,-41.76791484686219,4.157890935382042,A,46.80634991416394,52.071321310053484,0
African American,-144.76708058232316,-32.699746603179705,B,-140.98402469606467,-13.034161456074827,1
Other,-116.84941338802336,132.220208299144,A,235.38493552690167,119.04748068765443,0
Hispanic,-119.97301437481632,-97.48232412988216,B,176.41430415422906,-155.6813532465169,0
White,45.18176505468517,4.582229000975934,E,139.91553244379438,-31.158726889612154,1
African American,-108.83990422498546,-64.13114464839975,A,-171.42753367634617,86.55529867420955,1
Hispanic,-238.40130136817334,1.820925964507043,E,-176.68612484370846,-138.52933713482486,0
Asian,65.54608831661423,67.52653083594066,C,65.03347765339012,-10.12217953722185,1
Black,143.36864509826225,44.75804820411887,E,181.70683259123683,-49.79923423989357,1
Black,148.72299199038102,37.32014367398812,A,-135.29773972150423,147.619462968738,1
White,-12.48888547724671,43.71177519701344,A,-24.35907126100639,-57.61596775511282,1
Black,-37.8504096855405,10.982573170140558,E,-145.06140808561796,-152.38313894406735,1
African American,125.24122698763375,51.30863024452492,E,-104.80785389557343,-73.19466965464403,1
Other,59.879386531977296,44.219910047573904,B,-89.80981547051269,-80.18025524772115,0
Hispanic,-20.60345916917294,46.09273358323128,D,-71.49062087036255,-81.3978651623255,0
Hispanic,102.61575725860268,-120.0720993341587,B,-3.9075797039963507,46.8037999923804,0
Other,185.16313146554876,117.96907172256337,D,62.769409854998834,-33.42326235516358,1
Black,38.471311711262,82.33616530238382,E,-125.7285283469839,-181.98524831614918,0
Hispanic,-5.054917448287857,155.87756147556337,B,-8.98178057909251,-12.28599006674064,0
Asian,-181.8248409377525,-16.824918431580404,D,-63.292246586022515,158.9201076322453,0
Black,5.16547213595832,-8.866652769698177,E,-171.7739889784536,151.28093443656837,0
Asian,-31.9079841232709,55.10423352540437,B,-113.85805875523299,20.79845244621351,1
Other,46.21731501190338,5.5188192857639535,A,66.25271068744009,-16.288443659705262,0
African American,-2.770129818325535,-11.139292974377286,B,-146.55105785089154,-80.26153879690392,1
African American,87.26438525715665,-53.63210429180726,B,6.818943324705878,7.258484522399741,0
African American,108.71084479119237,-168.51933090642092,C,8.811612765889599,-61.14402432007954,1
White,32.89876430757629,50.032226159614844,B,52.096997152194206,-39.636085789212885,1
White,-37.478402828512976,247.8663974573358,D,-32.31639285152638,106.64792885087738,1
Black,-23.584432014859747,77.67175723651367,B,-36.59880009360832,210.35522437243023,0
Other,37.25776237039118,11.782983091007024,E,120.85587562030102,-120.43199904351079,0
White,-33.43637878306184,140.49295608627642,A,238.31835849806643,177.23093543803603,1
African American,10.222017369167727,-18.641358455385596,D,74.01033796473996,-227.00589916887455,0
African American,-116.51404610716027,122.21488422806794,B,-53.18002276910055,80.01692494176848,0
Hispanic,-183.33132419363335,68.58787552419867,C,128.59934230405068,161.35115225339692,1
African American,-13.115799960646257,38.33074196806908,E,31.012570183695676,-71.46664161140318,1
Black,-2.70871687972517,132.52548595556834,E,20.35579779123067,-105.28741160211857,1
Hispanic,-49.10908175090623,-128.4405321829487,B,-113.45111705892776,155.30082326136784,1
Asian,121.43275810987015,-63.06154340438851,C,6.619149681076577,15.804270329736761,1
Asian,-8.967882110415342,105.43241488103085,B,107.50076002305737,48.19226315642078,0
Other,-96.0044082729161,-133.85137749292755,A,89.59427317895508,92.96710233101922,1
African American,33.441522280551155,-38.4196189548074,D,-0.28135101331002016,-107.73521138531112,1
Black,1.4851286974969926,-30.574596378576686,B,10.245436822847461,-22.21362591630777,0
African American,-29.726173414226885,-34.49204156009193,B,-104.73550340318587,-73.3526162905515,0
Other,-17.11625817532925,-97.50341626874362,A,-70.72007295062508,-2.288623688374059,1
Black,-102.10950460762145,154.10953806822098,D,88.06501138767163,-93.6046898528603,1
Black,-24.52446770583605,-102.09172438911524,E,-52.08025471405402,-78.02554184043275,1
African American,-21.109412782576605,-98.95393825427732,C,-122.19289554564266,-59.03401768754066,0
Black,-24.26492561575232,-33.44604585209418,D,42.64816422621535,-3.229745124695164,0
Asian,78.94857126966366,78.37973488436316,C,-189.02375795732968,-1.4080501846866227,1
Hispanic,183.2087307664103,-16.492928511188882,B,-62.36813723255735,-47.277237467256164,1
White,43.163229894966975,190.62789286298576,B,85.10769333552514,64.7238392155193,1
Other,110.29354204738395,92.81962790101785,B,129.9995138331209,121.20057326439817,0
Other,-80.35531974578659,-132.1441694261625,C,-78.00769116310462,-55.620908968601256,1
Other,-9.42188182512047,-87.92975886517853,A,105.13916037911062,-72.45432468265571,0
African American,-75.08142664389669,109.7608223610967,C,-9.118484879463642,38.44327510172489,1
Asian,34.589354114038656,-114.7089944759976,A,29.78609275311231,-11.40482301964477,0
White,92.99899703018968,146.37215658282065,C,-132.1239998778997,19.785843011862333,1
African American,-0.8221817389003973,147.2597579627165,A,48.736101905007374,-35.54072543339112,1
African American,42.465653587719856,-24.079359589948893,D,-26.92241537155393,-47.30630214555998,1
Other,-63.67236424082656,-52.94719798933515,B,96.16081983715236,-78.93117830517649,1
Hispanic,231.5048297334434,51.15258215995,D,-49.476600690337705,260.42366203066416,1
Other,-141.44989579383144,300.7877841957863,C,81.80721621919383,-133.15554131709615,1
Black,221.86078787710053,-2.4421342449949366,B,-13.653250394609278,-64.78256089978181,0
African American,-140.88923881730895,37.30081163248704,B,-43.77958876494809,-37.00944244722201,1
Hispanic,-71.30404932522235,107.30184084069911,A,-68.42300813880794,38.573510924120534,1
Black,53.33468849536066,-199.39351165434644,A,-214.0258794559715,23.02222135158109,1
Other,170.41678760698503,27.30932090726959,C,118.7456252612912,-111.87795052931419,1
Other,64.44456919680962,-21.32581595552067,B,84.33229210401974,-95.19769209815308,1
Black,-17.611309514148278,-152.4555696448663,E,-98.86520528390577,-176.76776563222575,0
Other,-225.906626635248,-59.55295820340357,C,22.88735894312926,-64.2615147404041,0
African American,-1.1219906119605019,-21.994126431577815,A,79.22172931887835,-25.65874186159916,0
White,57.90267982445448,148.8879429323541,B,23.026185503689067,65.01503133406513,0
Black,184.3493646029534,80.92077429454466,E,103.13409335640542,28.82063383837583,0
Black,-29.72485756061774,-30.1431164084474,C,-113.40342991268497,-28.549591198014035,1
White,-55.46485144342604,-7.822584801532108,A,166.65135005016577,-109.79849359789301,1
African American,-62.607172463166904,35.65610956871483,D,-166.63908552458204,175.6763503492924,0
Asian,-126.47673598095719,46.092251580207574,D,32.549183794406204,-112.74334601506564,0
White,-65.15198067871393,100.6129903814015,D,57.57202641288632,-168.28152668612438,1
African American,-33.20643865892088,73.80080328750451,B,-189.0267337806404,-36.23055167780548,1
Hispanic,11.237613140559292,-0.5296917803121981,D,70.80315033224224,-115.03709944353201,0
Asian,-86.51647176551016,-203.94571438808717,D,128.71454445004176,-48.046028678553995,0
Hispanic,61.99708077436884,-11.691640385029517,D,-247.34523662805182,172.24160842721128,0
Black,8.01115228695765,-146.71026525466021,E,-71.41726403632673,53.87566510059716,0
White,72.15784575621231,-44.55381185293113,C,-158.6954510820088,31.646936611070352,0
Asian,35.65208159395306,160.7693389315582,D,17.915077525881344,-109.47133843174697,1
White,69.96156659725109,-99.45561750918172,C,-46.18174623137911,-8.476641657994504,1
Asian,21.541440970663945,-74.08582051611809,B,-68.07956788208259,67.82039449675149,1
White,148.40728168702515,-35.62177928417232,A,76.81758139437612,-94.34944907549784,0
African American,-20.526996689889508,122.61225471794867,D,90.00225472898934,66.21943247857737,0
Black,8.386128088745432,-155.01729683833688,D,-42.45574187508605,-52.57715705335657,0
White,22.146702201216858,5.165173160991198,D,-27.515203712468345,19.071180327405553,0
Hispanic,100.39522410337322,-113.84116983009864,A,-32.23740959050847,3.0905709083139774,1
African American,125.03662968044307,122.90122289087134,E,-30.617512106004547,70.30077551404878,1
White,39.18948440489473,-116.12079346912103,E,-133.9064823131398,30.503686272886977,0
Black,-88.07005305605777,113.83618413191985,B,-54.41757071915947,-182.37559075431028,0
African American,-28.451511197021023,18.942611905584165,C,-124.951574758665,27.63163172786368,1
Hispanic,90.83168320650768,-32.60063809682042,E,1.335784866113306,-11.891604244172951,0
African American,109.27107833476006,115.2599960715325,D,-84.99601784213849,28.900672552158607,1
Black,-195.79743012584007,-62.30809844251447,E,90.52273693198616,49.069584424277906,1
Asian,-6.546547040425102,200.96007141169983,B,-151.3096288939192,107.75689402139213,1
Asian,274.0611802986993,60.84656549487961,C,-45.4378734583026,165.93545828627686,1
Other,-50.95091125296493,103.00105836281352,E,51.894318330940294,78.32423515743616,1
Other,2.892891200110985,150.46767037986712,D,76.89021127456984,30.032729393270664,1
White,-70.48260348665792,-89.6449343344354,D,14.903462114189553,120.73762664881855,0
Black,65.7291821625348,32.06738028415766,C,261.41422615927456,240.0566681609364,0
African American,113.5589939795437,45.38335901019009,A,-161.0286256804215,-0.4345060533262347,1
Black,32.990013842984126,-13.463284172652948,E,83.25493585345643,51.46263520256067,1
Black,38.757365512742844,136.86556414274816,C,-76.38214213885666,-61.38493800254443,0
Asian,-41.865268929947334,23.034991008646973,A,27.18910144057719,-334.9783770550291,1
Hispanic,223.35637427219353,107.80110933210791,E,29.17161569853469,-143.11411722276281,0
Black,-18.9834768880952,29.91969585677041,C,-121.94458601981182,-54.022683651264536,1
Asian,54.83800386934489,-77.35578975036684,E,66.27603708385521,27.51636961282344,0
African American,-97.48028410856226,1.1112285138385711,E,-60.6569393136945,63.190695986203615,1
Asian,-13.660843503871412,66.65910588564728,D,-255.27559622507985,19.808514384884806,0
White,172.26124162988455,-63.261277564215646,A,-25.94333115242553,29.947169315269395,1
Asian,-93.79514358347734,-149.26311445550107,C,55.939734020855525,28.2713370063273,0
Hispanic,5.523064178871283,-3.145248346363854,A,-132.82040537124215,-60.49042454751219,0
White,106.64664145545221,34.2818384929974,B,52.92334023128837,51.765835842030974,1
Black,-16.50146229115774,-88.53536523533538,A,102.88694362556814,95.4940504497861,0
White,104.65862986840588,-33.069188164058424,C,-49.48715321746877,-97.6585294603215,0
Asian,91.2762634571651,47.77963789831801,B,-27.26059051726387,-49.60996672453381,1
African American,-29.92625321084929,-18.815887481272497,D,-96.15192391125989,-151.32426701568923,0
White,-52.089085579223436,298.5234851298445,D,-110.22154593501772,-2.935687176792735,1
Other,-33.940912051738906,33.36961028565019,A,29.977485243285145,35.46774542877832,0
Hispanic,73.36402017581092,-127.40192723022317,C,38.35374139785958,-116.84283110270917,1
Asian,-0.8591819086978487,83.37543452003638,E,-73.748559820462,-118.87346813945648,1
Asian,-4.375032975777312,-15.091327175639938,D,-1.5174286518036286,63.828350103415296,1
Hispanic,-55.601659347322,164.72290329014103,E,-63.82717540188614,97.14446289759573,0
Hispanic,46.92150571888566,182.34753433333378,C,-74.75003265940046,-61.36421976266012,0
Black,48.63760514808245,-27.80106032844656,A,-98.54004118732288,-43.44363165049624,1
African American,-94.12110753908,-61.4681102609959,C,-96.96475660988928,-94.4863336873652,1
Asian,57.76405404129245,117.3831591411761,C,195.48078285339676,-19.231654912802494,1
African American,-118.19637754433619,-135.4159785232539,B,-181.73718574495052,36.972960567150324,1
African American,-22.623839874057797,-156.9164191633402,D,-1.9449776817732325,82.57390693500008,0
Asian,-40.53168534669094,190.7052465825669,B,-0.23972407016636843,40.21474020110119,0
Hispanic,6.219171626679747,163.3664547370987,A,133.34984161961276,-33.46705691035347,0
Black,-23.124718117701647,1.76520026742697,C,-3.597645985991418,12.436728203784995,1
White,-215.8785140403222,104.80830658148041,B,-137.79085059075837,-91.05395511458207,0
Hispanic,17.80398318500488,143.2853046688161,A,58.72299486556125,-54.88525379781667,1
African American,-40.020093793050194,-52.9623285630195,A,204.2730381009405,-58.266528991667265,0
Hispanic,-123.16723053372505,-43.80711260498199,D,-64.75984683878944,3.067090124307355,1
White,-60.98359333991343,163.0761831203649,D,-28.133819057123855,36.6270960609696,1
Black,-153.4658594987739,-23.06048162076478,C,164.00377971347848,-14.207520147284153,1
Hispanic,290.2741891980304,-53.114651346109596,C,-114.3133526906492,76.98995847501209,1
Black,-32.28866881477426,46.578170688634934,A,183.17215561508678,-53.216432420811714,0
Other,-23.01490295306983,69.4292677451914,D,-134.34245750332227,17.78046224118567,1
Asian,-27.879254335350456,-88.65283658312967,E,-88.14017947294356,-7.772531504063153,1
African American,-97.2967117496794,70.58646913293639,C,-135.27721477148546,20.75038017243015,1
White,88.18103196022786,4.353692165764588,D,-53.23511619807103,115.48077716627662,1
Asian,-26.657303312924036,-17.99830172103764,B,60.33306897406351,183.96906058236743,0
African American,-164.89971050904393,47.73739791207349,B,255.17330628464094,5.935008610259664,1
Other,-90.94785293199914,243.20076707776366,B,-173.42828517171054,-35.748196060985876,0
Black,184.6303912675422,-54.18869832448774,A,-180.55052967264308,-12.793625232106795,0
White,-36.837140097846465,50.381669103132296,D,41.60197241652847,-241.82933298241326,0
Hispanic,-215.5962607331458,75.13397707013766,E,41.689866452042054,-34.74137158221359,0
African American,-147.24949553714825,-43.24011515243672,C,28.959382956911984,14.504971320429016,1
White,177.95383579672392,97.59392963909679,D,-239.7832359264979,67.7495031295143,0
Other,-166.14850914250823,169.33437418507972,E,40.4046532298263,12.505521528398948,1
Asian,45.43682587778937,66.72785390882335,D,-89.54568237426562,125.61332024374225,0
White,-1.9636935340092019,-95.84906130414032,E,34.69304863707375,-34.58127141695343,1
Asian,-169.41450503624986,-58.822731710058754,C,129.7027391952842,-140.5601880189129,0
Hispanic,-146.87103266313483,262.40921793796895,D,46.81461246720527,105.03710580287763,0
Hispanic,-54.20887196327375,89.61832559757656,B,-8.629959493349562,-91.96857518703874,0
Black,54.22727065948989,23.43816484319257,A,-58.777433880024574,26.88654392238088,1
African American,162.98893536356198,68.00179590835775,C,92.3587450416734,78.88251284816081,1
Other,119.90911842027512,57.957530984860384,A,-28.89661128901338,31.081992857671253,1
Hispanic,-26.280866476836746,-3.4737688322783034,A,87.43069505028834,53.55363638553645,1
Hispanic,47.66087836534505,139.3870236200544,A,-42.94891928662809,-139.21935566989387,0
Hispanic,179.68985908982233,105.37393433359752,D,-13.610500843547499,127.8148280593889,1
White,-103.26379279218487,58.5424051086892,B,81.35434128178541,34.99258535633072,0
Other,109.1083610419777,-57.49654295337439,C,55.782353074773425,62.51167243118837,1
Hispanic,-40.1492096625776,-39.641196819068895,B,-37.756683751738876,-164.0198413206278,0
Other,-138.93623182513392,-103.05115333002104,C,-138.70797526867034,4.465767937413885,0
White,-41.45156556429737,67.26894951523452,A,11.605182317338963,-116.91758690066358,1
White,-126.23622075037704,165.89886955379706,D,-131.3789870367026,-51.632794518022074,1
Hispanic,134.2811881594022,-72.39963704042799,E,-32.396663784969526,74.61151319230778,1
Hispanic,21.624381383108393,165.91687129067398,A,81.08017110496706,111.46306848109779,1
Other,2.8029358293241207,-30.088033718144803,B,-37.3390967142814,-26.6169597882447,1
White,-98.05784282647974,56.9996612288493,A,4.97392411748208,193.25327669684748,1
White,-198.9667823023051,-15.636855987632664,E,-106.34010984094277,-39.819410721587005,0
African American,19.7699821359345,80.23462492994155,E,-80.98846939613435,99.70461225742811,1
White,102.1642622753267,-119.00476202337249,A,-166.98347206315833,-72.84132040955971,0
Hispanic,178.8953650253837,-1.5335068479737506,A,-201.75303905758963,11.165312237464118,0
White,55.53434108493233,102.40880406046726,E,-11.595436753558856,-16.66456303555157,0
Other,39.769887331135195,22.23556071518672,D,65.32454601291181,-60.13862271824703,0
Asian,71.69204487604956,114.98377189182843,E,-43.99406792012241,-59.314162353709676,0
White,252.54745758246554,140.17091529778378,C,-8.410090045797165,215.6976957756154,1
White,42.06775167513057,91.56817915866428,A,175.79125005050443,-28.838677586851176,1
White,-105.28755336367293,-64.51656563198848,C,179.5918276023243,-73.1940415286874,1
African American,-105.78249685342075,264.91495745205174,E,37.92083197785182,-83.08457930134617,0
Black,-38.7697032947819,-25.73780912232041,B,26.36267089424357,-66.2266208791279,1
African American,-8.473103686015085,35.06649048181536,C,-59.881453133730375,-97.13176289921626,0
Black,-171.39510040680258,-188.03510734857585,C,141.1251710819254,150.57687036937847,0
Black,57.76522300432728,71.86383893075664,D,115.92167384152322,-82.68319411607405,1
African American,-65.14207136456172,-149.93071946168416,B,-30.856910321910668,-97.6144133575023,1
White,-58.24466532392994,-10.748316917664429,B,38.958784668177756,-80.00736359722082,0
Asian,-13.341354509269312,-9.837086263390745,D,-56.58833474766679,115.00812941417963,1
Other,-23.80974574994114,127.29825165501745,C,-18.225836239414303,-91.27585237520653,0
White,-32.35585000878364,12.220936585530682,A,116.19761120715938,83.12041161987645,1
Hispanic,12.057181165327467,-260.3706793145458,A,92.11527576066312,-240.06754440723955,0
African American,204.33758186780707,-110.88502827686546,E,100.7666589387323,-9.074071810143469,0
African American,-40.92597092556388,83.30534609882804,E,2.5486001524322495,-30.577196970691123,0
White,-48.00482052328099,84.30859086318519,C,-134.22267035951793,-14.868585266410902,1
Asian,-145.8777565762144,121.68976468620119,D,-62.91471632834919,-81.80191468698631,1
Other,7.691386103232732,13.489900373061142,C,3.7407929999513367,-17.502342015870894,0
Other,-78.23182560784605,-66.44791100709072,E,-100.43577734687427,-26.797247471173662,0
African American,-12.303143306614443,-37.68076492885926,C,54.98884355568387,80.23467049570094,0
Asian,-8.402268460716819,-40.095664589729985,A,43.61297249272161,118.09073145644172,0
Other,-6.95305426434801,22.951420533660635,A,-28.209079149830767,94.76417666649874,0
Hispanic,-0.3081845807741244,-140.0876494740946,C,-43.10504950126424,-103.43607001336812,0
African American,-182.9195308500994,24.314024769917015,E,-78.54652862710974,-87.8673212236334,0
Hispanic,-218.65763377636492,-4.378357379845815,B,119.71600850867641,-120.07452585516778,0
Hispanic,-84.25058710315916,77.8255209822004,A,-24.87604390371107,-41.35080866792072,0
Hispanic,205.3179452510726,90.15483541815816,B,-149.99883346687176,6.2503369860396925,1
Hispanic,-175.9800724510697,-90.95040996374405,D,127.56254403756711,-180.2292952212683,1
African American,23.531270528377597,132.27737263100482,E,-50.704474739199455,120.01417225240299,1
White,171.57834993355948,11.516541762432121,C,-210.01094564995384,90.5144359622039,0
African American,-108.15411957871109,72.56192295366084,B,-23.116070883655055,38.82998793359819,0
Other,-158.09289336400184,-0.7712970291144391,D,-63.166932034611555,-12.361770551080577,1
White,-89.69884193071526,-27.447225675034197,E,29.58368193131359,25.943337127150567,1
African American,68.21735048653245,32.4339811649141,A,-45.479633306038586,-71.54453891939666,1
Hispanic,88.81964942370213,100.61913376286068,D,65.75113736793685,10.614236540116071,0
White,-126.38067121131489,83.89520407470286,D,33.936729023976476,86.39653036569295,1
Asian,-17.56363425251078,-221.58156606562383,B,9.296394209999324,115.7557413166085,0
Other,28.787514066005727,-43.719048440625215,C,-46.82505176965317,6.567925125848199,0
Asian,69.5391124911269,69.79254052681615,D,-39.72226750498658,-31.873808962788182,0
African American,61.56134999744624,-4.79627894005996,A,-74.32864718041863,-20.22293432731022,1
Hispanic,226.64495529436172,68.5336170942475,D,-76.09416411567305,-90.20326317740613,1
Hispanic,-63.08137070499888,10.720994338717713,A,-91.78494222203975,62.97830938078115,1
White,-163.01479950709162,-142.4819026463619,B,-129.9610940657409,-20.802710261758662,0
Black,-145.0103253697725,49.88045141698551,B,139.15166562002508,71.76695445074289,1
African American,-45.394072832295166,71.43991617174437,C,12.91761464936425,-101.09688154679401,0
Other,-136.4713055623345,-50.1338416264552,B,49.74537575052551,-109.21356821120544,1
Hispanic,42.61919827267802,43.90453581543126,C,61.27363404403168,-167.76039932484574,0
Hispanic,-39.1774502305876,-20.87849622642078,C,26.922688319632066,6.600399168494682,0
Hispanic,60.70384734388779,-70.85668066530097,D,75.49347731930328,122.4082443503298,0
Black,67.98720644202645,69.35341859637181,B,-30.445226131538295,-85.53856081794635,1
Hispanic,8.733979753701407,135.31348201414798,D,53.84762014982489,28.976293643165402,0
White,-53.587660214661895,170.25619498665898,B,-71.20404443041402,227.7477411868331,0
Hispanic,55.54996420759629,-36.571067822470205,B,149.76237206592214,48.77344186837039,1
