age,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
82,36-50,C,-92.60430603522622,C,A,-85.42787109767444,B,-81.58989362290305,D,0
47,65+,D,137.99996955191017,A,D,162.54838722621773,D,89.68863723809304,A,0
23,36-50,B,64.91167222730387,E,A,-26.966210389321855,D,95.22210922687192,A,0
88,18-25,C,190.6819747936906,A,A,-27.712769064802934,C,-2.1679857542991177,D,0
56,51-65,A,-50.28635312251409,E,D,87.2513617340696,C,113.65072308710873,D,0
37,51-65,B,-106.79049182101504,A,E,81.60256067308723,C,-132.65921064854427,C,1
41,36-50,A,46.087956603356446,D,C,134.41171313281143,B,-131.90306959810542,A,1
36,51-65,A,-13.731624692200183,A,B,52.63917773952452,A,71.98710578683341,E,1
26,26-35,A,104.20491528583725,D,B,70.5936265451306,E,-64.38026240636722,A,0
92,36-50,B,-64.69003304080395,B,D,-24.500069083093663,E,50.55977920700504,D,1
41,51-65,D,-20.12712013388463,C,D,-19.043164821520683,D,-90.21680873119487,D,0
65,26-35,E,-129.49665347414387,E,B,316.82728899560954,E,-160.6969905315803,C,1
83,26-35,E,107.4338646534909,D,E,-137.27432242707397,A,-40.74592397894051,A,1
84,51-65,D,-95.20566512382696,C,D,-133.41723079725605,D,-255.4579972736808,B,0
69,36-50,E,-147.34013985209108,C,B,25.69956572601908,E,-162.18979105228257,D,1
30,26-35,A,127.28841892636551,A,C,39.14793106598734,B,59.54905619816759,C,1
89,65+,A,28.072090798609615,A,C,60.70926670582762,C,69.4470198413853,E,1
23,18-25,C,-49.12853170815603,C,C,-97.24418923518682,C,-34.29339390467902,D,1
71,65+,E,14.894398501842499,D,E,83.70512018348822,C,37.8481582969081,D,0
53,51-65,A,-143.75565528506365,B,B,122.44636593899298,B,-24.549807538029683,E,0
49,65+,E,54.81428407537895,B,C,27.628634017324117,E,-123.82156653556544,B,1
26,18-25,E,136.62222057074507,E,A,16.135995039889256,E,-19.315568427656242,D,1
34,36-50,C,-37.74986384555117,D,B,46.41832110221848,D,-43.529140101234596,D,1
35,65+,D,199.7448170103681,D,C,-146.81539043362804,E,13.610576748497131,E,0
30,65+,C,-52.26922046410878,E,A,-101.94381453403696,B,-32.62378543035027,B,1
70,65+,E,24.047552268757524,C,A,51.89084650405756,A,-118.16846169518848,D,0
66,26-35,B,28.472861371499935,D,D,-88.68845426273876,A,-14.722169875587646,C,1
80,51-65,A,167.38942397774744,B,B,96.14159417484048,A,-114.98933730476826,C,1
33,51-65,A,32.1337911672852,B,A,-23.873536808345396,B,118.17300834561706,A,0
57,65+,B,-9.6086599117481,E,D,78.69076474294259,A,65.48053986475584,A,0
85,51-65,A,13.367820297000263,A,B,58.537281393803795,E,43.876583202523086,E,0
97,18-25,C,-91.94563453296655,E,A,-119.94867055146506,B,32.82496731150272,C,0
65,65+,E,-21.525447483949044,C,A,-36.757017559253434,E,-142.2719460824026,E,1
46,51-65,C,96.49018428218298,A,C,-14.700707014325538,B,-38.98269390387073,B,0
59,36-50,C,146.35567256704493,D,B,-60.57580475199214,B,-39.47227834955498,E,1
68,18-25,C,-87.15361731618681,E,E,-152.56869356704482,A,42.33618894937286,D,1
94,26-35,E,247.29406412716926,E,E,23.34763861148913,D,76.44690205594803,A,1
20,65+,D,27.640511586937468,B,C,72.24067503307162,B,91.36336403175196,E,0
21,36-50,A,155.01943816397716,D,E,-0.0805320145234151,B,30.56681901112055,E,0
78,51-65,E,79.69477831141195,C,B,-83.29174857331742,C,125.81466184389647,E,0
24,51-65,E,-13.692536398701327,A,E,-40.5198418236125,C,18.728707967841054,B,0
67,18-25,C,-30.085898953010542,A,B,91.17865803342498,A,132.52277146521394,E,1
61,51-65,D,140.4135681525227,E,B,-50.08472697216052,A,13.169068293733913,B,1
46,51-65,C,-146.2910285021549,A,D,68.82992114540754,A,53.56819554246262,E,1
24,65+,B,-188.01931298370272,B,E,-20.78075100500475,E,4.22981882848205,B,0
79,18-25,A,-175.4601226925356,A,A,21.979500265348666,B,33.08849489943731,A,0
33,18-25,E,-136.8538653984836,C,E,8.240091374700928,B,-60.84436940042449,E,0
96,26-35,A,-0.16504254316697473,E,A,-153.76459690198183,D,7.822681077573805,A,1
80,18-25,B,-22.494240479270765,E,D,-154.94862845651747,C,-144.19497371241852,D,0
77,51-65,A,-139.03023891607188,B,C,73.88173226449823,D,-131.24720800111888,C,0
48,18-25,E,129.32996175406862,D,C,172.01285720538883,D,-44.24243577962859,C,0
20,65+,B,-65.26402631387515,C,C,61.462067340551044,B,108.52530742080275,C,0
79,18-25,C,-109.87114199137305,E,A,43.25071513786763,C,38.81120458368003,D,0
70,36-50,A,72.32050641374991,D,D,41.581165442683854,C,-63.73628323947198,D,0
37,36-50,E,23.479085896633627,E,E,-30.71699087272732,D,94.21846137702798,D,1
39,26-35,D,-98.62607672147875,B,E,230.76122301601654,D,-80.22928424322437,D,1
85,51-65,B,85.81961547133015,B,C,-121.1315700155984,E,-254.41223183682573,C,0
60,36-50,A,-62.201366078780985,D,A,-200.66815349220585,E,73.78637644137382,C,1
18,51-65,C,0.6227788046178848,C,D,-84.15917213528846,E,-120.93655705592859,E,0
24,18-25,B,31.664863811228265,D,B,79.87389529945516,C,-92.3568005325984,D,1
79,26-35,A,76.99702861672593,D,C,-7.49400509259582,B,156.7174677128947,E,0
64,51-65,B,-79.34699801189579,A,B,76.66749208994148,D,62.61077447985037,B,1
43,51-65,B,98.1679626240702,C,B,94.10046413038083,C,17.700761325603967,C,1
60,18-25,B,-127.71397057094704,D,E,5.161090347125373,E,-90.7993382725714,C,1
76,18-25,A,21.223971074873404,D,D,-14.731557266556115,E,-67.99930053840536,E,0
27,18-25,C,34.64011213318404,D,C,-91.72254029491538,D,-230.97211755361968,C,1
57,36-50,C,-166.67722116671635,C,E,45.37412621177452,A,12.410590849722203,C,0
75,51-65,E,55.507055417262784,B,B,-7.80656168422573,E,22.604960527227266,E,0
51,26-35,E,-13.123092284929761,D,B,53.45968937804506,B,154.77673521976527,B,1
28,65+,A,-26.326448411398225,A,E,-49.65606337602838,C,-22.498456367119747,B,0
49,51-65,D,79.88269659813996,B,C,-85.68623101521618,B,-52.094124504081115,D,1
42,26-35,D,44.923857049440684,C,C,-50.58374396804778,A,20.90124022953442,D,0
51,26-35,D,-28.16304947527423,E,B,12.618656817888855,A,-126.85346691428614,B,0
72,65+,C,-24.55527868348397,E,D,-76.99174954991508,E,-308.42695192748533,B,1
36,26-35,C,-32.00551425295055,B,D,-261.61831253779286,E,-51.37486277435889,D,1
37,26-35,A,-44.1533868227816,C,C,42.70419099191273,E,-6.011929783106259,E,0
73,18-25,D,9.915242461785665,C,D,78.40601401686601,A,-34.14910498267553,D,0
60,18-25,C,48.67598946163138,E,C,-11.816167021245194,B,-51.789019278315095,C,0
66,36-50,A,98.28285552506101,D,A,55.166091641948924,E,90.28152252503972,C,1
45,36-50,E,16.81087445539694,D,B,169.63119432790933,E,149.36210410912446,C,0
42,26-35,D,124.21321637744367,B,E,-25.255945626123967,D,-74.62534065861392,B,1
66,51-65,D,32.62282987250005,C,C,80.8934333438501,E,-207.6261626319523,A,1
34,18-25,C,118.3126772631141,C,B,15.932274486820075,A,-64.7282458411456,A,0
70,36-50,D,25.420413913392014,E,D,60.84165993741457,A,-154.92555217538214,E,0
48,18-25,B,-107.97666844571323,E,D,-71.47026840751887,C,6.2478562064033225,D,0
63,36-50,A,120.9285002635812,E,D,-154.79052119173943,B,-117.08161365054828,D,1
32,51-65,D,48.48259982531273,B,C,-73.95775639634797,A,-201.2290801312982,D,0
60,26-35,B,22.774528210639797,A,B,50.641455570453346,A,68.35436060800123,A,1
62,36-50,C,-137.71876360898565,C,E,83.32286382924202,C,26.46859273669416,C,0
76,18-25,D,133.89194611476222,A,E,-104.6442827317664,A,50.08945143453839,D,0
84,36-50,C,109.96975564024707,D,B,-132.60213298364897,C,20.179699926527412,E,0
65,26-35,B,154.30687402511757,B,C,-63.89203371900805,D,-76.65698094536168,B,0
27,36-50,C,-208.5073846739365,E,C,-38.36161710347453,A,73.23344037934385,D,0
82,36-50,E,112.86871261728643,C,C,98.12631226376133,C,-142.46305911855325,B,0
45,36-50,B,-71.13386053475135,D,A,-187.18093713043854,A,36.9625128309685,C,0
97,65+,D,142.53491235211953,D,C,136.09328325050976,A,52.533850002417715,C,1
92,18-25,C,-98.87504153161902,C,A,108.64793828275138,A,-55.37677764654647,B,1
95,65+,A,139.09336870043145,A,C,-101.16087914255216,D,51.09911983284259,B,0
41,26-35,E,3.6620064763678366,B,B,165.72987071703577,B,-76.6576455549717,D,0
22,65+,B,195.42590819954364,E,A,-92.08944040139168,A,-28.75831796583606,C,0
74,18-25,D,13.938526820356781,B,E,134.46871095601182,C,93.67902223329011,A,1
65,51-65,C,-31.790339478144038,C,C,51.961187846725295,D,-46.26206128277022,C,0
72,36-50,E,-1.375499047198956,A,B,-31.013092759482113,B,80.99548290648112,C,1
35,18-25,D,-115.96062437960057,C,C,52.088509305350904,B,-27.586101754830704,E,1
34,36-50,C,-53.254892450791935,E,B,-91.34296996715877,E,78.61433103894649,D,1
45,65+,A,-198.08327995328747,E,D,-91.6642622343019,E,21.283838907253408,B,1
93,51-65,B,97.63674201330734,E,C,93.52741049892104,E,-4.252494988319045,A,0
40,65+,C,41.250963240373025,D,A,-90.4534568243987,A,-46.758583274274095,B,0
23,26-35,C,-126.93775851680216,C,E,89.15073912699222,C,143.66343513995153,B,1
91,65+,E,-134.90388225934186,B,E,-17.492032433739446,E,-164.28690249675378,E,1
63,18-25,B,-80.46754808393214,D,B,-10.268606261369055,A,-140.64734098545813,A,0
38,51-65,E,-30.361112779944705,C,A,-0.14977388323763544,E,69.59547930524657,B,1
21,26-35,A,67.60552446455388,A,E,-162.73599851629407,A,38.982017026382564,B,1
41,18-25,A,-33.84815640479173,B,E,-109.77725900567651,D,4.214951792252653,E,1
92,51-65,B,8.284655882002538,E,A,108.0624609384721,D,-62.918539392126945,E,0
87,18-25,B,183.34659659745225,E,A,72.40778339125391,C,-58.581056312968514,D,1
51,18-25,C,35.62767713591226,B,A,22.32177627251037,A,-116.65470733551166,A,0
70,36-50,B,108.97930789758212,E,A,-40.61253714571038,E,-85.79672409240693,A,1
72,18-25,D,-165.82257567966337,E,B,-54.439711932577715,D,116.02390208796758,E,1
89,65+,D,41.4244355213321,C,E,-148.0028056573798,C,95.18240486762727,B,0
56,36-50,A,64.3818966285315,E,E,117.90545188460474,C,168.27927004506043,D,0
76,26-35,E,-40.71161609831447,C,D,198.32825110164117,D,49.654371379543186,E,0
90,65+,D,-5.439601126422088,D,E,-13.797613964844324,D,72.84830214549744,C,0
32,26-35,A,55.80756482812066,B,D,-68.44732980546962,D,133.991320578712,E,0
32,26-35,D,-167.66417967463585,C,D,44.79522381254227,C,57.96509168775798,E,1
99,36-50,B,16.631338531150742,A,D,-107.53497413305153,A,-29.514493324547907,D,0
34,18-25,D,23.140620027330648,D,B,177.97154690586942,D,44.22766961546722,A,0
73,26-35,C,-185.3506913533596,A,A,-4.325539682574176,A,-234.2506273069752,A,0
26,18-25,C,71.7456144796816,D,E,42.143162569735125,A,67.12015971886906,E,0
88,51-65,D,-8.720966451235299,E,A,99.42373338386626,A,-84.0598681742221,E,1
50,51-65,C,177.8411731352934,C,B,243.07239367109435,E,-41.3847124302462,B,0
96,65+,E,-9.841922626165362,B,E,-211.36307594907007,B,-123.40232932487308,D,1
63,65+,A,-55.44633618489128,B,C,-52.02309419339326,B,-76.11050694192527,C,1
31,18-25,A,48.268538718259926,D,E,-179.2865707944602,B,-33.20472159221774,E,0
91,26-35,C,162.68479284785167,A,D,55.92909093440518,E,-90.69799985550654,D,0
55,26-35,A,-122.86491819834325,B,A,-72.41921260455545,A,86.5601131905193,D,0
40,51-65,B,-123.87813489959892,E,A,-27.965705607826123,E,14.323026078624562,D,1
76,51-65,A,-15.807069662179632,C,A,43.17101102541709,C,-48.127906643723755,A,1
75,26-35,C,-84.82357426867073,D,D,-185.4318391257926,D,-20.203653389946467,E,0
86,65+,B,-5.921381986252439,E,C,-36.95525611393187,B,-11.885200290415304,B,0
19,36-50,D,-81.67008220442142,D,B,-54.279994556041686,D,-2.811356277454512,A,1
47,18-25,C,23.663614345631455,B,C,-93.55660438965106,E,11.384870346282721,E,0
69,65+,B,106.20689422013963,C,D,-192.65625848784563,A,-102.99448865447664,D,0
50,51-65,C,-67.64626057931872,D,B,-142.05798817760993,A,28.301353652136985,E,0
33,65+,E,-156.74722912327846,B,A,21.9303744676434,B,-11.820861517737294,D,1
60,26-35,A,-55.05579194034439,C,B,-16.97583694117149,A,-26.92824446011153,A,0
50,51-65,D,-10.500863179925387,D,D,-5.764170047155759,C,208.15919151498633,B,0
66,65+,E,84.56830482077235,C,D,-50.19803672727037,B,73.72728414006438,E,0
69,26-35,C,-98.61441756493578,B,C,113.75904234170116,C,-80.25664377839605,C,1
33,65+,A,125.19672664172381,D,D,-167.39684906621875,E,-46.60160910823474,A,1
44,26-35,E,59.33175957337934,D,D,114.99643068966479,B,-115.46482542427594,C,0
96,36-50,A,137.5306147980281,C,B,115.34145326064227,B,161.57670016773181,E,1
54,36-50,A,24.741044417468828,A,A,-34.42129427099091,E,-77.26908530436201,D,1
37,26-35,B,180.7526943766653,B,B,-71.27009178130442,A,-178.81734560133165,E,1
95,26-35,E,-37.586238817444176,A,C,-44.293340313682066,D,-199.07334008575538,E,1
51,65+,B,-44.9013928028828,E,B,-106.2398255994905,A,179.43808144563505,D,1
57,26-35,A,45.1385715800835,A,E,-27.779074481033106,C,41.81985309503126,A,0
43,51-65,A,-50.32179081682351,D,B,298.6455435934028,B,272.27627736035885,E,0
62,51-65,A,97.67488074064026,C,C,38.60501276693128,A,74.6207873578244,D,1
30,65+,E,-113.09170087508662,E,A,10.064380996286893,C,22.31913037370823,D,0
41,26-35,E,-48.12652267260371,E,E,-66.9414426682411,C,-143.172752494249,A,0
24,26-35,B,-26.519448215951407,A,C,185.17977536094145,B,25.945243224074428,E,1
50,18-25,E,-120.7197322691035,D,D,205.34211000167963,D,-67.87468739880195,C,1
63,65+,E,-31.763724139210236,E,B,-103.10636294415949,D,-181.26234487000698,D,1
77,51-65,D,1.693570626575358,B,D,-117.45063268834484,C,-109.37151593147358,E,0
61,65+,C,3.6686900303428116,E,A,257.00556219483445,D,-226.97811929870727,C,1
94,51-65,A,79.64331517999972,A,E,-2.827946297551727,D,-2.5749729401559196,D,0
32,26-35,D,104.58809463579277,A,D,34.05948012967233,C,-24.49872506649623,C,1
55,65+,C,-25.80797677976112,C,D,-38.221289492288236,C,32.87049468615118,A,0
98,36-50,D,-11.038685861387588,B,D,-14.450727658144519,B,-9.338434414544691,A,1
40,26-35,A,-40.65336346100034,E,D,-31.505362615312844,E,-73.87231589081887,E,1
82,36-50,C,62.11559140237487,C,B,-13.555429393970863,D,-153.9475936094178,D,1
82,65+,B,-49.9381518492041,A,C,16.68511441309792,B,78.97404738832745,A,1
57,36-50,E,-201.89299666981532,E,C,-60.10633201560102,B,127.2219814508837,D,0
85,65+,A,109.89211829463383,E,C,111.53593435864113,A,241.34717249056118,C,1
87,26-35,E,-130.89559112154137,D,B,148.39698371781387,E,-152.31990479933302,C,0
91,26-35,C,62.83901787798898,B,D,-117.56813393294445,D,-85.4304972130805,A,0
57,65+,E,225.33372837619646,E,D,-83.403601722333,B,168.51238741850727,A,1
41,36-50,B,142.12039477013886,C,D,97.04717864150358,B,-111.37012477496828,E,1
86,26-35,E,15.402954306241229,D,E,-12.106411823889802,D,37.02766077556022,E,0
29,36-50,A,96.06392447478676,D,A,67.53052080644827,B,31.26461225541722,E,1
94,36-50,E,163.3687450296263,A,A,-23.95285196501316,C,-45.4737867951108,E,1
76,18-25,D,-18.93054999015399,E,C,-148.07890105429544,D,94.20113014907099,B,0
60,18-25,B,-31.43054499562289,D,B,15.485116098912389,D,-68.06642390955606,B,1
74,36-50,A,-107.20374530883696,E,C,-184.19787862167743,E,-152.95749111742296,B,1
81,51-65,D,137.1394945012708,B,C,85.47685849786882,D,33.044949329187,D,0
40,65+,C,172.25433333333095,B,C,-104.35942312457563,D,112.8241621834071,B,1
40,51-65,C,16.195472878682885,A,D,-8.43095305682642,A,-60.678047765509135,D,0
25,51-65,E,0.7695427984838101,C,B,-17.52225808257278,C,-172.20893914305796,C,0
79,26-35,E,-50.47717441635871,B,C,-104.46569025106949,E,124.40331338585884,A,1
92,36-50,D,62.05018941829435,E,B,75.64336075296754,D,-167.6592563282562,A,1
82,36-50,E,-107.433507533695,B,C,64.07034529837311,C,-35.981544570947094,C,0
19,65+,D,-50.2442108331449,E,B,-189.05385420931884,D,53.27737790407724,E,1
90,26-35,A,-75.92296452409255,A,B,78.30984575133422,D,-62.26494743327099,C,1
92,26-35,A,-81.60358325647911,D,C,-5.3283542644248065,B,-39.87013143856855,A,0
63,26-35,C,59.238968344492584,D,E,152.5528176008048,B,38.227253090403565,B,0
39,26-35,D,-27.98792725180229,B,E,42.61340892364437,D,34.95187215344581,A,0
36,26-35,A,-218.93691880360947,D,C,-189.47585291949682,E,59.46233703287746,E,0
79,36-50,D,-74.28434644353904,E,A,-185.89261157006024,A,-156.27665402311354,D,1
44,18-25,B,75.8079636419812,E,C,46.86603685439238,A,-140.88246398010352,D,0
97,51-65,E,-245.97784016439087,D,D,36.81973674386682,A,27.973733447417914,C,1
56,18-25,D,6.92447647042755,A,A,34.51083840860923,B,-7.960070637543853,D,0
55,65+,D,-148.89646343830668,C,E,208.38814981111017,E,-149.61213156415812,E,1
49,65+,A,-136.01657937371897,A,D,65.06085022892721,C,126.85697893533876,B,1
33,65+,C,10.878169200181153,D,B,82.95014012411401,C,-97.56119544091293,D,0
80,18-25,C,-0.8356089202763711,C,A,22.405380945637766,C,-119.96695194625246,A,1
65,65+,B,-69.44871886480043,C,B,113.82046510328101,D,32.75319704247161,D,1
38,51-65,D,18.444703984619572,E,B,75.61082009071306,B,85.38118655056284,A,0
47,65+,D,63.2252976989191,A,E,-45.91208635427305,A,20.33497896392948,B,0
76,18-25,D,-12.14852388617832,B,B,-2.9838743632660227,D,9.496011944008673,E,1
83,51-65,E,26.071865070132777,C,C,120.3538560575661,C,171.0756393185135,D,0
29,26-35,D,-17.17079756189275,B,C,119.10059989478086,A,-63.5728239967181,E,1
39,65+,A,72.32596248418335,B,A,-8.403409998592299,C,72.8648069399474,C,0
47,26-35,C,15.360448394886955,E,E,125.93185820360245,D,-107.52375011225716,E,1
66,36-50,D,49.2762074625591,C,B,-41.42160536338908,C,157.72791747312084,D,0
60,65+,D,-24.883903555407322,D,A,-117.7382412236584,A,2.638506043879132,C,0
75,18-25,E,62.466482741549015,C,E,-153.27998437328253,D,61.31956685921275,E,1
69,51-65,A,-14.719244176201887,A,A,38.86067106571459,E,-81.02844287743703,E,1
99,26-35,A,6.94182514092057,B,D,37.11544180266142,D,0.7990616171965833,C,1
48,51-65,E,104.09262577011825,A,B,166.45428344138483,C,-70.165364836031,D,1
20,36-50,B,-11.990716893909587,C,E,76.0753925981845,C,85.92827959615906,C,1
34,65+,E,99.32151951303445,E,E,199.90013455437864,C,-186.24117417264256,C,0
65,18-25,B,-36.4694684742807,B,B,4.131804156992706,A,58.82542456098321,B,0
92,65+,D,71.79494353068053,B,B,103.13984545390844,E,-96.69522219595345,E,1
45,51-65,C,-98.85233746209468,A,C,67.46878037513503,B,-128.72541265495443,B,0
98,18-25,A,-144.14971708679204,C,B,90.60719720188115,E,136.48089250453367,A,1
71,51-65,C,-27.147574574052413,D,A,70.67391423337315,A,-82.46443573814022,C,0
39,65+,C,114.06771128443147,C,B,64.50997415394141,A,-136.9723196640624,D,0
47,18-25,A,-138.49810138453347,D,A,-38.64891601724562,A,41.164469240240045,A,1
35,18-25,C,132.35713017801424,E,C,-143.94003888023744,A,-106.16191717365137,C,1
97,18-25,A,-92.53106778476653,E,A,-35.87491398544413,E,240.36242329802215,B,1
32,26-35,A,10.236047315681802,D,B,97.35058033319895,C,-206.34177045888688,D,1
41,36-50,D,-168.98749949739226,A,C,-174.88779655667273,C,86.06327972712224,C,0
50,51-65,A,46.56794702125857,C,B,9.353146258556713,E,-84.4746685155965,A,0
44,51-65,E,-5.187114920071578,A,D,264.04318221170564,D,-245.7664464430353,E,1
38,51-65,D,-3.7070709848389463,E,D,103.9692895712054,E,-82.98784583397114,C,0
19,18-25,C,88.84460805704843,C,E,-12.921771979385923,C,-27.577887566342614,A,1
52,65+,E,71.7362467178727,B,C,-69.12392562138481,A,-86.24490499718375,E,1
89,36-50,B,-10.54313338021198,B,C,-18.177974120810795,D,-165.3178754165032,C,1
90,18-25,D,-116.91035206047849,A,C,-29.959141451472405,C,-52.11094980135644,A,0
95,26-35,D,138.2995127260744,B,D,-69.96514176132402,E,-74.20160749358855,D,1
95,26-35,C,75.3015995749733,B,A,-102.99803179779884,D,165.98850232789084,C,1
23,26-35,D,69.53086086699588,B,C,-40.433044156756054,C,105.08294863967733,B,0
82,26-35,E,120.8584146834333,E,B,-18.32444306199987,B,144.44308926121042,A,0
80,18-25,A,-101.06306291904514,C,E,98.08037491364584,C,117.16548305515242,C,0
91,36-50,A,-59.13294979925896,C,D,-74.8349189501073,D,-31.995833557278875,D,0
19,36-50,D,-16.917892224952194,C,C,-89.7006626199651,C,120.93293050109209,E,1
34,65+,A,-74.38203666908387,C,B,-213.3783439169309,D,153.20382200270163,C,1
49,51-65,E,12.941803987741125,B,A,-71.72227984821572,E,-74.14577775218034,C,0
71,65+,B,-8.47606719045831,A,E,-119.54653780840101,A,179.5415148303959,A,0
38,26-35,A,-129.81134415260593,D,C,40.226042820345654,B,13.864287284898309,E,0
49,36-50,C,71.57044088913194,A,B,25.03259117691875,D,77.81520411377721,E,1
18,26-35,D,14.062986487832443,E,C,110.7151886015439,C,-76.85920681608034,A,0
49,18-25,B,-143.49419224683544,B,D,-219.83408802206287,A,14.471268838870907,E,1
69,65+,A,-63.739718483684925,C,A,-78.51991537333035,B,7.679027919197271,C,1
26,51-65,C,1.3159872839526388,B,B,0.3870734773254752,B,77.03005877696609,D,0
34,65+,C,161.73468251450467,E,D,-126.43973921670815,A,-88.17344209102733,B,1
30,18-25,A,25.572097872592543,B,C,-31.79055831227981,C,179.0795001706328,E,1
32,18-25,D,32.21574337406924,C,E,78.02295275042255,A,74.0454792871264,E,1
35,36-50,C,-81.93176033187103,C,D,-81.56261027636995,B,0.6990062872466644,A,0
37,26-35,E,30.083228751265167,B,E,-42.922758887907456,C,-8.004165853767994,C,0
20,36-50,C,2.368178406951123,B,D,13.74794935849305,C,-58.531597549836704,C,1
98,51-65,C,-9.236935810589163,A,A,-155.36819100091145,D,-181.99312574703902,B,1
40,51-65,C,1.680470888409021,B,E,31.059381319909683,A,-2.815028470780101,A,1
77,65+,E,125.01783313042662,A,B,56.44644709883525,B,95.85521836955739,A,0
88,26-35,A,166.4304633718243,C,A,-58.62538784203822,C,-28.39421636879743,C,0
85,36-50,C,-153.5207250380849,D,D,55.35100997740409,E,-107.85767373935089,C,1
73,18-25,B,44.664206971653385,A,C,116.19429518209915,C,-30.930944149164468,C,1
77,26-35,C,51.99633024454996,C,E,-44.80281236545219,C,25.860974408474274,E,0
23,51-65,E,-99.22855574746953,C,D,194.63590720831786,D,239.7411015984356,C,0
63,18-25,B,-65.12415730659089,D,E,-128.31763746840585,D,25.105384224401345,A,0
34,65+,A,47.530107555694556,E,A,96.44018850436336,B,17.313001206662793,C,1
19,26-35,B,-88.58325898794482,C,A,42.02959243394247,B,128.4237680136171,B,0
57,18-25,B,-24.774986116667854,C,D,-85.09572556439441,C,-159.25275320767872,C,0
93,26-35,C,-72.65002968495409,A,A,-185.93996205275735,D,41.23189245177984,A,1
92,36-50,E,62.10027967102236,D,C,-53.8634537586559,C,96.07633211288682,E,0
88,65+,E,-106.68935393205238,D,C,10.838138580182365,D,56.94015424926258,A,1
54,36-50,C,21.207655856581173,E,A,-133.9925903007346,D,-98.5304982912615,E,0
30,36-50,C,55.635245302653516,B,E,8.983613858717115,D,71.15254060626364,D,0
86,51-65,E,54.103932585840674,E,A,-46.39698459751885,C,207.01394021903496,D,0
46,51-65,B,135.8326351190491,A,B,-97.61959174362958,C,13.79742244761363,C,1
45,18-25,A,155.2248237335566,D,E,9.968700197556814,B,-28.819123763643656,E,0
21,36-50,A,-30.892101900246022,B,B,85.27312177971088,E,20.681686448408048,B,1
21,51-65,B,42.127506576402325,C,C,-117.66107438092024,B,144.44558614238912,B,1
93,18-25,C,221.68188964834852,A,C,-208.92875297200746,C,65.92109733566102,A,1
83,65+,A,-77.29664657809845,A,D,72.98206949685164,E,-159.4619057027546,C,0
87,26-35,C,15.522436192121205,D,C,191.25554561213707,C,258.5863380737313,C,0
60,51-65,D,8.612335701218576,E,C,80.64143857503029,D,-128.85519714164698,D,1
98,65+,B,-78.56720473560969,A,C,-36.01045209854969,E,-162.9611534010523,A,1
57,65+,D,-36.321085255251646,B,E,-39.50533617830073,E,-3.934081130350279,B,1
20,18-25,D,164.61854808103124,C,C,54.799569104356195,E,-73.18122959291475,A,1
34,51-65,D,78.40531244033684,E,A,-180.22958095701875,E,-42.29921185882052,A,1
36,51-65,A,10.155200338007406,E,E,-82.70300365151788,B,-28.59786513947898,D,1
60,51-65,B,-34.3377180519641,A,C,-149.5921965617341,B,122.73129357028614,C,1
26,36-50,D,-101.54164967326518,E,E,140.30442090271842,B,-112.13648339004794,B,0
85,26-35,B,-65.23458868978251,B,C,117.56726769229078,D,48.380368240657916,C,0
89,51-65,D,-194.85170474107693,E,C,-96.56011545456764,E,-7.84736317375171,B,1
92,26-35,B,-30.19377719485192,B,A,-26.08067962024725,B,100.91186833262525,D,0
19,51-65,A,1.401169112554369,B,E,91.1052461443993,C,-171.31934057311028,B,0
20,51-65,D,58.91491076351719,A,E,162.3674898705733,A,-72.67909229202454,B,0
57,51-65,C,-103.6489238583638,C,E,161.31374186127633,B,-155.97006172255848,E,1
83,65+,D,132.67863080598445,C,A,-4.228908693239979,C,-96.26177405602104,E,0
71,51-65,B,119.68456133360081,B,C,-76.47757339126834,E,-38.610303310369915,E,1
80,26-35,D,130.20978032490854,D,B,-66.80536097819821,C,32.74243237565096,C,0
76,36-50,D,-77.20967387775246,A,B,175.5802665198614,B,-79.31111500391783,B,1
44,51-65,E,73.68226143774139,D,C,-51.97732591434095,D,164.51676490150672,D,1
24,26-35,E,9.904463593324817,C,D,75.08294400441245,A,-139.24839746001513,D,1
20,65+,C,-92.40576303014797,A,D,61.8331605541071,D,-74.6128085567082,B,1
84,26-35,E,173.91259598006522,C,B,-115.91414573646868,A,199.39002937924357,B,1
63,36-50,D,99.79554013087328,C,E,-95.25175330635908,A,-3.6436491139215663,D,0
49,36-50,E,-31.268359430992394,E,D,-54.70582014463472,E,9.664520970091953,C,1
79,65+,E,-130.58700247621437,B,D,36.78476145008477,B,125.08132158041995,A,0
57,51-65,E,104.71775495829918,C,A,53.66318455407871,C,6.992073882213356,A,0
47,51-65,E,-45.419547473333466,B,C,90.92273694830882,B,-19.687541816282867,B,1
61,36-50,E,-56.468095755544226,A,C,-208.9231216407966,B,-54.472188414803604,D,1
54,18-25,A,59.946936562408304,E,B,53.27419980420631,A,173.79567775546093,E,1
47,36-50,E,66.49719550403356,A,C,39.806257373584735,B,46.85100182087917,D,1
23,18-25,E,42.53919376055761,D,E,9.46642142822238,B,5.070415502252514,C,0
38,65+,C,3.5056935550886443,C,B,28.775163643072123,E,-57.026482111218435,D,0
29,18-25,C,-19.817075021513702,C,D,-7.928358570892565,A,109.1811781164661,C,0
45,51-65,A,172.3835959020395,D,B,-0.4611979149520641,A,31.960053227567787,C,0
