faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Christian,A,A,163.37464375319414,B,E,135.9846375798432,-14.179590432583918,31.20886831579665,A,B,B,-352.7485748592423,-40.90688468867377,0
Muslim,A,E,79.89454438651588,C,A,126.33230792959375,3.864765096035041,54.122382581812836,E,C,E,-4.776199040221399,-94.62675768436249,1
Jewish,B,D,-21.973817756891233,B,A,-23.002372851357542,20.604580340851182,11.602522938090978,C,B,A,72.55237925223061,-195.80198175110465,0
None,B,B,-118.84719681533929,A,C,-43.027951190705025,179.88259441843502,9.719081890651568,A,B,E,-0.9606528246409838,110.58105316793063,0
Jewish,C,A,-191.47073691795646,D,E,124.95427030665023,117.88452396242899,-100.06405593421484,B,B,B,-204.95833006193766,-123.77454320840889,0
Other,D,C,-11.472943612694317,E,C,76.97642693415581,29.925093218726712,-51.900203951129534,E,C,B,-228.48392870218217,-96.88338801519923,0
Muslim,C,E,97.82862933900373,B,A,-2.619242733585124,-48.5315415206409,-153.15729946361657,C,E,B,-39.6804853374375,-30.90212665105863,1
Buddhist,C,C,-53.240899312015465,A,A,131.95603083495268,179.34107714613677,-82.15825896272241,C,A,B,6.857523539289638,-47.67512690097438,0
Muslim,C,D,18.197903843151657,A,C,-135.23056394867547,-91.96827718735324,-105.103557419768,B,C,E,57.090636057034985,20.780349615324557,1
Hindu,A,D,-36.531918628886466,C,D,-40.88811899578756,24.076474230117356,-188.87716715821995,D,B,E,-10.346398095402073,45.2100688047049,1
Christian,E,E,66.90788899644892,E,D,112.14430216702087,-22.652674545434433,-19.005395137592366,A,D,B,36.140744711107224,-33.67740912596947,1
Christian,C,B,-70.0029327011339,E,B,-22.929755134643187,31.94802955522169,66.85847303332666,C,B,E,119.13106616331439,27.232855322103777,1
Hindu,D,E,103.31135301595795,E,D,140.85880000000571,71.0141213613689,84.56421175071718,C,E,D,131.99950920297724,-192.02784726030708,1
Other,B,B,-154.19494098469914,A,E,84.46837835871858,-5.524569590532144,68.97759836746701,A,D,B,-63.82423823498188,-11.525772370685331,1
None,B,A,50.13537160029025,C,E,-5.854805596504555,-175.53399153902717,106.82591472519056,A,D,C,-33.74130805514699,-125.87330791904066,0
Christian,D,B,-79.25409948943526,E,A,-30.62655024130492,115.40313595005858,10.30785219407431,E,A,B,-4.8227923538404225,-52.204767965286415,0
Christian,D,E,33.43357911208078,D,A,-55.36815650794003,111.80983872275236,-190.75131330004544,A,A,D,5.781141942352248,-101.25207406296062,1
Christian,B,A,-16.82546106043567,D,A,-24.951773624107556,104.44942761890017,36.121412815391956,B,D,E,220.80842087832605,-159.54074018545973,0
Muslim,C,A,124.47453448436754,E,B,19.2079525424249,107.21478508937122,41.707239859064245,E,B,D,-182.56672708757623,32.97300528825949,0
Hindu,D,D,-163.31065744747926,D,B,-99.89652224534379,88.63675637874874,16.249369698479292,B,B,B,-105.6396007233527,257.2725762120678,0
Muslim,D,A,12.963441595845996,A,A,166.1642583660069,-26.733286479402494,-10.680004194782125,C,C,E,85.52330490837994,-34.898580542517415,0
Hindu,C,D,247.4709511450559,A,C,-41.689432559323954,111.13318386895321,98.97307546533395,B,E,D,-122.51780931375616,72.20656426343635,0
Buddhist,C,D,87.74841468289131,E,E,57.72959973833027,139.25281310393893,-232.8841530879191,D,D,A,41.95885290747686,-77.54395229276037,0
Other,D,D,-58.5384485296946,E,A,74.52711086639255,43.90771712858157,-28.144189528357415,A,E,C,-38.335905223528506,-82.50204556901336,0
Other,D,A,-98.84586224483331,C,E,276.2124565478677,-99.26636821816291,27.353656539349107,D,E,C,81.84119447998958,30.339228722182966,0
Other,D,C,-65.05608907118953,D,B,0.7103164617050908,-66.40995356809492,19.89430584999615,A,D,E,76.53676168847424,175.0299698141875,0
Hindu,C,C,13.448023898709147,D,A,-55.1140289211423,-27.570165914465743,49.336364160904736,E,A,A,-238.3096517752077,-86.6055618153728,0
Buddhist,D,D,8.12126104904455,C,E,46.69741650611991,-0.6179075126461744,6.536185331007799,D,A,D,14.415533981867032,67.7760198681714,1
Muslim,D,C,15.03888061022756,C,A,-124.56333460686659,-95.30025736320937,102.35849144172934,E,B,A,-236.34724610533735,-147.06213066927282,0
Buddhist,B,C,-46.041302870270776,E,B,-282.9675989135708,-49.773681631078865,121.40522812930624,B,C,E,-163.39879222650038,67.16083831673203,0
None,D,D,-32.650885439018005,E,B,-132.19861047837787,78.44879440510486,-15.958900809886877,A,C,E,-23.694573975368062,26.819488912276878,1
Other,D,A,57.72017300482345,A,B,-150.20743992653806,-167.85517219590324,-184.09423215672007,D,D,A,-148.7075512062973,43.35821909745295,0
None,A,A,-103.45505673783802,C,A,66.84368741882545,-193.72960712591606,20.371786442105105,A,D,B,67.63787184501918,-73.39911885095424,1
Jewish,E,C,-9.880970241004672,B,D,-28.85661765122929,-36.08359988834089,-198.08740352688022,C,A,B,-113.08444446627293,83.60137248679641,0
Jewish,D,E,4.008499706912247,E,B,15.7800464374802,-121.9193273608967,139.88486366406124,D,A,E,-114.68189911952005,39.73077580199482,0
Christian,B,A,170.1317368144058,B,B,-21.704859370500028,-93.47991102333462,28.829248107436626,E,C,B,210.83743686160213,-76.73276259211448,0
Jewish,E,C,-88.94660795115729,E,C,125.40374953006761,-66.17186505557835,-3.345388120447508,C,C,B,86.25159984904451,-45.31298916860635,1
Muslim,E,E,76.75329227331224,B,C,-168.8416398828397,54.561443017975854,-12.24727873298604,D,E,E,13.083275862651355,133.25875421292497,0
Buddhist,E,B,-194.99241301165787,A,D,-16.986873034529534,-116.5356004906536,94.28844456701455,B,C,E,-77.25940900952247,-1.6769954033130923,1
None,A,E,-25.240697331309892,E,E,113.56849150487105,141.22338275795286,14.684568058409884,B,E,A,33.6910895053972,-111.7625747085967,0
Buddhist,D,A,-60.188207713039134,C,C,93.7797839071613,23.53663059393938,101.8564199920317,E,E,C,-10.503203148497212,-53.206496476754836,0
Christian,D,C,-85.92020469064192,A,D,-42.30159704433593,58.81314335692572,-162.50331201406095,B,B,A,0.8099552299426408,-73.25566934921093,1
Christian,B,E,68.75704386655451,D,C,-18.668895731308872,90.51613677584429,-41.58897469095601,B,E,C,1.8162325856077712,-99.7842954814237,0
Christian,A,B,-8.084085903487404,B,A,98.84038561171523,-42.76132610247475,53.39099135398813,A,E,B,-35.77297096263551,-111.25819811424056,0
Buddhist,C,B,-10.652595689006056,B,A,-141.08104578166478,-21.36447726815016,-168.45226639348988,D,A,A,30.100121948126706,257.5989998319245,1
Jewish,B,D,98.29148855136587,D,A,-27.693468028055758,-21.76507467817805,-117.11666337288133,A,E,A,-140.83199952342503,50.83730447875215,0
Hindu,A,C,-142.79971404318297,A,B,19.923418643346928,39.2285147121847,124.14643033678799,A,E,A,-132.46840633613527,77.45872627680639,1
Other,B,C,27.172982270987216,B,E,-134.79376687169807,-22.433683329220813,-29.709285452101742,C,E,E,36.121419551997334,244.38542310032653,1
Other,A,D,-155.35743267026632,E,A,137.7760837968428,165.3902382671746,24.407751869446674,D,B,A,-43.809115870888455,5.040841964497951,1
None,A,B,56.33025303867897,A,B,66.10519126898431,110.12737757701035,-63.848133012725405,A,B,E,44.54415130943519,-159.02481864946358,0
Other,C,E,12.44072418290972,C,E,-76.99060311407874,129.95784051878087,-73.29462122970563,C,B,E,78.83469230683191,-195.87025348533192,1
Hindu,D,E,-58.35484832055508,A,B,-13.840566463659803,-27.940314382747605,66.98735320416357,B,C,E,-7.563799065076491,11.781358075896772,1
Hindu,B,E,65.0617349244943,B,B,77.37244047103881,-89.84819017117299,48.47370349237914,E,D,C,-121.35495183097858,-201.19545686563583,1
Christian,E,E,-81.27435788299093,C,E,15.376399391080684,148.64864639884087,-31.456647154675505,D,C,D,26.31493705585178,-13.129466539454567,0
Other,D,A,-16.997060484431614,B,C,-137.98398641760846,95.27037700927238,4.1375435106463145,A,C,C,-149.31199309703194,-7.862160825182274,1
Other,B,B,-32.16821081812414,D,E,-109.39918970598251,-112.28917526696291,-2.1178607269817107,B,C,D,-134.05328133728378,-51.679447970654756,1
Hindu,D,B,-122.5487070375537,D,C,-15.66922648988892,195.31202970118596,-137.17311129053797,A,A,C,20.308642945833284,29.286793467532725,1
Hindu,D,A,35.675722259061985,D,B,-135.7363222451592,46.8730028665823,-95.85300377015925,E,B,E,25.308272654862467,219.7847411281207,1
Muslim,E,E,59.649251334442624,E,D,-100.41682523160785,-11.123342925874404,-4.68916390355033,B,A,E,98.124870586651,72.8796010795856,0
Buddhist,D,E,14.470901784197613,D,E,-23.8559957309233,-0.09559283025068638,187.46180409460987,C,C,A,62.72267284895269,-189.9974467507269,1
Other,E,E,-67.27872416986534,E,D,82.47079051173016,168.98094959412592,-145.09383000149194,E,C,E,18.94313504645557,226.34304144406218,1
Buddhist,A,C,22.74809457379922,D,B,135.66176737206374,-65.55967816489779,-66.4112538500961,A,C,B,-62.17261398035207,-185.72938128149977,0
Muslim,D,C,39.1930344189687,D,A,209.27058346747182,-54.927921753283485,-44.82557135710792,A,E,E,-43.62825957472209,116.41385092621226,1
Jewish,D,A,59.87691066397558,C,B,37.25285927058644,51.377243221337984,6.701184675213977,A,D,B,-152.99366754378337,96.32923710296882,1
Other,A,A,-158.15219998516764,A,A,-78.73460696297786,165.62542329915755,63.34711856280093,A,C,B,42.94325729693679,24.64613623835918,0
None,B,D,-141.17437186530927,E,E,-43.69419950467211,24.610685646296023,200.18084308474067,E,E,B,118.05778234277018,52.01007591447483,1
Jewish,E,E,10.695822393653994,C,C,7.877584785715457,-16.00117711646508,92.4305042288208,C,A,B,43.19828214018984,-55.31793612567807,0
None,A,C,39.18959335386883,A,D,-159.836198865306,-68.28611186318125,-47.88231871376801,C,B,D,-28.97339471907526,90.93677392947534,1
Muslim,A,B,98.31367108066922,A,C,-83.67267680349111,-92.36564669045832,49.27361006093217,A,E,D,-101.61645502405088,27.966233388954286,0
Other,E,E,37.17024032304314,C,C,-43.41832834517624,-82.43698083419419,-31.957885704386825,B,D,D,-101.62601905559099,12.642539190310847,1
None,E,D,-29.09119854966197,B,C,-158.79497053551506,-80.81888794027923,17.967210125491302,C,C,B,-10.643367024066809,-56.26449964035507,1
Buddhist,E,A,-3.1287911516689215,C,D,84.56756109285138,171.56743049249593,58.61825205914259,D,E,B,-51.22597594039744,44.679038266519235,0
Christian,B,C,70.48473964171743,C,C,-73.58663120016841,47.376616317682036,-117.68909783473869,A,A,D,-44.172431585811914,21.461446195322715,1
Christian,B,E,-10.321615528436281,A,E,-65.96326799332229,-101.42878264160788,-35.34159640099228,A,C,C,73.50133604661748,36.30892322367233,0
None,E,C,139.23054834204243,B,E,-87.67706045064405,-221.58438691848144,72.31015395455233,C,D,A,-80.89758596181775,-122.69304991509682,0
Christian,D,E,-37.63909378966114,B,A,-140.92838851690556,77.25623614136539,79.18341534464085,B,E,A,-119.28436778338856,-33.578581822101604,0
Other,C,E,12.338252374567682,E,E,-46.90368280100852,-19.201063110943622,-108.45226860689523,D,B,B,103.66277703264531,57.691636806883636,0
Jewish,D,D,75.204654946004,E,A,76.642499992171,-116.39591166346106,-37.023474320637966,C,B,B,-29.061562106947243,1.6165621402779606,0
Muslim,C,B,-58.86603047821322,B,C,-122.99483126745214,134.82209864205615,2.4560587098049904,B,A,C,110.89020368575129,181.8958269784996,1
Buddhist,C,E,63.14206338569668,C,B,-130.93358345627058,-13.992931136833953,-28.568959305350845,A,B,B,-2.9960427106422647,109.23614391960366,1
Jewish,C,C,-122.77332608956331,D,A,-4.215677612254844,-17.536177842699928,-8.64120911030922,D,C,D,82.08159305920029,2.388812805595899,1
Christian,C,A,-6.935836982790053,B,C,-57.29477059696484,20.739047764542057,12.298501234476284,A,B,D,-9.014433271023117,59.88497574421707,1
Hindu,B,C,89.81160650173418,D,A,154.0023802863665,106.79382465851694,-71.07338835247747,A,B,E,59.748459630031746,-70.95604274687858,1
Other,C,A,137.19479354537881,B,C,-31.841585115262706,-61.266476173842776,159.83703924472167,A,C,C,189.5782822529241,-26.329984827607177,0
None,D,A,-72.50724834222481,A,D,128.2161563210187,151.66530215462677,176.0635921923191,D,C,C,28.311507442977092,205.56904222165403,0
Christian,B,D,-157.09661146827995,B,E,15.188575469185277,59.203992165927566,252.8051726303695,A,C,E,189.6081888267732,-29.01368435340399,0
Hindu,A,E,148.19329610017743,A,D,-26.813184254216864,-63.02742909886385,-44.84772135455673,E,E,E,-56.037085318160884,161.44300754789512,1
Buddhist,C,E,-18.538177476719913,A,E,125.28039186467454,-52.89113607238467,-59.57729534681535,C,B,A,-20.0169933373106,-249.45105407292743,1
Other,B,A,30.938853950401878,E,A,18.668846725224004,40.58798726718728,-54.0408822030088,D,C,A,-199.22204435619028,97.07162584696239,1
Hindu,E,D,49.08071052599573,B,B,71.16102693616808,-29.110067416898765,27.572116022306414,A,E,D,-71.29037125740015,-52.307867492642224,1
Christian,D,A,-13.826484565722849,D,B,3.0382133539916314,-147.95914066513586,118.53984460295408,A,B,B,108.77439079824167,35.595630371468815,1
Hindu,D,A,-60.30902752175018,D,A,38.51841511789177,69.79692418086849,109.8180463754445,A,B,A,-59.70758567483428,10.195015783430442,1
None,D,E,-99.8732258566926,A,B,-190.29551110075988,33.90371547266378,-35.78399839666595,A,C,C,-184.52779777034104,84.35620631695122,1
Jewish,E,D,-106.86769234750193,C,A,-105.82139882281211,-72.73197468911738,-83.51574987204414,D,E,C,-87.7657488223468,-222.5283425784757,1
None,E,E,-145.83737543830895,B,D,86.09336129525448,56.528197530529255,-61.76071107118564,D,B,D,120.98415655185042,42.250716047877944,1
Hindu,B,B,-56.86946638739797,E,D,93.91505463061881,35.274180285734424,77.59876906968917,E,D,E,-71.85987850820753,3.971018586139076,1
Buddhist,E,E,42.12133205770225,E,D,-123.99535554606447,-37.17878839821467,-27.994117569499437,B,A,D,174.93852585895812,12.105153997183775,0
Christian,D,E,-120.19702905172787,A,A,211.53031694980032,33.35496338054267,-49.82287167682358,E,B,D,-44.50627092871659,239.2968074508728,1
Other,D,A,-31.58325622976661,C,B,-27.306209751982557,37.238435011004036,-132.9110337391596,C,C,C,135.3412637398259,-116.1371338027572,1
Christian,E,A,22.44545890382394,A,B,-176.0001895779221,-138.0901281259978,32.347842499866175,C,D,C,-238.54734308113822,99.37695494750157,1
Hindu,A,D,40.2928537629103,A,D,109.09234717142947,-66.51968718891416,-8.949652681698991,A,C,C,108.22108462524007,231.21709850352298,0
Buddhist,E,E,39.043275581604895,B,B,-146.86852413245794,-49.680145876664554,-3.799710446049635,D,E,E,-42.89316487491337,-10.263288197151164,0
Hindu,E,D,126.37218451596775,B,B,-5.91226938864634,-142.0185505406775,-36.43536599295942,C,B,B,-117.82987755950852,-92.31924928179444,1
Christian,D,C,-149.02779671107723,C,B,-60.86801691492766,-2.982145164884649,-176.47413651231403,D,E,E,57.03057612612914,-183.34012196648902,0
None,C,D,-87.7483455784439,B,B,83.31105497708879,-240.79266904146786,-133.3867879294522,C,D,D,-163.79123168701187,52.21440799257021,0
Other,C,E,73.4275593911204,C,E,-141.14388786041513,93.17988888162549,241.3073224651983,B,D,C,12.913631878002224,-80.61633668264454,1
Buddhist,C,C,-133.22213894207354,E,B,-104.4833637218767,-23.28666009687688,100.95156381169119,C,A,C,-59.88757246100753,96.29139360624211,0
Other,B,B,-119.85819139089612,C,E,82.99677097319567,127.9797950090161,114.34861796234941,B,A,B,-5.623574064433022,38.97277173670537,1
Buddhist,A,C,17.00318619167823,B,A,-89.07703649373131,100.55130940226687,16.4260195368949,C,D,E,-15.023382614220898,77.35440397401109,0
Christian,A,A,-108.47575277312328,D,B,-43.38673527816582,-29.686234970679493,-104.91798136814839,E,B,A,128.37852618311385,-65.09418717373093,1
Muslim,C,E,-73.69464252648528,A,E,190.7247021488224,-47.04570627801257,-38.90095438663073,C,C,A,-49.81507793824819,51.74926983970407,1
Hindu,B,A,-48.05930136507601,E,D,184.32716689970653,59.72306619999834,-22.694149009261,B,E,D,-22.596367254076068,-100.41492273002986,0
Buddhist,A,D,24.54323441220452,A,D,17.94732758828972,-12.38506640238936,-120.36179574493711,D,C,D,90.79086605487542,144.86069981975774,1
Hindu,C,D,-94.67849731457143,A,D,-73.67558695422245,62.330278465795175,-30.811604366946234,C,D,B,-7.503689024403323,-82.45630038128117,1
Muslim,B,C,92.88641932887242,A,B,171.95900626973628,6.223539207753589,90.85021962707617,C,A,D,-110.30113646700978,-130.67357816173228,1
Hindu,C,C,126.24392648635315,C,A,68.86389907662914,-114.43092012997846,57.70347809616167,A,A,A,-185.2936268150112,229.75539725942377,0
Other,C,B,-97.44409238542033,A,A,3.204120550520147,39.03208323403698,-4.423960319320449,A,A,A,31.884350150950137,-12.960114835105884,0
Muslim,C,A,74.71892601453195,D,C,-2.8960765893323765,112.84827990717315,25.372398635212107,D,A,E,-82.31127072091724,17.889640388276757,0
Hindu,E,D,42.982619856937816,E,C,6.913480258835696,18.679354748208006,-1.1821779396257752,D,C,B,75.25666851948426,-78.89656181186947,0
None,A,A,-58.60907497782557,B,C,13.698476781331104,-3.546642230642527,101.85835497108042,E,A,C,138.409900592587,-61.80967938902718,0
Christian,E,D,129.25726953471855,D,B,-65.98920076100845,219.1801282203325,285.0324275346949,D,D,A,-198.08258084593479,50.651774463407705,1
Hindu,A,E,54.813000832821146,C,E,-70.70946089838559,3.2381415663713864,-9.803617654371235,B,D,C,90.64460492621143,2.5776978316945,0
Christian,E,C,-78.68283445394282,E,D,-22.777992379282967,-85.99695740816277,36.28592783127001,A,C,C,2.6751815256297315,-24.859610124039815,0
Christian,C,E,140.4114931773029,D,B,-91.27269050449237,-115.05976662196917,55.923410766270806,D,A,A,101.95443543537081,63.38405423403676,1
Hindu,D,C,8.784443827619125,C,D,191.85717889304513,98.16870281773058,5.971589679432776,D,B,C,-159.36596890331185,113.00587966281128,1
Hindu,B,A,54.98702296601907,E,E,-0.6985498676625795,-12.743737437546415,113.13265674808706,B,D,E,74.85502473639556,153.3687845732564,1
Muslim,D,C,46.95384837973549,B,D,63.456236152348666,-91.12892587380925,-77.94441896622534,D,E,A,-6.3983330205336255,-94.68063439368161,1
Jewish,D,D,-172.32279777542968,B,D,164.1982908838268,-106.14548222466675,157.95251060122547,A,A,A,-173.06206891761602,87.71920614582103,1
Hindu,D,A,99.98595038962193,E,B,202.80669716901295,-60.60496403688379,-76.76004592589288,B,A,A,27.527701308463637,85.3131190700762,0
Hindu,E,A,81.8234855078592,A,D,108.08077249743914,116.91055114768689,-27.979306092933733,E,A,B,-86.3232408629336,219.9415450291033,0
Jewish,D,C,17.119740154877316,C,C,122.43839809976609,-34.70705332733314,111.0367878612278,B,B,A,35.57266354314925,137.71669407607092,1
Buddhist,C,E,-89.45060056392504,C,B,-20.554821363896046,-183.4966461814038,105.20548111076242,A,C,B,-28.96173513914536,59.57968016388938,1
Christian,D,E,-43.732273066149006,A,C,141.8212069633076,62.666604663862245,48.71300223899704,D,A,A,-63.327872257571684,-34.69096731700074,0
Muslim,A,A,-78.04097165682988,C,E,-121.30268545650746,-111.17313224753597,-16.458364703042122,C,C,E,-45.218726666081146,25.434273650578344,0
Christian,D,C,28.087255459842442,E,B,31.001435137345233,127.06967836201027,50.615189025548126,C,C,C,63.39689351515051,62.572613763724284,0
Other,C,C,-22.5075539910306,A,D,23.142902135048583,-153.2540052479668,5.5668662761549905,B,D,E,110.11712580961634,-2.7610829627941555,1
Muslim,C,E,-55.74288334865286,C,C,46.971726088279325,-43.996614068283456,219.1202755822495,C,B,C,-119.14268396688689,13.627898921300716,0
Jewish,E,B,-79.30880122215882,D,A,-203.7496406811864,-46.0415319687899,16.008040822306057,B,E,C,15.65354366648283,186.56843567214818,1
Jewish,D,A,80.58380886535622,D,A,-90.64986497930572,76.46759586439099,31.689385888642917,D,D,A,59.94307539562019,12.274664859760746,1
Jewish,D,E,51.763771340380124,B,A,-70.84021178966267,88.49297056950117,19.14324733525736,B,A,B,-55.62957277598093,118.1826422913844,0
Muslim,E,B,149.3819675775858,E,E,-124.15313721164145,76.791883698254,-21.292904331935166,D,C,A,-67.1090917021967,-13.833391843294807,1
Buddhist,E,B,10.425144636069147,E,C,-34.195695365842546,-156.3253450592462,142.35253106741993,A,B,C,82.60426554540523,161.87828814874953,1
Muslim,B,E,148.08625222874917,D,C,238.82084533875397,-91.85341937483835,-84.33476776184003,A,B,D,-141.74236881496404,-35.39233147862218,0
Christian,B,A,54.39102885778411,A,B,46.08465480988891,-15.90301544404179,-122.58544951255436,B,D,A,64.16114950905073,49.28050065857709,0
Christian,B,C,41.02157931896849,B,E,93.16430371565609,88.0147818680287,102.94282287923124,A,D,B,-59.45626564322979,67.96475791704414,1
Other,B,B,13.686922429381337,C,B,-37.28567454831078,235.8860292753412,-107.31640519213772,D,E,B,-43.868548628652746,57.968674826211796,0
Christian,E,A,-55.65779191835295,C,C,-36.72650898533886,-23.428860982823956,53.62216108706824,A,E,C,75.40266561255866,43.94479975054901,1
Muslim,A,B,194.43516372705048,D,D,76.0054782178585,49.05978855121447,-27.12019901698688,A,C,E,20.602374186125125,168.68999408355657,1
Muslim,C,D,129.88657670028138,A,B,90.95556300082018,192.709604844536,43.70931584309862,D,B,D,-90.48022507244474,-37.4634360268454,0
Jewish,C,C,-17.219544200786274,D,A,76.63963057025761,107.11162089165747,54.0810245146663,B,C,E,-130.9821036607377,-214.6372347513286,1
Buddhist,E,E,118.0634594185373,C,C,-31.116627110439637,23.07894413530827,-88.69647290734251,C,B,E,36.02127273281892,-110.77331788901476,1
Other,C,B,12.531865671992234,E,A,-47.74746278015181,-50.49886510379721,8.693427641929903,C,B,B,81.19336246517783,130.0157194418982,1
None,A,A,-95.11573126947178,A,B,-79.35171916497258,167.83058847542318,127.31445120184293,B,B,C,88.28338365474477,-24.586529276111595,1
Muslim,B,C,-64.29039770190278,E,D,140.47918574606737,-190.3391701831917,-182.28836714307158,C,D,A,41.811628875907125,-136.80103050702667,1
Christian,D,B,-34.55434211145322,C,A,2.983234454597067,67.55783062441418,43.32738603862084,B,A,A,-122.88191995813717,-73.66169660295496,0
Muslim,A,E,-49.070054318092836,A,D,-206.43788412671339,35.62214099982966,-8.834629825001192,D,A,E,-269.7145867425069,-183.3347988303518,0
None,B,E,77.63385227459877,B,C,59.403069612726846,39.90859185558327,6.410654058573077,D,E,B,236.66668629423978,-200.50757324624487,0
Buddhist,A,E,-4.336323051633487,D,E,-14.585366231237929,31.8665305489105,70.05364361578252,E,D,D,92.82959592731383,-67.79076800846073,1
Muslim,A,A,67.94721845490398,E,E,-32.91881772897138,235.58578156135007,22.263168679896086,B,A,A,-54.11285488128769,-4.563674856866587,1
Jewish,E,C,28.361069161864265,C,E,-101.72239008367512,155.41888209220534,-29.468783990051477,A,B,A,-130.2303083209988,-168.30035546780167,0
Other,D,A,-137.1936024201018,A,D,-151.77530926054217,47.1424428854896,3.7591478069447493,C,E,A,-21.13241171713425,-5.6530896534864805,1
Jewish,E,E,-36.535555997111516,C,D,43.7702234086291,-123.34482838805741,-156.32442492736126,B,C,D,11.10990145777703,-7.816742524895001,0
Christian,E,A,37.4052042454306,B,D,-68.60113432376265,-210.82202105634602,33.583699520328885,B,C,A,118.09235622560179,-68.80303225154178,1
Muslim,E,C,204.67517694074644,B,E,-61.142601293396645,0.9720678775221228,-218.7898283850112,A,D,D,37.922445072443395,6.685790037546452,1
Muslim,B,B,57.7709603913609,B,E,128.2480602823036,158.37350844094163,-59.782329594815465,A,D,C,-20.819493270338885,77.82087510863548,0
Muslim,D,D,135.52913286238493,C,B,-63.88040282567865,92.90367374064549,-45.88772834510975,D,C,B,125.0783411063167,-13.971826043898899,0
Muslim,B,A,-56.94559705092554,C,A,-23.895211253967965,-46.52140332929802,130.2547340215753,E,E,B,47.22687586693402,175.7582181001307,0
Buddhist,C,D,122.73894802983101,D,A,119.14544216503712,17.76132300402625,33.82274314441972,C,E,A,86.8027980781392,-83.3172588582795,0
Christian,E,D,-22.265253444118866,B,B,-63.37019110995008,177.42198537199465,-46.38450737462878,B,C,E,-147.43515410885405,-176.5462817781628,0
Hindu,E,A,171.1287362903416,B,C,75.29409550245788,-154.79451665067143,-7.2047712795299725,D,B,B,9.690952328798181,131.99558131100443,0
None,D,E,27.309605274252547,C,E,36.255671464094505,60.04472834443757,78.47587682706707,E,D,A,27.669914091311536,-138.88074787069863,1
None,E,B,52.84823119497093,D,C,121.50412749101926,57.52134290811305,141.4822037438312,A,C,D,-194.6316526718471,75.1047425307754,1
Muslim,A,E,-18.9472336848395,E,C,-164.82695683508197,103.80995934896085,-75.88117324405732,A,E,B,-149.97624374235352,-56.76436166717171,0
Christian,C,A,-60.03241294237159,E,C,-72.7225282783358,-23.64215138719105,40.25035826518057,D,E,B,-134.84397856124818,-53.304702682180135,1
None,C,A,211.15054370365596,D,E,-102.20451015841891,97.34409241616574,41.453001127897956,C,A,C,-3.5726028072221783,-69.09900838930491,0
Other,D,E,134.9451973736045,D,D,-64.73559446463102,-35.55911628343565,29.32748019309892,E,B,E,-27.153827122738587,13.404264131942986,1
Hindu,C,E,7.524625590409103,A,B,101.32731545342281,-64.28032864171858,-68.65258553429477,C,D,C,94.74291636688488,-122.90592411262145,1
Jewish,D,A,-25.3361502293627,E,A,-85.859120601842,-4.481173599366053,95.01648661526386,D,D,E,-28.58648123914143,67.35650775029376,0
Hindu,C,D,-80.563242753908,D,B,-114.47368879152218,-86.91357992587328,58.835753843550464,D,D,C,18.656133312735275,-42.89875488751236,1
Jewish,C,E,-169.41291555512115,C,E,-128.51100302806475,17.541419797793584,-69.77312225862323,D,E,E,218.84260345156287,-75.50405559500743,0
Muslim,D,B,20.358486186481223,E,A,-87.50737617464726,-1.0894371405908545,-6.443227481639652,C,E,E,105.21250171839232,70.39923454098279,0
None,C,E,289.60339090781395,B,B,-103.3593990084162,60.10837020032576,-36.65189148159059,D,D,A,-25.8683046784023,13.659856706741587,1
Jewish,D,A,43.892751268115035,D,D,140.26788487839815,82.5328837161203,-135.4028956647334,E,D,B,-160.90081011728407,-15.011321881178535,1
Muslim,D,B,-108.08364852077604,E,D,-117.79433396396087,115.35167687022354,181.90526343972863,D,A,B,-74.72775515940707,-138.33764300128468,1
None,A,E,5.522032473274043,D,B,33.9259943289919,1.3678041028549537,107.02111219779913,A,E,C,-41.41538340150884,33.319225224290086,0
Other,A,C,-37.23191360939043,C,A,37.46914759214632,253.2282981143221,-16.800012260916354,A,E,B,-90.54131652879602,-60.224797664190596,1
Muslim,E,D,-230.52087681511372,B,C,132.63922379680713,-76.5392282694197,0.30395365419170245,C,B,D,-165.36303049121886,62.080803185864795,1
Jewish,E,E,-115.08154657833929,B,B,-24.01169188160904,-0.8049024294182644,-32.007863051559895,D,A,C,-92.34260606546695,13.57185023581102,0
Christian,C,B,1.3596299722264198,B,D,80.15725009857294,-87.572858686286,-159.84169144039544,E,A,A,-117.6184035022349,-122.5401948722765,0
Hindu,C,C,69.08784707781831,D,C,56.5345680142243,-214.41771485644531,-6.547046799364417,C,A,B,17.830553823846298,30.88147984309068,1
Buddhist,E,B,-91.76931221897337,E,A,35.28963431829932,11.335505090093365,-25.914103820618045,A,E,D,-122.80382577473783,-68.37032469265978,0
Buddhist,D,E,-125.15623276915552,C,D,54.16049960336703,57.2771898059136,-23.88509497502442,C,B,D,105.94157560424004,201.24781660359824,0
Other,B,D,14.357648508910033,A,A,-81.45738170188739,-70.07862558835846,35.191186297654646,B,C,B,-74.01969613737855,0.27422277057210875,0
Muslim,E,E,-119.58552044209809,A,E,-14.195459614241898,-47.066837828745925,86.28325486498086,E,A,D,101.40688482257971,-4.5458938557514195,0
