religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Muslim,-79.38818558161385,9.73527545244482,-74.7507579944516,35.84862472217355,-57.33037129257952,-75.72989659114202,-233.97288289982475,B,B,-30.63255994874263,B,B,-18.249384756125167,D,D,C,0
Christian,-198.08805687392126,-75.30153262938722,-26.40229457758172,19.281688141669896,153.2826401668994,49.34886979891484,47.29669465986511,C,C,-139.0299146839655,A,B,80.37056590185944,B,D,A,1
None,-175.1563567980258,87.80473412257422,-143.24690462708608,157.08866914419764,-47.6167044844098,-77.31151611840376,-212.84599856843158,B,B,-60.61250099592952,B,C,69.54128758947476,B,B,C,0
Other,99.10028860273424,7.375811751335146,19.67070190867833,35.55971672053296,29.17543642862209,156.31797858354736,-116.70388818161182,C,A,93.84662932143735,E,C,-76.27878591459448,A,C,B,1
Muslim,-9.573525059668844,71.88117634840431,-43.54757745137825,-171.8106978738486,-80.68619775611545,161.88366166613585,-87.22946156241883,C,D,128.36566216684977,D,E,-147.14773602778604,A,E,C,1
Christian,22.244923092753098,-96.70317260785554,-8.806450655140392,89.47659785471231,-113.36323565664334,-77.38374248496852,-43.04752738464903,E,B,-124.96435059601656,B,C,100.5734778199421,C,B,D,0
Muslim,162.86812436129344,-45.98918865879929,-0.22752618689065232,-108.77787240160193,-112.72492263203074,-200.1020325789809,180.57162468597843,B,A,-28.480064952667522,E,C,118.61164494136183,B,B,A,0
None,-150.5889955249539,206.55797497752064,-36.437225674004104,-62.052236683498876,111.26890986816329,32.885239878492975,-55.09502446689881,E,D,66.47305110366396,A,D,-153.87384645855116,A,C,B,0
Christian,161.95236223474464,-9.307769227677412,-38.36139067995472,121.14413237223056,-14.236114256020526,-36.98862272988794,123.16237551708707,C,B,190.68062401395278,B,C,63.89655989304433,C,D,B,0
Muslim,-167.81414541562606,135.06756371719518,-46.58541322757137,-149.29044964805547,27.707405010702907,-7.015000223098106,65.0091055707123,E,E,-64.82052169963123,A,D,-88.19414878391989,A,A,D,0
Buddhist,-55.14343734528625,19.558198571829653,30.531228781859383,34.68692419921236,141.37195766146868,-85.4550773285397,88.38531730461523,A,C,43.86989265321459,D,E,56.73142112564871,A,A,D,0
Christian,195.46230521554926,130.2528325592531,-60.92583646222881,-96.66627777334436,6.178902479019239,-69.88695493652024,127.74979837178411,C,E,-126.98864125183331,B,A,-29.31084865950818,E,C,C,1
Other,127.98865976418374,-142.97787485880687,27.33140516204548,-39.54900943523095,-214.5390533789544,207.81440778189975,-74.4459374521397,C,E,7.683528150303773,B,B,22.002164729391605,C,C,A,1
Hindu,-44.25740126405784,23.24401818866344,194.4374432497378,-12.061197384690095,-51.23903744170752,-202.96043231714856,59.44787177000166,A,B,15.075984356284177,E,D,0.15851914924466304,C,A,B,0
Other,73.70940652501142,201.7249692788364,27.623265371947436,1.099239587635393,-31.181962690130945,-147.73464152351858,-11.356823334973836,B,B,-34.26585336668744,C,A,-94.91872662603478,D,E,B,0
Other,-52.873530530096446,-117.31505272237537,-248.49087231140246,-75.93617486020136,-17.675549766316607,-32.051858703558885,-25.096041363143108,D,A,-6.765540017997555,B,C,36.52546460537572,B,C,C,0
Hindu,45.9959662396141,135.32870995021347,85.29059789963401,-16.6278376295755,-73.14333460104211,-82.56090071518173,-34.05437376522451,B,E,-124.01909771198396,A,E,249.527739367071,B,A,B,1
Hindu,11.4957819384592,7.973648505304398,-51.560616758046194,53.81423746994398,-111.48655712404387,-18.877475913603735,-97.10947577335591,D,E,-14.967080867421807,B,C,-150.74210074462383,D,D,C,0
None,-150.44758630488664,-148.9743281652307,90.82014242756055,261.8703076556735,-43.127161868925626,-107.83115211259087,75.19233397581024,B,C,-61.2372188792819,D,B,59.26325289395541,D,E,C,0
Other,195.93737673314047,65.48210341900977,58.022933444586386,-29.028955427848075,200.89630700327655,118.75330855355888,-13.875468517281636,C,C,56.19529448750079,E,B,56.375986017167946,A,C,B,1
Christian,85.26391373604064,179.27890085750454,132.01582662063387,-118.66458952219546,49.2040300665847,-203.53828728076903,-231.0173714364636,C,A,1.3175148886349246,A,B,-149.9258463562736,E,A,E,0
None,-41.291178929686865,108.9284256962925,30.801766632176346,121.64638196760313,74.72079610235672,-18.39223652448086,60.62634625959616,A,D,98.47250957873057,A,D,18.216221929345213,E,E,A,0
Muslim,32.914914909257355,-129.23057759576716,-15.599029943597287,-104.43203777962336,-52.882035793253266,127.16993776147483,-119.08160243824439,D,A,84.1482078914827,B,B,192.54783580856537,E,E,B,0
Christian,54.27464347146722,-250.97880465215465,22.39722405017339,-57.51991535903246,-136.164515604124,-175.0452315875121,-118.94810305735236,C,A,213.87613899309227,E,B,-80.71616975711659,B,D,B,1
Jewish,61.45354220867893,-196.10498905856554,-74.21784048504271,-80.63617472428815,28.474474083556846,125.56395735221572,35.08408567864344,B,B,-115.195986511844,B,E,-225.02775439950628,E,A,D,0
Other,-217.90427828060618,39.323008062689766,28.37894171070328,-65.9400133114034,4.676020304207055,228.9578699392563,102.85731698067006,C,D,128.90411505798437,A,E,-114.12552909099676,A,C,A,1
Jewish,-71.32038003568056,-134.39093257144108,64.24511133519704,2.0862395611208804,-74.54147761461807,144.5223350789774,-143.98732546520253,C,D,-60.7235154631667,A,E,-44.55196341040891,D,A,D,1
Jewish,-160.1550514578431,11.485926376225008,-33.11770298337848,-15.078052289652414,29.145816880997057,-144.4057384223711,47.35070058353112,B,B,-5.93906012945169,C,D,37.7751453724675,D,A,A,1
None,61.13279300227771,5.656036611409731,-96.64835231763752,-52.675818968444986,-112.44931436868546,25.295847664680803,92.73180952264526,D,C,13.87862550857447,D,D,-100.84755328068893,D,A,D,1
Hindu,-17.60443467827612,-13.399624661300122,-144.7991526629055,-9.102957376409938,-69.54142609743144,118.05880235617263,-6.803247958146007,C,B,-65.58036054787209,B,D,89.64694217183849,C,C,A,0
Muslim,85.94036272350085,-72.46480100925149,-79.72030720106255,10.592556568122278,-85.42106898394424,101.1026450527706,-202.4746154845248,D,D,-146.08167547093336,B,A,145.70287061846543,E,E,B,0
Christian,-73.70429434286771,45.20125648213818,71.08350601891266,54.039300787517874,-17.727127932637693,-4.57584001529278,-41.1652074537485,B,E,23.895563357119855,E,C,-97.20772446746913,E,A,B,0
Muslim,33.298127525375,-6.97983763589502,-217.4215778161988,-100.25925751882399,-31.722960791290568,-127.55375619684726,-68.92388175797788,A,C,47.90283766077817,A,A,183.19052025096326,A,B,B,0
Jewish,136.0687154868677,-41.21857891949012,22.289923824962717,235.3970384697552,-33.434987753248826,-61.88818669030187,151.6312006116191,B,A,-5.179388003557631,D,C,-33.17970647031532,E,B,E,1
Muslim,11.16773877899179,123.50886126519364,-131.1700456737764,148.27389487920308,-56.865803777900545,-85.19220529425453,-169.372992215828,A,B,-19.376699903254,E,D,167.58530010488545,C,C,C,0
Buddhist,-73.54731352966309,-31.14611919726255,8.93204196065171,23.341713008380726,41.442112083935776,-206.64943733949283,19.305186561034347,A,B,5.03450398212944,C,A,154.87783573519346,E,D,D,0
Jewish,16.647492199312993,-106.0727423227062,-218.35256612943286,43.25005258955901,126.74097646852762,-65.38897961913403,-53.55779759042206,B,C,-48.02949475890858,A,B,-129.03102589773388,A,E,C,1
None,-12.31601145377878,-9.464453792883594,143.70539546781515,44.99743681693779,80.7025083729742,-111.72896622559014,91.49030628417691,C,E,-4.0236993608353,D,B,40.74037984020112,E,A,E,0
Buddhist,-13.619636665282847,-137.35867232881182,-1.1079062485935915,139.57976406587724,-83.39150942839765,142.54203312850578,-28.938984555143122,D,D,4.556792850401932,E,E,-58.016126550252004,B,C,C,0
Buddhist,146.8831109983452,62.23884169662399,308.43379127063326,-94.35608867493116,21.386884614581668,39.04088320539181,140.5077442027227,D,C,-58.01661093112563,A,E,-51.29443292882022,D,D,D,1
Jewish,129.9992649340388,-6.923696471453107,57.34681467363571,-81.97121212382746,271.3695432521051,-138.4368054119758,27.796677896765935,A,D,-118.2167232607752,E,E,-64.99839187654712,E,A,C,1
Christian,40.423641657608904,-124.6883685585305,1.444681155516017,69.02858840472076,58.51918698240293,222.57575938710266,-85.49646703816344,C,A,135.19240873111406,B,E,25.303560978692836,C,A,A,0
Hindu,-17.472313031521185,-19.550753218406715,68.60303206466159,-18.283080191040092,-201.65425596814583,-96.31207168108037,-87.01577221934048,A,D,-72.14055795018675,E,D,-24.838169737137775,E,B,C,1
Muslim,107.62845079656003,123.22361795021321,17.392484698365124,-19.678091152527024,222.79149410106936,-15.755450982795235,-17.737697441356975,C,A,25.563690469277468,C,E,-34.0269164015449,E,B,B,1
Buddhist,-81.87026705978766,-74.46225473325065,-102.72162739854484,41.67943951780166,-64.73778258144253,-159.50327525071523,-173.27511169236493,E,B,44.93320599630971,D,D,-22.909402677799694,C,D,E,1
Buddhist,126.081291747557,-11.475843885149288,137.0702300138261,-9.63018811718255,173.27700712099684,54.80322007804117,-141.10074732289985,D,D,-50.61224643182251,D,C,17.47594061186467,C,E,D,0
Jewish,140.5203450341895,37.760535865004144,-209.360525375352,-97.5841390636214,1.522225663347745,-103.51249923506178,130.78540586777206,C,E,-18.297397354233397,D,E,225.40719893876516,D,A,C,1
None,-118.873895178252,94.32274918908254,42.357057370876376,110.08540701279298,-27.260237478968115,149.40425803593155,-75.33390901937351,A,C,-279.0672461055484,C,B,61.69632094899916,D,E,B,1
Buddhist,96.44465735316065,31.214059183827754,-41.138546988078915,-24.718222696768525,-91.83502619084113,-35.77258106000317,-23.126570181651882,D,A,-63.142272847579164,A,B,-246.20050080767854,A,E,E,1
Muslim,-23.556792664542026,-81.37600337146326,-81.54789362917052,218.1261212760569,-6.198333627938323,-153.01353029098078,73.16091344011514,C,D,54.7516964227566,A,A,-5.1964531472511215,A,E,A,0
Buddhist,135.2875588569047,-42.61171972723998,-101.14290130458062,190.10551078380806,-64.65006630496445,123.49771206125139,-102.13912717215044,D,C,-22.914747714780084,A,E,-69.05668608009783,A,C,E,1
None,-20.239287812845316,-68.02427911675873,-11.333663705947137,-36.82631441068783,149.31160522281968,-125.27297222080432,161.8333877467829,B,A,-148.68781904047523,B,D,-130.1559356388936,A,D,B,0
Christian,-116.10406388934713,2.4026128049671063,-119.2842683754589,-7.790722447865105,35.42341393130187,-197.69959936037833,-160.20905304321133,B,D,-93.63752579656898,E,E,-274.57229707223496,E,A,C,1
Hindu,-16.508731582543028,177.4331952236874,50.4250641494918,36.526367318687505,-17.435054988108483,154.11646745113256,-55.5528927641729,B,C,-46.83561417775811,C,B,-41.687762912534524,D,E,B,1
Christian,-62.479959248637876,-58.92788278635383,-113.06803420166966,98.64182548519727,273.0796036232114,18.502622419430022,-6.686194094417942,B,A,10.581529389034609,D,A,153.1394034892408,C,A,B,1
Other,53.431353073757826,-46.77241443245472,46.89138477894571,-138.13889042728053,5.507290662216546,-111.40000327585055,-31.282778317775357,A,E,-67.46928677138945,C,A,27.43987242281755,E,B,E,1
Muslim,-31.86798145132454,-126.8381363083718,-37.99974244622174,127.14732059965681,64.37221588345865,-42.44945740166442,-103.06083249817777,E,E,54.16985470291363,C,C,38.700447016918766,B,D,E,0
Jewish,-73.00305861399696,-173.47969891733806,-31.17743009858365,26.023562641625535,-75.71780127182187,28.253345300318628,44.5952980194346,B,D,34.163203672463496,E,A,37.68522056098817,B,B,C,1
Jewish,-24.388673983758686,-12.260358419159415,-77.67176499063508,17.295875909108023,-18.29118553324978,-17.80020238510064,56.18383736137643,C,D,36.79702862037343,E,D,-71.59173729768202,B,B,E,0
Muslim,-2.7906771097136365,-98.55371712089311,-94.19904911519379,-115.65702499872982,-2.1567017973631097,-202.7310643630413,246.731560262444,B,E,-124.42988594357945,A,B,74.96691954211488,C,B,B,1
Christian,-23.60082465996834,29.45801859334263,-166.1972159893764,206.73053139721037,-8.867145407880992,123.6009099947785,143.46918380808592,E,E,35.75568540579886,B,C,-6.42841896229134,B,C,D,0
Jewish,62.32622382362688,26.245887767755764,34.90445644781423,46.60870170484593,182.59180886086696,4.986202459217692,-158.5472621299943,A,E,-43.02879551362736,C,E,-123.28703226868831,E,B,D,0
Christian,-7.3665100953827185,-138.45977361311236,36.03739298073273,-40.17651727611832,70.66668899247826,161.23087975871914,9.737357797155049,B,D,55.038112437702246,A,D,9.418364546394047,B,C,B,1
Muslim,257.5252081826753,69.20220584428974,-20.208082276466246,72.25527703962388,-22.872272885658077,-89.42313499589524,57.593328050003656,A,C,-36.61908320532233,B,C,112.27479530307107,C,A,B,1
Jewish,103.3246500616861,231.64103836211086,-14.730534869990908,-89.69946723913137,128.4860649846362,-51.54880722700492,18.900928393520253,E,A,252.00365117639905,C,C,-19.798509207813666,B,E,E,0
Christian,-152.90082443668564,26.688520910889856,-86.93794626251352,18.178869137892555,115.70341231835933,-119.89850946528844,33.787854884764826,A,E,-119.51882023881566,E,C,-186.43848976105446,C,C,D,1
Hindu,21.95226405811667,-27.538924484755718,35.089571035305,38.6162055012881,85.70717505580204,-122.45705582537312,-7.548739940955109,D,D,-271.87594760010995,B,E,-166.84923709639017,B,B,C,1
None,7.083939541504949,1.0822593381093986,35.11876402844959,-45.73164249716094,12.28101926421096,-34.67059738013459,65.50773573928782,E,C,-219.03636433152167,A,D,-189.46354083926218,C,E,D,1
Buddhist,-70.40151468474376,88.56867459530326,-13.672096394442901,33.968848290735764,-61.63706388875588,67.12227760757469,-125.10486638298744,C,D,-125.71691130400076,D,A,19.89111197790953,E,C,E,0
Jewish,-66.65789888512651,-241.94029084941855,64.70807797036626,145.7867221675222,-155.17962704526954,95.86774260317264,-7.530804784682732,B,E,16.462338300979095,C,E,142.48932443972552,E,E,D,0
Buddhist,78.7122119320129,-39.402836541984605,20.014017453155418,128.25964320957095,94.43551572006312,-128.56944956734614,-65.72842507470517,E,E,21.465282626437915,C,C,-10.874333311790652,D,D,E,1
Buddhist,-6.147506571649786,62.22095253140398,169.93498243945703,-177.29099445191568,-71.57596893432765,24.530338476322306,-57.01574523272033,C,D,73.12570562218494,D,A,26.17622712573018,E,A,D,1
None,72.83559127566555,160.27640255788572,-57.55549493208313,-31.075869089368407,-72.4050833056157,59.35454875460319,14.027724831032026,A,B,118.34376658590821,D,A,-9.176501952132154,E,E,C,1
Hindu,-129.3735486955606,-136.47579982850283,-5.633609011084066,-147.30022710644965,-35.11698116615687,-10.482088702932264,-223.92239314449012,A,B,83.26242326940609,E,D,37.886567287800546,E,D,D,0
Muslim,-121.4435992542927,-34.99800732966077,-207.12158756740476,-51.10247602306579,-94.20593468664745,39.32450854122994,51.404631936814695,D,E,141.07058632943622,A,D,72.35592342839854,B,D,D,1
Muslim,91.31486828579942,50.865283526294824,-107.69059403683423,-42.7537135844328,-146.2490202162772,0.292922601214976,-59.290822244221765,E,B,-46.18937571858225,C,A,-168.98442493590827,D,E,B,0
Christian,41.60236955002882,-39.4423593771975,-235.747415309268,-27.71385844282717,-37.6139924595723,-101.95636799697607,83.8915592728395,B,B,-1.038488617565409,E,C,83.6083662604129,D,C,C,0
Muslim,-86.93494541176183,137.5523886906565,-12.233987716408597,-3.846491429457113,39.314927770489476,-31.35375722710336,-69.61598774023057,B,D,31.563726030928695,A,E,-21.202724693950728,C,E,A,0
Buddhist,-146.12925055148145,130.04131531249337,250.07497931524858,-76.70651197332428,253.07620178879145,-122.41368039315988,13.96168676178187,B,E,-47.50086338274669,A,B,-43.68627894821125,B,A,B,1
Buddhist,123.4970215913586,45.61269247096214,-66.61723213753785,-192.45179958926167,-68.28189715806533,99.24456879198392,-38.407746269546784,A,D,-67.4123785064154,E,E,-93.69919803740757,E,B,C,0
Jewish,16.94778723753368,87.72380036975007,186.68827522037606,-37.56495707618407,168.65519515502393,72.98187467821921,-50.28931390623096,C,C,183.40631646296802,D,B,-31.680310497258073,B,E,A,0
Buddhist,69.80679463767598,-115.71488916903343,152.68459204218755,56.35365423765497,-11.62941344145445,-254.26176118136672,76.42850924096797,D,D,-106.51035422012735,B,B,-44.23698501245703,C,E,B,0
Christian,-71.55509456382151,-56.16147334781704,2.7439832000889686,-104.07759183311067,59.01739360967743,7.5738109781000915,158.10116857058782,B,E,-44.98445352712959,C,A,-0.8766483859631151,A,E,A,1
Muslim,-97.29645339299631,115.646287527692,43.01100929620819,-19.05100696872661,-1.8606016713641875,-32.42009557933868,196.17491529272314,D,C,185.57138104325028,C,B,45.11370584301953,D,D,D,1
Hindu,127.8678516266501,-43.02465825369035,-40.638978164224625,-82.7973887674968,-112.00844436333786,76.67889888108085,-149.27414689717688,D,A,13.179455255717038,D,C,64.86680053304848,A,D,D,1
Hindu,32.07646422976369,116.77700462602255,38.22898850323504,25.95640782787379,-41.93333112892691,-30.717434582426357,116.01635181925766,E,B,-102.00777294648842,C,D,60.921764372860295,D,A,C,0
Other,94.35632520593526,23.418675927370295,-151.2095544455697,-48.71070585666676,1.5210471969760497,94.81930750225746,68.21328028444586,E,C,77.23175357008299,C,E,-36.24344023573676,C,D,A,0
Buddhist,-38.44070475167795,58.52568995583428,29.25536486313384,-325.5499717682023,175.64674835817314,-220.78667308819618,12.731281219014528,A,D,-168.38968527519944,E,E,245.49293996410512,A,C,B,0
Other,176.5606385696155,31.978857755619917,-109.12901571667659,-0.8937317324622231,-146.00464404471205,29.5112768384876,-129.59150762183668,A,A,-18.08156620807155,A,E,-86.56912988163829,D,E,D,1
Jewish,60.649131597285844,1.4168678505081886,142.59143869292856,196.744684929425,163.89531176849152,-63.1844586978738,56.5726822495246,D,D,-87.3120074871459,A,E,-91.0095500344139,D,C,B,0
Muslim,111.14512081366156,-8.9769940763132,71.17097069718768,7.093027147376911,-37.723299035724544,-77.89066223076125,-39.72929339206945,C,E,-68.3980260204098,B,D,46.376143124618494,A,B,C,0
Buddhist,-0.0578022423231879,-43.540723582299954,118.96746992280845,18.610546352761958,-17.397325947497077,-12.350414245879202,149.54365435778146,A,B,-67.40037103158879,C,C,-41.63827666256358,A,D,A,1
Jewish,29.653593981595044,118.21927214354884,-23.686559706042793,85.42721209886406,-13.092874329918281,178.87964527726587,171.89949191566606,E,C,-72.52686408654391,E,B,1.3899151136561456,B,A,B,0
Muslim,-137.30169249130014,62.99692694601045,50.6364425853844,-268.0960674013974,-65.41941416611095,-130.80727088438056,38.257151197207435,C,C,166.67586679055975,E,C,-76.50992294644844,D,E,B,1
Hindu,-183.00822659284174,27.439116810223364,-41.06813373540047,-117.3574304642935,-25.88516068845531,-59.72408255721994,62.2262063505304,C,C,-74.56794101411367,B,D,-33.10089074795602,D,B,E,1
Buddhist,139.63142282076458,51.76798916422767,-34.06870033891068,7.685060015971058,-27.263020696094113,-25.72429038539543,-23.617449587553814,D,C,16.76252689670454,B,C,-36.792771212171296,B,B,C,1
Muslim,-30.417537393649035,128.07862314379128,-84.81380265495393,68.40714536389744,-25.759826251189004,62.24678283415525,19.7045639923252,A,B,19.87124236579494,C,B,88.96087875489535,E,A,D,1
Christian,56.56770982606179,96.45190598292729,52.42791760544049,139.45967804890648,-32.75908323406911,-41.411578569448714,4.384342276766478,B,C,32.3101608145031,D,C,-52.73878323392065,D,A,E,0
Other,-150.15268831029874,147.5452096260858,9.776024581749537,-69.0577989457262,-62.68313770589623,128.34755119649571,-77.52251784363122,A,A,15.22131996969834,E,A,20.71245065747252,D,E,C,1
None,-93.75088842678552,52.47456605112424,2.022047462126381,-24.8408467772078,186.91607124695744,-106.28404309870439,11.757566483985858,D,B,73.80627219116934,D,C,-24.817869907480656,B,D,E,0
None,169.7984093264599,-5.560383367672642,-55.56464588998392,-119.50056522173878,160.27381247585046,-50.23398843261532,116.96941691366678,B,B,-11.212737573771154,B,B,40.727029992900405,A,D,B,0
Christian,-145.29030043690042,-26.238603224594726,-58.98696301033573,105.32545912917082,-105.10070104655655,-14.547512744003821,29.561055459024168,D,D,93.47282459303038,C,E,76.85896697591531,E,A,C,1
Buddhist,-72.09808167746019,-85.96738123388256,-131.97223923279898,3.4175394452428662,8.829624244227983,-18.327957397675046,-29.156979498808038,D,E,79.83663421385839,A,D,34.876235044438275,D,C,E,1
Christian,194.8659732205382,-131.39631044425462,17.157380583785905,-114.45735029125552,-119.05856734962516,35.677249256271814,2.604150932769686,B,B,102.2373224168309,A,D,-49.21854358803275,B,C,D,1
Buddhist,87.04039359801824,-250.02035541185123,-144.59685223952118,-57.19273619971099,42.95418821033088,71.78504442244873,117.08075010130419,E,E,-169.24707678788565,D,D,-46.618540571563514,A,B,E,0
Buddhist,-104.69534269588652,19.695534963681293,19.396296081440635,111.8738415557898,-48.162192492713814,36.94343907410156,36.21714771942279,E,E,7.180956883525663,D,D,68.11998223749607,B,A,C,0
Jewish,6.87836533152825,-99.90133437233563,-34.191827037489645,84.63415620987405,43.61059385034595,-110.04356848681762,-12.545845165382655,E,A,2.1538485123954545,A,B,19.19248157355683,C,E,B,0
Jewish,-100.70704944255682,-56.364207718502534,102.3239061177281,12.684734761914672,208.92436640951865,-27.845374974729637,-51.935485193237106,D,D,147.37842136601657,D,E,-8.10880293373521,D,B,C,1
Buddhist,29.90081853338051,-26.701331805958073,14.800874487138751,19.62728753066054,107.35997023032078,-58.19937786549026,-32.88939602479212,D,E,219.62905548987393,C,A,-68.82992205403355,D,A,D,1
Buddhist,43.89002838985023,-73.6754731722366,-112.79820474679778,-52.54833798341798,-59.12398747880091,-25.235658853567188,-58.86771909792979,B,C,-33.87103105168143,A,D,-82.09444459321767,A,C,A,0
Buddhist,38.16400631822252,-111.88017557069645,-62.054363387207225,-208.77745189482172,-2.2627626354729107,160.74359932518715,-104.70118377451496,D,A,-60.232449707841354,E,E,-209.33026096057975,C,E,E,0
Buddhist,22.679409673177503,141.11974290421387,40.499830450526154,138.51631035301898,-31.71635667461226,-190.07348571201229,-17.393075555986233,B,A,-82.80912540621605,A,E,-4.840083404897041,E,B,A,1
Buddhist,-127.15709669368755,-92.64070238139911,-12.4689534696838,-92.46674749163313,10.003288771102781,113.45096118281086,-32.51677206498665,B,D,264.31053695820503,E,A,5.388605750749642,B,E,E,1
Hindu,-329.422910040066,-198.65158743139077,86.53606083699815,-33.581831685704685,-119.4208061722751,3.0739407956288773,130.52888358480368,D,B,66.58275504209438,C,D,-90.67370921825089,C,C,E,0
Buddhist,-58.942065283028136,-13.891152087977881,144.0833741676786,-66.23683350022189,29.038125941055746,-113.84859567020851,-135.08171812397796,A,B,176.93879091130646,A,B,-16.08227589207671,A,E,B,1
Jewish,-124.26725175061829,21.51048512269938,-33.27084490817639,16.5111172972009,-171.25316878795135,37.21565237105099,-144.95360904031176,C,C,-130.6494392140442,A,E,117.65113249631196,C,A,D,0
Buddhist,159.15412870602822,23.77460835362509,45.30899014148205,41.80771088345247,-95.00754451301412,-0.5620928666881838,10.983593971862856,C,D,-58.67994844976375,B,B,215.15301160136522,D,B,B,1
Jewish,-196.7422539204041,-47.11660331168656,-22.38943399549799,-125.37790804735587,-14.142326919818201,-107.02953219052318,93.17202738278294,C,D,7.3652873623199975,D,E,54.93812344485568,E,D,B,0
Jewish,26.63432906686179,150.6300222203549,-241.02259939109877,227.97553507113614,-22.87328198670202,38.26742703908046,-87.92660870846733,A,C,-25.248787979096026,D,C,-208.42898892791482,B,A,D,0
Other,250.14137904373533,-87.84453596133272,-2.6741698036626613,158.24928732678362,-230.09662651333898,255.58693047291067,107.20208634978823,C,E,-96.58428840708535,B,E,42.593874114851324,E,C,C,1
Buddhist,-140.25841032745865,19.843655116159095,-29.784589365641338,132.3498226746643,116.86970309753093,41.523605063676854,8.486423948546218,B,B,50.74436291391606,B,C,-125.9302308839386,B,E,C,0
None,-26.279952758039915,61.50610855555686,26.60926258872659,-115.101340962952,-22.723206065270265,-104.48897901942442,128.86391524604,B,B,-96.07141660033506,B,E,71.31365432190975,B,A,A,0
Buddhist,-240.47802321249608,69.12425085109226,39.10320840048796,82.65415686587826,-102.47048385979123,-75.66381363602598,237.23693558632152,D,A,-110.76676870792042,B,E,-166.9399143068687,A,B,C,0
Muslim,10.078664947286617,-87.6989758284351,-140.66743003810566,164.0141044824788,-247.6021078815259,17.03012538569584,16.876065960724453,E,E,-9.507401386770292,E,A,51.94085129468975,D,B,C,0
Muslim,-37.79790720190729,91.55820920444421,87.62420901903705,-24.84879816209633,41.666746262760114,55.01839144937141,-133.0035914255514,B,A,-174.23446408845786,D,D,14.944950800933746,B,A,C,0
Hindu,-40.75449499662691,142.18124982453116,91.65479741377946,-145.3142050459823,-38.12437894431184,17.501801855377185,-35.13346198926889,E,D,100.36171603739652,C,C,24.962754535959856,A,C,A,1
Jewish,-75.87957984290043,-19.62005800982112,105.72952209239155,-18.149225303123423,-46.25547596121143,-18.188747713794086,-126.80910683527011,E,E,95.28583367485265,A,B,62.06170930882118,E,E,D,1
Muslim,14.374137922359917,147.16386484502257,83.17729063787111,67.35134667396365,117.48571570793737,74.53860940606477,34.71911219323465,E,D,-30.016097341500664,E,E,-42.78908181173629,C,D,A,1
Christian,32.20306106401409,149.6528874015836,84.96421639207574,47.12729517325388,-1.0915079834849577,50.242477919383944,1.4747539697783685,A,E,150.2119347220066,A,C,53.608890368658294,B,C,B,1
Hindu,-10.760728293508068,-116.70130771115834,30.945176091954334,40.981558447965064,153.5210627206538,52.70824111173235,112.3470537899272,B,D,-48.14902977027228,B,C,-100.89945635989996,C,E,C,1
Other,36.21864339901506,-36.742278539604115,188.49265558421527,-61.33074793190681,-20.31031797312874,-86.51694442484222,-108.3812260761026,C,E,121.627347732983,B,C,-52.30650295110218,E,B,A,0
Muslim,-51.50789992156783,-2.7104570264528185,-13.804974624590132,90.09280498462454,-70.82173711262907,-79.67141984035557,-8.685389194468197,E,D,96.1199156827604,E,E,-70.02478328680559,D,A,C,0
Muslim,-104.47246199348274,92.11598925248838,123.51433191753065,-31.952811784162172,158.72912746713524,-119.69330542115469,-32.21511080258221,B,B,-51.144615203315546,B,E,-20.95078967583743,D,B,D,0
None,127.37615803756555,145.14508820101634,162.00008081042114,-121.46950542018892,-226.34810635341233,-49.44615226262872,215.30377053243916,B,A,-171.0054323280114,A,A,30.375002061086075,D,B,B,1
Jewish,32.43817749188461,-3.3858713646302476,-49.92499936454359,-25.98617007420645,61.34257263717732,33.255472055779634,97.13132924701938,A,D,-161.81577160218092,C,C,-99.58418682314327,A,A,A,0
None,27.281260588348655,33.05804208332255,37.84451579680413,35.590852917921396,-95.89344556185499,-30.63464206196202,-190.02377132866337,D,D,-97.97793573146376,C,E,100.88545616619899,D,C,C,1
Jewish,-125.42586046919702,20.98241140542218,72.4485392960212,2.246895392125723,-127.68926399527376,-211.40609128979787,6.074298185676259,D,B,152.36631695262622,A,A,-101.70778928774482,C,E,E,1
Hindu,30.93106452714221,49.73638625309835,22.318185729593417,21.20776358661356,22.320520331161468,-128.16358384857224,91.90587611974567,A,E,-83.8908843058256,D,B,5.896311347850703,B,D,D,0
None,-157.7721820370541,8.988590879428074,-87.23451976317327,142.0182202932869,-65.56423564567147,-176.93154413568027,189.17993154479652,C,E,6.7846542161807815,A,A,152.05041475042916,E,D,E,0
None,20.823437550722147,-36.29931562250165,-16.203281198003204,25.44356016952598,4.228411985934959,-141.62914050693558,80.75420469678247,C,C,-99.11940065140912,E,A,-48.803951499306706,A,D,E,1
Christian,-92.89302389912514,-203.0752515463421,51.86672405828335,119.94525799330896,87.79994086603341,-41.85970783329909,159.1733171840548,B,D,-138.26073709150603,D,C,13.734596451120757,E,C,E,1
Hindu,-54.495747968025775,-10.69732731543481,249.56009013587246,172.34063164284777,-51.6079327471129,78.67631560737036,22.130749155054723,D,B,-79.44062266094393,A,C,-0.5757499937646215,C,A,A,1
