sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,target
Homosexual,C,-78.3292124282257,-15.177116164114251,53.234746361019916,D,0
Homosexual,D,104.61014874018635,14.506189102532232,195.66498727294314,B,0
Other,D,10.047616395761898,34.775653754958185,-0.9431122200060766,B,0
Other,A,199.07771263435168,-8.567517989295004,143.23917938708874,B,0
Heterosexual,D,112.42999441157622,-27.441952461086355,-122.62323216766123,B,1
Homosexual,E,37.499355021958856,55.2377302931275,-48.90261837387608,C,0
Bisexual,B,78.1229764435038,-229.84500563122924,-148.00374428022633,E,1
Heterosexual,D,-106.35501251399609,-109.38143886134637,103.15678434157985,C,1
Homosexual,A,-130.8291624713718,-50.16314040405177,-0.8824470609055363,D,0
Other,A,-39.8249799991629,-5.335662273288101,-54.85029806659395,A,0
Heterosexual,C,25.676827975315458,59.493670949369516,34.78697646546526,E,1
Heterosexual,B,-14.776678503021627,86.42983603137495,38.290345418692056,A,0
Bisexual,B,49.625966786110624,3.9401231717740655,57.76424508497423,C,0
Other,D,-103.20493573822912,75.1727749966753,17.937577005153475,C,1
Bisexual,B,45.62355311761539,30.430817265603515,-182.46464722388978,D,1
Bisexual,A,-105.64794891474124,86.00325301279464,177.02182252396977,A,1
Bisexual,D,33.04531829174268,13.859849609624627,114.98798836751732,D,1
Heterosexual,E,20.431233670704906,110.93119571219287,-120.18782917304591,E,0
Heterosexual,E,-62.47652834960371,-93.94813032738718,-21.336930054241083,A,0
Homosexual,C,-41.44180583187851,-270.09230050935923,55.1684855719067,A,0
Bisexual,C,87.38784193970865,-37.652200702449356,-114.72920293588959,D,0
Homosexual,A,203.3444864743266,-126.29325059154628,202.36940043841267,A,0
Other,C,-34.60005597002582,46.41496753119257,-62.0628744477654,A,1
Homosexual,C,26.224877053731333,-253.530795359928,110.42640441300313,C,0
Bisexual,D,-55.159557590382335,66.60871482218843,53.13852115720902,E,1
Bisexual,C,-1.4388519146562335,61.48494669471215,76.280249202379,C,0
Heterosexual,B,38.085565879220304,116.77216451923056,172.5119869313283,A,0
Bisexual,C,-99.09054841986111,27.555850159303713,-20.41725086417588,B,1
Other,C,-80.33291976215583,35.800627937838776,-49.616437460963105,D,1
Homosexual,E,-127.22470869325666,-150.49587582367653,36.394999228149096,A,1
Homosexual,A,89.15143568138714,67.82601646423808,-143.72176764822015,C,0
Bisexual,D,118.59665574012371,19.841838177900364,-13.082483528789899,E,0
Other,C,37.641616083839665,107.50034412146698,-175.26434217578716,A,1
Heterosexual,B,71.3821223776103,-171.7444919091911,-154.2391605691118,B,1
Bisexual,E,181.01943791272225,-62.590632499624846,-46.9552763507594,A,1
Other,E,105.68918469834543,-1.208510594628283,-34.66013817921852,E,1
Bisexual,D,-190.6173713991475,-95.61726825612608,-92.31126747676458,B,1
Bisexual,E,-54.989223549953245,88.73132147675138,87.97844639598043,B,0
Other,C,-1.2712065069470537,-75.49950351115201,-74.58151935098294,A,1
Bisexual,C,96.64061524627313,8.700509986817321,-38.12062970412497,A,1
Bisexual,B,179.42922188759442,-63.37647553098764,-103.9100719206193,E,1
Homosexual,C,53.88679344326397,-55.247288640927174,-95.32907258451664,C,0
Homosexual,D,-53.55093064062781,67.6172595454781,-18.60550704330181,C,0
Homosexual,D,-73.7062600702626,-111.49650901919254,-1.3757615839228818,E,0
Other,E,-13.160205721893767,94.24411887454248,88.65114048298489,E,0
Other,D,-120.79826688794026,6.106786907358329,41.98784128069514,C,1
Other,D,113.56826172769274,80.8047454142837,102.58559632321891,E,0
Other,B,36.76740820202172,-328.33818828135287,47.30516237413423,D,1
Homosexual,E,-218.58306995126654,58.62663691466474,-70.0946349763915,A,0
Homosexual,C,1.0264050698053373,10.556819769247376,-116.37490285213742,E,1
Homosexual,C,-67.24392994360863,69.15093723084205,33.80756933423037,E,0
Homosexual,E,30.563285179415757,39.95056656028971,93.91622066600374,B,1
Homosexual,C,37.13460777911405,-236.9677815658981,72.9147241632888,E,1
Other,B,-90.38197273282111,-61.91879861493534,54.95408550537842,B,1
Homosexual,D,99.49604012748796,17.578907577312595,137.88334141948587,B,0
Heterosexual,E,-87.28724194694634,124.8654491198323,-75.90815958951119,D,0
Other,C,143.38117856254112,123.8213995563729,-69.22048086121386,E,1
Heterosexual,B,94.71562021135968,-99.4502052259983,154.44598178564905,A,0
Heterosexual,C,128.89853064178175,-219.2848719388843,110.39412277001293,D,0
Heterosexual,B,199.5324843657639,71.65713295650643,64.32208294710168,C,0
Other,D,-149.033356635388,144.52964482653408,91.6628605143562,B,1
Homosexual,A,-4.639447060652306,-120.97549969599683,-24.57235167923133,B,0
Other,B,48.32775436592337,-121.59968657253476,-79.91019165584959,A,0
Homosexual,A,-52.556425139470484,-53.0975025258295,142.65806495382566,A,1
Homosexual,B,-32.288293623985254,-43.85498571120727,159.81850253065627,B,0
Bisexual,E,32.39895243405838,90.65455980390351,-90.86473086314601,E,0
Bisexual,C,-65.84538976189793,55.064783256671525,50.10367435514412,D,0
Heterosexual,C,-7.886102284636275,-41.24649701369101,-85.88359982544713,B,0
Heterosexual,C,122.0472064659656,11.694548533392503,239.49314646980096,A,1
Heterosexual,B,99.06368480148828,129.56615545412927,-4.506790867055723,B,1
Heterosexual,C,4.250413621229561,-153.87290144474747,67.46423474523262,A,1
Bisexual,E,110.75260675514944,-121.13612478290541,-118.92527827620385,B,1
Other,E,2.3017014250016654,-59.11728752416966,111.16252613350078,E,1
Heterosexual,A,33.05890720570767,121.27863333472753,-96.7783430854618,E,0
Heterosexual,C,-45.47956093854463,20.285766309644035,339.39195662152326,E,1
Bisexual,A,8.464249937654545,-134.1072161501971,66.74557374397097,C,0
Homosexual,D,28.214355975919876,-159.18658986438777,124.90096391419583,D,0
Homosexual,E,116.59000346992705,-58.3756075270368,136.0447513047206,E,0
Homosexual,A,-113.42774305873682,117.32192795006628,14.33388915098342,B,1
Bisexual,A,-83.07856617828683,54.46278247164851,173.067093069723,A,0
Homosexual,C,33.96311571561597,-53.37107817246969,38.4627222366356,E,0
Heterosexual,D,21.2458726685123,-18.329644757594785,-2.601285884532953,C,0
Heterosexual,D,195.394947262851,-112.6823623056648,41.62620595544277,C,1
Bisexual,A,-144.03483736520585,231.2466536225934,-103.271836540258,C,1
Other,B,-54.226539241158264,-107.05441134922707,-260.5630154256047,B,1
Other,C,-80.60431667067475,19.280871265777037,29.85432850238348,A,1
Heterosexual,B,10.93653202122381,1.4126396917267081,46.46669135915049,E,0
Heterosexual,A,-11.460535071616142,53.9882506211608,-6.022769479718164,E,0
Homosexual,C,-0.4198243337076479,-145.56546245571587,65.19065964328198,C,1
Bisexual,A,-165.8351147557828,-85.30973933314469,-15.757209150865217,D,1
Homosexual,C,88.87517661468769,-21.85883285136353,-10.190560801887212,E,1
Other,D,72.35120780305293,-162.21419442549774,11.229962369766518,B,1
Homosexual,E,44.863471909183154,-82.57730607056864,115.4105643617132,B,1
Homosexual,B,-66.78585329056828,13.624500479439853,-107.42045932650424,E,1
Heterosexual,A,19.784752374990425,-35.58789914523134,123.48559401742185,B,1
Other,A,30.75453510500088,111.36726647923925,6.220130442149375,D,0
Other,D,36.77719604999999,60.924564982921325,146.26268960536135,D,0
Homosexual,A,34.01544491187369,-223.84558559624014,-162.51625743623381,D,0
Other,B,-15.00494919540182,-58.22288460194331,-37.50461946674688,B,0
Other,C,-148.17037121676884,274.66065000276456,2.2880419710728557,E,1
Bisexual,E,-15.12308785155723,72.20314611592087,-142.44472684613282,A,1
Heterosexual,C,92.99991620584336,16.23400183983947,-15.158638951082262,E,1
Homosexual,A,-6.467503557076859,-4.631341936698537,323.4040441204301,E,0
Other,D,24.44467581885618,18.76083905582009,-47.717838989988444,B,0
Bisexual,E,24.371870291280125,174.85097223954494,74.97740624128275,C,1
Heterosexual,B,15.516232307767241,80.19177570810396,-60.371126537444475,E,1
Bisexual,A,38.168475383833645,17.51685178200912,138.13862811438037,D,1
Homosexual,B,173.87882845154022,123.24414093978973,56.74551063254016,C,0
Other,E,-22.563392695098685,110.07353721247254,128.36831188764415,B,1
Other,C,-3.8015833762904143,28.482574496261137,-39.6916029883957,E,1
Bisexual,C,-72.2784541225162,-93.06770683080302,-106.54076366679874,D,1
Other,A,-82.5447893967854,-176.23422173162163,181.01334613244165,A,0
Homosexual,C,50.78886366416923,-154.96226201554998,91.44997176106058,B,1
Bisexual,E,111.64928678874185,-173.71902592220502,-105.26106328368037,E,1
Bisexual,C,26.279564182491328,7.4800718060844735,-2.079087128425081,D,1
Other,D,-175.4066012289309,-60.7269610104647,-140.31818174739718,C,1
Bisexual,E,-29.87121120884535,-80.99148363139082,59.4003691738359,B,0
Homosexual,A,-124.75648044950674,84.31841609326395,49.95387137144686,A,1
Bisexual,C,117.73587739285357,17.848490600984825,66.01488163030066,D,0
Heterosexual,A,-152.22830394339098,-8.104862882068172,-37.71172458198961,B,0
Homosexual,B,115.16493848749754,-154.31927595735,-96.39244910813774,B,0
Other,D,52.991531069952,140.24448378562067,84.01667691083013,C,1
Bisexual,D,-27.519298961605966,-190.6542180651289,27.18627194134638,B,0
Heterosexual,C,-22.735237739002603,49.8018070024371,122.93719149457031,B,0
Heterosexual,E,10.633900927386557,116.72910923207915,107.14895650082426,A,0
Heterosexual,C,-150.05805124143183,-107.5798275953923,13.979072732024655,A,0
Homosexual,A,49.78876855823802,-31.119721535123723,115.52668174547686,C,1
Bisexual,E,-186.0538843376047,39.71861567864543,-72.6543198566788,B,1
Bisexual,B,-72.91746091089506,-175.50295423089096,108.66322139616946,E,0
Heterosexual,A,105.30948246093752,246.20523352358376,10.510918553288898,A,0
Other,A,38.74261206929502,-1.4732212886116662,-37.40250039805361,E,0
Homosexual,E,36.06530008809807,-26.934142852965543,56.16818496498497,E,0
Homosexual,B,-37.602894974185205,-1.7851704127016255,24.311983414144553,D,1
Bisexual,E,92.38146305084207,38.586105576675564,-9.739604900198355,B,0
Bisexual,B,180.90020084648236,-44.77521778066203,85.50129144669101,D,0
Homosexual,E,106.5453926833958,-80.9542467870209,85.17206936777318,C,1
Bisexual,A,132.08774860006142,-111.08777218581042,-53.396217865339466,E,0
Heterosexual,C,-84.52289566723253,175.32240472435643,5.198451378866512,E,0
Homosexual,B,95.96709378146176,211.93953772201962,145.15314343336257,A,0
Heterosexual,D,117.90084740587817,27.82868292381532,-7.727646144830984,D,1
Homosexual,E,-83.1202257049961,-25.71517997943125,59.69759928342931,B,0
Bisexual,A,-103.62555309049472,-62.012422271134874,57.260415583697345,D,1
Heterosexual,C,-22.410563227875738,-114.85171703320147,-172.32466747077297,D,1
Heterosexual,D,-124.35816073102588,204.9722872472342,21.861063924137603,E,0
Heterosexual,B,-55.769618933713986,5.880498224447335,-259.6162630659951,A,1
Homosexual,D,-146.73155618049756,14.989805028165422,127.45849085445049,D,0
Bisexual,B,-52.1467327113164,-110.81360080832442,173.55123078466877,C,1
Homosexual,E,-54.73786968490825,-0.5326017418063791,-0.7697026004178729,C,0
Other,E,-77.62811575268773,-22.05230638702054,152.33030418886335,A,1
Bisexual,A,-89.79487425703276,324.07408517155517,13.79802624216096,C,1
Bisexual,B,-188.01855224820673,-52.713070603711685,-45.11083077834505,B,1
Other,E,25.298606410512757,89.49443569483513,44.355823392171054,A,0
Bisexual,D,-283.0781352371122,23.631790672481063,83.9820446639712,C,1
Heterosexual,B,10.281372001622225,48.040906599176566,53.90669983660795,A,0
Homosexual,E,88.76580425397893,13.973282178496085,-42.34812375536124,B,0
Heterosexual,A,90.81368172674964,-103.34446144818139,141.96966180095384,C,1
Homosexual,E,273.4211721128252,-67.18292435007866,-12.4292465417238,B,1
Bisexual,C,-33.40925435606042,-30.529243066426893,146.73647426845943,C,1
Homosexual,C,51.89715358258046,-65.7414892569279,-126.04055608038959,A,1
Heterosexual,B,112.38823749266366,42.93611528562923,-111.26842984688494,B,0
Bisexual,A,165.63501303631344,-24.813798939535495,-104.14978806080242,B,0
Heterosexual,C,-19.368987190148353,45.422152409503965,-99.79776208056194,D,0
Other,D,-28.787230749938388,30.79536895593534,21.611322210456763,A,0
Bisexual,E,95.4489303447152,162.0639203966836,77.82035830885985,C,0
Homosexual,E,68.85234181132965,84.87981955703263,-0.3585471125072565,A,1
Bisexual,C,22.841541916905587,12.761443502489787,118.04386324979184,B,1
Other,C,-54.05747663898656,-11.110374813819291,75.38749241721716,B,1
Heterosexual,B,-102.03866799853188,63.17808987225112,-189.4852906015791,C,1
Homosexual,B,-115.5601791868402,0.6032449254662594,61.74599613656685,D,0
Homosexual,D,-38.239393011177384,115.71692048571025,-227.76809688196522,B,1
Bisexual,E,-138.38007087197184,68.37537116532316,112.81495165917018,A,0
Other,E,36.835491635807486,-80.16701546808022,203.3898544115785,A,1
Heterosexual,B,39.95892655698558,17.990131002201377,-35.12558125555032,B,1
Homosexual,A,-135.2451078329312,-46.900765167771844,-95.07758072472137,B,0
Bisexual,A,27.547338210166632,29.74320579201441,212.09349641446474,D,1
Homosexual,A,-97.79513859762316,49.555698491365945,22.979823481748543,C,0
Heterosexual,E,180.63619908332822,130.65330361247027,-92.4700178841737,B,1
Other,B,306.63275180794835,19.383105172909435,-2.2742023276318,D,1
Bisexual,C,-12.810470263398502,72.19725058039056,18.42432750685529,B,1
Bisexual,A,37.361436488153544,8.855499713339174,-29.22198444841247,B,0
Other,C,151.2485536284451,-73.53581821043853,29.867145714698967,C,1
Heterosexual,B,-161.78312011247306,12.795074176065906,121.20806817024365,A,0
Homosexual,E,67.47920480051641,93.3956402841491,-23.01586571861394,D,1
Homosexual,C,57.50360529265417,11.003674458600798,186.54809622276986,E,1
Other,D,-56.133498015458905,55.21724048846709,6.203249621324748,C,1
Other,A,63.42258063208141,85.86081458801324,58.815764628420254,E,1
Other,A,13.23620239354586,-112.50397682948447,-73.79633255998964,B,0
Heterosexual,C,-96.5355305436351,-53.19114373933957,57.80771259824131,C,1
Bisexual,E,68.22911268414946,-28.131102080597337,-68.99348249318491,D,1
Other,A,77.12568595297955,-89.00547285687573,-25.16889330551028,D,0
Homosexual,C,-240.8314576938472,-15.15883737736601,210.07587378211784,D,0
Other,A,-35.56171973015983,-33.59082195139225,-129.54721700391536,E,0
Bisexual,A,-164.19948166412038,25.70891577624713,120.78470801815688,C,0
Bisexual,A,-41.331719528846406,-125.93922035567154,-138.06818679694769,D,1
Heterosexual,B,-7.11491553436624,-38.29414881340586,-31.67470929136779,E,0
Heterosexual,E,10.923718062767465,-161.41864085069136,-18.733742528559024,C,1
Homosexual,D,45.88010323360922,-105.66126606955844,46.210710228534744,B,1
Other,A,128.93307370397662,41.698568251877965,-125.98194721176542,C,0
Bisexual,E,128.2278048537357,139.67929694771792,-14.927577003996973,D,0
Other,D,-96.25098391749685,7.2980502413657735,6.775379780117952,B,0
Heterosexual,A,14.246725031667642,18.057855704955767,11.517975046488623,D,1
Bisexual,C,-75.64078325003685,31.245720251921465,-66.24707346312664,C,1
Bisexual,E,8.448227374813058,109.20961982769622,111.73080071203543,B,0
Heterosexual,B,197.55859236973308,66.10918030216058,46.672752222675115,C,1
Bisexual,C,-63.78042100200224,-94.07074607279463,-54.80697384578759,B,1
Bisexual,C,188.52658593493786,22.845240950730997,-11.68925101351179,C,0
Homosexual,D,85.58674532767692,-159.80795462720238,4.471402004634551,E,1
Homosexual,A,-64.20932711509832,-104.73037573044938,-22.05549957911591,A,0
Other,A,-205.46323997881132,55.91580428554742,-49.537364537305464,D,0
Homosexual,D,-130.94156843665215,11.35954905732483,-6.369977452110458,C,0
Heterosexual,A,-62.95595338017744,-154.73544207490252,-80.15744531017181,B,0
Other,A,43.26615952463308,95.05526173595678,-122.54594624891877,D,0
Bisexual,B,62.074709542643724,59.95321144987261,-76.21270831972421,A,0
Heterosexual,E,-71.92386431357252,-76.77340484856165,-163.4704993454954,D,1
Homosexual,E,-47.844076375435925,-79.702847413653,94.79075925503827,D,1
Heterosexual,E,122.16824384858836,-144.55367740772164,-100.88572688287711,C,0
Bisexual,D,-116.26261276439813,119.8985426196014,-80.64188627441644,B,1
Bisexual,C,-142.83021001068067,151.7304392093181,12.852645970912002,B,0
Homosexual,B,69.16252630714702,-163.06696638741306,-68.53234847032766,A,1
Heterosexual,A,174.09239925411578,39.427144241016,-112.27553482588337,B,0
Other,D,128.504872833776,18.888895852940447,143.33861014417283,A,1
Homosexual,A,-155.11116260214536,143.64707355061518,99.53865257555931,E,0
Homosexual,C,-11.707356107902077,-136.19662196494946,3.3325739587310443,E,1
Homosexual,C,-66.42927547606783,36.628674910820536,-78.5608582754096,A,1
Bisexual,E,-38.90915720287705,41.420741847583706,-83.01606429784218,E,0
Heterosexual,C,-114.18052663271648,80.97443677727055,-50.29852185886813,A,1
Heterosexual,C,49.46749390015506,70.95534058512965,-97.1353882490532,E,0
Heterosexual,B,111.22168284935742,85.42253675609528,23.707158129993708,C,1
Homosexual,C,-57.19230943821331,75.2757642132903,-106.20412411202452,B,1
Homosexual,B,-53.7807357168695,184.14923645368023,-161.89298455101803,E,0
Homosexual,C,20.805554853140002,-23.431455412464096,-73.88664526763107,D,0
Bisexual,E,-53.21110740295634,-94.821631882237,14.467717664908317,E,1
Bisexual,A,29.199736699222743,-25.62651748505274,88.97064490880871,A,1
Other,A,78.78049170792711,-5.220036548720918,-23.939915635202976,D,1
Homosexual,D,67.39365809034025,-63.093413631737945,39.35950916965926,E,1
Bisexual,C,208.39954550909025,-123.07705573072471,-3.456659168060801,E,1
Homosexual,C,14.824644116672713,4.213906086667523,-28.87847883439138,E,1
Homosexual,C,-98.32386783207095,52.6537532719803,5.026118212372391,E,0
Bisexual,C,-44.96593239832209,-121.7190564405608,67.6614787426902,E,1
Other,E,-46.95672533909426,124.8297243685943,146.15132574835584,B,1
Heterosexual,B,-82.41852403469521,-64.22955418460099,87.0690505522105,B,0
Homosexual,C,150.50824226792386,177.37463786036386,152.13569294123363,B,0
Heterosexual,C,-15.286492449021258,-170.13768867201273,-9.524583761521805,B,0
Homosexual,D,57.76402279459646,61.95867525905017,77.57145354943434,E,0
Heterosexual,A,45.487793690870596,120.31235570083203,30.957706468627965,D,0
Homosexual,B,148.89511726847587,-24.76106188879303,-9.215347424308689,A,1
Bisexual,A,-166.66515040059704,-275.1616595811457,71.15403480140063,B,1
Heterosexual,E,62.76085843293559,133.90262044893748,123.43150888720331,D,1
Other,D,155.39397536138404,67.08620284168182,8.178776752505552,B,0
Other,C,77.1271105375348,-80.38019110143492,-135.7178983192326,C,0
Homosexual,C,46.69066587746264,-72.28312033059953,-56.13870821258141,A,1
Homosexual,D,86.46128441778853,-21.46189698189,-7.022585865856619,A,0
Homosexual,B,-133.94264740904313,-51.16918980227073,10.234682832275633,E,1
Other,A,40.189758793677214,-82.7224481394633,104.31674388185182,E,1
Homosexual,E,-17.349913448184054,26.706068251823634,76.99347038024942,C,1
Homosexual,B,-125.20280171413025,-4.841118604409926,14.690368321415939,A,0
Bisexual,B,87.18022234340147,23.957243540716167,63.88746924582307,D,1
Bisexual,A,64.27313621072412,38.93835121730066,52.18103400055855,E,0
Homosexual,E,-64.76213969728526,-49.69103818839164,47.51019048222941,D,1
Other,C,-62.32262407862541,-153.9399433358581,181.6953124086672,A,0
Bisexual,D,169.6216125326122,-106.32527802364666,105.02291373486399,C,0
Other,A,30.055782757370437,-75.41318090697345,57.00679780095423,E,0
Homosexual,C,-51.082030129588986,-83.30614110928148,-116.17064791639386,C,0
Heterosexual,B,155.12408403726312,-15.426791711347143,-170.60905718732502,E,1
Other,D,42.874999756404364,-63.46756348715621,17.358270862138568,C,0
Heterosexual,C,83.54232730682044,169.68280022715226,-28.192076717038134,C,1
Heterosexual,B,155.5410916778303,-2.765199728301554,-67.40845608596561,B,1
Other,E,211.77487447883766,-139.86288792821162,237.44507087105166,E,1
Homosexual,C,21.204979237978886,5.537043763921659,6.924590341840102,B,0
Other,E,191.80820909946658,48.18004595023756,-35.30245259743357,E,1
Homosexual,E,-121.22736008412456,-77.09260596199027,122.95057887638244,A,0
Other,B,-94.90156804051193,-5.22992935666099,71.33947065564323,C,1
Heterosexual,E,12.851121037470262,-72.03525909169694,-132.79955012039045,A,1
Heterosexual,C,44.31396985377509,52.34164456030401,-110.69600626675731,E,1
Bisexual,D,-45.30031143227977,32.71435431765911,44.28280401040803,E,0
Heterosexual,A,36.52347046023255,-6.594384485576087,99.09722156796968,C,1
Other,B,-38.12982040790957,114.2875260248813,36.66548001562436,C,1
Homosexual,E,20.546839569929208,64.10761867382718,192.8429299692582,D,1
Homosexual,C,77.2305509701806,-86.84213165549521,-106.03130290419385,E,0
Bisexual,E,-101.72769179724138,19.51834086511603,-10.66239832213186,B,0
Heterosexual,C,-32.96595138337421,4.034329249770136,39.700011917119454,B,0
Homosexual,A,159.6832615157255,-87.77200387547445,-89.17595784542577,E,1
Homosexual,E,27.909939877008576,-40.21806979111575,58.47005166299607,D,0
Heterosexual,B,55.75100077174617,-87.12836181493245,81.39880987160831,E,1
Heterosexual,C,138.69749116436475,-145.1315485650468,1.1716639402325904,E,0
Homosexual,A,197.52519230668258,-2.164454288111231,54.46874854044083,D,0
Homosexual,C,-28.046622681610657,-112.30241746368243,-145.752184632646,C,1
Other,D,64.00766521953226,37.40274619692448,22.936660505746516,C,1
Other,E,54.62712763000964,-34.11954694520219,11.106347355290522,B,0
Other,E,43.24043604303073,-36.342924093500564,-35.49550116707981,B,1
Homosexual,D,-81.41338721432635,7.311257565036221,-82.31769059476626,B,0
Heterosexual,E,-53.09920880973156,-22.891924952698385,85.87199513435613,A,1
Other,B,-58.6274012478588,66.87160076805517,95.62013978768718,A,0
Heterosexual,C,-54.39562072750005,23.052978256568547,81.09258648628675,D,1
Other,E,-27.867139834784023,195.6853557406067,-24.001039001310744,D,1
Other,A,130.15823816441164,-88.69881535044675,-55.98171531769697,B,0
Homosexual,A,10.227953575036878,71.10030397606306,22.56966067358495,E,0
Heterosexual,A,145.14799777963404,159.486267267359,-84.08135921141934,B,0
Other,B,130.06559206097745,-65.47694016811518,-85.56676168661593,D,1
Homosexual,B,-89.33218928545747,56.79783986709138,-20.1318376242369,E,0
Homosexual,A,148.98405879772275,-13.907105744399594,-65.59493321934804,A,0
Homosexual,B,-82.31394221116828,110.99776724806752,82.86059308371874,B,0
Homosexual,C,-68.02642109189183,-160.64025398816392,144.6689633276443,B,0
Homosexual,C,139.21525346009935,171.1464145673796,-56.87932352525824,A,0
Heterosexual,B,-5.58708360832245,-188.56250268595525,-37.849031405008084,C,0
Other,B,19.13938600838109,-122.73001909045922,-46.968259375166774,B,1
Other,C,-118.55620304244742,136.41801153665983,49.78312812148495,D,1
Other,D,-43.794073786890856,-237.0016349167784,185.26465970513127,D,1
Other,A,-192.69249969514118,42.27168422430114,-108.77514466977472,A,0
Heterosexual,B,-4.266379444577746,-79.6761813527943,19.831018614639518,A,0
Heterosexual,A,-167.31257595264873,81.71531564934506,52.36869963372626,E,1
Bisexual,D,166.07151196443345,-105.91899526247563,2.95715731986614,B,1
Homosexual,E,74.45888354535337,-70.27206277119679,-18.26548741495068,A,0
Bisexual,D,14.594387066565723,33.464155969675595,-70.92702533916366,B,1
Heterosexual,E,56.777165294460765,-37.41370801056613,-119.83255779608315,B,0
Other,D,-9.664577667213427,3.238352552532269,-50.2745362280307,A,0
Other,E,-7.020915527395416,138.46125799779597,73.54327042806753,B,0
Heterosexual,C,49.41898656093425,-226.62351907232426,254.4363959134983,E,0
Heterosexual,C,15.557441975430336,-18.43644276246745,28.67233644245111,E,1
Other,B,68.61108142905614,-32.92802844762551,-51.14410601854375,C,1
Bisexual,E,-99.80671182933213,89.51809562709245,59.60230724346134,B,1
Bisexual,E,102.21437918511424,-99.56569070482557,236.2729796838079,D,0
Heterosexual,C,-96.36877958472455,-55.000216779456764,-2.4921629879002816,A,1
Homosexual,C,191.01222307198265,11.818795886955716,-25.097558972484755,C,0
Homosexual,A,-77.91423264710329,58.59040958976875,14.780582464545086,C,1
Other,D,83.74673444297991,-193.17691200558824,-197.79783769085253,A,1
Homosexual,B,128.00554031524968,-73.14062310233548,-109.10752248158092,B,0
Other,C,-33.151765165401855,-20.494142114623966,24.100685973373178,C,1
Other,D,88.17629163383029,39.04684567152463,49.98553680880422,C,1
Other,A,55.301689624902885,77.59873858943966,99.14657764877794,C,0
Bisexual,C,6.7208210477488635,-98.72393671254498,-63.538328492162854,C,0
Bisexual,C,142.3066332269243,75.56216766720554,-67.9140999878841,C,1
Bisexual,D,73.58025033533825,37.73182838490532,-88.01049039186078,B,0
Bisexual,B,-16.04574118224549,-142.80081261255148,192.93171011872394,D,1
Heterosexual,A,50.41568556708186,-49.529821904040745,50.09230762989954,D,1
Other,D,93.27936629682434,-19.419353662184253,-127.92586812748938,C,1
Heterosexual,D,25.98478321539312,7.159841424463904,-31.816529917150927,C,0
Other,A,140.61780216669555,-47.60213894777289,52.1914441382742,A,0
Heterosexual,C,81.35338167270065,52.38412126781537,-96.184155904994,B,1
Heterosexual,A,39.6819995908234,-169.171284963974,58.10737576767475,A,0
Bisexual,D,97.36329383759146,-145.85350855344578,84.91508842991935,C,0
Homosexual,B,4.333265253219469,125.97104193537278,66.42575245778902,B,1
Homosexual,A,26.03373016380022,-90.18668446681274,-93.12350514451009,E,1
Heterosexual,A,180.96495187159468,-5.8665054150536715,-174.43223270191203,C,0
Other,B,-69.91576604253412,150.30558067729723,-202.79050684180194,E,1
Bisexual,A,-162.17329399575925,85.19027238112454,-86.65011088573253,E,1
Homosexual,B,-99.16627507395206,158.5950557943856,90.77428845531958,E,0
Homosexual,A,23.07312489243783,223.7554843922619,54.414177224359186,B,1
Homosexual,D,-115.60668989259426,-58.2310007478471,50.80938596592759,D,0
Other,D,-114.5113517023423,15.700603245631939,195.79085727699592,D,1
Bisexual,C,96.65258832202237,-67.07438113583206,131.8414027091594,C,0
Homosexual,D,92.99151465595537,225.01937284371166,-105.98661079064439,B,1
Bisexual,C,151.8959195167947,70.51526275052943,4.642668071246744,C,0
Heterosexual,C,8.26709756571143,-5.968839067377841,6.8792037290147325,A,1
Bisexual,A,123.1236565699219,-72.19014607270617,79.45236246955723,D,0
Bisexual,A,-8.775408093970036,30.056879172562123,-163.21236921218647,B,1
Homosexual,B,-1.4698779012301102,-99.84394899513363,22.36659863256114,E,0
Heterosexual,D,-89.06539108267745,65.73542735945638,127.70076341542682,A,1
Bisexual,A,-24.2140849142891,-10.389351750144804,27.25751319706491,A,1
Other,A,190.1148860929812,-2.2694535430426344,111.14189686294327,B,1
Other,E,90.01331799911766,79.44363811466623,-40.09498144563483,D,1
Bisexual,A,-231.73962529491013,104.67305630616667,153.19463927594,A,1
Heterosexual,B,-128.45590877808968,-63.86318506141223,-26.097417008963724,C,1
Bisexual,C,55.56644596945045,-59.84526840075565,11.738338156956242,B,1
Other,C,-161.83629985580984,-64.10677490264518,41.79776188650441,E,1
Heterosexual,A,14.712598725484206,68.39514536988062,-36.009980608324824,E,1
Homosexual,D,-4.9378043279764245,188.5384060673949,-153.54447772887866,D,0
Heterosexual,E,98.4818744837773,114.56974312920048,-85.69589323418185,D,0
Bisexual,D,-30.146506832448054,59.99127256215948,-139.64019953854415,B,0
Homosexual,A,-78.26182803134894,-125.69244972908781,-147.67579354168487,E,1
Homosexual,A,27.069159503853225,-75.38912546657781,57.99721501180293,B,1
Heterosexual,B,22.467965318334965,22.55966237862342,-20.070312983365035,A,0
Heterosexual,D,-164.53632301119632,68.12708354113626,63.38783243713456,A,0
Other,A,-72.98339580247824,-3.608190718652392,-77.46760918657762,C,1
Homosexual,E,42.687230495117106,-41.15079525262008,-63.617373311340266,D,0
Bisexual,D,-107.17137897670072,-1.283835186550908,41.22453131723353,B,0
Bisexual,D,-155.84899171880744,-50.77789733999117,214.96615494365244,E,0
