Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
F,D,-175.79914659224644,37.45838847747751,45.16712066760591,6.899464049200664,E,E,-96.95076568010352,149.21109402242402,E,19.216814152547204,17.04435528343766,-23.612175282445527,C,B,1
F,C,34.73757969351185,-106.76366873526533,103.87002647349333,-15.762336098351994,C,C,-46.42274195714473,-90.06211275565276,D,96.64955976025999,-128.73572437233221,-123.98437681811549,B,D,1
Other,C,94.14532202245238,-123.54204360213188,68.37787083229367,-37.20176249473165,D,E,16.073275515243495,54.53260946053889,B,-132.53612640426476,136.8424044640965,-91.62822839498116,A,C,0
Male,E,7.185088907881669,61.17520787798466,38.11143394788089,-49.257406649934964,E,E,164.11434821998336,-80.85627901273705,B,-203.0669935452415,-7.489522160883035,120.09586910893928,D,C,1
Non-binary,E,-3.080008503120953,46.03681686763291,-5.583372370315016,51.95944882654088,C,A,-153.778479136106,26.636861742915098,E,-136.259687611719,45.972050311864365,87.0356225183144,D,D,0
Male,C,69.89246424495418,-153.33346279985224,318.8592563283835,74.92744462944555,C,C,-52.61014083259544,6.910056308223925,E,113.19738793846854,-22.512064112764136,91.8786787239951,E,A,1
Male,D,-33.47962282940405,-87.6130043129125,-13.70262722283294,-306.83385799742223,D,B,100.4107334521982,-0.7433387926190393,B,64.81218535504343,225.17730221645454,-10.38910835246979,A,E,1
M,B,-52.70786544800312,29.618471542116147,-15.941066329152594,-102.57518841795942,E,B,4.135773825341027,-100.39235690626312,A,-52.39770932187222,83.7649103454915,-30.83195536344932,A,D,1
M,D,23.383458641986255,-132.80782916371624,23.52427119809089,201.9772815473865,D,E,22.15607971946063,-259.89261720512843,E,-13.426314427865252,-55.4372910127107,-84.63883595048777,D,C,0
Other,A,-0.43076750033317224,-10.07017393703592,78.00289155337526,202.0597972935573,D,B,47.840567925847324,-7.4893101262593325,E,137.87990072649862,-120.10095196997203,107.3536455520469,E,A,1
Female,C,-29.82891729500165,81.91477441744036,-29.954368257867547,79.37187456083095,B,A,119.70541345501691,9.430826823908275,D,19.85583111187987,97.31668756020326,-5.560420434331349,E,C,1
Female,B,-166.49223908749832,159.9927367603292,-64.60331013764974,25.400938245136444,A,C,111.90869704001874,1.2196831684601943,A,90.37938684984694,80.05854360020362,-12.020059455477512,C,E,0
Female,E,-89.71631140583258,91.50129494714076,12.688578134872582,95.37761948833034,C,A,-43.73797011560158,-198.00234498726675,E,-51.59691316425388,-59.62437960352067,-37.9237337691694,B,E,1
Other,D,94.72425720026708,31.053383861011014,-134.84034694638285,108.42872624632855,E,E,-7.9715605897648425,84.72662294722808,D,2.4892475639009164,-47.39932652779991,-139.46085869536643,D,D,0
Other,A,234.4861045150352,92.33641798921684,23.170197342616834,-166.86004139120683,A,E,22.226428037378223,79.05582703858191,D,-89.4521016607684,-43.97634563480721,99.85160088766159,A,D,1
M,E,-2.4533940956132496,-108.26069421429236,-209.34545677071372,-38.72284410683859,E,C,-113.86398987434625,160.87077393991711,C,-14.517780436828733,-127.45195905190765,-67.65256440485129,E,A,1
F,A,42.6856576597368,2.0634805332711057,-156.41713222169312,144.76115569043537,B,A,-20.75170252077184,61.29132842634738,C,165.07939821454258,164.91851538733115,58.24236851898949,E,A,1
Other,B,150.9242679378756,20.46926481719745,100.64016019372852,96.96855967226583,D,C,44.01037249167656,-15.731763744580924,D,63.52356391541618,-174.31470538368393,-96.73519516658426,B,A,1
Other,D,-144.06701016984505,-8.664472652210787,37.39666274803167,124.41093720507537,B,C,-94.0871307071522,-65.5469336859428,E,-12.020657828157532,5.832688171383049,-124.99753960951332,D,C,0
Non-binary,E,-69.82737652514291,12.703918102100998,-33.419100871952224,178.87473586861103,E,D,5.999521292773691,2.576179303545197,B,203.3887135088118,-75.05317410982042,57.088685606511866,D,D,0
F,C,41.994452607447194,-86.12050118218276,-20.396826623106996,-48.90493973137101,A,C,149.3368256774371,95.17867540753001,D,-98.42017685633229,-23.254357509543837,-175.48219557105648,B,B,0
Male,E,105.59772752599645,1.075665284036512,-138.96756494946402,-13.884507437166905,C,E,6.468891118406668,30.042807698071538,D,-216.24213258682823,-169.8369543594143,175.24424461807973,B,B,0
Male,D,-69.6630486603357,-77.47297650240735,67.06151756381095,-98.74965414619219,E,B,107.89877514088543,76.01617025516245,A,188.74891857527965,52.179454856164654,-4.749118805254599,C,D,0
Female,A,-85.08639844964259,41.4091290814563,-5.768695776794605,-16.38152976740476,B,C,-22.787815952723207,105.90590068016019,D,215.20558012198032,-48.03260846594104,224.05262119006744,E,E,1
Male,B,-98.78014901612457,153.0975585692439,128.21723900953364,17.910779293062774,E,D,147.17688017496832,-30.983346596237194,E,11.701978606564634,-47.00820197880208,31.337915055687976,E,A,1
F,C,-34.8341550007216,99.3632962623974,-86.35447038647695,63.40232126133974,A,D,25.300850919885843,-158.56283527597986,B,71.70084027007137,250.11059101979205,107.65541471873203,B,C,0
Male,D,-33.48190232097619,105.89681264111152,-67.84935095535093,31.37547273516665,A,B,-120.63619517204481,-31.510639839055248,C,66.1969125331953,-81.6631777232375,-237.14781443781524,E,E,1
Non-binary,E,107.93167357199212,-69.0096754108713,107.32275718899376,-55.33033770728195,C,D,22.83444334178271,25.66217836061681,E,10.268320303252942,-144.7937723223513,44.989659003979924,E,D,0
Non-binary,B,6.372098195359771,-145.001545086112,-84.1590410735735,180.1380181480076,D,C,-44.335542232241195,107.41589905497375,C,10.273176650284018,-55.183948810063896,159.28520447581982,B,B,0
Non-binary,E,-39.03630168663659,89.33448729748845,-135.69824226610794,55.16610700199212,D,A,-56.099693180444156,9.999057768910298,D,-48.119645486992866,-57.768893095606785,-32.258538842939046,B,B,0
M,D,-127.97074334441851,-0.36489846308639295,-83.78000030727043,19.910676136653986,A,D,24.999669143155792,59.418235203482496,B,122.48878992451199,18.14705765639,1.0019240771720455,C,C,0
F,A,176.74033771755623,-57.0115579219046,-141.53976031151169,8.133147925437457,C,E,45.11504830190789,-46.962434491812026,B,-167.28894656750248,-77.0312945219307,-91.98235814781304,E,A,1
M,E,16.68045598896274,-139.54886260369682,-78.42984617589718,62.96400590480755,E,D,-70.94301738687714,-144.99328633717298,E,100.62454084874364,101.99423967251553,10.3256237439517,D,A,1
Other,E,-135.17868882903005,-27.51365326578516,-122.61342838306885,-196.61011304028082,A,D,-27.152333233796384,1.4233948315620848,D,-10.698944518350727,-79.26070081249138,-97.34684444740034,E,A,1
F,C,-153.4481764647371,-20.17577699895174,-42.75535966031613,98.66716639854167,A,C,-142.66251357999084,-42.44278966472071,A,11.496622804496818,37.00282820477958,-40.666810235012576,E,A,1
Female,A,182.95521493276988,-23.15062303825685,-61.518085481466855,-25.83781250534073,B,C,135.77789724129295,2.6314000342652086,A,61.67047185247792,-31.52779920255989,26.0911012817904,B,B,1
F,E,-69.66547892433665,88.8196349233447,-33.287864003176736,-82.05368318760321,D,B,73.25034144551064,1.3859680479798535,D,127.25708905987942,-2.0547144079647697,238.66113133553063,B,C,0
F,E,-225.56407381326653,-128.36188667166752,3.018938035559391,21.36290157686959,B,B,-136.14070175253923,-8.89231505591849,D,-223.82048044142712,-108.59364293846502,-33.97405911486814,C,D,0
Non-binary,E,119.76147721519696,17.16813840822427,226.25344779925513,-71.86899732465426,A,D,-52.378557663067824,-119.46410419035303,C,-158.07788600812574,104.55893882805205,206.46419521196657,A,E,1
Female,D,-26.254389688027885,-90.7196543309857,26.623094370492034,113.5970381674269,C,D,9.045856145832214,130.83971408529356,B,-21.805506911035486,-33.93734273258862,119.85670467243499,C,B,1
M,E,23.508602071437807,27.88234738893595,-46.1638788916137,-159.42411477642588,A,E,69.7445036315415,131.85707480157149,E,136.40126960361303,-64.94890535858666,-76.56181646302595,C,B,0
Non-binary,C,-49.40448282746226,100.76730925571997,118.06358078132722,116.32675824480283,D,B,90.23695043051185,164.12277025141793,E,-100.20905908434416,-6.445069410173075,85.36337977717885,C,B,1
Female,B,161.1202592895747,23.93327459018727,14.612903915511385,-120.34897520774761,C,D,-69.75133374170784,-102.40984070909265,A,-28.820097268013583,167.6706426956949,177.5188253778325,C,E,0
F,C,55.23272351363069,23.755373700218353,-174.06256963354716,-233.12063327487132,A,D,113.90776097975588,-22.917209371217435,D,-210.37308711333145,49.069723899574484,19.84265708621357,E,A,0
Female,A,4.797184526772417,104.61824879201826,-29.946636330067083,4.785740070210582,B,A,113.82476529107225,-225.6220413948154,C,153.37174690437237,15.045105331557668,44.251395183098815,C,B,1
Male,E,-58.04907188349442,-49.98231084538709,63.78140719004672,13.703688693290763,A,D,-207.65712232378374,129.3634675581216,B,-101.01543338237735,-50.95693113973439,-62.11801948311118,C,A,0
M,D,-88.01022025448165,109.77717293149185,-96.36715163360282,42.991501607415785,E,E,19.499986926466697,198.44549154848744,B,163.3760874225495,-244.19086038179435,-253.0369790924572,E,A,1
Male,A,111.11337834097282,-17.873332487704896,-8.963704807095517,14.259405980359771,B,E,86.89330437537592,165.9400904129538,A,9.861176822842173,-4.618459985009733,26.853734156252134,D,E,0
M,D,83.2306423622691,-125.385852887422,150.85417164359103,-26.816116392419797,B,E,-1.814922090794347,-27.257829950795177,E,69.84211438439083,-0.9092923394477644,123.87859030694824,E,E,0
Male,D,113.36357662422583,18.60707353462555,-34.18575383851501,65.55409875756503,E,A,-271.18868003483334,101.0996625424927,A,72.32307081187446,-59.679779082580886,-46.770919796717145,C,E,1
Other,B,-242.21384040595177,-166.76386213516992,-139.7262044712051,-40.52540013411654,E,B,-56.64136164925587,138.94594422712632,D,56.34113952797423,28.530213291064427,213.3527108409887,B,E,0
F,A,-2.197820078869979,-38.56908720332506,34.37878079862483,-68.90145880486983,D,C,-113.6467148623352,58.96997421032167,B,12.308897050241994,-165.302431556588,-34.912509900616556,B,C,0
M,A,47.40711947214908,43.35395983966352,140.70883637112004,198.90270347170664,A,A,-66.61306356413125,-136.84418303771685,A,-40.99357353367966,20.738302187627244,-145.72735304491852,E,A,0
Other,C,49.15763126360129,86.76627814811168,89.76556540400273,-23.864344311107338,B,D,-96.08530040251459,95.57482866056317,E,87.19169925659894,103.69425493739098,-24.16694085123068,E,D,0
Non-binary,E,145.37522206751055,106.42096566010166,-141.2021696048402,8.897665606042159,A,A,36.169970840562286,55.97668663209001,D,-63.43574342635142,-92.96352869511091,52.7060834671306,B,E,0
Other,B,67.71680831324666,6.594886582214994,103.26057584591564,129.07804533464116,E,E,-55.56687462941474,-108.03233977285416,B,-148.63153786624065,65.49040613887244,81.57368109101796,D,B,1
Non-binary,C,-84.83203584693817,52.16128594200704,-46.71388789143201,-44.75525737297834,B,D,86.408805892971,87.95627561439792,A,-6.705427433574564,-135.14920719270503,-54.9137716509158,D,A,1
F,C,-138.4046389159195,-63.32527517391653,29.941787764367028,26.757855100117357,E,B,-45.358160312082916,-27.75506103256008,B,4.416422903908353,-59.95371740060901,-38.48600316710126,B,A,0
Male,B,-120.82566896340214,56.28502356659739,-37.118149921312536,-100.886686516656,D,B,-11.328378987399228,133.0859631650848,D,-80.15250052389918,-26.292742446681622,45.27870986075506,D,A,0
Non-binary,B,27.180447269384945,115.85923059754688,-105.15762102493518,-36.70897595539052,B,B,74.603147841105,10.392792148701878,D,-116.27470225335313,-43.80763043537447,156.66669362420205,D,C,1
F,C,160.03612687692467,-169.70765354762995,-211.3923952018417,-4.873733319500017,B,B,-17.1027919046015,76.39865949746361,A,-41.51082821166739,-84.13769780701405,-60.224262169889556,E,D,0
Other,B,12.918195201538898,-187.40270508480296,7.023476004073963,-101.80301903304789,E,E,186.30140205346234,-56.87963703216211,B,11.813627543127946,37.82083446727283,80.71178192886485,E,A,0
Male,C,20.955366460923724,78.470066402378,-3.606551055064628,-103.57509256654282,D,B,-28.356039367128417,-100.2705162471518,E,200.52596385038922,178.02963615742354,58.96879279553345,C,C,0
M,E,63.65748668107645,-108.9081747280169,41.0164732803083,175.62348261685364,E,E,119.85909825470212,-209.5565071771492,B,186.93393758801102,167.54127633402413,-40.21052130300928,B,E,1
F,B,-97.09817942979952,177.46382682420315,15.569512368209526,-119.90642623822221,A,B,-132.49425218571645,-163.19707459270452,B,37.043611098980655,48.37004291444582,24.609357338549316,D,A,1
Male,E,-68.59084965367896,39.794392603389575,-19.8558368023685,-20.636336382936392,A,C,65.11501987737041,147.48104346993418,A,149.93432158730792,179.54638327205913,-146.27763368086087,D,C,1
Other,A,-39.206034064699075,42.003587118096476,89.06935257016555,-90.0713667242985,C,A,-81.17641444484359,216.96824741926818,C,-113.38739102560463,128.6563347369352,-56.75335046060004,A,C,0
Other,D,53.27619943875216,-265.9710458169555,-66.23529951517149,50.37913356590632,A,E,172.3354562548943,-59.479155736420694,D,-145.28454584791245,61.47038038479125,-173.17515413949266,D,A,0
Male,C,-78.87594481062898,-41.040392058614124,104.3806517846512,209.85762092190586,A,A,-98.8522747696027,-99.08368151807652,A,-147.36089883402823,-247.87860262013606,31.792221871038624,A,E,0
Female,C,57.70945920991546,56.70141498685513,30.165501870562885,-113.5009048328974,E,E,48.2580983772715,73.14464523628855,A,140.40186760505046,-123.17247745507227,140.99331027185212,D,E,0
Non-binary,C,176.30124319549685,-62.609494030246026,93.67586600382828,-60.70767497636338,B,E,40.932646525425156,172.52956175975493,A,157.18032876361136,-99.38188729975637,5.24687005915887,D,C,0
M,A,-45.12667090574819,-28.806529530581194,81.44028396698565,143.47674097687323,B,D,166.42191265350198,-57.0287286615629,D,-47.59903961924977,20.96650899946652,-66.08157757997152,D,B,1
Non-binary,E,-4.536331319824017,-61.79349855498501,18.47874318912815,-50.30871702578082,E,C,-56.114454931099054,-144.72071652832472,A,-56.90369581303387,29.632524852035914,-0.19166250237455665,C,E,1
Male,E,25.456712868425157,55.069948673296246,9.757839409374945,117.08293738678015,E,C,59.97807786478708,1.6887856138688946,C,-158.88554140562758,-33.56633243612333,105.10727389340025,A,E,0
Male,A,17.291849686254157,22.025672066354236,236.24276577599295,-55.6694989642306,D,A,73.74905617545016,26.122987843666145,C,-11.13124743767138,196.23384091534115,132.14562898986873,C,D,1
M,D,-112.15552736665084,108.95777359518341,-118.12975875664122,147.24204605562585,A,C,114.04946435996004,-47.299441904989926,D,-147.47904381827212,-100.07836866621886,17.038376304440035,D,E,0
Female,C,163.11750419540033,-38.79709747650439,88.12138839025579,-56.49535731145833,A,B,44.80576458315331,-75.09129886289865,D,61.852092783955605,-82.61721103139405,240.70518246917834,D,E,1
Female,E,13.314381773007414,-3.173541942811628,-62.46821299814381,124.13696118077885,A,C,17.238700703525232,35.16124229213295,E,186.7736048641936,211.93309804090964,-68.50140757522409,E,D,0
Female,D,-70.74442686233196,-24.072364963955778,-102.09497595156269,15.378216014488736,D,B,89.19805807469537,115.95748288404475,C,38.44491990373325,-8.226026085093682,97.52887380347124,E,A,0
F,E,79.82040710000015,148.26687194287706,117.21135935232769,51.849159680729606,D,B,-301.41578697912905,-84.48717302053763,D,127.31080024265313,-15.46950249044323,48.42296938734836,D,E,1
Female,D,23.377594837689248,-6.321880962662048,-39.44090756624213,153.41352509160134,A,B,-122.08883431595076,159.3254232200682,D,-2.970269852825286,-1.1530556283852076,76.36739581586838,D,C,1
F,C,135.6606426673431,-76.69453417783767,-157.4025546222678,-17.60238552907466,D,A,-55.924475634712486,-111.86157727461547,D,179.26590669240437,125.71008980619006,-1.8565655876540361,D,E,1
Female,D,61.34809347930757,19.68428850388397,118.53509323053362,115.94839004988475,C,E,135.81608930037515,-53.50504501012894,C,34.90086912225721,105.59003659569134,-103.2358391960003,D,A,1
F,C,-106.5483230140661,44.926992999319154,-40.26113286199843,-138.11266078010084,A,A,-103.53213554892031,-73.77764620124887,B,161.7599413852266,-86.5672546292338,-133.39935258490203,B,B,0
M,A,-65.15730775719587,41.84989788791105,106.06160965806698,91.19754413115531,C,A,155.7848050924731,-1.923740833364495,D,109.51822338673823,-244.68142090372118,21.613791900326675,D,C,1
Other,A,61.13819741593264,-107.80617715036553,120.04335429351971,-153.93932023528723,D,E,-166.8163069714622,-22.020784695580478,C,173.44882450306122,63.61555278620384,-52.064885127417035,C,B,0
Other,D,-33.626615442861905,30.283597794945383,48.52286426335372,78.6818786245851,B,B,-24.79488941032074,64.95512230514488,E,-1.6261567821912322,72.81069404054847,-0.5579684236183311,D,B,1
Non-binary,B,-71.58819048820118,59.817163864599976,-98.9753909164052,110.87971639775273,A,C,-139.2872607201047,-35.722567900335235,B,-30.442297842290106,16.708940876883755,20.94233819454545,A,B,0
Other,A,-39.35864653360656,-92.53395395252042,121.17500632633846,-64.02273781568823,A,A,153.24511876258958,-65.31229326946952,E,-44.42996018882564,-36.44605195956524,-131.59488473557292,B,E,0
F,D,149.40220024721478,22.104773927730736,14.36829019481223,-64.63596184560629,A,D,-44.54451902169585,-26.642488675166202,D,90.51557411244731,153.787520570281,19.60306626377499,B,D,0
Other,C,71.62793253184714,-4.3808976547989955,120.72505070782653,97.15741878419443,A,A,-23.697010329879884,-139.82433500694236,A,-90.911766449622,105.9606287263291,-24.218716161141213,A,E,0
Other,D,-89.22595273301711,46.6884681368408,-159.44520160399048,-90.48343316464704,C,A,-7.572974946222829,-16.74894044706275,E,-87.33921858640946,162.8153067936083,110.9785640360349,C,E,0
Male,B,82.1063687833762,-3.440192584156813,-140.55735954415883,2.712810308513822,B,D,14.627641257426832,-14.235138110740788,A,-72.47708448645899,-65.23262677361137,-190.60796352691312,E,C,1
F,A,71.75466341438603,-154.36550406380178,-120.70149935027665,40.78895309125558,E,B,-93.17980272059403,29.881577502144463,B,-48.326293346505075,-86.235630543241,205.51797576415206,B,C,0
M,B,-100.64326109114667,-140.4372005344425,128.2238707431878,-34.67231372026135,B,D,-40.98058920582332,41.38040441575425,D,-67.94436885452953,-149.15351946621197,-111.22381384208546,C,E,1
M,E,96.51017214750091,168.89117268379093,-166.0959526784871,-13.112273410181292,A,B,88.2822122219218,-20.348114100705498,E,-90.21381143832463,-39.33350505259078,272.059003653022,A,C,0
Other,E,-104.83460887684934,13.339718076590534,1.7048520366797815,-25.303628883410084,A,A,86.63766713732532,-0.3094846004343451,A,64.40602756885502,21.35845880022572,45.27002580930291,C,B,1
F,E,19.7530091363357,7.180647393652609,124.62467543140725,53.41373178368565,A,D,-67.50679152021878,57.74111586968904,D,57.07514244215795,62.149529664903234,-134.6728841866351,B,E,0
Male,E,114.77916985413972,90.30077984662562,80.08987450959496,-29.41756612832264,D,A,16.738913997794832,233.20103360695182,B,-7.401441093722903,-31.46388422227262,207.10800397432035,A,A,1
Other,C,-150.60947380743704,174.22948404799382,28.84833684131285,237.74002001116122,C,B,-44.18708034330317,80.91835502295253,C,152.97863040166203,34.89485139874588,-222.1823319511397,E,A,0
Male,C,-93.87485413067391,223.71894289326565,-169.82470710468732,37.0682811322122,E,B,134.1686738114138,17.138349453148162,C,-4.735292778616305,72.68331142244202,62.86265009262061,D,C,0
F,B,-55.36718107409471,-30.8508914638556,-4.669423784579192,144.87121653231566,B,C,-6.341085428313825,42.06896079855383,D,-104.54361019649487,-30.22082907669686,89.75324824471438,E,E,0
F,B,20.503956634594843,82.19409151874653,18.518707050515417,-61.269730399417796,B,E,-236.78559020007413,-41.98440628699284,E,74.71846704652454,100.71118233092669,130.3721955129875,C,D,1
M,D,-20.013104868139315,31.396951789318173,-21.28427649343595,-86.48950878070382,C,E,-98.48767514345398,42.03592488115526,C,182.17466576796372,29.65063349997108,-80.50696780777858,E,C,0
M,C,-4.680807378720728,87.71770709890586,103.02537615366079,-76.98369563145138,D,B,-54.10432541942003,64.92350196795968,E,89.99613668217825,85.63195309496788,65.83421425001193,C,A,0
M,E,24.286137750205423,40.311045652304664,-87.9812476793195,-148.94899398935974,D,B,17.885322315521577,-17.099113516171276,A,-170.92349277692313,-105.99204025203464,-54.319833940176366,D,C,0
Other,A,-123.67408576860375,-37.18411369489368,-49.85602368936471,-116.00117889015547,B,B,-18.7806334654831,86.7238102670799,A,130.0316106277632,-9.750262557634379,-64.79884345408547,A,B,1
M,D,131.8211496801872,-44.59346751592266,136.1222751764521,-103.09505453933028,A,C,96.2894652406434,104.9925434820512,E,-50.984036204308836,-10.257524381737342,234.22459530204378,C,B,0
Non-binary,A,-95.01479073213409,61.19329622243285,-59.94883991707276,-66.33311882669707,B,A,-47.6450838051623,194.57337268038137,A,-13.47031175019798,-182.69745417152322,-152.70462977842473,B,E,0
Non-binary,B,-132.90934110285798,-51.75781523739828,-114.10789997453836,81.83224289466813,A,E,-88.49478079940897,-42.436841431599106,C,37.33645630748726,87.69419172289544,15.568836177932663,B,C,0
M,B,-109.09187407590804,-69.1906965712859,-137.94334883161696,7.695416711904005,C,B,32.105549099997674,79.81972052476331,D,57.37782485271492,121.4337516214577,31.693003433295676,A,E,1
Other,E,6.586140470752362,-107.4118192714563,-6.144127275445662,-183.25818608263114,C,A,-191.94042529877316,-96.67601207880499,A,-2.9251836768903283,-0.3970557285756353,21.855091075466433,D,D,1
M,D,3.6619718622237576,153.7184719118543,-98.8960532555365,-65.98293461773576,D,E,-61.75216283504702,146.30423805812734,A,12.199122654322887,-49.00471164966767,0.23980509211279194,D,D,0
Non-binary,A,54.69836236547416,38.692603387747596,34.562292588162514,-85.7472240526236,E,C,27.524970706641426,-31.093920522001657,A,60.71932435984656,78.76541388522904,12.016781189892143,C,B,0
M,A,-3.8236383404758927,-34.19051025559385,-87.81226830375005,-40.74803782815534,C,E,-8.120256229810549,0.6474693607262108,C,144.49684075463114,-205.78850756961432,-45.32378926753868,B,C,0
M,B,45.511467455938345,-46.75896069000699,-102.37355961229974,106.26539415508707,E,E,34.382139787249415,-74.79053770058908,C,84.92703228847375,82.10906755306263,-158.11521461571274,A,C,0
Non-binary,C,105.65402467365108,-51.59412030014987,64.17562750991085,-128.35330119354367,E,E,-46.66131266436845,-61.21546083430799,B,62.06853905573417,3.6105760143687515,-25.782002214233813,B,C,1
Non-binary,D,21.510573190573748,7.014764687868637,-196.91852573599377,14.711453877356831,B,E,87.97598430127385,-7.796759919733106,C,-49.56262570118751,-37.43930683061525,-219.45861469110733,D,B,1
Female,B,-50.92438770928713,-85.69686521348001,-152.22323497430588,4.630189123572456,B,B,109.161065817782,-57.89507624024256,A,-156.88235085723045,5.866437042534798,-3.7229482203701174,E,B,1
Female,D,145.1650905616184,15.31037003948557,-4.659626049337208,28.05209199201098,E,D,-23.919200120768863,-42.56554317427376,C,157.82464583245573,23.84325798000293,9.844264543277651,D,E,0
Non-binary,E,-27.139603846166832,52.52554245261889,-193.7248809799428,-55.40797943229086,D,E,-30.498296007594046,-234.96792120386144,C,17.712888228732385,79.65467430268659,-30.786194189671313,A,C,0
Other,E,-159.28097662721132,11.608671787853435,26.42807455893014,-203.95435904878747,D,C,-123.33526767926055,4.8378401198171845,B,8.041285250221119,-24.235891193750106,-69.87425869037811,A,A,0
Female,D,168.5339959443806,-88.57790863495659,-140.1291310780099,148.35896625699843,D,B,-26.92531766894939,10.80546338038214,B,-29.206606414886004,-7.6007320201880075,-74.92234715710062,D,E,1
M,B,-62.101929412810065,-96.3680464772523,7.7686282778854965,-80.0067321476605,E,D,-110.01465873797483,-70.66224265374152,D,-8.25953962217091,-158.98863616861493,55.747086996978524,D,D,1
F,E,65.8078104324122,-101.07164616085294,-95.77148571787555,-99.22931500066443,E,B,27.951989792422427,-128.12493875609022,D,12.478601151342469,-83.12986537485365,108.8584857599167,A,B,1
F,B,198.80398382779757,14.931738357830907,26.877057320458476,5.951961230757643,D,C,-11.878409523367587,-143.84771859400243,D,77.31891558413369,55.87339582373636,139.5869583170584,B,E,1
F,B,72.40771696796249,32.459038085482035,120.1617415488681,73.86614357805048,A,E,-47.22583054194295,-97.14379628499297,A,-2.2763923371362744,-103.91344381918903,95.0592485000777,A,B,1
Non-binary,B,-22.279434527303234,-39.05502055638132,97.76174859379557,-64.55098005839854,B,D,126.09710244472518,-52.85460680282393,E,94.1222889374343,-71.87305118261904,-65.10543624835721,D,B,0
Other,C,-86.49520824160226,-47.784862515951566,-102.65916783313781,-117.98189763678917,B,A,12.788361703319309,-144.07796722722713,A,40.18472435633858,183.98429311619623,-49.707369242425194,B,E,1
F,C,20.931206986008437,-60.92239937430162,222.2191794279795,127.5050598196422,C,B,14.737582011560542,-75.6785405801467,B,12.157855606837959,31.72527692071399,99.65602919329645,D,E,0
Female,A,154.36523377590828,-170.3706104936622,-0.3438892246557781,-119.7289510941889,D,E,-51.17372457018104,9.416668093642969,E,83.17528825623555,-122.58848485065874,66.48574664636875,C,D,1
M,E,19.209149538474115,15.975293498621882,-101.89452002694988,-51.95211159738885,D,B,-41.73696307465269,212.097025061551,C,88.69319433905365,-134.31891788106185,81.67102912334073,D,A,1
Other,C,-6.826842199456773,-114.29174462417765,-92.60776155914589,-26.638938635512904,C,C,-93.60114101014854,-30.537606295671804,B,64.60158151886645,-94.70511369470894,49.68990939742941,E,A,1
M,B,30.95068046787975,47.83551996742825,73.93714536214472,-50.8426892227771,D,D,-188.5938906145646,18.99667405789772,D,-94.8128237647675,158.43451657536707,26.260701222334497,D,D,0
F,A,162.01529819232036,-46.19443686579465,117.29387997008381,7.067740507998662,E,C,-64.53252489139649,101.48542794129669,A,-60.901389045668886,-142.97340470530614,89.86376091598876,D,C,0
Non-binary,B,-48.8063046175656,204.94271309935766,-107.04048935804329,75.00574260892022,B,C,-165.25745615976507,-188.23420335095955,B,72.36436844639451,-207.05465988149868,-72.68819997400574,C,A,0
F,B,45.1611886073419,30.062207719055706,34.608164254145706,-128.4055914056199,B,A,-56.720039678280045,-83.21972487502204,C,-18.804894957743063,84.11790556252305,84.59092766014147,E,E,1
Non-binary,E,-72.83369845590595,22.0502470104353,107.33841278395839,-240.3436669188105,E,E,104.49639254272441,226.65848130219155,C,163.99149986532422,69.77165570815077,-6.076000061153521,C,A,1
Non-binary,A,-270.40345738530584,10.506264558327231,-39.96874105366206,-129.7707815162571,A,D,-201.5479566412139,37.13263189080605,E,-211.3738772396366,94.7463704434681,85.03119361795875,A,B,0
Male,E,-103.9094698093862,-126.34351196399167,-2.890358615426333,-30.22329929080687,B,A,-92.49307138278138,31.15696091115458,E,12.12286675844752,-77.53177803066626,-153.1509755124052,E,E,0
Male,C,179.5074429506393,-35.20956795403874,-6.897195685191796,80.4522230953655,A,E,132.06179727983647,36.19801452338856,B,117.90706260791472,98.5194571377463,-11.619511706966644,D,E,0
Non-binary,A,114.73209812197052,80.74731940223346,13.670905826736929,141.8738721043249,A,B,38.28989336835259,69.10069730358175,B,-209.66476352788789,-211.27141103274337,-5.468192109041929,C,C,0
Female,B,-51.22323692915214,-167.51197173874007,53.237405192171195,-169.70287834022892,E,E,-22.668044248707282,-144.4031732450846,D,-29.318135420933444,-25.609482374758542,-163.41766625028635,A,D,1
Other,A,83.52472656537044,-222.1759341056437,122.42770157881684,3.923391776253936,E,E,52.27199804547311,29.924253166330328,A,-10.2128312351662,37.43937399427344,-62.579886729487676,B,A,1
F,B,-72.01216050435382,-62.87180698591914,-15.418676546162608,-45.652210335509565,A,D,-28.09292331261915,-0.13833885977181282,D,-131.51056802181506,170.36275717221125,60.66143244640462,E,A,1
Non-binary,C,35.9013742563934,79.33604589547262,159.88953334776664,-140.02998906597497,C,A,284.69031579611925,-18.587830988811067,D,-22.03013608708481,-182.61131142614224,6.637081954464081,E,A,0
Female,A,-151.14845295612074,-23.87006747838935,-18.85837307424275,-5.880804437377376,D,A,26.12163455608264,-53.171890541581554,E,1.4714675237034722,-37.29630657309404,5.071109458244995,A,B,1
F,E,1.6714416568553756,-60.54061185864992,164.4235490202637,-27.977686806204023,A,D,63.40315769804723,94.1169679841174,A,-169.96903679445487,-26.889704911367584,15.033945091784434,B,E,1
