faith,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Jewish,White,-56.437064302099024,A,-200.42285016809225,B,-19.715786963237434,53.19255627498237,103.73264824106407,-166.05517583774102,1
None,Other,69.19464801036622,B,-103.94989993197854,C,51.568514416470244,-127.08757391873802,-14.382068103925496,-100.0222576339896,0
Buddhist,Black,-49.519296725364235,C,-43.04315221676991,C,-4.2742715753479334,91.9898075971431,-31.94816627455047,-85.71248805404471,1
Hindu,Asian,-23.410652604888558,A,31.5311061341646,A,87.63234241116834,5.806931160132741,120.26846052433595,14.76459607121902,1
Other,Black,149.04373988689096,C,-56.41567725294265,B,48.06251904701024,-250.37823133810141,-68.21484532246343,-14.842241461369102,0
Jewish,Hispanic,101.69516200632967,D,-64.76833747784376,E,59.49136019320977,44.835624543050756,11.348180366353205,-4.191100657936922,1
Jewish,African American,-54.349093220870124,C,6.7828564226500285,B,-84.73302638476913,80.8288431607995,-83.41885645712286,-71.0631700579912,0
Hindu,Black,97.042104156761,C,103.39645406266575,E,-13.907757411924116,34.64825291604164,104.40638821418756,-28.914256299185283,1
Buddhist,White,83.10365227722203,A,-64.5227339387025,E,14.793475607307451,36.169622198282546,-116.18184427009726,50.627348721782575,1
Other,Other,-16.77366440697706,C,43.72684836396033,A,154.46406745818126,27.550896870306264,167.58992876380822,-77.26573545176521,0
None,Other,58.03155328993954,C,94.32633104317647,A,-97.05586534458095,-194.47505996260054,-168.04691961996443,226.79487404287792,0
Buddhist,Black,-65.58689611664727,D,-148.64115337604812,A,57.37462927664735,29.767553763142274,-47.17942090918685,-106.38201068070197,0
None,Hispanic,-174.5041917042262,B,-180.24094059980277,D,30.4801114641373,48.94986844594264,-120.5510357955188,60.97441189275175,0
Muslim,Hispanic,-109.02790969218768,C,71.4316575517983,B,7.156789296596688,85.56322059430569,-87.22661418550446,33.64643041221006,1
Christian,Asian,104.53182935054255,B,50.89915468509031,B,51.587617426045554,9.273133935629724,78.30884282979788,179.67164291937613,0
Christian,African American,-101.83716824669999,B,-30.82158631867572,E,-165.89094424683,-122.06131568714933,75.7116779765991,7.168717365636266,1
Christian,Hispanic,-96.87191204280587,B,11.834604044300862,D,43.38797133112436,33.59999566611442,-169.37731683522458,-54.11763612417118,1
Hindu,Asian,16.71070441398029,E,78.656385390841,E,-34.441823058868096,-78.10826728565415,-20.738370460097098,229.83788975998877,1
None,Asian,35.88712437408446,E,-155.331396245378,A,63.91380651348604,-67.71784166747868,1.0705184979474167,-52.84833326475044,1
Muslim,African American,49.897926447577525,D,-26.829329923578737,C,-48.267639532161596,-17.135644831612424,103.07918239780689,115.82399640274672,1
Jewish,Asian,-70.40070940398972,A,48.27091508815087,D,74.08448806123299,-163.86579620549412,-36.88123130788031,-13.480355378813872,0
None,Other,30.957305759640185,A,35.9507480489214,C,111.95129720233533,92.21273925168411,31.938998572539706,-63.15806857631794,0
Christian,Asian,-78.20987745447489,C,-41.63326701363658,B,-33.08536271009719,-75.76965499092995,173.1438204433547,-61.02476136961541,1
Other,Hispanic,1.9480099597671983,D,-147.92476185276203,E,40.867642363670384,4.039353779435974,40.05522559121756,23.960190392470807,1
Hindu,White,19.56616425121096,B,-39.01182106232818,B,205.05916732751314,-26.527894063162766,-66.70095147765429,82.29957679343633,1
Other,Black,-1.6971291055453537,C,-54.78356802717849,D,-47.30691285689554,43.35297861624412,57.73083822755185,-126.75253093651477,0
None,Black,-64.1852796456634,E,94.81037664759218,A,86.00157571063262,122.61700950395334,62.1353846184587,-136.40944796943288,1
Muslim,White,-85.31409368322154,A,80.07498530992245,C,-99.34055412910584,-9.575506350415559,-298.90006147562997,33.03428042133342,1
Other,White,-62.70735047419893,B,-164.61931060655283,A,-49.97413077004171,31.11245883045413,-78.76117790898549,15.66681199686566,0
None,Asian,134.9590173415224,A,108.92046527162232,C,17.820662599694,80.50456457164688,22.60659338668851,118.85773632256267,0
None,Asian,55.522199717269984,C,31.54309180187696,E,-181.90334142426673,-54.642895526737924,-154.07543717618165,-79.2454829543636,1
Buddhist,Black,53.38300202464604,C,-16.403679523303005,A,-68.41403133325427,2.9984639326589755,147.15797095069072,-80.87415334262343,0
Jewish,Asian,6.438204554557714,D,65.7454144573047,C,-61.963319773475064,28.48426922362904,44.54497500913707,77.56332150204148,1
Other,Asian,186.97929708770062,C,-51.736259937381575,D,-133.7798215362908,-146.24883297356212,-64.24938804999235,10.923455095911537,0
Hindu,Asian,69.7811120662377,C,15.869074724414132,E,-13.942726598495828,-156.15628768922755,-115.37029397137096,122.7431676173707,0
Hindu,Hispanic,-115.3426133648135,E,-30.150840046208323,E,-60.36140163477033,-84.34543495152327,27.510471172576917,143.69817873657092,0
Christian,Other,-8.461665273739163,E,65.09406867797315,A,-23.486418666937464,65.41923277752493,-14.359041103605549,-18.472552358860835,0
Muslim,Hispanic,52.508484582563675,A,77.81572807017253,C,-17.816818827693275,57.40639507372871,144.879084090905,21.00793084932219,0
Jewish,African American,105.15948789061605,D,-4.098067765846984,B,58.184104759083525,-0.8065300079320924,185.68775408196902,64.19426803557477,1
Christian,Black,-37.50683915274812,E,-28.43672973814136,D,56.528822813131555,54.92334448759858,35.94273712730121,-1.8264661412224727,1
Christian,Black,-209.7090702760007,C,89.98461482096911,D,21.04311309419505,31.34305200369869,-21.95601152562578,14.880297475497867,1
Other,White,-59.73602536112848,D,39.99668872564532,B,154.06964564024705,53.54294663755213,53.73098584422652,137.44836339552694,1
Buddhist,African American,235.83070973446465,E,-117.04653264917684,C,201.65198124790925,-0.636461956379067,40.22145048363785,-198.5927625049144,1
None,Asian,31.826555527324185,D,108.80965547643899,E,-83.36981836105596,-114.56700140214858,191.2753864064215,-72.54169202879146,1
Christian,African American,81.0364036930252,B,78.37821300891437,D,-144.16561402273302,-172.67835210922803,-23.314219157349932,85.36645577339151,1
None,African American,-123.2830904775177,C,-155.38544734318057,A,105.12275456968909,-27.09919028373764,-2.649207844780704,8.016341294647109,0
Hindu,Other,61.217850300601995,B,4.382492451528073,E,-129.47463086569837,-24.025345555092528,94.71599927788057,120.05539989092671,0
Other,Black,-58.396623398932434,B,89.30982240326489,C,54.46701960793578,-0.7524928634773261,-30.35491720019677,-104.0214707318637,0
Christian,White,-68.52750494281136,D,22.691993461838834,E,-10.405194109991433,51.31105948947483,-42.76506273956266,83.65420777022987,0
Hindu,Hispanic,-234.47712934000876,E,67.06975630990367,B,-115.56022870620413,166.31743481289365,-106.94554717837705,77.24356722165379,0
Jewish,Asian,-63.724048464572746,B,-30.568045101160386,A,-29.491187828143627,-43.057271895440614,165.0973722746926,-38.29939837263322,0
Jewish,Other,6.817780282954376,D,-22.801458527889686,B,18.090705688152358,26.05222243794551,-45.48048372757902,-54.48773536425261,1
Buddhist,Black,21.82591070449515,E,137.22914388858445,B,-168.81287836460552,45.14721250314632,113.79861675795324,-8.679965044816102,1
Hindu,African American,-80.24214474489068,C,-75.51427443026604,B,103.06341752706219,-20.000907214121753,69.75107501726933,-107.65311282516524,0
None,Black,55.00031113020737,E,-20.0852905909745,E,-91.67809985233322,43.823397928408895,-36.90604287891467,17.41331053133588,1
Other,African American,-61.551605689723985,D,-72.38324590123746,C,-70.46951246200625,-267.67311319630767,-86.25549011715019,76.43884965613823,0
None,African American,92.8373699103685,D,-4.800759117458957,E,-23.17944812135923,55.32365483838812,-112.01322869516386,-111.78087704316562,0
Other,White,-53.97534874097365,E,111.67764889228677,D,-14.245944896003365,69.9097823011549,-89.3001494552512,-46.220443990511754,0
Jewish,Black,121.43338260717196,C,-88.41155113460137,A,211.64568306477295,-216.08147190795708,-5.358804990695881,-57.654435345980545,1
Other,Black,-104.49711418725,D,-51.865026262655554,E,172.45242462247344,106.55552031078426,-36.942889125642644,-208.69449979070188,0
Hindu,Asian,109.19712280273583,A,278.2691810724604,A,-0.42306927713039766,-18.62946777012953,74.12982526570873,26.42806817493007,0
Other,African American,-48.088675899736174,C,65.26709082744387,E,-243.9585761715632,-6.291057015925716,-106.20087437399872,35.093339709919846,1
None,Hispanic,-39.84729715917365,B,66.86525314703829,C,-6.855436936611582,-47.37668549305589,98.30608960902303,-87.5208604742673,1
Other,White,78.83739576021583,A,142.78512412378382,D,62.298688096876155,-29.85390214192915,149.96797658315077,20.283464831310173,1
None,Asian,138.64020968008083,A,-80.47076035720528,D,-20.455114723350487,2.754591224704521,14.499472212961498,-27.609667352663475,0
Other,Asian,85.58302147777793,D,-144.153787821436,D,-188.78901809464324,71.10647953697395,98.18962177980477,19.765644102229096,0
Buddhist,Black,17.07057852656611,B,7.84147285971383,A,-42.27196695389587,89.68853676312165,-23.159061704924273,142.2859346046486,0
None,Other,-58.80099275023936,A,-2.5722476438975765,A,-74.42321239155915,31.06475006513335,-60.8416849338232,16.836117544725102,0
Hindu,Hispanic,-13.25357236335441,A,-36.15921346422523,A,142.152284792091,-85.49765564518943,-169.66255303143393,63.87768250730773,0
None,White,108.68099070090487,D,10.59942417166926,E,-51.1711662035258,-20.349920536230503,92.63122657093274,105.3586547069888,0
Jewish,Asian,-9.16368994130092,A,-50.84035898829321,E,104.52725406426386,-89.41819296468242,-30.33329615258265,44.08213170259982,1
Other,Hispanic,32.403782237554886,E,60.0943963763512,C,64.74916002851657,-31.087788947940943,-124.61653670808492,59.881843275750924,0
Jewish,White,-39.6027450720593,D,87.16774389786782,E,-0.6386684193369474,-140.87218559770574,-87.81156481292996,71.31045987303607,0
Hindu,Asian,-177.9143846010477,C,-127.31947095849543,B,-38.12530505311826,-220.6696223509295,83.39425685192609,-99.70350556930863,1
Jewish,African American,25.25021089009568,E,-124.22793614363741,D,153.31759907859364,-88.40464388007716,3.544144526040327,-59.737563530693436,1
Hindu,Other,-39.42658224107084,C,16.170270104842263,A,-103.19020031196497,-98.2866831449478,-20.700641128376613,-18.391363937570762,1
Hindu,White,-26.340083132401865,B,41.6546287893715,D,-66.55839280653244,-70.27244586680982,104.2329031223612,-8.067363875851843,0
Buddhist,Hispanic,1.4861573257480432,A,-119.70975119329408,C,119.97394038044784,-24.867860929479193,-92.51067574934956,8.749302927099656,0
Muslim,Hispanic,-79.09306923778017,D,-100.42202342359856,A,135.40185286213068,37.47589482342305,8.81732240341591,9.166293780031504,1
Other,Asian,-92.96750194084471,A,152.50501143914116,C,17.417030929949632,-45.62713343223164,-174.72499565022392,78.25750760021913,0
Other,Other,194.71952049977685,E,-142.49136406017763,B,95.39957107482621,116.86472860334965,-245.33521115952627,-41.54799888594407,0
Christian,Other,14.417424145572191,A,-52.18126852393543,A,74.21509289933553,56.57336165785702,-98.9361885498834,-35.556698627067945,1
None,Other,-89.16630125246793,B,-32.7039321466551,A,-118.17053044612487,49.40053784539091,191.99384830842894,-85.52820186883432,1
Christian,African American,-80.56822209210056,A,-19.328673803036605,A,-129.95489644975834,110.6093684516129,-44.00740474317529,-17.08277762587005,0
Jewish,Black,-147.73286969604032,C,-36.045277032823456,E,-131.47339051527533,-36.6404593319645,-16.15857174699761,-237.25980304895523,1
Muslim,Hispanic,-178.33684640892076,A,-153.8244498344972,E,-56.427365761689586,-68.06698854079833,-7.881839790574244,0.0038451541506842055,1
Hindu,White,87.3470482244784,D,171.74194285089422,E,-33.37334051703575,-46.394538355324585,37.32801786751665,189.4634469481639,1
Muslim,Other,105.62529904324633,B,-217.04669309084602,B,92.67803978548862,-28.46545080060231,-66.4748147872858,-77.24074892552053,1
Christian,White,38.43357214428209,A,118.29794596405966,D,-70.87107935721514,-98.09527392497071,-213.69271672660636,-52.567558753753694,1
None,Black,-161.52965838976155,C,-26.812495497520267,C,-21.953299573761047,-88.50415351578377,-44.111503609347345,4.170740843781707,1
Buddhist,Other,-137.02864538142506,B,146.75379742917028,C,34.65501068227076,-9.92332723128828,-43.02767333757787,-4.262643511791383,0
Muslim,Black,-61.64404328936606,D,-58.22466465962775,C,-40.95683301293322,21.861640763660752,55.06256436378757,87.03634873944856,0
Muslim,Hispanic,23.34775332398476,E,-144.4221945441384,E,100.14918763224749,104.51740363643162,86.75818680551157,-10.142936045964637,0
Other,Hispanic,0.5031310062258275,A,-163.7513369589672,E,-23.062043160438307,90.55954097719619,89.04936066661476,65.35615356741266,0
None,Asian,-231.87811367188235,B,27.92745385471438,A,10.094442842751592,-31.17651365025978,133.4924192784466,12.214641127709339,1
None,Asian,-30.455772170943135,E,-90.77587642036366,B,121.09106832322962,-11.624681260274967,143.50584208838112,188.72332140266647,1
Jewish,Other,-71.93040362580687,D,-34.340489890168726,B,2.8745932018869826,-264.1052259295745,131.35587315198177,56.399100923358716,0
None,Other,-45.74977302418155,E,-38.09505152467339,A,-107.56272803304039,-86.41666935357478,74.79900728808462,-12.900546744074637,1
Hindu,Asian,-32.43634727595707,B,-3.054202739124886,E,-45.370654914467245,-110.15980864648202,-108.00610504986277,-154.6322357424855,0
Christian,White,-84.10119374199527,A,57.33087483017339,B,109.37174654431088,61.043508109538216,28.116714997003236,-74.88785731934479,0
Other,African American,121.6610220457793,E,77.11378393711382,A,-14.75697771471415,117.6058089809931,108.74511916415513,-19.73379493916779,0
Buddhist,White,-46.12488501752737,B,-13.202021400298895,E,5.029775047977184,47.61887555468686,138.48466018329907,137.75905174355017,1
Christian,Hispanic,-42.96910912166688,D,-202.5896787266729,D,-47.2026936054858,7.725127006979163,31.49440191563317,22.02468262673891,0
Muslim,Hispanic,-20.281671455504746,A,73.42469273287526,D,-51.65190829214299,-201.3221082811134,-15.927045723959399,-12.9081545783989,1
None,White,57.077417954367945,C,29.826082004749356,A,139.18570108162706,-13.70541076198328,124.84657733723876,-84.17504440843973,0
Christian,Asian,198.41612924232678,A,31.054975804173523,A,-139.78957780013556,-291.1866248969451,34.73352137148113,84.38565438349124,0
Hindu,Other,-4.118324553129451,C,77.28786872069536,A,212.75890477278003,-31.24900992359573,34.85605199697924,-11.309550727565327,1
Muslim,Black,-31.533223276021094,C,-49.456086715030736,D,-13.980122121956795,-34.07331599979278,-31.604104668682492,85.88163738625121,0
Muslim,Asian,38.38185380374245,E,91.6065142713755,D,16.123928961378915,-35.82951004110807,-138.0265616027605,149.62059197743466,0
Muslim,White,-92.09640117634902,A,-10.451661793655367,C,-64.15121355323373,-40.31436014553482,-113.86134028840434,-93.37176062882828,1
Christian,White,65.43743058345639,D,155.0482259656416,E,41.71278939476613,-70.86766442136495,17.146038359855208,-27.943288727727488,1
Christian,African American,49.9505328686651,A,180.74457202557986,A,-76.80184431500186,-87.1269341495313,-102.67036593178081,-107.51769534459935,0
Hindu,Other,129.83908356892059,C,70.13779613841983,B,-123.26323018480552,59.78152511282524,-29.760138503399748,-43.852974879518264,0
Christian,Asian,103.89229122324149,D,-187.37650085449587,C,-150.6969803431588,58.10635791130817,-35.689463249199164,152.56923685725206,1
Christian,Asian,-34.46092668218587,A,62.47795981846672,D,19.039580906494667,-13.687271817320362,19.71776285113032,-108.08396566883467,1
None,Black,-12.36622923278726,A,-39.90450325764354,C,118.45854837432826,-61.78431395066751,-18.666086295670915,186.28365820471137,0
Buddhist,Asian,130.53585857889198,E,37.16889280891315,C,-91.35997366640916,-28.32332317334827,69.97774958458001,66.05750916930194,0
Muslim,Black,134.5848002178571,A,-167.98976812953526,D,111.45307200783965,56.41209610328487,-66.99584241733909,156.46568455489188,1
None,Hispanic,-247.57770289164148,C,4.686595169483336,D,251.5106590314839,-204.59072190036144,125.00252072656603,-216.30929970288793,0
Buddhist,African American,-43.73430547313449,C,-59.32199921675447,C,-52.03891418973452,91.08737560730013,47.55898464127728,-31.776044543973565,1
Muslim,Other,106.40300349832643,A,-157.50714422101336,E,-0.4798136879788393,-26.743465491686187,9.62957758548269,-25.762210978779056,1
Christian,Black,-37.33396930153841,C,-5.671310512235429,C,49.511937059984824,-123.03626986628143,3.779939858438082,22.072123212555788,0
Other,Hispanic,110.93716262672808,B,-107.7080416806712,C,-54.41828779053518,-1.9366707814974733,-68.85993478828333,-160.5816000176968,1
Buddhist,White,101.38166591676776,A,-193.96897735627874,D,52.463940989027016,38.74134143842153,71.07801746132331,-87.85792485693375,1
None,Asian,126.5110984870129,E,-21.284562306948725,E,-18.803122516685818,119.97964402450934,122.7982563776199,76.53757568803813,0
Other,African American,87.84349901815337,D,-70.58473657889117,D,-136.29973739754698,-66.60805653606073,17.563086909152172,187.26208281881424,1
Christian,Hispanic,-43.78255615095983,C,-17.732837912148945,B,122.59493480475474,-155.2016262927119,-111.58534915740768,85.43071530941735,0
Jewish,White,-110.79398426104403,B,-14.660255538332178,C,-84.63829903446299,76.6150368876201,-153.99638040544951,-33.55611057435415,0
Muslim,Other,-138.5544580207064,C,135.0043483236842,D,4.099235975444653,-11.521076696160339,17.372264862404137,122.89446991421518,1
Muslim,Other,-71.02250647514367,C,-149.213144427456,E,-0.2979196554533517,-139.7220858044145,44.81452687288961,-5.548563205445989,0
Jewish,Asian,112.90656520163932,A,142.998568943142,E,-29.296655418828195,50.145700511335065,-47.97164892907979,-10.972944233520373,0
Hindu,Other,174.2473794178715,C,-46.47135047332753,B,-227.6251359591618,118.4600534630776,-87.65786301158862,-20.755379980300983,1
Christian,Black,-12.683821167924258,C,-178.1677308124027,D,-84.24058224049688,123.95581804562819,25.659699962983527,44.14284719820591,0
Hindu,Hispanic,28.952128677496837,D,-43.38987106485568,A,0.619954681192449,-14.641865825301508,-107.22637082335939,121.50114087627506,0
Jewish,African American,-117.63112645620551,A,71.71275375432673,A,-129.9035447517217,-65.94901366027203,93.60521990608197,74.14704761812683,0
Jewish,Other,-202.24051223309147,B,-89.53368848084746,A,21.650690089045536,-15.559996578813024,17.499072969719673,93.23524105148894,1
None,White,-54.454460970697816,D,-91.87275299673739,C,-58.951257931573494,46.68916457619025,-100.4985040936614,-48.63640702709289,1
Other,Hispanic,132.7101362068253,A,135.18786214403215,C,158.50346945762155,-108.9077272655895,29.866298790060924,-78.36334340556529,1
Christian,Black,23.15855718176723,C,73.1116699033811,A,-167.3164312814287,-189.5127036678715,35.33355138320384,-170.27300267365393,0
Buddhist,Hispanic,-77.98352021413905,E,199.7649432987822,C,251.95005704677664,-76.37571170569557,-93.78741068699884,-5.0508431344779305,0
Muslim,Asian,-152.7311153506018,D,19.951292281051526,C,76.17755177216803,66.1268764458501,-51.85039232370164,-49.627049710402815,1
Jewish,Hispanic,12.337628268155825,B,-27.842305319735566,D,128.82579149647898,5.415407233334836,-39.32764873236391,70.69588029812354,0
Muslim,Asian,-41.487273399651556,C,-248.83820359449845,C,-111.54596962328571,40.47151554406532,-102.50542083637457,102.34374330895635,1
Hindu,African American,32.127344134428185,A,-24.185325083986946,E,307.9661789865587,83.96796682410542,50.825410232691716,46.21415981788748,1
Buddhist,African American,-35.95158757688094,B,-96.21614555809721,D,-32.20462483373043,-43.69008690815536,-25.13644384358201,35.8464431748865,1
None,White,-174.4842079791075,A,212.23280022231413,D,4.605717250975857,-31.17258781333693,-12.486558665242399,-61.255517731471386,0
Other,White,-51.07080912077054,B,141.2331643644556,C,21.0273356177506,44.02542540016062,-15.7122101114996,168.9058843902273,0
Muslim,Hispanic,96.69683122086535,E,-118.35749263835756,D,-85.06142453034106,-69.43082229026419,-79.42614572569951,20.03422125654544,1
Hindu,Other,7.62199815325951,B,113.21091768599396,C,201.40225016206404,176.6751503431364,-32.728623123712936,-102.63681506063868,1
Jewish,White,-80.47166004862638,D,15.266907272052851,E,43.31098388300412,-103.0085446257718,-168.56527267534767,61.005543644151004,0
Christian,Black,198.82561801236264,D,-109.88834429877427,E,-121.21816695566241,-74.49901811958632,81.57605097609321,-179.51250946315022,1
Muslim,African American,-75.58353333482648,C,-377.75098934204163,C,7.393271800675236,39.829590524524306,-107.71943014282695,8.420695668138983,1
Jewish,White,-25.08094381555414,D,-46.346003005112735,B,177.40315006618525,-52.46580852290764,137.7286964157518,13.902721493071086,1
Muslim,African American,44.50447151975729,B,-34.89421360092529,D,-79.73999258635281,31.647969607954522,7.982703508041131,-3.8700411503849868,0
Jewish,Black,-26.633716683186037,B,3.410712444935583,D,44.70120522108048,-19.49892033346959,95.825430353171,-55.83383448349749,0
Other,Black,7.432231381884654,D,67.95413733140835,E,112.56136585940446,39.18866476099477,184.55550449355457,-33.29023386321562,1
Christian,Hispanic,49.666339179593955,A,7.977342681119024,A,171.42212547010286,-154.22502245979803,-215.3125569831716,-46.790137055406724,1
Buddhist,Asian,-38.21940711565859,C,108.57214646303186,E,116.22457186195017,73.96205413764349,-31.88348016221952,-68.50370946887311,0
Jewish,Hispanic,81.2401691828355,A,106.09541797159316,D,-124.77688107814586,41.60550636994188,107.95777353907361,-145.4014384339807,0
Other,Black,-19.35501432181786,B,-3.5447558425146846,D,-147.52953425273057,110.3656095695684,146.2226089682164,-16.465837297670856,0
Other,Other,15.665842142286543,A,53.31607303669692,A,-0.6600093875818227,-62.30693924919648,69.67351436770157,96.28202654505151,0
Other,Hispanic,51.37356241619283,D,27.116175992089293,B,184.63427721192767,-47.697008486801096,-172.31755029731198,-9.748922324950804,0
Other,Black,7.347344728893816,A,-44.47705627247107,B,-104.01959852610156,-14.62776686477117,-0.828073762671685,-2.387396136782756,0
Hindu,Other,-61.058131519848594,C,61.90567182515766,D,-51.65724423322335,108.62533830291927,-64.45376361334986,-117.37526245299912,1
None,Other,85.02600358268202,B,-156.11329713130417,E,92.01985682626422,107.46718632373842,-165.31603967079747,53.02501572948232,0
Jewish,Hispanic,117.38006966822955,C,130.0337566379214,E,79.36214510199025,77.64736976887414,285.6482987787842,84.0253632553207,1
Other,White,31.063315550424804,B,-98.13620669702601,E,72.04705682831292,-11.96232004403625,10.218317320422814,29.54847294802876,1
Hindu,Hispanic,72.16778544822034,A,48.244874810646756,B,-59.03271993934196,89.30212069388756,104.79687332268581,-6.922829830662018,0
Muslim,African American,19.109100020892882,C,-44.026979783320925,A,54.96573994016533,-142.94418866066283,26.699494018198095,71.48789261948737,1
Muslim,White,-139.6315430024081,A,-102.31631500034383,D,164.96417300490117,104.03809515539302,143.1000300746105,0.2568366416423476,0
Christian,Other,-216.98686249692457,C,-10.084777184611971,B,-139.64616514990377,61.13182353982777,76.38152510486597,-38.2963868628994,0
Buddhist,White,124.46507010954133,B,-222.18638687968425,D,36.06275936923099,39.02111976827353,-121.683595105011,-215.70667133716097,0
Hindu,Black,-98.37527515410211,B,-36.94320342726144,E,-63.17909066971894,4.648279578191697,1.2533581491913681,-219.90245623538672,1
Buddhist,Asian,85.78596609268374,C,-39.24966962441693,A,5.217583704364022,-7.896181338976104,2.9501253645698626,-65.68928034349764,0
Christian,African American,-99.93511984861534,B,-158.4695777578417,C,24.092838822894542,33.000672184054665,-11.970032893671597,-145.38142911601392,0
Jewish,Black,175.0692681177228,B,133.82874819393328,A,33.89532927374443,158.25111199468952,-16.745809651954236,47.35683418602984,0
Muslim,Black,132.24229721520967,D,-92.14291177689951,A,24.725036973470246,72.01906633585337,-72.74612545178604,-60.74860946781164,1
Other,Asian,53.78573091052197,A,103.73215188786658,D,-93.69709737340331,-105.25875621683143,110.14541779125241,-95.05497031907107,0
None,White,12.676837310571939,E,68.65257844230102,B,83.92743924039476,38.05452623242926,-88.43570182097203,-109.56622000774341,0
Christian,White,-57.29702034681957,E,-13.684199896296331,B,-67.23591173396693,40.452562182559845,-3.4391552967855885,90.80935814231131,0
None,Asian,-157.60200568779223,A,59.388031919986695,C,19.889714311300004,-32.85419712336385,-67.88575954848464,56.7521641854012,0
Other,Black,100.26275452591433,A,34.24454150312243,C,-20.607202699207537,150.34618860160984,32.516016866915926,48.804685719491076,1
Buddhist,White,-75.20525468739967,E,56.4659324059963,C,40.72797743335568,-32.01420308475587,-246.68216616105073,-22.567337183464478,1
None,White,-19.865841490545048,E,25.65966486534183,E,240.72332531184054,-112.64921605707583,-195.99541667435224,148.85298677392188,0
Jewish,White,-121.25067262973315,A,21.169477179756928,B,1.4615548046594002,-248.8165395912294,-50.079209730684184,87.38751456585457,0
Muslim,Other,-93.60481778689355,A,54.85571181138474,C,-98.88232149222375,32.42639503019359,12.337323366893479,86.3226048475829,1
Muslim,Asian,-8.43135647303094,B,105.81309657551354,A,-32.73880995578694,-48.03563789522797,341.8160948068533,-117.59916839318083,0
None,White,74.32362336481656,A,108.85000912649541,C,-136.3968516688116,41.25287008974484,-38.86040999191209,-128.68871119707254,0
None,Black,31.459922838109378,B,84.37381786737717,E,-12.90037648546517,-30.128290893544797,-157.27111794563373,40.84045590955813,1
Hindu,Hispanic,-83.44688989970064,E,31.297580315105613,C,50.20847030813419,89.46742383291445,104.45980638377286,-72.41576057023727,0
None,Other,-19.628903069748805,D,18.14955089343437,D,-39.13044289812693,-224.36022552741358,-22.36756015511696,-51.59298288574398,1
Muslim,Hispanic,-15.188282014387887,A,-158.69800811944458,E,-95.46616496994022,-115.48128227780413,-56.807405924189105,15.646690233546273,1
Christian,Other,-131.1529232377896,B,91.82339504879545,B,82.64952357760538,-42.55956091476252,-4.426171942609447,-124.11868828323442,0
Buddhist,Other,-50.89505789671409,A,11.85889840446213,A,-37.156283342056604,64.29290801915752,-65.25606658276982,18.64508519981793,1
Buddhist,Hispanic,5.6844770319658995,C,-116.7901469805652,C,22.74670751954237,-22.602970088084206,52.56945115360877,53.168061987405814,0
Other,Black,25.489285724168848,D,-164.04861635568795,A,67.66531946398125,-46.966956672743486,-4.354882075697706,-18.161878167885547,1
Other,Black,44.168796692549876,C,52.50784943659416,B,170.89001821376343,-124.46294050476683,-84.54632293025615,5.031411883046488,1
Muslim,Black,-39.45398264040491,E,-3.554581207656181,C,-41.29553987480578,25.825168716940706,58.224877830471776,-20.875366044528697,1
Buddhist,Black,58.34679249996577,B,-121.58660948995205,C,186.07794811112237,5.331750309826022,-15.673032397301775,55.909955897490384,1
Buddhist,Other,-57.625118561463374,D,51.82613442597218,C,116.65808922766585,-79.11898347403447,17.677831835294324,135.9316846492557,0
Buddhist,Black,52.700889516048946,D,43.3897170071637,B,-101.51041481284682,-168.75169542219516,-197.9089388101564,129.85662053921473,1
Christian,Black,60.565071406811114,E,-0.8271440875798048,A,15.45020921716938,-35.618613907921755,-15.646093202933036,40.46325449757485,1
Buddhist,Asian,98.19383049997403,C,-7.211492127701505,E,51.20905437535876,-182.75656632807141,64.86226168554309,111.18676593936773,1
Hindu,Hispanic,26.0789326867648,B,15.397170794231622,C,25.512996492137862,-78.83493929263763,96.01089182896818,72.33884343100178,1
Jewish,Black,-113.18209714361542,B,-193.04655166009212,D,21.122091235316336,-31.615726887349943,-40.81551354134494,31.01353060065417,1
Jewish,Black,13.576241597373793,A,-0.8080725243857775,A,30.027225235824556,-27.20563519948317,-69.87613918829295,159.0765390214168,0
Hindu,Other,-51.91738507175013,A,-23.475081520826716,C,-146.98838234910258,9.252907034786721,115.97761515412324,-4.920775822277335,1
Buddhist,White,-1.8774207855257952,A,28.74318082046014,B,-51.9869820777591,-59.2680513962956,-16.61712025518796,110.89531262866423,1
Other,Asian,66.7401008744116,E,143.70073078329128,A,134.76113564018033,-91.0965348895917,-197.96750117683558,50.31312116799585,0
Muslim,Hispanic,-79.56956044658111,E,-1.56404679678253,A,130.25599918583066,-116.37164265294595,166.82291404141694,-102.93043733731528,1
Muslim,Hispanic,-176.67797074563234,A,13.433889980048802,B,-51.337763784131,255.8218488714274,0.864312445447909,13.423407119893337,0
Hindu,Other,-22.22307620968764,E,6.790790833269758,E,-57.26789363952561,-105.34186756769384,-11.885669959767911,-77.48369828107376,1
Muslim,African American,-137.50450100446903,A,45.74131604133244,D,100.45438377980615,45.72215321418139,-101.38348820662813,-33.18788723001074,0
Buddhist,Hispanic,-97.66015476240091,D,5.714904623732209,D,98.79555592479824,-86.24105961713074,-21.775955212467938,-13.383795405426987,0
