marital_status,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Widowed,F,-38.5905848525604,34.656690285683666,-1.6116462864861076,-126.43658135365925,5.235066125699374,207.85909664330106,E,B,39.191576490818534,-53.52187402762972,92.02152011177289,7.9368686321048205,B,A,0
Married,M,320.5345442034262,-43.316881544162406,-64.79129916264847,-9.770463315750105,-7.608281124526181,36.91239096509881,D,A,-195.42085770601466,-93.5962812565269,138.27620164718803,37.100854461452485,E,B,0
Single,Female,72.47468991454015,173.92866098263414,90.3873345176853,-140.4408429407249,-39.9915926597942,79.0742921804967,C,D,53.694330440192985,-205.1907602681407,22.150481648123293,42.331458907089434,B,D,0
Single,M,382.31355169589835,-119.08928271471373,278.1435828492154,26.828416690472086,-45.62376740390118,-23.581272698627075,B,B,-107.31087504682905,26.6142045819774,-184.4169543211831,-149.03922813131447,E,D,1
Married,Non-binary,-72.23132999187762,78.93259396965776,-55.81756182967757,-180.3259441010172,-153.44797864144743,80.72126729926198,A,B,81.1699526851049,-24.46173131340298,-337.30132894097625,82.07622944701033,C,D,0
Married,Female,62.26150221708985,-80.91639220431509,28.187809497565304,95.97661295720589,-168.39874007534942,57.547770738719194,D,A,-71.55693364356566,100.61167490695195,-1.67570002877575,46.173320022804084,D,C,0
Divorced,F,-91.50348919244364,63.39161094953985,82.99826099054219,-164.21428819100151,-74.89834426311391,-75.3172288956286,B,A,39.06017533159306,244.36312094589297,-128.06920970024967,-151.7721156063475,C,A,0
Married,Non-binary,-52.9483717230541,-62.450543245434616,-53.58897200676541,-42.73688383743952,68.75916993526864,-1.0270333402276666,E,E,-35.53025004017164,-2.903954653533503,-78.39317024839005,-135.75142875017926,D,E,0
Widowed,Other,-74.28590560079726,-62.79258998933334,-178.9572802376356,-6.4231437279315555,-83.27629269931273,-26.88320717348494,C,A,-22.127983710980303,108.5308567224489,31.517465914510524,73.01072353573397,A,A,0
Widowed,M,102.65875154371157,-96.92644972960963,-7.944125604229829,15.278974192664796,40.4587923537554,-15.512765390922203,D,B,-63.227697234642264,-77.0951733088668,44.66069159247951,65.7546681010427,B,B,0
Single,F,-14.035056606107016,119.28255852801529,-161.07238736478206,16.50011724104348,63.19153687644423,81.88423254248659,D,B,145.7608430432921,110.35917386919411,-45.177245176949135,-40.05517343170937,B,B,0
Widowed,M,-107.54276951834902,38.879889630927586,-69.29541481842315,59.33272970028415,-148.41263480989602,91.22051622755943,D,C,145.01118631890137,-31.469354143698396,-9.084273703148604,-31.128469350823206,A,A,1
Married,Male,49.44803095625566,107.2320966284845,-114.74485568447541,-97.75932731378548,-108.14891913546145,-28.287057149884937,C,C,-102.54729865597778,218.44863568296117,46.07448493277066,-67.38599108767305,D,D,0
Divorced,M,-218.4635613199608,80.64289864314172,-28.812188904552627,-170.56909893407862,-48.49948662596703,-53.77064356708362,A,C,63.31475518800336,-255.91280289164237,-3.014399020198672,-19.31165259392877,E,D,0
Single,Other,-194.89197614123051,-112.97734808137479,20.160283347324494,7.534348174093108,177.32701213325984,4.915196695506031,A,D,-46.37575232482754,22.458217051691026,-132.76238222362463,94.79282205400744,B,A,1
Widowed,M,13.549771732799224,126.76071757222846,5.118080027342212,95.93578690762412,2.2993596639709644,123.82645781951808,C,B,52.35499999194013,-94.69502563533099,-21.675493156501947,-31.417360060433197,E,E,1
Divorced,Female,-20.87540262135174,-17.466037427202696,87.7349022452241,-48.109208828173315,-98.39765558290591,-137.21790195227499,E,C,237.01526878571696,88.0787073027356,-19.322401664983015,11.267094841927488,C,D,1
Single,Female,-129.38340365747962,192.1930063262349,79.02702867063958,33.46736907178564,-231.3449723928361,-31.775360484879993,D,E,38.61799553303102,-93.04979994309299,111.09574931338729,69.91296068685631,A,A,0
Divorced,Non-binary,-272.62802408741953,-147.94057190516332,152.50400044834106,112.36802076608174,-65.56639553155873,0.8585651609036284,C,B,98.6835190561694,-61.81218018187984,-141.1844497327134,65.00523486993431,D,D,0
Divorced,Non-binary,-12.447860953647934,-78.30592428216168,59.47756125525873,113.23484519903523,1.203106020306902,135.5482478117194,C,D,-16.448628736505583,112.89972434318321,-99.09291951018224,-56.800092087402774,D,A,0
Married,Male,77.50362603500037,-49.41544047270162,-105.00301786582989,-89.56498957879032,-80.45298824248134,0.1627403171607577,D,D,56.65042846033296,-8.34254563978782,-122.96716124406366,-96.02439202832068,E,D,0
Single,Male,-19.34152958020105,6.826951865022283,66.22266499086443,-21.49150010988972,-53.830023862735764,-36.23957967027013,C,B,-20.534202649911748,-33.051804244766736,114.21535263265929,172.03560246980135,E,A,1
Widowed,F,-34.829267985559156,70.35828400212475,-104.52035986734852,42.2620237750968,67.54570744450862,-216.70824110315934,B,D,-35.332318361881995,-34.93228943812933,42.12615671925312,131.6659087098137,B,E,1
Married,F,-93.05989972114716,39.96840762009921,-26.197585204341184,-131.73682039250022,-88.86540158961014,-46.01701836927815,B,D,32.384478408439946,8.04485492128942,138.57704852324306,112.24172982333806,E,E,1
Widowed,M,-97.71054652601066,26.324288932805857,2.9650828340601145,42.47685893342155,212.15244261555415,20.30253059738651,E,C,61.62008284950107,-93.3098007223658,-40.144909276288345,1.046995831500454,A,C,1
Widowed,F,85.80802385792265,-27.677254104643694,-47.197685761002866,-172.24488737795707,83.11854020991335,-173.7518536990805,D,E,-8.742207980884364,-121.98634878287228,47.609960593333724,67.46568294558377,E,E,0
Married,F,193.9571252024122,-90.2055844794769,-78.12931207790295,-47.57089670881094,7.424798529940138,114.08239534748668,D,B,58.99481223802183,-137.10593876600393,15.225167408773544,55.149985953637525,B,B,1
Married,Non-binary,-11.638780300823317,-135.9594757628381,-134.6858046930889,49.95193232581532,78.17235651554225,-37.70526255256835,C,C,92.93845167490026,-106.9039773406871,123.83068450312447,115.66348112879048,C,B,0
Widowed,Male,-73.85338285105834,104.92220420611788,19.132724720356265,-110.64216057063683,-82.61181505010532,-20.86955165126575,E,B,-48.6040609922483,-5.32719612437721,56.815287113095856,38.9457138607641,C,E,0
Divorced,M,188.12494077869403,-76.31959573189937,78.20073600223098,-52.33225316825011,-17.45644536626726,-28.728699432990684,A,D,103.33117858985328,47.25429464377893,171.55692053948295,-114.93294475216935,E,B,0
Widowed,Non-binary,-1.6258590591370576,76.91297097637747,-25.871523562214726,-49.26928361969228,47.27258544522436,291.3535495981448,C,D,-72.53325936756157,48.4575120550153,165.77876620035116,-97.55996303101658,B,C,1
Widowed,F,25.694478117269604,16.24474648842644,9.168148503853041,-64.12771214510197,-57.91787952317251,-136.31852148170069,D,A,38.71856867367494,176.03324741035652,-9.093656392076998,-184.28226677488817,D,D,0
Single,Other,13.005220210913071,-66.73296452679448,28.027591335300812,3.798447112553064,42.13046958993857,-187.4482208696157,B,C,-5.648822031423229,-14.938761652948848,4.9260791191042665,8.487041570302969,D,A,1
Divorced,F,-14.84912662407,95.3964615620464,-108.11673387326567,-124.23271638045183,-153.35912233657405,175.5429829300216,B,C,-7.6463183838671425,65.3604177866168,48.877848661090766,6.39169705477444,A,B,0
Widowed,F,-30.72763946209726,-139.12659706670433,-30.99689600504707,2.408381818898965,103.0469988106895,7.68957076467801,A,D,31.251824024456326,9.577961466822762,-61.668069501401966,7.6351405132524475,D,A,1
Widowed,M,30.49056709881887,16.469233431165453,201.81646054162874,9.825791312283117,-61.63471588876107,87.32942593947112,B,E,236.22718140867454,111.9029194329389,176.6204362468357,112.79170479636475,D,D,1
Widowed,Non-binary,-28.65327240345252,44.46405976374522,-160.34277580637252,-92.18419361496163,-158.89321365259752,-0.9981256137291159,B,C,60.116551120786276,126.50882072349366,36.46010715333314,68.45445105235905,D,E,0
Married,M,46.194319096108806,-20.46411686137222,77.16668255591895,68.94003701707601,-4.210386398694773,-20.403363907042234,D,C,-70.62206835566559,-59.68413916007347,50.6844741641968,52.64507425486333,D,B,1
Widowed,Male,13.505306011742382,-91.80701505966779,192.23306737994264,-15.548487154469845,-41.21531131790246,25.830690263300056,E,E,-85.57156953827324,40.52596739576831,63.79087695422066,-112.5624750443271,D,B,0
Married,Other,39.34728778534408,131.73268451989034,-101.2643822879914,-273.69242611647167,129.43975885241895,-150.04290978033117,A,C,62.638729182701894,153.1295496971736,32.19871563851086,12.24623776178204,B,B,1
Single,Other,-73.7614807703996,52.971217170505355,37.633881411378525,-18.657368445870336,-179.56885428829935,-163.055307636058,C,B,7.298991305879768,-43.44404953481425,-53.79566349262469,-45.69474021327872,B,D,0
Married,Male,-61.04449909804723,47.78058916559506,17.816175329078828,-87.67023913901365,22.559326302720358,-104.13693143995503,E,D,-27.74441358360964,81.80866500632241,-45.31936325852255,-62.578057458330505,D,C,1
Divorced,M,104.72656840434762,100.98516986628556,85.43311668547146,-177.89892671121294,56.036452472879084,115.09595454972839,B,E,38.456207717189066,-10.01954100467917,123.60618031828214,91.13058415420157,D,D,0
Married,M,44.483677339888345,-16.217344429393048,68.23864923319016,-49.97095234338656,-44.13137128607514,-67.61308666043846,B,D,112.09841184408404,43.38493332617327,33.84017576835947,115.5097030710444,A,D,0
Widowed,F,-124.25737826894516,36.49262957206806,63.67449219514899,14.09134660423087,-122.68446032705829,78.6487800864169,A,B,14.900394250819069,105.82156297049798,-132.74452142294237,-61.85596428876884,B,D,1
Married,Male,92.72729497612434,68.21389042271248,71.32723212517082,-24.874113821070377,-102.92495405632656,-162.5381425800132,B,C,-19.342287875956583,-16.41866726526119,-48.13124899877366,-22.455921263796668,D,D,0
Divorced,Non-binary,-15.491433917089473,150.17536181110881,22.741878059481767,81.44279815694824,78.59765147394229,-11.908061873604323,B,D,70.23018275316892,16.81713617112137,26.943524138396345,22.191399505178737,E,A,0
Divorced,Male,-8.639874458991807,13.816889431551887,-143.54187454005015,-85.92165128687445,149.75283144965817,92.56881465736099,A,A,42.341972163681326,-97.02748085662543,42.81369579155199,-44.446209471933514,B,A,1
Married,F,138.4875995962694,10.774443551386797,61.0114163204122,-139.15231481395887,8.438390487505044,-60.50224963976263,B,C,-61.52844994529432,-75.22840171701569,-13.599847554237948,-60.208881992721665,E,E,1
Widowed,M,-94.6574307976024,-28.775957590258933,-138.05888513165624,24.84117327199128,27.336907289339624,-29.324026775190042,E,C,35.20002235300589,13.104663025475189,185.16655421167323,-41.19814619176472,C,C,1
Widowed,Female,148.92639735397495,-167.38513220633985,197.64611072222144,-81.62891934656544,56.759084771307386,-11.410289014287454,A,E,74.15987627383385,117.40659071571152,-58.38103169264802,16.16912479505319,D,B,1
Widowed,M,74.83428027551372,-63.0148492617446,-135.6299213660577,203.9492187408759,-73.42277050020701,-160.08463525619084,E,C,60.13768988664078,-9.932043878353939,60.211708348603345,-36.72476843245361,E,E,0
Widowed,Non-binary,-67.02000008859169,0.35987819286628325,15.268131025990222,-114.90944971765431,-38.49704454667711,-35.9050482800098,C,C,-132.94376895562732,-75.32045539558942,-76.95056805299491,-137.87430663599793,B,D,1
Divorced,M,15.060120684629894,-11.703512476401693,21.073852484437875,-21.341342038752476,28.28481277932481,-52.6636576107077,E,E,39.32378417535717,-107.22364829386714,-43.69363292641523,-2.248547324758812,D,E,0
Divorced,F,-162.16087989977353,-14.330583966980212,129.02521408681554,-34.085747656055254,155.4074659367339,41.63575854793892,C,E,-93.99371645164518,130.12567409312658,-44.938316110771815,153.908124213458,A,B,0
Widowed,Non-binary,63.278009311208415,-64.16961992523208,-36.80488779526257,97.86110338698947,-4.538688099406831,-56.613191186462416,E,E,141.6252370926681,-166.95313766271562,-59.18623392127784,33.16809763691451,E,A,1
Widowed,M,-53.040615267754156,-23.185555864664103,105.78560572766604,193.61172148146778,-4.396879002397229,18.492630875821554,E,E,98.28020452862566,-72.59473798882601,-153.1148553650314,204.86976876673418,A,C,0
Single,Other,-19.29385522239264,-152.69909442473778,79.62728245687812,144.33485999219567,132.69808878719428,133.15473965552647,D,C,-38.10389276354636,-113.55520062342339,-188.3543655937814,0.8023907957671096,A,C,0
Single,Male,-20.329926976507856,27.329989922033388,-72.1265691312417,66.22356211741194,-27.858156176214056,187.9272314018086,D,C,12.857751347961683,-2.350842548883586,-102.55157231124043,-30.631820020987536,A,D,0
Single,Female,-23.889523369780953,41.44865407351686,-97.1124926606861,96.65733077979316,152.80503009864552,-65.04196025849825,D,B,94.9089274246148,-10.379115535451124,142.17997216206234,-42.18817406778711,E,D,1
Married,F,187.85944543921383,41.00189016905134,109.05683490319747,167.4911136522463,158.5071220401976,-56.92904119284681,C,A,-12.308969444472433,-4.710001276973103,72.51366780698457,27.89792743049676,B,E,0
Divorced,M,-49.80365468776058,0.913855712667278,-180.74862412742334,-76.08783294122557,-182.02424237260618,42.15015942287037,B,E,-133.8124052836579,-5.046876586280517,52.66732147703728,-25.233690597600837,C,A,1
Single,F,58.4052038812295,89.46072312579093,179.39305080342507,-40.08453355348537,53.90927225499975,-70.5851291885513,E,E,33.127021027424696,-169.96004695147226,-80.16469236102792,4.333123837809905,A,B,0
Single,Male,-9.453854659128847,-58.16827908668093,-127.62660904720242,-26.493454329746214,-4.657428247980908,-43.70965402324095,B,B,-4.861411594562786,9.354605815807997,-114.22321511851862,91.03114341767099,A,B,0
Single,Female,-50.65872247630868,77.60223639123089,-82.32133359083305,71.76417297773362,-7.975017339647128,-92.19788807777614,C,C,-26.932185027032595,-154.09873019988046,163.44409902141018,-122.93719388572895,A,C,1
Single,F,239.4778971010674,40.274585262678045,64.83002302600883,33.4543039967968,14.88473664662765,35.83004024053801,A,C,28.618587356862324,168.24212603128274,27.012739964140874,-30.676526155460536,D,A,0
Widowed,Non-binary,0.2533123109978852,-91.52701465542907,-64.8383902158015,152.69099595718941,-32.92022748264957,-65.53630789693884,E,C,94.38707035972233,84.50498991704536,-12.658034661323144,18.943175363337694,D,C,0
Divorced,F,-245.67749089144394,-104.89877491838442,221.88252217474277,-13.262062670488318,243.6559447234651,-49.80776813886081,A,D,-59.29252930230924,-114.10251208305337,-48.64303512743347,-56.275923547654216,D,C,1
Single,F,-191.09863263435912,-42.47204850089653,44.643085203367065,-25.0978470846428,133.55733085201612,36.96576370373209,A,D,32.335216658497714,-38.52648842127377,74.16864203558782,25.55971779250062,D,A,1
Single,Male,63.60170590161916,65.91669829370835,150.94603124662265,9.453296611616482,-91.81939763952633,2.077261739785848,E,D,-48.76262656552184,141.9951552369592,-198.62575121429563,-109.18040357109354,D,D,1
Widowed,F,19.28950103598832,-134.79258216724497,-13.91885531125539,-1.9317838102944236,12.644949584332748,65.795949974455,E,C,142.89369442883978,16.061096855308552,-61.84397175668538,28.131638211278055,D,B,0
Single,Male,94.10620383310585,-5.788405096235178,-61.97457600755835,-77.84060832484982,-54.274480718371855,41.701427095538996,C,A,-5.461252113281795,42.67613755274767,-161.6825223270438,-152.4172263582703,D,B,1
Divorced,M,-51.657632597317104,-124.01887059091061,145.44124196472902,-74.85636957021991,-32.262427796796565,-6.834919007517043,D,A,-66.9116224815184,-69.16167903812838,-63.75685576844643,29.578528700650647,E,B,0
Widowed,Male,-2.0284815102979157,-180.8957829229488,-126.24867425127415,-61.01753734770819,-61.74109049959973,-192.4329779585742,C,B,62.84470079647227,-56.34729467454922,193.65941363389172,-53.34614099765732,E,E,0
Divorced,Male,-205.3421616447915,61.147001420271394,-128.01622884520432,281.80981063332,-66.17775479527182,-89.6859493265583,C,E,-68.0120108057541,-96.49828362595484,-53.274178625598914,-33.523447143448465,B,A,1
Married,Female,56.48194233006457,59.839054009797565,-46.17126892283168,101.29310628581834,103.24467715058938,-175.14210619217906,D,D,189.69236806723276,-2.3988283663317405,-60.17467908661314,-172.34829931728504,D,E,1
Divorced,F,-17.09010237203314,-31.953552945010657,102.47892382777775,-22.105603467734618,-56.51138920417,67.48958869762049,A,B,151.23804043681093,-77.18187948851214,-17.548529093512464,-70.66479940106173,E,E,1
Divorced,Male,-153.5446161365257,111.99128089365036,-86.13148854271219,74.28042604466081,1.806863726389766,34.884940734928485,D,D,-81.58422445854185,-141.35678785511175,81.59376140606305,5.416519811682939,C,A,0
Widowed,Male,-2.50110529408178,71.80753034728075,63.274109398242814,-211.62852846422518,96.95171761571075,145.32242506776723,B,A,112.36454417980435,45.85305293142608,-115.9577634916728,134.2821197265356,A,C,1
Single,Female,-95.07885291384248,-176.98157072096055,101.09221983726191,5.863065498088951,-106.48021167715773,-65.64120572457247,E,B,-116.56654693153617,117.40100562704474,16.97529662182249,81.50370675289419,E,E,1
Single,F,34.04517667079847,-62.748733811574965,4.85878528427999,-49.728924959893966,-154.22452753226383,197.68501487639736,D,E,1.6801198114130362,-86.83011085403561,152.85094828339143,125.53265414238864,C,B,1
Single,Male,256.57127796267196,75.01911216086164,-73.74924493075747,-53.164649952137296,111.55797398322656,-162.70947024197903,A,B,-27.588263977033133,-117.89060322867293,66.15439242561092,56.49928493857771,C,C,1
Married,Non-binary,-128.15392874848152,64.57774498717865,43.50660692826817,-10.770504536004458,98.96381129390991,-137.83187028975237,B,C,-84.25131122201984,-111.83314593103606,70.95410733400892,126.27245807661814,A,A,1
Widowed,Male,-6.020354003612492,-94.34739341239506,123.42459390348968,70.05917950772125,143.98891108893008,3.5063474248437436,D,A,-44.23141351841333,1.7728463112131856,-16.228340134505387,-56.93926113408987,B,A,0
Divorced,M,144.82723103585622,-19.470303464780585,57.82721153949093,-79.8026890508084,-82.81400893354655,-61.68867582190274,C,D,-135.48329228444368,-7.2930908314555465,92.36231504764467,-155.69827388042341,E,C,1
Widowed,M,-68.94037781056063,20.22733367385585,-187.55247929314137,-15.786819592428106,-31.96242617385952,32.859245456606445,D,C,189.51496111725885,140.62685035308112,-57.9686306132253,112.5604017378568,E,A,1
Widowed,F,-98.42173787731421,-144.79351690706878,-91.93361414029202,15.026187199161766,-30.30914804764721,-18.832995425189118,C,A,-191.55312131728348,-35.40294848793728,-226.5321853629188,60.835235385148025,B,D,1
Married,Non-binary,125.17824459133031,-189.29246436415403,-35.83622271568583,-32.34526007560172,-11.42958084356828,150.9613791472617,A,A,-43.3965016558485,141.74323235835317,64.786401887682,-78.90838314412458,E,E,0
Widowed,F,-48.248109877102344,207.4070412956197,94.0303773349123,-44.77836222861053,-53.06997433381645,-49.639197846349006,E,E,-142.75466556986242,163.16270751889544,112.82772550131727,-53.30949596506983,C,C,0
Single,F,142.8575233971043,-60.363042658640175,80.52334972350425,84.53016895286923,-144.52969588076408,123.07862650496229,E,B,154.93445412703497,-33.94629341709733,152.40010592427237,-48.38381460751273,B,C,0
Divorced,Other,-14.21897934431697,65.25602562242067,45.671847762961754,31.598090411591805,-18.745644018753563,5.67404295076726,E,D,-19.320259692084015,68.32589947232898,127.24658213115544,74.58474912198902,C,D,1
Single,M,96.90256940619106,-54.17255303745433,-5.571489340694747,69.8118150741029,-27.335082760455474,-112.16563550443652,C,D,158.84555716484067,195.8399561468016,-28.940190185181926,168.24249487462478,E,A,1
Married,Other,186.2381986823106,32.15845113581161,194.30355347994958,-49.308290626887484,-160.62016761267398,249.95651341939492,D,C,334.0149972931026,13.703501406505177,-19.7925650360542,3.1908114727305237,A,D,1
Married,Female,92.23853036530772,-57.907593824788414,-44.85905960378289,160.90610695257524,49.87805086176272,-102.08542525056596,B,C,-21.604207069868217,-18.90495364630627,56.53978505371631,139.7718021452232,E,C,1
Widowed,Other,14.705902551319191,88.53242068697054,153.5919457296316,-33.06476924025092,-47.85901953793281,-39.01075690520462,C,A,17.523865624892636,97.31638334519232,150.14182383373154,-87.9686509703488,B,E,0
Widowed,Female,108.56317195928548,65.21583513007928,-75.43829528584502,22.63348978295028,-108.34840048801337,15.039641318860852,D,C,21.13253750545931,-22.51686646221245,-135.16348590861182,102.42955439953725,E,D,1
Married,M,142.46932468199068,31.7701192566529,137.7107062563528,62.90323773413039,-48.14763435133886,37.21865987263895,D,D,-72.6095062731146,111.8083955149928,16.66660804264122,-41.543710911651765,C,D,0
Single,Female,74.70594493201754,-22.1059361644462,15.632283410188544,-92.5221908981033,-30.499520134589993,91.34296895798175,D,E,-114.56805352440631,20.15748701194576,-32.38407006977401,-55.718489059281026,A,B,0
Single,Non-binary,-100.64702473450238,-92.61164753905061,87.44345886187767,-195.91348586222244,172.2600310783904,-45.17579472570106,B,E,-64.46329635251072,-68.2391377649078,-112.61206249978683,13.094903717308789,D,D,1
Widowed,Female,-50.94534501980983,0.8579457768337974,-134.2812340436914,-158.7856869783427,-37.69959462438657,-46.52981611489741,C,D,-71.30317838220898,54.34405630362604,-51.62032417812371,12.645054632394778,C,A,0
Widowed,Other,64.98232209190093,-141.01278499809086,8.36218330319763,194.52696183941129,-67.70262104524019,-132.4664728318611,E,A,18.14813792750913,54.45477806059069,-41.458055750120785,112.54677145154825,D,A,0
Married,F,-165.48588109948938,-140.42609520138842,137.77359457145914,27.313969448284176,233.143631385372,-29.855386994351264,D,E,-160.90585009397444,-19.78713789816322,167.18678192039562,35.86388472264557,E,C,0
Divorced,Female,24.27439721612664,268.22636983594344,-8.546563090156969,9.075406563071988,54.872753033016885,91.37886475710708,C,C,-14.131878215960949,-67.1472979226056,-5.1857836765740615,89.0608750363916,A,B,1
Married,Non-binary,-44.574371176218044,-84.12415433101053,-28.093993309101357,-33.08712573156429,-39.133464305400615,19.9410567501469,D,D,-50.635177482724856,101.57358816703943,13.605870115385374,-39.6486367609529,A,E,0
Married,Other,-65.70054330320855,-12.021319470914097,-21.743968434666257,-196.38481744804568,90.99247644963934,-23.37058878668945,A,D,-6.146015769091593,-73.02192543818002,74.82432135619361,88.18790721457749,A,B,0
Single,Other,23.533846406787497,28.05654550572233,-50.19894852348439,5.8254533408145734,-36.36017937739646,-21.635004628159674,E,A,82.01888235456337,-95.98049973821585,193.03520028048138,-49.22025920483951,B,C,1
Widowed,Other,-87.69863494694505,96.1718626183511,109.68879706365287,144.8542796543042,-97.61408608952755,-218.7587283341111,B,C,66.98825911265013,-113.33431719498563,-101.0133150684326,13.771827792674321,C,D,0
Single,Male,-87.42858711896385,-32.215694216095386,84.87474884965744,-213.88940891995674,151.80484038510536,209.29022681862696,B,C,-76.61026832427196,-96.84863630511099,-165.11213094394208,-54.180907955821226,A,E,0
Single,Male,46.15106096862385,-12.030081437493351,57.07740605250693,120.83436005117984,17.770634602024558,174.5074232477363,E,E,-59.28037630248034,126.97185588618719,-17.850804607398185,31.922141412315412,D,D,0
Divorced,Non-binary,-54.09319401240538,-107.12089888441896,-59.49976159109347,-6.453063330328915,-112.67943316181682,183.48956927872385,D,A,-89.10623175928394,3.001066509756579,176.86105158910289,-183.2429309865173,C,B,1
Widowed,Other,54.027546608525235,83.41127269761864,-63.18675249993091,-13.003983651615696,-3.2531881276138144,-112.7121017888953,E,C,-57.12272309663269,-142.02352492523406,56.32528949777533,114.26079137063599,E,C,1
Married,M,46.95925272515776,84.39052198645567,11.822010479718175,-94.88234066680292,-50.75297680289985,105.93283536142022,C,C,-118.087714918045,-180.62091299025968,-164.26507851443367,-47.16965943141604,A,A,1
Divorced,F,-77.44635674929938,184.8583652240167,-212.7905248697373,44.42853240661274,24.308536692964132,78.47696051703825,D,E,40.391473168907496,-158.60752214665558,-1.7253564565715536,75.20234466856633,A,C,0
Single,Other,30.17429025424529,172.14931248188051,43.79579652320543,-62.704086075975354,-85.6038807944179,-80.91609824590276,C,E,223.75438307345155,-57.755399262245724,-115.48165264149137,41.743617802809915,A,A,1
Single,M,-52.08433079466085,60.16756512662399,-101.42787677847984,33.64380099074328,-104.97376328541448,55.20800040989431,C,E,-62.663620819416856,29.668971593801547,-38.718645372660724,28.81201137173483,A,B,0
Single,F,98.79878555956296,-34.33481782442923,-88.57726224756433,-35.65517387964696,42.67328802355402,28.787331928561024,A,A,46.36947450610397,-64.4000629052134,-125.13165520204872,-22.487209972102214,A,E,1
Married,Other,-71.01808543079774,-57.72042699888148,69.1870591949606,71.42871925066794,122.24294613662798,148.30570711582277,E,E,-78.67955693615043,24.957041978324746,49.237665005374105,212.12763340349392,C,B,1
Divorced,F,20.129852466528522,-8.110819279380117,-73.77292612054042,63.34529290792621,225.5002602903677,-46.79891541951551,C,C,-44.20324077732785,0.17340916653995064,-25.947793513129803,69.85635732338129,B,C,1
Single,Non-binary,12.605691754934137,14.998844916469483,45.96508566182584,-49.39437265089841,25.474347605903997,-173.803015185677,D,A,-45.448928902525154,-44.87571794378999,-70.41947460375266,-123.06540061490918,D,E,0
Divorced,Other,95.16712876868242,88.32392587124389,94.45045845571008,64.79952189256245,20.398572762820034,-114.34190130246415,D,B,-152.23865640968998,-1.8734197999284878,-42.925073179984274,46.02619170186383,E,B,1
Widowed,M,13.76404148381549,183.69688681164868,-47.40439378812142,-55.51314335077975,-75.57069579151332,50.20023034369054,C,A,84.78032814795792,8.866877245785528,80.3076258053822,84.26560208462398,A,A,1
Divorced,Non-binary,-51.54825395459201,13.30877003124632,-0.3027879817599946,-40.610531414716924,133.6363555461174,244.53311847269484,B,D,132.74487677795318,122.17575684213688,2.539526472091687,-91.47817815471917,A,D,1
Married,Female,106.05257827533576,181.19624834202563,-73.68914010739398,-88.78203243777811,124.37825484177188,-28.59518618545234,A,A,-11.93308536965471,-138.08026910344134,17.720138606143998,8.182064465444974,D,D,1
Divorced,Other,-118.64303427921317,-84.50503663499336,32.70716510496135,79.29290617523134,-26.162233380740858,-31.954857891342787,D,A,147.47003697472857,27.919032387165256,69.01542158276733,-63.027674760752575,E,A,0
Divorced,M,-19.04402435475384,65.71553176420491,127.7613259333804,-49.634224457133705,-12.774989527735567,-183.3932945005805,D,D,-57.2453996897024,89.05202681498994,-97.5345202515443,55.78442978033955,C,E,1
Single,Female,7.540645133786289,-92.20645142740177,77.34842100187947,120.99233797684848,-110.87220413906971,-134.57689378869156,D,D,28.13131245283301,185.085390049581,99.22648710872105,123.77472168931347,E,E,1
Married,M,94.50765108709261,6.956762329031187,-112.79243354204738,-36.36290204269918,-110.21092663879884,-28.459013576061153,B,C,195.75730826678847,-35.70231312533102,-12.892062488151037,6.05552746484615,B,B,1
Divorced,Female,106.63985833543424,-74.12612600537355,58.813327394404915,-38.1002425126913,278.67886246519345,29.70227025566784,C,B,94.50348869684566,-42.9595542743911,128.4677690312992,-23.424109012353565,D,A,1
Single,M,-5.776877014914861,58.73074284119099,161.50385506339126,79.62957398288354,206.9301714483632,-10.562067139748537,A,E,-7.151701474579911,64.4425886606722,92.94877666672068,-30.642487939832346,C,D,1
Widowed,Female,86.08366891371844,29.659170847982676,-183.49077593405994,33.61358238541066,98.12690552434744,64.21385378711778,C,B,253.9428154717175,54.98994359370491,38.68765643156663,-126.292300395179,B,C,0
Married,Non-binary,-19.681728698982393,-93.8463988110563,-0.7209898643172575,-97.22688230891836,102.0636322582494,153.51197174646165,C,D,249.66101991790728,-123.34911919135558,-86.93566060542052,-59.09595403503065,E,D,0
Married,Male,15.788342277753161,-48.69796784193024,25.931001719882747,28.90062988316902,-17.921278886983842,40.771194747289194,E,A,-6.2561968577649365,108.1366007348312,-77.06029154722354,110.05431080852159,D,A,0
Married,Other,84.7973533291148,70.13182922815605,178.729283291234,-247.22130666522116,-96.57370136845384,178.12441347580042,C,E,-36.473171465113026,-179.73871810845253,51.0859256823253,-48.52669173617315,B,B,1
Married,Female,-98.47789480162106,-30.249013193760916,-51.23892814945965,-27.99187158845432,-39.90724107918125,-133.71066945828443,B,A,-63.69393252866209,-164.75277107242414,84.35223562575274,-21.192163658099908,D,B,0
Married,Non-binary,-51.521982232821486,143.2502629022264,-36.962185944713724,-48.73457867367305,159.0484913091806,109.10731193793714,D,D,109.29248252500194,13.746036882224693,-17.492785647910576,-59.968392130265194,A,E,1
Widowed,Female,-156.7010594629878,-64.76903207094057,-22.85142196681706,-16.019020055141574,22.730340208193034,157.61318709950834,D,B,155.51262424549267,-45.49313949221364,108.2194783766993,-122.1017323174241,C,C,1
