Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
35,E,A,8.76586108989442,B,-21.259083711930575,C,36.745136587333135,-59.63862256232354,A,C,93.83318048084874,122.59311868906116,103.5995088528614,-197.50236463238704,A,B,B,-123.26476497327062,31.482036608129754,0
79,E,D,129.91624385729307,D,-16.101973140355973,E,149.74498029095253,56.02223676949646,E,D,-142.7961498914533,114.07101093514368,147.87582870060174,-96.77701123906913,E,A,E,-14.671860578115586,0.9881530215270141,0
76,C,A,-61.68516698665668,A,-75.4760676585447,A,31.36738071959833,75.0897805181543,C,A,-1.2832912979488103,130.05680425169143,-218.94892060021488,119.72527402575,D,B,E,-102.55717599488115,194.78263401109567,1
32,B,A,55.16694543086146,C,-116.41505358699291,E,43.91368663431785,167.1615049539246,D,C,-19.1664022355464,39.389747743129114,-37.4520795981031,-236.89426631970528,C,A,E,-44.65229810264874,-40.32182638442896,0
23,A,C,-86.49521754441754,B,87.42587150965373,B,87.38462526673365,-92.47128354233247,A,C,-57.53274000465505,-52.33648433444533,280.94241001315146,-33.89349719708608,C,E,B,48.34926752718397,-112.93764253080305,1
18,E,E,154.75610137111912,E,100.02850531720624,A,124.74463689041212,-97.95248558501055,C,A,-61.60666912556585,-26.745802358330266,71.75484293787274,-108.17826595664542,D,D,D,-174.9186990799001,43.294408301033684,0
50,C,D,-18.271545747232786,E,32.03823592865391,C,64.40005023669117,-76.02830160682586,B,C,3.40731628165559,16.75372838007082,99.8150336754556,-94.56318181506765,C,C,D,99.76973296928038,-26.931400173315634,0
56,D,D,-105.2223392115167,D,-63.00276149634638,B,-15.93852457454906,-11.107312205564025,A,D,130.44316300897503,-83.31480731962799,39.1852759888164,25.852521731699767,A,C,D,53.95923173462267,-39.83109921845486,1
33,D,B,-63.575252689604554,C,84.38148587690435,C,230.90866872658034,43.77166832268449,A,A,-30.819933443485215,-4.379679079769433,-114.61509675290766,16.102614093689514,E,A,E,-75.32823114755648,103.31306787622418,1
61,C,E,59.15484855287767,B,88.87688161933647,C,-18.492727822141656,110.79273133113026,C,D,37.31869334141198,76.24028908976193,47.071699738229924,-116.64646262834952,E,B,D,110.33679676428778,113.15679498761915,1
39,B,A,-66.2348954202038,A,227.75398851531588,C,-68.95711377302402,116.54461925943018,B,E,272.504819639051,12.190150161754413,11.258051868037535,-62.26271436204796,D,C,E,48.00635291280443,118.90843472189219,0
28,B,B,-258.60816626084807,C,57.16832621230782,D,-100.80500977733526,-24.674172967481116,D,B,93.80409773284501,243.85748652665748,10.527354531687585,60.33243875949188,E,D,B,-69.69695202572038,36.61835821852271,0
45,B,E,106.9518352983501,B,161.50392467659483,E,43.62866553550864,2.00197576148679,D,C,-156.4540872720623,-108.44812439176022,-71.55605716334072,-34.8707047688176,B,B,A,-194.65608476733334,-132.82073232039127,1
52,B,E,231.3650074531966,C,78.28613433754114,E,-62.83904331093749,-47.91603815546781,C,A,57.49454754247125,-115.86219357155763,-22.980075297630485,19.527417313033787,B,E,B,-58.351625142094655,-19.318758513155483,1
53,D,E,-40.54225944508317,E,219.95188507457883,C,57.088532585324735,-55.403789882963665,C,C,-65.48221991411208,-87.47985748054757,13.564964223004122,17.799572722326413,D,B,A,187.93024884667986,-29.965143452533958,1
38,B,E,31.552782830577453,C,103.24154818701574,A,89.13030474305789,-142.9799068834179,D,D,109.30585510684689,71.92943769720377,-83.44380880593002,4.565200172377247,B,C,B,-85.78235868547155,115.17165781437795,0
42,B,D,-75.57580796412616,B,144.8081881938146,B,-53.783769777559144,60.369046893845045,D,C,-38.31315226191682,-192.00837334471868,-31.681120443452848,-46.597991452785564,A,B,B,125.05572968949544,-11.109288470528753,1
35,D,A,-42.512081084420316,B,-129.9641063755645,D,38.037211601710204,105.17349947035386,A,B,-79.90528615008773,-61.85560694427426,74.61229642894264,109.72893987152237,C,C,C,12.006966431812545,37.48302623009375,0
36,C,C,90.52384341237986,D,-179.1843360967822,D,64.21682298421642,-65.04874052645293,B,D,54.800309895712495,208.78202846510692,98.71314196048156,-27.918670312202742,E,A,D,-80.5746771050396,-16.37995810110422,0
69,E,D,-192.5555797816392,E,-123.05805487498435,E,-168.33826682140605,-202.71193939331798,E,D,110.68957314216593,-99.79532872283589,141.91318595130278,133.57412132673713,B,E,E,7.246201879887263,-105.94666562307675,0
47,C,E,101.94887051476161,C,91.58555483468118,E,-53.863943365417995,-39.98566895017459,B,E,-16.039084229403326,-82.19485780626076,58.597287401627355,9.163989497057518,A,D,A,81.66157103161585,44.905690806263785,1
30,B,C,-212.27406018391406,E,79.04714070774965,B,16.88941472500108,-54.99067514492517,C,D,-80.75912134035515,-104.29069826781272,-14.921995857486214,114.41598208292531,D,E,B,-131.50038648274108,106.69421658566354,0
37,B,E,144.66650845299455,A,-139.1235640815401,D,-7.026576478096983,-51.8501052693459,B,B,-62.15976899351947,55.4542970924227,-100.9967953211712,266.41113034684327,D,E,A,-20.597976893764177,-29.8082203699381,1
68,A,B,-25.597317768670457,B,110.93453337466097,B,-226.51585587146585,5.238058306341855,C,B,-9.763247485805957,-50.324122693635985,-8.41018901823038,-35.70249070445466,B,E,A,-41.47018443679265,10.511283970429867,1
74,B,C,-76.3575965191511,D,-359.53680876814246,D,-143.66929338064637,67.97178501210978,D,A,-42.49838619287625,-14.080037975002998,-86.62306291717957,21.85077329777808,C,D,C,-17.939759841655686,10.961954739074113,0
34,B,E,111.40070424904789,B,-110.71343409259606,D,127.31591709039327,38.663047021133636,B,C,-67.67075638816395,4.621123467501172,-28.922557459875737,-5.976648906423933,C,B,A,-27.16737216533767,-44.93896311047707,0
34,D,A,14.33318682574623,B,230.2233649732421,A,45.25888128297627,1.831508546454156,E,C,22.303608307254922,76.70172481404573,-150.57370433233814,118.22133385856304,A,E,C,-3.3624483751194076,-1.8573776967100812,0
57,A,A,35.267896087990096,C,-214.59569940141824,D,-70.37876530138386,-141.1818361753748,A,B,-28.369662993954336,-48.98742059733913,-150.3725944018475,140.46250310214916,B,E,D,35.581605534354246,-21.24107731009204,1
67,E,E,-86.14824946681404,E,-69.62106474337732,E,154.84612091390335,-127.02461388648535,E,D,205.80877688232766,33.14250769454274,108.28999531849801,-71.31853064956422,A,B,A,169.27908631242386,-124.35072979006081,0
50,A,D,-1.6762929478941448,B,158.02803640223462,A,-69.75623514766484,99.64470207347922,C,D,107.22806822966236,-24.507376521844193,-2.2747659201313586,19.65307847826528,A,B,C,128.6505913503027,-20.728863585461507,1
58,A,C,-23.607040292617167,A,-26.922165812411265,A,-77.91453914160628,60.78845826306376,B,B,-30.9948777849592,-73.53486628129423,-131.15998099097374,22.412598079715224,A,E,D,244.50604858713882,-44.953625122282666,1
25,C,C,-20.50449341899734,B,-214.20358796297108,D,119.4493022097687,-82.6070415551802,B,D,88.2849403457449,-43.22546580013257,139.8824470869477,-97.16560862346887,C,C,B,12.561746810528629,33.67886607241316,0
52,B,D,-7.505413980271185,D,62.5551678569076,C,-7.474046448878396,147.27272431836641,E,B,41.257770877542775,117.65930558001187,1.5609113094450902,-112.93857998385278,B,C,A,35.122042781156395,-9.023463341196688,1
43,A,A,40.25081235614807,D,29.240248404388876,C,79.27398402188904,-135.62846846766686,A,E,128.83277124971096,-147.86504435325455,94.0637612937552,-26.450468428118807,E,B,C,104.97506535255252,73.76334701860016,0
73,C,E,-103.29103722762679,B,4.43862048705009,A,-94.25159975470055,38.15610436689245,A,B,140.41716633898062,87.34503967627393,13.651885036253516,130.31013102380317,B,D,D,-69.52560647951556,29.275872880435493,1
48,E,B,36.66469882768357,B,113.38803974401279,B,101.13609634368082,199.58186114478792,C,C,61.211102376717044,129.65226999916743,111.79372542293373,27.02807884457031,A,B,E,-11.122867318419974,31.11340902335053,0
28,A,A,112.96404639207398,E,-101.26915189814243,C,-58.52284981046104,187.09420511475494,D,D,49.35558197521182,40.262332046360214,-29.12298825097165,-183.72821063452264,B,A,B,-31.73971913093936,-126.28827889849737,0
27,A,B,-84.3234721413433,D,69.55824835678256,A,90.03557660403317,-17.45317531332541,B,B,-213.95739250620386,-2.854469612338242,-21.572424189388403,-53.750700351784175,B,D,C,-78.04426095450006,-27.99794208500416,1
59,A,C,-48.598385196842244,C,-166.6700256402212,A,44.115101957314515,21.744988671505418,C,A,44.2543728075791,-158.05006409519874,71.29014698693878,96.6170658603914,E,D,A,-65.19228498342801,-3.5534381838198703,0
18,E,D,-17.20038459677858,E,19.30207529098188,A,56.100315806131874,-65.65873161553742,A,C,19.29276185423956,-135.68701670020508,-102.45678241398286,58.16249591419547,D,B,D,-118.78691293288864,137.2199863052343,1
29,B,C,-189.24419141732614,E,-82.83879034625635,D,3.253239833224828,16.82246353928598,E,C,0.4608994235631168,30.899029106196412,8.964701312900369,-14.756757267433853,C,D,E,139.5811068533657,34.094003693645334,0
26,E,A,-35.07104577149911,B,370.9191646965072,D,-66.4078625616419,-156.94002925541267,E,A,83.31894463911317,41.7286407696782,-38.40706786155288,-127.87089949309187,B,A,D,112.2459980931674,106.53653609661458,1
19,B,C,32.643350037432924,D,-73.13046976444727,A,64.8657590745862,41.15624064947666,C,E,-32.42090760413236,165.11178830002248,164.45055253156502,190.51965516445821,B,E,A,64.77229645184973,-111.58920212752477,0
41,E,E,-65.36725625348329,C,94.35287560762298,E,120.61249448610947,-95.99186779732105,E,E,-101.37643400610928,156.92991555229244,-165.49503485804345,-166.78615876267742,A,D,D,74.64999172536528,-155.65033807507612,1
43,C,B,107.47947624847389,A,-149.00338105123373,B,114.15690249318655,-86.51274483545338,D,E,101.9258428975442,35.76693057274211,97.62599902152593,176.5234216378137,E,A,A,-42.815067400290765,74.70678219275361,0
47,D,D,68.39781614986904,C,59.56799355422315,A,57.45282354591018,187.71172737755214,B,E,58.09002005453793,-13.550574223122226,73.76326971824165,25.90133681192911,A,A,E,13.70171992330901,27.994079243509812,1
45,C,D,-17.42880128888686,D,62.6820328174853,C,-16.232996137551055,103.62318809935098,C,B,-52.454423711527554,-101.98227442602854,60.6353042471579,-82.3859208164621,D,E,C,86.64995826089249,-11.72427924233619,1
54,B,C,-107.34001352939653,A,-183.77190110993652,C,-33.733135590330754,68.23139297297207,D,A,-114.65695367399023,-44.22437574385326,90.00249285395256,18.846627931762526,E,E,D,212.5925698013109,27.521786350907067,1
50,D,B,37.67013932834888,A,23.135251236714893,E,85.5575779723255,-66.7345609520581,D,A,16.12478573348731,17.597128399079487,-34.840002832532576,-144.93322254698415,A,B,C,9.205567628297949,34.398662489555896,1
58,A,C,-35.67146028471448,D,-156.76483326677658,D,-69.22331700149667,83.50677156585287,A,B,9.035887787299444,7.251511697235258,97.4493950196127,82.62370733611293,B,C,C,115.91221980577629,-92.42924843609319,0
55,D,D,-45.071370629516075,A,56.94062700107951,C,-7.511037691252599,-70.89377470160298,D,C,-106.68798445087955,37.83072174895313,-84.13436672204882,-106.7711508023518,D,C,E,-22.938413494203747,-31.402017191687303,1
55,C,E,46.4822575757012,C,3.004911852591715,A,-3.140786396599376,63.30681581027646,D,B,-31.117867779087682,-245.6128437113075,125.23925590653946,91.14649332534938,C,E,D,31.368602327874257,-37.894677525903006,0
67,D,B,-29.761560268976574,B,30.62930864165435,E,129.36822324636032,-147.51580187618626,E,B,59.111704089428095,-26.017798219989956,-2.620519771871033,60.467366570204376,E,A,A,53.554522137067885,170.16186659054046,1
37,C,C,-171.99200582008456,C,-177.33449012416284,E,89.89536545699237,101.20621546364119,C,A,59.76284990811042,8.513798922661715,12.364743838095587,-36.19442759764517,E,A,B,-19.06815633982353,-0.06759159137160423,0
55,D,B,73.40118623290132,E,-5.4867219703613825,B,77.36106926791113,-28.120608717552553,A,D,141.7799651244549,16.337507612560305,-32.581392491826826,-99.83418320844304,E,E,D,115.92554615993697,163.98970728414878,0
27,B,A,-57.41989657408744,C,-59.22083503364185,D,113.75741563690073,-123.67764569521444,B,B,53.069394215423024,29.642672582881552,-21.965225044594952,-105.9353689305748,D,A,B,-74.59088654897438,29.660213319802004,1
57,C,A,133.59622205995294,A,45.19512910202527,A,-80.65560126530028,-1.1262979697408713,A,D,82.57413113970163,-224.4543538504927,12.401633477710112,32.86151390903921,D,D,C,-130.3581251994671,-146.22150624010226,1
75,C,B,-3.317059892104743,B,-141.07836695358625,E,222.61954543270429,43.594438241376146,E,D,71.20935270158093,62.966712955636886,-81.39949032450076,-150.89707400520064,D,B,D,287.57957672202383,-111.59353939078507,0
41,D,B,-128.71166907413402,E,-152.0153647893691,D,-27.636507337852823,134.93418201341498,C,E,-13.865437971655787,-164.48914631837812,71.64495535557833,-12.337957564223252,B,A,D,244.0830838628995,-266.49880597952233,0
70,A,C,-41.34296326076847,A,85.63415691240334,B,-159.37841199237693,53.08573440369858,E,D,-248.57614526214599,-120.61685837736293,173.82611109925182,22.783078794893584,D,D,E,-30.00442121215944,77.77655391642702,0
71,E,B,70.43970606780897,B,9.399338296235845,C,30.37202861959481,132.0556682003525,E,B,-136.34077777586086,45.814495496660655,-119.52093768128145,-59.41960452647786,D,C,D,57.16594030343287,-256.4277862620693,1
70,D,E,24.284460580428828,A,218.15654112681156,C,65.29457914151283,-188.55502438677655,E,D,238.32262295804085,-123.8809212795425,-64.30901112546938,44.83292501711901,C,A,C,89.9524553508453,-61.30093473697875,1
32,C,B,5.945953821984007,E,-327.0334774974267,B,8.644705737598771,225.38732744973706,A,C,-52.03748859937482,13.391453901840633,14.32336421584115,-0.29034373722646295,C,A,B,70.9333015239893,47.01051384347535,0
69,A,A,-72.81912154628087,E,16.8134052917377,E,-197.86468120933947,-139.44211525922287,E,C,77.87820152264571,-113.30213457251529,-36.723665114614946,-88.76176985323944,A,E,D,17.72679070779146,76.70198067427111,0
62,E,D,-131.6713239455604,C,-58.480036853255804,A,-143.53273112911577,91.49825106661245,B,C,-13.65083285470905,-122.16049666748302,86.05328452989903,9.951036343574723,D,C,C,-0.8797728468650426,-0.7781226098812244,1
38,D,D,-175.41760656460457,A,29.74509753691284,A,68.44655615131651,17.906579323331144,E,D,23.57011912769381,-68.06954387282983,33.16374363985546,-145.41654274769883,B,B,A,-46.0296822333519,37.04498790292438,1
57,E,B,21.608674461829537,A,6.118208487813743,A,-205.22913356463576,155.2250231390935,A,A,-76.76589756093024,-16.180248073297857,37.712239472875886,127.77790321741882,A,E,E,66.19616937685512,66.76227952706502,0
30,E,C,-96.44975826953508,C,232.69967246988634,E,5.955810187649749,127.11319956919469,D,E,119.72433361330484,29.965996599208992,-235.69555048996386,-87.81414380201115,C,B,D,-12.994694410693894,48.962077012701336,0
64,B,D,-10.12798207493261,D,-194.71934870537459,A,-80.80447251080288,120.44501095583,A,D,23.706055875737725,50.494907480378814,48.94710264333419,5.729238083774302,E,D,D,-86.81385580526893,172.40609850309667,1
42,C,C,-105.27242077702996,C,-75.78701862957523,E,-11.253407652382935,117.76763127379101,A,A,80.45694562988237,-136.219860200727,86.33859911486297,-265.22267879431956,A,E,E,-215.24831838331818,-142.2327109548102,0
20,B,C,-137.2774196345671,E,-115.3556342365703,D,-26.315037004513258,-8.394706593072998,B,B,25.03087297275596,-75.20098819214236,-29.945415022116002,110.51642290760411,A,E,B,-38.903679169344315,-61.066276893261,0
73,C,E,80.63433096221011,A,-32.3603400725762,E,-195.7769054634564,4.9416559333202175,E,C,-36.60339969718777,-65.6200151011055,59.26018710611849,-14.492524214340316,E,C,D,-78.87219416228281,155.460742045443,1
20,B,C,-6.798320004171035,A,-18.943815721773916,D,88.58100919502947,16.910674178579598,C,C,-155.43961060912508,21.211639317211898,-5.748817184124958,96.0093409040437,C,B,D,-89.35361770418334,-62.90585161512146,1
65,A,D,-16.965581401702114,A,113.78168330521075,D,69.14706256574016,-96.26426714100135,E,E,71.50788450835125,106.59048865921194,177.69017059711524,-20.67959126670422,D,B,B,-148.33622617829974,-2.0991718681527485,0
64,A,A,-175.11906886901272,D,-101.48587810995524,A,-149.8592076926709,-107.06543604287005,C,B,54.08827718241977,6.226280260742933,6.571679477761366,-1.8920437088402848,A,E,B,-158.98098534136562,45.33858828592067,1
59,A,B,-15.872159093014995,E,-109.69653660562298,A,168.97556511174383,31.725218326040693,A,A,196.68023552722417,-97.46269762562379,45.466696253592595,45.36657729095908,B,B,C,-82.54552129166366,-132.3819885372478,1
44,C,E,91.2789291692535,A,54.30617537093949,D,59.67511582687229,-177.79334125840705,C,D,157.99135367347876,-50.002487046901734,179.5701056712349,85.1534747070291,C,D,C,-28.316282825780537,-133.73985970636178,1
60,C,D,67.95143836357124,D,-1.3710993387403172,A,12.867387901400276,-82.08400157491377,B,D,-48.39982582987993,69.8145767004836,50.05761428610984,288.02372927923153,A,C,D,-184.94229707068672,-120.38226023674885,0
23,B,A,35.640945550984696,C,55.66050092362628,A,-204.3140480529286,-83.0538314309755,C,B,59.984609936922276,-167.38176681243715,-60.19525439689796,-97.83255229337617,C,B,E,54.44522861714782,-114.46940968151564,0
70,D,E,74.1241814248952,D,87.42939261258567,C,-56.365221779538224,56.50928717746948,B,B,-34.395109526831206,-91.62544037440544,119.44096990445381,-52.26332745485569,B,C,E,3.980216492235332,159.67147063913544,0
64,A,C,53.552283592754556,C,-20.562208761689277,C,185.6971759443263,-47.15817331336705,D,A,79.82969132878935,15.527655898455658,-31.726970709779707,1.2894252348128064,A,A,A,-265.34715616648856,42.66116155608263,1
35,E,A,-148.71380520996942,D,47.165775069806486,C,124.85281267410859,131.08630185816529,B,B,-13.588176676903407,-26.09109779398479,61.40555040797984,-52.83181706193953,D,B,C,-142.7818137736781,34.380883890027896,1
32,A,A,-15.937267878812253,C,61.94489066006816,E,-18.97167427769538,-14.051326173230997,B,E,-136.38706150801264,-210.55278266659036,143.45908231285426,-66.68816417281711,A,B,A,88.89123814846826,14.732236804378301,0
33,B,C,-182.4073823303326,C,32.22823640875028,C,-17.750140282634757,5.662007565001786,C,B,216.17901674237962,118.46005490675307,-117.99623885609599,-38.08656171009119,D,E,C,44.66751372366845,24.303737939323007,0
28,B,E,-38.6509925034088,D,76.61058628451914,C,-231.53218343861562,-0.9694200060119396,E,A,127.61979299265029,35.22250272564209,-6.801278226127298,-29.785511237702362,E,D,C,-20.734164928319306,59.5475956054966,0
54,D,B,-104.50591008107695,D,21.417735652521156,D,-145.10595934529366,-162.94070358621377,E,A,-133.51638020992922,-164.97018218549422,-8.831547630099168,-43.33554014985291,D,C,C,17.787246518820048,-10.151417752225216,1
66,B,B,-153.69037442087014,D,-91.47606843379208,D,-118.79894994435665,-36.89170896714525,A,B,-19.8835282158951,13.679948827469998,51.548841829606594,-102.84784388312703,A,B,A,17.126967537522418,-140.4803020692244,0
20,E,D,53.74454539010812,D,-85.15743088907476,E,-39.91585801725903,-17.6721582194593,B,C,-128.60477648991565,-193.46626673315996,-24.646361853868687,-204.8649362844809,E,C,D,-12.6201887556102,-146.05599437287285,1
36,A,B,-8.801226764316413,A,-12.099123998308237,B,197.43899774121593,-170.44357583842756,A,E,-0.23392849140434993,152.53556686680733,-1.5261008316160019,165.80142934363957,B,C,D,-19.30817385618024,-39.566954375938366,1
77,C,A,15.43537755752364,C,-61.918995956043965,A,108.208062111944,58.05867244325087,E,C,57.548991236641974,96.72175995306021,39.15544025470988,-23.954076618193625,A,D,A,-36.39433114307573,21.32782927026461,0
52,E,D,-61.02279793730694,C,85.99766689996918,C,3.8424337439990905,-64.21564178506158,D,B,-97.0803148061192,-95.1855905778392,-12.679801080196428,41.6635213645619,D,A,A,-20.071962472766817,-278.86482997604037,0
59,B,D,81.91117513281202,B,26.84605453270797,E,-5.834381605995318,-80.0859642586381,B,C,-58.421943715178074,-53.63055595474228,24.862885407409983,16.339149784335167,B,E,B,-83.48525487622615,116.49320210846577,1
30,C,A,-68.05905572445681,A,83.98949787268921,C,178.65714703296482,93.53518348263638,E,B,-5.157625325607096,-102.06771862205484,-47.46904883798666,115.828037995375,B,D,B,181.9670124411893,20.780801540018736,1
48,C,D,-5.168327354761033,A,-19.592875784959883,D,-97.47212134919448,161.7782192983037,E,E,127.44612472030164,-135.06165734506902,-179.71568955964477,-59.565092849149295,C,A,D,-9.78874900177496,108.55269394594396,1
52,B,E,-77.24638010970813,E,-43.49449515218153,A,106.23180057591333,-17.44498936636369,D,C,23.16915573808047,165.76565461123576,225.56214664354138,-66.82123136066568,B,E,B,-124.71583829477872,196.77643614335233,1
34,A,B,-95.5538833025821,A,-38.35408715695365,C,-99.20132112165521,189.91165085526157,C,D,131.74786428262487,82.14342593414132,18.333483401166134,-83.85800130312563,E,A,B,61.13373785910796,54.08099947003584,1
54,C,E,177.5413519126384,A,103.66847199836802,B,73.70553036186743,184.04461765646062,E,B,-15.338394541545005,3.5679302293759387,38.56841382892123,44.2234309858616,C,D,E,88.31253442365316,176.3962447744506,0
72,B,A,96.82626323660422,A,-23.352946822360387,D,134.29620719074947,34.383809147932936,E,E,258.9693894770523,2.365754791970621,10.86381064234379,-10.641467324749264,A,C,D,52.40511330542893,44.24708683256267,0
29,C,E,90.07049251948268,D,38.74438383205987,D,-150.33243278604667,118.13979531113709,B,A,126.67240125415834,91.82801259434115,3.934721937828024,-21.272568987899724,E,E,C,-122.17200788179572,-77.18167357536964,1
62,A,B,43.284303505201734,C,42.37876869355405,E,-54.03006272273287,-125.49566537725687,A,C,-61.69978443129877,-159.7385569715008,-35.692914394256235,190.72213103874972,E,A,E,-80.10740035826879,29.84160027529086,1
51,C,A,-89.51275066845335,A,-98.17876754805661,E,9.55630572463576,-0.63084516839495,B,E,-6.923744785580306,-91.10401843881245,-27.638425266608994,93.8015056492602,E,B,C,137.2019966559551,33.61292351205655,1
79,B,B,47.82125253536237,C,30.953000673092895,B,-174.69216851316912,-57.71557664942375,B,C,216.4546781076576,-31.172002401327187,43.570930904119166,-78.68032553017235,D,C,C,-8.108213810051268,-70.19139350571581,1
50,E,B,-24.084972862416812,B,-201.1725002256492,E,-85.03694749702156,1.790043036952715,B,D,51.71251171554021,-62.91221627284027,-111.72158906765301,32.05681628908598,E,C,C,64.56526340119358,-132.28903021139595,1
57,D,E,-8.496999294930475,B,47.330847531007606,A,-29.7515272560625,-46.64167667266712,B,B,-29.747593274725364,-155.7677592266829,-171.06381680249078,112.66618789831591,C,D,C,-42.325670206231415,-11.023923617736838,1
72,B,E,-178.81128802125204,D,-53.03341472844617,B,-50.962236082403635,-138.68936642812963,A,C,-69.28490877359059,96.66237886135646,11.263861362091728,142.4770258673708,D,A,D,18.403640780451212,-47.89486414923424,1
36,E,B,80.16636969347284,B,-134.5786053065336,A,100.95126261823528,-10.794015067257916,E,D,6.222024347268522,-156.47326152840705,169.14229863381397,-148.95634116240964,B,C,E,41.586406527954914,41.150334624619624,0
18,E,A,160.15907656662807,A,-63.730592673687326,E,121.31579831788366,-66.58041745753343,C,E,57.72674492718631,-6.728971205743966,97.98285444116479,77.1689024850929,E,B,B,101.83239949017788,-195.66206003436358,1
30,C,B,-32.25373468554514,A,25.00496417403516,E,47.895641799045016,-54.63937916780789,D,E,-189.8028654782582,-82.12049099695811,113.28512579046308,-81.59476487216581,C,C,A,-75.20483579452666,193.90727464491883,0
55,A,E,113.95197174939133,A,93.58509475657006,D,52.84809902263513,-8.43462005153704,D,E,-171.76388780532398,-88.03429789447573,-23.739398500778158,-165.009069351212,E,E,E,-179.84932295431156,169.20060654151922,1
41,E,A,-8.157256546211563,B,-1.7568033052621068,D,-55.9200924377261,-178.1476779574674,D,C,13.944796976436285,-14.409463761479618,119.32962178273121,30.769534335792336,D,B,A,55.559877598335014,-35.08206651674438,1
42,B,E,-52.56568141051623,A,-52.17905334075217,E,43.09552677264898,-80.73638411216805,B,C,43.764219795269064,103.189793836856,115.95939453884444,170.11963732356702,D,E,E,204.13043107190626,46.95188912930314,1
38,A,C,61.51948440998102,E,79.05589699604506,B,162.71435912360124,96.12866293495293,A,D,-153.1795821266307,57.28358537134374,185.68530974420668,-134.09754978074704,D,D,E,129.55918582782985,-1.567496413242393,0
69,E,A,158.3945607280118,E,31.06638441418549,A,117.61743356356126,-75.6216298590391,E,B,-71.51546625956013,142.67573295240527,106.2783697113006,25.39251026729943,D,D,D,34.35513335418144,89.51002929205366,0
42,B,A,20.35457915626509,B,-61.901829103313254,E,-83.84468079044791,117.58452716899652,E,E,125.5262091409276,-11.089323173115284,163.28308211420023,194.26544982508983,D,D,E,1.6433558988221693,124.03069532215811,1
63,A,D,-30.765805463034635,D,76.37408180759611,D,-113.25535334338109,84.15715341855272,D,B,95.78408195318723,-99.3982187801103,-56.569647883294685,-14.217467191091139,A,A,B,57.42230307767423,142.23592112043514,1
41,A,D,-178.52792848125742,A,-129.34007791092785,D,-127.2572439431452,-177.00375956175995,E,E,24.901588624624775,-36.03650580690926,-24.089247519229506,-33.30413623713681,C,E,D,47.54718767109624,-178.20840715532796,1
32,A,B,40.315891157464264,B,-21.856678938892422,E,-50.348557524012094,-146.87879988137254,C,D,12.604360442688389,-210.75389893710263,-185.16984895894873,30.835300581476805,A,B,C,-87.35633695780845,-30.04976708643265,0
28,C,D,150.31012383010324,D,79.04285512112406,B,57.73126554211677,6.062600401068254,B,D,-165.705170004304,36.31494162025311,-169.83503425679046,-204.48738205140086,B,C,B,28.81946754195542,-66.41440611882666,0
26,B,C,-29.19010032096247,B,-126.44014660691639,D,-30.385875833596565,-16.926607299689547,A,B,-77.82020520708784,-24.02236228104974,-13.589686390489907,-23.953251435392975,A,E,B,-45.30585946834026,147.15590155668082,0
55,A,A,51.502563815732394,D,-71.54092620425587,D,-4.675230464271351,148.57663396991103,E,E,94.17592119452587,-22.676098286228566,47.775923064101896,-41.598140117729585,D,E,C,104.99754750275866,-145.40258537852046,0
75,C,B,-67.95366778147356,A,16.997982127744717,D,-54.153698463355724,-15.428780380313883,A,C,-51.36773037661785,18.68932270811692,75.71862378542637,-77.28976491458948,A,E,A,-129.0926065004961,-146.58211348462987,1
50,E,D,52.44338261292906,B,-131.0085498124878,E,42.7348022589636,-209.5340179251103,D,A,61.05863612155764,-62.67382350734487,72.29953982609489,-130.16737092936015,C,B,B,-68.79988490177867,-30.04517344569632,1
77,B,E,12.794170093614223,C,95.64220312856682,C,80.90492582623442,60.20422405429083,A,A,-127.68910372285748,100.23358539666569,87.51772405020051,14.376007677742875,B,B,E,63.13757106180443,175.66126920365855,0
70,A,D,76.3022980445931,C,53.900134550230064,E,125.98962710009505,-53.49528989178721,D,D,-76.25494421609905,175.0389316449525,-150.74174548409337,79.03956049045914,D,B,E,129.97572016185202,82.43965897351558,0
33,A,B,140.5183640919285,E,78.14406695844653,E,-79.75476105943451,-127.41328661115526,A,B,-40.35258832367351,98.63341344208789,-113.12201626716627,-91.45547140699867,A,B,C,-21.609162042657452,-12.874747229377222,0
76,D,E,161.77517771776255,E,-203.9407857118055,B,66.94854968946002,-7.993671195627545,E,B,-71.30096346440673,-149.5876702845776,164.77716375724114,116.6019760684813,B,C,D,-83.20253642877952,224.23305891188187,0
71,C,E,70.02672658922914,E,-235.17008928921518,C,45.158204419009486,5.6178811260485535,D,B,-142.1094511557006,99.37805974253163,46.4673834240825,4.0181691444424805,D,B,D,-131.67971268744947,-54.996345295395834,1
47,D,C,-3.6818746561529196,D,-169.8790577610849,D,151.2316328520478,-33.6553873622081,C,A,68.21701597767854,-51.205350070065826,31.921080628787507,47.19810466645661,E,C,C,35.47387715088169,-45.25816516892508,1
57,B,B,88.98610866677035,B,335.5789892243173,D,32.244629659389815,171.69048245317146,E,A,-63.58647864359062,-65.84901359575952,65.44712347517884,-124.15428977904755,C,E,E,35.08015131981012,-63.23323942414633,1
