ethnic_group,military,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Black,Yes,No,E,A,-116.62808819179745,80.553086364447,A,-123.38248622485224,D,C,E,-103.87591926087983,51.9199600439055,1
Other,Yes,Mental,A,D,-4.095394447897668,65.41448903776556,B,68.05782830059684,B,D,D,52.92182287794822,55.97821810368095,0
White,Yes,Yes,B,C,-154.05222541303064,-16.873951495667868,E,20.534910743877603,E,D,D,27.427737032969002,38.27708659242218,0
Asian,No,No,D,E,-197.3191859950891,67.8061976272636,C,-77.05022157445306,A,E,D,135.51618838273433,225.1952574956204,0
Black,Yes,Mental,C,E,90.36889849987323,180.746623989256,A,100.97369924699053,C,B,B,51.64316146652607,-159.39732782011652,0
African American,Veteran,Mental,A,A,63.109483055920194,44.13284913932342,C,-112.06678799733865,C,D,D,66.11081779566325,128.22904372505462,0
Black,Veteran,Mental,E,D,-40.32961485135218,-92.52702000662076,B,101.15962118608776,C,B,E,79.92094011474946,-33.08626428884677,1
African American,Non-Veteran,Mental,D,B,-119.9974514220271,27.006338382356216,D,-33.42767625439427,A,A,B,109.34131185508802,57.90114242440809,0
White,Yes,Yes,E,A,-187.1616135079214,-192.25346651329946,D,121.93862928929238,A,B,B,58.272861335811385,-123.49629827029949,1
African American,Veteran,Both,C,C,74.93398911097199,-10.080392863395652,E,92.39832149800547,D,C,B,219.6271791628972,17.819790259357386,1
African American,Yes,None,B,A,158.54644967142733,90.0657028309721,A,-54.75838269528439,B,D,B,41.29384881742777,-9.923327130030032,0
Black,No,Physical,E,D,82.26689971421759,-147.9465543781706,D,-57.309211003916694,D,C,C,-142.2970932952592,4.901552462617374,1
African American,Yes,Yes,A,B,-180.22031566196884,9.736601291706487,B,12.869009879994426,B,D,C,78.03469824085958,-63.404228633979066,0
Hispanic,Non-Veteran,Yes,A,A,-30.11396683028306,-38.42068888309054,C,-34.565913484423,C,E,A,57.989985517779,38.92554080263951,1
Hispanic,Veteran,Physical,D,A,183.80575461503267,-261.73972905412813,B,135.73831509841355,C,E,B,117.09538770561355,-94.89134757277888,1
Asian,Veteran,Physical,D,C,151.2237793325953,-17.809931244144344,B,-53.49411195006862,B,C,C,-61.75139967368486,-115.58409472810914,0
Asian,No,Both,A,E,-63.56166371937271,0.11841638778686024,E,4.047927834549742,B,B,D,-60.274297886572434,-50.325710965609524,1
Black,Non-Veteran,Mental,A,D,41.433743654001546,-74.59639768288511,D,81.16917458337586,C,D,B,-21.465588226110825,124.35074562209249,1
White,No,Mental,B,B,3.2122008681732637,-185.65708378281045,E,-244.8070554668791,D,D,B,-27.595798099220563,71.67045838633528,1
African American,Yes,Yes,A,A,-128.94188186197923,40.5083286037735,A,54.775117248318494,B,C,B,17.738973086747635,24.588320277021825,0
Asian,Veteran,Yes,E,E,51.90353086925013,17.259174418336695,A,-81.55183187305681,C,D,A,-18.394487249225897,215.6059495590908,0
Black,Veteran,No,E,D,-124.47205001411457,24.142969235036986,A,128.55138385796783,A,A,B,63.52955863274548,-6.092668981455153,0
White,Veteran,Yes,E,A,61.67379638848958,138.7727296617075,A,51.219112198952345,C,D,D,86.03030173405878,55.49697155505733,1
Hispanic,Yes,None,C,C,131.26972010873303,-29.06663528266557,A,-61.64428238300261,E,E,C,-199.3867750213153,-96.67315387689113,0
Asian,No,No,D,B,22.813350741853377,118.28687957127065,B,-117.97107938888729,B,E,E,-130.99479505236553,-19.546824621847453,1
Asian,Veteran,Both,A,B,-43.50035697618826,-67.91557674702744,B,-123.10294719153126,E,E,C,116.04289511256822,-116.48353946896708,1
African American,Non-Veteran,Both,C,C,-194.27778854829276,-111.34843593945347,B,37.7450177625443,E,C,D,-34.33194246131714,61.77209451145023,0
Black,Yes,Both,E,D,-99.37818409865822,58.511094304650115,B,11.446252975103576,B,E,A,30.783077293579442,-142.62820490988196,0
Hispanic,Veteran,No,B,A,166.43722187481598,-89.02835496547756,A,-13.725815600496322,A,C,D,255.4068512086933,-46.70605446254392,1
Other,No,Both,A,D,102.84978400827636,-60.956718094943305,E,118.89018045657372,A,A,B,-14.548131995364644,33.88494763255467,1
Asian,Veteran,Yes,A,A,126.0537239556176,-114.33003328657475,C,26.571485573705218,B,B,C,90.8501879754333,-66.14262587726608,0
Black,Non-Veteran,Both,E,D,-122.12543380105076,61.57454830450859,B,24.544442543285886,E,D,B,47.580066599235444,-4.106395643769688,1
Asian,No,Both,A,B,117.61228712037052,37.2207450829068,E,-63.46450062642588,E,C,A,-46.51996454007667,-31.142132426556994,1
African American,No,Physical,A,E,-86.0915969001412,-1.7057205856191253,E,37.73440944329904,D,B,C,46.12532706198264,199.82180280131928,1
White,Veteran,Yes,A,B,-88.89516231737684,-133.89751185674297,C,33.37546339816003,A,C,A,0.8937026549442518,-49.155360531732235,0
Black,Veteran,No,A,C,108.36096915088768,-23.282744476671535,A,16.788286373343187,A,E,D,-17.002476461302905,-132.08481975181374,1
African American,Yes,No,D,E,-109.11351252016877,-45.064780559098665,C,-40.77077854625316,A,C,D,-55.325058066312515,162.95041822141815,0
Hispanic,Veteran,Yes,E,E,-124.36564536313277,-98.5274805460881,D,-184.9140475857678,E,B,E,53.434696508286535,13.114734436234784,1
Black,Non-Veteran,Mental,D,C,-218.50537662137032,-262.1398530597,A,-19.76751214085031,C,A,D,148.84719163317757,-60.08935825888416,1
Hispanic,Non-Veteran,None,C,C,-5.485601998419734,172.50973739156373,C,-30.67556282129715,E,A,D,3.7648166809250467,-19.008225512808426,1
African American,Veteran,No,E,D,-3.5465406964286914,151.25348476214342,D,15.16900411369882,E,A,A,97.00819323683766,27.49289445153603,0
Black,No,Both,B,E,-16.169697334966372,-149.93197922284094,E,72.45989465103511,E,B,C,-88.3321235676281,-153.00588934853627,1
Asian,Veteran,Yes,B,B,-33.207447999773045,-35.73799835603823,E,45.15978981241225,D,D,B,24.838303156884677,-187.90943191930222,1
Black,Non-Veteran,Yes,D,A,30.99864145969211,14.134210766100447,C,-114.05515282343686,D,A,E,-168.76594712709286,46.36677923605224,1
White,Non-Veteran,Both,C,E,7.775963875767164,46.19939155295627,D,44.55841545622284,B,D,C,-6.76287720801011,18.59974209149961,0
African American,Veteran,Yes,E,D,-41.19312485327252,-45.266719536176744,A,-50.79964853590223,B,E,D,91.90017975588496,-220.83875656225925,0
Hispanic,Veteran,Yes,B,C,48.70292636823705,-155.71229514509946,B,-12.186471832691817,E,B,E,9.671772608402293,-136.01910554791488,0
African American,Non-Veteran,Physical,B,C,63.58225480709751,-42.430532683418015,B,-69.57518304785506,B,A,C,-55.246770708329386,-27.99410713020928,1
African American,Yes,None,B,E,-14.728781903097321,-81.38938575093559,B,114.40691443202702,D,E,A,-28.169745740303746,120.54960480550506,0
Other,No,Both,D,D,-126.97478505888935,7.817104233689408,B,65.21225942227812,A,E,A,-134.91670323101928,-25.76924266942803,0
Other,Non-Veteran,Physical,B,B,-99.21352196174912,-51.73605981370317,A,-112.09537720460851,E,B,B,50.02121552358057,-75.8628372663264,0
White,Yes,Mental,D,D,125.4163318343544,-48.26493675233624,E,-82.93943814375747,D,A,E,19.679727223140315,181.97040993937878,0
Other,Non-Veteran,Both,B,C,1.581568354986754,184.7167775682647,C,-222.7260261685056,A,A,B,185.30531881404218,34.05146792236446,0
Hispanic,Veteran,None,D,E,-92.76057289200416,-22.93560008193158,C,-87.36398186143239,C,B,A,34.920931690935745,-132.69746377330472,1
Hispanic,Yes,Physical,E,D,52.436569514424534,32.76095370269276,E,-64.0663982283924,C,C,A,-111.35850073346761,107.15970009944225,0
African American,Non-Veteran,Mental,C,B,-132.85579550091182,-148.11306463878066,B,35.42242963098822,B,A,C,-70.13578222221987,28.140054200474086,0
Other,Yes,Both,A,D,32.70738137190529,104.96093536931272,C,-25.716645825905495,A,D,D,140.29013079419647,46.53246552619175,0
Other,No,Physical,B,A,-50.2661548553271,-156.37871359221336,D,-118.03002524281874,B,D,D,5.741493812671365,63.03072032533602,0
Other,Veteran,Both,D,E,-169.43213417123354,87.68387558592468,B,-110.95248181477004,A,C,E,2.8046202308518455,88.90633120800227,1
White,Yes,None,B,C,209.774883440038,7.797750996098627,E,44.4982246154321,E,D,C,93.78163068582079,29.04340350847963,1
Hispanic,Non-Veteran,No,A,E,-156.97450148103067,45.56722901471073,D,34.84045285911983,A,B,C,-108.4639018975677,-296.49157452661785,1
African American,Veteran,Mental,C,E,-3.969173967996311,11.371892015778222,C,-110.62285985774494,A,D,E,44.27601328438969,43.16462719652722,1
Black,Veteran,No,C,B,-32.6146670133433,237.88686801686484,B,30.815187538774758,B,C,E,101.94431369168105,-61.870090294208744,0
White,No,No,A,D,-74.29559691447223,-53.90704484323787,D,-181.533128050953,E,E,A,-13.338875428663865,19.35525222638379,0
Hispanic,Veteran,Yes,C,A,-25.392686900633144,84.83328438878084,C,15.633737488191969,E,A,C,149.1582174568543,-190.4471533615938,1
White,No,Both,E,D,-32.821492686350076,-206.08548330012405,D,-201.9576972644424,A,B,B,133.82347519062148,-58.57940355955693,0
Asian,Veteran,Both,E,C,31.613556797314025,14.057350461056112,C,8.090795145830326,C,D,D,0.011107661316067876,163.47828563373804,0
Hispanic,Yes,None,A,E,48.54993528152654,36.76637157271204,D,-74.58035539377389,A,D,B,117.72950819734649,-131.8667812646884,1
White,Yes,Yes,E,E,212.13288705574053,100.17435057868327,E,316.997231995345,C,C,A,-54.78436670612361,-106.50881853595729,0
Asian,Non-Veteran,Mental,B,D,-25.1273520823727,57.354286028112156,B,-23.73090491843482,A,A,B,-58.77395428673309,-139.03024550786455,0
Asian,No,None,E,D,-54.79802500227311,3.1532145723179235,B,3.813787040051958,E,C,D,-156.64200854875497,-20.019125444849514,0
White,Veteran,Physical,E,D,81.3767296909162,140.60208097681453,E,-3.9527507242551274,B,B,D,84.53795394098677,-57.92908810007078,1
African American,Veteran,Both,B,C,43.61827518766421,225.56347572144531,B,58.62417770368241,D,A,D,82.23155077668048,55.97534649359175,1
Hispanic,Yes,Yes,A,E,58.10546870632039,-196.1210469261502,B,-11.124029861928328,B,E,B,55.27127349998048,-96.82274383557761,1
White,Veteran,Yes,A,C,37.31198417262285,203.1048579230798,B,103.46838288894592,D,C,C,75.3714712612934,117.15628502480513,0
Asian,Yes,Yes,B,B,-24.329861480604162,174.41033745722132,D,-45.97053356209343,A,D,D,128.74742081847526,94.66194740211104,0
White,Yes,Physical,A,D,227.61677906025488,-89.86314269613811,A,83.46733369020716,D,C,C,33.493930790898865,178.45953696187146,0
Black,Non-Veteran,No,B,B,43.619401166946375,-93.14339256425289,C,-107.60192823499185,B,D,D,72.57200949818525,75.48628108565809,0
Black,Yes,Both,B,E,-171.30361408175958,-17.78450061567937,B,4.914797091729335,B,E,C,80.94736516130583,-51.45872731221585,0
Hispanic,Yes,Mental,B,A,-20.466670489113767,-104.74519505683074,D,-186.82095265726454,E,D,D,72.72617952840532,67.47101459049392,1
Black,No,Physical,C,C,-158.87311349174294,113.65606101484957,B,119.95765782630758,C,D,E,-43.13999641289985,-93.60465807384145,0
African American,Non-Veteran,Physical,E,D,57.59015930245146,5.487221615390543,E,-108.91874222971978,B,B,D,-39.85243567260529,41.173195893011105,0
African American,No,Yes,D,D,-0.4709207859748622,10.24180212586929,E,68.35444662045535,C,B,E,-63.99412678503751,33.06053473146285,0
Other,Non-Veteran,Physical,C,E,124.90075472191882,91.39793877333436,C,37.6231535375911,D,A,D,-96.41244431159149,-27.018441180518494,1
White,Veteran,No,A,C,113.85339206683223,141.32846395317483,B,131.4654607080951,B,C,D,21.46737364315833,63.76532009490609,1
Asian,Non-Veteran,Physical,A,B,112.63832990548424,-127.19121510266591,A,196.9769759008519,D,D,B,66.26450198422957,-23.934085642456168,1
Black,Veteran,Mental,D,A,-58.744421187737196,-78.13318137959885,B,-94.20483795723933,D,B,A,-119.3160419678311,16.290632912032798,0
Hispanic,Veteran,Mental,C,E,-89.93225880785897,-30.768984092093472,C,-104.57062022887034,D,C,C,-103.87002260231597,118.82863402380775,1
Asian,Non-Veteran,Mental,A,C,205.73499362036372,-82.12180642184774,A,42.64905266064485,B,E,D,102.51522087565297,-37.82971608448805,1
Other,Veteran,None,D,C,-97.4658370121552,-56.320618267544496,C,0.07993282086978024,A,D,B,-34.30927980042973,1.3515495610093005,0
Other,Veteran,None,A,E,-44.077616451427666,0.09167715228604496,C,13.798226325649587,D,E,A,153.3855349486082,211.63999691684032,1
Asian,No,No,E,A,203.07973560981117,21.54544449106545,E,28.286362355988476,A,A,B,63.748308929474305,-0.2044460853545514,1
Black,Veteran,No,E,A,9.924258529327656,-6.3896035388466705,B,53.431158351388575,D,B,D,-121.46211751046638,-88.86391616856487,1
Hispanic,No,Mental,A,D,-125.3713467325594,127.34648711168657,C,194.305671954613,A,A,D,42.383316944525184,70.53217253104324,0
White,No,Yes,D,E,112.49480959636959,9.611233513320139,A,30.692321041622954,C,E,C,44.51918680215945,82.8878529635414,1
Asian,Yes,No,E,B,58.09896917540256,89.43434775067449,E,137.50053096973812,A,B,E,27.940466731615516,120.98205933807506,1
Other,No,None,C,E,-47.666941798967244,-139.4722975023565,A,14.948402971471603,C,D,C,129.9939925026738,-29.217023993133743,0
White,No,Mental,C,B,72.26560811974461,-209.51001789446076,B,-81.79728636165085,B,B,A,-46.17290741526106,-153.28297645155436,0
Black,Yes,None,D,D,-240.93644356176202,-205.28416977547926,C,-127.74456194467724,C,E,B,106.56260461981356,53.48641076131467,1
White,Veteran,Yes,E,C,-71.51125822832242,127.20563473016992,E,-101.95323726747945,E,B,C,2.2475331575733835,83.89968418291987,1
Black,Yes,No,A,D,-73.49208291194107,-31.32197298300307,D,129.05368567798067,D,E,A,-141.92397719695686,-74.50386477092088,1
Other,Yes,Physical,E,A,174.0367355899963,190.8185421638578,C,-93.57781292466308,C,E,A,185.16345789156344,-22.707418306542653,0
Asian,No,No,D,D,-43.62469596395842,-109.24076056036999,D,-84.56915078466373,D,B,C,-80.6079693564229,95.28022519197037,1
White,Non-Veteran,No,B,E,-118.62837376891801,11.569250246745616,A,-90.8292937523036,E,A,B,-0.5799010764531053,157.18996335142737,1
Black,Yes,Mental,C,E,121.736799662375,0.08727873731177992,B,156.4367500645026,C,B,E,96.58270806540447,34.19598177404992,1
White,No,Physical,E,E,21.594097775620163,-29.138008374186093,D,-40.8208868688157,B,B,C,85.01184724948018,47.22017571089811,1
African American,Veteran,Yes,B,E,263.31276829532123,131.96207721963853,C,-128.62517376204246,D,B,A,68.60656663919931,107.95108186939255,0
Hispanic,Yes,Yes,E,E,76.75317941511834,77.95927083076282,C,57.159152014269395,D,E,E,79.01472754597378,34.02759879857285,0
Other,No,Mental,A,A,-241.57548268907016,-82.32778753893784,D,-99.90483127644292,A,C,A,17.088623999262058,-114.16898621482162,0
Other,No,Yes,E,A,-30.962901928208915,-30.426852513054286,A,116.62674627720406,D,E,D,-0.2185113429950853,-33.62156211951724,1
Black,Veteran,Mental,E,E,-0.6853099294593722,39.58538298731499,A,-201.93037716700658,D,E,A,-148.85903080707655,-114.65110635809357,0
Hispanic,No,No,A,D,-157.56341127265588,-131.8590846315284,B,15.361549526138074,E,A,D,-93.13410003628638,125.44948662881319,1
White,Veteran,Yes,C,D,-195.6717783694701,66.53547464780823,A,-48.94479111883771,E,E,C,37.98077166793449,48.710783177077964,0
Asian,No,Mental,B,B,-3.4948442181413304,-79.21539739547259,E,45.64142993469027,C,A,A,-34.96928871280775,-23.95516492686846,0
Hispanic,Yes,No,A,A,90.8219108493741,-93.38900583139024,D,0.2597281219383393,B,E,A,21.252096797815085,5.707023481561931,0
African American,Non-Veteran,Both,D,D,-10.723628925351205,-94.01365196420709,E,136.92834722059578,C,A,E,-12.16762392203056,-164.4138616633217,1
Black,Non-Veteran,Both,A,C,83.58133674088138,-79.48675981661904,E,-66.07796050584211,E,C,D,-130.75635039936154,7.947279331158434,1
Asian,Veteran,Yes,C,E,45.15776194002122,48.909355280467466,D,35.38347998054852,B,C,C,3.654044170381067,-130.93839409895793,0
Black,Veteran,Physical,C,E,-56.04760269666732,123.54247273509206,B,20.194489573244155,A,E,B,-209.00997847564744,-48.828623032060754,0
African American,Veteran,Physical,E,A,1.408599378287582,-12.299505552852247,D,-46.296464138267154,D,E,D,-88.7792782009428,-113.18427808701644,1
Hispanic,No,Both,D,D,-118.66515529236716,145.75927885495844,C,-49.137455392746745,E,C,C,150.94971002596446,-32.98370640310749,1
African American,No,None,B,E,145.4883129468288,-2.1040784709105957,C,13.71777789793156,C,A,A,-23.79770028755453,20.212424712754217,1
Other,Veteran,No,C,C,-40.301994946291856,-109.14524942202264,B,-125.75966906469101,C,B,E,26.68269401339215,-53.42290340296032,0
African American,Veteran,No,B,A,-255.66874610058207,-132.30211141067528,E,64.25816382624069,E,D,B,-60.62948960830167,233.43533515368998,1
White,Yes,None,C,E,-36.68124086895525,75.37903127551357,E,-91.7785409433091,D,B,D,0.7179771181765324,156.0206447326047,0
Other,No,Mental,E,A,-92.4158815064279,-67.17959274532302,E,-115.98164860528581,E,A,D,-57.57085846096487,-52.60199970583015,1
Other,No,No,D,A,-78.50214146546217,30.469446034860994,A,82.45128593173884,B,C,A,106.92688100735354,71.59271728353383,0
Hispanic,No,None,B,B,-34.89270830645299,-35.91349880123494,A,153.27956948808975,C,C,E,-24.532068288578092,-43.56584600071225,0
Black,Non-Veteran,Yes,D,C,57.601356857828144,-38.306310878631514,A,-61.03787860429348,C,B,A,-101.2771219937293,109.06567058811363,0
Black,Yes,Yes,D,B,-14.852431684845069,-20.406523797401295,D,56.36099735563903,C,B,D,-139.98341272293396,87.5211640378087,0
African American,Yes,Mental,A,B,-36.785369376579105,-161.38349383959897,A,-84.31657894851413,A,C,D,-55.49302672627575,-101.65720974026347,0
African American,Veteran,No,B,A,-108.27553291839101,67.27127262973852,A,134.71255288624494,A,E,B,44.677362182375575,-71.0873086677191,1
Hispanic,No,No,B,C,96.71412305900535,231.70539465628585,B,129.20383585447703,D,A,B,-138.57923867379282,-48.18564084064546,1
Asian,No,No,B,E,-60.21186434076875,-97.36901849290491,B,162.3877617511225,B,C,A,77.9614048507096,278.5366831458775,1
White,Non-Veteran,None,A,A,32.314741725234185,-102.95623773564951,E,74.1366251086229,D,B,A,43.14271448076588,24.381221946452918,0
Black,Yes,No,C,D,-57.993770475111674,120.37500534344294,A,-214.32721536356755,E,D,D,41.89903525539357,122.71073120067739,0
White,Veteran,None,B,B,-32.72892354469923,-125.21732178517433,B,-19.156295745016255,A,E,C,13.86664439411332,26.590049241975542,0
Other,No,Both,E,D,-35.62604213806221,28.327763038559223,C,4.658007155718727,D,C,D,50.999674789470006,18.894025586403572,0
Hispanic,Veteran,Yes,D,D,235.68348998008713,26.32538091142303,D,135.68518713833,E,B,C,64.52020231181679,141.37171575716744,1
Hispanic,Non-Veteran,None,D,D,-35.512993323041556,-12.192845440520221,E,35.72903534022196,C,B,E,-153.14774694207668,176.5484620086012,0
White,Non-Veteran,None,B,D,-65.83074418682345,-181.9181493813769,B,-19.659691669530694,C,E,C,1.0168480737954475,-13.753568694731289,1
White,Non-Veteran,Physical,A,E,98.2189938919003,-114.44739619781461,D,-250.93883549243387,B,C,D,-102.79466195185269,-125.431145449164,1
Asian,Non-Veteran,No,A,C,58.11620299319953,49.081779075093245,A,-108.61709458489545,C,C,B,35.03379558578463,-164.6931840402216,0
White,Non-Veteran,Both,A,D,-34.82361804777148,-78.6619541001057,B,54.23366360143805,E,C,D,-34.83872252936867,-124.3608581227349,1
White,Non-Veteran,Mental,D,B,-187.34902210418895,-51.2637602293461,E,38.8163098964508,C,D,D,184.19240575910004,52.21669003190511,1
White,Yes,Mental,A,C,60.639886415856594,-28.150704934483954,B,30.22980484018577,A,C,A,-42.79354311638856,-112.11457431161918,0
Hispanic,Veteran,None,C,C,-185.50986776198627,-157.12307729891296,A,93.83850862359489,D,C,B,-33.204276672248604,85.76307197520818,0
Asian,Non-Veteran,Both,E,A,-5.639146910415706,-66.43997904970675,B,40.313960279215266,A,D,A,-141.9145877210625,30.913115591914536,0
Asian,Veteran,None,C,C,11.315184388623786,285.0545594377696,C,-81.84237611280855,D,B,D,-129.87019465337184,-121.00169721412092,0
Black,Veteran,Yes,E,A,-0.3757069148820613,-76.2726449606271,C,111.90285333773244,A,A,A,12.69423971533434,-30.289499962821782,1
Hispanic,Veteran,None,E,C,190.9787753341626,-72.52837255258044,D,-144.3745013738442,E,B,E,-132.83532880392642,39.15585249152705,0
Asian,Yes,No,D,B,9.859090608159821,-205.64234209834464,E,29.77088557497545,B,B,E,-166.59006613964436,-78.44902914641767,0
Black,Non-Veteran,Both,B,D,55.03284869218918,57.907383316447046,C,67.53167577070279,A,A,A,-148.3066122452389,57.427923067015485,1
Asian,Non-Veteran,Yes,D,B,-47.275379236258416,8.747713059048005,C,-6.022293502732548,E,A,E,-172.72943342908965,105.01884919185471,0
White,Yes,No,B,E,-38.272282789131076,-74.46332617548703,C,-15.280513304416592,A,D,A,138.60087056644244,68.74320690298399,1
Asian,No,Yes,A,D,-105.47329954290502,-30.775802496264014,A,153.57536386585028,E,B,B,-55.9461863474395,106.08484333406993,1
White,No,No,A,D,-38.41646607352895,270.97109434852274,B,15.725350897131912,A,B,D,-164.0025340272639,51.05393851225857,0
Black,Non-Veteran,Both,D,A,-94.84871712715353,134.795212316488,B,-52.66081612761732,E,D,D,-142.30050493613064,138.20333878442338,1
Other,Non-Veteran,No,C,D,-8.47868359543552,-115.71342064398411,B,54.72578746565745,A,C,D,61.22108248702515,-16.503580261983096,1
Black,Veteran,Yes,E,D,3.3383200703040625,150.9661004154552,D,-18.454687679340807,D,E,A,-202.5568692060679,14.026214135876822,0
White,No,Physical,D,B,152.5100093592521,106.32712998362497,C,47.72919363091495,A,C,C,-176.82975063830168,13.839873813499976,0
Hispanic,Veteran,Both,C,A,210.8706719250262,0.6385353452066713,A,-40.49024482154559,E,D,A,-96.1440565115879,90.39982314839045,1
Other,Non-Veteran,No,D,C,-111.61783345098016,-69.90185384279877,A,136.6307274227326,D,B,D,-261.36707609018157,-114.52482685331447,1
White,Veteran,Both,C,D,231.73987760321907,108.04042323901784,B,95.58443908040553,D,A,A,-131.1798847566426,132.32540166374886,1
African American,Yes,Physical,E,B,58.140747431289796,-24.310069305980047,C,-43.920200961613645,E,E,E,-114.06915511513141,57.625745515515234,0
Black,Veteran,No,A,B,-33.35533610389484,114.15009104147616,E,25.117439204811387,B,A,D,-166.15425467566897,-8.743264023024858,0
Other,No,Mental,B,D,-116.01831971804948,-37.75813796932694,A,-117.74194239201367,C,C,A,111.51842865140009,-70.26324753854011,1
Black,No,Mental,B,C,-152.37206193071543,-61.0515823927013,A,-120.480588331637,C,B,B,-24.390212872190375,-144.86530453239945,0
African American,Non-Veteran,Physical,D,B,175.69285360875557,-137.72287560143292,B,42.73261659585447,A,A,E,14.729742345873543,22.910074410356184,1
White,Yes,Mental,C,B,-115.81734363984317,-176.84152009002793,A,159.54949274818847,D,A,C,-106.46920290078792,-17.177658106690423,1
Hispanic,Veteran,Both,C,A,118.38008538959357,-23.18491955381324,A,-133.14906452091645,C,A,A,-17.814360849263153,149.31924047401765,1
Hispanic,Yes,Physical,A,C,-97.44468647132048,-60.919964764459024,E,267.5698457867914,C,D,C,46.02517679540062,-25.914345975324775,0
Other,Non-Veteran,None,B,A,-105.23705526351861,46.19319616017539,B,24.497743102248297,B,B,D,-82.04034032884053,-78.9197808349594,0
Asian,Yes,Both,D,A,-20.916102405996217,-44.998507707221414,B,54.84987033294385,C,B,E,20.67929287394472,3.8566150501386973,1
White,Non-Veteran,Mental,B,E,-11.220342506014793,166.84308654295327,B,21.95516501923547,A,B,D,-45.89179438580837,-98.34556802612524,0
Black,No,None,A,D,-111.32844429601603,-91.84579279216182,E,-36.82604338377881,D,B,B,-64.69160078356553,161.84286910152582,1
Hispanic,No,Yes,B,A,-10.300772691515709,-19.948780538472953,E,95.80592042147799,A,C,B,130.9564655001573,-117.96273030353817,0
Asian,Veteran,Physical,D,D,-74.26163158811667,41.98500457727315,B,122.10673243539185,C,C,C,-147.4722493614182,119.04370295663928,0
Black,Yes,No,A,D,-204.18979242800125,97.27051114816197,A,-145.96190557581684,D,D,C,-70.27403858667182,205.3543076143645,0
African American,Non-Veteran,Both,A,A,-214.70241157943622,-69.9621725649665,E,-13.041812043326034,C,C,D,128.7526057569142,217.97579370213057,1
Other,Veteran,Physical,E,B,32.97175365137105,42.86506490544617,A,-46.70850035286217,E,B,A,-12.206517352163207,36.598249630315266,0
Asian,Non-Veteran,None,D,C,-145.19597112305004,48.644372943086545,D,-192.86180176152627,E,B,A,37.073178770654295,160.04217929748356,1
African American,Veteran,Mental,C,B,-55.50994615620828,2.7195509637075364,A,8.81462527094952,C,A,C,-57.57440000619645,-110.51800731888457,1
White,No,Both,C,E,-56.213981281797054,106.90485274625247,A,57.752529501968844,C,C,B,35.785775822837536,101.49697208407136,0
Other,Yes,Yes,E,B,-37.96061019887698,59.08419380476333,E,71.3071169266392,B,B,B,85.88550153108027,-164.1501190917721,0
White,Veteran,No,B,E,22.770038891020715,-87.65788791389579,E,223.75671130404854,C,D,D,-102.78741413457355,-193.93063803530865,1
White,No,Physical,C,A,13.114020770016085,-3.7212244469869002,A,70.67648531356775,B,A,E,122.058488277433,-76.34844867830266,0
Asian,Veteran,No,A,D,-27.8618407524722,16.664571995037324,A,-172.64754522742209,E,B,B,68.51261767248731,-52.21096723696307,1
Black,Veteran,None,E,A,191.65682996229853,45.92670571273905,D,-51.158234379310095,B,A,B,159.06237036053224,-81.84183356612286,1
African American,Yes,Mental,B,A,-89.27517833996929,-142.9581206891163,D,44.439403027856116,C,A,E,-69.46868996162031,13.516077817907252,0
White,Non-Veteran,No,A,B,-2.18014687835281,-118.81444369980885,C,105.30154290425664,E,D,D,369.2662000120915,-16.253228949762104,1
Black,Veteran,Both,E,E,56.61834828646991,-34.233921620171074,E,60.12061305911652,C,A,B,142.24383489750414,90.93411255254338,1
African American,Veteran,None,D,B,11.085625598478535,77.65821273801446,E,-82.28645350505404,D,E,D,-63.53914689827291,-162.6532499561605,0
White,Yes,No,D,C,-34.92177593353398,-51.28779312086926,A,-71.75465046359668,D,A,A,49.841163083355546,199.59792787705845,1
White,Yes,Mental,C,C,-84.15224287604008,8.332794976037263,A,200.05084040803916,D,D,B,41.00777819792768,-181.18570728402332,1
White,Non-Veteran,Mental,A,A,138.3522060609419,129.12830958982678,A,61.56040614415864,E,E,B,-141.06717315201388,3.033275970160312,1
African American,Non-Veteran,Physical,D,A,40.66166090746165,55.81357230794893,A,-37.914862895776366,B,E,D,132.95763146469602,-185.19296587638803,1
Hispanic,Veteran,Yes,A,E,-195.13931523793096,-28.306695548039162,D,252.97608695749994,C,E,A,-97.74459606622506,2.7041919639899556,1
African American,Non-Veteran,No,B,D,218.67920555328215,31.420588271937973,B,-39.078624660841015,C,A,B,-11.342198130145247,-118.7896682039768,0
Other,Yes,No,A,B,73.91844532644271,-47.01750687614701,B,-98.27479762284912,E,E,A,-96.21868783990718,-144.37300008288275,1
Asian,Veteran,Physical,A,D,33.56333544016047,47.40952435602907,B,-25.372059013108434,B,D,B,78.34528054992977,131.08358519536043,0
White,Non-Veteran,None,A,D,-60.81097693144225,87.99718477296938,B,-106.3950813929657,D,B,A,-35.02260610874261,-113.04588424885425,1
Asian,Veteran,Both,C,E,36.11711795867543,21.089700932920298,B,-63.20204921776609,D,E,D,-125.52880987774611,82.15196492205942,1
Asian,Non-Veteran,Yes,D,D,102.53114204071363,-95.61489698617956,B,142.51241895484753,C,C,A,-20.216312756536492,-130.50950197947745,1
