civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Widowed,-33.42912266365967,D,A,82.81714232225512,-143.56492788493193,C,-68.4263881954816,12.78105661665615,0.7870044455819273,B,-23.22282549075549,-109.42451352815674,B,D,E,0
Married,-98.65769566663506,E,C,-16.731598717770865,119.21416809346783,E,83.9800561317085,-0.03062777047274698,101.77700038194446,A,-48.655548252456384,-70.78462418745254,C,D,D,0
Widowed,-112.91281565251121,B,D,109.32423715528171,-102.9411328935226,D,-149.17005748358986,26.993873285508307,138.23321808116623,B,194.98413106440285,157.65267459039185,D,C,E,1
Divorced,50.835844751343615,C,B,-12.35410408299865,102.98620428578744,B,-9.435741794097195,255.80672463291182,154.01390234870732,D,-47.37432990919172,176.73389283687249,B,D,C,0
Divorced,4.259893679482855,D,B,-63.76867871759848,-52.035962676574485,D,-111.588053058331,53.81775165792472,5.2588803049835775,A,42.88410115147668,51.6538887840955,E,D,B,1
Married,34.255265653200844,A,D,-137.30683987732826,284.5969409062285,D,-47.07005626152132,35.276163425019256,97.99319017349822,B,-71.06703336330912,39.327147862711016,B,D,A,0
Single,-12.291239502188018,C,A,121.57287240688524,33.39145736350779,E,-104.52905110945171,47.63115774750603,-198.13794292702275,B,132.81317050733296,-10.684094793903915,D,C,C,1
Divorced,12.945445271310337,D,A,-8.41184897073804,3.764068321850459,B,141.493278142402,-3.302686039290826,-102.55201435720195,D,93.68044656180217,-72.21479817283956,D,A,A,1
Widowed,26.414137825483667,D,B,50.0386419382915,-86.07113345823782,B,69.93875790276086,-24.91175530915946,-100.49569446335809,A,82.27896064127894,-82.39449561543043,D,A,A,0
Married,87.58222214908808,A,D,150.44664649126952,107.63174684455873,D,-65.07097743116475,-125.67133595396109,-62.17533025558246,B,-35.36610875370867,66.00288972156504,C,C,A,1
Widowed,-73.67175861041815,C,D,-98.49571037912024,-88.90087066848854,C,-106.36875344848829,-10.179125962004369,-28.438307177248422,A,-25.846830614048482,80.4696508831003,E,D,E,0
Widowed,-32.87739982470585,A,B,50.39192699686292,-185.29931339283516,B,76.94316450159243,-65.11442584343969,46.93170690515927,A,-143.73997727849238,107.0111368464229,A,E,D,1
Widowed,171.01418663798114,D,E,-4.00201077939357,-5.522049965582771,A,63.80345272862781,-207.66142756561138,-118.57920206965579,D,-262.85793246402,125.5140507993815,E,C,E,0
Divorced,153.10627578307822,A,C,-121.9239359942468,-85.6481779595242,D,-10.290638705234079,95.2992635981814,201.35467585463124,E,-6.709602349567509,89.51776931695936,D,B,E,1
Widowed,-22.079577574674992,A,C,57.85718243437129,76.13261231225874,A,-17.490398478937646,137.9548676294983,57.06366687411241,D,-95.03344348757886,-41.739326894928645,B,C,C,1
Single,-42.11235274419505,A,C,-156.00558665601113,-210.60273170516092,B,-76.05020048093344,-98.35634688079932,-55.326633015247204,C,128.83444914163567,-5.79632955416423,C,E,A,0
Married,135.86035117677147,E,D,151.71810746019457,-20.566800055036634,C,286.88278137011866,113.49651630802408,-14.353974251896359,C,-71.07767672092122,-140.60673633869771,B,A,A,0
Single,-224.33731383727223,B,B,-18.421409834508612,-130.46876937898065,B,-44.62312177215539,-221.6716448062548,32.976629623682726,A,34.18568318093573,2.1656021139368447,C,E,E,0
Married,-77.92464264031945,C,C,70.47682623514817,79.34290559300996,B,108.4781272140599,181.40146655058857,13.645350134390052,C,-62.3333675970692,-63.76387425453325,D,C,B,0
Married,64.34272077516482,E,B,-3.7276891564203307,59.04675151755527,D,-209.9738715032149,-207.08540057111423,90.37856756083687,B,85.2310450771506,130.48465638574888,B,B,C,0
Married,-53.641089345374525,A,A,2.707930943972407,52.672646172840246,C,-55.11567343059836,83.50558311333631,-99.86845209297141,B,-55.111983177752286,-89.64020712959507,A,C,C,1
Divorced,138.6506600732576,E,A,91.95797530664655,81.61398371321094,B,-95.22923789872091,-171.7237839181992,92.94874482190538,D,-56.90336323183275,87.93149593605098,D,B,A,1
Married,-25.03346021448327,A,C,47.34671015588259,169.47527078489617,D,-81.26069572378236,104.54424270011167,-101.42806096045067,D,-224.6007077450428,178.77415635360356,B,C,C,0
Divorced,52.98705579047594,E,B,-74.27979035148749,163.29321955544341,B,61.789375034256686,-84.00760775838114,12.675481507630767,C,44.52510864903019,80.99506445690285,E,B,B,0
Divorced,128.16660233462162,B,D,107.41692911788266,136.83195728325848,A,59.82374308142025,-102.05091113845286,-28.434697337330494,A,-148.42644832781983,-58.58862343563748,E,C,D,1
Married,-149.2058497327738,C,B,155.670740269012,-9.61339427850383,D,82.71207489254573,105.02390966793904,-42.836319666773,C,25.61561057491871,50.59832805133478,A,C,D,0
Widowed,-96.97181721449013,B,C,-48.44786357648388,7.090421129895545,E,25.957233341711177,-39.734274614607266,-53.722341026794155,D,16.378525547426204,155.72019822090107,C,D,E,0
Married,-102.76777190343797,E,C,-53.81492449737245,55.7427504455208,D,-37.073112478588435,30.717923628925707,-94.40677882717615,E,-123.91117091868162,-10.547046076669027,E,A,E,1
Single,31.015324922263577,C,E,239.75353663896826,86.71496614143305,B,-163.18523675491988,-110.90375692463972,130.44953856721386,C,-21.650699248303138,-2.112518860746686,D,C,E,0
Widowed,-98.8380743519479,D,B,126.48465299787715,9.822974562577693,C,-79.81839988018844,-32.16871432903034,-76.92118319082377,D,47.240417831850245,-12.152012106140512,D,E,C,0
Married,143.11168533210326,C,E,31.133387514747206,-174.1491885136449,C,-100.85354692155595,-246.3599184083679,-131.55445723766576,D,-18.44373716662887,4.353907457903989,C,C,A,1
Single,130.9924268630414,C,E,-156.1052342300683,66.8252580959883,A,21.431296496024384,-160.0564963747936,-173.2868379021989,E,51.61598754497019,73.00790500176143,E,E,B,0
Widowed,29.97051789441815,A,A,-60.27232643099325,-40.90041209965848,C,104.18122900054976,44.099680341260076,-210.40565706077538,D,230.26515779488875,20.46005781959545,C,A,D,1
Married,29.98149082656454,D,D,-65.49165495255997,-136.45448386700224,D,-121.21724036392996,72.68422666611528,103.27663781641321,D,-47.25860635854754,-105.4810086503921,B,C,A,1
Single,41.56428298349296,B,E,-63.93435867359717,-182.0606696359886,A,-65.10229446008775,-32.96647813178987,37.74961082087364,B,-1.7683966826375626,-49.851138642445655,A,D,D,1
Widowed,-63.58562174341292,A,E,20.840364782005516,-24.184413443768445,B,93.40919681377777,122.50953543848189,-34.137945748869136,C,-31.150425894876747,57.577393975566125,D,A,B,0
Married,99.96378845788706,D,A,-47.16551292140203,-46.92570295378178,D,-59.742984601060996,33.37993886677301,-28.16469925765005,A,-53.18926425232726,-3.1833990075631395,A,B,B,1
Single,-32.61937995680783,E,B,-85.00213372754403,-102.16394435323998,B,147.04459095917935,-15.449026928447632,34.11021954940187,B,88.81499484306265,-174.90171997083715,B,D,B,0
Divorced,57.10450476523139,B,E,50.998339816678026,38.70909307559109,D,53.2746766802333,106.61170541789456,-163.8299346295105,D,0.5633785010227927,-62.40876817233952,A,E,D,1
Divorced,35.71568485414924,B,A,124.61661422807644,64.85489004532904,C,-27.136686381956963,170.66458876256743,-6.076143104439084,C,-73.76674241724935,-186.8936290332368,B,D,C,0
Widowed,30.46087615891153,A,E,-16.637286378758123,19.65808298657627,C,19.506169086992127,-58.51477817995665,126.33963584702485,A,84.44381571588964,100.74815489821958,E,C,C,0
Married,-60.382063674236754,A,A,-9.354404166930784,163.22123468657446,C,136.93868344793253,-92.92762186171112,90.08428497316012,A,44.992707956364,127.55297003139636,E,E,E,1
Married,-31.705382593549373,C,A,35.807658718309696,-12.394715422721472,E,-66.64207906021214,199.59317791559025,-47.87980687473456,B,82.31680273091658,30.029406844472188,A,D,D,1
Single,136.12842800715913,B,D,-122.56033954707178,43.07036353831851,E,78.03744830962347,13.303320757013157,73.88470537589563,C,-80.94429110625242,-57.37909669077189,E,A,D,0
Divorced,-30.83429912923508,B,C,56.53927866787606,-34.4370215449916,E,-40.470312484591034,-42.79546730674404,144.409487580812,A,-86.34954635326844,80.50499883301924,B,C,C,0
Divorced,148.3257855648986,B,B,6.5390760268648025,-40.03197864407798,D,24.84972783890239,-31.775267445989,38.88685877680821,E,3.331395606137713,197.41846205483247,C,B,E,0
Widowed,67.91700278951693,A,E,188.5450497763889,94.02134238285124,C,-4.276321576103762,-17.480654385664813,-53.87006044677296,C,16.574119128479488,-5.8866188173362675,A,B,D,1
Married,85.55263497361749,E,D,-32.2941395092572,46.03669728028089,E,118.79331637234311,27.89911139960688,8.52684044872741,D,-25.03249787248721,-5.483839494824956,B,B,D,1
Single,-29.885143340249392,E,B,-149.21760843246838,61.61807169163328,D,71.23903262620983,-112.55690474406241,-161.5462932612109,A,-132.9673838682575,-55.37318806104936,A,E,B,1
Single,-75.2677460177629,E,A,-132.71868170879185,-158.22662051032253,C,116.1729719980919,-26.86479340696793,-97.67620295661304,D,-57.22081222277341,77.56529208785061,E,B,A,1
Married,22.45716331992659,A,B,-16.216104245355357,65.23243436324337,A,169.6561122337523,63.67169205123291,-48.34399067477095,E,2.184889161610235,-41.17369266052977,D,E,E,1
Widowed,-35.663695664459134,E,E,165.76780397815,140.1184209887423,E,-151.3156119756788,162.21914971845678,-41.33258039537683,A,45.880774391893056,-53.44289593404137,E,D,A,1
Single,-99.12517726849124,D,C,-42.034061400243075,39.56163244784092,A,-40.43622668480148,68.71483980568246,-88.46540102053096,E,47.288811276185044,41.59776673278337,A,A,D,0
Divorced,-75.83199499097799,D,C,-35.05736576322329,-31.016811024517583,E,-15.909810126364023,-29.909475551720703,-103.1273624767386,C,-160.2270263467652,-103.60564289142775,C,C,B,1
Divorced,-43.0032645497493,B,B,-65.203375100334,-96.10983706994185,D,-14.201107582839,49.265948237578996,-15.579787480283864,E,226.98703795748543,207.231262414357,B,A,B,0
Single,-127.03283657039692,E,A,-44.99508602019625,26.240604761590397,E,82.93145421579584,53.587433049022536,-132.52750824133395,B,-67.36698040706864,-5.731963730279727,A,A,E,1
Single,-138.7194956068187,E,B,154.5332588465234,55.17184700589151,C,47.37881187529833,-42.18842247123472,-112.5847161462948,E,-17.67190401662712,-28.604119942816396,A,B,B,1
Widowed,11.283379009415183,C,C,64.35973583922622,-19.799723313216802,D,176.09325577763067,32.1448696792609,-87.05268114196163,B,4.091415091417011,137.2588882786608,C,A,D,1
Widowed,-161.63752864986677,A,A,-122.97251865854399,-21.37779090263211,E,-133.51970819682214,-181.06719934865555,-59.678271376754644,D,-112.25190051767382,-92.536824433422,B,E,A,0
Widowed,34.76976630797522,D,C,-0.09974387508548276,54.99647604821968,C,-181.55827137833845,23.53040172938012,126.5734222341052,B,22.296060075911292,-21.488007018471702,E,A,C,0
Widowed,4.465377285487566,C,C,-160.28879279429873,4.558751862252827,A,-34.374577777179816,157.85512587390375,48.08089647532411,E,175.29818446934019,-8.447216450492737,A,A,A,1
Single,-118.00277091332568,B,B,53.05176205263423,-19.196511049091498,D,-318.1888757771418,138.77986686812878,39.841379445200594,A,-11.075002931687605,-12.400327442494596,C,C,A,1
Single,-68.56963672659528,C,A,38.83232480689941,100.44678643512448,E,-84.67953729811877,-34.97244192163878,-12.780818976524094,B,-35.56477696420565,-90.96025478721778,A,A,D,0
Single,36.38690929478018,E,A,138.53369400358858,82.3508425169595,A,-0.5571627497807029,32.533585156753404,2.198610729802777,D,-110.94458351869967,-84.25670099848517,B,D,C,0
Widowed,-26.643527299312193,A,D,-42.87055073818674,61.281713278465844,C,-99.07010394972056,-34.82599402682322,1.724471788518222,B,-38.721672357413404,49.77616600389778,A,E,D,0
Single,36.61087750402609,E,C,-23.83512736014847,-15.015351833738652,D,-67.1520640126107,-34.754542287181714,-54.82181839007896,B,218.93834490536997,354.95349421360294,A,B,E,0
Married,29.924104312610105,C,D,12.59597119147339,-236.99148745008264,E,-1.292839427898549,111.75248562312173,-103.58117310602391,A,-27.98744114431233,-136.07979827993083,A,B,A,0
Single,70.33775794879912,D,D,47.58340560735165,-18.61448604623091,C,-46.821295122843274,60.71573523865336,-176.48549067828827,A,-46.444181987579924,-90.53096061017368,D,C,B,1
Widowed,-9.246482105792978,C,C,-4.161872456957903,78.28889598274826,E,184.24637109212006,-162.71674245402406,72.81742284392931,B,-128.99005989892785,23.1770283956665,E,B,C,0
Single,-72.5349838814171,E,C,40.16166331100023,-72.5066564746043,B,-2.5439103889449224,-326.330167449768,169.99690899437533,D,-135.0601091061003,222.4917961154437,A,C,E,0
Widowed,-129.73135429072883,E,B,52.950955630039786,51.8303811910158,C,2.5089015698958597,26.619881569899967,-15.44905817151973,D,58.80011447174128,-7.73847935899896,A,D,C,0
Widowed,116.44524629678585,A,A,-146.2422108087977,60.91347559528163,E,93.270842295311,-23.52632786844487,-144.63404010081234,B,-109.96923301626073,2.1423803394961336,C,C,E,1
Single,-112.29303692930834,D,A,27.937694883640614,-103.29415447500307,C,-146.56837869763538,93.50841973801913,88.24433287208171,D,-137.80710583739656,103.1627544847477,B,C,C,1
Divorced,-90.48341038086276,E,E,100.0164233475329,158.4864961283743,A,63.869681147922655,207.5341320933089,12.31229259870323,C,-16.23209724656503,-133.20767411725174,A,C,B,1
Married,62.564447798338854,B,B,-75.82394928036737,56.98623416817053,D,56.381407678225926,-14.259172906051242,-276.67286436743706,B,-180.561847391992,-84.5333851247829,D,B,C,0
Widowed,95.59644883999347,D,E,-4.3814033222515745,-19.5240126731297,B,-40.89705759868168,-98.40585572401162,-28.747404020947453,A,69.4293720635552,74.62633207096798,B,E,B,1
Married,181.53959927214058,B,E,43.99378734363724,-96.38419044803138,D,17.887774431759045,146.03065193450067,-95.8765023853427,E,7.160045162484038,-63.962435414012134,A,A,E,1
Widowed,87.42715429557451,D,E,35.71644066131866,-101.56600386543941,C,-118.41455817399707,-23.116037304397896,85.19062053948369,D,102.16569801935907,86.25193224386737,D,D,E,1
Divorced,99.25836485884074,B,A,9.954260269661026,99.37400904702928,C,34.39868801565783,-24.053807962391847,53.845330833780125,B,-38.02617025820121,-105.17518577844878,D,B,D,0
Widowed,11.923477069599016,D,D,163.57289057378654,-52.055809269249224,C,-158.2517941379232,9.137028989453011,-66.76848013741021,B,120.72102101495979,-264.8070783464711,E,E,E,0
Divorced,84.6485285043789,C,B,-69.64585438818665,-138.36535387341414,A,167.3203024939248,97.67924903283571,-127.32129181492553,E,60.17463710922486,-16.231568888261304,B,B,C,0
Widowed,-3.0615042162025174,C,E,126.57472606476345,-9.946245102871568,A,117.81342521938456,-11.493567928775814,63.8129202037682,E,100.09660187655373,-19.84638349833261,C,B,A,1
Divorced,90.76743377954386,A,C,-71.34401420688941,-140.11094770201947,D,-230.155996100958,19.439450727805298,-100.60226956250145,E,-4.391866095104283,8.016850653697444,B,B,D,0
Single,-214.49140537745018,A,E,-167.22954989143938,-181.43995787563895,C,6.574507888874093,162.075665382081,116.11715408062952,A,91.65146791080606,-23.711009170088264,C,C,B,0
Divorced,-16.49436162389997,A,E,-128.89395028509804,-154.1052204336276,A,-6.142570618622142,52.94417431547077,-78.39026865218158,A,-20.054119225144422,-101.9008230374083,B,C,E,0
Divorced,-35.29560589789484,D,C,-14.649612340444463,140.15207461447855,C,-15.129350691941196,85.89120379152051,46.58129326928017,B,-34.75075685193174,-18.971567434737878,B,D,A,1
Divorced,181.22759200219946,C,C,-23.535080220865233,9.355033626815912,A,95.35047477326317,-79.92994841346342,48.31481744782472,B,73.53739936107088,67.53566517752313,A,D,C,1
Married,140.36406675836545,E,A,-4.630639828627854,-69.99699611483216,B,83.89804230451037,67.43205629250288,8.426533717379705,D,228.95070053577516,-105.42001821905289,E,A,B,1
Widowed,81.04599262560917,D,C,66.06195859320214,114.96086927535394,E,-25.344694018570113,18.465389863059738,-124.79915025096946,C,-97.77382896319108,-24.56140459882262,B,E,E,1
Widowed,162.81738542356635,B,C,-105.16262584814345,-93.24179588334731,A,-49.13792309206321,-165.1678052828551,172.682596399618,D,201.99445590742604,-33.080073854183524,A,B,D,1
Widowed,188.77940058283895,D,A,121.13857934624446,59.06611384183182,D,15.800177917809874,-141.88390579926278,1.8475277678836226,B,79.10590630191801,-164.92765018417924,B,C,B,0
Divorced,-82.95751086860722,C,C,17.028481754988828,-65.05533950489402,D,-207.00649098954608,-86.81946883612835,-159.468621236987,C,-85.7998896409973,-61.16257037314997,B,A,B,0
Widowed,-58.21211124522103,A,A,-29.168651462353907,-56.60901120662103,E,-92.70467706707147,-150.245805055984,-47.142911896212745,A,139.52158140429805,-99.68100493444297,A,C,E,1
Married,-13.568711428596561,D,E,82.38944131548871,149.2087620784397,D,-65.6125793738647,30.508197434897316,-42.316933738464094,C,-28.466138022844113,114.85638273071419,E,E,E,1
Single,145.7840951826636,B,E,41.41047531791517,129.40114676660588,A,-80.20494048600206,-80.39327162868517,34.517368207190366,C,-199.7124909666355,112.7018058304785,C,D,E,1
Married,-47.72676451465698,A,A,-1.464178161787245,176.36089750146735,A,91.24268034016613,-29.814590046171563,-68.79899889902323,E,130.2810567587547,26.072647338268773,A,B,B,0
Widowed,31.926731006283926,E,C,-155.43927556628702,-87.16453941597159,C,-46.60164796743348,126.86115249123088,-56.39828433177413,C,12.892009650173636,91.94253163971862,A,C,C,1
Single,-17.99860187562786,E,C,58.40243160214206,-48.11510379354505,A,-24.21775806224857,-0.16576407757442221,-140.14076049409084,B,53.837846978437184,-49.559222068095174,E,D,A,1
Widowed,23.9769318443494,B,A,-48.812862748791666,33.48683582274965,D,-30.574505435193146,37.553955030541466,-111.72192140899197,A,-90.24212322004121,-46.56824409715074,D,E,C,0
Single,-136.99537961938495,C,E,-72.13402612250319,-79.67676117717613,D,52.04251239866474,94.1277199477252,-64.7882267041213,D,-66.93716780444035,-166.88119654342393,E,D,C,1
Married,-100.78631912632538,C,C,71.77204367550121,71.8655357467738,A,-46.37139943345841,-26.959595628118226,136.8349393059047,D,5.267113918551596,-23.311974276125113,B,E,A,0
Widowed,104.58181799874315,E,D,105.97862109979901,4.412288733287416,B,6.215920314395457,-141.23573189342403,-143.38109228781605,E,86.21296111039808,-91.11419173036103,A,C,E,0
Single,-75.79592984325664,A,C,101.73148805038616,136.06143955277867,D,-148.40935892359062,-181.17225441043954,-133.99655938410382,E,-16.595376951611662,-103.92801744766001,B,A,D,1
Widowed,25.260641732472155,D,C,8.58159772305355,195.56538788496653,A,65.753388467315,234.36167918881412,-3.9862802543696723,B,109.00771266484573,38.44991758789171,D,C,C,0
Widowed,16.85936971807083,E,A,-20.43591903875321,127.24278979968362,B,-100.57029725738018,102.6825236680449,56.30963695233358,E,-40.512128212111364,18.91386558439409,C,D,B,1
Divorced,-70.76087127657638,A,B,91.60517606601907,94.23352275151747,C,129.07047720885524,14.315779105632693,-176.87627259493436,E,94.77853896649245,142.70709734722234,A,C,C,1
Married,90.15550463166795,A,D,21.635560420870643,-51.24084395166126,A,73.66407647246685,106.37207309166581,-93.0876070760787,D,30.967779338772566,40.545549932208154,E,B,C,1
Divorced,-21.420428465465537,E,B,106.7476895342592,45.17038430187734,D,-48.11967045519312,91.85259249024189,-1.2365150858233176,C,84.86376605665002,-22.403196846950614,D,A,C,0
Divorced,38.806466559189815,D,D,-64.26873829659712,-206.30139248006057,C,-180.96866703658833,68.34576053165165,-156.65798020096932,D,-169.6760172327485,-207.27240015674369,C,C,C,0
Single,139.15322259843387,E,C,35.860826952962036,40.40853883693655,D,-95.70480400947132,116.32107592370546,67.5364871097629,A,72.55623126715663,60.313884956184374,B,C,C,1
Widowed,153.1233367598892,A,D,80.2139748214111,-0.4649164450356873,E,48.12157381131286,132.37268713396693,10.264195084555498,A,166.1968872324826,-52.055087502295926,C,B,A,1
Widowed,-59.87347434857357,A,C,140.29582749084398,37.167799903266406,D,-103.99981578064705,-92.00859396179251,3.8833611676395527,D,-51.25039842470518,9.336133173591858,E,A,A,0
Divorced,115.61579296389395,D,D,-79.06214743583399,85.17591798341405,A,-208.28090393236013,-7.213863357120691,133.42477176469072,A,11.186990683654466,42.0079089238521,D,A,E,1
Married,-55.90791265896948,D,E,-124.04695456106387,97.1386444195063,E,-126.13537694073472,-48.04386276453215,76.07381674977856,A,-21.242365141089863,95.21998536183297,A,A,A,0
Divorced,27.07752271987675,A,B,55.86326381207568,28.91229466299891,B,6.060497688919753,19.367600293193647,58.743898019796646,A,66.17122217952746,-102.53325404281613,C,A,D,0
Single,104.4252055123272,E,B,-318.9466153177095,-59.89927794532637,A,-109.56443010927642,220.36154336413003,25.54878135554607,B,-34.57380392571281,-124.21046084166673,D,A,C,0
Widowed,-83.76177132522254,E,D,-100.76039658719904,87.63052698500896,C,-180.66395774465227,-25.245253066114774,-57.254343631748704,C,51.659666962575166,-109.25004670378746,A,B,C,0
Married,-83.12187112544369,D,E,43.84643466207529,-100.38954660364132,C,114.91155804189135,164.32273062714273,-47.61639903283296,D,121.04530607109105,89.11607958767124,B,B,C,1
Divorced,30.344423029781325,D,B,-75.94669622663187,37.78449192966958,E,-42.343957283949344,-18.13524027499399,94.94308617033103,E,113.80976053524489,121.54635171445626,A,D,C,1
Married,163.07888235436394,E,C,-40.04419727956266,-60.96560860000554,B,22.04449138633259,-97.24002855290473,21.42540505005645,E,-15.32864623612101,98.89027614684038,D,E,B,1
Married,66.02079628627791,D,D,-10.682788359731124,1.263973907152483,D,-8.870497524053444,-196.44690199109738,95.3143130360392,E,202.00390003309835,-28.286997619896724,E,A,A,0
Married,59.860667067623154,B,B,26.563395758785997,18.338766648977447,D,-54.07350638267263,20.38664877648155,23.352938687683196,C,43.62814837477936,44.67596969013513,C,D,C,0
Married,-23.090991329222046,E,B,-69.07766664864833,72.31430321715551,B,-171.40061776676922,95.25684483000838,-32.06368609223796,B,29.542149034852883,23.88957319658461,E,E,B,0
Single,160.4144736545387,B,B,-68.43122152163392,-90.46849120943628,E,130.90200896981818,-2.2045392303411284,13.583749366522401,D,34.95805129799985,54.144564572319254,B,C,E,1
Widowed,73.86654513046793,B,D,103.59644531302945,197.6389893169358,C,133.25749121888205,317.38316582933004,27.771241552132324,B,159.7475061088629,-105.66641078051326,D,D,B,1
Single,-110.93223242782256,A,C,137.74387917213863,-53.47534229456474,C,-134.37041619296147,89.84395004476944,-89.46928919727078,C,222.41350492263683,-77.58718031752076,B,E,E,0
Single,24.122003802212376,C,D,167.99814858556493,40.496207767334084,A,-59.69555523234432,-142.8933346948179,27.046752356796,C,84.23499861907385,59.81802952507853,E,A,A,0
Widowed,258.58058550087685,A,B,19.388532689163416,125.08268594992882,B,49.39261019037245,-126.76905138897803,-99.68261976779623,A,24.611262791690375,145.65632484520071,B,C,A,0
Divorced,36.22674816341633,A,D,-11.130031782752308,212.8792455324699,C,-104.2234745607986,-33.26601436914669,90.90288579590128,B,109.68593113397243,92.5376879291658,E,D,A,1
Single,-40.55107966432652,B,D,56.93732733109568,-54.78168188606115,B,87.10082592089941,-383.34711796830175,-14.789044292413283,E,-165.71642193386415,138.6205804542348,B,D,D,0
Single,-6.067276447932311,C,C,36.384578694942405,121.45043745932517,B,-138.40736870991702,7.833838589103682,9.831660535454052,A,9.889457639040337,-125.48776107324969,C,A,B,0
Divorced,-146.0133341290971,A,C,30.668746793182788,-61.57731544900397,A,75.77637252187722,-3.5161507006585304,92.94652381143985,B,-247.3610177610942,-12.87811403025852,B,B,C,0
Married,-101.01679493339365,A,C,-54.28039733250597,-206.38008069735872,B,58.870230373073696,129.31879479428565,131.44802066157922,A,93.58692580057402,-4.024332443401415,E,E,A,1
Widowed,-162.4397880742955,E,C,-91.34678438681641,-120.03877038377861,D,-113.91111260832443,75.99964814792797,30.643492907581592,E,114.02764746338794,-92.5787201144136,D,D,A,0
Divorced,-6.728260843626104,E,A,173.3303647475445,-158.92126991419198,E,-98.05421390698442,111.49149719159863,-107.34647906529008,C,32.50681446441117,-24.308108834880223,A,C,C,0
Single,-259.5099546459298,D,E,-45.447641846785714,-71.75948807678529,E,4.681461465765072,-57.05998560347897,33.90188660084142,B,-15.807486543956642,-85.04954400691612,A,A,D,1
Divorced,-59.03150133432721,C,C,-94.73875877301084,141.32254944834548,A,23.88961578347399,4.798999925663971,72.29009607329566,E,53.24872782340555,-52.685086913638216,A,B,D,0
Widowed,144.2890166779042,C,B,25.087650636440493,135.39740552310226,C,33.54428146146691,-42.16914636409974,-100.19779673958844,E,-35.98611651042414,-150.39030763580726,C,B,A,1
Divorced,31.36730057754969,C,B,50.105364476427326,103.08449263100643,A,24.459177413054917,0.8264266415767842,79.88578791813848,A,-235.38951519185844,-228.63546487612484,A,A,E,1
Married,160.8174319844383,E,E,-225.0582676732166,-235.03110237287535,B,101.48509324916066,-46.94417668034663,124.69441541484854,D,-32.50275552377553,-27.358802893244683,D,D,A,1
Divorced,2.2413542022399255,A,B,85.28199379250255,-128.28883456336933,A,-98.12564132353994,38.03837688961519,-39.69189686558015,A,-18.203882834811147,275.6866518321858,E,A,D,0
Single,-240.51806979031105,A,E,-7.462902045170868,-94.67319200200538,B,-8.807030648924398,-42.15887621703248,37.226778038922134,B,123.81115660931204,-51.468192419197834,C,E,B,0
Single,-20.34151415520781,A,A,-150.95010562319436,107.46847023549071,E,61.00471245416891,-119.52307858751819,161.78113497047443,D,-1.2604390309849636,-18.939167372644828,B,B,A,1
Divorced,-5.526175842073084,A,C,-41.524221803769095,48.02694418785116,A,-95.7166047092346,34.8713787021344,-100.31845831696154,C,137.97982276790276,-110.65954480514131,C,C,A,0
Single,172.65311391307887,D,B,79.50842099358006,77.2599304598739,E,-23.763064261371035,38.139704414904216,-120.01849321523481,D,46.69184992873529,90.83423771891496,B,E,B,1
Single,-22.40359306098079,C,D,-68.01292794322427,28.168731125047636,C,7.096186157144378,-189.7505461517806,135.4390855763277,D,-29.61302505024186,-265.0508111025877,B,D,D,0
Single,176.6344639013233,E,B,-192.4010990521881,109.20314693683022,C,-11.778736520940134,-209.95548205152699,-93.34323399015351,E,-176.75099557224502,-114.78566389011915,B,D,E,0
Divorced,-55.66342320353795,C,B,-102.42967393052709,-101.63740980142289,D,-150.80627988175118,10.334817207387454,-12.466737029213986,B,148.30385094472115,-16.145762830151547,A,A,E,1
Single,39.42831378094036,D,A,-50.36667217100379,242.72339604991996,E,-24.190625944073226,77.07291585684585,-6.3603741206190865,C,-1.0895306497061836,54.80418964347734,B,A,A,1
Married,-19.43176401936273,C,B,-275.01108236667477,-67.07296925149592,B,-145.10962074871833,5.540895368557928,-253.50431969872415,E,13.170419584471318,-178.29218706528206,B,D,B,0
Divorced,83.89673992211345,B,C,-129.69424946808402,-143.51586904288112,C,-14.920328427976411,-35.9208022568855,-10.432718368494056,E,-71.19585459467278,-131.08724868899674,E,E,C,1
Single,40.536381435109675,D,A,26.36304049808473,37.48477144107827,A,-54.51678896198862,4.94055785964675,-140.23386391574456,E,46.92281346269484,54.233806119002445,E,E,D,1
Married,118.09927507982749,E,E,-196.41657527179876,-56.10620482055232,D,16.250455338556698,-42.868224374018,151.53224999945044,A,-34.91078825777614,176.69921163553883,D,D,E,1
Single,4.414144952585555,B,B,52.035136589995,7.853350277690724,D,-11.996634666559538,62.52209471287934,-123.03121782716124,B,101.67962195768654,-43.05833584574035,B,B,D,0
Single,-185.3465437774981,E,A,-0.9328003974200885,151.1584971311719,B,107.68667228005211,-65.10182673349708,38.019328404882266,E,-68.19468258015574,-42.45281666490598,E,E,B,1
Divorced,-155.2479411025343,C,B,-2.8320153847488863,-18.798880504563726,B,-105.99212148005515,-60.620175557502066,-5.2296709598072155,C,179.77147973418036,28.73725288796728,B,A,D,1
Single,5.634665285944774,D,B,-21.306837108433623,-127.53770413292283,B,7.783935905069447,-275.636742066416,-100.56222529100576,A,124.13807860674422,88.17370307659361,A,A,A,0
