age,sexuality,gender,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
25,Other,Male,26-35,-163.5002291297686,-83.99078798007096,B,-40.54893590334779,B,B,208.37571834754348,B,-74.52066927605064,-109.92171253250118,D,D,-103.67035110141902,E,123.92318889374054,D,1
60,Homosexual,Non-binary,18-25,85.19286762885162,-40.94634003199588,A,216.7272221842975,A,D,-83.9651177509981,D,98.6563495546631,101.53899782837475,D,C,-29.74016619316828,C,-75.11163699323758,B,0
79,Homosexual,Non-binary,18-25,-60.35829462124423,52.10662405280665,C,-58.641725482585784,B,D,-97.4881164685041,A,63.2283243673153,-53.32664998901192,C,E,-119.20292804360608,D,-55.50685938193071,B,1
62,Bisexual,M,26-35,-127.2916235852014,4.822602375378434,A,-113.62971653529009,C,C,-155.68579688932692,B,65.05564020607383,193.64598622617908,E,C,147.30273520395934,A,-10.306115478091087,D,1
23,Heterosexual,M,26-35,-107.98667187888786,93.06161922149792,B,65.21854193211553,D,E,-109.2269476287728,E,47.8649084364892,-79.43276934829548,A,D,-18.361499985607814,C,131.66538284589623,C,1
42,Heterosexual,Non-binary,65+,6.184000289372809,75.48754001273554,E,-39.01398507447148,E,D,129.82476444790592,D,121.00099545396436,11.106115777073896,E,D,252.47433844015,B,0.20870929825964327,D,0
23,Other,Other,26-35,46.29030752887234,9.054190750544397,A,-15.184473119493399,E,D,-28.252488630287083,E,152.61538763858604,82.29110324784796,B,A,-51.39649103580738,B,185.22844696508454,B,1
59,Other,F,36-50,2.5457288720194016,-121.09992786820779,A,-252.4522690404639,D,A,-13.338844545942344,B,52.77021249030781,-125.64837455886249,D,A,-43.27229902703723,B,113.99432192401355,E,0
44,Homosexual,M,51-65,5.206852547672717,-18.052950039443616,C,46.52536266266376,B,C,109.30175523525902,D,97.70761088215039,-72.60571925060407,E,B,61.26358088792308,E,-37.53510832576431,C,0
19,Heterosexual,Other,18-25,-94.51647570638416,62.25750260945699,C,171.971388053275,D,A,38.05891070551083,B,-75.99206681771416,-176.6941752831515,D,B,43.96923499612936,B,120.66467387083513,D,0
48,Bisexual,Non-binary,26-35,48.995353395236855,-225.0079048778325,E,-2.1021081068465852,A,A,47.5896967480371,E,116.25475615496813,95.00002434345241,E,C,30.611365636261734,C,-53.97115837826326,D,1
75,Bisexual,Other,18-25,-4.0414838062267675,-198.78487889127732,D,-188.45545613173482,A,C,-21.688788369629247,A,126.47551640714664,121.63139865992598,C,D,-142.0110076144704,E,68.62939709052117,E,0
75,Homosexual,Male,36-50,-10.798323926417183,276.85810509896703,B,4.5700365408057015,B,D,62.12721452469398,D,-41.13886334426317,-95.70632412181868,A,C,-100.26050523588208,A,-6.743379465133584,C,0
39,Homosexual,Male,36-50,-62.22759713483941,66.69444692832849,D,34.994540649276914,D,A,42.08004669464572,D,-43.49196659367303,-12.803192119518055,D,E,-11.817380003691344,E,98.4267937210262,D,1
25,Bisexual,Female,65+,-25.841013518451057,15.166815971801217,C,5.22481397706844,C,A,176.9627065832242,B,67.45744729574959,-24.176594417980812,D,D,13.212834061941898,E,19.39026737240987,C,1
57,Other,Other,65+,192.19996692436607,-215.42337535909587,C,16.110961464198898,B,B,-41.754783838331335,A,21.319701544950842,-76.19889556147321,B,C,-76.42354336056745,B,-191.48649289957297,A,1
55,Bisexual,F,65+,40.18521368442448,-123.30620731392237,E,-165.44912016411433,C,D,-113.72583807060546,E,70.52313396150764,105.95101294951014,D,C,-26.72437398698369,E,-5.940113386128177,E,0
44,Bisexual,F,51-65,32.88964027690334,11.58698876093028,D,-72.27890784208817,A,B,21.5736251717721,D,-113.91774953830665,-113.43431995238522,D,C,-57.78511769596686,B,13.694103851048114,C,0
70,Homosexual,Female,26-35,26.813203991792346,53.37701757119725,B,177.63902926606966,C,B,35.63399956146275,B,-114.35454764178021,208.4135187166689,B,B,89.83898133173145,D,-74.28519825162785,D,1
64,Other,M,51-65,72.63601056356471,5.217227693963613,C,150.3861587037574,C,E,3.1802688241059593,E,46.275538703755814,-40.339819477066484,E,E,-151.7811812520314,B,56.4752451049556,E,0
43,Homosexual,M,65+,161.4870085473913,43.489219217233014,A,-74.61795384263672,E,D,87.53863303671017,E,-191.10834143658764,34.85354446659789,C,A,15.675229138674904,B,-13.914998480368244,B,0
33,Heterosexual,M,65+,14.492528994556922,-15.990898434910578,E,27.398078453635648,A,C,-93.76109248222228,E,-6.293975819378569,205.57622336847166,D,D,122.91297366981742,B,89.54970927822652,B,1
56,Homosexual,Female,51-65,-58.140638568357325,-143.65030052603294,E,-16.70271700520926,E,C,-24.55473854416564,B,168.55628517938374,-44.87669593925333,C,D,-43.59441739882,C,-144.498071751205,B,0
29,Other,F,65+,197.4423474979228,221.53445716295246,E,131.28984777723005,D,A,74.22359959938419,C,-159.76214072241254,52.34971503581729,A,D,132.11629714538367,A,-51.99377081970877,D,1
54,Bisexual,Other,26-35,220.162453054295,179.58290311496964,B,-32.22898460584751,D,B,76.51678489856464,C,28.48533878091231,63.618689339989565,C,E,71.60673045940186,E,193.78341227991953,D,1
53,Bisexual,Female,18-25,68.21805122215771,-167.270609707419,B,-60.45068920129681,C,A,29.954374692161533,B,-151.75319190827597,142.57031913414727,D,E,237.58062204999382,D,-187.50238804666765,D,0
65,Heterosexual,Male,26-35,99.59691056754835,-106.04121560868509,D,-0.3845599769205725,B,E,215.94283094847867,C,-113.1971931713081,58.63444947734173,E,D,49.01728576383648,A,100.094661934285,C,1
65,Heterosexual,M,26-35,-63.40718425145441,-160.46972106579082,A,-162.91908341254148,A,D,-10.620645667021792,A,-80.0580455472556,-4.555559063624055,B,D,154.16026044772198,E,47.81192583179863,E,1
24,Homosexual,Male,65+,21.56793475174067,12.242167404561698,B,-30.838582626468757,B,B,-135.7102789520305,E,-80.4836305140113,64.58690854847438,B,D,-6.596640342237478,E,20.932046248216864,E,0
77,Homosexual,Female,18-25,-59.80576721148204,-10.299474650743978,D,-48.79136877039945,A,A,-103.2622558033761,D,-5.215912026006029,240.4893814193199,A,D,-137.6963068342363,E,58.455513404899065,D,1
30,Homosexual,Female,26-35,118.0063002436405,67.24347076894075,C,-53.403138313896505,C,E,-45.74006921172501,C,48.10038391747659,18.443125448783768,E,B,-26.881416426591187,E,16.092913490082225,A,1
54,Heterosexual,F,18-25,-80.28999115393573,98.07146663107143,A,10.65645341214455,E,E,96.67140360098638,A,-90.82978782438653,-91.34076026944471,D,C,124.27658292031593,D,-111.30304365969046,A,1
45,Homosexual,F,36-50,95.0495896290208,-38.424162158222266,B,-106.84813880774959,D,A,43.13507245042481,E,9.00100008744318,69.00757313507526,E,B,-46.38425535716919,E,-93.62790269201811,D,1
48,Homosexual,M,26-35,-64.18680683562825,7.935750315891182,B,-115.14716935197644,D,C,-7.550492292438851,C,-38.487505166112584,101.90955248930094,D,A,78.14174467382007,C,8.078079862350089,B,1
36,Other,Male,51-65,12.138637596286406,143.34793624997718,D,59.89483495463036,C,B,13.61796661534651,D,-16.338086044370467,116.69957378321196,E,C,104.57715046212519,B,10.32504879659933,B,0
38,Heterosexual,Non-binary,65+,-1.527171100554828,79.45955993377359,C,57.354051614348634,D,C,-90.21865172974081,E,3.2561740443997693,-54.75487999968487,B,E,-117.78018044528163,C,35.5918027019519,E,1
36,Bisexual,M,36-50,-30.702511059415777,164.90928154037633,A,-11.398610867498524,B,A,110.16785195965493,B,20.190230620335385,280.07475424011847,C,B,48.75285299833483,B,-200.57282486367214,A,1
59,Heterosexual,Male,36-50,-82.13673722089166,48.86957353881039,A,10.651705055062633,A,D,-141.38560304484812,A,60.454728465798915,47.981353153000114,E,C,-25.488646767450668,D,-171.4047945396979,C,0
28,Bisexual,Female,51-65,88.67988392154017,-61.09343749167555,D,-172.6384318542798,E,B,119.52927168880434,A,168.2330434526945,-85.90180660085494,D,E,-125.75708999297584,D,77.62456491004981,D,1
26,Heterosexual,M,51-65,61.17819632841176,-144.33466499376232,E,0.03230252083516531,C,C,131.58771326298648,D,-68.35418557910968,-20.38153095598303,C,C,-13.982428055321005,A,155.95083444753632,C,1
67,Heterosexual,F,18-25,-58.701982481479135,-158.70030427733641,B,-68.28854770681872,A,B,141.2573160567419,C,-73.39973949615968,69.87284795804668,C,D,-89.66113667101799,D,-83.11557460828165,D,1
50,Bisexual,Male,36-50,67.54252944161068,101.33219587858441,A,11.749946591249275,A,D,55.35847266164947,C,-169.91650340665274,-5.951596075740262,B,B,-38.795264084529144,A,77.86410143516352,D,0
36,Other,Non-binary,51-65,-75.4836827556961,-132.48714896080767,A,-23.627940828442195,A,D,34.86642979049168,C,-10.217321382919263,-46.44863831175669,E,C,-152.34636485628573,E,121.37377099286981,B,1
78,Other,F,51-65,107.43463262204706,122.77094817554186,E,85.8050449971694,B,C,108.32047435947536,B,-73.75336149458744,-14.804873041599787,B,A,-103.83652838590733,B,-183.27639635428176,E,0
65,Other,Non-binary,26-35,169.7547613086829,83.61105949440805,C,-193.26686317701166,A,B,80.3110528017779,B,-27.215410039587372,-98.74852247847168,D,D,81.28665134677743,C,-42.453580475720806,A,0
21,Homosexual,M,18-25,89.46194565971452,-46.896256880731194,D,191.8972128279733,D,C,-48.815667949234566,B,-34.91159058902761,95.82516481232621,D,A,27.0699379914348,B,-124.02925878223505,A,0
70,Heterosexual,Other,65+,204.1798416186986,10.499564701044987,A,114.14104616105121,A,A,-63.242450393355334,A,1.877271700174046,44.20712011902864,A,D,17.225141355447224,A,17.25233880655608,B,1
46,Bisexual,M,65+,-29.27810092469611,120.28535907120082,B,-76.00618845878533,C,E,95.19074201389697,D,69.86430534683714,-46.913371539429505,C,B,101.25686144026294,A,85.07187988809049,B,1
24,Bisexual,Non-binary,36-50,-137.03509780273112,66.20293374348006,B,108.95479222743162,C,E,39.761063699750274,C,52.85772246567257,-143.80741002342003,A,E,-228.74828196471455,B,113.63333009712764,C,0
29,Homosexual,Non-binary,65+,54.23027833451724,43.29063366978274,A,15.080986859993631,E,E,-12.11130901846172,C,-101.95091780467833,-104.62835918467641,A,E,-190.42796921265784,C,3.7246218012145267,D,1
39,Homosexual,F,18-25,-47.88898408016172,-9.383205989756137,E,-85.52185753330042,C,C,-108.71985291366066,B,-138.3633606564548,-0.5994603194929917,A,A,-32.086713396794956,E,-113.90996623427847,C,1
38,Other,Non-binary,18-25,61.86244613553454,24.13914738008804,A,75.31392325300581,B,B,216.4906576139958,D,-35.1687308453112,111.70697759157287,C,C,159.2984504862467,D,-138.23289399396194,B,0
39,Homosexual,F,26-35,-131.48788743611607,60.555743397189346,A,40.56978729739317,B,D,-147.27194864758414,A,-30.73554297855018,33.52465271795867,D,B,-51.619294218322175,D,4.173008310187953,D,0
41,Bisexual,F,65+,50.97971561591314,-17.1972726111737,C,-220.5303028683989,E,B,-11.182912301746798,D,-105.43029226328638,-87.0774033368636,B,E,-0.5268902169849665,C,7.207585374866969,A,1
24,Heterosexual,Female,51-65,23.05876746725205,-229.5044484432135,D,115.46024093862708,B,D,6.07489572493959,E,-15.391444031491613,5.7913328890211195,B,C,-29.493387473104644,B,54.69739721526376,A,1
47,Other,Male,18-25,-121.02698215878502,62.51104049867817,E,83.07252483244851,D,B,-76.75925165894863,D,-61.32384189696951,-42.27071057943411,C,A,142.47520468666002,A,32.44096297024907,A,1
41,Homosexual,Female,36-50,239.11800325974895,98.23613650952127,A,33.35397217467768,C,A,-156.39994083443585,A,22.396580934138015,-13.933862176584888,D,D,82.74108415018671,A,84.8537666722347,A,0
69,Other,Other,65+,-134.80573217394078,-163.063176176351,E,107.77455039490161,B,D,-81.58963898455882,B,86.21861232863003,18.62921437211203,B,E,-102.51044509116696,C,15.738297583306709,E,1
59,Bisexual,Male,51-65,-95.06327257637855,27.922427021835123,B,91.23747704374864,B,D,-115.48711244746974,B,112.63669725543232,56.42046940648081,E,A,-107.88077087245513,C,-89.6794577994592,B,0
35,Bisexual,Non-binary,65+,121.37708705931377,29.836195740713624,C,180.24565228472284,C,A,77.28737923918743,D,-6.752284315644454,-83.58278465233882,E,C,123.79734168173093,C,129.3460140218971,C,1
69,Bisexual,M,65+,64.82879850017483,55.51487214677622,B,10.16044504758693,B,C,-25.913654970825345,E,-95.85342650717341,-65.98221943355172,A,C,9.52245015936633,B,-145.84737627105793,A,0
62,Other,Non-binary,51-65,-41.23165931554091,160.97788540494213,B,-6.401323209475225,E,D,19.216646128025523,B,-171.158174764574,20.59282895055603,B,C,-48.727118677448594,D,158.03549982168366,E,1
67,Bisexual,Female,26-35,23.294265281927252,46.22596631671257,B,-79.41934706394956,C,D,24.015771707581226,A,-119.46104436533926,20.0962879606081,E,E,18.744464700479043,C,63.5986207175913,E,1
77,Homosexual,Male,65+,-27.62745085010474,-31.72372278071794,A,-88.28292444077327,C,A,-267.0138486536624,D,-164.41302822061758,74.95077595457774,A,C,-27.3365460382476,A,-63.85386259239447,A,1
40,Bisexual,F,18-25,-7.913394241223203,-89.08415121161451,C,-7.52820801559664,C,E,74.50255898864519,C,-32.809107767901466,24.857488966450887,D,C,-56.97344068247878,B,82.10561680542132,A,0
44,Bisexual,M,51-65,-107.56974698630728,80.45372671599027,E,-9.726239105643856,B,A,-179.81544098326995,D,113.24902719669245,164.69269268113166,B,A,-220.827881697404,A,-106.72528315568717,A,1
61,Bisexual,Other,65+,-88.23932289034136,-23.04331838524328,B,169.91583855406412,A,A,112.83567126771126,C,111.40704185294017,-37.67117231798939,B,B,2.1167685728875547,E,-39.71975596307848,E,1
46,Heterosexual,M,36-50,8.152575014948475,-26.29619824038177,B,-77.54096316084879,E,D,-10.271867441637475,A,56.77361839794008,-44.868746611132686,C,E,83.92745637655572,B,42.639364532083846,E,1
27,Heterosexual,Non-binary,36-50,58.56050956541733,-47.38873684328585,B,12.863440017304004,D,A,-11.06061619258578,C,176.0129077505342,-170.9468848131598,B,B,-208.24339773902278,C,7.116380562475652,B,0
21,Homosexual,Female,51-65,-56.700335439235246,-55.3956112526668,D,67.08865178671391,D,E,-29.22850146962738,A,188.34939846888471,-30.203658144047875,D,A,120.88067863376244,A,89.02102366259452,A,0
19,Heterosexual,Female,36-50,60.07641174485471,-12.26744919283648,C,-166.16334024457572,C,B,4.772303167346662,B,112.81101751867162,122.5573535050349,C,B,90.9709609999664,E,-95.37961127900338,E,0
44,Other,Male,26-35,140.55705127400165,40.716505464670426,B,232.82106911245367,D,B,-138.77658611138907,C,93.6481142114909,161.09440456190168,B,B,-248.1135619835816,C,109.6637098139867,C,0
47,Heterosexual,F,18-25,-80.57370471687446,-117.73925718499156,B,152.6075767134862,E,B,-26.86252853348957,E,-186.38744553039592,21.757952888894284,A,B,21.795197004348832,B,124.6281869317037,D,0
70,Heterosexual,Female,26-35,-40.6540743333888,-159.4380778720031,E,-64.68092966098587,D,E,30.36067008109726,D,-9.63491026731314,-49.68770399992439,D,B,32.48679981778641,D,92.02833689452697,A,1
73,Other,M,36-50,-150.27625368344562,23.409951617428863,E,6.0085771765723415,A,C,-42.48251005811652,B,86.28227448183733,-113.47089209622585,D,D,-71.33283050811495,D,62.88268403073365,E,1
54,Heterosexual,Other,51-65,-149.9813010081997,13.73159898383701,C,-16.781344522301854,A,D,-107.09372585971262,D,96.78610893836769,-196.04160025029174,B,A,-81.29832657754466,D,-42.081875640713264,B,0
23,Other,Male,51-65,-13.419839695956687,121.63556155004942,C,-159.01868993634773,C,C,-25.81234689785545,D,-64.65096821323839,145.9745879254242,D,B,29.296014945466652,D,-55.54407936978163,E,0
49,Heterosexual,Other,26-35,-122.4905052124638,81.18247864468931,C,-47.465957087468965,E,A,-186.367004876749,D,27.976923453234093,4.770804784563787,D,B,31.243168632198227,E,122.6327873647636,B,1
43,Other,F,36-50,151.99472403505618,-209.71903533938615,B,0.7810758653650574,E,A,32.28911818612481,A,-75.82066576784605,-20.368245292760427,B,E,14.576121792002844,B,-130.10940097885572,C,1
63,Heterosexual,Female,65+,-165.43712563875948,126.78159316074449,B,14.898116442963442,A,E,68.01151273373384,E,109.64870916633369,-76.12575408808955,A,E,64.17067090448514,D,39.93739267803468,B,1
40,Homosexual,Non-binary,65+,-60.306533062060474,27.723481718955433,B,-39.81406192010786,A,A,-66.20297589449012,E,-71.50017624492678,-171.56781942476252,C,B,37.3699087272457,A,131.1299130431268,D,1
40,Bisexual,Female,26-35,-96.04492773585655,-151.90838163355224,D,-46.98876992806863,E,A,117.48010577821542,D,-29.44652551012816,135.2306258839285,D,B,-182.6385851819388,E,-11.565910251078881,E,1
58,Bisexual,Other,18-25,121.20408563939647,-80.11880523326165,C,-73.96274801733999,E,A,119.14129875855821,A,-52.957844209227645,-23.82912441892616,D,C,-44.88120169479466,A,-170.45758556870493,A,1
22,Homosexual,Female,51-65,-37.74353470354218,112.6970677445976,B,112.04962912220925,B,C,-143.49788953187195,C,-62.43324795201419,13.637322947583435,C,B,-23.900543818546257,D,-161.86312699781035,B,1
58,Homosexual,F,36-50,-12.979411913555857,89.85609613122035,A,-41.890374798015294,D,E,217.39246207353156,C,-164.9216259416188,-1.8961950739380788,E,C,184.48256310252353,A,49.5228814722545,A,1
39,Bisexual,F,65+,130.34725346310262,-24.065042456736123,A,25.321784834022854,C,E,-34.05509713956939,E,3.8269846537628376,3.205776977387531,D,E,-23.08594046302509,E,33.845554277629766,C,1
28,Homosexual,Other,26-35,100.00664908999653,-83.2472210912405,A,207.81262109920604,D,C,-34.43436504152082,B,152.2763334702567,-17.09699584994283,B,C,88.4801088324784,E,6.7824354419461,D,1
38,Heterosexual,M,51-65,41.75862270743095,66.51760966417834,D,-107.105513721108,B,A,-15.931628366968914,A,-251.90563993601086,-35.46811081311195,A,A,-92.55455961297223,A,-161.87131648799908,D,0
31,Other,Other,36-50,-7.7656509708288715,-58.7273825247694,A,155.41617230982163,D,B,90.36946548303592,B,-90.88447970834201,-17.624929406955754,A,D,-23.792258598194493,D,24.15316064352681,D,0
40,Homosexual,M,51-65,127.16075582988363,-74.3369255562459,B,-168.5560442040088,D,D,-148.64127438166014,A,-96.15361247447589,40.74087320095004,C,D,-69.25390517589398,C,83.95606562247777,C,1
65,Bisexual,Female,26-35,28.016958101188994,-10.444295357636431,A,84.90968447251998,C,B,-60.83973128569,D,-213.4426728160631,18.692170337215437,E,B,-134.83148908855884,B,165.26375120841962,D,0
65,Homosexual,Non-binary,36-50,-163.9630801800941,-148.1830689604787,E,-175.24562755080805,A,D,-5.179762386541013,E,56.520067776300486,28.908420988403368,E,A,115.93289025659898,B,23.206057699568216,B,1
79,Heterosexual,Non-binary,36-50,-92.52790140985384,11.80148284180989,C,55.65113984357287,C,A,37.19595268836435,D,-71.81553138454962,26.57273156955781,B,D,-123.51173113845135,B,-23.096587658557645,E,1
76,Homosexual,Male,65+,135.58560597223402,-30.7166700649967,A,-15.785187830390013,A,A,96.20132501055431,E,-40.30226048806285,-30.795486445168862,D,B,101.43276008903142,A,25.42704688045759,C,0
33,Other,Male,36-50,40.51856450499545,12.500211778080306,D,137.14771019755037,D,D,29.81429402277682,B,43.57946860644681,0.812041198009573,A,B,-17.59509128528865,B,157.8435992873331,E,1
79,Bisexual,Male,51-65,212.93241337380363,-173.11185382771518,D,39.25208527089185,E,D,79.83363235703348,E,224.7194222840681,100.8823255666027,C,E,235.4698642150894,A,57.436164809334656,B,0
39,Heterosexual,F,65+,38.42987275446012,53.41094427979333,A,-35.88307046046052,A,B,-100.42969380101403,D,60.31136838221157,67.68300390178142,A,C,69.46091178874605,C,146.95463797583724,D,0
38,Other,Non-binary,18-25,-67.0743374990292,-58.112640850939215,E,-288.40758371354434,D,E,149.06753122482007,D,87.73759639390818,108.00130435057207,C,C,66.80253155763704,D,-68.89825883377398,B,0
40,Homosexual,Male,18-25,-119.81889944678021,-143.91951204360598,E,-183.38110004054838,A,C,74.92678865995711,A,-19.856615708828212,114.68639578174947,D,B,-186.90997968156142,E,78.46317678127484,B,1
45,Homosexual,Other,51-65,-127.32377907539261,128.72337437220204,C,-88.90297869150255,A,C,-33.283446359976395,A,87.73651013324204,-45.71757968462465,C,D,-121.46237778831596,C,165.97094692681281,E,0
51,Homosexual,Non-binary,18-25,0.6475788294708738,82.61773256481929,B,-49.463511476059516,D,D,-76.24821596666904,A,-91.09088838762422,-76.11122859133891,C,C,-205.29009572289158,C,89.17340578560338,A,0
26,Bisexual,Non-binary,36-50,108.84915396417307,69.14748713002898,B,-63.57725521267618,C,D,-34.51034350690083,B,-60.38450209051539,132.07803821839633,D,A,2.195105854207286,D,160.85264315095492,D,1
26,Heterosexual,Non-binary,65+,-107.43493603458174,50.39345460522936,E,-79.32178951419883,C,D,-13.364570724710841,A,191.17939894392262,-23.178735904031775,A,C,194.78805764561784,A,133.44571594657256,C,0
46,Heterosexual,Non-binary,65+,44.49689126096322,-173.40252815305755,C,136.47619528213448,E,C,62.26357025647994,D,61.06840511129189,-137.6583982829972,C,C,-162.2099745251159,D,70.0046566936018,B,1
79,Other,Female,26-35,28.647368641557286,31.77783891358524,A,-6.494785012365961,D,C,-21.114548670495452,D,-219.21781938364927,-26.351007704831247,D,D,-275.5832186251608,D,27.185574025651942,C,1
45,Heterosexual,Non-binary,36-50,153.1189887572223,1.7000999008172848,A,8.562999870453906,D,D,-121.779945893761,C,-16.985618687633732,147.78877150315785,E,C,94.76470327819862,B,-119.18816002140686,D,0
24,Bisexual,Non-binary,26-35,-138.5090481622433,148.10805965940094,A,-30.52502929271884,B,B,4.478266118108551,D,-14.438158529228911,-173.14511165800943,D,A,-83.2903346419152,C,-127.94951136164666,D,0
58,Other,Non-binary,26-35,-38.38690565468828,-57.3421306971835,A,46.26183266976235,A,D,-102.58443399281407,E,16.508996278660266,70.93377266212838,D,B,-24.527234916777772,D,0.054231144113793095,A,0
62,Heterosexual,Non-binary,36-50,80.26941103186948,58.51285873577867,C,-39.854061677023886,D,D,-89.75809937805667,A,-60.894253987795835,41.68664002143176,D,C,54.895603367437914,E,130.21779890622943,A,1
24,Heterosexual,F,36-50,2.940846213628095,151.7729936420289,D,9.547354792308312,B,B,16.683519688248886,B,116.02447283742639,15.507494747113842,B,E,-118.79079623469117,D,-98.63826545144363,A,0
67,Other,Other,18-25,-22.50067030950865,-51.475964552603145,D,-150.33377541035534,A,A,-148.2947827478383,A,17.817075091700858,-36.77600348899656,E,C,95.75678159645634,E,-241.7519590991855,A,1
58,Homosexual,Male,51-65,-40.7791740743906,-67.81830273784678,B,59.6921979618979,E,A,109.34423766781147,D,-41.45708505259989,73.30002876009817,B,A,-162.07686048946195,E,-10.081878167484863,E,1
53,Bisexual,Female,36-50,67.74065321775497,-69.01293668326093,E,-79.82637412501444,C,A,200.41538081690064,C,-99.47910903927658,50.389316274542665,A,B,-47.17421207155786,A,109.10587375668021,D,1
69,Heterosexual,Other,65+,34.4606037377352,-13.932029677407526,B,1.1487723706831754,B,C,76.67642567015753,D,-14.963932458550335,-105.5671919920848,A,C,120.66034704223974,C,-147.66670774603872,B,0
35,Other,M,26-35,-35.577942802704584,-69.35723288944756,A,65.75629053110731,C,A,-86.6908864988068,D,-64.06634020058772,95.79068540278143,D,A,188.46621314296954,E,96.22546235071235,B,0
32,Other,Female,51-65,-168.6945971272971,-133.29252653278667,D,22.602085664397038,C,C,-24.437528714837587,B,-130.26268797911084,132.91208367454686,A,C,24.62057834038794,E,15.444703428242205,C,1
53,Bisexual,M,18-25,1.7621222328694448,18.42505571097081,B,93.96322366335093,C,A,-58.853522123310896,D,90.50248497145184,-91.63536475307275,B,D,-131.19382740208317,A,113.08441553643122,C,0
49,Bisexual,Male,26-35,-13.186250313599759,241.06453499373694,C,191.50909293055477,A,C,-21.69059531536427,E,-137.85193979070544,-22.046565355113128,B,D,176.62852875175642,E,-91.45593701871381,E,0
48,Homosexual,Male,18-25,-133.00962530374164,-53.22980204486184,C,53.88105062619968,C,D,101.37869566472008,E,-37.251050028847395,36.089543490917094,D,A,-37.31034259840229,A,-17.635526251995433,B,0
28,Homosexual,F,26-35,-37.294074922165805,0.29837269515501735,B,2.1683059690627298,D,B,-24.660691951856293,D,120.78427954986506,-9.004661809642506,D,B,-123.75392625538821,D,143.29661638338837,D,0
61,Bisexual,Male,36-50,-11.826590518929688,81.58404494913634,B,-52.35960077288989,B,C,-121.0771825330234,B,-21.13128576548185,70.59144663780995,B,A,-117.27602832976889,E,89.6657143810636,B,0
28,Bisexual,Male,36-50,49.54418613625079,-80.01140513367791,D,27.333864044913575,A,E,-67.96281847097579,A,135.95405829037196,-15.10473784502765,B,B,-54.63047135564094,B,-68.91165240762128,E,0
28,Homosexual,M,36-50,-33.24393952701856,-81.70514662717673,E,-7.292689968792732,B,B,-42.5462359502919,B,95.32883718473335,36.44304289747249,C,A,-76.50926025175828,A,58.61097550219034,B,0
21,Heterosexual,F,26-35,-57.13491359979335,-140.5754456271381,A,-117.86060962283113,D,A,-98.38033931119026,E,182.59849885735696,-25.47961273492491,B,B,-197.75280933177626,C,23.002715962493447,E,1
65,Bisexual,Other,36-50,48.25215833782053,50.19294249967986,C,53.98108976789422,B,D,-59.615791091531776,E,-26.152917794258478,-231.37380449238992,D,B,-143.8444089406693,C,-78.90679061169017,E,0
72,Homosexual,Non-binary,18-25,-37.90025958995024,-19.43565261360256,B,58.28974160163697,C,C,209.6645931064537,D,40.82337159542829,92.46518664161995,A,D,-95.07543133508388,E,85.3580889387444,E,0
50,Homosexual,Female,51-65,105.16674270805342,60.21807895857446,D,116.31321108961194,D,D,72.95381672763443,D,-10.111778696820593,9.432463105381032,C,B,192.62764486682732,C,161.4271801329792,E,1
77,Bisexual,Male,26-35,-71.83842160560975,107.63252731878441,A,-36.364143648981326,E,C,98.53487775168162,E,128.03728751718745,7.187780774720133,C,B,46.624214998637065,C,-50.85735907349868,B,0
30,Bisexual,F,36-50,99.58920607268205,-126.82159375830705,A,-0.11139010739666026,C,A,-54.29487316365573,B,-123.1446562561028,-171.92573374513324,D,D,140.41164049795316,E,-223.39166006669657,A,0
29,Homosexual,F,65+,-6.587836107430579,74.30418525196826,B,-40.92144398781316,A,D,-8.188174048941663,E,-8.76002918636206,-48.4200943610427,E,A,-35.4424484449017,B,-112.63605279968137,C,1
54,Other,Other,65+,26.881524162303,39.40600474418419,C,100.29133510972292,A,D,-226.08424381559507,D,-210.05459827526383,-111.35555175403064,D,D,70.42212254233165,B,-95.16458521355379,A,1
32,Bisexual,Other,65+,40.57862395419331,19.820095804945968,C,55.134707392164714,C,C,-29.68697990282526,B,138.08460000590406,-195.66808457511527,B,C,-185.7212168409212,B,-50.76710131789368,E,1
55,Other,Male,36-50,-132.93910896650502,-121.26969780660484,B,77.62743212197407,D,D,-8.120051915187208,A,-42.46329817444745,-39.01103965260514,E,B,39.771106003429374,B,11.848840375121561,C,0
24,Heterosexual,Other,51-65,-77.59717057304913,-56.6252780679816,D,-38.94080200285296,E,D,72.14573607477575,C,54.65492778254718,64.3885216219428,C,E,145.99515176833225,A,76.46429147968823,A,0
69,Bisexual,F,65+,39.76582277480007,-12.238292956035073,A,-144.99048253122376,D,C,-107.60140986392177,A,181.76398616426434,-58.858155138095746,C,C,84.22111078921127,C,-83.77255614769321,C,0
38,Bisexual,Male,36-50,264.06515376852036,83.23528156170498,C,30.40254102868159,C,D,-8.693096605824865,C,1.10284817654479,-54.16931724385461,A,E,51.593889512658244,D,28.638833705122035,B,0
50,Bisexual,Female,18-25,-182.94728757848026,8.659913228036075,B,52.560808198049614,C,C,-34.06237032108726,E,-134.75956907316828,47.59783997069238,B,D,60.701455722841345,D,17.80192972879438,A,0
26,Heterosexual,F,36-50,-22.82038378534015,-45.26886844166991,C,9.523890935644475,A,A,-64.7709663433336,D,-37.720905493711136,-6.543505539114087,D,C,14.586621113264025,E,-160.93519862051176,D,0
