military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Veteran,C,38.83654014711525,97.35575025917078,-134.91844843547236,-143.47499485315885,-136.9031975734293,-58.171406741237064,0
Veteran,C,64.33778103930291,-162.2795881225824,-31.167240470159197,121.43600926867622,28.951671560590896,108.26320875504034,1
Yes,E,8.164133254546616,85.8830924695461,90.82079138857179,-257.3144571329917,64.06653897418082,-179.40369541301953,0
No,C,71.21598890951188,55.34931893899483,72.9521544984293,46.00757774931203,-111.48289145218226,246.62917329294936,0
No,C,-137.5579058281636,-220.0590731404987,-83.06892436598078,-75.24760352915905,-185.28981916875057,1.4484630165963948,0
Veteran,B,-92.71270789479307,-257.78542830769163,-39.40700066523352,109.54743635854393,112.78990940363585,-80.1197930786117,1
Non-Veteran,D,-2.3897330902154437,-40.16641849641497,10.593259791807073,113.70084039215939,-44.0460886406589,95.51098138354425,0
Veteran,D,-8.641803358582992,-100.85961025376385,127.34328708335904,-16.391450875432863,92.73138350250328,38.07004649861922,0
Veteran,C,-20.48867582845911,100.5945176525529,-122.56947281716381,27.90619135275984,138.77357700613825,-84.10717008531766,0
Yes,C,148.1499120421353,77.58191735171378,72.48470385462747,-139.45572935177256,-62.89737490526613,140.05157543132563,1
Non-Veteran,D,-130.6786373671878,117.11932320880842,-33.940904202783855,-114.79426586701021,24.30937067561489,-1.7034555300775294,0
No,D,12.16672512144254,-124.60391379103615,-76.67306580109295,271.22108846949635,86.63879803161375,-57.527900280415935,1
Non-Veteran,A,20.759779664458836,-131.58168320454106,-46.68044921737019,92.7788631138644,34.379458841887065,-80.39175035103507,0
Non-Veteran,A,135.642056054046,-97.50997467550184,157.27374308518384,25.25696907243574,164.37537775450218,-50.83687766951081,1
Veteran,A,-70.98345779838947,0.7036288181400183,92.1049945287184,-7.696050209405023,109.35830560906477,-5.251920433770686,1
Veteran,A,-6.312736807660917,-115.03192863300522,-56.10888916751035,36.56135398823149,181.32203151278958,-137.9414848477265,0
Veteran,E,81.10445132486548,99.85961512615522,-80.33205274792317,-88.59524345962811,-204.04193518516283,21.009437076596438,0
No,C,55.735593269418885,-51.63289992401221,-121.52322865664544,61.196450785135504,166.99173640211475,-80.96999684305281,1
Non-Veteran,A,152.9017761304298,-116.61761164663416,-63.42193878851883,-95.05198116958283,76.96869854050988,-106.18629246503892,0
Yes,B,92.4556468198634,21.948894340644667,17.08104769114734,-111.94558359427755,-58.36558652802071,76.97988338998653,1
No,C,-73.57179607680597,-125.6009702342353,85.23859879285199,-161.25764288950143,58.010428569085704,-2.779148483973081,0
No,B,40.95175547828622,-84.08165793805476,-33.640843596521044,159.83206481884238,144.37980746744134,-102.82116800448313,0
Non-Veteran,A,194.7530742327196,148.41643021190876,55.92582701262763,-38.837899219459416,-183.6000668356512,42.74292149102054,1
Veteran,D,195.7416327327634,-254.3866394868985,72.17156520506485,99.35668399216955,17.00186681072707,-125.09891589432809,1
No,D,-34.916021674894644,76.07233960517247,-78.62198615591056,-31.97311998489532,-9.65098150559907,23.984770349786224,0
No,A,121.0043877025317,77.98059792555965,8.303042831739276,21.749904634864407,-32.624941213062,14.63827515611662,1
Yes,A,-51.91771752137379,-12.494223301682856,-113.24490866628769,-107.23253181351787,151.42579030340568,117.67022147003333,0
Yes,C,93.86460886778964,-89.92239188579977,45.94886255564796,-24.25319148734505,-102.61404207812683,102.2000554238819,0
Veteran,E,222.31908876893485,-133.0989552048332,-195.1020435696808,147.06448863110282,-148.95009198824732,26.225931489191932,1
Veteran,D,-34.25030831223738,66.43811440733144,228.33875269122274,62.479391222811444,-87.36753374885838,101.7545906756564,1
No,C,215.78907448217944,12.797856593539708,141.86659234276843,-4.588435916684378,60.72859392984735,10.24591899599225,1
Non-Veteran,E,77.70108042213909,-30.253531829961165,33.835123131276426,90.15953967180997,16.659778754513912,-166.8620303571895,0
Yes,B,-40.93326871008532,-4.1125712885733146,-103.86134493004747,-127.28927826428553,-187.48652665857395,-125.63313954891848,0
Veteran,C,148.0788708303096,-98.88112716492039,113.67705510295798,2.9039649258309477,-205.39368689217724,-52.51151555378597,1
Veteran,C,-12.014230310165768,-2.1335742572883007,207.77515347830828,-17.9536978951153,52.31403878200691,151.16065186755586,0
Non-Veteran,A,73.66537669647553,25.821666390347453,-97.85789756781988,70.59969870694701,-71.63296136792775,-36.2012306155547,0
Non-Veteran,E,-28.79266169781148,97.12542449014646,-81.43997062809594,-44.17329930912925,76.12725014852897,-227.1909599430946,0
Yes,B,3.8694652377433636,-50.32377933448523,-19.489757929758696,-140.57724208242334,-52.94106550274308,-172.39505257066077,1
Veteran,C,-77.35485096822073,61.30605797932057,-122.68346177857703,100.12543418232418,-134.7936899922035,-43.287395426535745,1
No,B,122.13292292793439,-237.76168271501587,-0.9000070925788639,20.770189107706337,89.49506321743034,10.280727609060786,1
Non-Veteran,C,-38.44659646701219,-109.54910586366611,38.169105665144016,38.673884165926225,113.50560422786944,220.2790293926751,0
Yes,E,56.570224209133336,-69.09903075217639,-11.722887406449859,11.06511330611327,70.13132869555687,97.17067476764983,0
Yes,A,-30.416051870325077,-54.78395627147948,32.23930614863157,-177.52475766095998,5.778417019221357,185.90748155607483,0
Yes,C,123.0410851024865,24.142641708592212,-121.87616317824434,251.1074101684815,62.821648586202464,108.0684317908958,0
Non-Veteran,B,195.62930168086058,3.328516098873482,-26.255087076195814,-84.40242648535423,49.818571885284506,254.38612560754262,1
Non-Veteran,E,-87.38309190257382,52.74073278174687,53.891952384072525,21.832248933744218,62.82149658588485,-213.26020131993434,0
Non-Veteran,E,154.82744584339093,46.51246614613598,-133.24853007202762,1.8095626630198622,204.53504252566233,42.28886013349316,1
Yes,A,-10.17658503864743,-45.63545147619432,-31.967407265707536,-69.4332048985577,-116.8050028886314,-33.36328077621572,0
Veteran,E,-3.2405903825025977,251.78773708391913,-33.612015607767844,46.550818922146256,82.50971167660325,-56.56165808131417,0
Non-Veteran,B,71.10615488771974,61.309321666592055,35.43481613556325,-1.5285574568490548,30.4694532284689,118.85149990636472,1
Veteran,E,7.723181705625779,-127.84682613066948,3.9442463499372824,58.59783446351735,-116.1188556917183,-95.25917638800401,1
Veteran,C,-126.43625893725346,-5.370043704730875,11.940715821877104,106.29651524459369,-36.67229474441193,-104.90639334105983,0
Yes,D,-17.288513853595507,31.332438256320682,59.113978985087826,-24.00955047776156,-46.190625668070275,-55.545222088885225,0
Veteran,C,-292.13909725757566,-16.993615788319826,-52.38766522301951,183.66247207735745,-88.05202042492884,91.93002879849801,0
No,E,86.4905154012267,62.467766036270774,0.008697050859863695,135.27642270054108,93.49639832026054,-3.006768731347419,1
Veteran,D,-118.1713435569688,-58.412403087754306,121.0876476822101,40.23456154992622,-101.80713000772677,-166.9160406053558,0
Yes,D,-130.57046727668794,-29.36407334378069,-120.15143712413561,151.64822647059236,20.59572315462299,-20.41222733253363,0
Veteran,A,-46.145271939638,24.627649245063672,-4.560522226114046,45.7024900472659,-62.74265085061022,-63.78425331171712,1
Yes,B,12.96309177588299,-157.63343383162714,76.26597282382737,-187.23032794837772,-148.98875352395703,-139.4203336566855,0
Non-Veteran,C,-38.50487612461112,-47.310744419627596,145.80900021260004,139.40386242418023,27.427935780334906,198.4395646151956,1
Non-Veteran,E,17.881734893229837,29.065182814421203,-10.990257770918884,21.06595286798493,2.328702795027114,95.46164896002503,1
Yes,C,202.49252192365898,-140.62966940081006,-27.521096399289224,-64.63626497468246,54.111515515518484,85.65033210148891,0
Yes,B,-157.3358845302842,26.24105841143219,-92.04734171504235,108.0705499005887,-84.44393784863868,11.85187273198696,1
No,E,13.189934999174255,87.84021039081185,91.72117526793761,-4.218657368352564,-78.46390344832788,-76.45785940087258,1
No,B,-130.03775227446218,93.86551331905466,-19.737784047157287,-65.6019835003064,67.29363357742675,104.41890316449111,1
Non-Veteran,D,-141.24058981940772,2.090006019399111,-132.37621965324576,38.10477811834404,28.77250571914009,-36.09560564000254,0
Veteran,E,-129.3060212341228,-190.1389364822939,-8.945782332116764,57.79718431289762,-92.18488423357456,36.58193203622068,0
Non-Veteran,A,-138.04084416870313,-8.798188331700228,-150.0091886409212,-71.92474734103142,138.74874892976982,-74.63807690168281,0
Yes,E,-27.523011052752477,54.982642944655204,153.4825393260629,7.122209912135043,54.80822445162501,-5.827378774563429,0
Yes,D,83.6592947071005,59.569292692266394,-80.03166568523697,-26.50328126650453,-79.67442708643745,146.9814094402092,0
Yes,B,-147.1022158017524,-19.463556880656128,22.365081814490555,-55.35184244754614,39.87779793635909,22.513358088019128,0
Yes,D,-82.08597883272095,-112.19157794618735,-106.34214732230201,26.793423752379397,-159.02381527490695,-43.467208601312755,1
Veteran,A,104.44816905870043,-65.47883221632031,-15.139587262452345,38.8725382605794,61.35001336162155,22.646124796054444,0
Veteran,B,-77.61106037503033,6.067326876141401,-200.12663257371264,-91.94343739051342,209.77359959274833,61.09313406988861,1
Non-Veteran,E,150.39780794974445,-55.987292261104535,-42.617558285803206,-20.444975877978322,-29.959636500661336,-17.989228489341123,1
Yes,E,73.2847377097977,43.64246464873135,-104.04677965784965,-9.993802692978857,-62.37177740444265,45.64450410408907,1
Yes,B,-31.637997527212207,-56.44889935022929,214.09913899644394,-19.990172155063046,26.34867269990009,103.48713763174604,0
Yes,C,3.4142620856981156,-112.38722984948974,80.43654847419558,47.648808652261174,-62.26301143001889,-20.57545329482436,1
Yes,D,-24.791092917668326,-119.70525522060234,133.4239920425773,-34.75538918419319,-188.8270856578616,-6.6570288325735625,0
No,A,-67.93528875070989,8.734630406977892,-34.22138626411827,129.7842029530068,-48.562682908396106,-13.317225606289899,1
Veteran,A,-0.3563202409666823,94.25357026658331,-97.91967859610835,31.018722383522,120.84666650273483,133.4091660352984,1
Veteran,B,88.60336274018353,106.07317161782261,-27.812678907106548,-58.88356595804196,-124.26518983405855,5.853152635217502,0
Yes,D,49.462369585436484,45.027714799167505,-72.02659304142364,39.06470349386359,-105.97293134809497,-15.333692151686993,0
No,E,139.32149120422432,45.573796070268706,-141.07767619221457,77.05100915225279,117.17372509632801,-207.67841406648336,1
Non-Veteran,E,-158.18676189238536,-77.1332447004468,7.2219589917873295,-145.29992262768684,40.24251304055761,1.9559253144911426,1
Yes,D,-126.02917822098189,19.458253592576657,190.26137874671028,19.514999571610474,-82.05326823807135,27.93690792747868,1
Yes,D,-71.57900721928071,67.56113511916772,-43.167664751841464,8.16501858526629,-46.57081611621854,64.6740558123425,0
Non-Veteran,A,15.142337988455882,-83.52609852326938,-133.72332020354506,-24.42611606483938,-2.082236939113741,-4.981866436511691,0
Veteran,A,85.11571149083174,34.60150585081902,32.119182449213255,-2.0252493609978277,-65.66604606845749,62.365455772054524,1
No,B,-135.97092564213258,104.73655885154338,-46.58596656457015,76.34809519700366,17.38942373838894,-12.314203363141129,1
Yes,E,111.55666022227003,-283.16863403037013,-138.7394044252599,-151.4702286479722,-230.92949228721542,55.74128078435704,0
Veteran,B,-75.26003014064739,-44.30460640816191,151.84772596455736,-24.26887299096483,-58.67309100428556,71.55581836462127,1
Veteran,E,-67.51285204818181,25.544945459246577,-59.105907576952475,190.3543205619312,107.88006959705724,108.16274295740152,1
Yes,C,-55.78273399516493,-196.78571818983698,-2.013399357537597,134.7421177832778,-10.246634947537475,-41.23218681853186,1
No,D,253.3788185443637,-97.274423694321,-17.80382275352168,-66.69782640588959,6.744917856713566,-42.29272158422595,0
No,C,83.99759999282915,-45.574285182979054,89.91704851203316,-32.94064589852493,44.63288545223078,-49.42321980493835,1
Non-Veteran,C,-10.432360858866192,-68.86885083483905,-65.27832487138134,38.00404637212626,-72.13993596828975,48.13002295893576,1
Non-Veteran,A,-82.69534159016129,131.29577816022461,144.24112537637524,3.1733223654008462,-37.72190823591217,203.00862719305798,1
Yes,D,-56.91909023096579,-81.94878776021983,-110.4082372644511,-197.13305336270392,-62.25403393161163,-47.875894817794524,0
Veteran,A,-7.103008576501126,-11.938278699447851,-187.52049779770152,-42.27885691886827,59.992688760256485,-110.67553835187474,1
No,D,-57.92251679939514,71.93277158544919,-169.16743283880953,11.124681870893017,-147.52046769359728,57.27347351585217,0
Non-Veteran,A,-29.57477019132131,6.817002413756958,149.2458891049211,-50.00582981132311,-61.76488158165927,140.36781231862935,0
Non-Veteran,B,210.80006385061415,-45.23128472172375,-40.5269352114678,-116.74893428927653,44.66365724472878,77.4184441048327,1
No,E,96.85892800601744,-58.144867021454175,24.14927899189626,31.90339746739309,4.738876072561495,62.60432829689469,1
Non-Veteran,D,-90.12918713886371,73.50906322801544,-82.85279349460623,-68.88458227502848,15.082557519030948,-60.39212733464652,0
Non-Veteran,E,-36.81709883559411,163.0517384315718,-14.92817964690538,-23.454385109851728,144.48740555896157,-71.73535620501322,1
No,E,-111.52564118151227,-66.96282894933859,68.4837472874695,129.63481459908806,94.50758180618607,41.809165887559615,0
Non-Veteran,A,147.6350051440206,-144.36996150228194,-44.19771636869657,-66.2564653932301,156.89286624764324,-3.3059706609301265,0
Yes,C,91.23052148450107,-20.410453167675758,-38.39465151450939,36.7015810160354,175.94735148902066,80.99601897618737,1
Non-Veteran,D,67.26493217048686,39.26450834498388,16.133547062810667,143.17133889050584,28.67548616033226,48.99644036166897,0
Yes,E,-12.202639175855184,-200.41447631312616,166.2188864242727,57.73606556410596,39.61952532416437,34.27703385412334,1
Non-Veteran,B,27.572315918742312,30.793199752159573,-32.018878324293595,-18.153505453505797,-15.40494333474821,201.6072317599197,0
Non-Veteran,E,-202.52668743104215,54.53249647119686,-22.56854467443012,-82.52970211554694,-93.60287174327215,-2.4499112775149974,1
Yes,C,-0.8610492803477587,-59.01871264082086,8.026492058861697,79.15155215937413,-56.57768364766205,109.1074127820915,1
No,E,-40.801747551001114,53.09335571692975,-62.799857273137235,-94.18474768387705,-120.78903689678289,-133.6730059164009,0
No,C,-22.078878577061094,100.14515808685842,0.7368039709089746,50.04121553032055,-51.921973373376,-221.62754110983514,1
Yes,D,-132.1253501669134,79.68881121083297,119.9548606782098,-86.40051165473314,1.294067453636295,-16.419196647841957,0
Non-Veteran,B,22.37426378691447,94.92863510710863,31.062984150079924,-202.5784214792599,56.268909704098135,115.76557448819284,0
Veteran,D,74.8544590458871,-162.60244468464754,54.76529564509968,-35.1163193145386,114.30174479570007,-14.773533142751758,0
Yes,C,-73.9595055664306,44.63665972983704,113.80791260841335,64.93428724805548,187.3066665612582,-50.98865384331559,0
Veteran,C,7.481797435774279,78.31176787685861,-26.029941522855438,95.38773935477083,4.065438519785805,-87.70232614794467,1
No,E,-4.019135319069698,-108.55968603777471,-8.748624779139513,-233.18255238322396,-97.48178363053628,-224.1038782676783,0
Non-Veteran,D,-47.38054298208485,-203.80152235958943,17.681177592646495,203.37092269190603,52.631206437911125,9.943320987643995,0
Yes,A,85.39160543483668,122.75763539215201,59.58773700870722,44.73609368965248,37.92807464101014,-64.2222868363367,0
Yes,B,90.65244762782626,-53.86437518720643,-37.99419955650159,67.1213125616053,12.80901836815261,-169.1730350939886,1
Non-Veteran,D,155.86683714333734,-75.05500011238398,-126.88333272542542,-183.50765890401567,141.00817316824015,23.599751172429066,1
Veteran,B,-16.23133486845678,-40.46059729348521,-115.32339250218297,103.09691925010131,-69.68829501298622,23.242875087940572,1
No,D,104.64629270734274,-102.86219261728533,-182.33812158635894,3.8047046389779884,-7.819084357448725,86.03284770445352,0
No,D,-141.34979727146498,44.852321548021315,9.430275262632735,-14.901796105973133,-75.83424316754473,35.13650335478086,0
Non-Veteran,E,-140.6657070737733,109.81622003815237,-43.941150575448404,-24.443278216951818,-80.12858596704261,98.75382235052648,0
Non-Veteran,E,150.69120943743184,68.34142244857554,-169.40150657121177,37.46413127804063,123.53333613817263,-89.29211162279091,1
Yes,C,341.7032286701902,-41.31202784471849,-43.446690234318666,39.408669619786,208.92446373840522,-121.30538524495272,0
Non-Veteran,C,67.95670808526327,-12.379295906440262,-91.14829882133321,149.73818375526187,137.61856620143786,41.40624286046813,1
Non-Veteran,D,44.97821516197988,9.905839784381774,12.762650359269925,-79.63267075465859,56.94850143551291,76.20807313856076,0
Yes,E,-32.16274385250051,-82.89791804121823,12.72588340713561,224.5940956747251,80.69472227014654,-112.43901880251398,0
Veteran,C,-23.95723045392783,-48.165457272573,58.1906816091137,-74.54657140554801,83.5122925823818,96.57631497594329,0
Yes,B,62.9638304420025,12.050672015310074,17.40364287749815,-51.959441694813876,48.685954428011954,-77.07325022412034,0
Veteran,C,28.979951545409914,249.1113962955853,22.176992495787157,-22.201643661737148,138.2123771226732,82.3490064701216,1
Veteran,B,80.01241729266664,-94.58618151451141,151.7079281832245,-66.31388816156004,-93.05085180032273,171.42890954327336,0
No,A,134.86500990176097,-152.86989221912052,-75.75405675081615,44.14088402609885,22.178181217440336,-135.40335148018872,0
Veteran,C,169.82777847423446,-137.94084380740168,53.059078559712994,137.55322210570083,-185.38771085370163,-89.96999958006683,1
Veteran,C,16.342228828309757,70.77870261048004,-121.62230782176478,53.92459432124237,17.908989506865872,-65.05864403682764,0
Veteran,E,144.60784968160348,125.34950003518937,-47.07652968303338,87.83448862301898,40.70418076152393,30.64984497945298,1
Veteran,E,5.226673457868503,220.12013791541852,105.84925564768409,119.04195011343097,-125.5545181323887,-11.679945369219409,1
Yes,C,-14.597308855899557,-131.9194036821979,77.58719961533724,115.35420208090245,-253.42145511440154,-25.36306379281388,0
Non-Veteran,E,40.929650904948495,240.2861765080227,-14.045783947452714,-26.456100430921005,4.17771045425244,60.598889721028016,0
No,B,1.6476016870833006,-60.41591973326609,-139.72122037356152,41.24286506637521,10.797283094999019,-106.36297399427808,0
Yes,A,37.229345742775244,66.47592780340584,73.14890152774555,69.56943643424442,-52.88432489001171,135.60623613768317,1
Non-Veteran,B,44.72436261828797,-57.87446914441096,1.484030451092005,137.02331024761213,-99.63412465405301,-111.13750067890591,1
Yes,B,-91.10615728066871,49.18974801513547,82.25597184275891,-115.11750996873616,-83.09771560472049,-58.715153727828074,1
No,B,36.45579386949579,164.60320266510294,102.62360632849482,-20.11765404019338,-165.28835776035754,12.220170277912546,0
Yes,D,-53.871858485900034,-22.06321578067618,-63.966326288533494,-52.46946715705536,-139.90106900712485,130.36391753422456,1
Non-Veteran,B,137.7412904821861,85.75682698662783,-112.26371698860066,-22.08749276050976,-171.10423444957956,-270.18150850110334,1
Non-Veteran,A,128.43838081650262,-134.6058652437464,-6.615899372576544,-92.21184093991589,-174.964157278571,70.0335953579327,1
Yes,A,107.45553455859186,-4.88574849203087,-177.7034072258289,22.75687921868336,14.96313567323063,-99.73964653192515,0
Yes,D,-11.121691253966906,71.60608993654533,-134.31485293436066,-92.64840623917591,-192.0674419136611,-178.6162976893593,0
Yes,A,234.87092356824655,3.5302819095008813,-21.270498217119503,35.408914997041876,-75.00366257918584,-180.34455094013987,1
No,D,-7.073295424423789,315.0381730999108,-103.88990410124678,119.02306133283957,-99.18603437710095,158.5823074787643,0
No,B,145.0239007400287,89.52292564055219,55.77545662002932,146.99536766298652,-149.0528701730624,-271.9645442199387,0
No,D,-11.995147626888125,21.233002528852367,23.20836725275276,-75.22850696282451,-24.00735521028944,259.70313799405517,0
Veteran,A,37.31236641692185,92.66474313567488,-41.89085242915107,19.438576560648197,77.87570612256319,-159.49009321490377,0
Veteran,E,214.30499893872002,-116.74071673292428,88.79609702816256,63.26072820522764,-300.73456587342497,-74.39793283462302,1
Non-Veteran,C,91.50432368487029,130.42992946656685,73.9401036698114,-61.53387250625328,-55.60324936114171,-103.97272616867077,0
Non-Veteran,D,28.829866137395616,28.65927849000644,-41.26272358781472,90.51207758475323,-78.06979052230685,125.88403530890446,1
No,B,-198.518819107532,-19.16078972229103,102.73004281064992,-59.74676385850598,45.51388200400726,45.57454279956637,1
Non-Veteran,B,-225.60794017223773,-72.81167039516832,-151.58585113786074,151.66438082365957,155.41429848554196,65.12567566423691,0
Yes,E,-71.65303590300203,9.187309064976478,-15.917574339346013,127.45127135635101,11.097330630710356,41.98420956056058,0
Veteran,C,-92.09018783235881,128.93154492049842,126.4087976024969,45.90851655400135,-83.10068782017383,9.560124116077091,0
Veteran,D,-29.32988977777625,95.66001721626142,-235.03559316299888,1.1695198836488099,5.9073290769353175,-68.22334870932825,1
Yes,B,70.43720768665145,-14.086024526118312,-120.02235087326336,22.751676078415716,-9.38138676514965,-183.72152941988392,1
Yes,E,60.76900258689019,52.42819702217304,-87.78180090538315,-85.99273255449297,-206.89181236515952,-47.743582394836565,1
Non-Veteran,C,-60.75922558010395,-63.3507130743742,1.1338687934735294,-92.63618842784723,-150.99505054150615,-15.53210395929448,1
Yes,B,-49.10251426727349,17.755735340985833,-128.40799062114326,43.20022996948721,97.49789234217805,-182.50606205786062,0
Yes,C,-175.41543460315566,-153.44223989227902,-32.80100297901347,30.515891553116,124.2892707328657,7.281875439645372,0
Yes,C,-139.4552930564821,-35.07756103725912,-69.84893889168399,59.134338841006674,-32.587903372382236,21.272581561073604,0
No,E,67.62192651623344,-41.04677412683923,21.45248960811163,14.698265953644214,60.74252413043006,-123.65579104659051,0
Non-Veteran,D,-90.60406101255818,43.89948196489173,-5.358514414163283,-108.56122571436309,-79.53736959969798,-151.32371932313848,1
Yes,D,74.53421516493047,-99.12547623516751,-168.24878412562424,-78.89352539718259,-207.4146948947524,126.81261581364735,0
Non-Veteran,B,-51.26263081733667,56.41640748311231,-120.0554499500977,-5.034354536131656,-29.243732846446306,23.057957831169233,1
No,C,56.478324961192016,-77.90197000224319,-128.06984924217858,11.737671717112859,92.62827080057998,-78.9873762393065,0
Non-Veteran,C,91.11927876438914,-7.620900551689758,51.22940846298689,-15.558667203881102,11.196213535615767,114.31113703170242,0
Veteran,D,317.4135645261867,11.983075853272862,-165.0582347060568,-57.180035887824076,-60.164664243757606,62.475210905883024,1
Veteran,D,6.3730934600702405,-102.33879911223617,-3.6584236739501943,-27.02890270528527,-54.85312375379722,56.82039003829925,0
Non-Veteran,C,-5.502773443655189,-34.7642383992733,-130.81079052597292,-125.65041263655121,147.84023311128496,92.85281603557625,1
Non-Veteran,C,-126.15823898455562,7.796525854222558,-44.669898015556726,76.1780711800741,-127.26373205327918,-61.761086142017575,1
No,A,-81.26831651522059,36.72228824578876,57.38707767073971,-96.53750396137951,72.34372471687873,28.07865796756774,0
No,B,-48.77465267471695,9.588458015224013,-12.086347871668188,63.81934657199522,43.98317701512645,-20.628189292659833,0
Non-Veteran,B,-33.48982905029132,30.740142374589336,175.1310676552464,-80.46094152371313,-39.27228535138577,105.10476351918776,0
Yes,A,110.06100107514847,16.299188794336185,107.59094520940444,87.77023650560018,-185.40072568579288,12.016656846456621,1
Yes,A,28.40617502744519,-127.40864206643077,27.523029220474086,-47.77649027518781,-69.76867138551493,-21.207596628463744,1
Veteran,B,-67.14849292973746,167.29232941500837,19.760115985317746,81.68485768828234,11.52142222073429,143.08862284843102,0
Non-Veteran,E,-152.4537140421278,-271.2254761656079,106.83852457672425,101.83907367017393,35.25846951780775,8.090634455933673,0
Non-Veteran,A,-50.56549413809746,-106.68274944533633,45.30010041291202,-51.01137426994312,39.39037588997679,32.29045278090232,1
Yes,D,-27.643374106610917,-159.57911099096168,-90.97521128637605,-136.79645512640874,-0.9785117717877551,-173.6258295592656,0
No,B,168.13934962542567,101.31081978710483,-108.19539428376765,-38.60376915171892,-93.9787160187721,200.02068154730273,1
Veteran,A,-125.89724863381602,-131.88801384838357,50.29030886141411,-18.962153005591208,-43.76539998761877,-75.40628402727033,0
Non-Veteran,E,143.6025317247645,42.138881432912015,-51.04526546926014,-28.48961524971993,7.170374884664243,168.18079507822512,1
Veteran,C,74.67812310271559,-64.23592255406022,47.11922895033885,81.48848024644457,-196.14988959348463,98.5662265635369,1
Yes,D,65.1568121345864,92.90012155042044,-91.21843213903507,-123.58883466823815,-177.87129747965915,41.74985472545565,0
Veteran,B,-90.64643556244178,199.71208749595874,5.9778051967549946,189.444106404022,76.95662280971518,61.78074462225784,0
No,E,-170.89071277665474,-29.868568948787143,196.0791919431714,125.4802314355151,103.15764816248503,-6.390699591107675,0
Yes,B,-56.57468259884346,-153.84665755760773,-33.879424512709036,169.5494695735931,-108.51626298576863,265.76249055189385,1
Non-Veteran,D,34.15761247337915,22.422918583815513,63.01879536697135,-20.108689520923452,-132.95065540585333,35.912799652641596,1
Non-Veteran,E,-34.900235376946384,156.28521844661896,-29.733891026608156,5.6093178412462015,-31.583069154504994,-102.3319988706521,0
Yes,C,25.583554806707415,-84.36726039147521,75.21102786950549,-210.55753477178533,-58.93487864936051,132.33638987521311,0
Non-Veteran,B,58.911289652170375,-116.46253308065255,-98.41887576965887,-88.96719514317878,-112.12829914873046,20.426532700400116,0
Veteran,B,-32.07422759324825,122.02391582058792,-193.99538655901486,-85.3834441303388,-63.390463852023046,-77.24345676180407,0
Non-Veteran,B,35.80869323850999,-31.002980989899864,6.3987150287963,48.71621602358881,10.884003604411228,-17.055787607100743,1
Yes,B,67.86821280381585,171.17720641519725,-3.3943506163807284,66.6215738452031,17.08682850134621,43.33659491211025,0
Veteran,A,79.16021834102679,-168.20400684844367,16.769330686767685,1.9855097065477438,-85.43753428531338,-162.61608910077604,1
Veteran,B,-162.21094368208645,71.23124736116114,43.89865105496914,292.84104036173886,25.95238292223541,-6.099710536132977,1
Veteran,D,118.5076001097979,-18.074567323909807,-63.29379959862978,-80.58385861636383,-33.12997211890051,-93.87240778734221,1
Veteran,C,231.42967561303246,60.445874780448726,20.428243508717816,-63.38611033731626,84.68485300842225,103.50604637173953,0
Non-Veteran,A,88.64607210299172,30.413443232350843,-70.49506410548645,48.97026100998721,-93.10465407239107,64.93987967742027,1
No,E,-24.80416143991588,-80.85007568082129,-61.79420298052837,85.96843437193625,59.95627856630804,76.39325364603046,1
Yes,D,-27.688719418581332,-61.86700447719553,-84.24451482816868,99.0739917701169,-25.83823682028029,-46.75685904285394,0
Non-Veteran,A,85.46995622083293,-66.81481750292521,100.94096130177475,-37.98478196187906,-67.82634706159615,-54.78757305676882,1
No,A,-102.34134061346245,142.15162575142912,-14.93497131332433,99.44302764793358,97.0471471203164,103.69388311318433,0
Veteran,B,54.27089882454671,-46.33474109836138,101.93326544314203,-24.835192032772746,30.378345079063106,-1.7877346496004456,0
Veteran,B,3.6684438650027564,-45.842910909379455,-118.97816348016221,-26.526425577926148,100.0173782363589,91.21118273830879,0
Yes,D,58.36737656806223,-196.18925138457172,-27.431686881785406,-216.87891498246628,-105.76824719425395,-71.88626656552043,1
Non-Veteran,E,129.32776206972807,76.94489722585521,71.8401744305431,-111.93973669277987,-106.018743464035,59.64253305818061,0
Yes,A,-200.99970841956662,-67.47974502149127,-45.31969784178157,-139.58292609990403,-2.7348061456687023,194.80576567156066,0
No,D,-32.486643205693085,28.7504486921017,-7.285594523041664,-123.19818424602032,-57.3627805792002,-32.16754341433715,1
Veteran,B,-112.22482751213107,11.801241203736641,2.610937469153533,-31.9886824145984,43.01828640931066,127.70359597541506,0
No,D,-97.3004818398533,-86.70656543094333,44.955236920329355,-192.48194891184107,-28.68263450656716,148.71197856009124,0
Yes,A,31.72543136134129,-8.815153133774778,-89.15025994046097,140.76735449026225,-129.2769588941674,-45.68565217419504,0
Veteran,C,-206.55235950099825,70.14484867759259,69.19077061175471,167.39337590257122,-64.84662441194982,-21.344529425463616,0
Veteran,E,78.63988986968455,30.637127566023747,-62.262957725628475,73.71971646125535,-75.6066514118494,63.60235785922408,0
Non-Veteran,B,57.33438673300045,-128.44945756821753,-17.504852772866847,-58.84240997784631,8.767513903494327,78.6614907816354,0
No,E,-72.80479761629522,26.553691812205678,-130.19201991256196,40.10795132974557,-32.8946837020849,-6.142911479813226,0
Yes,A,32.78943279545276,-77.65866148146017,-138.2309684670395,89.5087405303839,51.51986551378914,-62.66429152054756,0
