sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Homosexual,-62.927855860658234,-50.10339473322092,B,A,-176.66423324553128,-84.81659789065013,A,0
Bisexual,-0.03744081541107417,6.387396308461306,B,A,62.576727870892356,-42.56543999385761,E,0
Bisexual,92.19892353898047,95.03086551868229,D,A,33.13214882238084,-51.62038109204943,B,1
Bisexual,-82.8843910803021,339.74529617931444,D,E,-48.43687348297841,3.778668225155034,A,1
Other,17.533110583630815,84.88421140716396,E,A,-72.91540495330057,143.7557931577139,A,1
Heterosexual,-57.66457051416042,-168.66737917642217,D,B,2.808038411629371,16.39601340224276,A,1
Homosexual,95.16402560406655,-128.18460286416072,C,D,3.149640725214374,-80.55561624584561,A,0
Other,-86.45041961449365,-34.4104223699719,C,C,54.95108222836539,-199.9856688265423,A,0
Heterosexual,112.11661812728093,130.5628370020048,D,A,103.68732921206917,54.548091450377115,C,0
Other,53.617625247517644,-75.84741894707922,E,C,32.37326480576581,62.38375618125571,A,1
Homosexual,-116.2161417251632,-73.07188958156593,E,C,-198.53364511806697,232.10064947982914,D,0
Heterosexual,-163.49048111277676,-105.06808936567565,D,D,40.6012329795969,-154.2624197615459,B,1
Bisexual,-136.64787002796606,217.90387185267784,A,E,-44.082841387837796,133.40735410525704,E,1
Homosexual,58.03694663784379,-11.876328893460114,E,C,19.90355492093742,99.17727393054841,E,1
Other,121.58507696911265,-122.3634997211569,B,D,10.324635245584014,-38.54398386665455,C,1
Homosexual,73.80256300816708,-186.28691967845285,B,E,63.631506061903075,20.76868283419372,B,1
Other,150.76005984812954,-95.92362516952477,D,B,95.086737338528,-103.30204654201536,C,1
Bisexual,149.82661977127202,67.5310065800709,A,B,125.15357988412028,-137.92879612782147,D,0
Other,150.54438204679556,30.306867055048365,E,D,104.60135184460357,132.6780205801207,B,0
Other,146.47144376243992,-183.44686747586388,D,E,30.209127863360834,-56.955001076629216,A,1
Homosexual,18.99611197795204,-92.03669553413123,A,D,-149.16514336681738,-158.89242981955027,C,1
Bisexual,-118.06214212066565,-27.347188766044695,D,A,-1.8405049866179652,-106.13968773884181,E,1
Other,49.70081521651495,49.684207774010105,C,D,-53.86429828081207,29.143835289236097,C,0
Other,0.6071760916899366,74.52719029335513,A,B,-125.94645056303781,-37.13479419986991,D,1
Homosexual,-3.5531331023414645,38.771419083602794,A,B,211.00904880001252,56.505819776153146,D,1
Other,84.40840371219215,-24.79664679273037,A,C,-110.80912899676115,80.8006683808691,B,1
Homosexual,62.08770003443376,-139.94972617498613,A,E,58.30177382047956,51.053681941082715,E,0
Bisexual,4.494129801531792,-180.1205938486824,C,D,-56.410817347276,141.67938164457766,E,1
Homosexual,31.202659052263876,134.30420442441238,A,B,-6.962140108879218,299.41865098557327,A,0
Bisexual,-66.00266959414786,-190.4304310527533,E,D,-68.60349342586258,14.68200964503246,C,0
Other,4.32687259378468,106.89194918213025,B,B,-53.57921248424306,-34.387016858677086,A,1
Heterosexual,117.20759769989846,-253.9232188130257,E,B,-37.43857461906341,104.24334351539551,E,0
Homosexual,-0.018173111436978744,26.46868348887481,B,E,177.9371687300555,19.566235182761005,B,1
Heterosexual,-50.98260949908675,137.97653611754535,A,D,-37.18433811120302,-80.8769793500267,E,1
Bisexual,72.29585966094369,37.27245338309775,B,E,54.09641345014767,-35.60096441602686,C,1
Heterosexual,-0.8464907257988951,-4.861054503566397,E,B,-198.53338643955593,-11.453579306017177,A,1
Homosexual,41.12439197625347,-44.684521996572144,A,B,88.20270041279498,-140.85179953863866,A,1
Other,-23.201834792287652,48.041259114668144,B,C,143.1785648497219,93.46796658174846,B,0
Homosexual,-94.09096123607613,113.45998273939924,A,C,221.69280226290664,-165.4931098343387,A,1
Homosexual,-41.62144378822644,83.84994920471223,B,D,26.349497434366782,-96.20532863824613,D,0
Homosexual,115.31101074481747,-110.24716362234518,B,B,3.176195713759966,-56.80285570960773,B,1
Heterosexual,63.80692145021693,6.421986558339325,E,B,164.9087648955933,-28.960355239272435,B,0
Other,-7.948024628625902,-48.42982192425737,B,A,41.34013009684249,79.86896263413715,A,0
Other,-179.89887519295476,-113.25193446684814,C,C,-5.210487447659924,202.58548913129806,A,1
Homosexual,-84.69768837011746,-11.402093667924627,E,C,-74.8671795240629,-13.363232856343856,B,1
Homosexual,157.4109363621208,-93.49719997765162,E,A,92.22876167278254,-61.189216292077035,D,1
Heterosexual,125.44802313620113,-51.9561720722018,C,B,-180.5245253320311,-19.71334119851571,E,1
Other,212.3555977256531,-58.468702807441865,B,E,208.9965371737262,-103.03853439723358,E,1
Homosexual,-130.95062522983636,30.577341861851252,D,D,-112.95303789261067,304.2820446721435,D,1
Heterosexual,-27.871531838805257,13.350403414960176,C,C,34.35791101540137,143.79373832540082,E,1
Heterosexual,60.49138685903361,250.3300551350061,D,D,-53.22346267397896,-11.96787502859181,A,1
Homosexual,-9.167056603781493,-61.256117520383,B,B,-121.44306427784323,133.81740936682317,E,1
Other,-38.33638936440366,-71.22845790271553,E,E,-118.63676162160903,26.962300971091153,C,1
Bisexual,140.31776407997688,54.38191487145204,E,D,58.70975063269538,-120.47177823029776,B,1
Other,-172.37162446283003,-90.8392748818481,C,B,-87.97646122496093,98.77971720344758,A,0
Homosexual,-52.91090983028449,134.84913515269835,D,D,-109.17707129662051,-97.02336574835903,E,1
Other,37.100396790315074,3.3785166920987653,C,A,35.93432732032689,-64.66190518866914,C,0
Bisexual,-26.64891680395155,31.203651481486084,E,E,-35.039710607780904,33.88574287679018,A,1
Heterosexual,135.14546938759455,-6.840271202529462,A,D,106.39207609057904,-78.03626083148075,D,0
Heterosexual,-45.206466961304514,74.9410620675824,D,C,-95.89694074877411,54.4130749250894,C,0
Heterosexual,-23.230294530428285,31.526252882793294,B,A,78.3182685058298,-71.25604342881618,E,1
Bisexual,-107.30363453423564,221.33384413669418,E,A,-147.29636424409208,68.765586929516,E,0
Homosexual,24.376116631837046,-220.77859977951832,B,E,30.180379953826105,115.94904750564304,E,1
Other,-99.41775524685966,-92.06101732422378,E,C,28.98489227685827,-90.89423820452588,E,0
Other,-28.86883251807177,-146.4604432119291,E,E,79.09440300423952,40.264960491425505,E,1
Other,207.86991247341447,11.812921777734193,D,A,10.898812738465528,74.66237120646672,B,1
Other,-38.29875521074458,-69.79903802904303,A,A,-180.52340911675358,-39.87265972988816,C,0
Homosexual,46.35810354009059,56.52413061631838,C,D,-213.23388698085938,-173.97735631146273,C,1
Heterosexual,-290.5814691406068,60.260138776793504,D,C,-63.17094586684884,-153.5542386679415,C,1
Heterosexual,-51.97186407561334,-58.807176992261866,D,E,-67.89461427985825,48.0618604379264,A,1
Homosexual,-48.94034395972361,-40.5998946975588,D,E,102.59933219805899,74.78506218265663,B,0
Bisexual,-136.78649138302853,3.787687556210198,E,E,-75.86309145604423,-38.59927928208368,B,1
Heterosexual,7.158482224852563,-48.63950862859428,C,D,107.76622776478553,81.52680873631674,B,1
Other,165.8777507236029,81.14278085832716,C,B,-126.39531793180947,-202.05100933932988,C,0
Heterosexual,-106.5374184266725,9.824533529242503,B,A,9.212683354226277,-42.219245450344346,D,0
Bisexual,65.4816216756351,8.188345389545383,C,E,-23.962439779652502,-223.5284055995263,D,0
Homosexual,-105.47310593101969,-28.37498199310974,E,E,-61.65123851865929,-166.63416384398758,E,1
Bisexual,46.801488474871434,-66.91883465963248,D,D,-113.08331819441176,-0.38200982992447574,C,0
Homosexual,-27.981920817207346,142.48552138270753,D,B,25.999963705978296,-48.29180380566198,A,1
Heterosexual,-152.45300769652994,-88.23493228731498,E,C,-5.248877570407376,-18.184561827255145,C,1
Heterosexual,20.80526665761476,70.20758375159787,D,A,132.8899140349689,230.9359732445131,C,1
Bisexual,69.18452362559168,-58.29662720578192,A,C,-134.88930308842882,-68.40336345610561,A,1
Homosexual,97.89467470850552,49.09489565053121,A,E,-165.93671095929528,96.47822169516927,E,1
Other,-116.17077495344378,-61.31908947180745,B,B,17.344007518394633,82.03295822930689,C,0
Bisexual,25.346594724431565,119.93360155682011,E,E,89.8129466966333,-60.20519451004732,B,1
Homosexual,-43.397958747263004,14.4055843872261,C,C,-6.609189526372053,-131.72844120398287,B,0
Heterosexual,139.75408529632833,-16.382465343025945,A,D,21.83336343946917,53.92994164116559,A,0
Heterosexual,-61.98574284352168,41.27949678811771,A,E,153.26070728581792,39.373485236251334,A,0
Bisexual,-91.25820008756934,40.69107508004031,C,A,66.54129769231017,-16.04479192470906,C,0
Heterosexual,-25.385508855845266,-43.45253327924934,E,D,-66.28651423676978,-146.42573194861978,E,0
Heterosexual,-78.85288347940217,71.27802703696103,A,B,146.0712206789345,-81.21152398581194,B,1
Bisexual,-47.12605956182287,-13.721957748413821,C,E,-4.41109105441324,184.23501431808026,E,0
Heterosexual,106.28281661017245,-37.707687794357035,B,C,-52.49076919750492,-2.3716207558195985,C,0
Bisexual,-57.83504635102973,-58.12445920394362,C,A,-43.207998301984446,-82.93164769583255,A,1
Homosexual,21.29475009897249,92.8612158211375,A,E,-94.89408982337852,-28.446792506165536,B,0
Homosexual,-9.868941277385655,92.9599835704036,D,C,61.652994862600785,239.9485757710265,C,1
Homosexual,42.1289132164406,-41.81670724625215,D,D,31.238371448100544,-36.346753029785525,E,0
Bisexual,-146.94037547976077,-74.51672907508772,C,E,11.686418787884854,11.60891028723744,B,1
Bisexual,12.721803187727676,91.17782448459133,E,E,184.7386768789489,-76.35074942267018,E,1
Other,92.29347593038605,6.187407056130973,E,D,-92.20128125592527,-27.44521669801459,C,0
Bisexual,62.05619862423516,154.57460318002663,B,A,146.3609381858208,17.719600355761834,A,0
Heterosexual,-5.255202691139092,13.8558291616314,C,C,-179.06135170737488,43.60008717846198,A,0
Other,156.03241216776576,162.12867204059373,C,A,-71.8978855014841,183.8377098304404,E,0
Bisexual,-31.9726360271801,32.4047436532529,A,E,-42.26944278604463,246.97716155735944,A,1
Heterosexual,-80.68688297289086,44.93275453693315,D,A,156.25345838797767,-21.425583087518003,E,1
Bisexual,94.2624065665258,-217.37414499485826,E,E,46.40680262261548,6.5720354124675655,D,1
Other,-14.841585343096241,63.63890891247787,B,E,120.69575125921031,54.726517706084685,C,1
Other,-54.70373761633896,-146.19467640635344,A,C,-42.96769197836214,-72.71590204849466,A,0
Heterosexual,233.72064708224949,128.08304344431227,E,E,-36.25701459282599,37.15522070789337,D,0
Heterosexual,-64.71108634878627,44.11526325847788,A,D,-51.71638870506015,16.85437840271468,E,0
Other,-70.48487435067884,161.58709472207434,A,C,-168.09856006527818,139.18353876179822,E,1
Homosexual,127.01318081741873,79.13912509787232,D,B,-117.17534106706364,-47.579586853625266,D,1
Heterosexual,23.269814955398207,124.06041625831352,C,A,4.821678858691344,83.8744182091113,D,1
Other,-46.528581534626305,-130.53154554314804,E,C,16.275279880906172,-75.05166904070047,C,0
Homosexual,36.74599372370321,21.760131934999738,C,A,-175.4359879924791,-75.81255905949699,E,1
Bisexual,119.95592673912266,185.8373103902328,B,E,125.87188600202073,42.71698320787355,A,0
Bisexual,142.5611290375214,-150.21181582449648,A,A,-145.60843717832387,156.32537593515664,D,0
Heterosexual,15.890401687815281,134.01025488789085,D,C,-117.3418492042808,109.88496628110218,C,1
Heterosexual,170.79335995792817,-140.58968640564663,C,D,197.7399777558054,50.46923351462345,A,1
Heterosexual,193.76035101220407,168.8137792074756,D,C,-83.67634218182563,-211.7784202623999,B,1
Heterosexual,-14.428185921542932,-138.67896433248995,D,B,-33.32008168377909,-35.807071835000656,B,0
Heterosexual,90.33227952806806,-4.363484036517252,A,A,-211.17435938266104,-126.34264308409833,E,1
Other,77.34176927150675,-144.49561843909095,E,D,29.253349450372525,-39.150077032906054,B,0
Homosexual,-27.40389121290731,141.58459862441362,E,B,152.25113808439582,44.67760135451176,A,1
Bisexual,20.61441856606013,-244.00118796294657,C,E,4.745015884477746,0.27158983027073996,E,1
Heterosexual,79.32234667696437,-100.67578488097517,A,D,-114.99730633176175,81.03922944841064,C,1
Heterosexual,-175.98462625178942,-78.2837271886215,A,E,3.89184806169907,-95.74710465600545,B,1
Homosexual,-176.910480713236,61.83959070825884,A,C,-44.42821194184023,-119.15406850414783,B,1
Heterosexual,148.96880782493372,129.75363860446757,D,D,-95.91107486333227,94.93206962805503,A,0
Heterosexual,34.59875799834495,-16.754480886760064,D,C,27.64789434821217,-177.84565231090258,C,0
Bisexual,-117.89034296398991,-8.1710030831026,D,C,-16.508741714439278,-34.64350257843677,E,1
Homosexual,-55.824699452738336,93.6628139160239,A,B,-26.462860365914654,-67.14023244666211,D,0
Other,31.544899215262774,-149.6194877620066,C,C,70.10818229126393,-5.307356991011941,C,1
Homosexual,162.07591025558003,158.08729757268327,D,E,216.9601781269341,-58.34757810938442,C,1
Bisexual,10.571692125022762,-47.44216598014323,E,E,-141.3901512544683,113.2265384857879,B,1
Other,77.65483373705176,135.91330860943575,B,A,5.523652210544139,21.43047037754096,C,1
Heterosexual,-75.1621404220399,126.00069018583244,A,D,165.66475716080632,-6.830364322976319,D,0
Heterosexual,-52.90093648645875,-0.6564055546343446,B,A,101.30989528595033,-41.892570192568826,E,1
Bisexual,54.019605362221114,67.3939017145771,C,C,172.43510525242098,188.9667813894147,A,1
Other,66.55101406843083,14.90570277463226,B,C,-37.183290122118926,96.8464580127802,E,0
Other,96.07434091839116,55.895474250746766,D,D,71.91798056248348,130.00606896166616,A,1
Other,121.77620104157691,-26.062439620499667,C,D,-59.65394714181187,-49.5865361225206,A,0
Bisexual,-66.40806915459999,14.943780025469072,C,A,164.05163272432026,-40.39522656047234,A,1
Bisexual,56.45698497485198,85.37585067190334,D,D,-15.560877394729122,-27.309916066428407,C,0
Bisexual,27.137015856425588,106.30244264444298,C,E,-93.2045659446579,-25.899540332665737,D,0
Bisexual,-95.93865475908248,102.16128049356179,B,C,-50.13776304895836,-30.30672358354483,B,0
Other,102.4348441546154,31.02710712164884,C,A,-173.49945001850764,101.45858545265367,C,0
Homosexual,-35.444445915692405,-33.186721442142144,C,A,-31.23109047913929,-200.45326614344714,C,1
Bisexual,-117.36149816270705,-2.3280881115335292,C,A,30.984831962873464,97.00381285119074,B,0
Other,-128.1884651143132,51.63706038232,A,A,30.84165218083338,25.27140807797184,D,1
Bisexual,-171.57423710808655,65.03507578785363,A,E,50.25880155965212,-5.354364807302981,D,0
Bisexual,-218.60014683375192,-107.19478584122703,D,B,-142.75744521642432,-64.36911852019887,B,1
Other,-150.69249708344702,-110.52885254394853,B,E,20.87371411954073,21.36156287190544,E,1
Homosexual,-160.51086426303965,32.92068354681187,E,C,126.24786422851828,-61.33800199403454,D,0
Bisexual,-71.7885856390569,52.77028141798693,E,B,-102.20626449025687,77.54810189520114,D,1
Homosexual,-35.761365437656565,-41.19737327719099,A,D,17.439588558734894,-78.46360718348294,E,1
Heterosexual,-157.94203188667672,170.71926241792596,E,A,68.18357446326343,-85.47649575111664,A,1
Bisexual,244.61943824069988,17.741749427014522,C,E,77.34268501403227,103.60415812890338,C,1
Other,-64.68375278937809,4.106186451451397,B,E,-251.33578862173272,102.73307919699417,E,0
Other,-34.74216140082816,34.69671037174825,B,C,115.30605303850024,80.02939502031752,C,0
Heterosexual,17.994006649610863,-47.29041432966083,E,D,-46.541317087533116,-18.57405351665341,D,1
Homosexual,138.3806448178729,129.0249872093668,A,A,-62.977596158958896,-56.179545221758055,A,1
Heterosexual,225.29368796649507,9.85226183476849,A,B,-23.862473676965614,-137.37479419811444,A,1
Other,111.90535084408005,101.81377217109262,B,D,-78.32506230464543,137.05499531104033,B,1
Bisexual,108.25442596775116,-0.6818185439612797,A,B,58.38075048879039,-28.959928318070027,A,0
Homosexual,-67.90579861421853,-61.632138523989774,B,D,41.5412936339455,-26.91701997941886,D,1
Homosexual,-65.62332027820636,-129.91357219978315,A,D,-115.57023421254486,31.942500963024358,E,1
Bisexual,40.658569064754786,13.687124028445588,C,B,-38.17762131933961,-102.75183494555951,D,1
Other,26.991373187660933,132.63333276529727,C,C,82.22597943584927,-174.8307662566367,A,0
Heterosexual,83.25775045047426,-142.9188984705552,E,E,-64.3861596401781,1.2030368300590177,E,0
Homosexual,139.68454570843457,-14.992666761963216,C,A,5.22062112812594,41.65040539861346,B,0
Heterosexual,-26.070509130313972,298.20221005769906,D,C,53.78820669256421,14.591233816011325,D,1
Other,76.25491081156062,-110.49135004402967,B,B,-110.65369284244848,-66.80990208619336,E,0
Heterosexual,43.99028172997915,-34.83651419216768,E,E,24.60556715256557,122.77028473675684,D,0
Heterosexual,-62.99825936960366,-35.48614031980078,B,B,79.58684421383455,-3.5654867120928344,B,1
Homosexual,-33.05250390865725,-21.252168357508953,B,E,-119.18195177224145,25.406794044047743,E,1
Heterosexual,50.63612547925096,253.2756575007753,D,C,-87.02857792920055,-94.58001838757775,A,0
Heterosexual,82.92375549853872,109.98672609080644,A,C,-102.0720252082242,261.40924347712735,D,0
Bisexual,-32.57381134019285,39.74950429354854,C,E,7.337296510084259,-198.05932785495946,B,1
Bisexual,-15.999244798625192,69.60220110069596,A,A,-119.65261975139857,47.6088597693822,D,0
Heterosexual,124.5224362824537,-173.26402792614843,E,A,-127.76762818200775,-29.770850750926787,A,1
Heterosexual,32.95801042063521,104.4195113704559,C,B,-125.95181517650505,-97.67766834136889,C,0
Heterosexual,62.352434454706675,-80.65919168873977,A,A,-5.8579438573540195,30.049902049890463,D,1
Other,-120.61252861545657,29.755786780496525,D,D,35.20972663669909,26.71894649531989,A,0
Homosexual,0.6535148043181285,-77.3528186447861,A,B,-47.5322294533232,-19.017861201156144,A,0
Heterosexual,-123.15505276884385,142.10775806967783,A,D,129.80433862448862,72.96686325644046,C,1
Bisexual,-29.649962700116678,-180.93089148648335,A,A,-65.18631019882628,21.191535554942416,B,1
Homosexual,63.30746528650935,270.9908014785981,E,E,-16.22865003725273,-80.12033745671245,C,1
Homosexual,77.22536920800889,98.31014623649878,E,E,-44.78572789509549,-66.52562846345364,A,0
Bisexual,13.315266347346272,-81.16387119923857,B,D,-64.04907868031273,-45.465960540084325,A,1
Bisexual,-76.0952282143503,20.41270876315559,A,C,145.77498849405822,2.6840565227840663,C,0
Bisexual,108.94573349573405,28.746255398686632,C,A,-131.73647078151473,-17.25826421340268,A,0
Bisexual,-42.52400728089189,-147.92165124882752,C,C,-15.644751113423471,125.18574207193585,B,0
Heterosexual,25.599916384882338,-123.6972020448259,C,D,-7.148884412556078,14.666763573540734,A,0
Bisexual,107.89710536859998,-77.45252484702489,C,A,-5.225894355104857,58.99940767103985,E,1
Homosexual,-87.05594387646542,12.633089700677575,E,E,-190.05734103558473,-184.41002480747875,C,0
Homosexual,198.6820029870278,71.66928825734135,E,A,-20.615980163112578,112.3985293234981,B,0
Other,158.26309059939626,-117.19817030978086,A,E,-56.11380863840157,119.6728809057292,A,1
Other,-7.061298623894055,105.28619719591738,E,C,240.6691164478406,-55.34662539734172,A,0
Heterosexual,-148.23929608763123,36.09714177652619,E,D,19.85270052164644,-34.71527819895557,E,0
Other,13.383063670218586,-81.22742460129317,E,C,-90.31726461281166,199.5609639506101,A,0
Heterosexual,31.536060678861823,-56.45481466341943,D,E,0.5241406559477088,77.80712284618822,B,0
Other,-162.07182005820093,-45.35793090259492,A,B,-94.39607112097687,128.58363946069673,C,1
Bisexual,208.20348509906538,-151.56752440733095,E,E,-35.62259770714973,144.80962677996501,B,1
Homosexual,-127.24065078163918,10.918496770977693,A,D,-94.19652241944739,-101.52975436466163,C,1
Heterosexual,112.78846407646988,50.84985147524805,C,A,72.26005988177738,11.180455332652816,A,1
Bisexual,107.65925931279725,-0.5807895274626315,A,D,155.8666624672108,-46.18315642706071,C,1
Homosexual,25.63341766758954,-11.116854020526782,B,D,144.6269555558288,273.3439935727385,B,0
Other,118.00940114540342,6.584280783410379,D,D,5.382087991444177,-21.856295262204775,E,0
Heterosexual,-36.628646009672764,-50.857496463354856,E,A,105.06913053683414,140.47620845863432,A,1
Heterosexual,227.22586080776273,-7.354214512600217,E,C,-51.76978300751149,-61.515939422924006,E,1
Homosexual,35.69533327247942,-10.468068201895052,C,A,-27.421464785040577,-136.66874453748366,A,0
Homosexual,-84.44989355716078,-238.05803164922295,A,C,-79.62814924005556,-42.58615947770112,E,0
Homosexual,-24.036842587847868,24.814824652162066,E,B,25.91624240197332,54.665782644118465,E,0
Heterosexual,171.77761874187482,-14.26305955694816,D,D,-128.40533645059503,-33.13972227051954,E,1
Bisexual,-52.492715749447896,-64.04648831351736,B,B,-18.3735125790782,12.477378502332126,E,1
Other,-75.15815087364477,103.19124964766912,B,C,1.8641685360613174,-321.7534390967784,B,0
Heterosexual,14.737277955501247,19.06357328798584,B,C,129.46874673022816,-24.786265318817318,D,1
Bisexual,-253.53742258320025,-147.051078311156,A,E,15.396015079633262,36.38467794044137,A,0
Bisexual,88.84608830521722,-149.54368583297108,B,B,-167.02371805085002,-17.216684069848696,E,1
Bisexual,122.25575281244885,-67.5046519662462,E,D,144.89100797936408,1.5742074761672578,E,0
Heterosexual,-38.68405042756236,137.90894383882045,A,A,-70.00198039973708,-72.58451598833776,B,1
Bisexual,-60.29815836025752,15.764434905759014,E,A,-28.074167638884045,-141.96587106483742,C,0
Homosexual,-26.50979698076278,-94.69958102576325,D,B,133.14970639995857,74.60427198916851,E,1
Bisexual,127.5698834762468,175.4071715742625,A,C,-37.43959504107147,-45.51691838771319,E,1
Other,-65.35256156598818,-125.26030830343461,B,D,6.572569931300517,9.945176262354956,B,1
Bisexual,-2.513365597158861,3.9836068772047697,E,D,-5.208708684959995,-70.53078642404694,B,1
Other,29.433392799837797,106.96446242060127,C,E,-42.009447245885404,-14.819950623098253,D,1
Other,55.54761084577686,-46.18134808501691,E,E,83.28991283705626,-67.08032547355997,E,1
Bisexual,-159.06272198472539,-109.8710568959635,A,B,-8.125815155590162,159.91191871663247,B,0
Heterosexual,10.912120159794855,-47.680925868783,E,E,25.377582567385332,-5.963785562266408,D,0
Heterosexual,-50.18245319412733,-33.13215609487477,E,A,-34.402946388904255,-32.10103867349597,E,0
Other,39.372458274090036,101.14957876138891,C,C,-184.03936664376482,95.83671291245747,C,0
Other,28.311471500600277,47.43211274664028,A,B,-128.3631862806896,15.873039046554007,A,0
Homosexual,-53.09490429157299,-138.54656601280496,C,C,24.076046311394308,34.99857634918828,C,0
Homosexual,11.73393254079612,-27.62575781237302,E,C,75.97279642134131,-58.12566480912052,D,0
Other,-1.678314997066855,14.608730502985937,A,B,27.458937503607288,15.201024424477783,A,0
Bisexual,134.04968495658687,-55.627117430131015,B,A,2.802566624095151,-27.363684214915935,D,0
Heterosexual,-249.08018426807575,185.10698306779724,B,B,83.05700371611019,-9.423555810091354,A,0
Bisexual,106.69761391109995,-65.20574605766194,B,B,205.98994516820758,18.578733221611067,E,1
Heterosexual,174.11428530746596,-190.9577628460275,D,A,-10.193845457672454,77.87032352562548,D,1
Bisexual,140.4625737515776,-6.077082013761659,B,B,-56.50089422320597,30.867391418246815,A,1
Bisexual,109.04610931459926,21.683314567403812,B,B,-14.15343707166771,214.72842289123818,C,1
Heterosexual,-28.074823041902402,-131.51442807102373,E,A,-0.8990235137741143,-84.37083105422913,A,0
Heterosexual,-20.17682459833876,18.21763442871988,D,B,-53.83054260556639,5.227158334367806,E,1
Bisexual,41.14438890475199,51.37754309962999,E,D,-96.40276978131254,188.4612949497092,E,1
Heterosexual,-167.21738332503335,-7.772727421062919,E,E,13.959463520454177,41.00131905992737,A,1
Bisexual,-243.9020338649466,46.73853202938534,E,E,-24.70838113151046,194.51691695686603,B,1
Homosexual,-215.91744769467147,165.93510598882594,E,D,-100.470281712314,-242.59781059881783,D,0
Other,71.02182310257504,5.291083990937614,B,A,58.25220174945481,-51.67047943186629,B,1
Heterosexual,10.569351285193427,130.64037273755292,E,A,19.480630416168395,-59.29996298380562,B,0
Heterosexual,-27.256980830761602,31.39824682305452,E,A,54.763553435119285,-32.822937323108775,E,0
Heterosexual,8.897204351200628,27.14935686736663,C,A,-199.14699220306574,-58.04395837956001,E,1
Bisexual,-12.54019037199248,58.51449003234619,D,D,-106.57116888767524,-75.88913369651668,B,0
Heterosexual,-131.72791035957843,46.15017445518548,D,C,165.4360340835091,-5.382866089650042,D,0
Homosexual,-172.85253249419404,-60.449876017134244,E,A,-114.43979974748851,43.70403589951208,E,0
Heterosexual,-62.39500996633072,-25.426625524438684,A,E,-56.883441730264,55.846267225779364,B,0
Homosexual,44.922315729269265,-120.70809767264488,B,A,53.33694551081519,-75.54630418918116,D,1
Heterosexual,-208.53121660826068,43.17701178691861,A,B,-36.05154174774866,218.51332369928645,C,0
Heterosexual,69.03854768242313,-94.43301947027624,C,A,-45.54295334758587,-104.10573830415304,B,0
Heterosexual,88.09590726165086,53.55842988947288,C,C,22.68769553640833,124.17589152516067,B,0
Homosexual,-48.10788097989265,10.504013111738148,D,E,-111.04796947979526,75.78834650963432,C,0
Bisexual,55.154092977047355,-59.37606403959668,D,A,64.64947955033922,68.92804269417493,C,0
Heterosexual,-41.76615253564585,128.3640611180978,D,B,104.9971333013773,-63.6827634519899,D,0
Other,-32.118524265320374,232.74023030309675,B,B,49.09413660635222,-60.28982959919873,D,1
Other,-51.23644130309176,164.648818878472,A,D,-148.9302575544772,72.9854058767394,D,1
Heterosexual,-7.71413409597647,-65.11203626337071,A,D,-18.626058689578336,-71.1956220071961,A,0
Homosexual,15.140403691544998,-2.23224380029674,B,B,-0.8755463326035077,-119.69899251670115,A,1
Bisexual,24.792749313590182,25.846699420855167,E,B,82.17017620850093,8.882784343849567,B,0
Bisexual,41.875192355548975,-67.10353558824963,D,D,54.77147917112713,92.86475885789486,E,0
Other,-129.0497274407938,-111.65909328641757,B,D,5.370844511491086,-34.37194542285546,C,0
Bisexual,44.84309246408162,45.26511347136992,E,B,-65.36205138018416,-106.7341834447678,B,1
Bisexual,-8.484009600828145,57.22832817151674,E,A,126.12842941086141,-31.99219109412214,C,0
Heterosexual,-50.427388288817085,-95.00544022857056,B,E,-39.099495913843704,112.87377792157749,C,0
Homosexual,-105.29486221183927,40.92377201400777,A,B,168.30290766275138,79.45143236690771,B,0
Heterosexual,193.69497631606495,-52.9590372405632,C,E,-33.82308796592074,-170.56089294303416,C,0
Heterosexual,169.4739150361189,110.38175606588683,C,B,-29.460205999264065,12.047947781132128,A,0
Other,-34.18270263227994,55.50663202186232,A,D,5.067986079989701,-27.616862261071756,C,1
Heterosexual,-131.81463525360596,-113.98626239800885,D,E,-142.52360628355444,-64.95219511503359,A,1
Heterosexual,2.9016434828579922,-77.63498440136787,D,C,127.29490430299822,22.887693309083726,C,1
Homosexual,-76.64509729404668,59.909790548825214,E,C,-109.81965731804797,-30.706753210303887,C,0
Heterosexual,231.00536040257325,-10.981262787533126,E,D,-87.88466369370467,-15.496076576229717,E,0
Heterosexual,12.725888518105464,-85.18581604742555,C,D,54.94809326628183,10.440448439754261,E,1
Heterosexual,44.487493124830706,-52.87634543742351,E,E,-132.78906409705485,-37.81290130180036,C,1
Bisexual,29.086190262543443,-61.29140131297136,D,E,-47.40387946813837,-43.22403986911299,C,0
Heterosexual,72.07000743697775,-87.01871255223924,E,C,-81.90830581281658,-91.88833271008883,E,1
Heterosexual,-19.790986851745437,-25.28790450494023,B,B,-17.07359958524039,-1.5533988959500786,E,0
Other,86.76624974245672,-56.10161459961643,D,C,-29.82230933740177,64.17420937856063,A,1
Homosexual,-124.3993101494643,6.48311176281494,A,C,-77.46104401210353,99.71816005769915,D,1
Other,7.034860727915778,-20.110719308898656,C,B,59.710488547466646,-162.6757246076605,B,1
Other,253.4048842031789,152.3501586475009,C,C,4.492719584935545,48.96711051187223,A,0
Heterosexual,-44.15904752512147,49.00623811577517,C,B,42.04569388230279,52.22755466506403,B,0
