religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Muslim,D,A,-27.01899599340128,-135.01189098623473,92.25276295404899,41.02918909482712,-84.9689594060813,-73.24467747760136,D,A,-131.92836453176426,1
Other,D,B,-52.75131804463621,8.019476794590917,-88.09538902519618,-142.4772725519528,79.38280945110718,-110.64396198028803,A,C,-59.51486721987058,0
Muslim,B,A,75.77517692340747,196.9781800991508,136.52619100951756,4.470440889439911,-32.01171987220246,-29.636279616066087,A,C,40.94591531317098,1
Christian,B,A,-205.2505232360672,-71.64748791273142,-82.75329313740392,-2.588823395309451,144.89438763192788,-28.988370890985195,C,E,2.3973829301555076,0
Jewish,B,E,-44.644704889603986,20.70673523043759,0.22216965126510332,41.5319854157611,-48.09446406961821,-22.253418237389106,B,D,-74.95778022199477,0
Other,A,A,63.31254194942695,9.127788765691367,71.7092503931023,155.70057100593118,77.14257667540491,-195.42492277847046,C,C,36.69039840461974,0
None,A,A,144.97357689303087,-61.34081569261992,-17.21388125776216,-100.18386428105484,25.231352405188744,-254.40502620943118,E,A,-49.41004124384936,0
None,E,D,-88.40266837218226,-39.80034025391879,1.5366417163545454,151.57351611810464,84.67503733537242,18.814741356892913,B,A,-36.84514469835341,1
Muslim,A,D,82.39794257615976,-133.23301236544157,77.56272301292584,-80.69278464686121,28.72353847169087,-6.773701342751817,E,C,-98.30720876757296,0
Hindu,E,C,-68.09132591607774,25.255796104008716,142.81983225086367,179.67858648901458,-79.09357770603184,26.32053339969443,E,E,21.23007043314697,0
Jewish,B,E,-59.02682872412943,-14.630503038095421,28.436823026400475,-44.25022131474725,36.316942624701326,-44.30591678611557,C,A,-38.07862958817943,1
Hindu,D,B,-71.4335221943534,194.0159203398387,47.692875721869434,-86.08246781860612,103.62230356228928,98.16125835757643,E,B,-115.89739283217774,1
Christian,C,D,-16.017811702754777,-46.71768415955657,1.8487835538051667,85.95562474115208,-110.9225177178071,104.64654130716542,B,B,-4.171133546710846,0
Buddhist,A,B,-5.032364303474517,-36.4520244687739,-112.3723112884812,-71.73357759465729,-155.79345243053132,126.2782148520178,E,D,-128.69366516356456,1
Christian,A,B,-83.78071683438544,14.608286101532203,-82.16471474930215,-19.278943401010864,-7.45479440424203,123.84711630150737,A,B,-33.50427503040407,0
None,C,B,-52.65325883592485,40.18078845499369,-45.51171262286976,-7.570845971819892,-55.19622411073614,-182.92000544444838,A,D,-89.7681269096002,1
Other,B,C,-105.32037904984814,61.37991652316388,94.85158661998277,-60.857170627735755,-85.37321987829371,-123.75265996929619,E,D,-208.38562448584148,1
Muslim,A,B,24.74372431835572,2.1231331809633573,141.93436818846465,184.38735200815796,153.62604051522314,69.86743786577783,D,A,-92.15349935811629,0
Hindu,D,A,-46.30956036472563,-102.52569063821038,10.600342875700667,64.80542688808457,-40.107004334342236,24.295687427555833,A,C,9.396275615933735,1
Hindu,C,B,-23.79235139252756,-35.15544880740296,85.80235244305307,-89.34460009046312,-31.664241142583165,-72.03518691275535,D,E,56.56036506117642,0
Hindu,B,C,148.57978729364137,-33.27599566403938,-27.297744013914954,-52.1549602377894,109.1250208965117,246.46889988930965,B,C,48.77664972381592,0
Muslim,A,E,-13.468662768943657,-81.02382370671435,172.94036225858932,116.92392439794924,-161.75685758911126,-20.11763324715123,B,D,-156.26454713642553,0
Buddhist,A,E,-30.331485103505468,-65.41893548131488,20.204572810452774,144.6668251706556,37.86551296834072,150.21505599753357,B,B,103.4587029204011,0
Muslim,B,A,-142.4049270331102,-53.07452043486367,-60.66033618043729,87.17492533674697,-113.17549098715398,23.75843497665306,A,E,-68.99961060561408,0
Muslim,B,B,52.600559979970384,40.8042912002325,219.34833094739844,23.90048316318788,33.74225340038782,3.189749553507186,B,A,-85.0698999240215,1
Other,C,B,-170.3197678072417,24.003327056050825,7.076900676145185,-9.197447824791322,33.23593619544485,65.29219699305763,C,A,-16.718761037362174,0
None,C,D,166.28438205707317,19.445401205354294,-66.47525137547878,135.7560440592613,-210.87209125889183,-96.06403788155741,A,D,50.051120914889616,1
Hindu,E,E,161.32915410618057,-98.97633446059248,-31.265901753421936,6.361237105110293,-127.78300932389506,124.40037361266944,A,C,65.1595764456136,1
Jewish,A,E,101.98398433593287,53.572243003858866,-80.83954207586387,40.62418863701834,48.08910145030506,63.405149834429686,C,A,-66.82187723943107,0
None,B,B,-58.61218014942292,81.7399255592358,221.89079288285848,14.593802200540527,131.77846354121797,-4.601914817815007,E,D,37.30528957511119,1
Jewish,D,D,71.05652230171998,-111.69522597711826,50.939337750566395,-2.448152392147848,46.41850112728039,-116.93541323285308,E,C,26.356150231945968,1
Muslim,D,D,-63.08835080294352,82.64046344914037,44.0913757866775,7.366795833993788,-189.91839142903964,-18.827094526694204,A,C,-45.96291628191177,1
Buddhist,A,D,-12.053993281198338,43.74805643959942,-20.011935302171263,46.73455932943304,87.81786033055704,-10.912988923184724,B,A,8.85968273031429,1
Hindu,C,B,-35.39402582052725,-51.21272023420641,138.010541947746,19.989669837766815,39.58449347768624,40.64352526704616,A,A,88.7365743232914,1
Christian,C,B,18.144266708356565,-4.926507945192368,-12.44729364886102,-42.56553069779215,-18.020573221449173,-117.56077364761002,A,C,-72.14618572628123,1
Jewish,D,D,39.78472792775537,34.40333855360457,-72.20742165157537,-48.86423086855053,-66.03938820438108,85.17418975489541,B,E,-45.823118194328025,1
Jewish,B,B,-31.822426483079447,-172.7833965095252,74.40449238382405,-49.43480866799136,-9.001055980547191,-84.36334533478228,A,D,152.00655567253222,1
Christian,E,C,-17.994214827563628,9.676090139968597,6.364488942211668,-27.76362813918338,52.821279230290585,88.1405507269114,A,D,156.36769160338244,0
Christian,A,B,67.28614736608665,-14.648210097525032,25.09367079891612,4.481162902775996,-1.190646962346612,-4.303215594988598,E,D,177.80007636919862,0
Hindu,D,C,36.01283194066232,-55.24425580661212,-188.9003736468837,-63.6057556259497,183.8280163687449,89.0358333751767,D,E,-122.60289248870836,0
Buddhist,B,A,94.04483100209175,81.67721502188279,36.19212088661882,-132.9164151200723,20.30778488810944,-181.4013788868472,B,E,29.397542432352992,0
Jewish,D,A,-115.68109764615726,-54.85680442817626,121.99551967280313,119.4063461100375,-122.42048968400887,-101.0594259356123,A,B,57.681007567578156,1
Other,E,E,143.129808030862,-47.73718194693319,-29.933153473584156,2.72789802831833,71.38806425345008,-112.85283782081343,D,D,30.390350876492388,1
Jewish,A,A,136.38523072727872,-45.68100576848727,-81.98425290468751,-4.986969146756154,-25.30815052211115,-127.97217633272075,E,B,-46.520121708030814,1
Muslim,A,A,-20.404012196531763,36.140653051094645,-76.41237906606088,-114.19764807021092,-65.06197202444478,-23.306349072176268,A,D,-12.191209061178737,0
Hindu,C,D,278.65870547213206,-112.20638232297573,197.16456085869464,-44.78639140745116,-17.83632432093025,-98.47258924135923,C,A,-9.227436012323214,1
Muslim,A,E,-11.885886113131663,-119.05457236343753,72.2040930895565,26.16607882714194,110.38234442597856,5.961264800916811,D,A,232.72474694116966,0
Muslim,D,B,71.49011511793884,129.83702673683047,-80.88215743131056,-48.81878701531192,-69.41141258015696,-74.26891546551762,E,C,-53.07133376515789,0
Muslim,D,A,-81.4803512123678,121.00883307745632,109.53153467096224,83.86701603017661,7.11381320447034,9.783957617412415,A,B,-80.91706316487078,0
Christian,B,D,10.916412544265446,-99.14018828696591,4.056130368824232,-38.00944963202909,90.34868092842083,160.0359998231131,E,A,-30.672420516511345,0
Muslim,B,C,99.87192089568885,234.3699043096434,81.56601279496152,52.32978017900525,91.21769798691889,-128.99693678479395,C,C,-4.609520530176104,1
Muslim,A,D,-167.56866923178322,46.97539733072102,86.03013455944199,-127.14181435731734,-1.531181300886112,-88.6615462271099,A,B,116.79721429570174,1
Muslim,E,C,47.60212271113098,69.3807127118229,-109.2386412948718,-36.581864043105334,-50.39848963713126,-29.893871530874044,D,D,-293.2119844581604,0
None,D,C,-19.135086896662315,59.30967414224331,85.50413608869869,10.024045499532463,30.93730930161142,-45.19076317960234,D,D,13.045076766651883,0
Hindu,C,D,-31.41357567335342,-189.5162588600514,30.695351313510344,77.9954196037546,-53.02867050227695,46.190719359805215,C,D,56.001150395962895,1
Christian,E,A,-71.46559291153865,-67.98647468521715,-41.88293907107112,-42.4610456324309,26.13478785418887,-95.4756212277348,B,A,75.50235733118625,1
None,A,C,78.10769262212729,-54.01652531128987,-33.51024473000045,-90.32299858039757,-49.41900927141762,148.9921287041661,B,C,-15.817377738511668,0
Jewish,E,E,-83.94410262211144,16.678722157561985,111.14909009815793,-53.35425703896908,-46.87139112974358,93.46481024263676,C,D,45.61118107957764,0
Christian,C,E,8.049578259571224,-1.340816524921925,60.65510318521022,-213.6277625909004,103.97574324924712,-97.5498417360262,A,B,107.67146054588733,0
Other,B,D,100.58273733370804,116.04241217644248,274.73997686115666,112.39371202741859,254.17023121024428,105.40892689830703,A,C,218.84185832312474,1
Christian,C,B,48.42937385158188,-189.31336334348575,-109.5819632937081,155.39966361655584,83.27219603173934,36.001423358513875,E,D,156.5228645642111,1
Buddhist,E,A,-0.8819943933801243,46.18551462113872,-6.251266391509344,-43.16840018660984,-113.66927765254162,173.13786934065376,C,D,-31.515988852145338,1
Buddhist,D,B,-59.43110724662727,-120.98525936513937,58.17618656962193,-24.289350199565853,-107.69075333534745,-18.78347348756715,D,E,-76.19839144379941,1
Muslim,E,B,-37.65494625038748,-63.65048371365395,92.64435170486753,92.68035838447615,43.26434064282052,-83.95245621416983,D,E,140.31110486245473,1
Buddhist,B,E,25.610388371436738,-37.067615563895565,-45.11532387536773,-70.33253282575383,-142.02026438235902,-20.136712936160578,E,B,-93.83727103297731,0
Jewish,A,C,35.597458355663484,-2.745838104448282,37.59771076958843,74.7410116763645,-64.69693895097907,-109.8161409465796,B,E,-50.217207155577945,1
Jewish,D,E,103.99274411419925,-24.36518274012659,24.345871969982614,-88.92921196456169,44.11920596234474,28.44916218780304,E,C,2.459952651991237,1
Jewish,B,C,77.32387012773769,-152.7195612769387,-63.33580630382342,-103.41885546397916,127.1831163111667,5.9239396787540946,A,B,-53.93349934860954,0
Christian,B,B,57.28834322110936,139.78134870258177,137.02357114737063,30.358123492437066,43.9243605386221,-159.34379257217026,A,A,145.12654900025137,0
Jewish,C,E,-74.81243719232512,157.05876230182847,-33.74021017169957,82.9914131368487,45.42197749654381,6.172621099183856,D,D,1.5281495012017379,0
Buddhist,A,E,257.99410338372667,-7.126941863598008,-17.374729133504754,36.66658497510823,-38.35101396845574,57.26116815623793,A,D,50.54111389474974,1
Hindu,A,B,238.6935386529299,-11.65259188064567,29.47583743486406,-37.916522665253396,131.57199779694392,-117.17831394222398,E,D,111.319506771553,0
Jewish,E,A,-18.976181020123192,11.527205431172018,-147.4952496969276,120.08445075771075,16.990501419769934,-192.48366927236117,C,C,-64.53370275302758,1
Muslim,B,B,13.933497308031653,-138.50007532039214,-50.59292422220578,-14.077897501750892,-56.68305300246196,106.33771100706954,B,E,-60.96222572668795,1
Buddhist,C,C,-35.613274333020584,189.87392585207206,135.96030074505657,-47.4891755025259,-62.83708320602543,-107.63256222600744,C,B,43.38578494685783,1
Other,E,C,46.94893823186283,-5.794772692252725,195.6027542344314,40.04870940160132,12.584974071428407,89.23421374716864,B,B,-93.04836175702937,1
Buddhist,D,E,45.83691316819444,226.16840477880925,-60.030292642526426,60.99220412780583,-76.05880796192986,-153.13617994120844,D,D,122.76622198231544,1
Christian,A,A,55.045276032433854,-144.19553113003235,33.868651669837405,269.50277812207577,105.95959953445633,12.584069789957992,A,C,-11.37004297621252,0
Other,A,B,40.29723340956756,157.53000719733498,-52.02282424039747,160.71368845146512,88.5270183949792,41.756461988854696,E,D,141.05424616463674,0
Jewish,A,D,-43.24461265436107,-180.01189999244298,6.4440286096601795,-150.52076572820877,30.497273057389723,254.0280436263973,B,A,80.63453172319076,1
Muslim,C,E,-119.63011292114005,85.82991483242508,39.23617837241554,-54.223447818026884,14.826893557579234,79.76454177674411,E,B,13.059189609682061,1
Christian,B,D,37.5641499936796,-117.39884286679052,47.56562346206528,153.69155003863207,45.83026052883453,-11.268009658373185,E,E,-114.69118274881393,0
Jewish,D,C,-25.21824826239769,78.90353760316118,-68.72837789800575,-144.21970427566953,27.22826765836585,-80.92204969286307,C,B,66.15364398896057,0
Christian,E,D,122.47589208548058,-79.69546575587252,-36.20161365578271,97.57250466775356,-112.30586974827665,38.834213350051044,C,E,231.6884053553054,1
Muslim,E,B,71.13436627211614,67.33876535331854,-251.43178155596507,-70.50570821636225,41.04015946706246,51.385084574803265,C,A,-204.5630601772123,0
Other,E,A,16.371051876865913,-101.05998373517859,-2.947756929190026,108.9538898742135,-0.1938211742293627,36.80740057179495,C,A,-183.37441856938,0
Jewish,C,D,-56.71926795205942,13.728852251738036,-70.77675432193777,40.54484026240688,-69.55090227999705,24.572818675620976,D,E,29.591829011602304,1
Other,A,D,115.94811404251466,16.6072068009113,365.03042069073695,-3.432551328829831,36.63405974665318,88.65106139538464,A,E,55.71618760166188,1
Buddhist,A,D,92.60487795232486,21.840210321099786,45.073421058721095,-64.14810435203187,102.64537316350994,-62.71335265936007,B,C,27.81691200431463,0
Other,E,C,138.1178723531816,30.15864581298466,-15.21803726090439,74.8819266900921,-74.09171971412411,-125.62156944990006,B,C,-216.2998393487483,1
Other,B,D,54.783652478708746,54.75925839772149,-12.452023401814497,-10.612860120938027,-174.87757972237105,150.0383712616962,A,D,-85.88329635389101,1
Jewish,E,C,78.09078044162729,-67.97163515767788,50.081611602226694,-36.456023729404116,30.657188090673266,-26.12223203388733,A,D,92.11187497049093,1
Muslim,B,E,63.07096272077919,-43.3287829828962,76.661013187459,93.07454068156822,-149.62032181427486,89.31290641466761,A,B,133.20122441205936,1
Hindu,A,C,-51.80094187496982,114.19393592788354,-118.9932290422077,88.67993997624309,40.62695473615325,127.13338882012283,D,E,32.49839819737264,0
Buddhist,E,C,-98.92437185132981,-72.30469644177606,-26.519649269615098,-130.4166314993131,-102.3081969655236,-43.89280234109206,B,A,14.600765158292708,0
Christian,D,A,21.862538822542056,119.63420175318349,-63.88603884750794,-58.2931962055386,-176.47675654827853,31.24049378698077,D,E,228.54324678899954,0
Other,E,E,131.53432645176292,77.65573354642422,206.41862124970595,-43.577180450904784,173.48849549666457,59.55450954505063,B,A,22.590575479661563,0
Other,D,A,155.30435354199687,5.542578354188681,82.93555457216144,58.62338861669664,-58.30290914935928,76.04277260376074,D,B,-47.531227033774876,1
Hindu,C,B,29.624617933325563,104.70275435217684,29.611463742305283,140.11693402500026,110.55657830983665,184.97529926181844,E,B,18.96676968899131,1
Buddhist,A,C,-86.50299026551656,-3.862379652895627,-194.6709926091998,-23.86504465954816,79.01907154081175,83.31547658109861,B,D,26.512758563392058,1
Hindu,E,E,-109.34904493399333,115.14656605782652,-119.63926634941527,-35.646445397642005,-88.26222318338185,-91.99244640911012,E,C,-204.01221016459746,0
Christian,C,C,151.8283565815916,11.786132591040035,132.1051306894155,107.67795339897988,164.77656894248952,-117.52387972981917,B,D,-134.33823083283625,1
Jewish,B,A,48.807331202185345,12.170655599049427,-41.441406051967846,-54.59809312350288,-104.5105816746459,-78.13101000353959,B,A,-0.9087622290853125,1
None,E,A,56.193580799094,55.58390734910189,-36.00387834672209,52.62493581380914,-61.839143418606035,301.0772647765837,A,E,-85.56809105460282,1
Muslim,A,D,12.03100811616228,91.10998143303858,26.65009508748537,135.42926129837062,-141.95939043772592,204.46609848576816,B,D,-181.76929760051763,1
Jewish,A,D,23.41441652864268,-63.422926899321,-151.97549743431767,-0.014174559371207537,-64.34076076722356,77.96902627662732,C,C,168.56380567505744,0
None,A,C,-57.24965206121618,-31.2801914472794,-129.96828061021256,-82.9655681569859,13.792357311918794,169.56088781102804,E,D,85.77559642509264,1
Muslim,E,C,169.2696799881599,-35.19964086639051,56.87363417867159,41.809021951608955,-22.38480308314386,-24.5396657932953,C,A,84.03886299397905,0
Buddhist,E,E,56.75669640328979,37.03421226761711,-141.82829355391422,108.00998749959918,-142.3197648221176,-42.37713312481296,D,C,11.317867102916543,0
Christian,B,A,30.923779810882312,2.2621754123556075,173.33595854594125,11.98277405885015,-42.549487601442436,-165.87689591081525,D,B,194.64134176395274,1
Muslim,E,B,20.638733031627698,55.72863716487893,-70.03740563840486,32.54520073971156,-9.47144637876286,8.482952664987156,A,C,-194.20991019739634,1
Hindu,D,E,-123.03250517912312,50.67076645459005,-10.42807381929385,123.18765362390845,-87.70919549153568,34.72677758973279,D,A,206.59356984408763,1
Buddhist,C,D,74.10068260731744,-66.69269713546953,-85.59204552421814,68.48800476166488,-68.11868774767196,22.886907647658926,C,B,73.61785686962175,1
Buddhist,A,A,116.29400918258703,-106.9080041847526,161.60227379282503,34.454075916185275,63.75317556895098,-47.278793654638456,B,C,-83.4140368518828,0
None,D,C,-19.888818468793186,-205.9214052460295,-136.12396091245932,-26.381313911965172,-57.03366143731391,-98.16459567866089,E,B,61.59983166815473,1
Christian,D,C,145.01303188009496,-35.19955256626909,-6.765398743815833,76.1629294217462,-97.27839202529958,-31.834511833038963,E,C,15.542323931885086,0
None,E,D,42.88751024418979,23.930412614446688,161.59666868923185,-145.28832526690724,-42.018661625527486,-26.482150524498245,B,E,25.1755499191447,1
None,E,D,24.84639098498122,91.25963544477295,-70.12517251446552,27.382957111916806,-148.15854337262448,-145.8083695492152,E,D,50.03761828971015,1
Christian,E,C,-151.38320740938815,-0.881269168401795,-2.4889837566156574,-49.164676497384406,64.43151082975041,19.059971068926636,D,A,-21.238340994623176,1
Hindu,A,E,-143.6617344111954,-135.61527475885921,31.467773016597363,-17.967654415834712,30.261101371232442,-49.81604785379739,A,C,-182.92176940966516,1
Christian,E,E,48.46884312751168,-151.18002643712313,65.83995298658598,-104.50404940747966,202.05032011567243,-44.831294649592124,E,E,-65.77994482050528,0
Other,D,C,29.287026727416787,-234.22548680702,181.84555229272922,337.4697942655059,45.347851681476904,-128.683486004822,E,A,-101.45592364560217,0
Other,E,B,-143.36588775914666,26.701807800672416,23.137255635497095,7.85189267048519,102.7475622253034,-106.57140936175993,A,C,46.35743595305458,0
Muslim,E,C,95.02838371247451,-101.1751695705615,-36.91500782211359,56.1557916471522,-38.893141276672395,234.6690216455516,C,B,-163.71479397735874,1
Christian,E,B,36.81707611064032,-34.88466424639062,49.88415068316639,269.6067025550764,20.037735122328584,-109.5389808892417,E,B,-67.96914364664555,0
Christian,A,D,269.12394605937766,-13.076665370476102,-66.13569026696486,-3.7149197054373944,36.74937520787619,79.91562797584959,A,C,20.848709870977405,0
None,A,E,-2.9831391422871825,-27.410603693371765,126.11092066816612,-57.837596649651005,110.38387100610278,-158.0128789556,E,D,125.71241674094249,0
None,E,B,-141.18899561567116,-113.03750918095278,43.0637298897735,-109.32612040346336,96.54324468870685,113.35211849474076,E,B,26.391657701521364,0
Muslim,B,C,-97.47082329893666,-7.269900683109504,208.49996828841486,163.3511967037146,-24.69668442420592,14.094777757374862,C,D,-96.13921304772137,0
Hindu,D,A,-146.25817789285063,-25.57954477603264,-67.18212780938829,274.65575568782106,-142.17032175846384,-236.0443379109197,C,B,-127.59016554494012,1
None,E,D,-22.348145340001853,-2.8235163869530338,74.30129232958723,7.159186527122024,113.87456625425314,51.902548525760125,D,B,-74.38584067219671,1
Christian,A,D,-6.13995818516938,-41.23062935772093,-37.96104802322765,-150.1963930719399,-25.304128624500322,-57.39828007866375,E,B,201.07490580516068,0
Other,D,B,-147.6325438372982,-57.53748804184946,-53.308777543925366,-43.64770687177075,21.465378809098333,-105.27330683773013,B,C,131.66620879343384,1
Hindu,C,D,30.81885085697584,79.92693707634527,-135.5671278725905,-138.72721354588975,-154.826157327931,178.47951535450326,D,C,34.16088118840829,1
Muslim,D,B,47.139093555774906,13.296147044433598,-91.75727795171369,-71.01527337616882,-74.2739407198513,51.40360110187496,B,D,53.81976309907698,0
Buddhist,A,C,230.43370378689093,-88.08813159477572,79.69889880925018,133.67394058278887,94.42511832122223,-79.16619704748908,A,A,48.3930300480099,1
Other,C,E,235.09151514774967,33.150014067100244,19.317343629115904,-79.62577294887927,-43.545103067963495,-28.91552691540731,D,D,28.3862746306022,0
Muslim,C,E,-44.79058169631145,152.7132520249559,-2.0932732528593503,-35.458978203763245,-37.3931943517375,-32.27204509268989,A,A,-173.15388856911952,1
Jewish,C,A,32.94223756165734,259.1142532544512,160.8653477063638,-58.08948534691661,50.191098740860674,42.98966946114522,B,C,-23.395079729355302,0
Christian,D,B,2.641190196707529,92.93484924765845,-116.76435640049276,-184.5520651170607,80.19765544303854,-266.08183130071683,E,C,-66.3813805144497,0
None,E,C,33.50173004647148,-91.65194253961248,80.11295975088821,-26.54871705687441,123.72647413903802,78.81117441444057,E,C,108.63714544475388,0
None,C,A,63.75565786157228,-228.4918911184884,155.52869956774592,267.9545510502361,6.9069003664057815,95.58416912249324,A,A,-20.760366478489704,0
Christian,D,C,135.59570573078932,21.732864363221232,-7.43988611458368,-45.36568950465883,-44.972601545712614,-57.21986850019975,C,B,111.87383668584054,1
None,B,D,-29.80040880892262,27.860957263271622,43.6459114754257,-23.356894255574474,-31.523227413323546,-87.4250832263385,C,C,1.762099211654627,0
Hindu,C,D,-108.67793708600577,95.68185248984332,-56.167153998733845,-22.193450785625725,-47.679908772425186,112.7993090641394,B,B,56.3169729294418,0
Buddhist,E,C,214.35178947963576,-20.571491145891134,-10.822279961692008,-103.05866133077362,-55.47375601827098,-144.58367399973815,B,A,-42.8821081336599,0
Other,E,B,-13.46912723934902,16.529671658191848,-107.50139965222066,30.704259228316023,119.47366967588422,-64.35957730847196,C,A,107.95099129049879,1
Buddhist,B,B,10.130413418946802,139.4439000727746,2.021765266810336,12.714423142656289,9.826747227243096,50.9093490414243,E,A,37.04270745150491,0
Hindu,A,A,118.1989503769566,-84.54230412713923,-146.43346169303845,-214.4109382842831,-135.66155484950153,159.12976394879104,C,B,144.8732352307398,0
Hindu,A,B,-119.39926421894127,7.097064279510789,85.77598598261514,-44.191990312985034,-43.971056814644896,15.22794137784533,B,E,3.8309067784085706,1
None,A,C,62.25854139109308,-14.250185260892412,-41.242523013880316,-77.14069349361861,29.832554712580432,102.54925753750233,D,C,-42.18390056683534,0
Muslim,B,D,-65.7818323659984,-31.601697203283823,122.35961914953309,-186.3917202425636,-22.6768501448019,-0.0879652110363546,C,C,-57.936864631941866,1
Hindu,C,B,63.850085412560944,-93.6099424704773,-59.134415638034056,133.66058802353356,-25.08257728667049,79.48409818021496,A,D,-63.61208833245776,0
Other,B,C,-78.84668859641344,-30.34496654947884,53.591886710926154,51.6147566847955,251.020449256501,-115.677469884866,B,D,30.235458451186776,0
None,B,E,1.9907031506761892,-74.6262668191368,-42.148986808594934,-51.554615375134624,-14.256393884399978,-46.96225041933816,C,C,-86.52878840728249,0
Hindu,D,D,139.347576158048,163.49391277561404,-133.1966077172395,162.13593614085607,107.88519677464794,119.01479971388144,A,B,-28.46175649131441,0
Jewish,D,D,159.32125536788882,96.26785323187197,-69.91569368690952,90.38796411033992,52.45796568470621,-22.550094692614852,C,D,-20.563219277247914,1
Hindu,C,B,132.9062818671052,14.792667272445648,-103.1671596003826,155.9395518494985,-19.28904290890773,-210.9529921275056,E,B,-106.00316728210657,0
Muslim,D,E,171.58332483945557,61.891545376889056,-98.38849908906924,109.86832450736972,138.22424017558262,49.15223421802808,A,B,-164.5192485644343,0
Buddhist,D,E,-27.952321534666407,77.68376274673419,-51.6011794315839,-48.28578369545971,-135.00254212536626,-204.05080701284461,D,B,-26.144435818333818,0
Jewish,D,B,10.116265754373567,-47.68089872258429,-132.08476085553679,-213.67997373978747,-88.08295603912111,122.18078103399745,B,C,69.94759107815493,1
Christian,C,A,63.892286069565415,-26.05685533791593,28.512527469280347,51.661702038584664,-41.3962402059417,-45.62092899650067,E,D,-57.32179209520296,1
Hindu,B,E,23.73508600026217,-0.49522854826399626,50.3791638281122,-17.793755878987405,-34.8952084655493,26.91171476172342,E,B,-74.74819029736635,1
Jewish,E,C,37.262213782029775,34.42380799069789,88.4419154985979,-70.27242280893978,26.496015629594012,39.7693241782468,C,C,12.37054123021126,1
Hindu,A,E,-76.45765130350178,119.38209142997312,-15.231359493541971,108.81715928880129,-234.4224908095006,19.58065488499251,D,D,-92.8271680904532,1
None,D,D,-119.86284400685187,-83.35071560568511,-61.53065352857322,-10.583242320117568,50.042433093333806,-63.658562917902074,C,D,-101.87192914904273,1
None,A,A,96.74570516141647,75.96003466174604,168.70358794534442,91.70078004672845,152.14798111819633,-156.72166931623343,B,D,27.96529050829418,1
Jewish,B,E,-239.10991304288777,-16.732526173514046,5.948145854197461,-122.16115667298308,64.04860107335601,-153.60078556418046,A,D,-82.32198888348859,0
Buddhist,C,C,-5.414619368813807,-56.824522841211575,153.070101140933,71.34805467848982,98.25587875136014,54.4031807767592,A,E,-15.658344549250685,1
Buddhist,D,D,-84.88523355666969,1.4559161294372343,49.56981867826688,70.66514551863825,41.65401586758487,-165.66947445387567,D,D,-137.72316113817334,1
Jewish,B,A,15.318049997563998,-39.404951324450565,211.5137866305064,-18.895918138964056,-59.80353992683379,122.61598275211047,D,A,81.82820898216966,1
Muslim,E,D,-2.920875521814114,35.24716302949383,-143.68437763382704,-100.03132683299012,-49.144427244321705,-30.690299750642563,E,A,-190.0192689140581,0
Buddhist,A,E,-9.019865093559073,177.4894395916488,-193.4310483099878,-161.50715803807287,-32.38967152471504,67.31920996704842,C,A,59.54322569402779,1
Christian,E,C,-29.52605538988648,-48.749288529665655,52.49600715759938,31.016860075949467,-101.2119603705864,-87.61427784306075,A,C,159.24409220451318,1
Hindu,D,C,54.285087271794595,-58.74232346527265,32.34626469223979,109.3025946891985,98.50498734538425,-176.71322495311057,D,E,-68.67225823697723,1
Other,D,D,66.29507136445328,-14.751705734904164,-63.08675515169813,62.82736915153435,-219.68958111491142,-52.1229435490376,C,C,175.50003981389153,1
Jewish,C,B,105.82611682532983,49.51268361548808,-58.04595308214526,-50.38168096157276,84.87787337517327,-51.95914727338076,A,C,52.93443229116704,0
Hindu,E,B,-43.18493643324182,-24.676602603338036,-112.90283988478372,-92.45152847554733,-37.41704830184222,66.65738371560317,E,B,76.56178569497244,1
Jewish,C,A,108.47726056722932,-104.2366684942752,-128.75539115288547,142.97965789547968,13.909806671074318,58.46793327855576,E,A,121.72754892357945,0
Hindu,E,B,2.5396615209038256,-250.4684456022738,-100.70909681760405,-14.724469872923923,-98.0693750989474,36.90160957697648,C,B,-118.16440908405794,0
Buddhist,B,E,-89.57338497610824,-71.50012768505685,96.95363947542378,24.599838325065328,-44.4252269547231,-79.22636454303687,D,A,51.09088155647628,1
None,D,E,169.66954753328386,143.6664212687835,108.92652020141524,43.92932876162484,95.62612028364671,-165.12629445449994,A,E,0.520034470521443,1
Muslim,E,B,-14.246726248341753,-17.946446511284787,-6.438880986623848,48.09885907873505,199.76265365953876,-225.47524993570255,C,C,-146.84232768839144,0
Other,D,E,-67.71858846735984,41.5592763787039,27.609645387032337,-38.75464132210785,67.44625985992798,-19.078709488758225,D,E,-122.12955717887495,1
Jewish,A,D,123.57956932783718,29.429662078135916,34.66597907153109,-61.61774950432943,144.43710926291726,-1.5168868658379642,E,A,-227.8344406901114,0
Buddhist,E,B,-88.49011778183645,-177.16752025666523,118.39645627297743,295.5517539601311,46.24905017576108,-111.82082154796743,B,D,0.7979087153316621,1
Other,D,A,38.82773203076808,32.813589205683094,116.75623059400924,-76.03627795428504,-88.20633783723503,42.539855812254494,A,B,57.37363624319043,0
Other,A,C,-76.22477362266189,191.1340374983131,1.5524097838007835,-103.72666503383847,60.111366011240605,57.219835446121905,D,C,93.72493447219051,0
