civil_status,race,nationality,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Widowed,Hispanic,Germany,Mental,-15.187443430910385,C,-196.27235051500332,A,B,C,E,A,109.07181520618765,A,D,61.608456398800705,45.62156744489923,C,A,-56.75284271287485,0
Divorced,Asian,China,Yes,13.274595404167085,C,136.6534280050601,C,A,C,C,E,123.84138249828207,D,E,-115.6074432166639,53.653258328801975,C,A,-173.9223658187794,1
Married,Hispanic,Brazil,Physical,-28.158475058909122,E,-154.8986832019593,A,D,D,D,A,-24.31900227410768,C,A,-162.04573830192803,-104.38434921829327,A,C,-63.54737305612114,0
Married,White,US,No,110.42520273052455,A,-3.517298231460158,B,B,E,A,C,17.65895473496317,D,D,239.14335262548386,23.62026167857661,E,A,11.19222690784223,1
Divorced,African American,Mexico,Mental,77.7065490848251,A,-250.24616631053144,A,E,E,B,B,-173.05444463979705,C,C,77.96810021250236,-25.677405398402296,A,D,116.33952555063512,0
Married,African American,China,Mental,-196.75451678662452,B,49.08931677800356,C,A,B,B,C,-57.59254765115453,E,A,-89.85306803059152,-85.36455980054083,B,D,150.31849476922716,0
Widowed,Hispanic,Other,Physical,50.46580675513355,C,43.923949129168385,D,C,D,B,C,47.603477164139626,E,C,-286.83636442500404,-22.601040510438047,D,D,-116.78627822381745,0
Divorced,Other,Mexico,Mental,-209.33974108093057,D,151.99280154997413,B,A,B,B,C,40.78687102751075,C,E,108.37273587633645,-103.60125025113602,C,C,-188.4861377806696,0
Married,Black,US,Physical,-111.28215863963824,D,-2.0102957157103654,C,B,A,E,A,-78.2938392667622,D,C,-18.742213565866532,-16.412151588924385,C,C,12.843307943257177,0
Single,Black,India,No,88.23850801503951,B,-86.92443644226233,D,C,D,C,A,-35.28107812441362,A,E,40.16714968209648,-9.763185367906454,C,B,-84.4302243916445,1
Widowed,African American,China,Both,-91.94958283426323,B,-5.1689352878351285,E,E,A,C,A,-37.896521287810636,D,E,30.32746813386959,-37.35648062140437,A,A,-154.35651842741848,1
Married,African American,Mexico,Yes,-124.4837162424316,E,38.83629172301532,A,C,C,A,B,72.50871306143092,A,A,-96.87416053806972,99.83551815189318,E,C,-130.5082554032459,1
Married,African American,India,Mental,-66.99468774464916,C,54.38761248666767,B,C,A,C,C,19.739186664496618,D,D,-88.32401574245523,10.722662974681592,E,D,-69.88805820003107,0
Divorced,White,China,Physical,-13.977582830632022,E,34.436929032973,A,C,D,E,A,62.63267581200752,A,A,-186.54215658402123,65.1008085783716,E,A,52.551316422686035,1
Married,Asian,Other,No,3.920517289747625,C,-99.54137871748327,A,B,E,C,E,-141.63186203182022,C,E,61.68694510016307,9.464076436902285,D,A,-170.31447276172977,1
Single,Black,Germany,Physical,-143.52514281549688,E,12.09658644463731,E,D,C,A,D,-141.12398252626542,C,B,-18.68536010717008,-168.9895923453766,E,E,1.932178781814264,1
Single,Other,Brazil,Both,66.61601811864776,C,-151.4320456963757,A,D,E,A,A,30.13780766735478,A,B,4.604092936508368,-130.93277407043365,C,C,125.64934674047632,0
Married,African American,China,Physical,30.04745789385657,A,-115.83540677533625,E,D,D,E,D,-113.30218440763353,E,D,-55.93065575914598,6.726619492760001,C,C,-5.081214477462162,0
Single,White,US,No,91.18469224646452,E,-93.56926551412552,A,B,D,B,D,-22.26173883537815,A,A,-103.7285146588566,-14.385548993201395,D,C,-57.986587496427646,1
Single,Hispanic,Brazil,No,98.91427969073693,B,45.00217893676476,D,A,A,C,C,200.88339240240583,A,C,86.38025517816041,125.43074791188285,B,B,104.95197611003411,0
Single,Hispanic,China,Physical,36.599080871332056,D,-3.435559672920072,B,B,D,D,E,-71.40965090346214,C,C,135.8605697353657,9.418565211922976,A,C,-90.65719627653701,1
Widowed,Other,Other,No,84.85571200341435,D,-104.69563948086113,D,C,D,A,D,1.8022894899019224,C,B,-38.35105512602141,-118.30982798275507,C,E,-4.733382960703576,1
Widowed,Asian,India,Both,232.6103855131622,B,80.27530739968579,A,D,E,C,D,106.23943381677334,E,B,-26.763413399577978,-178.27406496686544,B,D,120.22145031585967,0
Widowed,Black,India,No,-9.011475124783695,B,163.10906852219375,A,C,D,C,D,72.8444364171278,A,D,54.31178451440722,-46.55523186393621,E,C,51.083516915122104,0
Single,White,Germany,Physical,-63.75264056517172,E,-153.01586653630542,B,A,D,E,C,84.63641290845123,C,E,-44.8087881433441,-46.00704657112763,A,A,158.45395583351015,0
Single,White,Mexico,None,75.93636111568372,E,61.71922388228974,E,A,C,E,A,10.346077455471052,A,D,-220.54033842017816,-172.76318154724814,E,C,133.32525643458987,0
Widowed,Asian,US,No,250.82574701078633,A,-83.45472379476692,E,A,B,E,A,81.2657593657012,E,C,-111.18832637200171,136.36552110328245,D,C,28.01608394298607,0
Divorced,Other,Mexico,No,-83.30492013679854,C,-63.79830321684538,D,D,A,D,D,21.233349108965935,E,A,-166.2394693264207,89.77656358123241,B,D,135.6946962487354,0
Single,Black,China,Mental,102.0359682468377,A,117.60898108328483,D,B,C,D,C,106.40261332155771,E,E,9.388204326778999,109.35420680634869,D,C,-83.42844264386507,0
Single,Black,China,No,125.43538457984604,E,20.653537191005054,D,A,D,E,D,13.28540428321604,D,A,14.680311693020684,-112.60366705030052,E,E,-53.37782352220448,0
Married,White,China,Both,-95.30268874929615,C,-60.8391312808268,B,B,A,D,C,176.4820305350945,C,B,-51.65815032177663,-173.6578270020632,E,D,93.49452262266043,0
Divorced,White,Mexico,Yes,20.13075253430571,A,22.194259534697494,C,B,A,D,D,-34.87378768444248,D,D,-21.337639387057735,18.299274577497588,D,D,150.14634929919072,1
Divorced,Black,Mexico,Mental,-155.3788199925226,A,89.92361978534913,E,C,B,E,E,86.47220094190952,E,A,51.489026392357296,71.6052242157865,D,B,-162.04259137146548,0
Divorced,Other,Brazil,Mental,41.20966102635461,A,123.87041773744104,E,A,C,E,D,-1.7643072397059951,E,D,-70.06216760064694,50.726683289517304,E,E,-23.426154042303313,1
Single,Black,UK,Physical,-66.00796711963687,E,106.94525529332526,D,A,E,E,B,42.47878665697758,C,D,-106.91043494151407,-70.8160476076334,B,D,232.91928599363993,0
Widowed,White,US,None,117.76022362021162,D,80.50938673764328,C,A,C,E,A,17.64134773810589,A,A,-108.38007385803733,-50.01703893198166,A,A,121.65855525308014,1
Single,Other,Mexico,Both,-45.300273845447485,A,21.39009169289345,E,E,E,C,B,-51.503028090553684,D,C,-28.139634691661016,-190.35055757835144,A,B,99.86075309453226,0
Single,White,Mexico,Both,92.13196143944802,D,-70.72368305986129,A,A,E,E,C,166.3639651825933,C,D,72.19715120121836,-10.388751951882206,E,A,54.59335236865841,1
Divorced,White,Other,Mental,97.32436896239369,D,-15.558271584636755,C,A,C,C,D,53.980543507095014,C,C,-150.08909990073877,-77.1107241070345,B,B,180.5828653783251,0
Single,Hispanic,India,Physical,-23.463697628694664,E,-91.04376766451632,C,B,D,B,E,-41.57048182438459,C,C,-58.56163127435659,-6.758436619233926,A,B,-44.32443383313792,0
Single,White,Other,Both,106.78183129745503,B,-130.30173107389763,B,A,D,C,D,-58.21206553863731,C,B,-144.60730110561656,43.334043230739645,C,E,-22.01283059198976,1
Divorced,Black,China,Both,9.465141023582795,B,-26.77753279265763,E,E,D,B,D,1.4427906932087446,D,A,-46.78007732102913,61.57597237824872,E,E,-212.81570711317585,0
Single,African American,Germany,Physical,57.809371472528944,D,18.619844525172816,E,D,E,A,A,-96.08528068494348,E,E,76.59782944744042,-57.9083201200931,B,D,195.92754509809498,0
Divorced,Other,US,Mental,46.091888797048306,D,92.18357195635075,A,E,C,B,B,-159.4690016011164,D,E,-50.19837434271548,-17.278338139178516,A,D,64.57097368934835,1
Divorced,Asian,Other,Yes,106.73512625554669,C,71.39512818774642,A,B,D,A,D,29.78716484234954,A,A,87.51277770287868,-227.44503719395502,C,D,-115.39411843884577,1
Divorced,Black,Germany,Physical,-91.77864346262285,D,174.2102823658299,B,D,E,A,B,54.308380612164044,C,C,-87.50983235901812,20.403556984553884,A,E,12.067632866096359,1
Single,Other,Mexico,Physical,159.5589420946937,E,39.17771020228609,A,C,C,C,D,-91.45760352395286,C,B,56.79808370051865,29.565064032650078,B,D,-207.4302775851359,1
Married,Other,India,Both,-87.76036855589405,D,133.01685258055477,B,E,C,D,E,-29.3591558928738,D,A,-17.495872668988824,125.75474225012493,C,A,-6.110323600504434,1
Single,African American,Germany,Both,-293.45984540823514,B,40.05415348640304,A,B,C,E,A,37.306020653909,C,E,-19.986486501972326,99.53851698559527,A,B,-252.668482544625,1
Widowed,Black,Mexico,Physical,-173.02472032196022,B,116.53090175916316,D,A,D,A,E,-39.69876572985183,A,C,-48.47336929650087,-98.40177227425578,A,A,3.4398484915220884,0
Married,White,India,Both,81.5341988087842,D,29.997026114722086,B,B,C,A,C,71.9187756883881,B,D,152.56271211438374,77.8865339950384,E,E,93.54850304202161,1
Divorced,Black,Mexico,None,127.44605015078506,A,-30.434620198986334,D,A,D,D,A,99.56089939904274,D,E,86.2679251100073,-139.6198728292969,C,C,-99.20372755246677,0
Widowed,Other,India,Yes,-53.700956702920465,E,56.19593754132389,E,D,D,E,B,-9.670802401473772,C,E,158.2384638513479,-160.8656118543522,A,D,-121.10297587098482,0
Single,White,Other,No,155.89088641056452,D,-29.124037149059607,E,C,C,B,E,-167.0053371414257,C,D,-173.32296748059716,195.60253078470998,E,E,-45.39825727239371,1
Married,Black,UK,No,-162.80562445430579,E,19.223657764541034,B,D,E,D,C,31.764286062565787,A,D,84.45751737469188,11.004611179984348,D,E,-96.49058154172522,1
Married,Black,Other,None,130.0721791483404,B,-45.39526402834092,C,D,D,E,E,-101.22255872505421,E,D,-64.22879773538756,68.3545403428173,A,A,-80.1000461971329,1
Widowed,Other,India,Both,25.24190295723908,E,8.664883118536492,E,A,A,A,A,67.4017262797343,D,B,-142.9462615763343,9.171508613942189,A,B,-74.65738243767558,0
Married,Other,India,Both,-37.02738818947672,B,33.4973119726869,B,B,D,D,E,74.29746152040957,E,B,-17.85050490091425,89.05566567513539,A,A,41.02892009147621,0
Married,Black,Brazil,No,-25.016834095043087,D,214.50279147049977,C,B,C,B,D,-154.81684077585047,C,C,98.88136895988595,-170.3882867685169,A,B,74.48934630227568,1
Widowed,Black,US,Physical,23.016544991120345,B,48.0955954962052,E,B,C,A,C,1.3088593256530838,C,B,-65.12444480145457,66.06269642482228,E,B,-81.63322265793039,0
Widowed,Hispanic,UK,Mental,107.42892523881886,A,-286.4719109077766,A,D,E,D,D,32.98001765798475,A,D,164.87135451140514,53.989954680110145,B,B,-63.28596606363922,1
Single,Asian,Brazil,None,43.087453381853926,C,95.94309279677955,E,D,A,D,A,227.47227950695472,A,A,-102.94773544818463,14.859325923356757,D,E,24.067055971054472,1
Widowed,Hispanic,Other,Yes,-50.31946479939753,C,130.47703917068168,E,D,D,D,E,-209.5122141405056,C,A,100.12420662297237,-141.94022735552647,D,A,52.59312454879063,1
Divorced,Hispanic,Brazil,Yes,-22.834145212250107,E,137.03075439393234,E,C,A,B,A,-32.38884632152189,C,A,91.12117979092183,17.328616733415583,D,D,157.9714404737036,0
Widowed,Asian,Other,No,-142.70951385940046,E,-25.285279248405594,D,D,B,E,E,123.21059297875392,B,C,-4.99663113843349,96.78624623418345,C,D,-22.949490058366845,1
Widowed,Black,Other,None,183.60054444724253,E,-54.06580189515526,A,A,C,D,C,150.56400007258878,C,C,101.20099427843748,-96.12992304564614,A,B,-80.43191808553554,0
Widowed,Other,US,None,-5.695286407402039,B,54.86644863260233,B,A,E,E,A,-13.895044924169955,B,D,-24.02678323082432,-275.8859624097327,A,C,-72.22654739360884,1
Divorced,Other,UK,Yes,107.12468028271202,D,-55.471787391448025,D,D,E,A,B,85.88388250517569,C,C,34.83192836034452,18.091562970478257,C,C,71.34809147101701,0
Married,Asian,UK,No,-135.96788237276832,E,114.9803846285067,E,B,B,E,C,60.47376332015539,B,A,145.07252455116532,-160.41197485541662,B,C,-8.981142119021355,1
Divorced,Asian,Brazil,Physical,174.44294689517966,D,-71.0136741853343,E,E,E,D,D,-173.8080989975011,D,A,243.13029843064498,145.1873213939433,D,A,119.52342268935747,1
Divorced,White,Other,No,84.79180475517008,D,189.74154834038146,E,B,B,A,D,17.81879980651188,E,A,-179.4480824639325,52.94404707603056,A,B,-65.75835376381572,1
Widowed,White,Mexico,Both,-1.833413624498444,A,-103.62697246778794,A,C,A,D,C,14.555695811521025,E,B,-43.55936350026715,13.946600738282422,C,A,-135.4080969831068,1
Single,White,Mexico,Mental,-63.9544846253183,E,153.42838504111907,A,C,D,B,C,149.3571801402633,B,E,-94.62453457892067,-71.94498838825426,C,A,-52.91735566536382,1
Divorced,Black,Germany,No,20.950673708191797,B,79.57612914790144,E,C,A,B,E,-106.68617386116115,C,B,154.21042539532434,73.41220247890276,C,A,-243.79788497879767,1
Single,African American,Germany,No,66.43201996661709,D,-68.64890954088517,D,D,D,B,D,-50.78215511001562,A,B,46.34440464812855,-10.714963540818843,C,B,-43.457903865854846,0
Single,Asian,Germany,Both,-242.2405857768829,B,109.60524313526554,C,D,B,E,B,7.7281134098304225,D,B,-70.1424942413631,134.3305979274663,E,B,-166.5325269821708,0
Divorced,African American,UK,Mental,161.24978467119527,D,-51.68141933550755,E,B,E,D,E,-174.64173947407753,C,D,-38.22315021758606,101.6272046700504,D,B,-175.47110776494125,0
Single,Asian,US,Mental,52.76855012095613,B,159.02357515040828,B,D,D,C,B,-164.08119763849967,B,C,23.949828485623478,38.60151467947542,B,C,34.031060495438474,0
Single,Black,India,No,-76.65095004931037,A,-5.825593145968546,A,B,D,C,B,-35.854817179246794,C,B,157.7016977616408,126.7479302255387,D,E,34.59562779510951,1
Married,White,India,No,-147.05694701606242,E,-49.793949778394264,E,B,B,A,B,17.594426325202235,B,E,-97.10206223258305,17.25819919902048,D,D,76.9850186168362,1
Single,Other,UK,No,68.31902184490787,A,91.903336204006,E,D,A,D,B,-39.54838562982421,D,A,48.632933372482405,110.93749051192061,D,E,24.527384566932867,0
Divorced,White,US,Both,89.92387629946857,E,61.01195017924644,E,D,C,D,D,103.76633329658615,E,E,-137.56656830882292,30.086846626447674,E,B,11.268600809966966,0
Divorced,Other,Other,No,-117.8849189751713,B,-124.64178319499824,C,E,A,C,C,-41.51338566630168,A,B,92.41519501027102,-134.40748011920482,C,D,191.0163059456538,1
Divorced,White,Mexico,None,172.93812573391043,E,52.881369089517364,C,B,D,C,C,-181.81984337250577,D,C,98.12302707170988,197.58362900914923,D,D,176.83780876187697,1
Single,White,Brazil,None,55.85826937439883,E,-94.86236284163721,D,E,C,D,C,-171.16865802452656,D,A,4.396256439216097,-62.20350685313127,E,E,-18.03138079449021,1
Single,Asian,India,Physical,-86.5210593555253,D,-58.36481825829758,E,E,B,C,C,197.97956560961694,D,E,-62.99282085131641,26.209648062483286,A,D,139.53808885237518,1
Married,African American,US,Physical,62.19074555179699,A,-35.53148838489282,C,C,C,B,D,53.52667139716727,D,B,-72.83437253216344,-8.92660709906299,E,B,-185.9467998635911,0
Single,Other,US,No,102.2699630090159,D,12.205168931275958,B,E,E,D,E,147.33663963090112,C,D,-133.63847372601953,47.29485121747983,A,E,15.92575221935005,0
Widowed,White,China,Mental,22.4312670195038,D,-53.49317298370057,C,C,B,A,B,-135.26477795938285,B,A,-3.7937152207648173,-121.48862059249721,C,A,107.38233719143946,0
Single,Hispanic,UK,None,-117.05504840778038,C,123.51602057425825,D,E,C,A,A,-130.8383952108296,B,A,82.46225935950598,-215.46102296351896,C,E,-74.22955027666059,0
Divorced,Other,India,Physical,-9.99649710673696,B,-79.13366749996176,A,B,C,A,D,-168.8196743123987,B,A,-28.97339882977129,2.878005712984561,A,A,-69.19399398122073,1
Married,African American,US,No,-24.496399703075767,A,120.49303690318078,E,C,D,D,B,-54.59141769633287,E,E,186.18273850563384,-14.489422308271427,D,D,-43.86336021372117,0
Married,Hispanic,Brazil,Both,35.71723284575422,E,-9.765394685883894,D,E,A,B,A,-111.25587980223008,E,D,113.21502270570112,123.3852122370821,D,C,-142.59757902672158,0
Divorced,African American,China,Mental,-144.45189585801674,C,-65.46827909076151,C,A,E,D,A,-25.502368315494543,D,C,136.9679213655215,-7.256746779674336,D,D,0.05173529110513906,0
Single,Hispanic,UK,No,151.6561003665214,C,48.81957094608406,C,A,D,D,A,-70.23279375970452,C,E,111.06351198108584,-29.424960177018672,C,C,-208.00510185700554,0
Widowed,African American,Brazil,Mental,84.87332267442017,A,-19.077528391629873,E,C,A,A,A,117.65885085847336,E,B,161.599800002998,125.59544782883852,B,A,97.6025757145552,1
Divorced,Black,US,Mental,-6.219081612079766,E,-220.67257450165306,B,E,C,C,E,-10.508097910690205,C,D,-30.87205973292701,17.762340227797527,A,C,9.353686044103986,0
Married,Black,Germany,Both,-86.69064767339546,D,-25.784960732904988,E,A,E,B,E,65.61483888408998,A,D,84.304275096356,127.00071381141689,B,B,120.87074374224282,0
Married,African American,Brazil,Both,71.56334879247513,C,-71.8331370603158,E,A,E,C,E,61.752634817849724,B,B,-150.87351615027848,-45.48304861910547,A,C,-46.03452343727776,0
Single,Hispanic,India,Mental,3.4981170711370475,E,-5.954999123203997,E,E,D,A,D,-316.78554628973194,C,B,-76.55457968104625,-38.89200767167273,E,D,35.3649895052801,1
Single,Black,India,None,48.68515039232213,D,6.977598511622761,C,E,E,C,C,-98.19149408931015,B,B,-117.00847270905619,-66.58105936280778,B,A,8.288836115338048,0
Single,Black,UK,Physical,151.55521457172856,D,54.87592182933226,B,A,A,D,B,-30.830040226100593,C,C,-7.334012337819801,75.36809810865145,E,B,98.3735974716784,0
Married,Other,UK,Physical,-67.51320710204577,E,-17.440684240523296,A,E,A,D,D,72.50213157460198,B,A,23.292450361582834,-212.90002044747487,D,E,37.87044254312441,1
Divorced,White,Brazil,Both,-163.30688177464657,E,46.475419665414606,E,D,B,E,A,-88.47058614078574,C,C,-158.868335330547,100.5024506974117,A,E,39.6687326506599,1
Married,White,US,None,-158.08113025385927,B,157.14957396621534,A,A,D,B,E,69.7167861055692,D,B,-14.805016404276197,-29.090683198025562,E,C,-133.4581807088657,1
Divorced,Other,US,Mental,37.216723889826696,D,220.0475769516067,B,E,A,C,A,-107.31663189034816,A,D,101.25825329680309,14.755372005661371,B,C,131.08561934835134,1
Divorced,Other,Germany,Physical,-7.957074729880947,D,-12.907102435246179,E,B,D,A,A,-1.5936009050297808,B,D,-55.54759117535599,-23.673404164645042,B,A,-83.67888112766877,1
Single,Asian,Germany,Mental,14.95150505954166,E,50.03075687118981,A,B,B,D,E,-21.994375004058238,E,B,-1.5728258453875636,-65.52970407311135,B,B,-3.039321378628942,0
Divorced,Other,Other,Mental,42.39508071784929,A,-27.760939779777356,E,D,B,E,D,-50.235220639589095,E,B,112.6946513488353,-21.772749761522984,B,E,58.61529731488587,1
Single,Asian,Mexico,None,16.016164231108394,E,-14.378695957563236,D,C,D,E,E,-14.169462151609089,D,E,-123.66085236949715,81.43275811664186,C,E,207.91892633318687,1
Single,White,China,Both,-65.73113149849016,A,-0.6910441457583663,A,A,B,C,A,-124.81957871559376,D,A,-190.0731806396388,-21.60100317171453,D,C,-67.0945834190079,0
Single,Asian,China,Mental,55.208220874443434,D,-225.57660366047284,C,C,D,C,D,11.205319506417089,D,E,13.753681434827444,-66.136955256369,E,B,-82.1429991310838,0
Divorced,Hispanic,US,None,-48.4725441692576,B,-185.7689620901176,A,B,B,E,D,-123.65995822176932,A,E,237.45247138576678,-17.8437348908333,B,A,31.896450778450173,1
Single,Hispanic,UK,No,-45.710451701066916,A,18.695548992416356,B,E,A,E,C,-100.99883206598479,C,D,-176.60069764524536,-134.2277621952629,D,B,140.76652644600605,1
Single,African American,Germany,No,76.92979574950294,C,37.03734374775561,A,B,C,B,B,51.92961892184472,B,D,-48.75460462750178,8.935597482540242,B,E,-65.7522348016835,1
Married,African American,Other,None,55.69578893212416,D,-114.50722085033101,C,B,D,B,B,24.663846135086096,E,A,-109.89426388470562,58.4763904133486,A,A,140.16866662388517,0
Widowed,White,India,No,127.94879940095096,A,-20.543528076208776,A,B,A,A,C,-11.963695883448338,E,B,44.45194380262503,-0.2710345834078313,C,C,-82.46084898401551,0
Divorced,Hispanic,UK,Physical,-81.95921929205984,B,80.67713164916512,B,B,C,A,B,71.41044130006392,A,B,-9.92747751786695,-60.12431769643931,E,A,-33.49560811508162,1
Divorced,Asian,Brazil,Physical,117.06917444792238,B,59.23339861703971,E,E,D,E,C,154.31263864329557,C,B,-195.68863321653242,161.38349312772397,B,D,-115.21420757024214,0
Divorced,Asian,Other,Mental,-111.95790384074344,E,-62.65178023543785,E,E,A,D,D,223.30810975236005,D,B,-55.78483168048722,-55.14433288778253,A,D,48.44682332304615,1
Widowed,Asian,China,Both,42.8789409998655,E,-42.79174693470896,C,A,C,E,E,-78.66854673826744,B,B,-26.67478888102812,-39.867582242149396,D,E,189.97057990245568,1
Widowed,Black,India,Physical,123.9451167703668,B,120.01001772802888,B,A,C,D,C,-37.7804782758977,D,C,-23.837008862390583,96.37190649988497,A,E,-122.09688475643937,0
Divorced,Hispanic,China,Yes,49.4738509706994,C,-110.00392405466005,E,C,C,C,E,-52.51350144953169,A,A,53.049019612183145,65.99855294586168,C,C,-1.028105292888539,1
Married,African American,Germany,Physical,153.82786996122857,B,126.46805151281461,C,E,E,B,A,-180.41042383662122,E,E,-30.221695860895466,41.68901039782544,D,D,153.94679117428188,0
Married,Black,China,Physical,91.63950276513506,B,-102.38674294239361,A,A,A,B,A,23.528986314187314,B,D,12.523771790671153,14.505799176248882,D,B,-12.242550673203981,1
Widowed,Hispanic,UK,None,-188.94873984312645,A,-57.06610077024631,E,B,A,E,C,-32.076744086598744,C,E,-60.48264165149415,66.53851635389128,C,C,-186.20453569518108,0
Divorced,Hispanic,Other,No,27.03157688857202,D,-14.463347726034145,A,C,D,E,C,-40.11214642060186,A,D,37.97978580158314,-159.21838959580674,B,B,170.03711806818686,1
Married,Other,US,Both,112.64016938025954,E,74.12108706009862,D,D,C,C,A,-5.698191306310141,B,E,151.00022363155514,139.5582555229993,A,D,63.14904580085384,1
Widowed,African American,Germany,No,-72.86142835399959,E,144.57272589061523,C,A,A,B,B,-132.2053483483516,A,B,20.130349441044288,3.6909906181513388,D,B,8.213864540245632,0
Married,African American,Mexico,Physical,31.44786399917387,A,150.02021207522787,A,C,E,B,D,-149.42719069792844,E,A,36.147343309176,188.10143580270423,E,D,63.342818414743796,1
Married,African American,UK,No,-75.93853941126686,D,-77.20363076979714,D,E,B,B,D,-6.70882655462086,A,B,-44.61086333155016,-69.04764800391578,D,D,-3.8882344448886523,1
Married,Other,Germany,Mental,-16.10700245356684,A,-95.58614504587185,D,B,C,E,D,47.69235346905328,D,C,-122.47287595389534,-44.717947164675344,A,D,35.96342939167397,0
Divorced,Hispanic,Germany,No,-83.03994617006421,C,70.36320688098094,C,B,A,A,D,-5.732533529465589,B,A,139.32846629293715,159.6242270019729,B,E,-22.692579885687454,0
Widowed,Other,India,Both,110.37229489873943,D,85.69677220328134,A,E,A,C,E,102.36766535210808,C,A,185.01108453018912,-9.659184034335167,E,E,41.75678401899444,0
Single,Black,US,No,-4.125681247252382,D,32.694292578401075,A,D,B,A,A,-1.1160023243212602,A,A,-18.36165518087299,-63.86150975586234,B,D,78.27244690769801,1
Divorced,White,Germany,Physical,97.21429096883566,E,-117.57423761152002,C,E,D,D,C,-20.99186015634279,A,D,125.95015562049792,34.018723680722715,D,B,165.33172451406332,1
Widowed,Other,China,Both,-59.60783003181797,E,9.207057547395705,A,B,E,A,B,-91.52542995308474,A,D,42.59831449926882,8.853843011198235,D,D,-133.15339784864256,0
Married,African American,Mexico,Yes,-46.42365800687588,E,63.39522455452037,A,C,D,A,D,-90.43223024693279,A,A,195.43385002577347,94.98437453219796,B,D,65.3935148640764,1
Widowed,African American,Germany,Yes,103.93033914479766,E,-156.5529743690748,A,B,A,B,B,144.65845343279997,E,D,-134.59028156115042,10.732743095223968,C,D,-144.847937518602,1
Divorced,African American,Other,Yes,16.965119284704446,C,53.53127709603902,B,A,E,D,D,-135.52492967446625,C,E,-148.42377253883149,-68.94488834171666,E,E,-105.10497308646507,1
Divorced,Hispanic,UK,Mental,-121.97296774277828,C,26.04782504540171,B,A,B,B,A,111.67995175840824,C,B,-122.96563096547652,118.64097428971989,C,B,-65.27493668580672,1
Single,Hispanic,China,Yes,43.92211134458123,B,164.49512777150477,B,D,A,E,A,27.52800628263019,B,A,16.965330838785338,48.838538572243664,E,A,-53.691211100978165,1
Widowed,Black,China,None,-90.15897509838078,A,128.75416496186477,A,D,D,A,B,345.91782333393286,C,D,25.125122718874298,-103.67300593735563,D,D,54.287951185995375,1
Single,Hispanic,Brazil,Mental,4.210358706138821,D,-155.65630006124937,E,A,B,D,D,-122.32125353205036,E,A,-50.28487197821923,34.39897004338805,D,E,-98.65569089083958,0
Divorced,Hispanic,Other,Yes,41.428712691550366,D,-42.011308716379524,E,E,C,D,B,-8.08112627692022,B,E,-6.618759759111399,24.40630914912532,C,B,-10.02025796900498,1
Widowed,African American,US,None,-13.359372238298109,D,-56.80264147431533,D,A,E,D,C,-37.601862303336404,B,A,-90.80611218812723,135.4926831947949,E,A,28.127515643672833,0
Widowed,African American,India,Yes,-17.471677806597825,C,-27.508608957934566,E,C,C,E,D,-45.85185042547832,E,C,40.07544580005037,-41.72322865447533,B,B,-75.31480839169633,0
Widowed,Asian,UK,No,-58.48349749239233,E,-13.05183756356027,B,C,B,D,D,111.67785389712512,E,C,-180.63093695590317,-11.17713406285751,C,D,129.83491256836493,1
Widowed,Other,US,No,-29.768770882767164,B,16.649897393075484,B,B,A,D,D,-92.69617056585436,D,C,-155.7929072687852,-65.94555486194223,B,B,94.02447768367446,1
Widowed,Black,India,Physical,-176.7646961240197,E,-3.5320603419624783,E,E,A,D,E,-175.8048566980397,B,B,-37.74530561595013,185.08420204798486,B,D,194.5380984110515,0
Single,Hispanic,Mexico,None,-77.21267232894746,C,28.966907671169757,D,A,C,D,C,14.852801927035287,E,C,146.67973750322935,11.353739326779142,C,A,150.37078257421317,0
Widowed,Asian,Germany,Yes,-22.33601370531415,B,-36.84214908750624,B,B,B,A,B,64.81497468332604,D,C,66.64178587921728,153.59956577606252,B,A,63.17105796861474,0
Widowed,White,Germany,Yes,107.35857893405169,B,124.52864169384863,B,E,A,B,B,52.593243454202685,A,E,50.59281594678505,-42.44836271602798,D,E,-28.527752284509862,1
Widowed,Black,India,Both,-94.78790464086158,D,-34.6696722505999,B,E,A,E,A,82.49775825094325,C,A,-95.11547642755522,84.49694517646151,B,E,-9.062785283094199,0
Single,White,Mexico,Both,3.653100854228894,B,166.22337368513456,C,A,C,C,A,-91.50159802518418,A,E,-151.05001554611263,160.4194783130779,D,D,-181.20556987557063,1
Single,Black,Germany,Both,-129.4576258649162,A,56.52773685110869,E,D,C,B,D,157.33308780479206,A,B,-77.54109711007602,-109.40942612237103,E,E,76.49224295854692,0
Divorced,Other,Brazil,Mental,-4.4309756333068755,D,-36.04476055361193,D,E,E,C,C,-57.47632148505324,E,C,30.994429902007703,45.67793629769389,B,E,-90.94322497609922,0
Married,African American,Germany,Mental,80.01819042464963,D,-121.23882705956387,E,E,E,A,B,58.619488397057985,B,D,-16.282805790670956,-29.10500538197297,D,B,-90.83581117713699,0
Single,Black,Germany,Mental,-34.275817240721445,A,69.6583395239015,B,E,C,A,E,55.16076787000947,A,E,52.06902191224072,-168.30529081559314,A,C,-39.982554238521004,1
Single,Other,UK,None,-41.01522177412969,D,19.28996450238114,D,A,A,C,C,6.55754307253794,B,D,63.92182885326609,-61.34785702554218,A,D,-106.20689737858852,0
