Religion,marital_status,sexuality,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Christian,Married,Bisexual,Brazil,111.81002232372425,-136.63591128039158,37.02030436226859,156.10028869772933,B,B,170.44352103356425,B,-182.72116000765888,D,B,E,-60.972330447297296,A,78.52548126869428,D,139.08716194489523,0
Jewish,Married,Bisexual,Germany,16.189265913535543,103.57949346624338,21.771513638876762,-41.49273292700352,A,B,-11.902289551648963,A,69.12728759866852,D,E,A,51.1456817262266,D,-82.59067971413673,B,53.43411308818118,0
Christian,Single,Heterosexual,US,37.133678137182024,34.93305672231896,-74.06969279374499,21.47167934374114,E,C,-58.541573669501915,D,-70.55342508263051,B,C,C,183.8273278752592,B,44.62748683909952,B,-60.42323084106398,0
None,Widowed,Bisexual,UK,-99.16872254868979,-13.16794935021365,-24.716738072127658,-80.97510648835737,E,D,-139.2213482782531,A,126.71308635220025,E,E,D,-98.53873095995176,D,-47.251410620053576,A,4.079951858317874,0
Christian,Divorced,Homosexual,Other,-26.63785010368487,143.43075476814184,-82.3909750359273,-43.021379904028116,A,E,-200.82651230143856,D,-7.833933999444021,D,A,C,-0.681586184713399,E,-133.7629973938358,C,-40.307602078958546,1
Hindu,Widowed,Bisexual,Mexico,40.851709107151976,3.677274838976258,-134.64400535743965,163.27152285270577,C,B,-18.967942544709103,C,14.550687736874254,D,E,B,-28.864737825530867,A,104.97404517815644,C,75.47370372027306,0
Muslim,Single,Homosexual,Germany,57.820520116876,41.67043978925446,64.17751926249713,66.2143971488437,D,E,126.82193757221299,D,108.50699895970759,B,A,E,-100.60424843272556,B,10.775641515526736,B,36.19850475413401,0
Muslim,Divorced,Homosexual,Mexico,-46.171130258078016,52.86086843418638,20.393028208880885,86.3542887290414,D,E,-336.6990924843883,D,93.93321005766771,C,C,D,-21.61984250738692,D,106.92707157895778,A,-64.91538026177335,1
Buddhist,Single,Bisexual,Other,-91.96160415864271,55.927758133891416,1.8940331482653197,-15.99100073354926,B,A,-83.26715226829008,B,-67.96638584536726,D,B,C,187.4275981749016,C,-64.47759276395534,E,-21.816952067193142,1
Christian,Single,Heterosexual,China,-113.48755344736176,9.44921312540376,-148.98729106422672,-12.160445919781825,B,A,-28.767448440197686,B,-4.824644980050328,C,E,C,88.05458628787277,A,140.822138241833,E,54.6788150347015,0
Jewish,Single,Homosexual,India,-109.17606327119853,43.9563460232134,58.41487545445311,-8.639298430618478,C,C,46.02018232035483,D,121.65693375620685,E,C,A,-9.169807029359651,A,-210.3700810286544,E,112.20277155259379,0
Other,Divorced,Bisexual,US,226.11200127743496,-24.298502845202655,63.06248208444182,207.0049548584914,C,E,35.97370933722587,C,78.57337143832119,C,C,C,-75.89603198186926,B,-38.1819740644755,C,-55.104419947653724,1
Other,Single,Heterosexual,India,-69.69244175925297,-127.70471301612135,-120.20969441067884,-39.38894861588343,B,E,125.01953948518079,B,-45.567792785283416,D,A,D,-166.9357752644964,D,-78.24211300573776,E,187.44726087407594,0
Hindu,Divorced,Homosexual,Other,-42.66863450054898,-5.113928010526157,-81.9113397294809,-32.2174703204565,C,B,-96.35334209627638,D,38.673900456041046,C,D,C,-52.79036351874309,A,-309.4236453839284,B,65.5471900861012,1
Jewish,Widowed,Homosexual,Other,-4.29679865992345,-45.47422490253799,49.87601579481379,33.91595311780545,C,A,51.90713377283968,E,-113.99006267193181,A,A,B,-96.58037460837194,A,55.880830459699446,D,1.2449907740761395,1
Buddhist,Divorced,Bisexual,Germany,26.779972517761465,-42.41686273608524,-88.6764331966125,99.27229210940465,C,D,-45.313706197205846,B,-67.14837186385932,E,C,D,65.33922714301039,A,-98.08534557976944,A,-39.619729814507764,1
Muslim,Married,Heterosexual,India,13.944638148188506,120.1860988974115,80.83956318147004,93.0918461084566,D,D,78.27206500647677,E,6.789572510272681,C,B,A,53.762688492197675,C,100.74078124516521,A,-87.90550557699709,1
Christian,Married,Homosexual,Other,112.10055151814305,-35.69694233263363,-20.22629292551336,146.71343530165157,A,A,49.705396811116636,B,-13.04327788318513,C,A,C,-70.18006442749851,D,-84.79154761460727,B,62.15158789233086,0
Other,Single,Heterosexual,Germany,-115.46604219712664,66.15742084268477,101.94298039649806,89.09900345935604,D,C,235.03750485031793,D,36.85646864580502,E,B,C,112.97236096861702,A,84.96232525208545,E,133.14559239683584,1
Christian,Divorced,Homosexual,UK,18.32306451433507,74.78877141970598,21.786878947282162,135.8632268376982,E,A,-87.45967951559757,D,197.15510678624025,C,B,D,-112.31878759613278,D,43.04153159204158,C,223.8930912942632,1
None,Divorced,Bisexual,UK,38.24780841218434,-71.54351729448831,52.75956526740037,74.6385375221945,C,D,-58.638458904614964,C,16.935880186172643,B,A,C,23.82540636342776,E,78.71249430155531,A,115.88435569484884,1
Christian,Married,Bisexual,Mexico,129.27641482032192,160.25027799622163,186.2455220789772,-100.71382025263702,E,E,-104.02544381924092,B,-36.83487304453723,C,E,A,-199.80375453474255,E,54.0301056277926,E,-154.07748261390742,0
Christian,Divorced,Other,Germany,331.89974922730386,8.075445235632571,7.162328965872936,33.06604957905853,D,E,-20.702386035707335,E,-8.638860933648305,E,C,A,78.49775076864432,C,-16.161169591678533,D,-63.238143105683555,1
Hindu,Divorced,Bisexual,US,66.87790727886608,147.98110074865448,165.78645443295798,-56.65432563814331,C,A,-23.123839938002053,E,70.1811129040652,D,D,B,155.17427264405188,A,195.0484560177391,A,-66.45272408547514,1
Jewish,Widowed,Bisexual,Mexico,-120.15424125354095,-186.84129213577054,21.875559195450716,-20.75613153617445,D,D,214.99617942579653,B,-67.22747460138166,D,B,C,-89.0991077456642,C,145.835239180589,D,5.013866630777679,0
Jewish,Single,Homosexual,China,-83.29296178764042,-83.16429176713251,-0.11306103485021496,92.46121339299481,B,A,186.05070523794402,B,45.3739396062633,D,A,C,-0.6217710608659874,A,-124.87213122122947,A,-44.40434741135495,0
Jewish,Divorced,Bisexual,Other,100.52391145625079,-32.4050830145767,78.17382130791047,-139.05463773984175,D,C,-42.76941634280699,C,-88.04556582717233,A,E,E,176.20662145338346,E,-20.137653667192062,A,24.50670036063162,1
Christian,Married,Heterosexual,Brazil,-14.83663608348927,-126.63785775106888,117.76045021543531,-9.871929498084118,E,B,25.340899710092728,A,105.72949513745344,A,C,D,-55.168276160970876,B,26.90287622279038,E,-145.70477337650675,1
Other,Single,Homosexual,Mexico,137.41310993160135,-27.27843738932793,113.99789768653787,-70.7879942679383,C,E,21.81051032305791,E,-22.39300940431515,A,C,E,-9.068464241892165,A,138.7544087924082,B,-91.38783137360925,0
Muslim,Single,Homosexual,UK,164.65859254313878,-54.81777594074559,-16.0289029859424,166.85859527279308,B,C,-196.98495588016476,A,-31.633954161574422,D,D,E,-122.9581726234239,D,0.8643556866406964,B,-162.22263380327317,0
Jewish,Married,Homosexual,Other,-74.71277635562548,-135.2943890706171,186.2264399067493,3.239839795688156,E,C,-99.2745180684596,A,-38.059336298289935,B,A,D,48.47994268338038,B,57.99776182479729,C,-20.79973208373514,1
Jewish,Divorced,Other,UK,50.80883630931194,18.108073053123228,110.28005717055629,-81.47565404936361,B,E,88.35693511372904,D,13.488895886437316,A,B,E,-196.25595930969388,B,-99.23082841510723,B,141.976870526858,1
Christian,Single,Bisexual,China,-75.99227344963384,201.80868161127052,5.023335991063715,46.96311954502683,B,B,132.70299327470073,E,64.19105225858513,D,D,C,-259.19727288015383,E,60.94610996741281,D,-53.70960273117631,1
Muslim,Divorced,Homosexual,India,138.2102528363316,-116.06232595271682,38.62554629165231,-47.96640955379337,A,E,-53.222728716853894,A,35.36630286399696,D,B,E,-80.37793817504372,B,85.42406565615201,D,162.61305977371566,1
Jewish,Widowed,Other,China,-1.0207746209548223,-7.90362429940484,1.599645627368171,113.90679505469706,C,B,122.8931471944057,A,100.62086947244104,E,B,D,-57.843729259019405,C,138.95018672618835,B,41.576665483128856,0
Jewish,Single,Other,China,45.95195702220916,161.38861760081454,5.309798257272119,107.35331025661141,E,D,-38.28408515580463,A,55.71144142280282,A,C,B,-32.565879065979544,C,28.95052898967171,C,53.295149876643265,1
Jewish,Divorced,Heterosexual,India,-65.02377528094286,-71.82632708527126,86.05184720064038,-29.5781387172455,E,C,152.73392858517946,A,-133.31351004772725,D,B,E,76.46765473022965,C,113.08227773380682,D,73.35041505484372,0
Other,Single,Homosexual,India,23.51023871019515,-143.53913626085543,2.884179841360271,-68.04917312535427,A,E,58.63731205424403,D,69.89651682288839,B,A,B,-96.51786730373799,B,145.25913248225925,C,-54.861156257024504,0
Jewish,Married,Bisexual,India,66.97316380442811,65.79559022129135,-39.22007136439121,52.50830839732211,B,B,-2.470315767212517,C,-19.775983427258925,D,A,A,-28.062905819324474,D,-66.55082990250145,A,-9.97715753293145,0
Jewish,Divorced,Bisexual,Mexico,46.83847867039591,-30.754328857882502,-47.40628035973082,-176.43146226262522,C,E,138.29574839526973,A,59.412186117887344,D,B,D,168.20267624540116,D,53.33889355702751,E,-84.73609915599299,1
Hindu,Married,Bisexual,India,72.87280206966194,21.228991451658107,15.448736945361114,-72.23415510922916,C,E,-8.348250872835408,C,-21.79995450085687,C,D,C,113.5837365433567,E,54.773003278186806,B,-23.788210980874716,0
Buddhist,Widowed,Heterosexual,Brazil,110.74543058576944,-21.715380722163292,-41.86804633985492,69.76363461782142,B,B,160.5018831120857,A,62.89057845042391,B,B,E,127.35230250794498,A,85.54418092436788,D,20.44977317191068,1
Jewish,Single,Homosexual,Brazil,-97.21351602609141,-67.5717061262872,74.32480459709198,148.5823925515998,E,D,-15.088961885064897,E,8.569996617574214,C,E,D,-18.266925272470075,C,-96.4684061429378,B,-24.63942750066565,1
Jewish,Divorced,Homosexual,UK,47.86072889742645,129.98324074879585,-63.035467280411254,-69.19570492380794,B,A,-81.55691359546498,C,-26.05841883076028,E,C,D,28.99315158801502,B,35.23409189208629,A,-16.618213406030087,0
Other,Married,Homosexual,Germany,193.16026913288528,172.9356662396431,-78.93458729309671,-59.347400790558126,D,E,-17.430584740819608,B,-184.71858931514186,D,D,C,70.35961115982946,A,-115.83859733666655,E,-94.63375768040936,0
Muslim,Widowed,Homosexual,Brazil,-91.70866750403859,-19.553599515061407,45.654615991599236,55.996728619856796,E,B,74.00324257044193,B,-119.5122171427444,A,C,E,247.35231816052993,D,-22.07750625483267,D,-110.76487535029673,0
Buddhist,Divorced,Other,UK,99.30167949311104,91.77243267684948,221.02564056283632,-147.54678618613514,D,E,-4.148946564723473,B,-51.60103319045645,B,E,E,93.16588639584108,B,-2.732390606844395,D,-11.169611439372815,1
Hindu,Divorced,Bisexual,Other,94.55075993296383,-42.07967780836621,25.57127998570708,48.55358861942979,D,A,83.79647654282768,E,175.8883660224015,E,A,D,-75.99080816007626,D,-16.24932192481117,A,242.7436464016352,0
Jewish,Married,Other,India,32.917944098812136,-28.46473954594584,-158.46189642467908,-20.341473157168522,A,B,-111.60321690661539,D,68.91315234551153,A,B,B,-108.80194437222987,D,-105.93158819187339,B,-146.5645025458243,0
Buddhist,Widowed,Heterosexual,India,33.49620888754044,49.580832017732796,-75.50121171395071,37.715818045171865,E,D,-94.58860981890355,D,2.467148752166748,A,C,B,40.31988578325485,D,-80.43493794679947,D,94.01629711878896,1
Muslim,Divorced,Bisexual,Other,-158.09056700395612,15.971423335284808,-4.822085407887257,35.1093881346713,D,E,143.20114640599456,C,119.06200053066239,B,D,D,-129.3556376679333,E,-1.313316502560508,B,10.150176799854755,0
Buddhist,Widowed,Other,Other,-42.53521312782456,238.96100005803893,-57.74068592368224,107.32803171737753,B,A,-195.2447905049766,A,-57.679704689862234,C,B,A,18.12464378339569,A,26.119234432331734,B,91.54852138033839,1
Hindu,Single,Heterosexual,US,161.28308766071902,100.7194968884888,57.24851278920826,104.85161720817031,A,E,-227.27182403932932,B,-40.35687566456326,A,A,C,-159.5879660706241,C,-24.341863152393277,E,-54.17995703021538,1
Jewish,Single,Heterosexual,Other,44.95691621491289,234.45747893622143,90.03147910836849,-26.07359659881865,A,B,157.288332129545,A,19.733253276073146,B,C,B,45.216581535167464,D,33.09890274448431,D,-53.810088150574046,1
Jewish,Married,Heterosexual,China,-74.39057553708567,119.49572586070884,121.33794479095852,44.78263331947755,A,A,-141.64850347332728,D,-6.169113332205132,E,C,E,79.17984733083051,C,-137.08984499072253,D,64.50910881356474,0
Christian,Divorced,Heterosexual,China,-61.857341477551806,-234.17838191523458,-29.728062378104784,-8.428216283489062,A,D,-44.866338221290505,E,-29.727642567057423,E,B,B,79.56151335499533,E,25.730328306391826,E,105.23921001317524,0
Hindu,Married,Bisexual,Other,-163.67575206769754,-2.6049635367146977,104.68733286957182,-155.33292847449314,C,C,-23.72038274935278,D,76.74558919075668,A,C,B,-16.108847591272237,D,75.5707801147998,E,-65.9432519770607,1
Hindu,Divorced,Other,China,154.14755871703508,103.17085653725503,-126.9534458147889,-24.640754149024314,E,E,-36.961004722186566,A,-4.642392285308669,D,D,A,111.04054067563216,A,142.9686090496471,A,-28.10455401500343,0
Muslim,Single,Homosexual,US,-14.15700656238694,-137.51086445028983,182.47677374862707,-13.885228908580263,C,C,170.09042479159154,A,-112.04224339289992,B,C,D,-13.4265469137769,A,-137.38372732749127,E,84.275921664783,0
Other,Widowed,Other,Germany,-78.20716360043512,11.981603849663074,84.63195281706729,124.54176735654951,A,B,-22.43090319235407,B,-61.51244841667921,A,D,A,-114.79675888076292,B,-42.671167997053765,C,69.32910199517941,1
Jewish,Married,Heterosexual,Other,-49.450605092866546,-114.96966991349207,-100.28207624498118,-37.95022141387449,D,D,-97.15521199330588,B,56.01798822177667,B,D,A,84.31957229870558,B,3.616254489161326,C,-122.06901641674004,0
Christian,Single,Other,UK,210.1067043999963,223.64193732237396,-87.22938844135884,41.698573020382995,D,C,204.64849537217808,D,186.00138865829143,C,B,E,60.88522114659378,A,119.57261377926298,A,-272.96787729396937,1
Other,Married,Heterosexual,US,-197.26023578196435,-35.5766578985526,110.25445508894475,59.696698854104504,C,D,-109.52854843572715,C,36.34960314012211,D,C,A,-38.303537368785804,A,-65.93575315948118,E,-112.18260694337587,0
None,Single,Bisexual,UK,-8.408043559630721,-33.92424677123656,-6.772594175579432,36.08703074170204,E,A,36.05340363834373,C,-14.834867934495035,A,D,D,105.83646845036748,A,-108.01649282519807,C,150.65338527310865,1
Buddhist,Widowed,Bisexual,China,23.243405407866973,-52.84792866219063,-67.37527351192205,-86.10398747331189,E,C,115.7061102464736,D,-64.39992017432708,C,B,D,-36.60519065486288,D,9.192923053566782,B,117.68008243515524,0
None,Married,Homosexual,India,-4.194969289253304,-185.3425958216871,-3.034298048163218,-28.37958364850193,D,A,-82.53188927035409,D,-135.35555201652096,D,E,B,4.420456890807638,D,37.25268303892163,A,155.2578404387774,1
Buddhist,Married,Bisexual,India,-78.26508683128198,-28.079806461562377,44.71833676790917,19.455635369626233,C,A,167.75895106070476,E,157.25350187344432,E,D,E,-220.5588303650539,C,-56.86748376783306,E,14.588617153903668,1
Buddhist,Widowed,Heterosexual,Germany,-21.728120309187588,-64.87223941054037,-124.93128718793587,-60.557685765377514,A,B,-49.6585021984247,B,-101.89100702047746,A,A,B,-48.97468622967377,E,-36.783124561439315,B,59.81878944572521,1
Buddhist,Married,Heterosexual,Germany,-1.2397589861313696,-27.36521253241441,275.6315199113137,12.873145240188965,C,D,-46.400450467880056,C,151.09142354219617,C,C,E,143.4701314042422,C,-180.21668007903835,C,-78.82165111875712,0
Other,Widowed,Bisexual,Brazil,-88.1635943253724,-107.1204715523632,0.5838176592185157,47.32849833147776,B,A,-107.90228831287043,D,-28.4558332210741,B,A,A,-14.32791823803371,D,90.65740528204148,B,30.93560229780531,1
Christian,Widowed,Bisexual,US,-0.9869955797218645,-36.14168303314141,-5.586005808862426,-100.27705055982659,B,C,79.22964628039814,B,68.87067473147681,C,D,E,-142.53666134853452,D,90.46630665951159,D,10.664357311493212,1
Christian,Widowed,Bisexual,Germany,-146.7972671218783,138.88720894308443,88.17287925440735,-101.15981435087637,C,A,-111.65651183439994,E,147.57114641301143,A,E,D,38.03140846279281,D,145.71744414493864,C,-73.1398425973954,0
Jewish,Married,Homosexual,US,-13.152387733965062,-40.50268814629561,10.716008762570453,-8.94844661672316,C,C,-35.32362914250005,A,42.62953566637883,C,E,A,186.20974300759576,D,195.80106577182988,E,-9.038724265016201,1
Muslim,Single,Homosexual,US,21.002327327575205,126.28113669501899,-108.55458673507219,78.37013777781068,D,D,20.880565490878805,B,-149.64989992953122,C,B,C,84.57825723798868,B,-58.64913038468838,E,40.23691763812064,1
Muslim,Widowed,Homosexual,Brazil,-125.2514866326553,32.11235504725413,-101.5322871520914,-31.05254515488826,D,C,76.3508771813486,E,-88.28825687436147,C,D,A,0.5421085149944166,E,25.546144133125154,D,103.06192132892708,1
Hindu,Single,Other,Germany,-3.897214782371189,-119.95567349940224,-5.3467885843442104,41.62032160087404,E,B,-79.4379985340028,A,-211.47306846024742,C,C,D,15.7977376482942,A,-97.04243868479836,D,-126.87010988414278,0
Muslim,Married,Bisexual,Germany,47.50477389711732,-59.46031090829964,-34.321932663945134,53.24202434175237,C,C,-106.98068616866286,A,96.32297532443506,E,A,B,-1.879931789369405,D,-62.65323079101982,E,30.555098712826734,1
Other,Divorced,Other,Germany,114.26334085738226,-90.06133369084587,-0.06517533105445632,-91.14143915264535,C,A,151.31126714628272,C,53.6968720663539,E,C,E,-82.26881542283806,D,-53.867436261447565,C,-66.99195182798944,1
Hindu,Divorced,Homosexual,US,49.74859202384548,-11.11553164354294,-22.292855100577825,22.81455352434663,D,D,49.77089843474952,E,-67.82490902707946,C,B,D,47.73249013259739,E,26.13144112637501,E,-41.27904099035824,0
None,Widowed,Heterosexual,Other,26.73993265410791,192.90385747245185,8.033992728769315,-235.51988030835824,D,C,72.48083404831941,D,9.355648131822678,B,A,A,58.819826355075456,A,139.76870354976342,E,103.14154125104074,1
Muslim,Married,Homosexual,Other,-11.738168469443208,40.27297823085684,-97.40982290687563,23.071382899729613,E,A,-59.020858358274516,D,-4.421333414144693,A,C,E,-87.57146648282071,B,-77.46967749881112,E,6.279374092247419,1
Buddhist,Married,Bisexual,Germany,-107.95321213991357,62.42815579002937,9.92057632347259,85.82881959582141,E,C,150.59376236703545,D,95.51489263967431,E,A,E,-21.92113020506179,B,-44.57583213798848,C,21.13490857569756,1
Buddhist,Single,Homosexual,Germany,-11.685275753947524,104.90828351745895,-153.59999836073445,-2.6670365366386792,A,A,-40.607418596451986,C,-61.733755463651555,C,E,A,87.62854891945479,A,104.31478008859725,D,48.5882875220937,0
Other,Single,Heterosexual,US,-203.4943739874952,-70.69108768089815,178.8703746750236,59.53558466417464,C,E,-162.52755832199907,A,38.006700864266705,E,C,C,19.409652993547414,E,47.2214007052007,A,-29.683492834561093,1
Muslim,Divorced,Homosexual,India,159.26353414933314,-32.853935489442186,-52.65962941103247,-94.6815871681707,E,C,129.52278656445358,A,-64.85860214426253,B,B,A,-23.14884071562276,C,-78.7075484646729,D,-10.478410545014073,0
Other,Single,Heterosexual,Germany,49.906043710403196,-147.32403160197285,-24.021161471514247,27.93997451725127,B,C,-61.02452600347282,B,77.65623073609139,A,E,B,79.21087785556692,B,69.02578152498518,A,-8.561819353544763,1
Hindu,Divorced,Heterosexual,UK,-46.87252128283703,-159.64884241410076,-67.65321620466813,54.6381949835195,D,A,-105.02714328845832,C,-5.1201839919885375,E,A,E,26.99023277032419,C,-72.73342895994963,E,-90.53611946884833,0
Muslim,Divorced,Homosexual,US,86.67403256410566,17.679721884812896,86.91713878801639,16.694621343723725,E,B,-103.84601110591095,A,109.06392435580938,E,B,A,80.12659240315482,B,-25.837428989906087,E,59.413824248915816,0
Christian,Married,Bisexual,Germany,140.94453780583234,-78.00243985219066,-46.208061039548504,-50.2503750468458,E,D,-33.837048057743566,B,84.55991294656677,D,C,E,41.05168494599595,A,-65.41157718893886,C,-225.89234445218054,1
Christian,Widowed,Other,China,278.80966026674497,-151.73914968824386,-43.94370385059105,-109.91992247799429,B,E,71.13851715025741,B,-77.23236275764974,C,D,A,-55.335288106306145,D,-61.58178089264672,B,133.56761106974758,0
Jewish,Married,Bisexual,Mexico,-109.95526750052007,68.70239459832078,-118.86624959456726,66.1464688273506,E,B,-40.33804338657156,A,97.6088766701235,A,C,E,52.1795935466688,E,-5.550485505771603,A,35.91906021762374,0
Hindu,Divorced,Homosexual,Mexico,128.50700026573438,20.397642158652893,5.993233847454658,24.30616223558082,A,C,333.8473437325278,C,29.977709889398103,A,B,E,19.723101845125264,A,14.504802722713883,E,-69.9729900182178,1
Hindu,Widowed,Bisexual,Germany,38.177715294183955,-6.503009170335707,-6.165227976339672,-41.94968878373413,C,C,204.44959116946828,E,100.90144468857069,B,B,B,-85.75399457461013,B,75.60772375032792,A,-114.81521645065635,0
Hindu,Widowed,Other,Brazil,2.404398511159192,-87.85645195484261,85.64635377565891,-155.27582273598767,C,A,27.09985314034166,A,83.4676781541051,A,D,A,-37.99046396704942,A,61.079891812654765,D,47.65270856424934,0
None,Single,Other,Mexico,75.96800464031162,-58.73712884607686,-6.672862133202304,33.078696953575424,B,D,-25.856903977131264,E,-107.4228460507626,B,A,C,-69.9606575576117,B,3.3933919497307703,C,-84.06833100287633,1
Muslim,Single,Other,US,57.22446402492514,-296.2746733031053,-168.5320120226457,150.14464662453952,E,E,-13.303213520979682,B,-167.88298489839795,A,B,A,-22.037500239242743,D,64.24582339821201,A,169.77936654473186,1
Jewish,Divorced,Bisexual,Mexico,3.075781973544944,-80.90853440471756,-3.2476564927812426,71.17855150470594,E,D,57.99010507455319,E,103.78592123136472,C,D,E,-21.029507497637002,A,-221.98901546876138,D,43.97447334373811,1
Muslim,Widowed,Heterosexual,Brazil,-27.1383091413803,-20.1434551223689,54.84082115257222,-40.70722523158097,A,B,34.11475057411804,E,55.754490473904774,A,A,B,88.2651872991091,E,0.21971843558970458,D,166.0883570041309,0
Buddhist,Divorced,Homosexual,US,-62.175405456115186,-137.81116496759148,-23.5386665071439,-66.20864305327159,E,D,108.0657282096183,B,-51.58111424869271,D,A,B,115.03935475744586,E,-3.881262169021777,D,86.97162202808859,1
Hindu,Divorced,Other,Germany,-147.4472044597416,176.46278147319427,67.79998388753582,85.68764716070535,C,E,-72.61793545209322,D,26.225741145504482,E,C,B,-1.2530897059457244,C,-93.14384870453361,C,-98.56594312804911,1
Other,Married,Homosexual,Mexico,29.11701093700846,-131.3552621367681,102.13835743342902,58.29494620642566,A,D,-1.7760833239436855,E,-119.94998380420199,E,A,E,69.1748374574407,A,-13.139028092616318,E,-71.1015356309382,1
Hindu,Widowed,Heterosexual,Other,-3.3431044867115447,-140.72900172736863,105.03884475839054,-12.847876674084821,E,A,31.84525490053983,E,28.082254006780488,D,E,E,24.179596700266295,B,-46.50483454435718,D,25.60123272430935,0
Jewish,Divorced,Other,Brazil,218.17750686729903,-1.0874435590593512,57.640947775958,35.26958345477577,D,E,25.097752248840564,B,-45.263095396327294,B,D,B,252.6464651607829,B,69.10295450608719,C,6.462756025123119,1
Other,Single,Heterosexual,Mexico,47.152459380743885,-32.671985472378104,-37.489380536235934,-15.147385984794337,E,C,-151.47019381115922,A,-122.18399705341395,B,E,B,48.20616350607321,C,-162.82434848504215,E,-66.15079674177237,0
Other,Divorced,Other,Germany,43.72008853063735,-7.115873323422857,-1.2267159500633815,-9.713733006751497,E,B,-81.4706051400842,A,45.54120550086589,B,C,D,-12.664566240530723,B,121.44065307745284,A,32.131677120446426,1
Hindu,Single,Other,India,-70.06372790600473,129.09825148788389,4.930239052943876,-14.48603464118853,B,C,158.85316686520363,A,180.04681917299445,A,D,A,-75.5821017098043,A,99.12547760971098,B,-15.188105861858588,1
Christian,Widowed,Heterosexual,Mexico,98.30138471699922,71.67462629650828,58.76633822287312,128.65850292180835,C,B,-9.563289025858047,B,-212.18083503616683,B,C,E,35.41015398850021,D,-0.2368195932991553,A,-86.20232339857517,0
Jewish,Married,Bisexual,India,75.53489978545272,-169.39007460665522,90.82672821650466,97.66873099963453,B,A,-3.3464961010297083,C,129.52673395628943,C,B,A,126.90600451469562,E,-20.70079052888149,E,-118.43189014611288,1
None,Widowed,Heterosexual,India,-32.58611615508663,-153.8950890035058,26.105483620513347,139.917385192585,A,E,-159.3287075396559,A,77.98405225075138,B,D,B,4.81882629544909,E,-99.06203653710439,B,43.661377370074725,1
Hindu,Married,Homosexual,Germany,-35.80544166935637,167.95610233027682,135.03116320250334,-91.251156494238,E,C,115.12923797315375,D,-21.18884876693334,C,E,A,-87.86612598821168,E,-97.27136080120812,D,-66.29069463674267,1
Hindu,Widowed,Bisexual,UK,-122.29346540912462,69.47800246234259,-5.511887877357506,-23.62551334449747,E,A,9.757288932682203,B,-103.01569102489181,C,D,D,21.714970775524687,C,-194.850649210412,D,106.53696928963092,1
None,Widowed,Homosexual,US,125.00847331915197,50.45647597221606,-89.39838187858781,146.42180259509342,C,D,35.13293286739776,B,-4.98017966989582,D,D,E,10.57785452096936,C,2.1500346573888445,B,-13.85104916910476,1
Hindu,Single,Heterosexual,Other,57.52049950031252,59.25517264672129,8.815880274528576,46.06505304499032,C,C,106.08575141352222,E,41.80929600851642,D,C,A,-155.02438709698268,D,-139.80112677272655,E,-38.147600644507605,0
Jewish,Divorced,Heterosexual,UK,95.27421624133554,-157.48430514977326,131.06949714785327,-76.87997810317408,D,C,-118.90315051220699,A,4.099567326121859,D,E,E,143.40498880842966,C,31.356270793495938,C,28.913766400719382,0
None,Divorced,Homosexual,China,9.525258662595878,-47.209881092462524,-101.85456329898408,-130.32563625513447,B,C,-222.9633333080423,A,38.467502799939744,C,D,A,78.88595790996253,C,-74.54818192097878,A,60.86982625413017,1
Christian,Widowed,Heterosexual,Germany,-79.92808358668621,-23.298942739494542,-31.474447738413037,-36.398701279487256,C,B,146.4405679353184,D,-54.04395520888927,D,A,B,-25.05669351546339,E,-55.430082609094576,D,62.11560569404777,0
None,Single,Heterosexual,US,-62.589727625703276,-33.89280128689086,116.44474161334728,13.81867572163182,C,A,67.1407924238158,A,-6.1427339568340456,A,C,B,53.25195397796409,D,24.04800152824958,D,-56.964130426099466,0
Hindu,Married,Homosexual,China,61.073800728879014,-82.92043766230219,-3.807735389989371,-103.30098081022084,E,E,38.047441434881044,D,25.944793433515407,D,D,A,1.1564137849830334,E,-55.58868657664375,A,-87.9565991928992,0
Jewish,Married,Other,India,96.93187017788044,61.99668580692072,9.051329627678658,-16.14629965467923,C,C,-58.195004983446,C,-69.86034403712497,C,D,B,-11.644945138250803,D,-38.19541171222429,D,31.23530385635104,0
Other,Divorced,Heterosexual,China,-122.75344960117145,-93.33673627143277,101.50026009983759,68.27973140359586,C,E,39.700168651975375,E,63.2390528711757,E,C,A,48.03985755461155,C,-245.0713454008502,C,43.14805292819307,0
Buddhist,Widowed,Heterosexual,Brazil,50.003116559921715,-46.08159090270274,-94.84463714827342,47.25295023263295,E,A,-219.2035170238895,D,-73.7594394669554,A,C,C,54.656487711202885,E,42.79578256520203,E,-87.16349000252967,0
Christian,Divorced,Bisexual,Brazil,122.46189075571108,27.761043791713806,234.17762364384572,-167.39537247304335,E,A,40.59070083118528,D,-41.62753912956458,B,A,E,81.91667129019122,B,-162.29392974586682,B,-44.89580442004705,0
Buddhist,Widowed,Bisexual,US,150.20637737419258,-43.474080879863195,-102.19458666514589,-122.71919525941364,A,C,-76.62187693012521,C,42.75226899045242,D,E,B,12.734437432923587,C,-108.5121765295894,D,-20.893673025404034,0
None,Divorced,Homosexual,US,31.721644361135446,68.35297894660638,-22.365935678268613,-57.96082490334895,A,E,73.37337096767571,A,196.69174033034142,C,C,C,-43.3164312267478,D,38.46051235963217,C,75.5282659320816,0
