veteran,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Non-Veteran,26-35,E,E,79.69802221230165,-174.294535628412,A,-179.26569777075449,-133.09570712022264,C,-88.7329805923568,73.85307218643752,-131.11623627555622,D,4.682806934258243,1
Veteran,51-65,D,E,-28.845170318250013,135.5218245487355,E,51.141800553090576,-8.617444533996665,E,-230.13677151954988,-120.01227159636115,24.50606205320023,D,123.98141058550533,0
Non-Veteran,51-65,B,C,-80.18543600419363,25.72760376578786,A,-67.0687945125289,-27.851296593987048,D,-25.066890674492342,-81.68106282472355,-33.13948633269611,A,-53.130842341109854,1
No,65+,D,E,-58.34854767052212,21.468717441303724,B,4.314372449719368,34.49019561111174,B,46.90048328682738,48.967510647977775,90.87855347905258,C,165.8029316172769,0
No,26-35,C,E,161.62118573293745,-5.279159991304527,C,96.31589108914955,-117.21041332543925,A,-8.023995721916856,166.67536304701508,25.667736031980365,B,9.334795698574542,0
Non-Veteran,26-35,C,D,-270.3415404853096,65.62664585578278,E,9.589327147705209,118.87779138469361,D,-189.08652074359657,40.96116569194563,-122.14366959242446,D,94.28917236538172,1
No,18-25,A,B,74.7273121651627,48.173354047232166,D,318.9192191835268,-56.72151152914785,E,139.21530957606208,-211.27400629152083,85.9392067061959,A,-3.302622701375858,0
Non-Veteran,65+,D,D,-36.70258152420833,-23.851325151120925,C,18.157205556707336,45.39036640401286,C,-100.79117261518363,229.99083685317544,37.89218911695926,C,-72.9184615830232,1
Yes,18-25,D,D,18.81038956870992,28.193938870730356,C,84.90062981277208,-114.71813478426071,C,-73.2839992227682,-98.38638727061374,-18.334912828449752,D,60.33313159051171,0
Yes,26-35,E,B,113.95520182192946,-109.02968245925733,D,138.35789350913726,-17.880311283515365,D,-126.49039860635443,24.90127203246225,118.15608185969157,D,34.176663450185444,1
Veteran,18-25,B,C,-109.9221562362916,20.857874705343484,B,29.03172438758186,80.55577012699277,D,-42.75814316921566,103.69685197420415,-6.124728461982578,E,159.774133499189,0
No,65+,E,E,188.85442806347302,-24.45142240767848,A,-73.78761104753181,-69.76959954113885,D,-132.42822247442,54.88097386363555,80.72522079146259,A,41.46734733901342,0
No,26-35,C,E,70.67607871312418,39.964006593508486,E,-141.82161730863643,99.34454035813577,E,-14.899819770422775,60.4122030895348,238.16773254639654,D,-29.815987552779582,1
Yes,36-50,C,A,39.14680557143403,-27.130241597262366,A,-94.38403223760858,-81.448321558797,C,-42.868940567905135,-76.4605550935542,-213.31519299531956,E,44.37931753332863,0
Yes,65+,E,A,2.917387903738859,-118.3227373459285,A,68.7984015714266,-14.524840649281973,D,-159.56398456279229,77.52903943748859,-24.259662572356472,A,-103.92133879034868,1
Veteran,36-50,E,B,178.90387904219173,113.14606607185895,E,31.712598247744506,52.14425209755764,E,-16.08219876009994,-3.5554640288476027,-21.119581704800623,D,-12.094694770646827,0
Non-Veteran,65+,C,C,-100.17178742126187,-108.91763223975859,A,-87.93152851374575,-64.43121425950869,D,-106.26872719744323,-40.18105599444098,24.0120871035586,E,-140.12741935065992,0
Veteran,26-35,D,B,58.56387332662698,-62.270016014978836,B,174.79762110250996,-138.36622297061928,C,-70.1138405525028,125.10595316846293,121.96613210171586,D,-228.16340526760527,1
No,26-35,A,D,-24.01512502670337,75.41929726512461,E,60.98542731440567,78.43904721683916,D,133.06700943828355,184.89083177321686,-112.12767944154724,C,-5.789585017769914,1
Veteran,18-25,D,C,-21.91653891680218,32.63954145858057,A,-22.066341777095353,91.5770150372559,E,-216.85712156906726,-193.23471642319345,-12.516476904336871,A,-62.49287013352214,0
Non-Veteran,26-35,E,B,-64.17388561296752,-4.704526212143753,A,-84.40074764956165,-18.258434904523714,B,-165.1636554851306,-83.75580103884545,36.77665402874113,D,95.82777719029988,0
No,51-65,A,D,-90.24632080047991,-4.115122371363724,B,-26.500102324035534,65.82762774395631,C,-84.47765608652794,-181.8040411020389,70.12769231582703,D,-34.23836539696752,1
Non-Veteran,26-35,C,E,60.565119198889484,-54.48418558612528,E,8.75164544274715,120.06761217873725,E,-36.26286963668061,-36.08670282160857,157.85996115492924,A,-61.40811864811647,0
Non-Veteran,51-65,D,B,47.48466977328638,-80.65249722741369,D,42.118073781071935,117.9904557461516,B,-101.65411107306464,-46.113094383620066,-186.34080644088777,B,-293.1549359569721,1
Yes,26-35,D,B,-77.37871849949398,-143.35206899104827,B,-105.81858746129215,-80.86205175015482,D,-122.67424107008216,-42.927786798759435,46.42565946024458,B,69.1280856343926,0
Non-Veteran,36-50,B,A,94.17558620690282,-34.84515308384217,B,74.14561938830619,97.92035492768647,D,-1.486785640924827,6.560276234492463,-186.69763829877957,C,-196.75235510752353,1
Veteran,18-25,E,A,5.916269418396865,-46.998336303234666,E,86.24197381212262,-109.2335051948565,A,21.52408351856726,-25.826121012440552,29.458955071588928,D,68.99176245902197,1
Veteran,51-65,A,B,-41.23663699677715,45.539609248175,D,-227.92999976899253,-23.3682418385276,D,147.1948008128714,14.891639810488835,141.66937447719036,E,24.097075606895555,1
Veteran,18-25,D,D,-51.976846687486415,21.62670074592378,A,-154.73074658309156,-51.50724579579603,D,141.03152877721226,84.19217548691567,45.799939704705615,D,120.13503958799849,0
Non-Veteran,36-50,B,E,209.07640252086472,11.001329426554674,E,207.81041691883408,-112.48783738287737,D,-46.32623343041413,42.22945367073314,-54.60664273233279,C,-74.21813878021098,0
No,26-35,C,E,-95.56572220929638,-10.344613833955831,B,-28.2943350484528,136.47196390337356,B,-19.022533871103374,8.391520960345854,-90.6859982957256,E,180.23673010043393,0
Yes,65+,B,D,182.45855921267935,49.007874653220775,C,-36.93121038950987,50.56693460594573,A,82.16008318741132,-48.70840774599917,-2.4521608340343692,D,-94.86943460429636,0
No,65+,A,A,-181.54173729475022,85.96293582419598,A,-129.94222684154977,-30.044039128580618,B,0.7923129115038285,7.103344647888456,56.124711430884766,C,-0.7867584549697273,1
Non-Veteran,18-25,B,C,82.35395401194988,180.25188069347692,B,12.508093733988417,132.30925891744343,D,-20.515974867832035,-160.82091578909768,59.13279229229788,C,23.704073811649295,0
Yes,18-25,E,C,88.61301337254399,-79.6605849645359,E,-29.61481182097621,17.947710478598108,E,-37.54831978729218,-63.16574866725304,156.48952258773167,D,42.10004987541898,1
Non-Veteran,51-65,C,C,-43.138804192093396,-48.85937775590758,C,-35.66622175214532,-17.39896860184303,C,-100.8705414780617,53.84025384137809,-2.7129555558945384,B,-7.453078904811273,0
Veteran,65+,D,D,-74.50039131688956,-52.902601189754705,C,53.33576573185582,-211.34394719731304,C,15.352046899962007,-18.03738284950137,34.23664045967776,A,191.7250489322586,1
No,36-50,E,B,163.41963294288914,5.456539163986669,A,102.05033920837661,91.61636319196995,B,67.00281855403017,-73.62437864121664,-110.60960479207438,B,5.896174730157429,0
Non-Veteran,36-50,A,A,137.53467605252493,41.21145192169769,B,69.81443870151855,98.54485333581276,E,-21.29710717952094,-21.283614540800144,0.6039163296244573,E,25.099784916291828,0
Non-Veteran,26-35,A,A,-100.04339203279251,122.56952125402825,C,18.475285004526413,80.71398097804226,C,-1.3563274723852918,-90.69145730716004,-73.00475615756504,E,-42.99247335488667,1
Non-Veteran,36-50,E,A,-9.40115645075663,-16.238147100191892,C,242.2808274611692,36.935515855895794,D,-92.25744526819902,-31.799988782470635,-35.54640500606238,A,-61.413808343354894,1
Veteran,36-50,E,A,-24.470007729551345,-160.63178008964505,E,-157.41745985281528,-114.34815599161905,C,59.15025648929358,-33.51897237114143,-131.47699295015764,C,-178.47947915178696,0
Non-Veteran,65+,C,A,133.4335284294375,-88.17715184371201,E,-50.20638116448598,-45.86240070261894,B,20.40026510359858,-197.26369127804136,-138.9730687756934,B,-12.829708754644397,1
Non-Veteran,36-50,D,A,-89.23610672509503,-30.23786726435293,D,-87.22297801613925,-53.62915432107304,C,4.215667538298142,-82.73391937649015,-41.989170916203705,B,-40.851965301035804,1
Veteran,36-50,C,A,75.79498072898414,-7.364128912575605,E,-80.22553553684519,147.16350171731517,E,-116.32707077305473,49.717213619411034,49.00564574522326,B,-62.31807915704404,1
Veteran,51-65,D,D,-2.3855741859831454,-254.71168362502982,A,21.27332071383238,48.67377161951383,B,204.23699109418712,-58.91053720161691,139.46327836979978,D,98.75192131803196,1
Yes,26-35,A,B,-13.864953753514397,-30.678317246496412,A,-91.75834428816691,89.07671702024615,C,-94.07341701964286,97.7182400647595,-142.06455703422785,D,165.72723316326673,1
No,51-65,A,B,203.90264727958655,41.454852254550254,E,-108.19906971344322,-101.36112142426508,A,204.50798422407362,89.22620597669341,280.93709822054313,D,48.88115990775049,1
Veteran,65+,E,D,-120.13715357562789,7.583913214591235,A,-105.59543750443987,-76.10448295734767,A,-112.03147914189915,132.35844441428875,-153.57409485641034,B,-167.5793182271859,1
Veteran,36-50,D,D,23.42512155744049,-40.88507626900352,C,-33.67669429308619,-120.98447895374744,E,2.0049952403447686,-46.29803183514539,-32.20550915920594,A,262.30541893689485,1
Veteran,51-65,B,D,26.008930972793543,-111.89432657454424,A,-40.4282046652681,81.41101249192761,A,62.8775724464626,-86.8695818680058,211.11447748806472,A,-28.595580411947513,0
Non-Veteran,36-50,A,B,67.4803990994265,110.60959782340159,A,-50.66148409819642,-33.024607166237374,E,71.9383451721153,-135.51755334610567,-98.86305021245802,D,-69.62705713059657,0
No,18-25,D,E,0.74482912526476,82.2514893956961,A,58.89780088088846,55.94304336895557,E,95.26566966378023,6.83700981355054,92.00783706961249,D,65.27571723438614,1
No,51-65,C,C,-11.246041142656669,-183.24181768235368,E,-10.052962012106695,137.07234195926196,A,142.5328937163847,115.38459728627572,21.374097436886956,D,-130.08098258106443,1
No,51-65,A,A,40.08628997918418,98.96402900265558,B,-19.895928190739376,-58.009100169089024,E,-5.675816956670903,-45.249872954693146,232.90783566959976,E,-29.623593465188748,1
Veteran,26-35,A,E,21.096033933569604,-33.7319026452348,D,1.3497338018784235,73.81224985462308,C,80.39608931091344,-23.712774639259724,13.883181176268625,A,121.98262791827898,0
No,36-50,B,E,171.31868734835675,-0.7586786215318385,B,108.92062229022915,139.49976872069414,B,157.90228379646584,22.34186989860903,77.09923146221588,B,82.92188999432561,1
Non-Veteran,26-35,A,C,195.05428787030374,64.81685277618978,B,106.98659560815497,-58.56579164774609,D,-115.72730722835792,28.37563977082781,115.36842096914145,B,57.44383838299352,0
Yes,65+,D,A,10.829754072538817,9.27917109578867,D,92.08134593578446,38.12121525689739,A,-9.782706888101226,-173.81177891539116,-115.65746094332718,A,100.23810523486559,0
Non-Veteran,18-25,C,C,140.05681282754333,24.58567443637667,A,80.38785712027916,95.05827070159536,E,-105.26582262340254,69.56515347326541,-0.33392557896853015,C,121.90405500256955,1
Veteran,36-50,B,C,-17.977412783433145,32.05276643988108,E,-126.74763532329223,-231.56684168593463,D,33.19385805259772,59.085484578911164,-139.73258406633468,B,214.38450830859557,1
No,36-50,B,C,31.9868644976006,40.565381024632174,A,-6.569168430639925,-25.977438426893972,B,-85.2540422573681,21.79218090076933,-67.44277958460366,D,-105.75035552584697,1
Non-Veteran,65+,C,B,81.03984798612383,8.035928398523854,E,-136.64559565901482,173.97255911520523,C,-8.430867990392153,30.279137518276777,25.973411419346043,E,151.77418591171136,1
Veteran,65+,E,A,6.355605875962063,-130.98045072359417,C,144.06596205384437,-8.073933943525716,B,-38.63925600714336,161.80040866277352,2.0720480957342864,B,160.16480015393205,1
Non-Veteran,18-25,D,E,-58.535887928912054,56.71438999426604,D,50.304020299479056,4.535274312850575,B,98.59727532480863,41.6835759855364,57.94479200767343,D,57.782688965951614,0
Yes,65+,E,D,-45.722790351511755,105.97581311936115,B,-156.07343351797869,-99.93387043297395,E,79.34718649249203,-3.4097362688051662,69.42956122545398,E,121.14001671057608,1
Yes,36-50,D,D,81.95543238103407,-7.016113213463571,D,47.33816753279016,24.163771497923864,B,-121.96144887857756,-33.311494072650476,-71.91160234367594,E,159.97224868555028,0
No,36-50,A,A,85.59798113879012,123.95711014253817,E,-27.2659339803512,101.62315438028043,E,285.29542654321347,-104.60497567604887,-59.706948234959754,C,85.13807535758431,0
Veteran,65+,B,A,101.18188659359491,111.32625103885042,D,-51.139567871189996,-162.51243948362398,A,-34.9532954511077,-47.93768901666106,-23.07278094729507,A,4.370830145385775,1
Yes,65+,E,D,248.38477534464164,89.89506709859374,C,-40.645832055267775,-125.16859311377986,C,37.86382355068951,-133.1666855376302,36.25717749238738,A,-9.158335344704634,0
Yes,51-65,A,E,15.390748266049634,42.97848957602671,A,-72.04199938120671,102.79659200412945,B,-3.3822647251798523,-129.40528030991453,-187.5179368643221,A,-116.94910090184327,1
Yes,26-35,B,A,43.64697227780876,-87.01497780522305,D,27.78682507719128,43.227955229162255,B,-85.01537591608977,-72.05040748879952,-58.69690710533484,B,170.42072780716143,0
Yes,26-35,E,B,31.279968363620863,-199.0870290992384,E,79.60575686988808,-60.52026753636808,C,11.728140271768728,0.5029093889740316,14.179771185414719,D,15.5359543376849,1
Yes,65+,E,C,50.98718353664541,-89.05663795746615,D,0.43922798953497705,81.07198039344871,C,84.70309532216984,81.6191905861379,-207.7735871620959,C,135.02347490688848,1
No,65+,D,C,74.3002965180151,-3.3231233394085473,D,-50.85098979962892,-50.023111123425466,D,-116.36186512194169,60.04222561002466,155.10738013449975,C,74.87640751969728,0
No,51-65,E,B,95.8027948450655,61.25194469359002,E,-61.00613673142913,-114.83014134923472,D,-95.48906191454401,39.315102910505594,-55.32711471194271,D,234.61726728308895,1
Veteran,65+,D,E,53.8075069018944,156.45633558932838,C,101.83393434566032,41.46838682963,B,-0.2718452826385513,-134.2246108980024,11.628070296465376,C,107.15870331464876,0
Yes,26-35,D,E,-35.96613154251739,-13.022728180768109,E,165.87106090136325,213.53235720965702,C,129.6832845413909,191.5067711879493,-38.648548148028794,A,-157.50075275794947,1
No,36-50,E,C,-127.21296155905928,5.597172232823732,B,-37.04827514186674,-40.865987261628526,D,-311.4300060020126,-124.4388802941769,16.941755669090618,A,22.229225742726587,1
Veteran,36-50,C,C,60.15900628236923,-187.85227733091023,C,3.446198117027801,129.53186849329293,E,-98.33298405893746,95.57190535351671,80.11700391582781,A,-78.7741124434265,0
Non-Veteran,51-65,C,D,36.329786000198645,171.76633467932143,B,-66.23864395779901,51.03240805027461,B,-42.41824302107255,-106.36403715309541,-98.24678465261269,B,-28.030211435875714,1
Yes,65+,C,E,-16.096287487112367,29.83387108994235,C,-92.53407670796935,18.962000566871552,A,-27.00158561763698,44.37361223376223,28.74326263092795,E,73.88770854549159,1
No,36-50,A,B,98.84128456479311,160.35786752636767,C,-136.15361473752085,107.14977943743298,B,-23.406376205756356,-80.18327684740159,-39.99167706483492,A,-79.37204339241553,0
No,26-35,A,B,-121.71610005684677,-0.38321043982621217,B,-16.670951374025663,59.33614542853809,B,-5.272157457875661,-9.296267985136193,-91.90261279712479,E,196.35725318874424,1
No,51-65,B,C,-165.03710022184936,-128.6445709802676,C,29.750551244395595,35.121024535017355,C,-65.45186779182488,-51.63392218773185,-6.761671401132799,E,-94.70342212351687,1
Non-Veteran,65+,C,E,49.59267332027894,-28.3607010369646,C,70.17395977688705,14.761256924435942,C,40.23289658832478,-118.21138815788058,120.90586517129265,E,65.17130766775759,0
Non-Veteran,36-50,A,D,-2.912211667444526,62.01643242500175,C,81.24258495382564,81.82531553823476,D,-101.07492979947277,-237.74808473956836,6.5422851868253415,E,109.34689416074276,0
Non-Veteran,65+,A,A,-96.29785404427746,-60.443688542973874,C,-53.5354400102499,165.2284336524512,C,120.53056688816054,-15.960410875568249,-18.440814466809048,A,88.28604646445798,0
Veteran,36-50,A,A,-180.89651564815586,35.80350723305861,B,-58.33901664983377,6.56212392182986,A,24.433849791547914,16.642936352550606,-98.37637528818908,B,-3.699954357746694,0
No,51-65,E,A,120.20368017446002,50.35831841638898,A,-84.68426359909552,119.05475027390702,E,95.3201252423872,155.26260070940543,-4.611622088704833,A,-274.1482941390082,0
Yes,26-35,D,C,-76.69721848531654,-176.91550466631725,C,-39.53235227279722,-58.89004059785602,C,-114.7432298378346,147.17342882196988,0.18630975616302,A,-88.41864057665363,0
Yes,65+,D,A,-56.94475080040458,-114.7991715248372,C,-113.97927565275819,-154.8177487286266,C,-53.724014707494305,-2.2987150266326593,-61.23054590769787,C,76.14184391304015,1
No,26-35,E,A,-91.50943683111076,14.636825506482912,A,-78.57304620496498,103.9188166593139,E,-112.94855921921729,-47.73003275816466,189.93499763998307,B,-59.25479888980916,0
No,18-25,C,B,0.31425710003988216,-108.83287125709506,B,75.55643123942077,-3.1010638565516837,C,-33.573283819040775,59.99185035771103,-53.794534594206375,C,-105.60103634896245,1
Veteran,26-35,C,B,-102.8683584506695,-129.6792806981911,D,-98.67115138541735,-233.02212318263847,D,-72.67847555178119,126.59505762891436,74.26914685613139,A,-362.1931687241992,0
Yes,36-50,B,E,141.02751946110047,26.02843747872449,D,98.00642315983265,-10.360501223404858,B,20.20615151578122,15.75977508616816,76.68331451337464,D,64.21621019150116,0
Yes,65+,C,D,34.46575280302453,82.31268284672765,C,-150.57616318522466,115.4738106436225,C,-33.952301361636586,-48.589290061905174,99.4112276150909,B,-48.41356526915081,1
Non-Veteran,18-25,D,C,-108.9932124695161,2.0028203112404266,E,107.69151408684931,162.73166105142,E,5.542550326105043,24.72066860639185,-169.11553347618607,A,-38.371670386018494,0
Veteran,26-35,B,B,-124.23233515704327,-169.71603609673383,D,11.899251633487117,-30.215317903268925,A,-84.92504261172014,60.97228872506302,156.2415632284825,B,-104.2455563100786,1
Yes,36-50,C,E,10.469170005940583,139.05065092220406,C,-62.3235014068267,-212.0195044874959,E,-54.33350204461568,26.459066738443205,118.63940876330659,A,-99.48886822308116,1
No,18-25,D,E,114.60223724473433,101.00638261373047,E,14.659773743781592,141.50710171875303,E,-13.86651349985552,84.07114607458595,68.15691310456387,C,-26.499206403136878,1
Veteran,65+,B,E,163.75343072085457,-3.6049783422318127,D,61.44838885225043,-73.34666358951777,A,22.31783551502525,0.5537400507925956,7.915871053868538,A,23.739077796851117,0
Yes,18-25,B,A,103.12425457742609,-7.840129007513047,E,-61.32752461189974,-58.33505435881284,A,-288.9155854272333,203.93421054297255,-13.498747377549227,D,-28.594376138880413,1
Veteran,65+,D,C,-93.15343569948736,11.025191612811522,A,124.30107160351002,42.93303893517319,A,103.54389684686451,97.78239601288054,43.33931410883131,E,-62.124362365518934,0
Veteran,51-65,E,C,66.74738303337891,96.95063959557089,A,-136.14359534821895,256.95905620736625,C,-13.06924594605275,-5.609936157093318,167.5252015421058,B,80.19824295532237,0
Yes,18-25,E,D,161.69594067944539,102.77174101618944,E,-146.20726245136623,174.49163973291328,E,-83.0864436222973,-10.472767902355026,106.93912486088684,E,-42.149535982966384,1
Non-Veteran,36-50,B,A,-67.86633968306339,-78.67578777883692,D,114.15509235793037,148.37279635307547,E,-101.73873346577422,-36.66163393859706,-62.651419463258954,C,-124.12514466318616,1
No,36-50,E,D,76.77489562412039,73.68797055551983,C,-42.493603909784426,-87.352144668019,D,44.85876626134193,-99.58069765423117,105.78466483093327,E,154.47100677188737,0
Non-Veteran,51-65,D,D,-51.874355422123195,158.88598423446766,C,129.5825619298897,24.049853513916204,E,-90.28732219589197,318.82334766875545,-62.59676311241543,D,-179.39467168737454,0
Veteran,36-50,E,A,-49.96206395418401,-104.1004671490533,B,-97.29612905313626,7.151820074341369,C,11.993259453197375,50.9362473345674,27.41566393271916,E,-115.06425941763206,1
Veteran,26-35,C,E,2.4193366172389856,-7.612584809873289,B,-146.19060269847537,-28.768471683427922,C,-12.347732694374534,73.77236884091735,-22.848085080240406,A,-128.06542553751913,1
Non-Veteran,65+,D,A,90.78375069262513,-46.82450835021699,B,70.67595059317571,-153.73271103345778,A,-121.96902928438533,-109.9677253349297,-176.22308822592,D,-119.94924597175196,0
Yes,26-35,E,D,48.07731784751769,81.30187643651891,E,125.52315535873801,8.584630745394598,E,158.28611171804448,-10.235599548507016,-65.45735357974486,D,-58.246267088777984,1
Veteran,26-35,E,A,-11.629099775936053,-50.155621026275966,D,18.25706332578684,79.12037023768195,A,-5.666613160869722,141.4854605572624,-11.15128699439744,B,-68.34242778918913,0
No,51-65,E,C,-33.315381072087426,229.63860721824133,D,-30.835290019949092,-154.7682075007782,A,-174.96644069277195,88.47350665176462,36.03769925580686,D,-44.87004192400649,1
Yes,51-65,E,E,-41.98595830986795,-39.80463137862059,A,-56.27625269292377,-96.73094932990323,A,71.97495335313545,-109.65462886325408,-15.106774275225352,A,18.17074601628466,0
No,65+,C,E,53.40286109184693,112.29699044101315,B,-175.19468620859692,47.059755849614184,B,11.451776921310406,31.82567896179856,-78.16779972383262,D,-93.09190344816825,0
Non-Veteran,51-65,C,D,39.49349272151905,-71.77698396393608,A,16.737669205373958,-51.90703528864032,B,-120.41174176723916,-227.38846004134706,25.031355959730135,B,-33.76744641484531,0
Non-Veteran,26-35,B,B,123.78347684412599,54.46836757654775,D,-52.747373762355544,-214.5999393946631,A,-196.43418471135308,-16.71771520752309,119.68410195730668,D,-24.895265228948684,1
Yes,36-50,B,B,0.05832909931659746,97.4477860175561,C,-59.93415188800637,84.94969908507926,B,28.470443072007523,-35.84078227906385,-103.63979467145919,E,-43.2698368839034,0
Yes,18-25,B,B,33.68342660885655,-39.42125531230682,C,-189.4487745960739,44.52792564914062,E,98.7106035559878,-70.77909844104944,-22.88363794086767,C,-40.57677311290173,0
No,18-25,E,E,-67.62614916565113,154.4168489662945,A,-93.52066750718959,69.12516051656853,E,54.226726225875446,-40.761694479798344,113.25287130470194,A,-94.02112202417943,1
Yes,18-25,B,C,-177.19629502006975,-72.45842732600663,C,-88.83330069064843,94.12031557761534,E,98.8358949269275,-75.98735553724646,68.46503054400229,A,112.39723442139442,1
Yes,18-25,D,B,38.75693832712545,53.7248975499121,E,29.61280642830718,12.538663969369956,D,-66.50708057443607,162.93786176647797,112.45146184066148,E,-8.273381470332497,0
Veteran,65+,D,A,-22.646530850093853,53.89000484382006,E,-111.41693761017663,183.34178633750335,D,22.383436872736965,-117.3158128393105,18.77596477229239,B,126.69224411358076,1
No,18-25,B,B,-37.36444951311442,-2.7542677378407996,B,78.69561052361203,38.39263000727308,D,-110.00835749510019,30.080122080256977,15.628203826730399,C,150.3536208416773,1
No,26-35,E,E,-42.716581755157,33.77156386121335,B,64.27247518738903,-168.59132807069543,A,47.99732593763461,82.92844331869745,-79.94823915294043,A,-158.86965383470414,0
Non-Veteran,51-65,D,A,189.68423312826636,136.47563021925285,D,-96.05118726120494,46.77690993625054,E,95.48046044591425,-32.35913357520181,56.69002920498956,E,39.705151018995,0
Non-Veteran,65+,E,B,-104.31278912856952,-110.47815915864956,C,-124.30139966436133,-22.697430285351512,D,-19.47818548384446,-48.457985931342066,-32.307266453859015,E,-23.984900475378147,1
No,18-25,C,A,170.9194764918054,-52.27651463849965,D,-147.8857127330907,28.851323115074738,B,72.4615567055294,-77.49332357282061,147.75633552438674,B,-59.06094290416083,0
No,26-35,C,B,87.6015228726562,156.90196990013294,D,-94.3865335113874,114.06833407096606,C,160.7864387910062,152.45178992688895,-52.93654339065399,B,65.03216711900107,1
Yes,26-35,C,B,184.46213449523077,-200.54188601847062,B,-81.23999453034807,-36.557473857403814,D,10.56586207712497,-46.664222279100784,-105.86806319405369,C,-4.2303051437209,0
Yes,26-35,D,D,-198.92468391706072,119.33953196903954,A,-121.94716085160428,-29.166727776157924,A,5.924178243784507,-180.18485219254734,-24.02761140171782,D,-118.46601727714594,1
No,51-65,C,E,-67.8399211432166,38.185344560326165,B,72.02723913570675,8.11752694879062,D,133.36575763075695,-70.26759552578628,-6.394605244322128,A,11.090872159287693,1
Veteran,26-35,D,B,161.02527386334674,72.42107380356167,E,-9.52465635769576,-38.507516123977744,E,3.831592680927829,21.50359557181958,-44.83379928470291,E,30.62263008204753,1
Non-Veteran,36-50,D,A,-53.972996513715174,-27.83510307021218,E,115.39730022438188,-77.75870532791632,B,120.75216635493224,-21.980485312154933,167.69005648561418,A,-71.74859977587975,0
Non-Veteran,51-65,A,E,14.0718453428373,-86.89170930665668,C,61.952227554496645,119.92772590057052,A,-97.30782224197387,-94.77288165405142,-19.122187227442712,E,-29.625493148247063,1
No,65+,E,D,34.00739089811102,27.633179657415546,D,69.88289526309164,111.66300945493369,A,-40.37695562012819,161.2621349439483,23.93921840296519,E,-21.607562931094346,0
No,36-50,A,C,-9.906250654880843,-14.469258569034501,E,91.89439566555367,-42.774204680656254,D,17.351949511595382,17.386751856002157,162.41346604336252,B,19.187359093117003,1
Yes,26-35,D,E,-142.0969993341198,-157.42158293696923,B,-44.30866856433224,-50.847890846760656,C,-134.53396247845063,166.833247868799,-0.8998581097540792,D,65.72790543480373,1
No,36-50,C,D,-34.55294905041919,-66.43654038612854,E,-41.64325011836457,-7.409373681013141,C,5.072628799802552,-58.703911855145016,-43.76010510165722,D,-197.32149630875904,0
Yes,18-25,D,D,220.1566856054269,50.62537045262123,B,-25.60585113688602,71.50111960959764,E,-93.6170262708851,14.737184869219444,48.827144713616086,E,134.44426392360168,0
Veteran,51-65,E,C,96.77056549217339,55.574657953088625,B,234.0398273808779,-70.22702789395356,E,-9.825825725880657,-6.522393253066914,68.88954495810997,A,-10.494626354502845,1
Non-Veteran,51-65,D,E,-26.101536723577183,-41.520767446546365,A,-81.59549385996397,-204.67877694361286,D,-25.787982823205613,-63.89269263348687,-54.21091018809635,A,-26.044180225787983,1
Veteran,65+,B,B,31.528907967848124,81.33989498591896,C,-59.36237220015106,42.61431235517944,D,25.881642624645973,-31.889263600426137,90.82002483848365,A,72.8359948883127,0
Non-Veteran,65+,C,C,31.074695898147098,78.60794095522427,E,-75.50350256381357,-91.15100014576105,A,122.23847896246454,-138.58824815636802,-72.48926741509588,A,71.1443138997213,1
No,36-50,E,D,-2.381218296114563,-7.0342589572945595,D,-34.84351749219172,-227.46490358107744,C,23.087261186217265,109.78217286054219,-33.13711059615186,B,-84.72787867841673,1
Yes,26-35,A,A,-26.050973124891534,-98.75950145799483,A,-148.54494378890203,19.026916960169864,B,-71.38938743715867,81.551023836759,149.14907127977958,E,56.62412445899946,0
Veteran,18-25,D,C,-196.65787159365334,82.80324581882319,A,155.64888087222005,-133.20366547983963,A,80.47796108025508,-34.98316476502873,73.30858544884865,D,69.40271666260828,1
Veteran,36-50,D,B,55.068390406336775,39.95981749640992,B,-116.4795446594959,2.75725491457509,C,-103.02910797676455,-96.54085387078071,-96.96794573660523,E,76.46341945944458,1
No,26-35,C,B,22.11952308077951,-39.231883591916805,C,99.67842237777094,93.77217229826898,A,90.82085079837702,145.71755958654785,-140.61073452498727,A,115.96030536198086,1
No,65+,B,A,-1.1341977815521695,-0.8531143658036503,A,76.69109811678504,-244.7130470266809,A,-98.96129978406971,44.270009546889014,292.7657270763903,E,-56.43160229799521,1
Yes,18-25,A,A,175.1345013158587,188.07651976078003,B,-45.848691173724546,-49.95612782415048,D,2.185137965969681,167.66429350170998,-137.04122007369176,B,-47.875438171364884,0
No,26-35,E,D,81.09803762592355,-128.58528754909824,C,-6.170889711496211,13.392822205300451,C,292.01907559114744,-98.01240185146976,-9.091222327215561,D,124.08446610584707,1
Veteran,18-25,A,C,-14.83979189630513,98.49494671863724,C,86.4242024834516,-16.424426877156826,C,118.73133869623356,14.628037835157444,-85.11488467958664,B,-144.43513746724602,0
Yes,36-50,A,A,46.06332063714469,120.78217171195733,B,202.20202513693067,-86.39232704898578,C,-7.876784127711545,-45.45143256093502,108.97735310090384,C,2.194364637110644,1
Yes,65+,E,A,35.39627773281714,15.781557250030644,B,-11.605285994139152,44.904438062636004,D,38.64492515395128,-31.363307416878673,51.790782072871814,C,0.06767580391588124,0
