anos,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
45,M,E,E,-20.887896955510495,42.11767847241711,-76.61198405130672,-50.96679159220528,C,A,-15.774595674470978,D,C,-0.5240064382215753,-89.89975661841939,-23.848262635419324,1
54,M,D,E,-59.99993694952317,36.12570923465368,-14.712655361162085,39.63552456194342,E,C,79.82110706572448,A,B,43.174027763335125,-29.72367491331645,89.76471046175081,1
69,Non-binary,E,A,69.9269992137167,74.81644474894192,-7.922195527352384,25.199521699787965,E,E,-205.90245215312888,E,A,38.20422356723125,45.489000420853145,81.88283916913457,1
26,M,C,B,-33.96959832207101,25.1337489757636,128.47641888967783,72.06066349677528,E,C,-249.80896364117876,B,D,-125.45478330309106,-2.957892213662172,-191.90146931743323,0
37,M,D,C,56.56045131005409,-111.83699468035482,19.60325759055577,86.35050375653131,B,A,-46.00215135189702,E,E,59.34222405905176,46.22402022437721,-77.45429397845196,0
21,F,D,C,224.34372364759932,-85.45833859584219,27.913696221832822,18.629785427855225,C,A,-9.420414993162714,D,E,-28.74986035960302,-126.97900701345968,67.9748801905387,0
53,Other,D,E,0.13858396872687304,65.94481365498388,105.38325172886829,275.9455336832661,C,A,238.2129958704883,C,A,-66.24693198534641,-142.33390777900064,-39.579270970417014,1
35,Other,D,E,-101.39788370053682,261.1119714965703,13.807121542866248,-10.993557650477713,E,C,7.932465890544632,C,E,-40.23135915602218,-29.197878952727336,92.88795809214125,1
75,Non-binary,B,A,58.05814289466308,160.22964377486048,88.98271021355262,35.75508759841773,C,A,42.97571873894345,D,D,-24.248414105746946,-21.384230029832096,17.690316447193215,0
47,Non-binary,D,A,-4.919152459280869,-117.55647521104768,56.39700346258303,-43.16176601754959,C,D,-95.9428311877752,B,E,95.44032991633652,64.91561218018317,-61.3987754409122,1
22,Male,C,C,66.67029166537597,-28.497139828416113,-71.70694864713442,-68.81046816913098,D,A,-127.62697518077601,A,E,66.17608345586737,-65.67758040874372,91.14004395535761,1
49,Non-binary,B,C,3.523649448225348,-177.61161941787256,15.672892507692115,23.385878185111086,D,E,-107.42318083008331,C,C,-70.64076822992389,-128.02133172675644,-132.4405516234199,1
25,Non-binary,A,E,39.07373351342394,15.718253498589174,-149.71825386794436,-57.720592559138076,E,E,221.11924551329,A,D,-59.35323934207452,-42.26920388611094,-11.115055491595841,1
18,Other,C,C,-6.54976836971192,254.35386411822128,-91.2570366647247,58.81814004108984,E,A,-8.194321530004132,B,E,-5.746364376581739,-16.452093159865356,-170.5106255955015,1
72,M,E,C,87.23709859415354,-113.29990270901389,53.332089672898874,-201.20160421498406,B,E,54.150568243213634,A,C,-22.648562813123018,109.34722133863377,92.35691580802154,1
78,Other,D,B,-144.60553147704354,-103.54466485520068,-189.5607045503935,-5.4728529948197355,D,A,-11.530410378852741,E,B,-60.62720645729529,26.505885145170872,-91.20198238741733,0
53,Other,A,E,-45.65648193874953,-128.82816230367195,90.76160911563545,208.37556412759955,B,A,-142.48660880812164,D,D,154.95126519958782,-128.7076139746428,45.344701932764764,1
74,Non-binary,C,E,128.88271083301743,84.92351349997409,-185.34267842718296,143.29673500444918,D,D,129.32560576752934,B,B,22.19074370666559,-109.55439676462203,-51.15503698616649,0
39,Female,B,E,62.906716279134756,-0.09113682413863278,-53.55957300232682,-15.837268734085905,E,A,-93.61463467942505,D,C,15.197705559535708,-95.92635294495278,147.31693034002154,0
41,M,B,B,-100.23948955844699,-144.7699916199823,-239.0784895042676,51.28709841503317,A,A,152.88314088552497,C,D,-44.108948048219496,102.25869317786295,-102.6105618782804,1
78,Other,A,C,33.362935624205086,-28.373383182357003,208.7338052581275,88.0706560793841,B,A,-61.58003521569524,C,E,-149.6261294317898,-32.9083940219695,-16.64324417922647,0
52,Female,C,B,-66.73528808928704,-68.336253736548,-232.13844316589257,57.53572788475708,E,D,-150.83641067926683,A,E,156.64664429927348,3.407471739560623,93.17085456051105,0
62,Male,E,C,-178.61751127985426,-9.375663739754405,120.79024926157935,57.289682889507034,B,B,80.59124534209296,D,B,69.12309489112633,108.75605172779895,-108.1528063404521,0
68,M,E,C,174.1425160625098,-126.49709194046154,68.11002453402357,-0.3047705802273742,C,C,-20.418728014011407,B,B,-42.26126909216009,-57.073149379952525,-2.890946810963344,0
21,Other,E,A,-11.670482833663467,16.47826422658859,-14.348593536904044,55.42794716079219,C,C,-50.680034913909125,D,E,-108.54069754410214,-34.92684367860441,19.08940409558026,0
67,Female,B,C,34.12704492909302,-47.53614116136913,-20.73285237557483,32.051853805279315,B,D,87.81465525042485,D,D,184.72898369169076,57.92078131755667,-205.4250770110371,1
60,Male,A,D,-287.2796055718191,126.05788696934212,114.30879975085011,25.50383299525495,B,D,188.7592846263473,D,C,57.31011511390637,14.602305839694157,-34.637704194402765,1
55,Female,E,B,-166.437187601182,-38.09710487372965,-38.296811492421405,55.39733352980966,B,E,-81.26935137918262,B,D,-119.86010663689468,-58.61013118300538,-40.44127660078172,0
38,Other,C,B,-61.06825595189777,29.659890305642218,-125.77670401270733,-0.3355304002420706,D,B,122.68761588123995,C,A,-130.05323661006182,-21.05421882065474,-7.85200071060068,0
59,M,D,B,258.61265769430435,133.31146154195727,-25.20362288262395,250.9676244622644,C,B,-81.56364112526013,B,E,193.12439679427035,49.79297511067616,-29.066370699993115,0
50,M,E,E,-104.86174367126404,-51.934070485542605,28.43393536803358,59.44889762182528,D,A,-75.91616790544582,B,A,16.966254744279773,61.26006220252644,-25.693514127514483,1
36,Non-binary,E,E,-100.79464270738896,69.3439636730531,-30.92278958932586,80.62508986686179,A,A,18.084094324016224,E,A,-15.010221328796236,109.44772945917363,207.40157905316408,0
44,Non-binary,E,A,-128.84435777423397,-91.36376611208352,88.75076493287203,24.13049847434941,E,D,248.42959988499334,A,E,62.94245926601994,-142.997982799548,-111.31352872094482,1
55,Other,D,D,-126.0502233888392,-99.95839054886642,58.55632052051585,-142.4686983173164,A,B,-131.49745717883283,E,D,181.9480549221575,-177.9897543724998,8.20123318172203,1
74,Female,E,E,-93.44584730024701,29.9378187326808,110.23741996618163,81.73837572185938,E,E,7.090656771612802,B,B,42.66888969033106,156.59705028192965,-28.71947275210962,1
41,Other,D,E,59.70445586650924,49.137842737144965,-111.67825946276224,65.2999035350333,D,B,-22.44794936847459,D,A,-60.79802048413085,-132.5500102965954,123.05047217869965,0
41,Female,D,B,8.796757444095412,-38.679170957261086,-6.172881862636282,105.82624780780651,B,B,-212.31075173191022,B,E,32.66917002833317,-25.617242378135245,107.74103116124276,1
48,Female,E,B,96.97745121412194,65.81962373979206,-139.35710495196696,8.303055664552382,B,B,28.679555541557527,B,D,81.17999783192889,141.18880611148546,224.45554153202391,0
29,Female,D,E,41.491450254032884,82.07298979473117,-16.70534685245615,171.44525337493042,A,E,44.5798147536028,B,E,-29.31117761877493,272.0659529502826,-119.14674421861291,0
41,Non-binary,B,C,-67.69317062081464,8.718731066544551,73.10905494422573,-91.36077535436617,D,A,-117.07615255095104,E,E,103.84403035039587,25.544500242429603,-90.22351569242447,0
66,Male,C,A,108.31054094882566,-89.89883318428159,-40.27167861624422,13.067426628516,D,C,-53.38035849397637,C,E,-59.69725549727979,-57.95387407806311,64.72196593204512,1
56,Other,C,A,169.2991709686356,113.841266481206,107.89286782025358,-106.22760303562411,B,A,101.83635830794817,D,E,103.99223471541752,-111.86570269499335,13.3748846087904,1
72,Non-binary,C,E,-101.22247599165168,-80.1745457968647,-74.94463972066751,54.94783139343823,A,E,27.215750823151623,C,E,-22.821206709038076,41.45469268292909,104.25259897562566,0
59,Non-binary,B,B,73.12972842403495,-59.20303928539256,-26.685566105179714,-42.15747404272692,D,C,-26.19786932670086,C,D,-129.5481636192797,-11.553458776767796,-113.59092456454871,1
41,Other,E,C,165.61871265027574,6.791709563360494,-12.157019554603078,-78.9451844944098,A,E,-74.49368881183848,B,E,-19.186461614098437,72.67850796076696,-257.0177858112708,1
65,F,E,B,193.5515075634767,160.09345104493948,-96.39698831361747,24.61407968737108,E,D,95.1054534720138,B,D,-50.39730171087289,43.77421381730501,72.64942116402734,0
33,Non-binary,B,E,-152.81379142498628,-94.92938391779046,-111.90429689831028,-22.760928343422755,A,E,-74.13560799179247,E,B,74.60025517091835,-117.79630094830189,-44.02432593386288,0
22,Other,A,C,-25.59139277095123,56.102448997856534,12.145467815722375,64.44346510103517,B,C,-45.379807447974976,D,E,0.21343947019016687,83.00290810887944,-162.1185814481557,1
46,Other,E,D,-107.93493793915185,-60.0696948479184,131.31656133086673,52.66391653862226,E,D,48.90374157036326,A,E,47.29327343248013,5.1206361508341205,-77.83549133159595,0
71,Other,C,A,-22.23859357624577,-18.50839260312724,82.38706645395355,-50.235196319771546,D,C,-98.59458116929257,A,D,96.82315594858684,-98.38409820034104,-19.277318144386125,0
66,Female,D,B,-139.35365992171307,102.2688173239723,-106.23562067561221,98.30467742041678,C,D,-5.28742415769057,C,C,-145.1955030244167,82.01407867177902,-62.49541761581838,0
33,M,D,D,90.7323516696114,-89.96339571225732,45.69345777883938,-165.4218378771987,A,D,-109.53908825979204,D,C,176.6130442599454,-223.84873180461636,-122.42920233367198,1
43,Male,C,B,-64.39064710769092,2.3902273150925604,-59.981958424602965,58.07915216781201,C,D,79.15425182905761,E,A,-65.3838209016581,32.334023529386776,-133.3810894209865,1
78,Male,D,E,-89.61998046881416,56.592911804485524,-84.19335572595055,159.8380590736334,E,C,-82.32615628385857,B,C,-137.5692893807148,-65.29759226499614,81.22698049798997,1
18,Male,D,C,34.527841727059375,30.899679181051436,76.21536443852956,251.3528693772941,A,C,63.33196356474986,D,C,37.86313462316136,-50.889920096345605,-20.440830004131985,1
72,Female,A,C,134.44236468537167,-25.019096879238166,-182.0678653700474,40.980499426116104,B,E,17.92785154692617,C,B,145.51560843585625,-150.91674995927013,-102.58215891918059,0
19,Female,B,E,-43.65395726347832,-58.2371861367241,64.5080253891858,-69.05352457475227,C,E,167.59075805402526,E,D,-170.1475543720594,197.19947421547363,36.978880562217704,1
60,Male,E,D,86.3617039636821,70.05909595398876,-59.72141477835593,82.20017447722088,B,A,22.277556659158037,D,C,-39.50583750944004,-41.77943053597341,132.87064896689515,1
62,Male,B,E,-14.997625889894934,-73.7542443509636,46.980263838893336,40.49398522774413,A,B,-31.70111895123667,C,E,-108.74764843049915,24.86870737493822,-18.85446573646751,1
54,Non-binary,E,C,-92.1983944736282,-68.95361232854398,-101.90802925929361,25.25794397977641,E,A,-11.946338716175017,A,D,27.560873655691736,-102.4409877367895,9.097899437102956,1
52,Male,B,A,63.85207677223047,11.56774594985385,81.14659348850836,108.20594629638767,A,A,127.83725037882527,E,A,100.28295486554467,-128.07744949029382,-47.796952360401605,0
60,Non-binary,A,A,-57.37754530680679,-16.591716852225975,13.542311311607728,-45.227683482733106,A,D,125.02077990172404,C,A,-143.93825693696542,-7.094669914413472,-30.564492760677886,0
70,M,B,C,22.674087022426708,120.3749813015448,-155.20811323058987,-26.846079664831603,B,D,202.52119845490196,C,B,-74.81342068066444,-138.12329518787487,47.131932996208484,1
33,M,D,D,185.77383340708315,-81.96500605552892,43.47455742413635,-187.0501007140157,C,B,41.30534499988622,B,B,92.65365686836059,83.20776543775284,-44.03932093293419,0
21,Other,E,B,38.65332409723512,-106.48557106672149,56.786332642400616,226.4967142569175,D,D,91.57185083518469,E,A,-173.10763068053814,-63.26154177844378,-157.82460174593328,1
42,Female,D,D,104.95639834404558,4.426196689531628,22.171986166958398,-150.1016060425782,C,B,-97.023068253229,A,B,-88.31995420553157,-45.72368771442876,-49.77145676169284,1
22,F,E,B,134.68905359505928,-131.25479561649482,-105.98911389294958,68.37334205085784,E,B,0.9723206091095038,B,C,120.7759495592559,8.51091103273167,-83.91289835652546,1
22,Non-binary,C,A,5.479612776259486,-215.62996396615236,66.85967728988741,-0.4524867418994354,E,A,98.82093774993636,A,D,110.022470008667,-127.39139005120586,-24.71939813237752,1
41,F,D,B,3.9816611142698672,1.2719730144162644,90.43358179722651,162.20840694093533,E,E,62.47494777130163,A,A,-17.790167022698387,110.76249568619096,-5.6653770391688,0
35,F,E,B,165.84112463246421,-165.45656643107495,47.989105951914375,2.352239510719787,C,E,-101.41634581974957,D,C,-20.491293302584417,-49.86318759846037,-116.96792242390815,0
57,M,D,B,6.1437542177364435,-3.327132745216349,12.487913242627272,15.065463495585115,B,B,62.39826219761918,A,C,231.6594250035212,103.05539321940623,-220.06030009084859,0
54,M,A,B,-13.237778317525347,57.18734934284724,12.120275950466802,43.53124858096275,A,B,163.27458130745651,B,C,-11.455071332071038,-120.18445385864621,-30.144775073306402,0
27,F,E,E,-21.244713197540943,33.11950471604105,-29.097487366474727,-124.29038150542809,A,D,21.34271846393669,D,B,21.08618408265873,106.68044601262565,-257.7707663768235,0
55,Other,A,D,105.81729710657164,49.81870339740772,-60.80020765436923,31.45767133363192,A,E,-29.8819082223872,C,E,-117.78036594625878,-75.25421348384944,-69.32509878800104,0
69,F,E,A,-1.9467558391182078,-149.31352352041858,-0.24511781936130667,43.00638147981613,D,A,80.12521337789914,B,C,-13.7914828289731,-21.51362077666387,142.36673595835293,1
18,Non-binary,D,A,-16.46637850602471,1.261805885552185,28.877704254185875,210.27226395522516,E,A,35.59587670820933,B,C,-21.40965909644351,-147.54697845790844,27.3108897750231,0
19,Female,A,B,3.6606956223915375,160.71965000311005,-72.14975543921098,-58.62002305935923,D,A,-36.68421603859004,C,E,10.551322252540844,-131.85953563537694,71.79599423539473,1
37,Female,B,C,29.318146780145742,-71.56523027576833,6.052954207482125,176.9279828992658,D,C,-35.75975598267928,A,A,-49.638075212010975,-3.9995727758181854,-50.981384765396065,0
24,Female,A,A,96.68829701387203,135.00207385427052,-42.79870821338563,199.75463832333617,A,E,-57.348256862095084,A,B,11.138020707675565,-20.46573076873457,105.9110629169385,0
24,F,D,D,76.79533896666797,-159.08047364080426,15.037437305754173,-63.23884674679029,D,B,27.320589569397097,C,A,-15.415489047248812,-120.85692912019933,-80.80699884263502,0
39,Non-binary,D,A,22.43464802087745,-106.03629881680044,-15.3313689250177,-79.7370401850091,B,C,-25.381408856739203,B,C,86.74066479425558,59.19354639467463,177.7129017553894,1
43,Female,A,B,58.37653340775042,94.48456753732236,-314.0270202008263,-59.81350841827921,D,B,147.90364117222168,E,D,-127.82190039018766,-209.5945457100127,-34.242251117266505,1
56,Male,B,D,99.54984447264464,-31.28210586255526,-49.060012523039774,97.17931028015762,E,D,-58.410563397105676,C,D,-5.804946246624534,8.784704593313188,-112.19878721594753,1
32,Female,C,C,49.13764341201189,13.637441209377569,-6.019161584289668,-71.08130464376711,C,C,79.10322251580185,C,B,-102.68566691294316,-109.99992229981619,-45.09402729660519,1
72,Non-binary,E,C,186.31688705696888,-94.67580644551575,164.50717495693473,-83.95511564347264,A,B,-25.908797449570898,A,A,-72.91407957061494,-50.570405464190586,177.25604614697468,0
34,Non-binary,B,B,14.346552786803239,-71.82978898679077,-51.80140679323231,2.2277966744503845,E,E,70.24081875507994,A,B,93.12299407015908,187.73784941611942,-53.85830754756559,0
75,Other,E,C,-70.39938606599661,-113.79148564124107,-139.62843203720615,88.34501191677957,E,C,73.66864284171456,B,E,73.22466230204189,133.07114267511878,-89.63283830681368,0
46,Male,B,E,20.454412717576268,-128.4362783064799,-69.66163509374798,-111.29692510317513,B,B,-58.85471648069167,E,C,26.716334927361636,-138.38651962984798,14.2026046635319,1
48,Male,B,E,2.016621908117024,80.86725501090991,157.69677432386396,-3.981295060419371,A,D,49.587774879439095,D,D,-0.5845590630381754,-11.953485080036804,24.4648635338672,1
43,Male,D,B,16.892791725862672,-49.09310729130244,-114.51194066760183,-66.74773932964206,A,D,136.06476091934593,E,C,75.33725672460734,-65.8582393323947,-89.87253413620913,1
73,Female,A,C,97.13553200062613,-65.87291812581539,-16.95295748353604,9.60993774991262,E,E,0.6561676304545423,B,B,-42.92071746784524,134.35998223612734,-67.1418888230862,1
46,Other,E,E,-27.93868867391479,34.024250417444755,126.53011656891422,199.7054475005236,E,C,28.82042104882633,C,B,25.15145318687932,10.30638185296293,-245.50634218153732,0
46,F,C,B,41.36780662906014,-43.53194778218094,-109.0652716345866,11.930997011231973,A,C,-69.97505295944416,B,E,44.408902066009205,79.41542052412683,189.64667613545282,1
53,F,A,C,1.6905897858251675,2.693215426360019,-133.12928736812256,103.19999133389435,D,B,-20.01071212185021,C,A,-22.13216264178498,-35.77301104202839,-163.76328903598295,1
34,F,E,E,51.466494940121834,163.66688531867325,-37.88545803995604,-48.32731582641323,A,D,152.33196762272794,B,C,-161.58528388564784,65.78101956454098,161.15144902128705,0
75,M,B,E,215.03046675112577,21.6277522036211,17.747935392598464,258.4915176873467,B,A,-104.70444495931869,A,E,-80.543871071192,-84.10396815085994,4.933907241187488,0
64,Other,D,A,-159.92678774274341,194.44637606642524,-0.13088661385706077,-64.14887608267816,E,A,-21.091960047135068,E,E,78.55836691917689,-101.20127717124446,100.43031872932167,1
57,F,B,A,-16.364111180043057,39.383820510624076,-7.482409516177753,125.06359784544665,E,B,97.77017191340549,D,A,-116.09323931395181,-55.646334752992246,-15.668733288785372,0
53,M,A,A,63.97259765314851,236.13195339005313,172.03229758868267,196.88512921304294,E,D,79.87658999949325,C,D,-180.4359292812368,83.29737952859078,25.22389851876556,0
76,M,C,E,-27.072356839376305,4.884849807931105,82.9545432136875,133.1659370598957,C,C,-35.270238906222566,D,C,11.645020580594057,-84.71968814460125,-131.2272989068401,0
62,F,E,D,103.37644363473137,88.54525884514432,-65.11615696005363,4.133034385178921,D,E,-68.96467227485806,C,C,-13.110236657738843,-193.49122204502,230.83780754049542,1
73,Other,B,E,101.2586783596138,33.22227663693042,43.05995540187485,-70.33098736340449,E,E,-74.18266213982537,D,C,69.0404723697416,85.30548384687799,69.29267088146489,1
27,Female,A,E,-7.558255621820374,-109.34117878494362,155.07871361741573,145.6966612624119,B,C,-159.3146851505149,D,B,-113.30122759632799,-57.082208199031015,0.4062259070045838,1
60,F,D,E,-5.247763861716832,-48.10911248132397,84.60510702741034,-2.7205761407859423,B,D,4.776325455885614,E,B,167.95293498281637,-7.381768446132021,-155.52007395493894,0
50,F,D,A,-39.975155990916164,66.873839657378,-35.64953317215277,-5.118686286025489,B,B,-26.94829146991345,E,C,45.55027745711157,-8.296511684627637,92.98104314531503,1
49,M,B,B,20.2506974040026,89.8210692324265,161.88868010874927,100.82509695389493,A,B,-176.7822429080185,A,A,-174.1151975552858,57.40544556253799,-16.909285107441864,0
50,Male,D,C,-59.17960726345147,-17.737485993854328,27.002456262398518,59.72180237257578,A,C,-66.70540995497866,E,C,80.7577152183696,-39.03154529248216,-25.49498059101747,0
57,Male,B,E,-70.587823824833,-16.43369553121376,84.5092007307876,-129.58400175943552,A,D,240.13891434845428,A,A,93.46073342284006,96.62867537579685,-3.532033929846416,1
77,Non-binary,C,E,67.88342250190578,38.8665751086112,14.889004811502089,113.69619012506782,A,C,-28.900992945470815,A,E,-37.98857655722237,66.81702738947529,114.203806217232,0
39,Male,A,D,-46.76727184994075,47.411103476533064,-152.58810361463657,89.65531865371723,D,A,-33.53600434956975,E,C,-166.6279082319956,18.096891613502518,65.21906371015889,1
41,F,B,C,-105.74892875523719,-6.412468102339018,14.552768764953653,-13.821623618163386,A,D,-63.71988546012525,B,C,66.39029928263817,-52.298355503613216,-33.74583399412644,0
48,Non-binary,A,A,-86.07300657944681,-267.9604931339129,63.47360436558552,-68.51616214785568,D,B,-74.46322918869402,B,A,148.70705954483017,140.99924887947623,-113.86666266335668,0
66,Non-binary,E,B,123.42959195324654,-125.4278212297323,109.02187676927208,146.4225247048455,B,A,-28.907228546071444,D,B,104.14557626224249,4.03763840139436,113.15686606604791,0
63,Other,E,D,269.3096512543018,-145.63719937860455,45.77002154801637,-6.288325459886431,E,B,-185.16470130609295,E,B,120.50769798331203,-154.12255088894707,-33.2178434621104,1
40,Non-binary,E,C,-168.65839319896742,199.99058764763703,-13.742398621594361,-42.17947955362967,C,A,-180.5369506527004,B,C,-134.2744694605367,-22.672156070260428,109.43056796874922,0
44,Non-binary,A,A,-61.783582504673284,1.0328577824957514,-177.09107369340904,-156.30480938480218,D,D,-116.81374061789467,A,E,-114.85275608597863,2.915080332911803,-80.06429767990343,1
76,F,A,C,-3.812456761150839,-116.08804157369109,66.59292562712639,91.974529394451,D,B,-101.62831295749083,A,D,-100.36267334580474,-156.3506300032983,-20.799549289836087,1
55,Non-binary,E,B,34.472253193082146,14.813244085989302,-171.95565808016178,12.345337080787655,E,D,4.2742063611817285,A,C,-104.57112620542699,-84.13260257392953,-23.58407007453749,1
33,F,D,C,-8.194260130076994,-97.17470728508572,120.10340960912922,-56.44336891562358,D,C,45.280927487458285,D,A,-19.445131128908965,-167.5460400308402,-30.38363088911779,0
58,Male,B,D,-32.1000047501277,41.4165715981739,45.53093460575718,-114.7377194778509,C,C,-20.066022215539434,B,A,41.397055166314104,6.195949777477405,41.381642061107705,0
26,F,C,C,62.717332051560746,-144.31662683055623,-43.77697833767083,177.79894873717143,B,A,17.71325573033511,C,C,-39.89903438956514,163.45327124525707,120.3896847368559,1
57,Non-binary,A,A,-189.02692022450037,-378.2544670296296,-13.159083293970516,-141.01319747904594,C,D,-103.26878473869297,E,C,-127.11948943890093,82.54022036839793,53.52351320573372,0
52,Female,E,A,-14.84781071803539,-179.63563477049232,-267.99039578560166,6.040943444323076,D,D,-39.57771686934009,B,C,18.20520889780058,8.251453846936283,20.33577339510634,1
54,Male,C,A,-219.53865949875305,56.01230066245464,-82.8877257041784,-130.03874522269982,C,D,25.149041129687454,C,B,7.373331252689688,-6.4862213639811985,66.77049057313305,1
41,Non-binary,C,B,8.293472241658664,-56.39550992835917,12.092012008832874,24.284298796983073,D,E,6.878483090504384,E,B,-52.21251328364745,-78.38933176504507,-121.23245702430219,0
35,Non-binary,E,C,-70.84153041823204,-105.9048329762243,0.18928801123036768,-145.0443326925418,D,A,-66.2033935587931,B,C,154.80943229327505,-125.65783441850797,-16.229999896630947,0
74,Female,A,A,-118.25448819903424,-1.9983010507367913,-11.574351018414959,-109.49422248426369,A,A,-75.97304222076114,B,A,7.30187203647742,33.20078878713691,-21.334956204781193,0
75,M,E,B,-7.379763514171787,-160.39875354696332,-42.7483859277545,-67.90373077706157,E,E,46.53529812076881,A,B,-47.359722566500345,33.02838661818373,46.157744858934976,1
55,Other,B,E,-37.91992254121386,-3.1820802746655703,-3.4863934534694447,-6.345352038190589,B,A,-47.884471488408344,D,E,-8.002026788343105,-54.064710064392564,-9.00533276049623,1
51,M,C,B,-113.75931037414477,-130.79050215017813,-9.623356830376704,18.665287288511276,B,A,60.105078582859065,C,A,203.98436906912542,-119.66176543840324,-94.87055674066845,0
51,Female,D,E,-34.10270235147988,97.87685667901161,-2.1538649428223766,80.56188680710818,A,B,-98.0333915380946,C,B,-78.83147461307102,-6.918253362346387,62.13325561086184,1
43,Male,A,D,128.92786907802588,36.798001046656694,109.53334880772869,308.40407413893206,B,A,49.740840420401994,D,C,46.34915742532584,-0.9561788604360922,-37.34135030392297,0
40,Male,D,A,12.049256569404609,-46.93627798193659,-153.56659968971758,-64.3608219720155,B,E,-18.602389986693357,C,D,25.991076781819878,129.51956425826003,-59.3691657987355,0
35,Other,E,A,-24.72788261983849,-51.20282564384109,42.349135543611226,-122.28737565279847,B,C,79.07170317228203,C,A,144.24727946034355,109.61707553024142,-40.71811693489822,0
58,Male,A,C,36.14920826108425,-55.041082770838386,-4.68185231588501,-114.42302226305283,E,D,130.97465780466766,D,E,-31.81608491360748,-67.528924110116,-58.253987594594605,0
24,Female,C,B,42.83151261454014,88.84821758822477,-10.700714106761446,-26.61639098680883,C,B,-111.72959588780526,C,D,-210.61021198691722,-116.09134773502157,-64.5157105412216,0
67,Other,A,D,-127.26630405198362,-96.41893099380347,-142.57263923097028,28.448919551316916,C,C,17.48686351941649,A,D,34.44592682356459,166.8524382028132,-50.34544966367845,1
79,Non-binary,B,B,-13.315762832961983,-79.68008594884502,-111.97253106188212,-39.877758792756914,C,E,32.001275278122144,E,B,48.24277813444582,-144.23244393428212,-108.69076910762419,1
61,Male,C,E,106.31703913675061,145.05412412628561,28.411458959356032,-29.36635108298422,C,B,110.82672670166558,E,D,26.519298407288677,86.2952648110617,-23.711748821938663,1
72,Other,A,D,-17.441491705345737,135.73546443912767,104.15462716179285,112.55188229826886,C,E,34.43042078750667,D,D,-8.579142932433859,43.7965402458218,-12.004152737693515,1
55,M,D,C,65.18026327969021,-76.73950329517793,87.57633719236239,195.45859880683383,E,E,16.30871688960143,E,E,11.55015549066139,37.2570379876668,-79.7008699627388,1
67,F,A,C,-23.326450510944127,-15.015705941743438,54.830061445575026,-51.54866661849324,D,E,48.359984172743175,E,D,-0.9160272431220594,114.00359417999799,97.48017408541557,1
69,M,C,A,82.76171588030239,-2.790434395960851,-68.79856569192789,14.50294131405454,B,D,13.221817426190505,B,E,-103.78008460106456,-116.72335355787445,-30.611475598925992,0
53,M,D,B,-16.731029030693417,26.203342530623413,-144.5423770320648,117.72640939139059,C,A,-40.125419585485425,D,D,-48.5213731451717,3.2084991058021255,-3.578887163680961,0
51,Male,E,A,-107.54208836413743,-118.42573937651284,-33.956720654770706,-109.85733791394875,A,A,22.938023041175377,A,C,80.69393219712939,-60.59159691875684,-34.14432656392107,0
52,M,C,A,3.9113012519353507,-18.954529728874824,41.525506036390034,-11.100690675361612,C,E,-60.195728137479676,E,D,-134.5986873308705,-6.812111055292623,104.06628482325115,1
74,Other,B,D,137.08973368263577,-85.62098055664103,79.49193886823134,43.52422113855892,B,B,138.60715270689755,B,D,39.057795924842274,-51.38852677233694,97.4399881568775,0
31,F,D,D,-50.15473833159496,-14.734297190754392,-44.2473283311279,-22.187148280957892,D,C,147.987151540507,C,B,39.66066633025137,46.7710948269673,128.8135293883171,0
28,Non-binary,D,E,106.60227595001537,55.16648697285154,-137.4421803043818,79.06092520442289,B,B,73.42278051088361,E,E,-114.93084020461653,-141.025911197029,-56.17927118400402,1
28,Female,B,B,-0.41034289958792586,120.12163416141199,116.69960621692664,195.0489426793612,D,C,-176.15169758067913,A,B,-182.53504107284184,128.81487550961407,-71.87010180272215,1
30,Other,A,E,90.28384515681603,49.069447020037785,-83.09052436143523,188.77437355390546,D,A,-9.916624812804683,E,C,-81.5080683754237,150.84525873869728,30.797068108020266,1
58,Female,E,D,35.50688185219999,1.849206670963583,95.11243979927151,83.17078324210652,C,E,-76.91765643222325,B,D,112.39803697911228,-20.478843517347695,-59.9624490465266,0
23,M,A,B,-84.54518893481531,-21.952695101110148,-60.3947249769193,14.10352773974281,E,E,-25.021887014933252,B,D,140.10618051231947,-65.07586675964522,108.09316238939846,0
58,Non-binary,C,D,-151.79672218253134,-111.45986973566437,-95.26414225979624,88.14622743806231,C,D,207.28954614269358,A,E,73.707010173104,-27.703480772497663,35.467192794852004,1
34,F,C,E,-29.757762699407653,-101.48180357470076,-92.26008501696859,-208.4488578303569,C,C,69.23449019862421,A,D,-13.94455812401503,64.11056903322797,121.61795763313468,1
72,Male,D,D,68.65833503391809,-170.5943696767799,19.99317373978619,211.9384881497678,E,B,78.2643754687526,E,C,36.484531086819736,-177.42155146476895,125.49680179103224,1
45,Male,C,C,37.22663492731046,30.616455429050948,-7.590608397390812,-186.77752555285616,C,E,89.13898482873985,A,D,-159.30073271576885,-36.042906812138796,52.09197589815563,0
30,Male,C,B,-65.07668101280183,13.03628127352755,-6.4803630679552455,72.31153374080496,B,A,-71.44139231126293,C,C,204.4007252296294,-134.4672548225552,-59.339746916180935,0
