birth_year,race,Disability,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
39,White,Yes,Married,A,D,-98.29285912470246,E,C,14.452990005537131,C,-25.668836134776722,-34.96013613093867,E,A,D,-26.06549918030755,-105.39841442280668,-106.34247259588012,C,-139.06117969870462,B,A,0
39,African American,No,Married,A,A,15.469834830934449,C,A,-127.1383583240356,B,-64.33443901345824,56.709209944393365,A,B,E,-15.89588890348087,-109.01275159873103,32.84244689585917,B,-62.96976635571016,C,D,1
21,Other,Both,Single,D,B,88.97243190178594,C,A,-133.45183880667514,E,-25.55592289709057,106.0254740504883,D,A,E,-146.53737366525124,40.07004692628681,34.37513934697985,E,-72.801906692457,D,B,0
49,White,Physical,Widowed,B,E,-124.40507008677938,E,E,291.01217061154233,E,1.6765629764228966,127.64912604008825,D,B,E,56.55453309035887,7.833687319454395,-98.32889329731292,A,74.03650240384174,D,D,1
59,Hispanic,Both,Married,C,D,-24.751700391148496,C,E,-85.78109812147132,C,95.93743234106002,63.81797927092631,E,A,E,-70.966936312972,128.271579938063,84.03142792144462,D,67.3354297306902,E,D,0
70,Hispanic,None,Married,A,B,52.72762473965228,A,D,-117.69170715374398,D,62.43029671430798,-106.26066927186923,D,A,A,51.584350277523015,-132.03085881005939,28.554432002394805,B,29.141138709738573,A,C,1
72,African American,Yes,Divorced,A,B,-12.126300627350377,B,A,56.41873401625015,C,108.16058672182042,54.540837475082796,D,E,D,-103.56139433346175,-88.3166563149467,-6.696411962675415,E,53.12191086875545,A,E,1
23,African American,No,Divorced,C,E,127.78819605931398,E,B,45.298064576216404,E,161.4449395094044,125.37334248717225,E,D,D,44.3459631313072,-82.06833267959281,19.135754656616495,B,-44.49699440218574,A,E,0
25,Black,Yes,Married,E,A,-150.1172206354076,E,E,-85.91178196306747,E,-13.036893060156812,-3.2436008536999994,C,B,D,-213.34422667850097,-208.59023138584791,-69.48689244409884,A,95.91530574013221,C,E,0
79,Other,Mental,Single,A,A,-8.950154632399492,E,A,47.33412186578156,E,49.556974225810166,-37.08279318235503,D,A,E,27.95956142419144,11.926957738236364,-17.066629284393898,E,-47.60864889878899,B,A,0
70,Hispanic,No,Divorced,A,A,-180.30496242329875,D,A,77.47265522598924,A,9.652571768542781,-35.97734616132791,A,E,B,131.0597722217106,-34.3405414751175,-55.70778449916626,A,54.84143061929332,C,B,1
33,Other,No,Widowed,A,A,-73.71571839864713,A,D,-82.54536377202754,D,-41.660696567197164,-85.47839823198939,E,D,D,51.60771743723155,55.567461270972714,158.4399719747022,A,74.36149521711762,B,A,1
40,Black,No,Single,E,A,101.6947796318126,E,A,-4.521663090927638,C,63.2757085299709,35.09037247994776,C,B,A,-75.92233622630499,7.863515593461365,-16.31964388782608,D,-202.0451760317525,A,B,0
52,African American,Physical,Single,C,E,157.28742626271205,B,D,-97.60384515209218,C,-157.2602392502857,-49.60984540479531,C,B,E,49.957490398622944,-153.4894733523197,227.43822890737923,C,9.450088120638666,E,D,0
42,African American,Mental,Single,C,C,-60.05062888024375,E,E,144.81625179788944,D,-10.259043774158501,-45.07709747111305,E,E,A,54.8704546273143,124.78313159350725,5.546530712454125,C,46.64122029605036,C,A,1
51,White,Physical,Single,A,B,-4.652292896087763,E,E,-79.63290639582348,B,-95.75191222858457,155.3758744122733,D,E,E,-15.39899788370458,-42.35294428381711,90.19382875896186,D,-23.17883614491901,C,B,0
19,White,No,Widowed,D,E,-75.58651761759917,C,B,-43.827753915179976,A,-12.170160831665195,82.58971020394074,C,C,E,-141.20774782072272,268.7483814269119,-17.739303407086453,A,113.67620331651678,A,E,0
25,Asian,No,Widowed,E,B,167.83939666519402,A,A,65.60950119308808,E,-44.7610361525381,-130.79149560727956,B,B,C,91.7243729796003,152.38640833654728,-252.6677308660259,E,100.20880957436127,B,E,1
45,Other,Both,Widowed,D,E,-65.46813565858622,D,A,6.788576772761519,B,-159.19651658140134,-166.06016160406008,E,A,B,-69.57774381422131,29.43895419838441,-206.6033280652738,E,21.52632703779457,A,A,1
53,Other,No,Single,A,D,111.46895783134998,B,B,-38.676854334831475,E,-92.95663142318668,-172.51003791466835,B,A,A,-44.29721640192806,78.38866251770804,-46.193713709357255,E,289.4085867184231,A,A,1
74,White,Yes,Married,B,B,-149.52462591038685,E,A,-127.38980498448646,D,58.88603846522271,55.963642426563744,D,C,C,-93.9205725662396,114.2432251996873,74.39360039806569,B,2.282282791100125,D,B,0
19,White,None,Single,A,B,-72.6021611662745,D,C,39.499433426437996,D,-7.638425792098329,123.43000966926945,E,A,B,-48.29244187406492,134.34942144256965,110.49560212556744,C,42.34922095199232,E,A,0
28,Other,No,Widowed,E,E,-72.51825524841607,E,B,-106.75947975052074,A,3.6288856286868927,-10.80339973563408,B,D,B,-45.7457794873038,145.95562071993038,43.09407176226323,D,144.79919093233687,A,B,1
30,Other,No,Widowed,A,C,-0.6215812008439044,C,A,-7.109139704761562,E,-176.83988862423814,11.214614672876749,D,C,B,249.95135266828044,-93.88507293209332,-32.48431242779371,B,-19.701406718482595,C,C,0
48,Hispanic,Yes,Widowed,A,D,-97.76434142457178,B,C,44.06140345188737,A,-64.3607037045079,127.13811901751693,B,A,E,-88.12530950202398,27.083707678507814,57.47431788208208,E,-32.165710014962826,D,A,1
58,Asian,Mental,Single,C,A,21.47741934748606,B,C,-14.03439260818595,B,-205.85284927834783,102.53966609297545,B,E,D,54.23933404957185,33.37071354769267,-94.2074337208367,E,67.1402728223289,B,E,0
66,Black,Mental,Married,E,D,113.44282141025008,D,C,54.33595386822283,A,16.710614082185877,185.2292930380196,D,E,B,-67.22026347626647,45.83229929223352,-5.25114837723724,B,146.3914107154365,C,E,1
53,White,No,Single,C,E,74.18588071221876,C,B,-73.21623971419284,B,-21.62721124531297,102.02619687047829,C,E,C,161.4484169399771,-27.40464318258772,-107.69118006014,C,-42.513706744215845,D,C,0
56,Asian,Both,Single,C,E,38.761090430686515,C,A,21.390722459794222,D,100.82504633192274,-54.15821717096891,E,D,A,-56.771697230309655,16.201846435375845,160.33028644514258,A,21.45275968284262,C,B,0
27,Other,No,Single,C,B,82.18530130290421,C,D,28.414742387738045,E,39.99334599534613,-21.267665624635637,E,E,C,-190.8732111655459,33.0757386808155,260.2184962240856,C,-92.20016069923457,A,E,0
71,White,Physical,Single,C,E,-29.666060762652585,B,C,5.08732291000337,B,-26.125595534741784,-175.42105170340142,C,B,C,23.605207418208394,-132.7253587676427,155.43921918148587,E,-59.787573716681194,D,B,0
59,African American,Yes,Married,E,B,-121.55848876024002,E,E,-73.46157792433394,C,194.45785213553376,-313.37707915354474,D,E,B,-57.391723184966224,-91.59352503406531,-75.15354083467663,A,101.62979875021394,D,D,0
54,Other,Yes,Widowed,B,E,50.55669822769177,B,E,146.5965596610476,C,-62.46538750342201,101.39159582175463,A,B,C,116.52473754928414,-133.75630812758607,-56.96208302175966,D,86.47027502288476,D,C,1
77,White,Both,Single,A,A,55.79460412314492,B,E,152.03013962053367,E,-201.39026887709517,-71.26534092581122,C,A,A,291.6739348761046,71.46314383467941,-143.0877910898443,B,-3.1096731878957393,D,B,0
64,Hispanic,None,Widowed,B,E,-73.88895650074649,D,E,14.534118160436396,B,-12.787098620303214,86.4045793900932,A,A,D,98.65569973615165,-134.68623945161175,105.073361049173,C,31.572451375977284,D,C,0
79,Other,Yes,Single,C,B,101.26399114722358,E,B,36.88457245223455,E,-34.42225327116191,103.65275533078844,A,E,D,-11.55800781601351,115.86633028012743,-119.15849641552367,E,-123.46374665397481,D,A,1
52,African American,Yes,Widowed,B,B,113.81043783863592,B,D,33.27362901865081,C,-23.114544281516615,-147.98293252946823,D,E,A,-55.56177363802423,-146.75638204871368,-7.61006286783144,E,-43.91080385902944,C,E,1
40,African American,Yes,Divorced,D,C,-79.88657623371172,B,E,123.69922662355259,A,-56.103566965058015,94.50432275492776,D,C,A,-152.87698171137373,-110.94385142422097,92.97608970080037,E,-104.02474768506337,C,E,1
65,Black,Both,Single,D,E,57.963763623454454,C,C,96.95107206731485,D,-4.533273231783394,16.371302026073785,E,E,D,116.95292743502084,61.51682053400298,37.10658732191349,B,-35.8834545676768,B,A,0
32,Hispanic,Yes,Divorced,E,C,-24.116743511484724,E,E,69.80575164508997,B,-95.73369651457753,38.25804186982809,B,B,E,226.60558607860995,35.39799740224674,86.27601101223739,D,-36.587803094406645,B,E,0
25,Hispanic,Both,Widowed,A,E,22.440581131213623,B,A,34.27450170001464,E,138.2798051728137,-150.01103924462885,C,D,B,116.35107506984004,-129.98606022676046,-67.54742267655391,A,-58.5895034788538,C,C,0
47,Other,No,Single,D,D,57.27051077480273,D,A,41.27075901244838,A,49.04257634536412,-128.71826851835948,E,D,E,-40.724001677361294,75.60313691648844,-74.14023370929867,E,-117.72009370417689,C,C,0
39,Other,Physical,Single,E,C,125.17043277423315,E,D,-58.30272586088871,C,130.2474781863389,115.21953001806264,A,A,B,-69.42860427543403,-85.62530206584474,22.214671151150338,E,-74.83391861187918,D,D,0
51,Asian,Mental,Widowed,B,A,126.82880119824907,C,C,213.0560504951862,A,-75.3745038453082,-165.55098877049227,E,E,A,36.553781464907,-75.96167148023308,-85.827977608583,A,15.824445698277753,A,B,1
64,African American,Physical,Married,A,A,-58.09347041225013,C,C,-106.11076852809704,E,-29.749070626665606,49.47481293212281,C,B,B,-124.71042158511105,-100.58715354692802,-77.15628111895889,E,-39.04697244100224,A,A,1
64,White,None,Married,E,B,6.4840777973459565,E,B,55.99529091978332,D,22.001999605504682,-36.01473423671185,E,A,D,-49.19210736084757,-76.07758963507145,-67.89050108122291,A,43.56669551930559,C,E,1
58,Hispanic,Yes,Single,B,D,-31.42650905745813,E,E,-57.13198956275139,B,-63.299548359440486,-9.181429361955265,B,B,E,-32.017473846214344,-28.59981334324476,23.170366863885324,C,-102.55543451631976,B,A,0
76,Hispanic,Mental,Single,C,A,-10.904553206963183,C,E,-181.66603951598825,B,249.27384602444945,38.34785379072706,A,D,D,132.9936053884577,-74.1999221985769,-16.730973114607522,D,-157.00696800762677,D,C,0
21,Other,Yes,Divorced,E,D,-84.25970263163491,C,A,-68.31919136740939,A,-161.7249093251381,221.29431203590264,E,D,B,-66.66611485439074,9.365126905567697,-77.79246415800687,A,64.06213094560957,E,E,1
44,Black,Mental,Married,A,D,-188.75829445261857,B,E,5.854514994281228,A,74.39549112295317,66.48725562997063,B,C,E,23.254610943633068,214.74507355697176,20.4403973883528,B,-3.647884442842887,C,C,1
59,Asian,Both,Married,A,D,15.988766647813204,C,D,0.8186218396354137,C,151.65263173874644,73.71953164469053,A,E,B,-9.220070352699365,132.20623245884244,-152.87450544757064,E,-22.94361453535872,D,D,0
59,Hispanic,No,Married,C,A,58.22191355751576,C,E,-49.07337347325776,C,-14.518098371795396,-123.04863650295465,A,C,B,-8.990769872792606,-49.194105608200985,-7.000695722434728,B,-29.836609360760757,B,E,1
25,White,Yes,Married,C,E,69.89982981701837,D,A,-12.617968280224071,E,-96.38043448300232,36.898031937539855,A,A,D,127.62952975355563,51.90836447189378,121.69272887386684,B,138.3857562169042,C,D,1
75,White,None,Widowed,D,C,0.20081630774330578,D,A,-56.09058808679364,E,-157.98819627382673,-88.57518224736062,A,D,D,-92.61293410166714,41.694990293483016,170.25334261837045,D,63.53451824038005,A,A,1
31,African American,Yes,Married,B,C,-73.45826123801457,E,A,77.84427716726967,E,-182.78544476646724,-33.58269564800992,B,E,B,89.40962226230708,-52.51763237354533,71.67707592064878,D,-286.85807859383533,C,B,0
35,Other,Both,Divorced,C,A,-232.26176989329787,A,D,63.06820744726932,A,-88.04543974891672,-140.67809580180725,A,A,A,74.68003477792735,54.319206413690104,114.02208821212945,C,74.40081095621125,D,E,1
46,Black,None,Divorced,A,C,79.97834378183084,B,E,61.53492080250581,B,39.1411432380224,-59.15105636764621,A,D,D,-133.72370261518637,86.40766856365704,-89.06609548906835,A,47.42690028107268,D,E,0
27,Hispanic,Mental,Single,A,B,30.304703447914715,D,C,-162.61971035602028,A,-5.643067480019942,164.49795481436726,D,C,D,63.07814067764288,-76.53410684046719,27.999856183649353,C,63.12676758503651,E,A,1
41,Hispanic,No,Widowed,C,A,-143.88571804250836,A,C,72.21502862645815,A,-164.94959904665296,8.083043568277272,E,C,A,-145.15012717254808,44.29632694365577,-142.68235096095316,C,-59.85957220711987,D,C,1
61,Black,No,Widowed,A,D,-63.16500233882062,E,B,-43.03524375830017,C,-60.38193072004346,-117.38541158105353,A,E,D,121.5107522120618,-110.45553664945717,-71.42596874988799,B,-1.3013243689196687,D,C,1
71,Asian,Yes,Married,D,D,93.33054507728767,B,A,12.316865194697197,B,-51.695765410990404,104.30336718221925,A,C,E,-21.730059902726893,-162.4817821455321,-125.25840367648038,D,79.05305824485394,B,E,0
57,Hispanic,No,Widowed,A,A,67.28778702834576,B,B,193.88447842186082,D,-171.52222169321152,-73.7535395084138,B,E,C,70.05172502725534,-71.74909585233105,-83.17197601866698,C,18.14943344878266,C,E,1
42,Hispanic,Physical,Single,C,C,160.7646906400729,D,D,-13.730465469161885,D,97.52414528591821,-133.86755458294687,E,B,A,-8.732029438850372,55.21265943517175,-178.24854249414466,C,-90.0419533358221,E,E,1
41,White,None,Divorced,E,B,-37.732472254591656,C,D,-85.45828019548473,D,145.72444672690023,116.58741373774035,B,A,D,27.752761436385164,56.90695385110437,25.297723968944254,B,-111.30571926287351,B,A,1
70,Asian,None,Married,D,B,171.7347907937034,D,C,47.33967318446691,A,-170.34580828004178,-252.28128906641763,D,D,A,-8.979523673964398,142.45200738316467,40.606380784004806,B,47.72037928618741,C,D,0
40,Asian,None,Married,E,B,151.48238521342955,E,A,-48.73176334701716,C,-49.90300479656674,53.82659796317951,B,C,C,121.37570825467957,176.11883244305378,58.641862002223576,C,-103.03941720743566,A,D,0
44,Other,Mental,Widowed,D,B,-92.00436099092528,A,A,-80.77776940657407,A,-49.30857385333671,29.709562778897748,E,D,A,2.923434001309703,-92.93127685092965,-1.8368558073424202,B,-2.447376901776386,A,E,0
66,White,Mental,Divorced,C,D,-105.83430862591425,A,A,150.54095617649355,B,-16.235930231732436,29.712712648889582,D,D,C,111.06870063378673,-131.44295780463747,-129.52617130972897,D,6.149966268680136,E,D,0
36,Asian,Physical,Single,B,A,32.85423418190389,D,C,26.547370629265842,B,103.93524414165864,-162.21571602912255,A,A,C,6.135709367273562,-34.494687246477824,75.17265651994049,B,-61.91634699748756,A,E,1
61,African American,None,Married,C,B,-86.84579814867203,A,C,-4.1165092705496775,B,6.174965735371081,121.83331986957091,A,A,B,-42.051024514069276,-47.3105350755025,-147.80473719161034,C,-114.41239659268909,E,B,0
27,Black,Mental,Single,B,A,-2.970823307193029,C,C,185.75576090462843,C,100.93851327730079,256.87826451263334,E,B,E,41.76471237556019,-96.78945080314257,20.37647064602469,C,67.16572529958457,C,B,1
27,Asian,Physical,Widowed,C,C,-189.83878335359933,A,C,14.675595124064483,A,89.7806615176192,-9.69483724434098,E,D,D,133.6704373392622,96.33779418794191,-125.84823944417968,C,-138.01360004544003,C,C,1
71,Other,Both,Widowed,B,D,4.663730504808977,A,E,192.2489041255596,D,39.056498742436105,-113.66691513237397,A,A,E,5.5848878150937775,-81.41789432190293,39.313312390694904,D,-116.04842997951248,D,E,0
33,African American,None,Widowed,C,B,-121.3536677471485,A,A,100.94074454534265,D,-138.51818293194205,75.65363424397566,C,A,C,-49.47659839340008,211.0743217356176,-29.27804906037594,A,2.1819631957011576,C,C,0
19,African American,Yes,Single,E,D,89.44433716778042,A,E,10.390583287291827,B,15.246124547631403,66.83326618159998,C,D,E,118.0596867255836,144.7572698718599,-161.73042398119938,D,-68.31447969773191,E,A,1
52,Hispanic,None,Married,E,D,74.13743801422447,A,A,47.407119722881525,A,105.67512203977445,39.85717652233149,B,B,C,-39.150551368945145,-81.03591772640067,60.7481668527811,C,-178.08309393078682,A,A,1
58,Hispanic,None,Widowed,D,B,114.63502342389114,D,A,-120.14673415446562,C,-80.37710076816786,-92.45707661535141,C,D,C,-88.07004067672047,-99.27910384986302,57.60822584380424,D,-33.05138406685635,A,E,0
28,Black,Yes,Widowed,A,A,-79.58703033279866,E,A,-41.72328126772251,B,71.96556216734045,-51.411740235261284,A,A,A,-35.36649799484596,46.8038401336755,24.378489299823126,D,6.869793924655236,E,E,1
46,Asian,None,Single,C,C,71.12549473703952,D,D,71.83645734102548,B,293.0783142238656,129.12703938969645,B,D,D,-42.384830528491115,18.037870317179387,-169.59726218160148,D,-39.67756256039941,A,E,0
32,African American,Both,Divorced,D,A,-120.84182146252067,C,A,33.43210788369494,B,-23.775064236850568,156.65584200517222,D,E,B,-5.548343156057138,-155.43239722564317,-67.06612329393093,D,156.1872290835525,D,A,0
77,Hispanic,Both,Widowed,E,D,-16.832774002796683,E,C,-2.9012043556621054,C,57.24297109200043,62.20243853541253,A,D,B,119.65254958645856,55.27746448237193,-92.68976968165096,C,-93.94611229801046,A,A,1
74,Black,Physical,Widowed,C,B,-76.80545289471158,B,C,-99.90932095068203,E,-52.18744571070858,93.85910099283133,B,A,E,-33.2054962333111,48.0278102312188,54.510886274550984,B,-63.818124163062784,C,D,1
60,White,None,Married,B,C,-83.03791559023952,B,B,4.796813669245874,C,93.13668371137345,38.96934191150594,D,E,C,-84.88361019359229,49.5605610649587,-41.29828186652903,D,-3.6345907261220076,C,A,1
49,White,None,Single,D,E,157.82610734954125,E,A,-23.09749831511815,B,-81.55914919717742,14.833242057143686,C,A,C,67.14953078885719,163.52802489224118,-12.196610850448753,E,49.47542269133372,B,A,0
34,Other,Yes,Married,E,B,-103.51463936566572,A,B,82.62978329059636,C,-110.37461744053923,-150.73829180843074,D,B,D,-133.60998193300054,-4.592702018130842,-2.4494376522082644,D,-144.18196039814669,D,D,0
56,Other,Yes,Widowed,A,D,201.1145491219282,D,C,8.097088578669954,D,-44.88842755489666,20.461531048358136,D,C,A,-23.395511029242787,-31.126784655134298,-68.21351485466573,D,58.44056494668818,A,D,1
61,Asian,Both,Widowed,B,A,-36.559295906255606,C,B,40.02920526730698,B,119.06529006642428,52.773554176320346,B,E,C,11.571522411372003,-14.6823215213006,-104.9369327808422,E,248.45903008312064,D,E,1
20,Hispanic,Yes,Widowed,B,A,113.04287096846333,E,B,-59.59059110972158,B,-51.88010966394684,91.01662109417063,C,C,A,94.49048410754783,-159.60903968470285,-25.077453028285984,A,-76.5082115935702,A,B,1
18,Hispanic,Yes,Divorced,C,C,-104.37311102016682,B,D,147.9451584911375,B,149.22600383250025,-64.59648505090372,C,E,B,25.474731433802354,47.657013501502085,-43.98976056634226,A,18.591855048953526,C,B,1
28,Hispanic,None,Single,E,B,257.85190871832935,B,D,-125.25860796894224,C,-12.716674338620015,-12.483406930604202,E,A,A,-176.83391994650938,34.1308948878066,39.788765051805626,A,49.74660150797513,A,A,1
25,Asian,No,Divorced,C,B,208.35627218606442,A,A,63.11630801624748,D,-1.459666520759133,198.46317548834088,E,B,D,-13.370979305247921,43.324027078480704,-43.36814348335465,C,-45.54468609379988,E,C,0
49,Other,None,Divorced,D,A,88.78160645189367,E,C,-240.10003125272962,A,-94.9564201120284,71.76044865222767,C,A,B,-7.145915402011874,-175.87442077617936,32.308264804527624,B,-38.868153237594214,B,E,0
26,Asian,Both,Widowed,B,C,14.747238403373911,B,B,-92.05384936172901,E,-74.91881667500337,12.661864073902073,E,B,D,89.74265368552699,23.866710070722863,-17.71967368234106,A,-58.057705076482456,B,E,1
77,White,Both,Married,E,B,-87.91055697542521,A,D,-54.16751002114732,E,-68.95570564611998,-266.6413066122068,A,E,C,-21.216268337929986,72.14434828994489,-90.68866252520534,D,123.08714021836673,B,E,0
41,Hispanic,No,Married,A,E,172.47316409657975,E,E,44.05982828823692,B,-79.18267090468414,-87.84966815725276,A,D,B,-14.090242208163895,-192.82176501519095,32.570961776822536,E,-20.84592770929106,B,E,0
61,White,None,Married,B,A,18.917612096756738,D,B,153.2923907791877,B,-71.61988021959522,-73.07587127145527,B,A,B,44.73305357668945,194.6045370818742,-67.0608431132865,A,-68.76199134487538,C,D,1
29,Hispanic,None,Divorced,C,D,-127.50844433281631,E,B,-38.08208007790635,B,-19.59133566235231,15.204113446604103,D,A,D,-80.28589754574013,-33.178811547970014,-54.12640420130833,C,-74.43282525649411,C,B,1
53,White,Both,Married,A,B,-114.96718183296181,A,A,-32.95625602392741,E,75.24327794849573,-309.8897938544842,C,D,B,-98.3481025087853,-95.63057537528914,81.44475595910531,B,57.72107306285784,E,C,1
25,White,None,Married,B,C,49.1693988872782,B,C,62.24369638103091,D,87.21066801090589,49.41545739199632,A,B,D,-137.59678371928962,52.5268344816595,64.7951999300105,B,29.875241895868935,B,C,1
79,Hispanic,No,Divorced,E,D,41.555973053464776,D,A,52.91820438530836,C,37.74558863444837,180.0979395148503,C,D,D,149.5414132543749,-37.72226815071618,175.7032210964316,B,21.192520043185134,C,D,1
67,African American,Mental,Married,C,E,-73.0972274198177,D,E,-141.98262674401252,B,-82.20826618408104,31.045035931854244,E,D,A,40.06956627229366,101.11840244039603,-34.63141401708397,E,-24.332611007618276,E,B,0
78,Asian,Mental,Widowed,E,E,138.29430460251834,C,E,8.735856439827112,D,-183.1479235945545,12.182265669121687,C,A,E,23.134059570079646,-47.692697493573185,19.00209153520952,A,-77.9051528129339,D,E,0
75,Other,No,Widowed,A,B,94.08920412896784,C,A,111.50776419759518,D,99.46745419720627,188.4824931831019,A,C,A,-208.76856879430156,-81.18021895827286,200.07419907210215,E,-84.82293042570456,D,A,1
67,White,Physical,Single,C,E,-4.355710988213352,E,C,-129.40249332562038,C,-46.083837481040355,22.278499293733397,E,D,D,-54.46390166797689,8.600279093582333,-61.628751428595194,C,107.86074539778086,D,A,1
56,African American,Physical,Divorced,C,A,129.41936421480412,E,C,30.63415113777488,C,186.10690953713257,-26.877069692198504,B,B,B,-141.61637414293264,37.86488211875707,9.98630448325742,C,-153.06945939543795,E,C,0
29,Asian,Both,Divorced,C,A,-55.184550735197014,C,E,1.643656720183038,D,58.32843882223172,0.7603089223056451,A,B,E,-288.62908825153323,188.68869720379772,45.687747753948024,D,39.907041654916114,C,B,1
48,Black,None,Widowed,B,B,-29.781302773952667,E,A,78.71894036606798,D,-16.304264294489933,-88.03333146474024,B,A,E,-74.45928692498485,-87.91599638467449,-80.72167103403758,E,-105.80884428360477,C,A,0
71,African American,Both,Widowed,D,A,-37.42559456745927,A,B,-10.131034444777008,D,-33.64151184856996,168.96690405565437,E,A,B,75.30376958697347,85.84012855477143,-27.78387991060195,E,-40.48837498480153,D,B,0
57,Black,No,Divorced,A,E,115.95601080031447,E,E,-70.79069778881629,A,-94.57266310703781,59.451293710623375,B,A,B,59.691750008628766,132.4092929691226,-57.59291435951427,A,164.50013461318633,C,B,0
41,Black,Yes,Single,B,C,-134.4448829726649,B,E,-52.04534784457007,E,71.14895360688568,-50.3934277247754,B,C,D,-13.15722329677772,61.66790006233073,53.979188889726395,B,5.195836441742281,B,C,1
51,Other,Mental,Widowed,C,D,80.31604542204848,A,C,-7.7893403926406455,A,71.50443683889154,67.0468775345002,D,C,E,-115.4720872134227,-312.4512249108504,-91.88039554901788,A,-57.52559675089256,E,E,1
42,African American,None,Single,B,D,6.424196906122635,E,E,52.259762103618016,D,97.96527665375065,-1.8773626894985778,B,B,D,-167.67436024949382,104.99600080505651,129.73942615199462,D,-60.11707410058098,C,A,1
33,African American,Both,Divorced,B,B,3.131066897325327,C,A,-36.49250599301076,C,45.984705322445826,81.21442336673782,A,E,D,-62.09889331879096,7.375954744685799,-58.39865028972658,C,175.6723681820374,C,A,1
21,African American,Both,Single,E,E,-47.77333940719763,D,E,-49.44094842722186,E,67.36939000861994,-193.9711676251632,A,A,A,-90.26712211962293,8.223447268721118,84.68307780888951,B,-23.294270879675917,C,A,0
63,Asian,Both,Divorced,B,C,-179.6774572990246,A,E,35.211792974660476,D,-122.91097323488347,179.42393746820883,D,B,C,-97.50806782509912,-34.4083089133739,73.38714493211155,B,87.6129433754943,B,B,0
79,Other,Mental,Single,D,E,67.63883432002713,E,D,-186.0325501058441,C,97.46196129724936,-95.22131850854247,D,B,C,-203.63039919946294,-172.77206441334664,-240.2441622110102,A,91.50799137334045,A,D,0
67,Black,No,Single,C,D,85.75044267638981,C,D,-185.65933322485756,B,117.94722124706645,-32.39525713832263,A,E,B,-103.37137540762676,-109.43188171995453,209.45169421812594,E,97.1839337738432,B,A,1
68,Asian,Physical,Married,D,A,-130.7087304058948,D,E,-96.66932830064277,A,102.63134107133946,-64.13974864987007,C,A,B,24.223915501395428,30.00270748879565,-95.4061406540981,D,28.384463682721524,A,D,1
68,Other,Physical,Widowed,C,B,1.0326586219408749,C,E,-43.61805130151697,B,61.012099948961676,50.36653781385453,B,A,B,-185.88466536966723,6.578177461248215,96.79279932370747,D,-38.745708561694954,A,D,1
60,Other,Yes,Single,A,A,311.7706322214291,D,C,84.02122592088503,B,104.545898018691,-109.76016034676255,D,B,A,172.6304965896714,57.63524798209312,82.57946692658405,A,99.39127794208947,D,C,0
56,White,Both,Married,E,D,-75.97399245014898,B,E,-205.9957110683227,B,23.274864564685803,114.8631300582922,E,A,B,-48.60250566882755,51.55965205888747,-14.898971580557399,B,-45.497737284457905,C,C,1
69,Black,No,Widowed,E,D,28.770918375194338,A,C,9.773166144219175,E,-77.27045335503095,-38.07535130299534,C,C,B,-88.05442010291,-124.69964166806722,100.45804405618728,E,-17.24588625689617,B,A,1
39,African American,No,Widowed,A,E,-37.82668086815152,B,A,5.457268824227181,C,-93.67127276605083,-40.79724095133713,A,C,D,-107.71208164463282,105.77606352501354,37.544035062414075,C,-176.36474133549157,C,A,1
54,Hispanic,Mental,Widowed,C,C,51.61836031930112,C,B,100.19812383930915,B,155.64566999489415,-147.81927709920743,B,C,C,45.83286769791534,-91.31975046885601,-146.5487491049528,E,-192.92152204911673,D,B,0
53,African American,None,Widowed,C,B,-24.518101170470025,B,E,-71.13629819388595,C,30.365626714617612,-151.57297291339512,B,A,C,20.322251508126556,-52.01646769177629,118.08575652228907,B,192.66124940768776,A,C,1
41,African American,No,Single,E,E,-44.39551112416446,C,A,56.94107154657269,D,-46.015788829933676,10.257439928156604,A,E,E,-238.1649988739298,91.67697375339122,15.384125066057171,D,-63.12619667085515,A,A,0
69,Asian,Mental,Single,B,A,-148.6981271152943,B,D,77.76041539141238,A,156.7979028758349,77.56488348881587,E,A,E,81.00042508256968,109.43850467525797,-119.85548056973529,D,-162.3338009114197,E,A,1
26,African American,None,Married,C,E,-62.47511649281496,A,A,-12.453715698426269,E,-85.9426076802722,-31.63855214844914,C,A,E,-14.300459500442999,51.58774543100299,-31.29924062943772,E,-112.80238615566222,D,D,0
67,Black,Yes,Single,E,B,105.15136613951069,E,B,-127.20158947997935,B,-26.926952765166153,-42.45717769964237,C,B,A,32.98412199327536,-149.90957292113475,-38.28360742751923,A,-114.30801927821592,A,C,1
49,Black,None,Single,E,A,-86.24230072454952,D,B,-90.64932094668785,D,-26.346093690586603,-56.76937710498308,A,D,A,-89.02244842280099,132.04075048840284,26.078790781433142,A,-76.75650846467667,D,D,1
62,White,Both,Widowed,A,A,-12.664110181288999,C,B,-65.61913271333331,C,-94.5458736781641,61.35430781448636,B,C,B,-123.90985311093236,45.3462747948205,317.7783226290685,A,97.56720119017011,C,B,0
53,Asian,No,Widowed,B,A,-122.3829270960957,E,A,-115.43641580080222,B,-96.90835754757168,-38.208225779016,A,C,B,-51.42878840928747,95.1206262512837,144.40324818652624,D,-61.900035548627585,A,B,1
