birth_year,country,marital_status,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
19,Other,Widowed,Non-binary,-121.15847262389681,A,-159.3619613497061,-100.49589131071622,-56.98416572355109,20.665071839007947,-89.15096579815159,A,E,144.46247189766302,B,269.4199065650206,A,0
61,Other,Single,Other,-154.1343289699435,D,-2.315976555439889,-65.0669780216889,153.5419068354659,28.316073783686726,118.8190191216927,B,C,124.62410919521696,E,32.52557729173706,E,0
31,China,Divorced,Male,74.47424600107783,D,-77.74658732939739,-50.88357874020173,16.86442236698646,101.00531655816177,14.758291397162903,C,B,23.887320361483074,C,-31.85193005985899,B,0
18,Mexico,Single,Non-binary,147.28985467180843,A,-8.849061991579509,-19.898970378580966,13.337428621129026,-110.49475986025796,-19.28027017133407,C,A,97.90550174503805,B,-71.79400574415969,C,1
76,India,Widowed,Other,-166.07568824289325,C,180.87309812273813,-74.29257766057657,-1.8753751962002418,-114.72407113797412,128.98755020349907,B,B,45.232439932001974,B,24.029338717093076,C,0
65,Mexico,Single,Other,-1.4270010540148825,B,31.834226902118285,-164.61434048309994,-134.4224653865282,170.44472432253568,172.42995333603724,B,E,-14.85892336593279,E,-5.096578746279645,E,0
23,UK,Married,F,-100.00560966052197,E,110.25291948479872,76.82097435883063,-138.9709190170017,14.212444582278035,-185.6306067545919,B,E,-5.803062417720371,C,-101.23450088934065,E,1
19,Mexico,Married,F,-190.64647341476916,D,104.27381968717995,-166.0841651605504,-71.58131310621752,174.97974449210002,-29.898750704061687,D,E,-152.45434659731174,D,135.81022699931168,D,1
46,China,Married,Female,3.560443816762034,E,24.155461316670593,75.55993289729223,-72.15960296058967,-70.0995954780117,-31.24324452442095,C,B,-154.45073634715135,E,89.19958269482747,D,0
59,Other,Widowed,Other,-176.20824148703792,C,65.01998076900438,17.49656226212483,119.42494151086676,-215.22831093194776,-206.68815950420196,E,A,45.563106051415616,D,-44.97976614275428,D,0
75,Brazil,Widowed,Female,31.118197490886118,B,144.92640137503784,38.30932476059597,-87.75625368120701,188.30663858801822,-12.68960601075081,B,A,178.70982406669845,B,88.53069493271197,C,1
78,UK,Divorced,Other,-284.891832697709,B,73.15270346802372,-135.4835071278437,-81.78177165814262,-112.43296996144217,-44.62542473115398,C,B,24.510059228313303,E,121.89610355732192,B,0
74,Brazil,Widowed,Other,-72.64701491163011,E,9.990639710658469,32.15000732281859,67.23220514424524,4.185593676125095,193.0602528071243,D,D,11.41495434820403,A,-73.24915080417624,D,1
50,Mexico,Divorced,F,-33.929287024238434,E,-12.314826284412106,-28.406891770152203,-77.5212197538488,97.89586920450407,15.944923811710593,D,B,172.18679465056522,B,-77.11528277016778,D,0
76,Germany,Married,F,-106.19737206498647,D,-73.22828015985749,37.475060026339364,-137.72459726715272,-53.916476667737946,56.42808124647001,C,A,194.67077788953864,C,-16.242589371043543,B,0
50,India,Widowed,Female,32.67150108687129,E,-67.84653372705709,72.21576578143866,116.99102133298413,40.785863226330136,83.3119292785748,B,C,27.761508607351438,D,-14.398333146380532,E,1
77,India,Single,Female,-20.23809268451411,E,168.21171415579795,70.66248355911756,-112.91711564401861,133.02871965641052,-7.7740494413741725,C,D,12.970173773085941,C,121.222888389799,A,1
64,India,Divorced,Male,19.442677689217795,B,67.46674368581374,-101.72179032545252,33.098887784498324,11.22610356877624,90.63927150792136,C,A,81.42258300133821,E,-104.55571017238361,B,0
65,Brazil,Divorced,M,-10.933089659033127,A,82.59543829403151,-76.47357866537459,-60.87427889894643,26.4520782282348,134.18717409208142,C,E,70.72276661850007,D,-175.37055714970614,E,0
19,UK,Married,Male,215.5737539396091,C,21.187543249692645,146.86029483872773,83.6565072515806,22.222082417121882,-6.97837309398681,D,A,150.1537207316073,A,-31.434866070296223,C,1
26,US,Married,F,74.9591530817018,A,112.32711288253887,167.15074770449615,31.02346218380287,-9.381728790059238,31.1365227206729,A,C,-66.59085230730888,E,142.16051248542155,B,0
51,US,Single,Non-binary,-33.07942811293365,A,-120.17075149485694,-114.79505566906269,-84.21551352454678,-123.12497658293478,45.37440912633923,B,D,89.6795823554685,B,174.28854861317765,C,1
64,UK,Divorced,Other,-89.85232781453811,B,34.88086739024382,-14.324934568883446,84.18426152294349,30.947855191218583,-190.84137949697083,A,B,-66.00795477995544,D,64.75919923199868,B,0
66,Brazil,Single,M,-137.35895758191415,C,78.01815201956084,-106.78837804220778,-104.85380674891591,76.07573414967807,75.38797081367761,B,E,-15.923461327631095,C,-36.03376731034991,D,1
31,US,Single,Other,30.294198404494203,D,-125.90382223776682,-137.7430689352703,16.57941952473116,97.3339520704238,-101.46845505534638,E,B,10.994420702426595,A,-8.221738268879678,A,0
44,US,Single,F,-5.76744889267394,C,21.355394133881976,161.26358116306625,-76.53365249767138,-22.33184257151093,-58.44132266739437,E,C,0.3629812143989855,B,94.24070270677878,A,1
32,Germany,Married,Male,-42.057848241445036,C,79.38962973613411,-108.16689496307248,-14.146816035808992,138.55274804433256,-147.62564467139467,A,D,-160.52672361406692,D,3.106062237764808,B,0
68,India,Divorced,Female,138.87751618015133,E,-84.27593118588607,59.62416829215743,14.779917098535472,173.63352050759556,73.80157737856351,D,B,44.42973323507076,C,87.5431299918773,A,1
47,Germany,Divorced,Female,37.229091516446864,C,126.36317824408249,78.25118428858843,47.62575291887029,-15.102971964354616,-88.27827921215638,C,D,131.20047509947105,D,227.64369967944572,B,1
28,US,Single,Female,77.56139706118302,D,24.97038392609366,-171.41966148469135,-27.555160927931578,-39.34077827318724,-65.80008697442705,C,D,-26.483666236576497,D,-143.22155049742494,A,1
41,Mexico,Divorced,Non-binary,136.85722104268513,A,47.049359282911176,127.27809665256397,-56.994278190757676,99.52695857611516,13.300832224248893,E,C,-137.89614139321424,B,11.71314154829912,B,0
61,Germany,Single,Non-binary,60.6922643055675,D,273.29670513232475,-1.392672598173873,-90.51309757730688,-11.099899148997363,-163.62887488492703,D,B,33.21323895622064,C,5.9860652374173835,B,0
35,Other,Divorced,Male,199.09147200448075,E,90.05383012999562,143.63529146597662,96.04113456673124,-18.134663131963535,56.85740463359124,B,B,-61.33037482897564,B,86.83787233666577,D,0
79,UK,Divorced,Non-binary,131.27938177746177,C,71.90953537110737,-264.73681385809635,-79.39823644790793,-44.50629899743948,82.85286464555567,A,A,-31.065819138191745,E,38.97801810034823,E,1
27,China,Married,M,192.0577946887249,D,-112.39593318685046,-185.30118198163808,-6.1191839283648495,-161.222880621249,-62.07875026552892,B,B,-92.10442821355727,B,100.75774795719165,D,1
60,India,Divorced,F,18.188216294470962,A,-28.31843926653239,165.06713384174842,20.12422186220339,-77.95313181886225,125.85509378423889,D,D,187.49459227003192,C,119.89884987778707,B,0
30,Germany,Widowed,F,-28.54238161250838,B,65.78847292196454,26.50773809909478,-13.527151371549584,139.93027943710499,41.94051284580003,B,A,-14.514392134861112,B,-127.85556317617986,A,1
76,US,Widowed,Other,69.09112545086332,A,-102.09890724838526,-32.38150928964457,31.89920513143439,-87.91940338664193,-125.80481437081417,C,A,189.92426224368936,E,-73.12339380225083,C,0
36,Germany,Divorced,Male,160.14149003605132,D,-11.152496608005837,79.75399705262184,-55.21494253593857,110.102465118722,129.77557562978862,E,A,45.197791711888385,D,-38.814787608348006,C,1
47,China,Divorced,Non-binary,8.70753027246072,E,75.30977187734626,8.942339939421482,-242.27656750318286,72.68121257755207,-181.98115111126634,C,B,-186.88064977731415,E,-98.88942320176463,C,0
24,China,Married,Female,9.590579898629963,D,-91.76963644551844,-189.84144003600537,26.905612438631206,-1.0098867948654406,67.33350028183801,A,A,74.78949369426489,B,-62.832844427539506,D,0
44,Mexico,Married,Male,-44.64816967651713,D,-120.8450067111781,90.11849958760027,-154.0154693378626,-82.85690013442695,46.385543926604925,E,B,-40.84191075249895,A,-88.9086372178292,C,1
42,Brazil,Single,Other,-99.23704182829373,C,-288.63559876187696,123.92951937029491,71.03443864649533,51.69161775816855,129.20761543491415,C,E,24.058148590490916,D,-21.167348776317347,D,1
23,Other,Widowed,Male,102.15752752531398,A,77.28027638051695,37.29830689233872,38.32437511445467,-10.852113499824625,146.38892549369982,E,A,82.17486345971523,A,-20.0841551665584,E,1
40,Other,Divorced,Other,17.986060074176642,D,-8.268756129878886,66.79863349104107,118.87699718364834,-49.833195477376094,-164.31919441442108,E,C,-103.74865204890868,E,15.238544366707691,B,1
76,Other,Widowed,M,-26.562712677827772,D,184.29171210624511,104.45361653822032,-20.279261049333684,7.924769277095005,-188.93129050954525,B,A,-133.02088323256086,C,-180.22725299267606,E,1
36,Germany,Single,M,-85.0915758665303,C,-49.93364838292609,-23.4481149082951,261.47471113012944,-148.6181993286253,62.046205311722744,A,A,69.68270426965255,A,-172.65384351844435,A,0
42,India,Single,Female,-26.76090594360266,E,-134.82142864688058,-87.97992460772936,238.00425730573173,32.871394578082544,90.75689999320609,E,A,196.5306832901154,B,-35.35823899630694,C,0
36,China,Single,Male,63.88890747925202,A,-203.78846685278867,-66.99831699555065,-61.39389765291221,-202.707079600677,-118.35569610498094,B,B,18.193276351153855,A,-50.94406394830357,B,0
42,UK,Divorced,Non-binary,-29.391362906652752,A,65.37858231257493,39.65071192903874,-34.91074204920931,34.95303955347316,-79.73615310427755,A,D,26.85915860499406,D,106.6537721102435,B,0
43,India,Widowed,Non-binary,58.734147536201064,E,124.84452921276296,-208.1101024411298,-17.387070307732085,119.46559279535526,96.04762950717,E,E,122.20089947050732,D,110.07124098324806,E,1
38,India,Single,M,89.91837966891548,D,49.45729006336021,-48.54404725507597,-99.23245850946134,77.49952099755507,-141.6038789681553,C,B,-7.865553599268068,C,65.77969535642015,D,1
37,US,Widowed,F,29.25420144867492,E,-7.917544430751438,51.613117212820384,-105.51979259303647,174.19427282445227,-105.33444545734747,B,D,40.71367428935548,D,173.00994546370165,E,0
32,Brazil,Married,Female,22.522736564007502,C,182.28667226422675,-185.33199288988186,-21.328902664734706,64.54690175486394,-35.771473507851134,B,D,70.69013699220672,B,-29.22531785674109,E,0
19,China,Widowed,Other,145.879293164033,D,-73.32711845569675,38.80263396863934,-191.69340527353248,-91.09300468702736,1.3356914178390042,C,B,-14.578964633516236,A,75.35302402603268,B,1
22,UK,Single,M,-31.542750980073052,A,170.65569448268258,-27.982985856870847,-84.82439442961262,146.51134841741444,-249.55851840717744,D,B,-141.76514970945206,E,-20.936567124537238,C,1
45,Mexico,Widowed,Non-binary,-95.49438660538831,A,-224.76298488528533,-36.43837543183138,-1.2611557744751072,130.2737928286027,32.402881488753756,A,B,-16.99904491651002,C,42.37006149190787,A,0
37,China,Widowed,Female,-7.637860905914061,C,-78.25619631312594,-31.214257638260644,83.11351417879696,-78.59187456739366,22.635480326084743,D,A,-35.85063076634549,A,-175.57290086085922,D,0
51,India,Single,Non-binary,144.09064277760038,D,-81.84462124876693,-56.46905759083227,18.75963174604501,-49.66514566885849,-15.652645212136981,A,A,70.45521173571608,B,-13.667317487826455,E,1
56,US,Widowed,M,121.35461255997437,A,9.63212789984708,-242.03736457293434,156.96376928154297,26.489480989984653,-177.8914591566183,D,D,30.224310147855192,A,157.69083778970437,E,0
74,China,Married,M,12.171714745035365,E,198.88230430621903,9.97505727113781,-38.152950659080815,4.527956329123706,-85.63213274714514,E,E,-44.21648954554495,B,-53.48514222500577,A,1
33,Germany,Single,F,-66.54600530484154,E,-66.87249052777398,209.48332361635872,-44.70084928714028,-26.798515056769663,-50.06683499878043,C,E,-25.89116671687745,A,16.639702463409144,B,0
70,India,Single,Female,-75.64247382647939,D,-99.54669032951047,67.86272383141096,64.1875629561951,-100.31951731847624,22.57397516272653,C,B,-6.489274981811199,D,-127.81954857890163,E,1
70,Brazil,Single,Other,-140.25576840379753,D,-89.13525906140889,-15.335835314835853,32.70551964441919,16.220265220422345,-4.70310228620872,E,A,-62.616237902225414,C,-158.724159959311,C,0
34,Other,Widowed,Male,21.087575386075944,B,-96.3572648168734,132.90817435658872,57.75283688370006,-72.29486066177546,0.5580642625461503,D,C,-65.35376900937602,B,-4.273507127915831,C,1
27,Germany,Widowed,Female,-210.97138567790861,A,-76.43166136631642,44.61801865593153,-36.16274574022682,64.54450017594553,19.900432483323133,B,D,78.25698565297965,B,-54.4431214583026,E,1
20,India,Divorced,M,54.0185294542475,A,-173.26331728698884,-23.35373022734609,84.44966874009914,-181.85665286368123,-169.18902128379344,B,C,50.20828353144384,C,74.90293782187655,B,0
62,India,Single,F,106.06199825155088,B,50.54833531830118,0.7473245354943321,-63.135927160891704,-128.44037973285248,12.751388706263821,A,A,24.556358135899885,A,67.21340466669976,D,0
57,China,Married,Male,-151.97269550406165,E,-3.010833801710211,173.8805919844178,-252.97865116364045,-118.1485493384169,141.17280103698604,A,A,-165.96419627856213,B,122.13802516329926,E,0
57,Germany,Single,F,-135.86350727296107,E,38.703900485352335,22.262254770665507,137.67302025524754,-46.20142815076533,20.290127237360572,C,B,-41.97172612065335,A,107.00769973182267,D,1
67,China,Single,Female,72.44133055235864,C,-151.80594657426062,-9.019884780624224,29.626673419047144,-44.80827652707443,-85.18213676668161,A,C,111.97785297803821,E,-173.74707944328728,C,1
45,Germany,Widowed,Male,-239.8624642257792,D,146.58918834347546,-23.869741599828604,-201.48275953737453,-134.90702221030037,-26.35159916282251,D,A,19.731706772946456,B,212.33607499432324,A,0
46,UK,Widowed,Female,67.06259324112803,B,-94.16716036491349,-60.86947082807067,26.954351470017045,53.62837328696126,6.541352084734306,B,D,85.64412140911168,E,7.6181546652683965,C,0
34,Brazil,Divorced,Female,100.69205403029187,A,63.00461780104021,79.8411212825672,105.8390834867055,66.10104800353271,-214.3113062829108,E,C,-6.153383043949185,A,180.96981192574475,A,0
69,Brazil,Single,Non-binary,-223.9337588373179,C,59.264662492639445,-118.58364430685012,157.88972987021324,-52.007992930590405,-136.71677045736374,D,C,112.23882491107122,B,36.68403083149872,E,0
23,Other,Married,Female,-13.47243074118866,B,10.911665550856728,-90.53521066877134,-48.19445909746386,30.725325687619964,-58.06573059998882,D,B,-0.8547132508782082,C,76.5804186668339,B,0
72,Mexico,Married,Male,-61.72185980594702,A,-138.88384283447607,-99.48913480813836,-56.55476809346914,66.32904337748141,-85.95477664986633,D,B,131.28991388616694,C,-92.0070188174511,D,1
72,Mexico,Married,Other,25.65020983822463,D,1.9901897229502223,103.46093202625781,7.734422769906278,129.6497425053589,13.796830343228972,E,D,-21.304868248166777,D,-59.64445929659294,C,0
43,Germany,Single,F,-123.46217687111749,B,9.39206665710256,-177.71514085176614,20.02708000837815,104.00804923315035,71.1350308056523,C,C,43.44296172359546,A,-136.61932128623505,D,1
49,US,Divorced,Male,-39.73106707722617,D,74.52520272166394,-68.01423977251389,42.07525320100917,-95.02159116174518,5.61102495541034,D,A,-0.8545646026682144,B,-18.165281484513702,D,1
19,China,Widowed,Other,-66.89227467489033,D,26.056540259710232,-172.65027354735156,-45.33472996275036,117.95913271457921,110.46697032702306,B,D,-152.83190954404694,D,120.13359472276352,C,1
35,UK,Married,F,56.85938581447628,B,-75.09230591400873,-286.9196937535558,-119.3314126572979,70.02018308776816,-183.8219236077199,E,B,-158.74643380996932,E,29.526844610812965,A,1
46,UK,Widowed,Female,132.29695384835117,E,13.788590281672436,-74.76743443582345,53.249031471869245,-15.477048811208027,249.62786784281107,D,C,-83.35892068533639,D,10.059342934393058,C,1
55,Germany,Single,Non-binary,132.64501993558432,D,-40.58344701702792,71.6560335977783,-67.99532589798423,-15.921652486787682,43.92898273326217,C,B,83.1381418447235,C,-160.46956164678235,A,1
36,India,Single,Other,-139.74406991105357,D,145.78650728088996,-122.40661073152246,206.73520838632783,114.47019680709403,114.32128241187867,D,C,64.22200424268128,E,99.88132448897693,D,1
28,US,Divorced,F,-40.49223527630667,A,-210.14452725197015,202.07308835361493,-57.59575341236855,-124.2883062837004,184.65351278686722,A,A,-74.0694479540246,A,103.50223586744572,B,0
23,Germany,Widowed,M,-90.93116848264356,E,-112.02570318841137,-43.59399407009456,-25.53314848699043,-66.070800815025,2.359906014936375,E,C,4.222646664012296,E,-90.42168159265293,B,1
72,Germany,Divorced,M,-51.77667880039323,D,-61.60705701973194,-185.56758924731184,-52.65804432509667,-8.701189900091057,16.582880364126584,B,E,87.77365888101927,E,-20.883449789110497,B,1
40,India,Widowed,Non-binary,-55.50491236573472,D,-10.755981517951634,-26.7123410979043,-150.7696530333246,91.90772196219572,-60.02253277637642,B,D,-113.95571526167261,A,-106.9135204575602,C,1
40,China,Married,Female,54.25862738875826,E,-198.14851054235282,-130.45571062491695,61.54709517946609,21.0719169872314,-84.83093818749306,C,E,-23.843475870773894,E,141.22410098016607,E,1
25,China,Married,Female,54.32350913396814,B,-125.79060372991067,-14.575649586356443,125.85465012637252,38.96965066851291,-91.62882499660996,A,D,-126.14524285260684,E,-87.63557952857663,C,0
21,US,Married,Non-binary,-16.300162206879516,D,-91.25820467723193,-95.2090729427373,133.08054158738614,75.51652919347474,-28.048082423003873,D,D,-21.319824143490145,B,-9.191217511109576,E,0
33,Brazil,Widowed,M,126.03997688075283,D,19.684149829504335,-55.72825245062356,49.21715737186128,6.440107200202958,-156.66292277342887,B,E,45.09790557291335,D,-45.446028449324515,A,1
58,Brazil,Single,Non-binary,-189.45377024580404,C,77.43312085025639,62.75413380086972,64.10592116652313,-134.6688406737198,-46.065845444073425,D,C,235.34383048584777,A,63.042537366754615,E,0
35,China,Widowed,Non-binary,-7.631406692907183,B,44.31113726365831,-198.0335375849873,-20.169015760072824,50.7399191598492,214.66184501191466,E,D,30.46183160361106,B,-278.7015152765826,E,0
68,US,Widowed,M,62.50326308733627,E,-35.0709111045757,92.98975292785113,-9.050194681514004,-102.63104726609748,-27.302007926200346,C,A,-42.36232441471027,D,-25.671372175918233,D,0
65,Germany,Single,Non-binary,-47.65045983505516,C,25.388048645911717,-99.08216773864474,78.32704199944817,33.9709612323403,63.579363199842284,C,A,128.6341304695562,D,27.68647348048658,B,0
35,India,Widowed,Female,51.799152434835804,C,-68.4675268605248,271.82866029067753,-60.53563077099832,-40.77024136428716,-98.84740465836013,B,B,-150.26972893328704,C,-105.58854839672622,B,1
26,UK,Married,Non-binary,178.72136095051903,D,-43.17397373351005,-12.161084066072524,233.34016757308603,-41.72924006285672,-107.48538904645231,B,B,38.31889027774249,E,82.33248408640466,A,0
34,Germany,Married,Other,-189.75672885278695,B,-177.3283937951815,46.63486193045534,21.446370770288812,-133.0997123376472,63.51451175492691,C,E,37.33706050446638,E,-107.0245257479367,D,1
76,India,Single,Male,60.509504286226466,A,-37.186769272018275,31.920840413312117,-193.2706416877143,80.0209972137855,23.971197214304702,A,C,25.05225504232453,A,130.80001744423748,D,0
49,UK,Married,Female,214.11647782546117,B,-14.696347249042981,-35.43878289226625,-19.963375444409735,-70.84867985758666,-158.22339424356633,E,D,144.1797798911424,A,-16.286366667463664,A,0
61,India,Divorced,Male,-31.59187560323902,B,141.59819060651665,140.01381646522432,57.66652433160435,115.00580298695759,-32.039664074100095,D,E,59.5633065440348,E,207.0761864237054,D,0
55,India,Widowed,M,51.87466264810217,B,-72.23910485515555,186.57107566399733,-80.90184107049556,-131.09756181236122,129.14564192832012,D,B,130.03802063060053,C,64.51821986808888,C,1
66,Germany,Divorced,M,-65.63132623373859,D,29.17093859698403,-322.70735308593316,-132.27988365324933,-100.64939705816998,-83.06873258358151,A,C,153.06352977651812,E,-37.831353674920294,D,0
49,Other,Widowed,Other,-33.821624116198876,D,-74.41142473045485,11.752367241228633,58.31172588796607,114.23132472504831,76.1921019305053,C,E,0.26902143295988257,D,-105.51795243790467,A,0
72,China,Widowed,F,-236.35458919746526,C,0.0801913263082773,13.474413361441364,0.9805817597326291,17.10895965255122,23.59097077034427,E,D,85.95785425603279,B,119.92921372868537,A,0
43,Germany,Divorced,Male,-57.0732531743668,E,173.4640892053506,130.98305052838438,-65.57678327884332,107.65603606856924,15.829645487588834,D,D,24.66687894904279,E,-5.613538101087624,E,1
47,US,Widowed,Male,70.6298903671643,B,-12.629644756430153,63.25095867323053,31.94784976453324,-62.497720197471416,-228.31823635318028,D,E,166.44395367483804,C,33.67876581885123,E,0
61,US,Single,Other,-164.28398844432382,B,-79.76976878400124,128.23735419748326,77.17928011532736,-24.860520696061506,-239.56875811766207,B,D,-43.47524317678172,B,77.76747521591456,D,1
55,US,Single,Other,-164.48210953632238,D,52.27985366284229,76.72800767441507,-305.73293526102094,68.35221074300237,175.2624624664989,E,E,106.1698871403576,A,-53.492250114663534,C,1
76,Other,Widowed,Non-binary,129.59517343347025,C,-137.48283702933745,-164.06904139773494,63.87748747632077,-81.09256167062222,-155.43852995623377,B,D,-132.40628120581547,D,50.31492807977836,E,0
70,China,Single,Female,-154.05368544701716,C,-138.77415779612164,-45.203652205961944,146.46899285839345,-48.9809526181673,-106.77620484038354,E,D,-52.20054342931344,B,100.30035281153764,B,1
21,Brazil,Single,Male,-71.77045928155076,D,102.84389873582889,-57.11213071889325,-75.4711473276414,-62.87997310244451,-4.16682545399954,B,C,72.30879901664811,A,74.50880618453101,B,1
24,China,Single,Non-binary,-70.94210752760492,A,8.130383296543705,68.32923352069548,208.33572037745037,31.90554525838681,-85.63279610386522,D,C,28.02508443323038,D,-119.81556801774778,C,0
51,Other,Divorced,Female,2.882859842210446,B,121.15069591262599,65.52006489801657,52.88920931617326,129.4429724093081,-102.19332638427785,A,A,-67.14592920041616,A,-13.197113214349827,A,0
61,Brazil,Married,M,-247.95274887257622,A,83.16079719526958,12.342796252623883,31.99838077573873,116.65495436278913,-51.145887178091506,C,E,234.21207665564677,E,97.50179742064003,E,1
76,Brazil,Single,M,-88.79772925596777,A,107.25994962504669,82.59378401870914,92.07103243310355,-149.59297633802942,238.99968980521402,E,E,6.444844154664919,D,168.55383512504002,B,1
24,India,Widowed,Non-binary,128.51719632239195,E,9.126597523166645,-23.91247334379451,-12.711463902888692,-22.991574057429727,9.74901921604779,D,B,42.79668243234395,E,33.78453688033179,C,1
21,Other,Divorced,F,-53.76585662719469,E,96.08583971158217,92.54906965946932,57.33928471117308,130.56908579239962,-110.89131757040312,E,C,94.77634157588818,A,126.70608584071536,E,0
44,Germany,Widowed,Non-binary,-122.31365434338586,B,-80.31889869358045,-66.05319951792069,-10.624144133834783,79.11848813083286,0.2699678616374704,C,A,-217.7835888031388,C,-78.51162402419692,B,0
72,India,Single,Other,121.04989837646582,C,-20.437681085512043,-180.45895039367656,-58.08203760570869,135.51800479618205,-22.50303662689711,E,E,-30.702795905540864,E,223.13172412822985,A,0
55,Mexico,Married,Other,-49.95555677092829,B,33.01551878160377,-84.37061305721481,-295.45937770416623,-197.07574327627682,-22.53332929973802,B,D,-32.63380377383086,B,-146.23927814699437,B,0
36,UK,Divorced,Other,58.47078296976868,E,4.6006654668456495,195.26193622354026,-50.10412411655514,-73.79001303650995,89.76797593495156,D,D,115.82051258096647,C,-30.249240099983908,B,0
38,US,Widowed,Male,-202.2040157785562,C,129.69871126236112,20.749717123059945,-118.9360272781532,-88.98693623587626,-88.39223135991095,B,A,5.686288301835744,A,114.24168536782442,D,0
53,Brazil,Married,F,-112.58943260874173,A,172.71366702030036,43.895149366701794,119.42562430494179,1.4670206191195359,93.47499656804384,A,A,35.23942760396092,A,64.30667838081632,B,1
75,China,Married,F,-70.475103257563,E,-12.61236264394191,77.26155879555725,-58.77340274652796,-101.73656730932055,-91.1527020965151,E,E,46.7859655497386,A,142.39168560115644,C,0
31,Brazil,Single,Other,150.1680050320091,A,75.14797533548489,89.81271504506927,31.734527389137458,-116.17837831332155,36.16189653679143,E,E,-8.871358558641223,A,-23.0819881703152,D,0
20,Mexico,Single,Other,50.11674419662708,E,10.304859379072187,13.336096321647146,92.6822678119554,140.35252092994,68.9374677805017,C,E,14.908691068480673,B,-166.6065369669983,C,0
67,Brazil,Single,F,-75.59868326171807,E,88.13779260109278,-21.60289590379348,-78.38221265243821,47.13152969308253,131.29220784081826,E,B,29.222945597676254,E,6.847661920672484,A,0
43,Other,Married,Other,64.6968348741556,E,63.80545847811195,-49.123993594335744,-24.92650259160187,-184.30515277152207,-153.34684695057322,D,A,-135.69516060861568,D,-98.26271941980957,D,1
57,Mexico,Widowed,Male,26.236717154504564,B,155.1853199298723,-4.808003459519919,175.70591002351154,57.119327477595604,89.44715531285384,B,A,-55.7891849432137,D,55.27958480469033,B,1
71,China,Divorced,Other,271.2484155030084,A,73.21033146901325,16.046322929043235,83.97654526545789,-109.96486039952855,50.093294715029224,B,D,-252.27283652149865,C,59.6580381747805,D,1
63,China,Divorced,M,81.55726585643845,C,-15.341940282581096,20.432579708801697,137.5764786483895,-114.62761121193562,-64.09451047206491,B,B,-43.05107882964081,E,-62.67921147925204,A,0
75,India,Widowed,F,102.10345401664995,A,-156.02410426758746,-28.27689638790431,-96.8450046816813,263.3502303982994,-102.42270588979257,E,C,-45.694654835033134,B,25.268845807314978,C,0
77,UK,Single,Non-binary,138.97457327834883,E,193.6242031396257,-149.93963928533054,81.2212339695651,-83.87590844826434,-123.7885937834839,D,E,170.38495899302293,A,85.39477273050599,E,1
64,UK,Single,F,-66.88877361550492,E,4.269611706301278,-233.29558109501266,83.35465857706376,134.89143136745122,-122.51346409217103,E,D,134.36135032225613,D,33.79908412454531,E,0
47,China,Widowed,Female,68.28826933081933,B,-175.50862657223453,-206.52925210284732,-33.72314996637585,21.1738773350158,137.17313938646768,C,D,102.1751267322315,B,27.85492077440992,B,1
47,China,Widowed,M,-26.75319472994606,D,-105.87914225554738,-47.02801042093657,41.96264439324076,37.56579580418822,359.0227940345651,D,B,45.2007719571318,B,5.0704291348253845,E,1
34,Germany,Single,Male,-64.88939375144433,C,-83.49993032924358,-14.16426545615242,-61.848537538365115,-40.47775285956898,52.70817818658999,D,C,-11.530795453239964,C,-23.190889069576333,E,0
20,India,Single,Other,-75.77411858365714,C,31.12702030999406,-44.22834404333602,67.26869334845165,-2.196693127435633,-96.54394149953305,A,A,-39.783518741251804,D,-20.221663272031698,C,1
35,Brazil,Married,M,296.6944171194775,B,-108.9100729124137,-81.13641686503526,67.61356428762063,82.72991464619041,70.23445096012007,E,E,-23.23704092093361,A,23.07567916875989,B,1
59,China,Widowed,Female,48.00937200801916,B,39.43727757938554,-192.75865611333145,110.19375544803958,-13.853966641725377,-125.70212707191781,B,D,36.28514149200714,C,109.03830694950317,E,0
20,India,Married,Male,88.2350760017107,B,-125.15065752072803,46.15698382655482,105.51112535381112,43.99781366597426,-141.25221665122012,E,C,152.5250081674724,D,3.5003076549553187,B,0
54,China,Single,F,154.23926566029945,E,13.720705705996474,13.158012477067219,-35.0987795470521,-14.68374811729817,-76.67092983773092,E,E,-140.24888618557432,D,-83.62311464264927,B,0
49,UK,Married,Female,123.5417123563598,D,-71.78195219254332,-44.81747017862156,65.91753391804022,14.485229470352834,-161.46578914088724,C,C,-92.09710657266471,E,58.64937248995251,B,1
61,Brazil,Divorced,F,-180.8839080121846,E,-72.6544106020657,-111.79296564183679,82.31291655073095,-70.69108116798134,10.134303146366896,A,A,135.64225843149327,C,63.39498509125436,B,1
36,US,Divorced,Female,119.18408453135069,B,38.2293912786626,-52.27057266399626,44.41902204049289,-68.75329704681185,-64.9162795910723,C,C,-114.71867016660691,A,16.85362318482703,B,1
37,China,Single,M,59.462052201969506,B,-83.76795953820309,-16.16443926071222,119.55916442846768,-116.82237421226101,-71.49180399755846,D,E,40.87835832295414,D,67.77894139097079,C,1
41,Other,Single,F,50.42042125569872,C,-4.6978401035921085,6.342218252014244,79.97962407225769,-212.95404931127092,-68.16260950375126,B,B,-82.78667679057567,B,-41.39019215651863,C,1
