age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
18-25,-203.61726149873806,E,14.26972063762268,C,-39.71569177112532,A,-16.7256867410049,B,63.549553777750454,D,112.80958185464836,66.04057164589568,A,B,0
51-65,98.3080924248081,C,-23.75275966676819,E,-66.31825076346047,C,268.9584488097396,E,-63.77556834604107,B,211.89517923406407,77.33102916081798,C,D,1
26-35,-73.47990513541274,B,-49.61431972275009,D,62.648192584277815,E,59.029248905435004,B,-10.753728852055804,E,-151.71028671303716,-123.02604489312844,B,A,0
65+,44.956149804083175,A,21.28302030876557,B,-47.299278809736656,C,-57.03233406936666,A,-2.001363772556722,E,-10.849035499551295,-34.60301641830968,D,D,1
18-25,-156.8563896309892,E,-132.44274981775368,E,-146.59665518253684,C,15.165473320951609,A,43.76539332848425,C,-79.4823805824469,-15.480128753497082,E,A,1
65+,97.92118999681962,D,-80.28376708684816,C,54.20193015510291,E,23.15347773694785,C,37.360704169949365,D,16.00415573665128,163.20576522229416,B,D,0
18-25,-50.61670920305693,C,-158.35893076532864,E,-21.666452742883298,E,45.851111932606784,E,177.06258332527494,D,201.7728300960301,-82.53945440441834,E,A,1
65+,64.12671061609349,C,55.035265089857596,D,20.335812105765445,D,132.0062266809616,A,-104.35196488391483,B,132.59629970255318,-6.9221211338647,B,E,0
18-25,-54.007722330917396,A,-164.69300985154632,D,321.4495553087374,E,163.7311425866684,E,-34.62629559715362,C,-146.74375559213692,-11.810634941192339,A,B,1
18-25,-41.32262623232271,E,-138.68313248753654,B,-4.4267559962922896,E,69.83397564195796,B,59.86012107340125,D,25.61981660740092,1.7716585947832109,B,B,1
18-25,80.9796207431289,C,79.63458634355227,A,55.857562436223255,B,-0.6109925343495506,D,175.7326225003586,A,-66.22426605094932,-8.72365808760501,B,A,1
51-65,-1.396670285079409,A,-23.39437155827783,B,141.1881194208776,E,109.51203563286809,A,12.418114215119713,D,43.84104050869592,35.87302505545666,C,A,0
26-35,-97.02146185517503,B,98.22893339200898,C,-24.463050618493277,B,-36.52856204335121,B,-45.66430325083717,D,32.119825831112195,-69.78429655758104,E,C,1
51-65,68.45306870874674,A,-64.70718945418413,E,157.23225240226262,B,-157.30303667170207,A,-47.296003629290496,B,-127.87150533347264,98.73627657129785,A,A,0
51-65,-207.78007698420308,A,-232.06632755866704,C,-130.12708126723683,B,65.0431734808791,B,116.1582645751572,E,-0.3904129972379421,71.77997684437878,B,D,0
36-50,-112.0079097550833,C,190.9010997538476,E,-118.99260374669356,E,62.655079301801585,C,-39.763925591352645,E,-6.870383729331506,-11.198277591862766,B,C,1
18-25,45.00235536981476,A,16.34931625194343,B,-56.54681014549201,A,-86.03149441098361,B,127.38235895708397,B,17.252065458802747,78.55512480513963,E,E,1
18-25,-93.15117702396041,D,218.4962911500782,B,-79.38940627385001,C,76.69723013633606,D,136.86057246907356,C,124.78139229530856,77.33933968663726,C,E,0
18-25,-156.9170927569107,B,-7.3800405793465655,B,34.119567018534035,C,-44.00267560906909,A,-44.987422109492734,E,27.202361589994595,-23.132710978118045,C,B,1
65+,-76.60182315514412,D,54.96115319985731,D,-74.68572456367002,A,7.087991706662984,D,2.423810756291132,C,1.277130198144275,28.491340920326806,B,D,1
26-35,32.351359019975945,E,-157.58866600854302,B,-91.49634530800978,E,-28.20934775289375,E,-4.21855356691442,C,170.24255798210913,-83.63376607081076,E,D,1
26-35,113.86622656342486,E,109.81363599528594,C,76.39087142787957,A,15.53312376463678,D,-63.56101847900825,B,134.60420768723895,-39.245782701417234,B,A,1
18-25,17.709245418817034,A,11.689254888793341,D,113.27205050886849,D,-142.008635948214,A,-123.52757884861856,C,-33.74131212906734,100.3017533146132,D,B,1
51-65,75.01255440772367,D,56.687002432087716,C,15.12130068732606,A,18.783075823336002,E,50.584072290593184,D,-112.542529546148,30.8447711660796,B,A,0
65+,88.64453160854167,C,-187.05729760357437,A,-200.8386005111542,A,36.96625904732095,A,74.67809666092997,C,10.593567534573461,-43.43083074314676,A,C,0
18-25,-45.72212139799564,E,187.1820294384607,D,-5.634145231540457,A,12.219302395468674,A,-78.93407022866721,C,22.79683323890356,34.51119455834797,C,D,0
18-25,-193.75884250783724,D,21.812288597042055,D,7.155455270567672,B,19.037499467987264,A,-24.59590757381798,D,190.92478412643183,-70.50374236110515,B,A,1
36-50,-25.04297263542792,E,-9.306563520765852,C,3.87085374146636,E,-15.119286558044745,E,158.816595080866,B,-18.873307823561746,11.819474445288556,D,C,1
51-65,60.99090544491694,A,13.264892536272125,D,-108.7718648511775,A,-36.83768176688661,B,-107.00959755383734,D,168.9569478623551,22.204394886441904,E,E,1
26-35,-84.70779497060941,B,-58.28341694066853,B,-60.34485852432533,A,-52.907339811919954,E,50.26326893275175,A,77.81339535893636,89.85228976416116,C,C,1
65+,-20.56462777336377,C,143.93304818938304,B,-1.2033531531724126,B,-125.70032469748362,D,41.03454132778721,A,146.65742513421364,64.07442970859819,D,B,1
26-35,-86.55089264154842,A,-18.266965406824866,C,-207.46212499424917,C,-39.39517637475143,A,-228.9453999383201,B,-314.77462697988005,-94.96308593147175,E,D,1
51-65,25.349470789635703,C,-88.5409945060053,A,-26.95309143724981,D,123.74844900278394,E,25.99528505545827,D,-38.404294685807656,-49.35583095668378,A,C,1
18-25,53.0661073132906,B,-198.970078796859,E,-33.765611440502596,D,163.84334474074868,B,140.39430504064393,E,-180.0861091114357,23.66063006975641,D,B,0
36-50,1.8159585237082374,D,-14.847487993581717,E,-53.56802877556003,E,-13.337879134537406,A,13.943910523256353,D,-207.2598245218182,30.78642647569703,B,B,0
26-35,-103.56891095289562,A,-105.01035779843772,A,73.04761444758212,B,-16.032389135405097,B,-6.153075684061764,E,93.5928123198563,212.0501902780044,E,E,1
51-65,68.73531543787504,D,-47.964133093479575,D,65.21216831003282,D,-37.32571730550538,B,-31.998136735188297,C,-19.17476338895045,-33.1962043037978,B,C,1
18-25,-67.34387537593368,C,-172.98266290836236,C,-36.16290661024426,A,61.0925697111463,C,-150.59895505215485,E,65.17992747426148,-17.074066261854767,D,C,0
65+,81.65189307020738,C,-68.85470586507296,E,-1.3522571893558226,D,44.14517610041081,E,-12.661598911314087,D,151.8975726206228,-97.81222937346018,B,C,1
36-50,6.128872215322161,A,79.3958296833536,C,-90.40773622464006,D,23.99992045106787,B,148.0845155885771,C,-78.41144564394642,-56.17020427439605,D,A,1
65+,5.021371877735257,E,22.092428921898208,B,-133.5352416685106,E,-32.32841474051715,A,100.258965165609,E,54.236191541478206,14.770129412459912,A,A,0
51-65,57.470653721237355,D,-13.429200074516217,A,81.42447773756652,C,256.6505077569924,E,-97.0437355730126,E,171.2018246443482,-91.11399095495558,D,B,1
36-50,19.33688291211348,B,29.42551507790495,E,163.0149244549301,C,181.61333362274027,A,2.9910543175436297,A,97.57239562387264,93.20533416085595,B,E,0
65+,123.24232231546719,C,-114.25674646247231,E,-32.037033562910864,C,-11.02428236494536,D,222.4065839531153,D,124.41602488729171,-1.7758711079605627,D,C,0
51-65,143.4604096973897,B,-87.30837137904375,B,19.88897928060252,D,-69.24128507927098,E,-83.78933297595421,C,-66.92291832628644,21.392755751936225,A,B,0
26-35,59.46692942449009,B,-24.152376090811412,D,-29.033826326937785,C,38.84592993782375,E,-110.9986903340036,A,-120.95866609875914,67.23189868421862,D,C,0
51-65,-114.34014390178973,E,-73.69023396293686,B,-83.80902726883609,A,-30.30679126212722,B,128.64635646259052,D,-16.267590372593716,-105.17257039764239,B,B,1
18-25,-118.36711609037242,E,25.738407233127614,B,-54.88984857360616,E,-227.95545966450584,E,-127.00238649044144,C,59.20605314133457,69.28099204113227,B,D,0
26-35,111.31439564999279,A,-80.97396594279331,C,-51.35829791675776,E,-3.308654354752427,C,7.791989359101617,A,-72.45587968840802,5.712627468836538,C,C,0
18-25,13.222799377663499,E,-79.57937542899724,C,41.29945561477628,E,147.64686381612174,E,-107.01971387891716,E,-8.551324577874336,-166.946555232552,C,B,0
26-35,90.99516302287991,E,153.69022510814924,A,102.46886531161532,C,-91.05264878842343,B,-100.41876500622107,B,-173.4561192858662,183.55825718428477,E,D,1
65+,-144.4142518174692,A,-19.1390538766832,C,-49.42233087657104,D,-113.41760326177557,D,-96.60290396483273,B,-0.3995104199506239,-15.387345981003453,C,C,0
51-65,43.76868851901005,E,-50.4056711360564,E,-15.133011360211764,E,-118.60195402953238,B,-45.3871868473917,D,94.25330684555988,12.896750394407192,E,E,0
18-25,52.48517189309615,B,-43.90346488226844,A,26.769154966907,A,-189.83585817382408,D,-55.4050316663135,D,30.59145660208055,-12.543680861857046,C,B,1
65+,-110.97181352764747,A,-161.33572910819763,A,-9.54248245981603,B,-13.641790431027701,A,93.358550164838,D,29.97270551639139,0.22609628352428207,C,E,1
26-35,16.783345889867636,B,-87.60763448820191,D,66.98359468591602,D,-158.60150231433056,E,-44.54235389875695,D,11.539343466745517,-106.0235006650829,C,E,0
65+,-20.96910902589847,D,-71.60442978035229,D,47.67234962486388,A,81.32409662908162,B,65.32568919964162,B,-78.92482639309459,110.87744337354712,A,D,1
18-25,-38.73145658442138,B,64.86865271245601,B,200.51131809877694,B,21.256853125525613,E,115.32108680712744,E,105.59625418678161,34.93736544186745,E,B,0
36-50,180.7230026227585,C,-74.35060090887859,C,-67.11968660467092,A,62.842037630934854,E,9.65460137092561,C,75.05575209290197,-39.78939034734757,A,E,0
51-65,-27.736308662790943,E,-110.95340040409849,B,108.21832107985483,B,7.129899886393563,E,-73.55417715500751,C,130.23778061392662,151.0066026196165,E,A,0
36-50,170.82911774165723,B,7.981698115128412,E,132.19714871431367,C,-80.50909223300657,B,-137.96236484879168,C,-118.4697581206215,-26.462733779756704,D,A,1
26-35,77.67429479940618,C,-5.521503308894136,C,56.41148262396667,A,-61.000442759086084,B,102.01408222628415,A,-38.130219103825354,42.373736893892605,E,B,0
65+,-42.381931812707684,E,130.77609369578587,A,-4.339415919321492,B,44.045505709195524,B,58.59844766936351,A,107.49415333469958,50.35772453275024,B,C,1
36-50,89.50909098498502,B,-26.980035982500834,A,91.5370815183824,B,56.777598088210325,B,-199.63736098647033,C,74.40840017655836,63.66223136337443,C,E,1
18-25,-181.8514716175252,B,109.92124667424463,D,147.54561118158261,A,33.568951154355815,C,-122.82947438343072,A,16.616480610517744,93.8842928529127,A,A,1
18-25,-97.96119748636917,C,-37.687478819299045,D,61.629446463839024,E,64.9488359712339,A,61.09346888869352,E,116.57670250405192,-37.61569461549322,B,D,1
51-65,-142.20377352587224,A,-35.53935924350095,D,123.31895058693647,B,-49.833320505825526,B,148.10288932567474,B,5.784289090013424,30.05237915246087,B,A,1
36-50,39.959038767047026,A,-124.1858191702609,D,-15.322690744239784,E,-93.71169764572755,D,82.91325469227667,C,-3.839088680700531,39.28615170321207,A,B,0
65+,9.305169109146275,A,28.489355475087898,B,81.20227729198281,A,-18.449685156323962,E,-63.17238701397713,C,-43.953577178786,-8.401110523387072,D,E,0
18-25,-92.90179498127806,B,42.981021153295345,C,43.067577330284955,E,-34.60749174263834,B,-27.74868577711171,C,-214.4092011257663,121.1808922247266,B,E,0
36-50,-62.00025615961097,D,-152.0475975586586,B,-78.89769725307717,D,-38.27092863325498,E,108.52733437792112,A,33.271086853240156,64.69259961443893,C,B,1
65+,183.26728528611312,E,123.99221547130712,A,-25.516861310548272,D,29.142379798840444,A,87.43250967947019,D,-150.10110820879652,-48.37265410325662,E,D,1
65+,91.20192151356183,A,10.231141876813707,B,-64.47864845493079,C,139.72266438306508,C,-17.874880584779053,A,-15.531085339902898,117.71384446510946,B,E,0
65+,-69.16568901207874,D,35.69294946630316,E,-7.341768833897603,E,208.82241168993252,B,-58.11196386530734,B,-183.59947816414515,55.86105327073503,C,B,0
26-35,13.694458889939368,E,6.933832474333117,D,-60.98930412448882,D,-88.43090918480021,D,-4.731782171575644,E,-103.41805448357104,61.6642600404121,E,A,1
65+,110.7142840949741,E,-156.2590325858244,B,-219.92008275341547,B,7.928787608265461,D,-69.2870289913232,C,47.5500398017334,104.39765384705686,B,E,1
51-65,-136.0498022288451,B,6.605029565078646,A,24.227774493464004,E,186.51759960978634,E,-70.88885511229329,C,144.55483724667076,-42.64604267381173,E,A,0
65+,229.3515781534072,B,23.93195118711283,C,-154.73999789869467,D,46.66625847527262,B,129.81497265884946,C,114.68939255957862,42.826866943953675,E,E,0
65+,-222.24500374353588,E,-55.85847936715832,C,78.91790711174451,E,35.9356472975431,E,-177.6859439041398,B,64.41418230893319,-45.4055363327342,C,B,0
65+,-56.91750871674951,B,164.9071921178898,C,-121.35403305523651,C,-178.283077928822,E,-6.670509301822938,B,76.05719798665429,30.748126337022747,C,A,0
36-50,-66.72726681469037,E,-147.0830855226955,E,-122.5141693799119,E,-6.390100126121519,C,-101.54598223718696,C,76.51901960466463,-63.4695358457254,A,A,1
26-35,-12.370095085655677,B,102.53302779672077,D,53.26183480301355,A,26.613394382114365,D,-159.54741501382063,E,119.17429293001773,-13.170985217061737,E,E,1
26-35,-103.40892111542843,B,-74.81001131815852,D,-64.96815198277407,A,-24.93462380287759,A,-94.7095564399617,D,-22.76810203214567,-2.2642431900440627,C,D,1
18-25,-89.59494195023353,D,-14.507072313145,A,7.829518654179303,D,54.16566597856634,D,74.39945411321663,B,-82.22812308938516,59.43514323779128,E,D,0
26-35,-102.77146067675011,D,123.16160684551643,C,74.08107997718713,D,32.239377716723084,A,-77.71068510248702,C,-99.59293631697798,-127.14496046377444,D,A,0
36-50,-218.01369560048064,C,-79.47163825225267,E,95.36453523260842,B,23.43957909459794,D,-40.40595890211464,A,124.39942479954928,46.75878091430016,D,C,1
51-65,-68.95149182896179,D,-23.376592220607073,B,-57.8833308875175,D,-120.30041505250706,A,-23.443702616289677,A,120.28155693887834,85.56985098164192,C,E,0
65+,72.11346455015213,D,38.34832613200166,B,5.853171685250454,E,57.414687644396814,E,-15.963250539167978,A,55.91579578602062,-62.76337809527301,E,A,0
26-35,117.28250581173066,A,-94.10948464305902,D,21.23521404010221,C,95.22585630430471,A,-76.34136261763173,B,98.4513723036421,-176.99817580169787,C,C,0
51-65,92.36433398707898,D,56.69543474091694,C,57.080863006794544,B,-104.04908912156714,C,-178.00928634408112,D,-62.46119304094718,90.83246927491624,E,A,0
26-35,-114.52157213807868,E,7.779967676004708,E,107.9544697054559,B,-160.90771384118918,D,-55.21330187643411,D,-93.81977760158277,36.65285477779409,C,D,0
51-65,-120.2481131243148,D,-121.50282064312896,E,-212.83091767460687,A,27.661321349599753,C,81.65590260541974,E,-131.14914305125103,74.13678685721402,D,C,1
51-65,-95.0709955192464,C,15.598408972224357,D,-138.37582602835437,D,-67.07535089796913,A,-63.64258688883615,D,-101.96235222898413,177.9976501188869,C,A,0
36-50,143.36656168843115,A,-2.4994029309360055,B,-275.2736200930404,D,-218.24360881826172,C,52.67178760948417,E,36.986798658298035,62.906616075516396,A,C,1
65+,120.51170669899052,A,-88.97675308401637,A,-192.7466709761211,D,32.539239070214485,B,41.04070895200273,D,-283.9184921722643,25.686398146369537,E,A,1
18-25,-195.511731454283,D,-58.567499218016636,E,-165.67501344401262,A,57.299606930081936,D,-129.35923139298148,A,104.10912955185239,200.72945781734182,E,B,1
18-25,180.34322560567256,B,132.3551226923143,D,-58.41581995250338,D,165.18367493440482,B,82.39616703211698,B,-72.27030581209415,-41.789339790729805,A,A,1
26-35,-34.8628096990735,D,100.60730994335758,A,-125.0956829815616,B,-61.57968580370918,C,-71.3770234904916,C,-128.98984170511707,55.65264572185685,A,A,0
26-35,-62.47857996723186,C,130.1947211180499,D,-66.85024665920217,B,42.86208206171218,E,-146.82907059427887,A,90.24215054277904,73.01541994701854,D,B,0
36-50,180.47977726141625,B,-43.15075945926624,A,-59.6729201664611,C,-108.51963731230344,C,-91.08541325719149,C,-37.63895913077847,-138.92539794758184,D,D,1
18-25,-23.170430818329873,E,47.75076270966287,D,144.11743806135945,E,-69.20258533463189,B,33.08965696737142,E,59.26467681684059,-37.43662518575101,C,B,0
65+,108.17569050173385,D,-38.47236294678603,A,10.067763862556284,D,-30.762446019544566,C,-164.08216844999612,D,-130.33695816970382,-193.11167565134747,C,B,0
18-25,117.49013033207036,D,61.61067266821464,E,76.77576072142756,D,-14.792831519082533,B,-239.0627689625525,E,-4.759225091643504,75.80707299342005,B,E,1
36-50,15.804541801987387,D,79.81098269918793,D,-49.383418529067576,D,56.86671303919516,E,122.04011087316809,D,-2.1871550608847135,37.447890465611,C,C,0
18-25,-18.272779594251727,A,-19.366623606604314,C,-55.33056866296997,E,-91.06278262668783,D,-46.15786778889468,A,-122.45304672852724,121.81711298856696,C,D,0
36-50,-64.07596991129384,D,-181.6052847576549,B,36.815469933618324,D,-59.22815709293344,C,-67.68560587296234,A,-23.77311318301662,47.675395403791356,A,D,1
26-35,5.115905177821714,A,1.3119993363766589,E,31.422799836649702,C,28.618978073028313,B,35.50227546929988,E,-79.48006774109766,77.3419111614302,C,A,1
36-50,36.10579283121543,E,104.5919696554311,B,-158.08707589800397,D,-77.6277015628261,D,6.865884108296383,C,-153.61363599542426,90.3023695411867,A,E,1
51-65,-93.98260100633613,E,-226.0705995711272,D,92.45388858352013,B,291.40484491657514,B,-13.12356662464316,A,218.5256550938596,-59.910778663790865,B,A,1
36-50,92.79770372154256,A,-143.0195911139502,A,16.976152171846007,B,65.25024029824522,B,-13.403045555889626,E,66.79259761330836,224.78953810633448,D,B,1
26-35,81.18562965101842,D,142.70628111098557,A,-44.33746196796884,A,-17.417650677438548,E,71.89559061098655,D,46.98165567988779,-129.81880913716253,A,D,1
51-65,-157.6408019598751,A,28.175863648128253,E,-126.34013532567225,B,-12.353083741204482,C,-219.91279629187298,A,-41.39261429024193,29.373565873894236,E,B,1
51-65,208.52574487322082,C,-16.986424288149006,E,80.01500880587409,C,-54.81226642618535,D,-75.92975841248898,D,35.741261949244105,98.37902363814563,A,C,1
51-65,-47.82935481887068,E,46.81500365167176,C,-81.82682769349388,A,-87.78457984438062,A,75.88930257607286,C,91.07843580064761,278.95868444722447,C,A,0
36-50,-22.129871427985883,A,144.9389893745751,A,-48.71154426864076,D,-54.326035206219615,B,6.916601931818256,E,-77.58631861938085,16.847908694402456,E,E,1
26-35,42.689498921701336,C,-92.93444888872015,C,19.018203293007875,E,-16.452429941263066,D,176.9049302831348,B,28.198844814547503,-99.3455882939858,E,A,1
18-25,-24.77212633739192,D,35.91179323296,C,33.24856414938544,D,-36.388938661641745,C,45.314442188639276,E,-111.5218487748423,-31.556953677273086,D,A,0
26-35,139.07392017699513,D,27.03377569471204,A,-266.9424223680146,B,-152.73195703761067,A,68.54242937428874,E,25.788898524813717,-61.53333243823037,D,B,0
18-25,258.1213165861385,A,-41.553237377381855,A,34.10823575087726,E,-97.23725300623323,D,43.45786770313483,B,139.5952011673814,-130.04217969475965,B,B,0
65+,-77.03150238560744,C,173.58737069012835,C,87.8833483623565,E,-52.68176116948574,A,-57.943080326286065,C,78.50769432816718,65.65144756550629,A,A,0
26-35,-115.6401233360409,B,137.56917852608004,C,-24.91969692791829,C,-45.680411532948995,D,-8.345319146856301,B,-12.797042992018717,-192.7461461975395,B,E,1
36-50,-61.11954616349633,D,-23.701677415719697,C,-77.99709542253036,A,-102.92645167993044,B,10.873363484394458,A,52.42880887472721,18.39333729016457,E,D,1
65+,2.0676329318304063,D,111.29526494696076,B,25.089138879606043,E,-99.0118595438798,A,-22.720057130834423,B,-16.749025599261078,-7.526340943687006,A,A,0
26-35,25.322512180060414,B,-72.29621515307669,C,-65.43485574710206,C,-29.460348089882267,B,28.50862875078834,B,77.17083916756789,93.83649717431526,A,C,1
51-65,-56.9591198744303,E,7.794097675145781,A,101.5749977213865,E,30.419079253685087,B,-111.57642331321101,C,59.61967804364651,-29.084442503981812,D,D,1
18-25,151.6169488456924,D,-283.34978378635947,D,-17.591455369698853,D,26.25990174796234,D,46.11893046655897,E,82.27911017598915,-18.0060444755388,D,E,0
26-35,72.88559322485817,E,-146.77302483484934,B,-169.76652882602025,A,-35.35234708117038,A,-114.45021057359884,C,-51.392365208592516,110.98976426968817,D,C,1
36-50,74.14377915183006,C,59.520008772918665,D,86.190264945259,A,141.476700142451,E,-132.271527210576,A,-93.56225266305471,-13.889251245369588,B,D,1
65+,-43.80343119147454,B,22.634049581726188,A,-41.01818673571957,A,113.4225985402071,B,-145.85143382657125,A,-145.74198603943046,219.7992633678299,E,E,1
65+,-29.621757900425578,B,29.640815800307465,D,10.568831513007723,C,-142.5515538216209,B,-163.49810818750825,E,-60.93104736556945,52.58792205956687,B,C,1
36-50,-60.18092554323754,A,-79.29994520357516,B,-45.0101425854414,A,130.59112461153765,A,2.593893507949628,A,6.6177871462988485,86.30463953990049,D,E,0
36-50,-59.82963397640424,B,58.25767010456039,E,-62.428657036394064,E,-13.627142937001215,A,-3.1703363634862174,A,110.27209223838564,37.819043540386375,E,D,1
26-35,65.12810802044764,B,-4.5891224831773485,D,-34.97346873459155,C,-86.49467143751609,B,29.137268538718757,A,-25.764347092723018,-115.61693028835367,D,C,0
18-25,82.56959698451179,C,-4.0710487196564955,C,-89.29900970688229,E,3.2708210510035585,D,6.251952613543739,C,23.3215680822017,33.47180168755411,A,C,0
26-35,-64.16257969805076,A,99.66695529887522,A,-75.69152751195124,A,-194.9342398133544,A,47.504126600712674,C,8.119622282461902,-24.410965501914905,A,E,0
36-50,-130.56646607959223,D,-65.31804189863098,A,75.60642310022246,D,33.58482860608348,C,58.231619951293425,C,14.678828411158939,-39.108832708898,B,C,0
65+,-141.5343708958538,D,18.55409413561769,D,12.561561806900286,C,-78.28742644290193,E,34.58817871642291,B,-115.3353149667909,-15.780393340010281,E,A,0
65+,54.808060129523504,B,-55.61235209331624,D,4.142972627491508,A,5.198792530693677,A,105.4451029478529,E,-128.18054172229137,144.7956902383298,D,E,1
36-50,-60.46490146137273,A,-141.66742752932535,C,-105.11246209395517,B,112.90165447541669,E,-21.229303541071133,D,-45.96730038391573,70.29485323945804,D,C,1
26-35,-148.06564182842627,A,7.054202124326118,A,131.96127463532298,B,177.1397556853019,C,30.289135431520105,E,128.3528386448128,-209.81580922295393,D,D,1
26-35,-26.91235025142136,A,14.092762172605944,B,-24.320002095066798,E,-25.26878298109517,C,44.58159447404065,C,74.69288035480976,28.22148725861619,B,E,1
65+,-112.44581320802195,C,34.29767490493441,B,-116.32150545582036,E,-92.5388058895539,E,-107.88238249160406,B,-25.48923338911911,3.353171982389507,E,A,0
18-25,61.410156404456664,B,62.11798892460215,E,116.8179329069175,A,-146.70346327416684,C,-70.16061385074056,C,-213.0439503212732,-184.06899932981005,D,B,1
26-35,-88.96874545786662,C,125.3909568418523,B,30.14970725884234,E,7.980343986061176,A,-122.86231879999059,B,81.05115091641534,-90.5519136123348,D,A,0
65+,-17.029833766276358,D,48.981622557869855,E,-99.373809825864,D,42.83123153996071,E,130.81389332805477,D,-59.35717509755863,87.69990241918282,A,D,0
18-25,51.44771339003126,E,31.3949453536777,D,14.09796601599352,C,58.521293436484775,A,59.069988697032585,E,101.87281473476422,93.66004702680843,E,D,1
36-50,-84.33304909853949,D,57.67492834995811,E,51.3847723132274,C,-75.39761435102035,A,-211.15912599691796,D,-67.0336475632251,-73.66959286721176,E,E,1
51-65,100.91549577833634,C,162.00807590965886,A,67.08301384004812,A,-3.31245125563723,C,-108.4543890516163,B,-209.05863266186358,-147.69023060079198,B,B,0
26-35,-15.107066658139114,C,122.63118772696467,C,84.75734408690391,C,-170.25237415762723,C,-103.88332087956806,A,60.94398490259966,22.136972903031936,C,A,0
36-50,-107.72511914620794,D,28.497596381044747,D,-67.54111280588424,D,24.36063403478065,B,-64.19530222054557,C,97.998150307536,77.14314444230233,A,A,0
18-25,164.25089061543247,A,46.389256358295924,D,178.01678371250304,A,-86.00791439655438,D,255.55742258849338,C,-54.70206897611979,62.57380342945239,A,D,0
51-65,-26.4211133475375,B,72.03523958010135,D,-71.32308749580078,A,-20.01577771592034,E,-37.71161080479659,C,10.721145716185447,124.82870173396552,C,A,1
18-25,-138.08104539789866,D,-167.8467557427329,E,8.50840399351957,D,-355.3549568402272,E,-0.978387736268572,B,-129.07785964913515,214.92766788747107,C,C,1
65+,-33.519122996945875,C,20.618279174401845,D,234.44536866224053,D,26.16445150910306,B,-96.75169775580453,A,165.0803514784223,74.24229868165915,A,C,0
18-25,48.507902038876495,B,-17.139100839176994,E,103.1103821344543,E,12.847683498638093,B,155.52606498714886,D,109.50221051006588,23.163815167052565,A,D,1
51-65,72.7494818142982,A,74.84168008792768,B,14.955498234971587,C,-75.34552995662598,B,185.7494436971888,A,-107.7637893203292,32.82110030397098,C,C,1
18-25,63.04223232434579,A,121.34088254871776,E,-86.26391514658236,A,23.932390932643006,A,51.37137039190181,A,0.9817534837325057,-46.28401829632494,A,C,1
26-35,47.77898433190793,A,44.165893805453436,C,-173.3175643224716,B,-22.09776237053484,B,-15.760978068493644,A,102.59463820506652,126.82274045317176,A,A,0
36-50,46.16649230454184,B,5.738317810575866,E,15.990744086511722,A,-112.59024602484016,C,-67.32838222234072,C,-116.48917739445157,-47.05581769839898,A,B,0
51-65,9.764990087999585,B,-84.78960407472302,A,-73.61545922255308,C,65.69247645743995,C,-6.3371996244862245,E,86.06482262915817,-38.44948498802785,B,D,0
26-35,82.00182582521622,D,40.89984923143689,C,91.39172322819408,C,-62.610777849146636,C,70.1711874033427,C,-16.328028270452094,-18.327586113617414,A,C,1
65+,-7.749196733977838,D,-220.69355991455936,C,188.56860965917767,E,92.17275760835328,D,-51.164824071680094,E,202.84505499288184,-84.94001242105925,E,E,1
26-35,115.21190141678544,A,41.136863020076824,B,-37.565949159980526,E,30.183590566921552,E,-18.608929026625674,C,-7.355815893651172,36.2498972448831,A,A,0
65+,-35.266233491418454,A,-53.66210363529246,B,-32.43932116532062,A,100.49459199387837,A,-73.60084260415567,A,64.8844557034768,35.49409741689134,C,D,0
18-25,71.17863280536378,B,-46.184265988135984,C,-80.25173239741623,D,211.51910606009162,B,30.03903072394629,D,-161.0641111911542,-1.9195766236682787,B,A,1
36-50,-41.80284196298813,B,-71.05378138988745,E,9.390225802250212,E,-38.46740155007076,C,118.81067759302995,A,-203.02443104611308,-10.938600644954768,E,A,1
51-65,0.4910318934812182,B,94.17782717436329,C,0.7397775002482704,A,2.9603228818973415,C,-40.36054870055102,D,-180.62549001769156,40.75114956273183,B,E,1
18-25,-151.98957429227815,C,15.743108927567794,A,208.56755513506258,E,43.51502172363236,E,5.490795841787472,E,36.5552158867623,82.84829351275786,D,D,1
51-65,165.50584097053866,A,-59.246140928203616,A,207.5031553508821,C,-2.0326923930770056,A,112.53083358907725,A,127.87796614903155,27.188833383578544,C,B,0
65+,205.2769932792001,C,-100.01460415013683,B,101.06817081723311,D,-8.543533857308276,D,32.456873979673524,E,52.842817199603175,104.73869720280734,B,D,1
26-35,-187.18790846685977,E,62.06574564373633,D,142.60997014433826,A,6.667410609865863,C,-96.52318113770653,C,1.5385239987951427,52.20968133051538,B,E,1
18-25,-54.07598361482625,D,41.50078733584447,D,-132.2997820677195,E,-55.03772103198939,D,-164.97897007221263,E,32.19255230917752,64.8035628956419,A,A,0
18-25,68.00670558905047,B,57.11896196594589,A,2.122449587727099,D,-169.65982443633652,B,82.65258622798247,B,20.130178002324474,-58.070738912728004,A,D,1
18-25,19.52813921196704,E,-253.95848532782549,C,20.579592894197916,E,-43.08664712171723,E,59.28807111128184,B,-93.46221473754925,-80.5012801398216,E,B,0
26-35,9.52367717979531,B,100.76049199448013,D,5.651205546389171,A,37.39659391692337,C,50.006703279213546,B,25.149470764439485,-46.073026562573126,C,A,1
