sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Male,D,D,75.66398215983831,-115.49726602750114,E,-55.14397479196453,-160.84102378289555,-13.453175247390858,C,6.804075523028981,-47.80638236770615,179.7254712511747,97.08944953455622,0
M,C,B,161.9111722135101,21.360951867410936,B,-74.71350592682617,184.04556006952876,-178.9448385715683,C,-180.79412434771854,-5.571252436511752,52.44562805233729,90.03060906492864,1
M,E,A,34.54180260565496,-34.267146511423086,E,-12.692461386933596,72.81559814746417,49.53705228392165,D,124.71426030027762,-45.51837609584726,-43.63048670480507,39.46574059461639,0
Female,D,B,-137.28776452988512,95.84747596213113,D,-61.05363168632192,44.63951399225009,139.06557737046026,A,79.45169160276787,-106.07479577119827,264.86939398651117,-80.31305750768988,0
F,C,A,-32.83294729182965,-46.54204563610004,A,-121.01662644850396,-71.38835521811335,24.650432690794087,D,-13.16123265814094,-58.87341716821366,92.23248411605775,79.23743908895486,1
Non-binary,D,A,-8.542285439107157,244.16753273835764,B,11.333417726629994,50.9778072653224,20.152709443756876,C,-49.75040209202987,-22.315503317067403,-191.34301479125668,111.52605414056302,0
M,C,B,44.624569326409826,79.14793853567173,C,-20.96453953324284,-21.15400688732483,-66.26900152074364,D,-71.73057274148526,11.56426602346647,9.368517498454384,-74.48345941559278,1
Non-binary,C,C,-115.65568355792344,26.641947631740248,D,39.74833780942239,-58.99021574714326,-4.095050366113515,D,42.97922245561946,-40.13899420748035,-165.25610564150637,-176.84498099432088,1
Non-binary,A,B,-58.04039878136133,-155.51210183542773,E,70.73121987331096,66.0334313905702,-105.4683267077853,A,-61.134219628460926,44.93451667337191,171.7040203085307,8.559839984476318,0
F,E,E,-165.91126415874996,-49.21348218000753,B,71.43352329263072,30.690013843058335,211.49824581110934,B,99.86617226657755,-12.864464138238773,-107.01198387002857,54.28333702571656,0
Non-binary,D,A,103.95419911475616,-43.4627508436984,E,117.24931213749548,18.342548979581473,26.733158837959714,C,-74.61551775184238,12.9054328444417,24.838096368637117,161.75459171628614,1
Non-binary,B,D,-13.612380730386345,-20.88867704008072,B,33.558513276434695,177.74016631423842,-146.58986431349646,E,56.870609629591826,4.3037180490136295,55.02772925894216,33.280370535178335,1
Male,D,D,-23.510751031776014,-161.0603384708807,A,159.39582184845403,75.62231891467587,146.40190567824652,A,-97.59556865178128,166.21553370747634,-109.27734857736692,-54.439705014917585,0
Non-binary,E,C,99.84170239663841,-69.57311743146796,A,-58.84331677704441,-43.120243608767396,82.42234383874508,B,-15.341668875384201,-97.5764967699792,74.45410292334024,-87.14177687381887,1
Other,D,C,81.2149966898634,-98.70125722063132,D,-63.032797345725236,77.76307961542368,-55.95071736026652,D,-9.919247840422686,120.53918043804488,70.03404653411806,-44.59458704294107,1
M,D,E,147.45252262066202,101.85436735719165,C,-34.767925924660744,48.50050337569913,142.22042657513342,A,-72.79655139330471,92.93581197840479,95.53025042093617,42.95217970286378,0
Other,C,B,39.82746443296497,45.91237633424112,C,-106.70673642789544,44.018703793217846,-50.33687905948576,E,45.306231078600945,-60.229789537445264,4.432919924758951,55.88529832248916,0
F,E,D,166.77964388303738,46.2180537374288,A,-92.5700695237132,-85.33679860730726,114.49978925918127,B,-124.10782773917471,35.60956209771166,-46.443301891932705,16.43565149085388,0
Non-binary,B,C,311.77161147219886,29.586881010994993,A,28.050717847966656,-111.11575449947205,180.0974446832833,A,-38.42274808265947,-93.02354572087505,-99.63625524362267,-83.53514982921135,0
Male,A,B,213.79428615423225,-74.66666108451598,E,-6.401738329666375,-17.439647166508415,76.19824283755236,B,189.95317335936616,22.642453496995103,-78.51304918627781,-61.57468985000074,1
F,A,B,-163.98470661155505,112.8372267322736,C,-21.248117141390885,-124.68795188745372,51.96781258669524,C,-36.35360094378603,60.75080653317087,120.59893517062616,-37.92145835616339,0
Female,D,C,-8.253252070522937,12.074942743456809,C,-153.64111735131087,-106.01623116585948,-153.89736938816716,D,64.99510641017669,23.696120926378548,-105.88521803901256,-114.1086476898596,0
Female,B,D,-67.91399058339283,-131.20457783681718,C,31.892511898536124,-124.89382954786291,196.26580301985888,C,-59.38086181130298,-93.20773584509801,-88.11466950035847,-0.2648074263943207,1
Female,E,C,30.74795118941432,-86.84496754940879,E,-0.12920937731167584,-57.97220383405674,-16.07161123371107,E,-38.84028706324056,-29.064861290869505,176.19449047872163,-70.72836118424458,0
Non-binary,D,C,-73.8740752128196,-119.22069955327079,E,45.87373844367904,95.86718026885711,196.77485686336064,E,-34.29698260913288,-130.24222025462439,-192.75790298625594,-240.0912847318136,1
Female,D,E,30.699233500386914,-119.06065098643988,E,-84.5051704813281,-7.344433499645195,152.5351592540825,C,10.77355934569984,57.72964419135532,156.39038047850374,189.37992757546286,1
F,C,B,-19.52042031834549,9.460348317918104,B,83.6478052408254,-169.47147617463222,-73.12225792847828,D,155.6248411749206,-7.725100225553392,57.65817614215043,-7.957627164923779,1
F,C,C,91.92849483333664,100.56762574092627,D,-39.278602636323356,127.26962305943744,-31.97130863393984,E,-22.167464824299287,48.621556989974366,-112.47469597528084,2.5758356865810934,1
M,A,A,-126.13431689755052,-137.42134080252976,B,67.0280065165002,23.02192909455044,-90.1503332534553,A,-49.568565640418385,76.77278293287316,24.761364903178695,-127.68985646373116,1
M,C,C,-104.10435354705565,-121.16443889455135,B,80.20125840007573,-178.32526299195806,21.124189197840025,C,66.77435048335589,-8.736642241858553,61.38527663829326,10.196653078271588,0
Male,D,B,-33.822346815118706,21.046063483807032,A,-97.25875522241752,46.082581113730505,55.165747838328684,D,70.96431076661109,-19.942158873275925,-80.23564689321793,33.58767554118636,1
M,A,B,213.309219258121,-4.716018917403085,E,205.40442228206578,-65.61261708279139,-19.232960384879043,B,22.608349982281194,-199.9613205276844,-34.446466307104295,22.348934442589776,1
Non-binary,C,E,52.446728693308266,-28.088675851063112,C,189.9689892335406,-131.60508724561507,124.89728158491317,C,-50.566016618737585,-82.65262326953786,34.547521493464295,-145.792818052208,0
Female,A,A,122.18720772769831,27.51975393103305,E,7.2809075201153,90.74704531304211,96.92972848505728,D,64.58275379745044,-92.62809840958893,-122.12391834590856,8.64725292597622,0
F,B,D,-95.09177648923844,-202.42275836809864,A,-128.22420320347422,-4.287689000210299,-86.60869826612384,D,84.63488803441808,-167.90724926679988,52.2935756405696,139.0388428525827,1
M,D,C,-49.92015718648179,5.610480157246194,A,35.22960786280838,17.379796773891467,-9.24876348175488,E,35.46049641774685,-85.74994851942749,-113.42669365908034,-86.36905555723845,0
M,E,A,-118.98924477726834,-77.15976320687227,E,-8.904806358900036,-52.300394810176,37.37815610282823,E,68.64121405676009,-41.7914021456304,-106.22768773456403,139.02024817007214,0
Female,C,B,-14.89241731741428,-69.08524305621371,C,39.95098715820904,-91.22446938278004,-187.76708327280082,E,-79.24807982675424,52.0775026252914,-129.047826786068,47.31180589273736,0
Female,C,A,-98.57913005503414,-66.6919452903289,A,-85.47129870524603,135.21651646099892,52.578799785059296,D,-70.74137931756329,-93.60210165472267,-168.81235171239456,-83.64311711920602,1
Male,A,E,74.59642530820916,20.154510768049843,A,-90.04033148429443,-124.9314909526946,38.709970050948954,E,22.28235066852229,29.18219933553558,-169.9288455764145,101.61050679366281,1
F,D,D,37.79286191208362,18.218156731545122,E,-108.89333655112085,-121.37081421003502,-1.812416117578625,D,101.50743815957755,-76.09719197626403,-152.36595575296226,85.56837155246203,1
F,C,D,8.309148103841345,-114.0789517936982,A,60.92896703402093,-48.335565366098,-33.90181578073704,A,-64.05716435532524,203.07894959806538,-140.8732624101958,-67.85032358892174,0
F,B,A,46.02985877999867,4.1105278813180135,A,77.36753409147545,97.35783726824494,-93.200094268237,D,32.624468945360086,79.58348605653428,-121.74962672402867,8.584515533064545,1
Other,E,D,-39.180833521339885,99.17387231041609,B,-171.5694139067954,139.64314098570625,40.41004929184711,B,-139.58245972498864,-198.94489579402278,-23.191749215246993,63.324108853526305,1
M,A,C,33.19900010508112,-1.4181183828615915,C,-19.592779370508122,71.32765768421028,56.774022445229555,B,97.5749606686114,74.92520164198743,18.119065853710048,-37.17091507846497,1
Non-binary,E,C,175.24901840211214,-92.02170039046766,E,1.7797587701361126,143.67438005564068,102.4382243044055,B,-133.92110751207343,-66.55571518732548,127.49720420023374,79.00491738661246,0
Female,D,C,53.301703583789084,53.209817461768395,E,-70.60522744034411,41.29559504651355,-144.62045858952607,D,-94.92446793856048,-90.69502466881687,-48.29547816002,93.21843900706831,0
M,A,E,-8.327063208663516,-251.62308762267273,D,-123.70786016084988,100.11398514819565,43.43195895432414,A,84.51385015026902,-157.3554121112077,-214.88809114698654,-108.58342544271488,0
Female,B,A,-83.33303069822168,56.143394541099255,D,104.9093423557357,-44.35086370613182,221.19283836073137,B,120.39397838352903,107.448354467943,21.64720711072222,-64.95757193494845,0
Female,E,C,-132.53426732906377,-115.26263251845104,C,266.1616430214905,104.32186748440316,23.08265541801686,B,32.89950945570257,-25.45738961082674,51.326306244244236,-74.18027131356517,1
Male,A,A,-29.851733454326286,204.19456528440318,E,-20.163372087361722,75.3397097935771,31.80663864679162,B,18.03084734323981,207.4982332002147,-102.82361527838066,60.295874044063005,1
Other,B,A,142.6655353125077,234.92515331324165,D,-62.312782292039756,119.25744319190241,157.96739929703915,A,72.16902234765723,99.21422130816028,-89.84821145413153,42.92159238446929,0
Male,B,D,-116.6335984678417,41.544801044849194,A,-29.53042512541896,-112.69658211248807,84.32926263747211,B,197.55688474971325,123.20870083477857,89.47700543117293,39.198679482979145,0
M,A,E,-18.21718626713182,7.8411244405898906,A,190.86964065394315,24.45886263067915,-8.608922257906935,A,-168.2721233049478,17.0072690617556,-18.563125633189127,187.41956556614906,1
F,D,C,7.942000616466871,-101.74301445664193,B,-150.87646486273158,70.44096184073017,50.7294022836983,E,6.889432472067073,54.71330956576951,85.82516795425677,-20.980208713550745,0
Other,C,E,0.33730054065091036,110.85002059864814,A,-32.46623718318847,-46.895445152063,-95.43668074190147,E,-16.601016971468333,68.04793693011051,87.45159176650286,91.25221404064607,1
Other,A,C,-122.91738715146687,-0.9891035711792409,C,74.05134251606077,80.30430286696371,-51.67568214873957,D,4.635730155860891,67.10563130841297,-27.63741018011207,-84.95605447959895,0
Non-binary,B,B,20.596390652203894,81.59839440605943,A,105.88781802919878,69.07093689889341,56.77890457157338,A,95.54087178266391,108.91637050680994,92.06047816670822,-24.00141430972651,0
Non-binary,C,B,48.396305104452516,-28.50414028273062,B,-47.98104798116366,-94.4316045412787,-163.02641334290715,B,49.77909768923621,-93.25251043341336,60.159039726678564,37.2364210245891,1
Female,E,D,99.81090556533381,-65.23771312743165,D,-135.28772434975934,-34.0805221373988,73.27394025727854,A,69.70671861810207,49.17542698706272,-1.121833309982741,94.17930305630165,1
Non-binary,C,A,-182.44290532912444,-117.73672107296792,E,97.04830120666287,-144.01967433390516,52.558576927175174,E,55.17196090176658,-10.800842734063027,78.99114045748854,-107.8112391900016,1
M,C,D,-160.38300090027747,0.1280103112228506,E,58.26457718779854,10.684492246720893,-33.1747069644813,B,12.128125814518462,142.4287071256632,-122.90522787182418,-49.11220584537713,0
Female,B,E,17.68590553289875,-119.80613501381742,D,154.89330681806618,-2.806129436129232,6.392208000163094,D,-105.15951854262148,-26.50668099566605,101.36217694717044,9.181457488494981,1
F,C,B,265.73773639495835,38.05685923083155,B,170.94340659940465,118.36861061677733,80.83731778545167,E,-181.34537187953816,-0.3600707891313637,29.640772833178254,-35.492367907983734,1
M,D,C,-13.804721909133061,-58.481088715372564,B,35.087701952547604,5.659368178184589,111.28387503679068,C,-28.440386046197496,-38.19932297271213,30.441219149650767,-63.02559279863678,0
M,C,E,-9.161231615991596,53.508342404447085,D,-63.958108377271905,88.28154740006055,-115.71923872158119,B,31.548716833240615,60.72272289743606,44.31914505869006,20.510407542564554,0
Non-binary,D,D,-54.04683284505266,-58.688573498993854,A,135.4320047065013,-171.6456761476308,59.72454225500776,E,26.358308889494324,-278.29034867425594,60.097719488008764,-158.93529716952918,1
M,C,B,136.57839716210057,-76.83296270926316,C,-17.52805901255178,114.72858401336782,28.808190359159656,A,18.429596682578627,-225.16954144948983,166.72970896219795,81.19830582659085,0
M,C,A,48.84996608320307,-18.486578951816828,D,-144.50866791103832,-41.48054334502203,59.39649999740483,D,57.36927734229453,-40.11376214648012,233.88644543435487,-19.28984591331423,0
Male,E,E,11.129520092788518,-61.13312510622237,B,-37.08173035697783,110.41445374191876,-75.70869703793748,A,-159.66897439708225,59.87178677347116,5.0688923508797945,206.7457103169395,1
Non-binary,C,C,-156.3214372404549,-22.70965969610021,E,-81.3191770957127,-88.2549525130167,-179.3049553297535,A,43.018012668499054,-37.26344981190292,-88.77072568745554,-22.38552777700973,1
Male,B,A,59.447060173404886,-225.70672976565072,D,155.47965099044993,-253.95107903181818,49.30783140535717,E,-93.53634789434996,-69.23523495643755,-5.189468890528219,64.4364093371146,1
Non-binary,D,B,-39.99991539329598,22.276852513589876,C,-135.02081120004362,172.11007683686952,98.42839733311561,D,-74.3994766598154,25.160655576783657,373.0817711829291,12.251098171698487,0
Female,C,B,-7.446447664355217,108.60217149838418,B,76.46500692201764,-91.0517631973072,-251.6224364443915,B,162.31748075530444,66.75951673331943,-101.59422801655845,-213.11952852600336,0
Male,C,E,-77.814039230352,27.21957568212055,A,96.48719757754398,-25.3898880724999,-229.09738855952037,C,90.52062076017361,90.34556617576473,77.86899767462934,89.24827121764282,0
M,D,D,85.18555608190641,-66.77957930092006,A,7.514184751440103,220.6576272417418,106.41888012634494,C,-117.077700900055,-19.718810385840495,40.932352153793666,-173.30293843967453,1
M,A,D,-49.90659976030044,154.62116061011494,C,-29.505144946664462,83.62987964800833,-3.978770832693019,E,31.085780420914382,-21.66051286513897,-67.63226288697645,18.032329087417338,0
Non-binary,D,D,126.87131515918094,112.63655791262207,E,-112.04168361341902,-161.4680187567736,-106.74810014181995,B,0.6921842334455356,186.1811414780443,-56.126771639431915,-172.28518320106005,1
Other,E,D,68.34994878900045,-93.77680330630179,E,176.76674885514558,-40.46038072754805,115.79682709854202,A,67.50224345592245,18.372568003684666,37.98792033901663,-115.49719202418977,0
Other,C,C,77.52797007355404,-37.632018754627424,A,-75.97699292202485,240.69578111078664,-111.2476935959587,C,23.80587492196726,5.755749164077664,58.487498027499974,-22.30278248121814,0
Male,B,B,142.82929969445692,-21.228444460249875,A,105.4818560294656,117.56071044804486,-8.224402744398287,A,-90.57139598160077,-63.48769852871827,84.89376300350133,83.9572463119773,1
Male,B,D,-21.389412470488022,89.72660783235821,A,37.980801085318475,6.9866527330253225,-14.97685785144997,B,-79.200924507719,-39.97936440357541,9.481161173891604,109.14992315658824,1
Non-binary,E,D,99.68554405092372,14.12774467107246,B,250.2474160287278,-15.942076951817539,2.8873044866986604,C,37.42717778611176,9.002966415457053,172.42386457652879,-270.32723039998194,0
Other,E,B,-147.96491378249357,-41.0193490068607,E,74.64998846863541,44.3661181385945,-0.764439829018122,D,-47.6749395111257,-30.861772214815268,-16.041715038490647,119.7191137293738,0
Other,E,B,108.39607616907014,-66.27420265602912,C,-77.37028814248788,75.17858773010573,158.8280773254307,A,-6.617958230795833,-165.1836848915736,36.92993922244145,-31.844729677305285,1
Male,C,A,-125.81276883098695,17.16009406091847,C,-43.29029266311994,3.1278824396875238,-54.800920428295484,D,-210.31980261031185,1.312658124367181,-74.79514733519534,-125.31738253112239,1
Female,C,A,-45.80453616125738,-172.49328808369592,E,103.79108198154906,45.47897656653335,27.593301712462605,B,-127.99645567582697,93.43545708715114,162.47608516133764,-239.09870787693052,1
Male,C,E,-95.14403250439378,139.1261900234864,D,68.65271668646284,82.84838555589286,68.70619997775125,E,-36.130981485910766,-61.45351879905323,109.9947886772316,-67.62595600993659,1
M,A,C,71.87023576823304,94.19272301152492,D,37.30103740875629,222.0774098515458,-104.7819915898462,B,132.90585229239846,102.77801792305547,293.93964364149855,-73.7231580987454,0
M,C,A,-1.5020732080422716,-39.619716059023226,D,177.14085240936527,-45.63475357102715,159.36180810186644,D,99.61578524730412,-6.766503243375014,-36.97038493000994,-50.394571141403766,1
M,E,C,-60.92628775170618,-93.75627198172364,A,252.69291492850905,-123.66996169923365,51.39676757237708,C,-151.91984226019125,171.28883592258455,-34.45280089220174,29.86732084705916,1
F,E,B,63.87182631031527,-59.81920074137162,B,114.01927824699757,124.07877744333724,-39.65033848612356,B,-62.48596627298561,4.080510949647063,-71.7105425677169,-155.81476501965795,0
Female,B,E,-70.48577644683931,138.231658216231,B,13.86565530092556,-19.63333378669955,71.15556026834138,D,101.49698214039316,-70.64527555419903,-137.00864549315497,189.06662471311117,1
Other,D,E,-77.54843573055754,29.01658573454694,D,1.084163537541357,48.765429476581254,-57.24347163350888,B,-141.94456124885863,54.78085605806336,-6.814267547706225,10.32915227934501,1
Other,C,C,83.47625932255168,-85.73379226934678,D,82.37759218028626,-140.68388032071212,14.66524035070475,A,-163.00490415269962,-27.521416590273347,171.38817894800255,-126.44169678603355,0
Other,A,A,27.21381549415018,46.92013465142583,D,322.78427785284964,56.40225165368666,73.63303511257871,E,-57.09443756945768,-144.3727286174663,94.35082180089998,-18.3504766618438,0
M,A,C,68.1330999793336,-85.77257797028291,E,136.10308267845434,75.53046413197133,-10.666850058299516,E,-129.1329286052389,25.289860353424338,-11.167989217638345,-31.917270871384112,1
Other,E,C,-60.570173584361555,-40.3005513355504,B,51.01410235554783,-12.740126416281376,61.97743289075248,E,-49.517183118316396,-157.05431195186833,93.42607512128046,15.203690577106151,0
Female,C,A,34.705852069294735,91.20040647728356,E,24.862295913556988,-107.16840695449508,-103.15258976252433,E,-49.12326518623053,-99.19774700565385,37.015715122926956,-66.70080964904996,1
Non-binary,A,A,56.990449345126216,-76.8179549231245,D,-68.61028244704727,-60.73974334234498,-164.53725296458464,B,-35.69357562808499,17.68423279074821,-68.72735276901635,-7.7769641327504395,0
Female,D,B,-99.18458460001696,28.221017225554828,C,69.61084331064272,31.020018817965102,-1.8018311061409262,A,27.89374691034287,17.217782839333083,-94.04558298286945,8.516589141993764,0
Other,D,A,71.74552309718061,-156.77590101482508,D,91.59346595833392,-121.44381817600971,204.25922941272066,E,-64.70073863733244,-141.3604871720393,-160.70788427336126,-7.871185938430895,1
Female,C,D,-174.5238433336703,-6.09682719741639,E,51.77278870874211,136.45899668921157,-194.35904853498047,D,-50.611116099617526,65.70109401079498,-90.64311995132825,-184.37481855648204,1
Non-binary,C,C,15.882364334625604,-118.26068456335528,C,40.32519126036462,-125.83059011298343,16.90339749049322,E,-0.6336273318037078,138.79694347482683,1.8759196892009051,-25.291520646401857,1
F,B,D,-127.17827985207765,-51.042141631699536,A,99.72180570476222,-90.10330456888039,-73.47234873173126,E,41.687794819081795,-132.65580788798118,80.41331806902534,86.69434767321967,0
F,B,C,-133.50760840779344,50.30501617980342,A,-50.787073783787676,-17.495818740954586,132.04036025863718,C,-108.67091185261586,51.50721843464111,155.60076365452468,112.67028997848077,0
Female,B,A,106.24425247529534,-128.40757428371924,A,124.81967816481551,-37.406666800081624,-18.61635413573214,A,-21.197341976429495,1.9887041277204653,89.84449105743504,133.48224938749192,1
Other,B,E,60.718010994188646,-57.75972341455212,D,51.425839288844124,98.25140660303553,-94.61599901959652,C,-22.926316515688725,-79.92439082634188,-64.24229160994348,205.25866154528862,0
Female,C,B,5.1766838528111165,-74.69438116652726,E,-1.7987345860239539,-52.168664823627786,-245.57382866068113,A,-80.31906279210918,17.300965224548133,26.20635829790259,-29.23337871525502,0
Female,B,B,158.90980215508344,92.7644971588861,B,65.02459910269897,-93.61381804539012,94.79605181081322,E,-23.48202305933596,51.91311319422669,-52.874007157158964,93.33895152835629,1
Male,A,A,15.529985893882433,106.10475693392503,C,50.39626765216173,48.84009784939872,6.243752164100084,A,-79.70546487501088,-67.81586583048687,62.31634333755378,85.78261657871893,0
Female,E,B,34.63234552210213,34.77289276246527,A,-111.79095300649735,63.84357386071694,82.2428965209467,D,125.73940406881535,15.64880928712396,64.96243320421675,-178.35981846346778,0
M,E,E,139.53108756436447,-90.35523246589676,B,115.87584203752775,90.68422428793285,-47.46737547951354,C,-212.16440207084958,78.64149655536443,-164.51028446498043,42.829299936984846,1
M,D,B,21.733547168949265,12.481725628253203,D,117.3988181308637,51.95671152390338,-13.145322314217523,D,9.726699977228542,-105.81786618482558,-20.260770882702506,35.11829810992911,0
Non-binary,D,A,12.918467492302147,-143.9902670845312,A,-118.13141877314241,77.99543433207647,-134.63201515132712,E,-79.39039653334483,-163.02197820613807,-33.920050828242076,181.93730909378215,0
F,E,C,-43.654411894925204,-36.57582549835862,C,-27.723072836632685,-41.636140437575584,-4.308769947085117,D,-245.93088702205702,-119.21160255270185,31.262945354285204,15.274779081521094,0
Other,C,B,-77.91441002381492,-47.99085064965992,C,65.59491974462395,111.30596187396611,-6.381652601977919,B,105.86017716248688,-65.65305278322859,40.84769316361407,-93.83909581122798,0
Non-binary,A,D,11.629514445458208,88.4524960261862,A,87.65447499454254,0.8275482332004329,22.034239088300144,E,-219.23715542893203,118.31369637196165,-20.845132768325676,139.77590326186098,1
Non-binary,A,B,-33.76140962869216,27.985722862521605,A,-33.3719189973168,-93.33457319225201,16.685724916366052,E,33.735011775854645,-136.82163002189913,101.13684602006418,-54.9864144073525,0
Other,B,C,-18.32814900521252,90.24972594681861,D,14.973373455475905,-59.787445786297724,125.0822713350127,C,34.97706564115718,-88.88569282330029,-11.977449510352246,160.4069182355966,0
F,C,E,-73.49938790073189,-72.17580871503124,C,77.1670061334693,-110.50076148463054,30.98046522263403,E,-119.96798208506925,35.98980176221182,224.3690904269481,-80.90398194419761,0
M,B,B,-4.231019391170516,-117.74264592974306,C,-11.562138113542668,108.0505888572309,-6.716952724588103,D,66.11368135415896,77.43960626197733,-58.204001038656216,-133.17510662543825,1
F,D,A,60.49664866659765,-53.97478911607615,A,34.7249313221013,31.18906914194347,116.69723094369455,A,133.6230628505505,-32.121264614464,-109.69670909238904,89.14899969368808,0
Female,A,B,112.49226807336345,-138.9506927814584,D,37.78677055656875,-25.853357143444946,69.25947273525306,B,-112.72808171118581,-147.2317506843049,-9.205678404562267,-52.67207475391579,1
Female,C,E,11.83737847174114,-126.617757124911,C,60.99975114560257,-124.46089558742726,86.34498960943505,E,37.31810541132292,31.942739581505453,5.566914658194285,91.0966958998021,1
F,E,A,-94.94882133015038,-5.186438589587113,C,-31.080062071966523,61.41513520114506,-17.37023070296606,E,33.87415980606288,59.04128923556124,-43.19485025035492,-105.29476021592768,1
Male,A,E,59.23542391558646,52.9764093444694,A,-48.942125187268374,-10.0952684563939,-64.56401609300796,B,-19.348135633937854,10.370176957659048,-133.47608571597715,58.72253781768627,0
M,C,B,-103.08876589956806,32.21436173874475,A,-142.12774173787062,263.9173844749837,12.626144654247323,D,-210.12927515617648,178.84140838260137,-7.734935146669921,-191.17073566575937,1
F,D,E,-44.294050287343715,-76.98375690019755,A,126.1719423061203,221.08538570737983,119.19699174479801,A,-26.215325241568582,118.45435655592713,7.429550389182647,-202.6652531506456,1
M,C,D,-189.17969788058178,116.8446639016199,E,-59.13165532635626,-19.501922135278203,-79.29012756866656,C,-33.942305661999406,-6.152177645137617,-86.24630975531801,31.44674217199209,1
M,E,D,-218.27401365806222,34.95445299792997,D,-5.890930235229072,22.48870314223936,-168.10014351409194,C,-111.25682615679379,-35.98138247437902,18.40349329396852,111.96996710862537,1
Male,D,D,-28.73454484705769,-10.71399378996579,D,-107.20308163695668,-60.72145449323726,6.467641391848806,C,-8.872405482277951,-69.1857594926216,27.1629222601875,148.22847071571775,0
Non-binary,E,B,-28.66483293774244,166.97071762811723,C,-17.732667744270575,-15.68577560045117,-12.67686569802173,C,49.48085001389361,90.29976736902631,-47.028185023989586,100.29443350960578,0
Other,E,D,113.39462748716977,182.81344039518822,C,-63.44186268947916,178.97300248277114,-41.23497452834172,C,-100.12415426592267,15.97441200764385,-3.8343771954903003,20.541130843052102,0
Female,A,C,87.93999996044928,-128.66903767958982,C,-68.5521796083207,-48.17910049839678,112.55161836482064,C,46.958132424576185,-91.2729036963422,10.079598943478045,-20.50326002538147,0
Non-binary,D,E,78.11115517603118,-57.00234425073918,E,66.68129265107467,-19.5357101478476,-29.399503747805444,B,-13.431894974034844,-98.72381445985556,156.61982824763314,13.442579537898098,0
F,E,D,39.06655822095505,-108.92180979808428,A,-119.2083991362408,121.95616998100674,-25.431744530014207,D,92.12474792105874,-30.09121934852967,-69.15449103261251,157.97469732873418,0
M,C,B,10.366719460174401,63.109461363543275,B,23.31932078714967,58.88704538114431,88.1893303803565,D,-70.71680825848144,-65.2402273290162,-108.53716907560343,-37.06421139799579,0
F,E,D,111.87212235795072,-297.3970305727696,C,174.7419008533521,-113.03952572389844,138.14547469593188,A,-93.81308303335976,-69.44921417501902,-70.03745579362702,-22.893019810658657,0
Female,B,A,76.67635963293029,-11.297720801350367,B,-168.46680630652705,118.43998825735945,-37.291142747949664,C,144.6768313195426,-21.839858678140523,65.94432556339609,148.47829661529664,0
M,A,C,-143.9393397960628,3.9878526329323485,C,93.19252450740242,-26.692933166707633,5.745748556218516,E,-38.60388849207638,-24.560816712306753,-134.12296159735843,6.511845452647511,1
Other,B,A,2.6733174941774767,69.34832465745923,E,-145.23081492450834,-16.555793548531227,-11.237880265472743,A,124.84543448973258,-54.524935349364135,211.93642289695202,0.411379221436393,0
Non-binary,E,C,262.15673195997715,41.48843628335509,C,-80.3819412858285,21.618680716601506,155.55430714117225,D,61.10709096627704,30.451024805368604,-107.48202921979373,165.7276121256595,1
Male,E,B,-38.78763665845918,-155.97250386088203,C,146.25747348546432,11.179476985414718,-139.25220250055852,A,5.8017602104192445,183.0992837781389,-75.12332317721905,-6.39750880344906,1
F,B,E,176.78371138022135,42.79421802022483,A,18.18477749511608,104.21185183790102,51.24662553652738,E,-31.59337020397423,210.91122979729775,76.97632207248324,62.938198452366954,0
F,D,E,-149.4355883101632,-63.1802983077225,A,-77.05392637389191,133.53739966438204,-135.24320994276695,A,108.17102740648726,25.017516404452277,74.16052605900259,14.18836955312815,1
M,D,E,-90.7153568443938,12.294072064661357,E,62.095732216213975,-63.87107396524336,-5.991595068759927,B,26.24339993336558,24.25806593912059,-109.79425261273829,-49.113446567660255,1
Male,B,C,18.811307236062248,111.9534131715688,C,-37.94985421531781,-46.12476445731859,134.1118292625095,A,-71.95668897643921,216.77462096353727,88.37657956394773,-121.637144901206,0
Non-binary,A,C,18.786238236458157,17.274588524976203,B,19.174398365066672,-126.8685286339218,-235.90839391844432,B,-26.84767365450581,-41.14486245249803,118.70250145763042,8.394438777064021,0
Female,E,E,-15.519286084710998,56.36160202499725,A,-33.56006482673559,-46.33608179760926,21.905658779516045,E,-142.9854277775681,29.9953958816329,-20.205121260515284,-139.8819518217019,0
Non-binary,D,A,-78.05155918657121,287.65763458880144,B,105.30141839211163,249.6617666828767,-96.47409532399163,B,68.12095774791895,-136.64759956606164,82.48682015831841,35.89655399165531,1
Other,B,A,-194.10939824363192,73.53653271796942,E,-97.70896804457075,63.83531495592059,50.38657896138358,D,-127.4281917190491,-143.5413181572254,-85.53498945178619,-27.407987173222757,0
F,C,B,115.16913663242798,-73.60582377686433,A,93.72325943867793,25.4422722712772,20.493402657671,B,-96.59352672277018,-2.0847726342099833,-58.686258861714,-38.00850070304801,0
Other,E,C,147.65567968552975,-142.62203162512864,D,91.60881491562385,-34.52396875934937,140.69656165344063,B,8.799799664378757,21.450717689216475,46.89413107288348,-101.51069466673084,0
Non-binary,D,A,42.029078628157684,-76.16540555546395,E,-122.37863347729008,-43.08940079304248,34.46235883752847,A,-88.52618819205868,-5.889867001582978,-120.28661033165602,155.4525806709399,1
