Gender,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
F,64,A,17.385942346810765,42.702935484364765,18.285379419086105,53.28264289994955,E,80.91136353514831,-168.57967802359562,-186.63133953499053,-142.861508848977,-57.32720773779175,53.0139986345577,1
Female,68,C,89.09755548846412,-20.107500020838398,127.24678394469906,131.9923449507734,D,104.71063187279144,58.05122083737717,-49.98470214526089,-28.458535448765193,-22.43461311531581,123.56585201935384,1
M,50,E,-20.21278815315874,-88.3516150267921,-94.77690117792079,-11.640728452321547,B,95.85052655111227,-44.00096444924726,-53.21604539727013,17.430485915900697,186.46600831792034,-30.58611833614525,0
M,49,A,-10.234435045792857,117.94264408340491,-51.531814847469136,-36.21200162135675,D,-117.89181460837416,55.88437152959692,4.393321838565475,1.4770546766059207,-1.7333377148285767,118.95566620235418,1
Non-binary,46,E,60.74520014593521,54.721421925339584,-220.5971053197772,89.00602802898345,B,154.26241836362772,-73.1384708049717,59.07090378022348,-12.796517558399515,-23.18824845066637,-68.22766566020495,1
Non-binary,30,A,129.31799543024258,90.94694921217886,228.0330889469747,68.25778299721317,D,10.076716989297452,154.02068761486538,-44.812051269235184,-4.737942358951648,87.21604217510944,-107.45784684073192,0
F,33,C,-54.14886594910775,-180.60782781472847,9.498592389517203,-74.48979995248321,C,163.38455196896734,-66.84369491234703,8.835306624278912,20.984796645746655,-58.738054837660044,-79.8827350472778,0
F,27,D,-81.60250322960901,-88.30456219823324,-54.333801199549434,81.82612670239703,C,138.74810175806033,48.00268876282797,181.6670521473553,-149.07778366815265,50.95830206703478,-30.39043920212812,1
Male,70,A,71.30285795065596,44.14507580384899,-10.10877585835623,-95.18654652760439,C,68.63462298857422,-3.489551399899323,134.02577287553353,83.024776929581,31.44374305547829,12.43011930354935,1
M,65,C,-52.92270403718692,29.791866964271502,30.54621417672674,6.2468338632409175,D,189.13814001549264,165.09259555978065,162.0020993046592,23.86991318323336,-158.37483570901253,-62.446348349331636,0
F,79,E,12.58004420861247,47.233067865943845,-19.933931816203934,135.2148851482765,E,-67.14663123679226,37.999073765566045,-104.26144163947752,73.5090693376309,-114.38695778793505,166.56210495701208,0
Male,41,B,-89.06030510486025,106.35608632102664,-120.25951451242891,-190.27651491665333,A,-24.912020324477187,-210.28305245187028,46.71637005413614,13.642724206616535,-0.22035036188687865,31.177762766549684,0
Other,75,B,109.195875222869,24.16105371499585,95.88417692303878,-122.90470887913582,E,-5.161786723637541,-42.1074062811323,182.87620996914538,-220.75203280302094,37.27816116488152,45.31668191001437,1
F,21,E,-114.6292443604197,20.500010182786006,-42.17388037861573,-178.74659610878268,E,71.15638387248819,4.4670884577809815,-40.05867569208714,-12.432309259202503,-29.032245590205473,-64.64243281507666,1
Male,76,C,71.90605420835243,38.89583042166251,162.6327226335093,20.234265642736222,C,-85.08690291034777,-17.5231587718014,-256.27087608205113,-41.30779039459371,-3.420795499191895,0.4915463385825187,1
Male,73,A,93.49718806137393,-9.901826336263579,177.48560733426206,7.816757806897204,A,-14.431181882501058,8.393912746523185,-1.460203102031056,55.91458345468627,-16.00803952918439,231.8470531509454,1
Female,49,A,-54.17647551190791,62.17960715480418,-101.7472636514857,129.96015572203353,E,41.41600248303468,-17.473457271367963,143.9354938605527,1.5917585788968327,96.41410550089698,-57.7733431001534,0
Non-binary,52,C,-124.34847156909943,-24.02455936695537,-26.487306343381295,106.13139242036442,B,105.68038197612269,56.920620756864196,-65.23476217402946,-93.29058790056722,-57.76876136074706,37.82075999591828,0
Non-binary,66,C,63.56938232755084,83.78903438873816,115.50005720047767,13.062345056617044,D,-38.66449488201528,13.709254739154014,67.76456482210105,-168.25530992822496,-123.60557053848873,171.517513414549,0
F,52,B,-80.74457127077282,-49.13610657298959,-110.72069114646736,-51.52370101378624,D,15.564241441962709,-17.034462705713363,-13.281002424586607,164.21544232550923,-82.01292127456051,88.09636892993257,1
F,30,C,166.48154695085464,23.52535552528106,-182.99456578315502,27.905974494253687,B,-83.18767701316462,43.89043539089092,-158.02561034841324,-60.99249418843573,-97.19376898967215,-18.140256641551485,0
Male,55,D,-52.398743764618295,110.96173595863601,61.918737520776126,-7.438805274602836,D,219.06808839107663,-17.05084541281236,24.702640459619516,87.62296348306774,121.72861509565882,39.794401555465896,0
Female,18,B,64.24130891269785,15.570913576233696,13.247993634861713,89.62833939434545,E,5.443629740502577,44.30277385693049,-101.38168488731165,20.282557642988543,62.78540430726524,52.24233309691976,0
Female,32,A,-1.2776740510029159,-103.49577053236878,-25.052758398619357,58.510615083456855,B,-13.978668796811219,94.62741300156668,-36.530918810136534,-93.14946708909926,-67.70453260700215,-43.24264446280817,1
Other,69,C,63.35538735441698,-14.602255014005344,-45.73670407180531,113.07844908786815,E,-8.577892118674981,-73.11167359339369,-103.59056167373066,-85.045401544713,-9.614426896244275,77.57444532426402,0
Female,51,D,-36.049437162592326,125.18270623044259,137.96297690642012,26.07241980058993,C,37.33328345066413,-66.63542201777736,-86.58745986204461,-12.526287348792685,90.9389197188282,-37.5765152010351,1
Male,25,B,194.2646230570616,-68.6526864687394,-17.116996873757373,-21.031185863514125,E,-14.189433755471887,27.461566500749097,-6.572742763969678,-32.41390137054695,15.359247210426636,-45.72858888032921,0
Female,50,B,92.38566618315295,139.97310468748796,64.99006513439147,-139.2935977359347,B,-89.69874865436901,-62.98258518423396,-17.13872817680938,-102.25732034150658,156.68120662273614,-32.364067981690255,1
Other,76,C,-45.87265426515715,-101.5201911007234,-182.1539851045432,-169.22987793845584,D,79.5147802453574,67.01532541743401,-77.53039224420704,-108.7038610279913,123.51879840358657,31.948718794162932,0
Non-binary,76,C,96.51707322375368,-121.03617656954113,101.63462777841336,23.444634076976467,D,38.11607674263702,2.2564035716933617,-13.839826459657194,7.550968758846974,133.59593598016724,-41.827161980100094,0
Male,73,C,-45.76807456120908,-34.15246608560696,-39.78462102075762,62.21249478438163,B,153.27132361618533,71.726652285102,121.68534625411922,18.15598549857416,39.90372597766159,-105.67308210307027,0
Female,69,E,-133.1442928031077,-54.82887474133107,45.59517652520731,66.66764369897258,D,123.92159343852671,-13.560897137032695,31.840725734449226,21.618996948142367,79.71281783211698,-60.33498618866181,1
M,38,E,-4.21261447033415,75.0210580369452,51.953721552157795,65.94004533645254,D,-51.41664715073281,54.74368601256803,-74.58857621411386,-14.615519081807808,-85.98802196207922,-104.45643472597365,1
F,78,A,83.49885457124337,-136.43561652185613,-94.8241085013638,-6.838160487592608,A,-82.66775605640007,180.1418321554275,3.688837196129926,-64.68150911156584,217.49454662024647,-27.094471153844736,1
Other,24,D,-21.247550880309692,185.74590510695853,-41.880173520609304,39.26630526452911,C,-46.65111605822584,-51.35220911738324,28.877532280823942,-92.71411524679158,154.55705154692632,-206.4250053728902,0
Non-binary,78,B,92.17612160051736,25.08767608372116,-44.47335447503757,-152.9356636835034,E,104.61685299668311,13.302101771455446,-135.13965201562903,109.30021038672844,-93.56686186422071,52.50274163983154,1
Non-binary,36,A,18.68923379414134,-60.95361403736277,-14.493626482155065,-202.7463636321902,A,-3.9484801147174844,75.46935744518527,77.03519514773909,-50.22039620924126,-66.11412925201566,-18.265823561147197,1
M,65,A,-39.253642312829705,27.89570152126598,-36.33957768380822,-170.2113032286426,B,36.19016443800946,-11.493953695235277,98.09555249398385,207.65866679056865,81.63786734716518,-10.343158775150558,1
Male,42,C,-193.06455374919705,1.1242605261577538,-106.60609939738835,83.4259774213972,D,88.8822743471706,-103.24854870796489,152.92795492978004,-15.935133984994177,-220.49805239258396,-19.665436248025262,0
M,38,D,16.771292763191834,-105.45285567998202,-83.80924506608149,-80.79659479272408,A,74.59564527934299,26.02793432732958,-34.71750242669591,11.260709204977577,-243.2234288135943,-4.617846775009838,0
Male,29,A,-40.33283841962093,-37.54104687484978,26.33230061381393,-146.52675505002267,D,13.433179227797682,-82.17232063330182,12.10057844715401,-192.21870738316161,-81.98915899163666,-16.112117486455663,1
Female,63,C,-59.599617387146544,14.836616562976499,-37.48779766256441,15.46939504043126,A,-114.51924832548104,-18.051005723731333,52.93335441317064,128.01868227338974,-238.9813169389884,-56.61171140826319,0
F,65,B,101.64132339681096,83.26622184249693,12.321986620848707,-62.68929554682124,C,12.605929276043412,221.7697269087306,-121.99474788762295,24.25705504673233,-32.81019463781003,-228.86481584912076,0
Female,37,D,-59.78609403278582,-15.574719864781775,48.499701149861835,-108.02000114640633,E,-101.05488053337565,63.336578214196514,-109.874463777294,-34.62409541488167,68.81287543427304,71.67245391864054,1
Other,65,A,59.08572623757916,72.78894220710302,-62.39480263157482,-50.883955194279665,D,-7.620153421644926,146.35595037817285,-87.77463656822269,-235.68764638970032,2.5542022700450273,52.057066788552135,1
Male,20,D,-72.78907455577203,77.56783534611922,42.79870304891002,229.30337003848268,B,16.48468220034855,-69.36874910472886,110.50019240385454,-17.054637672018647,-145.45619452419658,-212.54621588481274,1
F,51,A,3.179690446593417,-23.438194839546266,-73.65173291609148,54.6632854801833,D,35.68429368121974,-172.813392449566,8.394801684634192,175.62460864987312,119.277513644496,-119.79396790753525,0
Non-binary,22,A,11.68710111756244,45.415850228397545,192.05947918708748,183.07837169179936,A,-114.41434362214741,-71.18381099862722,-78.68500552434811,-3.282389446281301,18.089002518674356,151.50176321492893,0
F,51,B,-187.9433703245619,-158.77348818282465,-71.3925701735143,42.707272868983566,E,-10.795167528071188,30.15497472023817,-57.59430106819294,-25.020337382512764,50.40017561823533,42.9796164560793,0
Other,56,D,60.37715471507341,-13.228935643290255,47.07507478960939,80.72996681128592,E,-56.20164219399073,-139.57131685186386,76.28549060994747,-157.9664066060866,29.015176182404616,17.456844485182707,0
M,29,A,113.58774861623498,120.61320044315241,-186.01514117371224,107.0290437871878,B,58.796727155796624,168.89405709329205,4.326305652701022,14.01754281171432,-30.35790157516729,-2.902574799929744,0
Male,33,C,-34.36275966930737,-51.24333928668287,43.05500750184053,-91.63239484943372,A,6.310991360102042,184.96685739015285,-262.39429722399467,51.61308695856944,48.53366418970167,-3.593590260982759,0
Non-binary,29,E,131.6372919017552,-144.59667883654885,-78.46886683853538,91.96669683445822,B,143.26403484225187,122.06717617850073,-53.81731784361493,-129.7977848920102,64.2924988357289,-21.323725903054612,1
Other,22,B,10.416004880095493,108.00339838064241,8.371978906003765,-216.60365527470367,A,115.03117320667184,-22.766642596114316,173.51681516348023,-109.30793301834368,53.29730667376451,-94.32881423286562,0
Male,38,A,-89.13400883375662,61.217001236300106,28.985881242459786,-48.075401442293256,D,-14.036198595323086,124.48668974729043,46.227573508490785,-95.13873628169668,-75.0302150486843,23.512536933817305,1
F,71,C,16.590153856861754,-16.88766128527949,-38.912065169737055,-50.16185686889354,A,-87.56284144704748,110.53544739714225,-56.533373657387976,69.01682822861113,103.35673487595052,37.313292894730665,0
Male,55,E,-138.41471499484703,-29.11966424845587,19.580599310681908,41.8107990354284,C,-70.73122396149019,200.50249249644074,70.74838370275049,-29.160414116413218,-66.36509068166964,-64.34760731116319,1
Male,78,D,-74.34618130014272,-95.77065934368343,204.7486315054249,-46.2311527387155,D,69.65813690556945,83.77587221856699,132.38046872836676,225.9952795096655,135.3091817639272,134.0968485647075,0
Non-binary,29,A,70.09668273206609,-204.3810185448745,37.843168758735196,99.7658240106464,A,-8.941425640063878,-126.86605238712924,-123.6055716294149,-83.86992107687868,-8.468753624060923,-41.95651009309142,1
F,57,A,173.73868952693905,2.504820935174043,116.02604926990765,-43.36552853420915,D,97.20089420250439,-7.128908505127909,-30.331361774232622,-38.04732483207201,-70.1132922010264,-109.12267606701207,0
F,37,B,92.94276917034769,98.18161931324444,-160.56538420107853,171.90479685216212,D,21.868525472878783,-119.84380779783925,-190.3141364749569,83.63072724220716,84.67812705090041,53.181597961260174,0
F,71,D,-206.23302423671376,-90.19262780861574,-1.1051187844675792,81.94301380521769,A,-21.969142274632834,-25.71785193918456,62.602090544257514,123.23461895754515,-111.83262896890938,-28.081784647546627,1
Male,51,A,61.73885913682754,112.88638384746841,102.94468515810178,23.782347362649105,D,112.60590018926476,13.758348937126646,52.99943560441651,-92.0776930444335,8.310078144867038,67.67955859986003,0
Male,67,E,150.0067456582098,-107.54281112167038,65.38632855489384,-3.068793191057198,D,-53.407212846765326,-4.604236243365767,37.06357454736962,10.246137024415988,-15.846341674062666,93.62554263096763,1
Female,61,D,-1.212058453798021,-148.61211969028068,241.97509947953287,-71.12007642024506,D,34.77364684877127,60.361926394636086,-196.812193549505,-125.36369424865954,-252.1009874789281,30.335949202309664,0
F,39,D,52.204435601636376,104.49678523517893,56.78584129142401,-105.61098453032609,B,-66.34868289510999,23.507319199652862,186.98107137400945,116.12114475822561,70.35639931599744,-80.88885776822963,1
Female,30,D,-17.074878728032637,-39.67492555745376,-102.02766364943699,-8.803602628047372,B,23.530061080521758,35.64721478803474,-121.0259724869033,-215.40014359450578,-90.71505099332624,-72.23961920524876,1
M,64,A,-17.718619585176448,-118.31497161952151,48.11933075023913,-282.76502060768564,E,111.82847067737454,-24.274141935538328,-46.81125988822437,-153.02752101231977,-142.8573593230139,106.22053808027808,1
Male,31,B,-50.03677821641919,20.592579371782822,61.41949849488035,57.0015499036903,E,153.45460866654022,135.16131241068078,184.92293386199896,44.2424862949165,107.94090619289946,198.18526732759952,0
Female,64,D,-54.446732192541916,-60.25623513619996,-9.345401288681165,-3.067915281068683,A,96.09963083734036,107.91567128030573,206.06188613104806,19.942271046507148,-115.48906911344206,-161.1466846114236,0
M,45,C,-83.36962677869309,74.37083621951595,-13.22162607168502,-75.24966658079715,D,-122.52978409784284,1.6186182533856293,-67.58067038916455,-27.934601018934924,140.33608978471773,23.67682559286927,0
Male,55,E,-80.0055915453788,73.49670884015667,99.8759654101521,55.095051167157514,D,-109.67585503406634,107.16428775153769,-50.6323690164602,-64.22334007096218,-15.289597237246216,-26.425365589781023,1
Female,19,C,-65.29079360837306,253.75555720565907,-6.681956680950038,-231.1803096250995,B,-16.122291604962495,-243.44529204916378,-14.254150817566478,-86.4908471517878,13.527514107509342,31.704289443991605,1
F,69,C,46.758682546569425,-161.18779146721906,-161.20957157566832,145.67903637489687,B,-51.91914118466173,45.47324899802861,78.96971917780324,28.790798180456463,-173.43990391941614,240.4685921581545,1
M,77,B,-165.56125988955773,-100.23904797681702,50.716228199684835,-100.1634447368221,A,-90.27405968484817,-77.61299710009777,108.51011553083522,-61.0122744679196,-108.56054293030215,-23.48953880544979,0
Female,74,D,70.94455736273932,-266.6827278431759,64.79679411861532,101.77012638772369,D,100.61589617989395,138.45617694701517,-18.67380201635955,-108.37363137040046,-106.53741845413288,-49.93891439695117,0
F,21,D,-60.54892797709225,53.13378080907958,49.52992026643692,21.33609079230635,E,-106.50990529131987,15.380124438899163,149.50554875274292,-68.41065320345278,170.5944659240794,-175.47802448040653,1
Male,57,C,166.43184095234872,41.515879192873555,-1.1133272140530497,8.320651332122711,C,-74.97717272459042,41.383822354446835,63.66020152359112,-80.63714721620056,-102.6994506311911,-13.633026952106853,0
Non-binary,63,B,12.424991740661117,68.96196376631181,145.07044858429538,261.40655830207345,E,23.32094605677121,-33.28731485084827,99.57894862288035,49.51880863634458,-67.04767260969673,-45.660359016923444,0
Non-binary,20,B,83.2430228649321,-32.71777867383801,60.571078937546275,-110.49880774203827,C,58.4681540531288,144.49729438549917,213.99778228577944,116.71961434260308,88.26121125195542,-8.386908172865692,0
Female,75,B,5.07490110008753,-14.201176116564643,-74.91765969771762,124.33739729152093,D,23.09591619881377,63.16815944760611,-0.6959544453236507,-2.7650926380785408,-131.3577468670794,31.392198726748482,1
M,19,D,-47.07198868450482,14.851945717752372,120.76769924654175,49.81011966393826,D,-125.49891563629572,102.2435749084431,176.50568724380645,-1.0354884458258062,8.51359547689992,-11.091112700164093,0
Male,32,C,28.587419819165177,-46.0762138511565,-73.06765066530755,-92.38263348370492,C,158.2728805076757,-24.417651481366953,-30.704700327506146,54.058279704894915,13.471452066245085,-13.261405282506617,1
Other,59,D,-62.23358282323396,-72.98440347127324,-53.314928738022694,11.866780653392581,E,-30.435524013585148,79.41243155915355,-202.94518793022993,34.37846037646058,148.52440248328932,-91.86400126818438,1
Male,18,C,-181.67605537606784,59.07918400238701,-39.25622814750812,109.74808619216374,B,-18.20677106351716,176.7955652542106,-84.55298614219531,-75.9147383519773,-62.263662683373674,-20.063120398982896,1
Female,21,B,42.649333595979854,-46.36600414187801,67.31586966108134,-47.9619820551888,B,38.08046456217732,76.47824401321614,118.50343128671943,249.01094805198457,153.7706499830677,-117.40532868140016,1
Male,33,A,-191.72912098625423,-11.908290600305195,9.622261094298299,105.04009064187467,E,-159.73606485478334,128.8435864033431,37.727138957600474,50.67591382879447,15.346739428682083,37.92592098104735,1
Male,57,C,-113.2092932535042,-8.959749601038446,-19.308233721524797,21.006295511880488,C,10.576436763125917,-30.79593535303269,47.66732941134121,-94.04987423601295,-135.42223274570702,-167.02700597454694,1
Female,45,D,14.328882030854986,-63.730592537846206,-143.2958313847663,-55.4029138551757,D,-37.1986249021361,-233.28487575832764,-114.04866049889353,-134.83919076276337,40.962186667089824,27.555227126253996,1
M,48,A,24.449040573350807,154.91772798290907,-94.02786385269519,59.81005216231892,B,-50.75350125602899,93.784152158041,-14.351891201342795,9.508541314145493,78.55645170092566,-253.0689857922983,0
Other,31,A,-66.76975882192424,229.06003997225844,-76.70576253106778,-50.339867992998066,A,-10.742602285409603,62.41025064118823,-19.21870339218378,82.72480142073368,67.87136116512822,-47.19189936311053,0
Male,52,E,-14.986512853496889,76.16473212992427,-65.31583890126504,-49.57546166042613,A,89.72392846376925,31.308725635451896,-81.333610955318,-47.595359440113725,41.33212667072528,11.183719899218088,1
Non-binary,33,C,106.37401895500176,-101.21140511694222,52.72583773800316,13.510673586361307,C,-46.71159140804264,-87.48456178123534,-42.32403318730926,-145.25181110118007,-94.19937639656548,143.18866688062903,0
M,24,C,83.58197011684013,-29.74502812348103,-34.613491214785896,-67.95233709459762,A,-92.2107269731477,75.64960607565592,-185.64841007525013,-89.55510827797438,20.71146130423873,111.25057494574595,1
Non-binary,32,E,138.18659684956282,176.04863984351505,-147.67881027255666,-147.70822376603488,D,39.84962234184652,16.094759735355844,123.05049571784537,54.4900362946999,-272.7833455852344,-53.54968967463666,1
F,22,D,65.45734804693573,-150.84813660027044,-4.1449336328304565,65.47320186997612,C,-59.563461499824975,26.547538645040635,-95.45790874124636,191.64114321854748,8.055321509154826,9.548907931888074,1
F,54,E,108.73952221610774,156.60394511765122,-35.613178051215456,-127.71671698356968,B,-74.15532554246957,67.52285896703795,16.203098737787993,139.58437128815672,-0.5746882060401514,-3.4671383838326317,1
Female,23,E,-78.20032409233066,-216.78516999570002,106.87020877876685,23.054996170530163,B,-232.80984110566655,59.92907688950238,34.144067108247775,-63.50269824902648,-198.00327593236256,243.69239535598203,0
M,56,B,-98.7177877391041,-22.575125906981494,46.82895701881861,-62.2141148349206,B,62.39769810557709,-3.471835095783382,-197.18507933719926,-216.45211304768517,65.4646119096061,116.5560629219877,0
M,41,D,-40.03133365730008,6.485329362683066,132.48335906569977,-14.86138312780331,A,127.71918455187831,145.92617682956558,-28.02933808477961,58.62100535939805,-100.3842797085517,94.19728212515108,1
Female,36,A,-194.4480053439911,-123.78744813383389,5.278911195125569,151.3502133398943,C,-62.47744083081799,38.19057239167659,-131.9950064342585,14.73660443304883,25.414198443590045,39.32183406031633,1
M,24,B,73.61590121684239,-90.89043422453045,258.88200362342496,17.447828660008714,E,36.61132537279882,78.09627685668832,-55.59484721066904,150.79591292288728,77.68569646773767,-56.69420202295418,0
Female,26,B,-134.40639006919747,-126.1423225428296,-144.53428342180422,29.826598486277046,B,67.49773573412803,80.51915374796828,2.366764638862411,236.40685684391087,-95.83304930272232,-61.613265264254544,1
M,73,D,6.347042590051648,-30.928527337731115,-19.269884700276776,-27.46179797646036,C,136.07992123537986,-74.31177526779908,28.117494859191538,72.2840561160076,12.305130393537391,59.778795845185115,0
Male,53,E,119.28167166545359,-52.01558062122371,-50.82564358426993,102.34816316515769,C,-198.05602652598472,-42.2744541134163,-154.47812766672428,232.0416646996502,50.16102317047045,119.86925733418508,1
Non-binary,78,B,-10.331452557902054,-41.75061053779725,37.43303920661497,-40.49677607705648,A,-249.56797536972744,-5.328615464316392,-39.64587153752087,-7.792981594990178,113.00713299946207,-18.786887000064123,1
F,45,A,19.286732279605644,87.2899290221536,-84.25028254690955,42.88067152177012,E,150.24345485078288,81.15144953225868,-44.02995362876763,40.414519735887204,-8.571614655600621,-42.795747231080846,0
M,53,A,-223.8013359896407,-20.45883974048403,125.90186650808862,-36.626296930044624,E,104.8927007166076,10.25234925338907,67.42440811591544,-32.68292094222973,16.875188493243883,24.703841689057445,1
Other,45,C,144.60101060471234,-117.06098412586658,12.755685692092147,-91.12072974078251,D,-30.887664170296382,-26.931232777768876,-57.428231816078025,-37.37653704367067,-117.58843635343838,76.58829140924097,0
F,27,D,123.34884759664868,180.13139712278326,-31.91666560708841,-47.159789870326414,C,186.50600491372472,-50.92915786656839,-208.97503746624432,-43.50842124954247,44.74023623342017,17.741761467787086,0
M,74,D,59.77904649919811,-36.99096708803559,-62.554690909787645,-58.87383360401831,D,-139.3222332363984,-23.047421727508528,131.46909342075028,67.77096701360333,-59.65889806647766,26.27715435206099,1
Female,39,C,24.84119533476299,-32.05584670411618,-189.43537350900004,103.18523653015717,B,-62.01042626228431,45.46231969661329,67.87497046738852,1.838976396989465,45.23242836294353,-143.03343180684664,1
M,67,A,24.022403126838327,116.98750589172644,27.279821312912233,1.6837159285671124,E,-81.9049015488446,-69.47243526286438,-17.242908658593176,118.59959176839772,-115.24361318385972,57.31203256016849,1
Female,47,B,155.0999825588564,-14.19431134181176,169.40208911396945,59.402843052874466,C,92.26456560115163,213.50650929329547,21.80162224421972,197.18865807376525,66.1557089381154,-64.27457959619034,1
M,57,A,-75.30204956439925,27.213319928080466,-108.53606577755193,185.60075831074604,A,94.98860240690819,-5.664244064110034,-33.193066118653206,86.6685622396014,-23.595794166252826,-210.88166577201525,1
Non-binary,68,C,91.09709494292862,-97.60175817495342,-12.147391404103184,-117.53229616823766,C,-13.279221621505904,-31.45716344392516,-316.8960322386065,62.35868905261911,49.722743637002885,-127.53326780635257,0
Male,36,C,147.94994416256617,-78.85665527257399,-114.73774336348916,-13.183242352662363,D,41.12722360837311,-47.941738242473306,129.9565623537405,75.2755571317771,-42.026035649595045,29.875367820757297,0
F,45,D,-16.21513519483127,270.9883998327893,30.6057668771887,-16.713212614589843,C,69.81652968937824,42.69825037732388,-66.46782473601095,-321.1621050029999,-150.07926349416053,-73.80296978574337,0
Male,48,A,-82.38849407798074,-93.21245159851614,-63.4446842072979,163.21375763118664,B,82.74774024617551,-80.71960415526276,-189.35815915811176,-83.70099844386343,-131.45506205625543,91.75004802262866,0
Other,68,B,-128.61318347338843,179.28093013137183,53.28196835933675,-21.625140951083537,A,-22.545407631821355,-99.38364620884933,25.75530533910862,7.616442334057011,-7.06054965866838,-69.67902454375823,0
Non-binary,29,E,116.85939504707315,15.889778667008963,111.17623438957447,43.809603508301514,A,30.213575627660905,67.29844288532715,55.16240833122809,184.78104162073456,99.85486582875419,74.1283757519715,1
Other,59,D,-181.6057503303655,-8.70077012552044,-83.18426290606426,107.11127177707841,B,-44.755148447427686,-26.39845610020202,52.624349348988595,31.327538726949523,-114.05747593591403,-7.7154865510436,0
M,63,B,79.43717414520681,-107.38281498259245,-89.80347693485969,-4.1479477198528585,B,67.56209250251169,172.4847719772845,-122.03448394491541,-53.6255912794317,-52.376440046724994,-10.971112408647711,0
F,34,C,0.5130028595649824,-6.204195687353764,147.64205121512865,-68.59699729885331,E,224.26699250606356,-14.657835248428755,-73.60861983289763,-226.4510830184093,64.44782688405004,17.522489312590587,0
Other,41,D,22.547509686956822,-0.10330212262146124,126.73683185994,100.97186462572618,D,-52.26551687393999,-163.63085794630845,66.72464487943614,77.92034406323239,126.26411328641755,58.23293544540081,1
F,33,D,-137.67660619562452,-92.65027961084559,86.5559014819839,24.428880467838376,B,111.20509411558437,25.02599678095435,4.435321397810634,138.2640076021153,142.49092941581065,-0.8100103125742738,0
F,40,B,98.19219504792295,144.1669150610849,11.45181973003243,63.6368814063209,E,-49.19068191838532,89.05993347712894,-56.743309157397704,10.103056271410079,77.67074326187239,-128.91556205009243,0
F,29,A,-138.41020557611614,-114.92079760920146,-156.45618995268302,34.00358551253359,B,108.17030080386469,-23.30266398003184,118.33094688071355,-262.1224357157942,-58.692279052222304,89.16159676099377,1
F,45,C,9.121638043610021,-115.2951296878808,-71.58821701056446,117.04982981471473,B,157.3393542910475,-109.5201535324592,130.07283485046935,57.5518506196172,89.15124012733907,86.50368348788291,0
F,68,B,-260.3806088884814,13.326444641680387,60.996427612419225,43.06754108146628,B,10.96158535262884,-62.44688326067256,170.49881290374535,-38.21466163519244,-171.78789165415364,-81.22728308968905,1
M,43,E,88.34345823832591,-44.732173604594855,4.496475396772237,102.32273101593337,C,16.36091500074648,-88.4495037243355,136.58205210191963,-117.63154514178491,-34.43063874210342,102.01131236233343,0
F,65,B,17.42583802111036,-47.57076262307376,25.93417382315806,4.751030481453854,D,52.85473540000645,-35.899706073767824,-0.9433465772239225,148.52560867777154,204.3747778250166,89.04652040871619,0
F,25,E,44.240888675732556,-83.5726471387071,32.043378663385035,-7.01471602225723,A,253.2428032340615,-76.30974116302525,-33.902007921074045,64.09954707058529,-11.101266486489466,-61.39351036600985,0
M,56,D,-93.48807076056792,-14.924148507789686,-120.3900131454962,46.68792130878715,C,-118.63493009004166,-174.59836224087576,165.53552099049165,54.56835564283195,-59.6885296905379,167.187221436072,0
Other,50,D,150.7492483951443,-35.04284458380463,-129.52156849303014,-60.04321860308022,A,171.77528162328625,-11.138373016837324,109.75186057997604,-153.712571232507,-49.24052608926514,16.09996781188524,0
M,22,A,-30.997852750180005,-151.312116492582,-23.815220021174625,-10.033072986836595,D,-69.14100533360791,25.048857283162533,197.8404309220753,44.45045922223715,-40.10939556106938,-81.21931985687712,0
Male,27,B,74.97845911124514,16.388830302823127,30.240462795211897,22.618138194672635,C,-57.05776198365151,-26.597155583011826,-172.39848461721797,-37.847598935962026,46.59215186762836,56.634590208601,0
M,50,C,8.598924008266666,-31.474577962174944,-25.27580942103574,3.0948513519260374,A,102.27433732096026,32.329206462732664,-130.78903717430651,4.032073017863276,92.71556906972577,64.35640839695105,1
Non-binary,70,E,72.11618327082606,-73.13084654823277,33.89970307758319,-11.175529176585473,B,79.14267858844846,-2.061483753233372,155.2022557830638,14.199674043961599,92.58407989014118,-95.15500264694363,1
Other,73,E,73.97888119341005,-18.351252129616853,-139.87760081985056,87.6380651063798,A,-16.443216461729975,-114.36495070356301,-58.43660181172653,207.73658796639504,100.51275937047657,-63.7023360594862,0
Non-binary,73,C,-118.24435201725588,-192.07662147512553,-14.392535950701518,195.300571597773,B,9.077823619985285,65.75194426341376,122.65226408856975,77.28463271258964,-132.727141805883,-4.2510359873920684,0
Other,50,A,-133.98370711647482,158.98156040172807,-117.0729095378744,-28.227101071087386,B,254.5994498409788,-66.90391384472117,14.931445453767378,-16.32167803628752,-48.845322278416134,70.38723508848767,0
Non-binary,77,B,-119.57730346517226,-159.2177441930486,194.60161654967945,58.68060198519156,E,16.344333998705213,-23.632662499041945,-20.13043994696892,133.69064976194272,-88.49512767138832,-4.256326650539939,0
F,40,E,-94.5662985003803,-185.228857767346,-23.669455597757473,51.44591173242523,D,38.01651140258134,-71.03100659967401,-70.65044391024958,136.20555075632302,-59.775698715913435,-138.41271655888616,1
M,73,A,-152.1913132783458,-110.07575151865368,-78.61048171364816,-52.9183465480811,B,61.82680584472935,107.47731976009854,-19.758786932308535,73.69961939214302,64.92757073390696,-182.52750510081367,0
