race,civil_status,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Asian,Widowed,Female,-10.637751815451836,-22.87074219013911,B,-70.14498221446688,A,85.085307862809,-235.48578411495308,A,13.576306564561536,35.6559313560152,-80.20616033606225,17.887804362160242,-151.45157607374585,0.00016638267881284436,1
White,Single,F,-83.16360514576877,14.742601907248629,D,-48.51873123891322,A,-313.2262982284447,30.126176638193552,D,35.256086351238324,-275.12247290317896,36.73899856632731,-5.044734382365038,-84.3725213161359,115.35888059558125,0
Other,Single,Male,-138.92863435746835,-109.4041878575543,D,-4.400232707780047,B,112.1940156290788,15.590635645762571,D,-112.28798131814872,-65.79680479082714,81.66333289569715,113.5298092345097,-14.731690769879025,-76.074396573505,1
Hispanic,Married,M,28.35970336252074,-147.89546619416888,D,55.856252267916375,B,75.40228318442915,38.275376216356946,D,25.600327700550746,153.9387149007683,77.72836097570493,298.154315743744,146.28985771167663,-35.228847137947646,1
White,Single,Female,-83.24755178295592,44.31443532379839,D,112.5482594769363,D,160.07351827898415,90.19663771321088,C,208.3468640460076,78.10821309393383,-2.934089857388047,-23.77282522265012,252.7435919702272,36.69598088991061,1
White,Married,Female,200.87385263037228,-72.71706633726052,E,3.0373031844899474,D,11.851197121237817,114.9072045620531,B,-122.51212868990949,-44.148805718547194,13.72209778401687,-141.40813472070073,64.77317987182516,-96.24929227579534,1
White,Married,Female,-87.12387203052721,199.00939156318532,B,50.28155048155599,C,79.21890483906841,63.364177597031,A,-82.47315363625786,134.93299260448975,-3.497801421173689,-87.46297736027589,-31.88341151314103,-29.502526680511476,0
Asian,Single,F,162.36387188804537,156.75712568310777,C,-166.67408602868278,E,90.85743347806054,-81.29324217451972,D,99.81601614547148,68.60358053745826,18.978657329647568,-32.941440861029506,224.6620775236436,-191.64274669746533,0
Hispanic,Divorced,M,-3.3274143689544187,82.48355023760998,E,-53.48017340776149,C,74.50434558089118,23.305870749753268,B,-186.37035045459277,53.84298127779674,117.17743752863214,-93.12794325635903,55.19012775751945,13.88981484385043,1
African American,Widowed,Other,117.82642485116597,-51.32234138558842,A,-119.48299992552414,A,-137.3913426538079,-51.622380806636855,A,189.29904171749865,110.04167768809776,-52.602807882034796,192.2185929739854,-2.6686741074107974,101.8650197863441,0
Black,Single,Non-binary,121.60256607466731,-79.24650890032405,D,28.54242177757975,B,-204.18602639203357,12.973652284432733,D,63.738476707538204,10.653403977039948,-187.25690644897583,46.57088073896597,-103.44169926516659,78.29446669876012,1
Other,Divorced,Female,67.1625657072501,-51.440688888904994,B,-76.7618998704266,C,-66.45405256440304,-111.402885800561,A,33.643637181654995,-51.778056161017524,-113.5022254614167,148.24421779242095,-2.7751478121856032,-127.38193744079294,0
Black,Widowed,Other,-34.80326510337442,-116.54607995433426,C,-51.63197975815661,C,131.26504617685117,-72.83014437008113,E,-58.41708137797597,-120.62074986429829,-124.55958956781292,-37.363306606578156,-100.68534772165908,-40.12801616645062,0
Black,Married,Female,26.944726705241933,118.79825047628034,E,107.68106828817241,B,-10.23726715423872,7.808756733985131,C,109.64077791400844,12.349288603008937,65.14858093603567,40.45157676133939,-24.574741039850423,-64.4427637768084,1
Asian,Married,Female,184.91117177323483,31.81666623063173,D,116.20317742311799,C,110.50962222377487,135.75964488007716,A,-47.454062774924274,-213.0143750868632,13.425603475159173,70.2754961086209,99.34100463975744,88.10670521057548,1
African American,Married,M,128.5011417360954,-107.99302707189706,B,-80.88443268976316,D,-1.6015349755303043,32.331637843069636,B,71.82149046367326,-58.017845994943116,-26.66715408218745,-54.54924467506738,-40.44043372814904,103.4765933052989,1
Other,Widowed,F,48.47166579871255,92.11735644133626,E,173.4679001792762,D,-247.4258644086964,-33.91383535830193,A,-108.3566779043854,26.831428107627005,-6.8087931333544125,109.830236101472,123.46220803828531,210.58447990910213,1
Asian,Married,Male,3.0974323755665623,-27.883484951555566,A,-136.74847102002786,A,-27.050368477421642,97.74594994428902,D,-34.69124384164935,-281.54680243807724,-8.93673070557262,-53.35379525514923,57.133330920346935,-66.35143172577924,0
Other,Divorced,Other,-122.2755142583589,-129.77048228848687,C,-164.20695814931884,C,55.58302171432946,-12.364448846962144,B,6.3416387351329995,-113.53078795297145,-25.283152432715177,-74.76701311768922,55.06439974663171,-23.528098457409836,1
Hispanic,Married,Other,-104.51929860687892,-6.3337314041452935,A,-146.8505648389524,D,-99.20917998548752,-127.1106833495601,A,-264.6613095256282,-184.37476236113562,10.788747724966385,-165.52240408752363,-17.509479954076486,-83.35971465490223,1
Hispanic,Widowed,M,-94.06045038879506,20.90025271888778,B,-51.708276792926235,E,118.71149635663276,-139.2521135857889,C,-48.44863348126734,-74.60453866056564,-57.15478437583664,-31.267320105045016,-15.973826838289945,-62.82060126177883,0
Hispanic,Widowed,Female,-56.887503861797114,33.84458407028416,A,-55.0614268141588,E,-123.80831608934339,64.88110201531447,C,42.55044779850602,266.4724875971346,70.16793153658935,-52.31707497794823,25.67697195803604,78.55589286036597,1
African American,Divorced,Male,-14.653903581071495,121.66540179009763,A,108.96630270423633,D,-60.359364373631394,157.69455812271133,B,125.96289276879142,-164.3050108717067,-114.64656219901211,-170.32776417793175,55.90468914737413,54.14331654973876,1
White,Single,M,14.533370479957231,20.568251332149327,B,88.70073028561788,B,-15.34074860657168,-43.282105373746504,A,-196.09742966030294,40.265475700184204,-125.97296870010277,-56.14220589014132,2.863896243944556,-94.52963985214082,1
Asian,Married,M,-69.57443707405935,129.97008012893917,E,168.6186804136846,C,68.18077523724428,-110.43093609558233,E,-109.92907255476025,-46.22229355153259,19.872716051905552,-6.4293422283184185,-49.9314920364434,115.00015385520842,0
Black,Divorced,F,-115.91768352017596,-72.64132943299582,C,-85.6683725376876,C,198.86218871348012,16.486896102172143,A,-201.02072856016952,79.05981422705662,29.47005455161052,66.62069300235737,5.081239570024327,7.288281948673217,0
Hispanic,Widowed,Non-binary,16.526121560119574,-51.33018469987971,B,141.5772763997527,A,7.255379515877808,139.99813074730247,B,54.88701111421624,-127.72024126473333,15.430727912420346,-237.4888566486175,-341.5826811815507,17.03937364432829,1
Asian,Divorced,F,73.49608257137793,-37.06681044424454,D,39.45178692173833,A,23.98292763353716,132.11592059340532,D,107.89242625117843,76.04011849773576,-38.2441888020713,-171.2205879244177,48.305894980605,-55.30356227012153,1
White,Single,Non-binary,-0.9094687815334204,-108.18001659323669,A,-3.2618815045443887,B,49.51558027677731,61.357337511956736,E,26.806282648071544,-88.56244167890854,-58.75695591588824,-37.26830491150695,-143.6030552041073,25.48778689419296,1
Other,Widowed,Non-binary,27.404275881902073,85.2025677711973,C,-9.141268727037781,B,-39.639929009479275,53.779647824104636,A,-70.1852048486069,30.623376509348887,37.99695115336469,140.44753331895964,-95.40079936314191,-24.468993506648452,0
Black,Married,Other,-128.88914135782693,-58.77520255550305,B,85.48036238555284,B,187.71829073812722,-37.65146517955827,A,32.61394479247271,-9.425199588536136,-114.687282122291,-17.757662740710987,-18.63210905785314,87.34522903110134,1
Black,Divorced,Non-binary,-57.83763610283097,8.617157763005167,C,95.2155571536352,E,-2.423180750007822,68.23056073365552,B,-44.522880333605244,-117.86389181823233,-134.5598426528933,-49.5828985563489,-6.516398067444004,38.49821908986054,1
Other,Single,Female,-29.29095369905637,-3.3173797032759156,E,112.17634298001316,E,-75.13156154640134,9.90524210606999,C,32.008968406951396,106.97192227720012,-110.2753588444409,65.72053826869009,-54.07681901641048,-26.496726887701485,0
Black,Widowed,F,-4.831401893532793,211.0949734643314,B,-60.32539290678002,D,61.218364994579,41.68044338708247,C,42.774337895534025,-139.91582650010542,-54.26741421259656,137.58702263064174,-119.97547228816141,16.738651803563737,0
Other,Divorced,Female,-50.84958608434075,-138.54326191439094,A,-115.98735635288809,B,108.38557740293825,49.6294638375563,B,59.622648534248,-40.2284844759852,94.06720076992173,-102.76709398206987,-162.15778216161877,-138.55720723568245,1
Other,Widowed,Other,-2.008469040128181,-1.4222905773393204,D,-189.9908932069155,A,178.7851126535865,94.04227760575043,E,91.74487704113996,-21.60326142475282,-211.3451387688095,-134.8932481899487,-52.55911904880206,-56.75272508481658,1
Hispanic,Divorced,Male,26.97764921744259,23.8028502552905,B,45.76588557094423,D,-83.31710337619398,-38.53349026310606,E,-146.44728309755433,46.54351654660106,-58.53126315360954,-142.0469658545479,-66.6053165216585,28.0629707797052,1
African American,Divorced,M,64.9850805567491,11.072089395741934,B,6.065810821556332,E,-117.93448933352973,-38.31897861102767,A,-105.7867944393073,-127.51536468605744,-150.71877740143808,53.02839527755224,-51.12071161691125,-111.96916674057343,1
African American,Divorced,F,-35.71141564375917,-77.96357319845333,A,44.14553202813289,D,90.67578647036292,63.080215776612505,D,-165.95484057582578,-94.80694752452789,-130.74427672640692,-65.52635174195693,149.30961332383995,28.037496258193112,0
Other,Single,Other,98.21023671079773,97.76478444543132,C,-49.181346250231705,C,9.878564795347666,77.22271859488212,E,122.03741469925318,93.12500119373878,56.3973827473495,100.30572719217952,6.661296720897088,-69.8857855959106,0
Hispanic,Married,Female,121.61148299013394,61.66515747901906,A,-39.24641241508685,C,26.618351453601484,33.446233486798974,B,-41.6134743201228,53.67813878582335,-71.44665680525158,65.90149618938122,-28.142563673069503,32.67152540755403,0
Asian,Single,F,98.53506855361044,223.70081139282382,E,44.21963942619113,C,28.279574841751938,-72.0301157594164,C,-43.2141004049397,1.746350637356114,-25.797387221097367,-118.39341060280508,-83.68961102500356,-0.5768458080381332,1
Other,Divorced,Male,123.39786077045949,-20.880904043745517,C,-145.37953288746212,B,97.55352876154622,7.982977037849319,B,-10.831761063837796,11.400472445316161,-247.46377711660026,97.63195071362371,107.50952577800876,11.855979137932575,1
Asian,Widowed,F,-213.46995343249026,-45.858037784740546,C,-50.66156203800931,D,58.61964915235961,-85.99443144028635,A,-4.128199451997026,86.63121087782278,82.43397149967916,57.43032496615296,-60.02782784246492,-59.15038607519211,0
Hispanic,Single,Other,187.34549064194434,-5.136902948351583,D,68.02473296655084,A,39.75312834008445,112.49532775900981,B,-10.127101274472654,-70.44425515896307,-74.93607668862322,-86.0979751336887,154.62046676302776,-17.490681974912828,1
Other,Married,Non-binary,35.93064289707549,-29.093732737058613,E,-58.76160864019592,C,101.83026989631487,136.519231117353,B,40.09365254229415,-43.16017270529119,64.57231423420762,-168.7617452927549,-16.017342644946382,-7.24594322200469,1
Asian,Widowed,M,0.9532429101947613,-89.34315295549243,A,153.68016568853588,A,28.675330126605196,-104.21434514349033,C,-34.579173833959594,-25.1536739951608,-85.57818784365492,-161.8457006685567,-14.720627011823865,144.48488626103156,0
African American,Single,F,37.4299363811499,-77.19647676994768,E,302.5624057665972,D,-134.59551169622313,136.49368107512277,B,218.65828037916793,-119.5990841294314,57.41295478845463,-133.7982776048823,-183.4508914855128,61.245802257063765,0
Asian,Married,M,36.12972169524818,-31.250451805136436,E,124.09165535568607,E,-55.20018245859325,-121.18165993085341,C,-14.393475324756476,-113.87964559215287,152.81892402298504,-234.0570902083251,-49.15248085983881,18.188372345012393,0
White,Married,Male,22.05283388783265,-76.93102052270561,D,-211.06327713085858,E,32.90896059437938,78.36088589783206,D,82.36509628776332,-38.253107525288534,-276.42758172780117,-66.2482530265896,-182.64021999379491,-88.40370402036163,1
Black,Single,Male,124.0952115796252,205.53789271524315,C,-120.34454012368371,D,26.774389121226605,65.18586817479,E,-156.40501871194726,9.186040283793414,131.72084025761475,42.6106183118746,-103.37627567410507,8.33544895326732,0
African American,Single,Male,-53.6628276785933,-86.20643036279453,D,97.08259497749951,B,29.810674945940498,-12.532195684653383,E,40.28598617077909,40.62578173331195,83.85169988130204,45.702064481429126,94.90062212545571,-73.78538149505374,0
Hispanic,Married,Other,-119.43729462323157,-219.09890556419168,A,-13.008227202016407,B,60.873836226682535,76.40824772331683,E,-18.371583735457246,-25.641502456708597,-75.89854974893969,-17.74462508670117,8.49387004555544,64.2155869301475,0
Black,Married,F,-7.108216336190217,63.30856401659529,B,-156.68178385222748,D,38.8418227289259,-144.17160559698647,B,26.628278818691992,-108.26875509046367,-61.3712364412998,-84.10328898859927,135.11729788329728,-69.54199121850954,0
Black,Married,Male,-58.128712410275696,144.32330537372974,A,-35.38431794572715,A,-84.62419059144874,-59.48949277655075,D,77.4449236474736,-24.451835985554858,-39.88746320094128,110.51360738149913,-165.18992554358158,10.568577463552316,0
Black,Divorced,Other,-77.8548448245431,-44.95658405718944,C,-219.23554499985553,C,20.009889096489328,-0.14474000839178422,A,35.67116588932965,32.14297762246595,-17.306306477956834,13.619011405289097,46.80930270435441,12.916893762396766,0
White,Married,Other,192.99976796459367,-90.6792480005031,E,174.67321363373375,B,-233.4011825162697,-116.67180704934266,A,-157.27870860785453,266.10717221238104,-84.8694358292094,-52.13020442912455,-51.14593066441743,262.84785479417343,0
Asian,Widowed,Non-binary,53.889795983460246,-6.031727920933195,D,15.86041692870814,C,-13.619892691872426,127.56521414282946,C,95.44938846805304,-148.97173616408784,3.808459579676688,-138.34192961713055,-18.666777350195694,-78.0005965361477,0
Hispanic,Divorced,Other,-86.55879667816538,-49.264243350854954,B,59.72627562542846,E,130.60779259050713,51.91774077126383,C,-2.707623704882191,-38.74857450539873,161.2307487240467,193.35730451728003,-194.92197699939862,46.57162307741534,0
Hispanic,Widowed,F,7.152628419282535,-36.71263196806376,C,98.7619108590372,D,-52.653959247764135,-118.72597813578966,C,22.20046200680042,-41.91630324350824,9.2333068502044,131.10255832857553,-12.496298957384964,86.6398964839609,0
Hispanic,Single,F,53.06972162080213,-78.87158975501379,B,-51.161954891054165,D,132.50518292502142,-115.66187377746182,E,58.80442558962772,-114.75237234332253,-28.566159076285658,189.45290485538908,-48.469505034623815,155.99264690175409,0
African American,Single,F,-58.11493135693744,-50.938142211581074,B,-50.85816000189233,E,-76.80695234564932,114.45445938354312,B,-122.58851801305737,215.11842934953606,-79.84140374462818,-29.12846580210856,91.26001183059644,45.76260911987968,0
White,Widowed,Other,-103.6653553469213,25.528209462161755,E,90.18299734928692,A,-43.52614711387555,-2.670127203501015,B,2.0373135470832446,26.68501901550262,151.4603274225474,-117.46086831580607,-65.42282544434828,74.18634173231099,0
White,Widowed,M,-9.371478051272419,-51.33451568265792,D,68.2814834632698,C,-0.8984848516473659,47.370496160074474,D,-0.9365068316407775,-15.29393181909061,56.33110196297212,-78.95739709890171,-149.0424776702767,-59.410329904860944,0
Asian,Divorced,M,15.553520654317202,5.35215846352616,D,43.512528605571035,B,42.128522037967656,67.09215191922222,C,-103.39554529710743,-42.830491221324074,-79.83379567930584,113.35809491001174,149.1387451151079,-39.29745034773586,1
White,Divorced,M,39.188524232724205,-21.456877461693505,E,35.39589957874985,E,92.84866683366542,-47.60353195232507,B,-151.14134705347254,-88.6067186462589,-112.26505611002324,9.447760268021293,-41.6832922330262,127.45014262455274,1
White,Widowed,M,-46.76689003199315,11.025425300815787,A,-15.939929694464794,E,26.1259502217006,62.201240402555925,A,-6.32061252923663,10.184476748206436,-149.40761287724933,50.262215276450405,68.5906615434026,-22.229767755187737,1
Other,Married,Male,-12.964908279313297,-36.359077819480575,D,-28.176216191178238,B,-42.10488605453301,95.26692288845022,E,-32.41885334422038,18.51357500159579,165.70795823741787,16.51568090481381,65.70728222321229,-146.6772189695708,1
Hispanic,Single,F,-142.1093571218234,-94.93693089531706,C,-30.36848239587706,A,113.08062606472016,-111.45051967336308,D,150.3488370627872,-74.31028686556782,80.36678013356446,-114.55283919954158,-21.748691338636487,-58.17524597646941,0
White,Divorced,M,88.71765236677271,6.925930598917743,D,-116.72089907776441,C,-21.66148073713475,159.0699499548574,B,-85.5762497826032,-170.53084830935862,-8.306277279079376,-249.48855827033478,84.00663819117084,-52.59012960114362,0
Other,Single,F,-15.751564814703453,146.78528535643284,D,-42.764266225546464,E,112.88552585425775,-23.03818386166878,E,-3.594767399113827,-2.9622533778463414,-59.28987177080218,-41.22024063556672,-72.81681645764792,-70.58752308697109,0
African American,Married,Non-binary,-76.10765785761161,15.50096412623988,D,-146.02735730092732,D,59.20946141309306,116.59930089999249,E,13.32540979106071,44.49576061690127,-132.5500651190535,90.80156080953799,-33.40516101305471,59.77845717171295,1
Asian,Married,M,-109.76956062274826,-62.75730652939837,A,24.06882249699539,C,21.905240311986077,85.02232029161009,D,11.691316418198467,-107.60882812611618,61.938016888919066,-52.58209388988689,85.62389393765375,-36.78717888006802,1
Hispanic,Widowed,F,-160.69264691393437,-46.854906596609524,E,-11.73939746457404,B,73.68567942319572,115.5996638255098,D,-156.9904027423103,208.49276106204178,34.21611271665853,11.28738777160959,4.7398686607976375,206.7592343978012,0
Other,Single,F,-102.23321683498676,-76.30804992906091,E,-1.4246943596680575,E,-73.20785392547315,-55.74305278060737,C,97.64704380485925,32.76251023873355,34.78125408575605,89.12009818482807,46.23471014966812,188.3008053344942,1
Hispanic,Widowed,Other,28.670657493046512,149.14991034603824,B,-83.54003061062973,A,-20.681174900919174,111.59556244049564,B,109.03426437571639,88.38157448684036,176.6338512281462,71.89484677483838,52.729354214466404,158.6905777544942,0
Other,Single,M,-85.37020137459115,-113.7899268624591,E,35.87713150588662,C,-18.696949248023774,77.06140402184285,B,17.009119726917074,-95.3480184895123,96.55622285697577,-125.50279578204294,86.12647084137201,16.022096928784663,1
Other,Married,Male,59.97163938483263,-93.56837488923007,D,6.016434638660353,E,-232.25785330854137,47.15909721747693,A,-29.600361023316875,-134.74771077744737,5.348730362115246,0.8949152142147263,-57.4646408287226,138.7925074155369,1
African American,Divorced,M,-180.87621756463886,-6.432590000024777,D,-119.5101408879913,C,-47.69393274686101,63.65578331249482,A,57.151391374784964,-114.79670851130292,-56.773232712868364,-136.87453197684704,57.293289017624204,41.67249166191452,0
Asian,Single,Other,134.28153477389736,-8.930696154493331,E,-141.5253303691341,B,192.58337271387748,-232.56170043774,E,-141.4759628325161,36.33635506930887,69.6649935047572,61.780560553853434,46.264782865469755,65.6306029980972,0
Black,Single,M,70.23760709184388,120.1252110435276,E,-0.5169450011542586,B,-13.470763637269165,99.75289950293346,C,-24.418912450153567,10.084449951256273,-32.14594957012007,92.1773714894532,-40.49824354362637,-147.77941242258962,1
White,Divorced,M,97.9164264236493,115.0762041344178,A,-187.10409151424673,A,120.23409529038709,-22.305505254138154,A,10.759321287198805,-71.66896554461994,17.442396983162453,-5.814008559425774,-242.3011447251739,-8.582972933921415,1
White,Single,Non-binary,-44.125472357734054,-38.05689171058137,B,-40.07834758821416,B,-137.5179396228161,-54.97140843626411,C,54.78126307057184,-104.87975996007978,109.87236812154471,-75.93218605456747,-77.64439786660449,-108.06283460902428,1
Asian,Single,F,-43.482082731262025,-27.797714471613133,B,-45.4430569929494,E,80.41991096619732,84.3777930813724,C,31.06895028816026,-97.42378447267373,14.25549638280638,-0.18583107825481632,57.35556409481831,-1.6139885992958805,1
Other,Married,Non-binary,-8.134917513873935,42.458216243322404,E,43.90847484312054,B,4.090137617101019,-116.34786612989676,E,67.28091424916325,-19.286776081926515,-6.310620473220943,68.82172350296355,-143.71553100333492,-101.99561701717337,0
Asian,Married,F,45.15714475599011,-42.786521896049564,B,58.408512593968375,C,51.90318733013728,95.19024617389886,C,45.70987344881258,34.01417472113326,-27.493824127070738,114.11446400312882,-138.52786429107965,31.121644844149042,0
Asian,Single,M,85.73044386502275,-178.8640968233212,D,140.28512617353292,A,-32.30765953251222,242.79697551491722,E,59.376012142807824,-32.58481875104896,43.75856509219872,96.02015106426776,210.90541983757777,-34.092409784375064,1
African American,Divorced,M,74.81394698949128,38.777060834256325,C,-115.16090088822352,E,167.1462072624161,-17.936574558426553,D,106.60331830181427,-50.87954541824157,22.113980155610953,-63.12396916509607,6.113329784076102,-90.07170028811873,0
Other,Married,F,-98.90761656045048,-150.89982079404646,A,22.74735216873347,B,-187.80215388973417,-44.32358537980423,C,-96.21688131095664,-31.077408421257815,125.52434842540119,44.409269961887816,72.20681387948005,0.6911563597587438,1
Black,Single,F,39.86984443545562,-107.91277484945488,D,-43.33831616843196,E,50.16974050566433,7.8856674835783185,E,140.09734655480057,-69.09406357836654,48.132125596525746,143.75260491834655,35.23308114677814,169.1370253166265,0
Hispanic,Divorced,Female,-36.57987364490592,5.119037677689306,C,-77.438773916707,E,-164.3035783085707,179.89434779283656,A,49.052972589564895,-73.77241373884742,-69.67147225868669,-94.80137150613425,-49.24022726228132,8.722638611433332,0
Asian,Single,F,20.387351280696002,32.618211412538514,A,90.48868896663818,A,35.46443242231399,15.652397421029443,C,-21.121235480576704,-59.93912175729649,2.0792762712538666,37.942937470758,-201.27579599234787,9.469097960665808,0
White,Single,M,-96.62948480292631,-40.68492462121632,E,-18.53109157870605,D,110.07872675482713,278.94465621773463,E,70.00451079756616,-41.597114081407966,46.548163795754085,37.502159408848925,133.23624256643978,89.51944533039605,1
Other,Single,F,-292.9948625289011,25.248575542901246,C,249.2325053934101,B,119.37852756875058,-49.934108892770354,E,-79.01104642678509,-127.02230910205157,-9.325185747966492,49.62141849601015,-148.1882079103982,-1.0908159422336436,0
African American,Single,Other,76.45427481014919,-176.58856505350954,C,-52.013984455480156,D,-145.23086879584523,-110.32755857823658,D,-16.43628707093286,-195.5325975416025,38.07464958188422,66.50172690985423,88.41966297502117,-59.54419765333593,0
African American,Divorced,Male,13.121209070030353,53.85074418878734,C,30.140967098519685,E,-25.76021930785008,119.13453041131447,C,174.6383305731275,53.79827713039295,75.34407688426822,97.05678980141398,93.44643960288761,40.401061004315686,1
Asian,Divorced,Female,-75.05103633618704,-151.82304678753204,D,78.93916582728653,B,176.27055450259533,-57.16308759520039,E,-85.6029306401391,-40.07874457621374,-98.72841101897099,40.587441307122,-54.762312658387636,-129.44266733091942,0
Asian,Single,Male,8.1863177884812,-79.18344234148269,C,95.96830520964956,B,-51.6995627913963,-79.05607938808882,D,-29.69865873382116,-33.49519138318657,-8.840161780309435,88.37464193176574,89.84889404197892,208.12111425186947,0
Other,Married,Non-binary,52.72893951420669,-78.66611132935391,E,-85.61087623033067,B,34.382543220648785,184.75875087111973,B,161.60745672145868,-155.35918573895148,108.52870889914696,-99.09218966952996,-138.3622432741545,-43.99927533193503,1
African American,Single,Male,-73.00659041517366,-144.3455846615053,E,-135.09149891193852,C,17.482982583064,-45.557890337831566,D,-62.21516580790352,-10.919001513382904,52.59583409121523,105.70523327810142,1.04652372878685,111.93711420158306,1
Black,Single,Female,50.37219187022311,133.74635109683945,A,123.46301654388398,A,-37.122649040931464,-72.61084952206527,A,-13.640498430436587,-58.110642159530634,44.97861667292419,-22.49494187748075,-110.23436601987868,-67.62875957254946,0
Asian,Married,Non-binary,165.62755528687276,-33.483263041515954,C,60.58796474443107,D,128.70328478021474,-84.4763718779678,B,19.460542996495256,106.26190607153663,-95.85064526904542,-55.228246353985334,-317.1018856807011,-168.13731620739821,1
White,Widowed,Male,25.970075100940885,-115.15750031388019,D,27.549939154583303,C,-20.99786609219512,63.54190053907875,E,35.03387337564913,117.58068860811044,11.032526391562492,-4.07927252384045,-57.29934118766139,-91.62772518762606,0
African American,Married,Other,-0.9959464620782973,-21.543097525641624,E,148.56021242050693,C,217.36398143768878,66.228162677166,E,17.475459879471337,-12.275490943548109,166.58376286168524,48.74054146957166,19.97625779792513,99.95379188398474,0
Asian,Divorced,Other,55.779873786475555,-111.38569749649633,D,63.264052306251095,D,183.20814941812878,73.23189452616558,B,118.13335020535601,-7.429938294140088,88.16977040645033,-24.83537540189575,21.77549984115946,139.3130772739447,0
Asian,Divorced,Male,64.04680129426328,-44.18331807255012,E,114.58556575214524,E,-124.74275734513178,224.4522056523892,B,-12.382759379496722,85.08556944790891,-128.9140667105153,100.96470217445331,-63.17972819078156,170.51031807211496,0
Black,Married,F,32.88400203072833,123.0420281630082,C,-64.9528228589606,A,3.093694357672409,14.347557870414946,D,18.227645655858314,-31.29057194578752,-133.5231346629081,123.99315512146806,32.94774734560829,-87.54433838910856,0
African American,Married,F,-15.207984967024634,-1.8668827571541529,A,-155.74871760947775,E,-9.743093332818944,-91.21395952467651,D,-38.76016956298288,173.81242275417307,47.08895152777539,100.7413001045,118.23815205845445,23.369191203923283,1
Hispanic,Widowed,Male,86.28803518507524,153.10415007263757,B,-181.97802809998032,A,-238.53759756741266,-118.28469760602272,D,145.0388631430403,1.8863169808375602,145.15427645835754,73.16181368782954,70.27937165407323,-103.52863748739694,1
Black,Married,Other,53.36753916317254,123.53510846992131,D,-74.51160366169145,A,-3.7692148632198816,110.95235373142785,A,120.56383742988841,44.07798587735369,165.79802649869734,1.129708935229136,-122.13973817041521,-116.95831256192102,0
African American,Single,Non-binary,2.627532395071493,52.608015525780395,E,91.13103489622341,B,-128.12288233481138,-71.47037075475005,C,-76.76888700026987,-34.288097531704246,46.626431792031035,62.878021202491254,-160.56721637804944,-1.856654148950142,1
Asian,Widowed,Male,-75.97865613617265,12.237269149278008,C,34.74549396038513,D,100.18105036232927,90.2251530497481,D,-35.82634163453171,-26.346034756736834,48.95567477643599,49.27990665635683,60.95671909201528,160.45132722828842,1
Asian,Single,F,-8.713342606343794,0.9809166502117405,A,-42.37072012561984,A,-113.49729180905351,-212.88937596098472,D,40.72434232278618,139.01850112984212,47.9111921266847,-9.138219396066836,-184.02645871312598,-108.3739349771224,1
Hispanic,Married,F,-98.6026025389697,-203.9848925536978,E,25.717470182622243,D,-39.4136149818182,-128.26701520630718,A,-59.76253918903609,0.11914756694497315,2.454580529227073,84.79373996250801,161.96775890807567,-144.5459946971716,0
Hispanic,Single,Female,-139.64471712640122,-33.57032272479405,D,-9.923384339052403,C,-42.61244235227182,-53.733996133123355,C,76.9231431629201,34.899818717000024,42.92984990840511,-33.37681060597292,37.43128543413899,-99.36691212922383,1
Other,Married,Non-binary,-64.79358532992677,-152.91152243065355,E,-54.43243765244349,A,-119.44897935651122,-91.2355867999731,B,76.82537653055341,-13.195234952634335,-39.166081945307546,-106.39718191178082,-44.870753255399435,47.614572124663326,0
Black,Divorced,F,236.66027803767196,63.6938573185303,C,193.53919320144115,E,-92.0364179200755,-38.92034642557964,D,153.63429389613395,-105.32406284659339,-109.17697221053768,40.35640983822347,-153.58250695826132,-53.902568829390304,1
Hispanic,Widowed,Male,-3.495971463651283,114.12342517228018,E,20.03645340763151,A,-13.310382001321978,-367.0646290457712,A,-195.61076339872105,-50.80982893840967,-32.52954825392439,-94.26796909660288,81.24393453217621,-21.424968312691313,1
Other,Single,M,54.607515037914425,94.32324387777807,D,301.6158122036718,C,56.20102213622539,-114.96040502796359,B,-41.69982169261664,82.52940438968962,-157.4289432673885,-116.81383674114754,18.09236506058784,26.79268006158147,0
African American,Married,F,-70.88219753775189,113.41348881520791,C,125.36611894827658,A,73.55553426600407,-189.4429228540506,D,71.7587689608433,-131.0673641595879,-61.60671442385852,-11.88170071513686,-14.854856988052727,-46.17385653896701,0
White,Divorced,Other,-97.82364933200462,57.55438937119393,A,159.27733413482935,D,-34.03340519012746,-74.9259127593862,A,27.300022912003957,105.25701216205428,-51.89964719472878,26.753870132140573,-100.81922021530315,93.01283089420167,1
Asian,Married,M,-45.20146690331663,-34.92568909251083,B,-15.335117685786928,E,109.18547849299338,-28.236978904017874,C,101.23824601518609,-46.202233757202436,-154.66062731638178,115.03028129026158,-8.602080911943483,72.3647650601867,1
Asian,Married,Male,-95.76356027608587,148.4429744710498,E,153.76937088293798,C,56.11095509711913,67.52800711960487,D,88.66123877915814,-216.5180064198491,-71.96770887079371,-56.18327661908234,115.03206048145695,31.496879674029977,0
Other,Divorced,M,-97.92360150884024,-101.48268654841861,E,52.53546155529948,B,102.0937125236674,116.4714033418546,B,1.6919028922928157,85.99054182728959,126.44039051701354,-71.53145294515298,-41.748153220527776,45.25414598148901,0
