age,country,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
27,UK,Muslim,136.38558026084922,28.1328497721087,C,B,B,-51.68863274716908,-63.602656425553604,A,-18.77116946397093,49.70845098383157,E,E,-44.83622321780075,B,-84.49667531035746,D,B,C,0
45,Mexico,Other,33.03565373363059,-176.0283294941412,C,A,D,-4.295727419741685,120.7003851510249,D,-99.15625802637052,-86.44589423401152,D,A,246.1181062466265,D,1.29079220209312,C,D,A,0
56,China,Jewish,23.3242027206695,13.149143524230777,E,C,D,-54.258077903386884,-112.9836226403917,B,-0.05992618090510926,200.06943555251522,C,B,-156.74645640408156,B,-55.85968536080914,A,D,B,0
32,Germany,Jewish,18.027255877244734,-13.786022029240936,B,A,D,-121.06177258879511,-8.723570309775077,B,108.27494054319315,41.2977752356195,D,D,-129.03770090649354,C,87.90614376163211,A,D,C,0
35,Mexico,Hindu,25.748074747938094,-20.78858646107518,B,C,C,27.182995224937372,119.51252622237097,D,-54.63238997756537,-49.29803785486566,C,B,13.294971925773455,E,281.7414144323048,C,E,E,0
44,US,Other,-60.09272558506418,37.71333509067115,C,D,C,39.52055175563064,-312.2079701456243,E,-6.738402733994711,16.90209599237527,A,B,75.81021760661076,B,138.6728528275257,E,D,E,1
20,India,Buddhist,40.20691217617468,193.81709971954737,C,C,D,62.280805484803736,17.766608483939127,B,-112.73387894195652,-213.99223010965568,D,A,194.26284198267473,E,-85.96498952326577,E,E,C,1
18,UK,None,-51.80612216331222,-63.46362315148911,D,E,C,23.588770969887143,111.53992082709155,B,-91.0934809894766,100.47290585079121,A,A,-68.76233542987777,A,-6.346596160657582,E,E,E,1
22,India,Other,26.96765003496236,48.38791110216077,C,B,C,4.550397867174902,-157.53821645920348,C,141.37606597741737,-92.68174937694752,E,B,60.38636066538711,D,75.64347770547828,B,A,E,0
54,US,Jewish,172.22946305755437,-111.64720249715371,A,E,D,161.4081922016893,196.93254745077326,A,29.113577553054892,-9.55293098815938,E,A,-30.55046195127232,D,-35.163605632900016,A,D,D,0
63,India,Hindu,73.69086124497876,55.07568728754148,E,B,D,-195.7236911268414,-50.68328415095472,C,-54.761118258137564,-133.8968272068166,E,B,105.74840602597844,D,59.86412809162833,D,E,A,1
75,Germany,None,-32.90972386514278,-32.39048901509546,E,E,B,62.568640567325154,86.27830806484538,B,167.43375094186646,78.44747809308627,B,A,-29.741810829006297,A,206.30287473359093,B,C,A,0
37,China,Hindu,-183.9959218484157,-20.872115077384308,C,C,E,247.92186330736493,-1.8519634331905617,E,-95.24173666118521,154.5016131999978,E,B,134.66640683585229,C,-95.26892092902499,E,A,D,1
61,US,Jewish,-12.615607947065508,-20.516172865732866,E,E,B,-116.83231605479696,-196.18899967105403,E,87.88831158351947,121.42463013371709,C,C,-181.275166779824,D,-223.24571662573578,E,D,B,0
40,UK,None,-259.4880299073815,-118.21071369373573,C,A,B,87.57408393038443,-32.76332263409061,D,78.80003015097064,-38.81700122639963,C,C,-147.6030160449605,A,-46.704669422396314,A,A,E,1
43,Other,Other,109.30410613360301,134.71175542361436,C,E,D,-115.4483634678516,-9.294313494473164,C,-91.13643868239059,-39.14711898342145,C,B,18.725889904545262,B,-191.46761091550874,E,B,B,0
60,Germany,None,-8.37638152094985,4.979606550184634,B,E,A,20.135330154448063,-51.40178510022289,E,113.0631750854205,35.7292818905999,A,E,-68.70224184690724,B,60.4795032559285,A,D,E,1
22,China,Hindu,-44.28868673246186,1.397519454333253,E,C,C,71.52584340028938,-86.78122399035286,A,12.16711823954713,-183.0381265841537,C,D,-112.01198007070914,C,0.08996162494912581,A,D,D,0
27,US,Hindu,-88.61382816381743,-12.737617494804606,A,C,D,-9.481136647500314,4.787780274506625,D,197.47139936240768,-3.341193197395023,E,C,-10.370183695834616,B,78.79032109161182,A,D,B,0
47,India,Buddhist,-102.3019071936031,-23.4379731907058,B,C,E,-57.83496674419811,67.76668344138727,D,121.28336000068028,111.12314106661752,C,B,-159.73633213874263,B,-45.284661454206905,C,A,B,1
24,Mexico,Other,-10.897998216872933,-27.133448485075316,D,C,E,-8.327647267835866,-79.43599561742471,E,68.69369034420272,136.25539537708303,D,A,89.279668300669,A,-129.10692006282696,C,C,D,1
64,US,Other,-117.00590517293874,-51.90385266353659,A,B,E,155.26284037865875,-31.730856191867655,B,-297.7651105926325,101.3954365353827,D,D,-12.228541581689713,A,-247.97126069662872,A,B,B,0
37,US,Other,-83.25307525248743,-33.61345702791945,C,E,C,-46.35616983922796,-3.913569397559844,E,171.9445588055697,26.93858797795223,A,E,29.17507653302026,E,-132.88538312593778,A,C,D,1
51,India,Christian,-63.17997297477175,-46.304183696317324,C,C,E,-54.91350778028624,-66.39175867422607,A,-188.67073354006692,-138.8095424134856,C,B,-154.30286016073742,A,28.53519779434609,D,C,C,0
67,US,Jewish,0.8943097495042163,-40.76238702896527,C,A,D,-87.13927627318003,84.20506312126874,B,77.64578132181869,-72.98830187410186,B,E,-112.32724411046127,C,145.7378255091101,D,A,C,1
55,Other,Muslim,-95.53713877208979,14.008507638087872,E,E,C,87.16072607395789,24.255249555894988,C,-116.55511904506423,-80.87065833690964,E,C,-13.610584460719934,E,-3.254109095601226,E,E,E,0
36,Mexico,Christian,-148.64362471984714,-61.38993379400648,A,D,B,-65.05406617830724,241.51539178728743,C,23.164173471142178,-39.73672172833557,E,A,19.7819234653163,A,-10.001272185512457,A,B,C,1
46,Brazil,Other,-103.29554534138438,82.27061746094964,D,D,A,-12.832961884006943,22.109631584794656,B,-61.714008712535716,123.1356173555808,C,A,-161.99840155535517,D,4.979459201221983,D,B,E,1
59,Brazil,Muslim,-107.43988230688561,190.37720672243867,A,C,B,117.51254055709437,-130.05780221739877,C,-70.98160570542214,-36.651890233771844,A,B,51.826081487182066,E,-264.7991551595669,C,B,A,1
44,India,Other,-46.32404264976642,-135.48816642784186,A,E,A,16.899995651931203,155.09581080472935,B,-121.374300869437,-100.44118390991599,D,A,64.04147182533991,C,-54.70371113425359,E,B,B,1
33,China,None,-159.4754224020178,-66.71370173705316,C,C,B,-85.52018918178292,-144.9659125982786,A,92.77263891523756,-55.694721669109235,A,C,123.85308980136323,A,26.55243236110156,D,E,D,0
39,US,Other,16.11218858739494,-48.027298756194924,A,C,C,-52.72795680254486,121.32668465793202,A,-229.14136563809765,75.20490546204189,E,E,151.62673469303587,C,-6.749970362238182,A,D,D,0
76,UK,Buddhist,1.585050498042474,-85.5381597313541,E,A,B,27.52301996324198,-9.05183853748349,B,-174.83521028276778,-85.94462450397651,E,A,79.93435977596147,C,-99.18127740622445,A,B,E,1
33,Brazil,Buddhist,-7.1991177352048945,84.34445743985452,B,A,C,-14.920047037907839,-11.25040638724681,C,23.406739256627155,35.53531957709223,D,A,161.47409610323666,C,84.76166604761517,B,B,D,1
75,Mexico,Muslim,-23.57574924169513,-17.740905751362458,D,D,C,-35.03046169851823,128.50868405695428,E,154.71931979318083,-40.55830581984026,D,C,139.74909707301825,D,117.851046870856,D,D,E,0
44,Germany,None,-13.928405492115553,-158.824919827347,D,A,E,-158.03250442789437,181.21696532785387,E,34.5383732910776,-118.09877308205046,B,E,-97.24105366999291,B,132.0234360794522,E,D,A,1
65,Mexico,Christian,-18.335080022938797,-20.21989273334451,A,C,E,183.2788235013205,70.24911283752847,C,-28.58208453622913,181.01685043625884,C,A,-44.22630263325368,A,-18.344665571500457,C,B,B,0
54,Mexico,Christian,195.39924266649655,93.08265527389011,E,B,B,54.43245419887993,-115.42361814652526,A,135.44621378843527,-194.4173898600266,D,E,176.24898603449185,C,-8.925169414116189,D,D,E,1
22,Germany,Hindu,64.79025799607749,146.3169770675361,D,D,D,-8.529093339011894,2.460073672635651,E,3.1877201785431755,74.7600146337294,C,E,100.24937327182879,D,260.8254205413313,E,B,C,0
78,Germany,Muslim,-30.220311262095763,16.11563688105344,B,B,A,-138.9937232004306,7.089337927241762,C,-113.99538985004854,49.04875219032344,E,B,81.81479253188587,E,50.64835032449668,B,A,C,1
19,Germany,Jewish,-96.63375877984421,144.79220202320488,C,C,B,135.02122431615965,-98.77204417873628,A,119.99452138454404,-35.366194762574956,C,E,-103.83464779398967,B,-109.52003495352652,A,B,B,1
31,India,Buddhist,8.771624903586073,47.54019556093188,A,D,D,107.09202309092409,177.2305883212969,C,43.2644773114845,30.485408121193657,E,D,126.59201355315204,E,-67.72433007333947,D,E,E,0
41,Mexico,Christian,133.55470910328734,-31.599815605393385,D,D,D,-110.92073839793031,-134.70360457291937,A,172.35472884259087,25.172731054185988,B,C,139.7931747208574,B,176.72590944801885,C,B,D,1
61,Mexico,Muslim,-159.7354072798455,-82.30834722629284,C,E,E,-139.07116832425262,6.632884024668424,D,-79.00657043144287,-47.90482532150141,E,B,-130.040659002952,D,-211.30591935534716,B,E,C,0
48,UK,Christian,137.49999258568312,-97.68936089786247,D,E,E,-333.42383738265534,230.49930852951067,C,-52.30622974175736,-111.44355749334427,C,C,135.7958075718024,A,-124.5178454482538,D,C,E,1
69,Mexico,Buddhist,-46.336306018848,-57.30529726627397,A,B,C,16.44083132766822,-80.32183808422674,C,-72.86064529476644,-211.3339317576413,D,C,-139.78646638217938,A,-3.477609369127937,D,A,C,1
24,India,None,29.908067275751645,-46.72669870385494,A,D,D,60.34028815457375,0.5297832576288779,D,-82.78743761008036,-62.21899274144141,E,B,47.93791645208856,E,112.16825052072379,E,C,C,0
25,India,Jewish,-155.53829152508175,38.651293972958776,B,A,C,-173.71254621760067,6.199831699645646,A,-60.672010595434045,-77.59546220658127,D,C,163.74152725243914,A,61.307778236177725,C,C,A,0
34,Brazil,Muslim,-206.70200568826212,-78.03893870693933,D,B,E,77.91034821458597,-79.47176050224037,B,-156.7975757382308,-33.867767576294746,A,D,163.38612800974482,A,73.33016674196692,A,B,C,1
68,Brazil,Christian,60.93635595109919,-91.39675110608796,B,B,B,-60.58510902823224,-6.825261773786022,C,-61.129193055524226,-29.788847373562806,B,C,-120.27633209171533,D,-53.72212121826417,E,D,B,0
42,Brazil,Muslim,51.69057690755208,28.06073859686214,E,B,C,-12.011262373837083,22.535536410095684,B,52.42733694222477,35.89481034585557,E,B,76.9495565793065,C,38.034062061698066,A,D,A,0
43,UK,Hindu,-286.0554197823408,-46.143096751134124,D,E,B,-94.94124615880797,-88.71261286084791,A,0.8326815834881565,-30.8580631508987,B,A,68.6093728455273,B,-211.00268269292073,D,C,C,0
77,Brazil,Other,47.18595940947042,159.59367931312792,B,A,A,-95.36693946066374,-73.79992024537309,E,125.02259321517654,-29.901032479685036,C,B,126.76375694655482,A,-60.34659356206256,C,A,B,0
22,Germany,Christian,-11.917905142603512,-10.989352480794716,C,E,B,21.69628560443972,-41.507833785377294,C,79.43597037785986,4.342230718624363,D,D,-59.17321041059477,D,-106.71908295932779,B,D,D,1
26,Mexico,None,-39.594837870432336,-105.71861353345342,A,E,A,-247.38777812411405,-222.3579023054209,C,84.70306975129988,-131.11649550657575,D,E,38.83424372214823,E,124.23867404753437,D,C,B,0
61,Mexico,Hindu,75.20101210870747,20.927642155614713,E,E,A,-146.13894200199005,34.643387758794134,E,6.782733051831954,-273.9343449370462,B,E,-58.75799509611479,C,-8.506129600903128,B,A,D,0
52,Mexico,Other,73.7339023002277,-135.47904053392577,E,B,D,-97.32832909404019,130.21742966377622,A,-6.859219153721805,247.2506949664285,E,A,-20.738623657800392,D,-113.52594636691586,C,A,D,1
66,Germany,Buddhist,-43.953707431386114,-67.86207012676225,B,D,A,36.15274910775407,-106.67291598102673,B,-5.953018289352936,110.42603199702437,B,E,-29.497028202001935,B,-106.14310125641153,A,B,A,1
63,India,None,108.62513466533925,-62.61837150391053,B,E,B,-162.49682757137606,-38.11602708378308,D,22.8877472593412,-11.857702477109012,A,B,-37.988341472051005,A,-5.222528462405629,D,A,B,1
70,India,Jewish,66.77970568043585,52.95967824335012,D,C,A,15.78039596606815,-36.011252113996136,A,-44.63072562081922,34.361343106020776,A,B,-118.7622053345871,B,-26.51074365977028,D,B,B,1
68,China,Christian,82.42122037467564,126.85035330282098,A,C,C,-72.5960555515813,-137.65839517131587,C,-38.90801886759087,73.77300964714973,C,C,188.22606000705937,C,138.82957255936878,D,E,D,0
68,US,None,56.71944561651326,-40.351766380372126,E,D,A,-182.8196345639302,-219.8608472241689,E,35.95920008384479,39.20826296497561,D,E,-36.275947071346884,A,126.8549385969699,C,E,E,1
74,UK,Jewish,166.4709537051409,189.47112795772867,A,A,B,-60.978127282341454,42.32775877382249,A,-79.00737322415462,166.40837589237708,D,D,-41.50134305678177,A,-33.158185402892144,C,A,D,1
63,Germany,None,67.13944432443199,176.80861907948213,A,D,D,-13.584840458211717,20.91025114896435,A,-18.17414173001226,-149.03257911522536,C,C,-195.20909459034698,C,-35.04012655554541,C,B,E,1
25,India,Muslim,-81.05003140019986,45.15817884988464,D,D,E,35.479340564890876,-104.42897278598254,A,-47.165030584194696,-32.98704703958431,A,A,196.3543087921966,C,7.155170767785213,E,C,A,0
18,India,Buddhist,97.32215345808346,-81.65947121988009,E,B,C,6.380390785347389,5.962731964584635,C,31.253911206529818,-209.34199923291933,E,D,17.95214797873216,C,87.51552312099669,E,C,C,1
43,Mexico,Jewish,24.17886490201884,262.66636224227034,B,E,E,113.61818173122415,-169.77861173500685,E,-46.384604613066365,-19.4371540660465,A,D,-94.80405597977388,D,-80.27171419590955,C,B,C,0
61,US,Hindu,-50.69391101643003,-80.45803966191089,E,E,A,-61.077350241806926,204.82887902019144,E,-54.27579162730445,-112.09505286838626,E,A,-93.37941324546492,E,-51.02234303333552,A,D,B,1
61,UK,Buddhist,-23.70780230540824,-34.40588906181384,B,B,D,1.4269270062510144,75.35734034251422,A,-71.089034930816,79.50482704382235,B,D,241.17702537492707,D,-16.52148878779612,C,A,E,1
37,Brazil,Muslim,168.64697081484414,-34.60528932665453,B,D,C,-7.8132031766518715,81.04139011254948,C,119.14301644098724,6.10868120741075,E,D,-18.59340855616454,C,-43.34901557187619,A,B,A,1
62,Brazil,Other,-41.75251963462557,73.65213328026377,E,C,C,-80.49805936632939,143.2686495135725,A,94.62750899440228,-46.42772760276374,D,A,76.60349119934573,D,269.28993549813345,C,C,C,1
67,China,None,-9.852267133985723,4.807119911746193,B,C,B,139.80579086225427,-1.5476430287465128,A,31.34280893826984,-103.9961359621097,B,C,-80.66695473235063,A,95.98464968506471,C,A,A,1
61,US,None,-43.277303385306595,165.56610050372382,B,C,D,-123.01923259490107,119.81303154165914,E,-45.77560638581669,-16.787050799268066,D,A,-24.39258038028873,D,-3.092121312933101,C,E,C,0
63,Brazil,None,22.28804018678236,75.13180892228057,D,D,A,-204.58098884692214,3.143006613827568,C,64.65651200153847,157.1341634067079,B,E,-34.56693518356798,B,-263.29846505038665,A,E,B,0
28,Brazil,Hindu,-5.218887351353365,-92.09296895688868,D,C,B,-4.676498536879012,55.55491233876372,C,142.49159890515796,-56.80432883654508,D,D,23.88490737833463,E,41.79136692139836,D,A,C,1
25,China,Muslim,33.51072403182488,-10.494338150666225,E,A,A,183.48851638744404,-165.4476868323928,E,56.3353271577247,-120.1667636237348,B,C,120.61138928566777,E,163.56979531234992,D,D,C,1
46,US,Muslim,-118.28153986519871,85.6457098615805,D,A,A,-35.67458733544448,-10.335695038383932,D,52.89187759468745,-83.4780762123941,C,C,-103.11564310739219,C,47.96824262281872,E,C,B,0
41,Germany,Muslim,20.757810929140494,25.554246979511746,C,D,E,-25.54688345668935,-68.34273021971954,B,-39.999608308667916,2.9966506744703496,A,D,-149.96547947680142,E,8.5663292147251,D,C,A,0
51,China,Other,-40.13814334514345,-109.66691225746487,C,E,B,16.19284065377477,-93.5909816253916,C,-102.58144495153736,1.4511297872079119,E,C,184.2898400083118,B,-19.574832325999157,A,A,A,0
33,China,Muslim,-264.7644408150381,195.64661385768437,B,E,D,4.032040288400716,26.42682778916077,A,103.66821101310921,45.730943128063814,D,E,-20.036311994100767,D,3.286328519572887,E,B,C,1
39,Germany,Buddhist,-30.931039391183607,29.770228534286808,A,D,C,56.272107116206705,-137.40987968233944,C,-18.82105412439753,103.98111351384371,D,E,13.326269732728862,D,-8.209629967529091,E,E,B,0
32,China,None,-7.051237535291223,-90.24389685976931,B,A,A,-19.197866630645187,-100.94641812172415,E,-35.902346885413586,-113.43639376861196,C,D,76.41440831806075,B,54.117470315721526,C,C,E,1
72,China,Jewish,247.97710126742788,-46.28621058275078,C,D,D,-46.25972391514143,107.45570731415643,A,-19.495204813258805,99.0740048529802,E,B,-85.28389228166354,A,29.2748666578074,B,E,B,0
42,UK,Other,84.05696950272849,-41.60241441071374,B,A,E,31.1245441335277,-113.3195042799448,B,82.29035656583793,-23.114676645655706,E,C,170.35168137685747,C,-32.234424238486724,E,B,B,1
59,China,Muslim,-250.48337269389123,95.86844951075261,C,C,B,198.6071234551544,-20.28583095254278,A,-96.6336716860576,-56.86670864615595,C,D,-59.07782477397328,B,131.6549266566279,E,C,A,1
47,Mexico,None,-189.13798651982395,164.47765466624926,D,D,B,113.52579774687146,-112.09109638738745,D,31.267229107739897,96.19275573396504,C,B,-13.998162456674606,E,-74.80934849488754,D,A,B,1
30,Other,None,59.36029696435803,-61.46243644335031,B,B,B,-103.77040423441115,164.98593662471046,A,-2.4286076911041543,129.5127532236525,C,E,106.06828036167364,D,22.96313675742357,C,B,D,1
53,Germany,None,-55.34248543708728,-36.28518781861313,E,B,A,-83.3505667134878,194.83958210398774,D,61.07699349825195,27.25480249227183,C,E,-17.092496493733332,A,66.95379048716931,B,C,B,0
77,Brazil,Christian,25.757024655811,-119.39464248744862,C,A,A,39.4553729257717,-56.73213891892483,E,-45.01259700320524,99.27135532458118,E,B,15.54658784087641,E,-61.903021910452104,E,E,E,0
22,Other,Other,-84.35136738873331,6.110353761227662,A,C,E,-179.31417653279726,-103.3225657712351,C,-39.39016853824598,-6.742876352836008,B,E,-15.471955456034149,C,-112.97781476112905,D,B,C,1
72,China,None,-116.15143588817105,79.1562240322631,D,E,C,-63.098213244712284,-27.471612043808147,D,-109.5300010023218,-5.53220385107153,E,C,-58.22125378167712,C,-53.71373144873641,B,E,D,0
78,India,None,36.18747874141658,-151.49518522470572,C,E,C,35.5566979444291,17.921921623587497,B,29.447313354865233,181.1796620946257,C,D,-74.24835506066259,C,20.478248043544305,A,A,B,0
70,Brazil,None,-16.198892569728855,32.4812809469625,A,E,A,-95.73123980278324,-141.22589069466596,E,-79.91064057508099,-38.89179210068145,C,E,-26.198551143943355,C,-154.40057327644558,C,D,C,1
25,India,Buddhist,145.13885588050016,21.82458944740188,D,B,A,233.91459897778563,-76.16661188238308,E,-133.68877238029785,7.524678840023973,B,C,-104.88916179675014,A,-113.29625790635886,D,A,E,1
26,Germany,Christian,32.9296933916415,39.68530350847291,D,D,D,89.33828376230653,56.81600796387974,B,-99.06704676364392,115.85212343040843,D,A,127.82040161623833,D,52.173161574318485,E,B,A,1
70,Germany,None,11.816046589081656,-149.85270374812683,A,C,E,-120.27662117586036,-1.8403925654670588,E,11.883793900621416,92.41302527519628,A,E,-81.9190692263862,C,-70.48925869183554,C,E,D,1
65,US,Other,-26.266910417581474,-87.4240401718319,C,D,D,-139.13990071357694,55.04338311756306,A,-154.4417837498711,-186.7595644765233,D,D,-23.129019935722233,A,59.0567176086676,D,A,C,1
64,India,None,0.5636718245485289,-88.6565715988178,C,B,B,76.61795963882707,6.842438258730079,C,105.8491333438212,-19.552174544041065,C,C,-43.45992058500621,A,-57.020152474935834,C,A,A,0
28,Germany,Buddhist,-72.63543665555083,94.46946122528071,B,D,E,-135.3065945657081,-21.14708112762317,C,93.56635004422596,6.54854032779922,E,A,169.08038698955195,B,67.91493390137403,E,E,D,0
36,UK,None,-119.94007239334101,-88.0796277794293,C,C,A,13.563388702307217,74.17287834156188,C,72.39410728327822,-55.69027455053901,C,D,-30.603867069641694,E,62.64139659407515,D,C,D,0
67,UK,Christian,40.37317133549235,-25.560908285416378,A,A,E,-0.19655191396458202,180.0256712984793,D,129.53667467532733,-75.61862604544244,C,D,-97.55591489706842,D,83.80162123947164,E,D,A,0
32,Other,Buddhist,64.25270739888934,90.70968426343745,E,A,B,71.87184046918745,129.4128782748521,B,149.78716170523484,-156.20298510242316,A,A,293.0438191196486,C,-10.986455153088384,E,A,C,1
61,India,Other,-45.685487660082764,-14.098368282082173,A,E,E,-165.24070035530588,-85.66314936413009,C,-33.92722015096296,-205.77307470103682,B,A,-4.2444201176354674,E,-83.91135296318917,E,A,D,1
35,Other,Christian,38.019375011931075,33.49367226325451,B,C,D,144.49831557341057,-209.11403089385612,A,50.00532547137756,-202.33099808153872,A,A,229.59796100149424,A,5.612133758436584,E,A,D,1
60,Other,Buddhist,148.52414154392446,62.87517228515497,C,E,A,18.321560449003155,-31.898243633737316,A,73.8202030578874,4.292284598718583,B,C,-45.012260665993914,E,-30.613615039567204,D,A,A,0
19,India,Other,41.049965618389024,-199.69369238845033,A,B,B,92.10215507651327,6.59066075665525,A,-1.9714621976114475,-129.47873034061058,C,E,-36.24159257841648,D,-131.77182993792252,E,E,E,1
48,Other,Buddhist,69.23001310228325,73.62662611250686,D,C,D,-144.8119867616077,110.23101512001764,D,39.19582735803231,97.9238831095578,E,B,-27.140671987808894,C,-23.77029025177677,C,D,D,1
47,Brazil,Other,139.23629721460088,10.114610757256571,C,B,A,27.98749480082704,-28.988006305613013,A,-138.46923496333852,63.11419648550787,D,B,-115.3248343257918,B,14.668416654448457,E,B,B,1
38,China,Hindu,179.36910518991837,-66.39206441024653,A,C,D,-81.8280995337341,-198.2774628260974,D,-27.79178976922306,-185.912693155754,B,C,-141.31669785985153,B,91.92878781107535,C,C,A,1
57,China,Hindu,-79.7023063848976,-23.08444828848694,D,A,C,63.54235819743263,-6.0733193133508205,E,14.29273857787983,-4.28481138307036,E,D,-39.4209171165389,D,0.3719595358798906,B,E,D,1
65,UK,Hindu,142.30311970650084,88.24927317061464,B,D,B,21.386692218345402,20.827656254890506,C,-115.320283133914,-43.44237061952943,C,C,-78.84542727785532,C,-53.358140714892535,E,C,A,1
57,UK,Christian,105.1643306280822,35.536937925874994,C,C,E,167.68449850195915,63.49773620846959,C,49.0334693188592,-22.184339247481276,B,A,-206.91727076254307,A,-41.83751277509817,B,E,D,1
45,Mexico,Buddhist,99.3120405781735,51.87102606881353,C,E,B,15.45756709826012,-76.20776034771265,C,119.08077752950994,-21.64949849643482,C,A,25.343543734441514,A,-158.44734392375955,E,D,B,1
50,Mexico,Other,55.4655154523405,28.319408820339163,E,A,A,138.54115512231837,233.07946850009267,B,49.11126499846315,-72.53499453224036,D,E,-72.85172055782651,C,-60.63470665141073,C,C,D,0
36,Other,Hindu,163.31102043284218,-23.809394521808812,A,A,B,44.8594937355744,-255.58954229101795,A,-184.38442695399598,30.38629020052114,E,B,149.88865927575262,B,-28.754098865506695,C,C,C,0
60,China,Christian,92.6028690567137,-8.07497846155418,B,C,C,185.48784242058315,161.9779963482226,C,57.824967618227966,-92.30870735780378,E,B,-103.5659765903759,A,-89.69131339473296,A,E,C,1
24,Brazil,None,-60.40720004840726,135.557308811509,B,C,C,-29.577622264385404,-23.14687409850992,B,-32.41691504759066,89.52777530808845,E,C,150.71321548572075,A,148.02717930669814,C,B,A,0
49,Mexico,Hindu,148.19428578858773,222.11040521985302,C,C,A,-71.51650319176156,140.6960572720593,C,-109.28491553423916,117.72080107868356,E,C,-73.60642356230326,C,157.51825186349305,E,E,A,1
30,US,Hindu,61.596219306443714,-11.3970820007966,C,A,D,-4.444819537182911,96.65271003337512,C,-70.27876883837864,14.143871915416767,C,A,-130.6817277099081,B,17.114654055308716,E,A,B,1
23,Mexico,None,3.400053952740728,145.67858698164068,E,B,A,20.876138649847274,-74.08037343510718,C,-129.6752014297995,-230.94727374417565,B,B,-51.58090695826248,A,139.26750221670906,B,B,B,1
56,Brazil,Hindu,57.40613475841404,-12.631567860817533,C,C,D,-214.6039515971426,134.6138906944306,D,-72.65445227484085,100.92633946169865,D,A,-26.26325061839177,E,3.87014500179132,C,C,C,0
67,UK,Christian,22.487961747613213,133.49607904431403,C,B,A,-98.53888795819135,-76.75214330049359,A,-40.80995152168395,103.93291708569863,E,A,-11.905073207243225,B,-11.830840917761117,C,B,B,1
20,US,None,87.61069296400723,-71.38886824539784,D,C,D,-19.44136755525426,53.721221093643734,C,12.791610231936417,50.03579408070655,A,E,118.67029656078259,A,17.176426151081703,E,A,D,1
20,Germany,Other,-137.80255063103954,160.58974125626065,A,A,B,-127.58102679126466,137.9175096206553,C,93.76509585282606,136.27177725444497,A,A,-187.41407438530345,C,60.039186299594974,D,B,A,1
63,Germany,Jewish,171.86088751271535,-2.321692368023815,E,D,D,184.65946395512373,-169.8953277855113,B,2.0668084554003814,33.46538020306745,C,D,143.30685302700016,E,207.75619492776673,A,A,B,1
58,Other,None,108.51961411304217,0.8133627627534923,D,C,C,-38.63643699458573,-33.170614401966645,E,-96.90185482423898,-17.761272370486093,A,C,-29.367563994850844,D,30.57569673131037,A,D,A,0
30,India,None,-9.683387463594675,-49.35959162411622,D,E,D,40.41676064707011,62.138267783540215,D,-15.487264825773137,254.058484055559,E,E,76.29494090137932,A,-10.886360230071897,A,D,E,0
68,Other,None,-87.19424914160231,16.86250657669182,B,A,A,17.32345961843449,-92.2771598423235,B,-235.23846659018477,38.827298098404405,A,C,-42.66494521621164,A,41.59741434279988,D,C,B,1
59,Mexico,Christian,-89.67937387528787,135.7530412805115,E,B,E,60.116996045781555,-66.75941788166836,A,-147.73281266779796,49.02090465162101,B,C,-33.986415379478586,B,26.503905194076243,C,E,E,0
40,Other,Muslim,13.245281868057596,-51.743066748727585,C,A,A,100.62636772924081,-7.527293750680508,C,-65.51741631104385,93.40379010892634,E,B,-6.8990005409818655,E,-28.893429829111717,C,C,E,0
33,Mexico,None,-135.77938991301534,53.67626824638984,C,C,B,97.841519995923,-94.75076925629715,D,-66.76032374616726,116.8132886787318,E,C,79.89355068857955,D,180.65644491399408,C,A,B,0
38,China,Other,-111.12024471331988,79.83733999752825,D,C,D,-124.24300109878088,78.29315790628753,A,103.77126739437243,167.68494983218608,D,D,238.01424349752435,A,8.65044949921772,E,B,B,1
58,Brazil,Hindu,0.2877694655493216,-84.24889008512586,A,E,E,138.50432032174257,-115.26226328379876,A,144.63404739703262,111.4461626864121,C,C,39.72341278156456,A,42.24528428670992,B,D,D,0
41,Brazil,Buddhist,30.075074051371537,95.4928124871403,C,D,B,-63.38037827165923,77.47646102647487,C,67.49970301528512,180.32932605635347,E,A,251.25989931921015,D,34.46884547117533,D,A,E,1
52,India,None,-72.71658043807273,-31.493426036619592,C,C,B,150.61793436360668,81.58692843897384,E,-88.6605235052321,50.34892022350279,E,B,0.7186080159711167,B,-62.49633634249536,C,D,E,1
29,India,Hindu,196.8286359509476,78.70007193927306,C,C,C,46.56125531975859,251.93858534541644,A,-64.58564226538373,-142.7695067634449,B,E,-123.58989136699665,B,-79.58899850676275,B,D,D,0
40,Germany,Muslim,-154.64951384435622,33.41777283542376,A,B,C,125.25419386369774,-4.286863920265292,A,59.310546571742165,51.985451540081705,B,D,13.14904032187105,A,44.36045848173058,C,A,B,1
64,Brazil,Muslim,109.01124208534421,-18.188819492753435,A,B,D,-49.96882936090188,-37.99574085889431,E,-3.0698944279439653,57.046094868101015,C,A,-128.23981306500355,E,-210.39407546293432,B,C,C,0
45,Mexico,Jewish,-27.69298830336281,-24.981920270499465,C,E,E,24.92378678757961,52.95823130892925,C,-50.40593357054377,-102.71860061575724,D,E,-128.56805954686655,C,134.50863879113533,E,C,B,1
