age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
79,-108.62434031376098,E,A,B,B,A,74.76860823617636,67.72025404892007,36.54277245831368,69.26831320196038,153.19026763616915,25.068872523599804,68.5998879851135,A,43.55581100642115,-22.61624562577781,77.21638705287074,0
88,-165.56357986749728,D,E,A,B,C,29.18859157710962,51.6854015801942,-23.500371845717297,-39.863060594345484,58.25789693467496,-17.29591301156723,55.5198271444618,B,-26.29779060405612,-2.994095104056551,59.45201513250774,1
49,123.75115544762699,B,A,D,E,C,-9.895952835073857,-69.45555166823338,104.65439817365476,171.92728652742346,-187.44221075413884,-118.13343612765941,-128.81054916297805,B,-16.148652737522887,-71.39427561210032,201.52493143800808,1
30,-161.02145871182586,D,C,D,D,B,-89.19286584598983,33.00317839196254,56.243217443735894,113.39633935756714,128.28452605675753,104.49477357849324,-73.07154758364871,C,-160.04443328332434,120.65646332431055,170.44206146953456,1
79,127.95448560019722,E,D,A,B,D,-124.4561184797455,6.335989274637617,188.84833095569576,-58.75219554262665,70.40473780402735,-165.70780397344683,87.06767985582039,D,-155.57048121722988,-52.1244515000944,88.72421168377531,0
99,10.397091960842305,D,B,D,E,E,-115.57767764295073,-101.2622897216369,-123.66267931346542,-8.45436919953263,0.7257001029840547,18.698960321790846,111.71997674267811,B,-36.76809236368304,215.3367961403641,0.2663937096168732,0
19,-22.947245805037316,C,A,D,E,A,-10.570382388401896,-29.880018632200894,-64.5504337281221,101.82197436700402,174.36655771560748,-225.4070937774636,-93.73194494572945,A,203.4691722628361,1.8665511473469634,62.79939617343594,0
81,144.62280682521697,D,C,D,B,B,-17.249092046791443,8.342273804376894,-130.3290356904183,0.7136060721113783,16.696663626428933,50.130324766224774,-184.6638843622841,B,28.50674933863552,-10.51211796856365,65.31941995249025,0
39,-37.10543323336032,E,B,D,E,B,-5.023120282715345,2.252911537588422,-41.54902721008606,95.32687245465402,-91.81071384771519,-114.81516458276408,1.0574183256264686,B,34.333870852810406,5.281483955264119,-141.09622190561748,0
85,-19.3697826061318,B,B,C,A,E,2.5153904374104346,17.057201038862303,91.52699108943177,107.77706044586498,11.80599973347197,206.9251807284577,5.928298939763564,D,-131.76023240340174,133.39069634544407,32.18963207971521,0
44,26.796122265173235,B,A,B,E,D,-82.95863148730356,95.13593085472597,-54.17785212209857,22.949854406755623,147.03624294350956,116.46871362384377,-69.4472066266904,C,-146.65767951622482,-84.26759507528793,-106.28236389075127,0
28,178.3171295279703,C,B,A,D,E,-31.745257476169314,-77.5031876009849,131.76028300068316,-50.36562768505593,-102.51445472877386,6.621436547156019,-55.87249298552294,A,-0.9985063478888355,56.819611623729436,-138.2959939549385,0
93,-25.211328892569583,E,B,A,A,A,-150.92523943863588,-3.9928976056539947,37.504512323673836,-37.38465841265956,-169.53171758597787,-79.07361607742331,-62.780194455159986,B,-133.260316990994,103.02469363992842,128.5249239166286,1
75,-11.615462940407573,D,D,E,E,E,108.59677851047047,-31.59124951235661,135.2318392378753,101.54866025119425,-24.99706585709313,-41.993225432134906,-109.493872961968,D,-22.980135999320332,-206.955975793298,82.74156857529496,1
69,-114.22229219140154,C,B,C,C,E,117.01138352498069,-109.39488735966327,-128.3176632284536,-72.77125933893346,153.70116202986972,-133.9166940625045,-184.4574275320613,B,143.42600987752553,110.55298033774439,46.70711870702803,1
49,-137.83780377462,D,E,E,B,B,-124.28544162049909,-100.58126755297899,-259.84288017476973,50.56327369290873,-6.309105349262036,-139.97759025887015,128.54517993248717,A,37.44927299409409,-16.582858180657986,101.67478022438723,1
34,0.017479862605994646,D,E,B,E,A,33.69246395662269,-99.5932990979435,-75.82952857276645,-84.8439001022621,166.59379713339968,69.97950861783598,-240.54728197810985,D,-21.15828498596077,32.41609225741602,117.69824442416477,1
70,-43.39137788869321,D,C,A,D,B,22.316479412049674,172.0062214210064,-136.3640332671359,-1.7347374026301314,152.1269399433192,-64.09907811962616,-210.2129623472349,D,-115.68903506904789,-11.450111897026442,20.54611409775057,1
34,-30.81958831695933,E,B,D,C,E,-23.62520876505893,-4.209543621886626,50.17581778577305,-98.04661378136927,49.85157886647773,-19.453423766196664,121.26729338365674,E,-41.98828328429081,-11.124507872366907,-103.56914874891186,0
99,-5.952449134431728,E,E,C,C,B,-192.31499471901296,31.531750736725016,140.32599603906255,-125.42218546112423,-30.52598537734387,-49.63980305754269,-88.37748915860135,C,125.77778433668978,113.14779352593744,-38.034643572506795,1
99,230.66540093394386,C,A,B,C,B,14.159032554419015,134.02626803344344,243.24572807957438,149.39479900716574,-19.258520171947676,-143.25191517998758,38.46262962002717,B,-29.762233397350784,-73.36650294312336,49.651458342913635,1
57,23.404538439296626,A,C,C,E,A,-35.86550893864185,79.80442893483466,-34.51169200901441,-168.07706234563307,-30.152110406906722,2.8116486941001373,-46.204437549419595,D,-261.7591084732208,-59.00058203013575,107.47791492129062,1
45,136.2995046689969,E,B,E,C,A,-17.24340622627345,126.47882355806341,-109.90528048115631,-49.29189591757002,47.979128411803515,104.63344730236226,-128.78906032786688,C,-109.14810779197377,-143.72842571216574,-17.629517833608414,0
55,46.763173651988126,B,B,B,C,D,138.61071763247168,42.348164207372704,61.469878391089324,166.53794108906257,16.814709297717883,-50.905303611084165,42.887674777931615,C,39.591964734038925,72.50950549141525,-96.42655816941972,1
55,0.4031007701243833,D,D,B,E,B,22.349231560899486,-20.951762461038925,173.66617196258468,40.79429019343712,58.760884858227605,-10.334793554281658,254.89195646775818,D,-68.40481461879142,-128.67734997710755,146.6929931266623,0
32,-26.101176063679553,E,A,A,A,A,-8.546560327969766,-67.6617788577655,-19.347204661074123,6.760294998872992,-196.17737747904272,-31.533005805598552,-87.82850228929249,B,-32.65320981606122,-114.95232731661503,116.85150362864489,1
63,-125.24219889282438,A,D,E,A,A,-212.33548725804727,-2.000033868391803,-28.533920568831338,57.23158833515346,-261.6793251923392,15.763734834079424,53.53966270515396,E,28.865183754168207,-38.8778655196862,-162.2875910487611,0
21,8.060780101796478,B,B,B,C,D,-206.49736006786458,99.3470344110691,-35.611370791667824,116.46664301591692,21.75401511255236,-298.16670421153697,-65.50534221927862,A,-27.35155066363783,24.633553099032333,27.249976534953063,1
20,-210.60006101342853,B,C,D,A,C,26.307972189688105,-80.26241277089437,-107.0748789882344,32.84425499354376,-93.32952173236359,20.656031098069302,-211.49167723897108,D,48.593809537273316,91.39847253831661,-40.3197744113162,1
19,-14.253412761996342,D,C,A,D,E,167.04768521466062,-29.153327796930117,-141.874783545071,139.72148557291402,76.60584783880313,-51.2223733014394,-53.234159376060354,D,-58.24939754196768,-16.31060261337332,74.29300066950684,0
76,-227.10899233762203,D,D,C,C,E,59.73206648002607,98.97190848869839,-71.25416698644386,80.47559579038074,-91.61046771497664,-90.77969073962575,12.14453676343524,E,1.2664555113994642,-40.21078697683815,-5.410644162445217,0
35,19.07593066131997,A,D,B,D,B,-34.405414929204966,-31.025631757581916,-90.69327699848077,19.897454966974763,16.505421182394862,-31.118392121066453,84.90348770972538,D,119.96068007262446,-88.76044230255079,-7.347888164822969,0
22,163.59471475571348,D,C,D,B,D,49.79035482513197,-43.181859975239846,30.975552602560867,90.86288532298525,64.37649483492146,-14.165027830711225,-31.578099267978963,E,-96.05725529033867,141.9339193499368,30.699122462017364,1
40,39.95199103026349,D,B,B,B,E,234.9519324393722,-58.90205040547794,72.16734021277816,29.425025495717282,58.53813954003682,53.35787105871762,28.063232539495754,A,2.9957079084465725,-82.0016330965644,-37.74298809799004,1
94,25.166870095053735,E,B,D,E,D,3.7956882870205417,87.95573131636712,27.426761694812228,67.08460042950739,-89.52427437559227,-115.37179478078063,-11.300571524612018,E,-51.438817704569175,-10.458256630170732,-134.0602362409507,0
76,-173.57295079554225,B,B,D,D,B,97.88516758227941,20.63079855309552,77.552382750964,58.45100325937318,-79.35714224334866,43.57314488318175,-124.60494447167582,E,-26.61998926583637,-58.8960263069109,-29.656270646382577,0
46,75.02887918822671,C,E,C,B,C,-36.179125212417354,-53.977366771267654,4.860358112703915,-113.45891302841196,-10.713297068750501,-36.16500784571277,-46.023950246356286,B,20.238874705236608,-131.97741886341106,-27.503319454636898,0
60,159.98080205772325,D,E,C,D,C,24.207097722977846,13.62394711902713,-26.95637305811861,139.82907618331345,83.34369706553242,22.703294115853307,-70.00090985857987,A,-22.584765422678732,80.52878252952705,-14.459554157794885,1
49,-66.49654701218056,B,C,B,B,C,142.05871348801753,-252.4579734668598,-37.674733982270034,119.17132055689754,53.72694750453424,-45.855742039363854,97.99346652300709,D,-120.5266787603999,142.95000330042157,-95.8212462916122,1
86,16.160821599025386,D,B,C,D,B,-51.541805752616185,6.89757746037042,-0.3337497502665022,89.30869743956107,154.12357457395996,-65.18722364346482,-40.552365379400754,C,36.200521781494864,-21.418397949462765,162.18402656493086,0
19,-126.22431360373443,C,A,C,C,A,35.85614366336353,-114.37183552998911,-101.5535919484105,218.44979549189097,-123.69369378919785,-66.27787658384344,-32.50709291044236,A,-41.82180930371068,161.3875134973914,51.34012823198319,1
53,-71.48336173662287,C,A,D,A,D,-28.22178043637029,58.73239178281221,-33.76094888838328,169.17462816167145,281.15536141023495,1.5217328088132875,-11.62805200204183,E,104.17217479484566,153.63651897554894,11.260850639013087,1
22,46.222578293592484,D,C,B,E,D,-4.063136044226311,51.231446843600736,57.628601497885754,-166.9404503982393,357.5094552660355,39.31647186978752,-7.8648457255450515,E,-63.107792599482906,260.1236644737569,29.697250212087873,1
73,78.77517324175966,D,B,A,B,B,-52.4113869554213,-238.40690100846507,79.69458151442643,251.9356349783755,-102.02571701156909,95.6373865838986,10.387217695045145,A,2.5077871733249366,-105.57957936936282,13.096198214649087,0
94,91.18800481842761,D,D,E,A,D,17.195975360664303,179.63344919771916,82.44359231354285,27.697054994078602,90.87601585574956,48.65488096408632,95.96925921878493,E,-100.84504019199765,-43.24996529031155,62.01696617108464,0
34,127.94085400442073,B,E,B,D,E,-60.55211510591217,206.5650611592159,-112.66292403621962,9.193888193343037,-16.581440458535404,-71.72655291259233,-127.00310385596212,C,47.82311987204171,-30.372641926516753,-6.769320158923414,1
84,-5.973697409953619,C,E,D,B,B,-69.2796790837985,-218.45305500348115,-24.923500509761297,25.73678561195348,123.4044730310362,-20.968750773980137,80.55276024318137,A,-167.12663163715345,8.978172362845795,-109.24954434200515,0
41,-60.8678098459238,B,D,D,C,D,87.94686469952867,-89.75245272532445,24.408986036762307,-29.353920832344706,94.68356848780823,74.94538240069602,53.073226967744915,B,220.2343508819127,-20.827986041219436,42.14940416609943,1
52,76.98700783755153,D,E,D,C,E,105.70618056749016,234.1583295947756,180.19224391857978,-47.047436834947746,-20.881751177460533,-19.38045591190485,25.487232197622966,A,18.01356851126711,-42.251176997038606,141.2707979843249,1
20,-22.05865904930438,D,A,A,D,D,55.779122108188275,95.08513819162198,-5.620985213440633,21.615417067946783,67.79782809196648,49.87571677747616,297.4352791576224,A,130.47573026445113,3.0352120959302127,162.22662196013528,0
74,-95.21567974025949,C,A,B,E,B,-28.407356915826377,-46.511347703414614,119.77554743643022,29.126685924784525,5.9576957548770295,-32.06770725208885,-73.01199477948693,E,-9.364250452039835,93.98357909359586,-265.008987440184,1
22,-150.98466027791704,C,E,E,D,A,13.747751151829254,-88.35724197194187,-37.67146384055241,-189.15275409720016,132.071486764296,63.7542222566979,204.1873041629774,E,84.08439240941273,163.71571007093436,-151.50295641653372,0
78,67.34690922185406,B,E,C,E,C,-127.23699435389757,-19.164430537441703,-77.13096879424887,105.88646986587503,140.06848691397488,52.781019128964054,58.6101209156369,A,59.069784613609585,-111.02043292880018,-159.77976865110946,0
25,-102.93162563805612,A,A,E,D,A,-53.358521014240836,-69.95572271799729,-33.043885061817605,63.673374902644255,74.86283600329435,-144.5364907180568,-136.4106493613911,B,-100.19023261754603,-9.064323565078816,21.92296465720696,1
88,35.12739211107552,D,E,A,C,D,34.240980310663296,40.11170208082853,33.38187432774629,-114.12159475077989,114.05194915077064,-169.7160046219157,-48.2548311178925,A,149.3425983171064,4.085131173368288,-78.06183636318659,0
78,60.86541136441358,A,B,D,D,B,11.157235470956989,-129.27564350530628,69.97626747531064,-143.15286253782202,18.85189236222928,-14.995515699642203,46.675022924666145,D,84.26835112950005,52.04760356726291,-136.03906463226284,1
50,-25.60870711862233,A,B,A,C,C,118.98201113668196,35.98943742931298,-158.7891660147957,-93.8300048791449,-215.68030025386378,-79.65475956314087,50.20106258559611,A,181.21099864617761,-127.06480538136186,-47.23489864931925,1
69,57.23229918134501,A,E,A,D,D,-227.65948542860994,-59.43889241007585,-91.83827810756358,-85.8540833198267,-136.87816454551117,71.69338750092597,81.84177925080013,A,-170.12154400022186,-30.84696066477029,13.034436199067398,0
22,-51.017361826277416,D,B,B,D,C,34.7571325234271,143.7723685048129,-39.40285135968388,-31.723658609153688,-112.62387319385954,-16.707612363872173,46.24918101455836,C,33.75471480659023,126.31534869206973,204.50259400988605,0
87,184.85882199934917,A,A,C,A,A,-136.3218812133282,32.81904579241536,-18.713430637849484,56.79644783436652,-36.13684542776039,73.69751705484417,-88.96845078626963,D,65.07205762897374,23.28286280515766,-7.724939552415652,0
83,-45.674928375064546,C,A,C,D,D,-76.12912454325279,63.32349191721165,-104.51259254362914,177.2536409192018,23.340979842302726,-101.77237870064579,-53.4675402927167,A,-77.39913948885119,-87.51081222484254,61.636559402244714,0
71,-125.01195051993822,D,C,B,B,A,-179.94286127576612,-54.19530466657396,14.356773648975915,9.507675217175308,-86.91266986481331,0.5115131377761586,-37.66586216628244,C,156.00103149939883,-64.20910952217673,-223.07316270704555,1
51,-72.25976152503888,A,A,B,D,E,-62.78652531405603,-198.2523991168133,-32.37159013965452,-78.60624661786574,-61.069746309097916,-61.9209181515645,27.870274913759,C,199.0405837364749,168.52024581190054,-44.852985495435526,0
27,-10.715561730408702,B,D,D,D,B,-38.20690429752153,102.99747049792589,207.07424703577297,44.827876326527594,-105.79138576640597,-108.95185096227573,-99.68639219425023,A,-124.74203528356715,26.920860782639807,-6.417459373130914,1
36,-9.797043755478288,E,D,A,C,B,77.49746612959679,-62.56588454434192,37.18408486254467,28.981015552902978,-105.67212035721715,-45.86040607186748,-30.827542287360167,D,48.13701411352193,-84.54912451858603,55.76003331385279,0
92,-52.39499141562498,C,B,A,A,B,31.340163159400092,90.94601512769958,-44.29685575366531,-46.4319780248894,-25.96372278020048,45.180820160065004,120.23496452773776,A,-25.295138530168526,133.52581749866852,16.93523841659298,0
39,-63.61402580875245,E,D,B,A,E,-139.21003718652474,-162.6117464949939,-23.190940735153912,88.9822365356107,-143.47126243817786,60.68920199317911,-50.46272279110394,B,35.954312928104585,-78.67662984372427,83.03163974921229,0
86,-34.3630685179867,B,E,B,E,C,-8.25991539306862,50.434730485361115,-3.237247433801551,-55.44651101726047,-41.2407931742916,13.474722543533414,23.01254071514066,B,181.08786316343716,-50.34904298355062,227.41165728617304,1
22,-5.245039278294514,D,D,C,C,A,-17.344456881068993,-36.07827765818502,115.98702091733885,-9.867821451620392,108.8700282672058,-46.225933094473056,6.474767316894485,A,167.60509002665518,23.18044581718815,21.944664793614365,0
49,-136.04265365483695,E,A,A,A,D,155.55369698176017,-25.00175029948076,7.045110534138319,60.50971557558735,148.399511012342,-266.3115986996499,65.0678801848082,D,-55.8379984974226,-110.83274825381741,-59.62022048678433,1
63,31.82106040041921,D,D,B,D,D,67.92550995831384,9.16400884480501,-34.80365569893923,-111.09766275002211,-132.22377762693077,-134.14416202026624,-81.62957849156759,E,123.60538046835403,-17.45795953968222,-21.779183788970347,0
18,-100.85546294105012,D,E,B,D,A,-71.15371765776496,-52.66359601499838,-149.73004117184863,-45.068421110805886,128.20668101019038,18.998368564222297,-17.60052080153138,C,-22.887990679942728,29.505198277804357,-68.2121622187766,0
64,-68.8698654967795,D,A,D,D,A,60.2293322701182,-215.93544640762832,138.44269593725008,23.92029429456495,30.050762145380734,69.00827825267565,-17.71751595677839,E,88.26691444114229,-46.95171437513052,-73.73466832895198,1
61,-23.34552975000506,B,E,A,E,A,-43.67529121685546,-40.49752506423192,58.54405112054894,15.334541292370044,22.68238672346439,-103.95456523390052,-23.01024942128044,D,153.74721029601835,74.6149392248036,134.34371746099382,0
64,-41.773095162872714,C,A,C,E,B,-59.97608984436075,201.2574217794406,91.77041246958308,-86.55368698487813,201.8928854794425,64.91877843113438,6.900085418610742,E,158.99896498113492,-72.30128700036033,44.55610296859812,0
96,-43.17110844523885,C,C,B,E,E,46.59814579317169,172.12123720040958,119.48188846465226,4.747186798414801,175.77177206359244,-94.9291796248211,-27.319412732859604,A,130.21932145691687,-34.44375707100371,-82.79758095266126,0
90,117.90088694116037,C,E,B,C,D,-38.81146348715875,49.649674917937084,22.63550380210237,37.1986252624301,128.06831912971842,-73.66023565092925,60.40239308977454,E,33.12122852786486,163.83176245751724,-112.14709361032233,0
41,125.67874925357414,B,B,D,C,A,-49.058198474777946,-146.45661578436992,-11.452542603919047,-223.1725086122998,-153.45877417400158,-195.938984819492,37.914149585687554,C,205.52060932236986,98.23979765214416,49.9881363439574,0
90,67.69041034263891,A,E,C,B,D,25.193762809663735,-100.4926925873915,-128.55794036797633,-58.44027691438139,-50.752826132470005,20.1327262267295,-116.86482370064995,D,-36.232476751198284,-0.16340702256257744,74.74360494269563,0
98,-58.36998144847946,A,B,A,C,D,-161.11420984658324,-141.59295943551075,-77.9667008670305,-156.89370587708322,4.818282470007689,13.826950296257944,-19.69281813289055,D,75.82589157426925,-49.79125932437544,141.04762066147248,0
55,-108.65618721066419,E,A,C,C,E,-70.87506164890118,-153.5031934614916,-77.63417372735832,54.203080214223554,-0.11364100216443797,41.79713106056777,-10.976048084103569,E,-29.94121160530574,149.79921743021615,-87.45359940897761,1
84,32.09851832915714,A,D,C,E,A,38.38844136170879,-61.24805305236508,30.568797310333647,91.52665464103625,174.74231674827595,25.003492208155176,-37.942788865003834,C,4.421597768876164,-37.13174471926741,-36.08724833960595,0
43,213.46109854522308,D,B,C,E,A,54.9072130365457,16.785127797581197,-52.81403111324979,-16.42773261653587,92.59314464599761,-76.77785165881346,124.24354441590675,E,-191.6196301786585,-130.41159247341173,-103.17415236457666,0
50,-24.110790390592392,C,E,E,E,A,-157.829827760439,35.13342731195251,26.815541311190987,49.127277328789944,-7.174185679437992,141.4707399988814,-93.06756302878003,B,-32.14141346923561,-39.651482939261804,131.81011199270338,1
85,-92.37731091991309,A,A,E,C,B,44.68554137430586,18.511013574029526,36.3056215981166,-3.8124457735677098,-86.35962422722213,104.8395421349134,22.24102007012526,B,229.62670897363665,106.07953149293061,-73.50439112281052,1
83,53.384576574651355,E,C,E,C,B,133.29172489015448,139.3332741744231,150.1675230962203,-10.67332428177993,109.920037305901,148.20210580300886,89.08135594464312,A,109.99412125734828,87.6458999111963,-196.5799943644639,1
69,56.846274737854685,D,D,E,C,D,-76.46493257058377,57.9956497030343,5.711708438891567,-224.77115814016403,-48.33898173824806,9.61098543295438,84.9887879924749,B,-205.2621005791807,-99.0702627283598,-131.69852650134922,0
37,70.71618593694357,A,E,E,D,D,-68.88519145005367,97.19330857473358,71.21047388253726,103.10426796769903,33.79850928956646,-27.100011403284768,49.26230189298275,D,200.51969134095722,72.74085092533983,113.36781558619096,0
70,39.407043317709636,E,A,A,C,C,63.98252914686915,-178.1337243251093,-20.814512737525426,0.6938533173537754,-85.10430631234081,1.4388479199798714,-194.511433348175,B,134.71435267731962,-81.23398629906701,33.92710305304681,1
33,-15.125805153902771,B,B,E,C,B,-11.080932891989637,69.07250911545232,-37.0565364530952,139.87959415216488,136.35769640000802,-93.27482235411446,-40.90417064608017,E,-1.5116497355667657,41.806652028249914,4.416049525731282,1
98,-26.39686972089285,A,E,A,A,E,-16.283246524323687,182.73281645536892,47.57267237639345,-46.481003812280406,133.94799504884045,-53.97787469018663,110.31812505262681,C,-29.536180601707674,14.15520826499002,-17.03108193072361,0
26,81.988278999869,A,C,B,D,A,-82.40034358317027,6.0142348834868,-90.25734345818165,-42.67714197096683,72.14683241266788,-100.92304517694335,7.41565732842995,D,-90.07928280248083,121.85230755301876,116.02971993775088,1
81,366.29755033266724,D,B,C,D,A,44.30994825535597,-3.0907399565239295,-5.316430847314068,-98.4182431058273,88.31553873760808,-121.73153294495269,-129.41278855229365,C,-206.92936660449254,7.86003379750644,115.47855791019394,0
74,-52.42909100572006,E,E,E,B,A,47.098368595139966,-5.959184095846721,-174.06182378378102,232.98410004766117,74.63774329342898,-151.51858572916728,-236.24873810890224,D,-1.384050503545624,11.821145857464424,-190.9535634313059,0
93,-93.24297832648315,B,B,A,A,C,-43.474838528160745,199.20715174776942,-4.985192049288855,-32.93077305527314,93.0464119970218,217.8149854320984,-90.54705058249675,B,-118.29697695027717,32.902075102926545,-13.676499030367797,0
85,2.325631702029964,E,C,C,C,B,66.08523490309757,9.331866959425652,111.47840938359627,122.1551059787012,-121.72836192136532,-35.18293059904204,31.182059795724815,A,8.983131631995246,-64.80999605477038,-121.93530070734535,1
60,-22.285730536352215,C,C,D,A,B,117.87355469470116,-126.82587091062514,121.4998340936798,8.503106450217917,22.331127977451402,90.82561521592918,-101.27246657449982,D,-107.12177523513651,99.72111047507116,-207.09571515900967,1
24,216.91725723532466,A,E,E,D,C,4.733726482637697,17.981061570782025,-66.98718397572074,-52.481279254040516,-60.20709820014085,150.13737250947898,8.740465493358085,C,57.69641057665721,-60.36696970595461,94.7361712443329,0
98,17.81643355358885,B,C,B,E,C,-144.95894720794064,-266.31123696059774,44.17738582097591,90.20934060819518,25.21684494687872,-12.169570825766158,-61.874164861685855,D,-38.44770971880223,80.75553647958294,62.46425832383496,0
28,198.78009972145787,C,A,E,C,C,45.57518214327574,42.7693052101853,40.509660263478615,-65.75486972016694,104.90410623493507,66.79836437904662,-126.28538871796884,B,173.4322934116598,-59.648659513236744,-42.68816018582085,1
43,70.0855846914223,B,E,B,A,D,-51.92740788026718,-229.18092805032805,160.78596584044172,-123.26618623953571,106.653967040489,-9.319600316131977,14.541920484501222,D,-6.189709615827341,-150.26659510080134,-2.5604378328046478,1
41,47.35287351370319,B,A,C,A,B,-17.77500868686663,93.27602967032432,54.34282776525172,-122.00689537573682,49.305031493142344,22.75645766760692,-27.689108228725416,D,-164.05091148514956,-204.4023949919172,-110.90211871839682,1
60,-6.213489070560916,E,E,A,A,D,-48.78286050492639,-1.0041487284092496,-5.73671807605641,-28.13037996283666,35.61141725170269,-111.40277173698362,16.993003023360973,E,-41.18823171235274,8.265963577109442,-150.6233166358211,0
64,124.26976955843571,C,A,B,D,E,-29.011445280950564,-94.59158345673437,-98.9388114084874,117.2064349623253,13.293925189608698,-6.910066921914399,240.99625067117393,E,97.61182474520947,-63.90944148939837,66.71534352740129,0
60,153.30974661366403,C,A,A,D,E,166.7611537410254,-52.608349367381265,-147.74122781000457,44.899133864473725,-185.3270140813817,-47.64653238210545,35.9071654275569,D,-57.5173953031648,-85.02234831707565,-21.91604236707232,0
91,-72.86111261607988,A,E,A,D,C,-142.05596999096335,94.80525301118314,47.862595327653004,-173.3936509163669,-68.06603605011092,-66.00044875497659,-37.31552873302243,B,17.789303980925748,36.914917366500795,-0.43593059544129226,1
90,-34.275623232562815,E,D,C,B,C,45.31700919230442,49.50276731221552,-5.954865823107872,167.13793514143137,-41.11735445350118,-94.00346629800647,-34.86264158886087,C,-153.50846076112487,4.786703803001264,-14.048261041354532,0
99,55.43305251284127,B,E,E,B,A,35.93431590051605,140.46864076960694,-52.09202057531481,-59.35398186160911,45.95280696109905,-109.02696256879467,222.3037933387536,C,47.29531662337105,66.55256985459748,148.8759391845799,1
22,-79.3926937316694,E,A,E,B,A,-75.21378488077714,-55.82076078627756,64.3233468249534,-151.11623382160667,104.49863263156635,-33.44694290198803,15.872138536884716,A,47.88493524091503,-61.90186040893544,100.11714044209896,0
86,82.86546930431183,C,C,C,C,E,-32.617618301896584,-38.3852689796096,-131.23341466730616,12.704095343965879,88.51650714304428,-53.56014180218512,137.87840105481783,B,-0.4999268058922857,-67.65864698511335,15.775986069248749,1
59,-43.20157887122284,A,D,D,C,A,71.50797956614656,-46.09056419007646,20.63972059276796,-184.7304662838596,-86.12106152439154,-35.68079953980385,-81.20513251532212,A,-67.48440881874083,-46.90813739986911,155.9477564099707,0
53,-85.21139675900542,C,A,C,B,E,98.6665421619439,-64.67415545568466,196.70343440627488,-30.867015228864926,-95.69201600117121,-10.738613762261753,-58.51879610717508,E,13.67687425460331,152.88819646210504,-20.806816758766598,0
72,34.777906358188424,D,C,B,E,E,129.97900717377638,-124.57820188756881,93.7381792584226,31.59338230378531,250.49896141139718,-77.0633183764128,50.2832272249356,B,98.73999349328135,52.330662650155524,44.65926955723985,0
73,-106.96404120916145,D,C,C,E,B,61.79104687160274,-51.42126843553329,153.51824221507172,-26.35409930920724,114.1385780597519,54.507159434330354,168.28994368442883,D,50.41458016731294,1.4771440328232828,-42.67818744567771,1
59,-54.00491148617835,B,A,D,E,C,0.7161891375446336,-162.42283801003077,18.584308768960526,-85.2644199006359,-83.93544233169948,25.746190492430625,120.41825125213539,A,-22.394191991430752,-41.06226207705209,78.4840952044855,1
71,40.76385902208232,B,C,B,B,A,-55.29822259516155,47.52367568509893,-22.68692212543767,-23.372103570590987,-37.82786117202388,122.26774686831918,-9.256970319884372,A,111.77811884639766,-65.32000457064893,-160.37708173421237,0
38,-115.49352174235834,B,E,E,D,E,7.89392830883571,79.22192905231171,69.96310433086957,156.4408251158085,-69.39147328459626,42.03614094154581,40.90133688650303,D,40.19877615363765,-61.75222146061713,65.0568136106453,1
61,128.67489939998583,E,A,C,E,B,24.163172934253137,-57.87831318079998,187.19197708417178,50.41452955916023,-142.42323487927058,-211.26707423984965,-35.21807034917241,A,47.53458517625873,-106.49829630348428,60.789045536917705,1
95,144.40796790067824,A,C,E,B,C,77.56482044568203,83.10150940525219,-125.99861508115018,7.7202047104138884,25.286999356068122,-58.708512603868954,119.06483853218297,B,-52.90846007867622,-73.7753276810016,-63.16093307144817,1
81,138.16194978404937,A,C,D,A,E,-35.295839517773004,-36.20387056053297,-61.81123481850832,-176.04486294430805,293.3779791802691,-67.44055627361777,-111.78321820337433,C,-206.2721699563575,-66.93010131245377,-25.19743985504812,1
52,-23.51850937139032,D,A,B,A,E,92.59326911718547,74.91001898005885,113.0947893893631,-64.21746898660575,70.4470509864937,64.91588671126799,87.70222549564421,D,-45.00812133497495,182.00112046931386,35.130044574659756,0
77,87.14153184685117,A,D,B,A,C,-86.6678808212622,20.04480233967519,71.07199722863149,133.1728845146674,-70.14512427835645,214.5361815449093,-92.48316172642495,C,-204.91188893862474,-17.300469053748678,-66.30155514361743,1
82,41.64570197418425,B,B,B,A,D,84.83910319302885,153.55453185522495,-72.64412449071384,16.807801247320764,-107.14722378017092,62.08386287741155,39.553209107075865,D,73.95178052726969,54.91348765284134,170.3567145974496,0
99,-140.6624565812979,E,D,A,C,A,-19.8187903143846,1.3306800237400884,26.29234883556315,13.179236751998141,82.12954463377635,-51.614823895609774,-93.60070270584585,C,68.82878830269054,103.20240358172047,36.94856402939614,0
32,37.84424718203484,E,C,A,B,A,-4.352146999413805,100.11049408607664,50.286743396401555,97.56993758941603,39.2670838683019,-143.19136008789738,136.96852631985013,C,-80.09217183229782,5.083498940884866,-98.45521913029604,1
93,-23.466051882434964,C,D,B,C,A,156.29440845802577,91.20961401219425,5.325191048034614,-105.72961767549278,61.93756764521008,-29.827506633252774,-42.33496951345661,B,159.6064476243577,5.876178869895574,14.461310140032438,0
