anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
23,0.8791151865776727,C,-211.09782189398234,D,B,E,-60.9107441223627,-115.16964353905408,D,C,A,0
38,-253.55962254301923,A,11.37776946118092,D,D,D,-59.46185068342934,121.32098690681758,D,B,E,1
84,-14.512871607685145,D,5.757238790071611,B,D,C,16.560974930687635,-77.99777910720343,D,E,D,1
26,144.61653609774731,A,171.8180620261096,B,B,A,234.2537431420737,40.861424493419705,A,D,B,0
96,-88.90424788551039,B,-128.92443616447844,A,B,B,141.22460288888053,-37.77313891258624,D,C,B,0
97,-21.1207964073928,E,-39.31442741771889,E,E,B,-16.543657844523345,-126.62218660379372,D,E,D,0
40,-124.30285300044648,A,-122.15066337264466,B,B,C,131.0515349088026,-72.1481179028731,D,D,D,0
62,-215.50173622723534,E,-161.19884913621078,E,D,C,-77.76207100779953,-151.6793875441253,B,D,E,1
86,79.30762929353243,C,33.21929479710137,E,C,C,-2.7862977831919062,-28.928960146105297,C,B,D,0
60,-156.28904107945928,D,-15.888709442973022,C,E,E,-0.7223227171516111,-27.590866589652418,D,B,A,0
62,-59.69862359219841,A,-68.72337518221407,B,B,E,-0.16958613241446846,-68.4682113638595,A,E,A,1
84,79.89773015038658,D,16.774589263235665,C,C,B,13.942981530846623,137.4071202496576,B,D,E,1
98,-91.40072072808076,A,46.68280284919893,A,B,D,1.8940494471333995,-64.1769744052641,B,A,A,0
62,107.78452015467745,D,-80.6115232406393,B,E,A,178.95862420074002,-60.73571397432862,A,C,E,0
64,10.40840012227429,B,56.746093107393534,C,C,E,79.23397627685117,200.80997147266308,B,A,B,1
91,-158.64200710127633,C,-47.94880929081829,E,C,E,18.23788566717795,53.51923178081663,A,E,E,0
53,-144.81153390342922,C,-61.932176960959616,D,B,D,112.85742238837328,-133.19284587179965,E,C,E,0
33,-1.3764832525274728,D,151.12645336159588,B,A,A,-260.0015460476963,-56.43802076357798,C,B,B,0
90,137.47748454882012,A,56.997940293100605,C,A,D,-92.06428101987235,-30.681465374019574,D,C,E,1
93,-53.312222678299605,C,-57.6428072216993,A,D,D,9.851317202177238,-104.6724276700063,C,A,B,0
91,-35.468251736044884,D,-37.274368668994825,D,C,B,-32.21864518319338,-16.181906833519236,B,A,C,0
96,141.89122206719696,A,108.25575588524998,D,D,D,27.588511783692216,38.630660083331236,B,B,A,0
81,70.70480137468343,D,31.798859581325274,E,B,A,-352.87927798372533,73.41790492681126,D,D,B,1
40,8.368045752660674,D,-148.60091370405763,E,D,D,96.4453417632284,-123.99916030872076,A,A,E,0
78,-94.94783349320292,D,93.6959483079343,D,E,A,-34.029383876701154,11.415606833577922,E,B,A,0
62,163.14148995012985,C,-90.83091278261925,C,A,D,-50.54443168762551,-132.19394396854184,E,D,C,1
63,84.28675193866633,A,-78.1626224929577,D,C,E,48.96702262785961,-66.22505940394127,D,E,D,1
75,-20.07757768233589,A,44.876255720559804,B,E,A,31.146555857181323,-49.15539781404543,B,E,C,1
30,115.77666837259785,C,-42.951732065988296,B,E,E,108.86316630443949,-91.64950241933776,C,C,A,1
92,28.3360673655818,C,103.85163598932368,E,B,E,60.185003928445134,44.66927020682724,A,E,E,0
63,102.69455007054154,B,-124.88313029587859,D,C,C,-42.76595910137829,123.78989799685326,C,D,E,1
49,19.374649446573518,A,23.48481271958336,C,C,E,93.49774046921863,-25.936436763113523,B,D,C,0
79,-38.093799730910845,B,28.954922745461747,E,D,C,-158.1006558261959,-75.72809453738023,D,A,A,1
94,118.32423620509451,C,-85.82220031259999,E,E,E,16.40677573474023,-71.54628842104466,D,C,D,0
22,95.99720228156393,A,-49.59899783723784,D,B,E,-194.74794664021653,-77.15594912285417,C,E,B,1
80,178.84142288492313,B,-85.75756836735695,B,D,B,-42.87887413188323,45.487299953212066,E,C,E,0
90,-49.61573812591254,A,-108.74102978006009,D,D,D,-158.486557646597,76.4294700692115,A,D,A,0
91,259.9093361562647,A,23.961911203670603,E,C,D,56.24144772106623,-47.48865003932541,D,C,A,1
50,58.012547528493066,A,7.135782409119143,D,E,C,131.30750606093733,-22.865724637791523,C,E,D,1
70,-71.15645943679436,A,82.25742607153376,D,D,A,-84.27288069408372,221.71235128760895,D,D,D,0
19,32.56204640170482,E,142.64040994175886,B,A,E,-25.790253591702754,151.70461238566827,D,E,C,1
18,-55.65991974613272,A,21.88753630775586,A,D,D,73.268656601165,105.068781637265,A,E,A,0
98,48.360218236500316,D,144.15239369882894,D,E,A,-108.58708556732697,-85.11886998546593,A,B,A,0
50,89.67339679917642,A,24.9120696354271,E,B,A,-7.335102850597429,93.43934907006127,B,D,B,1
29,114.10006643349064,B,-39.25624582935008,A,B,A,79.38973846759451,35.24723340711398,B,D,E,1
55,16.31491462375209,B,79.042907975275,C,B,E,-83.0208400202168,-128.47584327579543,D,B,A,0
88,59.3655222507744,A,113.63226868865664,B,C,D,64.60003446445913,-75.89165381358448,C,A,C,0
64,64.27582508623165,D,133.73875264700922,D,D,D,-86.32498671542662,-97.0868296826254,D,C,D,0
98,26.4391936960368,C,-46.39824766813197,C,A,E,73.63582887029868,-146.77410105580302,E,B,E,1
32,93.16948726153588,B,16.693697076609478,B,D,D,71.77303857873744,-103.2574357989066,A,A,B,0
94,150.89353841775375,D,-61.24791816982407,C,B,E,20.53945548094941,138.86699500967387,A,B,A,1
41,-78.54018021584254,E,21.674409316991877,A,B,D,13.547039653701246,-67.14988957497033,D,E,D,1
89,-15.75532556689237,E,81.6442311593455,C,C,A,82.83358420573042,135.10225894786169,A,D,D,1
38,56.50815373040011,E,-50.79093083027444,E,B,A,95.7960931126788,45.347975652696014,E,E,E,0
90,119.6391199244217,C,145.10721525496254,B,A,A,165.41398409860759,-142.2483890415169,C,A,C,0
71,-52.73629940908283,D,190.6164105196319,C,A,D,154.87577340895373,9.980017297929273,E,C,D,1
32,151.71238834101828,B,130.45827746206822,A,A,B,-66.57358702394457,4.993771488852543,B,D,E,1
36,92.75940212351031,A,-137.04896889876767,A,A,B,-217.2224781841376,75.08861552664801,A,A,A,0
41,-65.55731856032065,B,-13.289032888689508,C,B,E,-25.783908414075047,-63.72170483547735,A,E,D,1
76,-62.694039601650466,B,-13.581414964386147,C,E,D,208.46367261414986,-107.8374848148475,C,D,D,0
47,-105.11051851387651,D,52.94939879706948,B,C,B,69.75028195071864,-91.50053139565473,A,E,A,1
53,-77.80700359897604,D,101.12675624078457,D,A,B,-62.35120926361417,-127.80592157256827,D,B,C,0
61,-136.07634295394192,E,118.28903811557296,C,E,C,139.05282299065794,51.51589328243901,E,A,D,1
43,3.2315281822017234,A,112.30992752937942,E,B,C,-129.19200968096465,-191.15398784269638,B,B,A,1
29,55.23630811672129,B,114.46615425022368,E,B,E,82.95719293593456,-139.30503110332825,A,E,A,1
77,10.813051545492582,C,-26.414478103803425,E,C,A,-125.03708889888074,36.131739832985915,E,A,C,0
42,-123.77996877790032,C,163.22236512771332,C,D,E,36.96280988345809,-47.93499436666645,B,E,D,1
20,168.45448718534286,D,-52.43899612448799,D,D,A,34.78426079949719,13.821943502300412,B,C,B,1
48,-110.079538050909,A,-19.07624456559052,B,C,E,-145.37427158894934,166.44815531819302,E,E,B,0
75,-45.47405117125805,E,51.82281775732969,C,B,A,18.797546158611077,3.558296414637624,D,A,C,1
24,-34.063538423924925,B,-148.3137232822797,A,A,C,153.1172971133471,-4.792532329659835,B,D,B,0
25,-15.517154412366278,B,-15.882635627209812,C,B,E,-151.5107553568791,-91.43032674689638,B,D,A,0
82,-55.61262126318442,A,-116.52845527393214,A,B,D,-26.093822323393074,-168.52674710494642,E,B,B,0
45,-21.595112591251844,D,-0.8197253445904455,B,D,C,4.912008160780563,-150.84483900774808,A,B,A,0
55,99.28000228159094,B,36.114083890226226,E,E,A,-76.99920106836511,131.19851206387244,E,C,D,1
77,-102.76551337790936,B,-33.66560454987402,C,B,E,-106.17909417552964,-62.51520289188822,E,E,B,0
43,-22.001392251590705,D,-102.55253066780143,B,E,B,0.48089182605865954,-185.57028866260725,A,D,D,1
67,53.63782267528781,E,99.80116734023564,C,C,B,46.76188762774845,-94.57687823525946,C,A,D,0
42,-15.83578870568632,E,-258.12240340409363,C,E,E,-113.47255157527081,-58.05630834769349,D,D,B,0
63,-126.41478755731887,B,-101.38127813733627,C,C,C,137.7201973397773,108.80901157080065,C,E,A,0
92,-13.439820542433974,C,-66.39790567234918,B,E,D,41.75991086522381,-1.516616472266117,E,B,D,1
19,29.63571932004539,A,-57.566861184276455,C,A,E,74.733894744623,204.88027846583358,A,B,B,1
25,51.032965963286124,D,159.32640526547394,A,D,A,229.88522734051443,33.92592073056487,D,B,D,0
81,107.55530379610417,B,-99.38376110565224,B,D,D,45.87652211660262,-5.907921213667948,C,B,E,1
74,-23.18952747835548,B,-132.6030140939402,A,A,D,-47.28562598729007,-75.71174839443208,E,A,E,0
61,-134.527235833267,B,-66.26604526560187,A,E,C,19.69813124111868,13.572845611216506,A,B,D,0
32,-17.80052182677944,C,-111.79642168330335,D,B,B,28.816447367961395,106.22278273649752,E,E,D,0
19,-29.53859267604549,D,27.09887571629122,D,D,A,-100.43711648861435,25.85635648379524,E,C,D,0
73,101.93049173590593,C,1.5359727684635778,D,A,C,-4.594226688577791,20.75956864687074,E,C,C,0
33,-123.86018794319524,A,-51.811598266639926,D,C,E,28.92515612448556,178.24317654894807,A,E,C,1
67,77.40184794534674,E,95.15856066972805,A,B,D,159.19399040306737,41.210370318129165,D,B,B,1
45,27.737586867148252,C,54.62109745563611,A,D,E,14.870142720018848,186.22372926097572,C,A,C,1
76,105.5932903096561,D,8.265118247497073,A,B,A,-215.9756772914687,-10.072903946130523,E,B,A,0
69,30.051665731518835,B,14.164693076147705,B,B,D,-158.5206667905431,101.7822821568114,C,B,C,0
90,-129.79317498947555,E,100.60637596843401,D,D,E,95.08014503607313,-40.80590885184778,A,B,C,0
94,1.4625735172291194,B,45.97967023661912,D,D,D,35.454250796988,-53.47609905844817,A,C,C,0
22,-1.5485504407087252,E,38.04332564812897,B,E,D,93.38005825649924,34.34908572068812,B,D,D,1
21,97.39922032897,D,-117.74931114790223,B,D,B,73.14853494397747,80.25770059920357,B,A,D,1
68,30.5256901908655,E,-308.4721215326776,E,A,A,18.48098151689749,-36.96170830405616,D,B,A,1
32,173.71088087930076,D,-17.243166952725474,D,D,D,59.13568995828879,-128.28661054505076,A,A,C,0
99,-48.82381485449012,D,34.0027502077277,B,C,C,70.24743178445875,32.74987205967525,D,E,E,0
40,56.7181234055261,A,80.69273317380848,C,A,E,-2.9251202733500286,79.37994183434202,D,E,B,0
82,41.001101298164635,B,-192.4893325041982,C,B,D,-16.561383496554523,75.12238968083426,E,E,E,1
38,-33.53944754177491,A,82.06427483411338,C,B,A,9.13513346238052,-18.16830423998013,E,E,E,1
43,4.33156842030533,E,59.179692382858406,A,C,B,-66.24724193144115,-216.14404731824374,C,C,A,1
53,-75.85156348692504,C,36.70137250474434,B,C,C,31.38868434566269,-40.38044866195771,C,E,A,1
86,-35.74110148961399,B,-98.05003487133429,D,B,D,-41.28527943008963,-84.54462965676406,B,A,B,0
71,-90.58470950784655,A,70.59587840688066,D,B,C,-104.9101109189027,82.80717954230063,C,C,B,1
79,4.204886767347875,A,-11.991449518167157,D,D,A,-236.36417881579882,214.5362063486035,B,A,A,0
28,201.31212782206146,A,-162.2027275814209,D,B,D,-30.587024154150754,-82.6111909877489,D,A,B,0
83,-123.17382802518337,C,168.39174533717417,B,B,E,-2.0942047637775687,68.49077383833867,A,D,D,1
27,124.76606443314265,D,-33.26667287100949,E,A,D,-18.394779022206077,-60.838197201045986,A,E,E,0
20,-62.1398730480213,B,155.0205015468092,E,C,D,52.74887703461656,-93.40886873609507,C,D,D,0
71,-53.0273714168222,E,16.00206265622942,E,A,D,22.86229334359417,2.406110785550644,D,C,A,1
39,-126.2326782365416,C,237.46510302099577,A,C,E,-89.59439765988182,70.19646762647382,A,E,E,1
31,18.337993834144246,A,-81.32993380591736,C,B,D,65.49778549393676,-71.97665909729018,C,D,B,0
40,-96.48473937674315,E,7.026343597206187,B,B,A,72.5892886381278,-123.21125866745915,E,B,A,0
28,130.1937695380133,C,-3.968410820371615,E,C,A,-54.23355891893993,-49.90520843269488,C,C,C,1
40,-191.64982547080535,D,43.82247344266922,E,C,E,25.188297009767567,-102.61170909558336,B,E,C,0
80,20.00816407788467,E,158.49114253559864,E,E,C,-157.61006964057756,-9.866180548795239,D,A,C,1
27,-1.1768066241560473,A,18.924070990632412,D,A,B,51.34062818734314,-66.21586816414519,C,A,B,1
89,23.35018749300562,A,9.968193887778641,D,E,C,-9.563928748860569,61.9708363355321,E,E,C,0
81,-64.20061821322841,A,-50.837421250602574,E,A,C,172.43679806315097,-7.889154098053902,B,E,D,0
80,-46.31611640935166,C,-119.67362430175088,E,B,B,-78.92166563976227,204.2098982390765,B,B,C,0
65,-69.79103662305259,D,-44.000367725312216,E,C,A,-80.48044864825529,149.36148969510685,E,D,C,1
48,15.967987686071622,B,89.00323125325882,D,D,C,59.688359356072226,36.29392628326732,D,B,B,0
79,15.994290108867196,B,259.86906519993624,C,A,B,26.513360397790287,77.1422319111764,D,A,C,0
92,-142.2379846183045,C,-85.01716615560755,E,B,D,2.1369211417706753,-89.13625090476697,B,D,B,1
90,-45.18954844513659,C,10.70479761837711,E,D,A,167.1397299711188,-183.38752642414832,D,D,E,1
24,-259.5634974492105,A,24.090153448016004,E,E,E,-39.06162249597861,-89.95563201457396,D,E,A,1
77,-82.75268287047119,E,-42.27098532474937,D,E,E,-44.822939665576705,-137.09943576136337,B,B,A,0
20,-89.99607956640088,B,166.0637539810718,D,A,B,-45.3357546087423,-179.72597158329626,C,C,A,0
81,48.45326335860714,B,34.11888583896455,C,A,A,19.25349513469469,-48.31717143128698,A,D,E,0
90,-94.22995567314541,E,98.36104489192029,E,D,E,58.067224071442745,-23.085317597048615,B,B,A,0
37,-100.62665161009947,C,3.7957824278797547,B,B,B,-124.97823488922539,-86.37901323526263,C,C,E,0
91,-87.84242662095014,B,-203.4585925201851,C,A,D,74.0813986419116,154.8921730526086,B,A,B,0
91,81.2846446325392,B,80.86370873931872,B,D,A,-70.97567268970768,7.714482205477193,D,D,D,1
46,99.68244843342272,E,38.84576323193686,A,C,C,120.44653977125267,-135.3496911306376,E,D,C,1
56,-24.30078005454,B,-120.4577783152619,A,D,B,-13.248030077018372,97.45816544254731,E,E,D,1
89,-145.50113295874323,B,57.35055086765912,E,A,E,69.01376673330685,4.093368254158632,A,B,A,0
25,-105.03388033299623,A,75.38868545744315,D,B,E,43.8364108922106,-60.08889647164835,E,B,A,0
47,67.2652696936731,E,254.45069318718177,B,A,E,10.04571552493644,11.184726606539359,E,E,A,1
58,47.969903525474656,D,-0.885932689991489,B,C,D,136.6261449787064,129.15238181454004,B,D,E,0
63,109.89689830677393,D,41.275181140381115,E,A,E,-122.69301386791662,-37.34754415939987,D,C,A,1
86,226.81805410651884,E,-31.605545322912075,E,E,C,184.07110402945207,74.90185629545482,B,C,A,0
73,-180.1769980423628,A,32.99723648080145,D,C,E,1.1103673314239595,-67.39055361046175,A,A,D,1
26,-43.33000332776943,D,137.76570848133565,A,D,B,49.6180873996795,-0.7824769595980121,D,B,C,1
67,-173.5278413860803,C,-177.42767985398746,E,A,A,-222.58959329480263,9.763915322878665,C,D,B,1
82,-1.3686793940573052,B,121.87366287984878,D,A,D,3.537157806297263,-234.823908875013,E,D,C,0
55,-97.56833976256559,E,186.96122112520737,D,C,C,-0.9348297510888967,61.7331596578579,E,A,A,1
65,145.84561207309642,B,162.4515213532043,C,C,B,-211.25862104140873,25.90661079142259,A,B,C,1
35,38.3343682284682,E,-26.247036553647753,E,E,D,-143.31437210079034,-16.78259467869311,C,C,C,1
56,45.87256358444006,C,63.45836431479921,B,E,E,-47.36866842906043,-156.72282936408516,B,C,C,1
50,-10.727748479409788,E,135.95247518245205,E,C,E,-210.45889987024876,52.3138200224069,C,A,A,0
54,-63.89062436318681,C,77.76199496171532,E,A,B,4.992521181771841,-30.620491094550545,C,A,B,1
72,-39.90094236190706,A,-4.876072446297993,B,C,D,-42.60600434112844,43.638400306492144,C,B,E,0
69,148.14390521570385,A,88.74889557449602,D,C,A,-28.350980083631587,131.05736587409226,C,B,D,0
80,-1.5577841670135562,E,-85.09909485424848,E,C,A,-17.560334200508585,6.7432609422352,D,E,B,0
75,-106.83351663029157,E,13.792217131915374,C,E,A,-90.86085004237054,-40.11637582190659,E,B,D,1
90,125.41093505442969,C,56.49179346272839,E,E,D,-88.79886476746836,-110.54777245616239,D,E,E,1
63,-2.0364901204323163,E,-10.661935100150476,D,E,D,-128.93181303242162,113.97752316736116,D,B,C,1
49,-55.745252828858426,C,85.77312301962542,E,C,D,117.78728330580694,92.81139714704966,C,D,D,1
21,-126.82554930976504,C,112.7675777278295,E,A,E,-18.30061411234324,9.896618229180108,B,A,B,0
53,2.104024708696102,E,101.4263606132574,C,E,B,-88.01218809286256,80.56843414151746,E,D,B,1
94,-31.740899482141128,A,-55.24172369494439,A,C,B,-105.92778536994216,28.17737600416286,A,B,B,1
42,49.890235673460815,C,16.856563640595336,C,B,B,72.31880491044642,24.723039324490387,D,C,B,1
35,40.48260363015724,B,-59.68841438180906,B,C,A,3.477269961082253,24.34498539225974,B,B,E,1
49,-160.73524709810988,B,-178.08183521834528,E,B,B,-35.11789289078355,51.52239921899494,B,E,D,0
46,136.54236846214712,E,-5.777109201483802,A,E,D,46.45928719346017,-7.043525373584812,D,B,C,0
23,77.59120368232263,B,122.83349697807265,D,C,E,-79.83248066463256,-63.69884611469626,A,E,A,1
35,103.26635507506549,E,-15.656927787961857,B,B,D,-29.140291484188886,64.15989662666485,E,C,A,1
20,64.8713219356522,D,18.034610355170884,D,D,C,-52.08065339727494,84.41172432453062,E,B,D,1
89,11.455347306568466,D,-21.47493823335082,D,D,D,-200.71656302624473,-24.34203513958158,B,B,A,0
38,13.37615633333448,E,-82.4737715086705,D,D,C,-27.15181063494522,-67.2543268377727,B,D,A,0
82,-18.826351066751627,D,41.06352122327246,B,B,A,167.7259468871131,83.50745211777945,E,A,E,1
67,-14.233298710142734,D,38.75686108476342,D,D,E,-272.3890803353392,-59.64568175090942,D,B,C,1
31,48.5761813485927,E,108.10657622980557,E,A,C,-81.1625545522619,5.307018425587302,D,E,E,0
68,94.27840223551726,B,17.711829270190258,A,B,A,42.96626891841777,-126.47750298339719,E,B,B,1
81,12.769193191290285,E,15.423272517839198,E,D,E,-26.235478266102202,53.00953646535104,A,A,C,0
27,161.87774370898345,D,7.127634160435174,E,B,B,152.8782239713528,-2.4714360359892478,D,B,D,0
18,100.12732150130037,A,-63.1513122276038,A,E,E,42.93663117399928,-177.00577377495568,E,E,A,0
67,203.15137962839555,E,-98.15287673684287,E,E,E,18.146530061710386,-101.34869559523665,B,C,A,0
89,-30.544725255272358,B,-56.44375693807974,C,B,C,-162.96827950425927,-96.22675050058533,C,B,B,0
41,46.560333064968525,B,-42.95389837275667,D,C,D,77.3198291237151,106.9697093339084,E,D,E,1
87,-28.470420081058062,B,83.79531357464992,A,A,B,27.357380305073022,-94.33755815129045,E,B,D,0
75,114.71263136486454,E,-54.92847915351737,D,E,C,-23.31639523552447,44.74616784871838,D,B,E,1
63,-21.190581649347152,C,-28.143070523151597,B,B,D,-107.95592592912146,-61.97719149628427,C,D,C,1
76,7.222664451226748,A,63.87779703525558,C,D,C,-35.52247658176309,86.72804878899193,B,D,C,0
87,-85.08640957388496,D,-132.394856776168,D,E,C,-118.3020650248035,-112.35333348547196,A,E,B,1
76,120.541848973496,D,-83.73927055434584,D,B,A,-106.15503812614679,59.09617440621248,E,A,B,1
18,4.902794136015388,D,40.91203670391027,B,A,B,1.285056301523888,50.79299495292182,C,A,D,1
93,0.41652101326013363,A,3.9199519931362192,D,A,A,-109.52757499793029,94.4570495262858,E,E,E,0
77,2.1558294395983775,D,43.69041740493022,E,C,A,-95.28172659079367,56.537989274009924,D,D,D,1
73,-103.05464198137318,A,-128.7366568492825,C,E,B,-37.58036841130288,0.4770751177080607,E,A,B,0
53,-55.84370207243722,A,81.22575829037665,B,D,D,63.038257386809484,-32.19272798906356,A,D,E,0
58,-12.390701137622976,D,-124.47782475203735,D,A,D,44.76067232046373,99.62394618611043,B,D,D,0
32,-68.91408954210729,A,291.467267753699,D,B,B,-262.39977562295405,24.39310077439446,B,C,A,0
63,48.5726825111938,E,69.68373585366604,C,E,E,110.19843438541994,-52.72135182386545,A,C,D,0
29,50.60554906101986,B,126.93504019642636,C,B,D,138.12497024055523,-21.64284845967038,B,D,B,0
29,-164.58371474795229,C,-15.80388591773807,D,E,A,33.521182177879815,36.132772284683675,A,A,E,0
83,-45.97902466841479,B,-77.73746704877752,C,A,E,-140.84242263334116,-19.67449137031011,D,E,A,0
96,59.75517177863225,A,-33.633055057651866,D,D,C,5.096965923290972,15.8311344363363,D,C,B,0
64,-12.794783996107842,E,-87.14324674151568,C,B,E,-13.852956201643968,-66.45853555149971,E,D,B,0
43,-9.837635204651693,E,-61.283950529422725,E,A,D,67.55562241914262,-97.48990294560794,D,D,A,1
75,68.87844139668458,C,-237.25022425871734,A,D,A,31.39972474106382,-145.56732672997123,E,C,D,0
49,140.90539576857256,D,-194.79569585484248,D,A,B,22.8622354477895,-11.666828679467473,C,C,C,1
63,-201.59426925078594,B,-18.391895398046298,E,A,A,-45.38822918601914,45.32284846881007,C,B,C,1
79,129.38993849270878,B,35.095252762734944,B,A,E,-56.52995323146383,17.54701013389144,A,C,B,1
28,-104.64228645033266,A,-169.37335877371936,B,E,E,111.81709913024594,-43.16219824454034,B,A,C,1
66,159.52264632589024,D,24.592256225925354,D,D,E,-152.4149914653262,-75.47431000318477,D,C,D,0
49,-58.09930371482576,A,-337.0651415584168,B,A,D,36.71258149200226,-52.119768224936095,E,B,B,1
87,16.487729417952437,B,-260.8756189097026,B,E,C,115.89691089404761,-68.72068799400563,D,C,C,0
39,60.58448653605234,A,-193.97198567567938,E,D,E,-196.16511769274368,-148.85195111642048,B,C,A,0
51,-7.430901410323582,D,13.92234794607313,C,B,E,73.97358900998803,1.9379659718809592,D,A,B,0
21,96.19725391434444,E,45.45308002143918,D,B,C,-81.33491816116937,173.46134658609265,B,D,C,1
22,88.18938197304341,C,8.756452161459757,C,E,E,-85.18122371709185,37.41975992249215,A,E,A,1
81,-17.14992387740121,D,-25.999851850884998,A,A,C,-35.50899159224742,34.6784833956044,D,A,E,0
23,-74.99315208399298,A,104.39415818645037,E,D,A,-56.892063960137165,-34.4480602362807,B,A,B,0
43,230.38790245384627,B,-15.489514158835952,E,A,E,-59.40563190714191,-33.34219335235621,A,B,B,0
65,83.84746425855836,A,-85.24907524514808,D,C,D,-4.17555895226021,27.808639444969263,B,B,A,1
49,38.32879097175726,D,101.36603269390017,C,D,C,83.3519454711301,-34.26173329279077,C,B,D,0
99,2.3497838997351224,B,37.265924839375145,C,E,C,30.792674645054834,-135.8414886984258,E,C,D,0
93,-115.27167494680246,B,20.003300490679507,E,B,B,10.542295787963793,-161.5473261269876,B,D,E,0
56,-26.3161885350587,A,99.62076356121378,C,B,A,44.04382792367511,-37.59214788169006,B,A,A,0
34,-32.67267898424047,D,-38.763661635791614,B,A,B,-41.22200220330022,67.4913933836245,C,A,D,0
83,-5.6147798126821895,E,9.551150990968992,B,B,C,140.08247189476322,-95.71749703060132,B,B,B,1
18,153.19867580825334,B,-294.7425816944147,E,A,B,-90.81968375353281,151.7281323432129,B,C,B,0
96,169.13642830273895,C,226.05470816356603,C,D,C,142.18428478231908,-74.18391748362029,E,A,B,0
96,-58.895557419448544,A,95.42460178572375,C,C,C,-16.229757605756394,37.35173465598681,E,E,C,0
38,-112.24766755461526,E,93.90138490730746,B,C,A,-38.61527669040361,-45.66092990361704,A,D,D,1
78,172.17300424632282,B,67.51957258914757,C,B,D,61.01435554625908,-96.63857189514215,E,D,B,0
48,92.16171920607569,B,65.45596190905833,C,C,C,-192.36228228909653,14.840495965503573,B,E,B,0
73,-124.28366127851471,C,-40.657756146834636,E,A,B,18.467245717821775,80.2790719837834,C,E,B,1
87,46.77800576737191,D,-64.63676186824325,C,D,A,-233.58560189073273,-169.60154033286383,A,B,B,0
27,-146.07392942263434,B,-82.90623477071037,B,C,C,-93.93378436210973,147.05665498895092,D,A,D,0
56,47.081606035373206,B,15.295114484065635,A,D,A,-157.9599365025009,49.794301616001704,D,A,E,1
61,-110.54711922562186,C,88.83445191956604,E,D,E,-41.23061451189244,30.781677167950573,E,E,A,0
96,64.95742039884178,C,47.13129321333477,D,E,C,-13.43672256089933,236.59481963213804,E,C,A,1
20,166.18517467071038,B,7.626924536684124,D,E,B,115.13211451295093,-184.80089305552934,D,C,E,1
46,-108.68752980093606,D,45.03855835892066,B,B,B,-29.15244323822258,-134.04859102282668,A,C,A,1
21,-106.19895181878374,E,199.66410586925113,C,E,E,-90.54905229506302,-29.37532021030532,C,A,E,1
65,68.48096606608947,E,62.44260449736452,E,C,B,-36.56770741952654,259.86847917586135,D,E,A,1
42,-174.34660291209462,C,-60.62447222619707,E,B,B,66.15939184341673,218.18407836909142,A,E,A,0
45,83.6263106041397,E,73.48319205848888,B,B,D,-5.897876277288516,-49.80611917130541,D,E,E,1
29,-88.4991558152744,C,54.79681942235417,D,D,D,172.59650890394653,50.64128636172852,C,D,A,0
63,-5.60248992297571,D,-159.62990396952392,A,E,C,36.640225807986745,46.385537744068486,C,A,D,0
45,-83.58214561662945,C,41.21062819408255,E,A,B,61.31560375211708,89.07076923083666,B,C,A,0
59,61.073833330890416,A,206.64473947053125,C,E,C,-13.640521741791833,-89.3571433198567,E,E,E,0
54,104.09491035527603,D,85.3189816583623,D,D,B,-34.17676180723386,-121.49783875786927,C,A,B,0
25,141.66654300932368,E,-39.478051413428815,D,B,B,-128.44396930106262,-102.54138374300594,B,A,D,1
85,75.81183801679744,D,19.127421978784714,B,A,B,-217.69364764869604,-9.764603901595688,E,D,C,0
84,-116.20043083826388,A,-38.986202554652664,C,A,B,88.16975806245857,110.82795334898326,C,B,B,1
90,38.46526593149201,C,16.507129740099376,C,A,B,-2.0987531959343624,33.03723963092167,E,E,E,1
43,94.04356738709068,C,7.193331772738267,E,A,A,-231.08305894504312,-100.50627618038533,B,B,C,0
47,150.73908060334017,D,-87.94896271890728,B,C,B,-78.59283930696948,-7.197248451191627,A,D,D,0
27,-136.00626631435327,B,-16.937256210925533,D,E,A,238.00313910336516,121.16613691413221,B,E,E,0
93,44.39822527901643,E,-57.86266348657191,E,C,E,-30.51273383931185,73.43342651899385,B,C,D,1
74,22.185161787324866,C,-126.3610235689875,E,C,A,159.97040064403598,4.525355698720949,D,B,C,1
37,18.52994187212711,B,111.93282447271737,A,D,D,-73.4557310515075,-44.7468240290201,E,B,C,0
76,-18.66510820769633,A,-169.93072120936617,E,A,C,115.83756100377103,75.88838111870575,C,E,D,0
75,-70.25744115091716,D,-3.167413165369773,A,C,D,-4.485231934184884,156.54664824763273,C,E,D,1
86,75.89596914724372,B,-35.69956080292141,A,E,A,-87.76999620604438,-33.45175053271702,C,C,B,1
59,63.54796835795179,E,-102.81527671124341,E,E,C,-68.32152790884967,118.13975197307258,C,A,C,0
80,-99.59161945189622,D,68.22651610632795,B,D,B,35.17037961179184,-149.30127230291004,E,C,D,0
85,60.32422399368307,E,-35.27800270428889,D,B,C,-70.65350227023785,-154.53633940484107,A,B,A,1
28,-36.04277188398227,D,-80.54646660928924,A,A,D,55.073269291156905,148.61632731576364,B,D,A,0
86,101.56430170162862,A,101.75893446315773,C,D,E,70.49177038111239,-62.88544828179934,D,A,C,1
